Pd-106(n,tot) ENDF/B-VII.1
1623.92 53.7065
1623.95 82.7622
1623.97 129.233
1624.00 158.434
1624.03 127.454
1624.05 81.3902
1624.07 60.0659
1624.09 46.2750
1624.12 30.0301
1624.16 21.6192
1624.19 16.8380
1624.23 13.8293
1624.26 11.9270
1624.33 9.67819
1624.40 8.44207
1624.47 7.71137
1624.60 6.91370
1624.74 6.50875
1624.87 6.27811
1625.15 6.03527
1625.42 5.91596
1625.69 5.84823
1626.24 5.77602
1627.33 5.71489
1628.43 5.68518
1630.61 5.64908
1632.80 5.62263
1637.17 5.57930
1641.54 5.54213
1650.28 5.47782
1659.03 5.42147
1676.51 5.31991
1694.00 5.22144
1711.48 5.11610
1728.97 4.99414
1737.71 4.92314
1746.46 4.84312
1750.83 4.79963
1755.20 4.75587
1757.39 4.73720
1759.57 4.73114
1760.66 4.74646
1761.21 4.76860
1761.76 4.81455
1762.30 4.91995
1762.58 5.02684
1762.85 5.22121
1762.99 5.38390
1763.12 5.62694
1763.26 6.01921
1763.40 6.69904
1763.53 8.05650
1763.60 9.28901
1763.67 11.3231
1763.74 15.0976
1763.77 18.2234
1763.81 22.9358
1763.84 30.4545
1763.87 43.3089
1763.91 67.0435
1763.94 112.986
1763.97 178.286
1764.00 219.546
1764.03 175.981
1764.06 111.184
1764.08 82.4132
1764.10 63.3837
1764.13 40.4684
1764.17 28.0832
1764.21 21.1782
1764.24 16.7855
1764.28 13.9782
1764.35 10.6313
1764.42 8.77768
1764.50 7.66292
1764.64 6.45438
1764.79 5.84035
1764.93 5.49038
1765.08 5.26926
1765.22 5.12225
1765.52 4.94229
1765.81 4.84003
1766.39 4.73180
1766.97 4.67585
1767.55 4.64105
1768.71 4.59680
1771.04 4.54006
1773.37 4.49327
1778.02 4.40034
1782.67 4.29803
1791.98 4.04452
1801.28 3.68721
1805.93 3.44624
1810.59 3.14203
1815.24 2.74714
1819.89 2.21985
1822.22 1.88901
1824.54 1.50563
1826.87 1.07565
1829.20 0.653551
1830.36 0.507562
1830.94 0.479378
1831.52 0.503711
1832.11 0.609403
1832.40 0.706066
1832.69 0.841451
1832.98 1.02669
1833.27 1.27463
1833.56 1.60261
1833.85 2.03186
1834.14 2.59596
1834.43 3.33531
1835.01 5.58792
1835.59 9.61181
1835.89 12.7751
1836.18 17.1676
1836.47 23.4508
1836.76 32.6714
1837.05 46.6929
1837.34 68.8941
1837.63 106.348
1837.92 173.965
1838.07 228.776
1838.21 306.365
1838.36 418.367
1838.50 579.471
1838.75 989.816
1839.00 1316.17
1839.25 1119.27
1839.50 742.276
1839.66 564.733
1839.81 437.285
1840.13 281.606
1840.44 197.002
1840.75 147.176
1841.07 115.330
1841.38 93.8523
1842.01 67.3131
1842.64 52.0410
1843.26 42.3466
1844.52 31.0111
1845.77 24.7464
1847.02 20.8408
1848.28 18.2002
1849.53 16.3080
1852.04 13.7949
1854.55 12.2129
1857.06 11.1309
1859.56 10.3468
1864.58 9.28857
1869.59 8.60941
1874.61 8.13697
1879.63 7.78954
1889.66 7.31234
1899.69 6.99954
1909.72 6.77807
1919.75 6.61254
1939.81 6.38038
1959.88 6.22399
1979.94 6.11029
2000.00 6.02306
2037.40 5.90313
2074.79 5.81611
2149.58 5.69239
2224.37 5.60143
2299.17 5.52409
2373.96 5.44946
2448.75 5.36764
2486.14 5.31986
2523.54 5.26395
2542.24 5.23174
2560.94 5.19618
2570.28 5.17755
2579.63 5.16036
2584.31 5.15511
2588.98 5.16058
2591.32 5.17828
2592.49 5.19880
2593.66 5.23852
2594.83 5.32630
2595.41 5.41447
2595.99 5.57501
2596.29 5.71018
2596.58 5.91477
2596.87 6.24698
2597.16 6.83971
2597.31 7.32810
2597.45 8.05758
2597.60 9.21716
2597.75 11.2243
2597.89 15.1553
2597.97 18.7086
2598.04 24.5165
2598.11 34.9314
2598.15 43.6512
2598.18 56.2425
2598.22 76.4806
2598.26 109.166
2598.29 168.767
2598.33 277.175
2598.37 439.000
2598.40 548.816
2598.44 438.607
2598.47 276.690
2598.49 197.019
2598.52 144.907
2598.54 108.786
2598.57 85.1843
2598.62 55.9612
2598.66 40.2158
2598.71 30.5420
2598.76 24.4399
2598.86 17.2651
2598.96 13.4042
2599.05 11.1381
2599.15 9.68360
2599.25 8.69559
2599.44 7.47432
2599.64 6.78442
2599.83 6.35516
2600.02 6.07010
2600.41 5.72635
2600.80 5.53576
2601.58 5.34160
2602.36 5.24930
2603.13 5.19778
2604.69 5.14400
2607.79 5.09941
2610.90 5.07737
2617.12 5.04800
2623.33 5.02275
2635.77 4.97079
2648.20 4.91154
2660.63 4.84147
2666.85 4.80133
2673.06 4.75734
2679.28 4.70987
2685.50 4.66299
2688.60 4.64671
2690.16 4.64565
2691.71 4.65712
2693.27 4.70085
2694.04 4.75298
2694.82 4.85510
2695.60 5.08151
2695.99 5.30911
2696.37 5.72052
2696.57 6.06527
2696.76 6.58248
2696.96 7.41325
2697.15 8.87121
2697.25 10.0667
2697.35 11.8082
2697.44 14.5142
2697.54 19.0459
2697.64 27.4746
2697.69 34.7750
2697.73 45.8001
2697.78 64.3510
2697.83 96.8875
2697.86 124.476
2697.88 162.807
2697.90 218.976
2697.93 301.042
2697.96 481.476
2698.00 597.350
2698.04 476.031
2698.07 300.738
2698.11 195.048
2698.14 133.972
2698.17 96.6675
2698.20 72.8671
2698.27 45.6424
2698.33 31.9212
2698.40 23.9172
2698.46 19.0036
2698.59 13.4178
2698.72 10.5197
2698.85 8.82834
2698.98 7.75691
2699.10 7.04047
2699.36 6.15807
2699.62 5.66020
2699.88 5.35145
2700.14 5.14704
2700.65 4.89848
2701.17 4.75808
2702.20 4.60857
2703.23 4.52992
2704.26 4.47926
2706.32 4.41080
2710.44 4.31095
2714.57 4.21623
2718.69 4.11270
2722.81 3.99402
2731.06 3.68620
2735.18 3.47904
2739.31 3.21706
2743.43 2.87506
2747.55 2.41198
2749.61 2.11560
2751.67 1.76309
2753.74 1.34732
2755.80 0.885270
2756.83 0.667105
2757.86 0.512898
2758.38 0.492072
2758.89 0.542466
2759.41 0.710118
2759.92 1.07386
2760.18 1.37009
2760.44 1.77595
2760.69 2.32879
2760.95 3.07793
2761.21 4.10464
2761.47 5.51759
2761.73 7.48442
2761.98 10.2527
2762.24 14.2609
2762.50 20.1996
2762.76 29.2984
2763.01 43.7723
2763.27 68.2582
2763.53 112.181
2763.66 147.604
2763.79 197.863
2763.92 270.068
2764.04 372.438
2764.27 644.103
2764.50 866.364
2764.73 744.881
2764.96 499.096
2765.11 379.184
2765.25 294.000
2765.55 189.826
2765.84 133.684
2766.14 100.657
2766.43 79.5249
2766.73 65.2095
2767.32 47.5253
2767.91 37.2772
2768.50 30.7479
2769.67 23.0496
2770.85 18.7556
2772.03 16.0580
2773.21 14.2232
2774.39 12.9037
2776.75 11.1570
2777.93 10.5673
2779.11 10.1198
2780.29 9.82910
2780.88 9.77552
2781.46 9.84480
2781.76 9.96595
2782.05 10.1948
2782.35 10.6180
2782.64 11.4302
2782.79 12.1273
2782.94 13.1776
2783.09 14.8607
2783.23 17.7796
2783.38 23.5205
2783.45 28.6841
2783.53 36.9164
2783.60 51.6260
2783.67 80.4242
2783.71 106.761
2783.75 149.096
2783.79 220.724
2783.82 342.358
2783.86 544.118
2783.90 676.451
2783.94 544.296
2783.98 342.575
2784.02 204.176
2784.07 131.878
2784.11 91.8604
2784.15 68.0828
2784.20 52.7269
2784.24 42.7293
2784.32 30.6573
2784.41 23.8977
2784.50 19.8296
2784.67 15.3265
2784.84 13.0075
2785.02 11.6601
2785.19 10.8036
2785.36 10.2243
2785.71 9.49508
2786.05 9.06353
2786.40 8.77716
2786.74 8.57088
2787.43 8.28506
2788.12 8.08707
2789.50 7.80667
2790.88 7.59905
2792.27 7.42895
2795.03 7.15342
2797.79 6.93157
2800.55 6.74499
2806.08 6.44051
2811.60 6.19322
2817.13 5.97828
2828.17 5.58301
2839.22 5.14420
2844.75 4.86228
2850.27 4.49009
2853.03 4.24717
2855.80 3.94476
2858.56 3.55444
2861.32 3.02959
2862.70 2.69447
2864.08 2.29531
2865.46 1.82268
2866.84 1.29007
2867.54 1.03095
2868.23 0.833114
2868.57 0.789959
2868.92 0.818829
2869.26 0.966951
2869.61 1.31531
2869.78 1.60674
2869.95 2.01055
2870.13 2.56499
2870.30 3.31876
2870.47 4.35729
2870.64 5.77976
2870.82 7.77067
2870.99 10.5639
2871.16 14.6041
2871.33 20.5632
2871.51 29.6292
2871.68 43.8668
2871.85 67.6182
2872.02 109.148
2872.20 187.533
2872.28 251.071
2872.37 339.578
2872.53 591.446
2872.70 802.608
2872.87 694.583
2873.03 469.123
2873.19 316.485
2873.35 223.860
2873.51 166.895
2873.67 130.145
2873.83 105.235
2873.99 87.6022
2874.30 64.8999
2874.62 51.2011
2874.94 42.2762
2875.57 31.5347
2876.21 25.4432
2876.85 21.5937
2877.48 18.9630
2878.12 17.0630
2879.39 14.5175
2880.66 12.9034
2881.93 11.7922
2883.20 10.9835
2885.74 9.88611
2888.28 9.17713
2890.82 8.68120
2893.36 8.31455
2898.44 7.80700
2903.52 7.47088
2908.61 7.23057
2913.69 7.04936
2923.85 6.79220
2934.01 6.61668
2954.34 6.38874
2974.67 6.24444
2994.99 6.14358
3005.16 6.10369
3015.32 6.06926
3025.48 6.04050
3030.57 6.03239
3033.11 6.04680
3033.74 6.06616
3034.38 6.12233
3034.70 6.19913
3035.01 6.40516
3035.17 6.67175
3035.33 7.34314
3035.41 8.14968
3035.49 9.93402
3035.53 11.8018
3035.57 15.1802
3035.59 18.0925
3035.61 22.4623
3035.63 29.2095
3035.65 39.0118
3035.67 59.1998
3035.70 71.9885
3035.73 58.3847
3035.75 38.9887
3035.78 26.4797
3035.80 19.6049
3035.83 15.5325
3035.85 12.9920
3035.91 10.1401
3035.96 8.73947
3036.06 7.43902
3036.16 6.88829
3036.36 6.43452
3036.56 6.25941
3036.96 6.12489
3037.37 6.07483
3038.17 6.03681
3038.98 6.02207
3042.20 6.00261
3048.65 5.98759
3055.09 5.97832
3061.54 5.97490
3067.99 5.98386
3071.21 5.99925
3074.44 6.03222
3076.05 6.06193
3077.66 6.10870
3079.27 6.18695
3080.88 6.33042
3081.69 6.45124
3082.49 6.63506
3083.30 6.93424
3084.11 7.46973
3084.51 7.91230
3084.91 8.57540
3085.32 9.63403
3085.72 11.4783
3086.12 15.1286
3086.32 18.4767
3086.52 23.9911
3086.73 34.1241
3086.83 42.6495
3086.93 55.4164
3087.03 76.0983
3087.13 111.364
3087.23 177.943
3087.33 307.786
3087.42 489.835
3087.50 609.066
3087.59 486.838
3087.67 306.884
3087.75 194.497
3087.83 130.709
3087.92 92.6992
3088.00 69.4156
3088.08 54.0041
3088.16 43.5906
3088.32 30.6590
3088.49 23.3424
3088.65 18.8242
3088.97 13.7954
3089.30 11.1999
3089.63 9.69888
3089.95 8.74939
3090.28 8.11482
3090.93 7.34168
3091.58 6.90892
3092.23 6.64223
3092.88 6.46634
3094.18 6.25586
3095.49 6.13944
3096.79 6.06806
3098.09 6.02092
3100.70 5.96390
3103.30 5.93137
3108.51 5.89589
3113.72 5.87669
3118.93 5.86551
3124.14 5.86731
3125.44 5.87685
3126.74 5.90688
3127.39 5.94919
3128.04 6.06681
3128.37 6.22495
3128.53 6.37806
3128.69 6.64583
3128.86 7.18774
3128.94 7.69666
3129.02 8.54609
3129.10 10.1696
3129.14 11.5848
3129.18 13.7411
3129.22 17.4538
3129.26 24.1258
3129.28 30.0026
3129.30 38.3432
3129.32 50.9948
3129.34 71.1783
3129.37 109.683
3129.40 136.310
3129.43 109.615
3129.46 70.9765
3129.48 46.5422
3129.51 32.4806
3129.54 24.2988
3129.56 19.4149
3129.59 16.0955
3129.62 13.8385
3129.67 11.1114
3129.72 9.54192
3129.78 8.59251
3129.88 7.52967
3129.99 6.97736
3130.10 6.65760
3130.31 6.32241
3130.74 6.06673
3131.16 5.97324
3132.02 5.90505
3132.87 5.88202
3134.58 5.87073
3136.28 5.87943
3137.99 5.91325
3138.84 5.95136
3139.70 6.02410
3140.55 6.18392
3140.98 6.34430
3141.40 6.63480
3141.83 7.24480
3142.05 7.83695
3142.26 8.87206
3142.47 10.9495
3142.58 12.8655
3142.69 16.0215
3142.79 21.8789
3142.85 26.7792
3142.90 34.2124
3142.95 46.4620
3143.01 67.3851
3143.06 106.793
3143.11 185.287
3143.16 294.894
3143.20 366.311
3143.25 293.505
3143.29 186.795
3143.33 127.783
3143.36 91.6293
3143.40 68.5268
3143.43 53.2684
3143.50 35.3885
3143.57 25.8788
3143.64 20.2826
3143.71 16.7301
3143.85 12.6584
3143.99 10.4962
3144.13 9.22944
3144.27 8.41877
3144.41 7.86874
3144.69 7.18940
3144.97 6.80387
3145.53 6.40223
3146.09 6.20687
3146.65 6.09706
3147.77 5.98311
3150.02 5.89551
3152.26 5.86117
3156.74 5.83167
3161.23 5.81734
3170.20 5.80048
3179.17 5.78870
3197.11 5.77049
3206.08 5.76385
3210.56 5.76420
3212.81 5.77622
3213.93 5.82517
3214.21 5.87339
3214.49 6.00091
3214.63 6.16319
3214.77 6.56441
3214.84 7.03208
3214.91 8.05096
3214.94 9.07148
3214.98 10.9054
3215.01 14.5596
3215.03 17.8614
3215.05 22.4519
3215.07 32.4310
3215.10 39.0585
3215.13 32.3856
3215.15 22.3631
3215.18 15.8109
3215.21 12.3032
3215.23 10.2777
3215.26 9.03746
3215.31 7.67080
3215.36 7.01020
3215.47 6.40534
3215.57 6.15214
3215.78 5.94615
3215.99 5.86689
3216.83 5.78481
3218.50 5.76326
3221.85 5.76175
3223.52 5.76879
3225.20 5.79216
3226.03 5.82555
3226.87 5.91929
3227.29 6.04652
3227.50 6.17032
3227.71 6.39026
3227.92 6.83911
3228.02 7.26596
3228.13 7.99176
3228.23 9.40993
3228.28 10.6636
3228.33 12.6788
3228.39 16.2961
3228.44 23.3319
3228.47 29.6429
3228.49 39.6886
3228.52 56.4779
3228.54 85.8229
3228.57 134.270
3228.60 165.769
3228.63 134.161
3228.66 85.6856
3228.69 51.6465
3228.72 34.3348
3228.75 24.6824
3228.79 19.2227
3228.82 15.6957
3228.85 13.4305
3228.92 10.6760
3228.98 9.16599
3229.05 8.25292
3229.18 7.25933
3229.31 6.75261
3229.44 6.46229
3229.69 6.16061
3230.21 5.93288
3230.73 5.84994
3231.77 5.78876
3232.81 5.76658
3234.88 5.74968
3236.96 5.74281
3245.25 5.73184
3261.85 5.71971
3278.45 5.71028
3286.75 5.70916
3290.90 5.72071
3291.93 5.73401
3292.97 5.77175
3293.49 5.82332
3294.01 5.96398
3294.27 6.15103
3294.53 6.64055
3294.66 7.25924
3294.72 7.82640
3294.79 8.74887
3294.85 10.4586
3294.88 11.9249
3294.92 14.0819
3294.95 17.6676
3294.98 23.6889
3295.01 34.9169
3295.05 57.4921
3295.07 88.8132
3295.10 109.140
3295.13 88.6969
3295.15 57.3460
3295.17 43.3075
3295.19 33.8439
3295.22 22.6203
3295.26 16.7779
3295.29 13.4483
3295.33 11.3982
3295.36 10.0555
3295.43 8.47090
3295.50 7.60199
3295.56 7.08958
3295.70 6.53209
3295.97 6.09112
3296.25 5.92537
3296.79 5.80094
3297.34 5.75580
3298.43 5.72267
3299.52 5.71066
3303.88 5.69749
3312.60 5.69055
3330.05 5.68230
3347.49 5.67853
3351.85 5.68041
3356.22 5.68822
3358.40 5.69980
3360.58 5.73229
3361.67 5.77636
3362.76 5.89701
3363.30 6.05875
3363.58 6.21641
3363.85 6.49563
3364.12 7.07022
3364.26 7.61521
3364.39 8.55835
3364.53 10.4273
3364.60 12.1138
3364.67 14.8820
3364.73 19.8797
3364.77 24.0265
3364.80 30.2280
3364.84 40.0183
3364.87 56.5168
3364.90 86.3802
3364.94 143.460
3364.97 225.293
3365.00 280.254
3365.03 224.662
3365.06 142.451
3365.09 94.5231
3365.12 65.1615
3365.15 47.5347
3365.17 36.4461
3365.23 24.0804
3365.29 17.8157
3365.34 14.2468
3365.40 12.0333
3365.51 9.55524
3365.62 8.27764
3365.73 7.53586
3365.96 6.75462
3366.18 6.37427
3366.41 6.16150
3366.85 5.94498
3367.30 5.84303
3367.75 5.78729
3368.65 5.73186
3370.44 5.69285
3372.23 5.67984
3375.81 5.67211
3379.40 5.67246
3382.98 5.67934
3386.56 5.70287
3388.36 5.73619
3390.15 5.82909
3391.04 5.95529
3391.49 6.07916
3391.94 6.30155
3392.39 6.76431
3392.61 7.21191
3392.83 8.00143
3392.95 8.64503
3393.06 9.59673
3393.17 11.0894
3393.28 13.6245
3393.39 18.4462
3393.45 22.6708
3393.51 29.3511
3393.56 40.7593
3393.62 62.3528
3393.65 80.8941
3393.67 109.117
3393.70 153.537
3393.73 222.323
3393.77 352.999
3393.80 438.220
3393.84 352.357
3393.87 221.520
3393.90 148.878
3393.93 103.612
3393.96 75.6773
3393.99 57.7332
3394.05 37.3043
3394.11 26.7481
3394.17 20.6572
3394.23 16.8459
3394.35 12.5672
3394.47 10.3186
3394.59 9.00654
3394.71 8.17599
3394.83 7.62160
3395.07 6.94005
3395.31 6.55859
3395.79 6.16733
3396.27 5.98190
3396.74 5.87993
3397.70 5.77777
3399.62 5.70478
3401.53 5.67972
3405.36 5.66340
3409.20 5.66110
3413.03 5.66808
3416.86 5.69707
3418.77 5.74047
3419.73 5.78461
3420.69 5.86573
3421.65 6.03957
3422.13 6.21198
3422.61 6.52365
3422.85 6.78427
3423.08 7.17635
3423.32 7.81167
3423.56 8.92964
3423.68 9.84521
3423.80 11.2001
3423.92 13.3256
3424.04 16.8934
3424.16 23.6993
3424.22 29.6360
3424.28 38.7782
3424.34 54.4463
3424.40 83.6471
3424.43 108.310
3424.46 145.234
3424.49 202.105
3424.52 286.315
3424.56 454.911
3424.60 567.450
3424.64 455.228
3424.68 286.716
3424.71 204.852
3424.74 150.217
3424.76 113.768
3424.79 88.8753
3424.85 58.6975
3424.90 42.3423
3424.96 32.2972
3425.01 25.9322
3425.13 18.4444
3425.24 14.4363
3425.35 12.0493
3425.46 10.5157
3425.57 9.47287
3425.79 8.18689
3426.01 7.45438
3426.24 6.99796
3426.46 6.69447
3426.90 6.32793
3427.35 6.12423
3428.23 5.91670
3429.12 5.81815
3430.01 5.76369
3431.79 5.70831
3435.34 5.66699
3438.89 5.65133
3446.00 5.63825
3453.11 5.63199
3481.54 5.61926
3509.96 5.61352
3517.07 5.61542
3524.18 5.62509
3527.73 5.64063
3531.29 5.68683
3533.06 5.75183
3533.95 5.81683
3534.84 5.93498
3535.73 6.18515
3536.17 6.43028
3536.62 6.86834
3536.84 7.22970
3537.06 7.76987
3537.28 8.62908
3537.50 10.1169
3537.73 13.0308
3537.84 15.6632
3537.95 19.9617
3538.06 27.6560
3538.12 34.0486
3538.17 43.3460
3538.23 58.0976
3538.28 82.0357
3538.34 124.959
3538.39 202.555
3538.45 320.252
3538.50 399.768
3538.55 320.396
3538.61 202.741
3538.67 120.163
3538.73 76.8290
3538.79 53.2671
3538.85 39.4453
3538.91 30.7635
3538.97 24.9953
3539.10 18.0896
3539.22 14.2912
3539.34 11.9888
3539.58 9.47055
3539.83 8.18841
3540.07 7.45415
3540.31 6.99173
3540.56 6.68411
3541.04 6.31009
3541.53 6.10134
3542.51 5.88805
3543.48 5.78660
3544.45 5.73053
3546.40 5.67361
3550.30 5.63149
3554.20 5.61579
3562.00 5.60309
3569.79 5.59731
3585.38 5.59078
3600.97 5.58636
3632.16 5.58025
3647.75 5.57947
3655.54 5.58386
3659.44 5.60377
3660.42 5.62450
3661.39 5.68283
3661.88 5.76252
3662.37 5.98045
3662.61 6.26885
3662.73 6.54396
3662.85 7.01539
3662.97 7.94353
3663.04 8.78095
3663.10 10.1462
3663.16 12.5832
3663.19 14.6192
3663.22 17.5268
3663.25 22.1880
3663.28 29.5839
3663.31 42.3271
3663.34 64.8810
3663.37 101.145
3663.40 124.331
3663.43 100.014
3663.46 65.0246
3663.50 39.7980
3663.53 26.7928
3663.57 19.7518
3663.60 15.6324
3663.64 13.0494
3663.67 11.3351
3663.74 9.30607
3663.81 8.17052
3663.88 7.48327
3664.02 6.73411
3664.16 6.35155
3664.30 6.13313
3664.58 5.90409
3665.13 5.72987
3665.69 5.66604
3666.81 5.61883
3667.92 5.60187
3672.38 5.58544
3681.30 5.58353
3690.21 5.58823
3699.13 5.59958
3703.59 5.60988
3708.05 5.62608
3712.51 5.65314
3716.97 5.70278
3719.20 5.74466
3721.42 5.80855
3723.65 5.91315
3725.88 6.10235
3727.00 6.26069
3728.11 6.50102
3729.23 6.89194
3730.34 7.59173
3730.90 8.17255
3731.46 9.04394
3732.01 10.4411
3732.57 12.8916
3732.85 14.8817
3733.13 17.8097
3733.41 22.3699
3733.69 29.9999
3733.96 44.3140
3734.10 56.5832
3734.24 75.5962
3734.38 107.435
3734.52 164.836
3734.59 212.402
3734.66 280.791
3734.73 384.339
3734.80 536.458
3734.90 856.205
3735.00 1066.02
3735.10 851.329
3735.20 534.625
3735.31 318.395
3735.42 203.088
3735.53 139.075
3735.64 100.982
3735.75 76.8137
3735.86 60.6407
3736.07 41.1437
3736.29 30.3511
3736.51 23.7837
3736.95 16.5590
3737.38 12.8930
3737.82 10.7851
3738.25 9.46446
3738.69 8.58507
3739.56 7.51964
3740.43 6.92622
3741.30 6.56183
3742.17 6.32283
3743.92 6.03879
3745.66 5.88573
3746.53 5.83949
3747.40 5.82148
3747.84 5.84161
3748.28 5.94046
3748.49 6.09465
3748.71 6.52777
3748.82 7.08705
3748.93 8.44983
3748.98 10.0040
3749.04 13.1417
3749.07 16.0557
3749.09 20.8528
3749.12 29.2295
3749.15 44.2992
3749.17 68.0565
3749.20 84.4110
3749.23 69.2944
3749.25 45.8454
3749.27 33.8078
3749.29 25.9225
3749.31 20.7485
3749.33 17.2594
3749.37 13.0799
3749.41 10.8056
3749.49 8.56913
3749.57 7.54995
3749.73 6.67152
3749.89 6.30935
3750.21 6.01324
3750.53 5.89267
3751.17 5.78955
3751.81 5.74247
3754.37 5.66656
3756.93 5.63305
3759.49 5.61226
3764.61 5.58736
3769.73 5.57307
3779.96 5.55756
3790.20 5.54935
3810.67 5.54060
3831.14 5.53604
3851.61 5.53437
3872.08 5.53808
3882.31 5.54534
3892.55 5.56379
3897.67 5.58456
3902.78 5.62985
3905.34 5.67967
3906.62 5.72305
3907.90 5.79430
3909.18 5.93064
3909.82 6.05586
3910.46 6.27014
3911.10 6.69751
3911.42 7.09970
3911.74 7.79452
3911.90 8.35678
3912.06 9.18440
3912.22 10.4801
3912.38 12.6868
3912.54 16.9318
3912.62 20.7137
3912.70 26.8201
3912.78 37.6045
3912.82 46.3663
3912.86 59.2121
3912.90 78.9665
3912.94 111.075
3912.98 166.295
3913.02 260.521
3913.06 412.490
3913.10 508.063
3913.14 402.570
3913.18 253.088
3913.22 152.451
3913.27 98.3554
3913.31 68.1605
3913.35 50.4717
3913.40 38.9156
3913.44 31.3422
3913.52 22.0687
3913.61 16.9399
3913.69 13.8286
3913.86 10.4282
3914.03 8.71550
3914.20 7.75127
3914.37 7.15591
3914.54 6.76504
3914.88 6.30348
3915.22 6.05726
3915.90 5.82383
3916.59 5.72793
3917.27 5.68589
3918.63 5.66632
3921.35 5.72456
3924.07 5.87572
3925.43 6.00878
3926.79 6.21485
3928.15 6.55630
3929.52 7.17953
3930.20 7.70318
3930.88 8.49640
3931.56 9.78290
3932.24 12.0594
3932.58 13.9243
3932.92 16.6742
3933.26 20.9775
3933.60 28.2473
3933.94 41.9819
3934.11 53.8380
3934.28 72.3164
3934.45 103.191
3934.62 159.647
3934.70 206.410
3934.79 275.129
3934.87 378.581
3934.96 534.362
3935.08 855.410
3935.20 1068.85
3935.32 856.594
3935.44 539.418
3935.52 395.609
3935.60 295.993
3935.75 179.026
3935.90 118.784
3936.06 84.8506
3936.21 63.8758
3936.36 50.1771
3936.67 34.0801
3936.98 25.3200
3937.29 20.0714
3937.90 14.3456
3938.52 11.4511
3939.13 9.78869
3939.75 8.74546
3940.36 8.04825
3941.59 7.19903
3942.82 6.72103
3944.05 6.42450
3945.28 6.22746
3947.74 5.98911
3950.19 5.85522
3952.65 5.77211
3955.11 5.71674
3960.03 5.64931
3964.95 5.61096
3969.86 5.58678
3974.78 5.57039
3984.62 5.54985
3994.45 5.53764
4014.12 5.52400
4033.79 5.51743
4053.46 5.51761
4063.30 5.52418
4068.21 5.53227
4073.13 5.54826
4078.05 5.58418
4080.51 5.62073
4082.97 5.68797
4084.20 5.74493
4085.42 5.83201
4086.65 5.97478
4087.88 6.23280
4088.50 6.44818
4089.11 6.77363
4089.73 7.29893
4090.34 8.22580
4090.65 8.98467
4090.96 10.1037
4091.26 11.8574
4091.57 14.8302
4091.88 20.4882
4092.03 25.4327
4092.19 33.1621
4092.34 46.3535
4092.49 70.8655
4092.57 91.7839
4092.65 123.287
4092.72 172.194
4092.80 247.217
4092.90 393.207
4093.00 489.350
4093.10 391.830
4093.20 247.439
4093.27 178.877
4093.34 133.044
4093.47 80.3445
4093.61 53.6330
4093.74 38.8631
4093.87 29.8374
4094.01 24.0332
4094.28 17.2231
4094.55 13.5647
4094.82 11.3812
4095.08 9.97616
4095.35 9.01980
4095.89 7.83925
4096.43 7.16620
4096.97 6.74662
4097.50 6.46796
4098.58 6.13118
4099.66 5.94350
4100.73 5.82825
4101.81 5.75245
4103.96 5.66180
4106.11 5.61166
4110.41 5.56069
4114.72 5.53630
4119.02 5.52256
4127.62 5.50797
4144.83 5.49596
4153.44 5.49545
4157.74 5.50770
4158.82 5.52204
4159.89 5.56375
4160.43 5.62190
4160.97 5.78366
4161.24 6.00044
4161.51 6.57515
4161.64 7.30707
4161.71 7.97476
4161.78 9.08202
4161.84 11.1095
4161.88 12.8457
4161.91 15.3987
4161.94 19.6299
4161.98 26.7208
4162.01 40.4504
4162.04 67.4111
4162.07 105.033
4162.10 129.624
4162.13 105.263
4162.16 67.7004
4162.19 43.6616
4162.21 30.4314
4162.24 22.7631
4162.27 18.0556
4162.30 14.9122
4162.33 12.8592
4162.38 10.3355
4162.44 8.89102
4162.50 8.01852
4162.61 7.03767
4162.72 6.53431
4162.83 6.24239
4163.06 5.93537
4163.51 5.69916
4163.96 5.61171
4164.87 5.54621
4165.77 5.52215
4169.38 5.49704
4176.60 5.48875
4183.82 5.48718
4187.43 5.49296
4189.24 5.52119
4189.69 5.55065
4190.14 5.63213
4190.37 5.74084
4190.59 6.02386
4190.71 6.37752
4190.82 7.22093
4190.88 8.16996
4190.93 10.0717
4190.96 11.8301
4190.99 14.7190
4191.02 19.7627
4191.04 29.2493
4191.07 43.3019
4191.10 53.1309
4191.13 43.4299
4191.16 29.3647
4191.17 22.5737
4191.19 18.1490
4191.23 12.9037
4191.27 10.2673
4191.30 8.82904
4191.38 7.34338
4191.45 6.66878
4191.60 6.08277
4191.74 5.84600
4192.04 5.65789
4192.33 5.58632
4193.50 5.51180
4195.85 5.49077
4200.54 5.48406
4209.92 5.48062
4228.68 5.47768
4238.07 5.47773
4247.45 5.48169
4252.14 5.48918
4256.83 5.51291
4259.18 5.54739
4261.52 5.64694
4262.69 5.78572
4263.28 5.92370
4263.87 6.17389
4264.45 6.70116
4264.75 7.21444
4265.04 8.12500
4265.19 8.87351
4265.33 9.97633
4265.48 11.7245
4265.62 14.6850
4265.77 20.3856
4265.84 25.3714
4265.92 33.2768
4265.99 47.0729
4266.06 73.1053
4266.10 95.9952
4266.14 130.132
4266.17 185.930
4266.21 273.830
4266.26 434.416
4266.30 542.599
4266.35 434.940
4266.39 274.188
4266.44 163.793
4266.49 105.405
4266.54 73.0450
4266.59 53.8036
4266.64 41.5999
4266.68 33.4333
4266.78 23.5846
4266.88 18.0857
4266.98 14.7771
