Pb-206(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
276542 11.9400
276572 15.5264
276601 21.0714
276630 25.0875
276659 21.7255
276688 16.1930
276714 12.8381
276740 10.8335
276766 9.61828
276792 8.84946
276844 7.97826
276895 7.53063
276947 7.27103
276999 7.10782
277103 6.92104
277207 6.82259
277311 6.76559
277415 6.73204
277519 6.71470
277727 6.72526
277934 6.84687
278038 7.02979
278142 7.49195
278194 8.01829
278246 9.10188
278272 10.1174
278298 11.7949
278324 14.7702
278350 20.1995
278375 28.6439
278400 34.7603
278425 29.5758
278450 21.0545
278466 17.2002
278482 14.5022
278513 11.3100
278544 9.64750
278575 8.69867
278607 8.11267
278638 7.72710
278701 7.26767
278763 7.01334
278826 6.85680
278951 6.67733
279202 6.51017
279452 6.41725
279703 6.34205
279953 6.27321
280078 6.25262
280141 6.25686
280204 6.28592
280266 6.37047
280329 6.58997
280360 6.81044
280391 7.17710
280423 7.80124
280454 8.87708
280540 14.8765
280562 15.5167
280583 15.0859
280626 12.8264
280664 11.0639
280702 9.87661
280740 9.09589
280779 8.56727
280855 7.92300
280931 7.55835
281007 7.32823
281083 7.17173
281235 6.97345
281388 6.85328
281540 6.77261
281845 6.67171
282149 6.61789
282302 6.60778
282454 6.61639
282606 6.66474
282683 6.72174
282759 6.82605
282835 7.02946
282911 7.47256
282949 7.90385
282987 8.64462
283025 10.0240
283063 12.8048
283130 23.6876
283147 24.9937
283163 23.8650
283197 18.1307
283217 15.0389
283238 12.8309
283259 11.3061
283280 10.2443
283321 8.93609
283362 8.20555
283404 7.76019
283445 7.46902
283528 7.12255
283611 6.92984
283694 6.80977
283859 6.67013
284025 6.59129
284190 6.53967
284522 6.47318
285184 6.39472
285846 6.34073
287171 6.25535
288496 6.17998
291145 6.02894
292470 5.94351
292801 5.92355
293133 5.91684
293298 5.93554
293381 5.96259
293464 6.01773
293547 6.13657
293588 6.24727
293629 6.42756
293671 6.74085
293712 7.33592
293733 7.84395
293754 8.61220
293774 9.81966
293795 11.7673
293823 16.3146
293850 22.3508
293864 23.7167
293878 22.7275
293905 17.2844
293934 12.6989
293964 10.1902
293993 8.81219
294022 8.00043
294052 7.48758
294081 7.14387
294139 6.72584
294198 6.48813
294257 6.33868
294374 6.16368
294491 6.06477
294608 6.00017
294842 5.91629
295311 5.80906
295779 5.71451
296248 5.59789
296482 5.51824
296716 5.40987
296950 5.24612
297067 5.12513
297185 4.95571
297302 4.69853
297360 4.51130
297419 4.25718
297477 3.89162
297536 3.32848
297565 2.91997
297594 2.38010
297624 1.66708
297653 0.810662
297667 0.440947
297682 0.292411
297696 0.661878
297703 1.14813
297710 1.86886
297724 3.89783
297739 6.07998
297767 8.57972
297784 8.96174
297801 8.96367
297835 8.60303
297869 8.18865
297903 7.83867
297937 7.55477
297970 7.32430
298038 6.97381
298106 6.71536
298174 6.52390
298208 6.46895
298241 6.49895
298258 6.59918
298275 6.83901
298292 7.39305
298309 8.68620
298340 14.3644
298348 15.0452
298356 14.7069
298371 12.6193
298384 11.0379
298397 9.93379
298409 9.17432
298422 8.64885
298448 7.98396
298473 7.59402
298524 7.16069
298575 6.92480
298677 6.66654
298778 6.52048
298982 6.34905
299186 6.24447
299593 6.11367
300000 6.02916
300783 5.91925
301566 5.83941
303132 5.71067
304698 5.57907
305089 5.53494
305480 5.47360
305676 5.42813
305872 5.36046
306068 5.25528
306117 5.23490
306166 5.26123
306190 5.33552
306214 5.52931
306239 6.04178
306251 6.57085
306263 7.45878
306300 13.0506
306309 13.7526
306318 13.4596
306337 11.4932
306358 9.47428
306380 8.28366
306402 7.57599
306423 7.13212
306445 6.83280
306467 6.62203
306510 6.34671
306553 6.17739
306597 6.06357
306683 5.92067
306770 5.83434
306856 5.77603
307030 5.70074
307376 5.61747
307722 5.56692
309108 5.44420
310493 5.35419
311186 5.31568
311533 5.30039
311706 5.29768
311792 5.30608
311836 5.33405
311857 5.41198
311868 5.63013
311873 6.21327
311876 7.52809
311878 9.83734
311879 17.2190
311880 29.1682
311881 24.4816
311881 17.2364
311882 11.4774
311883 8.89086
311884 6.73415
311887 5.70392
311893 5.34885
311905 5.26694
311928 5.25878
311975 5.26318
312070 5.26569
312258 5.26417
312635 5.26505
312823 5.27381
313012 5.29685
313106 5.32122
313200 5.37148
313247 5.42529
313294 5.54641
313318 5.68450
313341 5.99294
313353 6.32343
313365 6.97772
313371 7.57195
313377 8.53514
313383 10.1933
313388 13.0818
313400 21.1287
313406 18.2041
313412 13.3661
313418 9.91051
313425 8.13424
313432 7.18213
313438 6.63837
313451 6.07456
313464 5.81337
313490 5.59613
313517 5.51871
313569 5.48320
313621 5.50143
313726 5.60847
313831 5.81418
313936 6.20535
313988 6.53829
314041 7.04495
314093 7.86035
314145 9.26724
314198 11.8964
314250 17.0926
314295 24.5354
314340 30.0879
314385 25.6543
314430 18.0966
314467 13.7849
314504 11.1111
314542 9.43342
314579 8.34695
314653 7.09262
314728 6.43439
314802 6.04886
314877 5.80374
315026 5.51971
315175 5.36525
315324 5.26981
315622 5.15788
315920 5.09206
316218 5.04619
316814 4.98137
317410 4.93691
317708 4.92322
318006 4.92050
318304 4.94257
318453 4.97486
318602 5.03924
318751 5.17486
318825 5.30006
318900 5.50444
318974 5.86504
319049 6.57548
319086 7.21028
319123 8.21108
319160 9.86764
319198 12.6690
319280 21.1060
319321 18.1952
319362 13.1947
319403 9.93193
319444 8.09565
319485 7.03741
319526 6.39239
319567 5.97401
319608 5.69026
319689 5.34095
319771 5.14214
319853 5.01771
320016 4.87349
320180 4.79268
320343 4.73982
320670 4.67010
320997 4.62039
321324 4.57860
321977 4.50328
323285 4.35171
323939 4.26576
324102 4.24563
324266 4.23787
324347 4.25421
324429 4.32781
324470 4.43397
324511 4.69074
324531 4.96599
324552 5.48160
324562 5.91798
324572 6.57330
324582 7.59608
324592 9.24761
324606 13.1892
324620 18.7595
324627 20.2449
324634 19.5550
324648 14.5995
324662 10.5001
324675 8.20352
324689 6.92455
324703 6.16963
324717 5.68643
324731 5.36189
324759 4.96698
324786 4.74143
324814 4.59945
324870 4.43168
324925 4.33492
324981 4.26929
325092 4.17589
325314 4.00455
325425 3.88803
325480 3.91343
325508 4.20259
325522 4.68573
325536 5.85498
325560 11.1444
325566 11.8875
325572 11.6802
325585 9.88533
325592 8.73700
325600 7.84443
325616 6.68870
325632 6.02129
325648 5.61103
325679 5.14498
325710 4.89543
325773 4.63677
325836 4.50379
326088 4.28690
326591 4.12818
327094 4.02250
327346 3.98686
327409 3.99900
327472 4.06561
327503 4.16662
327535 4.41630
327551 4.68687
327566 5.19369
327582 6.25939
327590 7.25381
327598 8.81693
327609 12.7595
327620 18.2657
327626 19.7341
327631 19.0681
327642 14.3406
327649 11.7669
327655 9.90005
327668 7.62844
327682 6.42651
327695 5.74328
327708 5.31538
327721 5.03362
327747 4.69230
327773 4.49835
327799 4.37619
327851 4.23322
327955 4.09962
328060 4.03298
328268 3.95799
328372 3.93963
328425 3.97179
328451 4.14139
328464 4.69448
328470 6.02326
328474 8.25480
328475 10.6072
328477 15.0673
328478 22.1185
328480 27.2959
328482 23.2761
328483 16.1579
328485 10.6097
328487 7.99375
328491 5.82803
328495 5.01392
328499 4.62791
328515 4.14158
328547 3.97276
328611 3.90898
328739 3.86861
328995 3.81841
329507 3.73325
330531 3.57108
332580 3.23092
334628 2.85847
335652 2.69840
336164 2.75230
336292 2.86225
336420 3.14675
336484 3.46563
336548 4.10480
336580 4.68516
336612 5.62117
336644 7.21900
336676 10.0389
336740 17.9413
336772 15.1571
336804 10.2567
336825 7.95779
336846 6.39454
336888 4.61498
336930 3.73279
336972 3.24699
337056 2.76482
337140 2.54069
337476 2.23072
338148 2.00450
338820 1.82571
339156 1.74920
339324 1.74825
339366 1.77750
339408 1.86974
339429 1.99198
339450 2.29304
339460 2.63721
339471 3.36480
339476 4.07809
339481 5.28969
339486 7.56369
339489 9.44514
339491 12.1114
339500 23.2349
339504 19.4023
339509 12.7592
339512 9.21116
339515 6.99507
339522 4.60050
339528 3.45773
339534 2.85916
339547 2.27878
339560 2.02280
339586 1.80581
339612 1.71735
339663 1.64245
339714 1.60731
339920 1.53663
340126 1.49960
340177 1.50627
340229 1.54968
340254 1.61910
340280 1.80966
340293 2.04683
340306 2.58432
340312 3.15510
340319 4.20961
340325 6.43470
340328 8.49122
340331 11.6831
340336 18.1159
340340 22.9771
340344 19.2350
340349 12.7416
340351 9.68596
340354 7.63298
340360 5.16014
340365 3.88287
340371 3.16774
340382 2.42234
340392 2.07432
340414 1.76397
340436 1.63201
340480 1.51954
340524 1.47018
340611 1.42241
340699 1.39682
340874 1.37121
341049 1.37478
341225 1.42850
341400 1.60441
341487 1.80592
341575 2.19442
341663 3.04025
341706 3.86276
341750 5.25804
341803 8.42853
341890 16.2384
341934 13.5217
341977 8.73191
342010 6.20562
342043 4.58225
342076 3.53993
342109 2.85224
342175 2.04347
342241 1.61080
342373 1.18473
342505 0.981989
342769 0.780447
343032 0.668967
343296 0.593765
343560 0.553681
343692 0.564813
343757 0.591715
343823 0.651047
343889 0.782957
343922 0.907680
343955 1.11214
343988 1.47318
344021 2.16923
344038 2.77434
344054 3.69905
344071 5.15699
344087 7.45488
344109 12.0494
344130 15.5030
344152 12.9486
344173 8.51342
344192 5.87287
344210 4.24108
344228 3.21747
344247 2.54991
344284 1.77420
344320 1.36185
344357 1.11679
344394 0.959883
344468 0.776747
344615 0.621206
344762 0.571911
344910 0.585614
344983 0.624186
345057 0.703753
345131 0.871774
345167 1.02680
345204 1.28111
345241 1.73472
345278 2.64643
345296 3.47752
345315 4.82037
345333 7.10987
345351 11.1249
345390 22.9116
345409 19.0531
345429 12.2728
345443 8.74030
345457 6.41520
345471 4.88858
345485 3.86616
345514 2.63777
345542 1.97165
345570 1.57514
345599 1.32196
345655 1.03197
345712 0.881543
345768 0.796591
345882 0.717547
346108 0.699550
346334 0.753211
346787 0.967367
347240 1.29702
348131 2.29290
349021 3.76923
349912 5.67270
350135 6.23567
350358 6.93067
350469 7.42307
350580 8.19637
350636 8.82328
350692 9.78855
350747 11.4123
350803 14.2930
350910 22.1427
350964 19.6530
351017 15.1905
351069 12.3443
351121 10.7397
351172 9.82070
351224 9.27127
351327 8.69710
351431 8.42708
351637 8.15938
351844 7.93933
352670 5.98544
352730 5.76361
352892 5.12390
353054 4.44069
353378 3.04827
353701 1.81086
354025 0.920310
354187 0.637483
354349 0.465602
354511 0.398595
354673 0.425930
354834 0.534542
354996 0.710341
355320 1.20913
355701 1.94525
356082 2.75112
356273 3.16936
356463 3.60857
356558 3.84966
356654 4.13729
356701 4.33474
356749 4.65955
356773 4.96574
356796 5.57665
356808 6.17354
356820 7.25353
356826 8.15898
356832 9.47777
356838 11.5273
356844 14.6314
356860 25.8334
356868 22.1851
356876 15.8087
356882 12.5709
356888 10.4122
356893 8.98124
356899 8.02663
356910 6.86349
356922 6.24723
356944 5.67233
356967 5.45215
357012 5.35823
357058 5.42886
357103 5.56864
357148 5.75288
357239 6.24100
357330 6.93117
357421 7.93816
357511 9.47975
357602 11.8996
357716 16.4865
357830 20.0156
357900 19.1868
357970 16.6953
358058 13.4954
358178 10.6024
358298 9.03842
358418 8.18388
358538 7.69818
358778 7.24338
359019 7.08775
359499 7.06564
359979 7.14605
360459 7.22916
360939 7.27945
361420 7.25254
361540 7.21828
361660 7.16289
361780 7.11154
361810 7.13583
361840 7.23868
361870 7.58015
361885 7.98270
361900 8.72597
361940 13.4913
361950 14.2861
361960 14.2222
361980 12.7008
361997 11.3875
362015 10.4555
362032 9.82327
362049 9.38649
362083 8.84554
362118 8.53743
362187 8.22344
362255 8.09923
362324 8.10626
362359 8.17685
362393 8.32829
362427 8.63140
362462 9.25738
362479 9.81228
362496 10.6628
362513 11.9944
362530 14.0607
362555 18.6214
362580 22.0720
362630 15.8005
362648 13.6586
362666 12.2032
362685 11.2154
362703 10.5322
362739 9.68183
362776 9.20930
362812 8.94903
362849 8.87705
362867 8.95764
362885 9.22199
362895 9.50517
362904 9.99021
362913 10.8705
362922 12.5679
362931 15.9057
362940 20.9733
362945 22.5666
362949 22.1548
362958 17.7091
362967 14.1424
362975 12.0683
362984 10.8799
362992 10.1658
363009 9.37821
363026 8.98127
363060 8.59458
363094 8.40742
363162 8.21897
363229 8.11840
363365 8.00382
363501 7.93390
363772 7.83887
363907 7.82565
363941 7.85581
363975 7.96276
363992 8.10308
364009 8.41045
364026 9.20408
364034 10.1038
364043 11.8083
364051 15.2303
364060 20.3752
364064 21.9694
364069 21.6307
364077 17.4640
364083 14.6730
364090 12.7932
364096 11.5521
364102 10.7184
364114 9.71925
364126 9.18126
364151 8.64282
364175 8.38891
364224 8.15581
364273 8.04923
364371 7.94819
364469 7.89727
364665 7.83992
364861 7.80310
365645 7.70080
367212 7.51116
368780 7.28288
369171 7.21521
369563 7.14002
369955 7.05763
370053 7.04329
370151 7.05597
370200 7.10244
370249 7.25532
370274 7.45346
370298 7.89814
370310 8.34110
370323 9.10216
370335 10.5080
370347 13.2098
370359 17.4995
370370 20.7597
370382 18.5120
370393 14.5355
370403 12.1213
370413 10.6244
370423 9.66872
370433 9.04691
370453 8.31130
370473 7.91293
370513 7.51234
370552 7.31724
370632 7.12139
370712 7.00835
370871 6.80945
370950 6.67746
370990 6.68392
371010 6.91856
371020 7.29163
371030 8.14240
371050 12.7752
371055 13.5756
371060 13.5383
371070 12.0906
371081 10.5488
371092 9.56602
371103 8.94627
371114 8.54490
371135 8.06610
371157 7.79973
371200 7.51557
371244 7.36656
371330 7.20850
371417 7.12080
371763 6.94459
372456 6.74469
373842 6.39220
374535 6.20727
375228 6.02963
375575 5.96859
375748 5.96255
375921 5.99583
376094 6.11856
376181 6.25246
376268 6.48649
376354 6.91747
376441 7.78697
376484 8.56875
376527 9.80651
376571 11.8554
376614 15.3210
376710 26.0874
376758 22.5474
376806 16.1028
376836 13.1789
376866 11.1329
376925 8.70268
376985 7.43375
377044 6.70581
377103 6.24853
377163 5.94056
377282 5.55263
377401 5.31218
377519 5.13979
377757 4.88340
378233 4.47478
378708 4.07190
379659 3.12971
380610 1.95144
381168 1.21582
381725 0.622102
382004 0.467338
382143 0.445669
382283 0.469091
382422 0.543207
382561 0.673053
382840 1.11852
383082 1.74254
383325 2.70953
383446 3.46165
383567 4.65466
383688 6.98177
383749 9.15781
383809 12.6812
383950 23.9720
384021 20.8247
384091 14.8920
384145 11.7024
384199 9.66013
384306 7.53634
384414 6.62170
384521 6.20339
384736 5.95156
384844 6.08735
384898 6.41846
384951 7.42571
385030 11.9754
385070 12.8298
385109 11.5176
385162 9.78334
385215 8.81238
385321 7.96380
385534 7.50182
385959 7.41291
386172 7.43910
386385 7.48812
386491 7.54112
386597 7.67265
386651 7.83213
386677 7.97226
386704 8.19173
386730 8.56172
386757 9.23830
386783 10.6086
386797 11.8199
386810 13.6108
386830 17.6631
386850 20.8182
386870 18.6509
386890 14.6991
386913 11.7278
386937 10.1706
386960 9.31744
386983 8.81208
387030 8.27447
387076 8.00989
387123 7.85840
387170 7.76254
387263 7.64854
387449 7.53502
387635 7.46659
388008 7.35350
388380 7.23416
389870 6.54207
391360 5.28048
392850 2.94574
393950 0.872636
394225 0.583623
394363 0.510003
394500 0.489541
394638 0.524099
394775 0.613148
395050 0.940888
396150 3.22529
397250 5.09078
397820 5.69719
398390 6.13702
398675 6.32812
398818 6.43063
398960 6.55458
399103 6.73709
399174 6.88007
399245 7.09838
399317 7.47359
399388 8.21987
399424 8.90961
399459 10.0426
399495 12.0331
399530 15.6740
399600 26.1213
399635 22.9844
399670 17.0950
399711 12.6337
399752 10.3596
399794 9.14578
399835 8.44377
399876 8.00785
399917 7.72122
400000 7.38337
400115 7.15479
400230 7.04298
400459 6.94850
400689 6.91619
400918 6.90422
401378 6.89491
401837 6.88069
402755 6.78464
402985 6.73096
403214 6.65392
403444 6.57484
403501 6.58736
403559 6.66744
403616 6.94232
403645 7.25799
403673 7.81791
403760 12.0929
403782 12.9314
403803 13.0014
403847 11.7574
403878 10.7467
403910 9.96829
403973 8.98405
404035 8.43839
404098 8.10734
404224 7.73551
404350 7.53586
404601 7.32685
404853 7.21908
405104 7.16086
405230 7.15029
405356 7.16121
405481 7.21896
405544 7.28734
405607 7.41381
405670 7.66528
405701 7.88634
405733 8.23083
405764 8.80158
405796 9.81201
405827 11.7662
405843 13.4195
405858 15.8017
405910 26.1289
405936 23.0880
405962 17.3562
405982 14.1127
406003 12.0426
406023 10.7122
406044 9.82929
406085 8.78657
406126 8.22392
406167 7.88668
406208 7.66784
406290 7.40754
406372 7.26104
406454 7.16815
406618 7.05743
406782 6.99880
406946 6.99100
407028 7.03278
407110 7.17896
407151 7.36550
407192 7.77589
407212 8.17766
407233 8.87071
407253 10.1587
407274 12.6819
407310 19.4407
407328 17.3976
407346 13.5699
407364 11.0105
407382 9.55004
407400 8.69825
407418 8.17399
407453 7.58935
407489 7.28888
407525 7.10902
407561 6.98882
407632 6.82802
407775 6.57678
407846 6.42224
407882 6.41950
407900 6.62433
407909 6.92532
407918 7.55017
407940 11.7929
407946 12.6296
407951 12.7109
407962 11.5393
407979 9.77371
407996 8.80706
408012 8.27169
408029 7.94571
408062 7.57819
408096 7.37891
408163 7.16747
408229 7.05406
408363 6.92772
408497 6.85216
409031 6.67633
410100 6.41309
411168 6.08416
411703 5.81558
411836 5.71547
411970 5.59180
412103 5.48159
412137 5.49564
412170 5.58183
412204 5.84777
412237 6.57188
412268 8.21937
412300 10.7875
412316 11.6247
412332 11.7242
412363 10.5867
412402 9.08801
412441 8.15286
412480 7.58256
412519 7.21272
412597 6.76943
412675 6.51298
412986 6.03355
413609 5.58072
414232 5.21009
414387 5.12462
414543 5.05879
414621 5.05229
414699 5.11311
414738 5.22192
414777 5.49885
414796 5.80110
414816 6.37437
414825 6.86987
414835 7.61078
414845 8.76240
414854 10.5694
414880 17.1394
414893 15.1635
414906 11.3971
414916 9.26066
414926 7.91700
414936 7.05378
414947 6.49143
414967 5.82905
414988 5.47517
415029 5.12218
415069 4.95322
415151 4.78688
415233 4.69947
415397 4.60914
415561 4.60334
415725 4.73867
415888 5.21166
415970 5.74252
416052 6.70259
416134 8.51697
416216 12.0386
416370 22.0784
416447 19.0636
416524 13.3734
416590 9.92683
416689 6.97700
416789 5.42250
416888 4.50161
416988 3.89286
417186 3.10675
417385 2.57932
417783 1.82165
418180 1.26521
418578 0.878548
418975 0.683895
419373 0.695818
419770 0.893253
419946 1.04620
419990 1.12086
420034 1.28691
420056 1.48634
420078 1.94413
420089 2.42345
420100 3.31084
420111 5.12007
420117 6.71698
420122 9.08884
420131 14.7838
420140 19.3216
420149 16.6498
420158 11.5442
420163 9.14398
420169 7.41316
420180 5.29619
420190 4.13954
420201 3.45398
420223 2.72533
420245 2.37120
420289 2.06149
420332 1.94883
420420 1.90753
420507 1.95212
420856 2.33114
421554 3.22550
422950 4.66884
423682 5.20527
424414 5.67894
424780 5.95777
425146 6.38973
425329 6.76557
425512 7.41134
425695 8.69020
425787 9.82663
425878 11.5469
426140 18.2696
426271 16.3943
426402 12.7368
426524 10.3935
426647 9.00851
426708 8.54531
426769 8.19472
426799 8.06892
426830 8.02095
426845 8.08179
426860 8.33519
426868 8.66372
426876 9.34650
426883 10.9678
426887 12.6161
426891 15.3825
426896 20.6874
426900 24.8403
426905 22.1514
426909 17.1539
426913 14.4145
426916 12.6301
426923 10.5781
426929 9.55153
426936 8.97805
426949 8.36879
426963 8.06391
426989 7.75168
427016 7.58273
427069 7.37859
427123 7.24351
427229 7.05498
427336 6.92216
427549 6.74039
427763 6.61524
428189 6.39754
428403 6.25010
428509 6.22736
428563 6.39524
428589 6.66548
428616 7.25106
428648 8.81024
428680 11.3038
428696 12.1609
428712 12.3050
428744 11.2563
428774 10.1409
428803 9.33725
428832 8.78889
428862 8.41097
428920 7.94038
428979 7.66992
429096 7.38584
429214 7.25058
429331 7.18101
429449 7.13428
429507 7.09148
429566 6.97055
429595 6.82170
429625 6.52042
429654 5.87361
429683 4.48514
429717 1.92754
429733 1.18641
429750 1.36465
429783 2.95150
429817 4.22904
429845 4.88034
429872 5.29934
429900 5.58233
429928 5.78037
429983 6.03416
430039 6.18496
430150 6.35010
430261 6.43487
430482 6.51617
430704 6.55260
431148 6.58223
431591 6.59106
432035 6.59062
432479 6.58326
432922 6.57555
433033 6.58431
433144 6.62787
433200 6.69855
433255 6.89549
433283 7.13919
433311 7.67774
433324 8.21573
433338 9.15266
433352 10.9455
433366 14.5221
433378 19.9155
433390 24.2531
433402 21.5630
433414 16.3734
433423 13.4757
433433 11.5774
433442 10.3367
433451 9.51040
433470 8.51529
433488 7.97555
433507 7.65523
433525 7.45759
433562 7.26228
433599 7.24722
433636 7.46167
433655 7.74719
433673 8.30553
433692 9.46460
433701 10.4959
433710 12.0085
433725 15.6574
433740 18.6065
433755 16.8463
433770 13.4262
433781 11.5540
433792 10.2982
433803 9.45809
433814 8.88549
433836 8.17692
433858 7.77642
433902 7.36066
433947 7.15698
434035 6.96289
434124 6.87158
434301 6.78442
434477 6.74210
434831 6.69924
435185 6.67604
435893 6.64725
436601 6.62494
438016 6.57252
438724 6.51701
438901 6.48827
439078 6.43841
439167 6.39478
439255 6.32073
439343 6.17165
439388 6.06311
439410 6.10980
439421 6.32225
439432 7.01377
439441 8.50802
439450 10.9391
439455 11.7988
439459 11.9607
439468 10.9767
439482 9.40526
439495 8.51049
439508 8.00536
439521 7.69694
439548 7.34625
439574 7.15725
439627 6.96138
439680 6.86153
439786 6.76017
439892 6.70837
440105 6.65446
440317 6.62714
440529 6.61693
440741 6.64121
440847 6.69568
440900 6.75304
440953 6.85466
441006 7.04872
441059 7.46405
441085 7.85903
441112 8.51706
441138 9.67545
441165 11.7773
441193 15.3786
441220 18.3046
441248 16.5642
441275 13.1451
441304 10.7251
441333 9.35108
441361 8.55080
441390 8.05680
441419 7.73105
441447 7.50613
441505 7.22383
441562 7.05817
441619 6.95180
441734 6.82499
441849 6.75224
441963 6.70530
442078 6.68776
442135 6.77458
442164 7.13923
442178 8.06244
442185 9.59407
442189 11.2378
442192 14.0544
442200 23.0176
442204 20.5335
442208 15.6642
442213 11.6951
442217 9.77642
442227 8.17711
442237 7.56212
442246 7.26870
442266 6.99940
442285 6.88132
442362 6.72965
442516 6.66041
442824 6.61330
443441 6.56541
444057 6.52786
444366 6.50637
444520 6.49541
444597 6.51541
444635 6.65189
444655 7.12195
444664 8.18563
444669 9.74343
444674 13.6835
444680 22.4226
444683 19.9305
444686 15.2753
444689 12.0991
444692 10.2581
444698 8.49323
444710 7.35872
444734 6.82947
444782 6.62406
444877 6.54562
445067 6.50889
445449 6.48730
445639 6.49504
445830 6.54746
445925 6.62603
446021 6.81111
446068 6.99815
446116 7.32450
446164 7.94159
446211 9.21223
446256 11.7271
446300 16.0723
446322 17.8714
446344 18.0502
446389 14.6651
446436 11.3236
446483 9.52470
446530 8.56107
446577 8.00283
446625 7.65163
446672 7.41656
446766 7.12907
446861 6.96321
446955 6.85744
447049 6.80149
447096 6.88036
447120 7.25838
447132 8.21058
447138 9.73592
447141 11.2882
447143 13.9405
447150 22.7074
447153 20.2975
447157 15.5504
447161 11.5254
447166 9.62344
447175 8.10694
447184 7.54595
447193 7.27769
447211 7.03261
447229 6.92281
447301 6.77280
447444 6.68792
447732 6.61749
448020 6.57725
448308 6.54853
448883 6.50638
449459 6.47287
450610 6.40922
451186 6.37181
451474 6.36555
451546 6.38332
451618 6.45162
451654 6.55152
451690 6.81034
451708 7.11026
451726 7.73369
451735 8.31619
451744 9.27562
451753 10.9472
451761 13.9103
451780 23.1491
451789 20.6499
451799 15.6350
451808 12.2451
451817 10.2874
451826 9.13572
451835 8.41983
451854 7.62557
451872 7.22078
451909 6.83826
451946 6.66638
452019 6.51569
452093 6.45332
452167 6.43165
452240 6.46506
452277 6.53892
452314 6.74175
452332 6.97500
452351 7.44309
452369 8.51737
452378 9.58536
452387 11.3498
452399 14.7683
452410 17.5891
452421 15.9356
452433 12.6165
452442 10.6287
452452 9.37193
452461 8.57471
452471 8.05015
452490 7.43392
452509 7.10126
452547 6.76857
452585 6.60749
452661 6.44504
452699 6.41088
452718 6.51042
452727 6.93692
452732 7.92919
452734 9.34809
452737 12.6504
452740 20.6185
452742 18.4605
452743 14.3799
452746 10.7638
452748 9.03488
452753 7.68571
452762 6.92645
452781 6.59027
452819 6.43980
452895 6.34465
453047 6.22505
453199 6.05502
453275 5.92995
453312 5.95084
453331 6.13678
453350 6.80282
453365 8.23119
453380 10.5926
453388 11.4639
453395 11.6571
453410 10.7275
453431 9.19609
453453 8.32047
453474 7.82354
453496 7.51705
453539 7.16824
453582 6.97944
453668 6.78088
453754 6.67701
453926 6.56612
454099 6.50291
454443 6.41408
454615 6.36508
454701 6.35401
454744 6.45591
454766 6.78061
454777 7.32531
454782 7.90376
454787 8.93559
454794 11.3906
454800 15.6121
454803 17.3859
454806 17.5895
454813 14.3766
454818 11.5406
454824 9.83901
454836 8.22177
454847 7.54848
454859 7.20904
454882 6.88127
454904 6.73003
454950 6.58896
454996 6.52109
455180 6.39854
455272 6.34601
455363 6.26159
455409 6.18102
455455 6.01986
455478 5.86061
455501 5.56568
455524 4.91352
455535 4.26076
455547 3.19895
455558 1.76157
455564 1.30877
455570 1.40685
455593 4.55856
455604 5.37218
455615 5.81216
455636 6.20156
455679 6.40731
455764 6.45554
455935 6.43514
456277 6.39379
456961 6.33348
457303 6.30099
457645 6.25544
457816 6.21937
457987 6.15909
458072 6.10786
458157 6.02372
458243 5.86718
458286 5.77780
458307 5.85515
458318 6.06525
458328 6.62481
458339 8.03633
458350 10.3788
458356 11.2517
458361 11.4549
458372 10.5709
458386 9.17118
458401 8.32511
458415 7.82298
458430 7.50870
458459 7.14448
458488 6.94558
458546 6.73648
458604 6.62877
458721 6.51829
458837 6.46095
459069 6.39914
459302 6.36342
459767 6.31558
459999 6.29665
460115 6.30987
460173 6.42863
460188 6.55165
460202 6.85264
460217 7.84770
460224 9.38103
460228 10.8983
460231 13.4235
460240 22.1519
460244 19.8044
460249 15.0700
460252 12.4443
460255 10.7249
460262 8.86761
460268 7.95835
460275 7.46969
460288 6.97955
460301 6.75186
460327 6.54953
460353 6.46236
460458 6.35238
460667 6.30268
461086 6.26431
461504 6.23006
461713 6.20130
461818 6.17533
461870 6.17706
461896 6.28431
461909 6.60575
461916 7.13054
461922 8.69039
461926 11.0744
461930 15.1748
461932 16.9038
461934 17.1384
461938 13.9614
461941 11.0777
461945 9.37735
461952 7.86256
461967 6.94278
461996 6.52196
462055 6.34814
462171 6.27009
462288 6.24177
462347 6.26118
462376 6.41062
462390 6.90689
462398 7.97777
462401 9.48953
462405 12.9430
462410 21.2149
462413 18.9097
462415 14.5504
462418 11.2990
462421 9.57299
462426 7.95929
462437 6.96564
462459 6.51796
462503 6.34489
462591 6.27581
462766 6.24059
463118 6.21234
463820 6.17655
465225 6.11351
466630 6.03968
467332 5.98731
467684 5.96473
467771 5.97603
467859 6.03190
467903 6.11164
467947 6.29405
467969 6.47371
467991 6.77791
468013 7.33307
468035 8.41531
468057 10.7450
468080 14.9110
468091 16.7306
468103 17.0233
468125 13.8628
468147 10.8652
468169 9.15326
468191 8.19613
468213 7.62536
468235 7.26083
468257 7.01403
468301 6.70986
468345 6.53379
468389 6.42137
468477 6.28830
468653 6.16381
468829 6.10329
469180 6.03884
469532 6.00104
469884 5.97784
470236 5.98227
470411 6.01870
470499 6.06157
470587 6.14109
470675 6.29865
470763 6.64786
470807 6.99128
470851 7.58125
470895 8.67244
470939 10.7787
471020 16.8763
471061 15.2915
471101 12.0114
471147 9.55628
471192 8.23208
471238 7.49132
471283 7.04495
