K-41(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
179432 0.000490280
179581 0.000610572
179730 0.000829873
179880 0.00126090
180029 0.00215742
180147 0.00330938
180264 0.00397992
180499 0.00206655
180593 0.00149880
180687 0.00115288
180875 0.000823831
181063 0.000736263
181251 0.000797979
181438 0.00104025
181532 0.00128088
181626 0.00167372
181720 0.00235361
181814 0.00363716
181861 0.00473189
181908 0.00637875
181955 0.00894318
182002 0.0129351
182063 0.0205341
182124 0.0255689
182186 0.0204849
182247 0.0129898
182307 0.00847465
182366 0.00634992
182396 0.00620050
182426 0.00745994
182441 0.00967847
182455 0.0157362
182463 0.0232325
182470 0.0400601
182474 0.0575831
182478 0.0904952
182481 0.160907
182483 0.229380
182485 0.337290
182488 0.536146
182490 0.683286
182492 0.550785
182495 0.348619
182496 0.241319
182498 0.171309
182502 0.0961874
182505 0.0608969
182509 0.0424561
182516 0.0242179
182523 0.0160296
182537 0.00907660
182552 0.00625197
182580 0.00396527
182608 0.00304408
182665 0.00231228
182722 0.00214230
182779 0.00241454
182836 0.00366416
182892 0.00998225
182921 0.0275437
182935 0.0631179
182949 0.225258
182959 0.466819
182968 0.244341
182980 0.0787654
182992 0.0359911
183016 0.0131558
183063 0.00434599
183159 0.00152194
183349 0.000640632
183540 0.000420093
183730 0.000319693
184111 0.000224919
184492 0.000181832
184873 0.000161945
185254 0.000163071
185634 0.000242438
185825 0.000584065
185920 0.00187742
185968 0.00644045
185992 0.0206525
186003 0.0559783
186009 0.118795
186012 0.192057
186015 0.330699
186021 0.626464
186026 0.296886
186029 0.168401
186032 0.103339
186039 0.0490558
186051 0.0181871
186077 0.00570986
186127 0.00167885
186228 0.000529216
186430 0.000222176
186833 0.000144624
187640 0.000143660
188448 0.000243344
188649 0.000340709
188851 0.000599503
188952 0.000934884
189053 0.00179458
189104 0.00284766
189154 0.00530067
189179 0.00797746
189204 0.0132704
189217 0.0180450
189230 0.0256877
189242 0.0385523
189255 0.0606679
189268 0.0970334
189282 0.121385
189295 0.0972065
189309 0.0608067
189318 0.0439704
189327 0.0324610
189344 0.0192159
189362 0.0124882
189380 0.00871557
189397 0.00641821
189415 0.00492546
189451 0.00317761
189486 0.00223711
189521 0.00167578
189592 0.00107026
189734 0.000601654
189875 0.000434801
190159 0.000339052
190442 0.000358499
190725 0.000471127
190867 0.000589242
191009 0.000794251
191150 0.00118604
191221 0.00152760
191292 0.00206374
191363 0.00296833
191433 0.00464638
191469 0.00605563
191504 0.00815157
191540 0.0113465
191575 0.0161944
191624 0.0256168
191673 0.0306493
191770 0.0146823
191826 0.00853961
191882 0.00538780
191938 0.00367178
191994 0.00266621
192050 0.00203356
192106 0.00161489
192218 0.00111765
192330 0.000851191
192443 0.000699239
192667 0.000570132
192891 0.000593852
193115 0.000851658
193227 0.00123397
193339 0.00223459
193395 0.00345341
193423 0.00452863
193451 0.00624088
193479 0.00919216
193507 0.0148541
193521 0.0197817
193535 0.0273811
193549 0.0395416
193563 0.0591575
193580 0.0943634
193597 0.116594
193614 0.0923301
193631 0.0577414
193649 0.0348594
193667 0.0224573
193684 0.0154039
193702 0.0111739
193720 0.00844793
193738 0.00662050
193773 0.00439300
193809 0.00315059
193844 0.00239086
193915 0.00155217
193986 0.00112696
194057 0.000885013
194199 0.000644540
194341 0.000556561
194483 0.000580529
194625 0.000974066
194696 0.00251639
194731 0.00786917
194749 0.0239563
194758 0.0623155
194762 0.124946
194767 0.324880
194771 0.671770
194773 0.554012
194775 0.348365
194778 0.189140
194781 0.114075
194786 0.0525382
194796 0.0189634
194817 0.00604960
194859 0.00199212
194943 0.000882211
195110 0.000737839
195277 0.00140767
195319 0.00206938
195361 0.00376281
195382 0.00583920
195403 0.0107184
195413 0.0161046
195424 0.0268293
195429 0.0368637
195434 0.0529284
195440 0.0805656
195445 0.129501
195450 0.207735
195455 0.262151
195461 0.211389
195466 0.132358
195470 0.0889994
195475 0.0619469
195483 0.0338575
195492 0.0210630
195500 0.0143638
195518 0.00801764
195535 0.00524455
195569 0.00297702
195603 0.00213268
195672 0.00162263
195741 0.00169331
195810 0.00219763
195844 0.00270619
195878 0.00353318
195913 0.00496180
195947 0.00764058
195964 0.00991942
195982 0.0133457
195999 0.0186567
196016 0.0268834
196038 0.0429632
196061 0.0545202
196083 0.0445137
196106 0.0281490
196124 0.0188770
196143 0.0131536
196161 0.00957407
196180 0.00725261
196217 0.00458558
196254 0.00319607
196291 0.00239063
196328 0.00188560
196402 0.00131608
196476 0.00102280
196550 0.000856049
196698 0.000692619
196994 0.000620469
197290 0.000693866
197452 0.000803211
197614 0.00104156
197695 0.00129742
197776 0.00183608
197817 0.00237416
197857 0.00335916
197898 0.00542318
197918 0.00734826
197938 0.0104277
197989 0.0234966
198002 0.0239204
198015 0.0216034
198040 0.0142208
198063 0.00946427
198085 0.00659171
198107 0.00487124
198129 0.00379991
198174 0.00262797
198218 0.00205499
198307 0.00156046
198395 0.00138505
198750 0.00143972
198923 0.00168856
199096 0.00222649
199183 0.00274869
199269 0.00365796
199356 0.00539991
199442 0.00901592
199576 0.0178129
199643 0.0152883
199710 0.0103691
199783 0.00698961
199855 0.00536554
199928 0.00474215
200000 0.00478263
200100 0.00590212
200200 0.00889226
200215 0.00957099
200256 0.0117540
200298 0.0141450
200380 0.0163805
200545 0.00820174
200638 0.00526138
200730 0.00375453
200823 0.00295950
200916 0.00253342
201101 0.00224580
201286 0.00238720
201832 0.00340740
202105 0.00277286
202242 0.00249823
202310 0.00256741
202378 0.00323084
202406 0.00414753
202434 0.00657257
202449 0.00952607
202463 0.0162586
202470 0.0234034
202477 0.0367996
202484 0.0665488
202487 0.0948240
202491 0.140288
202499 0.289810
202504 0.239080
202508 0.150991
202512 0.0941692
202516 0.0624916
202521 0.0435565
202525 0.0321869
202533 0.0195866
202541 0.0133801
202558 0.00764205
202574 0.00521269
202607 0.00321165
202640 0.00241811
202706 0.00177582
202773 0.00151362
202905 0.00130499
203037 0.00126733
203169 0.00135356
203302 0.00160484
203434 0.00215424
203566 0.00328985
203681 0.00491767
203796 0.00596239
203911 0.00482228
204025 0.00318869
204130 0.00222403
204234 0.00167245
204339 0.00136922
204444 0.00123183
204548 0.00125730
204653 0.00160590
204758 0.00347889
204810 0.00836871
204823 0.0115915
204836 0.0171124
204849 0.0271934
204862 0.0454676
204875 0.0697473
204882 0.0754185
204888 0.0714091
204914 0.0285546
204928 0.0172517
204942 0.0113406
204956 0.00801350
204970 0.00600581
204998 0.00380695
205027 0.00271636
205083 0.00171547
205139 0.00128914
205252 0.000947916
205364 0.000831034
205589 0.000805429
205814 0.000921660
206039 0.00119319
206264 0.00175557
206377 0.00225223
206489 0.00301826
206602 0.00423994
206714 0.00620999
206852 0.00987662
206989 0.0126670
207127 0.0104947
207265 0.00669763
207398 0.00435272
207464 0.00376318
207497 0.00376886
207514 0.00398209
207530 0.00453435
207544 0.00559011
207571 0.00853339
207585 0.00739912
207598 0.00548317
207620 0.00367669
207641 0.00289461
207684 0.00222811
207771 0.00168717
207944 0.00117962
208117 0.000898605
208290 0.000717081
208665 0.000485030
209040 0.000363504
209628 0.000274625
210216 0.000259915
210510 0.000293864
210805 0.000421407
211099 0.00112050
211246 0.00358634
211319 0.0111188
211338 0.0170526
211356 0.0292254
211374 0.0594477
211384 0.0926130
211393 0.151363
211402 0.239226
211406 0.275761
211411 0.283927
211429 0.133122
211440 0.0749381
211451 0.0460010
211462 0.0306041
211473 0.0216783
211495 0.0124287
211517 0.00805164
211561 0.00417867
211605 0.00258336
211693 0.00131087
211781 0.000826337
211956 0.000460515
212132 0.000328406
212458 0.000243597
212784 0.000240589
213110 0.000403066
213273 0.00108212
213354 0.00354876
213395 0.0115687
213415 0.0332140
213426 0.0759960
213431 0.132470
213436 0.255289
213439 0.407985
213443 0.513262
213446 0.415055
213450 0.260849
213454 0.149006
213458 0.0927652
213467 0.0438480
213475 0.0250901
213483 0.0161674
213500 0.00831497
213516 0.00508918
213583 0.00152329
213715 0.000510867
213980 0.000240413
214511 0.000173654
215572 0.000181671
216102 0.000207604
216632 0.000256765
216897 0.000300593
217163 0.000382674
217428 0.000669360
217560 0.00158975
217627 0.00474135
217660 0.0144894
217676 0.0388270
217685 0.0818094
217689 0.131177
217693 0.226023
217697 0.363677
217700 0.448615
217704 0.352726
217708 0.220597
217711 0.140125
217714 0.0934219
217721 0.0487334
217728 0.0292622
217735 0.0195575
217748 0.0105083
217761 0.00664551
217788 0.00347021
217815 0.00223948
217923 0.000982021
218031 0.000774143
218138 0.000742144
218354 0.000837415
218569 0.00106107
218784 0.00144952
218999 0.00213852
219215 0.00345412
219322 0.00455412
219430 0.00611872
219606 0.00976291
219782 0.0123641
219959 0.0100626
220135 0.00634718
220297 0.00409237
220458 0.00276754
220620 0.00197648
220781 0.00148157
221104 0.000933501
221428 0.000659919
221751 0.000508157
222074 0.000418837
222720 0.000336390
223366 0.000332873
224013 0.000427428
224336 0.000563963
224497 0.000687274
224659 0.000884384
224820 0.00122420
224982 0.00187372
225063 0.00243787
225144 0.00330679
225224 0.00469706
225305 0.00694258
225403 0.0110016
225500 0.0137493
225597 0.0111023
225694 0.00706860
225758 0.00518871
225823 0.00391244
225951 0.00246038
226080 0.00176148
226209 0.00142246
226337 0.00129838
226466 0.00136143
226594 0.00168243
226723 0.00246925
226830 0.00354704
226936 0.00408457
227150 0.00210769
227273 0.00137400
227396 0.000997839
227519 0.000796184
227642 0.000683546
227888 0.000593018
228133 0.000612274
228379 0.000754832
228502 0.000913201
228625 0.00119835
228748 0.00176831
228809 0.00228983
228871 0.00314925
228932 0.00471543
228963 0.00602294
228994 0.00799253
229025 0.0111455
229055 0.0165180
229086 0.0264234
229117 0.0455260
229144 0.0723357
229171 0.0889714
229198 0.0702202
229225 0.0438898
229243 0.0314689
229262 0.0231190
229299 0.0136563
229335 0.00893795
229372 0.00632595
229409 0.00474934
229446 0.00373987
229520 0.00258290
229594 0.00199112
229668 0.00167415
229815 0.00146254
229963 0.00164611
230037 0.00192723
230111 0.00243419
230185 0.00337472
230258 0.00528205
230295 0.00701600
230332 0.00979808
230369 0.0144797
230406 0.0224865
230446 0.0355738
230486 0.0435122
230526 0.0343602
230565 0.0216775
230611 0.0126729
230657 0.00806524
230703 0.00557742
230749 0.00413919
230841 0.00268936
230933 0.00210791
231024 0.00201543
231116 0.00259093
231208 0.00613011
231231 0.00927798
231254 0.0164205
231266 0.0239569
231277 0.0382896
231289 0.0694912
231294 0.0988889
231300 0.145203
231307 0.231334
231315 0.282588
231322 0.221210
231329 0.138264
231335 0.0932064
231341 0.0655178
231352 0.0362221
231364 0.0227348
231376 0.0156611
231399 0.00883304
231422 0.00583044
231469 0.00332981
231516 0.00236541
231609 0.00171561
231703 0.00167567
231796 0.00205925
231843 0.00249982
231889 0.00326700
231936 0.00469040
231959 0.00588471
231983 0.00766650
232006 0.0104893
232029 0.0152076
232053 0.0236773
232076 0.0395058
232098 0.0630600
232119 0.0794394
232141 0.0642394
232162 0.0404145
232187 0.0236522
232211 0.0149036
232235 0.0101310
232260 0.00733442
232284 0.00556654
232308 0.00439099
232357 0.00298491
232405 0.00220979
232454 0.00174203
232551 0.00123395
232648 0.000987248
232745 0.000860308
232939 0.000788722
233133 0.000900421
233327 0.00134215
233425 0.00190447
233522 0.00317460
233570 0.00448007
233619 0.00687152
233643 0.00885758
233667 0.0117556
233692 0.0160992
233716 0.0224764
233751 0.0351712
233769 0.0400596
233787 0.0407381
233823 0.0303860
233858 0.0187696
233882 0.0136825
233905 0.0102440
233952 0.00623975
233999 0.00418510
234046 0.00302099
234093 0.00230597
234140 0.00183817
234233 0.00128691
234327 0.000988067
234421 0.000809516
234609 0.000618864
234984 0.000484002
235359 0.000462450
235734 0.000503617
236109 0.000646134
236297 0.000821248
236484 0.00122416
236578 0.00166046
236672 0.00252989
236718 0.00332334
236765 0.00461025
236812 0.00681664
236859 0.0106787
236908 0.0168007
236956 0.0205502
237004 0.0162708
237052 0.0103377
237092 0.00707226
237132 0.00505734
237172 0.00380028
237212 0.00298877
237291 0.00206124
237371 0.00159107
237531 0.00119109
237690 0.00109994
237849 0.00120900
238009 0.00166190
238089 0.00223563
238168 0.00352110
238208 0.00483685
238248 0.00724246
238268 0.00925008
238288 0.0121927
238308 0.0166302
238318 0.0196617
238328 0.0233194
238342 0.0296563
238356 0.0368698
238384 0.0457080
238398 0.0429427
238412 0.0365331
238440 0.0230575
238467 0.0146122
238494 0.00981632
238522 0.00702044
238549 0.00530299
238604 0.00341775
238658 0.00248341
238713 0.00195874
238767 0.00163938
238876 0.00129271
239094 0.00104098
239312 0.000981958
239749 0.00104135
240185 0.00121551
241058 0.00190081
241494 0.00250537
241930 0.00339284
242595 0.00538998
243260 0.00705619
243925 0.00619453
244590 0.00480080
244807 0.00491225
245023 0.00589639
245304 0.00825086
245586 0.00625666
245750 0.00644141
245832 0.00808718
245873 0.0101204
245914 0.0140473
245988 0.0236240
246061 0.0144294
246107 0.0103365
246152 0.00844730
246221 0.00734822
246289 0.00709819
246427 0.00743577
246701 0.00791675
247250 0.00428317
247510 0.00328806
247769 0.00305662
247899 0.00331821
248029 0.00407510
248158 0.00594168
248223 0.00774646
248288 0.0105490
248376 0.0158732
248463 0.0185264
248637 0.00918183
248714 0.00629069
248791 0.00454962
248868 0.00347133
248944 0.00277028
249098 0.00195028
249252 0.00150541
249559 0.00105087
249866 0.000824128
250481 0.000599454
251095 0.000492721
251710 0.000444080
252324 0.000455894
252632 0.000512834
252939 0.000690578
253246 0.00154470
253323 0.00229695
253400 0.00404527
253438 0.00593076
253477 0.00962569
253496 0.0129056
253515 0.0180474
253534 0.0263962
253554 0.0398545
253577 0.0620560
253588 0.0696079
253600 0.0692606
253647 0.0304145
253673 0.0179525
253699 0.0115027
253725 0.00794015
253751 0.00581579
253804 0.00355451
253856 0.00245658
253961 0.00147563
254066 0.00107468
254170 0.000881795
254275 0.000784269
254485 0.000728070
254694 0.000786505
254904 0.000970925
255008 0.00114530
255113 0.00143693
255218 0.00207406
255270 0.00296159
255296 0.00402857
255309 0.00498110
255322 0.00642756
255331 0.00769415
255339 0.00913672
255356 0.0109888
255373 0.00937750
255390 0.00690580
255404 0.00552904
255419 0.00475731
255448 0.00415183
255506 0.00431881
255623 0.00658358
255730 0.0102556
255836 0.0127901
255942 0.0103466
256048 0.00657913
256170 0.00388199
256292 0.00248975
256414 0.00173594
256536 0.00129517
256780 0.000834923
257024 0.000615886
257512 0.000425919
258000 0.000355826
258487 0.000337654
258975 0.000372177
259219 0.000437152
259463 0.000619270
259585 0.000855665
259707 0.00145004
259768 0.00215797
259799 0.00277511
259829 0.00374573
259860 0.00539035
259890 0.00846614
259905 0.0110854
259921 0.0150000
259936 0.0210649
259951 0.0305130
259971 0.0487592
259991 0.0613228
260011 0.0494458
260031 0.0310510
260047 0.0208219
260063 0.0145089
260080 0.0105500
260096 0.00797535
260129 0.00500762
260161 0.00345572
260194 0.00255341
260226 0.00198591
260292 0.00134235
260357 0.00100692
260422 0.000811317
260552 0.000606102
260813 0.000457562
261074 0.000415399
261596 0.000424129
262117 0.000499464
262639 0.000663058
262900 0.000808062
263161 0.00103583
263422 0.00142037
263682 0.00213586
263813 0.00274063
263943 0.00364791
264074 0.00505006
264204 0.00722242
264376 0.0113742
264548 0.0139781
264720 0.0111101
264891 0.00704974
265005 0.00518643
265118 0.00391889
265345 0.00246194
265572 0.00173396
265798 0.00133776
266252 0.000975399
266706 0.000866306
267159 0.000896876
267613 0.00108575
267840 0.00129420
268066 0.00168063
268293 0.00251736
268407 0.00336136
268520 0.00489077
268630 0.00772411
268740 0.0123494
268795 0.0142766
268850 0.0145952
268960 0.0116518
269046 0.00992214
269296 0.0107871
269421 0.00894155
269546 0.00618391
269712 0.00397709
269877 0.00295741
270043 0.00247603
270208 0.00225008
270539 0.00215580
270870 0.00230093
271310 0.00270154
271750 0.00324718
272630 0.00449486
273193 0.00606279
273529 0.00766558
273864 0.00793893
274400 0.00480755
274536 0.00420464
274813 0.00376448
274882 0.00402792
274951 0.00477820
275020 0.00685342
275055 0.00915426
275089 0.0132109
275125 0.0195418
275161 0.0228608
275233 0.0117918
275262 0.00858608
275291 0.00656476
275348 0.00438716
275405 0.00333435
275463 0.00274341
275577 0.00211453
275692 0.00177937
275921 0.00140589
276150 0.00118417
276609 0.000911937
277067 0.000747682
277984 0.000608088
278213 0.000635887
278442 0.000768297
278557 0.000959757
278671 0.00145204
278729 0.00203368
278786 0.00330681
278815 0.00458621
278843 0.00687453
278872 0.0114311
278886 0.0153698
278901 0.0211166
278922 0.0333963
278944 0.0407233
278988 0.0200183
279002 0.0145425
279017 0.0108243
279046 0.00654419
279075 0.00437963
279104 0.00317099
279162 0.00195220
279219 0.00139068
279277 0.00108779
279335 0.000907484
279451 0.000714456
279683 0.000578207
279915 0.000565520
280147 0.000644655
280262 0.000740876
280378 0.000914093
280494 0.00124775
280552 0.00153686
280610 0.00198341
280668 0.00272039
280726 0.00403539
280784 0.00663260
280813 0.00889290
280842 0.0122174
280929 0.0253843
280972 0.0211923
281015 0.0134733
281056 0.00862317
281096 0.00579801
281137 0.00412070
281177 0.00307991
281258 0.00192999
281338 0.00135253
281419 0.00102457
281500 0.000820971
281661 0.000591514
281822 0.000471157
281984 0.000399523
282307 0.000320611
282952 0.000253972
283598 0.000225924
284889 0.000207325
286180 0.000217316
287471 0.000263292
288116 0.000311876
288762 0.000395494
289408 0.000550492
290053 0.000876381
290376 0.00118744
290699 0.00171511
291021 0.00267931
291344 0.00452218
291632 0.00717167
291919 0.00897218
292207 0.00725165
292494 0.00462624
292763 0.00305576
293031 0.00223842
293165 0.00206859
293300 0.00213034
293434 0.00275257
293501 0.00364991
293568 0.00555189
293678 0.0102343
293733 0.00855904
293788 0.00569278
293843 0.00379000
293898 0.00271147
293954 0.00207864
294009 0.00168371
294119 0.00123456
294229 0.000992833
294450 0.000739019
294670 0.000604521
295111 0.000461550
295552 0.000391680
295993 0.000366846
296434 0.000407633
296875 0.000764396
297096 0.00207006
297151 0.00324357
297206 0.00601944
297234 0.00909086
297261 0.0152832
297275 0.0210114
297289 0.0304012
297303 0.0467314
297316 0.0756980
297330 0.121268
297344 0.151498
297358 0.121102
297371 0.0758435
297382 0.0525467
297392 0.0374558
297412 0.0211419
297433 0.0133358
297454 0.00915534
297495 0.00508557
297536 0.00326644
297618 0.00172928
297700 0.00111727
297864 0.000640259
298029 0.000461249
298357 0.000327814
298686 0.000281631
299343 0.000261296
300000 0.000290697
300942 0.000545862
301177 0.000781656
301295 0.000996297
301412 0.00134966
301530 0.00199010
301589 0.00252385
301648 0.00332300
301707 0.00459071
301765 0.00672903
301824 0.0105979
301883 0.0178272
301938 0.0281239
301992 0.0336170
302046 0.0258989
302100 0.0161627
302153 0.0101731
302206 0.00678097
302259 0.00479324
302312 0.00356169
302418 0.00220608
302523 0.00152727
302629 0.00114355
302735 0.000907847
302947 0.000648254
303158 0.000519728
303370 0.000451114
303793 0.000399612
304217 0.000419029
304640 0.000541838
304852 0.000712507
304957 0.000872868
305063 0.00114450
305169 0.00165805
305222 0.00210510
305275 0.00280747
305328 0.00399640
305381 0.00621862
305407 0.00810833
305433 0.0109439
305460 0.0153737
305486 0.0223060
305555 0.0458200
305589 0.0377140
305623 0.0238407
305658 0.0145920
305692 0.00949088
305727 0.00658939
305762 0.00483554
305832 0.00295351
305901 0.00203425
305971 0.00152307
306040 0.00121182
306180 0.000871206
306319 0.000701709
306458 0.000607958
306736 0.000520200
307293 0.000489392
307850 0.000532329
308276 0.000604605
308702 0.000741794
308915 0.000870163
309128 0.00110686
309341 0.00165352
309448 0.00224226
309554 0.00332408
309654 0.00497073
309753 0.00626286
309852 0.00535241
309951 0.00367586
310051 0.00256123
310151 0.00194931
310351 0.00141423
310551 0.00122972
310751 0.00117146
311550 0.00134493
312340 0.00191733
312980 0.00270722
313620 0.00319710
314900 0.00188402
315250 0.00171855
315465 0.00179821
315681 0.00224138
315788 0.00282725
315896 0.00409170
315950 0.00529470
316003 0.00730040
316057 0.0108322
316111 0.0171501
316165 0.0265381
316192 0.0302668
316219 0.0309198
316326 0.0147683
316366 0.0104864
316406 0.00771888
316487 0.00468478
316567 0.00321197
316648 0.00240324
316808 0.00159263
316969 0.00121063
317290 0.000861598
317612 0.000704224
318255 0.000567945
318898 0.000531649
319540 0.000569363
320183 0.000730391
320505 0.000916365
320826 0.00127515
320987 0.00158488
321148 0.00205827
321308 0.00280932
321469 0.00401670
321856 0.00786370
322243 0.00603988
322248 0.00603314
322267 0.00601707
322286 0.00601555
322324 0.00604938
322401 0.00618230
322553 0.00578192
322858 0.00295291
323087 0.00196528
323317 0.00157253
323546 0.00146790
323775 0.00157364
324004 0.00193909
324234 0.00279406
324348 0.00359729
324463 0.00489405
324577 0.00708162
324692 0.0108545
324754 0.0138086
324816 0.0172852
324939 0.0223328
325063 0.0186365
325186 0.0118733
325264 0.00874115
325343 0.00655883
325500 0.00399691
325656 0.00268250
325813 0.00194107
325970 0.00148754
326127 0.00119174
326440 0.000844248
326754 0.000657421
327067 0.000547777
327695 0.000440096
328322 0.000414007
328949 0.000466735
329262 0.000552138
329576 0.000741194
329733 0.000922599
329890 0.00122718
330046 0.00176901
330203 0.00274902
330357 0.00416228
330433 0.00470589
330510 0.00477749
330817 0.00233385
330937 0.00168873
331057 0.00128313
331297 0.000853161
331537 0.000655507
331777 0.000555438
332256 0.000477567
332736 0.000475335
333216 0.000527218
333696 0.000673611
333936 0.000846312
334176 0.00125823
334296 0.00174701
334416 0.00288495
334476 0.00414147
334536 0.00671021
334566 0.00911439
334596 0.0131262
334626 0.0203015
334655 0.0336509
334711 0.0688620
334739 0.0566617
334767 0.0358905
334790 0.0238042
334814 0.0164673
334838 0.0119536
334862 0.00906513
334909 0.00579042
334956 0.00411786
335051 0.00257418
335146 0.00193187
335336 0.00147212
335526 0.00138539
335905 0.00161706
336285 0.00225567
337043 0.00434168
337422 0.00391928
337800 0.00295198
338243 0.00252059
338465 0.00271226
338686 0.00330990
338906 0.00438591
339126 0.00518166
339346 0.00447499
339566 0.00335645
339754 0.00275592
339943 0.00245460
340319 0.00242287
340507 0.00266963
340696 0.00325049
340790 0.00383250
340884 0.00490200
340978 0.00720285
341025 0.00941309
341072 0.0129180
341129 0.0187999
341186 0.0213722
341243 0.0167342
341300 0.0115402
341381 0.00760613
341463 0.00597171
341625 0.00500650
341950 0.00541151
342530 0.00775577
342820 0.00861713
343110 0.00856175
344270 0.00395202
344683 0.00295952
345097 0.00242168
345510 0.00239963
345716 0.00277953
345923 0.00378055
346086 0.00510403
346248 0.00569462
346411 0.00449943
346574 0.00311707
346735 0.00226471
346896 0.00177069
347218 0.00127785
347540 0.00105699
347862 0.000953134
348184 0.000929200
348505 0.00102153
348666 0.00118276
348827 0.00162258
348908 0.00217923
348988 0.00353268
349029 0.00508700
349069 0.00839170
349089 0.0116217
349109 0.0172729
349129 0.0281108
349139 0.0373174
349149 0.0504557
349181 0.104650
349197 0.0868513
349213 0.0550267
349229 0.0338500
349245 0.0221313
349262 0.0154012
349278 0.0113513
349310 0.00698278
349342 0.00484712
349407 0.00293595
349472 0.00214515
349601 0.00153757
349730 0.00134185
349988 0.00130371
350247 0.00146989
350505 0.00181399
350763 0.00242582
351022 0.00352491
351280 0.00553025
351788 0.0109958
352042 0.00904234
352296 0.00579028
352508 0.00393849
352720 0.00279653
352932 0.00208885
353144 0.00163549
353568 0.00113079
353993 0.000899969
354417 0.000831492
354841 0.000958870
355053 0.00118808
355265 0.00173641
355371 0.00230252
355477 0.00332696
355583 0.00535909
355636 0.00710615
355689 0.00961575
355773 0.0148982
355814 0.0169387
355856 0.0172099
356023 0.00803531
356078 0.00593879
356132 0.00451231
356241 0.00285014
356350 0.00199421
356459 0.00150872
356677 0.00101592
356895 0.000790458
357331 0.000616478
357767 0.000593738
358202 0.000673639
358638 0.000913583
358856 0.00115761
359074 0.00157538
359292 0.00233294
359510 0.00375692
359712 0.00589529
359914 0.00743584
360116 0.00609806
360317 0.00391366
360499 0.00259726
360680 0.00181681
360862 0.00134817
361044 0.00105481
361407 0.000735686
361770 0.000593185
362133 0.000554196
362496 0.000650299
362678 0.000830393
362860 0.00132232
362950 0.00192483
363041 0.00329739
363087 0.00473648
363132 0.00746167
363155 0.00980178
363177 0.0133646
363200 0.0189778
363223 0.0278949
363251 0.0445613
363280 0.0560444
363308 0.0452570
363337 0.0284850
363369 0.0165080
363402 0.0103270
363434 0.00698298
363467 0.00502840
363532 0.00299152
363597 0.00202052
363663 0.00148689
363728 0.00116337
363858 0.000808292
364119 0.000524183
364379 0.000416607
364901 0.000343695
365422 0.000338309
365944 0.000378977
366465 0.000505541
366726 0.000653775
366987 0.000967835
367117 0.00127337
367247 0.00180610
367378 0.00282685
367443 0.00368715
367508 0.00491923
367612 0.00772108
367716 0.00967233
367820 0.00789307
367923 0.00509431
368041 0.00310875
368159 0.00209213
368277 0.00155442
368395 0.00125638
368631 0.000999546
368867 0.000973978
369102 0.00112022
369338 0.00151248
369456 0.00187674
369574 0.00244464
369692 0.00335040
369810 0.00479197
369959 0.00744039
370107 0.00904928
370256 0.00716598
370404 0.00457448
370552 0.00294404
370701 0.00203685
370849 0.00151960
370998 0.00121154
371294 0.000908107
371591 0.000823019
371888 0.000902359
372185 0.00125815
372333 0.00168727
372481 0.00256053
372556 0.00335528
372630 0.00463428
372704 0.00680837
372778 0.0106355
372817 0.0135940
372855 0.0171885
372932 0.0231314
372970 0.0228284
373009 0.0201249
373085 0.0129598
373150 0.00857711
373216 0.00589304
373281 0.00425125
373347 0.00320889
373477 0.00203479
373608 0.00143611
373739 0.00109302
373870 0.000879484
374131 0.000639207
374393 0.000515006
374654 0.000443337
375177 0.000370640
376223 0.000330262
377269 0.000343636
378315 0.000396634
379361 0.000524914
379884 0.000667094
380407 0.000983527
380669 0.00132992
380930 0.00205737
381061 0.00277173
381192 0.00404048
381322 0.00655405
381388 0.00875039
381453 0.0120040
381645 0.0244272
381741 0.0203394
381837 0.0130860
381941 0.00803790
382045 0.00535949
382148 0.00389832
382252 0.00305784
382460 0.00224832
382667 0.00198646
382875 0.00203441
383082 0.00239266
383290 0.00327390
383497 0.00529267
383800 0.00994055
383952 0.00849095
384103 0.00589809
384247 0.00430936
384392 0.00348251
384680 0.00302922
384969 0.00349891
385257 0.00484998
385544 0.00693969
385831 0.00764233
386404 0.00381710
386790 0.00244295
387176 0.00184135
387562 0.00157409
387948 0.00146955
388720 0.00154376
389106 0.00180227
389299 0.00220484
389396 0.00268005
389444 0.00308274
389492 0.00366367
389638 0.00567197
389711 0.00486658
389783 0.00371754
389856 0.00299142
389930 0.00260268
390076 0.00228318
390370 0.00220824
390957 0.00253388
391543 0.00309710
392130 0.00387715
392720 0.00489396
393310 0.00607716
394490 0.00769710
395264 0.00715641
395651 0.00668752
395845 0.00707197
395893 0.00764121
395941 0.00905703
395965 0.0106032
395990 0.0135956
396014 0.0202187
396026 0.0266297
396038 0.0368661
396067 0.0693095
396082 0.0572415
396097 0.0379694
396109 0.0273780
396121 0.0207018
396144 0.0137108
396168 0.0104606
396191 0.00873579
396238 0.00704036
396285 0.00624358
396474 0.00506446
396850 0.00416148
397638 0.00302000
398425 0.00230118
399213 0.00192723
399606 0.00199058
399803 0.00224268
400000 0.00298696
400105 0.00388264
400325 0.00690427
400436 0.00616573
400546 0.00435678
400652 0.00313843
400758 0.00242964
400970 0.00174432
401393 0.00127410
402241 0.00101351
403088 0.00101931
403511 0.00121720
403723 0.00149810
403829 0.00174822
403882 0.00191446
403935 0.00210990
404009 0.00241982
404084 0.00270806
404232 0.00279437
404381 0.00238044
404530 0.00224437
404638 0.00247047
