Si-29(n,g) ENDF/B-VII.1
2.29404E+06 5.31800E-05
2.29643E+06 5.31313E-05
2.29883E+06 5.30825E-05
2.30123E+06 5.30338E-05
2.30363E+06 5.29852E-05
2.30603E+06 5.29367E-05
2.30844E+06 5.28881E-05
2.31086E+06 5.28394E-05
2.31327E+06 5.27909E-05
2.31569E+06 5.27424E-05
2.31812E+06 5.26938E-05
2.32055E+06 5.26452E-05
2.32298E+06 5.25968E-05
2.32541E+06 5.25484E-05
2.32785E+06 5.25000E-05
2.33030E+06 5.24514E-05
2.33274E+06 5.24032E-05
2.33519E+06 5.23548E-05
2.33740E+06 5.23112E-05
2.33937E+06 5.22725E-05
2.34134E+06 5.22338E-05
2.34331E+06 5.21952E-05
2.34529E+06 5.21564E-05
2.34726E+06 5.21179E-05
2.34924E+06 5.20793E-05
2.35122E+06 5.20407E-05
2.35321E+06 5.20020E-05
2.35519E+06 5.19635E-05
2.35718E+06 5.19249E-05
2.35917E+06 5.18864E-05
2.36117E+06 5.18477E-05
2.36316E+06 5.18093E-05
2.36516E+06 5.17708E-05
2.36667E+06 5.17417E-05
2.36767E+06 5.17225E-05
2.36867E+06 5.17033E-05
2.36967E+06 5.16841E-05
2.37068E+06 5.16647E-05
2.37168E+06 5.16455E-05
2.37268E+06 5.16264E-05
2.37369E+06 5.16071E-05
2.37470E+06 5.15878E-05
2.37570E+06 5.15687E-05
2.37671E+06 5.15494E-05
2.37772E+06 5.15301E-05
2.37873E+06 5.15109E-05
2.37974E+06 5.14916E-05
2.38075E+06 5.14724E-05
2.38176E+06 5.14532E-05
2.38327E+06 5.14245E-05
2.38530E+06 5.13860E-05
2.38732E+06 5.13478E-05
2.38935E+06 5.13094E-05
2.39139E+06 5.12709E-05
2.39342E+06 5.12327E-05
2.39546E+06 5.11943E-05
2.39750E+06 5.11560E-05
2.39954E+06 5.11177E-05
2.40159E+06 5.10793E-05
2.40364E+06 5.10410E-05
2.40569E+06 5.10027E-05
2.40774E+06 5.09645E-05
2.40980E+06 5.09262E-05
2.41186E+06 5.08879E-05
2.41392E+06 5.08497E-05
2.41598E+06 5.08116E-05
2.41805E+06 5.07733E-05
2.42012E+06 5.07351E-05
2.42219E+06 5.06970E-05
2.42427E+06 5.06587E-05
2.42634E+06 5.06207E-05
2.42842E+06 5.05825E-05
2.43051E+06 5.05443E-05
2.43259E+06 5.05063E-05
2.43468E+06 5.04681E-05
2.43677E+06 5.04300E-05
2.43886E+06 5.03920E-05
2.44096E+06 5.03539E-05
2.44306E+06 5.03158E-05
2.44516E+06 5.02778E-05
2.44726E+06 5.02398E-05
2.44937E+06 5.02018E-05
2.45148E+06 5.01638E-05
2.45359E+06 5.01258E-05
2.45571E+06 5.00877E-05
2.45783E+06 5.00497E-05
2.45995E+06 5.00118E-05
2.46207E+06 4.99739E-05
2.46420E+06 4.99359E-05
2.46633E+06 4.98980E-05
2.46846E+06 4.98601E-05
2.47059E+06 4.98223E-05
2.47273E+06 4.97843E-05
2.47487E+06 4.97465E-05
2.47701E+06 4.97087E-05
2.47916E+06 4.96707E-05
2.48131E+06 4.96329E-05
2.48346E+06 4.95951E-05
2.48561E+06 4.95573E-05
2.48723E+06 4.95289E-05
2.48831E+06 4.95100E-05
2.48939E+06 4.94911E-05
2.49047E+06 4.94723E-05
2.49155E+06 4.94534E-05
2.49263E+06 4.94345E-05
2.49372E+06 4.94155E-05
2.49480E+06 4.93967E-05
2.49588E+06 4.93779E-05
2.49697E+06 4.93589E-05
2.49805E+06 4.93402E-05
2.49914E+06 4.93212E-05
2.50000E+06 4.93063E-05
2.50023E+06 4.93023E-05
2.50131E+06 4.92836E-05
2.50240E+06 4.92647E-05
2.50349E+06 4.92459E-05
2.50458E+06 4.92270E-05
2.50594E+06 4.92035E-05
2.50758E+06 4.91752E-05
2.50922E+06 4.91469E-05
2.51040E+06 4.91266E-05
2.51045E+06 4.91258E-05
2.51086E+06 4.91187E-05
2.51250E+06 4.90905E-05
2.51415E+06 4.90621E-05
2.51579E+06 4.90340E-05
2.51744E+06 4.90057E-05
2.51909E+06 4.89775E-05
2.52074E+06 4.89493E-05
2.52294E+06 4.89117E-05
2.52570E+06 4.88647E-05
2.52846E+06 4.88178E-05
2.53123E+06 4.87708E-05
2.53400E+06 4.87239E-05
2.53677E+06 4.86771E-05
2.53955E+06 4.86302E-05
2.54234E+06 4.85833E-05
2.54513E+06 4.85364E-05
2.54792E+06 4.84896E-05
2.55072E+06 4.84428E-05
2.55353E+06 4.83959E-05
2.55633E+06 4.83493E-05
2.55915E+06 4.83024E-05
2.56196E+06 4.82558E-05
2.56478E+06 4.82091E-05
2.56761E+06 4.81624E-05
2.57044E+06 4.81157E-05
2.57328E+06 4.80690E-05
2.57612E+06 4.80224E-05
2.57896E+06 4.79759E-05
2.58181E+06 4.79293E-05
2.58467E+06 4.78826E-05
2.58753E+06 4.78361E-05
2.59039E+06 4.77896E-05
2.59326E+06 4.77431E-05
2.59614E+06 4.76965E-05
2.59902E+06 4.76500E-05
2.60190E+06 4.76036E-05
2.60421E+06 4.75665E-05
2.60594E+06 4.75387E-05
2.60768E+06 4.75108E-05
2.60942E+06 4.74829E-05
2.61116E+06 4.74551E-05
2.61290E+06 4.74273E-05
2.61464E+06 4.73995E-05
2.61639E+06 4.73716E-05
2.61813E+06 4.73439E-05
2.61988E+06 4.73161E-05
2.62163E+06 4.72883E-05
2.62339E+06 4.72604E-05
2.62514E+06 4.72327E-05
2.62690E+06 4.72048E-05
2.62865E+06 4.71772E-05
2.63041E+06 4.71494E-05
2.63217E+06 4.71217E-05
2.63394E+06 4.70938E-05
2.63570E+06 4.70662E-05
2.63747E+06 4.70384E-05
2.63924E+06 4.70106E-05
2.64101E+06 4.69829E-05
2.64278E+06 4.69552E-05
2.64455E+06 4.69276E-05
2.64633E+06 4.68998E-05
2.64810E+06 4.68723E-05
2.64988E+06 4.68446E-05
2.65166E+06 4.68169E-05
2.65344E+06 4.67893E-05
2.65493E+06 4.67662E-05
2.65612E+06 4.67477E-05
2.65731E+06 4.67293E-05
2.65850E+06 4.67109E-05
2.65970E+06 4.66924E-05
2.66089E+06 4.66740E-05
2.66208E+06 4.66557E-05
2.66328E+06 4.66372E-05
2.66448E+06 4.66187E-05
2.66567E+06 4.66004E-05
2.66687E+06 4.65819E-05
2.66807E+06 4.65635E-05
2.66927E+06 4.65451E-05
2.67077E+06 4.65221E-05
2.67257E+06 4.64945E-05
2.67437E+06 4.64670E-05
2.67618E+06 4.64393E-05
2.67799E+06 4.64117E-05
2.67979E+06 4.63843E-05
2.68161E+06 4.63566E-05
2.68342E+06 4.63291E-05
2.68523E+06 4.63016E-05
2.68705E+06 4.62741E-05
2.68887E+06 4.62465E-05
2.69069E+06 4.62190E-05
2.69251E+06 4.61915E-05
2.69433E+06 4.61640E-05
2.69616E+06 4.61365E-05
2.69799E+06 4.61090E-05
2.69982E+06 4.60815E-05
2.70165E+06 4.60540E-05
2.70348E+06 4.60266E-05
2.70531E+06 4.59992E-05
2.70715E+06 4.59717E-05
2.70899E+06 4.59442E-05
2.71083E+06 4.59168E-05
2.71267E+06 4.58894E-05
2.71452E+06 4.58619E-05
2.71636E+06 4.58345E-05
2.71821E+06 4.58071E-05
2.72006E+06 4.57797E-05
2.72191E+06 4.57523E-05
2.72377E+06 4.57248E-05
2.72562E+06 4.56975E-05
2.72748E+06 4.56701E-05
2.72934E+06 4.56427E-05
2.73120E+06 4.56154E-05
2.73307E+06 4.55879E-05
2.73493E+06 4.55607E-05
2.73680E+06 4.55333E-05
2.73867E+06 4.55059E-05
2.74054E+06 4.54786E-05
2.74241E+06 4.54513E-05
2.74429E+06 4.54239E-05
2.74616E+06 4.53967E-05
2.74804E+06 4.53694E-05
2.74992E+06 4.53421E-05
2.75000E+06 4.53410E-05
2.75180E+06 4.53149E-05
2.75400E+06 4.52830E-05
2.75652E+06 4.52466E-05
2.75904E+06 4.52103E-05
2.76156E+06 4.51740E-05
2.76409E+06 4.51376E-05
2.76662E+06 4.51013E-05
2.76915E+06 4.50650E-05
2.77169E+06 4.50287E-05
2.77423E+06 4.49924E-05
2.77677E+06 4.49562E-05
2.77932E+06 4.49199E-05
2.78187E+06 4.48837E-05
2.78443E+06 4.48474E-05
2.78698E+06 4.48113E-05
2.78955E+06 4.47750E-05
2.79211E+06 4.47389E-05
2.79468E+06 4.47027E-05
2.79725E+06 4.46666E-05
2.79983E+06 4.46303E-05
2.80241E+06 4.45942E-05
2.80499E+06 4.45581E-05
2.80758E+06 4.45220E-05
2.81017E+06 4.44859E-05
2.81276E+06 4.44498E-05
2.81536E+06 4.44137E-05
2.81796E+06 4.43777E-05
2.82056E+06 4.43417E-05
2.82317E+06 4.43056E-05
2.82578E+06 4.42696E-05
2.82840E+06 4.42335E-05
2.83101E+06 4.41977E-05
2.83364E+06 4.41616E-05
2.83626E+06 4.41257E-05
2.83889E+06 4.40897E-05
2.84153E+06 4.40537E-05
2.84416E+06 4.40178E-05
2.84681E+06 4.39818E-05
2.84945E+06 4.39460E-05
2.85210E+06 4.39100E-05
2.85475E+06 4.38742E-05
2.85741E+06 4.38382E-05
2.86007E+06 4.38024E-05
2.86273E+06 4.37666E-05
2.86539E+06 4.37308E-05
2.86807E+06 4.36949E-05
2.87074E+06 4.36591E-05
2.87308E+06 4.36279E-05
2.87509E+06 4.36010E-05
2.87711E+06 4.35741E-05
2.87912E+06 4.35473E-05
2.88114E+06 4.35205E-05
2.88316E+06 4.34936E-05
2.88518E+06 4.34669E-05
2.88720E+06 4.34401E-05
2.88923E+06 4.34133E-05
2.89125E+06 4.33866E-05
2.89328E+06 4.33598E-05
2.89532E+06 4.33329E-05
2.89735E+06 4.33062E-05
2.89939E+06 4.32794E-05
2.90143E+06 4.32526E-05
2.90347E+06 4.32259E-05
2.90551E+06 4.31992E-05
2.90755E+06 4.31725E-05
2.90960E+06 4.31458E-05
2.91165E+06 4.31191E-05
2.91370E+06 4.30924E-05
2.91575E+06 4.30657E-05
2.91747E+06 4.30434E-05
2.91884E+06 4.30256E-05
2.92021E+06 4.30079E-05
2.92158E+06 4.29901E-05
2.92296E+06 4.29723E-05
2.92433E+06 4.29545E-05
2.92571E+06 4.29367E-05
2.92709E+06 4.29189E-05
2.92847E+06 4.29011E-05
2.92985E+06 4.28833E-05
2.93123E+06 4.28656E-05
2.93261E+06 4.28478E-05
2.93399E+06 4.28301E-05
2.93537E+06 4.28124E-05
2.93676E+06 4.27946E-05
2.93814E+06 4.27769E-05
2.93953E+06 4.27591E-05
2.94091E+06 4.27415E-05
2.94230E+06 4.27237E-05
2.94369E+06 4.27059E-05
2.94508E+06 4.26882E-05
2.94647E+06 4.26705E-05
2.94786E+06 4.26528E-05
2.94926E+06 4.26350E-05
2.95065E+06 4.26173E-05
2.95205E+06 4.25995E-05
2.95414E+06 4.25730E-05
2.95693E+06 4.25377E-05
2.95974E+06 4.25022E-05
2.96254E+06 4.24668E-05
2.96535E+06 4.24314E-05
2.96816E+06 4.23961E-05
2.97097E+06 4.23608E-05
2.97379E+06 4.23255E-05
2.97662E+06 4.22901E-05
2.97945E+06 4.22547E-05
2.98228E+06 4.22195E-05
2.98511E+06 4.21842E-05
2.98795E+06 4.21490E-05
2.99080E+06 4.21136E-05
2.99329E+06 4.20828E-05
2.99543E+06 4.20564E-05
2.99757E+06 4.20300E-05
2.99940E+06 4.20074E-05
2.99971E+06 4.20036E-05
3.00000E+06 4.20000E-05
3.00186E+06 4.19861E-05
3.00400E+06 4.19700E-05
3.00615E+06 4.19539E-05
3.00831E+06 4.19378E-05
3.01046E+06 4.19217E-05
3.01262E+06 4.19056E-05
3.01478E+06 4.18895E-05
3.01694E+06 4.18735E-05
3.01910E+06 4.18574E-05
3.02127E+06 4.18413E-05
3.02344E+06 4.18252E-05
3.02561E+06 4.18091E-05
3.02778E+06 4.17931E-05
3.02996E+06 4.17770E-05
3.03213E+06 4.17609E-05
3.03431E+06 4.17449E-05
3.03650E+06 4.17287E-05
3.03868E+06 4.17127E-05
3.04087E+06 4.16966E-05
3.04306E+06 4.16805E-05
3.04525E+06 4.16644E-05
3.04745E+06 4.16483E-05
3.04964E+06 4.16323E-05
3.05184E+06 4.16162E-05
3.05404E+06 4.16001E-05
3.05588E+06 4.15867E-05
3.05735E+06 4.15760E-05
3.05882E+06 4.15653E-05
3.06029E+06 4.15546E-05
3.06177E+06 4.15438E-05
3.06324E+06 4.15331E-05
3.06472E+06 4.15224E-05
3.06619E+06 4.15117E-05
3.06767E+06 4.15010E-05
3.06915E+06 4.14903E-05
3.07063E+06 4.14796E-05
3.07285E+06 4.14635E-05
3.07582E+06 4.14420E-05
3.07620E+06 4.14393E-05
3.07879E+06 4.14206E-05
3.08176E+06 4.13992E-05
3.08474E+06 4.13778E-05
3.08773E+06 4.13563E-05
3.09072E+06 4.13349E-05
3.09371E+06 4.13134E-05
3.09595E+06 4.12974E-05
3.09745E+06 4.12867E-05
3.09896E+06 4.12759E-05
3.10046E+06 4.12652E-05
3.10196E+06 4.12545E-05
3.10346E+06 4.12439E-05
3.10497E+06 4.12331E-05
3.10647E+06 4.12224E-05
3.10798E+06 4.12117E-05
3.10949E+06 4.12010E-05
3.11100E+06 4.11903E-05
3.11251E+06 4.11795E-05
3.11402E+06 4.11688E-05
3.11553E+06 4.11582E-05
3.11705E+06 4.11474E-05
3.11856E+06 4.11367E-05
3.12008E+06 4.11260E-05
3.12159E+06 4.11153E-05
3.12311E+06 4.11046E-05
3.12463E+06 4.10939E-05
3.12615E+06 4.10832E-05
3.12767E+06 4.10725E-05
3.12920E+06 4.10617E-05
3.13072E+06 4.10510E-05
3.13224E+06 4.10404E-05
3.13377E+06 4.10296E-05
3.13530E+06 4.10189E-05
3.13682E+06 4.10082E-05
3.13835E+06 4.09975E-05
3.13989E+06 4.09867E-05
3.14142E+06 4.09760E-05
3.14295E+06 4.09654E-05
3.14448E+06 4.09547E-05
3.14602E+06 4.09439E-05
3.14755E+06 4.09333E-05
3.14909E+06 4.09225E-05
3.15063E+06 4.09118E-05
3.15217E+06 4.09011E-05
3.15371E+06 4.08904E-05
3.15525E+06 4.08797E-05
3.15679E+06 4.08690E-05
3.15834E+06 4.08583E-05
3.15988E+06 4.08476E-05
3.16143E+06 4.08369E-05
3.16298E+06 4.08261E-05
3.16452E+06 4.08155E-05
3.16607E+06 4.08048E-05
3.16762E+06 4.07941E-05
3.16918E+06 4.07833E-05
3.17073E+06 4.07726E-05
3.17228E+06 4.07620E-05
3.17380E+06 4.07515E-05
3.17384E+06 4.07512E-05
3.17540E+06 4.07405E-05
3.17695E+06 4.07299E-05
3.17851E+06 4.07191E-05
3.18085E+06 4.07031E-05
3.18398E+06 4.06816E-05
3.18711E+06 4.06602E-05
3.19024E+06 4.06388E-05
3.19338E+06 4.06174E-05
3.19652E+06 4.05960E-05
3.19967E+06 4.05746E-05
3.20282E+06 4.05532E-05
3.20598E+06 4.05318E-05
3.20914E+06 4.05104E-05
3.21191E+06 4.04917E-05
3.21429E+06 4.04756E-05
3.21667E+06 4.04596E-05
3.21905E+06 4.04435E-05
3.22143E+06 4.04275E-05
3.22382E+06 4.04115E-05
3.22621E+06 4.03954E-05
3.22861E+06 4.03793E-05
3.23100E+06 4.03633E-05
3.23340E+06 4.03473E-05
3.23580E+06 4.03312E-05
3.23821E+06 4.03151E-05
3.24061E+06 4.02991E-05
3.24302E+06 4.02831E-05
3.24543E+06 4.02671E-05
3.24785E+06 4.02510E-05
3.25026E+06 4.02350E-05
3.25269E+06 4.02189E-05
3.25511E+06 4.02029E-05
3.25753E+06 4.01869E-05
3.26037E+06 4.01681E-05
3.26361E+06 4.01467E-05
3.26686E+06 4.01253E-05
3.27011E+06 4.01039E-05
3.27337E+06 4.00825E-05
3.27663E+06 4.00612E-05
3.27989E+06 4.00398E-05
3.28317E+06 4.00184E-05
3.28644E+06 3.99970E-05
3.28972E+06 3.99757E-05
3.29301E+06 3.99543E-05
3.29630E+06 3.99329E-05
3.29960E+06 3.99115E-05
3.30290E+06 3.98901E-05
3.30621E+06 3.98687E-05
3.30952E+06 3.98473E-05
3.31283E+06 3.98260E-05
3.31616E+06 3.98046E-05
3.31948E+06 3.97832E-05
3.32281E+06 3.97619E-05
3.32615E+06 3.97405E-05
3.32949E+06 3.97191E-05
3.33284E+06 3.96977E-05
3.33619E+06 3.96763E-05
3.33954E+06 3.96550E-05
3.34291E+06 3.96336E-05
3.34627E+06 3.96122E-05
3.34964E+06 3.95909E-05
3.35302E+06 3.95695E-05
3.35640E+06 3.95481E-05
3.35979E+06 3.95267E-05
3.36318E+06 3.95054E-05
3.36658E+06 3.94840E-05
3.36998E+06 3.94627E-05
3.37339E+06 3.94413E-05
3.37638E+06 3.94226E-05
3.37894E+06 3.94066E-05
3.38151E+06 3.93905E-05
3.38407E+06 3.93745E-05
3.38664E+06 3.93585E-05
3.38922E+06 3.93425E-05
3.39180E+06 3.93264E-05
3.39438E+06 3.93104E-05
3.39696E+06 3.92944E-05
3.39955E+06 3.92784E-05
3.40214E+06 3.92623E-05
3.40473E+06 3.92463E-05
3.40732E+06 3.92303E-05
3.40992E+06 3.92143E-05
3.41252E+06 3.91983E-05
3.41513E+06 3.91822E-05
3.41773E+06 3.91663E-05
3.42034E+06 3.91502E-05
3.42296E+06 3.91342E-05
3.42557E+06 3.91182E-05
3.42819E+06 3.91022E-05
3.43081E+06 3.90862E-05
3.43344E+06 3.90701E-05
3.43606E+06 3.90542E-05
3.43870E+06 3.90381E-05
3.44133E+06 3.90221E-05
3.44441E+06 3.90034E-05
3.44793E+06 3.89821E-05
3.45145E+06 3.89608E-05
3.45499E+06 3.89394E-05
3.45853E+06 3.89180E-05
3.46163E+06 3.88993E-05
3.46429E+06 3.88833E-05
3.46695E+06 3.88673E-05
3.46962E+06 3.88513E-05
3.47229E+06 3.88353E-05
3.47496E+06 3.88193E-05
3.47763E+06 3.88033E-05
3.48031E+06 3.87873E-05
3.48300E+06 3.87713E-05
3.48568E+06 3.87553E-05
3.48837E+06 3.87393E-05
3.49106E+06 3.87233E-05
3.49375E+06 3.87073E-05
3.49645E+06 3.86913E-05
3.49915E+06 3.86753E-05
3.50000E+06 3.86702E-05
3.50186E+06 3.86592E-05
3.50456E+06 3.86433E-05
3.50727E+06 3.86273E-05
3.50999E+06 3.86112E-05
3.51270E+06 3.85953E-05
3.51542E+06 3.85792E-05
3.51815E+06 3.85632E-05
3.52087E+06 3.85472E-05
3.52360E+06 3.85312E-05
3.52633E+06 3.85152E-05
3.52907E+06 3.84992E-05
3.53181E+06 3.84832E-05
3.53409E+06 3.84699E-05
3.53592E+06 3.84592E-05
3.53775E+06 3.84486E-05
3.53959E+06 3.84379E-05
3.54142E+06 3.84272E-05
3.54326E+06 3.84165E-05
3.54509E+06 3.84059E-05
3.54693E+06 3.83952E-05
3.54923E+06 3.83819E-05
3.55199E+06 3.83659E-05
3.55476E+06 3.83499E-05
3.55753E+06 3.83339E-05
3.56030E+06 3.83179E-05
3.56307E+06 3.83019E-05
3.56585E+06 3.82859E-05
3.56863E+06 3.82699E-05
3.57142E+06 3.82539E-05
3.57421E+06 3.82379E-05
3.57700E+06 3.82219E-05
3.57979E+06 3.82060E-05
3.58259E+06 3.81900E-05
3.58539E+06 3.81740E-05
3.58820E+06 3.81580E-05
3.59054E+06 3.81446E-05
3.59241E+06 3.81340E-05
3.59429E+06 3.81233E-05
3.59616E+06 3.81127E-05
3.59804E+06 3.81020E-05
3.59992E+06 3.80913E-05
3.60180E+06 3.80807E-05
3.60368E+06 3.80700E-05
3.60557E+06 3.80593E-05
3.60745E+06 3.80487E-05
3.60934E+06 3.80380E-05
3.61170E+06 3.80247E-05
3.61453E+06 3.80088E-05
3.61737E+06 3.79928E-05
3.62022E+06 3.79767E-05
3.62306E+06 3.79608E-05
3.62591E+06 3.79448E-05
3.62876E+06 3.79288E-05
3.63162E+06 3.79128E-05
3.63448E+06 3.78968E-05
3.63734E+06 3.78809E-05
3.64021E+06 3.78649E-05
3.64308E+06 3.78489E-05
3.64595E+06 3.78329E-05
3.64883E+06 3.78169E-05
3.65171E+06 3.78009E-05
3.65459E+06 3.77849E-05
3.65748E+06 3.77689E-05
3.66037E+06 3.77530E-05
3.66326E+06 3.77370E-05
3.66616E+06 3.77210E-05
3.66906E+06 3.77050E-05
3.67196E+06 3.76891E-05
3.67487E+06 3.76731E-05
3.67778E+06 3.76571E-05
3.68069E+06 3.76411E-05
3.68361E+06 3.76251E-05
3.68604E+06 3.76119E-05
3.68799E+06 3.76012E-05
3.68994E+06 3.75905E-05
3.69189E+06 3.75799E-05
3.69385E+06 3.75692E-05
3.69580E+06 3.75586E-05
3.69776E+06 3.75479E-05
3.69972E+06 3.75373E-05
3.70168E+06 3.75266E-05
3.70364E+06 3.75160E-05
3.70560E+06 3.75053E-05
3.70757E+06 3.74947E-05
3.70953E+06 3.74840E-05
3.71150E+06 3.74734E-05
3.71347E+06 3.74627E-05
3.71593E+06 3.74494E-05
3.71889E+06 3.74335E-05
3.72186E+06 3.74175E-05
3.72482E+06 3.74015E-05
3.72779E+06 3.73855E-05
3.73077E+06 3.73695E-05
3.73374E+06 3.73536E-05
3.73672E+06 3.73376E-05
3.73971E+06 3.73216E-05
3.74270E+06 3.73057E-05
3.74569E+06 3.72897E-05
3.74868E+06 3.72738E-05
3.74880E+06 3.72731E-05
3.74880E+06 3.72731E-05
3.74910E+06 3.72715E-05
3.74912E+06 3.72715E-05
3.75168E+06 3.72578E-05
3.75469E+06 3.72418E-05
3.75769E+06 3.72259E-05
3.76070E+06 3.72099E-05
3.76372E+06 3.71939E-05
3.76673E+06 3.71780E-05
3.76975E+06 3.71620E-05
3.77278E+06 3.71460E-05
3.77580E+06 3.71301E-05
3.77884E+06 3.71141E-05
3.78187E+06 3.70981E-05
3.78491E+06 3.70822E-05
3.78795E+06 3.70662E-05
3.79100E+06 3.70502E-05
3.79405E+06 3.70343E-05
3.79710E+06 3.70183E-05
3.80016E+06 3.70023E-05
3.80322E+06 3.69864E-05
3.80629E+06 3.69704E-05
3.80936E+06 3.69544E-05
3.81243E+06 3.69385E-05
3.81499E+06 3.69252E-05
3.81704E+06 3.69146E-05
3.81910E+06 3.69039E-05
3.82115E+06 3.68933E-05
3.82321E+06 3.68826E-05
3.82527E+06 3.68720E-05
3.82784E+06 3.68587E-05
3.83094E+06 3.68427E-05
3.83404E+06 3.68268E-05
3.83662E+06 3.68135E-05
3.83869E+06 3.68029E-05
3.84076E+06 3.67922E-05
3.84284E+06 3.67816E-05
3.84491E+06 3.67710E-05
3.84699E+06 3.67603E-05
3.84907E+06 3.67497E-05
3.85115E+06 3.67390E-05
3.85375E+06 3.67257E-05
3.85687E+06 3.67098E-05
3.86000E+06 3.66939E-05
3.86314E+06 3.66779E-05
3.86628E+06 3.66619E-05
3.86942E+06 3.66460E-05
3.87256E+06 3.66300E-05
3.87571E+06 3.66141E-05
3.87886E+06 3.65982E-05
3.88202E+06 3.65822E-05
3.88518E+06 3.65662E-05
3.88835E+06 3.65503E-05
3.89152E+06 3.65343E-05
3.89469E+06 3.65184E-05
3.89786E+06 3.65025E-05
3.90104E+06 3.64865E-05
3.90423E+06 3.64705E-05
3.90742E+06 3.64546E-05
3.91061E+06 3.64386E-05
3.91380E+06 3.64227E-05
3.91700E+06 3.64068E-05
3.92021E+06 3.63908E-05
3.92341E+06 3.63749E-05
3.92663E+06 3.63589E-05
3.92984E+06 3.63430E-05
3.93306E+06 3.63270E-05
3.93628E+06 3.63111E-05
3.93951E+06 3.62952E-05
3.94274E+06 3.62792E-05
3.94598E+06 3.62633E-05
3.94922E+06 3.62473E-05
3.95246E+06 3.62314E-05
3.95571E+06 3.62154E-05
3.95896E+06 3.61995E-05
3.96222E+06 3.61835E-05
3.96547E+06 3.61676E-05
3.96874E+06 3.61517E-05
3.97201E+06 3.61357E-05
3.97528E+06 3.61198E-05
3.97855E+06 3.61039E-05
3.98183E+06 3.60879E-05
3.98512E+06 3.60720E-05
3.98840E+06 3.60561E-05
3.99170E+06 3.60401E-05
3.99499E+06 3.60242E-05
3.99829E+06 3.60083E-05
4.00000E+06 3.60000E-05
4.00160E+06 3.60100E-05
4.00490E+06 3.60305E-05
4.00822E+06 3.60511E-05
4.01153E+06 3.60717E-05
4.01485E+06 3.60923E-05
4.01818E+06 3.61130E-05
4.02151E+06 3.61336E-05
4.02484E+06 3.61543E-05
4.02818E+06 3.61750E-05
4.03152E+06 3.61957E-05
4.03486E+06 3.62165E-05
4.03821E+06 3.62372E-05
4.04157E+06 3.62580E-05
4.04493E+06 3.62789E-05
4.04829E+06 3.62997E-05
4.05165E+06 3.63205E-05
4.05502E+06 3.63414E-05
4.05840E+06 3.63623E-05
4.06178E+06 3.63832E-05
4.06460E+06 3.64006E-05
4.06686E+06 3.64146E-05
4.06911E+06 3.64285E-05
4.07138E+06 3.64426E-05
4.07364E+06 3.64566E-05
4.07590E+06 3.64705E-05
4.07817E+06 3.64846E-05
4.08044E+06 3.64986E-05
4.08271E+06 3.65126E-05
4.08498E+06 3.65266E-05
4.08783E+06 3.65442E-05
4.09124E+06 3.65653E-05
4.09466E+06 3.65864E-05
4.09809E+06 3.66076E-05
4.10152E+06 3.66287E-05
4.10438E+06 3.66464E-05
4.10667E+06 3.66605E-05
4.10896E+06 3.66746E-05
4.11125E+06 3.66887E-05
4.11355E+06 3.67029E-05
4.11410E+06 3.67063E-05
4.11585E+06 3.67171E-05
4.11815E+06 3.67313E-05
4.12045E+06 3.67454E-05
4.12276E+06 3.67597E-05
4.12506E+06 3.67738E-05
4.12795E+06 3.67916E-05
4.13141E+06 3.68129E-05
4.13489E+06 3.68344E-05
4.13836E+06 3.68557E-05
4.14184E+06 3.68771E-05
4.14532E+06 3.68985E-05
4.14881E+06 3.69200E-05
4.15231E+06 3.69415E-05
4.15522E+06 3.69594E-05
4.15755E+06 3.69737E-05
4.15989E+06 3.69881E-05
4.16223E+06 3.70024E-05
4.16457E+06 3.70168E-05
4.16691E+06 3.70312E-05
4.16925E+06 3.70455E-05
4.17160E+06 3.70600E-05
4.17394E+06 3.70743E-05
4.17629E+06 3.70887E-05
4.17864E+06 3.71031E-05
4.18100E+06 3.71176E-05
4.18335E+06 3.71320E-05
4.18571E+06 3.71465E-05
4.18807E+06 3.71610E-05
4.19043E+06 3.71754E-05
4.19279E+06 3.71899E-05
4.19516E+06 3.72044E-05
4.19753E+06 3.72189E-05
4.19990E+06 3.72335E-05
4.20227E+06 3.72480E-05
4.20464E+06 3.72625E-05
4.20702E+06 3.72770E-05
4.20939E+06 3.72915E-05
4.21177E+06 3.73061E-05
4.21415E+06 3.73207E-05
4.21654E+06 3.73353E-05
4.21892E+06 3.73499E-05
4.22131E+06 3.73645E-05
4.22200E+06 3.73687E-05
4.22202E+06 3.73688E-05
4.22370E+06 3.73791E-05
4.22609E+06 3.73937E-05
4.22849E+06 3.74084E-05
4.23088E+06 3.74230E-05
4.23328E+06 3.74376E-05
4.23568E+06 3.74523E-05
4.23868E+06 3.74706E-05
4.24229E+06 3.74927E-05
4.24590E+06 3.75147E-05
4.24952E+06 3.75368E-05
4.25314E+06 3.75589E-05
4.25676E+06 3.75810E-05
4.26039E+06 3.76031E-05
4.26403E+06 3.76253E-05
4.26767E+06 3.76475E-05
4.27131E+06 3.76696E-05
4.27496E+06 3.76919E-05
4.27862E+06 3.77142E-05
4.28228E+06 3.77365E-05
4.28594E+06 3.77587E-05
4.28961E+06 3.77811E-05
4.29328E+06 3.78034E-05
4.29696E+06 3.78258E-05
4.30064E+06 3.78481E-05
4.30433E+06 3.78706E-05
4.30802E+06 3.78930E-05
4.31171E+06 3.79154E-05
4.31541E+06 3.79379E-05
