Ag-107(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
3330.33 0.168710
3330.88 0.114882
3331.43 0.0851450
3332.53 0.0562200
3333.63 0.0461892
3334.72 0.0514021
3335.27 0.0667276
3335.82 0.113365
3336.10 0.176118
3336.37 0.337072
3336.51 0.534207
3336.65 0.984494
3336.71 1.46795
3336.78 2.38728
3336.85 4.47825
3336.89 6.50961
3336.92 9.88764
3336.96 15.8486
3337.00 19.7573
3337.04 15.8485
3337.08 9.88742
3337.11 6.74162
3337.14 4.76789
3337.21 2.65495
3337.27 1.66254
3337.33 1.13264
3337.45 0.621669
3337.58 0.394056
3337.83 0.202902
3338.07 0.126806
3338.57 0.0673548
3339.07 0.0449023
3341.05 0.0211305
3345.02 0.0144865
3348.99 0.0147552
3352.96 0.0184158
3354.95 0.0220907
3356.93 0.0279819
3358.92 0.0379118
3360.91 0.0561963
3361.90 0.0716545
3362.89 0.0952724
3363.88 0.133951
3364.88 0.203706
3365.37 0.261981
3365.87 0.349859
3366.37 0.491682
3366.86 0.742566
3367.11 0.948501
3367.36 1.25253
3367.61 1.73026
3367.85 2.54331
3368.10 4.09359
3368.23 5.45485
3368.35 7.61167
3368.41 9.19212
3368.47 11.3047
3368.54 14.2069
3368.60 18.3221
3368.66 24.3717
3368.72 33.6179
3368.78 48.2524
3368.85 71.5990
3368.92 114.592
3369.00 143.267
3369.04 134.622
3369.08 114.587
3369.15 71.5944
3369.22 48.2485
3369.28 33.6146
3369.34 24.3690
3369.40 18.3995
3369.52 11.3825
3369.65 7.67717
3369.77 5.49456
3369.89 4.12825
3370.14 2.56895
3370.39 1.74704
3370.63 1.26589
3370.88 0.958318
3371.13 0.751499
3371.62 0.497751
3372.11 0.354368
3372.61 0.265579
3373.10 0.206950
3374.08 0.136597
3375.07 0.0978747
3376.05 0.0744660
3377.04 0.0595179
3379.01 0.0435171
3380.98 0.0405599
3381.97 0.0469952
3382.95 0.0715262
3383.45 0.107063
3383.94 0.204716
3384.19 0.332499
3384.43 0.656001
3384.55 1.04451
3384.68 1.92535
3384.74 2.85885
3384.80 4.60112
3384.83 6.12459
3384.86 8.45902
3384.89 12.1647
3384.92 17.9731
3384.96 28.8219
3385.00 35.9294
3385.04 28.8220
3385.08 17.9732
3385.10 12.9455
3385.13 9.57837
3385.18 5.66969
3385.23 3.65099
3385.28 2.54509
3385.38 1.42285
3385.48 0.906433
3385.68 0.462807
3385.88 0.283245
3386.29 0.142040
3386.69 0.0886841
3387.50 0.0481422
3388.31 0.0330516
3391.54 0.0169946
3397.99 0.0136272
3401.22 0.0162790
3402.84 0.0195863
3404.45 0.0259359
3406.07 0.0397517
3406.87 0.0535120
3407.68 0.0784788
3408.49 0.131233
3408.89 0.182971
3409.30 0.275249
3409.70 0.466074
3409.90 0.648671
3410.10 0.964307
3410.30 1.58930
3410.41 2.15853
3410.51 3.09637
3410.61 4.79795
3410.66 6.23313
3410.71 8.34590
3410.76 11.7688
3410.81 17.4629
3410.83 21.8281
3410.86 27.8066
3410.88 36.0805
3410.91 47.8780
3410.93 61.0596
3410.96 76.6842
3411.00 95.7815
3411.02 89.9301
3411.05 76.6829
3411.09 47.8766
3411.12 33.4846
3411.16 23.9911
3411.19 17.7644
3411.22 13.5699
3411.29 8.55770
3411.35 5.87421
3411.42 4.24720
3411.49 3.20801
3411.62 2.01745
3411.75 1.38031
3411.88 1.00592
3412.14 0.602125
3412.41 0.401734
3412.67 0.288085
3413.19 0.170938
3413.72 0.114810
3414.24 0.0838698
3415.30 0.0529289
3416.35 0.0390156
3417.40 0.0321807
3419.50 0.0284123
3421.60 0.0341571
3422.65 0.0424990
3423.70 0.0589132
3424.75 0.0948956
3425.28 0.130783
3425.81 0.195487
3426.33 0.330844
3426.59 0.461866
3426.86 0.691506
3427.12 1.15468
3427.25 1.58330
3427.38 2.30390
3427.51 3.66679
3427.58 4.84587
3427.64 6.64991
3427.71 9.70175
3427.78 15.1730
3427.81 19.7547
3427.84 26.4894
3427.87 36.6314
3427.91 51.7933
3427.93 66.2312
3427.95 82.5964
3428.00 103.613
3428.02 97.1656
3428.05 82.5949
3428.09 51.7916
3428.14 31.8074
3428.19 20.6107
3428.23 14.1844
3428.28 10.3352
3428.33 7.78683
3428.37 6.09228
3428.47 3.99023
3428.56 2.80833
3428.65 2.08136
3428.84 1.27321
3429.02 0.858843
3429.21 0.618862
3429.58 0.366333
3429.95 0.243244
3430.33 0.174198
3431.07 0.103591
3431.82 0.0700599
3432.56 0.0516337
3434.05 0.0332275
3435.54 0.0248852
3437.02 0.0207043
3440.00 0.0180381
3442.98 0.0204925
3444.47 0.0244593
3445.95 0.0323755
3447.44 0.0498562
3448.19 0.0673444
3448.93 0.0991135
3449.68 0.166087
3450.05 0.231597
3450.42 0.348421
3450.79 0.588225
3450.98 0.816247
3451.16 1.21022
3451.35 1.97940
3451.44 2.67210
3451.54 3.79963
3451.63 5.80860
3451.68 7.47344
3451.72 9.87561
3451.77 13.6781
3451.81 19.7775
3451.84 24.5303
3451.86 30.6333
3451.88 38.8158
3451.91 50.1301
3451.93 64.2706
3451.95 80.2893
3452.00 100.286
3452.02 94.4069
3452.05 80.2878
3452.09 50.1284
3452.14 31.8881
3452.18 21.2091
3452.22 14.8651
3452.26 10.9765
3452.35 6.54611
3452.43 4.33582
3452.52 3.06290
3452.61 2.28310
3452.78 1.40718
3452.95 0.951671
3453.12 0.688128
3453.46 0.408554
3453.80 0.271761
3454.14 0.194859
3454.82 0.116095
3455.50 0.0786964
3456.19 0.0581144
3457.55 0.0375704
3458.91 0.0282376
3460.28 0.0234729
3463.01 0.0197828
3468.46 0.0236215
3471.19 0.0384035
3472.56 0.0829556
3472.90 0.124055
3473.24 0.229841
3473.41 0.361338
3473.58 0.672739
3473.66 1.02463
3473.75 1.74013
3473.79 2.41961
3473.83 3.52426
3473.88 5.53847
3473.92 9.26282
3473.96 14.8176
3474.00 18.4964
3474.04 14.8179
3474.08 9.26352
3474.12 5.53948
3474.17 3.55992
3474.21 2.42118
3474.25 1.75441
3474.34 1.03269
3474.42 0.684661
3474.59 0.369964
3474.76 0.238368
3475.10 0.133414
3475.43 0.0941625
3476.79 0.0600645
3478.14 0.0643595
3479.49 0.0825272
3480.84 0.121933
3481.52 0.159076
3482.19 0.223314
3482.87 0.352281
3483.21 0.474406
3483.55 0.687325
3483.88 1.11415
3484.05 1.51237
3484.22 2.18861
3484.39 3.47731
3484.48 4.61813
3484.56 6.40722
3484.64 9.51797
3484.69 11.9436
3484.73 15.3870
3484.77 20.4575
3484.81 28.2262
3484.85 40.5676
3484.90 60.8319
3484.95 96.9801
3485.00 121.589
3485.03 114.335
3485.05 96.9819
3485.10 60.8372
3485.15 39.8458
3485.19 27.1205
3485.24 19.3414
3485.28 14.4678
3485.37 8.80884
3485.46 5.93104
3485.55 4.25636
3485.64 3.22321
3485.82 2.05402
3486.00 1.45196
3486.18 1.10596
3486.54 0.754951
3486.89 0.605175
3487.25 0.547794
3487.97 0.590693
3488.33 0.685245
3488.68 0.849661
3489.04 1.12957
3489.40 1.63035
3489.76 2.62760
3489.94 3.53523
3490.12 5.02414
3490.21 6.15862
3490.29 7.70279
3490.38 9.92912
3490.47 13.2028
3490.56 18.3872
3490.65 26.9172
3490.70 33.4283
3490.74 42.0125
3490.79 53.9430
3490.83 69.6510
3490.92 111.216
3491.00 138.842
3491.04 130.539
3491.09 110.687
3491.17 69.2345
3491.25 43.3872
3491.33 28.7300
3491.42 20.0818
3491.50 14.7043
3491.66 8.76824
3491.82 5.78621
3491.98 4.09474
3492.14 3.04799
3492.47 1.87735
3492.79 1.27202
3493.12 0.921146
3493.44 0.699152
3493.77 0.549826
3494.41 0.367343
3495.06 0.264522
3495.71 0.200696
3496.36 0.158466
3497.66 0.107699
3498.95 0.0796288
3501.55 0.0518481
3504.14 0.0403016
3506.73 0.0372055
3509.33 0.0478169
3510.62 0.0920586
3510.95 0.134143
3511.27 0.242871
3511.43 0.377197
3511.60 0.695335
3511.68 1.04706
3511.76 1.76082
3511.84 3.50603
3511.88 5.43177
3511.92 8.83545
3511.96 14.1019
3512.00 17.6366
3512.04 14.1022
3512.08 8.83592
3512.11 6.40238
3512.13 4.69459
3512.19 2.74709
3512.24 1.77487
3512.29 1.24364
3512.40 0.703424
3512.51 0.458652
3512.72 0.248228
3512.94 0.163773
3513.37 0.0985057
3513.80 0.0750445
3515.52 0.0582928
3517.24 0.0687576
3518.95 0.0959526
3519.81 0.120115
3520.67 0.157406
3521.53 0.218667
3522.39 0.329036
3522.82 0.420758
3523.25 0.558663
3523.68 0.779703
3524.11 1.16547
3524.54 1.93521
3524.75 2.64346
3524.97 3.81615
3525.08 4.72611
3525.18 5.98594
3525.29 7.83519
3525.40 10.6331
3525.45 12.6307
3525.51 15.2227
3525.56 18.6549
3525.61 23.2022
3525.67 29.6046
3525.72 38.4785
3525.77 51.4507
3525.83 69.6169
3525.91 111.611
3526.00 139.166
3526.04 130.716
3526.09 111.092
3526.17 69.6115
3526.24 47.8749
3526.30 34.0685
3526.37 24.9878
3526.44 19.0243
3526.57 11.9060
3526.70 8.08934
3526.83 5.83318
3526.96 4.39732
3527.22 2.75345
3527.48 1.88062
3527.74 1.36549
3528.01 1.03666
3528.27 0.814886
3528.79 0.541676
3529.31 0.387224
3529.84 0.291230
3530.36 0.227785
3531.41 0.151667
3532.46 0.109729
3533.50 0.0844601
3534.55 0.0684260
3536.64 0.0518010
3538.74 0.0506142
3539.78 0.0601446
3540.83 0.0933865
3541.35 0.140629
3541.88 0.269596
3542.14 0.438419
3542.40 0.867791
3542.53 1.38980
3542.60 1.85639
3542.66 2.59081
3542.73 3.88517
3542.79 6.35548
3542.83 8.56197
3542.86 11.8876
3542.89 17.4473
3542.92 26.6073
3542.96 42.5790
3543.00 53.1898
3543.04 42.5793
3543.08 26.6077
3543.11 17.8843
3543.14 12.4229
3543.17 8.98848
3543.20 6.80870
3543.26 4.19154
3543.32 2.83839
3543.38 2.03512
3543.45 1.53667
3543.57 0.966854
3543.81 0.489149
3544.06 0.300625
3544.55 0.155322
3545.04 0.102251
3546.02 0.0659175
3547.00 0.0596305
3547.98 0.0714954
3548.96 0.121118
3549.45 0.192432
3549.94 0.386668
3550.19 0.638916
3550.31 0.876645
3550.43 1.27738
3550.56 2.04628
3550.62 2.71458
3550.68 3.76846
3550.74 5.59993
3550.80 9.01003
3550.83 11.9833
3550.86 16.3437
3550.89 23.4062
3550.92 34.3059
3550.96 54.7954
3551.00 68.5968
3551.04 54.7957
3551.08 34.3062
3551.11 23.4065
3551.14 16.3438
3551.17 11.8672
3551.20 8.93217
3551.26 5.52163
3551.33 3.72416
3551.39 2.67352
3551.45 2.01008
3551.57 1.25415
3551.70 0.857504
3551.82 0.624341
3552.07 0.376295
3552.56 0.183702
3553.06 0.111756
3554.05 0.0578214
3555.04 0.0380482
3557.02 0.0232650
3559.00 0.0179946
3562.96 0.0168944
3564.94 0.0283341
3565.93 0.0730126
3566.43 0.222894
3566.55 0.352385
3566.68 0.646843
3566.80 1.54655
3566.86 2.83647
3566.89 4.07343
3566.92 5.98490
3566.96 9.60900
3567.00 11.9588
3567.04 9.60906
3567.08 5.98499
3567.11 3.87908
3567.15 2.60067
3567.22 1.35213
3567.29 0.814824
3567.36 0.545409
3567.50 0.292068
3567.63 0.183998
3568.19 0.0605813
3569.31 0.0244444
3571.54 0.0150435
3576.00 0.0155951
3578.23 0.0198572
3580.46 0.0323821
3581.58 0.0495738
3582.69 0.0970805
3583.25 0.161186
3583.81 0.334000
3584.09 0.559686
3584.23 0.773783
3584.36 1.13824
3584.50 1.84683
3584.57 2.47836
3584.64 3.47614
3584.71 5.24069
3584.78 8.63515
3584.82 11.6879
3584.85 16.5079
3584.89 24.4684
3584.92 37.5797
3584.96 60.2750
3585.00 75.1506
3585.04 60.2754
3585.08 37.5804
3585.12 23.3357
3585.16 15.3495
3585.19 10.5829
3585.23 7.73003
3585.27 5.82789
3585.31 4.56666
3585.39 2.99553
3585.46 2.11094
3585.54 1.56641
3585.69 0.960671
3585.85 0.649945
3586.00 0.469960
3586.31 0.280591
3586.93 0.136695
3587.54 0.0841156
3588.77 0.0460067
3590.00 0.0334645
3592.47 0.0318046
3593.70 0.0562729
3594.31 0.145343
3594.62 0.418007
3594.77 1.07542
3594.85 2.18457
3594.89 3.40153
3594.93 5.68413
3594.96 9.10188
3595.00 11.3471
3595.04 9.10198
3595.07 5.68427
3595.10 3.81585
3595.13 2.67140
3595.19 1.47073
3595.31 0.625617
3595.42 0.346848
3595.54 0.223765
3596.00 0.0807712
3596.93 0.0385587
3598.79 0.0294522
3600.64 0.0316337
3602.50 0.0380184
3604.35 0.0499456
3606.21 0.0745159
3607.14 0.0999210
3608.07 0.155867
3608.53 0.221100
3608.99 0.382166
3609.23 0.581498
3609.46 1.07224
3609.57 1.64894
3609.69 2.92779
3609.75 4.23779
3609.81 6.65726
3609.83 8.68362
3609.86 11.6948
3609.89 16.2933
3609.92 23.3918
3609.96 37.4933
3610.00 46.6398
3610.04 37.4968
3610.08 23.3987
3610.12 13.8360
3610.17 8.78240
3610.21 5.98259
3610.25 4.31891
3610.34 2.56022
3610.42 1.71274
3610.60 0.963231
3610.77 0.657262
3611.11 0.427739
3611.46 0.360046
3612.14 0.369957
3612.83 0.484927
3613.52 0.743843
3613.87 0.978965
3614.21 1.35616
3614.55 2.01097
3614.90 3.26648
3615.07 4.35995
3615.24 6.04746
3615.41 8.75157
3615.59 13.1274
3615.79 20.9765
3616.00 26.2014
3616.21 20.9323
3616.42 13.0911
3616.56 9.28255
3616.70 6.75501
3616.85 5.06408
3616.99 3.90648
3617.28 2.49590
3617.57 1.72223
3617.86 1.25521
3618.15 0.955394
3618.72 0.606432
3619.30 0.420012
3619.88 0.309206
3621.03 0.190038
3622.19 0.131098
3623.34 0.0981445
3625.65 0.0662145
3627.96 0.0559285
3630.26 0.0638178
3631.42 0.0832279
3631.99 0.103726
3632.57 0.141312
3633.15 0.219958
3633.73 0.428003
3634.01 0.691243
3634.16 0.931650
3634.30 1.32988
3634.45 2.06531
3634.52 2.68090
3634.59 3.61395
3634.66 5.11389
3634.74 7.70657
3634.81 12.5735
3634.84 16.5836
3634.88 22.2177
3634.94 35.5585
3635.00 44.2220
3635.06 35.3250
3635.12 22.0349
3635.18 14.2930
3635.23 9.67152
3635.28 6.86699
3635.34 5.11359
3635.45 3.09605
3635.55 2.07238
3635.66 1.47896
3635.77 1.11229
3635.98 0.697006
3636.20 0.481582
3636.41 0.355961
3636.84 0.223158
3637.27 0.158425
3637.70 0.122407
3638.56 0.0867341
3639.42 0.0716821
3640.28 0.0657971
3642.00 0.0693843
3643.72 0.0942560
3644.58 0.122121
3645.44 0.173941
3646.30 0.283939
3646.73 0.391472
3647.16 0.582681
3647.59 0.973036
3647.81 1.34192
3648.02 1.97486
3648.24 3.19708
3648.34 4.29110
3648.45 6.03293
3648.56 9.10791
3648.61 11.5812
3648.67 15.0861
3648.72 20.4650
3648.77 28.7908
3648.83 42.7948
3648.85 53.0972
3648.88 65.8241
3648.94 105.215
3649.00 131.438
3649.03 123.727
3649.06 105.213
3649.12 65.8213
3649.18 40.2265
3649.24 26.0173
3649.30 17.8843
3649.36 12.9390
3649.43 9.75271
3649.49 7.59593
3649.61 4.96535
3649.73 3.49219
3649.85 2.58858
3650.10 1.58683
3650.34 1.07467
3650.58 0.778729
3650.83 0.592691
3651.07 0.468755
3651.56 0.318229
3652.05 0.234746
3653.02 0.152483
3654.00 0.119791
3654.97 0.118117
3655.46 0.137122
3655.95 0.200839
3656.19 0.287693
3656.44 0.511183
3656.56 0.781151
3656.68 1.39586
3656.74 2.04291
3656.80 3.27588
3656.86 5.97497
3656.89 8.51498
3656.92 12.6855
3656.96 20.1761
3657.00 25.3157
3657.04 20.1760
3657.08 12.6852
3657.10 9.18173
3657.13 6.77158
3657.18 3.99872
3657.23 2.60094
3657.27 1.83300
3657.37 1.04589
3657.47 0.687353
3657.67 0.377164
3657.87 0.251686
3658.27 0.153425
3658.67 0.116978
3660.26 0.0865215
3661.85 0.0965808
3663.44 0.129460
3664.24 0.159523
3665.04 0.206287
3665.83 0.283232
3666.63 0.421545
3667.03 0.535901
3667.42 0.707027
3667.82 0.979487
3668.22 1.45181
3668.62 2.37840
3668.82 3.21701
3669.02 4.58920
3669.12 5.63253
3669.21 7.05292
3669.31 9.09649
3669.41 12.1017
3669.51 16.8499
3669.61 24.6593
3669.66 30.6064
3669.71 38.4585
3669.76 49.3373
3669.81 63.6838
3669.91 101.829
3670.00 127.234
3670.10 101.823
3670.19 63.6785
3670.29 38.0853
3670.39 24.3514
3670.49 16.6097
3670.59 11.9518
3670.69 8.94882
3670.79 6.95081
3670.99 4.52579
3671.19 3.16890
3671.39 2.34416
3671.79 1.43039
3672.20 0.964737
3672.60 0.696157
3673.00 0.527460
3673.40 0.414934
3674.20 0.278331
3675.00 0.202147
3675.80 0.155564
3676.60 0.125239
3678.21 0.0900010
3679.81 0.0721430
3683.02 0.0601134
3686.23 0.0684663
3687.83 0.0827669
3689.43 0.110853
3691.04 0.170947
3691.84 0.229387
3692.64 0.332762
3693.04 0.417700
3693.44 0.544486
3693.84 0.746444
3694.24 1.09716
3694.64 1.79528
3694.84 2.43973
3695.04 3.50979
3695.15 4.34383
3695.25 5.50232
3695.35 7.19242
3695.45 9.78616
3695.50 11.6302
3695.55 14.0300
3695.60 17.2197
3695.65 21.5595
3695.70 27.6136
3695.75 36.2678
3695.80 48.8633
3695.85 67.1275
3695.92 107.599
3696.00 134.107
3696.04 126.134
3696.08 107.046
3696.16 67.1315
3696.24 39.1074
3696.33 24.4621
3696.42 16.4549
3696.50 11.7824
3696.59 8.79886
3696.68 6.83365
3696.85 4.45903
3697.02 3.14656
3697.20 2.35874
3697.54 1.50352
3697.89 1.08412
3698.23 0.862128
3698.93 0.698281
3699.62 0.773347
3699.97 0.919654
3700.31 1.19670
3700.66 1.73534
3700.83 2.19496
3701.01 2.89358
3701.18 4.01343
3701.35 5.93205
3701.52 9.47631
3701.61 12.3704
3701.70 16.3401
3701.85 26.1072
3702.00 32.5590
3702.15 26.0272
3702.30 16.3195
3702.44 10.5926
3702.57 7.17665
3702.71 5.10550
3702.84 3.79165
3703.11 2.31261
3703.38 1.55715
3703.65 1.12074
3703.92 0.848605
3704.46 0.539400
3705.00 0.377068
3705.54 0.281039
3706.62 0.177134
3707.69 0.124537
3708.77 0.0939986
3710.93 0.0614877
3711.00 0.0607735
3711.07 0.0600754
3711.24 0.0584821
3711.41 0.0569666
3711.75 0.0541699
3712.43 0.0493481
3713.79 0.0420943
3716.50 0.0337006
3719.21 0.0310463
3720.57 0.0349752
3721.25 0.0511082
3721.59 0.101600
3721.76 0.228497
3721.84 0.454957
3721.93 1.24102
3722.00 2.45319
3722.07 1.24111
3722.13 0.604129
3722.19 0.342894
3722.30 0.160385
3722.53 0.0731390
3723.00 0.0424331
3723.92 0.0342690
3725.77 0.0359381
3727.62 0.0436676
3729.46 0.0596809
3730.39 0.0736670
3731.31 0.0952977
3732.23 0.130986
3733.16 0.195608
3733.62 0.249610
3734.08 0.331233
3734.54 0.462985
3735.00 0.695295
3735.24 0.885206
3735.47 1.16619
3735.70 1.60698
3735.93 2.35530
3736.04 2.94488
3736.16 3.77657
3736.28 5.02588
3736.39 6.97933
3736.45 8.41645
3736.51 10.3324
3736.56 12.9557
3736.62 16.5829
3736.68 21.9569
3736.74 29.9232
3736.79 42.5448
3736.85 61.9420
3736.93 99.4069
3737.00 123.955
3737.04 116.374
3737.08 98.8701
3737.15 61.9379
3737.24 35.5131
3737.32 22.0674
3737.41 14.7665
3737.49 10.4856
3737.58 7.79721
3737.66 6.01106
3737.83 3.87271
3738.00 2.69130
3738.17 1.98031
3738.51 1.20022
3738.85 0.804203
3739.19 0.577430
3739.53 0.435268
3739.87 0.340341
3740.55 0.225320
3741.23 0.161134
3741.91 0.121609
3742.59 0.0956267
3743.96 0.0646129
3745.32 0.0475636
3748.04 0.0306436
3750.76 0.0234329
3753.48 0.0215920
3756.20 0.0322693
3757.57 0.0809199
3757.91 0.128961
3758.25 0.255168
3758.42 0.413827
3758.59 0.798057
3758.67 1.23407
3758.76 2.14932
3758.80 3.04116
3758.84 4.53188
3758.88 7.36096
3758.93 12.7886
3758.96 20.4208
3759.00 25.5645
3759.04 20.4209
3759.07 12.7888
3759.10 9.12421
3759.12 6.68306
3759.17 3.89981
3759.23 2.48887
3759.28 1.72524
3759.38 0.958342
3759.48 0.608690
3759.68 0.310389
3759.88 0.190369
3760.29 0.0964578
3760.69 0.0611978
3762.30 0.0250400
3765.53 0.0156551
3768.76 0.0148645
3771.99 0.0166621
3775.22 0.0218183
3776.83 0.0270384
3778.45 0.0363561
3780.06 0.0555940
3780.87 0.0742328
3781.67 0.107497
3782.48 0.176676
3782.88 0.243985
3783.29 0.363313
3783.69 0.608431
3783.89 0.841628
3784.09 1.24245
3784.30 2.02950
3784.40 2.74003
3784.50 3.89978
3784.60 5.97460
3784.65 7.69938
3784.70 10.2022
3784.75 14.1775
3784.78 16.9730
3784.80 20.6088
3784.83 25.4106
3784.85 31.8366
3784.88 40.4948
3784.90 52.3286
3784.93 66.8926
3784.95 83.8817
3785.00 104.633
3785.03 98.3019
3785.05 83.8804
3785.10 52.3275
3785.14 34.6600
3785.18 23.7221
3785.22 16.9733
3785.27 12.7216
3785.35 7.74161
3785.43 5.19360
3785.52 3.70213
3785.60 2.77879
3785.77 1.73121
3785.93 1.18144
3786.10 0.860231
3786.43 0.520729
3786.77 0.354212
3787.10 0.261503
3787.77 0.168628
3788.43 0.127747
3789.10 0.109345
3790.43 0.106537
3791.77 0.142636
3792.43 0.185533
3793.10 0.264653
3793.77 0.427426
3794.10 0.579582
3794.43 0.836425
3794.77 1.32073
3794.93 1.73950
3795.10 2.38718
3795.27 3.47413
3795.43 5.44538
3795.52 7.09632
3795.60 9.49253
3795.68 13.0888
3795.76 18.4836
3795.88 29.5266
3796.00 36.8720
3796.12 29.4245
3796.24 18.4031
3796.35 11.7500
3796.45 7.88032
3796.56 5.55841
3796.67 4.09689
3796.89 2.46467
3797.10 1.63584
3797.32 1.16089
3797.54 0.867328
3797.97 0.537599
3798.40 0.366547
3798.83 0.267091
3799.27 0.203980
3799.70 0.161624
3800.56 0.109884
3801.43 0.0807357
3803.16 0.0508856
3804.89 0.0368412
3806.62 0.0293843
3810.07 0.0231212
3813.53 0.0230600
3815.26 0.0252991
3816.99 0.0301537
3818.72 0.0407362
3819.59 0.0510439
3820.45 0.0693516
3821.32 0.107322
3821.75 0.144247
3822.18 0.209873
3822.62 0.345496
3822.83 0.475190
3823.05 0.701457
3823.26 1.15054
3823.37 1.56243
3823.48 2.24649
3823.59 3.50300
3823.64 4.56391
3823.70 6.17832
3823.75 8.78838
3823.80 13.3391
3823.83 16.9362
3823.86 21.9997
3823.88 29.2378
3823.91 39.8999
3823.93 51.1532
3823.96 63.8961
3824.00 79.8027
3824.02 75.1265
3824.04 63.8954
3824.09 39.8993
3824.12 29.5587
3824.14 22.2237
3824.20 13.4527
3824.25 8.85163
3824.30 6.25461
3824.36 4.61351
3824.41 3.53732
3824.52 2.27413
3824.63 1.58013
3824.73 1.16653
3824.95 0.715103
3825.16 0.486988
3825.38 0.357348
3825.81 0.222815
3826.24 0.158855
3826.66 0.124395
3827.52 0.0923531
3829.24 0.0807259
3830.96 0.0997732
3831.82 0.121386
3832.67 0.156395
3833.53 0.215239
3834.39 0.322153
3834.82 0.411391
3835.25 0.545356
3835.68 0.759973
3836.11 1.13515
3836.54 1.88061
3836.75 2.56655
3836.97 3.70026
3837.18 5.79199
3837.29 7.54933
3837.39 10.2187
3837.45 12.1180
3837.50 14.5750
3837.56 17.8166
3837.61 22.0920
3837.66 28.0786
3837.72 36.3197
3837.77 48.2685
3837.82 64.8513
3837.91 103.872
3838.00 129.447
3838.05 121.615
3838.09 103.401
3838.18 64.8467
3838.24 46.2133
3838.30 33.8558
3838.36 25.5087
3838.42 19.7495
3838.54 12.6915
3838.66 8.77148
3838.78 6.39951
3838.90 4.86502
3839.14 3.07542
3839.38 2.11551
3839.62 1.54319
3839.86 1.17523
3840.10 0.924940
3840.58 0.616228
3841.06 0.440393
3841.54 0.330864
3842.02 0.258067
3842.98 0.170300
3843.94 0.121533
3844.90 0.0916496
3845.86 0.0720409
3847.78 0.0487860
3849.70 0.0361930
3851.62 0.0288041
3853.54 0.0243716
3857.38 0.0210125
3859.30 0.0218910
3861.22 0.0255098
3863.14 0.0351692
3864.10 0.0453826
3865.06 0.0643380
3866.03 0.104964
3866.51 0.145057
3866.99 0.217138
3867.47 0.366812
3867.71 0.510849
3867.95 0.763021
3868.19 1.26563
3868.31 1.72844
3868.43 2.50012
3868.55 3.92584
3868.61 5.13679
3868.67 6.99055
3868.73 10.0125
3868.79 15.3447
3868.82 19.6090
3868.85 25.6753
3868.88 34.4553
3868.91 47.3668
3868.93 60.5498
3868.95 75.9413
3869.00 94.7232
3869.02 88.9839
3869.05 75.9400
3869.09 47.3653
3869.14 31.1559
3869.18 21.2036
3869.22 15.1072
3869.26 11.2892
3869.34 6.87542
3869.42 4.59321
3869.50 3.26265
3869.58 2.44159
3869.74 1.51245
3869.91 1.02581
3870.07 0.743111
3870.39 0.441975
3870.72 0.294082
3871.04 0.210730
3871.69 0.125220
3872.34 0.0844018
3872.99 0.0618919
3874.29 0.0392728
3875.59 0.0289075
3876.89 0.0235776
3879.49 0.0196750
3882.09 0.0213920
3883.38 0.0249738
3884.68 0.0322953
3885.98 0.0484356
3887.28 0.0932555
3887.93 0.153127
3888.58 0.311683
3888.91 0.514010
3889.07 0.700524
3889.23 1.01270
3889.39 1.59795
3889.47 2.09646
3889.55 2.86528
3889.64 4.13179
3889.72 6.40138
3889.80 10.9042
3889.84 14.8790
3889.88 20.6604
3889.94 32.9945
3890.00 41.3075
3890.06 32.9938
3890.12 20.6597
3890.16 14.6459
3890.21 10.6703
3890.25 8.00571
3890.29 6.17888
3890.38 3.93595
3890.46 2.71698
3890.54 1.97513
3890.63 1.50314
3890.80 0.953642
3890.97 0.658104
3891.13 0.483437
3891.47 0.294700
3891.81 0.200983
3892.14 0.148020
3892.82 0.0941350
3893.49 0.0696319
3894.17 0.0576930
3895.51 0.0520604
3896.86 0.0651533
3897.54 0.0829588
3898.21 0.117468
3898.88 0.192125
3899.22 0.265604
3899.56 0.396609
3899.90 0.664459
3900.06 0.918657
3900.23 1.35223
3900.40 2.19474
3900.49 2.94038
3900.57 4.13693
3900.65 6.25795
3900.74 10.3804
3900.78 14.0539
3900.82 19.8603
3900.84 24.0422
3900.86 29.4706
3900.89 36.5393
3900.91 45.9044
3900.93 58.8298
3900.95 73.2828
3901.00 91.7964
3901.02 86.1223
3901.05 73.2815
3901.09 45.9029
3901.13 30.6762
3901.17 21.3271
3901.21 15.3168
3901.25 11.5143
3901.32 7.06661
3901.40 4.74327
3901.48 3.39297
3901.56 2.54362
3901.71 1.58381
3901.86 1.07778
3902.02 0.782735
3902.32 0.467225
3902.63 0.311389
3902.94 0.223754
3903.55 0.133670
3904.17 0.0908339
3904.78 0.0675202
3906.01 0.0455305
3907.24 0.0393825
3908.47 0.0483470
3909.08 0.0671421
3909.70 0.122495
3910.00 0.196852
3910.31 0.390938
3910.46 0.632502
3910.62 1.20043
3910.69 1.83091
3910.77 3.10962
3910.81 4.31031
3910.85 6.22975
3910.89 9.54813
3910.92 15.5541
3910.96 24.9438
3911.00 31.0954
3911.04 24.9438
3911.08 15.5541
3911.12 9.10204
3911.16 5.68036
3911.21 3.81228
3911.25 2.73349
3911.33 1.57095
3911.42 1.02001
3911.59 0.528054
3911.76 0.324764
