Mo-96(n,g) ENDF/B-VII.1
6528.50 0.0190743
6536.67 0.0294090
6540.75 0.0381120
6544.84 0.0513848
6548.92 0.0730948
6553.01 0.112256
6555.05 0.144898
6557.09 0.194158
6559.13 0.273599
6561.17 0.413973
6562.20 0.528508
6563.22 0.697927
6564.24 0.963631
6565.26 1.41457
6566.28 2.27063
6566.79 3.01971
6567.30 4.19841
6567.81 6.20638
6568.32 9.97235
6568.58 13.1955
6568.83 18.0488
6569.09 25.6157
6569.34 37.4764
6569.67 59.9901
6570.00 75.0048
6570.33 59.9802
6570.66 37.4701
6570.90 26.1364
6571.14 18.7212
6571.38 13.8598
6571.62 10.5968
6572.10 6.68514
6572.58 4.56489
6573.07 3.30047
6573.55 2.49373
6574.51 1.56302
6575.47 1.06853
6576.43 0.776041
6577.40 0.588707
6578.36 0.461871
6580.28 0.305916
6582.21 0.217423
6584.13 0.162447
6586.06 0.125981
6589.91 0.0821430
6593.76 0.0578026
6597.61 0.0429043
6601.46 0.0331304
6609.16 0.0215045
6616.86 0.0151195
6624.56 0.0112397
6632.26 0.00870785
6647.66 0.00571389
6663.05 0.00407985
6678.45 0.00309261
6693.85 0.00245232
6755.45 0.00131044
6817.05 0.000969221
6878.64 0.000940622
6909.44 0.00104642
6940.24 0.00130420
6971.04 0.00191924
6986.44 0.00255431
7001.84 0.00373007
7009.54 0.00472943
7017.24 0.00626453
7024.94 0.00879729
7032.63 0.0134186
7036.48 0.0173127
7040.33 0.0232572
7044.18 0.0329909
7048.03 0.0505707
7049.96 0.0652419
7051.88 0.0874273
7053.81 0.123287
7055.73 0.186866
7056.70 0.238952
7057.66 0.316178
7058.62 0.437988
7059.58 0.645885
7060.07 0.810256
7060.55 1.04514
7061.03 1.39764
7061.27 1.64434
7061.51 1.95982
7061.75 2.37535
7061.99 2.93163
7062.23 3.70455
7062.47 4.80591
7062.71 6.45126
7062.95 8.99482
7063.19 13.1211
7063.43 19.8361
7063.72 31.7367
7064.00 39.6688
7064.14 37.3344
7064.28 31.7336
7064.57 19.8331
7064.88 11.7029
7065.19 7.38030
7065.50 4.98603
7065.81 3.56327
7066.12 2.66143
7066.43 2.05827
7067.05 1.33140
7067.67 0.929069
7068.29 0.684191
7069.53 0.414777
7070.77 0.277759
7072.01 0.198875
7073.25 0.149380
7074.49 0.116333
7076.97 0.0762774
7079.45 0.0538853
7081.92 0.0401114
7084.40 0.0310409
7089.36 0.0202150
7094.32 0.0142497
7099.28 0.0106163
7104.24 0.00824163
7114.15 0.00542827
7124.07 0.00388900
7133.99 0.00295640
7143.91 0.00234914
7163.74 0.00163329
7183.57 0.00124477
7223.24 0.000864335
7262.91 0.000703117
7302.58 0.000651081
7342.25 0.000794235
7362.08 0.00152286
7372.00 0.00444842
7376.96 0.0159379
7379.44 0.0601139
7380.06 0.104127
7380.68 0.223503
7380.99 0.379785
7381.30 0.782278
7381.45 1.27547
7381.61 2.42690
7381.69 3.68768
7381.76 6.15243
7381.80 8.39965
7381.84 11.8840
7381.88 17.8621
7381.92 27.7702
7381.96 44.4326
7382.00 55.5410
7382.04 44.4326
7382.08 27.7704
7382.13 16.7192
7382.17 10.6961
7382.22 7.29660
7382.26 5.24977
7382.35 3.05834
7382.44 1.99711
7382.61 1.03413
7382.79 0.629301
7383.14 0.302569
7383.49 0.177449
7384.19 0.0823546
7384.89 0.0474852
7387.69 0.0126325
7393.30 0.00360299
7404.51 0.00130615
7426.94 0.000732365
7471.79 0.000615878
7561.49 0.000727965
7606.35 0.000881679
7651.20 0.00118236
7673.63 0.00146811
7696.05 0.00201781
7718.48 0.00373484
7729.69 0.00836222
7735.30 0.0242021
7736.70 0.0398885
7738.10 0.0831830
7738.80 0.141617
7739.50 0.299741
7739.85 0.506791
7740.20 1.03721
7740.38 1.68455
7740.55 3.18754
7740.64 4.82128
7740.73 7.99585
7740.77 10.8641
7740.82 15.4245
7740.86 23.0280
7740.90 35.7461
7740.95 57.3106
7741.00 71.4898
7741.05 57.3105
7741.10 35.7462
7741.13 25.3998
7741.16 18.3889
7741.20 13.7250
7741.23 10.5479
7741.30 6.70741
7741.37 4.60385
7741.50 2.53263
7741.64 1.59868
7741.91 0.798016
7742.18 0.478187
7742.73 0.228008
7743.27 0.134296
7744.35 0.0645021
7745.44 0.0394152
7749.78 0.0158091
7758.47 0.0163325
7762.82 0.0251052
7767.16 0.0514585
7769.33 0.0880822
7770.42 0.124397
7771.50 0.190008
7772.59 0.327812
7773.13 0.462050
7773.67 0.700355
7773.95 0.896134
7774.22 1.18598
7774.49 1.64516
7774.76 2.42853
7775.03 3.94260
7775.17 5.28730
7775.30 7.42323
7775.44 11.1631
7775.57 18.3789
7775.64 24.7962
7775.71 34.8635
7775.78 51.3507
7775.84 78.4809
7775.92 125.414
7776.00 156.974
7776.08 125.412
7776.16 78.4795
7776.22 52.2906
7776.28 36.2021
7776.35 26.1238
7776.41 19.5721
7776.54 12.0205
7776.67 8.07024
7776.80 5.75808
7776.93 4.31623
7777.18 2.67733
7777.44 1.81684
7777.69 1.31423
7777.95 0.993520
7778.21 0.778082
7778.72 0.514077
7779.23 0.365035
7780.26 0.211729
7781.29 0.138543
7782.31 0.0980206
7784.36 0.0570697
7788.47 0.0273023
7792.57 0.0168031
7800.77 0.00943548
7808.98 0.00711994
7817.19 0.00637068
7825.39 0.00635383
7841.80 0.00779332
7858.22 0.0118565
7866.42 0.0159762
7874.63 0.0233568
7878.73 0.0294435
7882.83 0.0385485
7886.94 0.0530755
7891.04 0.0784209
7895.14 0.128864
7896.17 0.149399
7897.20 0.175371
7898.22 0.208878
7899.25 0.253076
7900.27 0.313131
7900.79 0.351534
7901.30 0.397453
7901.81 0.452952
7902.32 0.520842
7902.84 0.605018
7903.35 0.710755
7903.86 0.846403
7904.38 1.02353
7904.89 1.25994
7905.40 1.58325
7905.91 2.03717
7906.43 2.69122
7906.94 3.65242
7907.45 5.05787
7908.23 8.08851
7909.00 10.1080
7909.77 8.08688
7910.55 5.05670
7911.17 3.40902
7911.80 2.37793
7912.42 1.72550
7913.04 1.29941
7914.29 0.804907
7915.54 0.544949
7916.78 0.393395
7918.03 0.298012
7920.52 0.190167
7923.02 0.134657
7925.51 0.103345
7930.50 0.0749913
7935.49 0.0731076
7937.98 0.0829308
7940.47 0.106188
7942.97 0.159710
7944.21 0.212733
7945.46 0.306094
7946.71 0.491877
7947.33 0.661878
7947.95 0.942088
7948.58 1.45234
7948.89 1.87846
7949.20 2.51697
7949.51 3.53507
7949.82 5.26047
7950.14 8.43286
7950.45 14.5000
7950.72 23.2135
7951.00 28.9956
7951.28 23.1769
7951.55 14.4976
7951.86 8.48682
7952.17 5.33281
7952.47 3.59240
7952.78 2.56665
7953.09 1.91649
7953.39 1.48412
7954.00 0.963867
7954.62 0.675891
7955.23 0.501047
7956.45 0.308418
7957.68 0.210463
7958.90 0.153954
7961.35 0.0945643
7963.81 0.0655384
7966.26 0.0491910
7971.16 0.0324044
7976.06 0.0245446
7980.96 0.0205279
7990.76 0.0181768
8000.56 0.0217134
8005.46 0.0269598
8010.36 0.0372586
8015.26 0.0594642
8017.71 0.0810560
8020.16 0.118916
8022.61 0.194163
8023.83 0.263094
8024.45 0.312511
8025.06 0.377287
8025.67 0.464723
8025.98 0.520170
8026.28 0.586090
8026.59 0.665525
8026.90 0.761668
8027.20 0.879813
8027.51 1.02698
8027.82 1.21378
8028.12 1.45337
8028.43 1.76732
8028.73 2.18712
8029.04 2.76251
8029.35 3.56148
8029.65 4.68835
8029.96 6.26766
8030.48 10.0294
8031.00 12.5300
8031.26 11.7886
8031.52 10.0200
8032.04 6.26595
8032.63 3.63195
8033.22 2.26262
8033.81 1.51670
8034.40 1.07909
8034.99 0.803363
8035.57 0.620041
8036.75 0.400549
8037.93 0.279606
8039.11 0.206311
8041.46 0.125842
8043.82 0.0850237
8046.17 0.0615435
8048.52 0.0467956
8050.88 0.0369331
8055.59 0.0249485
8060.30 0.0182082
8069.72 0.0112567
8079.13 0.00789972
8088.55 0.00601174
8107.39 0.00406220
8126.23 0.00313485
8145.06 0.00264681
8182.74 0.00230360
8220.41 0.00253557
8239.25 0.00293606
8258.09 0.00371345
8276.92 0.00535002
8286.34 0.00692944
8295.76 0.00973074
8305.18 0.0155400
8309.89 0.0212035
8314.60 0.0313647
8316.95 0.0398235
8319.31 0.0526152
8321.66 0.0733327
8324.02 0.110222
8325.19 0.140627
8326.37 0.186000
8327.55 0.258117
8328.72 0.382940
8329.90 0.627682
8330.49 0.848972
8331.08 1.20993
8331.67 1.85791
8331.96 2.39028
8332.26 3.17940
8332.55 4.41507
8332.85 6.45544
8333.14 10.0545
8333.43 16.6204
8333.72 26.6162
8334.00 33.2502
8334.28 26.5758
8334.57 16.6186
8334.90 9.45893
8335.23 5.82645
8335.56 3.87196
8335.89 2.73930
8336.23 2.03011
8336.56 1.56248
8337.22 1.00417
8337.88 0.698466
8338.55 0.513734
8339.87 0.311757
8341.20 0.209824
8342.52 0.151420
8343.85 0.114926
8345.17 0.0906616
8347.83 0.0614569
8350.48 0.0453504
8355.78 0.0294646
8361.08 0.0226879
8366.39 0.0198510
8376.99 0.0204165
8382.30 0.0234188
8387.60 0.0289894
8392.90 0.0389203
8398.21 0.0576279
8400.86 0.0735277
8403.51 0.0978080
8406.16 0.137465
8408.81 0.208580
8410.14 0.267449
8411.46 0.355708
8412.79 0.496654
8414.12 0.741879
8415.44 1.22679
8416.10 1.66919
8416.77 2.39942
8417.43 3.72788
8417.76 4.84021
8418.09 6.51021
8418.43 9.17924
8418.76 13.7201
8419.09 22.0776
8419.42 38.2111
8419.71 61.1531
8420.00 76.4507
8420.29 61.1465
8420.58 38.2069
8420.87 23.7343
8421.15 15.5570
8421.44 10.7797
8421.72 7.84980
8422.01 5.93838
8422.29 4.64062
8422.86 3.04580
8423.43 2.14477
8423.99 1.59045
8425.13 0.972440
8426.27 0.655034
8427.41 0.471006
8428.54 0.354966
8429.68 0.277152
8431.95 0.182556
8434.23 0.129442
8436.50 0.0966754
8438.78 0.0750464
8443.32 0.0491568
8447.87 0.0348391
8452.42 0.0260895
8456.97 0.0203500
8466.07 0.0135172
8475.16 0.00975349
8493.35 0.00595473
8511.55 0.00417225
8529.74 0.00320408
8566.13 0.00229127
8602.51 0.00202653
8638.90 0.00235232
8657.09 0.00306592
8675.28 0.00524545
8684.38 0.00832243
8693.48 0.0170307
8698.03 0.0290239
8700.30 0.0408943
8702.57 0.0623509
8704.85 0.107357
8705.99 0.151174
8707.12 0.228910
8707.69 0.292663
8708.26 0.387175
8708.83 0.536480
8709.40 0.791404
8709.97 1.28220
8710.25 1.71604
8710.53 2.40917
8710.82 3.61614
8711.10 5.94859
8711.24 8.00073
8711.39 11.2018
8711.53 16.4052
8711.67 24.9719
8711.84 39.9235
8712.00 49.8771
8712.17 39.8247
8712.33 24.8951
8712.52 14.5054
8712.70 9.08942
8712.88 6.11543
8713.07 4.35838
8713.25 3.24424
8713.44 2.50596
8713.81 1.61851
8714.17 1.12744
8714.54 0.829988
8715.28 0.502927
8716.02 0.336762
8716.75 0.241308
8717.49 0.181362
8718.22 0.141381
8719.70 0.0929423
8721.17 0.0658627
8724.12 0.0382468
8727.06 0.0251621
8730.01 0.0179544
8735.90 0.0106963
8741.79 0.00729793
8747.69 0.00544034
8759.47 0.00358661
8783.04 0.00227525
8806.61 0.00184980
8853.75 0.00166877
8900.89 0.00183797
8948.03 0.00234666
8971.59 0.00284748
8995.16 0.00372632
9018.73 0.00552798
9030.52 0.00727890
9042.30 0.0104298
9048.20 0.0130686
9054.09 0.0170884
9059.98 0.0236728
9065.87 0.0356116
9068.82 0.0456289
9071.76 0.0608615
9074.71 0.0856946
9077.66 0.130298
9079.13 0.167305
9080.60 0.222958
9082.08 0.312245
9083.55 0.468839
9085.02 0.781882
9085.76 1.07133
9086.49 1.55502
9087.23 2.45487
9087.60 3.22258
9087.97 4.40430
9088.34 6.35244
9088.70 9.82252
9089.07 16.6627
9089.26 22.5718
9089.44 31.2019
9089.72 49.9069
9090.00 62.3677
9090.28 49.8307
9090.56 31.1432
9090.86 18.7064
9091.15 11.9657
9091.45 8.15305
9091.74 5.86745
9092.03 4.40091
9092.33 3.41714
9092.92 2.22301
9093.51 1.55647
9094.09 1.14968
9095.27 0.699573
9096.45 0.469875
9097.63 0.337442
9098.80 0.254198
9099.98 0.198510
9102.33 0.130968
9104.69 0.0931769
9107.04 0.0699219
9109.40 0.0546091
9114.11 0.0363488
9118.81 0.0263128
9128.23 0.0162850
9147.07 0.00927370
9165.90 0.00713047
9184.74 0.00651686
9203.57 0.00664242
9241.24 0.00850363
9260.08 0.0104350
9278.91 0.0135082
9297.75 0.0186151
9316.58 0.0278466
9326.00 0.0355068
9335.42 0.0470028
9344.83 0.0653797
9354.25 0.0974110
9363.67 0.160806
9368.38 0.218724
9373.09 0.314439
9377.80 0.488986
9380.15 0.635170
9382.50 0.855809
9384.86 1.20864
9387.21 1.81339
9389.57 2.93552
9391.92 5.12706
9393.96 8.22313
9396.00 10.2918
9398.04 8.21656
9400.08 5.12277
9402.42 2.94263
9404.76 1.82251
9407.10 1.21676
9409.44 0.862855
9411.78 0.640995
9414.12 0.493898
9418.80 0.318038
9423.49 0.221462
9428.17 0.162986
9437.53 0.0989237
9446.89 0.0665265
9456.25 0.0479343
9465.61 0.0363012
9474.98 0.0285516
9493.70 0.0192167
9512.42 0.0140575
9531.15 0.0109517
9549.87 0.00898775
9587.32 0.00697206
9624.77 0.00679347
9643.49 0.00783496
9662.22 0.0115060
9671.58 0.0168182
9680.94 0.0319236
9685.62 0.0527401
9687.96 0.0733562
9690.30 0.110612
9691.47 0.141745
9692.64 0.188815
9693.81 0.264948
9694.98 0.400056
9695.57 0.511002
9696.15 0.675596
9696.74 0.935275
9697.32 1.37977
9697.91 2.23493
9698.20 2.99459
9698.49 4.20615
9698.79 6.31877
9699.08 10.4115
9699.23 14.0522
9699.37 19.7176
9699.52 28.9643
9699.66 44.2628
9699.83 70.7630
9700.00 88.4050
9700.17 70.5914
9700.34 44.1293
9700.48 29.2072
9700.62 20.1131
9700.76 14.4257
9700.90 10.7798
9701.19 6.58839
9701.47 4.41029
9701.75 3.14848
9702.04 2.35650
9702.60 1.46037
9703.17 0.991657
9703.73 0.717168
9704.30 0.542893
9704.86 0.425616
9706.00 0.282046
9707.13 0.201113
9708.26 0.151021
9709.39 0.117886
9711.65 0.0781527
9713.91 0.0561708
9716.18 0.0427429
9718.44 0.0339549
9722.96 0.0235348
9727.49 0.0178421
9736.54 0.0121932
9745.59 0.00963753
9754.64 0.00832735
9772.74 0.00726653
9808.94 0.00752104
9845.14 0.00959834
9881.34 0.0144406
9899.44 0.0190673
9917.54 0.0269475
9926.59 0.0331384
9931.12 0.0371429
9935.64 0.0419779
9940.17 0.0478901
9942.43 0.0513537
9944.69 0.0552246
9946.95 0.0595729
9949.22 0.0644757
9951.48 0.0700357
9953.74 0.0763693
9958.27 0.0920047
9962.79 0.113103
9967.32 0.142460
9971.84 0.184824
9976.37 0.248613
9980.89 0.349370
9985.42 0.516079
9989.94 0.796744
9994.97 1.27030
10000.0 1.58545
10002.5 1.49153
10005.1 1.26814
10010.1 0.795044
10013.2 0.589383
10016.3 0.445994
10022.5 0.275574
10028.7 0.187601
10034.9 0.138740
10041.1 0.110188
10047.4 0.0935343
10059.8 0.0821762
10072.2 0.0962740
10078.4 0.118181
10084.6 0.160647
10090.8 0.249277
10093.9 0.332133
10097.0 0.470160
10100.1 0.725363
10101.7 0.940340
10103.2 1.26710
10104.8 1.79417
10106.3 2.70942
10107.9 4.43927
10108.7 5.88533
10109.4 7.90280
10110.7 12.6488
10112.0 15.8146
10113.3 12.6424
10114.6 7.89782
10115.8 4.98556
10117.0 3.31503
10118.2 2.32476
10119.4 1.70694
10121.9 1.02084
10124.3 0.676939
10126.7 0.480733
10129.1 0.359661
10134.0 0.223666
10138.8 0.153302
10143.7 0.112219
10153.4 0.0685344
10163.1 0.0468585
10172.8 0.0345076
10192.2 0.0216278
10211.6 0.0155788
10230.9 0.0131250
10240.6 0.0136168
10250.3 0.0176551
10255.2 0.0242525
10260.0 0.0435764
10262.5 0.0703522
10263.7 0.0966224
10264.9 0.143662
10266.1 0.240706
10266.7 0.334412
10267.3 0.494456
10267.9 0.815122
10268.2 1.10211
10268.5 1.57190
10268.8 2.45533
10269.0 3.17058
10269.1 4.23904
10269.3 5.92329
10269.4 8.75645
10269.6 13.8773
10269.7 24.2763
10269.9 38.3831
10270.0 48.5517
10270.1 38.3817
10270.3 24.2755
10270.4 14.3480
10270.6 9.27118
10270.7 6.21814
10270.9 4.51491
10271.0 3.35006
10271.1 2.62081
10271.4 1.70130
10271.7 1.19078
10272.0 0.879427
10272.6 0.536040
10273.2 0.361269
10273.8 0.260518
10274.9 0.154920
10276.1 0.103615
10277.2 0.0748740
10279.6 0.0454726
10284.2 0.0236875
10288.8 0.0157349
10298.1 0.00970259
10307.4 0.00733495
10325.9 0.00525974
10344.5 0.00424129
10381.6 0.00312031
10418.7 0.00246762
10492.9 0.00171317
10567.1 0.00129578
10641.3 0.00104497
10715.5 0.000901330
10789.7 0.000885931
10826.8 0.00111189
10845.4 0.00200945
10854.6 0.00549740
10859.3 0.0190809
10861.6 0.0709649
10862.8 0.260396
10863.0 0.439218
10863.3 0.892178
10863.5 1.46252
10863.6 2.66659
10863.7 3.89686
10863.8 6.16417
10863.8 10.8867
10863.9 16.0184
10863.9 23.9575
10864.0 36.8807
10864.0 47.6566
10864.1 36.8806
10864.1 23.7000
10864.1 16.0185
10864.2 11.9386
10864.2 7.15983
10864.3 4.68999
10864.3 3.28504
10864.5 1.77791
10864.6 1.14415
10864.8 0.571847
10865.1 0.341635
10865.6 0.161637
10866.1 0.0940590
10868.1 0.0253807
10872.1 0.00717300
10880.1 0.00253662
10896.0 0.00151756
10912.0 0.00202430
10919.9 0.00465319
10923.9 0.0149592
10925.9 0.0540181
10926.9 0.196472
10927.4 0.669016
10927.6 1.09650
10927.7 1.98342
10927.8 4.51204
10927.9 7.84897
10927.9 10.8618
10927.9 17.0723
10928.0 27.6122
10928.0 34.2065
10928.0 27.6122
10928.1 17.0724
10928.1 10.8618
10928.2 7.09584
10928.2 3.84606
10928.4 1.59695
10928.5 0.828134
10928.7 0.519256
10929.2 0.151956
10930.4 0.0419072
10932.7 0.0117619
10937.2 0.00389286
10946.3 0.00194200
10955.5 0.00165958
10964.6 0.00165542
10982.8 0.00196290
11001.1 0.00269206
11010.2 0.00333591
11019.3 0.00433312
11028.5 0.00598587
11037.6 0.00899772
11042.2 0.0115359
11046.7 0.0153920
11051.3 0.0216773
11055.8 0.0329540
11058.1 0.0422961
11060.4 0.0563225
11062.7 0.0787724
11065.0 0.118009
11067.2 0.196006
11068.4 0.267623
11069.5 0.386668
11070.1 0.478061
11070.7 0.605571
11071.2 0.790575
11071.5 0.918233
11071.8 1.07233
11072.1 1.27515
11072.4 1.52831
11072.7 1.87425
11072.9 2.32422
11073.2 2.96688
11073.5 3.84043
11073.8 5.13409
11074.1 6.90850
11074.5 11.0861
11075.0 13.7859
11075.2 12.9282
11075.5 10.9903
11075.9 6.90737
11076.4 4.44955
11076.8 3.01915
11077.2 2.13041
11077.6 1.58059
11078.4 0.953225
11079.3 0.632790
11080.1 0.449187
11080.9 0.334814
11082.6 0.206699
11084.2 0.139772
11085.9 0.100947
11087.5 0.0761987
11089.2 0.0596491
11092.5 0.0393471
11095.8 0.0279558
11099.1 0.0209135
11102.4 0.0162586
11109.1 0.0106760
11115.7 0.00759221
11122.3 0.00570584
11128.9 0.00447142
11142.2 0.00300288
11155.4 0.00219539
11181.9 0.00138084
11208.4 0.000996028
11234.9 0.000782364
11287.9 0.000562899
11340.9 0.000457701
11393.9 0.000404893
11446.9 0.000415965
11473.4 0.000598167
11486.7 0.00136886
11493.3 0.00442648
11496.6 0.0163250
11498.3 0.0616570
11499.1 0.225654
11499.5 0.746715
11499.7 2.17078
11499.8 4.74720
11499.9 7.91153
11499.9 14.4257
11500.0 23.1331
11500.0 28.9600
11500.0 23.1331
11500.1 14.4257
11500.1 7.08853
11500.2 4.33354
11500.3 2.03405
11500.5 0.746744
11500.9 0.225671
11501.7 0.0631047
11503.3 0.0169089
11506.6 0.00457548
11513.1 0.00140194
11526.1 0.000592783
11552.0 0.000385994
11604.0 0.000337074
11655.9 0.000346840
11707.9 0.000393848
11759.8 0.000515771
11811.8 0.000881307
11863.7 0.00284846
11876.7 0.00486708
11889.7 0.0105730
11896.2 0.0184727
11902.7 0.0406004
11906.0 0.0709184
11907.6 0.100685
11909.2 0.154129
11910.8 0.266066
11911.6 0.373487
11912.5 0.561870
11913.3 0.938406
11913.7 1.29166
11914.1 1.86824
11914.5 2.96821
11914.7 3.88734
11914.9 5.29646
11915.1 7.75094
11915.3 11.9653
11915.5 20.2622
11915.6 27.4351
11915.7 38.8356
11915.9 62.3875
11916.0 77.6795
11916.2 62.3853
11916.3 38.8343
11916.4 24.9832
11916.6 17.1111
11916.7 12.2555
11916.8 9.13323
11917.1 5.47743
11917.4 3.67301
11917.6 2.59435
11917.9 1.94641
11918.4 1.20888
11918.9 0.816594
11919.5 0.591411
11920.0 0.445655
11920.5 0.349321
11921.6 0.230310
11922.6 0.163191
11924.7 0.0942114
11926.8 0.0613074
11928.9 0.0430970
11933.1 0.0246936
11937.3 0.0160374
11941.5 0.0113115
11949.9 0.00658982
11966.7 0.00325360
11983.5 0.00221629
12017.2 0.00277712
12034.0 0.00822767
12038.2 0.0139631
12042.4 0.0300639
12044.5 0.0520545
12046.6 0.112415
12047.6 0.192634
12048.2 0.270564
12048.7 0.404027
12049.2 0.674459
12049.5 0.918195
12049.7 1.32096
12050.0 2.09481
12050.1 2.72908
12050.3 3.69151
12050.4 5.24162
12050.5 7.93062
12050.7 13.0152
12050.7 17.6368
12050.8 23.9153
12050.9 37.8356
12051.0 47.8332
12051.1 37.8348
12051.2 23.9148
12051.3 17.6365
12051.4 13.0151
12051.5 7.93071
12051.6 5.24175
12051.7 3.69164
12051.9 2.72922
12052.0 2.09493
12052.3 1.34151
12052.5 0.930159
12052.8 0.682014
12053.3 0.411059
12053.8 0.274413
12054.3 0.196098
12055.4 0.114450
12057.5 0.0528031
12059.6 0.0304677
12063.7 0.0140361
12067.9 0.00816953
12076.2 0.00389738
12084.5 0.00237124
12117.9 0.000841143
12184.5 0.000427753
12251.2 0.000513571
12284.5 0.00126002
12301.2 0.00431674
12309.5 0.0163259
12313.7 0.0625460
12314.7 0.108414
12315.8 0.232346
12316.3 0.393810
12316.8 0.806672
12317.1 1.30812
12317.3 2.46454
12317.5 3.70220
12317.6 6.11225
12317.7 8.45094
12317.7 11.5944
12317.8 17.6468
12317.9 26.8307
12317.9 43.7435
12318.0 53.6632
12318.1 43.7431
12318.1 26.8305
12318.2 20.0931
12318.2 14.6392
12318.3 8.88489
12318.4 5.61513
12318.5 3.97109
12318.7 2.20588
12318.9 1.42522
12319.3 0.720787
12319.6 0.433127
12320.4 0.204148
12321.1 0.119071
12322.6 0.0547190
12324.1 0.0313548
12330.1 0.00818952
12342.0 0.00221965
12365.8 0.000696984
12413.4 0.000301836
12508.6 0.000188981
12603.8 0.000162546
12699.0 0.000154047
12794.2 0.000157058
12889.4 0.000181340
12984.6 0.000325014
13032.2 0.000893123
13056.0 0.00313669
13067.9 0.0119334
13070.9 0.0208974
13073.9 0.0457662
13075.3 0.0795534
13076.8 0.171419
13077.6 0.293267
13078.3 0.604281
13078.7 0.985486
13078.9 1.33771
13079.1 1.87633
13079.3 2.88085
13079.4 4.77089
13079.5 6.69294
13079.6 9.51167
13079.7 14.2383
13079.8 23.1932
13079.9 36.5701
13080.0 46.3886
13080.1 36.5696
13080.2 23.1929
13080.3 16.4790
13080.3 12.3724
13080.4 9.12492
13080.5 7.20670
13080.6 4.62417
13080.7 3.19174
13080.8 2.32602
13081.0 1.76652
13081.2 1.13264
13081.5 0.775764
13081.7 0.570355
13082.2 0.341965
13083.3 0.161177
13084.3 0.0938444
13086.3 0.0430956
13088.4 0.0246816
13092.5 0.0112208
13096.6 0.00642410
13113.0 0.00173592
13145.8 0.000550625
13211.3 0.000263828
13342.4 0.000248768
13473.6 0.000534215
13539.1 0.00167062
13555.5 0.00283448
13571.9 0.00612809
13580.1 0.0106954
13588.3 0.0235299
13592.4 0.0411735
13594.4 0.0586204
13596.5 0.0901269
13598.5 0.156121
13599.6 0.220681
13600.6 0.333911
13601.1 0.428489
13601.6 0.566315
13602.1 0.782824
13602.6 1.15115
13603.2 1.85309
13603.4 2.48411
13603.7 3.44487
13603.9 5.15874
13604.2 8.28807
13604.3 11.0904
13604.4 15.4175
13604.6 22.3534
13604.7 33.2472
13604.8 52.6727
13605.0 66.3944
13605.2 52.6710
13605.3 33.1403
13605.5 21.6915
13605.6 15.0095
13605.7 10.5798
13605.9 7.94897
13606.1 4.82338
13606.4 3.21352
13606.7 2.28632
13606.9 1.70673
13607.5 1.06111
13608.0 0.717323
13608.5 0.519716
13609.1 0.391771
13609.6 0.307136
13610.7 0.201838
13611.8 0.143110
13613.9 0.0826700
13616.0 0.0537043
13618.2 0.0377531
13622.5 0.0215855
13631.1 0.00982958
13639.6 0.00566329
13656.8 0.00266413
13673.9 0.00161827
13708.2 0.000898842
13742.5 0.000701730
13811.2 0.000972647
13845.5 0.00240369
13862.6 0.00764130
13866.9 0.0128807
13871.2 0.0274562
13873.4 0.0473582
13875.5 0.101669
13876.6 0.173698
13877.6 0.363049
13878.2 0.604514
13878.4 0.826818
13878.7 1.17952
13879.0 1.84634
13879.1 2.43476
13879.2 3.26541
13879.4 4.71440
13879.5 7.05209
13879.6 11.3700
13879.8 20.2187
13879.9 32.5930
13880.0 40.3491
13880.1 32.5924
13880.2 20.1289
13880.4 11.8356
13880.5 7.55035
13880.6 4.99446
13880.7 3.60504
13880.9 2.65394
13881.0 2.06978
13881.2 1.33402
13881.5 0.928790
13881.7 0.682986
13882.2 0.416980
13882.7 0.278706
13883.2 0.199420
13884.2 0.117297
13886.2 0.0548712
13888.2 0.0321882
13892.2 0.0155521
13896.1 0.00978407
13904.1 0.00611839
13912.0 0.00583585
13920.0 0.00781384
13927.9 0.0150189
13931.9 0.0254052
13935.9 0.0546842
13937.8 0.0948537
13939.8 0.204523
13940.8 0.352045
13941.3 0.494430
13941.8 0.737820
13942.3 1.23106
13942.6 1.68601
13942.8 2.40634
13943.1 3.77492
13943.2 4.99012
13943.3 6.70000
13943.4 9.71270
13943.6 14.5702
13943.7 23.5938
13943.7 30.9714
13943.8 42.3212
13943.9 68.2724
13944.0 84.4401
13944.1 68.2713
13944.2 42.1152
13944.3 30.9711
13944.3 22.5922
13944.5 13.5515
13944.6 8.86538
13944.7 6.20049
13944.9 4.46273
13945.0 3.42202
13945.3 2.18863
13945.5 1.49711
13945.8 1.09927
13946.3 0.658218
13946.9 0.437620
13947.4 0.311860
13948.4 0.181375
13950.6 0.0836421
13952.7 0.0481466
13956.9 0.0221740
13961.2 0.0129213
13969.6 0.00621340
13978.1 0.00386443
14012.0 0.00194768
14045.9 0.00403410
14062.8 0.0140081
14067.1 0.0242881
14071.3 0.0530180
14073.4 0.0922796
14075.5 0.200040
14076.6 0.343272
14077.1 0.480753
14077.7 0.720793
14078.2 1.19720
14078.5 1.64427
14078.7 2.35824
14079.0 3.72096
14079.1 4.83020
14079.3 6.50188
14079.4 9.16917
14079.5 13.7343
14079.6 22.1973
14079.7 29.7444
14079.8 40.0242
14079.9 64.3851
14080.0 80.0524
14080.1 64.3839
14080.2 40.0235
14080.3 26.1660
14080.4 17.6033
14080.5 12.4345
14080.6 9.43671
14080.8 5.63991
14081.0 3.79240
14081.2 2.67244
