U-238(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
6958.63 50.8655
6958.68 44.1760
6958.76 35.5013
6958.85 30.1530
6958.93 26.6000
6959.10 22.2320
6959.27 19.6379
6959.44 17.9395
6959.61 16.7333
6959.78 15.8295
6960.12 14.5521
6960.45 13.6811
6961.13 12.5249
6961.81 11.7305
6962.49 11.0922
6963.84 9.93785
6964.52 9.31740
6965.20 8.60444
6965.87 7.72994
6966.55 6.59294
6966.89 5.87445
6967.23 5.01803
6967.57 3.98966
6967.91 2.77595
6968.24 1.47612
6968.41 0.979270
6968.58 0.944263
6968.67 1.33776
6968.75 2.28198
6968.84 4.19911
6968.92 7.83565
6968.96 10.8220
6969.01 14.8771
6969.05 20.5347
6969.09 28.5024
6969.13 40.1633
6969.18 56.5981
6969.22 80.3447
6969.26 114.835
6969.35 227.609
6969.39 294.378
6969.41 322.772
6969.43 342.003
6969.45 351.748
6969.48 350.831
6969.52 324.506
6969.60 238.431
6969.67 182.758
6969.74 143.916
6969.81 117.020
6969.88 97.9943
6970.01 73.6018
6970.15 59.3268
6970.29 50.0594
6970.42 43.7225
6970.70 35.6306
6970.97 30.7611
6971.24 27.5347
6971.52 25.2490
6971.79 23.5486
6972.33 21.1915
6972.88 19.6359
6973.43 18.5315
6973.97 17.7069
6975.06 16.5495
6976.15 15.7733
6977.25 15.2119
6977.79 14.9864
6978.07 14.8910
6978.20 14.8715
6978.27 14.9457
6978.30 15.2018
6978.34 18.2139
6978.35 21.6673
6978.36 18.2305
6978.39 15.4227
6978.41 15.0118
6978.46 14.8237
6978.55 14.7334
6978.75 14.6536
6979.14 14.5300
6979.91 14.3154
6981.46 13.9641
6984.57 13.4538
6987.67 13.0884
6989.22 12.9384
6989.99 12.8737
6990.38 12.8631
6990.58 12.9370
6990.67 13.2487
6990.72 14.1944
6990.75 16.3752
6990.76 19.8442
6990.77 31.4203
6990.78 50.1586
6990.79 31.5419
6990.81 19.0918
6990.82 15.8221
6990.85 13.9280
6990.91 13.1404
6991.02 12.8792
6991.25 12.7866
6991.70 12.7277
6992.60 12.6430
6993.51 12.5450
6993.96 12.4538
6994.19 12.3355
6994.30 12.1816
6994.36 12.0647
6994.38 12.2298
6994.40 12.9474
6994.41 16.7858
6994.42 26.3136
6994.44 22.0774
6994.45 16.7725
6994.47 14.9791
6994.50 13.7535
6994.56 13.1170
6994.68 12.8101
6994.93 12.6564
6995.42 12.5735
6995.92 12.6146
6996.17 12.9531
6996.29 14.1910
6996.35 17.8629
6996.38 26.1385
6996.40 38.2465
6996.41 51.3529
6996.41 73.6126
6996.42 108.361
6996.43 135.166
6996.44 108.666
6996.45 73.9759
6996.46 51.6864
6996.46 39.8196
6996.48 26.8833
6996.51 18.4209
6996.56 14.4435
6996.68 13.0213
6996.91 12.5759
6997.38 12.4228
6998.30 12.3278
7000.16 12.2025
7002.02 12.0895
7002.95 12.0352
7003.41 12.0139
7003.64 12.0262
7003.76 12.1146
7003.82 12.4111
7003.84 13.1602
7003.86 14.5726
7003.87 19.8723
7003.89 27.8343
7003.90 19.9358
7003.92 14.1870
7003.93 12.9610
7003.97 12.3221
7004.04 12.0736
7004.17 11.9893
7004.45 11.9507
7005.00 11.9105
7006.11 11.8384
7008.31 11.6810
7009.42 11.5843
7010.52 11.4539
7011.07 11.3570
7011.63 11.1998
7012.18 10.8222
7012.45 10.2239
7012.59 9.41451
7012.66 8.88561
7012.70 10.0917
7012.71 14.5255
7012.72 21.7857
7012.73 36.9152
7012.74 65.9430
7012.74 91.7815
7012.75 88.5917
7012.76 66.3724
7012.77 41.4484
7012.79 30.3378
7012.81 21.5368
7012.86 16.3746
7012.97 13.8105
7013.18 12.5917
7013.59 11.9932
7014.01 11.7819
7014.42 11.6680
7015.26 11.5935
7015.67 11.8699
7015.78 12.1943
7015.88 13.0923
7015.93 14.2602
7015.99 17.1902
7016.01 20.6444
7016.04 28.2586
7016.05 35.9787
7016.06 50.0496
7016.08 78.7574
7016.08 106.964
7016.09 149.143
7016.10 233.378
7016.11 287.918
7016.12 234.142
7016.13 150.108
7016.14 98.4602
7016.14 70.8155
7016.16 43.0236
7016.18 30.6816
7016.19 24.2966
7016.22 18.2861
7016.26 15.6577
7016.32 13.4723
7016.38 12.6048
7016.64 11.6555
7017.15 11.3314
7018.18 11.1237
7019.20 10.9637
7019.72 10.9069
7019.97 10.9869
7020.10 11.4175
7020.17 12.8300
7020.20 16.3741
7020.21 22.6185
7020.22 29.8935
7020.23 44.0190
7020.24 64.0110
7020.24 77.4187
7020.25 64.1449
7020.26 44.1807
7020.27 24.9390
7020.28 18.0750
7020.31 13.6513
7020.36 11.6681
7020.47 10.9878
7020.68 10.7481
7021.10 10.5975
7021.94 10.3531
7022.78 10.0474
7023.62 9.62027
7024.04 9.32960
7024.46 8.95832
7024.88 8.46381
7025.30 7.77030
7025.72 6.72819
7025.93 5.98752
7026.14 5.01817
7026.35 3.74324
7026.56 2.26495
7026.67 1.90274
7026.72 2.21984
7026.77 3.40452
7026.82 6.66687
7026.85 9.82491
7026.88 14.8968
7026.90 23.5970
7026.93 37.7558
7026.95 62.0371
7026.98 104.542
7027.02 204.894
7027.03 265.022
7027.04 289.754
7027.05 305.418
7027.06 314.122
7027.07 313.099
7027.09 290.178
7027.12 212.326
7027.16 147.922
7027.20 108.289
7027.24 84.1912
7027.28 69.0151
7027.32 58.3714
7027.35 50.9515
7027.43 41.0499
7027.51 34.9344
7027.58 30.8312
7027.74 25.7297
7027.89 22.6987
7028.05 20.7247
7028.20 19.3338
7028.36 18.3025
7028.66 16.8739
7028.97 15.9375
7029.28 15.2723
7029.59 14.7775
7030.21 14.0849
7030.82 13.6213
7031.44 13.2868
7032.06 13.0320
7033.29 12.6651
7034.53 12.4114
7035.76 12.2522
7036.38 12.3338
7036.69 12.9281
7036.76 13.5258
7036.84 15.0722
7036.88 16.9897
7036.92 21.2803
7036.94 26.1181
7036.96 35.0542
7036.97 54.8162
7036.98 75.2942
7036.99 105.015
7037.01 163.648
7037.02 198.633
7037.03 158.978
7037.04 105.666
7037.05 66.4229
7037.07 45.9767
7037.09 28.2541
7037.12 21.3677
7037.14 18.0633
7037.20 15.1295
7037.25 13.9059
7037.45 12.5327
7037.87 12.0918
7038.70 11.8952
7040.36 11.7069
7043.68 11.4164
7047.00 11.1391
7048.66 10.9952
7049.49 10.9379
7049.90 10.9877
7050.11 11.3150
7050.21 12.5297
7050.26 16.2201
7050.29 24.8150
7050.30 38.5237
7050.31 51.5034
7050.32 73.6794
7050.32 111.147
7050.33 137.013
7050.34 111.500
7050.34 74.1167
7050.35 51.9113
7050.36 38.8837
7050.37 25.0846
7050.39 16.3862
7050.45 12.6084
7050.55 11.3290
7050.76 10.9284
7051.17 10.7783
7052.00 10.6543
7053.65 10.4314
7055.30 10.1679
7056.13 10.0150
7056.54 9.94834
7056.75 9.98364
7056.85 10.2485
7056.90 11.1351
7056.93 13.3199
7056.94 17.0482
7056.95 28.8735
7056.97 48.0673
7056.98 29.0279
7056.99 20.1666
7057.00 15.9138
7057.01 12.5537
7057.04 10.7805
7057.11 10.0939
7057.23 9.84736
7057.49 9.71988
7057.99 9.56192
7059.00 9.22062
7060.01 8.77753
7061.02 8.16233
7061.53 7.75025
7062.03 7.23253
7062.54 6.55949
7063.04 5.64934
7063.55 4.36048
7063.80 3.51321
7064.05 2.51693
7064.31 1.47007
7064.43 1.10094
7064.56 1.16513
7064.69 2.50583
7064.75 4.31891
7064.81 7.76452
7064.88 14.3487
7064.91 19.8200
7064.94 27.3383
7064.97 38.4973
7065.00 54.2220
7065.03 78.0427
7065.06 112.127
7065.13 218.047
7065.16 282.690
7065.17 308.812
7065.19 327.489
7065.20 336.958
7065.22 335.674
7065.25 309.882
7065.31 226.382
7065.38 151.648
7065.45 108.772
7065.53 83.2012
7065.60 67.3397
7065.67 56.5575
7065.74 49.0481
7065.89 39.2730
7066.03 33.2501
7066.18 29.2575
7066.46 24.2864
7066.75 21.3447
7067.04 19.4037
7067.33 18.0240
7067.62 16.9881
7068.20 15.5168
7068.78 14.4977
7069.36 13.7158
7069.93 13.0614
7071.09 11.8729
7071.67 11.2268
7072.25 10.4416
7072.83 9.35654
7073.11 8.60274
7073.40 7.59855
7073.69 6.18437
7073.84 5.24333
7073.98 4.11717
7074.13 2.85551
7074.27 2.13766
7074.34 3.07745
7074.38 4.57803
7074.42 7.56867
7074.45 13.4384
7074.49 25.1867
7074.51 35.1368
7074.52 49.6211
7074.54 70.8315
7074.56 102.120
7074.58 145.221
7074.60 201.388
7074.61 261.228
7074.62 286.284
7074.63 304.168
7074.64 312.957
7074.65 312.356
7074.67 289.043
7074.70 213.614
7074.73 166.224
7074.76 132.576
7074.79 108.142
7074.81 91.3494
7074.87 69.3090
7074.92 56.2071
7074.98 47.7226
7075.03 41.8583
7075.14 34.3792
7075.25 29.8663
7075.36 26.8711
7075.47 24.7469
7075.58 23.1653
7075.80 20.9712
7076.02 19.5219
7076.24 18.4925
7076.46 17.7256
7076.90 16.6477
7077.34 15.9367
7077.78 15.4983
7078.00 15.6301
7078.11 16.7477
7078.17 20.3652
7078.19 28.5937
7078.21 42.2400
7078.21 56.9304
7078.22 82.7252
7078.23 123.808
7078.23 150.943
7078.24 124.184
7078.25 83.1895
7078.26 57.3477
7078.26 44.2196
7078.27 30.7734
7078.30 21.4917
7078.35 17.0573
7078.44 15.4498
7078.64 14.8537
7079.03 14.4874
7079.82 14.0759
7080.60 13.7804
7081.38 13.5475
7082.95 13.1941
7084.52 12.9314
7086.08 12.7222
7087.65 12.5460
7089.22 12.3886
7090.00 12.3197
7090.39 12.3221
7090.59 12.4705
7090.69 13.0602
7090.74 14.8813
7090.76 19.0138
7090.77 25.5024
7090.78 45.0404
7090.79 65.8609
7090.80 78.1028
7090.80 66.0606
7090.81 45.2977
7090.82 27.5785
7090.83 20.7132
7090.85 15.8100
7090.89 13.4113
7090.97 12.5558
7091.14 12.2806
7091.46 12.1635
7092.12 12.0238
7092.77 11.7628
7093.10 11.3622
7093.26 10.7780
7093.34 10.1931
7093.38 10.4239
7093.40 12.6709
7093.41 16.8782
7093.42 30.3333
7093.43 50.5112
7093.44 70.7949
7093.45 68.1452
7093.45 52.6135
7093.46 37.1443
7093.47 28.8136
7093.49 21.6774
7093.53 16.8973
7093.61 14.4194
7093.76 13.2324
7094.08 12.6573
7094.70 12.3543
7095.95 12.1577
7097.20 12.0644
7097.82 12.0785
7098.13 12.2799
7098.29 13.0656
7098.37 15.5801
7098.41 21.9681
7098.42 32.9620
7098.43 46.5665
7098.44 70.5274
7098.45 107.666
7098.46 129.382
7098.47 107.890
7098.48 70.7998
7098.49 41.7041
7098.50 28.3238
7098.53 19.0018
7098.58 14.3371
7098.68 12.6539
7098.88 12.1344
7099.29 11.9688
7100.10 11.8863
7101.73 11.7944
7104.99 11.6429
7108.24 11.5019
7109.87 11.4322
7110.68 11.3996
7111.09 11.3951
7111.29 11.4387
7111.39 11.6238
7111.44 12.2164
7111.47 13.6330
7111.48 16.1628
7111.49 23.5763
7111.51 35.8909
7111.52 23.6636
7111.53 16.5710
7111.54 14.0603
7111.56 12.3979
7111.61 11.6938
7111.70 11.4486
7111.88 11.3696
7112.24 11.3333
7112.97 11.2941
7114.43 11.2219
7117.33 11.0605
7120.24 10.8468
7121.69 10.6980
7122.42 10.6060
7122.78 10.5609
7122.97 10.5650
7123.06 10.6640
7123.10 10.9891
7123.13 11.7726
7123.15 16.3360
7123.16 22.1434
7123.17 16.2881
7123.19 11.9566
7123.21 11.0886
7123.25 10.6671
7123.33 10.5101
7123.48 10.4387
7123.79 10.3629
7124.42 10.2036
7125.04 9.99452
7125.66 9.69786
7126.28 9.23451
7126.59 8.88542
7126.90 8.39175
7127.21 7.63881
7127.37 7.09106
7127.53 6.36064
7127.68 5.34527
7127.84 4.00351
7127.91 3.39791
7127.99 3.78720
7128.03 5.56211
7128.07 11.0634
7128.09 17.5054
7128.11 28.7327
7128.13 49.8031
7128.14 67.7984
7128.15 92.4405
7128.16 127.430
7128.17 175.867
7128.19 265.488
7128.20 272.209
7128.21 250.768
7128.23 185.112
7128.25 146.903
7128.26 118.465
7128.29 84.0528
7128.32 64.3066
7128.35 52.8182
7128.38 45.1496
7128.41 40.1477
7128.47 34.2282
7128.53 32.0793
7128.59 34.1437
7128.62 38.4840
7128.65 48.0217
7128.66 57.3548
7128.68 71.4367
7128.69 96.9139
7128.70 137.830
7128.72 208.011
7128.74 255.409
7128.75 208.054
7128.77 137.422
7128.78 98.2116
7128.80 72.4786
7128.81 56.7361
7128.82 47.2562
7128.85 35.4722
7128.88 29.4920
7128.93 23.4949
7128.99 20.6546
7129.10 17.9339
7129.21 16.5758
7129.43 15.1354
7129.65 14.3357
7130.09 13.4302
7130.53 12.9155
7130.97 12.5761
7131.41 12.3344
7131.84 12.1568
7132.06 12.1068
7132.17 12.1700
7132.23 12.4686
7132.26 13.2398
7132.27 14.6911
7132.28 19.4616
7132.30 26.9691
7132.31 19.5039
7132.32 14.5439
7132.34 13.1867
7132.36 12.4071
7132.42 12.0949
7132.54 11.9683
7132.76 11.8821
7133.22 11.7712
7134.14 11.6030
7135.97 11.3604
7139.63 11.0010
7141.47 10.8131
7143.30 10.5528
7144.21 10.3443
7145.13 9.98124
7145.59 9.65188
7146.05 9.04963
7146.27 8.50332
7146.50 7.54979
7146.62 6.75644
7146.73 5.60927
7146.79 4.94242
7146.85 4.70005
7146.88 5.49650
7146.90 8.64065
7146.93 21.1435
7146.95 38.0720
7146.96 74.3343
7146.97 104.772
7146.97 143.959
7146.98 184.792
7146.99 209.362
7146.99 214.393
7147.00 196.811
7147.01 146.196
7147.03 104.018
7147.04 77.9011
7147.06 61.6484
7147.07 51.0265
7147.10 38.4716
7147.13 31.5437
7147.18 24.3693
7147.24 20.8316
7147.35 17.2976
7147.46 15.5998
7147.68 13.9408
7147.91 13.1339
7148.35 12.3332
7148.80 11.9306
7149.69 11.5136
7150.58 11.2872
7152.36 11.0210
7154.14 10.8449
7157.70 10.5699
7159.48 10.4413
7160.37 10.3795
7160.81 10.3641
7161.03 10.4163
7161.14 10.6496
7161.20 11.4020
7161.23 13.2810
7161.24 16.5727
7161.26 26.7265
7161.27 43.1712
7161.28 26.7559
7161.30 15.2632
7161.32 12.4378
7161.35 11.0478
7161.42 10.5195
7161.56 10.3477
7161.84 10.2893
7162.12 10.3129
7162.26 10.5082
7162.33 11.1895
7162.37 13.0250
7162.38 16.7617
7162.39 21.7324
7162.40 31.0945
7162.41 52.2005
7162.43 31.3094
7162.44 17.7275
7162.46 13.7792
7162.49 11.4974
7162.55 10.5997
7162.67 10.3033
7162.92 10.1981
7163.42 10.1279
7164.41 10.0200
7166.38 9.75563
7167.37 9.55820
7168.36 9.23783
7168.86 8.96144
7169.35 8.47192
7169.60 8.03135
7169.85 7.26258
7169.97 6.61232
7170.09 5.63115
7170.16 4.99571
7170.22 4.55969
7170.25 4.94755
7170.28 7.21165
7170.30 10.5966
7170.31 17.4733
7170.33 33.0136
7170.34 70.5134
7170.35 101.117
7170.35 135.172
7170.36 170.605
7170.37 195.775
7170.37 200.575
7170.38 186.395
7170.39 135.269
7170.40 100.180
7170.41 77.1567
7170.44 50.9084
7170.46 38.2103
7170.48 31.0978
7170.53 23.6752
7170.57 20.0166
7170.66 16.3509
7170.76 14.5997
7170.94 12.8922
7171.12 12.0634
7171.49 11.2354
7171.85 10.8142
7172.58 10.3610
7173.31 10.0964
7174.78 9.74747
7175.51 9.64008
7175.87 9.73450
7176.05 10.3214
7176.15 12.3797
7176.17 14.1803
7176.19 18.2838
7176.21 30.8023
7176.23 47.4774
7176.23 64.5946
7176.24 88.3420
7176.24 138.142
7176.25 167.643
7176.26 138.474
7176.27 88.7573
7176.27 55.3787
7176.28 38.5436
7176.30 23.0618
7176.32 17.1838
7176.33 14.4016
7176.37 11.9586
7176.40 10.9694
7176.54 9.82616
7176.81 9.45243
7177.34 9.25638
7178.42 9.00311
7179.50 8.74207
7180.58 8.44411
7181.66 8.08877
7182.74 7.65334
7183.81 7.14671
7184.35 7.10854
7184.49 7.33943
7184.62 8.12680
7184.69 9.22684
7184.76 11.9786
7184.79 15.2452
7184.83 22.0336
7184.84 28.8691
7184.86 40.9209
7184.88 64.1886
7184.88 82.4948
7184.89 111.294
7184.91 172.668
7184.92 217.168
7184.93 173.309
7184.95 112.085
7184.96 73.2687
7184.97 50.4808
7185.00 29.2649
7185.02 19.8147
7185.05 15.2255
7185.10 10.8565
7185.15 8.97842
7185.25 7.33781
7185.35 6.63420
7185.76 5.51004
7186.16 4.78951
7186.57 4.02052
7186.97 3.10918
7187.38 2.02164
7187.78 0.939438
7187.99 0.978610
7188.09 2.38176
7188.14 6.21302
7188.16 13.4719
7188.18 23.5961
7188.19 46.1092
7188.20 74.3102
7188.21 93.6117
7188.21 77.4033
7188.22 47.1462
7188.23 26.6718
7188.24 15.8491
7188.26 7.29323
7188.30 3.21205
7188.38 2.80405
7188.46 4.72775
7188.54 8.62175
7188.58 11.7740
7188.62 15.9779
7188.66 21.9188
7188.69 29.9732
7188.73 41.5913
7188.77 57.6736
7188.81 80.5386
7188.85 112.976
7188.93 220.442
7188.97 284.834
7189.00 312.457
7189.02 331.244
7189.04 340.853
7189.06 339.969
7189.10 313.853
7189.18 228.886
7189.28 152.990
7189.37 109.283
7189.47 83.3147
7189.57 67.1526
7189.67 56.2094
7189.76 48.5632
7189.96 38.6210
7190.15 32.5110
7190.35 28.4380
7190.74 23.4036
7191.13 20.4181
7191.52 18.4536
7191.90 17.0568
7192.29 16.0081
7193.07 14.5210
7193.85 13.4960
7195.41 12.0873
7196.96 11.0317
7198.52 10.0325
7199.30 9.48444
7200.08 8.86799
7200.86 8.22878
7201.25 8.35682
7201.34 8.83256
7201.44 10.2933
7201.49 12.2636
7201.54 17.0280
7201.56 22.7327
7201.59 34.3188
7201.60 45.3682
7201.61 64.1393
7201.62 98.5528
7201.63 126.378
7201.64 172.162
7201.65 267.017
7201.66 338.376
7201.67 267.871
7201.68 173.159
7201.69 103.412
7201.70 69.1453
7201.71 49.6453
7201.72 37.8088
7201.75 25.0102
7201.77 18.6832
7201.81 12.8302
7201.86 10.3815
7201.95 8.27433
7202.03 7.35342
7202.39 5.79989
7202.75 4.69162
7203.10 3.45523
7203.46 2.00027
7203.81 0.725561
7203.99 1.00075
7204.08 1.99284
7204.17 4.29516
7204.21 6.38551
7204.26 9.41207
7204.30 14.0251
7204.34 20.8186
7204.39 31.4515
7204.43 47.6208
7204.48 72.9867
7204.52 113.041
7204.59 222.276
7204.63 288.832
7204.65 315.902
7204.67 335.287
7204.69 345.148
7204.70 344.098
7204.74 318.130
7204.81 233.428
7204.88 167.918
7204.96 126.186
7205.03 99.1900
7205.10 81.4877
7205.17 68.9826
7205.24 60.0360
7205.38 48.0200
7205.53 40.5056
7205.67 35.4234
7205.96 29.0733
7206.24 25.2744
7206.53 22.7728
7207.10 19.6674
7207.67 17.8083
7208.24 16.5624
7209.38 14.9590
7210.53 13.9226
7211.67 13.1458
7212.81 12.4912
7213.38 12.2103
7213.67 12.1981
7213.81 12.6659
7213.88 14.3995
7213.92 19.1688
7213.93 28.4728
7213.94 40.4764
7213.95 64.5581
7213.96 95.0176
7213.97 117.768
7213.97 95.4074
7213.98 65.0336
7213.99 39.0590
7214.00 27.0988
7214.02 18.3431
7214.06 14.0283
7214.14 12.4229
7214.30 11.8430
7214.61 11.5221
7214.93 11.3541
7215.09 11.4842
7215.17 12.2352
7215.21 14.4691
7215.23 19.0997
7215.24 25.4532
7215.25 38.9602
7215.26 67.1076
7215.27 39.1979
7215.28 26.6270
7215.29 20.6607
7215.31 15.5729
7215.34 12.6294
7215.41 11.4436
7215.54 10.9721
7215.80 10.6523
7216.32 10.1341
7216.84 9.51478
7217.37 8.68954
7217.89 7.48860
7218.15 6.64421
7218.41 5.54487
7218.67 4.07822
7218.94 2.29163
7219.07 1.67727
7219.13 1.82087
7219.20 2.79795
7219.26 5.80345
7219.30 8.90011
7219.33 13.8204
7219.36 22.2647
7219.39 36.1681
7219.43 61.0915
7219.46 103.376
7219.50 203.991
7219.52 264.453
7219.53 289.804
7219.55 307.943
7219.56 316.916
7219.57 316.396
7219.59 292.908
7219.63 216.139
7219.67 166.948
7219.70 132.210
7219.74 107.394
7219.77 90.3321
7219.84 68.1959
7219.91 55.1265
7219.98 46.6993
7220.05 40.8916
7220.18 33.5043
7220.32 29.0572
7220.46 26.1098
7220.60 24.0212
7220.74 22.4769
7221.01 20.3179
7221.29 18.8923
7221.56 17.8791
7221.84 17.1226
7222.39 16.0555
7222.94 15.3363
7223.49 14.8125
7224.04 14.4097
7225.15 13.8206
7226.25 13.4002
7227.35 13.0778
7227.90 12.9526
7228.18 12.9441
7228.32 13.1236
7228.38 13.8077
7228.42 15.6480
7228.44 19.2095
7228.44 24.2064
7228.45 35.2865
7228.47 57.9321
7228.48 35.4559
7228.49 22.2112
7228.50 17.5411
7228.53 14.6348
7228.57 13.3858
7228.67 12.9386
7228.85 12.7708
7229.23 12.6571
7229.98 12.5010
7231.49 12.2316
7233.00 11.9808
7233.75 11.8559
7234.13 11.7969
7234.32 11.7875
7234.41 11.8547
7234.46 12.1004
7234.48 12.7172
7234.50 16.7200
7234.52 21.7521
7234.53 16.7526
7234.54 13.2104
7234.56 12.3516
7234.60 11.9243
7234.66 11.7581
7234.80 11.6854
7235.07 11.6195
7235.61 11.5016
7236.70 11.2037
7237.24 10.9751
7237.78 10.5937
7238.06 10.2587
7238.33 9.66705
7238.46 9.14554
7238.60 8.28209
7238.67 7.60932
7238.73 6.74988
7238.77 6.41049
7238.80 6.82381
7238.82 8.14354
7238.84 11.9481
7238.85 23.3830
7238.86 35.6925
7238.87 58.7797
7238.88 111.696
7238.89 162.294
7238.90 166.750
7238.90 155.644
7238.91 114.923
7238.92 88.8079
7238.93 69.4789
7238.95 47.8053
7238.96 36.9431
7238.98 31.0023
7239.02 24.2603
7239.05 20.9232
7239.12 17.5645
7239.19 15.9446
7239.34 14.3402
7239.48 13.5596
7239.76 12.7774
7240.04 12.3776
7240.61 11.9450
7241.17 11.6929
7242.30 11.3650
7242.87 11.2750
7243.15 11.4051
7243.29 12.0921
7243.36 14.4334
7243.40 20.5013
7243.42 32.3324
7243.43 47.3567
7243.43 74.4699
7243.44 112.555
7243.45 138.351
7243.46 112.936
7243.46 74.9435
7243.47 50.2549
7243.48 35.1699
7243.49 22.3587
7243.52 15.2917
7243.59 12.3607
7243.71 11.3943
7243.96 11.0623
7244.46 10.8653
7245.46 10.5798
7246.46 10.2557
7247.46 9.83121
7247.96 9.55298
7248.46 9.20314
7248.96 8.74318
7249.46 8.10255
7249.96 7.13787
7250.21 6.44472
7250.46 5.52070
7250.71 4.25590
7250.96 2.59910
7251.09 1.87632
7251.21 2.39990
7251.28 4.60156
7251.31 6.99477
7251.34 11.0949
7251.37 18.5286
7251.40 31.5122
7251.42 42.0170
7251.43 55.4798
7251.45 75.1846
7251.46 101.327
7251.50 197.210
7251.52 257.077
7251.53 280.768
7251.54 297.778
7251.55 306.705
7251.56 305.466
7251.57 282.355
7251.61 207.544
7251.63 166.881
7251.66 136.777
7251.70 97.6488
7251.75 74.6277
7251.80 60.6474
7251.84 51.1479
7251.89 44.6184
7251.98 36.0744
7252.08 30.8733
7252.17 27.4113
7252.35 23.1478
7252.54 20.6185
7252.73 18.9591
7252.91 17.7889
7253.10 16.9237
7253.47 15.7162
7253.84 14.9182
7254.21 14.3478
7254.58 13.9177
7255.32 13.3059
7256.07 12.8859
7257.55 12.3268
7259.04 11.9508
7260.52 11.6629
7262.01 11.4243
7262.75 11.3289
7263.12 11.3382
7263.31 11.5534
7263.40 12.3840
7263.45 14.8362
7263.47 20.3034
7263.48 29.1701
7263.49 51.2092
7263.50 77.1888
7263.50 91.5113
7263.51 77.4004
7263.52 51.4846
7263.53 30.6193
7263.54 21.9903
7263.56 15.7747
7263.60 12.7516
7263.68 11.6398
7263.84 11.2848
7264.16 11.1469
7264.81 11.0327
7266.10 10.8505
7268.69 10.4898
7271.28 10.0914
7272.57 9.87060
7273.22 9.77636
7273.54 9.83041
7273.70 10.2433
7273.78 11.7281
7273.82 15.8087
7273.84 24.0304
7273.85 35.1302
7273.86 62.8576
7273.87 93.6992
7273.88 116.523
7273.88 94.0307
7273.89 63.2622
7273.90 37.1736
7273.91 25.8983
7273.93 16.6972
7273.97 12.1073
7274.04 10.3432
7274.19 9.76031
7274.48 9.53665
7275.08 9.35548
7276.26 9.03641
7277.45 8.67307
7278.64 8.23792
7279.83 7.70086
7281.01 7.01707
7282.20 6.11257
7282.79 5.54714
7283.09 5.24641
7283.24 5.16270
7283.31 5.36816
7283.35 6.12849
7283.37 7.80992
7283.38 15.7539
7283.40 26.6892
7283.41 15.7827
7283.43 8.33638
7283.44 6.37358
7283.47 5.30969
7283.54 4.83587
7283.66 4.54389
7283.92 4.14731
7284.43 3.32572
7284.94 2.38463
7285.45 1.36546
7285.96 0.529790
7286.21 0.487572
7286.47 1.20671
7286.59 2.16226
7286.72 3.83051
7286.85 6.68223
7286.98 11.5462
7287.10 20.0471
7287.23 35.0470
7287.36 62.4546
7287.48 113.075
7287.64 223.610
7287.68 257.581
7287.72 289.317
7287.76 317.175
7287.77 328.003
7287.79 336.596
7287.81 342.992
7287.83 346.444
7287.85 347.334
7287.87 345.704
7287.95 319.707
7288.10 235.083
7288.24 172.988
7288.38 132.170
7288.52 105.303
7288.66 87.0153
7288.94 64.5575
7289.22 51.7382
7289.50 43.6363
7289.78 38.1227
7290.34 31.1851
7290.90 27.0447
7291.46 24.3145
7291.74 23.2759
7292.02 22.3993
7292.30 21.7030
7292.44 21.6192
7292.51 22.2979
7292.55 24.4125
7292.57 28.6966
7292.58 34.2665
7292.58 45.7389
7292.60 70.6524
7292.61 45.8326
7292.62 31.2813
7292.64 26.3304
7292.66 22.9346
7292.71 21.3630
7292.81 20.6582
7293.01 20.1230
7293.41 19.3968
7294.21 18.2842
7295.01 17.4331
7295.81 16.7534
7297.40 15.7047
7298.20 15.2709
7298.60 15.0775
7298.80 15.0396
7298.90 15.2293
7298.95 15.9591
7298.98 17.8004
7298.99 20.7569
7299.00 29.6585
7299.01 44.5641
7299.02 29.7298
7299.03 21.2145
7299.05 18.1339
7299.07 16.1726
7299.11 15.2402
7299.19 14.8713
7299.36 14.6779
7299.70 14.4466
7300.37 13.9199
7300.71 13.5212
7301.05 12.8601
7301.22 12.2863
7301.39 11.3011
7301.47 10.4766
7301.56 9.24933
7301.60 8.46376
7301.64 7.87561
7301.66 8.18529
7301.68 10.2345
7301.70 18.7741
7301.71 31.5861
7301.72 58.8806
7301.74 109.511
7301.74 145.552
7301.75 167.354
7301.75 172.170
7301.76 160.363
7301.77 122.271
7301.78 82.0229
7301.80 61.1021
7301.81 48.3888
7301.83 41.0966
7301.85 32.5227
7301.88 28.0756
7301.94 23.3576
7302.00 21.0474
7302.11 18.7411
7302.23 17.6093
7302.46 16.4691
7302.68 15.8858
7303.14 15.2659
7303.60 14.9205
7304.52 14.5203
7304.98 14.4520
7305.21 14.6928
7305.32 15.7456
7305.38 18.9759
7305.41 26.7795
7305.42 39.0398
7305.43 52.0958
7305.43 79.5894
7305.44 119.215
7305.45 145.444
7305.46 119.588
7305.46 80.0548
7305.47 50.1514
7305.48 36.7994
7305.50 25.1283
7305.53 18.3158
7305.59 15.4714
7305.72 14.5232
7305.98 14.1982
7306.50 14.0163
7307.54 13.8094
7309.62 13.5078
7311.70 13.2733
7313.77 13.0789
7315.85 12.9116
7317.93 12.7633
7320.01 12.6281
7321.05 12.5690
7321.56 12.5680
7321.82 12.6804
7321.95 13.1477
7322.02 14.6931
