In-115(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
506.038 4.31355
506.074 5.93041
506.110 8.51133
506.155 13.2794
506.200 16.4531
506.245 13.2466
506.290 8.44492
506.342 4.98421
506.395 3.22177
506.447 2.27050
506.500 1.71219
506.605 1.12177
506.710 0.830439
506.920 0.554430
507.130 0.423999
507.550 0.295633
507.970 0.229627
508.810 0.160503
509.650 0.126042
510.491 0.108649
511.331 0.104501
511.751 0.109356
512.171 0.125246
512.381 0.144260
512.591 0.187076
512.696 0.233475
512.801 0.328603
512.853 0.419100
512.906 0.573881
512.958 0.861818
513.011 1.42834
513.056 2.21391
513.100 2.73725
513.145 2.21732
513.189 1.43880
513.222 1.04148
513.255 0.784933
513.322 0.507625
513.388 0.378508
513.454 0.312216
513.587 0.256428
513.719 0.243422
513.984 0.271594
514.249 0.358670
514.514 0.551493
514.647 0.734721
514.779 1.04600
514.912 1.63487
514.978 2.14630
515.045 2.94523
515.111 4.29010
515.177 6.76899
515.210 8.84977
515.243 11.9295
515.276 16.6227
515.310 23.7868
515.355 38.0308
515.400 47.4925
515.445 37.9934
515.491 23.7817
515.529 15.6590
515.568 10.7282
515.607 7.68750
515.645 5.73444
515.723 3.50825
515.800 2.35894
515.878 1.69444
515.955 1.27886
516.110 0.808681
516.265 0.563822
516.420 0.420634
516.730 0.268842
517.039 0.194586
517.349 0.153199
517.969 0.112302
518.588 0.0954520
519.208 0.0896534
520.447 0.0981547
521.686 0.137996
522.306 0.181845
522.925 0.263179
523.235 0.331658
523.545 0.435503
523.855 0.603501
524.164 0.900971
524.319 1.14416
524.474 1.50438
524.629 2.07034
524.784 3.03237
524.939 4.86638
525.016 6.47682
525.094 9.02313
525.171 13.3839
525.248 21.6443
525.287 28.7494
525.326 39.5843
525.365 56.6833
525.403 83.8667
525.427 107.347
525.452 134.184
525.500 167.731
525.548 134.171
525.597 83.8502
525.631 59.0541
525.666 42.6359
525.700 31.7590
525.735 24.3724
525.804 15.4707
525.873 10.6144
525.942 7.70355
526.011 5.83776
526.149 3.67634
526.287 2.52487
526.424 1.84240
526.562 1.40529
526.700 1.10893
526.976 0.744972
527.252 0.539445
527.528 0.413094
527.804 0.331268
528.355 0.242162
528.907 0.222668
529.183 0.252083
529.321 0.289644
529.459 0.359921
529.597 0.500547
529.666 0.626143
529.735 0.825546
529.804 1.16662
529.872 1.80738
529.907 2.35358
529.941 3.17748
529.976 4.45892
530.010 6.45382
530.055 10.2770
530.100 12.8193
530.145 10.2658
530.190 6.44905
530.224 4.44723
530.259 3.16807
530.293 2.34374
530.327 1.79587
530.396 1.14979
530.465 0.803899
530.534 0.599028
530.603 0.468525
530.740 0.317706
530.878 0.236834
531.016 0.188193
531.291 0.134203
531.566 0.105703
531.842 0.0882942
532.392 0.0681137
533.493 0.0492176
534.594 0.0401512
536.797 0.0320929
538.999 0.0303779
541.201 0.0341102
542.302 0.0394412
543.404 0.0498331
544.505 0.0722704
545.055 0.0943407
545.606 0.133837
546.156 0.215642
546.432 0.294445
546.707 0.432899
546.982 0.711472
547.120 0.971100
547.258 1.40966
547.395 2.23846
547.464 2.95856
547.533 4.08781
547.602 5.99305
547.670 9.53250
547.705 12.5136
547.739 16.9668
547.774 23.8114
547.808 34.3637
547.854 54.9597
547.900 68.6886
547.946 54.9559
547.992 34.3597
548.039 20.9055
548.086 13.4829
548.134 9.25437
548.181 6.69604
548.228 5.04754
548.275 3.93587
548.369 2.58084
548.464 1.82323
548.558 1.36037
548.747 0.849932
548.935 0.592344
549.124 0.447651
549.501 0.311119
549.879 0.280976
550.067 0.301648
550.256 0.361053
550.445 0.499806
550.539 0.632485
550.633 0.854191
550.728 1.25791
550.775 1.59287
550.822 2.09086
550.869 2.87310
550.916 4.17290
550.963 6.48738
551.010 10.7377
551.055 17.1300
551.100 21.3910
551.145 17.1283
551.190 10.7333
551.223 7.50355
551.255 5.39146
551.288 4.00736
551.321 3.07541
551.387 1.96196
551.453 1.35861
551.519 0.999161
551.584 0.768936
551.716 0.502536
551.848 0.360224
551.979 0.275239
552.242 0.182668
552.506 0.135520
552.769 0.108027
553.295 0.0785202
553.821 0.0637738
554.348 0.0555243
555.400 0.0481739
556.453 0.0478068
557.506 0.0553124
558.032 0.0662823
558.558 0.0945464
558.821 0.129778
558.953 0.162168
559.084 0.216420
559.216 0.318163
559.282 0.406180
559.348 0.543719
559.413 0.774836
559.479 1.20197
559.512 1.55998
559.545 2.09235
559.578 2.90597
559.611 4.14756
559.655 6.60934
559.700 8.24638
559.745 6.60498
559.789 4.15020
559.832 2.62935
559.874 1.75682
559.917 1.24307
559.959 0.924341
560.045 0.573433
560.130 0.398485
560.215 0.300007
560.300 0.239931
560.470 0.174771
560.810 0.129258
561.150 0.125417
561.490 0.149870
561.660 0.178978
561.830 0.231573
562.000 0.335784
562.086 0.429705
562.171 0.581742
562.256 0.850727
562.341 1.38675
562.383 1.87306
562.426 2.65610
562.468 3.98462
562.511 6.29049
562.555 10.0243
562.600 12.5130
562.645 10.0254
562.689 6.29213
562.743 3.57662
562.796 2.21153
562.849 1.48604
562.903 1.06702
562.956 0.806715
563.009 0.635209
563.116 0.431775
563.222 0.321124
563.329 0.254793
563.542 0.183470
563.755 0.148824
563.969 0.130305
564.395 0.114593
565.248 0.115609
566.100 0.136631
566.953 0.177371
567.805 0.253115
568.232 0.317967
568.658 0.425077
568.871 0.515553
569.084 0.675840
569.191 0.824984
569.298 1.10478
569.351 1.35887
569.404 1.78391
569.458 2.56468
569.511 4.09185
569.555 6.18282
569.600 7.58244
569.645 6.23120
569.689 4.19839
569.722 3.17584
569.755 2.51869
569.821 1.82223
569.886 1.51907
569.952 1.38604
570.084 1.33903
570.215 1.43029
570.478 1.86721
570.741 2.72670
571.003 4.47596
571.135 6.08893
571.266 8.77124
571.398 13.6995
571.463 17.8592
571.529 24.1851
571.595 34.4010
571.660 52.1777
571.693 66.2229
571.726 85.8864
571.759 113.884
571.792 153.524
571.846 245.544
571.900 306.852
571.954 245.514
572.008 153.488
572.072 87.5103
572.135 53.8876
572.198 35.8394
572.262 25.3556
572.325 18.7973
572.388 14.4590
572.515 9.29112
572.641 6.45817
572.768 4.74729
573.021 2.87534
573.274 1.93038
573.527 1.38886
573.780 1.05052
574.033 0.825501
574.539 0.555428
575.046 0.407599
575.552 0.320541
576.058 0.268314
577.070 0.229467
577.577 0.240633
578.083 0.284249
578.589 0.397431
578.842 0.513944
579.095 0.723423
579.348 1.14882
579.475 1.54528
579.601 2.21199
579.728 3.46007
579.791 4.53326
579.855 6.19306
579.918 8.94826
579.981 13.9205
580.013 18.0066
580.044 23.9321
580.076 32.7366
580.108 45.7999
580.154 73.2649
580.200 91.5194
580.246 73.1945
580.293 45.7904
580.327 31.8941
580.361 22.8458
580.395 16.9059
580.429 12.9226
580.497 8.16187
580.565 5.58713
580.633 4.05640
580.701 3.07824
580.837 1.95078
580.974 1.35256
581.110 0.998251
581.382 0.617632
581.654 0.428208
581.927 0.320524
582.471 0.209124
583.016 0.156282
583.561 0.128272
584.650 0.106809
585.740 0.115817
586.284 0.135875
586.829 0.177617
587.374 0.270268
587.646 0.361848
587.919 0.524504
588.191 0.853987
588.327 1.16176
588.463 1.68198
588.599 2.66466
588.668 3.51823
588.736 4.85526
588.804 7.10678
588.872 11.2766
588.906 14.7831
588.940 19.9887
588.974 27.9511
589.008 40.1586
589.054 64.2616
589.100 80.2830
589.146 64.2003
589.192 40.1516
589.243 23.6497
589.293 14.9018
589.344 10.0669
589.394 7.20260
589.445 5.38457
589.495 4.17165
589.596 2.70891
589.697 1.89896
589.798 1.40666
590.000 0.864687
590.201 0.589125
590.403 0.430456
590.807 0.264113
591.211 0.183244
591.614 0.137913
592.422 0.0915991
593.229 0.0697892
594.036 0.0581234
595.651 0.0480711
597.266 0.0473776
598.880 0.0569524
599.688 0.0715637
600.092 0.0857917
600.495 0.110929
600.899 0.162171
601.101 0.210837
601.303 0.295089
601.504 0.460871
601.605 0.611538
601.706 0.859521
601.807 1.30903
601.858 1.68388
601.908 2.24541
601.959 3.13798
602.009 4.64880
602.059 7.41357
602.110 12.6838
602.155 20.2729
602.200 25.3350
602.245 20.2747
602.290 12.6864
602.320 9.17235
602.350 6.77244
602.409 4.00587
602.469 2.60349
602.528 1.82049
602.588 1.34373
602.648 1.03489
602.767 0.673662
602.886 0.479410
603.005 0.363655
603.243 0.239126
603.481 0.177641
603.719 0.143389
604.195 0.109870
605.148 0.0916622
606.101 0.0955316
607.053 0.112184
608.006 0.146747
608.482 0.178849
608.958 0.240742
609.196 0.304683
609.435 0.444418
609.554 0.597539
609.673 0.920550
609.732 1.23954
609.792 1.80674
609.851 2.92730
609.881 3.90182
609.911 5.32688
609.955 8.38752
610.000 10.4233
610.045 8.39050
610.089 5.34700
610.120 3.89321
610.150 2.91832
610.211 1.81402
610.272 1.26834
610.333 0.970181
610.455 0.683515
610.577 0.564102
610.821 0.491426
611.065 0.501237
611.554 0.632245
612.042 0.918484
612.286 1.16227
612.530 1.52983
612.774 2.11812
613.018 3.14327
613.262 5.17072
613.384 7.02030
613.506 10.0743
613.628 15.6344
613.689 20.2855
613.750 27.2961
613.811 38.4809
613.872 57.6066
613.902 72.4376
613.933 92.9512
613.963 121.658
613.994 161.558
614.047 258.579
614.100 323.102
614.127 304.049
614.153 258.358
614.206 161.529
614.248 110.246
614.289 77.5951
614.331 56.6904
614.372 42.8718
614.455 26.6762
614.537 18.0763
614.620 13.0147
614.703 9.80704
614.869 6.14267
615.034 4.21474
615.200 3.08250
615.531 1.88024
615.862 1.29675
616.193 0.979938
616.524 0.800335
616.855 0.704102
617.517 0.693818
617.848 0.794607
618.179 1.02638
618.510 1.54879
618.676 2.05722
618.841 2.93716
619.007 4.64026
619.090 6.15188
619.172 8.56611
619.255 12.7565
619.338 20.8572
619.379 27.9828
619.421 39.0848
619.462 57.1013
619.503 86.6136
619.528 110.843
619.552 138.528
619.600 173.026
619.648 138.397
619.697 86.5905
619.744 53.9760
619.791 35.4362
619.838 24.6243
619.885 17.9606
619.932 13.6248
619.979 10.6681
620.074 7.03411
620.168 4.98299
620.262 3.71767
620.450 2.30612
620.639 1.57890
620.827 1.15556
621.204 0.706417
621.581 0.484218
621.957 0.357433
622.711 0.224050
623.464 0.157809
624.218 0.119509
625.725 0.0784000
627.232 0.0575670
628.739 0.0455282
631.753 0.0334684
634.767 0.0298694
637.781 0.0346062
639.288 0.0442988
640.041 0.0541433
640.795 0.0717819
641.548 0.108076
641.925 0.142901
642.302 0.204145
642.679 0.328407
642.867 0.445818
643.055 0.647961
643.244 1.04242
643.338 1.39802
643.432 1.97814
643.526 3.01597
643.573 3.86891
643.621 5.13228
643.668 7.10040
643.715 10.3544
643.762 16.0833
643.809 26.4779
643.854 42.3394
643.900 52.9148
643.946 42.3382
643.991 26.4780
644.038 16.0534
644.086 10.3326
644.133 7.08689
644.180 5.12908
644.227 3.87039
644.274 3.02318
644.369 1.99284
644.463 1.41912
644.557 1.06953
644.746 0.687318
644.934 0.498872
645.123 0.398094
645.500 0.322831
645.877 0.357651
646.066 0.428009
646.255 0.567477
646.443 0.857068
646.537 1.12399
646.632 1.56337
646.726 2.35394
646.773 3.00629
646.820 3.97191
646.868 5.48136
646.915 7.97466
646.962 12.3797
647.009 20.3908
647.055 32.6051
647.100 40.7269
647.146 32.5721
647.191 20.3836
647.221 14.8414
647.250 11.0217
647.309 6.56906
647.367 4.28848
647.426 3.00248
647.485 2.21620
647.543 1.70368
647.661 1.10133
647.778 0.775422
647.896 0.580153
648.131 0.367860
648.365 0.261162
648.600 0.200311
649.070 0.137885
649.540 0.109710
650.009 0.0968913
650.949 0.0962112
651.888 0.127135
652.358 0.164156
652.827 0.233866
653.062 0.292698
653.297 0.381674
653.532 0.524904
653.767 0.776088
654.002 1.27727
654.119 1.73840
654.236 2.50653
654.354 3.92323
654.413 5.12419
654.471 6.95884
654.530 9.94072
654.589 15.1785
654.647 25.2530
654.677 33.7695
654.706 45.9271
654.753 73.4663
654.800 91.8222
654.847 73.4604
654.894 45.9198
654.931 31.1579
654.968 21.8467
655.006 15.9026
655.043 12.0013
655.117 7.44181
655.191 5.03119
655.265 3.61584
655.340 2.72138
655.488 1.69921
655.637 1.16153
655.785 0.845316
655.934 0.643808
656.082 0.507619
656.379 0.340666
656.676 0.246183
656.973 0.187532
657.270 0.148659
657.865 0.101922
658.459 0.0759825
659.647 0.0498153
660.835 0.0378246
662.023 0.0317843
664.400 0.0281587
666.776 0.0327554
667.964 0.0397533
669.152 0.0536325
670.340 0.0841423
670.935 0.114564
671.529 0.169579
671.826 0.215455
672.123 0.284705
672.420 0.396433
672.717 0.593806
672.865 0.754982
673.014 0.993285
673.162 1.36710
673.311 2.00172
673.459 3.20722
673.534 4.26239
673.608 5.92500
673.682 8.75860
673.756 14.0854
673.794 18.6463
673.831 25.5333
673.868 36.2954
673.905 53.2075
673.929 68.1159
673.953 85.1513
674.000 106.382
674.048 85.0731
674.095 53.1996
674.130 36.9464
674.166 26.3939
674.201 19.5012
674.236 14.8725
674.306 9.35921
674.377 6.38230
674.447 4.61250
674.518 3.48449
674.659 2.18556
674.799 1.49687
674.940 1.08988
675.081 0.829557
675.222 0.653401
675.504 0.437119
675.785 0.314650
676.067 0.238783
676.349 0.188666
676.912 0.129000
677.476 0.0967297
678.039 0.0780614
678.602 0.0672632
679.729 0.0611607
680.293 0.0659788
680.856 0.0798176
681.419 0.113647
681.701 0.148049
681.983 0.209875
682.264 0.336133
682.405 0.454790
682.546 0.656380
682.687 1.03988
682.757 1.37511
682.828 1.90388
682.898 2.80495
682.969 4.49792
683.004 5.94188
683.039 8.12553
683.074 11.5347
683.110 16.8869
683.155 27.0277
683.200 33.7727
683.245 27.0053
683.291 16.8886
683.334 10.5435
683.378 6.93617
683.422 4.82697
683.466 3.52448
683.510 2.67420
683.554 2.09534
683.641 1.38312
683.729 0.980428
683.816 0.732282
683.992 0.455428
684.167 0.313049
684.342 0.230402
684.693 0.143212
685.044 0.100595
685.394 0.0766630
686.095 0.0523039
686.796 0.0410935
687.498 0.0354969
688.900 0.0324842
690.302 0.0377749
691.003 0.0452684
691.705 0.0598217
692.406 0.0912158
692.756 0.122041
693.107 0.176936
693.457 0.289326
693.633 0.395876
693.808 0.579427
693.983 0.936252
694.071 1.25642
694.159 1.77457
694.246 2.69260
694.290 3.43767
694.334 4.52837
694.378 6.20061
694.422 8.90476
694.465 13.5201
694.509 21.5914
694.555 34.5466
694.600 43.1564
694.646 34.5142
694.691 21.5889
694.725 14.9885
694.758 10.7069
694.792 7.90531
694.826 6.03155
694.893 3.79820
694.961 2.59374
695.028 1.87908
695.096 1.42314
695.231 0.898633
695.366 0.621124
695.501 0.457321
695.771 0.282565
696.041 0.197020
696.311 0.149890
696.851 0.106261
697.391 0.0970468
697.931 0.123399
698.201 0.169610
698.336 0.214916
698.470 0.292905
698.605 0.441951
698.673 0.572221
698.740 0.777119
698.808 1.12377
698.875 1.76968
698.909 2.31608
698.943 3.13172
698.977 4.38803
699.010 6.32959
699.055 10.1110
699.100 12.6256
699.145 10.1022
699.190 6.32959
699.233 3.97563
699.276 2.63189
699.319 1.84221
699.362 1.35477
699.449 0.818615
699.535 0.550797
699.621 0.399150
699.707 0.305630
699.880 0.201284
700.052 0.147758
700.225 0.116915
700.570 0.0851969
701.260 0.0648559
701.950 0.0653851
702.640 0.0815328
702.985 0.0995636
703.330 0.131973
703.675 0.197472
703.848 0.258696
704.020 0.363092
704.193 0.564156
704.279 0.743541
704.365 1.03283
704.451 1.54372
704.538 2.56209
704.581 3.49017
704.624 4.98529
704.667 7.53107
704.710 11.9708
704.755 19.1261
704.800 23.8841
704.845 19.1134
704.890 11.9785
704.934 7.46520
704.978 4.91564
705.022 3.43035
705.066 2.51974
705.154 1.52592
705.242 1.03477
705.330 0.760237
705.418 0.593961
705.594 0.416248
705.771 0.335796
705.947 0.302193
706.299 0.316366
706.651 0.439556
706.827 0.574975
707.003 0.817141
707.179 1.29596
707.268 1.72787
707.356 2.42777
707.444 3.66741
707.532 6.14087
707.576 8.39372
707.620 12.0187
707.664 18.1780
707.708 28.8885
707.754 46.2247
707.800 57.7500
707.846 46.1801
707.892 28.8819
707.939 17.7745
707.985 11.5590
708.031 7.97850
708.077 5.79490
708.123 4.37944
708.169 3.42062
708.262 2.24599
708.354 1.58546
708.446 1.17979
708.631 0.728653
708.816 0.496957
709.000 0.362601
709.185 0.277708
709.370 0.220698
709.739 0.151149
710.108 0.111924
710.847 0.0716158
711.585 0.0525688
712.324 0.0424155
713.801 0.0339999
715.278 0.0346860
716.017 0.0388474
716.756 0.0478803
717.494 0.0680668
717.863 0.0880553
718.233 0.123757
718.602 0.197009
718.787 0.266660
718.971 0.386971
719.156 0.622286
719.248 0.834473
719.341 1.18055
719.433 1.79910
719.479 2.30745
719.525 3.05769
719.571 4.22662
719.618 6.14933
719.664 9.52765
719.710 15.6279
719.755 24.9933
719.800 31.2384
719.845 24.9951
719.890 15.6303
719.922 11.0089
719.955 7.95073
719.987 5.92588
720.019 4.55140
720.083 2.89584
720.148 1.99215
720.212 1.45170
720.277 1.10499
720.405 0.704302
720.534 0.491104
720.663 0.365021
720.920 0.230232
721.178 0.164410
721.435 0.128411
721.950 0.0961353
722.465 0.0915458
722.980 0.116857
723.238 0.157492
723.495 0.262864
723.624 0.388188
723.689 0.496716
723.753 0.665713
723.817 0.948934
723.882 1.46865
723.914 1.90088
723.946 2.53871
723.978 3.50403
724.010 4.96064
724.055 7.90992
724.100 9.87078
724.145 7.90398
724.190 4.96243
724.217 3.68044
724.245 2.77956
724.300 1.70298
724.355 1.13867
724.410 0.815831
724.465 0.616687
724.520 0.486232
724.630 0.332648
724.740 0.250105
724.850 0.201452
725.070 0.151343
725.510 0.123355
725.950 0.135422
726.390 0.186474
726.610 0.240254
726.830 0.336157
727.050 0.528132
727.160 0.704608
727.270 0.997864
727.380 1.53663
727.435 1.99152
727.490 2.68368
727.545 3.80246
727.600 5.75204
727.655 9.45746
727.682 12.5479
727.710 16.9345
727.755 27.0786
727.800 33.8218
727.845 27.0568
727.890 16.9379
727.932 10.8293
727.973 7.25683
728.015 5.12023
728.056 3.77899
728.140 2.28431
728.223 1.52903
728.306 1.09859
728.389 0.832231
728.555 0.534752
728.721 0.382447
728.887 0.295412
729.219 0.207811
729.551 0.171352
729.883 0.158713
730.547 0.176022
730.880 0.205849
731.212 0.257035
731.544 0.344700
731.876 0.504511
732.042 0.636824
732.208 0.834194
732.374 1.14639
732.540 1.68119
732.706 2.71131
732.789 3.62396
732.872 5.08402
732.955 7.62322
733.038 12.5506
733.080 16.8969
733.121 23.6947
733.163 34.7841
733.204 53.1227
733.228 68.0373
733.252 85.0057
733.300 106.194
733.348 84.9282
733.396 53.1146
733.433 36.1379
733.471 25.3924
733.508 18.5128
733.546 13.9871
733.621 8.68588
733.696 5.87685
733.771 4.22523
733.846 3.18039
733.996 1.98522
734.146 1.35625
734.296 0.985788
734.447 0.749599
734.597 0.589904
734.897 0.394033
735.197 0.283102
735.497 0.214206
735.798 0.168484
736.398 0.113426
736.998 0.0827683
737.599 0.0639403
738.199 0.0515556
739.400 0.0368171
740.601 0.0287980
743.003 0.0212650
745.405 0.0191160
747.807 0.0216464
749.007 0.0269934
750.208 0.0426816
750.809 0.0640027
751.109 0.0847336
751.409 0.121446
751.710 0.196030
751.860 0.266125
752.010 0.385720
752.160 0.614690
752.235 0.816796
752.310 1.13810
752.385 1.69281
752.460 2.75677
752.498 3.68702
752.535 5.12139
752.573 7.42436
752.610 11.1610
752.655 17.8595
752.700 22.3133
752.745 17.8447
752.790 11.1624
752.818 8.18512
752.846 6.11941
752.903 3.67613
752.959 2.40860
753.016 1.68797
753.072 1.24500
753.128 0.955214
753.241 0.613586
753.354 0.428346
753.467 0.317310
753.693 0.196712
753.918 0.136249
754.144 0.101826
754.595 0.0663326
755.498 0.0408503
756.400 0.0336892
757.303 0.0343049
758.205 0.0453065
758.657 0.0619475
759.108 0.106909
759.334 0.164175
759.446 0.216900
759.559 0.304787
759.672 0.467051
759.728 0.604763
759.785 0.815394
759.841 1.15832
759.898 1.76219
759.954 2.92819
759.982 3.91549
760.010 5.33404
760.055 8.52154
760.100 10.6465
760.145 8.52207
760.190 5.33474
760.243 3.01139
760.297 1.84611
760.350 1.22775
760.404 0.871407
760.458 0.649606
760.511 0.503686
760.618 0.330198
760.725 0.235541
760.832 0.178497
761.047 0.116341
761.475 0.0673991
761.903 0.0492695
762.760 0.0368013
763.617 0.0338921
765.331 0.0370324
767.045 0.0483746
768.758 0.0743161
769.615 0.100042
770.472 0.146331
770.900 0.184879
771.329 0.243145
771.757 0.337472
772.186 0.505473
772.400 0.643909
772.614 0.850643
772.828 1.17947
773.043 1.74931
773.257 2.86763
773.364 3.88065
773.471 5.54012
773.578 8.52533
773.632 10.9945
773.685 14.6634
773.739 20.4288
773.792 30.0329
773.846 47.2014
773.873 60.7048
773.899 78.9315
773.925 101.057
773.950 126.346
774.000 157.879
774.050 126.237
774.101 78.9207
774.137 55.3142
774.173 39.8124
774.210 29.5633
774.246 22.6489
774.319 14.3360
774.391 9.81849
774.464 7.11811
774.537 5.38837
774.682 3.39149
774.828 2.32951
774.973 1.70079
775.263 1.02589
775.554 0.691344
775.845 0.502309
776.136 0.385722
776.426 0.309299
777.008 0.220001
777.589 0.174286
778.751 0.142236
779.914 0.160451
780.496 0.194321
781.077 0.262258
781.658 0.409802
781.949 0.554129
782.240 0.809158
782.530 1.32388
782.676 1.80369
782.821 2.61476
782.966 4.14681
783.039 5.47810
783.112 7.56101
783.184 11.0753
783.257 17.5802
783.293 23.0623
783.330 31.2126
783.366 43.7001
783.402 62.8822
783.427 80.4935
783.451 100.620
783.500 125.711
783.549 100.532
783.598 62.8752
783.644 39.7328
783.690 26.3715
783.736 18.4644
783.782 13.5389
783.875 8.09013
783.967 5.35440
784.059 3.80106
784.151 2.84144
784.336 1.76934
784.520 1.21849
784.705 0.900135
785.074 0.568976
785.443 0.414079
785.812 0.335524
786.550 0.287670
787.288 0.343209
787.657 0.427650
788.026 0.592173
788.395 0.942227
788.579 1.27811
788.764 1.85870
788.948 2.98764
789.041 3.99876
789.133 5.63076
789.225 8.50896
789.317 14.2205
789.363 19.3794
789.409 27.6474
789.456 41.5857
789.502 65.5843
789.526 83.9190
789.551 104.867
789.600 131.040
789.649 104.859
789.698 65.5742
789.740 43.4321
789.781 29.8542
789.823 21.4337
789.864 16.0024
789.947 9.79160
790.030 6.57027
790.113 4.70256
790.196 3.53097
790.362 2.20506
790.528 1.51316
790.694 1.10858
791.026 0.679632
791.358 0.470731
791.690 0.355756
792.354 0.249688
793.017 0.229652
793.349 0.250030
793.681 0.305543
794.013 0.437481
794.179 0.568359
794.345 0.796909
794.511 1.24343
794.594 1.64295
794.677 2.28598
794.760 3.41434
794.843 5.63288
794.884 7.61945
794.926 10.7714
794.967 16.0123
795.009 24.8538
795.054 39.7306
795.100 49.6133
795.146 39.6921
795.192 24.8480
795.233 15.9728
795.275 10.7346
795.316 7.58675
795.358 5.60743
795.441 3.39091
795.524 2.26405
795.607 1.62002
795.690 1.21935
795.856 0.768826
796.023 0.534909
796.189 0.398224
796.521 0.252678
796.854 0.180639
797.186 0.139804
797.851 0.0984189
798.516 0.0822394
799.181 0.0857495
799.513 0.102802
799.846 0.154819
800.012 0.221525
800.178 0.379510
800.261 0.551849
800.344 0.893820
800.386 1.20249
800.427 1.69463
800.469 2.52303
800.510 3.93861
800.555 6.27701
800.600 7.83589
800.645 6.27672
800.690 3.93779
800.736 2.40394
800.782 1.55997
800.828 1.08007
800.874 0.789549
800.967 0.476796
801.059 0.323289
801.244 0.184347
801.429 0.125411
801.798 0.0770285
802.167 0.0576747
802.906 0.0418737
803.645 0.0353385
805.123 0.0300246
806.600 0.0287113
808.078 0.0299822
809.556 0.0349434
810.294 0.0405609
811.033 0.0526717
811.403 0.0661013
811.772 0.0973194
811.957 0.133819
812.141 0.218042
812.234 0.310332
812.326 0.497230
812.372 0.670790
812.419 0.957585
812.465 1.46263
812.511 2.37988
812.555 3.77612
812.600 4.70739
812.645 3.77815
812.689 2.38379
812.735 1.47424
812.781 0.973317
812.826 0.687459
812.872 0.514935
812.963 0.329927
813.054 0.240600
813.237 0.163757
813.419 0.136515
813.785 0.130323
814.150 0.157426
814.515 0.227728
814.697 0.296644
814.880 0.416095
815.062 0.649206
815.154 0.858923
815.245 1.19969
815.336 1.80753
815.382 2.30454
815.427 3.03768
815.473 4.17663
815.519 6.04259
815.564 9.29392
815.610 15.1323
815.655 24.1838
815.700 30.2010
815.745 24.1658
815.790 15.1380
815.818 11.2249
815.845 8.46819
815.900 5.16779
815.955 3.42800
816.010 2.43195
816.065 1.81519
816.120 1.41125
816.230 0.934096
816.340 0.676621
816.450 0.523912
816.670 0.363922
816.889 0.292564
817.109 0.262784
817.549 0.273825
817.988 0.378369
818.208 0.494555
818.428 0.704769
818.648 1.12844
818.758 1.51847
818.868 2.16600
818.977 3.35204
819.032 4.35068
819.087 5.86091
819.142 8.29156
819.197 12.4808
819.252 20.3488
819.307 35.8911
819.330 45.9622
819.354 57.4195
819.400 71.7276
819.447 57.3659
819.493 35.8854
819.533 23.5960
819.573 16.1293
819.613 11.5340
819.653 8.58700
819.732 5.23605
819.812 3.50570
819.892 2.50726
819.972 1.88227
820.131 1.17623
820.291 0.808249
820.450 0.593095
820.769 0.364549
821.089 0.252313
821.408 0.189276
822.046 0.125397
822.684 0.0964629
823.322 0.0824715
824.599 0.0761921
825.875 0.0917657
826.514 0.112231
827.152 0.151078
827.790 0.233558
828.109 0.313762
828.428 0.455605
828.748 0.743332
828.907 1.01363
829.067 1.47436
829.226 2.35702
829.306 3.13586
829.386 4.37449
829.466 6.51397
829.545 10.6293
829.585 14.2227
829.625 19.7856
829.665 28.7377
829.705 43.2547
829.729 55.3641
829.753 69.2013
829.800 86.4467
829.848 69.1394
829.895 43.2508
829.948 25.3967
830.000 15.9835
830.052 10.7918
830.105 7.71582
830.157 5.77019
830.210 4.47098
830.314 2.90802
830.419 2.04461
830.524 1.52004
830.734 0.944254
830.943 0.653286
831.153 0.487373
831.572 0.317742
831.991 0.241118
832.411 0.205088
833.249 0.194215
834.088 0.250926
834.507 0.321710
834.926 0.455340
835.136 0.567840
835.345 0.737357
835.555 1.00864
835.764 1.48075
835.974 2.41037
836.079 3.25431
836.184 4.63937
836.288 7.13708
836.341 9.20562
836.393 12.2922
836.446 17.1483
836.498 25.2884
836.550 39.9021
836.577 51.4568
836.603 67.1850
836.627 85.9880
836.651 107.479
836.700 134.344
836.749 107.472
836.797 67.1759
836.830 48.3749
836.862 35.5788
836.927 20.8721
836.992 13.4648
837.056 9.33880
837.121 6.83070
837.186 5.20524
837.315 3.30736
837.445 2.28673
837.575 1.67799
837.834 1.01943
838.093 0.690348
838.352 0.502891
838.611 0.386193
838.870 0.308768
839.388 0.215843
839.906 0.164739
840.943 0.114765
841.979 0.0941801
843.015 0.0866710
845.088 0.0939188
847.161 0.132792
848.197 0.175336
849.233 0.253737
849.752 0.319545
850.270 0.419315
850.788 0.581069
851.306 0.869256
851.565 1.10666
851.824 1.46131
852.083 2.02544
852.343 3.00315
852.602 4.92256
852.731 6.66282
852.861 9.51290
852.990 14.6483
853.055 18.8958
853.120 25.2137
853.185 35.1481
853.249 51.7251
853.282 64.3184
853.314 81.4057
853.347 104.789
853.379 136.413
853.439 218.199
853.500 272.703
853.561 218.178
853.621 136.391
853.679 85.8363
853.737 56.7355
853.794 39.5956
853.852 28.9710
853.967 17.2490
854.083 11.3714
854.198 8.04274
854.313 5.98576
854.544 3.69018
854.774 2.51007
855.005 1.82664
855.236 1.39712
