Sn-119(n,tot) ENDF/B-VII.1
6.05894E+06 3.87233
6.11787E+06 3.87919
6.17681E+06 3.88622
6.23574E+06 3.89343
6.29699E+06 3.90017
6.35824E+06 3.90708
6.41949E+06 3.91416
6.48074E+06 3.92140
6.54425E+06 3.92851
6.63981E+06 3.93830
6.73537E+06 3.94839
6.86769E+06 3.96291
7.00000E+06 3.97795
7.11881E+06 3.99779
7.23762E+06 4.01916
7.36047E+06 4.04239
7.48331E+06 4.06715
7.66469E+06 4.10590
7.73734E+06 4.11867
7.86867E+06 4.14236
8.00000E+06 4.16771
8.06500E+06 4.18214
8.17007E+06 4.20284
8.27514E+06 4.22412
8.38021E+06 4.24597
8.48528E+06 4.26838
8.61396E+06 4.29585
8.74264E+06 4.32410
8.87132E+06 4.35310
9.00000E+06 4.38284
9.11632E+06 4.40475
9.23264E+06 4.42686
9.34896E+06 4.44917
9.46528E+06 4.47168
9.58761E+06 4.49518
9.70995E+06 4.51888
9.83228E+06 4.54277
9.95461E+06 4.56686
9.99441E+06 4.57430
1.00000E+07 4.57534
1.00367E+07 4.57887
1.00734E+07 4.58240
1.01101E+07 4.58594
1.01468E+07 4.58947
1.01834E+07 4.59301
1.02201E+07 4.59655
1.02568E+07 4.60010
1.02935E+07 4.60365
1.03313E+07 4.60729
1.03691E+07 4.61094
1.04068E+07 4.61459
1.04446E+07 4.61825
1.04824E+07 4.62191
1.05202E+07 4.62557
1.05579E+07 4.62923
1.05957E+07 4.63289
1.06462E+07 4.63759
1.06968E+07 4.64228
1.07473E+07 4.64699
1.07979E+07 4.65169
1.08484E+07 4.65639
1.08989E+07 4.66110
1.09495E+07 4.66581
1.10000E+07 4.67052
1.10611E+07 4.67598
1.11223E+07 4.68144
1.11834E+07 4.68690
1.12446E+07 4.69237
1.13057E+07 4.69784
1.13668E+07 4.70330
1.14280E+07 4.70878
1.14891E+07 4.71425
1.15210E+07 4.71705
1.15530E+07 4.71985
1.15849E+07 4.72265
1.16168E+07 4.72545
1.16488E+07 4.72826
1.16807E+07 4.73106
1.17126E+07 4.73386
1.17446E+07 4.73667
1.17765E+07 4.73948
1.18084E+07 4.74228
1.18404E+07 4.74509
1.18723E+07 4.74790
1.19042E+07 4.75071
1.19361E+07 4.75352
1.19681E+07 4.75633
1.20000E+07 4.75914
1.20613E+07 4.75512
1.21225E+07 4.75112
1.21838E+07 4.74714
1.22450E+07 4.74319
1.23063E+07 4.73926
1.23675E+07 4.73536
1.24288E+07 4.73148
1.24900E+07 4.72762
1.25538E+07 4.72361
1.26175E+07 4.71962
1.26813E+07 4.71566
1.27450E+07 4.71172
1.28088E+07 4.70781
1.28725E+07 4.70392
1.29363E+07 4.70006
1.30000E+07 4.69623
1.30625E+07 4.69250
1.31250E+07 4.68878
1.31875E+07 4.68508
1.32500E+07 4.68140
1.33125E+07 4.67774
1.33750E+07 4.67409
1.34375E+07 4.67047
1.35000E+07 4.66686
1.35625E+07 4.66327
1.36250E+07 4.65971
1.36875E+07 4.65616
1.37500E+07 4.65263
1.38125E+07 4.64913
1.38750E+07 4.64564
1.39375E+07 4.64217
1.40000E+07 4.63873
1.40378E+07 4.63332
1.40757E+07 4.62793
1.41135E+07 4.62256
1.41513E+07 4.61721
1.41891E+07 4.61188
1.42270E+07 4.60657
1.42648E+07 4.60129
1.43026E+07 4.59603
1.43520E+07 4.58918
1.44013E+07 4.58237
1.44507E+07 4.57560
1.45000E+07 4.56886
1.45625E+07 4.56035
1.46250E+07 4.55190
1.46875E+07 4.54351
1.47500E+07 4.53517
1.48125E+07 4.52688
1.48750E+07 4.51865
1.49375E+07 4.51047
1.50000E+07 4.50235
1.51193E+07 4.48221
1.52386E+07 4.46235
1.53578E+07 4.44276
1.54771E+07 4.42345
1.55964E+07 4.40443
1.57157E+07 4.38571
1.58349E+07 4.36729
1.59542E+07 4.34923
1.60000E+07 4.34224
1.60567E+07 4.33159
1.61133E+07 4.32103
1.61700E+07 4.31055
1.62266E+07 4.30015
1.62833E+07 4.28984
1.63399E+07 4.27961
1.63966E+07 4.26947
1.64533E+07 4.25941
1.65099E+07 4.24943
1.65666E+07 4.23953
1.66232E+07 4.22972
1.66799E+07 4.21999
1.67365E+07 4.21035
1.67932E+07 4.20079
1.68499E+07 4.19132
1.69065E+07 4.18193
1.69533E+07 4.17405
1.70000E+07 4.16622
1.70625E+07 4.15556
1.71250E+07 4.14499
1.71875E+07 4.13451
1.72500E+07 4.12413
1.73125E+07 4.11384
1.73750E+07 4.10365
1.74375E+07 4.09354
1.75000E+07 4.08353
1.75625E+07 4.07361
1.76250E+07 4.06378
1.76875E+07 4.05405
1.77500E+07 4.04441
1.78125E+07 4.03486
1.78750E+07 4.02541
1.79375E+07 4.01605
1.80000E+07 4.00679
1.80625E+07 3.99559
1.81250E+07 3.98451
1.81875E+07 3.97353
1.82500E+07 3.96266
1.83125E+07 3.95189
1.83750E+07 3.94123
1.84375E+07 3.93067
1.85000E+07 3.92022
1.85625E+07 3.90987
1.86250E+07 3.89962
1.86875E+07 3.88948
1.87500E+07 3.87945
1.88125E+07 3.86952
1.88750E+07 3.85969
1.89375E+07 3.84997
1.90000E+07 3.84035
1.90625E+07 3.83015
1.91250E+07 3.82005
1.91875E+07 3.81005
1.92500E+07 3.80015
1.93125E+07 3.79034
1.93750E+07 3.78062
1.94375E+07 3.77101
1.95000E+07 3.76148
1.95625E+07 3.75206
1.96250E+07 3.74273
1.96875E+07 3.73350
1.97500E+07 3.72436
1.98125E+07 3.71533
1.98750E+07 3.70640
1.99375E+07 3.69757
2.00000E+07 3.68885
