Cu-63(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
54510.8 0.0111169
54553.3 0.0124097
54595.8 0.0142295
54638.3 0.0167956
54680.7 0.0204510
54723.2 0.0257148
54765.7 0.0332773
54799.3 0.0412507
54832.9 0.0506562
54900.0 0.0649170
54943.0 0.0621820
54986.0 0.0524121
55000.0 0.0489608
55000.0 0.0739560
55000.1 0.0739391
55000.2 0.0739221
55000.3 0.0738907
55000.6 0.0738255
55001.1 0.0736952
55002.2 0.0734379
55004.3 0.0729268
55008.6 0.0719173
55017.2 0.0699690
55034.3 0.0663913
55100.7 0.0567115
55167.2 0.0517237
55300.0 0.0458214
55457.0 0.0390413
55614.0 0.0342268
55774.4 0.0317468
55934.9 0.0313303
56015.1 0.0323268
56055.2 0.0334908
56095.3 0.0355442
56135.4 0.0393488
56175.5 0.0471133
56195.6 0.0541990
56215.6 0.0655667
56235.7 0.0846275
56255.7 0.116817
56266.8 0.141553
56277.9 0.168466
56288.9 0.189557
56300.0 0.194174
56322.2 0.153798
56344.3 0.105159
56365.4 0.0763380
56386.4 0.0597675
56407.5 0.0499200
56428.5 0.0437475
56470.6 0.0368470
56512.7 0.0333178
56554.9 0.0312782
56597.0 0.0299904
56681.2 0.0285052
56765.4 0.0277022
56849.6 0.0272135
57018.0 0.0266757
57186.5 0.0264373
57354.9 0.0264404
57439.1 0.0266195
57523.3 0.0272096
57565.4 0.0280230
57586.5 0.0288106
57607.5 0.0301938
57628.6 0.0329661
57639.1 0.0355338
57649.7 0.0398378
57660.2 0.0478730
57670.7 0.0653898
57676.0 0.0829704
57681.2 0.114423
57686.5 0.176452
57689.1 0.229665
57691.8 0.306064
57693.8 0.383646
57695.9 0.466535
57697.9 0.528987
57700.0 0.538664
57704.1 0.408952
57708.3 0.261387
57710.8 0.200105
57713.3 0.157561
57718.4 0.106551
57723.5 0.0794760
57728.5 0.0638477
57733.6 0.0540933
57738.6 0.0476602
57748.8 0.0399938
57758.9 0.0357932
57769.0 0.0332582
57789.3 0.0304987
57809.5 0.0291211
57829.8 0.0283496
57870.3 0.0275972
57951.3 0.0272416
58032.3 0.0275127
58113.4 0.0283880
58153.9 0.0292271
58194.4 0.0305896
58234.9 0.0329499
58275.4 0.0374475
58295.7 0.0413110
58315.9 0.0471623
58336.2 0.0562573
58356.4 0.0702413
58369.8 0.0824352
58383.2 0.0952863
58396.6 0.104533
58410.0 0.105263
58436.8 0.0843711
58463.6 0.0616724
58483.1 0.0509916
58502.5 0.0440283
58522.0 0.0394279
58541.4 0.0363038
58580.3 0.0325354
58619.2 0.0304912
58658.1 0.0292976
58697.0 0.0285765
58774.9 0.0279347
58852.7 0.0280658
58891.6 0.0285027
58930.5 0.0294079
58969.4 0.0313042
58988.8 0.0330400
59008.3 0.0358614
59027.8 0.0408311
59047.2 0.0506043
59056.9 0.0592981
59066.7 0.0729127
59076.4 0.0949987
59081.2 0.110742
59086.1 0.130318
59092.1 0.159007
59098.1 0.187859
59104.0 0.205796
59110.0 0.202317
59122.0 0.149967
59133.9 0.100886
59142.7 0.0784893
59151.4 0.0640667
59160.2 0.0545906
59168.9 0.0481613
59186.5 0.0404036
59204.0 0.0361845
59221.5 0.0337108
59239.0 0.0322097
59274.0 0.0308600
59309.1 0.0311349
59326.6 0.0320861
59344.1 0.0341151
59361.6 0.0385599
59370.4 0.0428259
59379.1 0.0501145
59387.9 0.0639956
59396.6 0.0951460
59401.0 0.127328
59405.4 0.187232
59407.6 0.237760
59409.8 0.313320
59412.0 0.429563
59414.2 0.607806
59415.6 0.771284
59417.1 0.956185
59420.0 1.18323
59422.9 0.947681
59425.9 0.602085
59427.7 0.449944
59429.5 0.343633
59433.1 0.217367
59436.8 0.151556
59440.4 0.114094
59444.0 0.0909304
59447.7 0.0757497
59455.0 0.0578315
59462.2 0.0480779
59469.5 0.0422154
59484.1 0.0358129
59498.6 0.0325788
59513.2 0.0307190
59542.3 0.0287713
59571.4 0.0278325
59600.5 0.0273260
59658.6 0.0269194
59716.8 0.0270430
59745.9 0.0273683
59775.0 0.0280518
59804.1 0.0295557
59818.7 0.0310167
59833.2 0.0335550
59847.8 0.0385058
59855.1 0.0429441
59862.3 0.0501015
59869.6 0.0626961
59876.9 0.0875059
59880.5 0.109708
59884.2 0.144650
59887.8 0.202080
59891.4 0.295532
59893.6 0.370101
59895.7 0.447433
59897.9 0.501054
59900.0 0.501064
59904.3 0.370113
59908.6 0.235278
59912.6 0.158737
59916.7 0.114844
59920.7 0.0886793
59924.8 0.0722395
59932.9 0.0537702
59941.0 0.0443249
59949.0 0.0388977
59957.1 0.0355065
59973.3 0.0316761
59989.5 0.0296786
60005.7 0.0285085
60038.0 0.0272618
60070.4 0.0266474
60102.8 0.0263041
60167.5 0.0259777
60232.2 0.0259084
60297.0 0.0261434
60329.3 0.0265739
60361.7 0.0278016
60377.9 0.0294075
60386.0 0.0309090
60394.0 0.0334469
60402.1 0.0382260
60406.2 0.0423701
60410.2 0.0488224
60414.3 0.0596600
60418.3 0.0795246
60420.3 0.0961576
60422.4 0.120631
60424.4 0.157735
60426.4 0.214087
60429.2 0.327718
60432.0 0.404856
60434.8 0.330067
60437.6 0.215921
60439.8 0.156036
60441.9 0.117792
60444.0 0.0930364
60446.2 0.0766724
60450.5 0.0573490
60454.8 0.0470501
60459.0 0.0409611
60463.3 0.0371007
60471.9 0.0326680
60480.5 0.0303272
60489.0 0.0289446
60506.2 0.0274615
60540.5 0.0263024
60574.7 0.0258613
60643.3 0.0255186
60711.9 0.0253831
60849.0 0.0252678
60986.1 0.0252158
61534.6 0.0251564
61808.8 0.0251712
62083.1 0.0252280
62220.2 0.0252895
62357.3 0.0254096
62425.9 0.0255295
62494.4 0.0257899
62563.0 0.0268705
62580.1 0.0278648
62597.3 0.0304491
62605.8 0.0336982
62614.4 0.0416295
62618.7 0.0507554
62623.0 0.0702044
62625.1 0.0893519
62627.3 0.122744
62629.4 0.186633
62630.5 0.240264
62631.5 0.316795
62633.3 0.491394
62635.0 0.608616
62636.7 0.493059
62638.5 0.318111
62640.4 0.194174
62642.4 0.130392
62644.4 0.0957359
62646.4 0.0754141
62650.3 0.0541781
62654.2 0.0440368
62662.1 0.0350844
62670.0 0.0313990
62685.8 0.0284872
62701.5 0.0274088
62733.1 0.0266692
62764.6 0.0264936
62827.7 0.0266440
62890.8 0.0271923
62953.9 0.0283185
63016.9 0.0308130
63048.5 0.0333065
63080.0 0.0377633
63111.6 0.0465811
63127.3 0.0542522
63143.1 0.0655814
63154.8 0.0769557
63166.6 0.0902889
63190.0 0.109391
63213.5 0.0951252
63236.9 0.0693698
63261.9 0.0514563
63287.0 0.0417793
63312.0 0.0363912
63337.0 0.0331860
63362.1 0.0311560
63387.1 0.0298008
63437.1 0.0281751
63487.2 0.0272837
63537.2 0.0267496
63637.4 0.0261844
63737.5 0.0259287
63837.6 0.0258185
64037.8 0.0258349
64238.0 0.0261206
64338.1 0.0264135
64438.3 0.0268885
64538.4 0.0276972
64638.5 0.0291941
64688.5 0.0304475
64738.6 0.0323110
64788.7 0.0351669
64838.7 0.0395751
64871.5 0.0435420
64904.4 0.0481664
64970.0 0.0548269
65002.8 0.0538840
65035.7 0.0503485
65101.3 0.0422782
65148.4 0.0389018
65195.5 0.0389054
65219.1 0.0415798
65242.6 0.0497484
65254.4 0.0595790
65266.2 0.0805094
65272.1 0.100626
65278.0 0.134953
65283.9 0.198201
65289.8 0.321054
65294.9 0.500648
65300.0 0.641842
65305.1 0.539254
65310.3 0.351215
65313.5 0.264607
65316.7 0.204297
65323.2 0.133149
65329.6 0.0965468
65336.0 0.0758956
65342.5 0.0632257
65348.9 0.0549509
65361.8 0.0451899
65374.7 0.0398605
65387.6 0.0366277
65413.4 0.0330338
65439.2 0.0311581
65465.0 0.0300410
65516.6 0.0288213
65619.7 0.0279231
65722.9 0.0278524
65826.0 0.0283692
65929.2 0.0297352
65980.8 0.0309861
66032.4 0.0328990
66083.9 0.0358463
66135.5 0.0402740
66171.6 0.0442787
66207.8 0.0483945
66243.9 0.0511679
66280.0 0.0510762
66352.3 0.0439842
66424.5 0.0366854
66480.0 0.0331222
66535.6 0.0308631
66591.1 0.0294231
66646.7 0.0285108
66702.2 0.0280036
66757.7 0.0280263
66785.5 0.0285194
66799.4 0.0290884
66813.3 0.0301397
66827.2 0.0322710
66834.1 0.0342139
66841.0 0.0373855
66848.0 0.0430241
66854.9 0.0543397
66858.4 0.0646569
66861.9 0.0813453
66865.3 0.109835
66868.8 0.159702
66872.4 0.239953
66876.0 0.294447
66879.6 0.241633
66883.2 0.160979
66887.1 0.106519
66890.9 0.0771984
66894.8 0.0608095
66898.6 0.0510273
66902.4 0.0447767
66906.3 0.0405796
66914.0 0.0355014
66921.7 0.0326665
66929.4 0.0309299
66944.8 0.0289923
66960.1 0.0279830
66975.5 0.0273839
67006.3 0.0267199
67067.8 0.0261392
67129.4 0.0258645
67252.5 0.0255774
67375.5 0.0254192
67621.7 0.0252519
67867.9 0.0251838
68114.1 0.0251870
68360.2 0.0252982
68483.3 0.0254588
68544.9 0.0256108
68606.4 0.0258746
68667.9 0.0264064
68698.7 0.0269126
68729.5 0.0278005
68760.2 0.0295976
68775.6 0.0312926
68791.0 0.0342028
68806.4 0.0398550
68821.8 0.0531271
68829.5 0.0677079
68837.2 0.0970352
68841.0 0.124031
68844.9 0.168109
68848.7 0.245272
68850.6 0.305020
68852.6 0.385911
68854.4 0.489411
68856.3 0.613952
68860.0 0.816614
68861.9 0.803453
68863.7 0.707566
68867.5 0.459404
68870.1 0.328644
68872.8 0.242172
68875.5 0.185137
68878.1 0.146957
68883.4 0.101488
68888.8 0.0770918
68894.1 0.0626397
68899.4 0.0534661
68910.1 0.0429408
68920.7 0.0373961
68931.4 0.0341345
68952.7 0.0306670
68974.0 0.0289756
68995.3 0.0280421
69037.9 0.0271416
69080.5 0.0267949
69123.1 0.0266988
69208.3 0.0269323
69293.5 0.0277063
69378.7 0.0294633
69421.3 0.0311248
69463.9 0.0338617
69506.5 0.0386087
69527.8 0.0422231
69549.1 0.0469736
69570.8 0.0530341
69592.6 0.0596758
69636.0 0.0663415
69679.5 0.0566672
69722.9 0.0445964
69772.3 0.0363916
69821.6 0.0321362
69871.0 0.0298090
69920.3 0.0284386
70019.0 0.0270116
70117.7 0.0263559
70216.4 0.0260499
70315.1 0.0259988
70364.5 0.0261259
70413.8 0.0265378
70438.5 0.0270296
70463.2 0.0280501
70475.5 0.0290013
70487.8 0.0305677
70500.2 0.0333007
70512.5 0.0381973
70524.8 0.0457638
70537.0 0.0506905
70549.3 0.0455655
70561.5 0.0380355
70572.2 0.0336821
70582.9 0.0310627
70593.7 0.0294598
70604.4 0.0284381
70625.8 0.0272825
70647.2 0.0266911
70690.1 0.0261481
70732.9 0.0259293
70818.6 0.0258103
70904.4 0.0258844
70990.1 0.0261479
71075.8 0.0268473
71118.6 0.0276630
71161.5 0.0294381
71182.9 0.0312236
71204.4 0.0344588
71225.8 0.0410056
71236.5 0.0468125
71247.2 0.0554862
71262.6 0.0734084
71278.0 0.0852565
71293.4 0.0732567
71308.8 0.0554110
71321.7 0.0454385
71334.6 0.0393088
71347.5 0.0355019
71360.4 0.0330468
71386.1 0.0302491
71411.9 0.0288143
71463.5 0.0275142
71515.0 0.0270164
71618.1 0.0268102
71721.3 0.0270740
71824.4 0.0277741
71927.5 0.0293963
71979.0 0.0311257
72030.6 0.0346306
72056.4 0.0379737
72082.2 0.0438003
72107.9 0.0552444
72120.8 0.0654342
72133.7 0.0813757
72151.9 0.121199
72170.0 0.184474
72179.1 0.207337
72188.2 0.204663
72206.3 0.145456
72218.0 0.109783
72229.7 0.0855724
72241.4 0.0698715
72253.0 0.0595737
72276.4 0.0478115
72299.8 0.0418740
72323.1 0.0386297
72346.5 0.0367913
72393.2 0.0352542
72439.9 0.0352200
72486.7 0.0361021
72533.4 0.0377417
72580.1 0.0401246
72632.6 0.0436609
72685.1 0.0477794
72790.0 0.0530443
72842.5 0.0516249
72895.0 0.0480384
72999.9 0.0402925
73112.9 0.0352309
73226.0 0.0330234
73339.0 0.0326519
73452.0 0.0337622
73590.0 0.0367081
73728.0 0.0382512
73866.0 0.0352300
74004.0 0.0315460
74140.4 0.0293690
74276.9 0.0285392
74345.1 0.0287861
74413.3 0.0302163
74447.4 0.0322060
74464.4 0.0340034
74481.5 0.0368679
74498.6 0.0417412
74515.6 0.0507430
74532.7 0.0689976
74541.2 0.0847389
74549.7 0.106633
74557.3 0.129642
74564.9 0.148196
74572.4 0.150897
74580.0 0.135649
74595.2 0.0916795
74610.3 0.0637079
74620.6 0.0528910
74630.9 0.0458766
74651.5 0.0378839
74672.1 0.0337690
74692.7 0.0314000
74733.9 0.0289229
74775.1 0.0277125
74857.5 0.0265833
74939.9 0.0260659
75104.7 0.0255890
75269.4 0.0253860
75434.2 0.0253350
75599.0 0.0255190
75681.4 0.0258700
75722.6 0.0262338
75763.8 0.0268953
75805.0 0.0282634
75825.6 0.0295628
75846.2 0.0317946
75866.8 0.0361077
75877.1 0.0399444
75887.4 0.0461056
75908.0 0.0779386
75913.1 0.0967078
75918.3 0.126363
75923.4 0.175436
75928.6 0.257967
75931.4 0.323552
75934.3 0.398875
75940.0 0.497188
75945.7 0.406757
75951.5 0.264317
75955.3 0.196989
75959.1 0.151172
75962.9 0.120114
75966.8 0.0986404
75974.4 0.0722789
75982.1 0.0576205
75989.8 0.0487459
75997.4 0.0430029
76012.7 0.0363036
76028.1 0.0327089
76043.4 0.0305647
76074.0 0.0282465
76104.6 0.0270859
76135.3 0.0264229
76196.5 0.0257308
76257.8 0.0253938
76319.1 0.0252036
76441.6 0.0250066
76686.7 0.0248654
76931.8 0.0248430
77176.9 0.0249064
77299.4 0.0249908
77421.9 0.0251499
77544.5 0.0254777
77605.8 0.0257846
77667.0 0.0263042
77728.3 0.0272873
77758.9 0.0281450
77789.6 0.0294951
77850.8 0.0360840
77866.2 0.0397323
77881.5 0.0452142
77896.8 0.0536719
77912.1 0.0666410
77922.3 0.0782011
77932.6 0.0907932
77953.0 0.103019
77973.5 0.0843632
77993.9 0.0616086
78009.1 0.0504568
78024.2 0.0432258
78039.4 0.0384868
78054.5 0.0352929
78084.8 0.0314662
78115.1 0.0293912
78145.4 0.0281589
78175.7 0.0273773
78236.4 0.0264977
78297.0 0.0260652
78357.6 0.0258515
78478.8 0.0257805
78600.0 0.0260960
78660.6 0.0264665
78721.3 0.0271059
78781.9 0.0282676
78842.5 0.0306046
78872.8 0.0327176
78903.1 0.0360812
78933.4 0.0416509
78948.6 0.0457011
78963.7 0.0508140
78981.3 0.0579618
78998.9 0.0653001
79016.4 0.0701681
79034.0 0.0698249
79069.2 0.0570569
79104.3 0.0443739
79135.0 0.0376432
79165.6 0.0336289
79196.3 0.0311570
79226.9 0.0295630
79288.2 0.0277360
79349.5 0.0267876
79410.8 0.0262430
79472.1 0.0259084
79594.7 0.0255536
79839.9 0.0253628
80085.2 0.0254712
80330.4 0.0258167
80575.6 0.0265260
80820.8 0.0279830
80943.4 0.0292538
81066.0 0.0311143
81159.5 0.0330064
81253.0 0.0351816
81440.0 0.0379911
81627.0 0.0353429
81814.0 0.0311943
81978.7 0.0287505
82143.3 0.0272788
82308.0 0.0263802
82472.6 0.0258069
82801.9 0.0251573
83131.2 0.0248230
83460.6 0.0246348
83789.9 0.0245372
83954.5 0.0245306
84119.2 0.0246048
84201.5 0.0247431
84283.8 0.0251578
84325.0 0.0257296
84366.2 0.0272783
84386.7 0.0292865
84397.0 0.0311690
84407.3 0.0343685
84417.6 0.0404540
84422.8 0.0457891
84427.9 0.0542005
84433.0 0.0685693
84438.2 0.0956341
84440.8 0.118900
84443.3 0.154090
84445.9 0.209268
84448.5 0.296345
84451.7 0.459951
84455.0 0.569238
84458.3 0.460588
84461.5 0.297265
84463.6 0.222775
84465.7 0.171642
84470.0 0.111760
84474.2 0.0811095
84478.4 0.0638702
84482.6 0.0533068
84486.8 0.0464272
84495.2 0.0383586
84503.6 0.0339972
84512.0 0.0313890
84528.8 0.0285590
84545.7 0.0271390
84562.5 0.0263277
84596.2 0.0254833
84663.5 0.0248450
84730.8 0.0246085
84865.4 0.0244281
85000.0 0.0243587
85212.8 0.0242787
85425.5 0.0242495
85531.9 0.0242735
85638.3 0.0243944
85691.5 0.0245807
85744.7 0.0251019
85771.3 0.0257834
85797.9 0.0275038
85811.2 0.0295514
85824.5 0.0341272
85831.1 0.0388417
85837.8 0.0475958
85841.1 0.0549769
85844.4 0.0659595
85847.8 0.0828060
85851.1 0.108710
85855.5 0.159491
85860.0 0.192963
85864.5 0.158882
85868.9 0.108329
85871.7 0.0860407
85874.5 0.0705135
85880.0 0.0520253
85885.6 0.0423877
85891.1 0.0368904
85896.7 0.0335033
85902.2 0.0312835
85913.3 0.0286630
85924.4 0.0272379
85935.5 0.0263808
85957.7 0.0254466
86002.1 0.0247029
86046.5 0.0244159
86135.3 0.0241899
86224.1 0.0240979
86401.6 0.0240147
86579.2 0.0239762
86756.7 0.0239669
86934.3 0.0240162
87111.9 0.0243826
87156.2 0.0247519
87200.6 0.0257476
87222.8 0.0270551
87245.0 0.0304741
87256.1 0.0347761
87261.7 0.0387165
87267.2 0.0452544
87272.8 0.0572499
87275.6 0.0673899
87278.3 0.0827484
87281.1 0.107635
87283.9 0.150764
87286.6 0.232400
87288.0 0.300512
87289.4 0.396180
87291.7 0.620054
87294.0 0.768068
87296.3 0.618242
87298.6 0.395597
87300.1 0.290999
87301.7 0.220387
87304.7 0.139228
87307.8 0.0982445
87310.9 0.0754795
87313.9 0.0616288
87317.0 0.0526873
87323.1 0.0422337
87329.2 0.0366331
87335.4 0.0333058
87347.6 0.0297509
87372.2 0.0271302
87396.7 0.0264693
87421.2 0.0268073
87445.7 0.0287691
87458.0 0.0315018
87470.2 0.0382914
87476.4 0.0460697
87482.5 0.0624888
87485.6 0.0783540
87488.6 0.105539
87491.7 0.156342
87494.8 0.255715
87497.4 0.395203
87500.0 0.489085
87502.6 0.397020
87505.3 0.257558
87507.8 0.169642
87510.3 0.119732
87512.9 0.0904566
87515.4 0.0724658
87520.5 0.0527093
87525.6 0.0428550
87530.7 0.0372890
87535.8 0.0338532
87546.0 0.0300196
87566.3 0.0268861
87586.7 0.0256589
87627.4 0.0247024
87668.1 0.0243358
87749.5 0.0240494
87830.9 0.0239393
87993.7 0.0238608
88156.5 0.0238513
88319.3 0.0238850
88482.1 0.0239798
88563.5 0.0240789
88644.9 0.0242915
88726.3 0.0251669
88767.0 0.0281904
88777.2 0.0310868
88787.3 0.0386384
88792.4 0.0480829
88797.5 0.0708078
88800.1 0.0964745
88802.6 0.149618
88803.9 0.200017
88805.2 0.285127
88806.4 0.439560
88807.7 0.734440
88808.9 1.16015
88810.0 1.43929
88811.2 1.15313
88812.3 0.728967
88813.6 0.438291
88814.8 0.284461
88816.1 0.199648
88817.4 0.149404
88819.9 0.0964019
88822.5 0.0709385
88827.5 0.0481996
88832.6 0.0387642
88842.8 0.0312161
88852.9 0.0283440
88873.2 0.0261941
88893.5 0.0254350
88934.1 0.0249390
88974.7 0.0248363
89055.8 0.0249607
89137.0 0.0252995
89218.2 0.0258480
89299.4 0.0266979
89380.5 0.0280245
89461.7 0.0300824
89515.5 0.0319395
89569.4 0.0340484
89677.0 0.0366799
89784.7 0.0346172
89838.5 0.0338262
89865.4 0.0347556
89878.9 0.0362907
89892.3 0.0396980
89902.9 0.0456571
89913.5 0.0600582
89924.1 0.108052
89929.5 0.185384
89932.1 0.268221
89934.8 0.417661
89937.4 0.662673
89940.0 0.875463
89941.3 0.858070
89942.6 0.753828
89945.3 0.489392
89947.7 0.321323
89950.1 0.222313
89952.5 0.163527
89954.9 0.126947
89959.7 0.0866277
89964.5 0.0664196
89969.3 0.0549653
89974.1 0.0478679
89983.6 0.0398934
89993.2 0.0357156
90002.8 0.0332320
90022.0 0.0304908
90060.4 0.0281229
90098.8 0.0270291
90175.6 0.0259239
90252.4 0.0253482
90405.9 0.0248138
90559.5 0.0247214
90713.0 0.0250288
90789.8 0.0254117
90866.6 0.0260718
90943.4 0.0272393
91020.2 0.0294550
91058.5 0.0313333
91096.9 0.0341445
91135.3 0.0384719
91173.7 0.0451676
91199.3 0.0512993
91224.9 0.0584269
91276.0 0.0681608
91327.2 0.0600371
91378.3 0.0464428
91420.1 0.0388333
91462.0 0.0341083
91503.8 0.0311725
91545.7 0.0292983
91629.3 0.0272613
91713.0 0.0264396
91796.7 0.0264171
91880.4 0.0274165
91922.2 0.0286638
91964.0 0.0309841
92005.9 0.0355006
92047.7 0.0444543
92065.8 0.0501565
92083.9 0.0562064
92101.9 0.0606166
92120.0 0.0610306
92156.2 0.0511726
92192.3 0.0403550
92223.3 0.0345404
92254.2 0.0310128
92285.2 0.0288142
92316.2 0.0273809
92378.1 0.0257106
92440.0 0.0248178
92501.9 0.0242852
92563.9 0.0239420
92687.7 0.0235463
92811.5 0.0233609
92935.4 0.0233555
92997.3 0.0234945
93059.2 0.0239769
93090.2 0.0246601
93121.2 0.0265201
93136.6 0.0289337
93152.1 0.0350404
93159.9 0.0423511
93163.7 0.0487513
93167.6 0.0588598
93171.5 0.0760870
93175.3 0.108582
93177.3 0.136467
93179.2 0.178537
93181.1 0.244798
93183.1 0.348658
93185.5 0.544214
93188.0 0.672769
93190.5 0.541451
93192.9 0.347163
93194.6 0.256122
93196.2 0.194262
93199.5 0.123428
93202.8 0.0876630
93206.1 0.0677874
93209.4 0.0556931
93212.7 0.0478796
93219.3 0.0387458
93225.9 0.0338305
93232.5 0.0309019
93245.6 0.0277348
93272.0 0.0252610
93298.3 0.0243465
93351.0 0.0237232
93403.7 0.0236265
93456.4 0.0238531
93509.0 0.0247262
93535.4 0.0259006
93548.5 0.0269927
93561.7 0.0288183
93574.9 0.0321895
93581.5 0.0350493
93588.1 0.0394079
93594.6 0.0464927
93601.2 0.0588899
93607.8 0.0826928
93611.1 0.102685
93614.4 0.131262
93619.7 0.196526
93625.0 0.240621
93630.3 0.197614
93635.6 0.132213
93639.3 0.100421
93643.0 0.0791666
93646.7 0.0649723
93650.4 0.0552938
93657.8 0.0435177
93665.2 0.0370529
93672.6 0.0331624
93680.0 0.0306613
93694.8 0.0277555
93709.6 0.0262040
93724.4 0.0252819
93753.9 0.0242898
93783.5 0.0237986
93813.1 0.0235232
93872.2 0.0232523
93990.6 0.0231180
94108.9 0.0232149
94227.2 0.0235498
94286.3 0.0238805
94345.5 0.0244298
94404.6 0.0254102
94463.8 0.0273643
94493.4 0.0291250
94523.0 0.0319282
94552.5 0.0365838
94567.3 0.0399930
94582.1 0.0443337
94598.8 0.0503460
94615.6 0.0567597
94632.3 0.0615218
94649.0 0.0621342
94682.5 0.0519820
94715.9 0.0406302
94745.8 0.0343269
94775.7 0.0306106
94805.6 0.0283629
94835.6 0.0269455
94895.4 0.0253985
94955.2 0.0247183
95015.0 0.0245478
95074.8 0.0249869
95104.7 0.0257270
95134.7 0.0275139
95149.6 0.0294198
95164.6 0.0330545
95172.0 0.0361955
95179.5 0.0410014
95187.0 0.0486159
95194.5 0.0607495
95203.7 0.0830094
95213.0 0.0976117
95222.3 0.0826342
95231.5 0.0605273
95238.0 0.0498811
95244.4 0.0427759
95257.3 0.0347894
95270.1 0.0308778
95283.0 0.0287618
95308.7 0.0267878
95334.4 0.0260837
95360.1 0.0259871
95385.9 0.0263711
95411.6 0.0273904
95437.3 0.0295103
95483.0 0.0346655
95528.7 0.0300340
95563.2 0.0279697
95597.7 0.0275607
95632.2 0.0280014
95666.7 0.0291119
95701.2 0.0310291
95735.7 0.0341720
95770.2 0.0393751
95804.7 0.0480471
95824.8 0.0552694
95844.9 0.0638256
95885.0 0.0765435
95925.2 0.0677595
95965.3 0.0510068
96003.4 0.0402407
96041.6 0.0340184
96079.7 0.0303694
96117.9 0.0281184
96194.1 0.0256639
96270.4 0.0244687
96346.7 0.0238555
96422.9 0.0236427
96461.1 0.0237620
96499.2 0.0243507
96537.3 0.0276780
96546.9 0.0309024
96556.4 0.0392204
96561.2 0.0494481
96565.9 0.0733393
96568.3 0.0994881
96570.7 0.151341
96571.9 0.198257
96573.1 0.273576
96574.3 0.400825
96575.5 0.620403
96576.7 0.979524
96578.0 1.21325
96579.3 0.971026
96580.5 0.616121
96581.7 0.398314
96582.9 0.272125
96584.1 0.197383
96585.3 0.151102
96587.7 0.0993893
96590.0 0.0734603
96594.8 0.0495503
96599.5 0.0393413
96609.0 0.0310122
96618.5 0.0277957
96637.5 0.0253864
96656.5 0.0245699
96694.4 0.0242135
96732.4 0.0245884
96770.4 0.0257847
96789.4 0.0269967
96808.3 0.0290975
96827.3 0.0331227
96846.3 0.0421746
96865.3 0.0689338
96870.0 0.0836195
96874.8 0.105510
96879.5 0.139198
96884.3 0.190891
96887.5 0.238078
96890.6 0.291409
96897.0 0.355580
96903.4 0.286677
96909.7 0.187290
96914.8 0.134092
96919.9 0.100533
96924.9 0.0791926
96930.0 0.0651536
96940.1 0.0487722
96950.2 0.0400974
96960.3 0.0350078
96970.5 0.0317833
96990.7 0.0280949
97010.9 0.0261462
97031.2 0.0249928
97071.6 0.0237478
97112.1 0.0231193
97152.6 0.0227535
97233.5 0.0223563
97314.5 0.0221474
97395.4 0.0220178
97557.3 0.0218604
97881.1 0.0216925
98204.9 0.0215922
98852.4 0.0214746
99500.0 0.0214650
99500.0 0.0300000
99560.9 0.0299976
99649.9 0.0299940
99739.0 0.0299905
99828.2 0.0299869
99917.5 0.0299834
100000 0.0299801
100007 0.0299798
100097 0.0299762
100186 0.0299727
100265 0.0299696
100332 0.0299669
100400 0.0299642
100467 0.0299615
100535 0.0299588
100603 0.0299561
100670 0.0299534
100738 0.0299507
100806 0.0299480
100874 0.0299453
100942 0.0299426
101010 0.0299399
101078 0.0299372
101147 0.0299345
101215 0.0299317
101283 0.0299290
101352 0.0299263
101420 0.0299236
101489 0.0299208
101558 0.0299181
101626 0.0299154
101695 0.0299126
101764 0.0299099
101833 0.0299071
101902 0.0299044
101971 0.0299017
102040 0.0298989
102109 0.0298962
102179 0.0298934
102248 0.0298906
102317 0.0298879
102387 0.0298851
102457 0.0298823
102526 0.0298796
102596 0.0298768
102666 0.0298740
102736 0.0298712
102805 0.0298685
102875 0.0298657
102946 0.0298629
103016 0.0298601
103086 0.0298573
103156 0.0298545
103227 0.0298517
103297 0.0298489
103368 0.0298461
103438 0.0298433
103509 0.0298404
103579 0.0298377
103650 0.0298348
103721 0.0298320
103792 0.0298292
103863 0.0298264
103934 0.0298235
104005 0.0298207
104077 0.0298178
104148 0.0298150
104219 0.0298122
104291 0.0298093
104362 0.0298065
104434 0.0298036
104506 0.0298008
104577 0.0297979
104649 0.0297951
104721 0.0297922
104793 0.0297893
104865 0.0297865
104937 0.0297836
105009 0.0297807
105082 0.0297778
105154 0.0297750
105226 0.0297721
105299 0.0297692
105371 0.0297663
105456 0.0297630
105553 0.0297591
105650 0.0297552
105747 0.0297514
105845 0.0297475
105942 0.0297436
106040 0.0297397
106138 0.0297358
106236 0.0297319
106334 0.0297280
106432 0.0297241
106530 0.0297202
106629 0.0297163
106727 0.0297124
106826 0.0297084
106925 0.0297045
107012 0.0297010
107086 0.0296981
107161 0.0296951
107235 0.0296921
107310 0.0296892
107384 0.0296862
107459 0.0296832
107534 0.0296802
107609 0.0296773
107684 0.0296743
107759 0.0296713
107834 0.0296683
107909 0.0296653
107984 0.0296623
108060 0.0296593
108135 0.0296563
108211 0.0296533
108286 0.0296503
108362 0.0296473
108438 0.0296443
108513 0.0296413
108589 0.0296383
108665 0.0296352
108741 0.0296322
108818 0.0296291
108907 0.0296256
109008 0.0296216
109110 0.0296175
109212 0.0296135
