Nd-142(n,tot) ENDF/B-VII.1
7235.58 88.3413
7235.68 71.7903
7235.87 50.7963
7236.07 38.6363
7236.27 30.9558
7236.47 25.7703
7236.87 19.3545
7237.27 15.6262
7237.67 13.2302
7238.06 11.5778
7238.46 10.3799
7239.26 8.76356
7240.05 7.73433
7240.85 7.02558
7241.64 6.51010
7243.24 5.81119
7244.83 5.36168
7246.42 5.04876
7248.01 4.81860
7251.19 4.50277
7254.37 4.29627
7257.56 4.15055
7260.74 4.04209
7267.11 3.89085
7273.47 3.78989
7279.84 3.71718
7286.20 3.66193
7298.93 3.58248
7311.66 3.52693
7337.13 3.45111
7362.59 3.39818
7388.05 3.35598
7438.97 3.28424
7489.90 3.21172
7515.36 3.16844
7540.82 3.11376
7566.28 3.03535
7579.01 2.97830
7591.74 2.89780
7598.11 2.84273
7604.48 2.77157
7610.84 2.67530
7617.21 2.53678
7620.39 2.44149
7623.57 2.31874
7626.76 2.15457
7629.94 1.92422
7631.53 1.77068
7633.12 1.57994
7634.71 1.33856
7636.30 1.03008
7637.89 0.649372
7639.49 0.334065
7639.88 0.358812
7640.28 0.521931
7640.68 0.970556
7641.08 2.03976
7641.28 3.04081
7641.47 4.61196
7641.67 7.14489
7641.87 11.3888
7642.07 18.8829
7642.17 24.8239
7642.27 33.0613
7642.37 44.9709
7642.47 62.2002
7642.57 87.7225
7642.67 125.465
7642.83 223.065
7643.00 307.511
7643.17 270.335
7643.33 185.288
7643.48 129.824
7643.63 94.5915
7643.78 72.1180
7643.92 57.3010
7644.22 39.5800
7644.51 29.8343
7644.81 23.8666
7645.10 19.9150
7645.69 15.1045
7646.29 12.3392
7646.88 10.5751
7647.47 9.36089
7648.06 8.47905
7649.24 7.29037
7650.42 6.53210
7651.60 6.00786
7652.78 5.62531
7655.14 5.10497
7657.50 4.76839
7659.86 4.53308
7662.22 4.35935
7666.94 4.11987
7671.67 3.96231
7676.39 3.85050
7681.11 3.76680
7690.55 3.64916
7700.00 3.56969
7709.44 3.51173
7718.88 3.46709
7737.77 3.40151
7756.66 3.35418
7794.43 3.28633
7832.21 3.23567
7869.98 3.19276
7945.53 3.11466
8021.08 3.03240
8096.63 2.92669
8134.41 2.85145
8153.29 2.80175
8172.18 2.73730
8191.07 2.64548
8200.51 2.58027
8209.96 2.49068
8214.68 2.43081
8219.40 2.35478
8224.12 2.25386
8228.84 2.11152
8231.20 2.01511
8233.57 1.89234
8235.93 1.73031
8238.29 1.50657
8239.47 1.35979
8240.65 1.18023
8241.83 0.957821
8243.01 0.684599
8244.19 0.376876
8244.78 0.252436
8245.37 0.246758
8245.67 0.362005
8245.96 0.652292
8246.26 1.28623
8246.55 2.64062
8246.70 3.84432
8246.85 5.66029
8246.99 8.51878
8247.14 13.1287
8247.29 21.0492
8247.44 35.3267
8247.51 46.9022
8247.58 63.3329
8247.66 86.9196
8247.73 120.099
8247.87 212.187
8248.00 291.690
8248.14 255.867
8248.27 174.743
8248.42 111.363
8248.58 76.1239
8248.73 55.7285
8248.88 43.0992
8249.03 34.7708
8249.18 28.9835
8249.49 21.6360
8249.79 17.2636
8250.10 14.4336
8250.70 11.0398
8251.31 9.10995
8251.92 7.88424
8252.53 7.04058
8253.14 6.42885
8254.36 5.60265
8255.57 5.07307
8256.79 4.70546
8258.01 4.43571
8260.44 4.06545
8262.87 3.82267
8265.31 3.65027
8267.74 3.52072
8272.61 3.33647
8277.48 3.20877
8287.21 3.03395
8296.95 2.90817
8306.68 2.80168
8326.15 2.59458
8335.89 2.47610
8345.62 2.33445
8355.36 2.15421
8365.09 1.90888
8369.96 1.74747
8374.83 1.54743
8379.69 1.29341
8384.56 0.964491
8386.99 0.765063
8389.43 0.542380
8391.86 0.308499
8394.30 0.114119
8395.51 0.0798015
8396.73 0.156073
8397.34 0.271034
8397.95 0.470735
8398.56 0.799142
8399.16 1.32452
8399.77 2.16409
8400.38 3.51496
8400.99 5.74716
8401.60 9.56196
8402.21 16.4599
8402.51 21.9813
8402.81 29.8176
8403.12 41.2017
8403.42 58.1293
8403.73 83.7610
8404.03 122.572
8404.52 218.683
8405.00 303.148
8405.49 267.710
8405.97 183.883
8406.34 135.288
8406.71 102.280
8407.09 79.9942
8407.46 64.5689
8408.20 45.4272
8408.95 34.4982
8409.69 27.6519
8410.43 23.0517
8411.92 17.3795
8413.41 14.0888
8414.90 11.9736
8416.39 10.5132
8417.87 9.45120
8420.85 8.01764
8423.83 7.10144
8426.80 6.46825
8429.78 6.00576
8435.73 5.37632
8441.68 4.96869
8447.63 4.68315
8453.58 4.47181
8465.48 4.17918
8477.39 3.98524
8489.29 3.84644
8501.19 3.74155
8525.00 3.59195
8548.80 3.48862
8596.41 3.35055
8644.02 3.25776
8691.64 3.18757
8715.44 3.15802
8739.25 3.13243
8751.15 3.12262
8763.05 3.11984
8769.00 3.12777
8774.95 3.16213
8777.93 3.21544
8779.42 3.27013
8780.91 3.37091
8782.39 3.58654
8783.14 3.79972
8783.88 4.18354
8784.25 4.50237
8784.63 4.98210
8785.00 5.75197
8785.37 7.10219
8785.74 9.80011
8785.93 12.2906
8786.11 16.4541
8786.30 24.1755
8786.39 30.7590
8786.49 40.8751
8786.58 57.4508
8786.67 86.9095
8786.76 144.569
8786.81 193.371
8786.86 263.896
8786.93 420.462
8787.00 524.885
8787.07 420.553
8787.14 264.016
8787.20 186.035
8787.25 135.478
8787.30 101.354
8787.35 78.6503
8787.45 50.9940
8787.56 35.9030
8787.66 26.8786
8787.76 21.0887
8787.97 14.3900
8788.17 10.8240
8788.38 8.70822
8788.59 7.35248
8788.79 6.43624
8789.20 5.30256
8789.62 4.65845
8790.03 4.25783
8790.44 3.99232
8791.26 3.67166
8792.09 3.49327
8793.73 3.31125
8795.38 3.22449
8797.03 3.17602
8800.32 3.12562
8806.91 3.08494
8813.50 3.06634
8826.67 3.04479
8839.85 3.02911
8866.20 3.00223
8892.55 2.97731
8945.25 2.92935
8971.60 2.90607
8984.77 2.89680
8991.36 2.90302
8994.66 2.95161
8996.30 3.15639
8996.71 3.36494
8997.13 3.93534
8997.33 4.69060
8997.54 6.65773
8997.64 9.09768
8997.74 14.8859
8997.80 21.3708
8997.85 34.2588
8997.87 46.3794
8997.90 65.3707
8997.92 99.5296
8997.95 159.358
8997.97 252.472
8998.00 316.343
8998.03 252.877
8998.05 159.861
8998.08 99.9953
8998.10 66.7595
8998.13 47.3225
8998.15 35.3128
8998.20 21.9562
8998.25 15.4517
8998.35 9.45018
8998.45 6.92035
8998.66 4.84679
8998.86 4.04206
8999.26 3.42601
8999.66 3.19763
9000.47 3.02715
9001.27 2.96485
9004.49 2.89997
9010.92 2.87736
9023.80 2.86091
9049.54 2.83579
9101.03 2.78658
9204.00 2.68021
9306.98 2.55451
9409.95 2.39493
9512.93 2.17337
9564.42 2.02171
9615.90 1.82379
9667.39 1.55108
9693.14 1.37120
9718.88 1.14892
9744.62 0.870172
9770.37 0.523591
9783.24 0.331263
9796.11 0.153376
9802.55 0.0931777
9805.77 0.0808440
9808.98 0.0905075
9812.20 0.141379
9813.81 0.197410
9815.42 0.296700
9817.03 0.494147
9817.83 0.679026
9818.64 0.999891
9819.44 1.64987
9819.84 2.26734
9820.25 3.34392
9820.65 5.49103
9820.85 7.47645
9821.05 10.8080
9821.25 17.0307
9821.35 22.4121
9821.45 30.6705
9821.55 44.5178
9821.65 69.3532
9821.70 90.1836
9821.75 120.011
9821.80 164.403
9821.85 230.879
9821.93 369.009
9822.00 461.639
9822.07 369.087
9822.15 230.987
9822.22 140.969
9822.29 91.2762
9822.37 62.8296
9822.44 45.5285
9822.52 34.3792
9822.59 26.8314
9822.74 17.6252
9822.89 12.4442
9823.04 9.29417
9823.33 5.80590
9823.63 4.02435
9823.92 3.00574
9824.52 1.95352
9825.11 1.46291
9825.70 1.20987
9826.89 1.00597
9828.07 0.979291
9829.26 1.03731
9831.63 1.30512
9834.00 1.74126
9836.37 2.36688
9838.74 3.24229
9841.11 4.46721
9843.48 6.19997
9845.85 8.69085
9848.22 12.3544
9850.59 17.8958
9852.96 26.5680
9855.33 40.6474
9857.70 64.3415
9860.07 104.737
9863.04 187.733
9866.00 261.226
9868.97 231.250
9871.93 159.154
9873.93 121.501
9875.93 94.6258
9877.93 75.6456
9879.94 62.0290
9883.94 44.4943
9887.94 34.1237
9891.94 27.4791
9895.94 22.9487
9903.95 17.2866
9911.95 13.9630
9919.96 11.8125
9935.97 9.23327
9951.97 7.76090
9967.98 6.81662
9983.99 6.16180
10000.0 5.68158
10032.5 5.01686
10064.9 4.58385
10081.1 4.41998
10089.2 4.34870
10097.4 4.28503
10105.5 4.23221
10113.6 4.20588
10117.6 4.22532
10119.7 4.25993
10121.7 4.33504
10123.7 4.51242
10124.7 4.69635
10125.8 5.03083
10126.3 5.31442
10126.8 5.74488
10127.3 6.44175
10127.8 7.64300
10128.0 8.65884
10128.3 10.0990
10128.5 12.3262
10128.8 16.0291
10129.1 23.2183
10129.2 29.4442
10129.3 38.2269
10129.4 53.7589
10129.6 78.9446
10129.7 131.769
10129.7 173.185
10129.8 231.685
10129.9 368.662
10130.0 460.289
10130.1 369.385
10130.2 232.595
10130.3 166.101
10130.3 121.708
10130.4 92.0819
10130.5 71.8432
10130.6 47.2980
10130.8 34.5484
10130.9 26.1588
10131.0 20.7792
10131.3 14.7165
10131.6 11.3378
10131.9 9.39569
10132.4 7.27282
10132.9 6.18432
10133.5 5.57182
10134.0 5.18026
10134.6 4.92283
10135.7 4.60317
10136.8 4.42341
10138.9 4.23294
10141.1 4.13500
10143.3 4.07532
10147.7 4.00252
10156.4 3.91905
10165.1 3.86075
10182.6 3.76699
10200.1 3.68689
10217.6 3.61488
10235.0 3.54881
10252.5 3.48741
10261.2 3.45845
10265.6 3.44663
10267.8 3.45238
10268.9 3.50421
10269.4 3.72274
10269.7 4.48315
10269.8 5.19264
10269.8 6.92170
10269.9 9.30276
10269.9 13.0457
10269.9 21.5119
10270.0 34.1941
10270.0 59.7264
10270.0 116.330
10270.0 60.0342
10270.1 34.6325
10270.1 27.1150
10270.1 18.1279
10270.1 10.5049
10270.2 6.11086
10270.4 4.28874
10270.7 3.68086
10271.3 3.49789
10272.6 3.44328
10275.2 3.42071
10280.4 3.40023
10290.8 3.36723
10311.6 3.30627
10353.1 3.19332
10436.2 2.98531
10519.3 2.77799
10602.4 2.54291
10685.5 2.23458
10727.0 2.02502
10768.5 1.74720
10789.3 1.56874
10810.1 1.35188
10830.9 1.08336
10851.6 0.747820
10862.0 0.552560
10872.4 0.345127
10882.8 0.147220
10888.0 0.0705290
10893.2 0.0314644
10895.8 0.0363225
10898.4 0.0662861
10901.0 0.131358
10903.6 0.245271
10906.2 0.429593
10908.7 0.713383
10911.3 1.14524
10913.9 1.79367
10916.5 2.77947
10919.1 4.29381
10921.7 6.67216
10924.3 10.5074
10926.9 17.0032
10929.5 28.4915
10932.1 50.1516
10933.4 67.7569
10934.7 92.0356
10937.4 167.355
10940.0 235.736
10942.7 210.291
10945.3 145.577
10947.9 99.7776
10950.5 71.8189
10953.0 54.4217
10955.6 43.1566
10958.2 35.4317
10960.8 29.9431
10965.9 22.7791
10971.0 18.4021
10976.2 15.5105
10986.5 11.9762
10996.8 9.93384
11007.1 8.61818
11017.3 7.70538
11027.6 7.03711
11048.2 6.12650
11068.8 5.53561
11079.1 5.31160
11089.4 5.12110
11099.7 4.95911
11104.8 4.89705
11107.4 4.91256
11108.7 5.09743
11109.0 5.29488
11109.3 5.83639
11109.5 6.54419
11109.6 8.34833
11109.7 10.5247
11109.8 15.4894
11109.8 20.7344
11109.9 30.7917
11109.9 53.1342
11109.9 75.0772
11110.0 120.896
11110.0 198.814
11110.0 234.860
11110.0 199.078
11110.0 118.786
11110.1 75.4120
11110.1 45.8483
11110.1 31.0201
11110.2 22.8245
11110.2 14.7205
11110.3 11.0415
11110.4 7.91592
11110.5 6.73486
11110.8 5.70556
11111.0 5.33317
11111.9 4.93074
11113.8 4.80256
11117.5 4.72870
11125.0 4.63540
11140.0 4.48156
11155.0 4.35083
11170.0 4.23732
11185.0 4.13749
11200.0 4.04881
11215.0 3.96967
11222.5 3.93518
11226.2 3.92845
11228.1 3.96609
11229.0 4.14715
11229.5 4.84404
11229.6 5.53837
11229.7 7.13463
11229.8 9.19919
11229.9 14.0183
11229.9 19.2235
11229.9 29.4022
11229.9 52.3219
11230.0 88.8141
11230.0 137.522
11230.0 175.218
11230.0 137.816
11230.0 89.1694
11230.1 52.6420
11230.1 29.6553
11230.1 19.4262
11230.2 14.1853
11230.2 9.32122
11230.3 7.48384
11230.4 5.69668
11230.5 4.97621
11230.9 4.18946
11231.8 3.97025
11233.6 3.90362
11237.2 3.87195
11244.3 3.83692
11258.7 3.77808
11287.3 3.67511
11344.5 3.50679
11401.7 3.37159
11430.4 3.31258
11444.7 3.28529
11451.8 3.27494
11455.4 3.28284
11457.2 3.34055
11458.1 3.57735
11458.3 3.82589
11458.5 4.47317
11458.6 5.30425
11458.7 7.37600
11458.8 10.1297
11458.9 15.1532
11458.9 21.2093
11458.9 32.9368
11458.9 58.8022
11459.0 93.8255
11459.0 148.859
11459.0 185.900
11459.0 149.148
11459.0 94.1858
11459.1 59.1341
11459.1 47.9466
11459.1 33.2031
11459.1 18.9745
11459.2 11.8263
11459.2 9.09465
11459.3 6.25729
11459.4 5.07875
11459.6 4.13537
11459.8 3.78727
11460.5 3.40235
11461.9 3.29301
11464.7 3.25910
11470.3 3.24097
11481.5 3.21869
11504.0 3.17946
11549.0 3.10699
11638.9 2.97652
11818.7 2.74653
12178.4 2.30624
12358.3 2.06010
12538.1 1.77510
12717.9 1.43096
12807.9 1.22966
12852.8 1.12455
12864.1 1.10175
12875.3 1.08993
12880.9 1.09984
12886.5 1.15582
12889.3 1.24699
12890.8 1.34185
12892.2 1.51566
12893.6 1.88796
12894.3 2.24990
12895.0 2.89128
12895.3 3.43316
12895.7 4.21733
12896.0 5.44860
12896.4 7.54000
12896.7 11.5123
12896.9 15.1073
12897.1 20.4583
12897.3 30.1194
12897.4 47.2604
12897.5 62.7101
12897.6 86.4146
12897.7 124.103
12897.8 183.659
12897.9 293.655
12898.0 366.154
12898.1 294.155
12898.2 183.468
12898.4 105.700
12898.5 67.5999
12898.6 44.9975
12898.7 32.7459
12898.9 24.3717
12899.0 19.2323
12899.2 12.7618
12899.5 9.19762
12899.7 7.03440
12900.2 4.69052
12900.7 3.46943
12901.2 2.76737
12902.2 2.03689
12903.2 1.67635
12904.2 1.47499
12906.2 1.26538
12908.2 1.16189
12910.2 1.10208
12914.1 1.03604
12922.1 0.973389
12930.0 0.936534
12945.9 0.880881
12961.8 0.831444
13025.4 0.638216
13152.6 0.245170
13184.4 0.157138
13216.2 0.0838983
13232.1 0.0561733
13248.0 0.0369826
13263.9 0.0290031
13279.8 0.0357252
13295.7 0.0617737
13311.6 0.113310
13327.5 0.198655
13343.4 0.329125
13359.3 0.520831
13375.1 0.796384
13391.0 1.19095
13399.0 1.45534
13403.0 1.64091
13405.0 1.88207
13405.5 2.06989
13405.9 2.53894
13406.2 3.15197
13406.4 4.73854
13406.6 6.82134
13406.7 11.3863
13406.8 16.2988
13406.8 25.9444
13406.8 34.5705
13406.9 48.2928
13406.9 71.3196
13406.9 124.157
13407.0 201.089
13407.0 246.238
13407.0 201.584
13407.1 124.799
13407.1 82.8845
13407.1 62.7803
13407.1 43.4406
13407.2 35.0200
13407.2 22.2721
13407.3 16.6233
13407.4 9.61169
13407.4 6.81179
13407.6 4.28347
13407.8 3.31934
13408.2 2.52709
13408.6 2.24773
13409.3 2.05436
13410.1 2.00501
13413.1 2.06108
13419.0 2.35065
13431.0 3.12586
13443.0 4.19695
13455.0 5.72311
13466.9 8.05807
13478.9 12.1841
13484.9 15.9233
13487.9 18.7724
13490.9 22.8812
13493.9 29.4666
13495.4 34.5123
13496.9 41.6455
13498.4 52.5461
13499.9 70.3775
13501.4 102.955
13502.1 129.378
13502.9 165.174
13503.9 228.228
13505.0 244.516
13506.1 166.897
13507.1 88.8417
13507.7 63.8680
13508.2 46.7704
13508.7 34.8735
13509.3 26.5503
13510.3 16.4780
13511.4 11.2804
13512.5 8.55869
13513.5 7.17031
13515.6 6.35290
13519.9 7.53807
13524.1 9.75082
13532.6 15.0019
13541.1 21.1972
13558.0 38.4074
13575.0 66.6785
13597.5 129.439
13620.0 190.130
13631.3 192.142
13642.5 174.555
13665.0 123.533
13682.5 92.3312
13700.1 70.8499
13717.6 56.2018
13735.1 45.9731
13770.2 33.1307
13805.2 25.6844
13840.3 20.9528
13875.4 17.7311
13945.5 13.6878
14015.6 11.2854
14085.7 9.70417
14155.8 8.58483
14190.9 8.13850
14208.4 7.93715
14217.2 7.84243
14221.6 7.80192
14223.8 7.80562
14224.9 7.90210
14225.4 8.30847
14225.7 9.69799
14225.8 10.9781
14225.8 14.0535
14225.9 18.2013
14225.9 24.5374
14225.9 38.1174
14226.0 56.7331
14226.0 75.3368
14226.0 113.247
14226.0 142.988
14226.0 113.447
14226.0 75.3981
14226.1 46.2084
14226.1 28.0661
14226.1 16.9732
14226.2 12.4418
14226.3 10.7954
14226.5 8.62877
14226.9 7.98039
14227.8 7.79412
14229.6 7.72854
14233.1 7.67983
14240.1 7.60545
14254.2 7.46768
14282.3 7.21206
14338.5 6.76223
14394.7 6.37642
14422.8 6.20302
14436.9 6.12314
14443.9 6.09704
14447.4 6.13812
14449.2 6.37228
14449.6 6.61599
14450.1 7.28478
14450.3 8.16414
14450.5 10.4277
14450.6 13.1890
14450.7 19.5693
14450.8 27.2432
14450.8 39.5780
14450.9 52.4246
14450.9 65.0494
14450.9 94.0377
14450.9 124.973
14451.0 206.334
14451.0 244.419
14451.0 206.705
14451.1 125.481
14451.1 83.1615
14451.1 58.6428
14451.2 39.9311
14451.2 31.5496
14451.3 20.7733
14451.3 16.1243
14451.5 11.3567
14451.6 9.31089
14451.9 7.63598
14452.1 6.98203
14452.6 6.47792
14453.2 6.28868
14455.2 6.08678
14459.4 6.01231
14467.8 5.95234
14484.5 5.85868
14517.9 5.68642
14584.8 5.37129
14718.5 4.81579
14852.2 4.30573
14919.1 4.04857
14952.5 3.91549
14969.3 3.84723
14977.6 3.81287
14981.8 3.79685
14983.9 3.79435
14984.9 3.81511
14985.4 3.90719
14985.7 4.22703
14985.8 5.15499
14985.9 7.53988
14985.9 10.8103
14986.0 24.7129
14986.0 45.7378
14986.0 24.8023
14986.1 10.8769
14986.1 6.98094
14986.2 4.91368
14986.4 4.12122
14986.7 3.87439
14987.3 3.79976
14988.5 3.77451
14991.0 3.75862
14996.0 3.73606
15006.0 3.69402
15016.0 3.65979
15020.9 3.67976
15023.4 3.83880
15024.1 4.01169
15024.7 4.48551
15025.0 5.11315
15025.3 6.74487
15025.5 8.85543
15025.6 13.5129
15025.7 18.9555
15025.8 30.1859
15025.8 40.7220
15025.9 58.2217
15025.9 88.9480
15025.9 126.930
15026.0 200.763
15026.0 250.001
15026.0 201.168
15026.1 127.438
15026.1 89.4313
15026.1 71.8150
15026.2 44.6455
15026.2 30.5007
15026.3 23.7405
15026.4 15.3736
15026.5 11.2834
15026.6 7.59815
15026.8 6.04437
15027.2 4.78629
15027.5 4.29878
15028.3 3.92406
15029.0 3.78312
15031.9 3.62958
15037.6 3.56508
15049.2 3.50034
15072.3 3.38434
15118.5 3.13401
15164.7 2.83877
15210.8 2.46930
15257.0 1.96990
15280.1 1.63885
15303.2 1.22454
15326.3 0.702610
15337.9 0.408340
15349.4 0.136942
15355.2 0.0499002
15358.1 0.0353443
15361.0 0.0523393
15363.9 0.115704
15366.7 0.247439
15369.6 0.481062
15372.5 0.867198
15375.4 1.49219
15378.3 2.49405
15381.2 4.11243
15384.1 6.76690
15387.0 11.2876
15389.8 19.2418
15392.7 33.9547
15395.6 61.5521
15398.8 115.410
15402.0 167.114
15405.2 153.746
15408.4 109.597
15411.6 76.6503
15414.7 56.0859
15417.9 43.1865
15421.0 34.7189
15424.2 28.8860
15427.3 24.6928
15433.6 19.1743
15439.9 15.7593
15446.2 13.4716
15458.8 10.6351
15471.4 8.95734
15484.0 7.85272
15509.2 6.47836
15534.3 5.64139
15559.5 5.06201
15572.1 4.82958
15584.7 4.62419
15597.3 4.44326
15603.6 4.37723
15606.8 4.41930
15607.6 4.49515
15608.3 4.71884
15608.7 5.03299
15609.1 5.84483
15609.3 6.89050
15609.5 9.23787
15609.6 11.9545
15609.7 17.5503
15609.8 22.7943
15609.8 31.5051
15609.9 46.8435
15609.9 68.1930
15610.0 106.262
15610.0 132.440
15610.1 106.518
15610.1 68.5116
15610.1 51.4670
15610.2 39.8935
15610.2 24.4156
15610.3 16.9460
15610.4 13.3562
15610.5 9.15740
15610.6 7.39733
15610.9 5.82310
15611.2 5.19054
15611.7 4.69220
15612.2 4.50279
15614.4 4.28397
15618.7 4.17876
15627.3 4.06180
15644.4 3.86514
15678.8 3.51471
15747.5 2.88586
15816.2 2.26559
15850.5 1.93875
15867.7 1.77584
15876.3 1.72502
15878.4 1.74169
15880.6 1.82897
15881.7 1.96953
15882.7 2.37233
15883.3 2.92225
15883.5 3.45393
15883.8 4.33988
15884.1 6.14287
15884.2 7.86504
15884.3 10.5011
15884.5 15.6821
15884.6 20.0992
15884.6 25.7047
15884.7 35.9591
15884.7 50.5111
15884.8 80.8639
15884.9 137.677
15884.9 221.407
15885.0 275.152
15885.1 221.695
15885.1 138.041
15885.2 81.1934
15885.3 50.7879
15885.3 34.3810
15885.4 24.8087
15885.5 18.8193
15885.5 14.8509
15885.7 10.3601
15885.8 7.65598
15885.9 6.12184
15886.2 4.34291
15886.5 3.40872
15886.8 2.89148
15887.3 2.34321
15888.4 1.91482
15889.5 1.75109
15891.6 1.61428
15893.8 1.54990
15902.5 1.41495
15919.9 1.21209
15954.6 0.811010
15989.3 0.414630
16006.7 0.238017
16015.3 0.162731
16024.0 0.101212
16032.7 0.0589732
16041.4 0.0437260
16050.1 0.0659251
16058.7 0.140261
16063.1 0.203164
16067.4 0.287509
16076.1 0.537471
16084.8 0.933587
16093.5 1.54035
16102.1 2.45549
16110.8 3.83048
16119.5 5.90592
16128.2 9.07375
16136.9 13.9874
16145.5 21.7526
16154.2 34.2191
16162.9 54.2287
16176.5 106.569
16190.0 160.378
16196.8 164.647
16203.6 152.151
16217.1 111.317
16226.2 88.3049
16235.3 71.2121
16244.4 58.7703
16253.5 49.6207
16262.6 42.7574
16271.6 37.5011
16276.2 35.3318
16280.7 33.4407
16283.0 32.6159
16285.3 31.9701
16286.4 31.8340
16287.0 31.8997
16287.6 32.1673
16288.1 32.9250
16288.4 33.7446
16288.7 35.1644
16289.0 38.0835
16289.1 40.6173
16289.3 44.6522
16289.4 51.5767
16289.5 64.7322
16289.6 76.0605
16289.7 93.3618
16289.8 120.769
16289.8 171.172
16289.9 251.436
16290.0 311.954
16290.1 251.805
16290.2 170.767
16290.3 116.328
16290.4 85.1926
16290.4 67.5938
16290.5 57.9361
16290.6 50.8143
16290.7 46.0344
16290.9 40.4820
16291.1 37.1535
16291.2 35.2051
16291.6 32.9624
16291.9 31.7182
16292.3 30.9547
16293.0 30.0620
16293.7 29.5129
16294.3 29.1206
16295.7 28.5268
16298.5 27.6134
16301.3 26.8360
16306.8 25.4654
16312.3 24.2579
16323.4 22.2011
16334.5 20.5107
16356.7 17.9028
16378.8 15.9929
16423.1 13.3987
16467.5 11.7277
16511.8 10.5641
16556.1 9.70749
16644.8 8.52739
16733.4 7.74749
16822.0 7.18917
16866.4 6.96531
16888.5 6.86493
16910.7 6.77276
16932.8 6.69200
16943.9 6.65933
16955.0 6.63776
16966.1 6.64280
16971.6 6.66973
16977.2 6.73677
16979.9 6.80061
16982.7 6.90356
16985.5 7.07838
16988.2 7.40071
16989.6 7.67218
16991.0 8.07871
16992.4 8.73505
16993.8 9.86999
16995.2 12.1204
16995.9 14.1449
16996.6 17.4490
16997.3 23.4693
16997.6 28.4462
16997.9 35.5944
16998.3 47.0373
16998.6 65.3308
16999.0 98.3109
16999.3 156.067
16999.7 246.424
17000.0 307.073
17000.3 247.286
17000.7 157.154
17001.0 107.263
17001.2 77.1654
17001.5 57.4447
17001.8 45.0131
17002.3 30.2703
17002.9 22.6146
17003.4 18.0369
17004.0 15.1905
17005.1 11.8972
17006.1 10.1600
17007.2 9.13354
17008.3 8.47651
17009.4 8.03019
17011.6 7.47668
17013.8 7.16051
17016.0 6.96064
17018.1 6.82512
17022.5 6.65524
17026.9 6.55411
17035.6 6.43671
17044.3 6.36614
17053.1 6.31498
17070.5 6.23741
17088.0 6.17434
17105.4 6.11816
17140.3 6.01681
17175.2 5.92441
17210.1 5.83819
17245.0 5.75654
17262.5 5.71675
17271.2 5.69787
17275.6 5.69699
17277.8 5.74071
17278.9 5.94881
17279.4 6.75866
17279.7 9.35231
17279.7 11.5807
17279.8 16.5040
17279.9 30.5680
17279.9 45.3482
17279.9 62.3441
17279.9 86.6029
17280.0 126.951
17280.0 168.908
17280.0 128.153
17280.1 87.9849
17280.1 54.1341
17280.1 40.4601
17280.1 25.5838
17280.2 17.2014
17280.2 13.7686
17280.3 10.0186
17280.4 8.38684
17280.8 6.51915
17281.5 5.92987
17282.9 5.75265
17285.7 5.69528
17291.3 5.66713
17302.6 5.63791
17325.0 5.58966
17370.0 5.50038
17460.0 5.33584
17640.0 5.04277
17819.9 4.77632
17909.9 4.64684
17954.9 4.58240
17977.4 4.55237
17988.6 4.54824
17994.2 4.59189
17995.6 4.64386
17997.0 4.79128
17997.8 4.99446
17998.5 5.52998
17998.8 6.20874
17999.2 7.86585
17999.3 9.83711
17999.5 13.7795
17999.6 17.8228
17999.7 24.9624
17999.8 38.7740
17999.8 48.9391
17999.9 65.4580
17999.9 103.264
18000.0 126.787
18000.1 103.566
18000.1 65.8419
18000.2 43.7991
18000.3 31.7522
18000.3 24.2144
18000.4 19.3101
18000.5 13.6445
18000.6 10.6703
18000.9 7.76559
18001.1 6.55235
18001.6 5.51918
18002.1 5.11246
18003.1 4.79718
18004.1 4.67918
18006.0 4.58764
18008.0 4.55239
18015.8 4.50773
18031.4 4.47548
18062.6 4.42656
18125.1 4.33161
18250.1 4.13240
18500.0 3.65168
18625.0 3.33255
18749.9 2.91265
18812.4 2.64279
18874.9 2.31326
18937.4 1.90078
18953.0 1.78128
18968.6 1.65468
18984.3 1.52546
18992.1 1.48613
18994.0 1.50296
18996.0 1.58581
18997.0 1.71814
18997.9 2.09631
18998.4 2.61098
18998.9 3.96803
18999.2 5.71365
18999.4 9.70732
18999.5 14.0744
18999.6 22.8050
18999.7 30.7538
18999.8 43.6200
18999.8 65.6847
18999.9 112.894
18999.9 180.341
19000.0 224.463
19000.1 181.106
19000.1 112.939
19000.2 77.2537
19000.2 57.7382
19000.3 41.7264
19000.3 33.1423
19000.4 21.3808
19000.5 15.0322
19000.6 11.2613
19000.7 8.85236
19000.8 6.18495
19001.2 3.80182
19001.5 2.83396
19002.2 2.06577
19002.9 1.76922
19004.3 1.53439
19005.7 1.43942
19011.4 1.29964
19022.6 1.16137
19045.1 0.912329
19090.0 0.395229
19112.5 0.164456
19123.8 0.0808220
19135.0 0.0405405
19140.6 0.0454447
19146.2 0.0738569
19151.9 0.132844
19157.5 0.231696
19163.1 0.382747
19168.7 0.602610
19174.3 0.915193
19177.2 1.12469
19178.6 1.28720
19179.3 1.54737
19179.6 2.30607
19179.8 4.75753
19179.9 11.2862
19179.9 21.4512
19179.9 32.5367
19180.0 54.0140
19180.0 84.9758
19180.0 107.271
19180.0 85.4549
19180.0 54.6066
19180.1 33.0827
19180.1 18.3170
19180.2 8.21318
19180.3 3.79046
19180.5 2.13599
19180.9 1.65017
19181.8 1.58397
19183.6 1.72742
19187.1 2.14833
