Ti-46(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
266825 5.55900
266884 7.52067
266942 10.6492
267000 12.9662
267058 11.2074
267116 8.21429
267175 6.18215
267235 5.02692
267294 4.35117
267354 3.93165
267472 3.46233
267591 3.21847
267710 3.07321
267828 2.97763
268066 2.85870
268303 2.78517
268541 2.73260
269015 2.65606
269490 2.59724
269965 2.55210
270203 2.54367
270321 2.55094
270440 2.57731
270559 2.64887
270618 2.72237
270677 2.84815
270737 3.07654
270796 3.52429
270826 3.91324
270856 4.50310
270885 5.41966
270915 6.84214
270957 9.99207
271000 12.5550
271043 11.1000
271085 8.22433
271122 6.43924
271159 5.31284
271197 4.59715
271234 4.12424
271308 3.56395
271382 3.25727
271456 3.06960
271530 2.94485
271679 2.79092
271827 2.69936
271976 2.63777
272272 2.55719
272866 2.46221
273459 2.40024
274053 2.36109
274349 2.35704
274646 2.37795
274943 2.46019
275091 2.55487
275240 2.72824
275388 3.06551
275536 3.78895
275611 4.47160
275685 5.59274
275759 7.52017
275833 10.8955
275917 17.0501
276000 21.9715
276084 18.9875
276167 13.3140
276242 9.75327
276316 7.55033
276391 6.16912
276466 5.26783
276615 4.21129
276764 3.63992
276913 3.29274
277063 3.06341
277361 2.78160
277660 2.61455
277958 2.50197
278555 2.35256
279152 2.24877
279749 2.16519
280048 2.12964
280346 2.10668
280496 2.11340
280570 2.13108
280645 2.17146
280720 2.26354
280757 2.35101
280794 2.49453
280831 2.74418
280869 3.21385
280906 4.18811
280925 5.06437
280943 6.37521
280972 9.37111
281000 11.6911
281028 10.1561
281057 7.36707
281080 5.75655
281103 4.72084
281126 4.04888
281148 3.59829
281194 3.05790
281240 2.75989
281286 2.57708
281332 2.45623
281423 2.30808
281515 2.22099
281607 2.16316
281790 2.08835
281973 2.03863
282156 2.00031
282523 1.93891
283256 1.83615
283989 1.73636
284722 1.62875
285455 1.50671
285822 1.44129
286005 1.41097
286188 1.38926
286372 1.39568
286463 1.42749
286555 1.50627
286647 1.69295
286692 1.87256
286738 2.16731
286784 2.67550
286830 3.61075
286876 5.47064
286898 7.06603
286921 9.38001
286961 15.3390
287000 20.2416
287039 17.5820
287079 12.1945
287109 9.10957
287140 7.06256
287171 5.69707
287201 4.76599
287263 3.62148
287324 2.97456
287385 2.56897
287446 2.29526
287569 1.95036
287691 1.73993
287814 1.59416
288059 1.39277
288549 1.11650
289039 0.874138
289529 0.616815
290019 0.344887
290264 0.233545
290387 0.203113
290509 0.207614
290632 0.272356
290754 0.439728
290877 0.779712
290999 1.40236
291124 2.48971
291250 4.17686
291500 8.60548
291625 10.0219
291751 10.3354
292001 9.06833
292217 7.65745
292433 6.53002
292649 5.69004
292864 5.06254
293296 4.20793
293728 3.65868
294159 3.27382
294591 2.98485
295454 2.56443
296317 2.25070
297180 1.98338
297612 1.85958
297828 1.80256
298044 1.75520
298259 1.73608
298367 1.75440
298475 1.81807
298583 1.98539
298637 2.15223
298691 2.42926
298745 2.91189
298799 3.80260
298853 5.58049
298907 9.30834
298953 15.0210
299000 19.7552
299047 17.2296
299093 12.0550
299137 8.62820
299180 6.53147
299224 5.22583
299267 4.37765
299355 3.38138
299442 2.83664
299529 2.49988
299616 2.27190
299790 1.97984
299964 1.79412
300138 1.65931
300487 1.46286
300835 1.31931
301183 1.23444
301358 1.24788
301532 1.38256
301619 1.56947
301706 1.95966
301793 2.84068
301837 3.67752
301880 4.99054
301940 7.73391
302000 9.79642
302060 8.27285
302120 5.62993
302194 3.54622
302269 2.47285
302343 1.88163
302418 1.52277
302566 1.11456
302715 0.884702
303013 0.615862
303310 0.457036
303608 0.379280
303905 0.416926
304054 0.504942
304203 0.662153
304351 0.914106
304500 1.29326
304750 2.32838
305000 4.01050
305500 8.68616
305750 10.3222
306000 10.8303
306500 9.76204
306918 8.42372
307335 7.30295
307753 6.44176
308171 5.78374
309006 4.86611
309842 4.26183
310677 3.83039
311512 3.50136
313183 3.01326
314854 2.63991
316525 2.31336
317360 2.15599
318195 2.00282
318613 1.93522
318822 1.90989
319031 1.89914
319240 1.92340
319344 1.96501
319448 2.04827
319553 2.21431
319657 2.56401
319709 2.88152
319762 3.38049
319814 4.18804
319866 5.50263
319933 8.11603
320000 10.1317
320067 8.76197
320134 6.29138
320184 4.96365
320234 4.07269
320283 3.47233
320333 3.05812
320433 2.54191
320532 2.24326
320631 2.05069
320731 1.91573
320930 1.73435
321328 1.51433
321726 1.35780
322521 1.08950
323317 0.827210
324113 0.563964
324909 0.340068
325306 0.283140
325505 0.284023
325704 0.314944
325903 0.387240
326102 0.515856
326301 0.720376
326500 1.02548
326875 1.98009
327250 3.59135
328000 8.29079
328375 10.0492
328750 10.7027
329500 9.84534
330339 8.18821
331178 6.89444
331597 6.41395
332016 6.07801
332226 6.02303
332436 6.18913
332541 6.48608
332645 7.14570
332698 7.74828
332750 8.68620
332803 10.1749
332855 12.5353
332928 17.5627
333000 21.5120
333073 18.9475
333145 14.1964
333205 11.4024
333264 9.59402
333324 8.41133
333383 7.61085
333502 6.62624
333621 6.05641
333740 5.68388
333859 5.41754
334098 5.04765
334574 4.57875
335050 4.24037
335526 3.94691
336002 3.66269
336479 3.36581
336598 3.30108
336717 3.28898
336776 3.36146
336806 3.45459
336836 3.62797
336866 3.96113
336895 4.63478
336925 6.12913
336940 7.52646
336955 9.67617
336977 14.8240
337000 19.3486
337023 17.4351
337045 12.9230
337069 9.58873
337092 7.61974
337116 6.43224
337139 5.67566
337163 5.16066
337186 4.79404
337233 4.31334
337280 4.01240
337327 3.80569
337421 3.53241
337515 3.34975
337609 3.20996
337796 2.98846
338172 2.61577
338547 2.23599
338923 1.79978
339298 1.28947
339486 1.02586
339674 0.814022
339768 0.766511
339861 0.800843
339955 0.974868
340049 1.37780
340162 2.34747
340275 4.07760
340500 9.48383
340613 11.6957
340726 12.6874
340951 12.0919
341136 10.8545
341321 9.72752
341507 8.82479
341692 8.11806
342062 7.11448
342433 6.44902
342803 5.97805
343173 5.62678
343914 5.13425
344655 4.80107
345396 4.56182
345766 4.47410
345951 4.44306
346136 4.42877
346322 4.45042
346414 4.49014
346507 4.56978
346599 4.72766
346692 5.05668
346738 5.35234
346785 5.81235
346831 6.54766
346877 7.72459
346939 10.1424
347000 12.0327
347062 10.8044
347123 8.53811
347173 7.22660
347223 6.37525
347272 5.82026
347322 5.44583
347422 4.99155
347521 4.73546
347621 4.57407
347721 4.46331
347920 4.31937
348119 4.22676
348318 4.15920
348717 4.06078
349513 3.92527
350310 3.82349
351904 3.66402
353497 3.53597
355091 3.42569
355887 3.37495
356684 3.32675
357481 3.28274
357879 3.26468
358278 3.25389
358676 3.26266
358875 3.28558
359074 3.33826
359274 3.45956
359373 3.57659
359473 3.77193
359572 4.12082
359672 4.80587
359722 5.40662
359772 6.33247
359821 7.80591
359871 10.1627
359936 14.8334
360000 18.3258
360065 15.7193
360129 11.2651
360172 9.12399
360215 7.63926
360300 5.88720
360385 4.97394
360471 4.44759
360556 4.11739
360642 3.89577
360812 3.62242
360983 3.46217
361154 3.35635
361496 3.22181
361837 3.14138
362008 3.12120
362179 3.12756
362350 3.19670
362435 3.28475
362520 3.44849
362606 3.76037
362691 4.38753
362777 5.75081
362819 7.00179
362862 8.91297
362931 13.8024
363000 18.3082
363069 16.7681
363138 12.6120
363209 9.50446
363280 7.64260
363280 3.38874
400000 3.27254
450000 3.15132
500000 3.06304
550000 3.00018
600000 2.95739
650000 2.93070
700000 2.91708
750000 2.91417
800000 2.92004
850000 2.93313
900000 2.95211
908820 2.95630
908820 2.95630
950000 2.97588
1.00000E+06 3.00346
1.10000E+06 3.06686
1.20000E+06 3.13681
1.25000E+06 3.17298
1.30000E+06 3.20914
1.40000E+06 3.28068
1.50000E+06 3.34915
1.60000E+06 3.41296
1.61972E+06 3.42443
1.70000E+06 3.47112
1.75000E+06 3.49710
1.80000E+06 3.52307
1.90000E+06 3.56864
2.00000E+06 3.60788
2.05390E+06 3.62007
2.05391E+06 3.62008
2.05392E+06 3.62008
2.05392E+06 3.62008
2.25000E+06 3.66443
2.50000E+06 3.72099
2.66852E+06 3.72579
3.00000E+06 3.73522
3.02700E+06 3.73305
3.02702E+06 3.73305
3.02702E+06 3.73305
3.12560E+06 3.72516
3.12563E+06 3.72516
3.12564E+06 3.72515
3.12564E+06 3.72515
3.23774E+06 3.71618
3.23774E+06 3.71618
3.28383E+06 3.71250
3.28383E+06 3.71249
3.30680E+06 3.71066
3.30683E+06 3.71066
3.30683E+06 3.71066
3.37141E+06 3.70549
3.37141E+06 3.70548
3.50000E+06 3.69520
3.64730E+06 3.67530
3.92630E+06 3.63760
4.00000E+06 3.62765
4.50000E+06 3.54661
5.00000E+06 3.45928
5.50000E+06 3.36952
6.00000E+06 3.27942
6.50000E+06 3.19008
7.00000E+06 3.10203
7.50000E+06 3.01550
8.00000E+06 2.93073
8.18852E+06 2.89960
8.30571E+06 2.88022
8.50000E+06 2.84817
9.00000E+06 2.76854
9.50000E+06 2.69273
9.73122E+06 2.65978
1.00000E+07 2.62161
1.00342E+07 2.61710
1.00342E+07 2.61709
1.05000E+07 2.55591
1.05791E+07 2.54650
1.05791E+07 2.54649
1.10000E+07 2.49621
1.15000E+07 2.44220
1.20000E+07 2.39501
1.25000E+07 2.35192
1.30000E+07 2.31624
1.34800E+07 2.28520
1.34865E+07 2.28479
1.35000E+07 2.28388
1.40000E+07 2.25550
1.45000E+07 2.22941
1.50000E+07 2.20819
1.55000E+07 2.18788
1.60000E+07 2.17109
1.65000E+07 2.15542
1.70000E+07 2.14253
1.75000E+07 2.13102
1.80000E+07 2.12190
1.85000E+07 2.11435
1.90000E+07 2.10892
1.95000E+07 2.10517
2.00000E+07 2.10326
