Pb-204(n,g) ENDF/B-VII.1
20798.8 0.00545928
20826.3 0.00245456
20881.3 0.00173516
20991.4 0.00166168
21211.4 0.00200207
21321.5 0.00232191
21431.5 0.00282785
21541.5 0.00388254
21569.0 0.00450475
21596.5 0.00589098
21624.0 0.0121894
21637.8 0.0354216
21641.2 0.0584331
21644.7 0.120706
21646.4 0.202077
21648.1 0.411129
21649.0 0.666519
21649.4 0.894057
21649.8 1.26014
21650.2 1.90103
21650.7 3.16152
21650.9 4.32034
21651.1 6.07142
21651.3 8.93889
21651.5 13.7031
21651.8 21.9230
21652.0 27.4028
21652.2 21.9225
21652.5 13.7028
21652.7 8.11771
21653.0 5.13458
21653.3 3.47648
21653.5 2.51877
21654.0 1.46877
21654.5 0.956390
21655.0 0.670929
21655.6 0.496409
21656.6 0.303488
21658.6 0.148287
21660.7 0.0887043
21664.7 0.0434903
21668.8 0.0270047
21677.0 0.0149332
21685.2 0.0106932
21717.8 0.00697461
21750.5 0.00685994
21783.2 0.00743268
21848.5 0.00969421
21913.9 0.0139045
21979.3 0.0223157
22011.9 0.0299993
22044.6 0.0426748
22077.3 0.0657282
22085.5 0.0744372
22093.6 0.0849861
22101.8 0.0979160
22105.9 0.105487
22110.0 0.113952
22114.0 0.123477
22118.1 0.134184
22122.2 0.146330
22126.3 0.160098
22134.5 0.193886
22142.6 0.238789
22150.8 0.299644
22159.0 0.383610
22167.1 0.500766
22175.3 0.662820
22182.5 0.847917
22189.7 1.05891
22204.0 1.32185
22211.2 1.24360
22218.4 1.05715
22232.7 0.661135
22249.1 0.382054
22265.4 0.237678
22281.8 0.159271
22298.1 0.113311
22314.5 0.0844460
22330.8 0.0652916
22363.5 0.0423771
22396.2 0.0297854
22428.9 0.0221670
22494.3 0.0138360
22559.7 0.00964443
22625.2 0.00726291
22756.0 0.00485293
22886.8 0.00381901
23017.6 0.00349465
23083.0 0.00363294
23148.4 0.00432070
23213.8 0.00828345
23230.2 0.0123366
23246.5 0.0236857
23254.7 0.0391994
23258.8 0.0544724
23262.9 0.0818268
23267.0 0.138756
23269.0 0.193779
23271.0 0.289787
23273.1 0.482671
23274.1 0.660013
23275.1 0.956299
23276.2 1.50537
23276.7 1.97320
23277.2 2.69168
23277.7 3.86819
23278.2 5.95781
23278.7 10.0466
23279.0 13.6376
23279.2 18.6514
23279.6 30.0509
23280.0 37.4210
23280.4 29.7452
23280.8 18.6506
23281.2 11.2652
23281.6 7.22587
23282.0 4.93898
23282.4 3.55884
23282.8 2.67432
23283.3 2.07789
23284.1 1.35322
23284.9 0.948879
23285.7 0.701455
23287.3 0.428873
23289.0 0.288643
23290.6 0.207713
23293.9 0.122994
23297.2 0.0816593
23300.4 0.0585789
23307.0 0.0349602
23313.5 0.0237623
23320.1 0.0175924
23333.2 0.0113912
23359.4 0.00694525
23385.6 0.00543325
23438.0 0.00450619
23490.4 0.00440400
23595.2 0.00506059
23700.0 0.00670975
23804.7 0.0102533
23857.1 0.0135893
23909.5 0.0192119
23961.9 0.0297210
23988.1 0.0387378
24001.2 0.0449023
24014.3 0.0526687
24020.9 0.0573330
24027.4 0.0626402
24034.0 0.0687098
24040.5 0.0756886
24047.1 0.0837590
24053.6 0.0931481
24060.2 0.104141
24066.7 0.117077
24073.3 0.132449
24079.8 0.150817
24086.4 0.172914
24092.9 0.199659
24099.5 0.232184
24106.0 0.271833
24119.1 0.378148
24128.8 0.483619
24138.6 0.603893
24158.0 0.753665
24167.7 0.708982
24177.5 0.602633
24196.9 0.376929
24216.6 0.231106
24236.2 0.149972
24255.9 0.103446
24275.6 0.0751200
24295.3 0.0568570
24314.9 0.0444936
24354.3 0.0294374
24393.6 0.0210899
24432.9 0.0162428
24472.3 0.0147162
24482.1 0.0159823
24492.0 0.0208129
24501.8 0.0484205
24504.2 0.0761815
24506.7 0.151094
24507.9 0.248248
24509.2 0.494582
24509.8 0.793812
24510.4 1.46117
24510.7 2.17187
24511.0 3.46672
24511.2 4.65329
24511.3 6.34971
24511.5 8.98605
24511.6 13.1025
24511.8 21.1728
24512.0 26.1958
24512.2 20.7428
24512.4 13.1023
24512.6 8.56189
24512.7 5.82395
24512.9 4.14937
24513.1 3.08048
24513.4 1.87066
24513.7 1.26229
24514.4 0.672559
24515.1 0.420259
24516.4 0.210093
24517.8 0.127809
24520.5 0.0645515
24523.2 0.0410556
24528.6 0.0235068
24534.0 0.0170455
24544.8 0.0120800
24555.6 0.0100717
24577.2 0.00820193
24598.8 0.00718390
24685.2 0.00504630
24771.5 0.00390970
24857.9 0.00318902
25030.7 0.00235173
25203.4 0.00190787
25376.2 0.00165803
25549.0 0.00153214
25721.7 0.00159532
25808.1 0.00216164
25851.3 0.00447881
25872.9 0.0135220
25878.3 0.0226408
25883.7 0.0477573
25886.4 0.0812967
25889.1 0.170332
25890.4 0.283721
25891.8 0.563821
25892.5 0.892912
25893.1 1.59597
25893.5 2.30605
25893.8 3.52820
25894.2 5.99202
25894.3 8.11845
25894.5 11.0004
25894.7 17.6003
25895.0 22.0002
25895.3 17.5999
25895.5 11.0002
25895.7 7.40595
25895.9 5.24058
25896.1 3.84553
25896.3 2.91809
25896.7 1.80492
25897.1 1.22779
25898.0 0.664274
25898.8 0.414212
25900.4 0.204976
25902.0 0.122098
25905.2 0.0579515
25908.5 0.0341039
25914.9 0.0163177
25921.4 0.00989134
25934.4 0.00520432
25947.3 0.00353949
25999.1 0.00191664
26102.6 0.00152441
26309.7 0.00152025
26516.8 0.00171818
26723.9 0.00215258
26827.4 0.00253498
26931.0 0.00312620
27034.5 0.00409896
27138.0 0.00585528
27189.8 0.00731699
27241.6 0.00952027
27293.4 0.0130681
27345.1 0.0193301
27371.0 0.0244394
27396.9 0.0319975
27422.8 0.0438714
27448.7 0.0640690
27474.6 0.102627
27487.5 0.136519
27500.4 0.190315
27506.9 0.229878
27513.4 0.282785
27516.6 0.316228
27519.9 0.355637
27523.1 0.402757
27526.3 0.459253
27529.6 0.528062
27532.8 0.612186
27536.0 0.716740
27539.3 0.847182
27542.5 1.01241
27545.7 1.22175
27549.0 1.48887
27552.2 1.82435
27556.2 2.33543
27560.1 2.91983
27568.0 3.65007
27572.0 3.43426
27575.9 2.91782
27583.8 1.82254
27592.4 1.07573
27601.0 0.679015
27609.7 0.459394
27618.3 0.328959
27626.9 0.246340
27635.5 0.191138
27652.8 0.124771
27670.0 0.0882587
27687.2 0.0663072
27721.7 0.0432089
27756.2 0.0340605
27773.4 0.0333453
27790.7 0.0361886
27807.9 0.0461395
27816.5 0.0570630
27825.1 0.0770930
27833.8 0.118076
27838.1 0.156229
27842.4 0.220171
27846.7 0.338758
27851.0 0.594473
27853.2 0.847922
27854.2 1.03816
27855.3 1.29381
27856.4 1.65245
27856.9 1.88478
27857.5 2.15791
27858.0 2.49252
27858.5 2.89618
27859.1 3.38195
27859.6 3.94978
27860.5 5.05532
27861.3 6.31819
27863.0 7.88355
27863.9 7.41791
27864.7 6.30216
27866.4 3.94839
27867.5 2.90300
27868.5 2.17920
27870.6 1.31775
27872.7 0.867861
27874.8 0.610913
27876.9 0.451840
27879.0 0.348100
27883.2 0.225405
27887.4 0.158533
27891.6 0.118365
27900.0 0.0744615
27908.4 0.0521888
27916.8 0.0393303
27933.6 0.0256764
27950.5 0.0188524
27967.3 0.0148898
28000.9 0.0106305
28034.5 0.00859007
28068.1 0.00800471
28084.9 0.00867875
28101.7 0.0116494
28110.2 0.0161612
28118.6 0.0290380
28122.8 0.0466108
28127.0 0.0940160
28129.1 0.155584
28131.2 0.312043
28132.2 0.500503
28132.7 0.668332
28133.3 0.929842
28133.8 1.38833
28134.3 2.24758
28134.6 3.02392
28134.8 4.17786
28135.1 6.01064
28135.4 8.94637
28135.7 14.3118
28136.0 17.8887
28136.3 14.3114
28136.6 8.94609
28136.8 6.57275
28137.0 4.98575
28137.4 3.05953
28137.8 2.01163
28138.2 1.42360
28138.6 1.04886
28139.0 0.808473
28139.7 0.521398
28140.5 0.362254
28141.2 0.267432
28142.8 0.162957
28145.8 0.0798329
28148.9 0.0483569
28155.0 0.0245487
28161.2 0.0158202
28173.4 0.00930014
28185.7 0.00686897
28210.2 0.00493489
28234.7 0.00410232
28283.7 0.00327520
28332.7 0.00281156
28430.7 0.00225484
28528.7 0.00192225
28724.7 0.00161735
28773.7 0.00163757
28822.7 0.00179142
28871.7 0.00265396
28896.2 0.00578056
28908.4 0.0175021
28914.6 0.0612841
28917.6 0.215353
28918.4 0.356967
28919.1 0.695676
28919.5 1.09258
28919.9 1.91058
28920.3 4.04025
28920.5 6.52839
28920.7 11.3679
28920.8 18.4073
28921.0 22.7340
28921.2 17.9664
28921.3 11.3678
28921.5 6.35261
28921.7 3.94824
28922.1 1.87896
28922.5 1.06495
28922.9 0.688590
28923.6 0.351797
28924.4 0.214235
28927.5 0.0613093
28933.6 0.0179023
28945.8 0.00664616
28970.3 0.00536513
28994.8 0.0138848
29001.0 0.0229542
29007.1 0.0478699
29010.1 0.0808930
29013.2 0.167400
29014.7 0.275676
29016.3 0.536396
29017.0 0.832907
29017.8 1.44171
29018.2 2.03755
29018.6 3.02442
29018.9 4.81794
29019.3 8.28604
29019.7 13.2959
29020.0 16.5713
29020.3 13.2955
29020.7 8.28577
29021.0 5.36553
29021.3 3.60192
29021.6 2.54094
29021.9 1.88961
29022.5 1.13303
29023.1 0.754096
29023.8 0.533651
29024.4 0.398744
29025.6 0.245652
29028.1 0.120201
29030.5 0.0713249
29035.4 0.0338984
29040.4 0.0200648
29050.2 0.00981829
29060.0 0.00612207
29079.7 0.00341057
29099.4 0.00243294
29138.7 0.00170667
29178.1 0.00143640
29256.8 0.00122900
29335.5 0.00116208
29492.8 0.00133488
29571.5 0.00238528
29610.9 0.00659985
29620.7 0.0108801
29630.5 0.0227279
29635.5 0.0386821
29640.4 0.0815434
29642.8 0.136968
29644.1 0.188878
29645.3 0.277061
29646.5 0.444715
29647.2 0.592929
29647.8 0.823155
29648.4 1.22210
29649.0 1.96160
29649.3 2.60332
29649.6 3.53996
29649.9 5.04751
29650.2 7.32801
29650.6 11.7840
29651.0 14.6558
29651.4 11.6648
29651.8 7.32773
29652.2 4.23146
29652.7 2.65437
29653.1 1.77289
29653.6 1.26599
29654.0 0.939418
29654.5 0.726980
29655.3 0.470881
29656.2 0.327808
29657.1 0.241092
29658.9 0.146372
29660.7 0.0980742
29662.4 0.0704672
29666.0 0.0415051
29673.1 0.0196319
29680.2 0.0116441
29694.4 0.00576485
29708.6 0.00366147
29737.0 0.00213317
29765.4 0.00158870
29822.1 0.00119068
29878.9 0.00104520
29992.5 0.000933048
30106.0 0.000888762
30560.2 0.000852729
31014.5 0.000911811
31241.6 0.00100507
31355.1 0.00117079
31411.9 0.00167365
31440.3 0.00356471
31454.5 0.0108800
31461.6 0.0386622
31465.1 0.138953
31466.9 0.464019
31467.8 1.34472
31468.2 3.05679
31468.5 5.29296
31468.7 10.4230
31468.8 16.5702
31469.0 20.8451
31469.2 16.5701
31469.3 10.4229
31469.5 6.27550
31469.6 4.06575
31470.0 1.98950
31470.6 0.751486
31471.9 0.237641
31474.6 0.0675298
31479.8 0.0186993
31490.3 0.00562680
31511.4 0.00225185
31553.4 0.00141888
31637.5 0.00127048
31805.6 0.00141067
31973.8 0.00172246
32142.0 0.00230286
32226.0 0.00278985
32310.1 0.00352767
32394.2 0.00472235
32478.3 0.00684585
32520.3 0.00858927
32562.4 0.0111846
32604.4 0.0152913
32646.4 0.0223534
32688.5 0.0360433
32709.5 0.0482802
32730.5 0.0680416
32751.5 0.102840
32762.1 0.130972
32767.3 0.149462
32772.6 0.171962
32777.8 0.199766
32783.1 0.234418
32785.7 0.255055
32788.3 0.278345
32791.0 0.304718
32793.6 0.334561
32798.8 0.407708
32804.1 0.503498
32809.4 0.629934
32814.6 0.794620
32820.2 1.01679
32825.8 1.27058
32837.0 1.58728
32842.6 1.49361
32848.2 1.26948
32859.4 0.793556
32869.1 0.519948
32878.8 0.354415
32888.5 0.252894
32898.2 0.187961
32917.6 0.114323
32937.0 0.0763992
32956.4 0.0545571
32975.8 0.0409046
33014.6 0.0255056
33053.4 0.0175043
33092.2 0.0128385
33131.0 0.00989165
33169.8 0.00792201
33247.4 0.00557568
33325.0 0.00442979
33363.8 0.00425412
33402.6 0.00468599
33441.4 0.00857285
33451.1 0.0127272
33460.8 0.0243174
33465.6 0.0399068
33470.5 0.0815975
33472.9 0.135303
33475.3 0.269045
33476.5 0.426698
33477.1 0.564316
33477.7 0.775221
33478.3 1.13395
33478.9 1.78016
33479.3 2.33606
33479.6 3.13140
33479.9 4.32976
33480.2 6.17359
33480.6 9.89979
33481.0 12.3449
33481.4 9.89943
33481.8 6.17336
33482.3 3.66818
33482.8 2.33604
33483.2 1.58929
33483.7 1.14172
33484.1 0.856255
33484.6 0.664450
33485.5 0.432225
33486.4 0.303093
33487.3 0.224251
33489.1 0.137205
33492.7 0.0671633
33496.3 0.0403942
33503.5 0.0200624
33510.7 0.0126035
33525.1 0.00707261
33539.5 0.00506108
33568.3 0.00354887
33597.2 0.00297333
33654.8 0.00252386
33712.5 0.00240028
33770.1 0.00249520
33827.8 0.00301077
33856.6 0.00375692
33871.0 0.00449243
33885.4 0.00581790
33899.8 0.00861132
33907.1 0.0113615
33914.3 0.0163149
33917.9 0.0204609
33921.5 0.0267220
33925.1 0.0368625
33928.7 0.0549069
33932.3 0.0919982
33934.1 0.127129
33935.9 0.187694
33937.7 0.305545
33939.5 0.582797
33940.4 0.886641
33941.3 1.49618
33942.2 2.95609
33942.6 4.50500
33942.9 5.71094
33943.1 7.29710
33943.3 9.35415
33943.5 11.6839
33944.0 14.5914
33944.2 13.7366
33944.5 11.6836
33944.9 7.29676
33945.5 4.04179
33946.1 2.43714
33946.6 1.59915
33947.2 1.12072
33947.8 0.825780
33948.3 0.632452
33949.5 0.404085
33950.6 0.280097
33951.8 0.205588
33954.0 0.124531
33956.3 0.0838014
33958.6 0.0605187
33960.9 0.0459850
33963.2 0.0363143
33967.7 0.0246605
33972.3 0.0181857
33981.4 0.0116504
33990.5 0.00862335
33999.6 0.00701856
34017.9 0.00557246
34036.1 0.00513405
34054.3 0.00518382
34090.8 0.00634180
34109.1 0.00757537
34127.3 0.00955295
34145.5 0.0128525
34163.8 0.0188211
34172.9 0.0237725
34182.0 0.0311932
34191.1 0.0430241
34200.2 0.0635302
34209.4 0.103847
34213.9 0.140382
34218.5 0.200241
34223.0 0.307921
34225.3 0.396875
34227.6 0.529275
34229.9 0.736860
34232.2 1.08312
34234.4 1.70027
34236.7 2.83448
34238.9 4.53533
34241.0 5.66900
34243.2 4.53432
34245.3 2.83379
34247.8 1.62268
34250.3 1.00240
34252.8 0.668186
34255.3 0.473306
34257.8 0.351402
34260.2 0.270649
34265.2 0.174396
34270.2 0.121471
34275.2 0.0894563
34285.1 0.0544355
34295.1 0.0367090
34305.0 0.0265413
34315.0 0.0201650
34324.9 0.0159129
34344.9 0.0107622
34364.8 0.00787987
34384.7 0.00610398
34404.6 0.00493159
34444.4 0.00352565
34484.2 0.00274378
34563.9 0.00194370
34643.5 0.00155836
34723.1 0.00134091
34882.4 0.00111387
35200.9 0.000942784
35519.5 0.000892474
35838.0 0.000895463
36156.6 0.000950759
36315.9 0.00101959
36475.1 0.00118490
36634.4 0.00195374
36674.2 0.00271164
36714.0 0.00481115
36733.9 0.00765716
36743.9 0.0104447
36753.9 0.0154184
36763.8 0.0256694
36768.8 0.0354536
36773.8 0.0523849
36778.7 0.0856995
36781.2 0.115904
36783.7 0.165163
36786.2 0.254095
36787.5 0.327956
36788.7 0.437067
36789.9 0.609685
36791.2 0.895532
36792.4 1.40433
36793.7 2.34318
36794.8 3.74403
36796.0 4.67584
36797.2 3.73086
36798.4 2.33295
36799.2 1.60764
36800.1 1.14460
36801.0 0.843671
36801.9 0.642345
36803.6 0.403416
36805.4 0.274845
36807.2 0.198656
36808.9 0.150083
36812.4 0.0942262
36816.0 0.0646633
36819.5 0.0471898
36826.5 0.0284637
36833.6 0.0191825
36840.6 0.0139220
36854.7 0.00849295
36868.8 0.00589481
36882.8 0.00445525
36911.0 0.00300189
36967.3 0.00195613
37023.6 0.00160011
37248.9 0.00135000
37474.2 0.00148862
37586.9 0.00179126
37643.2 0.00270871
37671.4 0.00613270
37685.4 0.0191902
37692.5 0.0672844
37694.2 0.113140
37696.0 0.230783
37696.9 0.374255
37697.8 0.706983
37698.2 1.06536
37698.6 1.76844
37699.1 3.38661
37699.3 5.02776
37699.5 7.79107
37699.8 12.5665
37700.0 15.5808
37700.3 12.3628
37700.5 7.79097
37700.7 4.75016
37701.0 3.06703
37701.2 2.10570
37701.5 1.52199
37702.0 0.892154
37702.5 0.582413
37703.5 0.302777
37704.5 0.184973
37706.5 0.0899213
37708.5 0.0533424
37716.5 0.0153726
37732.5 0.00519111
37764.5 0.00258415
37828.4 0.00199468
37956.4 0.00202912
38212.2 0.00260834
38468.1 0.00381788
38596.1 0.00519576
38660.0 0.00754685
38692.0 0.0144666
38700.0 0.0210890
38708.0 0.0388885
38712.0 0.0622059
38716.0 0.122520
38718.0 0.196936
38719.0 0.263833
38720.0 0.372517
38721.0 0.565597
38722.0 0.954487
38722.5 1.31109
38723.0 1.89163
38723.5 2.89109
38724.0 4.61002
38724.5 7.37260
38725.0 9.21424
38725.5 7.37233
38726.0 4.60987
38726.4 3.19884
38726.8 2.28218
38727.2 1.68499
38727.5 1.29351
38728.3 0.813607
38729.0 0.557972
38729.8 0.404053
38730.6 0.307092
38732.1 0.195069
38733.6 0.135217
38735.1 0.0998455
38738.1 0.0620426
38744.1 0.0326517
38750.1 0.0217372
38762.2 0.0137579
38774.3 0.0110473
38822.5 0.00955402
38870.7 0.0131772
38894.8 0.0255717
38900.8 0.0374104
38906.9 0.0687339
38909.9 0.108813
38912.9 0.208143
38914.4 0.325122
38915.2 0.425157
38915.9 0.580127
38916.7 0.841561
38917.4 1.31062
38917.8 1.70204
38918.2 2.25776
38918.5 3.10968
38918.9 4.36622
38919.5 6.99302
38920.0 8.72274
38920.5 6.99275
38921.1 4.36609
38921.6 2.77798
38922.1 1.84572
38922.6 1.29384
38923.1 0.955469
38924.1 0.575218
38925.1 0.383261
38926.1 0.274076
38927.2 0.206400
38929.2 0.130642
38931.2 0.0914195
38933.2 0.0687706
38937.3 0.0448938
38945.4 0.0267883
38953.4 0.0202884
38969.6 0.0158679
38985.8 0.0147089
39050.5 0.0161916
39115.2 0.0207348
39179.9 0.0283166
39244.6 0.0413347
39260.8 0.0460044
39277.0 0.0514950
39293.1 0.0580075
39309.3 0.0657849
39317.4 0.0702505
39325.5 0.0751635
39333.6 0.0805806
39341.7 0.0865591
39349.7 0.0931883
39357.8 0.100547
39374.0 0.117841
39390.2 0.139410
39406.4 0.166403
39422.5 0.200218
39438.7 0.242117
39459.8 0.309635
39480.9 0.386672
39523.0 0.482495
39544.1 0.453824
39565.2 0.385677
39607.3 0.241247
39637.5 0.169974
39667.6 0.122940
39697.7 0.0919298
39727.9 0.0711272
39788.2 0.0485881
39803.2 0.0473109
39818.3 0.0517611
39825.9 0.0609145
39829.6 0.0705118
39833.4 0.0878382
39837.2 0.123115
39839.0 0.155923
39840.9 0.210393
39842.8 0.311371
39843.8 0.396370
39844.7 0.525691
39845.6 0.734582
39846.6 1.09804
39847.5 1.78689
39848.0 2.35965
39848.5 3.17026
39849.2 5.05727
39850.0 6.28970
39850.8 5.03094
39851.6 3.14939
39852.2 2.16642
39852.8 1.54623
39853.4 1.13930
39853.9 0.873250
39855.1 0.556248
39856.3 0.387731
39857.5 0.287172
39858.7 0.223217
39861.1 0.149981
39863.4 0.110968
39865.8 0.0878992
39870.6 0.0628659
39875.3 0.0501119
39880.0 0.0426337
39889.5 0.0343471
39908.5 0.0268817
39927.5 0.0230616
40003.4 0.0155561
40079.4 0.0116638
40155.3 0.00919872
40307.2 0.00656344
40345.1 0.00639188
40383.1 0.00683601
40421.1 0.0108522
40430.6 0.0151129
40440.0 0.0268979
40444.8 0.0426233
40449.5 0.0840261
40451.9 0.136592
40454.3 0.264483
40455.5 0.411828
40456.7 0.722347
40457.3 1.03041
40457.8 1.55843
40458.4 2.55653
40458.7 3.40137
40459.0 4.55520
40459.5 7.28554
40460.0 9.10569
40460.5 7.28528
40461.0 4.55504
40461.4 2.96909
40461.8 2.03308
40462.3 1.44528
40462.7 1.07830
40463.5 0.656193
40464.4 0.440756
40465.2 0.314846
40466.1 0.236949
40467.8 0.148256
40471.1 0.0750620
40474.5 0.0463975
40481.3 0.0243963
40488.0 0.0163325
40501.6 0.0106132
40515.1 0.00912120
40542.2 0.0136628
40555.7 0.0367850
40559.1 0.0595523
40562.5 0.119061
40564.2 0.193389
40565.8 0.371670
40566.7 0.573236
40567.5 0.984786
40568.0 1.38334
40568.4 2.03899
40568.8 3.21540
40569.2 5.40996
40569.6 8.65344
40570.0 10.8157
40570.4 8.65319
40570.8 5.40978
40571.1 3.66553
40571.4 2.56522
40571.7 1.86632
40572.0 1.41932
40572.6 0.884557
40573.2 0.600089
40574.5 0.325219
40575.7 0.204453
40578.1 0.102921
40580.6 0.0627218
40585.5 0.0315864
40590.4 0.0199546
40600.2 0.0112402
40610.0 0.00803666
40629.6 0.00560327
40649.2 0.00466219
40688.4 0.00388000
40727.5 0.00356035
40805.9 0.00379487
40845.1 0.00634700
40864.7 0.0166622
40874.5 0.0548306
40877.0 0.0911621
40879.4 0.184100
40880.6 0.297653
40881.9 0.557279
40882.5 0.834073
40883.1 1.37020
40883.4 1.85129
40883.7 2.57713
40884.0 3.79721
40884.3 5.73940
40884.7 9.23331
40885.0 11.4765
40885.4 9.12968
40885.7 5.73926
40886.1 3.42042
40886.5 2.17281
40886.9 1.47553
40887.2 1.06722
40888.0 0.622814
40888.7 0.405833
40890.2 0.210194
40891.7 0.128858
40894.7 0.0632022
40897.8 0.0380172
40903.8 0.0189237
40909.8 0.0119172
40921.8 0.00674292
40933.9 0.00487076
40958.0 0.00347856
40982.0 0.00295372
41030.2 0.00252311
41078.4 0.00233015
41271.0 0.00210877
41367.3 0.00223959
41463.6 0.00283466
41511.8 0.00372942
41535.9 0.00463031
41560.0 0.00626770
41584.0 0.00970779
41596.1 0.0130540
41608.1 0.0189787
41620.2 0.0309958
41626.2 0.0422714
41632.2 0.0614649
41638.2 0.0980699
41641.2 0.130218
41644.2 0.181163
41647.2 0.268413
41650.3 0.434254
41651.8 0.577839
41653.3 0.795863
41654.0 0.948005
41654.8 1.14044
41655.5 1.38399
41656.3 1.68924
41657.2 2.16504
41658.1 2.70309
41660.0 3.37938
41660.9 3.17827
41661.9 2.70279
41663.7 1.68895
41665.2 1.16651
41666.6 0.829032
41668.0 0.610231
41669.4 0.464162
41672.2 0.291223
41675.0 0.198640
41677.8 0.143631
41680.7 0.108612
41686.3 0.0684507
41691.9 0.0471775
41697.6 0.0346354
41708.8 0.0211881
41720.1 0.0145275
41731.4 0.0107538
41753.9 0.00686140
41776.4 0.00500073
41799.0 0.00397231
41844.1 0.00294311
41889.1 0.00247849
41934.2 0.00224875
42024.4 0.00211280
42204.7 0.00279091
42249.8 0.00345761
42294.9 0.00506664
42317.4 0.00703449
42339.9 0.0120557
42351.2 0.0184906
42356.8 0.0246077
42362.5 0.0352455
42368.1 0.0565004
42370.9 0.0761833
42373.7 0.109129
42376.6 0.171034
42378.0 0.224446
42379.4 0.306825
42380.8 0.444996
42382.2 0.697236
42382.9 0.907690
42383.6 1.21227
42384.3 1.66889
42385.0 2.35320
42386.0 3.76223
42387.0 4.70153
42388.0 3.76206
42389.0 2.35326
42389.8 1.57694
42390.6 1.09444
42391.5 0.791813
42392.3 0.594927
42393.9 0.367872
42395.6 0.249084
42397.2 0.180007
42398.8 0.136571
42402.1 0.0873576
42405.4 0.0617805
42408.7 0.0469493
42415.2 0.0316460
42421.8 0.0247939
42428.4 0.0217478
42441.5 0.0217267
42454.6 0.0290987
42461.2 0.0376811
42467.7 0.0535311
42474.3 0.0862736
42477.6 0.117171
42480.8 0.169853
42484.1 0.270352
42485.8 0.358557
42487.4 0.498195
42489.0 0.736931
42490.7 1.18939
42491.5 1.57831
42492.3 2.17089
42493.1 3.10474
42493.9 4.56365
42495.0 7.29962
42496.0 9.12344
42497.0 7.29900
42498.1 4.56317
42498.9 3.10441
42499.7 2.17963
42500.5 1.58971
42501.3 1.20480
42502.9 0.750393
42504.5 0.508901
42506.1 0.366267
42507.7 0.276512
42511.0 0.173803
42514.2 0.119560
42517.4 0.0877104
42523.9 0.0536485
42530.3 0.0367797
42536.7 0.0272528
42549.6 0.0174505
42562.5 0.0128118
42575.4 0.0103080
42601.2 0.00797876
42627.0 0.00719400
42652.8 0.00714704
42704.3 0.00852988
42755.9 0.0123803
42781.7 0.0160886
42807.5 0.0222690
42833.3 0.0335117
42859.0 0.0568498
42865.5 0.0665731
42871.9 0.0789502
42878.4 0.0950244
42881.6 0.104862
42884.8 0.116214
42888.1 0.129421
42891.3 0.144755
42894.5 0.162684
42897.7 0.183715
42900.9 0.208519
42904.2 0.237595
42907.4 0.271675
42910.6 0.311317
42916.5 0.397885
42922.3 0.496827
42934.0 0.620648
42939.9 0.584535
42945.7 0.497706
42957.4 0.313657
42966.8 0.214646
42976.2 0.153766
42985.6 0.117284
42995.0 0.0972029
43004.4 0.0919883
43009.1 0.0974014
43013.8 0.113202
43018.5 0.152058
43020.8 0.190957
43023.2 0.258520
43025.5 0.389810
43026.7 0.506528
43027.9 0.690530
43029.0 1.00928
43030.2 1.61104
43030.8 2.13471
43031.4 2.92039
43032.0 4.18356
43032.5 6.15916
43033.3 9.83430
43034.0 12.2841
43034.7 9.83289
43035.5 6.15704
43036.1 3.99778
43036.8 2.72487
43037.4 1.93809
43038.0 1.44564
43039.3 0.884928
43040.6 0.597472
43041.9 0.432225
43043.2 0.328946
43045.8 0.212159
43048.4 0.151060
43050.9 0.115010
43056.1 0.0760731
43061.3 0.0561771
43066.4 0.0444252
43076.7 0.0313721
43087.0 0.0242971
43097.4 0.0198350
43118.0 0.0144470
43159.2 0.00916957
43200.5 0.00657498
43241.7 0.00506313
43283.0 0.00409821
43365.5 0.00299240
43448.0 0.00246043
43530.5 0.00235128
43571.8 0.00258835
43613.0 0.00351966
43633.6 0.00489879
43654.3 0.00880745
43664.6 0.0141235
43674.9 0.0284972
43680.0 0.0472467
43682.6 0.0649286
43685.2 0.0950381
43687.8 0.153091
43689.1 0.204508
43690.4 0.286720
43691.6 0.429356
43692.9 0.705988
43693.6 0.951923
43694.2 1.32989
43694.9 1.94238
43695.5 2.94724
43696.3 4.71488
43697.0 5.89323
43697.8 4.71462
43698.5 2.94707
43699.3 1.73815
43700.1 1.09607
43701.0 0.740694
43701.8 0.531641
43702.6 0.397200
43703.4 0.307359
43705.0 0.199666
43706.7 0.139651
43708.3 0.103341
43711.6 0.0632920
43714.8 0.0428602
43718.1 0.0311257
43724.6 0.0188115
43737.7 0.00949220
43750.8 0.00608488
43776.9 0.00360772
43803.0 0.00279637
43855.2 0.00304201
43881.4 0.00656488
43894.4 0.0205591
43901.0 0.0717361
43904.2 0.242479
43905.0 0.389918
43905.9 0.718478
43906.3 1.06520
43906.7 1.72173
43907.1 3.14269
43907.3 4.44889
43907.5 6.48842
43907.7 10.3807
43908.0 12.9755
43908.3 10.3805
43908.5 6.48833
43908.8 3.85482
43909.1 2.48018
43909.6 1.21336
43910.2 0.706042
43910.7 0.458959
43911.8 0.237539
43912.9 0.145405
43915.1 0.0705233
43917.3 0.0419241
43926.1 0.0121871
43943.6 0.00418244
43978.8 0.00205884
44049.0 0.00146556
44189.5 0.00133358
44259.7 0.00139206
44329.9 0.00157458
44365.0 0.00179624
44400.1 0.00235339
44435.3 0.00505441
