Zr-96(n,g) ENDF/B-VII.1
92851.3 0.000210713
93316.2 0.000252355
93781.1 0.000345061
94013.6 0.000432397
94246.0 0.000579168
94478.5 0.000856665
94594.7 0.00110301
94711.0 0.00150642
94827.2 0.00225191
94885.3 0.00289827
94943.4 0.00392323
94972.5 0.00468047
95001.6 0.00570429
95030.6 0.00713583
95059.7 0.00921839
95088.7 0.0123980
95117.8 0.0175248
95146.9 0.0262653
95175.9 0.0415541
95206.0 0.0660088
95236.0 0.0823182
95266.1 0.0660813
95296.1 0.0417972
95330.0 0.0249013
95363.8 0.0161672
95397.7 0.0114685
95431.6 0.00877408
95499.3 0.00614223
95567.0 0.00514318
95657.0 0.00487622
95747.0 0.00516259
95927.0 0.00565433
96017.0 0.00522164
96107.0 0.00441834
96287.0 0.00279666
96403.0 0.00206631
96519.1 0.00155999
96751.1 0.000961271
96983.2 0.000648278
97215.2 0.000468030
97447.3 0.000355534
97679.3 0.000280755
98143.5 0.000190521
98607.6 0.000139974
99071.7 0.000108619
99999.9 7.29212E-05
100000 0.00741838
105000 0.00734605
110000 0.00727371
120000 0.00716942
125000 0.00711728
130000 0.00722111
135000 0.00720673
140000 0.00719235
141068 0.00718927
150000 0.00716358
155000 0.00714920
160000 0.00713568
170000 0.00710863
175000 0.00709511
180000 0.00708158
185000 0.00706806
190000 0.00705454
195000 0.00704101
200000 0.00702749
210000 0.00700044
220000 0.00694032
230000 0.00691591
240000 0.00689149
250000 0.00686708
260000 0.00685495
270000 0.00684283
280000 0.00683070
290000 0.00681857
300000 0.00681627
310000 0.00681396
320000 0.00681166
330000 0.00680935
340000 0.00680705
350000 0.00680474
360000 0.00657922
370000 0.00659954
380000 0.00665094
390000 0.00668396
400000 0.00682015
410000 0.00682915
420000 0.00683815
430000 0.00684715
440000 0.00685616
450000 0.00686516
460000 0.00687416
470000 0.00688316
480000 0.00689997
490000 0.00691677
500000 0.00693358
520000 0.00696719
530000 0.00698400
540000 0.00700839
550000 0.00703278
560000 0.00705718
570000 0.00708157
580000 0.00710596
600000 0.00716938
620000 0.00723281
640000 0.00729623
660000 0.00737704
680000 0.00745786
700000 0.00753867
700410 0.00754071
720000 0.00763818
740000 0.00773768
760000 0.00783719
770000 0.00788694
780000 0.00794360
800000 0.00805692
820000 0.00818922
840000 0.00832152
858485 0.00844379
860000 0.00845381
864194 0.00848156
871200 0.00852790
871200 0.00852790
880000 0.00858611
940000 0.00902965
955181 0.00915835
960000 0.00919921
1.00000E+06 0.00953832
1.05000E+06 0.00998982
1.10000E+06 0.0105071
1.10379E+06 0.0105463
1.15000E+06 0.0110243
1.20000E+06 0.0116250
1.21830E+06 0.0118448
1.24932E+06 0.0122174
1.25000E+06 0.0122256
1.28331E+06 0.0126762
1.30000E+06 0.0129019
1.31400E+06 0.0130913
1.35000E+06 0.0135931
1.39500E+06 0.0142732
1.39800E+06 0.0143186
1.40000E+06 0.0143488
1.45000E+06 0.0151349
1.47610E+06 0.0155453
1.50000E+06 0.0159581
1.53000E+06 0.0164763
1.59828E+06 0.0176556
1.59829E+06 0.0176557
1.60000E+06 0.0176853
1.76891E+06 0.0163515
1.76891E+06 0.0163515
1.80000E+06 0.0161060
1.90000E+06 0.0140569
1.91711E+06 0.0130602
1.91711E+06 0.0130600
2.00000E+06 0.00823150
2.07300E+06 0.00741471
2.24925E+06 0.00693538
2.28600E+06 0.00683544
2.30000E+06 0.00674863
2.40000E+06 0.00644543
2.46440E+06 0.00621204
2.46440E+06 0.00621203
2.50000E+06 0.00608301
2.60000E+06 0.00557361
2.90000E+06 0.00447678
3.00000E+06 0.00416438
3.20000E+06 0.00345730
3.40000E+06 0.00310323
3.60000E+06 0.00295129
3.80000E+06 0.00268522
4.00000E+06 0.00255628
4.20000E+06 0.00236429
4.40000E+06 0.00224896
4.50000E+06 0.00220245
4.60000E+06 0.00208500
4.80000E+06 0.00194926
5.00000E+06 0.00177506
5.04349E+06 0.00174249
5.20000E+06 0.00162529
5.40000E+06 0.00147551
5.50000E+06 0.00140431
5.60000E+06 0.00135409
5.80000E+06 0.00125926
6.00000E+06 0.00114687
6.38445E+06 0.000984818
6.50803E+06 0.000932727
6.80000E+06 0.000809657
7.00000E+06 0.000728201
7.04360E+06 0.000717144
7.27000E+06 0.000659731
7.93660E+06 0.000498491
7.93660E+06 0.000498491
8.00000E+06 0.000483156
8.60000E+06 0.000381217
9.00000E+06 0.000334391
9.39983E+06 0.000302390
9.50000E+06 0.000294373
1.00000E+07 0.000275951
1.00749E+07 0.000275040
1.02000E+07 0.000273519
1.10000E+07 0.000289968
1.16000E+07 0.000328359
1.20000E+07 0.000361691
1.24000E+07 0.000406574
1.24273E+07 0.000409638
1.30000E+07 0.000473899
1.35000E+07 0.000514158
1.40000E+07 0.000562442
1.44676E+07 0.000588797
1.44676E+07 0.000588798
1.45000E+07 0.000590624
1.50000E+07 0.000598472
1.60000E+07 0.000580710
1.70000E+07 0.000485025
1.80000E+07 0.000384410
1.90000E+07 0.000272034
2.00000E+07 0.000197649
