Cr-53(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
219535 3.15050
219537 3.37426
219540 4.55422
219540 5.06472
219541 3.04075
219543 2.56659
219545 2.66900
219550 2.76210
219558 2.83017
219576 2.88365
219610 2.94442
219679 3.05165
219817 3.33110
219886 3.54400
219955 3.86356
220024 4.40961
220059 4.85175
220093 5.49034
220135 6.59579
220177 7.49095
220198 7.27679
220219 6.52851
220260 4.75333
220299 3.80818
220337 3.39184
220375 3.22566
220414 3.17457
220491 3.21120
220568 3.31761
220721 3.60183
220875 3.94784
221029 4.37323
221183 4.92329
221336 5.68435
221490 6.80350
221525 7.12704
221599 7.89429
221672 8.74183
221819 10.0454
221866 10.0926
221890 9.97856
221902 9.84213
221914 9.53787
221921 9.03087
221925 8.44419
221928 7.26458
221943 10.4094
221972 10.0881
222008 9.76378
222043 9.47990
222113 8.98809
222253 8.37170
222392 8.16251
222532 8.18912
222672 8.32605
222951 8.64443
223230 8.76561
223494 8.60242
223560 8.53748
223626 8.49971
223659 8.52167
223692 8.62924
223708 8.75734
223725 8.99173
223741 9.43176
223758 10.2584
223774 11.5830
223790 12.5686
223806 11.7665
223822 10.3811
223835 9.57591
223848 9.05781
223862 8.71423
223875 8.47909
223901 8.17614
223927 7.98414
223980 7.72917
224032 7.54036
224138 7.22744
224243 6.95999
224453 6.64949
224558 6.80469
224663 7.55402
224753 8.91649
224843 9.82591
224960 8.48425
225022 7.55887
225102 6.63872
225182 5.98390
225342 5.12199
225502 4.55118
225662 4.11736
225981 3.45080
226301 2.92701
226621 2.48828
226941 2.13090
227260 1.94878
227420 2.03561
227500 2.16877
227580 2.36207
227607 2.38262
227620 2.28261
227627 2.07600
227630 1.84600
227634 2.79691
227635 7.02778
227637 5.80383
227640 4.11189
227643 3.59725
227649 3.26076
227661 3.11574
227685 3.15578
227733 3.46781
227828 4.43663
228019 7.15898
228238 8.88750
228457 8.05749
228560 7.41337
228611 7.09839
228636 6.97756
228649 7.03219
228656 7.26605
228662 8.26012
228668 10.2163
228674 8.73162
228681 7.58228
228688 7.17315
228702 6.85147
228730 6.58436
228785 6.26058
228841 5.99713
228896 5.76350
229007 5.35946
229118 5.02226
229340 4.49453
229561 4.10310
230005 3.56201
230448 3.20192
231335 2.71769
231557 2.60861
231779 2.48087
231890 2.39787
232001 2.28788
232112 2.16116
232139 2.16605
232167 2.27179
232181 2.42736
232195 2.73994
232209 3.37412
232222 4.60942
232240 7.38647
232249 8.75586
232258 9.37221
232293 6.74518
232304 5.98395
232315 5.40888
232336 4.63253
232358 4.15523
232379 3.84103
232422 3.46078
232465 3.24207
232550 3.00097
232636 2.86970
232807 2.72650
232978 2.65059
233150 2.61555
233235 2.61730
233321 2.64306
233407 2.71938
233450 2.79731
233492 2.92920
233535 3.16513
233578 3.62459
233599 4.02321
233621 4.63105
233642 5.58596
233664 7.09583
233692 10.1139
233720 12.3958
233748 10.7097
233776 7.75523
233798 6.10865
233821 5.04479
233843 4.35537
233865 3.89534
233909 3.34014
233954 3.02998
233998 2.82905
234042 2.67394
234087 2.50807
234109 2.40936
234120 2.50149
234125 2.99532
234128 3.87448
234131 6.17084
234133 9.60810
234135 12.1013
234139 8.26535
234143 5.70561
234147 4.57245
234155 3.66981
234162 3.31215
234170 3.12545
234185 2.93362
234200 2.83437
234231 2.72670
234261 2.66585
234322 2.59280
234382 2.54688
234503 2.48740
234625 2.44792
234867 2.39463
235110 2.35703
235712 2.28444
236014 2.23959
236164 2.19293
236240 2.12953
236277 2.04627
236296 1.98467
236305 2.07521
236310 2.45621
236313 3.05092
236315 4.35972
236319 8.47800
236324 6.04600
236328 4.43541
236332 3.67300
236340 3.03881
236355 2.64418
236386 2.43666
236449 2.33020
236573 2.26848
236822 2.21561
237071 2.17953
237196 2.19071
237227 2.21740
237258 2.29002
237274 2.37438
237289 2.54518
237305 2.95442
237313 3.38068
237320 4.10457
237337 6.34571
237346 5.61831
237355 4.35628
237364 3.47419
237373 2.99474
237391 2.55516
237409 2.37353
237427 2.28152
237463 2.19277
237499 2.14975
237643 2.07567
237931 2.00645
238075 2.00299
238219 2.05831
238363 2.25680
238507 2.79954
238593 3.44709
238678 4.47970
238849 7.62683
238934 8.99802
239020 9.66298
239190 9.71362
239315 11.2154
239407 14.3481
239498 10.5603
239567 8.38896
239636 7.34496
239773 6.38280
240049 5.61932
240324 5.28477
240599 5.11639
241150 5.00918
241700 5.04597
242757 5.23195
243814 5.28679
244342 5.16272
244870 4.87867
245135 4.66688
245399 4.42284
245663 4.24151
245795 4.29060
245927 4.62439
246102 6.06751
246276 8.93518
246451 10.6106
246625 9.97087
246795 8.83947
246965 7.88565
247135 7.14747
247305 6.56400
247475 6.07994
247645 5.65748
247730 5.46255
247815 5.28837
247857 5.22831
247900 5.24020
247921 5.32526
247942 5.55313
247963 6.14028
247974 6.72926
247985 7.67290
248001 9.91263
248009 11.0235
248017 11.5659
248049 8.77461
248063 7.63689
248078 6.90016
248092 6.41333
248107 6.07805
248136 5.64642
248164 5.37836
248222 5.04384
248280 4.81866
248623 3.82067
248708 3.51348
248794 3.13008
248879 2.65848
248922 2.44860
248965 2.43816
248992 2.70948
249020 3.34092
249074 5.30912
249128 6.31230
249182 6.26256
249263 5.78175
249344 5.36350
249425 5.04877
249506 4.80630
249667 4.44940
249829 4.18773
250153 3.80110
250476 3.50720
251123 3.05275
251447 2.85791
251609 2.75073
251689 2.67599
251730 2.63231
251750 2.68916
251760 2.97703
251765 3.52210
251770 5.11902
251774 7.22635
251777 8.79816
251783 6.28549
251789 4.67305
251794 3.95042
251804 3.36562
251826 3.01345
251868 2.82777
251953 2.71352
252123 2.60554
252293 2.52558
252464 2.45499
253144 2.21823
254505 1.87524
255866 1.65234
256546 1.58459
256886 1.57116
257056 1.58314
257141 1.62219
257184 1.71661
257205 1.91927
257216 2.25326
257221 2.63955
257226 3.41024
257235 5.20679
257239 4.52562
257243 3.30916
257247 2.47365
257252 2.06535
257261 1.74372
257279 1.58949
257316 1.54758
257389 1.55023
257536 1.57554
257682 1.61565
257829 1.68446
257976 1.81161
258049 1.91714
258122 2.07367
258195 2.31904
258269 2.73050
258305 3.04841
258342 3.48892
258378 4.11552
258415 5.01482
258460 6.55935
258505 7.83665
258528 7.55293
258550 6.36351
258595 3.18122
258624 1.88671
258638 1.52842
258652 1.35626
258666 1.37404
258681 1.60749
258695 2.09863
258709 2.88890
258743 5.86922
258760 7.22811
258777 7.82345
258845 5.45743
258886 4.14931
258926 3.33172
258966 2.81029
259007 2.46181
259087 2.04143
259168 1.80688
259329 1.56605
259490 1.44920
259813 1.33913
260135 1.28697
260780 1.23506
261424 1.20948
262069 1.19837
262714 1.20257
263036 1.21453
263358 1.24249
263520 1.27093
263681 1.32418
263761 1.37071
263842 1.44440
263922 1.56951
263963 1.66348
263983 1.72009
263993 1.76874
263998 1.87293
264003 3.07214
264005 4.94569
264007 3.69742
264011 2.46255
264014 2.18832
264021 2.06552
264036 2.07529
264065 2.25202
264093 2.52829
264122 2.91194
264225 4.68382
264251 4.50683
264277 3.92969
264328 2.57063
264363 1.93387
264397 1.54938
264432 1.42678
264449 1.51155
264467 1.76387
264483 2.22932
264498 3.01827
264530 5.62846
264546 6.84654
264562 7.38606
264594 6.75198
264617 5.90407
264639 5.18611
264685 4.23009
264731 3.69642
264777 3.39048
264903 3.09196
265029 3.19065
265154 3.57248
265280 4.23580
265406 5.00356
265532 5.13093
265657 4.17864
265783 3.03908
265891 2.36002
266000 1.93824
266108 1.67955
266216 1.51754
266433 1.34405
266650 1.26550
267083 1.21340
267516 1.21463
268383 1.28857
268816 1.36401
269032 1.41777
269141 1.45142
269195 1.47275
269222 1.49005
269236 1.51285
269242 1.55725
269246 1.65039
269249 2.52207
269250 3.37168
269251 2.30466
269254 1.50708
269258 1.47384
269264 1.47428
269277 1.48434
269304 1.49890
269356 1.52291
269461 1.57193
269671 1.69631
269776 1.78133
269881 1.89674
269933 1.97694
269986 2.08941
270038 2.28057
270064 2.45147
270091 2.75881
270113 3.29662
270124 3.78248
270135 4.49926
270146 5.32499
270157 5.37616
270179 3.12075
270191 2.48810
270203 2.20217
270227 2.02026
270274 2.02233
270369 2.19444
270464 2.39420
270559 2.62038
270749 3.19933
270939 4.02444
271532 7.36446
271829 6.36110
271977 5.38326
272051 4.91893
272125 4.52482
272128 4.59550
272130 4.83462
272132 6.77646
272132 9.34299
272133 7.02500
272135 4.87356
272137 4.60035
272140 4.47566
272147 4.40202
272160 4.32065
272187 4.18291
272240 3.93307
272347 3.50381
272560 2.87285
272773 2.45632
272987 2.17556
273413 1.84281
273840 1.66860
274267 1.57346
274693 1.52922
274907 1.53096
275120 1.57648
275227 1.64869
275280 1.71726
275334 1.83008
275387 2.02958
275440 2.41594
275467 2.75249
275494 3.26578
275520 4.08035
275547 5.37492
275582 7.96608
275616 9.99926
275651 8.63165
275686 6.11204
275708 4.92335
275730 4.08559
275755 3.43346
275781 2.99083
275831 2.45847
275882 2.16610
275932 1.99016
276033 1.79752
276134 1.69970
276337 1.60755
276539 1.56757
276943 1.53857
277348 1.53552
278156 1.56438
278561 1.59858
278763 1.63037
278864 1.66182
278915 1.70001
278940 1.75984
278953 1.86580
278959 2.04729
278965 3.14429
278967 4.13901
278969 2.36225
278975 1.49001
278980 1.51284
278990 1.56968
279010 1.62071
279050 1.66657
279131 1.74382
279171 1.80571
279211 1.91794
279231 2.01994
279252 2.19515
279272 2.55154
279282 2.89272
279292 3.45684
279310 4.96782
279315 4.80991
279320 4.22751
279329 2.82360
279338 2.05657
279347 1.71467
279364 1.49099
279400 1.44467
279470 1.49195
279611 1.55794
279894 1.63269
280176 1.70258
280317 1.74407
280388 1.76381
280423 1.76689
280441 1.76257
280449 1.77865
280454 1.88476
280456 2.16460
280458 3.61110
280460 6.15497
280461 4.33705
280464 2.75847
280466 2.31352
280470 2.04797
280479 1.92574
280496 1.87934
280531 1.87494
280601 1.91116
280671 1.96850
280740 2.04905
280810 2.16839
280880 2.36470
280915 2.52069
280950 2.75112
280985 3.11628
281019 3.72982
281050 4.58161
281081 5.31759
281097 5.18053
281112 4.61250
281143 3.23377
281166 2.59522
281189 2.25690
281212 2.08529
281236 2.00218
281282 1.95951
281328 1.98808
281421 2.12548
281513 2.32663
281606 2.59773
281698 2.96758
281883 4.19022
282059 6.14124
282235 7.64972
282401 6.86924
282484 6.06942
282525 5.67997
282546 5.50268
282556 5.44740
282561 5.51106
282564 5.72941
282567 6.90793
282568 8.70175
282570 7.10680
282572 5.81297
282574 5.48780
282579 5.29727
282588 5.16493
282653 4.66188
282717 4.26270
282846 3.66607
283105 2.98232
283363 2.64002
283621 2.45249
284137 2.27759
284396 2.23827
284525 2.22524
284589 2.22034
284622 2.22118
284638 2.23609
284646 2.29815
284650 2.48659
284652 2.90591
284654 5.38798
284655 8.96414
284656 5.78748
284658 3.08941
284660 2.58952
284664 2.34660
284672 2.25848
284687 2.22939
284718 2.21873
284780 2.21299
284904 2.20841
285153 2.20908
285277 2.21641
285401 2.23949
285463 2.27144
285525 2.35567
285556 2.45875
285587 2.68926
285603 2.92332
285618 3.34527
285634 4.18151
285642 4.91103
285649 5.96746
285662 8.46416
285674 10.4205
285682 9.85942
285690 8.28019
285698 6.69618
285712 4.95075
285725 4.00530
285738 3.47059
285752 3.14718
285778 2.79756
285805 2.62406
285858 2.46517
285911 2.39761
286018 2.34554
286124 2.33092
286337 2.33806
286550 2.37091
286763 2.43369
286975 2.55993
287082 2.67792
287188 2.87713
287295 3.24287
287401 3.95357
287498 5.04751
287595 5.91592
287692 5.38921
287789 4.38964
287861 3.85663
287932 3.50174
288004 3.26742
288075 3.10992
288219 2.92569
288362 2.83307
288648 2.76435
288934 2.76277
289221 2.79413
289507 2.85572
289650 2.90990
289722 2.95216
289793 3.01675
289865 3.13017
289901 3.22490
289937 3.36967
289972 3.60665
290008 4.02830
290044 4.85336
290062 5.55995
290080 6.58052
290109 9.05913
290138 11.0107
290168 9.76569
290197 7.44387
290215 6.38687
290232 5.62944
290268 4.69878
290303 4.19692
290338 3.90466
290374 3.72251
290409 3.60383
290480 3.46752
290551 3.40037
290622 3.36780
290763 3.35326
290905 3.37195
291047 3.40753
291330 3.50826
291479 3.59265
291517 3.63819
291554 3.73625
291573 3.84384
291591 4.06250
291610 4.59909
291619 5.16723
291629 6.16198
291639 7.97261
291650 9.39669
291660 8.53037
291671 6.91253
291680 5.88897
291690 5.25778
291709 4.61205
291728 4.31710
291746 4.16372
291784 4.02105
291822 3.96505
291898 3.93758
291974 3.95020
292125 4.01034
292201 4.03839
292239 4.03429
292258 4.00263
292267 3.95372
292272 3.92495
292277 4.66912
292278 7.74652
292279 9.25037
292280 8.16288
292281 6.02790
292282 5.21665
292285 4.66718
292291 4.37989
292302 4.25278
292325 4.20486
292370 4.20522
292461 4.25304
292642 4.37737
293005 4.65694
293730 5.25683
294155 5.61310
294368 5.80677
294474 5.92408
294580 6.08636
294645 6.24445
294710 6.52380
294741 6.75397
294772 7.11059
294803 7.69815
294835 8.69672
294869 10.4626
294904 11.8659
294939 11.0085
294974 9.36503
295010 8.22324
295046 7.58753
295082 7.22743
295118 7.01400
295190 6.79910
295262 6.71242
295406 6.67763
295550 6.70921
295694 6.76567
295838 6.84704
295910 6.91634
295982 7.05689
296018 7.20091
296054 7.47095
296090 8.03493
296126 9.30106
296156 11.2115
296186 12.6836
296245 10.4130
296266 9.65142
296286 9.11065
296327 8.45680
296368 8.10612
296409 7.90124
296491 7.68842
296573 7.58940
296736 7.50796
296900 7.47517
297141 7.43580
297383 7.37241
297503 7.32525
297624 7.26603
297745 7.21856
297775 7.23757
297805 7.32732
297820 7.44551
297835 7.68731
297850 8.21197
297865 9.38222
297878 11.2415
297885 12.1962
297892 12.6836
297918 10.4449
297928 9.61062
297938 9.04484
297958 8.37783
297979 8.02433
297999 7.81281
298040 7.57434
298080 7.44100
298142 7.31363
298204 7.22556
298329 7.09282
298578 6.87704
299075 6.47585
299573 6.07761
299821 5.87777
299946 5.78451
300070 5.71866
300123 5.71684
300176 5.75771
300229 5.90193
300256 6.06181
300282 6.34531
300301 6.67733
300319 7.19414
300338 7.99293
300357 9.12666
300375 10.3521
300394 10.8177
300431 8.81256
300449 7.81650
300466 7.09145
300501 6.22376
300535 5.76061
300570 5.48030
300639 5.14098
300708 4.91499
300846 4.55416
300984 4.21130
301260 3.47657
301399 3.08797
301468 2.91431
301502 2.92222
301520 3.16293
301528 3.62595
301532 4.13763
301537 5.07227
301542 6.72584
301546 8.02480
301551 7.20658
301556 5.65406
301561 4.54834
301566 3.92147
301575 3.30550
301595 2.87211
301635 2.58448
301714 2.30587
301793 2.09210
301872 1.90318
301951 1.73626
302030 1.60383
302069 1.56974
302109 1.60506
302128 1.69297
302148 1.90114
302168 2.40444
302178 2.89258
302188 3.65093
302203 5.43309
302217 6.82199
302232 6.01575
302247 4.51769
302262 3.46392
302277 2.82831
302292 2.42951
302307 2.16837
302337 1.85207
302367 1.67046
302427 1.46868
302486 1.35699
302606 1.23707
302725 1.18281
303204 1.24825
303443 1.37710
303682 1.55679
303801 1.67394
303921 1.83224
303981 1.94939
304041 2.13554
304070 2.28736
304100 2.52553
304130 2.94482
304145 3.28643
304160 3.78718
304174 4.50006
304188 5.55353
304230 9.77730
304252 8.60156
304273 6.34398
304292 4.88509
304312 4.03757
304332 3.53943
304352 3.23559
304392 2.91910
304431 2.78620
304510 2.72838
304590 2.78067
304748 3.01050
304907 3.33132
305065 3.72314
305224 4.18285
305303 4.43992
305382 4.72571
305422 4.89691
305461 5.13327
305481 5.32397
305501 5.65675
305511 5.94430
305521 6.40234
305531 7.18354
305541 8.56756
305551 10.9990
305562 12.9383
305573 11.8506
305583 9.75631
305590 8.77705
305597 8.08608
305610 7.24175
305621 6.85124
305633 6.61849
305655 6.38364
305700 6.27727
305745 6.32836
305790 6.43034
305970 6.92779
306330 7.52470
307050 6.63545
307600 5.55343
308150 4.77721
308425 4.49994
308700 4.28549
308837 4.20722
308975 4.17303
309044 4.20093
309112 4.31936
309147 4.46067
309181 4.72561
309216 5.24961
309250 6.31053
309282 8.00504
309313 9.34844
309345 8.53678
309377 7.00473
309399 6.19665
309422 5.63713
309444 5.25068
309467 4.97842
309512 4.62971
309557 4.42253
309602 4.28719
309647 4.19197
309738 4.06562
309828 3.98354
309918 3.92419
310098 3.84093
310459 3.74043
310820 3.68296
312120 3.65171
313420 3.80248
314205 3.96437
314598 4.05392
314794 4.09148
314990 4.10803
315102 4.10341
315159 4.14309
315187 4.26664
315201 4.43346
315215 4.78762
315230 5.71717
315246 7.72207
315254 8.87711
315262 9.42568
315277 8.41400
315288 7.37755
315299 6.62018
315310 6.10892
315321 5.76349
315343 5.34248
315365 5.10879
315409 4.87202
315452 4.76195
315540 4.67125
315628 4.64444
315803 4.65198
315979 4.68804
316154 4.73522
316329 4.79661
316417 4.84415
316505 4.92660
316592 5.10391
316680 5.56457
316752 6.55438
316824 8.65463
316860 9.84179
316897 10.4497
316969 9.68157
317036 8.50378
317104 7.70827
317171 7.22096
317239 6.91733
317373 6.59333
317508 6.45025
317778 6.37301
318047 6.40286
318317 6.47421
318586 6.57767
318721 6.65586
318856 6.79016
318923 6.91372
318990 7.13973
319024 7.33757
319058 7.65524
319092 8.20907
319125 9.23803
319181 11.8358
319195 11.6661
319209 10.9317
319237 9.12199
319259 8.16586
319281 7.58782
319302 7.24261
319324 7.03177
319367 6.81581
319410 6.73089
319472 6.71494
319534 6.79729
319566 6.89555
319597 7.06994
319628 7.39409
319659 8.01960
319688 9.02241
319718 9.83235
319747 9.39646
319777 8.53871
319798 8.09278
319819 7.80323
319862 7.51438
319904 7.43925
319946 7.49248
320031 7.95783
320074 8.44835
320116 9.21950
320225 11.8932
320280 10.9843
320334 9.08137
320375 8.03052
320415 7.34874
320456 6.92052
320497 6.66741
320537 6.56272
320578 6.63875
320618 7.01456
320659 7.93900
320710 10.1263
320736 11.2018
320761 11.7122
320862 9.91432
320902 9.18373
320942 8.64816
321023 7.96003
321103 7.55332
321184 7.28985
321344 6.97685
321425 6.88614
321505 6.83171
321561 6.80076
321589 6.74173
321603 6.65441
321617 6.44968
321631 5.95323
321645 4.88212
321659 3.70746
321673 3.80412
321687 4.48594
321701 5.01560
321715 5.35326
321729 5.56894
321757 5.81024
321785 5.93069
321841 6.03235
321897 6.06119
321953 6.06091
322103 6.00419
322253 5.91023
322402 5.79978
322440 5.78989
322477 5.83668
322496 5.92338
322515 6.12110
322533 6.57623
322552 7.62568
322570 9.48136
322579 10.4340
322587 10.9176
322623 8.99519
322642 8.05054
322661 7.47097
322679 7.10438
322698 6.86006
322736 6.55800
322774 6.38150
322849 6.18066
322925 6.06462
323076 5.92295
323226 5.82951
323528 5.70071
323830 5.61728
323901 5.60030
323976 5.57647
324051 5.52739
324088 5.47538
324125 5.37874
324163 5.18787
324200 4.79706
324275 2.90290
324294 2.47885
324312 2.33335
324350 2.72622
324387 3.33394
324424 3.79570
324462 4.10594
324499 4.31349
324574 4.55813
324649 4.68612
324723 4.75828
324798 4.80021
324948 4.83755
325097 4.84408
325376 4.82280
325655 4.78512
326212 4.70376
326491 4.67165
326770 4.65936
326909 4.67336
327048 4.72980
327118 4.80262
327188 4.96635
327223 5.13557
327257 5.45373
327275 5.72927
327292 6.15730
327310 6.85873
327327 8.04927
327363 11.6088
327372 11.3834
327381 10.4147
327399 8.02523
327417 6.42212
327436 5.60238
327455 5.16937
327474 4.92473
327511 4.68315
327548 4.57815
327623 4.49743
327698 4.47226
327848 4.46758
327998 4.49079
328148 4.54542
328297 4.65895
328372 4.75744
328447 4.90526
328522 5.13005
328597 5.40490
328626 5.29829
328641 4.90554
328655 3.91289
328662 3.30909
328670 3.05481
328684 3.86224
328699 4.91444
328713 5.64969
328773 7.81938
328781 8.20163
328804 9.57729
328827 11.8084
328829 12.0236
328836 12.8407
328842 13.5894
328856 14.3751
328882 13.1157
328897 12.4774
328912 12.1854
328942 11.9668
329023 10.4647
329103 8.28853
329176 6.92478
329250 6.09388
329323 5.58045
329397 5.24848
329543 4.86193
329690 4.65327
329984 4.44008
330277 4.33213
330864 4.21921
331451 4.15796
332038 4.12053
332625 4.10098
332919 4.10154
333212 4.12551
333359 4.16790
333432 4.21081
333506 4.28503
333579 4.42328
333652 4.70642
333689 4.96322
333726 5.36880
333762 6.03094
333799 7.11754
333847 9.34906
333894 11.1466
333942 10.1485
333989 8.19278
334020 7.24707
334050 6.56863
334111 5.73349
334171 5.27956
334232 5.01092
334293 4.84002
334353 4.72501
334475 4.58554
334596 4.50850
334717 4.46283
334960 4.41640
335203 4.39288
335446 4.35811
335567 4.31519
335688 4.21998
335749 4.12852
335810 3.97633
335870 3.70860
335931 3.21699
335950 2.99182
336012 2.04171
336043 1.66756
336074 1.67076
336198 3.61074
336249 4.04505
336300 4.29836
336382 4.52365
336464 4.64983
336571 4.75607
336678 4.83610
336892 4.97998
336999 5.06287
337106 5.18180
337160 5.28248
337213 5.46739
337240 5.63568
337267 5.91597
337293 6.42787
337320 7.40814
337346 8.98854
337371 10.2706
337396 9.57887
337422 8.19992
337439 7.50667
337456 7.02579
337490 6.46221
337524 6.17817
337558 6.02575
337626 5.89582
337694 5.86754
337830 5.92429
337966 6.04702
338238 6.39591
338510 6.85356
338895 7.64449
339280 8.26824
339665 7.47879
340050 4.67751
340285 2.97619
340520 1.68765
340730 0.937939
340833 0.792088
340936 0.892890
340988 1.08668
341039 1.44533
341091 2.11148
341142 3.41932
341217 6.30833
341255 5.62002
341293 3.77299
341323 2.43469
341339 2.01564
341347 2.05976
341354 2.52380
341361 3.54834
341368 5.06329
341375 6.40476
341382 6.99232
341396 6.62172
341410 5.86427
341423 5.30375
341436 4.90560
341463 4.41185
341489 4.14726
341515 4.00495
341568 3.90747
341620 3.93595
341725 4.14757
341830 4.43798
342170 5.46575
342510 6.44114
343610 8.35237
344510 7.82503
345570 6.23830
346100 5.53743
346365 5.23453
346498 5.09288
346564 5.02055
346597 4.97702
346614 4.94119
346622 4.90237
346630 4.91820
346632 5.41139
346634 5.31791
346649 5.00194
346663 4.96370
346692 4.92308
346751 4.86245
346868 4.75551
347101 4.56259
347568 4.23577
348503 3.76412
348970 3.59986
349438 3.47994
349671 3.44296
349905 3.44138
350022 3.47587
350139 3.58415
350197 3.71195
350255 3.97294
350285 4.21219
350314 4.60086
350343 5.27116
350372 6.47494
350429 9.96255
350443 9.78222
350457 8.91501
350485 6.75483
350507 5.57361
350528 4.82410
350550 4.35106
350572 4.04348
350615 3.69074
350659 3.50813
350745 3.33905
350832 3.27452
350919 3.26813
351006 3.35003
351049 3.47273
351092 3.73919
351114 3.98396
351136 4.36961
351157 4.99193
351179 5.99102
351209 8.15591
351239 9.90517
351269 8.99293
351299 7.15176
351333 5.70354
351368 4.89437
351402 4.42494
351437 4.13310
351505 3.80111
351574 3.62187
351643 3.50830
351712 3.42588
351850 3.29376
351916 3.27995
351949 3.48992
351966 3.98908
351974 4.59839
351982 5.73408
351992 8.00477
351996 9.18014
352001 9.80154
352020 7.32638
352033 5.87298
352045 5.09748
352058 4.65414
352070 4.37867
352095 4.06540
352120 3.89695
352170 3.72401
352220 3.63784
352321 3.55399
352421 3.51555
352621 3.48713
352821 3.48623
353221 3.51441
353421 3.52120
353521 3.51230
353571 3.53980
353596 3.67583
353609 3.91357
353621 4.53215
353631 5.52262
353641 6.31441
353662 5.31544
353676 4.69702
353690 4.37326
353718 4.08223
353775 3.89787
353832 3.84202
353888 3.82249
354002 3.82132
354115 3.84023
354568 3.97922
355475 4.37302
356382 4.81895
356608 4.92128
356835 5.01358
357062 5.11230
357118 5.15936
357175 5.25868
357203 5.36423
357232 5.56793
357260 6.01627
357274 6.44467
357288 7.11769
357308 8.59669
357328 9.81391
357348 9.17399
357368 7.87314
357391 6.86019
357414 6.30899
357437 5.99426
357460 5.80261
357491 5.64419
357522 5.54546
357583 5.43001
357706 5.31464
357952 5.15191
358198 4.92692
358444 4.61654
358712 4.34458
358981 4.60810
359517 6.46851
360054 7.43603
360591 7.73335
361024 7.78794
361457 7.75845
361890 7.68562
361998 7.67405
362106 7.68652
362160 7.71905
362214 7.80175
362268 8.03653
362295 8.32825
362322 8.94933
362358 10.2660
362367 10.1791
362375 9.77746
362393 8.75603
362407 8.21586
362420 7.90095
362448 7.62211
362475 7.54188
362503 7.54821
362530 7.61597
362557 7.75215
362612 8.34663
362663 9.41372
362688 9.94911
362713 10.2216
362814 9.21938
362876 8.64233
362937 8.29232
362999 8.06984
363060 7.91785
363143 7.77466
363227 7.67447
363394 7.55767
363477 7.54952
363560 7.62565
363602 7.74406
363644 8.00041
363686 8.60145
363706 9.19293
363727 10.1558
363780 13.6998
363807 12.7559
363833 10.8173
363862 9.38391
363892 8.59714
363921 8.14849
363950 7.87230
364008 7.56053
364067 7.39040
364184 7.20076
364300 7.08440
364767 6.78261
365701 6.30504
366168 6.07755
366635 5.85629
366869 5.75351
367102 5.67214
367219 5.65648
367336 5.69463
367394 5.76699
367453 5.93462
367482 6.09560
367511 6.36141
367540 6.82138
367569 7.63433
367601 9.09445
367633 10.3283
367665 9.79916
367697 8.64909
367718 8.11504
367739 7.79043
367781 7.59159
367823 7.82997
367865 8.46380
367998 11.7868
368130 8.88195
368179 7.80854
368228 7.04988
368325 6.05969
368423 5.23925
368472 4.63598
368521 3.72459
368548 3.86897
368576 5.21758
368603 6.00626
368631 6.15937
368816 5.69822
368908 5.53615
369001 5.41106
369186 5.21999
369370 5.07039
369740 4.82668
370110 4.61579
371590 3.83075
372330 3.40438
373069 2.90884
373439 2.61168
373809 2.24525
373994 2.01093
374179 1.70970
374272 1.51966
374364 1.29890
374457 1.08057
374503 1.02665
374549 1.10778
374583 1.35202
374617 1.86403
374684 3.80011
374752 5.38116
374819 5.49361
374910 4.95741
375001 4.53281
375092 4.31156
375183 4.25722
375410 4.64892
375636 5.06344
375660 5.05187
375714 4.97608
375768 4.83969
375875 4.45076
376090 3.62298
376403 2.84205
376717 2.47529
377030 2.36324
377343 2.46323
377564 2.71903
377675 2.97249
377730 3.16343
377785 3.42423
377840 3.78354
377896 4.21715
377951 4.36565
377979 4.04667
378007 3.43467
378062 2.22833
378117 1.75135
378173 1.67842
378228 1.73197
378386 1.99190
378543 2.27307
378622 2.45929
378701 2.75385
378741 2.99724
378780 3.37525
378819 4.00953
378859 5.12377
378901 7.06735
378943 8.70838
378985 7.89983
379027 6.15682
379066 5.02452
379105 4.34815
379144 3.94638
379183 3.70292
379261 3.46338
379339 3.39874
379417 3.44774
379495 3.62719
379573 4.05183
379612 4.44708
379651 5.05406
379700 6.20937
379762 7.51213
379818 6.89788
379873 5.58826
379927 4.71242
379980 4.19946
380034 3.89506
380088 3.70481
380195 3.48881
380302 3.36639
380409 3.26913
380516 3.15061
380570 3.06063
380623 2.92239
380677 2.69005
380704 2.54984
380717 2.53354
380730 2.70059
380744 3.43174
380757 5.21544
380764 6.20092
380770 6.78262
380783 6.70642
380800 5.93455
380816 5.33333
380833 4.93680
380849 4.66986
380882 4.34418
380915 4.15801
380981 3.95702
381047 3.85391
381179 3.75591
381311 3.72029
381443 3.72380
381575 3.78188
381641 3.85312
381707 3.98584
381773 4.24637
381839 4.78054
381953 6.28794
382011 5.94433
382068 5.20445
382114 4.78685
382160 4.53436
382251 4.34116
382343 4.42487
382434 4.78893
382543 5.64554
382651 6.34801
382867 5.32827
382945 4.95389
383024 4.68543
383180 4.35546
383258 4.25654
383336 4.19712
383415 4.23433
383454 4.41379
383473 4.65234
383493 5.12516
383514 6.00706
383534 6.72661
383576 5.74223
383596 5.26882
383617 4.97885
383658 4.68390
383699 4.55892
383740 4.50957
383830 4.53774
383921 4.71207
