Pb-206(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
510017 0.0459166
510038 0.0323359
510059 0.0239334
510101 0.0147579
510143 0.0102616
510185 0.00780442
510227 0.00639754
510311 0.00521518
510395 0.00545750
510479 0.00759252
510521 0.0102815
510563 0.0157942
510584 0.0208456
510605 0.0290001
510626 0.0428839
510646 0.0671134
510690 0.140502
510712 0.118159
510734 0.0753040
510747 0.0560091
510760 0.0423752
510787 0.0261681
510813 0.0177125
510840 0.0129521
510893 0.00821412
510946 0.00620991
510999 0.00545430
511052 0.00560959
511105 0.00705747
511132 0.00875772
511158 0.0118389
511189 0.0188363
511220 0.0306638
511236 0.0353183
511251 0.0350201
511282 0.0236908
511314 0.0140248
511346 0.00919993
511377 0.00679714
511409 0.00552863
511473 0.00448072
511537 0.00440360
511600 0.00510055
511664 0.00736207
511728 0.0175258
511760 0.0464326
511776 0.110534
511784 0.209842
511788 0.312187
511791 0.482476
511800 0.998980
511804 0.825308
511809 0.521377
511815 0.258865
511821 0.146676
511834 0.0652089
511847 0.0379200
511860 0.0259119
511885 0.0162157
511911 0.0128620
512013 0.0136401
512064 0.0184125
512116 0.0279500
512141 0.0360439
512167 0.0478976
512192 0.0655182
512218 0.0906443
512259 0.138836
512280 0.148988
512300 0.139402
512321 0.116397
512341 0.0912338
512382 0.0540596
512417 0.0360782
512452 0.0253566
512486 0.0186581
512521 0.0142654
512590 0.00910758
512659 0.00634680
512798 0.00365113
512936 0.00242898
513213 0.00137925
513490 0.000952147
513767 0.000740861
514044 0.000630860
514321 0.000598895
514459 0.000668637
514529 0.000934712
514563 0.00186877
514580 0.00497303
514589 0.0139570
514598 0.149267
514600 0.354165
514602 0.209757
514606 0.0537198
514609 0.0219287
514616 0.00761970
514630 0.00263766
514658 0.00119919
514713 0.000867758
514824 0.00108694
514935 0.00278553
514991 0.00910644
515018 0.0303198
515032 0.0912138
515039 0.222053
515043 0.418722
515046 0.918971
515050 1.94384
515052 1.62449
515054 1.02529
515058 0.388904
515062 0.188620
515071 0.0707766
515088 0.0224309
515121 0.00659293
515188 0.00207160
515322 0.000867235
515589 0.000608259
515723 0.000649825
515857 0.000827426
515991 0.00151327
516058 0.00273534
516091 0.00418362
516125 0.00710958
516152 0.0114962
516180 0.0160167
516194 0.0161995
516208 0.0145333
516235 0.00946494
516260 0.00614817
516285 0.00418232
516310 0.00301914
516334 0.00229923
516384 0.00151172
516434 0.00112091
516533 0.000767066
516632 0.000619022
516830 0.000503878
517029 0.000466640
517822 0.000499723
518219 0.000579933
518615 0.000746011
519012 0.00131333
519210 0.00302244
519260 0.00460117
519309 0.00864965
519334 0.0136317
519359 0.0254018
519371 0.0384008
519384 0.0648085
519396 0.129886
519402 0.201829
519408 0.333337
519420 0.741061
519423 0.733882
519426 0.646679
519432 0.412442
519438 0.243150
519444 0.153333
519456 0.0739662
519468 0.0428932
519481 0.0279890
519505 0.0147823
519529 0.00935871
519627 0.00345405
519823 0.00199404
520018 0.00201806
520214 0.00246343
520409 0.00339966
520507 0.00420588
520605 0.00545293
520702 0.00755869
520800 0.0115960
520849 0.0152047
520898 0.0210030
520947 0.0310094
520995 0.0489931
521090 0.0997712
521137 0.0847937
521185 0.0564509
521224 0.0404738
521263 0.0310350
521341 0.0230096
521420 0.0223690
521498 0.0269488
521577 0.0390865
521655 0.0693775
521694 0.102345
521733 0.166478
521772 0.310144
521792 0.450243
521812 0.672970
521836 1.06219
521848 1.21216
521860 1.23219
521909 0.558247
521938 0.312173
521968 0.191389
521998 0.127420
522027 0.0903890
522087 0.0520086
522146 0.0337547
522265 0.0176370
522384 0.0109552
522859 0.00367863
523096 0.00294488
523334 0.00310542
523453 0.00378097
523571 0.00555362
523631 0.00745067
523690 0.0109876
523720 0.0139500
523750 0.0183427
523779 0.0250407
523809 0.0352997
523890 0.0741675
523910 0.0720120
523931 0.0626517
523971 0.0399800
523998 0.0290002
524025 0.0214665
524078 0.0128085
524132 0.00846543
524186 0.00604965
524239 0.00458337
524293 0.00362993
524400 0.00250571
524507 0.00188949
524614 0.00151173
524829 0.00108408
525043 0.000853559
525257 0.000711582
525686 0.000548435
526543 0.000409573
527401 0.000367761
529116 0.000478282
529973 0.000795350
530402 0.00138636
530616 0.00278770
530723 0.00710019
530777 0.0205429
530804 0.0558861
530817 0.124079
530824 0.212422
530830 0.404508
530840 0.867139
530842 0.844024
530845 0.734696
530850 0.465842
530854 0.302631
530858 0.206067
530866 0.109158
530874 0.0665799
530883 0.0447885
530899 0.0244532
530915 0.0157703
530981 0.00598975
531113 0.00356495
531244 0.00371880
531376 0.00465218
531507 0.00645323
531639 0.00983896
531705 0.0126432
531771 0.0167289
531836 0.0227758
531902 0.0315863
532001 0.0493939
532051 0.0562497
532075 0.0576055
532100 0.0571941
532125 0.0550946
532150 0.0516861
532199 0.0428991
532298 0.0271124
532384 0.0191029
532470 0.0159363
532513 0.0167869
532556 0.0217925
532578 0.0285474
532599 0.0434746
532610 0.0582589
532621 0.0837613
532632 0.132555
532637 0.173383
532642 0.230660
532660 0.490636
532664 0.479203
532669 0.418771
532678 0.267694
532687 0.163934
532696 0.107003
532704 0.0746166
532713 0.0550433
532731 0.0339199
532749 0.0235973
532785 0.0141319
532820 0.0100004
532892 0.00640701
532963 0.00482780
533249 0.00289862
533534 0.00400508
533605 0.00559228
533677 0.00959741
533712 0.0141995
533748 0.0238830
533766 0.0332120
533784 0.0490880
533802 0.0784671
533819 0.136039
533850 0.283174
533865 0.235002
533881 0.148568
533893 0.100577
533905 0.0704772
533917 0.0512539
533929 0.0387835
533954 0.0242734
533978 0.0166904
534026 0.00950299
534075 0.00643521
534172 0.00461861
534220 0.00574281
534245 0.00791631
534269 0.0135221
534284 0.0208665
534300 0.0286190
534308 0.0290076
534316 0.0261841
534331 0.0174030
534359 0.00829661
534386 0.00491696
534413 0.00343854
534440 0.00266390
534495 0.00189420
534550 0.00151546
534659 0.00113340
534768 0.000934068
534986 0.000723547
535205 0.000619808
535642 0.000623782
535860 0.00102384
535969 0.00219103
536024 0.00458773
536051 0.00799248
536065 0.0113410
536078 0.0171473
536086 0.0225808
536094 0.0302071
536110 0.0526700
536118 0.0620394
536126 0.0619508
536142 0.0405168
536152 0.0280963
536161 0.0197287
536171 0.0143200
536181 0.0107986
536200 0.00670703
536220 0.00457942
536259 0.00258365
536298 0.00171811
536376 0.00100510
536454 0.000724464
536610 0.000504596
536766 0.000419344
537078 0.000351807
537390 0.000327207
538014 0.000322469
538638 0.000357709
539262 0.000450054
539574 0.000537119
539886 0.000678872
540198 0.000930067
540510 0.00145193
540666 0.00198301
540822 0.00308359
540900 0.00427076
540978 0.00698026
541017 0.0101321
541056 0.0174690
541075 0.0256536
541095 0.0427481
541105 0.0592924
541114 0.0874981
541124 0.141066
541134 0.247663
541150 0.523659
541154 0.507076
541158 0.440443
541166 0.280758
541175 0.164351
541184 0.103984
541193 0.0710772
541202 0.0518114
541220 0.0318130
541237 0.0224235
541273 0.0145150
541309 0.0117084
541380 0.0107221
541451 0.0121494
541710 0.0228734
541840 0.0191589
541969 0.0122047
542088 0.00784441
542208 0.00528148
542327 0.00375690
542446 0.00280642
542685 0.00175546
542923 0.00122975
543162 0.000934635
543400 0.000755954
543877 0.000568720
544832 0.000485768
545309 0.000596992
545547 0.00100893
545667 0.00253118
545726 0.00806295
545756 0.0265961
545771 0.0793584
545778 0.194819
545782 0.363635
545786 0.818673
545790 1.74429
545792 1.47277
545794 0.926744
545797 0.464606
545800 0.259782
545807 0.110342
545819 0.0375837
545844 0.0113594
545893 0.00345673
545993 0.00130094
546191 0.000767920
546389 0.000704751
546587 0.000720636
547380 0.00101605
548155 0.00148309
548543 0.00164180
548736 0.00166012
548930 0.00163101
549124 0.00156015
549318 0.00146007
549705 0.00123160
550093 0.00106430
550286 0.00110096
550480 0.00213889
550532 0.00453095
550558 0.00926075
550571 0.0157307
550584 0.0322146
550592 0.0566892
550600 0.100018
550604 0.118689
550608 0.119103
550616 0.0778042
550622 0.0509598
550628 0.0339890
550639 0.0175314
550651 0.0105629
550662 0.00714875
550685 0.00405188
550709 0.00275158
550755 0.00170400
550801 0.00129988
550986 0.000875761
551355 0.000875226
551724 0.00179240
551817 0.00272993
551909 0.00513691
551955 0.00805210
552001 0.0146963
552024 0.0217410
552047 0.0352901
552059 0.0472044
552070 0.0655634
552082 0.0953368
552093 0.144782
552120 0.313326
552127 0.306120
552133 0.267463
552147 0.169815
552158 0.113110
552168 0.0780220
552179 0.0559230
552190 0.0417850
552212 0.0255476
552233 0.0171447
552277 0.00925870
552320 0.00582933
552407 0.00299884
552494 0.00188766
552667 0.00102483
552841 0.000697519
553535 0.000346099
553882 0.000304817
554229 0.000311243
554576 0.000504978
554749 0.00132177
554836 0.00431047
554880 0.0141557
554901 0.0412086
554912 0.0959386
554918 0.170721
554923 0.347853
554930 0.729283
554934 0.602424
554937 0.381874
554941 0.226478
554945 0.142907
554952 0.0695006
554967 0.0261779
554997 0.00829474
555057 0.00245858
555178 0.000789886
555418 0.000341448
555899 0.000235821
556139 0.000246691
556379 0.000312242
556499 0.000402642
556620 0.000619252
556740 0.00132695
556800 0.00244081
556830 0.00361887
556860 0.00574602
556890 0.00944515
556920 0.0134277
556935 0.0137097
556950 0.0123652
556980 0.00800760
557004 0.00535796
557029 0.00369536
557077 0.00200821
557125 0.00126362
557174 0.000882558
557270 0.000528178
557367 0.000374957
557463 0.000295157
557560 0.000248245
557753 0.000197747
558140 0.000157312
558526 0.000141303
560072 0.000129242
560845 0.000138651
561618 0.000168965
562391 0.000298309
562584 0.000401791
562777 0.000623023
562874 0.000842650
562970 0.00123868
563018 0.00156618
563067 0.00205311
563115 0.00281264
563163 0.00406094
563195 0.00533004
563227 0.00714495
563290 0.0126251
563322 0.0150229
563353 0.0151559
563417 0.00992134
563476 0.00570497
563535 0.00347683
563594 0.00230142
563653 0.00163702
563712 0.00123156
563770 0.000969447
563888 0.000664627
564006 0.000503061
564124 0.000408651
564360 0.000311972
564596 0.000272137
564831 0.000265294
565067 0.000326835
565185 0.000575132
565244 0.00141648
565273 0.00389036
565288 0.00951530
565296 0.0185630
565303 0.0458721
565306 0.0757530
565310 0.107780
565314 0.0985108
565317 0.0635050
565326 0.0211117
565334 0.00958438
565351 0.00351367
565385 0.00122238
565453 0.000520084
565589 0.000340649
565861 0.000368688
566133 0.000757337
566269 0.00223214
566337 0.00752108
566371 0.0246666
566388 0.0707613
566396 0.162490
566400 0.284162
566404 0.570363
566410 1.32498
566413 1.19436
566416 0.764711
566420 0.377079
566424 0.211743
566431 0.0900470
566447 0.0304012
566478 0.00903618
566541 0.00262683
566667 0.000879509
566918 0.000441342
567420 0.000384315
567923 0.000459192
568425 0.000614440
568927 0.000911154
569178 0.00116353
569429 0.00154791
569681 0.00216995
569932 0.00325600
570183 0.00533865
570309 0.00710229
570434 0.00965969
570830 0.0208976
570929 0.0204729
571028 0.0179225
571226 0.0114641
571369 0.00807928
571512 0.00587101
571656 0.00447288
571799 0.00362638
571942 0.00323923
572085 0.00353665
572157 0.00433569
572228 0.00658410
572264 0.00926982
572300 0.0150599
572318 0.0207314
572336 0.0306395
572354 0.0495830
572363 0.0654468
572371 0.0883065
572400 0.188844
572407 0.184136
572414 0.160774
572429 0.102391
572439 0.0711822
572450 0.0509424
572471 0.0289295
572492 0.0184568
572513 0.0128759
572555 0.00745895
572597 0.00502715
572681 0.00294522
572765 0.00207939
572934 0.00134043
573102 0.00101171
573439 0.000695338
573775 0.000535126
574449 0.000372411
575122 0.000297452
575795 0.000268416
576468 0.000287500
577142 0.000482971
577478 0.00120412
577647 0.00372492
577731 0.0118021
577752 0.0185406
577773 0.0331917
577794 0.0744366
577804 0.127802
577810 0.175587
577815 0.245928
577830 0.517866
577838 0.431027
577845 0.272896
577853 0.168821
577860 0.110430
577874 0.0555944
577889 0.0327703
577904 0.0215635
577933 0.0113697
577962 0.00708228
578021 0.00362342
578079 0.00231110
578196 0.00137651
578313 0.00115251
578547 0.00198527
578664 0.00550449
578694 0.00852817
578723 0.0152693
578752 0.0353041
578767 0.0629587
578774 0.0889032
578781 0.130061
578800 0.282246
578805 0.276111
578809 0.241585
578819 0.153511
578828 0.0943150
578837 0.0612339
578855 0.0304761
578874 0.0179612
578892 0.0118538
578928 0.00632750
578965 0.00401778
579038 0.00216436
579111 0.00146481
579403 0.000865252
579696 0.00131277
579842 0.00313912
579915 0.00898666
579951 0.0247787
579970 0.0566532
579979 0.0996602
579988 0.200601
580000 0.425483
580006 0.356423
580012 0.226318
580020 0.118023
580029 0.0683914
580045 0.0305153
580077 0.0111730
580143 0.00403481
580273 0.00205115
580403 0.00197318
580534 0.00243777
580664 0.00352048
580729 0.00447725
580795 0.00595221
580860 0.00835366
580925 0.0125602
580990 0.0206104
581023 0.0273854
581055 0.0371172
581160 0.0770793
581212 0.0638113
581265 0.0403123
581316 0.0250428
581367 0.0164056
581418 0.0114017
581470 0.00835391
581521 0.00638918
581572 0.00507188
581675 0.00351336
581777 0.00275660
581879 0.00256892
581931 0.00276201
581982 0.00335092
582033 0.00490709
582059 0.00657692
582084 0.00964209
582112 0.0163409
582140 0.0284494
582154 0.0339068
582168 0.0342951
582196 0.0225900
582223 0.0127876
582250 0.00781319
582277 0.00525460
582305 0.00381952
582359 0.00237170
582414 0.00169335
582468 0.00131476
582522 0.00107819
582631 0.000800382
582849 0.000539690
583067 0.000412664
583503 0.000285654
583938 0.000222708
584809 0.000163289
585680 0.000138817
586552 0.000130750
587423 0.000137166
587858 0.000150140
588294 0.000182268
588512 0.000219886
588729 0.000308778
588838 0.000412185
588947 0.000645891
589056 0.00138206
589110 0.00251816
589138 0.00371019
589165 0.00585118
589192 0.00963957
589220 0.0138681
589234 0.0142779
589248 0.0129559
589275 0.00842286
589308 0.00473386
589340 0.00289333
589372 0.00194022
589404 0.00140667
589469 0.000873628
589533 0.000633110
589662 0.000438576
589791 0.000375430
590049 0.000374298
590307 0.000466977
590565 0.000698425
590823 0.00133210
590952 0.00213769
591081 0.00410624
591146 0.00636366
591210 0.0111730
591242 0.0158819
591275 0.0240928
591307 0.0398288
591323 0.0531256
591339 0.0723420
591390 0.153850
591403 0.149117
591416 0.129360
591441 0.0819274
591467 0.0496634
591493 0.0318620
591519 0.0217311
591545 0.0156529
591571 0.0117523
591597 0.00913902
591649 0.00597121
591702 0.00420598
591754 0.00312908
591858 0.00194236
591962 0.00133815
592066 0.000990688
592274 0.000627747
592691 0.000357925
593108 0.000267619
593941 0.000257721
594357 0.000438586
594566 0.00114124
594670 0.00374299
594722 0.0127674
594748 0.0400276
594761 0.104824
594767 0.212681
594771 0.334723
594774 0.554408
594780 1.17002
594783 0.970594
594786 0.616392
594791 0.304126
594795 0.171897
594804 0.0738847
594822 0.0252252
594857 0.00756195
594928 0.00221979
595069 0.000761095
595352 0.000435824
595494 0.000456350
595635 0.000584116
595776 0.00111759
595847 0.00221646
595883 0.00377071
595900 0.00527259
595918 0.00773640
595939 0.0126517
595960 0.0180320
595971 0.0184759
595981 0.0167248
596002 0.0108996
596026 0.00626959
596050 0.00391264
596075 0.00268012
596099 0.00198235
596147 0.00128318
596195 0.000968784
596291 0.000720614
596388 0.000651256
596580 0.000695451
596773 0.000898883
597158 0.00251484
597351 0.00686347
597447 0.0156035
597495 0.0279041
597519 0.0400012
597543 0.0608839
597557 0.0806220
597572 0.109055
597600 0.197002
597614 0.236923
597628 0.240309
597657 0.155534
597672 0.111026
597688 0.0799994
597703 0.0589999
597719 0.0448635
597750 0.0279831
597780 0.0189594
597842 0.0103216
597904 0.00653547
598027 0.00344803
598151 0.00235473
598398 0.00259277
598521 0.00649083
598583 0.0186898
598599 0.0281916
598614 0.0472490
598630 0.0933780
598637 0.143173
598645 0.233428
598660 0.500249
598664 0.486460
598668 0.422546
598675 0.268440
598680 0.190634
598686 0.138177
598696 0.0792390
598706 0.0503986
598717 0.0347633
598737 0.0192927
598758 0.0122909
598799 0.00634368
598841 0.00395209
598924 0.00206761
599006 0.00134449
599338 0.000561269
599669 0.000398641
600000 0.000462140
600129 0.000894857
600194 0.00228739
600227 0.00583479
600243 0.0124699
600251 0.0210572
600259 0.0412876
600264 0.0734438
600270 0.131322
600276 0.158039
600281 0.102782
600286 0.0595533
600291 0.0363347
600301 0.0167200
600321 0.00604437
600361 0.00198148
600442 0.000717987
600602 0.000359406
600923 0.000257568
601564 0.000242332
602206 0.000321627
602527 0.000528329
602687 0.00104736
602767 0.00264092
602808 0.00818059
602828 0.0271716
602838 0.0839891
602843 0.217833
602845 0.438720
602848 1.15968
602850 2.47942
602852 1.31799
602855 0.438607
602858 0.198244
602864 0.0715764
602875 0.0223848
602898 0.00696757
602944 0.00292374
603035 0.00304420
603081 0.00446247
603127 0.00804410
603150 0.0120424
603173 0.0201438
603196 0.0399444
603207 0.0615423
603218 0.101710
603240 0.234188
603245 0.235933
603251 0.210465
603262 0.134985
603271 0.0855128
603281 0.0563329
603301 0.0285684
603320 0.0169038
603340 0.0111449
603379 0.00590152
603418 0.00368957
603574 0.00120440
603887 0.000488026
604512 0.000318650
604825 0.000319147
605137 0.000353904
605294 0.000400528
605450 0.000514470
605528 0.000649637
605606 0.000959691
605684 0.00196075
605723 0.00355856
605743 0.00527812
605762 0.00845044
605781 0.0138700
605800 0.0198040
605810 0.0203177
605819 0.0183917
605838 0.0119792
605860 0.00679847
605882 0.00419141
605925 0.00207801
605969 0.00131130
606013 0.000960104
606100 0.000664014
606188 0.000551113
606362 0.000478165
606537 0.000470427
606887 0.000521649
607237 0.000638434
607587 0.000864310
607762 0.00106068
607936 0.00137122
608111 0.00190877
608286 0.00296806
608374 0.00393081
608461 0.00549787
608549 0.00823973
608636 0.0133538
608800 0.0315462
608841 0.0326623
608882 0.0298528
608964 0.0196727
609041 0.0124635
609119 0.00832438
609196 0.00596992
609273 0.00458285
609428 0.00321998
609582 0.00278765
609737 0.00296755
609891 0.00402708
609968 0.00527959
610046 0.00769005
610084 0.00974999
610123 0.0128521
610161 0.0176642
610200 0.0251899
610300 0.0514075
610350 0.0431685
610400 0.0277752
610453 0.0169943
610506 0.0111243
610559 0.00783208
610612 0.00587300
610718 0.00380542
610824 0.00282766
610930 0.00231480
611036 0.00203837
611247 0.00186943
611459 0.00208157
611671 0.00290127
611777 0.00386811
611883 0.00584277
611936 0.00766379
611989 0.0106318
612042 0.0157647
612094 0.0249086
612147 0.0392030
612200 0.0491748
612253 0.0401360
612306 0.0257872
612348 0.0179640
612390 0.0130992
612433 0.0101185
612475 0.00832517
612517 0.00736027
612559 0.00716150
612602 0.00806016
612623 0.00927325
612644 0.0114861
612672 0.0174656
612700 0.0290426
612714 0.0346794
612728 0.0354412
612756 0.0238280
612784 0.0139830
612812 0.00907464
612840 0.00657644
612867 0.00517463
612923 0.00374732
612979 0.00306500
613090 0.00244750
613201 0.00219671
613423 0.00208420
613646 0.00224360
613868 0.00268122
614091 0.00370802
614202 0.00481609
614313 0.00712553
614369 0.00941755
614424 0.0136213
614452 0.0171786
614480 0.0225935
614508 0.0312825
614535 0.0459468
614600 0.118974
614616 0.130462
614632 0.124649
614665 0.0837018
614685 0.0608198
614705 0.0449470
614725 0.0343229
614746 0.0271665
614786 0.0187753
614826 0.0144588
614907 0.0108353
614988 0.0100482
615069 0.0107400
615150 0.0127569
615231 0.0165435
615311 0.0230292
615500 0.0438824
615594 0.0378629
615689 0.0271251
615751 0.0230053
615813 0.0223107
615875 0.0274003
615906 0.0346182
615937 0.0483238
616000 0.0884323
616032 0.0739888
616063 0.0492752
616101 0.0304737
616140 0.0210530
616178 0.0160523
616216 0.0131824
616278 0.0107364
616340 0.00985256
616402 0.0107207
616433 0.0128995
616449 0.0152407
616464 0.0194641
616482 0.0292260
616500 0.0472828
616509 0.0557834
616518 0.0566658
616536 0.0390593
616556 0.0229687
616575 0.0155953
616595 0.0120758
616615 0.0101980
616654 0.00837110
616694 0.00754902
616852 0.00661095
617168 0.00660824
617484 0.00682782
617800 0.00678923
618098 0.00654971
618247 0.00698480
618322 0.00965735
618359 0.0196808
618378 0.0513456
618387 0.131559
618392 0.279635
618396 0.822801
618400 1.71182
618402 1.40933
618404 0.893884
618408 0.349858
618411 0.175714
618419 0.0696149
618434 0.0256334
618465 0.0110837
618526 0.00676013
618649 0.00532442
618894 0.00441466
619384 0.00331727
619837 0.00277008
620064 0.00313244
620177 0.00526352
620233 0.0124339
620262 0.0315208
620276 0.0686932
620283 0.117138
620290 0.223142
620300 0.472943
620305 0.396721
620310 0.252528
620320 0.104032
620330 0.0531772
620349 0.0216847
620388 0.00823157
620465 0.00370130
620620 0.00231469
620930 0.00184006
621550 0.00180351
621860 0.00210857
622169 0.00295615
622324 0.00387611
622479 0.00559750
622634 0.00918424
622712 0.0124552
622789 0.0174792
623000 0.0363356
623106 0.0307526
623211 0.0197777
623283 0.0143646
623354 0.0107112
623497 0.00668290
623641 0.00505984
623712 0.00495560
623784 0.00558472
623842 0.00696545
623900 0.00858962
623958 0.00794530
624016 0.00572395
624074 0.00408545
624133 0.00312963
624249 0.00217843
624365 0.00172312
624481 0.00145389
624714 0.00114268
624946 0.000967013
625411 0.000788035
625876 0.000732236
626341 0.000786092
626806 0.00105712
627039 0.00141397
627155 0.00172823
627271 0.00221917
627388 0.00303834
627504 0.00452504
627620 0.00754291
627678 0.0102379
627736 0.0143305
627900 0.0307324
627941 0.0301130
627982 0.0263774
628064 0.0168850
628128 0.0115247
628192 0.00812052
628257 0.00596137
628321 0.00455379
628450 0.00292815
628578 0.00208035
628707 0.00159090
628836 0.00128733
629093 0.000959227
629351 0.000824117
629608 0.000830813
629737 0.000920212
629865 0.00115945
629930 0.00141587
629994 0.00189712
630059 0.00293934
630091 0.00396332
630123 0.00574010
630142 0.00747250
630161 0.0100407
630200 0.0188373
630219 0.0237391
630239 0.0250806
630277 0.0162631
630296 0.0118449
630315 0.00873541
630334 0.00662584
630353 0.00518615
630391 0.00345863
630429 0.00253361
630506 0.00164863
630582 0.00126844
630734 0.000989200
630886 0.000944216
631190 0.00131491
631343 0.00251761
631419 0.00638915
631457 0.0188765
631476 0.0538668
631485 0.128633
631490 0.240310
631495 0.538451
631500 1.23791
631503 1.10457
631505 0.709176
631510 0.321398
631514 0.171141
631523 0.0698622
631540 0.0239044
631574 0.00822726
631643 0.00406548
631712 0.00400785
631781 0.00537779
631840 0.00826831
631900 0.0135408
631930 0.0159081
631960 0.0161585
632019 0.0114112
632055 0.00872905
632091 0.00699818
632162 0.00544174
632233 0.00527051
632304 0.00598631
632376 0.00768492
632447 0.0110094
632518 0.0176814
632554 0.0234251
632589 0.0318239
632700 0.0672963
632728 0.0654306
632755 0.0569879
632811 0.0362757
632863 0.0230022
632914 0.0152954
632966 0.0107478
633018 0.00793868
633122 0.00485518
633225 0.00332245
633329 0.00246318
633433 0.00194326
633640 0.00140696
633847 0.00123954
634055 0.00144755
634262 0.00310832
634314 0.00461354
634366 0.00805047
634392 0.0116711
634418 0.0185788
634444 0.0337987
634457 0.0487083
634469 0.0730319
634500 0.158767
634508 0.155711
634515 0.136445
634531 0.0868913
634548 0.0497581
634566 0.0307090
634583 0.0204487
634600 0.0145471
634635 0.00844278
634670 0.00557170
634740 0.00305246
634810 0.00201810
634949 0.00119340
635089 0.000879609
635367 0.000655269
635646 0.000611803
636204 0.000943846
636483 0.00222332
636553 0.00333337
636623 0.00588085
636657 0.00860935
636692 0.0139142
636727 0.0261016
636745 0.0384520
636762 0.0595247
636800 0.127632
636810 0.124373
636819 0.108427
636838 0.0690030
636851 0.0500179
636863 0.0369163
636888 0.0218281
636912 0.0142255
636937 0.00999928
636986 0.00579864
637036 0.00388945
637135 0.00228891
637234 0.00168807
637431 0.00135286
637629 0.00148377
638024 0.00360696
638123 0.00546795
638222 0.00951897
638272 0.0135589
638321 0.0207191
638370 0.0346255
638395 0.0463713
638420 0.0630134
638460 0.0988900
638480 0.112622
638500 0.114340
638520 0.102975
638540 0.0849151
638580 0.0521838
638623 0.0316036
638665 0.0205107
638707 0.0142008
638750 0.0103816
638834 0.00624740
638919 0.00421065
639088 0.00236996
639258 0.00160401
639596 0.00103080
639935 0.000904464
640274 0.00103083
640443 0.00122306
640612 0.00158225
640782 0.00228935
640866 0.00291173
640951 0.00388866
641036 0.00553687
641120 0.00858470
641163 0.0111524
641205 0.0149810
641247 0.0208958
641289 0.0301790
641400 0.0661308
641428 0.0652065
641455 0.0573378
641511 0.0366241
641553 0.0251483
641595 0.0177392
641636 0.0129807
641678 0.00984078
641762 0.00617560
641846 0.00424431
641930 0.00311482
642014 0.00240337
642181 0.00159459
642349 0.00117231
642517 0.000926588
642852 0.000672021
643187 0.000557667
643523 0.000507090
644193 0.000506973
644864 0.000617495
645199 0.000732876
645535 0.000921555
645870 0.00124968
646205 0.00190235
646373 0.00253197
646541 0.00374652
646625 0.00495801
646708 0.00748033
646750 0.0101617
646792 0.0158039
646813 0.0214917
646834 0.0319942
646855 0.0548395
646866 0.0772430
646876 0.114917
646900 0.297957
646906 0.323108
646912 0.304595
646924 0.201541
646937 0.115633
646950 0.0715408
646963 0.0487082
646976 0.0360273
647003 0.0235127
647029 0.0181166
647081 0.0144021
647133 0.0140925
647267 0.0185330
647400 0.0244086
647659 0.0250708
647667 0.0252447
647696 0.0260881
647725 0.0272432
647784 0.0302539
647900 0.0344815
648021 0.0280917
648141 0.0181707
648218 0.0135437
648296 0.0102956
648450 0.00642327
648605 0.00438413
648759 0.00320735
648914 0.00247360
649068 0.00199003
649377 0.00142498
649687 0.00114979
649996 0.00106637
650305 0.00126737
650459 0.00167297
650537 0.00209188
650614 0.00282722
650707 0.00458805
650800 0.00794931
650847 0.00960099
650893 0.00986634
650986 0.00658133
651066 0.00405706
651146 0.00268424
651226 0.00194585
651306 0.00152202
651466 0.00109373
651626 0.000902015
651946 0.000767555
652266 0.000776839
652586 0.000899910
652906 0.00124745
653066 0.00166061
653226 0.00262310
653306 0.00371149
653386 0.00606281
653426 0.00843061
653466 0.0127516
653506 0.0216515
653526 0.0297466
653546 0.0421393
653600 0.0887965
653614 0.0862631
653627 0.0751453
653654 0.0481045
653672 0.0348635
653690 0.0258763
653726 0.0156215
653762 0.0105434
653798 0.00777092
653870 0.00510992
653942 0.00401672
654086 0.00343311
654230 0.00378980
654375 0.00491227
654519 0.00727822
654591 0.00933409
654663 0.0124293
654735 0.0172038
654807 0.0245523
654903 0.0387523
654952 0.0451647
655000 0.0474960
655048 0.0443323
655097 0.0375655
655193 0.0237221
655255 0.0176183
655316 0.0134627
655439 0.00896634
655562 0.00890808
655624 0.0156779
655654 0.0330230
655670 0.0616585
655677 0.0927481
655685 0.148128
655700 0.307807
655708 0.256818
655715 0.163839
655724 0.0917160
655734 0.0562662
655752 0.0273556
655790 0.0116471
655864 0.00528438
656013 0.00286252
656310 0.00177620
656906 0.00148317
657203 0.00177854
657352 0.00210078
657501 0.00263626
657650 0.00356070
657798 0.00528060
657873 0.00671767
657947 0.00884408
658022 0.0120775
658096 0.0170295
658300 0.0353417
658402 0.0296037
658504 0.0188935
658570 0.0138742
658635 0.0103949
658766 0.00634448
658897 0.00429371
659028 0.00315727
659159 0.00247895
659290 0.00205437
659552 0.00160843
659814 0.00145657
660076 0.00149997
660338 0.00175368
660469 0.00200490
660534 0.00221923
660567 0.00252524
660583 0.00339866
660591 0.00648453
660596 0.0170900
660600 0.618315
660600 1.77589
660600 1.12129
660604 0.0283101
660607 0.00968931
660613 0.00433255
660625 0.00293173
660650 0.00264996
660700 0.00276349
660799 0.00327855
660998 0.00518601
661097 0.00695392
661196 0.00983846
661296 0.0147973
661395 0.0234599
661497 0.0368765
661549 0.0426112
661600 0.0442610
661651 0.0408099
661703 0.0342824
