Cl-37(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
755532 2.56115E-05
758119 2.29228E-05
768465 2.09140E-05
778812 2.33924E-05
781399 2.54995E-05
783986 3.06854E-05
785279 3.73232E-05
786572 5.50216E-05
787219 7.83003E-05
787866 0.000139523
788189 0.000216940
788513 0.000406472
788674 0.000624745
788836 0.00109152
788998 0.00235194
789078 0.00388652
789159 0.00699915
789192 0.00894967
789225 0.0111406
789291 0.0136826
789357 0.0107657
789423 0.00671106
789588 0.00223295
789753 0.00103746
789918 0.000594934
790084 0.000388154
790414 0.000208346
790745 0.000135000
791406 7.72075E-05
792067 5.55231E-05
792728 4.52373E-05
793389 3.96672E-05
794711 3.44078E-05
797356 3.18611E-05
800000 3.28153E-05
804757 3.94871E-05
807135 4.62556E-05
809513 5.77723E-05
811891 7.94833E-05
813080 9.83243E-05
814270 0.000127859
815459 0.000177735
816648 0.000270649
817242 0.000349207
817837 0.000467026
818432 0.000649182
819026 0.000932025
819808 0.00147839
820590 0.00184936
821372 0.00149072
822154 0.000942111
822786 0.000642031
823418 0.000454219
824050 0.000335807
824683 0.000258507
825947 0.000169147
827211 0.000122402
828475 9.53221E-05
829740 7.84334E-05
832268 5.97184E-05
837325 4.59955E-05
842382 4.37271E-05
847439 4.79834E-05
852496 6.20995E-05
855025 7.76189E-05
857553 0.000107052
860082 0.000170026
861346 0.000228868
862610 0.000320408
864255 0.000492095
865900 0.000596103
867545 0.000474570
869190 0.000307250
870462 0.000220799
871733 0.000165935
874277 0.000108213
876820 8.27866E-05
879364 7.19729E-05
881907 7.10320E-05
884450 8.47174E-05
885722 0.000105837
886994 0.000158199
887630 0.000216764
888265 0.000335925
888583 0.000446238
888901 0.000627733
889219 0.000945510
889537 0.00152237
890156 0.00308489
890465 0.00253661
890774 0.00161399
891053 0.00105484
891332 0.000723312
891611 0.000524121
891890 0.000398933
892448 0.000259868
893005 0.000190260
893563 0.000151643
894121 0.000129002
895237 0.000108871
897468 0.000146397
898583 0.000325765
898862 0.000469866
899141 0.000765909
899281 0.00104204
899420 0.00149737
899560 0.00229133
899699 0.00368740
899842 0.00573324
899914 0.00647217
899985 0.00650190
900272 0.00291619
900414 0.00182895
900557 0.00122231
900699 0.000868579
900842 0.000649490
901126 0.000407719
901411 0.000285944
901981 0.000173567
902550 0.000125193
903690 8.54872E-05
904829 7.01386E-05
907107 5.94320E-05
909386 5.79331E-05
913942 7.52130E-05
916221 0.000128264
916790 0.000168671
917360 0.000251604
917645 0.000330194
917930 0.000463654
918214 0.000708746
918499 0.00118051
918749 0.00184289
918999 0.00226027
919249 0.00180406
919499 0.00115597
919672 0.000847609
919846 0.000642227
920192 0.000412860
920538 0.000302810
920885 0.000246087
921578 0.000202951
922270 0.000207264
922963 0.000252618
923656 0.000379237
924002 0.000524398
924349 0.000837343
924522 0.00115593
924695 0.00175398
924868 0.00306383
924955 0.00434177
925042 0.00643655
925243 0.0129303
925344 0.0107074
925445 0.00695315
925544 0.00456281
925643 0.00323610
925741 0.00250123
925840 0.00208956
926037 0.00176158
926234 0.00178126
926964 0.00269599
927329 0.00216513
927694 0.00138732
928132 0.000814225
928571 0.000524255
929009 0.000368672
929447 0.000277827
930323 0.000182817
931200 0.000137347
932953 9.79303E-05
934706 8.40334E-05
936458 8.21410E-05
938211 9.43329E-05
939964 0.000159934
940402 0.000211542
940841 0.000315040
941060 0.000409176
941279 0.000560780
941498 0.000817141
941717 0.00125624
941953 0.00195229
942188 0.00232028
942659 0.00113002
942903 0.000711125
943146 0.000481589
943390 0.000350633
943633 0.000271047
944121 0.000185112
944608 0.000142989
945582 0.000105673
946556 9.11232E-05
948505 8.32537E-05
950454 8.72022E-05
954351 0.000136505
955325 0.000175643
956299 0.000259041
956787 0.000343667
957274 0.000502761
957517 0.000640458
957761 0.000853318
958005 0.00119649
958248 0.00175420
958533 0.00269705
958818 0.00321214
959103 0.00253041
959387 0.00167141
959686 0.00113700
959985 0.000874811
960284 0.000764607
960584 0.000751850
960883 0.000823662
961182 0.000998802
961481 0.00133597
961780 0.00195335
962409 0.00403521
962566 0.00399856
962723 0.00355374
963037 0.00234930
963271 0.00168424
963506 0.00125202
963740 0.000976387
963974 0.000798698
964443 0.000608788
964912 0.000541752
965380 0.000557453
965849 0.000668208
966317 0.000957787
966552 0.00123914
966786 0.00168343
967391 0.00317374
967694 0.00268083
967997 0.00186114
968219 0.00146290
968441 0.00123023
968884 0.00108628
969328 0.00124160
969771 0.00170488
970223 0.00247107
970675 0.00282436
971127 0.00215477
971578 0.00137377
971928 0.000976937
972278 0.000722397
972977 0.000444910
973677 0.000310415
974377 0.000236370
975776 0.000162342
977176 0.000128185
979974 9.99324E-05
982773 9.20673E-05
985572 9.55839E-05
988371 0.000115402
989770 0.000139706
991169 0.000189678
991869 0.000235594
992569 0.000310033
993268 0.000436988
993968 0.000657315
994702 0.00100536
995436 0.00120939
996170 0.000958188
996904 0.000620564
997678 0.000399943
998452 0.000280280
999226 0.000212817
1.00000E+06 0.000172274
1.00143E+06 0.000131350
1.00287E+06 0.000110951
1.00574E+06 9.35084E-05
1.01147E+06 8.96845E-05
1.01434E+06 9.70670E-05
1.01721E+06 0.000117152
1.01864E+06 0.000139680
1.02007E+06 0.000185713
1.02079E+06 0.000228834
1.02151E+06 0.000301013
1.02222E+06 0.000430821
1.02294E+06 0.000674027
1.02359E+06 0.00102657
1.02424E+06 0.00126946
1.02489E+06 0.00104611
1.02554E+06 0.000692962
1.02625E+06 0.000449662
1.02695E+06 0.000320326
1.02766E+06 0.000249861
1.02836E+06 0.000209609
1.02977E+06 0.000172630
1.03118E+06 0.000165087
1.03259E+06 0.000179050
1.03400E+06 0.000226587
1.03471E+06 0.000277684
1.03541E+06 0.000370471
1.03612E+06 0.000553384
1.03682E+06 0.000927640
1.03739E+06 0.00136385
1.03767E+06 0.00149764
1.03795E+06 0.00147001
1.03909E+06 0.000702965
1.03961E+06 0.000512824
1.04013E+06 0.000413270
1.04065E+06 0.000368665
1.04117E+06 0.000363882
1.04168E+06 0.000399476
1.04220E+06 0.000494365
1.04272E+06 0.000702584
1.04324E+06 0.00114462
1.04366E+06 0.00172175
1.04408E+06 0.00202499
1.04492E+06 0.00101847
1.04521E+06 0.000754818
1.04551E+06 0.000579337
1.04609E+06 0.000379706
1.04668E+06 0.000279515
1.04727E+06 0.000223356
1.04844E+06 0.000166473
1.04962E+06 0.000139839
1.05196E+06 0.000116673
1.05431E+06 0.000107647
1.06370E+06 0.000103290
1.07309E+06 0.000116383
1.07779E+06 0.000145412
1.07896E+06 0.000167380
1.08013E+06 0.000214464
1.08072E+06 0.000261735
1.08131E+06 0.000347774
1.08189E+06 0.000523752
1.08219E+06 0.000681502
1.08248E+06 0.000919563
1.08269E+06 0.00114782
1.08290E+06 0.00140700
1.08331E+06 0.00172177
1.08372E+06 0.00139068
1.08413E+06 0.000913131
1.08456E+06 0.000599916
1.08498E+06 0.000428879
1.08541E+06 0.000332302
1.08584E+06 0.000274433
1.08669E+06 0.000213113
1.08754E+06 0.000184310
1.08925E+06 0.000162003
1.09096E+06 0.000158791
1.09266E+06 0.000167960
1.09437E+06 0.000198676
1.09522E+06 0.000235122
1.09607E+06 0.000312208
1.09650E+06 0.000386372
1.09693E+06 0.000512749
1.09735E+06 0.000745626
1.09778E+06 0.00118863
1.09855E+06 0.00212450
1.09931E+06 0.00107403
1.09967E+06 0.000734220
1.10002E+06 0.000537103
1.10037E+06 0.000418896
1.10073E+06 0.000344788
1.10144E+06 0.000262006
1.10215E+06 0.000220225
1.10356E+06 0.000182153
1.10498E+06 0.000166610
1.11065E+06 0.000153931
1.12198E+06 0.000164262
1.14466E+06 0.000201590
1.19000E+06 0.000285322
1.19500E+06 0.000292441
1.20000E+06 0.000298652
1.20000E+06 0.000504340
1.22500E+06 0.000498735
1.25000E+06 0.000493129
1.50000E+06 0.000450550
1.60000E+06 0.000445556
1.60011E+06 0.000445579
1.60011E+06 0.000445580
1.60011E+06 0.000445580
1.75000E+06 0.000476938
1.77367E+06 0.000480866
1.77369E+06 0.000480869
1.77369E+06 0.000480869
2.00000E+06 0.000510580
2.04089E+06 0.000517701
2.04089E+06 0.000517702
2.25000E+06 0.000554121
2.30000E+06 0.000560593
2.50000E+06 0.000581058
2.70000E+06 0.000600607
2.75000E+06 0.000601496
2.94989E+06 0.000557895
3.00000E+06 0.000546965
3.17035E+06 0.000499435
3.17035E+06 0.000499435
3.17074E+06 0.000499326
3.18790E+06 0.000494897
3.18818E+06 0.000494833
3.18818E+06 0.000494833
3.25000E+06 0.000480859
3.25158E+06 0.000480503
3.25158E+06 0.000480502
3.50000E+06 0.000424346
3.72485E+06 0.000382999
3.72578E+06 0.000382846
3.72578E+06 0.000382846
3.75000E+06 0.000378867
3.80806E+06 0.000369329
3.80896E+06 0.000369187
3.80896E+06 0.000369187
3.84288E+06 0.000363839
3.84330E+06 0.000363776
3.84331E+06 0.000363776
3.88582E+06 0.000357493
3.88582E+06 0.000357493
3.88583E+06 0.000357492
3.88583E+06 0.000357492
3.97212E+06 0.000344740
3.97212E+06 0.000344739
4.00000E+06 0.000340619
4.11929E+06 0.000330672
4.11929E+06 0.000330672
4.11993E+06 0.000330618
4.12588E+06 0.000330196
4.12588E+06 0.000330196
4.19436E+06 0.000325345
4.19436E+06 0.000325344
4.25000E+06 0.000321402
4.26108E+06 0.000320617
4.29061E+06 0.000312164
4.29061E+06 0.000312164
4.29601E+06 0.000310617
4.38332E+06 0.000300617
4.38535E+06 0.000300491
4.38535E+06 0.000300491
4.38917E+06 0.000300254
4.38918E+06 0.000300254
4.50000E+06 0.000293385
4.51276E+06 0.000292616
4.51626E+06 0.000292260
4.51626E+06 0.000292260
4.58159E+06 0.000285616
4.58167E+06 0.000285612
4.58167E+06 0.000285612
4.66963E+06 0.000280563
4.66963E+06 0.000280563
4.66993E+06 0.000280546
4.75000E+06 0.000269995
4.93222E+06 0.000245983
4.93222E+06 0.000245982
4.94195E+06 0.000244700
4.94217E+06 0.000244680
4.94217E+06 0.000244680
4.96961E+06 0.000242175
4.96961E+06 0.000242174
4.98641E+06 0.000240641
4.98641E+06 0.000240641
5.00000E+06 0.000239400
5.03638E+06 0.000236790
5.03638E+06 0.000236790
5.03639E+06 0.000236790
5.03802E+06 0.000236673
5.03802E+06 0.000236673
5.05487E+06 0.000235464
5.05487E+06 0.000235464
5.05515E+06 0.000235444
5.05733E+06 0.000235263
5.05733E+06 0.000235263
5.09616E+06 0.000232034
5.09616E+06 0.000232033
5.10960E+06 0.000230916
5.10972E+06 0.000230902
5.10972E+06 0.000230902
5.11576E+06 0.000230200
5.14599E+06 0.000227432
5.14599E+06 0.000227432
5.19314E+06 0.000223115
5.19314E+06 0.000223115
5.19715E+06 0.000222748
5.19715E+06 0.000222748
5.28333E+06 0.000214856
5.28334E+06 0.000214856
5.50000E+06 0.000195017
6.00000E+06 0.000160507
6.33011E+06 0.000144767
6.33011E+06 0.000144767
6.50000E+06 0.000136666
7.00000E+06 0.000118049
7.50000E+06 0.000102602
8.00000E+06 8.97261E-05
8.06275E+06 8.85102E-05
8.06275E+06 8.85102E-05
8.50000E+06 8.00376E-05
8.61540E+06 7.82044E-05
8.61540E+06 7.82043E-05
9.00000E+06 7.20944E-05
9.50000E+06 6.59779E-05
9.71091E+06 6.41721E-05
9.71901E+06 6.41028E-05
9.76741E+06 6.36884E-05
9.76741E+06 6.36884E-05
9.76741E+06 6.36883E-05
1.00000E+07 6.16970E-05
1.00606E+07 6.16122E-05
1.00606E+07 6.16122E-05
1.05000E+07 6.09977E-05
1.05924E+07 6.14815E-05
1.05925E+07 6.14818E-05
1.06370E+07 6.17150E-05
1.06370E+07 6.17150E-05
1.06370E+07 6.17151E-05
1.06370E+07 6.17151E-05
1.09765E+07 6.34926E-05
1.09765E+07 6.34927E-05
1.10000E+07 6.36156E-05
1.10301E+07 6.38607E-05
1.10302E+07 6.38611E-05
1.10302E+07 6.38612E-05
1.15000E+07 6.76866E-05
1.16758E+07 7.34136E-05
1.16758E+07 7.34140E-05
1.16758E+07 7.34143E-05
1.17246E+07 7.50034E-05
1.18686E+07 7.96945E-05
1.18686E+07 7.96951E-05
1.18686E+07 7.96955E-05
1.18686E+07 7.96958E-05
1.19895E+07 8.36343E-05
1.20000E+07 8.39751E-05
1.20553E+07 8.72582E-05
1.20553E+07 8.72588E-05
1.21062E+07 9.02799E-05
1.21062E+07 9.02823E-05
1.24722E+07 0.000112018
1.24722E+07 0.000112019
1.24900E+07 0.000113076
1.25000E+07 0.000113667
1.26856E+07 0.000125109
1.26858E+07 0.000125123
1.26858E+07 0.000125124
1.26859E+07 0.000125125
1.27252E+07 0.000127549
1.27252E+07 0.000127549
1.27252E+07 0.000127550
1.28523E+07 0.000135385
1.28523E+07 0.000135386
1.30000E+07 0.000144492
1.30800E+07 0.000155781
1.30800E+07 0.000155785
1.30800E+07 0.000155787
1.32431E+07 0.000178796
1.34907E+07 0.000213949
1.35000E+07 0.000215260
1.35750E+07 0.000225991
1.37186E+07 0.000246545
1.37186E+07 0.000246546
1.37558E+07 0.000251867
1.37558E+07 0.000251870
1.38359E+07 0.000263335
1.39666E+07 0.000282037
1.39829E+07 0.000284373
1.39829E+07 0.000284374
1.39829E+07 0.000284376
1.40000E+07 0.000286820
1.40527E+07 0.000298817
1.40527E+07 0.000298826
1.40742E+07 0.000303734
1.41924E+07 0.000330649
1.41985E+07 0.000332043
1.41985E+07 0.000332052
1.41986E+07 0.000332055
1.42478E+07 0.000343275
1.45000E+07 0.000400848
1.50000E+07 0.000537529
1.54919E+07 0.000656747
1.55000E+07 0.000658711
1.60000E+07 0.000780060
1.64887E+07 0.000845346
1.64887E+07 0.000845348
1.65000E+07 0.000846861
1.70000E+07 0.000838293
1.75000E+07 0.000806279
1.80000E+07 0.000767312
1.85000E+07 0.000721743
1.90000E+07 0.000677913
1.94063E+07 0.000647302
1.94063E+07 0.000647301
1.95000E+07 0.000640239
2.00000E+07 0.000607278
