Rh-103(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3071.51 13.0521
3071.93 11.5040
3072.35 10.4454
3072.77 9.68099
3073.61 8.65036
3074.45 7.99139
3075.30 7.53237
3076.14 7.19388
3077.82 6.72317
3079.50 6.40606
3082.87 5.98846
3086.23 5.70321
3089.60 5.47316
3092.97 5.26462
3094.65 5.17403
3095.49 5.18081
3095.70 5.22541
3095.91 5.35854
3096.02 5.52664
3096.12 5.91158
3096.17 6.31782
3096.23 7.06269
3096.28 8.66946
3096.30 10.1301
3096.33 12.4137
3096.37 16.8214
3096.40 19.7979
3096.44 16.8282
3096.47 12.4185
3096.51 9.43181
3096.54 7.83238
3096.62 6.39270
3096.69 5.80804
3096.77 5.52553
3096.92 5.26494
3097.07 5.14987
3097.66 4.99088
3098.85 4.86763
3101.23 4.65609
3103.62 4.40603
3106.00 4.08284
3107.19 3.87944
3108.38 3.63790
3109.57 3.34950
3110.76 3.01397
3111.36 2.83933
3111.95 2.68480
3112.55 2.60671
3113.15 2.76232
3113.44 3.05247
3113.74 3.64347
3114.04 4.80948
3114.19 5.77379
3114.34 7.14466
3114.49 9.15540
3114.63 12.1591
3114.78 16.7877
3114.93 24.2118
3115.08 36.7417
3115.23 59.2682
3115.31 77.4434
3115.38 102.756
3115.45 138.806
3115.53 189.931
3115.66 331.101
3115.80 449.211
3115.94 389.744
3116.07 264.497
3116.21 174.641
3116.35 122.025
3116.49 90.5632
3116.63 70.6618
3116.77 57.3563
3116.91 48.0282
3117.19 36.0993
3117.47 28.9851
3117.75 24.3569
3118.31 18.8219
3118.87 15.6840
3119.43 13.6966
3119.99 12.3371
3120.55 11.3558
3121.67 10.0399
3122.79 9.21981
3123.35 8.93676
3123.91 8.76215
3124.19 8.76592
3124.47 8.97415
3124.61 9.31542
3124.75 10.1934
3124.82 11.1894
3124.89 13.2194
3124.92 15.0899
3124.96 18.1410
3124.99 23.4002
3125.03 32.5579
3125.06 47.0567
3125.10 56.9351
3125.14 47.0205
3125.17 32.4955
3125.20 24.1348
3125.23 19.1248
3125.26 16.0084
3125.29 13.9915
3125.35 11.6456
3125.41 10.4422
3125.53 9.27937
3125.65 8.75625
3125.90 8.28089
3126.14 8.05740
3126.62 7.81463
3127.10 7.65980
3128.07 7.43415
3129.04 7.25873
3130.97 6.98581
3132.90 6.77705
3134.83 6.61087
3136.76 6.48267
3137.73 6.44198
3138.69 6.45131
3139.18 6.51906
3139.42 6.60004
3139.66 6.75483
3139.90 7.08644
3140.02 7.40519
3140.14 7.94866
3140.26 9.00144
3140.32 9.92195
3140.38 11.3802
3140.45 13.9290
3140.51 18.7085
3140.54 22.8225
3140.57 29.0991
3140.60 39.0093
3140.63 54.7714
3140.66 84.3586
3140.70 103.417
3140.74 83.5831
3140.78 54.8358
3140.80 41.6733
3140.82 32.5680
3140.87 22.0494
3140.92 16.4916
3140.97 13.4059
3141.01 11.4695
3141.06 10.2298
3141.16 8.74874
3141.25 7.94416
3141.35 7.45913
3141.54 6.92680
3141.73 6.65372
3141.92 6.49263
3142.29 6.31415
3143.05 6.15024
3143.81 6.05968
3145.33 5.92692
3146.85 5.80064
3148.37 5.65639
3149.13 5.57294
3149.88 5.48379
3150.64 5.40916
3151.02 5.40428
3151.40 5.47376
3151.78 5.75998
3151.97 6.11252
3152.16 6.79312
3152.35 8.21598
3152.45 9.50539
3152.54 11.5457
3152.64 14.9383
3152.73 20.9314
3152.83 32.2485
3152.92 54.1977
3153.01 90.2790
3153.10 120.334
3153.19 104.698
3153.28 72.2223
3153.37 49.9354
3153.46 36.5866
3153.54 28.4633
3153.63 23.3109
3153.72 19.7913
3153.81 17.3116
3153.98 14.1406
3154.16 12.2299
3154.33 10.9915
3154.68 9.50409
3155.03 8.65867
3155.39 8.12240
3155.74 7.75462
3156.09 7.48830
3156.79 7.12712
3157.49 6.89422
3158.89 6.60828
3160.30 6.43591
3161.70 6.31762
3164.50 6.15978
3167.31 6.05453
3170.12 5.97968
3171.52 5.95465
3172.92 5.95038
3173.62 5.97309
3174.32 6.06197
3174.68 6.19239
3175.03 6.54626
3175.20 7.00067
3175.29 7.41949
3175.38 8.10660
3175.46 9.38083
3175.51 10.4567
3175.55 12.0468
3175.60 14.6575
3175.64 19.1868
3175.68 27.7330
3175.73 44.5143
3175.76 67.5325
3175.80 83.1540
3175.84 67.5404
3175.87 44.5233
3175.90 33.6976
3175.92 26.4499
3175.97 17.9108
3176.02 13.6128
3176.07 11.2174
3176.12 9.76466
3176.17 8.82323
3176.26 7.73116
3176.36 7.13626
3176.46 6.78096
3176.66 6.39709
3177.05 6.09108
3177.44 5.97225
3178.22 5.87713
3179.00 5.83896
3179.78 5.82427
3180.57 5.83976
3180.96 5.87979
3181.35 6.00291
3181.54 6.16848
3181.74 6.58540
3181.84 7.08044
3181.93 8.17360
3181.98 9.28225
3182.03 11.3004
3182.06 13.0047
3182.08 15.3969
3182.11 18.9461
3182.13 24.3117
3182.17 35.5853
3182.20 42.9598
3182.24 35.6552
3182.27 24.3985
3182.30 18.8499
3182.32 15.1177
3182.35 12.6747
3182.37 11.0843
3182.42 9.12651
3182.48 8.05919
3182.58 7.01108
3182.68 6.53604
3182.88 6.13056
3183.09 5.96567
3183.50 5.83239
3183.90 5.77798
3184.72 5.72899
3185.54 5.70321
3188.80 5.64329
3192.07 5.60411
3193.70 5.61492
3194.11 5.64240
3194.51 5.72552
3194.72 5.83698
3194.92 6.12086
3195.02 6.45905
3195.13 7.21282
3195.18 7.98588
3195.23 9.41249
3195.28 12.3744
3195.31 15.1338
3195.33 19.1984
3195.37 27.3848
3195.40 32.8742
3195.44 27.4178
3195.47 19.2390
3195.50 14.6642
3195.53 11.7716
3195.56 9.99147
3195.59 8.85042
3195.65 7.55382
3195.71 6.88459
3195.83 6.25638
3195.95 5.98230
3196.19 5.75420
3196.43 5.66280
3196.91 5.58852
3197.39 5.55696
3199.31 5.50643
3203.15 5.45122
3206.99 5.41043
3207.95 5.40949
3208.91 5.43070
3209.39 5.47098
3209.87 5.59174
3210.11 5.75476
3210.35 6.17664
3210.47 6.69011
3210.59 7.87008
3210.65 9.12436
3210.71 11.5417
3210.74 13.6552
3210.77 16.9300
3210.80 22.2030
3210.83 30.5644
3210.86 45.6404
3210.90 55.8690
3210.94 45.7050
3210.97 30.6442
3211.00 22.2773
3211.03 17.1330
3211.06 13.8873
3211.09 11.7653
3211.15 9.30474
3211.20 8.00969
3211.32 6.77469
3211.44 6.22905
3211.67 5.77093
3211.90 5.58876
3212.37 5.44317
3212.83 5.38450
3213.76 5.33190
3214.69 5.30366
3218.41 5.22992
3222.13 5.16103
3225.85 5.08441
3229.57 4.99425
3233.29 4.88274
3235.15 4.81544
3237.01 4.73942
3238.87 4.67249
3239.34 4.67741
3239.80 4.73861
3240.03 4.84283
3240.27 5.13211
3240.38 5.49269
3240.50 6.32575
3240.56 7.20946
3240.61 8.90259
3240.64 10.3728
3240.67 12.6347
3240.70 16.2458
3240.73 22.1942
3240.77 32.9009
3240.80 39.9172
3240.84 32.9367
3240.87 22.2348
3240.90 16.4373
3240.93 12.8558
3240.96 10.5770
3240.98 9.07709
3241.04 7.30321
3241.10 6.38295
3241.21 5.48978
3241.32 5.09006
3241.55 4.74452
3241.77 4.59510
3242.22 4.44988
3242.68 4.36260
3243.58 4.21746
3244.48 4.05877
3245.38 3.85856
3245.83 3.73707
3246.29 3.60455
3246.74 3.49271
3246.96 3.48642
3247.19 3.59445
3247.41 4.03563
3247.53 4.57690
3247.64 5.61279
3247.75 7.77137
3247.81 9.73732
3247.86 12.7749
3247.92 17.8775
3247.95 21.6218
3247.98 26.6288
3248.01 33.4286
3248.03 42.7890
3248.06 55.7763
3248.09 73.6894
3248.12 97.5220
3248.15 126.260
3248.20 169.248
3248.23 165.821
3248.26 146.809
3248.31 100.609
3248.37 66.7441
3248.43 47.0909
3248.49 35.4268
3248.54 28.0887
3248.60 23.2022
3248.66 19.7863
3248.78 15.4302
3248.89 12.8383
3249.01 11.1537
3249.24 9.14182
3249.47 7.99416
3249.70 7.26606
3250.16 6.39580
3250.63 5.89773
3251.09 5.57947
3252.02 5.23841
3252.94 5.24986
3253.41 5.49245
3253.87 6.09440
3254.33 7.51600
3254.56 8.89428
3254.80 11.1637
3255.03 15.1429
3255.26 22.5700
3255.37 28.7690
3255.49 37.8199
3255.61 51.2557
3255.72 70.9619
3255.91 120.257
3256.10 161.192
3256.29 139.943
3256.48 95.8828
3256.67 65.3125
3256.85 47.0731
3257.04 36.0055
3257.23 28.9635
3257.41 24.1919
3257.60 20.8303
3257.97 16.5194
3258.35 13.9277
3258.72 12.2394
3259.47 10.2044
3260.21 9.04469
3260.96 8.30378
3262.46 7.41710
3263.95 6.90467
3265.44 6.56990
3266.94 6.34782
3267.68 6.32926
3267.87 6.38162
3268.06 6.54515
3268.15 6.75362
3268.24 7.21686
3268.29 7.69187
3268.34 8.52893
3268.38 10.2332
3268.43 13.8261
3268.47 18.4387
3268.50 21.5270
3268.54 18.4340
3268.57 13.8143
3268.61 10.7157
3268.65 9.00906
3268.72 7.50904
3268.80 6.90751
3268.87 6.61148
3269.02 6.33822
3269.17 6.21511
3269.77 6.03616
3270.97 5.89348
3273.37 5.69545
3275.77 5.52166
3278.17 5.34453
3280.57 5.13516
3281.77 5.00302
3282.97 4.83655
3283.57 4.73378
3284.17 4.61281
3284.77 4.46898
3285.37 4.30044
3285.97 4.12675
3286.27 4.07230
3286.57 4.11409
3286.87 4.46532
3287.02 4.95689
3287.17 5.97132
3287.32 8.19439
3287.40 10.2816
3287.47 13.6786
3287.55 19.5172
3287.59 24.1032
3287.62 30.2734
3287.66 39.2209
3287.70 51.7642
3287.74 70.5937
3287.77 97.3008
3287.84 166.675
3287.90 224.834
3287.93 220.359
3287.96 195.304
3288.03 133.094
3288.07 99.6254
3288.12 76.5433
3288.17 60.7304
3288.21 49.8682
3288.30 35.9130
3288.39 27.9690
3288.49 22.9233
3288.58 19.5715
3288.76 15.4414
3288.94 13.0444
3289.13 11.5145
3289.31 10.4651
3289.49 9.70942
3289.86 8.69051
3290.22 8.04493
3290.59 7.59875
3290.95 7.27363
3291.68 6.82843
3292.41 6.53585
3293.88 6.16609
3295.34 5.93210
3296.80 5.76827
3297.53 5.71389
3298.26 5.70998
3298.63 5.77060
3298.99 5.99380
3299.18 6.30642
3299.27 6.60378
3299.36 7.09911
3299.45 8.02870
3299.50 8.82005
3299.54 9.99827
3299.59 11.9450
3299.63 15.2544
3299.68 21.6648
3299.70 27.0208
3299.72 34.4738
3299.76 51.7864
3299.80 63.5931
3299.84 51.8105
3299.88 34.4976
3299.90 26.4916
3299.92 21.1058
3299.97 14.6822
3300.02 11.4057
3300.07 9.59116
3300.12 8.45422
3300.17 7.72591
3300.26 6.85400
3300.46 6.08665
3300.65 5.75997
3301.04 5.47070
3301.43 5.32695
3302.21 5.13715
3302.98 4.96251
3303.76 4.75942
3304.15 4.64342
3304.54 4.52831
3304.92 4.46756
3305.12 4.52027
3305.31 4.74199
3305.51 5.41985
3305.60 6.17623
3305.70 7.56376
3305.80 10.2849
3305.85 12.6617
3305.89 16.1897
3305.94 21.8669
3305.99 31.0201
3306.02 38.0923
3306.04 47.0940
3306.06 59.0032
3306.09 74.6462
3306.12 98.3970
3306.14 127.093
3306.20 171.306
3306.23 168.236
3306.26 149.603
3306.31 102.839
3306.36 74.0998
3306.41 55.4656
3306.45 43.3728
3306.50 35.2579
3306.59 25.5051
3306.69 20.1094
3306.78 16.8000
3306.88 14.6097
3307.06 11.9493
3307.25 10.4280
3307.44 9.45919
3307.63 8.79434
3307.82 8.31467
3308.19 7.66548
3308.57 7.25146
3308.94 6.96339
3309.32 6.75206
3310.07 6.46009
3310.82 6.26616
3312.32 6.01868
3313.82 5.86138
3315.33 5.74935
3316.83 5.67475
3317.58 5.69631
3317.96 5.87781
3318.05 6.04064
3318.14 6.40258
3318.24 7.43173
3318.28 8.76145
3318.33 11.6092
3318.37 15.2082
3318.40 17.6598
3318.44 15.2201
3318.47 11.6216
3318.51 9.25762
3318.54 7.93487
3318.61 6.72978
3318.69 6.24050
3318.76 6.00165
3318.90 5.78024
3319.04 5.68307
3319.62 5.55566
3320.76 5.47674
3323.05 5.37470
3325.34 5.27912
3327.63 5.17588
3329.92 5.04985
3331.07 4.96935
3332.21 4.86732
3333.36 4.72772
3333.93 4.63512
3334.51 4.52092
3335.08 4.38436
3335.36 4.31738
3335.65 4.27848
3335.94 4.35678
3336.08 4.52897
3336.22 4.93689
3336.37 5.92138
3336.44 6.91098
3336.51 8.57057
3336.58 11.6151
3336.62 14.0808
3336.65 17.5050
3336.69 22.6774
3336.72 30.5313
3336.76 42.7408
3336.80 61.1193
3336.82 81.0236
3336.85 104.195
3336.90 139.706
3336.93 136.854
3336.95 121.561
3337.01 83.7924
3337.06 56.1507
3337.12 40.0929
3337.17 30.5685
3337.23 24.5774
3337.28 20.5873
3337.34 17.7976
3337.44 14.2630
3337.55 12.1358
3337.66 10.7540
3337.88 9.10629
3338.10 8.16871
3338.32 7.57634
3338.76 6.87308
3339.20 6.47381
3339.64 6.21715
3340.52 5.90640
3341.40 5.72752
3342.27 5.62706
3342.71 5.61497
3343.15 5.67586
3343.37 5.79301
3343.59 6.12035
3343.70 6.52742
3343.81 7.45854
3343.87 8.43457
3343.92 10.2773
3343.95 11.8877
3343.98 14.2386
3344.00 17.8828
3344.03 23.6358
3344.07 34.7008
3344.10 41.8922
3344.14 34.7148
3344.17 23.6492
3344.20 17.0856
3344.24 13.1576
3344.27 10.8249
3344.30 9.40359
3344.37 7.78685
3344.43 6.96515
3344.56 6.19684
3344.69 5.86478
3344.95 5.58155
3345.21 5.46105
3345.74 5.34921
3346.26 5.28919
3348.35 5.15074
3352.52 4.95596
3356.69 4.77187
3360.87 4.57191
3362.96 4.46308
3365.04 4.35131
3367.13 4.24831
3369.22 4.19292
3371.30 4.32041
3372.35 4.58622
3373.39 5.20224
3374.44 6.66029
3374.96 8.08926
3375.48 10.4775
3376.00 14.7149
3376.52 22.7981
3376.78 29.6135
3377.04 39.6724
3377.31 54.7877
3377.57 77.3852
3377.98 133.082
3378.40 180.488
3378.82 157.921
3379.24 108.610
3379.68 71.9049
3380.13 50.8558
3380.58 38.4194
3381.02 30.6440
3381.47 25.4650
3381.91 21.8560
3382.81 17.2478
3383.70 14.5032
3384.59 12.7167
3386.38 10.5730
3388.16 9.35426
3389.95 8.58246
3390.84 8.30066
3391.74 8.08134
3392.18 8.00781
3392.63 8.00153
3392.85 8.07486
3393.07 8.33022
3393.19 8.66403
3393.30 9.41929
3393.35 10.2028
3393.41 11.6437
3393.47 14.6019
3393.49 17.2568
3393.52 21.2398
3393.56 29.2946
3393.60 34.8295
3393.64 29.2848
3393.68 21.2168
3393.72 16.0422
3393.76 13.1083
3393.80 11.4039
3393.83 10.3766
3393.91 9.21576
3393.99 8.63933
3394.14 8.09555
3394.30 7.85131
3394.61 7.62281
3394.92 7.50691
3395.54 7.36819
3396.15 7.27550
3396.77 7.21286
3397.39 7.20512
3397.70 7.26261
3398.01 7.47311
3398.17 7.76374
3398.32 8.47925
3398.40 9.30342
3398.47 10.9955
3398.51 12.6176
3398.55 15.2665
3398.59 20.1529
3398.63 29.2288
3398.66 42.4934
3398.70 51.5402
3398.74 42.4852
3398.77 29.2132
3398.79 23.2277
3398.82 19.0108
3398.86 14.1601
3398.91 11.6039
3398.95 10.1890
3399.04 8.73304
3399.14 8.05271
3399.32 7.45496
3399.50 7.20290
3399.86 6.98317
3400.23 6.88089
3400.95 6.76719
3401.68 6.69119
3404.58 6.47699
3407.49 6.31678
3410.40 6.18619
3413.30 6.07732
3416.21 5.99019
3417.66 5.96131
3419.12 5.96478
3419.84 6.00792
3420.57 6.16333
3420.93 6.38779
3421.11 6.60810
3421.30 6.99380
3421.48 7.76674
3421.57 8.47642
3421.66 9.63669
3421.75 11.7752
3421.80 13.5938
3421.84 16.2829
3421.89 20.6884
3421.93 28.0921
3421.98 41.7722
3422.02 68.9218
3422.06 106.990
3422.10 132.142
3422.14 107.063
3422.18 69.0128
3422.22 44.0091
3422.26 30.4890
3422.30 22.6148
3422.34 17.9725
3422.38 14.9170
3422.42 12.9055
3422.50 10.4445
3422.58 9.04773
3422.66 8.19254
3422.82 7.24879
3422.99 6.76117
3423.15 6.47927
3423.47 6.17851
3423.79 6.02716
3424.12 5.93866
3424.76 5.84024
3426.05 5.74730
3427.34 5.69390
3429.92 5.61645
3432.50 5.55098
3437.67 5.43234
3440.25 5.39073
3440.89 5.39526
3441.54 5.43466
3441.86 5.50003
3442.18 5.68399
3442.35 5.92283
3442.51 6.50360
3442.59 7.16946
3442.67 8.54755
3442.71 9.90350
3442.75 12.1669
3442.79 16.3179
3442.83 24.3192
3442.87 35.8984
3442.90 43.3729
3442.94 35.9272
3442.97 24.3541
3443.00 17.3960
3443.04 13.3557
3443.07 10.8950
3443.10 9.41079
3443.17 7.74254
3443.24 6.90485
3443.37 6.13504
3443.51 5.80630
3443.77 5.53215
3444.04 5.42219
3444.58 5.32988
3445.11 5.28767
3447.25 5.20976
3448.32 5.18912
3449.39 5.19334
3449.92 5.22793
3450.46 5.35101
3450.73 5.52729
3450.99 5.99430
3451.13 6.57550
3451.19 7.09699
3451.26 7.92412
3451.33 9.39539
3451.39 12.3052
3451.43 14.9681
3451.46 19.0847
3451.49 25.9139
3451.53 37.8639
3451.56 57.3511
3451.60 70.8295
3451.64 57.4790
3451.67 38.0209
3451.72 24.0535
3451.76 16.8314
3451.80 12.9221
3451.84 10.6774
3451.88 9.22775
3451.92 8.28528
3452.01 7.13652
3452.09 6.50163
3452.17 6.11480
3452.34 5.68684
3452.67 5.33658
3453.00 5.19561
3453.67 5.07346
3454.33 5.01285
3455.66 4.93461
3456.99 4.86943
3459.65 4.73459
3462.31 4.57078
3464.97 4.34966
3466.30 4.20208
3467.62 4.01443
3468.29 3.89997
3468.95 3.76868
3469.62 3.62063
3470.28 3.46713
3470.62 3.40215
3470.95 3.36851
3471.28 3.41357
3471.61 3.65973
3471.95 4.47254
3472.11 5.41197
3472.28 7.18721
3472.36 8.65790
3472.44 10.8045
3472.53 14.0393
3472.61 19.1123
3472.69 27.4724
3472.78 42.1016
3472.82 53.7174
3472.86 69.4401
3472.90 91.9932
3472.94 122.647
3473.02 210.398
3473.10 281.478
3473.14 274.536
3473.18 241.673
3473.26 163.090
3473.34 108.077
3473.42 76.0921
3473.50 56.6253
3473.58 44.4361
3473.66 36.1729
3473.74 30.4531
3473.89 23.1271
3474.05 18.7353
3474.21 15.9023
3474.53 12.5072
3474.85 10.5888
3475.16 9.38020
3475.48 8.55294
3475.80 7.95301
3476.43 7.14046
3477.07 6.61433
3478.33 5.95734
3479.60 5.54101
3480.87 5.23049
3483.41 4.72551
3484.68 4.48140
3485.95 4.21998
3487.22 3.92523
3488.48 3.58290
3489.12 3.39302
3489.75 3.19953
3490.39 3.02879
3491.02 2.96478
3491.66 3.29582
3491.97 3.89135
3492.29 5.23056
3492.45 6.45832
3492.61 8.35525
3492.77 11.4201
3492.92 16.5284
3493.08 25.6815
3493.16 32.9318
3493.24 43.1951
3493.32 58.3252
3493.40 80.6398
3493.48 114.581
3493.56 166.262
3493.68 289.115
3493.80 391.523
3493.92 339.303
3494.04 230.217
3494.14 164.940
3494.24 122.562
3494.34 94.4792
3494.44 75.6738
3494.63 52.7546
3494.83 39.9858
3495.03 32.1237
3495.23 26.9088
3495.62 20.5766
3496.01 16.9421
3496.41 14.6332
3496.80 13.0453
3497.19 11.8982
3497.98 10.3540
3498.77 9.36814
3499.55 8.68475
3500.34 8.18225
3501.91 7.48836
3503.49 7.02516
3506.64 6.42314
3509.79 6.01935
3512.93 5.69881
3516.08 5.41409
3517.66 5.30682
3518.05 5.31052
3518.44 5.38410
3518.64 5.50906
3518.84 5.85050
3518.94 6.26892
3519.03 7.19389
3519.08 8.13402
3519.13 9.84516
3519.18 13.3154
3519.21 16.4747
3519.23 21.1220
3519.27 30.8274
3519.30 37.1905
3519.34 30.8570
3519.37 21.1536
3519.40 15.7559
3519.43 12.3874
3519.46 10.3055
3519.49 9.00228
3519.55 7.47212
3519.61 6.67162
3519.73 5.90400
3519.84 5.56433
3520.08 5.26629
3520.32 5.13365
3520.79 4.99784
3521.26 4.91249
3523.16 4.64073
3525.05 4.34468
3526.95 3.97685
3527.89 3.75386
3528.84 3.49915
3529.79 3.21459
3530.73 2.92761
3531.21 2.81488
3531.68 2.77379
3532.15 2.90609
3532.63 3.46620
3532.86 4.09625
3533.10 5.18692
3533.34 7.10848
3533.57 10.6115
3533.69 13.4603
3533.81 17.4874
3533.93 23.3726
3534.05 32.2478
3534.17 46.2872
3534.28 69.0590
3534.40 107.782
3534.52 174.728
3534.66 305.504
3534.80 415.877
3534.94 362.203
3535.08 246.747
3535.25 153.922
3535.42 103.798
3535.58 75.5829
3535.75 58.5229
3535.92 47.3423
3536.08 39.6503
3536.42 30.0040
3536.75 24.3122
3537.08 20.6467
3537.75 16.2663
3538.42 13.7887
3539.08 12.2142
3539.75 11.1317
3540.42 10.3450
3541.75 9.27674
3543.08 8.58555
3544.42 8.09963
3545.75 7.73733
3548.42 7.22533
3551.09 6.87162
3556.42 6.38026
3561.76 5.99647
3564.42 5.80286
3567.09 5.58210
3569.76 5.29586
3571.09 5.10398
3572.43 4.85263
3573.09 4.69252
3573.76 4.49939
3574.43 4.26260
3575.09 3.97201
3575.76 3.63665
3576.09 3.48820
3576.43 3.44350
3576.76 3.77897
3576.93 4.35817
3577.09 5.63085
3577.18 6.79501
3577.26 8.56936
3577.34 11.3824
3577.43 16.0264
3577.51 24.2459
3577.55 30.7006
3577.59 39.4714
3577.64 52.2559
3577.68 70.3769
3577.72 97.7632
3577.76 137.108
3577.83 239.221
3577.90 326.756
3577.94 321.419
3577.97 285.488
3578.04 194.859
3578.08 151.049
3578.13 119.226
3578.22 80.0737
3578.30 58.2359
3578.39 45.2954
3578.48 36.8472
3578.57 31.1320
3578.74 23.9323
3578.92 19.7143
3579.09 16.9947
3579.44 13.7533
3579.79 11.9198
3580.14 10.7540
3580.49 9.95187
3580.84 9.36941
3581.54 8.57716
3582.24 8.06493
3582.94 7.70555
3583.64 7.43866
3585.04 7.06433
3586.44 6.81065
3589.24 6.47662
3592.03 6.25335
3594.83 6.08287
3597.63 5.94569
3599.03 5.91188
3599.38 5.92849
3599.73 5.99990
3599.91 6.10313
3600.08 6.36823
3600.17 6.68149
3600.26 7.34923
3600.30 8.01387
3600.34 9.15021
3600.39 11.3754
3600.43 15.8363
3600.47 21.9272
3600.50 25.8853
3600.54 21.9289
3600.57 15.8359
3600.60 12.9511
3600.62 11.0310
3600.67 8.81095
3600.72 7.71439
3600.77 7.11002
3600.86 6.51038
3600.96 6.23718
3601.16 5.99632
3601.35 5.89459
3602.13 5.75815
3603.70 5.65690
3606.82 5.49544
3609.95 5.31896
3613.08 5.10202
3614.64 4.96733
3616.20 4.80515
3617.76 4.60285
3619.33 4.34049
3620.11 4.17779
3620.89 3.98907
3621.67 3.77291
3622.45 3.54413
3622.84 3.44419
3623.24 3.38640
3623.63 3.43758
3624.02 3.76723
3624.41 4.87285
3624.60 6.15230
3624.80 8.52967
3624.90 10.4819
3624.99 13.2947
3625.09 17.4596
3625.19 23.7560
3625.29 33.8693
3625.38 50.5193
3625.48 79.8211
3625.58 131.389
3625.69 229.081
3625.80 311.474
3625.86 305.831
3625.91 271.376
3626.02 185.319
3626.09 142.278
3626.17 111.417
3626.31 73.7490
3626.45 53.3826
3626.60 41.3230
3626.74 33.6060
3626.89 28.3548
3627.17 21.8359
3627.46 18.0181
3627.75 15.5706
3628.32 12.6517
3628.90 10.9990
3629.47 9.94920
3630.05 9.22556
3630.62 8.69732
3631.77 7.97678
3632.92 7.50671
3634.07 7.17254
3635.22 6.91997
3637.53 6.55555
3639.83 6.29769
3640.98 6.19647
3642.13 6.12225
3642.70 6.11154
3643.28 6.16728
3643.57 6.27987
3643.85 6.60808
3644.00 7.03210
3644.14 8.05139
3644.21 9.18270
3644.28 11.4756
3644.32 13.5887
3644.36 17.0446
3644.39 23.0307
3644.43 33.4910
3644.46 50.1971
3644.50 61.1502
3644.54 50.2387
3644.57 33.5391
3644.60 26.2437
3644.62 21.2321
3644.66 15.1125
3644.71 11.9221
3644.75 10.1331
3644.84 8.25667
3644.93 7.38495
3645.11 6.61309
3645.29 6.29069
3645.64 6.01783
3646.00 5.89740
3646.72 5.77294
3647.43 5.69299
3650.29 5.44273
3653.14 5.18309
3656.00 4.86381
3657.43 4.66465
3658.85 4.42534
3660.28 4.12990
3661.71 3.75819
3662.42 3.53871
3663.14 3.30022
3663.85 3.06211
3664.57 2.89483
3665.28 3.05710
3665.64 3.52448
3665.99 4.68370
3666.17 5.79037
3666.35 7.53759
3666.53 10.4055
3666.71 15.2510
3666.89 24.0127
3666.98 30.9935
3667.07 40.9015
3667.16 55.5083
3667.24 77.0908
3667.33 109.910
3667.42 159.853
3667.56 280.653
3667.70 384.962
3667.84 337.495
3667.98 230.866
3668.08 172.343
3668.18 132.261
3668.28 104.685
3668.38 85.3134
3668.58 60.8306
3668.78 46.7588
3668.98 37.8424
3669.18 31.8620
3669.58 24.4668
3669.98 20.1639
3670.38 17.4080
3670.78 15.5036
3671.18 14.1238
3671.99 12.2624
3672.79 11.0775
3673.59 10.2599
3674.39 9.66310
3675.99 8.85064
3677.59 8.32376
3679.20 7.95333
3680.80 7.67789
3684.00 7.29407
3687.21 7.04198
3688.81 6.95268
3690.41 6.90080
3691.21 6.91133
3692.01 7.01335
3692.41 7.18170
3692.61 7.35144
3692.81 7.65418
3693.02 8.26696
3693.12 8.82954
3693.22 9.76416
3693.32 11.4769
3693.37 12.9175
3693.42 15.1001
3693.47 18.6056
3693.52 24.6568
3693.57 35.9986
3693.59 45.3375
3693.62 58.8374
3693.66 90.2779
3693.70 110.974
3693.74 90.2921
3693.78 58.8529
3693.83 36.3225
3693.88 24.9848
3693.93 18.7827
3693.98 15.2545
3694.03 13.0072
3694.08 11.5512
3694.18 9.79444
3694.28 8.83140
3694.38 8.24814
3694.58 7.60925
3694.77 7.28083
3694.97 7.09015
3695.37 6.88347
3696.16 6.71006
3696.95 6.62975
3698.53 6.53954
3700.11 6.47894
3703.27 6.39690
3704.06 6.39212
3704.85 6.41857
3705.24 6.47227
3705.64 6.63318
3705.84 6.84817
3706.03 7.38798
3706.13 8.02758
3706.23 9.43693
3706.28 10.8821
3706.33 13.4535
3706.36 15.6094
3706.38 18.6162
3706.40 23.2705
3706.43 29.9246
3706.46 44.1063
3706.50 53.6151
3706.54 44.1509
3706.57 29.9790
3706.60 23.3213
3706.62 18.8133
3706.67 13.6322
3706.72 10.9826
3706.77 9.54209
3706.86 8.08723
3706.96 7.42483
3707.15 6.84955
3707.34 6.61402
3707.73 6.42294
3708.12 6.34525
3708.89 6.27525
3709.66 6.23817
3712.75 6.14703
3715.84 6.06990
3718.93 5.98855
3722.03 5.89089
3723.57 5.82886
3725.12 5.74956
3726.66 5.63807
3727.43 5.56065
3728.21 5.45862
3728.98 5.31760
3729.37 5.22716
3729.75 5.12409
3730.14 5.02921
3730.33 5.01504
3730.52 5.08274
3730.72 5.39262
3730.81 5.78414
3730.91 6.53797
3731.01 8.11068
3731.10 11.6624
3731.15 15.2517
3731.20 21.2616
3731.22 25.8351
3731.25 32.0189
3731.27 40.4282
3731.30 52.1262
3731.32 68.1286
3731.35 88.0779
3731.40 119.536
3731.43 117.808
3731.45 105.139
3731.50 73.3765
3731.54 55.4337
3731.58 43.0686
3731.62 34.7029
3731.66 29.0303
3731.74 21.7753
3731.81 17.6822
3731.89 15.0846
3731.97 13.3636
