Fe-54(n,tot) ENDF/B-VII.1
161120 0.575702
162241 0.771955
162801 0.888003
163361 1.01912
163641 1.09626
163781 1.14208
163921 1.19903
164061 1.28274
164131 1.34842
164201 1.45156
164271 1.64195
164306 1.81110
164341 2.08837
164376 2.59424
164394 3.02058
164411 3.66926
164429 4.71841
164446 6.54824
164464 10.0287
164472 12.9526
164481 17.0584
164496 26.7399
164510 33.3543
164525 27.1844
164539 17.6539
164553 11.6941
164566 8.23552
164580 6.18752
164594 4.92063
164607 4.08901
164621 3.54369
164635 3.31608
164642 3.77319
164645 5.24835
164647 7.84810
164648 11.0092
164648 16.9305
164649 25.8110
164650 31.5410
164651 26.0314
164652 17.4433
164653 10.2974
164654 7.07265
164656 4.62333
164659 3.74080
164661 3.32922
164666 2.91579
164671 2.71394
164690 2.34908
164709 2.16510
164728 2.04109
164766 1.88266
164804 1.79013
164880 1.70455
164956 1.69511
165032 1.75428
165107 1.95045
165145 2.18930
165183 2.71031
165202 3.22690
165221 4.13967
165240 5.90458
165259 9.51622
165275 14.4525
165290 17.8272
165305 14.7101
165321 9.90371
165331 7.63455
165341 6.09083
165361 4.28598
165382 3.36581
165402 2.85026
165442 2.32851
165483 2.08981
165564 1.89115
165645 1.82085
165807 1.79099
165969 1.80897
166618 1.98748
167915 2.48282
170510 3.94993
172260 5.76523
172678 6.46132
173096 7.39105
173304 8.01510
173513 8.87160
173618 9.49573
173722 10.4517
173827 12.3360
173879 14.2176
173931 17.5515
173981 22.5098
174030 26.0142
174129 19.0166
174172 16.5914
174215 15.2091
174300 14.0601
174428 13.9114
174555 14.3743
174810 15.5369
175065 15.1188
175320 11.0134
175575 5.26315
175703 3.11421
175830 1.66208
175894 1.16206
175958 0.785622
176021 0.510640
176085 0.319095
176149 0.194047
176213 0.122225
176276 0.0921608
176340 0.0948663
176438 0.146499
176536 0.238607
176732 0.492681
177123 1.09584
177515 1.68647
177711 1.95789
177809 2.08444
177857 2.16063
177882 2.29481
177888 2.41230
177894 2.69660
177897 3.01965
177900 3.64372
177903 5.14094
177905 6.59997
177906 8.99525
177908 13.6180
177910 16.5852
177912 13.8207
177914 9.81516
177916 6.73769
177918 5.13402
177922 3.74823
177927 3.18761
177931 2.90943
177940 2.65263
177948 2.54540
177966 2.46322
177983 2.44043
178052 2.47196
178190 2.62215
178466 2.94212
179018 3.54305
180123 4.60502
181227 5.56995
181780 6.09300
181918 6.27701
182056 6.58211
182125 6.88523
182159 7.14075
182194 7.54779
182228 8.27406
182246 8.88092
182263 9.79298
182280 11.2699
182297 13.8228
182315 18.7034
182323 22.7549
182332 28.5037
182346 41.7518
182360 50.5898
182374 41.8197
182388 28.6111
182401 20.9108
182413 16.3137
182425 13.4848
182438 11.6984
182462 9.67577
182487 8.64866
182512 8.06281
182536 7.70516
182586 7.31693
182684 7.04134
182783 6.97932
182980 7.02425
183177 7.13493
183966 7.68691
185544 8.81945
188700 10.8924
190000 11.6287
192230 12.6651
193344 13.0605
193902 13.2412
194041 13.2995
194180 13.3967
194250 13.4976
194320 13.7333
194355 14.0118
194372 14.2557
194389 14.6439
194407 15.3135
194424 16.6016
194433 17.7258
194442 19.4646
194450 22.2593
194459 26.8047
194470 35.0907
194480 40.8805
194491 35.6370
194501 27.3971
194512 21.9484
194523 18.9530
194533 17.2225
194544 16.1799
194566 15.0459
194587 14.4869
194609 14.1740
194630 13.9825
194673 13.7723
194759 13.6091
194845 13.5545
195188 13.5384
195876 13.6109
197251 13.6841
200000 13.4157
200000 13.4157
200001 13.4156
200001 13.4155
200002 13.4153
200004 13.4149
200008 13.4142
200016 13.4127
200031 13.4096
200062 13.4035
200124 13.3912
200248 13.3657
200495 13.3119
200991 13.1927
201981 12.9107
202971 12.5754
203467 12.3910
203714 12.3059
203776 12.2958
203838 12.3147
203869 12.3632
203900 12.5144
203915 12.7153
203931 13.2045
203939 13.7539
203946 14.8482
203950 15.8606
203954 17.4494
203958 20.2152
203962 24.8782
203966 32.6394
203970 38.0379
203974 33.1903
203978 25.4961
203981 21.7697
203984 19.3109
203989 16.4058
203995 14.9327
204000 14.1172
204011 13.2797
204022 12.8865
204044 12.5367
204066 12.3872
204109 12.2549
204153 12.1919
204240 12.1195
204328 12.0685
204677 11.9014
205376 11.5761
206075 11.2187
206424 10.9891
206599 10.7809
206642 10.6773
206686 10.4923
206708 10.3178
206730 9.98430
206741 9.66307
206751 9.05335
206757 8.48270
206762 7.50234
206765 6.66355
206768 5.45544
206771 3.63179
206773 1.27215
206775 0.494279
206777 2.04245
206780 9.48460
206782 11.5508
206783 12.5020
206787 12.9844
206800 12.4011
206813 11.9639
206826 11.7143
206838 11.5552
206864 11.3629
206890 11.2485
206966 11.0687
207042 10.9694
207193 10.8400
207345 10.7539
207421 10.7533
207459 10.8492
207478 11.1342
207487 11.7904
207492 12.9101
207494 14.2782
207496 17.0237
207500 22.9181
207502 20.3719
207504 16.4743
207505 14.2204
207507 12.8800
207510 11.6609
207516 10.9201
207529 10.6521
207554 10.6334
207566 10.6987
207579 10.8815
207585 11.1010
207591 11.5592
207598 12.7506
207601 14.0664
207604 16.5805
207607 20.3967
207610 23.1550
207613 20.7603
207616 17.1302
207619 15.1289
207621 13.8736
207625 12.4831
207630 11.8024
207635 11.4261
207644 11.0473
207653 10.8681
207672 10.7038
207690 10.6289
207727 10.5546
207764 10.5123
207911 10.4063
208207 10.2367
208797 9.91077
209387 9.58389
209682 9.43010
209756 9.40581
209830 9.42014
209867 9.48028
209885 9.55006
209904 9.68007
209922 9.94691
209931 10.1881
209941 10.5761
209950 11.2453
209959 12.5125
209964 13.5917
209968 15.2142
209973 17.7194
209977 21.5925
209984 29.3844
209990 34.5774
209995 31.1848
210000 24.9809
210003 22.1675
210010 16.7768
210017 13.9932
210025 12.4756
210032 11.5880
210040 11.0152
210047 10.6301
210062 10.1619
210076 9.89333
210091 9.72504
210121 9.52744
210180 9.34109
210238 9.24506
210474 9.03901
210946 8.74824
211888 8.20916
212831 7.70861
213303 7.59536
213538 7.91536
213597 8.21265
213656 8.80159
213715 10.1015
213745 11.3393
213774 13.2858
213850 19.6512
213888 17.2465
213926 13.4359
213962 11.0411
213998 9.65145
214071 8.29792
214143 7.70011
214215 7.37820
214504 6.83922
215082 6.36726
216237 5.62621
218548 4.13018
220859 2.33021
222015 1.04273
222592 0.265015
222737 0.120510
222809 0.0787718
222881 0.0710956
222953 0.113402
223026 0.228226
223098 0.446949
223170 0.811960
223226 1.23251
223283 1.80290
223395 3.50438
223620 8.83263
223733 11.1245
223845 12.1934
224070 11.5038
224581 8.40724
224837 8.31895
224964 9.12715
225092 11.1517
225330 16.7822
225568 10.5959
225666 8.59467
225690 8.32884
225715 8.30963
225727 8.53252
225739 9.19231
225745 9.90999
225751 11.2351
225754 12.3544
225757 13.9500
225760 16.4605
225763 20.3179
225770 30.1341
225772 28.4611
225773 24.4474
225777 15.0593
225779 11.1490
225781 8.76243
225783 7.48907
225785 7.03663
225787 7.26904
225789 8.33148
225791 10.5482
225793 14.2835
225797 23.8727
225798 28.1872
225800 29.8246
225807 20.3105
225809 17.4666
225811 15.3711
225816 12.5488
225820 10.8680
225825 9.80727
225834 8.53073
225842 7.80832
225860 7.01388
225878 6.56781
225914 6.03349
225949 5.68531
226092 4.83260
226377 3.90945
226947 2.93545
227518 2.33112
227803 2.08819
227945 1.97360
228017 1.91711
228052 1.90620
228070 1.99717
228079 2.38948
228084 3.48033
228086 5.40733
228087 7.63258
228088 12.2026
228089 18.9451
228090 23.2329
228091 19.2285
228092 12.8736
228093 8.43427
228094 6.02527
228097 3.93453
228102 2.71953
228111 2.18030
228130 1.96955
228167 1.87285
228243 1.79535
228393 1.68610
228695 1.49772
228996 1.32706
229147 1.24432
229222 1.20600
229260 1.22223
229278 1.39647
229288 2.01607
229293 3.48153
229295 5.80839
229296 8.18282
229297 11.7448
229299 18.5211
229300 23.0513
229301 18.8132
229303 12.4493
229305 7.50491
229306 5.08226
229310 3.07279
229314 2.30699
229317 1.93720
229324 1.60033
229332 1.45242
229360 1.26448
229418 1.17570
229533 1.10230
229762 1.00298
230221 0.878340
230451 0.884171
230681 1.04027
230796 1.28570
230910 1.88217
230968 2.51375
231025 3.69257
231054 4.68171
231083 6.14901
231111 8.38151
231140 11.7864
231180 18.7732
231220 23.7250
231260 19.3076
231300 12.2819
231337 7.97661
231374 5.45208
231411 3.94212
231448 2.99418
231522 1.92849
231597 1.37911
231671 1.05743
231745 0.851224
231893 0.605425
232041 0.463933
232190 0.370794
232486 0.252417
232782 0.178708
233079 0.129233
233375 0.0968465
233524 0.102323
233561 0.124962
233598 0.202119
233616 0.313785
233635 0.607172
233644 0.960734
233653 1.72109
233658 2.48571
233663 3.78863
233667 6.22015
233672 10.9641
233676 18.0594
233680 22.6517
233684 18.1464
233688 11.6510
233692 7.67469
233696 5.30201
233700 3.85682
233703 2.95319
233711 1.89089
233719 1.34292
233734 0.812031
233749 0.573251
233779 0.364203
233809 0.275835
233869 0.201589
233929 0.171237
234050 0.148185
234170 0.142753
234394 0.150536
234617 0.171447
235064 0.241936
235511 0.346997
235958 0.486006
236852 0.866787
237299 1.10739
237523 1.23725
237635 1.30210
237690 1.34201
237718 1.41706
237732 1.66155
237739 2.28510
237743 3.33128
237745 4.42014
237746 6.42482
237748 9.70510
237750 12.1290
237752 10.1236
237754 7.08608
237756 4.87727
237758 3.66478
237762 2.57288
237771 1.90710
237787 1.61518
237821 1.51953
237888 1.52026
238021 1.59574
238289 1.78380
238824 2.20657
239893 3.18358
240963 4.29169
241498 4.87451
241766 5.16718
241899 5.31628
241966 5.42330
242000 5.61490
242008 5.76713
242016 6.09459
242025 7.01681
242029 8.17323
242033 10.5738
242037 13.8912
242040 16.3097
242047 11.2058
242051 8.83177
242055 7.63520
242063 6.59284
242072 6.18258
242080 5.98419
242113 5.74292
242178 5.71084
242310 5.81876
242573 6.09809
243099 6.68030
244150 7.92164
244654 8.94422
244905 10.5051
245031 12.7851
245094 15.1426
245157 19.2367
245290 30.7379
245423 20.3299
245491 16.0517
245559 13.6708
245695 11.4977
245967 10.2661
246511 9.98494
247600 10.3149
249777 10.7912
254130 10.1870
254508 10.0530
254697 10.0160
254791 10.1633
254815 10.3349
254839 10.7648
254850 11.2439
254862 12.1948
254868 13.0418
254874 14.3695
254880 16.5290
254886 20.0693
254893 26.5692
254900 30.7991
254914 20.6760
254923 16.0485
254932 13.7275
254941 12.4869
254950 11.7624
254968 10.9994
254985 10.6270
255021 10.2773
255057 10.1166
255199 9.87336
255483 9.65775
256052 9.21232
256620 8.28952
256905 6.91933
257047 5.16969
257118 3.56887
257189 1.34370
257214 0.593647
257239 0.124780
257252 0.0752751
257264 0.189682
257277 0.488630
257290 0.968754
257315 2.39702
257340 4.13201
257390 7.19704
257440 9.01257
257491 9.90108
257591 10.4713
257887 10.3227
258183 10.0106
258775 9.56386
259959 8.95793
261143 8.46760
261735 8.24823
262031 8.17751
262179 8.25970
262216 8.36262
262253 8.60998
262271 8.87353
262290 9.37350
262308 10.4505
262317 11.4598
262327 13.0488
262350 18.2109
262362 16.2961
262373 13.1792
262382 11.6271
262390 10.6066
262406 9.46444
262423 8.90430
262439 8.59618
262472 8.28784
262505 8.14298
262636 7.93740
262768 7.85435
262833 7.82606
262866 7.82027
262882 7.84388
262891 7.96370
262895 8.36807
262897 9.38179
262898 10.9303
262899 15.9433
262900 24.6647
262901 16.4829
262902 12.0759
262903 10.2342
262905 8.94884
262908 8.26723
262915 8.00671
262929 7.93377
262956 8.02339
262970 8.18786
262984 8.60097
262991 9.05862
262998 9.96111
263001 10.7750
263005 12.0087
263008 14.0679
263012 17.3398
263016 23.4684
263020 27.8187
263024 24.1731
263028 18.2902
263032 14.7743
263036 12.6260
263040 11.2963
263043 10.4566
263051 9.45888
263058 8.93976
263073 8.43243
263087 8.20169
263117 7.99541
263146 7.90566
263263 7.80366
263381 7.89142
263410 7.97597
263439 8.12827
263469 8.45556
263483 8.93005
263491 9.86958
263494 11.8266
263496 14.7134
263497 17.6352
263498 22.6345
263499 30.9234
263500 36.5562
263501 31.0514
263502 22.8370
263503 18.3049
263504 15.2419
263505 12.3736
263509 10.4682
263516 9.80316
263530 10.1193
263544 10.9994
263558 12.3926
263579 15.5659
263600 17.7964
263643 13.0068
263661 11.2236
263680 10.1303
263718 8.99383
263756 8.46483
263793 8.17570
263944 7.72282
264095 7.55273
264170 7.51256
264208 7.59434
264217 7.70108
264227 7.98533
264231 8.32192
264236 9.03863
264241 10.8835
264243 13.0266
264245 16.9034
264248 22.9168
264250 27.0031
264255 17.5245
264256 14.5508
264258 12.5417
264262 10.4124
264265 9.35793
264269 8.79831
264276 8.23093
264283 7.96865
264297 7.72970
264311 7.62328
264339 7.52444
264368 7.47498
264481 7.37823
264707 7.26542
265159 7.08638
266062 6.76798
267870 6.17668
269678 5.61623
270582 5.34417
271034 5.20882
271260 5.13999
271373 5.10604
271430 5.10239
271458 5.16526
271472 5.40784
271479 6.00681
271483 6.94288
271486 9.56072
271488 12.4396
271490 14.5203
271492 12.7930
271494 10.0368
271497 7.70707
271500 6.64522
271505 5.81069
271517 5.35865
271539 5.17041
271584 5.09168
271674 5.04188
271854 4.98060
272215 4.87289
272935 4.66537
274377 4.26014
275818 3.86762
276539 3.71296
276719 3.71539
276899 3.81426
276990 3.98150
277080 4.41384
277125 4.89489
277170 5.82915
277215 7.87724
277237 9.81692
277260 12.8615
277290 18.9036
277320 22.8929
277380 13.5045
277408 10.0911
277435 8.04153
277463 6.77702
277490 5.96518
277545 5.02645
277600 4.52734
277710 4.03003
277819 3.78831
278258 3.40840
279136 3.09099
280013 2.88568
280452 2.93996
280672 3.35348
280781 4.18618
280836 5.18885
280891 7.15159
280941 10.0866
280990 12.1792
281040 10.4343
281089 7.61442
281147 5.53122
281204 4.43416
281320 3.45698
281551 2.83655
282012 2.47381
282474 2.29102
282705 2.21451
282820 2.18377
282878 2.20906
282907 2.38776
282914 2.56045
282921 2.97008
282928 4.26135
282932 6.13355
282934 7.93226
282935 10.8512
282938 16.3837
282940 20.4005
282942 17.0554
282945 11.6842
282948 7.27864
282951 5.22589
282957 3.58980
282963 2.98781
282969 2.70289
282982 2.44624
282994 2.33616
283044 2.19540
283144 2.12355
283343 2.05237
283741 1.93884
284537 1.72879
286130 1.32111
287723 0.905313
288519 0.687014
288917 0.589588
289017 0.583584
289116 0.623431
289166 0.700151
289216 0.904139
289241 1.13256
289266 1.57541
289290 2.53385
289303 3.42317
289315 4.79943
289333 7.67835
289350 9.73343
289367 8.07621
289385 5.39064
289404 3.46891
289423 2.42529
289443 1.83038
289462 1.46618
289500 1.06274
289539 0.854410
289616 0.646148
289692 0.540145
290000 0.344197
290434 0.186296
290650 0.124903
290867 0.0801561
291084 0.0671482
291192 0.0821203
291301 0.120680
291409 0.194736
291517 0.322890
291626 0.534797
291734 0.877482
291851 1.47812
291967 2.45384
292084 3.96002
292200 6.00255
292317 8.07913
292433 9.20736
292666 7.87816
292758 6.91980
292781 6.71732
292804 6.59012
292815 6.60790
292827 6.78760
292838 7.47846
292844 8.37051
292849 10.1581
292855 12.9485
292860 14.9336
292871 10.6431
292876 8.87715
292881 7.85056
292892 6.79906
292902 6.28401
292912 5.97745
292933 5.59449
292954 5.33396
292996 4.94158
293038 4.62374
293205 3.67190
293539 2.53260
293874 1.88506
294208 1.47066
294877 0.965147
295546 0.659926
296214 0.450975
296883 0.299181
297552 0.187558
298220 0.108503
298889 0.0590682
299224 0.0453277
299558 0.0390972
299892 0.0406588
300227 0.0504058
300561 0.0688493
300895 0.0965997
301564 0.183201
302233 0.317950
302902 0.511116
303236 0.633432
303403 0.707677
303487 0.784656
303529 0.966500
303539 1.11324
303549 1.42125
303560 2.22073
303565 3.13874
303570 4.88066
303575 7.56451
303580 9.49931
303585 7.94892
303590 5.40745
303593 4.08833
303597 3.21063
303604 2.22827
303619 1.47976
303633 1.21189
303647 1.09027
303676 0.988378
303705 0.952033
303762 0.933797
303791 0.929598
303805 0.921553
303812 0.919474
303816 0.968145
303818 1.17500
303819 3.73415
303820 7.27799
303821 4.46678
303823 1.55026
303825 1.22642
303829 1.07385
303837 1.01298
303853 0.991852
303886 0.993096
303950 1.01779
304080 1.08473
304539 1.38799
304998 1.78499
305227 2.03844
305342 2.19163
305457 2.37936
305571 2.63982
305629 2.82846
305686 3.09816
305743 3.53274
305801 4.34479
305829 5.06091
305858 6.19519
305887 8.08781
305915 11.2954
305948 16.8494
305980 20.5560
306045 12.1980
306082 8.58482
306119 6.70691
306157 5.69227
306194 5.11093
306232 4.76017
306269 4.54429
306344 4.33091
306418 4.27051
306493 4.28853
306642 4.44569
306941 4.98720
307240 5.68708
307690 6.90990
308140 8.11569
308590 8.81115
308815 8.75851
308928 8.61052
309040 8.43068
309066 8.42585
309093 8.51211
309106 8.65469
309119 8.97865
309132 9.79342
309139 10.6586
309145 12.1166
309153 14.7370
309160 16.6222
309168 15.0633
309175 12.5165
309182 11.0005
309188 10.0673
309201 9.07054
309214 8.58852
309227 8.30998
309252 7.98791
309278 7.78456
309330 7.48356
309381 7.22324
309588 6.20470
310000 4.16252
310400 2.52212
310739 1.51727
311079 0.834928
311418 0.410450
311503 0.344274
311588 0.313264
311630 0.334436
311673 0.439832
311694 0.582628
311715 0.897238
311726 1.19884
311736 1.70136
311747 2.58144
311758 4.15630
311769 6.83524
311780 8.74245
311791 7.21389
311803 4.74373
311811 3.45831
311819 2.60313
311835 1.62123
311851 1.12499
311868 0.843378
311900 0.550471
311933 0.405991
311998 0.265899
312063 0.198343
312193 0.134336
312324 0.109663
312454 0.105483
312584 0.115433
312845 0.166429
313366 0.354939
313887 0.619738
314929 1.28252
315971 2.04301
318056 3.66659
319098 4.47013
320140 5.23952
320594 5.56337
321048 5.89241
321275 6.07667
321388 6.18636
321502 6.32472
321615 6.53036
321672 6.68912
321729 6.92614
321786 7.32124
321842 8.07271
321871 8.73619
321899 9.77635
321927 11.4992
321956 14.3895
321988 19.4749
322020 23.1818
322052 20.2137
322084 15.2770
322116 12.0456
322148 10.2084
322180 9.14082
322212 8.48834
322276 7.78247
322340 7.44307
322404 7.26344
322468 7.16376
322596 7.07924
322724 7.06540
322851 7.08288
323107 7.15745
323363 7.25278
323618 7.35920
323746 7.42404
323874 7.52677
323938 7.63119
323970 7.72271
324002 7.87254
324034 8.14864
324050 8.38236
324066 8.73508
324082 9.30461
324098 10.2808
324114 12.0727
324130 15.4527
324145 20.6658
324160 24.1350
324190 16.2301
324205 13.1892
324220 11.4304
324235 10.3773
324250 9.71261
324279 8.96446
324309 8.57990
324339 8.35846
324368 8.22061
324427 8.06822
324487 7.99423
324546 7.95667
324664 7.93138
324901 7.95271
325138 8.00167
325612 8.10997
325848 8.15851
325967 8.18104
326026 8.20548
326056 8.28435
326070 8.53352
326078 9.09125
326082 9.90247
326085 11.9228
326090 16.1391
326092 14.7388
326095 12.4203
326099 10.3501
326102 9.45607
326110 8.78830
326124 8.44564
326154 8.30996
326213 8.26841
326331 8.26833
326567 8.29347
327039 8.32964
327982 8.24756
328454 8.06108
328926 7.66719
329398 6.84134
329870 5.06262
330555 0.430803
330598 0.261958
330641 0.142044
330684 0.0741577
330726 0.0600193
330769 0.0993952
330812 0.190140
330855 0.328407
330898 0.508984
331069 1.52684
331240 2.72143
331630 4.97309
331905 5.99370
332181 6.67276
332318 6.92446
332456 7.13801
332594 7.36203
332628 7.45497
332663 7.62938
332680 7.80421
332697 8.14368
332714 8.94075
332723 9.77444
332731 11.2245
332741 13.6896
332750 15.4871
332759 14.0832
332769 11.7398
332778 10.1283
332788 9.24208
332798 8.73383
332808 8.42469
332827 8.09230
332846 7.93212
332885 7.79765
332924 7.75369
333002 7.74464
333079 7.76695
333390 7.88871
333807 8.00852
334223 8.07664
335056 8.11271
335889 8.06767
336306 8.03151
336410 8.02955
336514 8.05070
336566 8.09258
336618 8.21145
336644 8.35506
336670 8.65782
336683 8.94275
336696 9.41285
336709 10.2294
336722 11.6810
336736 14.1529
336750 15.9362
336764 14.5354
336778 12.2340
336792 10.6950
336805 9.81386
336819 9.29114
336833 8.96298
336861 8.59365
336888 8.40150
336944 8.21387
336999 8.12490
337109 8.03773
337220 7.99096
337441 7.93117
337661 7.88501
338545 7.71885
340312 7.36380
342079 6.97275
342963 6.76768
343405 6.66317
343626 6.60926
343736 6.58041
343791 6.56919
343819 6.59366
343833 6.72374
343840 7.08793
343843 7.75298
343847 9.98185
343850 13.9305
343853 10.5016
343856 8.51333
343859 7.68165
343864 7.08106
343875 6.76811
343896 6.63600
343938 6.57883
344023 6.54235
344193 6.50076
344362 6.46962
344532 6.45079
344702 6.46014
344787 6.48970
344872 6.55718
344956 6.70897
344999 6.85162
345041 7.08419
345084 7.48891
345126 8.25251
345147 8.89924
345169 9.86519
345190 11.3453
345211 13.6196
345241 18.3469
345270 21.8046
345300 19.0319
345329 14.4110
345352 11.9019
345375 10.2822
345398 9.22424
345421 8.51795
345466 7.67114
345512 7.20726
345558 6.92523
345603 6.73942
345695 6.51285
345786 6.37930
345877 6.28936
346060 6.16926
346426 6.01607
346791 5.89916
348253 5.49978
351177 4.73198
354101 3.93957
355563 3.52961
355929 3.43185
356294 3.35490
356477 3.34721
356568 3.36689
356660 3.42298
356751 3.56058
356797 3.69440
356842 3.91533
356888 4.30312
356934 5.03998
356957 5.66619
356979 6.59601
357002 8.01471
357025 10.1818
357058 14.7737
357090 18.1532
357123 15.5124
357155 11.0718
357181 8.56501
357208 6.97756
357234 5.96677
357260 5.31080
357287 4.89077
357313 4.68413
357326 4.69892
357339 4.88513
357353 5.51453
357359 6.23763
357366 7.50448
357373 9.73225
357380 11.3596
357387 10.0266
357394 7.80452
357402 6.31713
357409 5.45131
357423 4.59731
357438 4.20554
357452 3.98473
357481 3.73815
357510 3.59523
357567 3.42087
357625 3.30938
357740 3.16272
357855 3.06301
358085 2.92095
358315 2.81121
358776 2.62459
359236 2.45113
360157 2.09849
360618 1.90505
360848 1.80199
360963 1.78371
360992 1.81861
361021 1.94661
361035 2.12136
361050 2.53286
361057 2.96028
361064 3.73839
361071 5.28397
361075 6.61457
361078 8.48311
361084 13.0485
361090 16.3960
361096 13.8765
361102 9.63983
361107 7.22735
361111 5.70433
361121 4.04516
361130 3.23679
361140 2.79676
361159 2.34882
361177 2.13346
361215 1.92958
361253 1.83045
361329 1.72330
361404 1.65601
361706 1.46370
362008 1.28350
362310 1.08478
362613 0.849994
362915 0.555736
363066 0.378543
363217 0.188308
363293 0.101974
363368 0.0466393
363444 0.0749769
363481 0.155599
363519 0.315239
363567 0.701681
363591 1.00878
363615 1.41599
363662 2.60982
363710 4.28986
363758 6.06424
363806 7.21563
363901 7.00574
364009 5.49386
364118 4.32626
364226 3.55167
364334 3.02312
364551 2.35397
364767 1.94012
365200 1.42299
365633 1.08078
366066 0.821621
366499 0.629994
366716 0.573181
366932 0.575103
367041 0.623088
367149 0.740701
367203 0.851539
367257 1.03866
367284 1.19536
367311 1.46043
367325 1.69261
367338 2.08672
367352 2.89483
367359 3.67403
367365 4.93516
367380 8.68167
367387 7.39417
367395 5.15652
367402 3.82350
367408 3.08474
367422 2.46516
367435 2.29977
367449 2.30988
367476 2.56423
367503 3.01205
367557 4.50210
367611 7.15719
367671 11.7294
367730 14.7864
367790 11.9495
367849 7.71071
367887 5.76842
367926 4.40903
368002 2.78913
368079 1.94718
368155 1.48805
368232 1.26126
368309 1.25610
368347 1.38742
368385 1.70373
368424 2.41568
368443 3.06557
368462 4.03516
368491 6.21494
368520 7.82564
368549 6.52070
368578 4.32209
368612 2.68628
368646 1.83013
368680 1.35867
368714 1.07784
368782 0.775078
368850 0.626503
368930 0.535816
369010 0.491472
369170 0.476334
369489 0.613334
369649 0.750555
369809 0.949866
369889 1.09649
369969 1.33353
370009 1.54197
370048 1.90918
370068 2.21879
370088 2.68748
370108 3.43562
370128 4.63440
370154 7.01939
370180 8.76981
370206 7.60962
370232 5.63771
370263 4.13169
370294 3.36115
370325 2.95871
370357 2.74157
370419 2.56742
370481 2.55084
370606 2.69927
370731 2.95079
371230 4.29375
372420 7.00834
373610 7.12235
374363 6.47636
374740 6.09933
374928 5.90973
375022 5.84746
375069 5.95405
375093 6.34237
375105 7.01393
375111 7.72734
375116 8.93484
375123 11.1646
375130 12.8028
375137 11.6029
375144 9.58450
375151 8.11030
375159 7.29819
375174 6.54554
375189 6.21922
375204 6.04644
375235 5.86523
375265 5.76649
375325 5.64616
375386 5.56117
375507 5.42339
375628 5.30133
376113 4.86418
377083 4.11645
379022 2.97409
380961 2.14428
381445 1.97666
381930 1.84266
382173 1.81328
382294 1.82552
382415 1.87859
382536 2.02157
382597 2.16354
382657 2.39851
382718 2.80528
382778 3.55625
382839 5.05679
382900 8.20682
382950 12.6346
383000 15.5717
383050 12.8743
383101 8.84622
383155 6.05857
383209 4.50537
383263 3.60351
383317 3.04252
383425 2.40970
383532 2.07306
383640 1.86546
383748 1.72331
383964 1.53500
384180 1.40795
384396 1.31090
384612 1.24178
384720 1.27371
384747 1.33609
384774 1.51076
384788 1.72267
384801 2.18363
384808 2.63902
384815 3.41483
384821 4.85427
384828 7.66261
384834 11.8322
384840 14.9483
384846 12.5527
384852 8.46291
384857 6.21106
384861 4.76318
384871 3.19258
384880 2.45186
384890 2.05556
384909 1.66149
384928 1.47820
384965 1.31214
385003 1.23607
385079 1.16027
385154 1.11694
385457 1.01122
385759 0.931491
386062 0.860408
387272 0.618976
387877 0.515777
388482 0.422234
388784 0.380120
389087 0.346629
389238 0.341275
389389 0.367987
389465 0.422551
389541 0.578393
389578 0.769160
389616 1.18987
389635 1.61020
389654 2.35879
389673 3.82806
389682 5.10301
389692 6.95019
389720 14.0114
389734 11.5255
389748 7.22668
389758 5.12742
389768 3.70412
389777 2.74391
389787 2.08692
389806 1.26715
389825 0.792774
389844 0.482783
389863 0.286322
389882 0.411769
389892 1.23396
389897 2.52870
389901 5.42414
389906 10.3416
389908 12.7171
389910 13.7615
389914 11.6994
389919 8.37268
389925 5.17172
389932 3.59854
389938 2.73179
389945 2.20209
389958 1.59960
389971 1.27618
389997 0.935255
390023 0.758209
390075 0.572788
390127 0.475332
390232 0.370945
390336 0.313167
390544 0.248785
390649 0.254607
390701 0.366189
390714 0.477385
390727 0.743752
390740 1.62148
390746 2.98981
390750 4.42528
390753 6.83351
390756 10.8816
390760 13.6528
390764 10.9992
390767 7.02241
390770 4.68156
390774 3.24365
390780 1.82474
390792 0.865551
390805 0.554051
390818 0.415207
390868 0.244141
390969 0.182485
391020 0.189864
391070 0.263203
391095 0.382781
391121 0.692008
391133 1.03977
391146 1.70841
391159 3.14187
391165 4.45838
391171 6.46324
391181 10.9114
391190 13.8259
391200 11.2487
391209 7.46013
391220 4.63521
391231 3.13504
391242 2.28556
391253 1.76664
391275 1.19210
391297 0.898297
391341 0.612505
391385 0.477975
391474 0.351259
391562 0.290162
391738 0.227340
391914 0.192307
392267 0.149573
392620 0.121916
393325 0.0875041
394030 0.0711107
394997 0.0717675
395964 0.0964049
396448 0.116987
396931 0.142488
397415 0.173075
397657 0.198951
397778 0.258828
397808 0.314586
397838 0.457021
397853 0.627346
397868 1.00515
397876 1.39085
397883 2.07840
397891 3.47249
397895 4.69723
397899 6.50945
397904 10.5186
397910 13.5213
397916 11.2217
397921 7.24274
397928 4.25640
397935 2.74431
397942 1.91659
397948 1.44010
397962 0.936971
397975 0.695003
398002 0.478430
398029 0.387060
398083 0.313042
398137 0.285074
398353 0.262445
398569 0.276619
398623 0.296715
398677 0.359798
398704 0.448053
398731 0.673965
398744 0.933974
398758 1.46927
398765 1.96761
398771 2.76325
398778 4.10881
398785 6.42684
398792 10.5794
398800 13.6800
398808 11.4284
