Ca-40(n,tot) ENDF/B-VII.1
296109 6.56761
296140 5.03049
296170 4.16515
296201 3.63419
296232 3.28530
296294 2.86777
296356 2.63208
296418 2.48237
296541 2.30093
296665 2.18979
296788 2.10991
297035 1.99228
297282 1.90097
297529 1.82291
298023 1.68915
299012 1.47121
300000 1.29218
302425 0.944135
304850 0.670585
307275 0.445416
309700 0.266994
310913 0.200378
312125 0.154846
313338 0.138000
314550 0.161112
315763 0.240612
316975 0.400038
318188 0.672224
319400 1.10077
321150 2.10140
322900 3.66643
326400 7.69599
328150 8.90117
329900 9.07192
333400 7.69921
335662 6.59741
336228 6.34637
336794 6.12141
337076 6.03521
337218 6.01009
337359 6.01237
337501 6.07674
337571 6.16009
337642 6.31572
337713 6.61745
337783 7.25693
337819 7.85524
337854 8.83017
337890 10.5078
337925 13.4382
337962 18.3201
338000 21.7398
338038 18.6976
338075 13.8906
338102 11.4824
338129 9.87039
338156 8.79086
338182 8.04936
338236 7.13951
338290 6.62804
338343 6.30968
338397 6.09594
338504 5.82835
338611 5.66445
338718 5.54973
338932 5.38811
339147 5.26768
339361 5.16606
339789 4.98948
340647 4.68186
341504 4.40282
342361 4.14077
343218 3.89199
343646 3.77481
344075 3.67509
344289 3.64995
344396 3.65666
344503 3.69402
344611 3.80207
344664 3.91420
344718 4.10671
344771 4.45846
344825 5.15831
344852 5.77882
344878 6.74188
344905 8.28623
344932 10.7703
344966 15.6212
345000 19.2335
345034 16.5168
345068 11.8779
345100 8.94437
345132 7.19490
345164 6.12591
345195 5.44404
345259 4.66009
345322 4.24320
345386 3.99161
345449 3.82477
345576 3.61597
345703 3.48641
345830 3.39358
346084 3.25813
346338 3.15252
346592 3.05987
347100 2.88999
348116 2.55943
349132 2.20120
350148 1.78001
351163 1.25694
351671 0.954894
352179 0.666299
352433 0.570508
352687 0.571419
352814 0.639964
352941 0.782040
353068 1.02910
353195 1.42265
353396 2.47689
353598 4.23365
354000 9.29535
354202 11.1654
354403 11.8378
354806 10.8708
355074 9.77786
355341 8.78495
355876 7.29135
356411 6.30152
356945 5.61829
357480 5.12173
358015 4.74401
359085 4.20266
360154 3.82641
361224 3.54342
363363 3.13177
365502 2.83236
367641 2.59344
368711 2.48840
369781 2.39144
370315 2.34832
370850 2.31940
371118 2.32544
371251 2.34458
371385 2.38958
371519 2.49466
371586 2.59719
371652 2.76978
371719 3.08301
371786 3.71094
371820 4.27640
371853 5.16591
371886 6.62415
371920 9.04553
371960 13.5456
372000 16.8893
372040 14.3658
372080 10.0682
372107 7.98948
372134 6.55376
372187 4.86295
372241 3.98651
372294 3.48406
372348 3.17065
372401 2.96168
372508 2.70698
372615 2.56100
372722 2.46744
372936 2.35416
373150 2.28622
373364 2.23885
373792 2.17203
374220 2.12206
374648 2.07975
375504 2.00566
378928 1.74000
380640 1.59242
381495 1.50442
382351 1.39711
383207 1.25315
383635 1.15606
384063 1.02955
384491 0.853917
384705 0.736949
384919 0.591691
385133 0.410602
385347 0.198861
385454 0.102648
385561 0.0621134
385615 0.0956848
385668 0.201928
385722 0.431507
385775 0.863207
385831 1.65993
385888 2.92746
386000 6.39517
386057 7.59542
386113 7.95295
386226 7.13669
386334 6.01730
386441 5.13325
386549 4.49054
386657 4.02108
386872 3.39901
387087 3.01293
387302 2.75192
387517 2.56395
387948 2.31000
388378 2.14429
388809 2.02566
389670 1.86218
390530 1.74964
391391 1.66336
393113 1.53127
396557 1.33668
400000 1.17762
407720 0.854186
415440 0.514441
419300 0.324451
423160 0.130217
425090 0.0525006
426055 0.0304258
426538 0.0268922
427020 0.0303600
427503 0.0428576
427985 0.0669778
428468 0.106029
428950 0.164216
429433 0.246837
429915 0.360488
430880 0.714431
431910 1.35483
432940 2.34770
435000 4.92091
436030 5.71748
437060 5.86515
439120 5.06780
441544 3.93684
443967 3.13330
446390 2.58783
448814 2.20168
453661 1.68853
458507 1.35060
463354 1.09694
468201 0.886890
470625 0.790794
473048 0.697442
475471 0.605645
476077 0.585838
476683 0.578329
476986 0.593792
477138 0.616805
477289 0.664140
477441 0.767236
477516 0.864067
477592 1.02306
477668 1.30256
477743 1.83856
477781 2.29921
477819 2.99263
477857 4.07039
477895 5.74264
477947 9.25907
478000 11.9326
478053 10.0466
478105 6.72594
478144 4.96242
478183 3.78787
478222 3.00235
478261 2.46604
478339 1.80968
478417 1.44270
478495 1.21716
478573 1.06811
478728 0.887652
478884 0.784615
479040 0.718619
479352 0.638617
479663 0.590540
479975 0.556973
480598 0.509619
481811 0.445865
483023 0.394746
485449 0.304358
490299 0.144591
492724 0.0813477
493937 0.0593044
495150 0.0483845
495756 0.0489041
496362 0.0547632
496968 0.0673142
497575 0.0882678
498181 0.119789
498787 0.164612
500000 0.308800
500000 0.00159319
501300 0.902200
503200 1.51550
504900 2.39570
505700 3.11540
506500 4.21780
508200 5.58670
510000 4.49580
510700 4.11110
512100 3.07110
514100 2.33330
516600 1.80000
518500 1.52440
520000 1.47980
520300 1.44440
521100 1.43880
521500 1.72220
522000 1.35000
523800 1.21670
524600 1.20560
525300 1.68330
525700 1.14440
528000 0.926010
528900 0.844400
531300 0.961090
534600 0.733300
536600 0.900030
537200 1.67220
538000 1.18670
538500 0.883300
541300 0.700000
547500 0.677790
554000 0.566700
556600 0.777800
557900 0.950000
559100 2.62220
559500 1.10000
560400 0.744390
563500 0.677800
566400 0.733320
568500 0.933320
569000 1.25560
569900 2.47780
570600 1.21100
572400 0.894400
574900 1.09440
577200 1.31110
579900 1.41120
580200 1.53330
584300 2.01330
588000 2.70980
592000 3.60000
593700 4.28000
594300 5.35560
595600 4.24440
597200 4.29770
600000 4.69570
601200 4.84000
602900 4.90220
608000 4.68860
609600 4.60890
609800 5.04450
610700 4.52000
614700 4.20890
619100 3.64000
621200 3.59560
624100 3.12440
626600 2.56440
627900 2.68020
630600 1.96890
632300 1.47100
634300 0.742170
634600 1.24000
635800 2.59110
636900 4.24440
639200 3.38220
640200 4.15560
641200 5.97790
642600 3.84440
643600 3.23110
645100 2.82220
650300 2.32440
652100 2.22650
653200 2.69780
653800 2.13770
656400 1.89790
660000 1.73760
660100 1.71440
667400 1.42670
667900 1.73010
668500 1.35670
671800 0.718900
672700 0.928900
673900 1.28670
674500 1.85440
674900 2.81110
675300 3.50320
676200 4.07110
677200 3.22330
679000 2.51560
681300 2.07220
686000 1.69760
687100 1.59780
691900 1.48900
693400 1.82330
694000 2.53210
694700 3.41000
695300 2.22780
697000 1.80780
700000 1.56035
700300 1.53560
704900 1.27890
711800 1.19330
712900 1.91670
713600 1.30220
716300 1.03780
726100 0.913300
727900 1.36440
728100 1.40330
729700 0.952220
732800 0.843300
735600 0.983300
737200 1.69100
738200 2.50780
740500 1.15420
741500 1.58220
742300 2.02570
743200 2.65550
743900 3.52670
744700 3.95430
745400 3.57340
747400 2.75660
748600 2.03330
750500 1.40330
752800 1.11560
754300 1.05330
755400 1.21670
757700 2.17330
758300 1.57440
759300 1.09990
760100 0.866710
761001 0.836649
761500 0.820000
763800 0.983310
764700 1.39560
765400 1.10780
766500 1.17780
768500 1.50440
769700 1.92440
771200 2.60890
772900 3.59670
773300 3.93890
774100 4.09440
777200 3.66670
778400 3.33220
779600 3.05220
780600 2.87560
782800 2.25330
785200 1.83560
787800 1.44000
790200 1.14670
791600 1.44000
792800 1.86670
793400 2.44440
794000 3.77780
795100 2.74670
796700 2.21780
798400 1.92440
799700 1.80890
800000 2.06220
801100 1.73330
803300 1.48000
806900 1.19990
808900 1.11120
809400 1.24000
810300 1.04440
818800 0.671100
820800 0.808890
821700 1.06670
822700 1.64440
823500 2.24430
824100 2.57320
825000 2.82200
825700 2.33780
828000 1.55990
829000 1.43110
829400 1.54670
830800 1.24000
834100 0.928900
837300 0.742190
839300 0.911100
840400 1.20000
841300 1.73330
841800 2.33330
842900 1.92890
844100 1.53330
844900 1.25330
846100 1.15110
847600 1.12890
848300 1.34670
849500 1.14670
850700 1.22670
854200 1.38670
856900 1.80660
857700 2.08020
858100 2.50680
858800 2.04670
859800 1.96000
861400 2.21330
863500 2.68000
865800 3.39340
866900 3.86680
867500 3.32670
868900 2.46000
870400 1.68670
872100 1.01330
873500 1.28000
874300 1.61330
875200 1.39330
878300 1.90000
881100 2.44670
883300 3.06670
884100 3.59330
884800 4.17330
885700 3.64000
888900 3.50000
889600 3.72670
890200 3.87330
890900 3.97330
891700 3.85330
898600 3.64000
899000 3.53340
899700 3.90680
900000 3.71660
900100 3.65320
905000 3.38660
907100 3.82010
907600 4.12020
908100 4.82020
909200 4.17350
910700 3.78000
916700 3.22000
919800 3.00000
921200 3.08330
921600 3.04430
921900 2.82780
922300 3.08330
923100 3.32800
923600 3.55560
924100 3.98900
924700 3.28330
928000 2.65000
931900 2.44440
935800 2.16110
937200 2.19440
939800 2.42780
940800 2.77210
941500 3.22220
943300 2.79990
944200 3.03330
945400 3.93330
946100 3.07780
946800 2.55000
948100 2.09440
950400 1.83890
955500 1.49440
957200 1.51110
958200 1.72780
958800 2.21110
959300 2.57220
960000 2.07220
960800 1.61110
962000 1.40560
963700 1.24440
966600 1.25560
968300 1.37220
969100 1.58330
969900 1.91110
970700 2.52780
971700 3.17220
972600 3.42780
973600 3.59440
975300 3.24440
976100 3.23330
977300 2.98890
977800 3.02780
979600 2.54440
980100 2.59440
982200 2.20000
985400 1.90000
986200 1.94440
987200 1.78330
990400 1.62780
991700 1.82200
992600 2.53860
993300 3.41680
995000 1.82780
996000 1.52240
998100 1.20000
1.00000E+06 1.13560
1.00040E+06 1.12210
1.00240E+06 1.28890
1.00390E+06 1.93890
1.00510E+06 2.31670
1.00750E+06 3.42220
1.00790E+06 3.51670
1.00970E+06 3.44440
1.01080E+06 3.48890
1.01220E+06 3.26110
1.01620E+06 2.86110
1.01780E+06 3.21670
1.01840E+06 3.73330
1.01910E+06 4.38340
1.01980E+06 3.79440
1.02060E+06 3.17220
1.02270E+06 2.79440
1.02400E+06 2.70560
1.02510E+06 2.93890
1.02600E+06 2.51110
1.02800E+06 2.23890
1.03300E+06 1.93890
1.03490E+06 1.88890
1.03550E+06 1.78890
1.03710E+06 2.41660
1.03750E+06 2.89430
1.03800E+06 3.17780
1.03870E+06 2.88890
1.03990E+06 2.65000
1.04060E+06 2.90560
1.04130E+06 3.22230
1.04190E+06 2.83330
1.04240E+06 2.61080
1.04400E+06 2.42210
1.04530E+06 2.57210
1.04610E+06 2.93320
1.04720E+06 2.22220
1.04970E+06 1.82220
1.05470E+06 1.56110
1.05530E+06 1.40560
1.05730E+06 1.85560
1.05830E+06 2.17220
1.06010E+06 1.82780
1.06130E+06 2.21670
1.06240E+06 1.80000
1.06810E+06 1.43890
1.07010E+06 1.41110
1.07110E+06 1.50560
1.07200E+06 1.32780
1.07421E+06 1.20189
1.07590E+06 1.10560
1.08050E+06 0.877820
1.08180E+06 1.11110
1.08290E+06 1.70530
1.08380E+06 2.35560
1.08490E+06 1.77220
1.08550E+06 1.61110
1.08800E+06 1.63870
1.08920E+06 1.88860
1.08970E+06 1.83320
1.09050E+06 1.82010
1.09120E+06 1.68000
1.09270E+06 2.09500
1.09340E+06 2.38510
1.09380E+06 2.74000
1.09470E+06 3.34520
1.09540E+06 2.97510
1.09620E+06 2.80000
1.09840E+06 3.52500
1.09990E+06 3.28500
1.10150E+06 3.82000
1.10320E+06 3.57000
1.10930E+06 3.23500
1.11070E+06 3.36000
1.11130E+06 3.11000
1.12070E+06 2.50500
1.12400E+06 2.15500
1.12540E+06 2.46000
1.12620E+06 3.18500
1.12820E+06 3.53490
1.12900E+06 4.01520
1.13030E+06 3.01490
1.13140E+06 2.57510
1.13260E+06 2.19480
1.13320E+06 2.36020
1.13530E+06 2.29510
1.13560E+06 2.63990
1.13600E+06 2.98510
1.13680E+06 3.20010
1.13760E+06 2.72020
1.13850E+06 2.24000
1.13950E+06 1.90500
1.14090E+06 1.80500
1.14270E+06 2.36010
1.14360E+06 2.18500
1.14440E+06 2.37500
1.14520E+06 2.77000
1.14680E+06 2.26000
1.15570E+06 1.69500
1.15830E+06 1.82500
1.15950E+06 2.12000
1.16040E+06 2.37500
1.16130E+06 2.01000
1.16320E+06 1.81500
1.16550E+06 1.82500
1.16680E+06 2.08500
1.16980E+06 2.80500
1.17030E+06 2.52000
1.17090E+06 1.94500
1.17390E+06 1.53500
1.17830E+06 1.36990
1.17920E+06 1.60000
1.18120E+06 1.33000
1.18310E+06 1.62000
1.18700E+06 1.02000
1.19080E+06 2.30000
1.19120E+06 2.64000
1.19240E+06 2.40670
1.19360E+06 2.10000
1.19440E+06 1.79310
1.19620E+06 2.16670
1.19870E+06 2.79990
1.19990E+06 3.69330
1.20000E+06 3.75831
1.20110E+06 4.47340
1.20250E+06 5.28660
1.20320E+06 5.73990
1.20380E+06 4.56000
1.20460E+06 3.50000
1.20540E+06 2.65330
1.20630E+06 2.02000
1.20780E+06 1.47330
1.20920E+06 1.35330
1.21130E+06 1.63330
1.21200E+06 1.80000
1.21370E+06 2.52000
1.21420E+06 3.31970
1.21460E+06 4.46010
1.21530E+06 5.13320
1.21640E+06 4.22000
1.21790E+06 3.89330
1.21880E+06 3.88000
1.22240E+06 3.46000
1.22780E+06 3.01999
1.22960E+06 3.23329
1.23090E+06 3.62689
1.23170E+06 3.99329
1.23390E+06 3.11999
1.23520E+06 3.33999
1.23790E+06 2.48669
1.23900E+06 2.31329
1.23980E+06 2.35999
1.24110E+06 2.31999
1.24230E+06 2.55349
1.24290E+06 2.83999
1.24390E+06 3.44679
1.24470E+06 3.05999
1.24600E+06 2.83329
1.24830E+06 3.17329
1.24890E+06 3.69329
1.24980E+06 4.31329
1.25000E+06 4.07669
1.25060E+06 3.36669
1.25180E+06 2.63989
1.25240E+06 2.39999
1.25390E+06 2.11329
1.25680E+06 2.39329
1.25860E+06 2.51999
1.26010E+06 2.39339
1.26120E+06 2.67329
1.26240E+06 3.39329
1.26360E+06 3.85979
1.26540E+06 3.04669
1.26640E+06 3.28669
1.26750E+06 4.01329
1.26930E+06 2.64679
1.27110E+06 2.06669
1.27230E+06 2.03999
1.27480E+06 1.82000
1.27820E+06 1.68000
1.27940E+06 1.72000
1.28040E+06 1.82440
1.28160E+06 2.08910
1.28240E+06 2.36500
1.28330E+06 2.42720
1.28390E+06 2.59440
1.28520E+06 2.84710
1.28710E+06 2.60610
1.28790E+06 2.76170
1.28880E+06 3.04170
1.28970E+06 3.38370
1.29060E+06 4.16560
1.29150E+06 3.57440
1.29210E+06 2.78500
1.29400E+06 2.24440
1.29550E+06 1.99170
1.29640E+06 1.96830
1.29690E+06 1.86330
1.29880E+06 2.01490
1.30030E+06 2.19780
1.30190E+06 2.21330
1.30420E+06 1.94500
1.30510E+06 2.10060
1.30690E+06 1.97220
1.30880E+06 2.14330
1.31010E+06 2.64500
1.31180E+06 1.82060
1.31330E+06 1.61060
1.31440E+06 1.91390
1.31620E+06 2.49720
1.31810E+06 2.83560
1.31960E+06 2.51280
1.32130E+06 2.24830
1.32290E+06 2.18610
1.32600E+06 1.95670
1.32900E+06 2.12000
1.33120E+06 1.90610
1.33300E+06 2.25610
1.33420E+06 2.73440
1.33520E+06 2.33390
1.33620E+06 2.04610
1.33720E+06 1.89820
1.33870E+06 2.32220
1.34070E+06 1.73130
1.34250E+06 1.52110
1.34510E+06 1.83630
1.34570E+06 2.15500
1.34650E+06 2.08500
1.34800E+06 2.64520
1.34860E+06 3.02990
1.35020E+06 2.54000
1.35240E+06 2.07720
1.35470E+06 2.05780
1.35600E+06 2.28330
1.35860E+06 1.79720
1.35990E+06 1.78170
1.36060E+06 1.75500
1.36243E+06 1.65146
1.36820E+06 1.32500
1.37060E+06 1.54000
1.37280E+06 2.06500
1.37550E+06 2.91990
1.37660E+06 2.43500
1.38080E+06 1.87000
1.38240E+06 1.98520
1.38340E+06 1.79500
1.38640E+06 1.63020
1.38710E+06 1.91000
1.38880E+06 2.08500
1.39060E+06 2.57500
1.39270E+06 1.73000
1.39470E+06 1.56000
1.39840E+06 1.47500
1.40000E+06 1.40833
1.40200E+06 1.32500
1.40560E+06 1.44500
1.40710E+06 1.90000
1.40810E+06 2.17000
1.41030E+06 1.63000
1.41430E+06 1.35500
1.41910E+06 1.20000
1.42150E+06 1.30500
1.42330E+06 1.53000
1.42390E+06 1.95500
1.42540E+06 2.54500
1.42710E+06 1.73000
1.42840E+06 1.67000
1.42960E+06 2.19980
1.43150E+06 2.97500
1.43280E+06 3.76000
1.43630E+06 2.41000
1.43830E+06 1.86520
1.43940E+06 1.67000
1.44110E+06 1.68000
1.44280E+06 1.38000
1.44390E+06 1.53000
1.44490E+06 1.80000
1.44550E+06 2.46000
1.44670E+06 3.59480
1.44880E+06 3.07500
1.45080E+06 2.25510
1.45150E+06 1.90470
1.45210E+06 1.78500
1.45400E+06 1.91500
1.45520E+06 2.13510
1.45599E+06 2.77312
1.45650E+06 3.18500
1.45770E+06 4.70030
1.45790E+06 4.80000
1.45888E+06 4.23864
1.45900E+06 4.16990
1.45990E+06 3.36500
1.46280E+06 2.38220
1.46660E+06 1.87500
1.46840E+06 2.16220
1.47150E+06 2.26000
1.47303E+06 1.88254
1.47420E+06 1.59390
1.47630E+06 1.50830
1.47750E+06 1.60000
1.47800E+06 1.81400
1.47980E+06 2.23560
1.48240E+06 1.51440
1.48410E+06 1.38000
1.48500E+06 1.49000
1.48820E+06 1.56940
1.49100E+06 2.12560
1.49390E+06 1.39830
1.49730E+06 2.11330
1.50000E+06 1.37830
1.50060E+06 1.21500
1.50410E+06 1.43500
1.50650E+06 1.35560
1.51000E+06 1.53890
1.51180E+06 1.39830
1.51420E+06 2.24169
1.51640E+06 2.40669
1.51930E+06 2.06439
1.52040E+06 2.27229
1.52280E+06 2.33329
1.52610E+06 2.93829
1.52890E+06 4.47219
1.53020E+06 5.82879
1.53120E+06 5.98789
1.53230E+06 5.15669
1.53400E+06 3.34189
1.53540E+06 2.62059
1.53860E+06 2.35189
1.53960E+06 1.82609
1.54120E+06 1.41669
1.54210E+06 1.27609
1.54490E+06 1.41059
1.54540E+06 1.61219
1.54780E+06 1.49610
1.54990E+06 1.85060
1.55270E+06 2.68170
1.55450E+06 3.18280
1.55590E+06 2.92610
1.55920E+06 2.79780
1.56150E+06 2.90780
1.56320E+06 3.09120
1.56407E+06 3.41006
1.56480E+06 3.67760
1.56690E+06 4.11180
1.56870E+06 3.54330
1.57090E+06 2.21110
1.57270E+06 2.33330
1.57460E+06 3.26830
1.57720E+06 2.88940
1.57970E+06 3.08480
1.58110E+06 3.41500
1.58580E+06 2.54720
1.58810E+06 2.17430
1.59040E+06 1.99110
1.59280E+06 2.47390
1.59680E+06 3.76320
1.59790E+06 3.28680
1.59950E+06 3.32930
1.60000E+06 3.30656
1.60100E+06 3.26110
1.60330E+06 3.49440
1.60480E+06 3.75000
1.60710E+06 3.56109
1.60930E+06 3.72219
1.61170E+06 2.89999
1.61340E+06 2.96669
1.61540E+06 3.26109
1.61760E+06 3.10569
1.61800E+06 2.91109
1.62030E+06 2.65558
1.62290E+06 2.95548
1.62610E+06 3.45558
1.62860E+06 2.29998
1.63040E+06 2.72218
1.63100E+06 3.06098
1.63280E+06 3.38888
1.63610E+06 3.01108
1.63840E+06 2.42778
1.64240E+06 2.09458
1.64320E+06 2.16108
1.64540E+06 1.86108
1.64770E+06 2.09998
1.64920E+06 3.11678
1.65110E+06 4.11088
1.65160E+06 4.32217
1.65630E+06 3.14437
1.65900E+06 2.94998
1.66120E+06 2.94438
1.66270E+06 3.21658
1.66450E+06 3.05558
1.66690E+06 3.13888
1.66940E+06 3.08888
1.67050E+06 2.89998
1.67220E+06 3.12218
1.67480E+06 3.16108
1.67600E+06 3.04438
1.67760E+06 3.26108
1.67950E+06 3.95558
1.68140E+06 4.73909
1.68230E+06 4.31668
1.68470E+06 2.76109
1.68640E+06 2.07779
1.69040E+06 2.47219
1.69510E+06 2.16110
1.70440E+06 2.72220
1.70580E+06 2.03889
1.70860E+06 1.81109
1.71110E+06 2.11669
1.71430E+06 2.64438
1.71630E+06 2.12778
1.71840E+06 2.22238
1.71910E+06 2.45558
1.72100E+06 2.92778
1.72550E+06 3.54438
1.72690E+06 3.56107
1.72850E+06 3.75557
1.73160E+06 4.48317
1.73400E+06 4.18887
1.73560E+06 4.64437
1.73960E+06 6.03887
1.74110E+06 5.19447
1.74450E+06 3.09997
1.74590E+06 2.88327
1.74830E+06 3.05557
1.75000E+06 2.90717
1.75390E+06 2.56657
1.75710E+06 2.73327
1.75900E+06 3.45557
1.76140E+06 4.72227
1.76380E+06 5.36087
1.76580E+06 4.35557
1.76890E+06 2.89437
1.77090E+06 2.56667
1.77340E+06 2.84437
1.77620E+06 2.08328
1.77880E+06 2.09438
1.78350E+06 2.91108
1.78700E+06 1.94438
1.78990E+06 2.61099
1.79260E+06 3.45559
1.79570E+06 2.30559
1.79740E+06 2.06680
1.80000E+06 2.49183
1.80270E+06 2.93330
1.80490E+06 3.51670
1.80790E+06 4.45560
1.80970E+06 3.23320
1.81150E+06 2.45000
1.81370E+06 2.18330
1.81464E+06 2.27252
1.81610E+06 2.41110
1.81840E+06 3.31670
1.82140E+06 2.63330
1.82377E+06 2.34942
1.82460E+06 2.25000
1.82640E+06 2.50560
1.82920E+06 3.46669
1.83370E+06 2.76669
1.83600E+06 2.93879
1.83690E+06 3.21109
1.83910E+06 3.64448
1.83970E+06 3.52208
1.84090E+06 3.06498
1.84260E+06 2.95998
1.84530E+06 3.23998
1.84830E+06 3.38508
1.84990E+06 3.24498
1.85160E+06 3.49998
1.85280E+06 3.79498
1.85550E+06 4.02988
1.85790E+06 4.85978
1.85860E+06 4.50498
1.86000E+06 3.90998
1.86120E+06 3.15998
1.86390E+06 2.62498
1.86550E+06 2.47488
1.86730E+06 2.68998
1.86990E+06 3.21998
1.87120E+06 3.39998
1.87420E+06 2.86988
1.87590E+06 3.46498
1.87900E+06 4.62008
1.88100E+06 3.42498
1.88250E+06 2.70998
1.88550E+06 2.40488
1.88790E+06 1.92499
1.89040E+06 1.81499
1.89450E+06 1.76999
1.89660E+06 1.94000
1.89810E+06 1.87490
1.90000E+06 2.19000
1.90120E+06 2.83520
1.90360E+06 3.74999
1.90590E+06 3.02999
1.91140E+06 2.88498
1.91320E+06 3.04998
1.91470E+06 2.80997
1.91790E+06 2.80497
1.92180E+06 3.22507
1.92310E+06 3.48496
1.92580E+06 3.78506
1.92750E+06 3.57996
1.93030E+06 4.20986
1.93200E+06 3.88996
1.93480E+06 3.13495
1.93690E+06 3.47495
1.94010E+06 4.17485
1.94230E+06 3.44995
1.94440E+06 2.98995
1.94620E+06 3.50995
1.94860E+06 4.01995
1.95100E+06 4.30495
1.95370E+06 3.43495
1.95520E+06 3.22995
1.95700E+06 3.13495
1.95990E+06 3.26995
1.96420E+06 4.68885
1.96590E+06 4.23885
1.96730E+06 3.44435
1.97050E+06 2.12216
1.97470E+06 2.92216
1.97700E+06 2.21106
1.97890E+06 2.06106
1.98150E+06 2.47227
1.98360E+06 2.74427
1.98640E+06 3.36667
1.98990E+06 3.97208
1.99170E+06 3.22768
1.99310E+06 2.37779
1.99460E+06 2.09439
1.99740E+06 1.96660
2.00000E+06 1.99820
2.00060E+06 2.00560
2.00250E+06 2.21109
2.00710E+06 2.85568
2.00850E+06 2.79998
2.01060E+06 3.38338
2.01230E+06 3.78327
2.01490E+06 3.59997
2.01860E+06 3.77216
2.02210E+06 2.13886
2.02510E+06 1.75555
2.02750E+06 2.04435
2.02970E+06 2.47775
2.03310E+06 3.18884
2.03450E+06 3.63904
2.03680E+06 4.59424
2.03840E+06 3.93874
2.04000E+06 3.08884
2.04220E+06 2.49434
2.04420E+06 3.30554
2.04590E+06 4.31084
2.04680E+06 4.94994
2.04840E+06 5.31104
2.05120E+06 4.52774
2.05450E+06 3.46664
2.05750E+06 3.37214
2.06220E+06 3.61654
2.06450E+06 3.54434
2.06730E+06 2.71664
2.06810E+06 2.66664
2.06970E+06 2.82775
2.07160E+06 2.60555
2.07300E+06 2.29435
2.07480E+06 2.16665
2.07720E+06 2.45555
2.08000E+06 3.32776
2.08340E+06 3.94996
2.08580E+06 3.59997
2.08700E+06 3.17217
2.09000E+06 2.23318
2.09190E+06 2.59438
2.09320E+06 3.28878
2.09580E+06 5.18339
2.09740E+06 5.75019
2.09980E+06 5.07220
2.10180E+06 4.44430
2.10790E+06 3.53888
2.11150E+06 3.07217
2.11370E+06 3.32786
2.11750E+06 2.81126
2.11840E+06 2.61655
2.12230E+06 1.84435
2.12810E+06 2.56104
2.13240E+06 1.66663
2.13490E+06 1.82773
2.13730E+06 2.68323
2.13960E+06 2.87773
2.14250E+06 3.03882
2.14430E+06 3.36662
2.14810E+06 3.82782
2.14990E+06 3.92772
2.15130E+06 4.17202
2.15420E+06 5.07762
2.15580E+06 4.58862
2.15720E+06 3.62212
2.15900E+06 2.74992
2.16140E+06 2.19433
2.16320E+06 2.47213
2.16530E+06 2.94993
2.16640E+06 3.44433
2.16910E+06 4.17773
2.17110E+06 3.49433
2.17310E+06 2.96654
2.17760E+06 2.59435
2.18150E+06 1.92215
2.18390E+06 2.19996
2.18510E+06 2.43316
2.18910E+06 3.46107
2.19180E+06 3.25558
2.19450E+06 2.90558
2.19680E+06 3.09419
2.19970E+06 3.01670
2.20000E+06 2.99041
2.20300E+06 2.72770
2.20750E+06 2.38889
2.21320E+06 2.44439
2.21680E+06 2.72779
2.21990E+06 3.18329
2.22240E+06 3.36120
2.22330E+06 3.26670
2.22722E+06 3.40278
2.22890E+06 3.46110
2.23270E+06 2.94998
2.23430E+06 3.08888
2.24290E+06 4.65556
2.24600E+06 4.54976
2.24760E+06 4.26106
2.25000E+06 3.59055
2.25460E+06 2.30555
2.25640E+06 1.97215
2.26090E+06 1.66664
2.26400E+06 1.98884
2.26610E+06 2.32214
2.27030E+06 2.84455
2.27190E+06 2.93885
2.27390E+06 3.18315
2.27710E+06 4.33325
2.27910E+06 4.71105
2.28360E+06 3.97996
2.28590E+06 4.51496
2.29010E+06 5.34997
2.29350E+06 4.47488
2.29570E+06 4.61989
2.29870E+06 5.64500
2.30230E+06 4.53499
2.30590E+06 4.36497
2.30880E+06 3.40496
2.30990E+06 3.10496
2.31260E+06 3.28495
2.31460E+06 3.86494
2.32120E+06 3.13512
2.32300E+06 3.07991
2.32770E+06 2.67990
2.33150E+06 3.10999
2.33470E+06 3.05489
2.33810E+06 2.53488
2.34140E+06 2.14988
2.34660E+06 2.46487
2.34890E+06 2.56487
2.35200E+06 2.78507
2.35380E+06 3.02477
2.35560E+06 2.77987
2.35790E+06 2.71488
2.36390E+06 2.20978
2.36980E+06 2.49499
2.37320E+06 2.49480
2.37430E+06 2.71490
2.37850E+06 3.74991
2.38150E+06 3.37992
2.38750E+06 3.12994
2.39110E+06 2.60996
2.39500E+06 2.55988
2.39610E+06 2.71498
2.40000E+06 3.45597
2.40060E+06 3.57000
2.40800E+06 2.46496
2.41230E+06 2.78484
2.41590E+06 3.31493
2.41750E+06 3.96992
2.41950E+06 4.72481
2.42130E+06 5.15471
2.42310E+06 4.63990
2.42490E+06 3.70990
2.42780E+06 2.69989
2.43250E+06 3.18988
2.43550E+06 3.25487
2.43950E+06 3.94497
2.44110E+06 4.18487
2.44470E+06 3.85976
2.44780E+06 4.42486
2.45320E+06 3.47476
2.45350E+06 3.38006
2.45590E+06 4.04486
2.45800E+06 3.77986
2.46090E+06 3.16677
2.46510E+06 3.05547
2.46810E+06 2.37208
2.47080E+06 2.80548
2.47350E+06 3.55549
2.47500E+06 4.47760
2.47710E+06 5.17760
2.48100E+06 4.88891
2.48220E+06 4.71102
2.48400E+06 4.23312
2.48610E+06 3.50553
2.48790E+06 2.99434
2.49000E+06 2.77775
2.49240E+06 3.05556
