Pd-106(n,g) ENDF/B-VII.1
1597.32 4.92622
1597.37 3.67535
1597.48 2.26285
1597.58 1.53589
1597.69 1.11372
1597.79 0.847121
1597.90 0.668088
1598.11 0.449966
1598.32 0.327048
1598.74 0.200340
1599.16 0.139171
1599.58 0.104866
1600.42 0.0690740
1602.10 0.0407700
1603.78 0.0291268
1605.46 0.0228466
1607.14 0.0189787
1610.50 0.0148229
1613.86 0.0136962
1617.22 0.0168379
1618.91 0.0231038
1620.59 0.0421903
1621.43 0.0690864
1621.85 0.0958756
1622.27 0.144515
1622.69 0.247063
1622.90 0.347378
1623.11 0.526250
1623.32 0.893275
1623.42 1.24206
1623.53 1.84425
1623.63 3.01838
1623.69 4.08673
1623.74 5.78971
1623.79 8.87747
1623.82 11.3527
1623.84 14.9789
1623.87 20.8142
1623.90 30.0087
1623.92 45.7767
1623.95 73.4768
1623.97 117.771
1624.00 145.587
1624.03 116.034
1624.05 72.1183
1624.07 51.7917
1624.09 38.6474
1624.12 23.1661
1624.16 15.1517
1624.19 10.5967
1624.23 7.73095
1624.26 5.91931
1624.33 3.77843
1624.40 2.60229
1624.47 1.90754
1624.60 1.15010
1624.74 0.766569
1624.87 0.548913
1625.15 0.321413
1625.42 0.211366
1625.69 0.150292
1626.24 0.0881032
1627.33 0.0423819
1628.43 0.0259518
1630.61 0.0138704
1632.80 0.00943428
1637.17 0.00599203
1641.54 0.00459925
1650.28 0.00338585
1659.03 0.00285208
1676.51 0.00245200
1694.00 0.00246018
1711.48 0.00277149
1728.97 0.00354109
1737.71 0.00432719
1746.46 0.00600604
1750.83 0.00796098
1755.20 0.0129875
1757.39 0.0196740
1759.57 0.0382097
1760.66 0.0636359
1761.21 0.0888803
1761.76 0.134599
1762.30 0.231384
1762.58 0.326252
1762.85 0.496133
1762.99 0.637246
1763.12 0.847224
1763.26 1.18515
1763.40 1.76956
1763.53 2.93485
1763.60 3.99218
1763.67 5.73662
1763.74 8.97288
1763.77 11.6526
1763.81 15.6924
1763.84 22.1375
1763.87 33.1562
1763.91 53.5009
1763.94 92.8803
1763.97 148.852
1764.00 184.217
1764.03 146.875
1764.06 91.3340
1764.08 66.6737
1764.10 50.3631
1764.13 30.7221
1764.17 20.1069
1764.21 14.1889
1764.24 10.4243
1764.28 8.01855
1764.35 5.15087
1764.42 3.56302
1764.50 2.60848
1764.64 1.57448
1764.79 1.05004
1764.93 0.751911
1765.08 0.564244
1765.22 0.440080
1765.52 0.289541
1765.81 0.205608
1766.39 0.120337
1766.97 0.0799797
1767.55 0.0578410
1768.71 0.0356351
1771.04 0.0198191
1773.37 0.0145251
1778.02 0.0114305
1782.67 0.0112747
1791.98 0.0140806
1801.28 0.0207590
1805.93 0.0266119
1810.59 0.0356468
1815.24 0.0505554
1819.89 0.0776684
1822.22 0.100430
1824.54 0.135014
1826.87 0.191304
1829.20 0.292114
1830.36 0.375577
1830.94 0.431430
1831.52 0.500615
1832.11 0.588054
1832.40 0.640624
1832.69 0.700348
1832.98 0.769075
1833.27 0.848425
1833.56 0.940699
1833.85 1.04845
1834.14 1.17626
1834.43 1.32888
1835.01 1.73745
1835.59 2.36785
1835.89 2.81901
1836.18 3.40869
1836.47 4.20515
1836.76 5.31164
1837.05 6.90817
1837.34 9.31134
1837.63 13.1701
1837.92 19.8029
1838.07 24.9925
1838.21 32.1517
1838.36 42.2079
1838.50 56.2384
1838.75 89.9908
1839.00 112.335
1839.25 89.8168
1839.50 56.0968
1839.66 41.1354
1839.81 30.7188
1840.13 18.4367
1840.44 12.0445
1840.75 8.42259
1841.07 6.18897
1841.38 4.73257
1842.01 3.01234
1842.64 2.08016
1843.26 1.52068
1844.52 0.912701
1845.77 0.607492
1847.02 0.433095
1848.28 0.324240
1849.53 0.251790
1852.04 0.164400
1854.55 0.115722
1857.06 0.0858660
1859.56 0.0662533
1864.58 0.0428893
1869.59 0.0300432
1874.61 0.0222306
1879.63 0.0171299
1889.66 0.0110928
1899.69 0.00779293
1909.72 0.00579397
1919.75 0.00449178
1939.81 0.00295384
1959.88 0.00211424
1979.94 0.00160586
2000.00 0.00127487
2037.40 0.000904079
2074.79 0.000696333
2149.58 0.000490267
2224.37 0.000408041
2299.17 0.000389492
2373.96 0.000425786
2448.75 0.000550929
2486.14 0.000692442
2523.54 0.00100104
2542.24 0.00135237
2560.94 0.00222400
2570.28 0.00335583
2579.63 0.00646526
2584.31 0.0107374
2588.98 0.0227952
2591.32 0.0395124
2592.49 0.0562121
2593.66 0.0866880
2594.83 0.151785
2595.41 0.216334
2595.99 0.333344
2596.29 0.431717
2596.58 0.580586
2596.87 0.822389
2597.16 1.25416
2597.31 1.61020
2597.45 2.14236
2597.60 2.98888
2597.75 4.45529
2597.89 7.32983
2597.97 9.92973
2598.04 14.1813
2598.11 21.8090
2598.15 28.1974
2598.18 37.4246
2598.22 52.2593
2598.26 76.2241
2598.29 119.937
2598.33 199.474
2598.37 318.258
2598.40 398.986
2598.44 318.257
2598.47 199.475
2598.49 141.003
2598.52 102.748
2598.54 76.2270
2598.57 58.8939
2598.62 37.4272
2598.66 25.8570
2598.71 18.7460
2598.76 14.2590
2598.86 8.98094
2598.96 6.13893
2599.05 4.46990
2599.15 3.39802
2599.25 2.66952
2599.44 1.76836
2599.64 1.25883
2599.83 0.941543
2600.02 0.730726
2600.41 0.476379
2600.80 0.335377
2601.58 0.192081
2602.36 0.124525
2603.13 0.0874091
2604.69 0.0501399
2607.79 0.0232478
2610.90 0.0137875
2617.12 0.00707369
2623.33 0.00481443
2635.77 0.00347588
2648.20 0.00346878
2660.63 0.00425571
2666.85 0.00510373
2673.06 0.00660126
2679.28 0.00964686
2685.50 0.0178476
2688.60 0.0289551
2690.16 0.0399619
2691.71 0.0600060
2693.27 0.102753
2694.04 0.145228
2694.82 0.222438
2695.60 0.386001
2695.99 0.547312
2696.37 0.836477
2696.57 1.07785
2696.76 1.43932
2696.96 2.01924
2697.15 3.03632
2697.25 3.87014
2697.35 5.08476
2697.44 6.97223
2697.54 10.1337
2697.64 16.0151
2697.69 21.1101
2697.73 28.8057
2697.78 41.7564
2697.83 64.4749
2697.86 83.7408
2697.88 110.512
2697.90 149.745
2697.93 207.075
2697.96 333.153
2698.00 414.190
2698.04 329.520
2698.07 207.076
2698.11 133.231
2698.14 90.5500
2698.17 64.4778
2698.20 47.8414
2698.27 28.8082
2698.33 19.2135
2698.40 13.6156
2698.46 10.1784
2698.59 6.27035
2698.72 4.24235
2698.85 3.05882
2698.98 2.30919
2699.10 1.80813
2699.36 1.19161
2699.62 0.844569
2699.88 0.630168
2700.14 0.488989
2700.65 0.319233
2701.17 0.225557
2702.20 0.130881
2703.23 0.0865061
2704.26 0.0622624
2706.32 0.0381654
2710.44 0.0213825
2714.57 0.0162374
2718.69 0.0147180
2722.81 0.0149313
2731.06 0.0190635
2735.18 0.0234062
2739.31 0.0303401
2743.43 0.0419126
2747.55 0.0629914
2749.61 0.0806473
2751.67 0.107407
2753.74 0.150862
2755.80 0.228405
2756.83 0.292419
2757.86 0.388221
2758.38 0.455134
2758.89 0.540961
2759.41 0.653785
2759.92 0.806211
2760.18 0.903524
2760.44 1.01962
2760.69 1.15966
2760.95 1.32991
2761.21 1.54145
2761.47 1.80761
2761.73 2.14874
2761.98 2.59354
2762.24 3.19316
2762.50 4.02376
2762.76 5.21769
2763.01 7.00489
2763.27 9.85566
2763.53 14.6819
2763.66 18.4163
2763.79 23.5575
2763.92 30.7119
2764.04 40.5044
2764.27 64.8125
2764.50 80.8994
2764.73 64.6866
2764.96 40.4039
2765.11 29.3702
2765.25 21.8143
2765.55 12.9545
2765.84 8.41846
2766.14 5.86855
2766.43 4.30392
2766.73 3.28494
2767.32 2.09051
2767.91 1.44486
2768.50 1.05932
2769.67 0.641895
2770.85 0.434291
2772.03 0.317669
2773.21 0.247315
2774.39 0.203745
2776.75 0.166502
2777.93 0.170290
2779.11 0.197161
2780.29 0.273952
2780.88 0.356621
2781.46 0.510376
2781.76 0.640744
2782.05 0.839473
2782.35 1.16299
2782.64 1.73810
2782.79 2.21465
2782.94 2.92053
2783.09 4.03776
2783.23 5.95844
2783.38 9.71422
2783.45 13.0830
2783.53 18.4464
2783.60 28.0202
2783.67 46.7502
2783.71 63.8730
2783.75 91.3908
2783.79 137.941
2783.82 216.974
2783.86 348.043
2783.90 433.957
2783.94 348.039
2783.98 216.973
2784.02 127.071
2784.07 80.1169
2784.11 54.1331
2784.15 38.6981
2784.20 28.7333
2784.24 22.2480
2784.32 14.4227
2784.41 10.0467
2784.50 7.41779
2784.67 4.51784
2784.84 3.03499
2785.02 2.18211
2785.19 1.64721
2785.36 1.29157
2785.71 0.857842
2786.05 0.615573
2786.40 0.466082
2786.74 0.367273
2787.43 0.248468
2788.12 0.182357
2789.50 0.114346
2790.88 0.0812889
2792.27 0.0623789
2795.03 0.0420869
2797.79 0.0315924
2800.55 0.0252762
2806.08 0.0182051
2811.60 0.0145654
2817.13 0.0126151
2828.17 0.0116705
2839.22 0.0144580
2844.75 0.0183243
2850.27 0.0259560
2853.03 0.0325821
2855.80 0.0428270
2858.56 0.0597628
2861.32 0.0906003
2862.70 0.116470
2864.08 0.155759
2865.46 0.219602
2866.84 0.333623
2867.54 0.427726
2868.23 0.568159
2868.57 0.666281
2868.92 0.791851
2869.26 0.956611
2869.61 1.17867
2869.78 1.32026
2869.95 1.48892
2870.13 1.69196
2870.30 1.93774
2870.47 2.24284
2870.64 2.62301
2870.82 3.11087
2870.99 3.74258
2871.16 4.59048
2871.33 5.75617
2871.51 7.41548
2871.68 9.86153
2871.85 13.6999
2872.02 20.0192
2872.20 31.2364
2872.28 39.9173
2872.37 51.5776
2872.53 82.4452
2872.70 102.987
2872.87 82.2355
2873.03 51.4115
2873.19 32.2864
2873.35 21.3059
2873.51 14.8505
2873.67 10.8484
2873.83 8.23314
2873.99 6.44422
2874.30 4.24382
2874.62 2.99357
2874.94 2.22331
2875.57 1.36155
2876.21 0.917371
2876.85 0.659958
2877.48 0.497467
2878.12 0.388421
2879.39 0.255689
2880.66 0.181193
2881.93 0.135193
2883.20 0.104855
2885.74 0.0685397
2888.28 0.0484632
2890.82 0.0362038
2893.36 0.0281706
2898.44 0.0186129
2903.52 0.0133520
2908.61 0.0101433
2913.69 0.00803936
2923.85 0.00553230
2934.01 0.00415193
2954.34 0.00278392
2974.67 0.00222111
2994.99 0.00209490
3005.16 0.00221143
3015.32 0.00258585
3025.48 0.00414994
3030.57 0.00943120
3033.11 0.0293159
3033.74 0.0493217
3034.38 0.104595
3034.70 0.178959
3035.01 0.377419
3035.17 0.633817
3035.33 1.27932
3035.41 2.05479
3035.49 3.77064
3035.53 5.56694
3035.57 8.81662
3035.59 11.6181
3035.61 15.8220
3035.63 22.3136
3035.65 31.7456
3035.67 51.1741
3035.70 63.4892
3035.73 50.4079
3035.75 31.7461
3035.78 19.7083
3035.80 13.0917
3035.83 9.17183
3035.85 6.72626
3035.91 3.98069
3035.96 2.63203
3036.06 1.37968
3036.16 0.849271
3036.36 0.412306
3036.56 0.243846
3036.96 0.114879
3037.37 0.0673934
3038.17 0.0323848
3038.98 0.0198607
3042.20 0.00779543
3048.65 0.00554701
3055.09 0.00647964
3061.54 0.00907781
3067.99 0.0150098
3071.21 0.0210009
3074.44 0.0319728
3076.05 0.0412459
3077.66 0.0554391
3079.27 0.0787631
3080.88 0.121092
3081.69 0.156618
3082.49 0.210627
3083.30 0.298568
3084.11 0.456170
3084.51 0.586606
3084.91 0.782267
3085.32 1.09505
3085.72 1.64075
3086.12 2.72251
3086.32 3.71586
3086.52 5.35331
3086.73 8.36481
3086.83 10.9001
3086.93 14.6985
3087.03 20.8547
3087.13 31.3568
3087.23 51.1948
3087.33 89.9068
3087.42 144.229
3087.50 179.893
3087.59 143.546
3087.67 89.9013
3087.75 56.3732
3087.83 37.3335
3087.92 25.9831
3088.00 19.0274
3088.08 14.4216
3088.16 11.3083
3088.32 7.44010
3088.49 5.24994
3088.65 3.89650
3088.97 2.38865
3089.30 1.60939
3089.63 1.15816
3089.95 0.872376
3090.28 0.681166
3090.93 0.447859
3091.58 0.317044
3092.23 0.236327
3092.88 0.183056
3094.18 0.119317
3095.49 0.0841631
3096.79 0.0627448
3098.09 0.0487528
3100.70 0.0322321
3103.30 0.0233014
3108.51 0.0147628
3113.72 0.0116552
3118.93 0.0120633
3124.14 0.0222719
3125.44 0.0328389
3126.74 0.0619604
3127.39 0.101427
3128.04 0.209873
3128.37 0.355292
3128.53 0.496075
3128.69 0.742339
3128.86 1.24099
3128.94 1.70952
3129.02 2.49182
3129.10 3.98771
3129.14 5.29202
3129.18 7.27986
3129.22 10.7035
3129.26 16.8574
3129.28 22.2789
3129.30 29.9745
3129.32 41.6495
3129.34 60.2786
3129.37 95.8288
3129.40 120.439
3129.43 95.8294
3129.46 60.1706
3129.48 37.6130
3129.51 24.6284
3129.54 17.0718
3129.56 12.5602
3129.59 9.49332
3129.62 7.40774
3129.67 4.88712
3129.72 3.43601
3129.78 2.55795
3129.88 1.57460
3129.99 1.06333
3130.10 0.767194
3130.31 0.456612
3130.74 0.219573
3131.16 0.132954
3132.02 0.0700301
3132.87 0.0490193
3134.58 0.0386728
3136.28 0.0447295
3137.99 0.0678522
3138.84 0.0928400
3139.70 0.139151
3140.55 0.238181
3140.98 0.335849
3141.40 0.510696
3141.83 0.873696
3142.05 1.22339
3142.26 1.83138
3142.47 3.04511
3142.58 4.16033
3142.69 5.99252
3142.79 9.38398
3142.85 12.2159
3142.90 16.5058
3142.95 23.5656
3143.01 35.6067
3143.06 58.2510
3143.11 103.273
3143.16 165.991
3143.20 206.571
3143.25 164.503
3143.29 103.272
3143.33 69.4810
3143.36 48.8053
3143.40 35.6078
3143.43 26.9001
3143.50 16.7098
3143.57 11.2997
3143.64 8.12162
3143.71 6.10758
3143.85 3.80473
3143.99 2.58595
3144.13 1.87431
3144.27 1.42041
3144.41 1.11347
3144.69 0.736166
3144.97 0.523490
3145.53 0.304043
3146.09 0.198808
3146.65 0.140523
3147.77 0.0813611
3150.02 0.0380568
3152.26 0.0225351
3156.74 0.0111519
3161.23 0.00701715
3170.20 0.00392474
3179.17 0.00280257
3197.11 0.00232748
3206.08 0.00336058
3210.56 0.00699540
3212.81 0.0198820
3213.93 0.0674847
3214.21 0.114165
3214.49 0.237844
3214.63 0.395586
3214.77 0.786354
3214.84 1.24251
3214.91 2.23744
3214.94 3.23482
3214.98 5.02827
3215.01 8.60433
3215.03 11.8373
3215.05 16.3341
3215.07 26.1174
3215.10 32.6335
3215.13 26.1176
3215.15 16.3030
3215.18 9.88076
3215.21 6.44037
3215.23 4.45275
3215.26 3.23508
3215.31 1.89240
3215.36 1.24280
3215.47 0.647306
3215.57 0.397630
3215.78 0.194096
3215.99 0.115591
3216.83 0.0341750
3218.50 0.0133431
3221.85 0.0131922
3223.52 0.0202440
3225.20 0.0417471
3226.03 0.0717639
3226.87 0.155601
3227.29 0.269424
3227.50 0.380305
3227.71 0.577484
3227.92 0.980404
3228.02 1.36395
3228.13 2.01660
3228.23 3.29279
3228.28 4.42156
3228.33 6.23674
3228.39 9.49644
3228.44 15.8393
3228.47 21.5305
3228.49 30.5917
3228.52 45.7396
3228.54 72.2236
3228.57 115.967
3228.60 144.450
3228.63 115.968
3228.66 72.2245
3228.69 41.4931
3228.72 25.8581
3228.75 17.1378
3228.79 12.2040
3228.82 9.01586
3228.85 6.96772
3228.92 4.47633
3228.98 3.10982
3229.05 2.28313
3229.18 1.38294
3229.31 0.923415
3229.44 0.659916
3229.69 0.385802
3230.21 0.178520
3230.73 0.102940
3231.77 0.0473142
3232.81 0.0274278
3234.88 0.0129840
3236.96 0.00785133
3245.25 0.00280597
3261.85 0.00160804
3278.45 0.00215119
3286.75 0.00521129
3290.90 0.0173553
3291.93 0.0297644
3292.97 0.0644752
3293.49 0.111871
3294.01 0.241575
3294.27 0.414623
3294.53 0.868855
3294.66 1.44419
3294.72 1.97220
3294.79 2.83172
3294.85 4.42610
3294.88 5.79438
3294.92 7.80804
3294.95 11.1570
3294.98 16.7835
3295.01 27.2806
3295.05 48.3992
3295.07 77.7228
3295.10 96.7991
3295.13 77.7232
3295.15 48.3998
3295.17 35.2603
3295.19 26.3996
3295.22 15.8865
3295.26 10.4110
3295.29 7.28898
3295.33 5.36571
3295.36 4.10551
3295.43 2.61734
3295.50 1.80055
3295.56 1.31844
3295.70 0.793284
3295.97 0.376946
3296.25 0.219962
3296.79 0.101709
3297.34 0.0586683
3298.43 0.0271295
3299.52 0.0158919
3303.88 0.00491577
3312.60 0.00223936
3330.05 0.00210178
3347.49 0.00452525
3351.85 0.00689149
3356.22 0.0133445
3358.40 0.0221264
3360.58 0.0466816
3361.67 0.0804512
3362.76 0.174592
3363.30 0.302607
3363.58 0.428385
3363.85 0.652468
3364.12 1.11641
3364.26 1.55833
3364.39 2.32551
3364.53 3.85062
3364.60 5.22992
3364.67 7.49749
3364.73 11.5982
3364.77 15.0046
3364.80 20.1033
3364.84 28.1595
3364.87 41.7481
3364.90 66.3686
3364.94 113.481
3364.97 181.132
3365.00 226.785
3365.03 181.132
3365.06 113.299
3365.09 73.6944
3365.12 49.4084
3365.15 34.8164
3365.17 25.6298
3365.23 15.3745
3365.29 10.1716
3365.34 7.20341
3365.40 5.36001
3365.51 3.29243
3365.62 2.22357
3365.73 1.60132
3365.96 0.943546
3366.18 0.621606
3366.41 0.440555
3366.85 0.254979
3367.30 0.166697
3367.75 0.117943
3368.65 0.0688193
3370.44 0.0334293
3372.23 0.0212658
3375.81 0.0136957
3379.40 0.0133108
3382.98 0.0177929
3386.56 0.0336321
3388.36 0.0562605
3390.15 0.120192
3391.04 0.208061
3391.49 0.294907
3391.94 0.451634
3392.39 0.779571
3392.61 1.09801
3392.83 1.66132
3392.95 2.12146
3393.06 2.80287
3393.17 3.87317
3393.28 5.69363
3393.39 9.16137
3393.45 12.2029
3393.51 17.0161
3393.56 25.2422
3393.62 40.8254
3393.65 54.2139
3393.67 74.6025
3393.70 106.708
3393.73 156.452
3393.77 251.041
3393.80 312.922
3393.84 251.041
3393.87 156.452
3393.90 103.887
3393.93 71.1112
3393.96 50.8746
3393.99 37.8690
3394.05 23.0532
3394.11 15.3908
3394.17 10.9658
3394.23 8.19470
3394.35 5.08020
3394.47 3.44076
3394.59 2.48257
3394.71 1.87507
3394.83 1.46892
3395.07 0.968496
3395.31 0.687530
3395.79 0.398086
3396.27 0.260076
3396.74 0.183735
3397.70 0.106664
3399.62 0.0508957
3401.53 0.0315160
3405.36 0.0189021
3409.20 0.0172059
3413.03 0.0222327
3416.86 0.0420092
3418.77 0.0708195
3419.73 0.0997950
3420.69 0.152690
3421.65 0.265360
3422.13 0.376687
3422.61 0.577437
3422.85 0.745018
3423.08 0.996828
3423.32 1.40440
3423.56 2.12078
3423.68 2.70700
3423.80 3.57400
3423.92 4.93340
3424.04 7.21403
3424.16 11.5620
3424.22 15.3533
3424.28 21.1899
3424.34 31.1900
3424.40 49.8218
3424.43 65.5547
3424.46 89.1052
3424.49 125.372
3424.52 179.061
3424.56 286.514
3424.60 358.155
3424.64 286.512
3424.68 179.061
3424.71 126.879
3424.74 92.0596
3424.76 68.8347
3424.79 52.9756
3424.85 33.7534
3424.90 23.3387
3424.96 16.9438
3425.01 12.8928
3425.13 8.12898
3425.24 5.58028
3425.35 4.06321
3425.46 3.08898
3425.57 2.42688
3425.79 1.61098
3426.01 1.14672
3426.24 0.857743
3426.46 0.665794
3426.90 0.434328
3427.35 0.305985
3428.23 0.175672
3429.12 0.114121
3430.01 0.0803127
3431.79 0.0462916
3435.34 0.0215948
3438.89 0.0128020
3446.00 0.00639696
3453.11 0.00410628
3481.54 0.00208970
3509.96 0.00361211
3517.07 0.00561189
3524.18 0.0113979
3527.73 0.0194764
3531.29 0.0423127
3533.06 0.0738279
3533.95 0.105128
3534.84 0.161813
3535.73 0.281460
3536.17 0.398476
3536.62 0.607330
3536.84 0.779474
3537.06 1.03665
3537.28 1.44551
3537.50 2.15311
3537.73 3.53820
3537.84 4.78901
3537.95 6.83100
3538.06 10.4852
3538.12 13.5205
3538.17 17.9346
3538.23 24.9371
3538.28 36.2988
3538.34 56.6684
3538.39 93.4845
3538.45 149.313
3538.50 187.001
3538.55 149.310
3538.61 93.4828
3538.67 54.3107
3538.73 33.7585
3538.79 22.5856
3538.85 16.0324
3538.91 11.9168
3538.97 9.18282
3539.10 5.91037
3539.22 4.11093
3539.34 3.02048
3539.58 1.82829
3539.83 1.22166
3540.07 0.874452
3540.31 0.655921
3540.56 0.510640
3541.04 0.334156
3541.53 0.235794
3542.51 0.135505
3543.48 0.0879736
3544.45 0.0618168
3546.40 0.0354681
3550.30 0.0163871
3554.20 0.00963904
3562.00 0.00479650
3569.79 0.00311115
3585.38 0.00196617
3600.97 0.00167443
3632.16 0.00206545
3647.75 0.00353549
3655.54 0.00828695
3659.44 0.0260473
3660.42 0.0440148
3661.39 0.0940040
3661.88 0.161796
3662.37 0.346252
3662.61 0.589524
3662.73 0.821183
3662.85 1.21767
3662.97 1.99729
3663.04 2.70010
3663.10 3.84516
3663.16 5.88779
3663.19 7.59357
3663.22 10.0288
3663.25 13.9313
3663.28 20.1213
3663.31 30.7828
3663.34 49.6437
3663.37 79.9500
3663.40 99.2882
3663.43 78.9085
3663.46 49.6441
3663.50 28.5587
3663.53 17.6939
3663.57 11.8142
3663.60 8.37562
3663.64 6.22030
3663.67 4.79046
3663.74 3.09886
3663.81 2.15286
3663.88 1.58072
3664.02 0.957672
3664.16 0.639952
3664.30 0.458806
3664.58 0.269210
3665.13 0.125541
3665.69 0.0731915
3666.81 0.0347589
3667.92 0.0210776
3672.38 0.00793027
3681.30 0.00549854
3690.21 0.00651850
3699.13 0.00934267
3703.59 0.0118653
3708.05 0.0157873
3712.51 0.0222993
3716.97 0.0342369
3719.20 0.0443369
3721.42 0.0598017
3723.65 0.0852415
3725.88 0.131522
3727.00 0.170435
3728.11 0.229710
3729.23 0.326493
3730.34 0.500442
3730.90 0.645247
3731.46 0.862956
3732.01 1.21279
3732.57 1.82775
3732.85 2.32798
3733.13 3.06478
3733.41 4.21366
3733.69 6.13820
3733.96 9.75300
3734.10 12.8541
3734.24 17.6626
3734.38 25.7197
3734.52 40.2556
3734.59 52.3066
3734.66 69.6395
3734.73 95.8939
3734.80 134.481
3734.90 215.656
3735.00 269.074
3735.10 214.784
3735.20 134.472
3735.31 79.5888
3735.42 50.3018
3735.53 34.0339
3735.64 24.3477
3735.75 18.1993
3735.86 14.0828
3736.07 9.11693
3736.29 6.36540
3736.51 4.68951
3736.95 2.84350
3737.38 1.90509
3737.82 1.36461
3738.25 1.02541
3738.69 0.799213
3739.56 0.524666
3740.43 0.371512
3741.30 0.277524
3742.17 0.216171
3743.92 0.145167
3745.66 0.113681
3746.53 0.112908
3747.40 0.138432
3747.84 0.183446
3748.28 0.314709
3748.49 0.491244
3748.71 0.953406
3748.82 1.52786
3748.93 2.89324
3748.98 4.42542
3749.04 7.48338
3749.07 10.3005
3749.09 14.9105
3749.12 22.9093
3749.15 37.1931
3749.17 59.4762
3749.20 74.3318
3749.23 59.4761
3749.25 37.1927
3749.27 25.8634
3749.29 18.4842
3749.31 13.6657
3749.33 10.4309
3749.37 6.57887
3749.41 4.49954
3749.49 2.47661
3749.57 1.56885
3749.73 0.802769
3749.89 0.496820
3750.21 0.257836
3750.53 0.167373
3751.17 0.0979056
3751.81 0.0709729
3754.37 0.0378758
3756.93 0.0270448
3759.49 0.0209985
3764.61 0.0141612
3769.73 0.0104030
3779.96 0.00654610
3790.20 0.00472507
3810.67 0.00325135
3831.14 0.00297206
3851.61 0.00348481
3872.08 0.00535164
3882.31 0.00761986
3892.55 0.0127859
3897.67 0.0186435
3902.78 0.0325505
3905.34 0.0497334
3906.62 0.0660333
3907.90 0.0948725
3909.18 0.154948
3909.82 0.213787
3910.46 0.319495
3911.10 0.541343
3911.42 0.757849
3911.74 1.14196
3911.90 1.45878
3912.06 1.93149
3912.22 2.68184
3912.38 3.97773
3912.54 6.50626
3912.62 8.78184
3912.70 12.4829
3912.78 19.0682
3912.82 24.4475
3912.86 32.3648
3912.90 44.5891
3912.94 64.5430
3912.98 99.0181
3913.02 158.161
3913.06 254.303
3913.10 316.321
3913.14 251.801
3913.18 158.161
3913.22 94.6151
3913.27 60.2583
3913.31 40.9851
3913.35 29.6424
3913.40 22.1995
3913.44 17.3007
3913.52 11.2660
3913.61 7.90001
3913.69 5.84075
3913.86 3.56304
3914.03 2.39572
3914.20 1.72673
3914.37 1.30608
3914.54 1.02468
3914.88 0.682948
3915.22 0.492673
3915.90 0.299413
3916.59 0.209071
3917.27 0.160782
3918.63 0.116063
3921.35 0.0990915
3924.07 0.123116
3925.43 0.150899
3926.79 0.196111
3928.15 0.272257
3929.52 0.411309
3930.20 0.527617
3930.88 0.702959
3931.56 0.985750
3932.24 1.48308
3932.58 1.88863
3932.92 2.48466
3933.26 3.41424
3933.60 4.97925
3933.94 7.92562
3934.11 10.4627
3934.28 14.4098
3934.45 20.9926
3934.62 33.0073
3934.70 42.9449
3934.79 57.5331
3934.87 79.4695
3934.96 112.458
3935.08 180.286
3935.20 225.020
3935.32 179.672
3935.44 112.448
3935.52 82.0370
3935.60 60.9972
3935.75 36.3284
3935.90 23.6468
3936.06 16.5156
3936.21 12.1150
3936.36 9.24554
3936.67 5.88118
3936.98 4.05596
3937.29 2.96571
3937.90 1.78132
3938.52 1.18612
3939.13 0.846247
3939.75 0.634168
3940.36 0.493216
3941.59 0.322847
3942.82 0.227958
3944.05 0.169687
3945.28 0.131345
3947.74 0.0855800
3950.19 0.0603371
3952.65 0.0449396
3955.11 0.0348558
3960.03 0.0228654
3964.95 0.0162759
3969.86 0.0122675
3974.78 0.00965200
3984.62 0.00657206
3994.45 0.00492525
4014.12 0.00345826
4033.79 0.00325211
4053.46 0.00456151
4063.30 0.00685949
4068.21 0.00924714
4073.13 0.0136766
4078.05 0.0232368
4080.51 0.0327916
4082.97 0.0502123
4084.20 0.0648930
4085.42 0.0872699
4086.65 0.123863
4087.88 0.189846
4088.50 0.244844
4089.11 0.327872
4089.73 0.461763
4090.34 0.697808
4090.65 0.890955
4090.96 1.17565
4091.26 1.62164
4091.57 2.37736
4091.88 3.81513
4092.03 5.07124
4092.19 7.03444
4092.34 10.3843
4092.49 16.6076
4092.57 21.9177
4092.65 29.9137
4092.72 42.3258
4092.80 61.3630
4092.90 98.3989
4093.00 122.770
4093.10 98.0016
4093.20 61.3592
4093.27 43.9641
4093.34 32.3373
4093.47 18.9705
4093.61 12.1967
4093.74 8.45191
4093.87 6.16390
4094.01 4.69281
4094.28 2.96717
4094.55 2.04049
4094.82 1.48758
4095.08 1.13192
4095.35 0.889920
4095.89 0.591342
4096.43 0.421241
4096.97 0.315278
4097.50 0.244961
4098.58 0.160075
4099.66 0.112857
4100.73 0.0839187
4101.81 0.0649276
4103.96 0.0423005
4106.11 0.0298672
4110.41 0.0173753
4114.72 0.0115448
4119.02 0.00837473
4127.62 0.00527676
4144.83 0.00389337
4153.44 0.00700761
4157.74 0.0209157
4158.82 0.0352395
4159.89 0.0753508
4160.43 0.130120
4160.97 0.280427
4161.24 0.480185
4161.51 1.00660
4161.64 1.67433
4161.71 2.28223
4161.78 3.28890
4161.84 5.12947
4161.88 6.70401
4161.91 9.01755
4161.94 12.8491
4161.98 19.2650
4162.01 31.6770
4162.04 56.0261
4162.07 89.9586
4162.10 112.052
4162.13 89.9589
4162.16 56.0266
4162.19 34.3382
4162.21 22.4118
4162.24 15.5044
4162.27 11.2667
4162.30 8.43887
4162.33 6.59320
4162.38 4.32636
4162.44 3.03043
4162.50 2.24861
4162.61 1.37117
