W-186(n,tot) ENDF/B-VII.1
1928.52 1.72430
1928.97 2.71462
1929.42 4.33755
1929.87 7.03656
1930.32 11.6968
1930.77 20.2066
1931.00 27.1411
1931.23 37.1593
1931.45 52.1298
1931.68 75.3252
1931.90 113.505
1932.13 179.787
1932.35 304.190
1932.47 405.691
1932.58 546.030
1932.79 933.094
1933.00 1252.03
1933.21 1073.66
1933.42 713.254
1933.55 543.806
1933.68 422.340
1933.94 272.480
1934.20 190.814
1934.46 142.404
1934.72 111.509
1934.98 90.5867
1935.50 64.7680
1936.02 49.8869
1936.54 40.4652
1937.58 29.4536
1938.63 23.3670
1939.67 19.5779
1940.71 17.0156
1941.75 15.1782
1943.83 12.7325
1945.91 11.1872
1947.99 10.1233
1950.07 9.34577
1954.23 8.27891
1958.39 7.57184
1962.55 7.05800
1966.71 6.65758
1975.03 6.04024
1983.36 5.53165
1991.68 5.02892
2000.00 4.42699
2003.09 4.14471
2006.17 3.80581
2009.26 3.38211
2012.34 2.82828
2013.89 2.48124
2015.43 2.07351
2016.97 1.59880
2018.51 1.07939
2019.29 0.839197
2020.06 0.678074
2020.44 0.665087
2020.83 0.737059
2021.22 0.948639
2021.41 1.13375
2021.60 1.39187
2021.79 1.74898
2021.99 2.23593
2022.18 2.89713
2022.37 3.79539
2022.57 5.02131
2022.76 6.70859
2022.95 9.05986
2023.14 12.3713
2023.34 17.1879
2023.53 24.3613
2023.72 35.4332
2023.91 53.2038
2024.11 83.7649
2024.30 140.168
2024.40 186.884
2024.49 253.900
2024.59 352.491
2024.69 497.343
2024.84 855.487
2025.00 1148.98
2025.16 986.917
2025.32 659.690
2025.49 417.483
2025.66 281.432
2025.83 202.731
2026.00 154.387
2026.17 122.443
2026.34 100.489
2026.68 72.7484
2027.02 56.4783
2027.36 46.0279
2028.04 33.6852
2028.73 26.7994
2029.41 22.4941
2030.09 19.5743
2030.77 17.4773
2032.14 14.6832
2033.50 12.9197
2034.87 11.7090
2036.23 10.8273
2038.96 9.62794
2041.69 8.84774
2044.42 8.29559
2047.14 7.88120
2052.60 7.29103
2058.06 6.87926
2060.79 6.71310
2063.52 6.56707
2064.88 6.50288
2066.24 6.45237
2066.93 6.44294
2067.61 6.47645
2067.95 6.55083
2068.12 6.63247
2068.29 6.78525
2068.46 7.11537
2068.55 7.43760
2068.63 8.00890
2068.72 9.18508
2068.76 10.2938
2068.80 12.1303
2068.85 15.7006
2068.87 18.7499
2068.89 23.5254
2068.91 32.0804
2068.93 47.4883
2068.94 61.2757
2068.95 80.0672
2068.96 112.112
2068.97 159.574
2068.99 250.339
2069.00 313.335
2069.01 250.389
2069.03 159.635
2069.04 119.790
2069.05 90.0825
2069.06 55.6409
2069.08 38.1709
2069.10 28.8119
2069.12 22.7101
2069.13 18.9429
2069.17 14.3432
2069.20 11.8500
2069.24 10.3528
2069.31 8.72396
2069.38 7.90433
2069.45 7.43442
2069.59 6.94257
2069.73 6.70203
2069.87 6.56517
2070.15 6.41977
2070.71 6.29730
2071.27 6.23782
2072.39 6.16364
2073.51 6.10626
2077.99 5.90499
2082.48 5.70183
2086.96 5.46969
2091.44 5.16602
2093.69 4.95875
2095.93 4.67987
2097.05 4.49644
2098.17 4.26720
2099.29 3.97031
2100.41 3.56956
2100.97 3.31170
2101.53 3.00296
2102.09 2.63238
2102.65 2.20548
2102.93 1.98859
2103.21 1.80923
2103.49 1.75459
2103.63 1.83767
2103.77 2.06730
2103.91 2.55429
2104.05 3.51031
2104.12 4.28481
2104.19 5.36906
2104.26 6.90275
2104.33 9.10588
2104.40 12.3380
2104.47 17.2132
2104.54 24.8377
2104.61 37.3373
2104.68 59.1283
2104.72 76.2481
2104.75 100.272
2104.79 134.854
2104.82 185.918
2104.86 262.868
2104.89 378.924
2104.95 651.256
2105.00 876.315
2105.05 753.624
2105.11 503.901
2105.17 316.563
2105.23 212.685
2105.29 153.150
2105.35 117.114
2105.41 93.0841
2105.47 76.7713
2105.59 56.0433
2105.70 43.8917
2105.82 36.0859
2106.06 26.8618
2106.30 21.7170
2106.54 18.4919
2106.78 16.3034
2107.01 14.7310
2107.49 12.6369
2107.97 11.3146
2108.44 10.4078
2108.92 9.74869
2109.87 8.85512
2110.82 8.27852
2111.77 7.87445
2112.73 7.57466
2114.63 7.15680
2116.54 6.87666
2118.44 6.67305
2120.34 6.51646
2124.15 6.28675
2127.96 6.12151
2135.58 5.88779
2143.20 5.71945
2150.81 5.58488
2166.05 5.36875
2196.52 5.03006
2226.99 4.73597
2257.46 4.44540
2287.92 4.12202
2303.16 3.92388
2310.78 3.80394
2318.39 3.65744
2326.01 3.46036
2329.82 3.32575
2333.63 3.14577
2335.53 3.02805
2337.44 2.88145
2339.34 2.69174
2341.25 2.43429
2342.20 2.26721
2343.15 2.06440
2344.10 1.81558
2345.05 1.51377
2345.53 1.34766
2346.01 1.18702
2346.48 1.07311
2346.96 1.12899
2347.20 1.32365
2347.43 1.76800
2347.67 2.71349
2347.79 3.53347
2347.91 4.75003
2348.03 6.59362
2348.15 9.47234
2348.27 14.1556
2348.39 22.2130
2348.45 28.5323
2348.51 37.1856
2348.57 49.7993
2348.62 68.1795
2348.68 97.0123
2348.74 142.703
2348.80 220.968
2348.86 352.984
2348.93 600.974
2349.00 806.615
2349.07 693.015
2349.14 460.242
2349.21 293.918
2349.28 198.915
2349.35 143.340
2349.43 108.821
2349.50 86.0955
2349.57 70.3730
2349.71 50.5884
2349.86 39.0137
2350.00 31.6047
2350.29 22.9222
2350.58 18.0998
2350.86 15.1101
2351.15 13.0881
2351.44 11.6496
2352.02 9.74244
2352.59 8.55191
2353.17 7.74168
2353.74 7.15646
2354.89 6.36893
2356.04 5.86459
2357.19 5.51312
2358.34 5.25338
2360.64 4.89252
2362.94 4.65084
2365.24 4.47479
2367.54 4.33899
2372.14 4.13938
2374.45 4.06390
2376.75 4.00248
2379.05 3.96004
2380.20 3.95219
2381.35 3.96428
2382.50 4.02477
2383.07 4.09945
2383.65 4.24708
2384.22 4.57607
2384.51 4.90794
2384.80 5.50854
2384.94 6.01156
2385.09 6.77138
2385.23 7.99572
2385.37 10.1332
2385.44 11.8789
2385.52 14.4498
2385.59 18.4566
2385.66 25.1944
2385.73 37.8010
2385.77 48.6487
2385.80 65.4751
2385.84 93.4146
2385.88 144.061
2385.89 185.655
2385.91 246.286
2385.93 336.636
2385.95 468.346
2385.97 748.697
2386.00 932.762
2386.03 748.966
2386.05 468.691
2386.07 349.456
2386.08 263.644
2386.12 163.242
2386.15 108.342
2386.18 77.7427
2386.21 58.1380
2386.24 45.6417
2386.30 30.5324
2386.37 22.2972
2386.43 17.3350
2386.56 11.9510
2386.68 9.20919
2386.81 7.64847
2386.93 6.66259
2387.06 6.00942
2387.31 5.21380
2387.56 4.76711
2387.81 4.49050
2388.06 4.30661
2388.56 4.08263
2389.07 3.95482
2390.07 3.81588
2391.08 3.74008
2392.08 3.68977
2394.09 3.62034
2398.10 3.52321
2402.12 3.44295
2410.16 3.29661
2418.19 3.15538
2434.26 2.86555
2450.33 2.54267
2466.40 2.15268
2474.43 1.91364
2482.46 1.62507
2490.50 1.25635
2494.52 1.02602
2498.53 0.754828
2502.55 0.451256
2504.56 0.316625
2505.56 0.273900
2506.57 0.269466
2507.57 0.339059
2508.07 0.421745
2508.58 0.554864
2509.08 0.761062
2509.58 1.07528
2510.08 1.55314
2510.58 2.28667
2511.09 3.43811
2511.59 5.29586
2512.09 8.43877
2512.59 14.1169
2512.84 18.7264
2513.10 25.4047
2513.35 35.4590
2513.60 51.3433
2513.85 78.0221
2514.10 126.450
2514.23 166.132
2514.35 222.940
2514.48 307.190
2514.60 430.372
2515.00 978.338
2515.20 841.588
2515.40 553.233
2515.62 335.967
2515.85 218.462
2516.07 152.695
2516.30 113.156
2516.52 87.7544
2516.74 70.5119
2517.19 49.2968
2517.64 37.1296
2518.09 29.4943
2518.98 20.7016
2519.88 15.9798
2520.77 13.1586
2522.56 10.2351
2524.35 9.36494
2525.25 9.68329
2526.14 10.8619
2527.04 13.8855
2527.49 16.9434
2527.93 22.2881
2528.38 32.6853
2528.61 41.8943
2528.83 56.4698
2529.05 81.6038
2529.28 129.520
2529.39 170.927
2529.50 234.327
2529.61 334.860
2529.72 493.686
2529.86 788.040
2530.00 982.280
2530.14 785.979
2530.28 493.956
2530.39 329.506
2530.51 228.252
2530.63 165.242
2530.74 124.774
2530.97 78.0274
2531.20 53.6307
2531.43 39.3973
2531.67 30.4780
2532.13 20.3135
2532.59 14.9476
2533.05 11.7743
2533.98 8.32402
2534.90 6.55189
2535.83 5.49778
2537.67 4.30526
2539.52 3.63474
2541.37 3.18829
2545.07 2.59042
2548.77 2.16856
2552.47 1.82536
2559.86 1.23740
2567.26 0.693674
2570.96 0.436013
2574.66 0.222635
2576.51 0.164509
2577.43 0.161225
2578.36 0.185546
2579.28 0.250503
2580.21 0.376202
2581.13 0.595620
2582.06 0.963094
2582.98 1.57612
2583.90 2.61412
2584.83 4.44573
2585.29 5.88101
2585.75 7.88792
2586.22 10.7801
2586.68 15.0770
2587.14 21.7638
2587.60 32.7926
2588.07 52.5116
2588.30 68.4511
2588.53 91.5627
2588.76 126.378
2588.99 181.107
2589.22 270.790
2589.45 420.675
2590.00 947.271
2590.14 927.141
2590.28 814.143
2590.55 531.306
2590.81 345.319
2591.07 234.721
2591.32 168.213
2591.58 126.368
2591.84 98.4575
2592.10 79.0804
2592.61 54.7357
2593.13 40.5313
2593.64 31.5260
2594.67 21.0657
2595.70 15.3805
2596.74 11.8971
2597.77 9.57735
2598.80 7.93469
2600.86 5.77515
2602.92 4.41875
2607.05 2.78417
2611.17 1.79736
2615.29 1.11145
2619.42 0.606870
2621.48 0.410882
2623.54 0.253938
2625.60 0.141685
2626.63 0.105408
2627.66 0.0847090
2628.70 0.0819051
2629.73 0.0998764
2630.76 0.142190
2631.79 0.213263
2632.82 0.318575
2633.85 0.464948
2634.88 0.660910
2635.91 0.917189
2637.97 1.66876
2640.04 2.88042
2642.10 4.82756
2644.16 7.99882
2646.22 13.3208
2648.28 22.6883
2650.35 40.3772
2651.38 55.2414
2652.41 77.3356
2653.44 111.424
2654.47 166.257
2655.50 258.071
2656.53 414.195
2657.77 716.614
2659.00 973.966
2660.24 845.684
2661.47 567.349
2662.33 420.678
2663.20 318.880
2664.06 248.677
2664.92 199.442
2666.65 137.571
2668.38 102.007
2670.10 79.7020
2671.83 64.7653
2675.28 46.4617
2678.74 35.9513
2682.19 29.2637
2689.10 21.3734
2696.00 16.9301
2702.91 14.0919
2716.72 10.6408
2730.53 8.53255
2744.35 6.96244
2751.25 6.23143
2758.16 5.43756
2761.61 4.97028
2765.07 4.40342
2766.79 4.05811
2768.52 3.64983
2769.38 3.41455
2770.25 3.15660
2771.11 2.89789
2771.33 2.85814
2771.54 2.88790
2771.65 2.99529
2771.76 3.34357
2771.81 3.80776
2771.87 4.93853
2771.89 6.20072
2771.92 8.76547
2771.93 11.2427
2771.95 15.0034
2771.96 21.3854
2771.97 33.2894
2771.99 51.3560
2772.00 64.3224
2772.01 51.4829
2772.03 33.4399
2772.04 21.5126
2772.05 15.0998
2772.07 11.3099
2772.08 8.94721
2772.11 6.26017
2772.13 4.96560
2772.19 3.74061
2772.24 3.21301
2772.34 2.74809
2772.45 2.53779
2772.66 2.31512
2772.87 2.16911
2773.71 1.69199
2774.55 1.21477
2775.39 0.771016
2775.82 0.628871
2776.24 0.645052
2776.45 0.769340
2776.66 1.02599
2776.87 1.49162
2777.08 2.28374
2777.18 2.86928
2777.29 3.62125
2777.50 5.87164
2777.71 9.79354
2777.82 12.7891
2777.92 16.8770
2778.03 22.6257
2778.13 30.7413
2778.24 42.6149
2778.34 60.5779
2778.45 88.8576
2778.55 135.450
2778.66 215.765
2778.76 357.153
2778.88 622.998
2779.00 847.416
2779.12 736.658
2779.24 497.868
2779.34 355.915
2779.43 263.226
2779.53 202.059
2779.62 160.502
2779.81 109.786
2780.00 81.6435
2780.19 64.2208
2780.38 52.7326
2780.76 38.7341
2781.14 30.7442
2781.53 25.6705
2781.91 22.2003
2782.29 19.6995
2783.05 16.3420
2783.81 14.2108
2784.57 12.7425
2785.33 11.6711
2786.86 10.2051
2788.38 9.24457
2789.90 8.55927
2791.43 8.04012
2794.47 7.29119
2797.52 6.76103
2803.61 6.01886
2809.71 5.48305
2815.80 5.04699
2827.99 4.30944
2840.17 3.61950
2852.36 2.84145
2858.46 2.33718
2861.50 2.02073
2864.55 1.63065
2867.60 1.12648
2869.12 0.818631
2870.64 0.483512
2871.40 0.325659
2872.17 0.210840
2872.55 0.190981
2872.93 0.218670
2873.31 0.325025
2873.69 0.562846
2874.07 1.02982
2874.26 1.40217
2874.45 1.90965
2874.64 2.61146
2874.83 3.57984
2875.02 4.93916
2875.21 6.88098
2875.40 9.73790
2875.59 14.0242
2875.78 20.7838
2875.97 31.8837
2876.16 51.5970
2876.26 67.2347
2876.35 89.4800
2876.45 122.087
2876.54 171.413
2876.64 248.123
2876.73 368.348
2877.00 856.937
2877.13 743.175
2877.27 493.506
2877.36 363.855
2877.45 274.852
2877.54 212.970
2877.63 170.096
2877.82 116.122
2878.00 85.2742
2878.18 66.0635
2878.36 53.2728
2878.73 37.7411
2879.10 28.9303
2879.46 23.3862
2880.19 16.9546
2880.93 13.4095
2881.66 11.2025
2882.39 9.70418
2883.12 8.62703
2884.58 7.18114
2886.05 6.25893
2886.78 5.91633
2887.51 5.64252
2887.88 5.54373
2888.24 5.51708
2888.42 5.59082
2888.61 5.89334
2888.70 6.33765
2888.79 7.50220
2888.84 8.94653
2888.86 10.2325
2888.88 12.1806
2888.90 15.6720
2888.93 22.4089
2888.94 28.6218
2888.95 37.4437
2888.96 51.3607
2888.97 74.7887
2888.99 115.899
2889.00 144.726
2889.01 115.951
2889.03 74.8484
2889.04 53.0312
2889.05 38.4947
2889.06 29.2977
2889.07 23.7316
2889.09 16.5200
2889.11 12.8741
2889.14 10.6268
2889.16 9.26764
2889.20 7.66530
2889.29 6.31343
2889.37 5.76452
2889.54 5.31180
2889.71 5.11608
2890.06 4.91617
2890.40 4.79309
2891.77 4.45941
2893.15 4.20424
2894.52 3.98801
2897.27 3.63089
2900.01 3.34025
2911.00 2.49612
2932.97 1.31333
2943.96 0.811003
2954.94 0.369574
2960.43 0.190984
2963.18 0.120657
2965.93 0.0707325
2968.67 0.0557945
2970.05 0.0729152
2971.42 0.123573
2972.79 0.248332
2973.48 0.374488
2974.16 0.599780
2974.51 0.785729
2974.85 1.06275
2975.19 1.50445
2975.54 2.27670
2975.71 2.90510
2975.88 3.83315
2976.05 5.28992
2976.22 7.75546
2976.40 12.5124
2976.48 16.7366
2976.57 23.4248
2976.65 35.2395
2976.74 58.5702
2976.78 79.5794
2976.83 113.236
2976.87 170.168
2976.91 267.109
2977.00 563.929
2977.02 543.816
2977.05 471.229
2977.09 296.584
2977.13 195.973
2977.17 132.816
2977.20 94.0786
2977.24 69.3844
2977.32 41.5538
2977.39 27.3464
2977.47 19.2279
2977.55 14.1887
2977.70 8.55242
2977.85 5.65581
2978.00 3.98165
2978.15 2.93162
2978.31 2.23233
2978.61 1.39245
2978.91 0.930664
2979.22 0.653155
2979.52 0.476332
2980.13 0.276766
2980.74 0.180372
2981.95 0.114638
2983.17 0.122335
2984.38 0.165957
2985.60 0.233905
2986.81 0.322494
2989.24 0.560634
2991.67 0.889314
2994.10 1.32905
2996.53 1.90937
3001.39 3.66831
3006.25 6.70441
3011.11 12.0857
3013.54 16.2903
3014.76 18.9696
3015.37 20.5281
3015.67 21.5063
3015.75 21.8756
3015.82 22.4930
3015.86 23.0824
3015.90 24.2649
3015.92 25.4212
3015.94 27.5086
3015.96 31.7790
3015.96 35.3870
3015.97 41.3335
3015.99 53.0219
3016.00 60.6901
3016.01 53.1511
3016.03 41.5525
3016.04 32.7678
3016.06 28.5510
3016.08 26.4235
3016.09 25.2487
3016.13 24.1143
3016.16 23.6518
3016.23 23.3521
3016.30 23.3469
3016.56 23.9366
3017.10 25.5912
3018.18 29.4502
3020.33 39.4062
3022.47 53.5460
3024.62 74.1771
3026.77 105.250
3028.92 153.597
3031.07 231.135
3033.22 356.542
3036.11 624.090
3039.00 854.682
3041.89 746.240
3044.78 504.056
3046.88 371.535
3048.98 280.421
3051.08 218.239
3053.18 174.872
3057.38 120.716
3061.58 89.6700
3065.78 70.1852
3069.98 57.0804
3078.38 40.8599
3086.78 31.3273
3095.18 25.0263
3103.58 20.4441
3107.78 18.5404
3109.88 17.6599
3110.93 17.2545
3111.45 17.1364
3111.58 17.1758
3111.71 17.3670
3111.78 17.6533
3111.84 18.3838
3111.88 19.2573
3111.91 21.1637
3111.93 23.1381
3111.94 26.4412
3111.96 32.7627
3111.97 38.0681
3111.97 45.7491
3111.99 63.0146
3112.00 74.6361
3112.01 63.0301
3112.03 45.7607
3112.04 35.8505
3112.05 29.8575
3112.07 23.7555
3112.09 20.9356
3112.12 19.5508
3112.16 18.2121
3112.20 17.6325
3112.29 17.1221
3112.38 16.9035
3112.74 16.5682
3113.46 16.2348
3114.89 15.6681
3117.75 14.5842
3123.46 12.4708
3129.18 10.3134
3134.90 7.95502
3140.62 5.18990
3143.48 3.59770
3146.34 1.91872
3147.77 1.13527
3148.49 0.800971
3149.20 0.539933
3149.92 0.396179
3150.28 0.388439
3150.63 0.438403
3150.99 0.561439
3151.35 0.776053
3151.70 1.10711
3152.06 1.58652
3152.42 2.25825
3152.78 3.17384
3153.13 4.41262
3153.49 6.06763
3154.21 11.2451
3154.92 20.6153
3155.28 27.9933
3155.64 38.1788
3155.99 52.5380
3156.35 73.0269
3156.71 103.001
3157.07 147.429
3157.42 214.290
3157.78 314.414
3158.39 579.493
3159.00 806.503
3159.61 711.715
3160.22 497.791
3160.90 330.609
3161.58 234.009
3162.26 176.527
3162.94 140.082
3163.62 115.558
3164.30 98.2142
3165.66 75.7226
3167.02 62.0032
3168.38 52.8883
3171.10 41.6352
3173.82 35.0067
3176.54 30.6439
3179.25 27.5495
3180.61 26.3262
3181.29 25.8270
3181.46 25.7532
3181.63 25.7850
3181.72 25.9331
3181.80 26.4114
3181.85 27.0436
3181.89 28.4873
3181.91 30.0084
3181.93 32.8840
3181.95 39.0643
3181.96 45.2269
3181.97 54.0055
3181.99 71.9522
3182.00 82.7980
3182.01 70.6414
3182.03 54.0571
3182.04 41.5238
3182.06 35.1843
3182.08 31.7964
3182.09 29.8288
3182.12 27.7830
3182.15 26.8245
3182.22 25.9237
3182.28 25.5311
3182.41 25.1600
3182.53 24.9638
3183.04 24.5004
3184.05 23.8084
3186.08 22.6265
3190.13 20.7294
3198.22 18.0602
3206.32 16.2180
3214.42 14.8277
3230.61 12.7680
3246.81 11.1885
3263.00 9.77850
3271.10 9.05459
3279.20 8.25173
3287.30 7.26445
3291.34 6.63270
3295.39 5.82900
3299.44 4.72088
3301.47 3.97511
3303.49 3.03341
3304.50 2.46999
3305.52 1.84494
3306.53 1.18717
3307.54 0.623275
3308.05 0.497720
3308.30 0.524713
3308.55 0.649603
3308.80 0.918500
3309.06 1.40146
3309.31 2.20754
3309.56 3.51156
3309.82 5.60366
3310.07 8.98595
3310.32 14.5723
3310.58 24.1306
3310.83 41.3433
3310.96 55.1636
3311.08 74.5659
3311.21 102.867
3311.33 144.396
3311.46 207.352
3311.59 301.136
3311.79 538.847
3312.00 743.879
3312.21 654.514
3312.41 450.513
3312.61 309.597
3312.81 223.062
3313.00 169.031
3313.20 133.732
3313.59 92.1920
3313.98 69.6628
3314.38 55.8992
3314.77 46.8247
3315.55 35.7538
3316.34 29.3742
3317.12 25.2733
3317.91 22.4318
3318.69 20.3548
3320.26 17.5193
3321.83 15.6778
3322.62 14.9834
3323.40 14.4092
3323.80 14.1779
3324.19 14.0344
3324.38 14.0611
3324.58 14.3408
3324.68 14.7994
3324.78 16.0587
3324.82 17.6237
3324.85 19.0536
3324.87 21.2522
3324.90 25.2357
3324.92 32.6357
3324.94 39.7352
3324.95 50.0421
3324.96 66.6452
3324.97 95.1830
3324.99 145.333
3325.00 177.309
3325.01 145.392
3325.03 95.2461
3325.04 70.3496
3325.05 54.7287
3325.06 43.4755
3325.07 36.6118
3325.09 27.9466
3325.11 23.2686
3325.13 20.4890
3325.15 18.7117
3325.20 16.6573
3325.28 14.9006
3325.36 14.1747
3325.53 13.5586
3325.70 13.2779
3326.04 12.9681
3326.37 12.7610
3327.04 12.4343
3327.71 12.1562
3329.05 11.6763
3330.40 11.2650
3333.08 10.5824
3335.76 10.0264
3341.13 9.14031
3346.50 8.42353
3357.24 7.20368
3362.60 6.62717
3365.29 6.34176
3366.63 6.21969
3367.30 6.24496
3367.47 6.32564
3367.64 6.57485
3367.72 6.91253
3367.81 7.78046
3367.85 8.82418
3367.89 11.1780
3367.91 13.6232
3367.93 18.2010
3367.94 22.3075
3367.95 27.9073
3367.96 36.3742
3367.97 49.3433
3367.99 75.2034
3368.00 92.6177
3368.01 75.2996
3368.03 49.3089
3368.04 32.6640
3368.06 23.8511
3368.07 18.5860
3368.08 15.2776
3368.11 11.4887
3368.13 9.65515
3368.19 7.92431
3368.24 7.18086
3368.35 6.56718
3368.45 6.32290
3368.66 6.11882
3368.87 6.02857
3369.72 5.86508
3371.41 5.65252
3374.80 5.24553
3381.56 4.36919
3388.33 3.36337
3395.10 2.19034
3398.48 1.54543
3401.87 0.895972
3405.25 0.339360
3406.10 0.240710
3406.94 0.171355
3407.79 0.141790
3408.64 0.166154
3409.48 0.263681
3410.33 0.460827
3411.17 0.794463
3412.02 1.31673
3412.87 2.10264
3413.71 3.26222
3414.56 4.96052
3415.40 7.45161
3416.25 11.1384
3417.10 16.6826
3417.94 25.2144
3418.79 38.7556
3419.63 61.1082
3420.48 99.7873
3421.33 170.080
3422.17 300.726
3423.09 541.643
3424.00 750.881
3424.92 662.356
3425.83 457.499
3426.41 356.302
3426.99 282.366
3428.15 189.736
3429.31 138.147
3430.46 106.967
3431.62 86.6618
3432.78 72.6688
3435.10 54.9691
3437.42 44.4600
3439.73 37.6013
3444.37 29.2961
3449.00 24.4983
3453.63 21.3845
3458.27 19.1971
3462.90 17.5694
3472.17 15.2826
3481.44 13.7121
3490.71 12.5173
3495.34 12.0028
3497.66 11.7634
3498.82 11.6661
3499.39 11.6948
3499.54 11.7674
3499.68 11.9865
3499.76 12.2822
3499.83 13.0197
3499.87 13.8858
3499.90 15.7782
3499.92 17.6752
3499.94 21.0835
3499.96 27.8688
3499.96 33.7896
3499.97 42.7477
3499.99 62.0664
3500.00 73.9641
3500.01 62.1349
3500.03 42.8344
3500.04 33.0912
3500.05 26.9112
3500.07 20.1786
3500.09 16.8485
3500.11 15.1595
3500.15 13.4793
3500.19 12.7435
3500.27 12.1032
3500.35 11.8471
3500.52 11.6364
3500.68 11.5472
3501.33 11.4070
3502.63 11.2557
3505.24 10.9892
3510.45 10.4596
3515.67 9.89593
3520.88 9.24356
3526.09 8.39236
3528.70 7.81808
3531.30 7.05640
3532.61 6.56316
3533.91 5.95692
3535.21 5.18926
3536.52 4.18758
3537.17 3.56885
3537.82 2.85952
3538.47 2.06725
3539.12 1.28003
3539.45 0.981827
3539.77 0.891654
3539.94 1.00081
3540.10 1.28727
3540.26 1.84725
3540.42 2.82845
3540.59 4.50126
3540.75 7.31232
3540.91 12.0866
3541.08 20.4253
3541.24 35.6671
3541.32 48.0302
3541.40 65.3740
3541.48 90.8418
3541.57 128.069
3541.65 183.842
3541.73 267.156
3541.86 485.367
3542.00 674.459
3542.14 596.577
3542.27 414.996
3542.41 281.166
3542.55 201.422
3542.69 152.363
3542.83 121.002
3542.97 99.5552
3543.11 84.4260
3543.39 64.6735
3543.67 52.6579
3543.95 44.7097
3544.50 35.0148
3545.06 29.3910
3545.62 25.7617
3546.18 23.2391
3546.74 21.3920
3547.85 18.8643
3548.97 17.2210
3550.08 16.0635
3551.20 15.2030
3553.43 14.0001
3555.66 13.1905
3560.12 12.1457
3564.58 11.4760
3569.04 10.9928
3571.27 10.7957
3573.51 10.6246
3574.62 10.5532
3575.74 10.5080
3576.29 10.5175
3576.85 10.6147
3577.13 10.7804
3577.41 11.2663
3577.55 11.9274
3577.62 12.5645
3577.69 13.6550
3577.76 15.8290
3577.79 17.8050
3577.83 20.9311
3577.86 26.6806
3577.88 31.5926
3577.90 38.4923
3577.92 49.9605
3577.93 67.9919
3577.95 99.5340
3577.97 160.247
3577.98 247.958
3578.00 310.355
3578.02 248.106
3578.03 160.427
3578.05 116.151
3578.06 86.3897
3578.07 66.7776
3578.08 53.5183
3578.11 37.6164
3578.13 28.9731
3578.15 23.8176
3578.18 20.5156
3578.23 16.7009
3578.27 14.6722
3578.32 13.4685
3578.42 12.1812
3578.51 11.5296
3578.61 11.1603
3578.80 10.7693
3579.18 10.4613
3579.56 10.3349
3580.33 10.2129
3581.09 10.1406
3584.15 9.94217
3587.21 9.77847
3590.27 9.62871
3596.39 9.35638
3602.50 9.10983
3614.74 8.66627
3620.86 8.46114
3623.92 8.36381
3625.45 8.32641
3626.21 8.35005
3626.59 8.51893
3626.69 8.69124
3626.78 9.13581
3626.83 9.68875
3626.88 10.9887
3626.90 12.4084
3626.93 15.2378
3626.95 21.9125
3626.96 28.8448
3626.97 39.7268
3626.99 58.4503
3627.00 71.2076
3627.01 58.5233
3627.03 39.8184
3627.04 28.9308
3627.05 21.9874
3627.07 15.4668
3627.10 12.5312
3627.12 11.1091
3627.17 9.75794
3627.21 9.17749
3627.31 8.70118
3627.40 8.51526
3627.77 8.30892
3628.52 8.23151
3630.02 8.16944
3633.01 8.07071
3639.00 7.88134
3644.99 7.69433
3647.98 7.60587
3649.48 7.58332
3650.22 7.65673
3650.41 7.74771
3650.60 8.00393
3650.69 8.34497
3650.79 9.20999
3650.83 10.2699
3650.88 12.7157
3650.90 15.4065
3650.93 20.4142
3650.94 25.0161
3650.95 31.5383
3650.96 43.0295
3650.97 61.7965
3650.99 93.3621
3651.00 116.136
3651.01 93.4339
3651.03 61.8845
3651.04 38.6043
3651.06 27.1320
3651.07 20.7816
3651.09 17.0049
3651.12 13.0029
3651.15 11.0652
3651.21 9.31736
3651.27 8.60250
3651.39 8.02179
3651.51 7.79733
3651.75 7.62254
3651.99 7.55370
3652.96 7.46103
3654.89 7.38232
3658.76 7.25143
3666.49 6.98762
3681.96 6.39143
3689.69 6.02057
3693.55 5.79705
3697.42 5.52763
3701.29 5.17433
3703.22 4.93963
3705.15 4.63350
3706.12 4.43747
3707.08 4.19749
3708.05 3.89232
3709.02 3.48754
3709.50 3.22965
3709.98 2.92221
3710.47 2.55358
3710.95 2.12231
3711.43 1.69106
3711.68 1.57812
3711.92 1.74698
3712.04 2.08847
3712.16 2.79399
3712.28 4.19345
3712.40 6.97744
3712.46 9.40039
3712.52 12.9470
3712.58 18.4760
3712.64 27.1293
3712.70 41.8214
3712.76 67.3759
3712.79 87.4436
3712.82 115.309
3712.85 154.363
3712.88 209.291
3712.94 369.127
3713.00 506.877
3713.06 446.792
3713.12 303.877
3713.16 226.024
3713.20 172.405
3713.24 134.857
3713.29 109.250
3713.37 76.7861
3713.46 58.1588
3713.54 46.4764
3713.63 38.6324
3713.80 29.0267
3713.97 23.4389
3714.14 19.8653
3714.31 17.4092
3714.47 15.6381
3714.81 13.2438
3715.15 11.7241
3715.49 10.6751
3715.83 9.90832
3716.51 8.86038
3717.19 8.17640
3717.87 7.68965
3718.55 7.32304
3719.90 6.79666
3721.26 6.42751
3722.62 6.15437
3723.30 6.08504
3723.64 6.22570
3723.72 6.40040
3723.81 6.86819
3723.85 7.45381
3723.89 8.77203
3723.91 10.1615
3723.93 12.8089
3723.95 18.5976
3723.96 24.4883
3723.97 33.1423
3723.99 49.3926
3724.00 60.3335
