Cl-37(n,tot) ENDF/B-VII.1
2.04089E+06 3.22445
2.04089E+06 3.22445
2.25000E+06 3.31840
2.30000E+06 3.33690
2.50000E+06 3.39430
2.70000E+06 3.43125
2.75000E+06 3.43723
2.94989E+06 3.45120
3.00000E+06 3.45471
3.17035E+06 3.45538
3.17035E+06 3.45538
3.17074E+06 3.45537
3.18790E+06 3.45502
3.18818E+06 3.45502
3.18818E+06 3.45502
3.25000E+06 3.45307
3.25158E+06 3.45301
3.25158E+06 3.45301
3.50000E+06 3.43726
3.72485E+06 3.41403
3.72578E+06 3.41392
3.72578E+06 3.41392
3.75000E+06 3.41098
3.80806E+06 3.40365
3.80896E+06 3.40354
3.80896E+06 3.40353
3.84288E+06 3.39910
3.84330E+06 3.39905
3.84331E+06 3.39904
3.88582E+06 3.39332
3.88582E+06 3.39332
3.88583E+06 3.39332
3.88583E+06 3.39332
3.97212E+06 3.38110
3.97212E+06 3.38110
4.00000E+06 3.37698
4.11929E+06 3.35866
4.11929E+06 3.35865
4.11993E+06 3.35855
4.12588E+06 3.35761
4.12588E+06 3.35761
4.19436E+06 3.34658
4.19436E+06 3.34658
4.25000E+06 3.33734
4.26108E+06 3.33547
4.29061E+06 3.33046
4.29061E+06 3.33046
4.29601E+06 3.32953
4.38332E+06 3.31444
4.38535E+06 3.31409
4.38535E+06 3.31409
4.38917E+06 3.31342
4.38918E+06 3.31342
4.50000E+06 3.29361
4.51276E+06 3.29129
4.51626E+06 3.29065
4.51626E+06 3.29065
4.58159E+06 3.27862
4.58167E+06 3.27860
4.58167E+06 3.27860
4.66963E+06 3.26217
4.66963E+06 3.26217
4.66993E+06 3.26212
4.75000E+06 3.24700
4.93222E+06 3.21180
4.93222E+06 3.21180
4.94195E+06 3.20989
4.94217E+06 3.20984
4.94217E+06 3.20984
4.96961E+06 3.20444
4.96961E+06 3.20444
4.98641E+06 3.20112
4.98641E+06 3.20112
5.00000E+06 3.19843
5.03638E+06 3.19121
5.03638E+06 3.19121
5.03639E+06 3.19121
5.03802E+06 3.19089
5.03802E+06 3.19089
5.05487E+06 3.18754
5.05487E+06 3.18754
5.05515E+06 3.18748
5.05733E+06 3.18705
5.05733E+06 3.18705
5.09616E+06 3.17932
5.09616E+06 3.17932
5.10960E+06 3.17664
5.10972E+06 3.17662
5.10972E+06 3.17661
5.11576E+06 3.17541
5.14599E+06 3.16938
5.14599E+06 3.16938
5.19314E+06 3.15994
5.19314E+06 3.15994
5.19715E+06 3.15914
5.19715E+06 3.15914
5.28333E+06 3.14185
5.28334E+06 3.14185
5.50000E+06 3.09822
6.00000E+06 2.99735
6.33011E+06 2.93190
6.33011E+06 2.93190
6.50000E+06 2.89874
7.00000E+06 2.80438
7.50000E+06 2.71553
8.00000E+06 2.63297
8.06275E+06 2.62307
8.06275E+06 2.62307
8.50000E+06 2.55704
8.61540E+06 2.54050
8.61540E+06 2.54050
9.00000E+06 2.48784
9.50000E+06 2.42526
9.71091E+06 2.40079
9.71901E+06 2.39988
9.76741E+06 2.39444
9.76741E+06 2.39444
9.76741E+06 2.39444
1.00000E+07 2.36908
1.00606E+07 2.36267
1.00606E+07 2.36267
1.05000E+07 2.31899
1.05924E+07 2.31036
1.05925E+07 2.31035
1.06370E+07 2.30627
1.06370E+07 2.30626
1.06370E+07 2.30626
1.06370E+07 2.30626
1.09765E+07 2.27661
1.09765E+07 2.27661
1.10000E+07 2.27465
1.10301E+07 2.27215
1.10302E+07 2.27214
1.10302E+07 2.27214
1.15000E+07 2.23569
1.16758E+07 2.22320
1.16758E+07 2.22320
1.16758E+07 2.22320
1.17246E+07 2.21984
1.18686E+07 2.21021
1.18686E+07 2.21021
1.18686E+07 2.21021
1.18686E+07 2.21021
1.19895E+07 2.20241
1.20000E+07 2.20175
1.20553E+07 2.19828
1.20553E+07 2.19828
1.21062E+07 2.19514
1.21062E+07 2.19514
1.24722E+07 2.17395
1.24722E+07 2.17395
1.24900E+07 2.17297
1.25000E+07 2.17243
1.26856E+07 2.16265
1.26858E+07 2.16264
1.26858E+07 2.16264
1.26859E+07 2.16264
1.27252E+07 2.16064
1.27252E+07 2.16064
1.27252E+07 2.16064
1.28523E+07 2.15436
1.28523E+07 2.15436
1.30000E+07 2.14738
1.30800E+07 2.14374
1.30800E+07 2.14374
1.30800E+07 2.14374
1.32431E+07 2.13669
1.34907E+07 2.12660
1.35000E+07 2.12624
1.35750E+07 2.12338
1.37186E+07 2.11813
1.37186E+07 2.11813
1.37558E+07 2.11682
1.37558E+07 2.11682
1.38359E+07 2.11405
1.39666E+07 2.10973
1.39829E+07 2.10921
1.39829E+07 2.10921
1.39829E+07 2.10920
1.40000E+07 2.10866
1.40527E+07 2.10700
1.40527E+07 2.10700
1.40742E+07 2.10633
1.41924E+07 2.10278
1.41985E+07 2.10260
1.41985E+07 2.10260
1.41986E+07 2.10260
1.42478E+07 2.10119
1.45000E+07 2.09433
1.50000E+07 2.08293
1.54919E+07 2.07430
1.55000E+07 2.07418
1.60000E+07 2.06781
1.64887E+07 2.06364
1.64887E+07 2.06364
1.65000E+07 2.06356
1.70000E+07 2.06120
1.75000E+07 2.06049
1.80000E+07 2.06124
1.85000E+07 2.06326
1.90000E+07 2.06637
1.94063E+07 2.06958
1.94063E+07 2.06958
1.95000E+07 2.07041
2.00000E+07 2.07524
