K-39(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
223779 0.00684387
223786 0.0118565
223789 0.0162708
223793 0.0228559
223798 0.0363092
223803 0.0444530
223807 0.0348691
223812 0.0217388
223819 0.0111681
223826 0.00653908
223833 0.00423550
223840 0.00299139
223854 0.00175638
223868 0.00120054
223896 0.000740546
223923 0.000572838
223979 0.000488642
224035 0.000534775
224090 0.000679097
224146 0.000983869
224173 0.00125455
224201 0.00167610
224229 0.00236204
224257 0.00350186
224320 0.00734554
224351 0.00634292
224383 0.00417824
224410 0.00290396
224436 0.00214325
224463 0.00169775
224489 0.00144320
224542 0.00125609
224595 0.00135116
224648 0.00174222
224702 0.00268012
224728 0.00358258
224755 0.00507304
224781 0.00767619
224808 0.0123513
224834 0.0197103
224860 0.0249139
224887 0.0202262
224913 0.0127320
224941 0.00768165
224969 0.00493341
224997 0.00338679
225024 0.00245749
225052 0.00186353
225080 0.00146360
225136 0.000977847
225191 0.000706403
225247 0.000539819
225358 0.000354753
225469 0.000259646
225580 0.000204698
225803 0.000147732
226025 0.000121795
226247 0.000109690
226692 0.000106110
227581 0.000163848
227803 0.000206674
228026 0.000289749
228248 0.000542360
228304 0.000721817
228359 0.00109489
228387 0.00146383
228415 0.00213250
228443 0.00350869
228456 0.00476472
228470 0.00669064
228507 0.0138468
228526 0.0117381
228544 0.00761426
228557 0.00557590
228570 0.00419880
228595 0.00265371
228620 0.00190994
228645 0.00152202
228695 0.00119427
228746 0.00113491
228796 0.00124341
228846 0.00160136
228872 0.00200741
228897 0.00283750
228909 0.00362727
228922 0.00497201
228934 0.00744439
228941 0.00943088
228947 0.0120856
228958 0.0183458
228964 0.0206172
228970 0.0207381
228992 0.00999786
229006 0.00628775
229019 0.00445623
229033 0.00349943
229046 0.00296839
229073 0.00248955
229100 0.00236030
229154 0.00253391
229208 0.00305220
229262 0.00393094
229316 0.00534082
229370 0.00764518
229424 0.0114380
229552 0.0243779
229584 0.0237034
229616 0.0206565
229679 0.0131535
229734 0.00860845
229789 0.00584151
229844 0.00415132
229899 0.00307677
230009 0.00186764
230119 0.00125056
230229 0.000896700
230339 0.000676454
230559 0.000428437
230779 0.000299660
230999 0.000224486
231438 0.000144744
232318 8.36677E-05
233198 6.14918E-05
234957 4.67576E-05
236717 4.45061E-05
238476 4.85111E-05
240235 6.11883E-05
241115 7.49410E-05
241995 0.000101863
242435 0.000126597
242875 0.000168874
243314 0.000257861
243424 0.000301828
243534 0.000377801
243589 0.000450353
243644 0.000601510
243672 0.000763648
243699 0.00110590
243713 0.00144970
243727 0.00207526
243740 0.00339354
243747 0.00466082
243754 0.00673710
243763 0.0114355
243771 0.0184215
243775 0.0206271
243780 0.0199058
243788 0.0132879
243792 0.0101500
243796 0.00784675
243805 0.00494835
243813 0.00341005
243822 0.00253496
243839 0.00165719
243856 0.00126307
243890 0.000958458
243924 0.000889735
243958 0.000940539
243992 0.00114121
244026 0.00176694
244043 0.00262182
244051 0.00341765
244060 0.00466036
244082 0.00964589
244087 0.00961266
244093 0.00859876
244103 0.00576645
244115 0.00371507
244127 0.00261938
244138 0.00202425
244150 0.00168120
244173 0.00134058
244196 0.00120033
244289 0.00117126
244381 0.00140018
244474 0.00180341
244558 0.00242885
244599 0.00295372
244641 0.00380623
244672 0.00485066
244703 0.00648020
244734 0.00878106
244765 0.0111907
244787 0.0122950
244798 0.0125444
244809 0.0125955
244821 0.0124545
244834 0.0121595
244858 0.0113005
244907 0.00935181
244956 0.00763649
245005 0.00622604
245125 0.00382585
245244 0.00246240
245373 0.00164625
245503 0.00119104
245632 0.000928791
245761 0.000780342
245890 0.000711962
246019 0.000725152
246149 0.000907165
246213 0.00121227
246246 0.00153283
246278 0.00210291
246342 0.00383742
246373 0.00343581
246405 0.00251549
246437 0.00191696
246468 0.00161715
246531 0.00146178
246595 0.00160292
246658 0.00197836
246721 0.00269278
246784 0.00407187
246815 0.00525103
246847 0.00702319
246879 0.00979807
246910 0.0141980
246990 0.0316050
247010 0.0316177
247031 0.0280876
247071 0.0180324
247104 0.0120173
247137 0.00826769
247170 0.00594634
247203 0.00446333
247269 0.00278434
247336 0.00193077
247402 0.00145357
247468 0.00117994
247534 0.00104314
247600 0.00103980
247708 0.00125260
247816 0.000844405
247904 0.000596640
247992 0.000484177
248167 0.000400214
248255 0.000397126
248343 0.000435326
248387 0.000496474
248431 0.000653539
248453 0.000837339
248475 0.00123152
248497 0.00231583
248508 0.00367355
248518 0.00653404
248535 0.0136981
248539 0.0133448
248544 0.0116426
248552 0.00751282
248558 0.00532528
248564 0.00390669
248576 0.00233863
248600 0.00119319
248624 0.000805208
248648 0.000634537
248745 0.000446541
248938 0.000442287
249131 0.000532597
249324 0.000699531
249411 0.000829580
249454 0.000950516
249497 0.00119186
249540 0.00172654
249583 0.00279019
249626 0.00420068
249648 0.00479578
249669 0.00522894
249685 0.00545012
249717 0.00569942
249749 0.00578917
249812 0.00570028
249876 0.00531427
249939 0.00467510
250066 0.00318155
250193 0.00205530
250301 0.00145631
250408 0.00107617
250516 0.000831071
250623 0.000669346
250839 0.000487722
251054 0.000415398
251269 0.000428194
251376 0.000480122
251484 0.000591415
251592 0.000831065
251699 0.00142436
251753 0.00209258
251807 0.00346563
251834 0.00475142
251860 0.00689669
251887 0.0107423
251914 0.0179886
251963 0.0395637
251976 0.0390541
251988 0.0343382
252012 0.0219401
252038 0.0132238
252063 0.00843059
252088 0.00574257
252114 0.00413794
252164 0.00243744
252215 0.00161569
252316 0.000883127
252417 0.000576719
252619 0.000327801
252822 0.000229757
253631 0.000120646
254441 9.66889E-05
255250 8.99205E-05
256869 0.000100546
257678 0.000126960
258083 0.000170179
258184 0.000199365
258285 0.000266716
258386 0.000563651
258437 0.00154084
258462 0.00441133
258475 0.0109225
258481 0.0211271
258484 0.0319919
258487 0.0507847
258494 0.102508
258497 0.0829515
258501 0.0519520
258505 0.0277480
258509 0.0163382
258518 0.00739214
258527 0.00419599
258536 0.00273067
258553 0.00147790
258571 0.000975564
258606 0.000589828
258641 0.000454625
258782 0.000402510
258923 0.000739836
258993 0.00161830
259011 0.00221048
259029 0.00326575
259046 0.00534998
259055 0.00715700
259064 0.00980401
259077 0.0154447
259090 0.0191568
259097 0.0180397
259103 0.0153945
259117 0.00978763
259129 0.00629684
259142 0.00431502
259155 0.00314796
259167 0.00243822
259193 0.00167591
259218 0.00132544
259268 0.00110560
259319 0.00120125
259420 0.00265690
259446 0.00380689
259471 0.00603115
259484 0.00797764
259496 0.0109422
259509 0.0156156
259521 0.0229045
259530 0.0291784
259538 0.0356384
259546 0.0401248
259554 0.0401993
259570 0.0292935
259586 0.0180037
259601 0.0118089
259615 0.00816396
259630 0.00591980
259644 0.00449076
259673 0.00285345
259702 0.00200578
259731 0.00151301
259760 0.00120459
259817 0.000858896
259875 0.000683203
259933 0.000586207
260048 0.000499989
260279 0.000501931
260510 0.000630306
260741 0.000927711
260857 0.00120029
260972 0.00163924
261088 0.00240353
261203 0.00388638
261261 0.00519384
261319 0.00723407
261376 0.0105665
261434 0.0161218
261566 0.0336469
261632 0.0278638
261698 0.0175724
261749 0.0120264
261800 0.00847561
261851 0.00620223
261902 0.00470232
262003 0.00295073
262105 0.00202569
262207 0.00148501
262309 0.00114565
262512 0.000768830
262716 0.000595846
262919 0.000566422
263021 0.000647785
263123 0.000950076
263174 0.00137819
263225 0.00251445
263276 0.00729314
263301 0.0184573
263314 0.0364021
263320 0.0555895
263326 0.0883397
263333 0.139625
263340 0.165298
263347 0.125178
263353 0.0771035
263359 0.0510606
263365 0.0354747
263376 0.0194022
263387 0.0120736
263398 0.00821950
263421 0.00454274
263443 0.00291746
263488 0.00155738
263533 0.00101579
263622 0.000589903
263712 0.000425697
263891 0.000294550
264070 0.000240761
264429 0.000194924
264787 0.000178162
265505 0.000192921
265684 0.000214510
265863 0.000262490
265953 0.000316323
266042 0.000445102
266087 0.000604807
266132 0.00101462
266177 0.00281010
266199 0.00761596
266210 0.0170532
266216 0.0293663
266222 0.0563374
266230 0.105335
266234 0.0804043
266238 0.0494766
266244 0.0256908
266250 0.0149358
266262 0.00678376
266273 0.00388851
266285 0.00258227
266309 0.00146761
266332 0.00102764
266379 0.000705355
266426 0.000613043
266520 0.000630618
266614 0.000794645
266708 0.00115985
266802 0.00201753
266849 0.00292843
266896 0.00467314
266919 0.00620159
266943 0.00858483
266966 0.0124968
266989 0.0191498
267042 0.0461959
267055 0.0476578
267068 0.0432418
267094 0.0279639
267110 0.0206441
267125 0.0153975
267156 0.00916872
267187 0.00595564
267218 0.00415894
267280 0.00235710
267342 0.00153116
267590 0.000541233
267837 0.000319745
268085 0.000237556
268580 0.000179366
269075 0.000163781
270066 0.000187068
270561 0.000299427
270808 0.000667932
270870 0.000986419
270932 0.00171749
270963 0.00250002
270994 0.00402118
271025 0.00753512
271041 0.0111584
271056 0.0174711
271089 0.0411014
271097 0.0418908
271105 0.0376586
271121 0.0242876
271135 0.0158017
271149 0.0106300
271163 0.00750309
271177 0.00554944
271205 0.00336904
271232 0.00227151
271288 0.00126484
271343 0.000838014
271454 0.000493235
271565 0.000362679
271787 0.000270456
272008 0.000248973
272452 0.000330127
272673 0.000693855
272729 0.00103664
272784 0.00189604
272812 0.00291623
272840 0.00519610
272867 0.0119400
272881 0.0213109
272895 0.0437849
272913 0.0934827
272917 0.0908304
272922 0.0790543
272931 0.0503119
272943 0.0258328
272955 0.0148714
272979 0.00656527
273028 0.00238354
273126 0.000843148
273321 0.000375710
273712 0.000254614
274492 0.000246587
276054 0.000336020
276835 0.000435045
277616 0.000638388
278007 0.000842768
278397 0.00123212
278592 0.00157834
278788 0.00213337
278983 0.00308659
279178 0.00481840
279558 0.0107257
279653 0.0108774
279748 0.00980883
279938 0.00649770
280087 0.00454384
280236 0.00331073
280386 0.00254790
280535 0.00206714
280833 0.00155547
281131 0.00135019
281430 0.00132209
281728 0.00149758
281877 0.00176282
282026 0.00242175
282101 0.00318605
282175 0.00485214
282213 0.00653248
282250 0.00959255
282287 0.0158679
282306 0.0215414
282325 0.0302871
282375 0.0656509
282388 0.0649144
282401 0.0572604
282426 0.0369772
282452 0.0227018
282478 0.0148534
282504 0.0104577
282530 0.00784697
282582 0.00508022
282635 0.00375948
282739 0.00261160
282843 0.00216650
283072 0.00187722
283300 0.00188078
284190 0.00256806
285080 0.00333757
285725 0.00324572
286370 0.00270986
286860 0.00231426
287607 0.00194779
288354 0.00187868
289100 0.00217721
289474 0.00262012
289847 0.00355764
290160 0.00498085
290441 0.00623270
290728 0.00685629
290800 0.00758900
290871 0.00970402
290907 0.0121719
290943 0.0171355
290961 0.0216058
290979 0.0287130
290997 0.0405882
291015 0.0611020
291035 0.100169
291053 0.132477
291063 0.131776
291073 0.116855
291092 0.0757906
291115 0.0442033
291137 0.0280982
291159 0.0194959
291182 0.0145548
291226 0.00942878
291271 0.00697525
291360 0.00472908
291449 0.00371543
291628 0.00276668
291807 0.00229950
292164 0.00181261
292521 0.00154949
293236 0.00126728
293950 0.00115716
294674 0.00125555
295035 0.00148786
295397 0.00203260
295964 0.00354815
296247 0.00324787
296530 0.00259162
296771 0.00247979
297134 0.00286720
297496 0.00177717
297809 0.00121413
298122 0.000976898
298748 0.000804881
299374 0.000772669
300000 0.000832466
300245 0.000957829
300368 0.00130591
300430 0.00234052
300460 0.00493582
300476 0.00961386
300483 0.0153059
300491 0.0267488
300503 0.0554799
300509 0.0464396
300516 0.0296308
300524 0.0157401
300533 0.00942854
300550 0.00462380
300584 0.00220250
300617 0.00157062
300651 0.00132715
300787 0.00114377
300923 0.00140386
300991 0.00227743
301024 0.00454994
301041 0.00891495
301050 0.0144917
301058 0.0262198
301065 0.0410161
301071 0.0499202
301078 0.0394227
301084 0.0249781
301094 0.0126880
301104 0.00759241
301114 0.00516442
301123 0.00388001
301143 0.00263678
301163 0.00209219
301202 0.00165279
301241 0.00150329
301399 0.00154300
301556 0.00205664
301634 0.00262851
301713 0.00362963
301793 0.00507574
301872 0.00567944
302032 0.00321828
302155 0.00219958
302278 0.00180227
302524 0.00158542
303016 0.00170844
304000 0.00259414
304905 0.00398391
305810 0.00497117
306494 0.00459078
306835 0.00432315
307177 0.00481167
307389 0.00598352
307601 0.00453888
307610 0.00447232
307646 0.00422897
307683 0.00402426
307755 0.00370825
307900 0.00331947
308190 0.00296700
309085 0.00277147
309980 0.00247882
311780 0.00116947
312648 0.000838765
313516 0.000650598
314384 0.000557493
315252 0.000567010
316249 0.000665913
317246 0.000479242
317476 0.000465170
317706 0.000509199
317936 0.000869224
318051 0.00215699
318080 0.00328376
318109 0.00585645
318123 0.00859514
318138 0.0138746
318152 0.0256678
318159 0.0372569
318166 0.0559002
318175 0.0895901
318183 0.113185
318192 0.0915053
318200 0.0573918
318211 0.0313092
318222 0.0187686
318243 0.00870169
318265 0.00501333
318286 0.00329851
318329 0.00181339
318372 0.00120755
318544 0.000542647
318888 0.000343652
319233 0.000299586
319577 0.000288045
320265 0.000373486
320609 0.000762905
320781 0.00194753
320867 0.00464629
320910 0.00878398
320932 0.0129171
320953 0.0195565
320979 0.0301189
321006 0.0318748
321059 0.0131930
321100 0.00649590
321142 0.00375319
321225 0.00173976
321308 0.00104300
321391 0.000726572
321558 0.000455037
321724 0.000344088
322056 0.000254244
322389 0.000217880
323719 0.000172598
326380 0.000159212
327710 0.000169495
329040 0.000203700
329706 0.000244850
330371 0.000336183
330703 0.000433405
331036 0.000633575
331202 0.000832011
331369 0.00120291
331452 0.00152795
331535 0.00204473
331618 0.00293206
331701 0.00457266
331858 0.0107825
331897 0.0113421
331936 0.0105462
332014 0.00723532
332064 0.00551454
332114 0.00435516
332214 0.00316175
332313 0.00276823
332413 0.00278641
332516 0.00306932
332618 0.00350042
332823 0.00400684
333028 0.00319112
333232 0.00214898
333377 0.00170233
333522 0.00155223
333594 0.00166200
333666 0.00209445
333703 0.00261173
333739 0.00363433
333757 0.00452439
333775 0.00587704
333793 0.00797187
333811 0.0111250
333836 0.0168069
333849 0.0185148
333861 0.0180813
333912 0.00800674
333935 0.00536443
333959 0.00384538
333982 0.00293227
334006 0.00235208
334053 0.00169455
334100 0.00135660
334194 0.00105659
334288 0.000979357
334382 0.00106366
334476 0.00144379
334523 0.00192649
334570 0.00297877
334593 0.00400922
334617 0.00579959
334640 0.00917737
334664 0.0158868
334683 0.0252039
334703 0.0317927
334722 0.0258744
334742 0.0163989
334762 0.0102248
334781 0.00677200
334801 0.00478787
334821 0.00358306
334860 0.00227159
334899 0.00162207
334978 0.00102931
335057 0.000776000
335214 0.000567577
335371 0.000487761
335686 0.000440583
336000 0.000455793
336315 0.000518203
336629 0.000646914
336944 0.000899547
337258 0.00141029
337794 0.00297386
337928 0.00299454
338062 0.00269638
338329 0.00180771
338547 0.00126915
338765 0.000933698
338983 0.000727920
339202 0.000598753
339638 0.000461944
340074 0.000408842
340510 0.000407166
340947 0.000465942
341165 0.000539227
341383 0.000680252
341601 0.000985592
341710 0.00128255
341819 0.00178643
341945 0.00284544
342071 0.00442762
342134 0.00493388
342198 0.00481788
342324 0.00346964
342392 0.00283717
342460 0.00243185
342527 0.00224669
342595 0.00229146
342663 0.00265877
342731 0.00367328
342765 0.00471098
342799 0.00651038
342833 0.00982868
342866 0.0161853
342897 0.0254332
342927 0.0317128
342958 0.0256218
342988 0.0163066
343014 0.0109387
343041 0.00767469
343067 0.00566517
343093 0.00437970
343145 0.00290969
343198 0.00215081
343302 0.00144026
343407 0.00114098
343616 0.000939883
343826 0.000955071
344035 0.00112332
344244 0.00151973
344349 0.00187573
344454 0.00242293
344558 0.00328716
344663 0.00466293
344928 0.00949689
345061 0.00801939
345193 0.00518798
345306 0.00351544
345419 0.00249277
345531 0.00186435
345644 0.00146318
345869 0.00101110
346095 0.000781745
346546 0.000575814
346996 0.000498006
347898 0.000468315
348800 0.000512946
349701 0.000621205
350603 0.000842168
351054 0.00104232
351504 0.00137024
351955 0.00195560
352406 0.00308158
353178 0.00629657
353564 0.00563201
353950 0.00386950
354310 0.00272671
354670 0.00208552
355390 0.00155452
356453 0.00147690
356985 0.00169188
357118 0.00186089
357251 0.00225586
357383 0.00371683
357450 0.00667891
357483 0.0107509
357500 0.0145175
357516 0.0203273
357538 0.0314316
357560 0.0380825
357583 0.0301364
357605 0.0193282
357620 0.0142491
357635 0.0108450
357665 0.00698809
357696 0.00507079
357726 0.00401135
357787 0.00296440
357848 0.00249354
357969 0.00210901
358091 0.00197391
358577 0.00193246
359550 0.00216541
361478 0.00241688
362442 0.00239333
363406 0.00268279
363710 0.00304130
364093 0.00371378
364780 0.00444216
364872 0.00504124
364963 0.00617201
365170 0.0101645
365273 0.00892859
365376 0.00645724
365482 0.00479225
365589 0.00401695
365695 0.00414919
365748 0.00520744
365775 0.00665149
365801 0.00967777
365823 0.0136719
365844 0.0160342
365887 0.00917382
365917 0.00597991
365948 0.00457685
366009 0.00353957
366086 0.00321833
366162 0.00332097
366239 0.00411296
366277 0.00550280
366296 0.00702712
366315 0.00979177
366353 0.0170806
366372 0.0142638
366390 0.00988840
366416 0.00633500
366442 0.00471251
366467 0.00388443
366518 0.00310451
366620 0.00252392
366824 0.00216404
366907 0.00219695
366990 0.00261474
367036 0.00375164
367059 0.00556967
367070 0.00746349
367082 0.0106830
367094 0.0160128
367107 0.0194069
367119 0.0157432
367131 0.0104907
367145 0.00690391
367158 0.00500663
367185 0.00331125
367239 0.00230090
367346 0.00185345
367561 0.00166078
367991 0.00153528
368850 0.00133758
369230 0.00129581
369420 0.00146205
369515 0.00220305
369562 0.00472166
369586 0.0117556
369598 0.0265078
369604 0.0470505
369610 0.0969310
369617 0.192785
369621 0.154238
369625 0.0968935
369633 0.0362330
369642 0.0178633
369659 0.00731750
369693 0.00304761
369761 0.00165795
369896 0.00124997
370167 0.00113476
370710 0.00120816
371146 0.00158291
371363 0.00209570
371581 0.00322991
371733 0.00452285
371885 0.00521142
372188 0.00360224
372289 0.00381306
372340 0.00499406
372365 0.00682974
372377 0.00862468
372390 0.0115206
372405 0.0168292
372421 0.0203227
372436 0.0167367
372452 0.0114346
372464 0.00858912
372476 0.00678727
372500 0.00488667
372549 0.00353537
372646 0.00293061
372841 0.00292230
372983 0.00310695
373125 0.00330451
373409 0.00342284
373692 0.00297563
373976 0.00228789
374260 0.00170250
374544 0.00129120
375112 0.000826250
375657 0.000605991
376203 0.000482316
377294 0.000355673
378384 0.000296559
379475 0.000269047
380566 0.000265358
381657 0.000296107
382202 0.000340016
382747 0.000435418
383020 0.000528933
383293 0.000696107
383565 0.00104136
383702 0.00136820
383838 0.00191417
383997 0.00305728
384155 0.00480513
384234 0.00542770
384314 0.00538499
384472 0.00388204
384633 0.00257683
384794 0.00198686
384955 0.00192865
385036 0.00214603
385116 0.00272108
385181 0.00405712
385214 0.00658159
385230 0.0111045
385238 0.0167608
385246 0.0283131
385253 0.0417627
385260 0.0423713
385273 0.0187344
385279 0.0136420
385299 0.00705976
385320 0.00528417
385360 0.00401936
385441 0.00292036
385534 0.00235728
385626 0.00217439
385811 0.00231943
386378 0.00362126
386662 0.00293713
386945 0.00197329
387262 0.00131066
387579 0.00101833
387737 0.000992481
387895 0.00110891
387975 0.00129735
388054 0.00174106
388093 0.00220219
388133 0.00306030
388173 0.00487677
388192 0.00657751
388212 0.00925432
388262 0.0190361
388288 0.0163643
388313 0.0107736
388333 0.00753146
388354 0.00554375
388395 0.00357340
388437 0.00280748
388478 0.00257110
388519 0.00266951
388560 0.00310708
388602 0.00404664
388643 0.00584451
388724 0.0106754
388765 0.00886013
388805 0.00606404
388858 0.00398682
388911 0.00314852
388963 0.00291408
389016 0.00301790
389124 0.00369644
389232 0.00364374
389447 0.00175340
389550 0.00134842
389653 0.00127982
389756 0.00211315
389807 0.00522035
389833 0.0132290
389846 0.0276456
389852 0.0442451
389859 0.0749191
389865 0.115514
389871 0.121584
389883 0.0501572
389894 0.0226678
389905 0.0125446
389927 0.00555554
389949 0.00326077
389971 0.00224534
390015 0.00138593
390058 0.00104143
390146 0.000779743
390233 0.000710270
390321 0.000742191
390408 0.000908794
390495 0.00142423
390539 0.00205501
390583 0.00334168
390655 0.00725851
390691 0.00659397
390728 0.00435380
390771 0.00254913
390814 0.00164476
390899 0.000906409
391071 0.000503899
391415 0.000339894
391759 0.000302647
392103 0.000297396
392446 0.000313731
392790 0.000364876
392962 0.000424177
393134 0.000560444
393220 0.000718059
393306 0.00108081
393349 0.00148169
393392 0.00230674
393435 0.00442964
393456 0.00690675
393478 0.0117937
393514 0.0257168
393523 0.0254628
393532 0.0224733
393550 0.0145067
393566 0.00943178
393583 0.00642911
393615 0.00350885
393680 0.00166438
393810 0.000909511
394070 0.000820850
394330 0.00112866
394460 0.00143622
394590 0.00190698
394967 0.00393162
395061 0.00389985
395156 0.00347364
395344 0.00231984
395549 0.00147933
395753 0.00104862
395958 0.000842148
396163 0.000772456
396367 0.000832965
396572 0.00114162
396674 0.00153975
396777 0.00240960
396828 0.00326018
396879 0.00472441
396930 0.00744181
396981 0.0126049
397027 0.0195538
397050 0.0221268
397074 0.0223246
397166 0.0102106
397210 0.00655298
397255 0.00446701
397299 0.00323120
397343 0.00245694
397432 0.00159280
397520 0.00115297
397697 0.000742505
397875 0.000564733
398229 0.000420685
398583 0.000370614
399292 0.000360005
400000 0.000428280
400244 0.000489095
400488 0.000610070
400609 0.000725728
400731 0.000931795
400853 0.00135887
400914 0.00176742
400975 0.00247637
401016 0.00330770
401057 0.00483983
401098 0.00875606
401119 0.0140847
401129 0.0191836
401139 0.0274058
401147 0.0366857
401155 0.0464646
401163 0.0507511
401175 0.0406730
401188 0.0265746
401204 0.0153341
401221 0.0100973
401254 0.00581668
401287 0.00406593
401320 0.00310960
401380 0.00215124
401440 0.00163683
401560 0.00114033
401681 0.000931603
401801 0.000837057
402041 0.000788187
402282 0.000824719
402762 0.00105193
403243 0.00152997
403658 0.00222529
404073 0.00288208
404491 0.00287650
404903 0.00269597
405214 0.00266673
405370 0.00268592
405525 0.00303395
405594 0.00433154
405628 0.00773763
405645 0.0138113
405654 0.0208711
405662 0.0337041
405670 0.0508976
405675 0.0553100
405679 0.0530202
405695 0.0227210
405709 0.0120079
405722 0.00771419
405749 0.00459119
405776 0.00350802
405803 0.00300509
405911 0.00233523
406127 0.00197324
406559 0.00168379
407120 0.00161917
409250 0.00237171
410315 0.00195430
411380 0.00128530
412682 0.000778398
413985 0.000533769
415287 0.000419631
416590 0.000378644
417892 0.000397301
419194 0.000501057
419846 0.000614024
420497 0.000809275
421148 0.00116097
421474 0.00143700
421799 0.00180983
422420 0.00279423
423041 0.00350915
423781 0.00300459
424283 0.00267107
424503 0.00252177
424864 0.00217442
425044 0.00208666
425224 0.00224141
425329 0.00259495
425434 0.00336414
425529 0.00447693
425623 0.00505425
425650 0.00492363
425731 0.00405668
425812 0.00325764
425894 0.00284819
425976 0.00280434
426057 0.00310776
426139 0.00376928
426266 0.00479105
426329 0.00454703
426392 0.00382440
426518 0.00241933
426644 0.00164097
426838 0.00109616
427032 0.000849138
427420 0.000626484
428196 0.000466803
428971 0.000415954
429747 0.000439992
430102 0.000540058
430456 0.00154174
430545 0.00375085
430589 0.00761616
430633 0.0155599
430655 0.0163492
430677 0.0126290
430722 0.00573627
430766 0.00300458
430810 0.00189410
430899 0.00107229
430987 0.000791926
431164 0.000614220
431523 0.000602006
431882 0.000787758
432240 0.00157654
432330 0.00216076
432420 0.00329286
432465 0.00428915
432509 0.00583120
432554 0.00829295
432599 0.0121501
432660 0.0188067
432687 0.0202595
432714 0.0195057
432772 0.0135082
432830 0.00831912
432880 0.00564747
432931 0.00407930
432982 0.00311974
433032 0.00250734
433133 0.00181765
433235 0.00147719
433437 0.00121444
433640 0.00119107
434045 0.00151691
434450 0.00238278
434790 0.00354718
435129 0.00408680
435808 0.00201540
436049 0.00148708
436291 0.00113733
436774 0.000745292
437256 0.000554723
437739 0.000456745
438705 0.000405157
439187 0.000449177
439670 0.000594239
439956 0.000800435
440242 0.00126186
440385 0.00172593
440528 0.00255374
440671 0.00416141
440814 0.00738116
440935 0.0112826
440996 0.0124163
441056 0.0120702
441298 0.00519398
441395 0.00361295
441492 0.00264153
441590 0.00203072
441687 0.00163542
441881 0.00120220
442075 0.00104003
442270 0.00108369
442464 0.00145314
442561 0.00192357
442658 0.00288475
442707 0.00375118
442756 0.00511712
442804 0.00734550
442853 0.0109582
442911 0.0170068
442940 0.0193025
442969 0.0195608
443085 0.00903020
443137 0.00590921
443190 0.00408224
443243 0.00297397
443296 0.00226945
443402 0.00146834
443507 0.00105207
443719 0.000654681
443930 0.000475911
444353 0.000320980
444776 0.000258081
445199 0.000232719
445621 0.000241991
445833 0.000276614
446044 0.000385317
446150 0.000533024
446256 0.000917261
446361 0.00248779
446414 0.00601035
446440 0.0114044
446454 0.0168809
446467 0.0260673
446482 0.0414042
446496 0.0505202
446511 0.0394780
446526 0.0245640
446547 0.0128228
446567 0.00752537
446608 0.00341981
446649 0.00196446
446690 0.00129950
446771 0.000728293
446853 0.000497702
447017 0.000316126
447180 0.000247349
447507 0.000195759
447834 0.000177958
449142 0.000179426
450450 0.000255189
451104 0.000395770
451431 0.000656699
451594 0.00111715
451676 0.00171147
451758 0.00296986
451825 0.00431947
451859 0.00445666
451893 0.00402408
451961 0.00266142
452029 0.00178283
452156 0.00114248
452284 0.000979450
452540 0.00104704
452795 0.00136232
453051 0.00191812
453373 0.00289260
453534 0.00324413
453695 0.00325910
454340 0.00165187
454485 0.00146460
454630 0.00146671
454775 0.00215896
454847 0.00407125
454884 0.00723554
454902 0.0106445
454920 0.0167073
454938 0.0262071
454956 0.0323439
454975 0.0258895
454993 0.0164748
455015 0.00954748
455037 0.00609208
455081 0.00320770
455169 0.00158613
455257 0.00111229
455346 0.000906344
455522 0.000730930
455698 0.000664897
456051 0.000657925
456404 0.000764952
456848 0.00109847
457070 0.00145982
457181 0.00195606
457237 0.00264003
457292 0.00474951
457320 0.00790675
457334 0.0109853
457348 0.0157602
457366 0.0235824
457375 0.0254016
457385 0.0240597
457421 0.0102203
457445 0.00614292
457469 0.00422952
457492 0.00322808
457516 0.00264748
457563 0.00203571
457611 0.00173061
457800 0.00124989
458179 0.000858493
458468 0.000707767
458757 0.000698060
458902 0.000803658
459046 0.00114053
459118 0.00155662
459191 0.00246522
459227 0.00336581
459263 0.00494520
459299 0.00797909
459317 0.0105450
459335 0.0142054
459364 0.0226397
459393 0.0286494
459422 0.0233318
459451 0.0147594
459472 0.0104087
459493 0.00755537
459535 0.00440372
459576 0.00287665
459618 0.00204835
459702 0.00123400
459786 0.000863553
459953 0.000542354
460120 0.000407495
460455 0.000293126
460789 0.000244606
461459 0.000206078
462128 0.000200423
463467 0.000294397
463801 0.000390255
464136 0.000628756
464471 0.00155385
464554 0.00223005
464638 0.00352305
464722 0.00639198
464763 0.00919215
464805 0.0137676
464855 0.0220426
464904 0.0282007
464954 0.0231945
465003 0.0146730
465040 0.0102630
465076 0.00737916
465113 0.00549683
465149 0.00423856
465222 0.00274273
465295 0.00193993
465368 0.00146662
465441 0.00116717
465586 0.000828655
465732 0.000656673
465878 0.000562224
466170 0.000481241
466753 0.000498616
467336 0.000649036
467959 0.000925672
468582 0.00110589
469119 0.00102706
469388 0.00110807
469522 0.00151796
469589 0.00227922
469623 0.00316221
469656 0.00485962
469716 0.00959305
469746 0.00823680
469776 0.00547382
469802 0.00379877
469828 0.00278232
469889 0.00166930
469949 0.00122852
470070 0.000891164
470312 0.000702895
470795 0.000657160
471279 0.000766944
471762 0.00103739
472268 0.00146662
472773 0.00160163
473784 0.000790753
474246 0.000569431
474707 0.000444924
475169 0.000377452
475630 0.000347882
476091 0.000354368
476553 0.000426706
