Ni-58(n,tot) ENDF/B-VII.1
277512 23.3241
277521 17.6156
277530 14.2051
277538 12.1911
277547 10.9506
277555 10.1691
277572 9.27376
277589 8.80545
277606 8.52796
277623 8.34728
277656 8.12675
277724 7.89827
277791 7.76073
277926 7.55737
278061 7.38451
278196 7.23485
278331 7.15512
278399 7.20660
278433 7.29615
278466 7.47567
278500 7.83749
278534 8.60844
278551 9.32307
278568 10.4694
278585 12.3774
278601 15.5639
278621 21.4223
278641 25.7073
278661 22.3338
278681 16.6887
278696 13.6252
278711 11.6221
278726 10.2901
278741 9.38837
278772 8.27872
278802 7.64562
278832 7.24114
278863 6.95835
278923 6.57636
278984 6.31173
279044 6.10030
279166 5.74351
279408 5.08558
279650 4.37604
280135 2.60537
280620 0.548431
280694 0.315308
280768 0.146463
280841 0.0636912
280915 0.0889470
280989 0.241483
281063 0.533540
281137 0.964856
281173 1.22568
281192 1.36635
281201 1.47085
281206 1.67421
281208 2.20427
281209 3.30097
281210 7.56649
281211 14.6274
281212 8.66460
281214 3.72101
281215 2.58072
281218 2.01373
281224 1.82388
281236 1.83585
281259 2.01686
281307 2.46234
281401 3.44609
281590 5.42298
282002 8.31892
282281 9.15694
282560 9.48961
283104 9.52237
283648 9.29425
284191 9.01778
284463 8.87874
284599 8.80754
284667 8.76982
284701 8.75889
284718 8.81059
284727 9.05732
284731 9.74846
284733 11.0273
284734 12.6588
284735 15.8934
284737 24.0504
284738 21.4631
284739 16.8821
284740 13.1192
284741 11.3406
284744 9.98727
284749 9.24075
284759 8.92492
284779 8.80089
284819 8.73984
284899 8.68499
285059 8.59944
285219 8.50729
285299 8.43220
285339 8.33408
285359 8.16229
285369 7.83365
285374 7.22844
285377 6.28767
285378 5.15488
285379 3.22955
285380 2.53192
285381 5.32284
285382 7.87847
285383 8.87769
285385 9.18704
285388 9.08021
285393 8.89982
285402 8.72874
285422 8.60440
285461 8.51970
285540 8.44997
285698 8.36693
285855 8.29859
285934 8.26697
285973 8.25370
285993 8.25583
286002 8.28879
286007 8.40815
286010 8.74999
286011 9.41243
286012 12.7670
286013 17.3430
286014 12.8063
286016 9.11634
286017 8.56893
286021 8.34140
286027 8.26094
286041 8.23289
286068 8.21613
286121 8.19383
286228 8.15304
286442 8.07507
286870 7.92834
287726 7.66350
288154 7.54433
288583 7.44120
288797 7.40858
288904 7.40701
289011 7.42959
289118 7.51009
289171 7.60004
289225 7.76254
289278 8.07596
289332 8.75011
289358 9.39439
289385 10.4661
289412 12.3646
289439 15.7956
289466 21.4881
289494 25.6860
289521 22.5031
289548 17.1257
289574 13.7604
289599 11.7312
289624 10.4880
289649 9.68978
289700 8.77351
289750 8.29113
289800 8.00781
289851 7.84050
289876 7.80015
289901 7.82482
289914 7.90859
289926 8.16166
289933 8.47815
289939 9.19121
289942 9.93530
289945 11.2506
289948 13.8915
289950 16.3039
289951 19.7335
289954 27.0291
289956 32.0426
289958 27.1637
289961 19.8748
289963 14.5075
289966 11.7562
289969 10.3115
289972 9.48257
289977 8.63031
289983 8.23131
289994 7.86858
290005 7.71051
290049 7.49909
290138 7.36970
290227 7.29680
290316 7.24215
290493 7.15889
290671 7.09366
291026 6.98741
291204 6.94103
291293 6.93031
291337 6.98335
291359 7.20236
291370 7.74123
291376 8.60707
291379 9.50742
291381 11.0114
291385 13.7243
291388 15.6925
291391 14.1997
291394 11.5865
291397 9.94703
291400 8.96054
291406 8.00030
291418 7.37194
291442 7.07217
291489 6.94920
291585 6.88771
291776 6.83175
292157 6.74813
292539 6.67407
292730 6.64355
292825 6.64622
292873 6.70901
292897 6.93620
292909 7.55758
292915 8.82284
292918 10.5465
292921 14.5538
292923 19.3271
292925 22.5307
292927 19.3823
292929 14.5682
292931 10.9757
292934 9.26723
292939 7.83641
292948 7.04109
292967 6.72488
293006 6.61955
293083 6.57856
293236 6.54411
293544 6.48814
294159 6.38213
294774 6.27955
295082 6.22923
295236 6.20491
295313 6.19603
295351 6.20528
295370 6.26228
295380 6.47118
295385 7.09769
295387 8.53383
295388 10.7996
295390 17.9154
295391 29.7545
295392 18.0622
295393 11.5553
295394 8.99246
295397 7.30711
295401 6.54884
295410 6.28550
295427 6.20422
295463 6.17642
295533 6.15885
295674 6.13432
295955 6.08844
296519 5.99792
297082 5.90931
297363 5.87599
297434 5.87766
297504 5.90208
297539 5.94308
297574 6.05667
297592 6.19905
297610 6.53434
297618 6.90055
297627 7.63200
297632 8.29759
297636 9.37386
297640 11.2131
297645 14.4304
297649 19.5518
297654 23.0104
297658 19.5971
297663 14.3774
297666 11.8204
297669 10.1659
297675 8.30047
297682 7.37980
297688 6.87345
297700 6.37347
297713 6.14613
297737 5.95075
297762 5.87021
297812 5.79972
297862 5.76270
297961 5.68962
298011 5.59468
298035 5.42615
298048 5.11337
298054 4.55881
298057 3.69786
298059 2.61599
298060 0.898699
298061 1.50719
298061 4.86579
298062 8.58009
298068 6.88456
298074 6.40368
298085 6.10001
298107 5.92626
298152 5.82863
298242 5.76655
298422 5.71187
298782 5.63758
299141 5.56996
299321 5.53683
299411 5.52118
299456 5.51569
299478 5.51979
299489 5.54341
299495 5.62362
299498 5.86242
299499 6.44529
299500 11.4890
299501 17.3444
299502 11.3647
299503 6.41463
299504 5.80445
299507 5.58465
299513 5.51759
299524 5.49994
299545 5.49326
299589 5.48537
299677 5.47027
299852 5.44416
299940 5.43876
300027 5.45587
300071 5.49438
300115 5.61224
300137 5.76866
300159 6.15564
300170 6.60071
300181 7.52609
300186 8.41866
300192 9.94077
300197 12.7367
300203 17.9754
300208 25.6284
300212 30.8071
300217 25.8017
300222 18.1822
300227 13.6583
300231 11.0115
300235 9.39203
300240 8.35703
300248 7.18254
300257 6.57592
300274 6.00219
300291 5.75152
300326 5.53832
300360 5.44942
300429 5.37089
300498 5.33170
300636 5.28288
300774 5.24563
301050 5.18837
301119 5.18524
301188 5.20807
301223 5.25422
301257 5.39225
301274 5.57217
301292 5.99433
301300 6.44298
301309 7.29077
301317 9.08825
301322 10.7444
301326 13.2962
301332 18.7197
301338 22.6771
301344 19.6761
301350 14.6398
301354 12.0970
301359 10.3928
301367 8.38644
301375 7.36298
301383 6.79119
301400 6.20704
301416 5.94605
301450 5.76451
301483 5.79054
301516 5.99534
301532 6.20367
301549 6.53683
301565 7.09712
301582 8.09007
301598 10.0123
301607 11.6499
301615 13.9712
301628 19.2140
301641 22.7633
301654 19.2621
301667 13.9104
301680 10.5678
301692 8.66850
301705 7.55226
301717 6.85999
301742 6.09616
301767 5.71030
301792 5.48775
301817 5.34764
301867 5.18327
301918 5.08957
301968 5.02742
302068 4.94362
302268 4.82953
302468 4.73136
302868 4.52359
303269 4.26591
303669 3.91568
304069 3.39604
304270 3.02704
304470 2.54404
304670 1.91402
304770 1.55774
304820 1.40047
304845 1.37118
304858 1.45622
304864 1.71866
304867 2.30137
304869 3.43646
304870 8.96711
304871 14.9855
304872 6.85816
304872 2.44139
304873 1.42318
304875 0.988878
304878 0.930670
304884 0.976943
304897 1.00615
304923 0.990104
304974 0.982351
305026 1.18828
305051 1.46457
305077 1.95936
305098 2.64661
305119 3.76310
305140 5.63737
305161 8.76169
305186 14.2570
305210 18.0550
305234 14.9227
305258 10.1181
305277 7.71859
305295 6.32785
305333 5.27760
305407 5.83913
305572 8.36316
305737 9.01969
305838 8.91841
305939 8.69734
306141 8.20267
306343 7.78011
306545 7.45388
306747 7.22057
306949 7.10873
307050 7.14369
307151 7.33529
307201 7.56436
307252 7.99357
307277 8.35071
307302 8.88610
307315 9.27125
307327 9.80469
307340 10.6617
307346 11.3935
307353 12.6866
307359 14.6062
307361 13.7720
307362 11.2618
307364 8.57165
307365 7.25004
307373 8.09757
307380 9.23627
307391 10.4154
307403 11.3695
307426 13.1162
307471 15.2289
307562 11.2631
307597 9.87715
307632 8.94220
307701 7.87440
307770 7.32600
307840 7.00529
307978 6.64962
308117 6.45119
308394 6.21721
308671 6.06629
309226 5.85477
309780 5.69708
310335 5.56676
310889 5.45309
311443 5.35008
311721 5.30151
311859 5.28129
311928 5.29118
311963 5.37751
311980 5.68452
311989 6.48665
311993 7.89770
311996 9.58597
311998 12.7633
312000 17.4863
312002 20.5602
312004 17.6565
312005 13.0399
312007 10.0936
312009 8.39644
312013 6.83783
312021 5.88834
312037 5.46974
312069 5.31761
312132 5.25974
312258 5.22365
312511 5.17751
312764 5.13565
312891 5.11504
312954 5.10620
312986 5.11021
313002 5.14772
313009 5.28892
313013 5.70182
313015 6.57193
313017 10.6721
313019 16.3997
313020 10.8487
313022 6.48680
313025 5.67147
313029 5.29681
313038 5.15773
313056 5.11029
313092 5.09052
313165 5.07420
313237 5.06555
313273 5.08951
313291 5.21718
313300 5.63513
313304 6.60879
313307 8.17066
313309 12.4507
313310 16.9788
313312 20.2520
313313 17.2023
313314 12.8342
313316 9.05070
313318 7.35293
313322 6.08449
313329 5.43736
313344 5.18434
313375 5.09322
313435 5.05463
313556 5.02572
313798 4.98527
314281 4.91167
315248 4.76681
316215 4.61637
316699 4.54048
316820 4.52760
316941 4.53510
317001 4.56863
317062 4.68365
317092 4.84011
317122 5.21772
317137 5.62567
317152 6.40886
317160 7.08962
317167 8.11086
317175 9.73304
317182 12.2571
317192 17.3424
317202 21.1704
317212 18.3433
317222 13.4231
317230 10.6593
317238 8.88529
317246 7.74300
317254 6.98317
317270 6.08291
317286 5.59780
317302 5.30429
317318 5.11391
317350 4.88871
317414 4.68379
317478 4.59019
317606 4.49806
317733 4.44631
317989 4.37555
318244 4.31778
319266 4.09826
319777 3.97860
320288 3.84669
320799 3.70061
321055 3.63446
321119 3.63095
321183 3.65997
321215 3.71669
321247 3.87839
321263 4.08011
321279 4.53330
321287 5.00184
321295 5.86417
321303 7.63664
321307 9.22765
321310 11.5515
321316 16.4562
321322 19.7819
321328 16.5979
321333 11.7420
321337 9.51328
321341 8.00918
321348 6.20900
321355 5.27785
321362 4.75355
321377 4.20804
321391 3.95091
321421 3.71755
321450 3.61277
321508 3.50635
321537 3.46489
321551 3.45541
321559 3.54313
321562 3.91657
321564 4.81693
321566 9.50371
321567 16.4626
321568 10.4400
321570 5.71587
321572 4.56425
321575 3.94014
321582 3.65945
321597 3.53905
321625 3.47721
321681 3.42737
321794 3.36321
322019 3.25238
322244 3.13933
322469 3.01776
322920 2.73740
323370 2.38889
323821 1.94409
324271 1.36924
324497 1.02690
324722 0.657802
324947 0.297481
325060 0.150238
325116 0.111822
325144 0.175233
325158 0.454070
325165 1.17158
325169 2.42581
325171 3.92675
325172 6.83197
325175 14.2707
325177 11.6586
325179 7.46818
325182 3.14687
325184 1.65872
325190 0.689808
325202 0.248567
325225 0.0852139
325286 0.0270518
325348 0.0480348
325409 0.117662
325470 0.240854
325532 0.426676
325593 0.689086
325654 1.08563
325685 1.51564
325700 2.16374
325708 3.02885
325712 3.83280
325715 5.14223
325720 7.67754
325725 9.59092
325730 8.28958
325735 5.97782
325739 4.57250
325744 3.73791
325752 2.91402
325761 2.58089
325770 2.44490
325787 2.41557
325804 2.54056
325821 2.79140
325839 3.27180
325847 3.72313
325856 4.53321
325864 6.23553
325869 7.84048
325873 10.3944
325878 15.3592
325884 19.0466
325889 16.3292
325895 11.6548
325898 9.34908
325902 7.77876
325910 5.99302
325917 5.12156
325924 4.66271
325939 4.26967
325954 4.16425
325984 4.24026
326013 4.44794
326111 5.33499
326210 6.19808
326407 7.47266
326800 8.28427
327155 8.07877
327509 7.67667
327864 7.27949
328218 6.93259
328573 6.63811
328928 6.38852
329105 6.27844
329282 6.17936
329460 6.11156
329504 6.11937
329548 6.18169
329570 6.28004
329592 6.53405
329604 6.82746
329615 7.43542
329620 8.01049
329626 8.94471
329631 10.5779
329637 13.5318
329648 21.9451
329653 19.1968
329659 14.3773
329662 12.2042
329666 10.6699
329672 8.85171
329679 7.88826
329686 7.33103
329699 6.75201
329712 6.47331
329739 6.21824
329766 6.10422
329820 5.99594
329873 5.93831
329981 5.86396
330088 5.80737
330303 5.71115
330517 5.62533
330947 5.47064
331376 5.33117
332235 5.07999
332664 4.96303
332879 4.90669
332986 4.88011
333040 4.86922
333067 4.86885
333080 4.88077
333087 4.91769
333090 5.01860
333092 5.26551
333093 7.79836
333094 10.4211
333095 7.44973
333096 5.03758
333098 4.88402
333101 4.84070
333107 4.83470
333120 4.83508
333146 4.83216
333197 4.82169
333299 4.79831
333504 4.75427
333709 4.72164
333914 4.71646
334119 4.78140
334221 4.87426
334323 5.05210
334426 5.39440
334528 6.08118
334631 7.55368
334682 8.88081
334733 10.8644
334894 18.7667
334975 15.3809
335016 12.3853
335056 9.49789
335106 6.64430
335125 6.06132
335145 6.09887
335183 8.40828
335222 10.7940
335260 11.1080
335306 10.3904
335353 9.56428
335399 8.86928
335445 8.31296
335537 7.50664
335630 6.96285
335722 6.57484
335814 6.28598
335907 6.06305
335953 5.97206
335976 5.93931
335988 5.95566
335993 6.06772
335996 6.40253
335998 7.06175
335999 10.1213
336000 14.3504
336001 10.1144
336002 7.12868
336004 6.40476
336006 6.05404
336012 5.91459
336023 5.85758
336045 5.81193
336088 5.74349
336176 5.62702
336350 5.44179
336699 5.18448
337049 5.00771
337223 4.93668
337311 4.90585
337354 4.89947
337376 4.93058
337387 5.06482
337392 5.47287
337395 6.34637
337396 7.68392
337398 11.0556
337399 17.4234
337401 11.2117
337402 7.97133
337404 6.65170
337406 5.65743
337411 5.15028
337420 4.95448
337440 4.88685
337478 4.85551
337556 4.82488
337710 4.77586
337865 4.73128
337942 4.71004
337981 4.69985
338000 4.69645
338010 4.70239
338015 4.73398
338017 4.83784
338019 7.02361
338020 9.43435
338021 7.10033
338022 5.05962
338024 4.82151
338027 4.73040
338033 4.69971
338044 4.68774
338068 4.67879
338116 4.66566
338211 4.64151
338402 4.59570
339092 4.44525
339782 4.30806
340473 4.17556
340818 4.10992
340991 4.08130
341077 4.08717
341120 4.16657
341142 4.44768
341152 5.16539
341158 6.43040
341160 7.89532
341163 10.6659
341166 14.7380
341168 17.4604
341170 14.8748
341173 10.8462
341176 7.84827
341179 6.38632
341184 5.15207
341196 4.45237
341219 4.16761
341266 4.06513
341359 4.01806
341546 3.97213
341919 3.89412
342292 3.82166
342479 3.80365
342572 3.84857
342619 4.02954
342631 4.18769
342642 4.55124
342648 4.95636
342654 5.76554
342660 7.76571
342663 9.99180
342666 14.2373
342668 20.3393
342671 24.3722
342673 20.2702
342676 13.8490
342679 9.04902
342683 6.81395
342689 5.04299
342696 4.41291
342703 4.12829
342729 3.79908
342782 3.70454
342887 3.67219
343099 3.66331
343204 3.70356
343257 3.75734
343310 3.86245
343363 4.07855
343415 4.57265
343442 5.06619
343468 5.92388
343495 7.51325
343521 10.5688
343546 15.4518
343572 19.1538
343597 16.6184
343622 12.1614
343643 9.56648
343664 7.90281
343685 6.83029
343706 6.11484
343748 5.26346
343789 4.80189
343873 4.35948
343956 4.20120
344040 4.22507
344082 4.32643
344124 4.53574
344165 4.95434
344186 5.31331
344207 5.85420
344228 6.70486
344249 8.11508
344270 10.5880
344291 15.0165
344312 21.9715
344332 26.6951
344353 22.1648
344374 15.2286
344390 11.4948
344407 9.12979
344423 7.61108
344439 6.60308
344472 5.41233
344504 4.76964
344537 4.38303
344570 4.13226
344635 3.83100
344700 3.65708
344765 3.54233
344896 3.39220
345026 3.28862
345157 3.20457
345418 3.05879
345940 2.77739
346201 2.62322
346331 2.54027
346397 2.50365
346429 2.52016
346446 2.66035
346454 3.12261
346458 4.18266
346460 5.73872
346462 9.81324
346464 17.4732
346467 10.0974
346468 6.38649
346470 4.73429
346474 3.44865
346481 2.80166
346494 2.54280
346522 2.43823
346550 2.40915
346564 2.49548
346571 2.90217
346574 4.04834
346576 6.02454
346577 12.3783
346579 23.2931
346580 19.7103
346581 13.3393
346582 8.83272
346583 6.35174
346585 4.36535
346589 3.19354
346598 2.68847
346615 2.48852
346649 2.39289
346718 2.31322
346856 2.19487
347130 1.95747
347680 1.38900
348230 0.676574
348504 0.315809
348642 0.170361
348779 0.0807391
348890 0.0753819
349000 0.158559
349055 0.243287
349111 0.362064
349221 0.717871
349332 1.24939
349442 1.95918
349663 3.76199
350105 6.85898
350547 7.73228
350843 7.64806
351140 7.39940
351733 6.84188
352325 6.37606
352918 6.01301
354104 5.49665
354696 5.30545
354993 5.22105
355141 5.18114
355215 5.16217
355252 5.15592
355270 5.16698
355280 5.22667
355284 5.42394
355287 5.91557
355289 10.0514
355290 15.1039
355291 10.1963
355293 6.09241
355295 5.52035
355300 5.26845
355308 5.17882
355325 5.14721
355358 5.13032
355426 5.11095
355560 5.07745
355830 5.01515
356368 4.90469
356638 4.85997
356907 4.83298
357042 4.83560
357176 4.86431
357311 4.95514
357378 5.05334
357412 5.12870
357429 5.18114
357437 5.23481
357441 5.35106
357443 5.66944
357445 6.45796
357446 11.7975
357446 18.5401
357447 11.9803
357448 6.57506
357449 5.79237
357451 5.43691
357455 5.32150
357463 5.31196
357479 5.37106
357511 5.55011
357544 5.80926
357576 6.18721
357608 6.76001
357641 7.65521
357673 9.11214
357705 11.4909
357746 16.1249
357787 19.6754
357827 17.2315
357868 12.8753
357899 10.4594
357931 8.87946
357963 7.83788
357994 7.13487
358057 6.28209
358120 5.80772
358183 5.51568
358246 5.32141
358373 5.08260
358499 4.94184
358625 4.84835
358877 4.72901
359130 4.65576
359382 4.61930
359508 4.62873
359634 4.70077
359697 4.80974
359729 4.91279
359760 5.08299
359792 5.38972
359808 5.64101
359823 6.00805
359839 6.57695
359855 7.49617
359871 9.08902
359886 11.8921
359902 16.2488
359918 19.2270
359934 16.2944
359949 11.7489
359960 9.49771
359972 8.01129
359983 7.02968
359994 6.36888
360016 5.56019
360039 5.10722
360083 4.59094
360106 4.43723
360117 4.65932
360122 5.53684
360125 6.93481
360128 10.2592
360130 15.1857
360133 18.6001
360137 12.5795
360141 9.05742
360145 7.46854
360152 6.14906
360159 5.61215
360167 5.32896
360182 5.03499
360196 4.88319
360226 4.72045
360256 4.63019
360315 4.52581
360375 4.46282
360434 4.42126
360493 4.41267
360523 4.44992
360553 4.59919
360568 4.80509
360582 5.27366
360590 5.73856
360597 6.53675
360605 7.98447
360612 10.6804
360620 15.3136
360627 18.7873
360635 16.4930
360643 12.4825
360648 10.3643
360654 8.91049
360665 7.21725
360676 6.34095
360687 5.83529
360709 5.30191
360731 5.03703
360774 4.78143
360818 4.65942
360906 4.53946
360994 4.47714
361170 4.40569
361345 4.35974
361697 4.29296
362048 4.23896
362751 4.14348
363102 4.09819
363278 4.08222
363365 4.10914
363409 4.25514
363420 4.39220
363431 4.71393
363442 5.72126
363448 7.17823
363451 8.54316
363453 10.7083
363457 14.8499
363460 17.6822
363464 15.0557
363467 11.0358
363471 8.41443
363474 6.93507
363481 5.52852
363488 4.94313
363495 4.65271
363510 4.38005
363524 4.26014
363580 4.11275
363693 4.05159
363919 4.00622
364145 3.97467
364258 3.97517
364315 4.03787
364343 4.28142
364357 4.98729
364364 6.50318
364368 8.63479
364369 10.7327
364371 14.0617
364373 20.2600
364376 24.4418
364378 20.4703
364380 14.2997
364382 10.7975
364384 8.63571
364388 6.44727
364395 4.96652
364403 4.48950
364410 4.27981
364441 4.03204
364502 3.94723
364623 3.90474
364866 3.85325
365110 3.80634
365170 3.80693
365231 3.84918
365262 3.92873
365292 4.15487
365307 4.42622
365322 4.99383
365330 5.51931
365338 6.36859
365345 7.79927
365353 10.2445
365362 14.7737
365371 18.2375
365379 15.9438
365388 11.8257
365397 9.00086
365406 7.36976
365415 6.38335
365424 5.76702
365442 5.06309
365460 4.69366
365496 4.33132
365532 4.15985
365603 3.99748
365675 3.91752
365818 3.82915
365961 3.77097
366247 3.67279
366533 3.56453
366820 3.41605
366963 3.31059
367106 3.16533
367249 2.94679
367320 2.78808
367392 2.57255
367464 2.26229
367499 2.05114
367535 1.78533
367571 1.44355
367607 1.00539
367642 0.480194
367678 0.0804585
367694 0.165116
367710 0.661791
367726 1.76881
367742 3.43660
367774 6.49224
367806 7.37427
367827 7.28123
367848 7.02853
367890 6.47751
367932 6.03890
367953 5.89851
367964 5.96591
367969 6.37026
367972 7.28108
367973 8.57877
367974 11.7662
367976 18.0421
367978 11.9718
367980 7.88971
367982 6.68148
367986 6.00984
367994 5.69328
368011 5.50818
368044 5.31348
368110 5.04944
368177 4.86221
368243 4.72101
368376 4.52107
368509 4.38505
368774 4.20818
369040 4.09411
369306 4.01082
369571 3.94468
369837 3.88904
369969 3.86733
370036 3.87574
370069 3.95446
370086 4.23124
370094 4.93378
370098 6.12931
370100 7.51647
370102 10.0047
370104 13.8977
370106 16.4175
370108 14.0653
370110 10.2424
370112 7.66037
370114 6.28642
370118 5.05321
370127 4.31333
370144 3.99466
370177 3.88013
370245 3.83374
370380 3.79959
370649 3.75183
370784 3.73345
370919 3.73364
370987 3.76326
371054 3.87707
371088 4.03687
371122 4.41817
371139 4.81921
371155 5.54837
371172 7.01106
371181 8.26654
371189 10.0939
371203 14.5858
371217 18.0106
371231 15.7170
371245 11.6326
371256 9.32369
371267 7.82189
371278 6.83232
371289 6.16057
371311 5.34248
371332 4.88942
371354 4.60989
371376 4.42584
371420 4.20228
371463 4.07397
371507 3.99196
371594 3.89301
371769 3.79502
371944 3.74198
372293 3.67605
372642 3.62882
373341 3.55212
373690 3.51621
373865 3.49575
373952 3.48017
373996 3.46394
374017 3.44810
374028 3.45468
374034 3.56937
374037 3.96924
374038 4.84355
374039 8.45712
374040 14.7393
374042 9.75433
374043 6.16843
374044 4.99370
374046 4.18660
374051 3.77705
374059 3.60789
374077 3.53783
374113 3.50590
374185 3.48666
374328 3.46782
374614 3.43943
375187 3.38734
375760 3.33519
376046 3.30934
376189 3.30474
376261 3.34097
376297 3.49657
376315 3.96180
376324 4.95277
376328 6.38446
376333 9.82233
376335 13.9137
376338 16.5944
376341 14.0830
376344 10.0505
376347 7.25009
376350 5.78337
376357 4.48656
376370 3.73815
376396 3.42666
376448 3.31644
376552 3.27175
376655 3.25230
376707 3.24579
376733 3.24672
376746 3.25961
376753 3.30511
376756 3.43527
376758 3.73155
376759 5.62627
376760 7.92638
376761 5.53505
376764 3.43025
376766 3.29257
376772 3.24728
376783 3.23443
376806 3.22971
376850 3.22612
376940 3.23683
376985 3.27305
377030 3.39677
377052 3.56493
377075 3.95802
377086 4.36359
377097 5.09439
377108 6.52078
377120 9.46152
377129 13.8715
377139 17.2819
377149 15.0485
377158 11.0234
377165 8.89159
377172 7.46725
377180 6.48982
377187 5.82225
377201 4.98809
377215 4.51461
377243 4.02458
377271 3.78608
377328 3.56336
377384 3.46138
377497 3.36631
377609 3.32061
377835 3.27484
378060 3.25477
378286 3.25681
378398 3.27248
378511 3.30938
378624 3.39462
378680 3.47822
378736 3.62187
378793 3.89550
378821 4.13302
378849 4.50168
378877 5.11824
378905 6.24057
378920 7.16512
378934 8.51615
378948 10.5354
378962 13.5254
378982 19.8505
379003 24.1475
379023 20.0622
379044 13.8085
379056 11.1046
379068 9.18561
379093 6.86533
379117 5.63424
379142 4.92668
379166 4.48621
379191 4.19758
379240 3.86104
379289 3.68633
379338 3.59342
379437 3.53929
379535 3.61378
379633 3.86439
379732 4.52056
379781 5.20189
379830 6.35275
379888 8.49593
379946 10.1589
380004 9.00808
380062 6.92416
380132 5.31162
380202 4.47754
380272 4.02225
380342 3.75131
380482 3.45796
380622 3.30746
380902 3.15507
381182 3.07411
381742 2.97660
382301 2.90734
382861 2.84746
383421 2.79118
383981 2.73583
384261 2.70800
384401 2.69663
384471 2.70765
384506 2.78504
384523 3.07031
384532 3.85024
384536 5.38062
384539 7.34085
384541 11.3203
384542 16.6364
384544 20.3363
384546 16.9028
384547 11.6910
384550 7.10550
384553 5.13721
384558 3.75128
384569 3.06335
384590 2.80483
384633 2.71659
384719 2.68127
384890 2.65541
385232 2.61829
385917 2.54803
387286 2.40110
388655 2.23589
389340 2.14075
389682 2.08545
389853 2.05103
389939 2.03200
389981 2.05225
390003 2.20932
390014 2.71357
390019 3.70930
390022 4.99244
390024 7.69186
390029 14.5709
390031 12.5847
390033 8.92790
390036 5.79116
390039 4.34926
390045 3.17376
390057 2.51214
390081 2.22311
390129 2.10506
390225 2.04660
390417 1.99687
390801 1.92089
391185 1.84360
391377 1.80244
391473 1.78116
391521 1.77093
391545 1.76868
391557 1.77910
391563 1.82481
391566 1.96638
391569 4.52812
391570 7.34521
391571 4.57906
391574 1.98059
391577 1.82866
391583 1.77730
391595 1.75929
391620 1.74920
391669 1.73625
391767 1.71194
391963 1.66146
392355 1.54837
393139 1.24496
393531 1.02645
393923 0.728286
394119 0.537483
394315 0.318215
394511 0.100461
394609 0.0302699
394707 0.0459865
394750 0.104555
394793 0.213310
394836 0.390892
394879 0.659921
394921 1.04937
394964 1.59140
395007 2.34565
395029 2.88264
395039 3.26751
395050 3.88006
395060 5.19410
395066 6.70637
395071 9.75687
395075 13.7309
395079 16.4118
395083 14.0483
395086 10.2519
395090 8.05119
395094 6.74609
395101 5.55941
395115 4.98576
395129 5.01434
395143 5.19593
395200 6.19380
395229 6.73269
395257 7.43614
395271 8.00687
395285 9.00425
395292 9.84876
395300 11.1492
395307 13.2521
395314 16.7177
395322 22.8533
395330 26.9944
395339 23.0595
395347 17.0804
395352 14.1646
395358 12.1973
395369 9.96742
395381 8.83606
395392 8.19001
395407 7.68338
395422 7.36456
395451 6.96126
395510 6.46752
395569 6.14232
395598 6.15119
395613 6.47246
395620 7.06962
395627 8.90049
395635 12.2674
395638 11.1350
395642 9.01237
395649 6.94296
395655 6.20952
395668 5.71010
395695 5.40159
395748 5.10666
395854 4.68072
395960 4.34253
396066 4.06696
396278 3.65004
396489 3.35956
396701 3.16644
396807 3.10950
396913 3.09236
397019 3.14795
397072 3.22927
397125 3.38084
397178 3.66823
397231 4.25074
397258 4.77320
397284 5.59337
397311 6.93040
397337 9.12980
397369 13.3433
397402 16.6534
397434 14.6177
397466 10.8339
397493 8.68097
397519 7.36636
397546 6.60173
397572 6.19091
397625 6.03317
397678 6.51250
397841 9.64751
397923 8.45005
398005 6.39140
398088 4.97973
398170 4.14383
398253 3.63189
398335 3.29728
398500 2.89340
398665 2.65733
398995 2.38036
399325 2.20852
399655 2.08079
399985 1.97623
400315 1.88683
400480 1.85285
400562 1.86475
400603 1.96899
400624 2.30784
400634 3.09957
400640 4.37804
400642 5.73466
400645 8.02232
400647 11.7793
400650 14.3831
400653 11.9251
400655 8.16301
400659 5.21617
400662 3.82720
400670 2.70850
400684 2.11819
400712 1.88707
400769 1.80240
400882 1.75548
400995 1.72573
401052 1.71369
401080 1.71527
401094 1.74559
401102 1.85771
401105 2.14945
401109 4.58322
401110 7.58167
401111 4.68973
401114 2.51695
401116 2.04261
401121 1.81878
401130 1.73387
401149 1.70286
401187 1.68618
401262 1.66691
401413 1.63359
401715 1.57074
402319 1.45146
403526 1.22580
404733 1.00633
405337 0.894058
405639 0.833453
405790 0.807568
405865 0.849290
405884 0.912924
405903 1.08885
405912 1.30370
405922 1.75944
405931 2.92108
405936 4.20973
405940 6.57318
405945 10.5119
405950 13.6193
405955 11.6002
405960 7.86295
405963 5.74277
405967 4.36972
405975 2.86423
405983 2.14636
405990 1.75887
406006 1.36590
406021 1.18186
406052 1.01312
406082 0.936858
406196 0.832534
406310 0.791893
406538 0.753123
406653 0.754356
406767 0.798273
406824 0.871290
406881 1.06360
406909 1.28811
406938 1.76272
406952 2.21969
406966 2.99204
406980 4.41748
406995 7.13153
407007 11.0639
407020 13.7691
407033 11.2177
407045 7.26353
407055 5.25823
407064 3.95432
407073 3.08687
407082 2.50721
407101 1.80730
407119 1.42585
407156 1.04941
407193 0.876267
407267 0.721385
407341 0.651231
407489 0.580083
407637 0.536728
407933 0.470364
408080 0.439265
