W-182(n,g) ENDF/B-VII.1
2933.21 0.0623682
2934.30 0.0821756
2935.39 0.114597
2936.47 0.173042
2937.02 0.221834
2937.56 0.295383
2938.11 0.413990
2938.65 0.623564
2938.92 0.795314
2939.20 1.04865
2939.33 1.22349
2939.47 1.44608
2939.60 1.73540
2939.74 2.12089
2939.88 2.64996
2940.01 3.40297
2940.15 4.52445
2940.28 6.29432
2940.35 7.58632
2940.42 9.30748
2940.49 11.6620
2940.56 14.9830
2940.62 19.8319
2940.69 27.1780
2940.76 38.6759
2940.83 56.7893
2940.91 91.0417
2941.00 114.051
2941.09 91.6583
2941.17 57.2700
2941.23 41.1902
2941.29 30.4090
2941.40 17.8548
2941.52 11.5177
2941.63 7.97933
2941.75 5.83089
2941.86 4.43772
2942.09 2.80932
2942.32 1.93408
2942.55 1.41157
2943.01 0.847350
2943.47 0.564573
2943.93 0.403748
2944.39 0.303305
2944.85 0.236680
2945.77 0.156244
2946.69 0.111553
2947.61 0.0841623
2948.53 0.0661751
2950.37 0.0447696
2952.21 0.0330280
2955.88 0.0212834
2959.56 0.0158721
2963.23 0.0130060
2970.59 0.0104225
2985.29 0.00986400
3000.00 0.0126995
3011.81 0.0191620
3017.72 0.0258004
3023.62 0.0379363
3026.57 0.0481213
3029.53 0.0635764
3032.48 0.0886519
3035.43 0.133306
3036.91 0.170060
3037.65 0.194541
3038.39 0.224820
3039.12 0.262877
3039.86 0.311618
3040.23 0.341284
3040.60 0.375431
3040.97 0.415002
3041.34 0.461206
3041.71 0.515764
3042.08 0.580435
3042.45 0.658080
3042.81 0.752388
3043.55 1.01343
3043.92 1.19766
3044.29 1.43649
3044.66 1.75335
3045.03 2.18545
3045.40 2.79424
3045.77 3.68615
3046.14 5.05525
3046.50 7.27356
3046.87 11.0726
3047.24 17.7572
3047.62 28.4738
3048.00 35.9191
3048.38 29.0016
3048.76 18.1678
3049.03 12.7265
3049.31 9.14224
3049.58 6.78160
3049.85 5.18676
3050.40 3.27597
3050.95 2.23868
3051.50 1.62062
3052.05 1.22514
3053.14 0.768838
3054.24 0.526600
3055.33 0.383159
3056.43 0.291388
3057.53 0.229245
3059.72 0.152827
3061.91 0.109512
3064.10 0.0826180
3066.29 0.0648151
3070.67 0.0434871
3075.06 0.0317624
3079.44 0.0247318
3083.82 0.0203114
3092.59 0.0159427
3101.36 0.0164668
3105.74 0.0204085
3107.93 0.0249372
3110.12 0.0336035
3112.31 0.0525933
3113.41 0.0716479
3114.51 0.106360
3115.05 0.135562
3115.60 0.180011
3116.15 0.252472
3116.70 0.382494
3117.25 0.651966
3117.52 0.910867
3117.79 1.36338
3117.93 1.72857
3118.07 2.26301
3118.20 3.08911
3118.27 3.68707
3118.34 4.46242
3118.41 5.52582
3118.48 6.98802
3118.55 9.14177
3118.62 12.3746
3118.68 17.6878
3118.72 21.5863
3118.75 26.8296
3118.79 34.0411
3118.82 44.1735
3118.85 58.6240
3118.89 79.1381
3118.94 126.917
3119.00 159.588
3119.06 128.248
3119.11 80.1751
3119.15 55.9001
3119.19 40.0158
3119.24 29.6073
3119.28 22.6018
3119.36 14.2389
3119.44 9.71439
3119.52 7.02418
3119.60 5.30519
3119.77 3.33281
3119.93 2.27873
3120.09 1.65828
3120.26 1.25872
3120.42 0.989537
3120.75 0.657505
3121.08 0.469077
3121.40 0.352006
3121.73 0.274344
3122.38 0.180967
3123.04 0.129105
3123.69 0.0973496
3124.35 0.0765009
3125.65 0.0516834
3126.96 0.0380254
3129.58 0.0242600
3132.19 0.0177867
3134.81 0.0142291
3140.04 0.0106618
3150.51 0.00825977
3160.97 0.00795122
3171.44 0.00901604
3176.67 0.0103796
3181.90 0.0129641
3187.13 0.0185028
3189.75 0.0239834
3192.37 0.0339175
3193.67 0.0422555
3194.98 0.0549594
3196.29 0.0757375
3197.60 0.113276
3198.25 0.144625
3198.91 0.192090
3199.56 0.268968
3200.21 0.405726
3200.54 0.518087
3200.87 0.685445
3201.19 0.950427
3201.36 1.14573
3201.52 1.40640
3201.69 1.77001
3201.85 2.29101
3202.01 3.08536
3202.09 3.64562
3202.18 4.36134
3202.26 5.32015
3202.34 6.62590
3202.42 8.46244
3202.50 11.1073
3202.58 15.1935
3202.67 21.7823
3202.75 32.9951
3202.83 52.2772
3202.92 84.2738
3203.00 106.940
3203.04 101.576
3203.09 86.7665
3203.17 54.5325
3203.22 40.1095
3203.28 30.1637
3203.38 18.2501
3203.49 11.9513
3203.59 8.38717
3203.69 6.16758
3203.80 4.72661
3204.01 3.01480
3204.22 2.08563
3204.43 1.52740
3204.84 0.920255
3205.26 0.615241
3205.68 0.440887
3206.10 0.332038
3206.52 0.259590
3207.35 0.172219
3208.19 0.123589
3209.02 0.0938039
3209.86 0.0742754
3211.53 0.0511415
3213.20 0.0385723
3216.55 0.0263556
3219.89 0.0212221
3223.24 0.0190923
3229.92 0.0194323
3236.61 0.0252818
3239.95 0.0318996
3243.30 0.0441541
3246.64 0.0701084
3248.31 0.0955463
3249.99 0.141068
3250.82 0.178725
3251.66 0.235229
3252.08 0.274748
3252.29 0.298521
3252.49 0.325643
3252.91 0.392740
3253.33 0.483710
3253.75 0.611352
3253.96 0.695394
3254.17 0.798306
3254.38 0.926161
3254.58 1.08767
3254.79 1.29567
3255.00 1.56970
3255.21 1.94060
3255.42 2.45926
3255.63 3.21410
3255.84 4.36874
3256.05 6.24955
3256.26 9.56643
3256.36 12.2344
3256.47 15.9965
3256.57 21.4436
3256.67 29.3242
3257.00 60.4752
3257.08 57.6978
3257.16 49.4720
3257.33 31.1196
3257.51 17.8730
3257.70 11.0395
3257.89 7.35250
3258.08 5.20330
3258.26 3.85995
3258.45 2.97081
3258.82 1.91070
3259.20 1.33010
3259.57 0.979254
3260.32 0.595727
3261.07 0.402237
3261.82 0.291416
3262.56 0.222202
3263.31 0.176176
3264.81 0.120883
3266.30 0.0904412
3269.29 0.0605896
3272.29 0.0480696
3275.28 0.0431034
3281.26 0.0453778
3287.25 0.0636964
3290.24 0.0840904
3293.23 0.121479
3294.72 0.152517
3295.47 0.173246
3295.85 0.185367
3296.03 0.191944
3296.22 0.198900
3296.97 0.231150
3297.72 0.272435
3298.09 0.297549
3298.46 0.326438
3298.84 0.359892
3299.21 0.398807
3299.96 0.499136
3300.71 0.643546
3301.46 0.861828
3302.20 1.21344
3302.58 1.47522
3302.95 1.83026
3303.33 2.32704
3303.70 3.04839
3304.07 4.14267
3304.45 5.88769
3304.82 8.81296
3305.19 13.8127
3305.60 22.1876
3306.00 28.1864
3306.40 22.9185
3306.81 14.3822
3307.09 10.1840
3307.37 7.37881
3307.65 5.50954
3307.93 4.23523
3308.50 2.69446
3309.06 1.85069
3309.63 1.34510
3310.19 1.02035
3311.32 0.644528
3312.45 0.444153
3313.57 0.325303
3315.83 0.197694
3318.08 0.134475
3320.34 0.0989129
3322.59 0.0772273
3324.85 0.0634023
3329.36 0.0493867
3333.87 0.0501603
3336.13 0.0613554
3337.26 0.0743486
3338.38 0.0991780
3339.51 0.153249
3340.07 0.207023
3340.64 0.303813
3341.20 0.505638
3341.48 0.700275
3341.77 1.04169
3341.91 1.31817
3342.05 1.72408
3342.19 2.35424
3342.26 2.81211
3342.33 3.40819
3342.40 4.22902
3342.47 5.36453
3342.54 7.04870
3342.61 9.60288
3342.68 13.8580
3342.72 17.0237
3342.75 21.3338
3342.79 27.3523
3342.82 35.9685
3342.86 48.5386
3342.89 66.8375
3342.95 107.285
3343.00 135.171
3343.05 108.767
3343.11 67.9901
3343.14 49.7854
3343.18 37.4338
3343.24 22.5072
3343.31 14.7396
3343.38 10.3158
3343.44 7.59351
3343.51 5.81133
3343.64 3.70881
3343.78 2.56866
3343.91 1.88403
3344.18 1.13968
3344.45 0.765792
3344.72 0.552036
3344.98 0.418537
3345.25 0.329904
3345.79 0.222422
3346.32 0.162548
3346.86 0.125668
3347.39 0.101416
3348.46 0.0723855
3349.54 0.0563160
3351.68 0.0400205
3353.82 0.0323473
3355.96 0.0282033
3360.25 0.0244327
3368.82 0.0240678
3377.38 0.0294347
3385.95 0.0436876
3390.24 0.0581850
3392.38 0.0691307
3394.52 0.0841288
3395.59 0.0937972
3396.67 0.105411
3397.20 0.112124
3397.74 0.119536
3398.81 0.136945
3399.88 0.158730
3400.41 0.171747
3400.95 0.186480
3402.02 0.222569
3403.09 0.270677
3404.16 0.336817
3405.23 0.430949
3406.31 0.571286
3407.38 0.793087
3407.91 0.955415
3408.45 1.17156
3408.98 1.46835
3409.52 1.88719
3410.05 2.50195
3410.59 3.43593
3411.13 4.91048
3411.66 7.25122
3412.33 11.6328
3413.00 14.7317
3413.67 11.9483
3414.34 7.49679
3414.96 4.78639
3415.57 3.19722
3416.19 2.24646
3416.80 1.65164
3418.03 0.990070
3419.26 0.655970
3420.50 0.465962
3421.73 0.348232
3424.19 0.216541
3426.65 0.148719
3429.11 0.109420
3434.04 0.0683122
3438.96 0.0487658
3443.88 0.0384626
3453.73 0.0305044
3463.58 0.0328924
3468.50 0.0388955
3473.42 0.0513324
3478.35 0.0786289
3480.81 0.105355
3482.04 0.125320
3483.27 0.152475
3483.89 0.169909
3484.50 0.190766
3484.81 0.202798
3485.12 0.216086
3485.73 0.247125
3486.35 0.285869
3486.96 0.334907
3487.58 0.398434
3488.20 0.482424
3488.81 0.597027
3489.43 0.758332
3490.04 0.995997
3490.66 1.36419
3491.27 1.97717
3491.58 2.44516
3491.89 3.08864
3492.20 4.00507
3492.50 5.33992
3492.81 7.34344
3493.12 10.3321
3493.56 16.5470
3494.00 20.8317
3494.44 16.7999
3494.88 10.5293
3495.32 6.52275
3495.75 4.26021
3496.19 2.94940
3496.62 2.14578
3497.06 1.62507
3497.49 1.27119
3498.36 0.838006
3499.23 0.594744
3500.10 0.445450
3501.84 0.280500
3503.58 0.197215
3505.32 0.150621
3508.80 0.107917
3512.28 0.102415
3514.02 0.113969
3515.76 0.143039
3517.50 0.211818
3518.37 0.281168
3519.24 0.405281
3520.11 0.658610
3520.54 0.896484
3520.76 1.07028
3520.87 1.17747
3520.98 1.30087
3521.20 1.61892
3521.31 1.82439
3521.41 2.06957
3521.52 2.37111
3521.63 2.74382
3521.74 3.21153
3521.85 3.80250
3521.96 4.57827
3522.07 5.61174
3522.18 7.02526
3522.28 8.99618
3522.39 11.8919
3522.50 16.2180
3522.61 23.0050
3522.72 33.4837
3522.86 53.4937
3523.00 65.9553
3523.14 52.0174
3523.28 32.4468
3523.44 18.8978
3523.60 11.8605
3523.76 7.99525
3523.92 5.70980
3524.07 4.26564
3524.23 3.30174
3524.55 2.14228
3524.87 1.49994
3525.18 1.11077
3525.81 0.682425
3526.45 0.464434
3527.08 0.339031
3527.71 0.260115
3528.34 0.207386
3529.61 0.143294
3530.87 0.107305
3533.40 0.0704704
3535.93 0.0531354
3538.46 0.0439940
3543.52 0.0370130
3548.58 0.0397702
3551.11 0.0459734
3553.64 0.0588353
3556.17 0.0874685
3557.44 0.116024
3558.70 0.167505
3559.33 0.210304
3559.97 0.274581
3560.60 0.377868
3561.23 0.558690
3561.55 0.705596
3561.86 0.920672
3562.02 1.06805
3562.18 1.25451
3562.34 1.49512
3562.50 1.81281
3562.65 2.24401
3562.81 2.84905
3562.97 3.73344
3563.13 5.09398
3563.29 7.32724
3563.36 9.01087
3563.44 11.3079
3563.52 14.5232
3563.60 19.1392
3563.68 25.8934
3563.76 35.7478
3563.88 57.2770
3564.00 71.6345
3564.12 57.4022
3564.24 35.9936
3564.31 26.6961
3564.39 20.2030
3564.53 12.3078
3564.68 8.13018
3564.82 5.72427
3564.97 4.23237
3565.11 3.25033
3565.40 2.08556
3565.69 1.45071
3565.98 1.06826
3566.56 0.651803
3567.14 0.441728
3567.72 0.321601
3568.30 0.246656
3568.88 0.196931
3570.04 0.137136
3571.20 0.104296
3573.52 0.0722329
3575.84 0.0590617
3578.15 0.0542770
3582.79 0.0589937
3587.43 0.0842041
3589.75 0.111783
3592.06 0.162194
3593.22 0.204020
3594.38 0.266416
3594.96 0.309797
3595.54 0.365185
3596.12 0.437677
3596.70 0.534657
3596.99 0.596089
3597.28 0.668924
3597.57 0.756139
3597.86 0.861741
3598.15 0.991222
3598.44 1.15226
3598.73 1.35583
3599.02 1.61700
3599.31 1.96181
3599.60 2.42734
3599.89 3.07488
3600.18 4.00386
3600.47 5.40166
3600.76 7.59612
3601.05 11.1925
3601.34 17.1404
3601.67 27.3733
3602.00 34.0512
3602.33 27.1328
3602.66 16.9509
3603.02 10.0590
3603.38 6.37251
3603.74 4.31995
3604.09 3.09560
3604.45 2.31738
3604.81 1.79579
3605.53 1.16589
3606.24 0.816467
3606.96 0.603461
3608.39 0.368714
3609.82 0.249123
3611.25 0.180160
3612.69 0.136820
3614.12 0.107831
3616.98 0.0726086
3619.84 0.0528380
3622.71 0.0406229
3625.57 0.0325414
3631.30 0.0228319
3637.02 0.0174362
3648.48 0.0119716
3659.93 0.00945348
3671.38 0.00817613
3694.29 0.00733131
3717.20 0.00781806
3740.10 0.00969599
3751.56 0.0115673
3763.01 0.0149752
3768.74 0.0182230
3774.46 0.0251636
3777.33 0.0333854
3778.76 0.0411169
3780.19 0.0547830
3781.62 0.0832954
3782.34 0.111275
3783.05 0.161631
3783.77 0.267461
3784.13 0.370852
3784.48 0.555225
3784.84 0.933984
3785.02 1.29458
3785.20 1.91859
3785.29 2.42056
3785.38 3.14010
3785.47 4.25111
3785.56 6.04518
3785.60 7.41365
3785.65 9.29647
3785.69 11.9795
3785.74 15.8606
3785.78 22.0424
3785.83 32.0281
3785.87 50.0539
3785.89 63.8220
3785.91 83.2557
3786.00 171.414
3786.02 162.910
3786.04 139.707
3786.09 88.1424
3786.11 62.9926
3786.14 46.4086
3786.20 27.2617
3786.25 17.5878
3786.31 12.1857
3786.37 8.85998
3786.42 6.74908
3786.54 4.27982
3786.65 2.94272
3786.76 2.15279
3786.99 1.29500
3787.21 0.866942
3787.44 0.623304
3787.66 0.471662
3787.89 0.370966
3788.34 0.249841
3788.79 0.182625
3789.24 0.141567
3789.69 0.114720
3790.59 0.0830539
3791.49 0.0659760
3793.28 0.0496079
3796.88 0.0401275
3800.48 0.0397916
3807.68 0.0486219
3811.28 0.0568544
3813.08 0.0621642
3814.88 0.0684696
3816.68 0.0760022
3817.58 0.0803186
3818.48 0.0850575
3820.28 0.0960623
3821.18 0.102467
3822.08 0.109582
3822.98 0.117534
3823.88 0.126449
3825.68 0.147830
3827.48 0.175517
3829.27 0.212208
3831.07 0.262327
3832.87 0.333208
3834.67 0.438154
3836.47 0.602463
3838.27 0.879879
3839.17 1.09503
3840.07 1.39620
3840.97 1.83313
3841.87 2.48953
3842.77 3.50791
3843.67 5.10017
3846.00 10.5353
3846.58 10.0963
3847.17 8.70112
3848.33 5.49897
3849.26 3.72694
3850.19 2.60819
3851.11 1.90005
3852.04 1.43737
3853.89 0.903465
3855.75 0.626860
3857.60 0.469876
3859.46 0.376364
3863.17 0.290993
3866.87 0.296235
3868.73 0.339523
3870.58 0.433205
3871.51 0.513828
3872.44 0.633777
3872.90 0.716099
3873.36 0.819517
3873.60 0.881565
3873.83 0.952023
3874.06 1.03242
3874.29 1.12419
3874.52 1.23048
3874.76 1.35384
3874.99 1.49799
3875.22 1.66688
3875.68 2.10907
3876.15 2.75465
3876.61 3.74414
3877.07 5.33154
3877.30 6.49281
3877.54 8.01493
3877.77 10.0129
3878.00 12.5860
3878.50 19.8709
3879.00 23.7446
3879.50 18.2266
3880.00 11.3056
3880.37 7.91301
3880.74 5.70246
3881.11 4.25038
3881.47 3.27086
3882.21 2.08991
3882.94 1.44617
3883.68 1.05997
3884.41 0.811914
3885.89 0.523446
3887.36 0.368751
3888.83 0.276169
3891.77 0.175191
3894.71 0.123764
3897.65 0.0938064
3903.53 0.0617058
3909.42 0.0456666
3915.30 0.0366549
3927.07 0.0285886
3938.83 0.0288195
3944.72 0.0326950
3950.60 0.0415025
3956.48 0.0616644
3959.42 0.0817960
3962.36 0.117757
3965.31 0.191154
3966.04 0.221551
3966.78 0.260295
3967.51 0.310800
3967.70 0.325844
3967.88 0.342046
3968.25 0.378321
3968.62 0.421003
3968.98 0.471542
3969.35 0.531972
3969.72 0.604811
3970.09 0.694183
3970.45 0.805114
3970.82 0.945023
3971.19 1.12419
3971.56 1.35984
3971.93 1.67675
3972.29 2.11543
3972.66 2.74145
3973.03 3.67524
3973.40 5.12051
3973.76 7.45975
3974.13 11.2640
3974.57 17.9760
3975.00 22.3257
3975.44 17.7664
3975.87 11.0996
3976.18 7.80962
3976.49 5.63678
3976.81 4.19964
3977.12 3.22469
3977.74 2.05097
3978.37 1.41139
3978.99 1.02835
3979.61 0.782858
3980.86 0.499784
3982.11 0.350115
3983.36 0.262835
3985.85 0.174664
3988.34 0.144887
3989.59 0.147699
3990.84 0.168762
3992.09 0.228781
3992.71 0.292621
3993.33 0.409543
3993.96 0.653249
3994.27 0.885813
3994.58 1.28560
3994.74 1.60443
3994.89 2.06433
3995.05 2.76114
3995.13 3.25190
3995.21 3.88675
3995.28 4.72677
3995.36 5.86812
3995.44 7.46826
3995.52 9.79635
3995.60 13.3342
3995.67 18.9791
3995.71 23.0742
3995.75 28.4145
3995.79 35.3896
3995.83 44.1240
3995.91 70.1271
3996.00 84.9661
3996.09 65.8041
3996.17 40.7560
3996.23 28.9465
3996.29 21.0881
3996.35 15.8359
3996.41 12.2372
3996.53 7.85360
3996.65 5.44639
3996.77 3.97865
3996.89 3.03745
3997.13 1.93406
3997.37 1.33999
3997.61 0.987269
3998.09 0.605423
3998.57 0.413756
3999.04 0.304367
4000.00 0.189883
4000.96 0.133829
4001.92 0.102078
4003.84 0.0686920
4005.76 0.0519867
4007.68 0.0421985
4011.51 0.0314856
4015.35 0.0259963
4023.03 0.0213697
4030.70 0.0214489
4038.38 0.0268393
4042.22 0.0334845
4046.05 0.0462267
4047.97 0.0571057
4049.89 0.0737101
4051.81 0.100700
4053.73 0.148682
4055.65 0.246278
4056.13 0.286618
4056.61 0.338061
4057.09 0.405061
4057.33 0.446417
4057.57 0.494313
4057.81 0.550687
4058.05 0.617357
4058.29 0.696969
4058.53 0.793061
4058.77 0.910456
4059.01 1.05585
4059.25 1.23874
4059.49 1.47181
4059.73 1.77753
4059.97 2.18663
4060.21 2.74937
4060.45 3.54450
4060.69 4.71917
4060.93 6.51709
4061.17 9.36519
4061.40 13.8790
4061.70 22.1285
4062.00 27.3268
4062.30 21.6124
4062.60 13.4748
4062.89 8.38241
4063.18 5.50555
4063.47 3.82238
4063.76 2.78824
4064.05 2.11265
4064.35 1.65334
4064.93 1.08741
4065.51 0.767886
4066.09 0.570795
4067.26 0.351097
4068.43 0.238146
4069.59 0.172602
4070.76 0.131240
4071.92 0.103499
4074.26 0.0696972
4076.59 0.0506827
4078.92 0.0389150
4081.25 0.0311257
4085.91 0.0217495
4090.58 0.0165191
4099.90 0.0111579
4109.23 0.00859359
4118.56 0.00718588
4137.21 0.00589726
4155.86 0.00570726
4174.51 0.00676630
4183.84 0.00852495
4188.50 0.0102924
4193.17 0.0135016
4197.83 0.0203046
4200.16 0.0270386
4202.49 0.0392551
4203.66 0.0495192
4204.83 0.0651581
4205.99 0.0907205
4207.16 0.136771
4207.74 0.175166
4208.32 0.233159
4208.91 0.326760
4209.49 0.492385
4210.07 0.828225
4210.36 1.14403
4210.51 1.37450
4210.66 1.67979
4210.80 2.10233
4210.95 2.70564
4211.09 3.60791
4211.17 4.23586
4211.24 5.02748
4211.31 6.07453
4211.38 7.47559
4211.46 9.40283
4211.53 12.0953
4211.60 16.1053
4211.68 22.2471
4211.75 31.9964
4211.82 47.3445
4211.91 75.9036
4212.00 95.5055
4212.09 76.8616
4212.18 48.0915
4212.29 27.3974
4212.39 16.8527
4212.50 11.1979
4212.60 7.91220
4212.71 5.86226
4212.81 4.50695
4213.02 2.89798
4213.23 2.01201
4213.44 1.47698
4213.86 0.893254
4214.28 0.597796
4214.70 0.428779
4215.12 0.322763
4215.54 0.252251
4216.38 0.166935
4217.21 0.119348
4218.05 0.0901468
4218.89 0.0709822
4220.57 0.0481710
4222.25 0.0356987
4225.60 0.0233523
4228.96 0.0178501
4232.31 0.0151499
4239.02 0.0134962
4245.73 0.0149340
4249.09 0.0171224
4252.44 0.0213050
4255.80 0.0301984
4257.48 0.0389300
4259.15 0.0546515
4259.99 0.0677965
4260.83 0.0877608
4261.67 0.120296
4262.51 0.178714
4263.35 0.300638
4263.77 0.418907
4264.19 0.627137
4264.61 1.04885
4264.82 1.44329
4265.03 2.10825
4265.13 2.63082
4265.24 3.37369
4265.34 4.47834
4265.39 5.23491
4265.45 6.19690
4265.50 7.47131
4265.55 9.13301
4265.60 11.4440
4265.66 14.6302
4265.71 19.3519
4265.76 26.3280
4265.81 37.1217
4265.86 53.9226
4265.93 86.4202
4266.00 109.460
4266.03 103.949
4266.07 88.9740
4266.14 55.9249
4266.18 40.3699
4266.23 29.7211
4266.32 17.4376
4266.41 11.2397
4266.50 7.81180
4266.59 5.70371
4266.67 4.35109
4266.85 2.75834
4267.03 1.90187
4267.21 1.39045
4267.57 0.837327
4267.93 0.560912
4268.29 0.403454
4268.64 0.305409
4269.00 0.240293
4269.72 0.161910
4270.43 0.118542
4271.15 0.0921146
4271.87 0.0749031
4273.30 0.0547908
4274.73 0.0442275
4277.60 0.0349289
4280.46 0.0324337
4283.33 0.0332868
4289.05 0.0424638
4291.92 0.0517432
4294.78 0.0663381
4297.65 0.0902694
4300.51 0.132710
4301.95 0.167297
4302.66 0.190153
4303.38 0.218230
4304.10 0.253288
4304.81 0.297693
4305.53 0.355141
4305.89 0.390399
4306.24 0.431234
4306.96 0.535074
4307.68 0.681312
4308.39 0.896421
4309.11 1.23019
4309.82 1.78476
4310.18 2.20787
4310.54 2.79153
4310.90 3.61994
4311.26 4.83039
4311.61 6.64092
4311.97 9.35010
4312.49 14.9825
4313.00 18.8594
4313.51 15.1964
4314.03 9.51643
4314.44 6.41181
4314.86 4.46823
4315.27 3.23973
4315.68 2.43597
4316.51 1.50316
4317.33 1.01329
4318.16 0.727045
4318.99 0.546721
4320.64 0.341363
4322.29 0.233775
4323.95 0.170630
4325.60 0.130502
4327.25 0.103463
4330.56 0.0705047
4333.86 0.0520601
4340.48 0.0336649
4347.09 0.0260555
4353.70 0.0246506
4357.00 0.0274677
4358.66 0.0310804
4360.31 0.0381714
4361.96 0.0538505
4362.79 0.0696350
4363.62 0.0984189
4364.03 0.122701
4364.44 0.159613
4364.86 0.219842
4365.27 0.328068
4365.68 0.552902
4365.89 0.770168
4366.10 1.14921
4366.30 1.91045
4366.41 2.61018
4366.51 3.77891
4366.61 5.97341
4366.66 7.85429
4366.72 10.6897
4366.77 15.4343
4366.79 19.0234
4366.82 23.7137
4366.84 30.5165
4366.87 40.3058
4366.90 54.6621
4366.92 74.6817
4366.96 120.168
4367.00 149.854
4367.02 141.057
4367.04 119.607
4367.08 75.1909
4367.11 51.1673
4367.14 36.3101
4367.17 26.4400
4367.20 20.1121
4367.26 12.5275
4367.32 8.48706
4367.38 6.10884
4367.45 4.59980
4367.57 2.87247
4367.69 1.96227
4367.81 1.42583
4367.93 1.08373
4368.06 0.852430
4368.30 0.568912
4368.54 0.408442
4368.79 0.308929
4369.03 0.243235
4369.52 0.164004
4370.01 0.120102
4370.98 0.0757434
4371.96 0.0549149
4372.93 0.0435687
4374.88 0.0323874
4378.78 0.0250727
4382.69 0.0236423
4390.49 0.0266330
4398.29 0.0358714
4402.19 0.0441899
4406.09 0.0569884
4409.99 0.0777685
4413.90 0.114426
4415.85 0.144177
4416.82 0.163822
4417.80 0.187890
4418.77 0.217872
4419.75 0.255774
4420.24 0.278631
4420.72 0.304676
4421.21 0.334653
4421.70 0.369236
4422.67 0.456939
4423.65 0.579843
4424.62 0.759386
4425.60 1.03536
4426.58 1.48842
4427.06 1.82974
4427.55 2.29397
4428.04 2.94429
4428.53 3.87446
4429.01 5.23552
4429.50 7.21240
4430.25 11.5458
4431.00 14.4335
4431.75 11.5356
4432.50 7.20354
4432.96 5.30995
4433.43 3.98345
4434.35 2.40380
4435.28 1.57846
4436.20 1.10702
4437.13 0.816284
4438.06 0.625661
4439.91 0.400528
4441.76 0.278207
4443.61 0.204757
4447.31 0.124920
4451.02 0.0849762
4454.72 0.0623754
4458.42 0.0485825
4462.13 0.0398459
4469.53 0.0314602
4473.24 0.0310260
4476.94 0.0341130
4480.64 0.0444954
4482.49 0.0560519
4484.34 0.0778115
4485.27 0.0963255
4486.20 0.124597
4487.12 0.170666
4488.05 0.252837
4488.51 0.320538
4488.97 0.421480
4489.44 0.581431
4489.90 0.856823
4490.13 1.07626
4490.36 1.39125
4490.59 1.87057
4490.71 2.20844
4490.83 2.64157
4490.94 3.21955
4491.06 4.00582
4491.17 5.10992
4491.29 6.70312
4491.40 9.14823
4491.52 13.0236
4491.64 19.5874
4491.75 30.6980
4491.88 48.9217
4492.00 60.2619
4492.13 47.5328
4492.25 29.6117
4492.37 18.4558
4492.49 12.1636
4492.61 8.47608
4492.74 6.19324
4492.86 4.70247
4492.98 3.68299
4493.22 2.42622
4493.46 1.71257
4493.70 1.27380
4494.19 0.783721
4494.67 0.530905
4495.16 0.384401
4495.64 0.291862
4496.13 0.229713
4497.09 0.153960
4498.06 0.111365
4499.03 0.0849856
4500.00 0.0675338
4500.00 0.826534
5000.00 0.753890
6000.00 0.666685
7000.00 0.591251
7200.00 0.582974
8000.00 0.549866
8500.00 0.526443
9000.00 0.503019
10000.0 0.477305
11000.0 0.436668
12000.0 0.422260
12500.0 0.414148
13000.0 0.406036
14000.0 0.391826
15000.0 0.379253
17000.0 0.358636
20000.0 0.328835
22000.0 0.316835
25000.0 0.302287
30000.0 0.283450
35000.0 0.267389
40000.0 0.250767
50000.0 0.217524
55000.0 0.215019
60000.0 0.213208
65000.0 0.211460
70000.0 0.209386
72000.0 0.208678
80000.0 0.205844
85000.0 0.204366
90000.0 0.202887
99999.9 0.176731
100665 0.174991
115000 0.137496
120000 0.131914
130000 0.121345
140000 0.113735
150000 0.108653
160000 0.105054
170000 0.102259
180000 0.100197
190000 0.0987163
200000 0.0974199
250000 0.0913858
270000 0.0908358
300000 0.0877517
320000 0.0864006
331256 0.0850424
350000 0.0827807
400000 0.0823664
420000 0.0814458
450000 0.0828116
500000 0.0820380
520000 0.0821662
550000 0.0833517
600000 0.0849518
610000 0.0850242
620000 0.0869591
630000 0.0876962
643500 0.0879291
650000 0.0880413
684273 0.0892411
700000 0.0897916
750000 0.0908539
850000 0.0965583
900000 0.0998125
950000 0.103161
1.00000E+06 0.107821
1.05000E+06 0.110754
1.10000E+06 0.114186
1.14211E+06 0.117454
1.15000E+06 0.118066
1.15075E+06 0.118106
1.20000E+06 0.120756
1.22818E+06 0.121811
1.25000E+06 0.122627
1.26439E+06 0.122955
1.29631E+06 0.123681
1.30000E+06 0.123765
1.33851E+06 0.122291
1.70000E+06 0.108452
1.80000E+06 0.103787
1.90000E+06 0.0985579
2.00000E+06 0.0917581
2.10000E+06 0.0832203
2.20000E+06 0.0758702
2.30000E+06 0.0685625
2.50000E+06 0.0563071
2.75000E+06 0.0432719
3.00000E+06 0.0336063
3.50000E+06 0.0209731
4.00000E+06 0.0132252
4.50000E+06 0.00833989
5.00000E+06 0.00527701
5.50000E+06 0.00331783
6.00000E+06 0.00212989
6.50000E+06 0.00141650
7.00000E+06 0.000924124
7.50000E+06 0.000690389
8.00000E+06 0.000620734
8.10871E+06 0.000612699
8.20000E+06 0.000605952
8.40000E+06 0.000597269
8.60000E+06 0.000591314
8.80000E+06 0.000596781
9.00000E+06 0.000607617
9.30000E+06 0.000626218
9.60000E+06 0.000651531
1.00000E+07 0.000687030
1.05000E+07 0.000739723
