Pd-104(n,g) ENDF/B-VII.1
2034.62 4.06703
2035.10 5.45990
2035.57 7.69189
2035.81 9.35608
2036.05 11.5981
2036.28 14.7228
2036.52 19.2362
2036.76 26.0338
2037.00 36.7626
2037.23 54.4794
2037.47 84.2168
2037.74 134.836
2038.00 168.393
2038.27 134.592
2038.53 84.1763
2038.70 61.6008
2038.87 45.9205
2039.20 27.4484
2039.54 17.9063
2039.88 12.4967
2040.21 9.17796
2040.55 7.00997
2041.22 4.46028
2041.89 3.07777
2042.56 2.24979
2043.90 1.34970
2045.25 0.898085
2046.59 0.640120
2047.93 0.479138
2049.28 0.372012
2051.96 0.242817
2054.65 0.170866
2057.33 0.126740
2060.02 0.0977469
2065.39 0.0632290
2070.76 0.0442506
2076.14 0.0327137
2081.51 0.0251820
2092.25 0.0162737
2103.00 0.0114076
2113.74 0.00846271
2124.48 0.00654651
2145.97 0.00428766
2167.46 0.00305825
2188.95 0.00231660
2210.44 0.00183580
2253.41 0.00127371
2296.39 0.000974874
2382.34 0.000704986
2468.29 0.000640693
2554.25 0.000743484
2597.22 0.000918248
2618.71 0.00108279
2640.20 0.00136350
2661.69 0.00191957
2683.17 0.00337602
2693.92 0.00531103
2704.66 0.0106530
2710.03 0.0179686
2712.72 0.0252363
2715.41 0.0384746
2718.09 0.0666731
2719.44 0.0946402
2720.78 0.145361
2721.45 0.187899
2722.12 0.252408
2722.79 0.357480
2723.46 0.545181
2723.80 0.700493
2724.14 0.933179
2724.47 1.30452
2724.81 1.94820
2725.14 3.22145
2725.31 4.38152
2725.48 6.29357
2725.65 9.76448
2725.73 12.6588
2725.82 17.0071
2725.90 23.9122
2725.98 35.6387
2726.07 57.0829
2726.15 97.4158
2726.23 155.884
2726.30 194.870
2726.38 155.883
2726.45 97.4167
2726.54 55.7212
2726.62 34.5625
2726.71 22.9993
2726.80 16.3263
2726.88 12.0978
2726.97 9.32737
2727.14 5.99508
2727.32 4.16643
2727.49 3.05974
2727.83 1.84786
2728.18 1.23513
2728.53 0.883432
2728.87 0.663219
2729.22 0.516322
2729.91 0.338738
2730.60 0.239628
2731.29 0.178789
2731.99 0.138865
2733.37 0.0913632
2734.75 0.0654790
2737.52 0.0404826
2740.29 0.0313084
2743.06 0.0335853
2744.44 0.0437110
2745.82 0.0762252
2746.51 0.121651
2747.21 0.245031
2747.55 0.405119
2747.73 0.555179
2747.90 0.810175
2748.07 1.29502
2748.16 1.72238
2748.24 2.38930
2748.33 3.53907
2748.42 5.68004
2748.46 7.50356
2748.50 10.2574
2748.55 14.5491
2748.59 21.2723
2748.65 34.1524
2748.70 42.5353
2748.76 33.9077
2748.81 21.2729
2748.87 13.1496
2748.92 8.57697
2748.98 5.93088
2749.03 4.33256
2749.09 3.27380
2749.14 2.56553
2749.25 1.68607
2749.36 1.18667
2749.47 0.882287
2749.69 0.543016
2749.90 0.367996
2750.12 0.266998
2750.56 0.160408
2751.43 0.0788019
2752.30 0.0485194
2754.05 0.0257472
2755.80 0.0172359
2759.29 0.0105739
2762.78 0.00789789
2769.77 0.00567074
2776.75 0.00481788
2790.72 0.00453705
2804.69 0.00540488
2818.66 0.00794487
2825.65 0.0106130
2832.63 0.0155460
2836.13 0.0197298
2839.62 0.0261461
2843.11 0.0367230
2846.60 0.0560123
2848.35 0.0722798
2850.10 0.0971172
2851.84 0.137832
2853.59 0.211533
2854.46 0.273243
2855.34 0.366676
2856.21 0.518161
2857.08 0.787956
2857.52 1.01016
2857.96 1.34069
2858.39 1.86593
2858.61 2.25131
2858.83 2.76922
2859.05 3.49170
2859.27 4.53063
2859.37 5.23170
2859.48 6.10730
2859.59 7.21973
2859.70 8.66134
2859.81 10.5936
2859.92 13.2073
2860.03 16.8885
2860.14 22.2785
2860.25 30.5444
2860.36 43.9159
2860.47 66.7486
2860.52 84.1852
2860.57 106.702
2860.69 170.718
2860.80 213.388
2860.91 170.704
2861.03 106.688
2861.16 61.2913
2861.29 38.0660
2861.41 25.4593
2861.54 18.0701
2861.67 13.4310
2861.80 10.3496
2862.06 6.66174
2862.32 4.63389
2862.58 3.40501
2863.09 2.05765
2863.61 1.37468
2864.12 0.983314
2864.64 0.738098
2865.16 0.574436
2866.19 0.376318
2867.22 0.265783
2868.25 0.197849
2869.29 0.153145
2871.35 0.0998265
2873.42 0.0704841
2875.48 0.0526444
2877.54 0.0410095
2881.67 0.0272708
2885.80 0.0198148
2889.93 0.0153525
2894.06 0.0125031
2902.32 0.00929859
2910.58 0.00777605
2927.10 0.00702219
2943.62 0.00823067
2951.87 0.00975180
2960.13 0.0124191
2968.39 0.0175532
2976.65 0.0300781
2980.78 0.0456559
2982.85 0.0603780
2984.91 0.0862653
2986.97 0.139644
2988.01 0.191446
2989.04 0.284051
2989.56 0.361072
2990.07 0.477078
2990.59 0.664433
2991.10 0.997076
2991.36 1.27020
2991.62 1.67704
2991.88 2.32159
2992.14 3.43225
2992.39 5.59266
2992.52 7.53105
2992.65 10.6740
2992.78 16.2420
2992.85 20.8126
2992.91 27.4089
2992.97 37.7037
2993.04 54.1337
2993.10 82.7336
2993.17 132.197
2993.23 212.381
2993.30 264.878
2993.37 211.105
2993.43 132.202
2993.50 81.5955
2993.57 53.1677
2993.63 36.7392
2993.70 26.6795
2993.76 20.1648
2993.83 15.7383
2993.96 10.3184
2994.09 7.27180
2994.23 5.39860
2994.49 3.31784
2994.75 2.25280
2995.02 1.63770
2995.28 1.25188
2995.55 0.995083
2996.07 0.688315
2996.60 0.523930
2997.13 0.432326
2997.66 0.384899
2998.71 0.388300
2999.24 0.448965
2999.77 0.584781
3000.30 0.890939
3000.56 1.19208
3000.83 1.72104
3001.09 2.76975
3001.22 3.72599
3001.35 5.30087
3001.49 8.15367
3001.55 10.5263
3001.62 14.0810
3001.68 19.7030
3001.75 29.1944
3001.82 46.3975
3001.88 78.2105
3001.94 124.933
3002.00 156.017
3002.06 124.932
3002.12 78.2096
3002.16 56.8182
3002.20 42.0980
3002.28 24.9587
3002.35 16.2123
3002.43 11.3418
3002.51 8.32262
3002.59 6.35917
3002.74 4.06807
3002.90 2.82286
3003.05 2.08197
3003.36 1.27638
3003.67 0.870218
3003.99 0.637791
3004.61 0.395412
3005.23 0.277370
3005.85 0.211096
3007.09 0.142889
3008.34 0.110517
3009.58 0.0931124
3012.06 0.0778262
3017.04 0.0785687
3022.01 0.104540
3024.49 0.130303
3026.98 0.171301
3029.46 0.239919
3031.95 0.365432
3033.19 0.470910
3034.44 0.631151
3035.68 0.891521
3036.92 1.35630
3037.54 1.73966
3038.16 2.31127
3038.79 3.22098
3039.41 4.79135
3040.03 7.86571
3040.34 10.6386
3040.65 15.1404
3040.96 23.1952
3041.12 29.7706
3041.27 39.4659
3041.43 54.5966
3041.58 79.2783
3041.74 122.216
3041.89 199.139
3042.05 318.469
3042.20 397.937
3042.36 317.608
3042.51 198.474
3042.65 127.087
3042.79 85.3325
3042.93 60.0820
3043.07 44.2993
3043.35 26.5949
3043.63 17.6059
3043.91 12.4743
3044.20 9.28550
3044.76 5.70665
3045.32 3.85531
3045.88 2.77703
3046.44 2.09500
3047.01 1.63663
3048.13 1.07825
3049.25 0.764205
3050.38 0.570413
3051.50 0.442756
3053.75 0.291040
3056.00 0.211519
3058.24 0.187622
3058.81 0.205243
3059.37 0.269078
3059.65 0.357344
3059.93 0.580896
3060.07 0.843803
3060.21 1.40927
3060.28 1.96879
3060.35 2.95880
3060.42 4.88352
3060.46 6.52420
3060.49 8.89525
3060.55 14.1914
3060.60 17.7341
3060.66 14.1903
3060.71 8.89287
3060.75 6.03825
3060.80 4.27807
3060.84 3.13216
3060.88 2.39581
3060.97 1.52478
3061.06 1.06762
3061.23 0.623175
3061.40 0.426641
3061.75 0.259803
3062.10 0.191817
3062.79 0.135539
3063.49 0.111226
3066.26 0.0741292
3069.04 0.0575499
3071.81 0.0467611
3077.36 0.0330853
3082.91 0.0248234
3094.01 0.0156155
3105.11 0.0108322
3116.20 0.00802362
3127.30 0.00623575
3149.50 0.00418941
3171.70 0.00315461
3193.90 0.00267915
3216.09 0.00288171
3227.19 0.00431844
3232.74 0.00946721
3235.52 0.0285595
3236.21 0.0473634
3236.90 0.0977457
3237.25 0.162970
3237.60 0.328011
3237.77 0.526640
3237.94 0.973443
3238.03 1.44344
3238.12 2.32016
3238.16 3.08974
3238.20 4.23418
3238.25 6.02571
3238.29 8.84791
3238.35 14.1782
3238.40 17.7415
3238.46 14.1784
3238.51 8.84821
3238.55 6.13112
3238.59 4.36875
3238.67 2.46923
3238.76 1.54941
3238.84 1.05929
3239.00 0.578844
3239.16 0.364312
3239.49 0.182068
3239.81 0.109670
3240.46 0.0533059
3241.11 0.0322968
3243.72 0.0111423
3248.92 0.00625569
3259.33 0.00842472
3264.54 0.0133555
3269.75 0.0277712
3272.35 0.0478168
3273.65 0.0677719
3274.95 0.103996
3276.25 0.180628
3276.91 0.255875
3277.56 0.390382
3277.88 0.501957
3278.21 0.668692
3278.53 0.935828
3278.86 1.39977
3279.18 2.32044
3279.35 3.16209
3279.51 4.54313
3279.67 7.07337
3279.75 9.17742
3279.83 12.3441
3279.92 17.4655
3280.00 26.1237
3280.08 42.0797
3280.16 72.9328
3280.23 116.701
3280.30 145.883
3280.37 116.701
3280.44 72.9337
3280.52 44.0167
3280.59 28.3667
3280.66 19.3589
3280.74 13.9891
3280.81 10.4953
3280.88 8.16982
3281.03 5.33328
3281.18 3.73596
3281.32 2.76394
3281.62 1.68265
3281.91 1.12869
3282.20 0.809892
3282.50 0.609280
3282.79 0.474956
3283.38 0.311729
3283.96 0.220436
3285.13 0.127052
3286.31 0.0827358
3287.48 0.0582839
3289.83 0.0336293
3294.52 0.0157309
3299.21 0.00937818
3308.59 0.00478691
3317.98 0.00316495
3355.51 0.00174756
3393.04 0.00281812
3402.43 0.00422302
3411.81 0.00826573
3416.50 0.0138923
3421.19 0.0297848
3423.54 0.0517348
3424.71 0.0735486
3425.89 0.113171
3427.06 0.196955
3427.65 0.279351
3428.23 0.426783
3428.53 0.549271
3428.82 0.732481
3429.11 1.02533
3429.40 1.53619
3429.70 2.54870
3429.84 3.47937
3429.99 5.01036
3430.14 7.83106
3430.21 10.1871
3430.28 13.7507
3430.36 19.5640
3430.43 29.4813
3430.50 48.0302
3430.58 84.6312
3430.64 135.415
3430.70 169.272
3430.76 135.416
3430.82 84.6331
3430.88 53.6624
3430.94 35.6645
3431.00 24.9826
3431.06 18.4068
3431.17 10.9726
3431.29 7.25548
3431.40 5.12274
3431.52 3.81264
3431.75 2.34268
3431.98 1.57995
3432.21 1.13661
3432.44 0.856589
3432.67 0.669270
3433.13 0.440172
3433.59 0.311670
3434.52 0.179806
3435.44 0.117076
3436.36 0.0824190
3438.21 0.0474665
3441.90 0.0221228
3445.59 0.0132153
3452.97 0.00706045
3460.35 0.00541413
3467.74 0.00574468
3475.12 0.00911670
3478.81 0.0143908
3482.50 0.0296277
3484.35 0.0507470
3486.19 0.109656
3487.11 0.189609
3487.58 0.267880
3488.04 0.407086
3488.50 0.693291
3488.73 0.965424
3488.96 1.43283
3489.19 2.34739
3489.31 3.16557
3489.42 4.49214
3489.54 6.86974
3489.60 8.81287
3489.65 11.6137
3489.71 15.9974
3489.77 22.9883
3489.83 35.1991
3489.88 56.3087
3489.94 90.0953
3490.00 112.621
3490.06 90.0962
3490.12 56.3101
3490.16 40.9864
3490.19 30.4143
3490.27 18.0622
3490.35 11.7355
3490.42 8.20466
3490.50 6.01144
3490.57 4.58358
3490.72 2.91605
3490.88 2.00896
3491.03 1.46928
3491.33 0.882793
3491.63 0.587609
3491.94 0.419172
3492.54 0.244461
3493.15 0.160163
3493.75 0.113317
3494.96 0.0657380
3497.38 0.0311149
3499.80 0.0192622
3504.65 0.0154132
3507.07 0.0332646
3507.67 0.0523694
3508.28 0.103799
3508.58 0.169928
3508.88 0.333755
3509.04 0.527070
3509.19 0.948053
3509.26 1.37519
3509.34 2.13615
3509.41 3.68551
3509.45 5.05387
3509.49 7.04981
3509.55 11.3012
3509.60 14.0947
3509.66 11.3013
3509.71 7.04992
3509.75 4.88249
3509.79 3.48820
3509.88 1.95452
3509.96 1.22637
3510.04 0.835187
3510.21 0.456200
3510.37 0.287483
3510.70 0.144705
3511.04 0.0877843
3511.70 0.0434068
3512.36 0.0267464
3515.01 0.00939506
3520.31 0.00418332
3530.90 0.00228118
3552.10 0.00169469
3573.29 0.00317938
3583.89 0.0101368
3586.54 0.0173277
3589.19 0.0375652
3590.51 0.0653244
3591.84 0.141969
3592.50 0.244921
3592.83 0.344407
3593.16 0.519624
3593.49 0.872220
3593.66 1.20155
3593.82 1.75363
3593.99 2.79843
3594.07 3.70406
3594.15 5.09801
3594.24 7.45776
3594.32 11.7988
3594.36 15.4696
3594.40 20.7660
3594.44 28.7553
3594.49 40.8087
3594.54 65.4357
3594.60 81.4427
3594.66 64.9844
3594.72 40.8097
3594.75 30.2318
3594.78 22.9490
3594.85 14.0885
3594.92 9.35179
3594.99 6.60381
3595.06 4.89076
3595.12 3.75872
3595.26 2.41067
3595.40 1.66889
3595.53 1.22479
3595.81 0.738995
3596.08 0.492944
3596.35 0.352427
3596.90 0.205576
3597.99 0.0949882
3599.07 0.0546822
3601.25 0.0250819
3603.43 0.0145061
3607.79 0.00683900
3612.15 0.00411963
3629.58 0.00144902
3664.45 0.000765892
3699.32 0.000754111
3716.76 0.00110730
3725.47 0.00240793
3729.83 0.00731856
3732.01 0.0257200
3733.10 0.0910749
3733.37 0.151239
3733.65 0.297992
3733.78 0.466565
3733.92 0.826307
3734.05 1.79321
3734.12 2.96836
3734.19 5.39946
3734.25 8.64501
3734.30 10.7983
3734.36 8.64512
3734.41 5.39961
3734.46 3.38797
3734.52 2.23087
3734.62 1.13924
3734.73 0.678072
3734.83 0.446684
3735.04 0.233860
3735.25 0.143602
3735.67 0.0699461
3736.09 0.0414250
3737.78 0.0116835
3741.15 0.00370284
3747.88 0.00176455
3761.35 0.00193742
3774.82 0.00556669
3778.18 0.00936164
3781.55 0.0200664
3783.24 0.0348051
3784.92 0.0757862
3785.76 0.131269
3786.60 0.281669
3787.02 0.478434
3787.23 0.665213
3787.44 0.984682
3787.66 1.60637
3787.76 2.15881
3787.87 3.04835
3787.97 4.60797
3788.08 7.68421
3788.13 10.4757
3788.18 14.8327
3788.23 22.2531
3788.29 34.7958
3788.34 55.7711
3788.40 69.5930
3788.46 55.7717
3788.51 34.7967
3788.55 25.6216
3788.59 19.1254
3788.66 11.4520
3788.73 7.47859
3788.80 5.22286
3788.87 3.83773
3788.95 2.93232
3789.09 1.87104
3789.23 1.29126
3789.38 0.943651
3789.66 0.567162
3789.95 0.377478
3790.24 0.269479
3790.81 0.157079
3791.96 0.0725674
3793.11 0.0418227
3795.41 0.0193193
3797.71 0.0113175
3806.90 0.00372773
3816.10 0.00361543
3820.69 0.00840464
3822.99 0.0274233
3824.14 0.0956221
3824.43 0.158839
3824.72 0.314261
3824.86 0.495371
3825.00 0.884078
3825.07 1.27238
3825.15 1.96412
3825.22 3.32318
3825.29 6.16796
3825.35 9.88580
3825.40 12.3347
3825.46 9.88593
3825.51 6.16813
3825.58 3.43231
3825.65 2.08626
3825.71 1.36830
3825.78 0.963081
3825.92 0.544303
3826.05 0.348954
3826.32 0.177254
3826.59 0.107267
3827.67 0.0307487
3829.82 0.00916004
3834.13 0.00348900
3842.75 0.00259155
3851.37 0.00591592
3855.68 0.0200306
3856.76 0.0342965
3857.84 0.0734607
3858.37 0.125620
3858.91 0.262945
3859.18 0.437208
3859.45 0.861447
3859.59 1.35007
3859.72 2.38140
3859.79 3.40287
3859.86 5.15778
3859.92 8.47909
3859.96 11.2870
3859.99 15.1412
3860.05 24.3128
3860.10 30.2821
3860.16 24.1386
3860.21 15.1416
3860.26 9.83973
3860.31 6.66317
3860.36 4.73060
3860.41 3.50193
3860.51 2.11668
3860.60 1.41248
3860.80 0.749954
3860.99 0.462712
3861.38 0.226258
3861.77 0.133801
3862.55 0.0628446
3863.33 0.0365834
3864.89 0.0171298
3866.45 0.0101324
3872.69 0.00323780
3885.18 0.00153727
3910.14 0.00157465
3935.11 0.00429855
3941.35 0.00718773
3947.59 0.0153938
3950.71 0.0267758
3953.83 0.0588059
3955.40 0.102796
3956.18 0.146235
3956.96 0.224595
3957.74 0.388433
3958.13 0.547393
3958.52 0.828325
3958.71 1.05759
3958.91 1.39678
3959.10 1.92888
3959.30 2.83230
3959.49 4.54851
3959.59 6.05899
3959.69 8.41784
3959.78 12.4761
3959.88 20.0370
3959.93 26.5565
3959.98 36.4497
3960.03 51.9582
3960.08 75.9724
3960.14 121.803
3960.20 151.892
3960.26 121.804
3960.32 75.9129
3960.37 53.9831
3960.41 39.0658
3960.46 29.1466
3960.50 22.5199
3960.59 14.2974
3960.67 9.83972
3960.76 7.13309
3960.85 5.41262
3961.02 3.41212
3961.20 2.33742
3961.37 1.69941
3961.55 1.29048
3961.72 1.01428
3962.07 0.672201
3962.42 0.478339
3963.12 0.277553
3963.82 0.180993
3964.52 0.127349
3965.91 0.0729718
3968.71 0.0332389
3971.50 0.0190953
3977.09 0.00888192
3982.68 0.00528395
4005.04 0.00185253
4049.75 0.00133914
4094.46 0.00291003
4105.64 0.00448123
4116.82 0.00852516
4122.41 0.0135924
4128.00 0.0263574
4130.79 0.0423049
4133.59 0.0831671
4134.99 0.135738
4135.68 0.186049
4136.38 0.274744
4137.08 0.456821
4137.43 0.630961
4137.78 0.935696
4138.13 1.54784
4138.30 2.11628
4138.48 3.06677
4138.65 4.85868
4138.74 6.39594
4138.83 8.78396
4138.92 12.8192
4139.00 20.1119
4139.05 26.2206
4139.09 34.9751
4139.13 48.4396
4139.18 68.4857
4139.24 109.371
4139.30 136.926
4139.36 109.374
4139.42 68.4904
4139.48 42.8866
4139.54 28.1544
4139.60 19.5585
4139.66 14.3303
4139.72 10.8596
4139.78 8.49508
4139.90 5.61059
4140.02 3.96878
4140.14 2.96573
4140.38 1.84458
4140.62 1.27144
4140.86 0.941976
4141.33 0.603412
4141.81 0.449183
4142.29 0.376394
4143.25 0.354294
4144.20 0.469045
4144.68 0.612199
4145.16 0.880822
4145.40 1.10620
4145.63 1.44428
4145.87 1.98149
4146.11 2.90650
4146.35 4.69676
4146.47 6.30010
4146.59 8.85695
4146.71 13.3694
4146.83 22.1579
4146.89 30.0647
4146.95 42.3394
4147.01 62.9729
4147.07 97.0232
4147.13 155.512
4147.20 193.660
4147.27 154.581
4147.33 97.0223
4147.41 56.3699
4147.48 35.1660
4147.56 23.5902
4147.63 16.8511
4147.71 12.5401
4147.78 9.70505
4147.93 6.27201
4148.08 4.36784
4148.23 3.22039
4148.53 1.95832
4148.83 1.31565
4149.12 0.946910
4149.42 0.715193
4149.72 0.560083
4150.32 0.371399
4150.91 0.265519
4152.11 0.156448
4153.30 0.104018
4154.49 0.0746695
4156.88 0.0444593
4161.65 0.0216929
4166.42 0.0132544
4175.97 0.00699767
4185.51 0.00489606
4204.60 0.00479733
4214.14 0.00953154
4218.92 0.0278086
4220.11 0.0460894
4221.30 0.0963126
4221.90 0.163391
4222.49 0.341082
4222.79 0.568300
4223.09 1.12842
4223.24 1.78008
4223.32 2.34158
4223.39 3.19498
4223.46 4.61834
4223.54 7.12833
4223.61 12.1601
4223.65 16.4648
4223.69 22.8117
4223.74 36.5776
4223.80 45.6002
4223.86 36.5780
4223.91 22.7920
4223.95 16.7487
4223.98 12.5500
4224.05 7.55923
4224.12 4.95654
4224.19 3.47164
4224.26 2.54628
4224.33 1.95005
4224.47 1.24532
4224.62 0.860364
4224.76 0.630918
4225.04 0.380411
4225.60 0.182771
4226.16 0.108071
4227.28 0.0520839
4228.41 0.0318292
4230.66 0.0172778
4232.90 0.0124557
4241.89 0.0114803
4246.39 0.0165257
4250.89 0.0316228
4253.13 0.0522994
4255.38 0.109395
4256.50 0.186619
4257.07 0.262169
4257.63 0.397178
4258.19 0.675627
4258.47 0.941955
4258.75 1.40531
4259.03 2.32003
4259.17 3.15748
4259.31 4.52855
4259.46 7.03828
4259.53 9.11925
4259.60 12.2442
4259.67 17.2039
4259.74 25.6224
4259.81 41.0135
4259.88 70.6354
4259.94 113.241
4260.00 141.212
4260.06 113.241
4260.12 70.5803
4260.18 47.2263
4260.23 32.5414
4260.28 23.3959
4260.33 17.5720
4260.44 10.7406
4260.54 7.21507
4260.64 5.14820
4260.75 3.86208
4260.95 2.39489
4261.16 1.62866
4261.37 1.17974
4261.78 0.702658
4262.19 0.468275
4262.61 0.336413
4263.44 0.201951
4264.26 0.139383
4265.09 0.106680
4266.75 0.0810059
4268.40 0.0867835
4270.06 0.140852
4270.89 0.223120
4271.30 0.304773
4271.72 0.450432
4272.13 0.747141
4272.34 1.02604
4272.54 1.50117
4272.75 2.40779
4272.86 3.20898
4272.96 4.46645
4273.06 6.64209
4273.17 10.7362
4273.22 14.2980
4273.27 19.6218
4273.32 28.1875
4273.37 41.5279
4273.44 66.6437
4273.50 83.0454
4273.57 66.2318
4273.63 41.5281
4273.67 30.5804
4273.71 23.0782
4273.79 13.9688
4273.87 9.18863
4273.95 6.45036
4274.02 4.75840
4274.10 3.64744
4274.26 2.33283
4274.42 1.61781
4274.58 1.18756
4274.89 0.718813
4275.21 0.482826
4275.53 0.347657
4276.16 0.206818
4277.42 0.100150
4278.68 0.0608958
4281.21 0.0315899
4283.74 0.0209000
4288.79 0.0134295
4293.84 0.0120546
4298.90 0.0144978
4303.95 0.0250215
4306.48 0.0404675
4309.01 0.0842313
4310.27 0.144067
4310.90 0.202832
4311.53 0.307847
4312.17 0.525010
4312.48 0.732884
4312.80 1.09316
4313.11 1.80598
4313.27 2.45550
4313.43 3.52613
4313.59 5.46984
4313.67 7.09082
4313.74 9.52642
4313.82 13.3947
4313.90 19.9652
4313.98 31.9835
4314.06 54.5701
4314.13 87.5621
4314.20 109.146
4314.27 87.0665
4314.34 54.5706
4314.40 36.2364
4314.46 24.9529
4314.52 17.9337
4314.58 13.3956
4314.70 8.19391
4314.81 5.50450
4314.93 3.92871
4315.05 2.94649
4315.28 1.82607
4315.52 1.23862
4315.75 0.895991
4316.22 0.531319
4316.69 0.351422
4317.16 0.250110
4318.11 0.145784
4319.99 0.0684301
4321.87 0.0405927
4325.63 0.0204253
4329.40 0.0134464
4336.92 0.00909683
4344.45 0.00901110
4351.98 0.0120569
4359.50 0.0227070
4363.27 0.0379266
4365.15 0.0531672
4367.03 0.0809644
4368.91 0.140137
4369.85 0.198649
4370.79 0.304307
4371.74 0.525619
4372.21 0.741065
4372.68 1.12188
4372.91 1.43480
4373.15 1.89706
4373.38 2.62420
4373.62 3.86356
4373.85 6.23216
4373.97 8.32790
4374.09 11.6284
4374.21 17.3511
4374.32 28.1909
4374.38 37.6655
4374.44 52.2549
4374.50 75.5578
4374.56 112.292
4374.63 179.799
4374.70 223.820
4374.77 178.801
4374.84 111.513
4374.91 73.1199
4374.97 50.1589
4375.03 35.9565
4375.09 26.8095
4375.21 16.3616
4375.33 10.9422
4375.46 7.80593
4375.58 5.83876
4375.82 3.61142
4376.07 2.44963
4376.31 1.76935
4376.55 1.33747
4376.80 1.04643
4377.29 0.690882
4377.77 0.490321
4378.75 0.284194
4379.73 0.185833
4380.70 0.131519
4382.65 0.0767896
4384.61 0.0513290
4386.56 0.0377088
4390.46 0.0253445
4394.37 0.0227492
4398.27 0.0305772
4400.23 0.0451631
4402.18 0.0882901
4403.15 0.147765
4403.64 0.206181
4404.13 0.310592
4404.62 0.525388
4404.86 0.729994
4405.11 1.08411
4405.35 1.77717
4405.47 2.40289
4405.59 3.42413
4405.72 5.25084
4405.78 6.75127
4405.84 8.97204
4405.90 12.4278
4405.96 18.1326
4406.02 28.1562
4406.08 46.5575
4406.14 74.6154
4406.20 93.1119
4406.26 74.6160
4406.32 46.5583
4406.37 30.6938
4406.42 21.0920
4406.47 15.0436
4406.52 11.2340
4406.62 6.84103
4406.72 4.58574
4406.82 3.26706
4406.92 2.44176
4407.12 1.51256
4407.33 1.02584
4407.53 0.742480
4407.93 0.440585
4408.33 0.292161
4408.74 0.208430
4409.54 0.122311
4411.15 0.0583203
4412.77 0.0351311
4415.99 0.0180177
4419.21 0.0117795
4432.10 0.00554675
4445.00 0.00549494
4451.44 0.00862643
4454.67 0.0194473
4456.28 0.0579791
4456.68 0.0945815
4457.09 0.188616
4457.29 0.304047
4457.49 0.571686
4457.59 0.863071
4457.69 1.43199
4457.79 2.76859
4457.84 4.12654
4457.89 6.44898
4457.95 10.3034
4458.00 12.8919
4458.06 10.3036
4458.11 6.44919
4458.16 4.12678
4458.21 2.76884
4458.31 1.44045
4458.41 0.867295
4458.51 0.576298
4458.71 0.306151
4458.91 0.190773
4459.31 0.0961897
4459.71 0.0595013
4461.32 0.0216120
4464.53 0.0130811
4470.94 0.0195406
4474.15 0.0320489
4477.36 0.0680591
4478.96 0.117705
4479.76 0.166787
4480.56 0.255193
4481.36 0.440162
4481.77 0.619557
4482.17 0.936454
4482.37 1.19571
4482.57 1.57717
4482.77 2.17827
4482.97 3.19271
4483.17 5.12712
4483.27 6.80847
4483.37 9.45387
4483.47 13.9379
4483.57 22.3268
4483.62 29.4438
4483.67 40.1518
4483.72 56.7638
4483.77 82.9809
4483.84 132.976
4483.90 165.969
4483.97 132.977
4484.03 82.9820
4484.09 54.7476
4484.14 37.6302
4484.20 27.0101
4484.25 20.1566
4484.36 12.2651
4484.47 8.21298
4484.58 5.84739
4484.69 4.37802
4484.91 2.71137
4485.13 1.83760
4485.35 1.32826
4485.58 1.00334
4485.80 0.785366
4486.24 0.518330
4486.68 0.367675
4487.56 0.212793
4488.44 0.138824
4489.32 0.0979309
4491.09 0.0565785
4494.62 0.0264779
4498.15 0.0158049
4505.20 0.00817800
4512.26 0.00563794
4526.37 0.00492220
4533.43 0.00846178
4536.96 0.0226849
4538.72 0.0753656
4539.16 0.125911
4539.61 0.256680
4539.83 0.418408
4540.05 0.797611
4540.16 1.21822
4540.27 2.05741
4540.32 2.82479
4540.38 4.07088
4540.43 6.21048
4540.49 10.0279
4540.54 16.0711
4540.60 20.0525
4540.66 16.0713
4540.71 10.0281
4540.76 6.74857
4540.80 4.67910
4540.90 2.54928
4540.99 1.56596
4541.08 1.05601
4541.26 0.568151
4541.44 0.354562
4541.81 0.176153
4542.17 0.105808
4542.90 0.0515032
4543.63 0.0313870
4546.56 0.0112297
4552.40 0.00660924
4564.09 0.00893012
4569.93 0.0140111
4575.77 0.0288009
4578.70 0.0493524
4580.16 0.0698154
4581.62 0.107042
4583.08 0.185935
4583.81 0.263690
4584.54 0.403236
4585.27 0.693723
4585.64 0.973400
4586.00 1.46391
4586.37 2.44443
4586.55 3.35334
4586.73 4.86584
4586.91 7.69197
4587.01 10.0941
4587.10 13.7886
4587.19 19.9386
4587.28 30.8195
4587.37 52.2578
4587.42 71.0222
4587.46 98.1885
4587.53 157.334
4587.60 196.389
4587.67 157.334
4587.74 98.1895
4587.80 62.7972
4587.87 41.8844
4587.93 29.4114
4587.99 21.6964
4588.12 12.9633
4588.25 8.58095
4588.38 6.06443
4588.50 4.51557
4588.76 2.77633
4589.01 1.87349
4589.27 1.34838
4589.52 1.01657
4589.78 0.794459
4590.29 0.522851
4590.80 0.370430
4591.81 0.214006
4592.83 0.139576
4593.85 0.0984519
4595.89 0.0569624
4599.97 0.0269082
4604.04 0.0163711
4612.19 0.00916424
4620.34 0.00737890
4628.50 0.00809023
4636.65 0.0128868
4640.72 0.0201776
4644.80 0.0410555
4646.84 0.0698641
4647.86 0.0983843
4648.87 0.149927
4649.89 0.257992
4650.40 0.363280
4650.91 0.549602
4651.42 0.929408
4651.68 1.28723
4651.93 1.89588
4652.19 3.06760
4652.31 4.09864
4652.44 5.74068
