Sr-87(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
6830.97 0.411737
6831.48 0.502981
6831.99 0.628166
6832.50 0.806790
6833.00 1.07172
6833.51 1.48725
6834.02 2.17763
6834.28 2.69926
6834.53 3.40449
6834.78 4.36565
6835.04 5.66487
6835.52 9.05960
6836.00 11.3165
6836.48 9.05167
6836.96 5.66570
6837.32 3.93398
6837.68 2.80966
6838.04 2.07764
6838.40 1.58855
6839.12 1.00607
6839.83 0.693399
6840.55 0.508426
6841.27 0.391337
6842.70 0.258663
6844.14 0.191327
6845.57 0.155110
6848.44 0.129726
6851.31 0.148012
6852.74 0.178691
6854.18 0.236572
6855.61 0.350294
6856.33 0.449382
6857.05 0.603271
6857.77 0.858170
6858.48 1.31496
6858.84 1.68628
6859.20 2.21984
6859.56 3.00594
6859.92 4.15426
6860.46 6.63407
6861.00 8.28643
6861.54 6.63129
6862.08 4.15007
6862.44 3.01692
6862.79 2.23938
6863.49 1.33295
6864.19 0.869066
6864.89 0.608182
6865.60 0.448505
6866.30 0.344555
6867.70 0.222216
6869.11 0.155835
6870.51 0.115871
6873.32 0.0721235
6876.13 0.0498266
6878.94 0.0368640
6884.56 0.0230129
6890.18 0.0160618
6895.80 0.0120365
6907.04 0.00773989
6918.27 0.00558786
6929.51 0.00435279
6951.99 0.00308123
6974.46 0.00254010
6996.94 0.00244112
7008.17 0.00263725
7019.41 0.00336003
7025.03 0.00440286
7027.84 0.00544886
7030.65 0.00736126
7033.46 0.0114526
7034.86 0.0155257
7036.27 0.0229357
7037.67 0.0386828
7038.37 0.0542184
7039.08 0.0822194
7039.78 0.140823
7040.48 0.297781
7040.83 0.500234
7041.18 1.01009
7041.36 1.62000
7041.53 2.98057
7041.62 4.39780
7041.71 7.05333
7041.75 9.30908
7041.80 12.7059
7041.84 17.9781
7041.89 25.9850
7041.91 33.3080
7041.94 41.7026
7042.00 51.9631
7042.03 48.8515
7042.06 41.7020
7042.11 25.9843
7042.15 19.2180
7042.19 14.3553
7042.26 8.65896
7042.33 5.68213
7042.40 3.98155
7042.47 2.93274
7042.54 2.24501
7042.68 1.43232
7042.83 0.990906
7042.97 0.725567
7043.25 0.436806
7043.54 0.291271
7043.82 0.208399
7044.39 0.122139
7044.96 0.0804604
7045.53 0.0572785
7046.66 0.0336845
7047.80 0.0225450
7048.94 0.0164230
7051.21 0.0102829
7053.48 0.00743043
7055.76 0.00588901
7060.31 0.00439467
7069.40 0.00348493
7078.50 0.00343248
7087.59 0.00384354
7096.69 0.00506047
7101.24 0.00659646
7105.79 0.0106472
7108.06 0.0160591
7110.33 0.0309817
7111.47 0.0512138
7112.61 0.106596
7113.18 0.180233
7113.75 0.373913
7114.03 0.618146
7114.31 1.21293
7114.46 1.89274
7114.60 3.33378
7114.67 4.73245
7114.74 7.15658
7114.81 11.7281
7114.85 15.5778
7114.88 20.9862
7114.94 33.6076
7115.00 41.9643
7115.06 33.6071
7115.12 20.9857
7115.19 11.9985
7115.26 7.38877
7115.33 4.91403
7115.39 3.47475
7115.53 1.98170
7115.67 1.27315
7115.81 0.885113
7115.95 0.650590
7116.22 0.394104
7116.50 0.264588
7116.77 0.190311
7117.33 0.112941
7117.88 0.0754665
7118.43 0.0545782
7119.53 0.0333808
7120.64 0.0234095
7121.74 0.0179850
7123.95 0.0126729
7128.36 0.00927785
7132.77 0.00866607
7141.60 0.0100470
7150.42 0.0139992
7154.84 0.0174578
7159.25 0.0226935
7163.66 0.0310584
7168.08 0.0455352
7172.49 0.0737679
7174.70 0.0991262
7176.90 0.140244
7179.11 0.213150
7180.21 0.272441
7181.32 0.359364
7182.42 0.493042
7183.52 0.709641
7184.63 1.08070
7185.73 1.73262
7186.87 2.77119
7188.00 3.46295
7189.14 2.77006
7190.27 1.73153
7191.10 1.20699
7191.94 0.864474
7192.77 0.640025
7193.60 0.488917
7195.27 0.308379
7196.94 0.210723
7198.60 0.152604
7200.27 0.115480
7203.60 0.0726846
7206.93 0.0499782
7210.27 0.0365413
7216.93 0.0221317
7223.60 0.0149902
7230.26 0.0109516
7236.93 0.00845757
7243.59 0.00682166
7256.92 0.00492953
7270.25 0.00408844
7283.59 0.00462872
7286.92 0.00568915
7290.25 0.00887879
7291.92 0.0133650
7293.58 0.0259870
7294.42 0.0432376
7295.25 0.0906301
7295.67 0.153799
7296.08 0.320135
7296.29 0.531700
7296.50 1.04711
7296.60 1.63874
7296.71 2.89998
7296.76 4.13181
7296.81 6.28155
7296.86 10.3762
7296.89 13.7982
7296.92 18.6634
7296.96 30.0002
7297.00 37.3241
7297.04 29.7189
7297.09 18.6631
7297.12 13.0409
7297.15 9.45025
7297.21 5.43240
7297.27 3.46056
7297.33 2.37847
7297.45 1.30522
7297.57 0.823116
7297.81 0.411327
7298.05 0.246281
7298.53 0.117528
7299.01 0.0692703
7299.98 0.0332486
7300.94 0.0202134
7302.87 0.0106948
7304.80 0.00733040
7308.65 0.00499733
7312.51 0.00440033
7316.36 0.00463191
7320.22 0.00627811
7322.14 0.00881557
7324.07 0.0161196
7325.03 0.0262160
7326.00 0.0542674
7326.48 0.0920826
7326.96 0.193889
7327.20 0.325888
7327.44 0.660893
7327.57 1.06627
7327.69 1.98047
7327.75 2.93977
7327.81 4.76237
7327.87 8.73708
7327.90 12.5460
7327.93 18.8703
7327.96 30.2160
7328.00 37.7562
7328.04 30.2158
7328.07 18.8701
7328.11 11.4890
7328.15 7.40266
7328.23 3.66399
7328.30 2.14444
7328.38 1.39839
7328.53 0.725720
7328.68 0.442644
7328.99 0.214410
7329.29 0.126625
7329.90 0.0599796
7330.51 0.0355201
7331.72 0.0175019
7332.94 0.0110381
7335.37 0.00634154
7337.80 0.00467432
7342.67 0.00348159
7347.53 0.00308626
7366.99 0.00304869
7376.71 0.00346373
7386.44 0.00448882
7391.31 0.00573051
7393.74 0.00689680
7396.17 0.00895517
7398.60 0.0132421
7401.03 0.0250689
7402.25 0.0411604
7403.47 0.0855152
7404.07 0.144969
7404.68 0.303944
7404.99 0.508389
7405.29 1.02104
7405.44 1.62854
7405.59 2.98134
7405.67 4.37025
7405.75 6.93925
7405.78 9.09297
7405.82 12.2955
7405.86 17.1884
7405.90 24.6061
7405.92 31.3434
7405.95 39.2663
7406.00 49.2201
7406.03 46.2864
7406.05 39.2658
7406.10 24.6057
7406.14 18.0041
7406.17 13.3856
7406.23 8.02757
7406.30 5.24969
7406.36 3.67065
7406.50 2.05703
7406.63 1.31219
7406.76 0.905751
7406.89 0.663887
7407.15 0.400663
7407.41 0.267958
7407.67 0.192196
7408.19 0.113601
7408.71 0.0756641
7409.23 0.0545937
7410.27 0.0332099
7411.32 0.0231527
7412.36 0.0176750
7414.44 0.0122839
7416.53 0.00990661
7418.61 0.00874684
7422.78 0.00796146
7431.13 0.00880419
7439.47 0.0117298
7447.81 0.0182536
7451.98 0.0245920
7456.15 0.0357592
7460.32 0.0583435
7462.40 0.0795570
7464.49 0.115811
7466.57 0.185548
7467.61 0.247470
7468.66 0.346656
7469.70 0.519711
7470.22 0.658068
7470.74 0.857670
7471.26 1.15854
7471.78 1.63178
7472.31 2.41131
7472.83 3.71581
7473.41 5.94157
7474.00 7.42476
7474.59 5.94059
7475.17 3.71506
7475.60 2.61270
7476.02 1.88463
7476.44 1.40338
7476.86 1.07781
7477.70 0.685504
7478.54 0.471621
7479.38 0.343719
7480.22 0.261873
7481.90 0.167397
7483.59 0.117339
7485.27 0.0879109
7488.63 0.0569482
7492.00 0.0425170
7495.36 0.0354862
7502.09 0.0326563
7508.82 0.0419014
7512.19 0.0538560
7515.55 0.0764572
7518.92 0.123780
7520.60 0.168751
7522.28 0.245861
7523.96 0.394214
7524.80 0.525380
7525.65 0.734705
7526.49 1.09678
7526.91 1.38460
7527.33 1.79563
7527.75 2.40886
7528.17 3.35917
7528.59 4.89925
7529.01 7.41238
7529.51 11.8594
7530.00 14.8144
7530.50 11.8479
7530.99 7.41030
7531.46 4.66330
7531.94 3.08233
7532.41 2.15130
7532.88 1.57341
7533.82 0.936784
7534.77 0.617648
7535.71 0.436900
7536.66 0.325174
7538.54 0.200429
7540.43 0.136122
7542.32 0.0987526
7544.21 0.0751437
7546.09 0.0592916
7549.87 0.0399680
7553.64 0.0290964
7557.42 0.0223833
7561.20 0.0179618
7568.75 0.0127280
7576.30 0.00995621
7591.40 0.00772605
7606.50 0.00817025
7614.05 0.00963290
7621.60 0.0127700
7629.15 0.0198162
7632.93 0.0268157
7636.70 0.0392940
7640.48 0.0646902
7642.37 0.0885295
7644.25 0.129049
7646.14 0.206206
7647.09 0.273807
7648.03 0.380511
7648.97 0.562683
7649.45 0.705305
7649.92 0.906812
7650.39 1.20166
7650.86 1.64951
7651.33 2.35268
7651.80 3.46077
7652.40 5.53619
7653.00 6.91941
7653.60 5.53508
7654.20 3.45967
7654.89 1.98210
7655.58 1.22567
7656.27 0.817164
7656.96 0.579196
7657.65 0.430068
7658.35 0.331399
7659.73 0.213554
7661.11 0.148846
7662.49 0.109692
7665.26 0.0668284
7668.02 0.0451394
7670.79 0.0326854
7673.55 0.0248787
7676.32 0.0196641
7681.85 0.0133447
7687.38 0.00980496
7698.44 0.00618673
7709.50 0.00447754
7720.57 0.00355810
7742.69 0.00276460
7764.81 0.00277272
7775.87 0.00312348
7786.93 0.00393219
7797.99 0.00581891
7803.53 0.00773978
7809.06 0.0112451
7811.82 0.0141837
7814.59 0.0186340
7817.35 0.0258353
7820.12 0.0386090
7821.50 0.0490717
7822.88 0.0645998
7825.65 0.130797
7827.03 0.210835
7827.72 0.281437
7828.41 0.393905
7829.10 0.588366
7829.45 0.742504
7829.80 0.962090
7830.14 1.28906
7830.49 1.79387
7830.83 2.60895
7831.18 3.93177
7831.59 6.29450
7832.00 7.86475
7832.41 6.28755
7832.82 3.93096
7833.08 2.88816
7833.34 2.16040
7833.85 1.29914
7834.36 0.850978
7834.88 0.595672
7835.39 0.438271
7835.90 0.335438
7836.93 0.214068
7837.96 0.148172
7838.98 0.108637
7841.04 0.0656228
7843.09 0.0440151
7845.14 0.0316619
7847.19 0.0239475
7849.25 0.0188127
7853.35 0.0126114
7857.46 0.00915458
7861.56 0.00703183
7865.67 0.00563625
7873.88 0.00397363
7882.09 0.00306140
7898.51 0.00215774
7914.94 0.00176275
7931.36 0.00158728
7964.20 0.00158531
7997.05 0.00202689
8013.47 0.00255570
8029.89 0.00356098
8038.10 0.00441908
8046.31 0.00573386
8054.53 0.00788854
8062.74 0.0117750
8066.84 0.0150095
8070.95 0.0198845
8075.05 0.0277319
8079.16 0.0415518
8083.26 0.0693760
8085.32 0.0952754
8087.37 0.138949
8089.42 0.221149
8090.45 0.292357
8091.48 0.403417
8092.50 0.589757
8093.02 0.733001
8093.53 0.932096
8094.04 1.21736
8094.55 1.63911
8095.07 2.27892
8095.58 3.25071
8096.29 5.20085
8097.00 6.50052
8097.71 5.19970
8098.42 3.24960
8099.17 1.94994
8099.92 1.24528
8100.67 0.848569
8101.41 0.610129
8102.16 0.457764
8102.91 0.355253
8104.41 0.230981
8105.90 0.161797
8107.40 0.119526
8110.39 0.0728296
8113.38 0.0490287
8116.37 0.0352976
8119.37 0.0266704
8122.36 0.0209013
8128.34 0.0139094
8134.33 0.00999958
8140.31 0.00759680
8146.29 0.00601760
8158.26 0.00414297
8170.23 0.00312466
8194.17 0.00214822
8218.11 0.00177996
8242.04 0.00173807
8254.01 0.00185497
8265.98 0.00218591
8271.96 0.00258666
8277.95 0.00360012
8280.94 0.00492390
8283.93 0.00855253
8285.43 0.0134982
8286.92 0.0272479
8287.67 0.0459216
8288.42 0.0969309
8288.79 0.164377
8289.17 0.340805
8289.35 0.561350
8289.54 1.09150
8289.64 1.69219
8289.73 2.92494
8289.82 6.10230
8289.87 9.73514
8289.92 16.4276
8289.96 26.4064
8290.00 32.8531
8290.04 26.1589
8290.09 16.4274
8290.12 10.9776
8290.16 7.59718
8290.22 4.13705
8290.29 2.53631
8290.36 1.70984
8290.50 0.917853
8290.64 0.569956
8290.92 0.280954
8291.20 0.167419
8291.75 0.0794943
8292.31 0.0469109
8293.42 0.0227273
8294.53 0.0140398
8296.75 0.00778370
8298.97 0.00564029
8303.42 0.00428282
8307.86 0.00405147
8316.75 0.00465769
8325.63 0.00636813
8330.08 0.00788699
8334.52 0.0102284
8338.96 0.0140699
8343.40 0.0209903
8345.63 0.0267408
8347.85 0.0353961
8350.07 0.0492952
8352.29 0.0736892
8354.51 0.122568
8355.62 0.167823
8356.73 0.243647
8357.85 0.385114
8358.40 0.506555
8358.96 0.693937
8359.51 1.00418
8359.79 1.23970
8360.07 1.56167
8360.35 2.01719
8360.62 2.67447
8360.90 3.64989
8361.18 5.08391
8361.59 8.13505
8362.00 10.1611
8362.41 8.12616
8362.82 5.08295
8363.22 3.17312
8363.62 2.08457
8364.02 1.44846
8364.42 1.05584
8364.82 0.800132
8365.22 0.625645
8366.02 0.411078
8366.81 0.289948
8367.61 0.215245
8369.21 0.132040
8370.80 0.0892549
8372.40 0.0644600
8373.99 0.0488166
8375.59 0.0383361
8378.78 0.0256009
8381.97 0.0184639
8385.16 0.0140745
8388.35 0.0111901
8394.73 0.00777282
8401.12 0.00592744
8413.88 0.00419137
8426.64 0.00358488
8439.41 0.00358762
8452.17 0.00442159
8458.55 0.00646017
8461.75 0.0126457
8463.34 0.0348177
8464.14 0.114733
8464.54 0.380068
8464.74 1.11784
8464.84 2.66393
8464.89 4.84146
8464.94 9.98815
8464.97 15.9738
8465.00 19.9834
8465.03 15.9737
8465.06 9.98810
8465.10 5.79261
8465.14 3.57150
8465.21 1.69667
8465.36 0.625131
8465.65 0.196211
8466.24 0.0590009
8467.41 0.0203772
8469.76 0.0110441
8474.46 0.0130085
8476.81 0.0188187
8477.98 0.0247087
8479.16 0.0354000
8480.33 0.0579146
8481.51 0.119056
8482.09 0.199390
8482.68 0.407644
8482.97 0.665695
8483.27 1.27392
8483.41 1.94705
8483.56 3.31060
8483.63 4.57979
8483.71 6.63230
8483.78 10.1896
8483.82 12.9580
8483.85 16.6296
8483.89 21.2371
8483.93 26.6230
8484.00 33.2626
8484.04 31.2596
8484.07 26.6225
8484.15 16.6292
8484.20 11.8125
8484.25 8.57887
8484.30 6.41958
8484.35 4.96800
8484.45 3.16640
8484.55 2.18440
8484.65 1.58759
8484.76 1.20692
8484.96 0.763672
8485.16 0.525387
8485.36 0.383763
8485.77 0.231492
8486.17 0.155453
8486.58 0.112344
8487.39 0.0677390
8488.20 0.0463546
8489.01 0.0345369
8490.63 0.0227152
8492.25 0.0173344
8493.88 0.0145734
8497.12 0.0123239
8503.60 0.0126931
8510.09 0.0165777
8516.57 0.0257820
8519.82 0.0348167
8523.06 0.0507490
8526.30 0.0829188
8527.92 0.113025
8529.54 0.164254
8531.17 0.262201
8531.98 0.348509
8532.79 0.485638
8533.60 0.722226
8534.00 0.909154
8534.41 1.17584
8534.81 1.57225
8535.22 2.18346
8535.62 3.16459
8536.03 4.75607
8536.52 7.60797
8537.00 9.50340
8537.49 7.60095
8537.97 4.75566
8538.55 2.68683
8539.13 1.64599
8539.71 1.09249
8540.28 0.772676
8540.86 0.573943
8541.44 0.442977
8542.59 0.287696
8543.75 0.203134
8544.91 0.152460
8547.22 0.0980906
8549.53 0.0720014
8551.84 0.0586708
8556.46 0.0509025
8561.09 0.0615981
8563.40 0.0770647
8565.71 0.106435
8568.02 0.166688
8569.18 0.222259
8570.33 0.314083
8571.49 0.480974
8572.07 0.619961
8572.64 0.827910
8573.22 1.15752
8573.80 1.71462
8574.09 2.14169
8574.38 2.72638
8574.67 3.53478
8574.95 4.63945
8575.48 7.41778
8576.00 9.26907
8576.52 7.41632
8577.05 4.63772
8577.60 2.77247
8578.16 1.76567
8578.72 1.20159
8579.27 0.863683
8579.83 0.648255
8580.39 0.503543
8581.50 0.328468
8582.62 0.230978
8583.73 0.171462
8585.96 0.105601
8588.18 0.0719173
8590.41 0.0524095
8592.64 0.0400847
8594.86 0.0317900
8599.32 0.0216321
8603.77 0.0158588
8612.68 0.00982833
8621.59 0.00687601
8630.50 0.00520200
8648.32 0.00347025
8666.14 0.00265678
8683.95 0.00224397
8719.59 0.00201235
8755.22 0.00238314
8773.04 0.00291789
8790.86 0.00396280
8808.68 0.00623296
8817.59 0.00847753
8826.49 0.0125050
8830.95 0.0158396
8835.40 0.0208402
8839.86 0.0288351
8844.31 0.0427792
8848.77 0.0704309
8850.99 0.0957457
8853.22 0.137700
8855.45 0.214504
8856.56 0.279154
8857.67 0.377073
8858.79 0.534681
8859.90 0.807020
8860.46 1.02073
8861.02 1.31930
8861.57 1.74207
8862.13 2.33579
8863.06 3.73590
8864.00 4.66857
8864.94 3.73490
8865.87 2.33483
8866.51 1.67281
8867.14 1.22560
8867.77 0.923480
8868.41 0.715037
8869.67 0.459475
8870.94 0.317718
8872.21 0.231905
8873.47 0.176453
8876.00 0.111798
8878.54 0.0771201
8881.07 0.0564639
8886.13 0.0341664
8891.20 0.0230550
8896.26 0.0167510
8901.33 0.0128490
8906.39 0.0102841
8916.53 0.00730319
8926.66 0.00594054
8936.79 0.00658001
8939.32 0.00803985
8941.85 0.0124698
8943.12 0.0187015
8944.38 0.0361490
8945.02 0.0598164
8945.65 0.124043
8945.97 0.208330
8946.28 0.424703
8946.44 0.691877
8946.60 1.31282
8946.68 1.98685
8946.76 3.32228
8946.84 6.44917
8946.88 9.73436
8946.92 15.2231
8946.96 24.4692
8947.00 30.4424
8947.04 24.2398
8947.09 15.2229
8947.12 10.1733
8947.16 7.04115
8947.23 3.80536
8947.30 2.33723
8947.37 1.56971
8947.51 0.842502
8947.65 0.523523
8947.93 0.258808
8948.21 0.154639
8948.77 0.0743560
8949.32 0.0445791
8950.44 0.0224381
8951.56 0.0144474
8953.80 0.00862859
8956.04 0.00658064
8960.52 0.00523085
8964.99 0.00508937
8969.47 0.00580319
8973.94 0.00853411
8976.18 0.0125041
8978.42 0.0237703
8979.54 0.0392279
8980.66 0.0818647
8981.22 0.138938
8981.78 0.290396
8982.06 0.484008
8982.34 0.964317
8982.48 1.52590
8982.62 2.75339
8982.69 3.98682
8982.76 6.21082
8982.83 10.6638
8982.86 14.5697
8982.90 20.2861
8982.92 25.8406
8982.95 32.3726
8983.00 40.5790
8983.03 38.1604
8983.05 32.3723
8983.10 20.2857
8983.14 14.7055
8983.17 10.9408
8983.24 6.52427
8983.30 4.25120
8983.37 2.96532
8983.50 1.66325
8983.63 1.05832
8983.90 0.535033
8984.16 0.322132
8984.69 0.154187
8985.22 0.0909075
8986.27 0.0433808
8987.33 0.0261034
8989.45 0.0134584
8991.56 0.00895293
8995.79 0.00571162
9000.01 0.00459937
9008.47 0.00391045
9016.92 0.00384400
9033.83 0.00442112
9050.74 0.00589496
9067.65 0.00918793
9076.11 0.0124347
9084.56 0.0182323
9088.79 0.0230177
9093.02 0.0301838
9097.24 0.0416339
9101.47 0.0616383
9105.70 0.101498
9107.81 0.138238
9109.92 0.199581
9112.04 0.313364
9113.10 0.410404
9114.15 0.559421
9115.21 0.804004
9115.74 0.988448
9116.27 1.23943
9116.79 1.59110
9117.32 2.09440
9117.85 2.82939
9118.38 3.89916
9119.19 6.23672
9120.00 7.79453
9120.81 6.23545
9121.62 3.89807
9122.22 2.71268
9122.82 1.94073
9123.42 1.43580
9124.02 1.09637
9125.21 0.691652
9126.41 0.472942
9127.60 0.343027
9128.80 0.260100
9131.19 0.164728
9133.58 0.114382
9135.98 0.0848275
9140.76 0.0538872
9145.54 0.0399800
9150.33 0.0351549
9152.72 0.0366877
9155.11 0.0454295
9156.31 0.0586195
9157.50 0.0955816
9158.10 0.145165
9158.70 0.277446
9159.00 0.447112
9159.30 0.871118
9159.45 1.37398
9159.60 2.48047
9159.67 3.61742
9159.75 5.71180
9159.82 10.0499
9159.86 13.9222
9159.90 19.9195
9159.92 25.3667
9159.95 31.7725
9160.00 39.8203
9160.03 37.4485
9160.05 31.7723
9160.10 19.9193
9160.14 13.5438
9160.19 9.48265
9160.27 5.20710
9160.35 3.23253
9160.43 2.19888
9160.59 1.20026
9160.76 0.757995
9161.08 0.388560
9161.41 0.242559
9162.06 0.129984
9162.71 0.0887117
9164.02 0.0594589
9165.32 0.0509175
9167.93 0.0512765
9170.54 0.0642636
9173.15 0.0955274
9174.45 0.125487
9175.76 0.176020
9177.06 0.270116
9177.72 0.350247
9178.37 0.473133
9179.02 0.674194
9179.67 1.02924
9180.00 1.31362
9180.32 1.71865
9180.65 2.30549
9180.98 3.15222
9181.49 5.03621
9182.00 6.29132
9182.51 5.03534
9183.02 3.15120
9183.55 1.92740
9184.07 1.24874
9184.59 0.860555
9185.11 0.624971
9185.63 0.472866
9186.15 0.369929
9187.19 0.244480
9188.23 0.174145
9189.27 0.131037
9191.36 0.0832377
9193.44 0.0588162
9195.52 0.0447649
9199.69 0.0302696
9203.85 0.0236782
9208.02 0.0206229
9216.35 0.0201405
9224.68 0.0264760
9228.84 0.0341244
9233.01 0.0483898
9237.18 0.0780051
9241.34 0.153637
9243.42 0.244429
9244.46 0.323902
9245.51 0.449385
9246.55 0.663372
9247.07 0.830704
9247.59 1.06631
9248.11 1.41103
9248.63 1.93230
9249.15 2.74964
9249.67 4.03374
9250.34 6.45322
9251.00 8.06618
9251.67 6.45197
9252.33 4.03245
9253.03 2.41784
9253.74 1.54368
9254.44 1.05148
9255.14 0.756348
9255.84 0.567605
9256.55 0.440856
9257.95 0.287207
9259.35 0.201609
9260.76 0.149308
9263.57 0.0915197
9266.38 0.0620137
9269.19 0.0449630
9272.00 0.0342175
9274.81 0.0270109
9280.43 0.0182257
9286.04 0.0132627
9291.66 0.0101752
9297.28 0.00811698
9308.52 0.00561259
9319.76 0.00419159
9342.23 0.00269898
9364.71 0.00195821
9387.18 0.00153253
9432.13 0.00108990
9477.08 0.000896134
9522.03 0.000842519
9566.98 0.000967012
9578.22 0.00107080
9589.46 0.00128192
9595.08 0.00150520
9600.69 0.00202104
9606.31 0.00434246
9609.12 0.0128562
9610.53 0.0446895
9611.23 0.157951
9611.58 0.518646
9611.76 1.45844
9611.84 3.22141
9611.89 5.41680
9611.93 9.86243
9611.97 15.8585
9612.00 19.7176
9612.03 15.8584
9612.07 9.86235
9612.12 4.83114
9612.17 2.70210
9612.28 1.14327
9612.49 0.387264
9612.91 0.114928
9613.75 0.0325083
9615.42 0.00992588
9618.77 0.00430493
9625.48 0.00427238
9628.83 0.00609364
9632.18 0.0115675
9633.86 0.0191712
9635.54 0.0403536
9636.38 0.0690434
9637.21 0.146897
9637.63 0.248900
9638.05 0.511948
9638.26 0.835958
9638.47 1.59083
9638.58 2.41705
9638.68 4.06501
9638.79 7.96816
9638.84 12.0014
9638.89 19.0092
9638.92 24.3361
9638.95 30.4891
9639.00 38.0135
9639.03 35.7281
9639.06 30.4888
9639.11 19.0089
9639.15 12.9528
9639.20 9.12488
9639.28 5.01580
9639.37 3.10958
9639.46 2.10862
9639.63 1.13670
9639.80 0.708865
9640.15 0.350005
9640.50 0.208332
9641.19 0.0984764
9641.88 0.0575680
9643.27 0.0271718
9644.66 0.0162163
9647.43 0.00827472
9650.20 0.00550465
9655.75 0.00363557
9661.29 0.00315073
9672.38 0.00335584
9683.47 0.00450745
9689.01 0.00558123
9694.56 0.00725476
9700.10 0.0100115
9705.65 0.0149764
9708.42 0.0190937
9711.19 0.0252709
9713.97 0.0351513
9716.74 0.0523821
9719.51 0.0865453
9720.90 0.117801
9722.28 0.169566
9723.67 0.264228
9724.36 0.343774
9725.05 0.464222
9725.75 0.657591
9726.44 0.991230
9726.79 1.25265
9727.13 1.61600
9727.48 2.13065
9727.83 2.85084
9728.41 4.56064
9729.00 5.70009
9729.59 4.55995
9730.17 2.85018
9730.64 1.93315
9731.10 1.35373
9731.57 0.985181
9732.03 0.742800
9732.96 0.460188
9733.89 0.310724
9734.82 0.223161
9735.75 0.167781
9737.61 0.104595
9739.47 0.0714142
9741.33 0.0519201
9743.19 0.0395369
9745.05 0.0312169
9748.77 0.0212423
9752.49 0.0163278
9756.21 0.0175185
9758.07 0.0346139
9759.00 0.101779
9759.47 0.331020
9759.70 0.991932
9759.82 2.44199
9759.88 4.61085
9759.93 10.4440
9759.97 16.7624
9760.00 20.8937
9760.03 16.7623
9760.07 10.4439
9760.12 4.66855
9760.18 2.48940
9760.30 1.01713
9760.52 0.340219
9760.98 0.103958
9761.89 0.0335137
9763.72 0.0136918
9765.54 0.00938743
9767.37 0.00754078
9771.02 0.00572084
9774.67 0.00471367
9781.97 0.00352384
9789.26 0.00282089
9803.86 0.00205072
9818.46 0.00169865
9833.06 0.00161328
9847.66 0.00192445
9854.96 0.00251384
9858.61 0.00313320
9862.26 0.00428628
9865.91 0.00677950
9867.73 0.00927294
9869.56 0.0138235
9871.38 0.0235067
9872.30 0.0330873
9873.21 0.0503632
9874.12 0.0865698
9875.03 0.183879
9875.49 0.309904
9875.95 0.629234
9876.17 1.01262
9876.40 1.88214
9876.52 2.79429
9876.63 4.52614
9876.69 6.01791
9876.74 8.29605
9876.80 11.8981
9876.86 17.6502
9876.89 22.6589
9876.93 28.2366
9877.00 35.3093
9877.04 33.1729
9877.07 28.2362
9877.14 17.6498
9877.20 11.5858
9877.26 7.91160
9877.33 5.62226
9877.39 4.18318
9877.51 2.53653
9877.63 1.69451
9877.76 1.20494
9877.88 0.901208
9878.12 0.556486
9878.37 0.376590
9878.61 0.271957
9879.10 0.160891
9879.59 0.106242
9880.08 0.0755117
9881.07 0.0439125
9882.05 0.0288500
9883.03 0.0205173
9884.99 0.0121011
9886.95 0.00814658
9888.91 0.00598108
9892.83 0.00381402
9896.76 0.00281007
9900.68 0.00226990
9908.53 0.00175502
9924.22 0.00149500
9939.91 0.00163517
9955.60 0.00219225
9963.45 0.00279732
9971.30 0.00392507
9975.22 0.00488387
9979.14 0.00635556
9983.07 0.00878015
9986.99 0.0131973
9990.91 0.0225801
9992.87 0.0318467
9994.83 0.0485439
9996.80 0.0834466
9997.78 0.117289
9998.76 0.176978
9999.74 0.297878
10000.7 0.602368
10001.2 0.964901
10001.7 1.77807
10002.0 2.64269
10002.2 4.19197
10002.3 5.62248
10002.4 7.62028
10002.6 10.6812
10002.7 15.3753
10002.8 24.4088
10003.0 30.3532
10003.2 24.4080
10003.3 15.3745
10003.5 10.0736
10003.6 7.03971
10003.7 5.11712
10003.9 3.85533
10004.1 2.38636
10004.4 1.61025
10004.6 1.15571
10004.9 0.868256
10005.4 0.540218
10005.9 0.365375
10006.5 0.264897
10007.0 0.200812
10007.5 0.157476
10008.6 0.103976
10009.6 0.0740474
10010.6 0.0554712
10011.7 0.0431580
10013.8 0.0283162
10015.9 0.0201035
10017.9 0.0150904
10020.0 0.0118219
10024.2 0.00792754
10028.4 0.00580594
10032.6 0.00452410
10036.7 0.00369928
10045.1 0.00274859
10053.4 0.00226452
10070.1 0.00189054
10086.8 0.00190624
10103.5 0.00222896
10111.9 0.00256502
10120.2 0.00317439
10124.4 0.00375634
10128.6 0.00501104
10132.8 0.0104753
10134.8 0.0303127
10135.9 0.102091
10136.4 0.342278
10136.7 1.02490
10136.8 2.49616
10136.9 4.92757
10136.9 7.02428
10136.9 11.2566
10137.0 17.3896
10137.0 22.4366
10137.0 17.3895
10137.1 11.2565
10137.1 5.52067
10137.2 3.26523
10137.3 1.38378
10137.5 0.469609
10137.9 0.143249
10138.8 0.0419842
10140.5 0.0144116
10144.0 0.00762527
10150.9 0.00729837
10157.9 0.00948013
10164.8 0.0139017
10168.3 0.0176367
10171.7 0.0232478
10175.2 0.0322608
10178.7 0.0479456
10182.1 0.0791175
10183.9 0.107552
10185.6 0.154575
10187.3 0.241059
10188.2 0.313820
10189.1 0.422536
10189.9 0.598759
10190.8 0.898226
