Se-77(n,tot) ENDF/B-VII.1
6000.00 14.0731
7000.00 13.5444
8000.00 13.1159
10000.0 12.4555
12500.0 11.8578
15000.0 11.4103
17000.0 11.1221
20000.0 10.7688
25000.0 10.3179
30000.0 9.97505
35000.0 9.70052
40000.0 9.47269
50000.0 9.10953
60000.0 8.82666
70000.0 8.59558
80000.0 8.40032
99999.9 8.08259
100000 8.07993
150000 7.98781
164124 7.95901
164124 7.95900
177801 7.92926
177802 7.92925
200000 7.87748
242134 7.76719
242134 7.76719
250000 7.74502
252974 7.73652
252975 7.73651
300000 7.59444
305048 7.57844
305049 7.57844
375156 7.29646
445263 7.10070
500000 6.90711
513714 6.85769
527427 6.81046
542700 6.75319
557972 6.69883
573245 6.64715
588517 6.59798
601067 6.55067
613617 6.50509
626167 6.46114
638717 6.41873
651267 6.37778
663817 6.33822
676367 6.29997
688917 6.26298
700000 6.22730
712500 6.18474
725000 6.14344
737500 6.10334
750000 6.06440
762500 6.02656
775000 5.98978
787500 5.95400
800000 5.91919
806337 5.90055
819001 5.86361
828524 5.83613
835211 5.81697
851408 5.76975
867606 5.72419
883803 5.68022
900000 5.63776
923453 5.57576
941436 5.52880
959418 5.48361
982618 5.42608
990622 5.40656
1.00000E+06 5.38392
1.01828E+06 5.34049
1.01828E+06 5.34049
1.03763E+06 5.29550
1.03763E+06 5.29549
1.06402E+06 5.23443
1.09042E+06 5.17625
1.11681E+06 5.12075
1.14320E+06 5.06774
1.14695E+06 5.06018
1.18788E+06 4.97986
1.19476E+06 4.96675
1.19477E+06 4.96674
1.20236E+06 4.95242
1.20236E+06 4.95241
1.20854E+06 4.94087
1.20854E+06 4.94086
1.24674E+06 4.87148
1.25000E+06 4.86571
1.26903E+06 4.83256
1.29403E+06 4.78988
1.31903E+06 4.74886
1.34402E+06 4.70942
1.36902E+06 4.67146
1.36902E+06 4.67146
1.38513E+06 4.64746
1.41385E+06 4.60587
1.44257E+06 4.56595
1.47128E+06 4.52759
1.50000E+06 4.49071
1.53125E+06 4.45253
1.56250E+06 4.41588
1.59375E+06 4.38067
1.62500E+06 4.34681
1.65625E+06 4.31424
1.68750E+06 4.28289
1.71875E+06 4.25268
1.75000E+06 4.22356
1.78125E+06 4.19678
1.81250E+06 4.17089
1.84375E+06 4.14585
1.87500E+06 4.12163
1.90625E+06 4.09819
1.93750E+06 4.07549
1.96875E+06 4.05350
2.00000E+06 4.03220
2.11237E+06 3.98243
2.22475E+06 3.93632
2.33712E+06 3.89343
2.44949E+06 3.85340
2.58015E+06 3.80859
2.71081E+06 3.76700
2.85541E+06 3.72314
3.00000E+06 3.68253
3.22371E+06 3.68168
3.46410E+06 3.68082
3.72242E+06 3.67998
4.00000E+06 3.67912
4.22949E+06 3.72053
4.47214E+06 3.76240
4.72871E+06 3.80475
5.00000E+06 3.84757
5.38966E+06 3.95181
5.80969E+06 4.05887
6.00000E+06 4.10575
6.48074E+06 4.22771
7.00000E+06 4.35329
7.04934E+06 4.36062
7.09868E+06 4.36796
7.14802E+06 4.37532
7.19737E+06 4.38270
7.24671E+06 4.39009
7.29605E+06 4.39749
7.34539E+06 4.40491
7.39473E+06 4.41235
7.43902E+06 4.41880
7.48331E+06 4.42527
7.52034E+06 4.43064
7.58030E+06 4.43898
7.64026E+06 4.44736
7.70021E+06 4.45578
7.76017E+06 4.46424
7.82013E+06 4.47273
7.88009E+06 4.48127
7.94004E+06 4.48984
8.00000E+06 4.49844
8.00742E+06 4.49863
8.06533E+06 4.49907
8.12325E+06 4.49976
8.18116E+06 4.50069
8.23907E+06 4.50186
8.30062E+06 4.50333
8.36218E+06 4.50506
8.42373E+06 4.50705
8.48528E+06 4.50929
8.55743E+06 4.51221
8.57126E+06 4.51234
8.58509E+06 4.51248
8.59892E+06 4.51264
8.61275E+06 4.51281
8.62658E+06 4.51299
8.64041E+06 4.51319
8.65424E+06 4.51339
8.66807E+06 4.51361
8.68190E+06 4.51385
8.69573E+06 4.51409
8.70956E+06 4.51435
8.72339E+06 4.51462
8.73723E+06 4.51490
8.75106E+06 4.51519
8.76489E+06 4.51550
8.77872E+06 4.51582
8.79255E+06 4.51615
8.80638E+06 4.51649
8.82021E+06 4.51685
8.83404E+06 4.51721
8.84787E+06 4.51759
8.86170E+06 4.51798
8.87553E+06 4.51839
8.88936E+06 4.51880
8.90319E+06 4.51923
8.91702E+06 4.51966
8.93085E+06 4.52011
8.94468E+06 4.52058
8.95851E+06 4.52105
8.97234E+06 4.52153
8.98617E+06 4.52203
9.00000E+06 4.52254
9.06085E+06 4.51683
9.12171E+06 4.51132
9.18256E+06 4.50599
9.24342E+06 4.50084
9.30427E+06 4.49588
9.36512E+06 4.49109
9.42598E+06 4.48648
9.48683E+06 4.48204
9.54807E+06 4.47776
9.60932E+06 4.47365
9.67056E+06 4.46971
9.73180E+06 4.46593
9.73515E+06 4.46568
9.75170E+06 4.46441
9.76826E+06 4.46314
9.78481E+06 4.46188
9.80136E+06 4.46064
9.81792E+06 4.45940
9.83447E+06 4.45817
9.85102E+06 4.45696
9.86758E+06 4.45575
9.88413E+06 4.45455
9.90068E+06 4.45336
9.91724E+06 4.45218
9.93379E+06 4.45101
9.95034E+06 4.44984
9.96689E+06 4.44869
9.98345E+06 4.44755
1.00000E+07 4.44641
1.00313E+07 4.44091
1.00625E+07 4.43545
1.00938E+07 4.43002
1.01250E+07 4.42463
1.01563E+07 4.41927
1.01875E+07 4.41395
1.02188E+07 4.40867
1.02500E+07 4.40342
1.02813E+07 4.39821
1.03125E+07 4.39303
1.03438E+07 4.38789
1.03750E+07 4.38279
1.04063E+07 4.37771
1.04375E+07 4.37267
1.04688E+07 4.36767
1.05000E+07 4.36270
1.05313E+07 4.35776
1.05625E+07 4.35286
1.05938E+07 4.34799
1.06250E+07 4.34315
1.06563E+07 4.33835
1.06875E+07 4.33357
1.07188E+07 4.32883
1.07500E+07 4.32413
1.07813E+07 4.31945
1.08125E+07 4.31481
1.08438E+07 4.31019
1.08750E+07 4.30561
1.09063E+07 4.30106
1.09375E+07 4.29654
1.09688E+07 4.29205
1.10000E+07 4.28760
1.10313E+07 4.28298
1.10625E+07 4.27837
1.10938E+07 4.27378
1.11250E+07 4.26921
1.11563E+07 4.26466
1.11875E+07 4.26012
1.12188E+07 4.25559
1.12500E+07 4.25109
1.12813E+07 4.24659
1.13125E+07 4.24212
1.13438E+07 4.23766
1.13750E+07 4.23321
1.14063E+07 4.22879
1.14375E+07 4.22437
1.14688E+07 4.21998
1.15000E+07 4.21560
1.15313E+07 4.21123
1.15625E+07 4.20688
1.15938E+07 4.20254
1.16250E+07 4.19822
1.16563E+07 4.19392
1.16875E+07 4.18963
1.17188E+07 4.18535
1.17500E+07 4.18110
1.17813E+07 4.17685
1.18125E+07 4.17262
1.18438E+07 4.16841
1.18750E+07 4.16421
1.19063E+07 4.16003
1.19375E+07 4.15586
1.19688E+07 4.15170
1.20000E+07 4.14757
1.20625E+07 4.13663
1.21250E+07 4.12580
1.21875E+07 4.11508
1.22500E+07 4.10446
1.23125E+07 4.09395
1.23750E+07 4.08355
1.24375E+07 4.07325
1.25000E+07 4.06305
1.25625E+07 4.05296
1.26250E+07 4.04297
1.26875E+07 4.03308
1.27500E+07 4.02330
1.28125E+07 4.01362
1.28750E+07 4.00404
1.29375E+07 3.99457
1.30000E+07 3.98520
1.30625E+07 3.97546
1.31250E+07 3.96581
1.31875E+07 3.95626
1.32500E+07 3.94679
1.33125E+07 3.93742
1.33750E+07 3.92814
1.34375E+07 3.91895
1.35000E+07 3.90985
1.35625E+07 3.90085
1.36250E+07 3.89194
1.36875E+07 3.88313
1.37500E+07 3.87441
1.38125E+07 3.86580
1.38750E+07 3.85728
1.39375E+07 3.84886
1.40000E+07 3.84055
1.41250E+07 3.82408
1.42500E+07 3.80803
1.43750E+07 3.79241
1.45000E+07 3.77722
1.46619E+07 3.75719
1.48237E+07 3.73792
1.50000E+07 3.71704
1.51250E+07 3.70228
1.52500E+07 3.68792
1.53750E+07 3.67397
1.55000E+07 3.66043
1.56250E+07 3.64731
1.57500E+07 3.63461
1.58750E+07 3.62235
1.60000E+07 3.61053
1.60313E+07 3.60660
1.60625E+07 3.60269
1.60938E+07 3.59880
1.61250E+07 3.59494
1.61563E+07 3.59110
1.61875E+07 3.58728
1.62188E+07 3.58349
1.62500E+07 3.57971
1.62813E+07 3.57596
1.63125E+07 3.57224
1.63438E+07 3.56853
1.63750E+07 3.56485
1.64063E+07 3.56120
1.64375E+07 3.55756
1.64688E+07 3.55395
1.65000E+07 3.55036
1.65313E+07 3.54679
1.65625E+07 3.54325
1.65938E+07 3.53973
1.66250E+07 3.53623
1.66563E+07 3.53276
1.66875E+07 3.52931
1.67188E+07 3.52588
1.67500E+07 3.52248
1.67813E+07 3.51910
1.68125E+07 3.51574
1.68438E+07 3.51241
1.68750E+07 3.50910
1.69063E+07 3.50581
1.69375E+07 3.50255
1.69688E+07 3.49931
1.70000E+07 3.49609
1.70625E+07 3.48899
1.71250E+07 3.48197
1.71875E+07 3.47502
1.72500E+07 3.46815
1.73125E+07 3.46135
1.73750E+07 3.45463
1.74375E+07 3.44798
1.75000E+07 3.44141
1.75625E+07 3.43491
1.76250E+07 3.42849
1.76875E+07 3.42214
1.77500E+07 3.41586
1.78125E+07 3.40967
1.78750E+07 3.40355
1.79375E+07 3.39750
1.80000E+07 3.39153
1.81041E+07 3.37674
1.82083E+07 3.36216
1.83124E+07 3.34777
1.84166E+07 3.33359
1.85207E+07 3.31961
1.86248E+07 3.30584
1.87290E+07 3.29226
1.88331E+07 3.27890
1.89421E+07 3.26480
1.90000E+07 3.25737
1.92500E+07 3.22542
1.95000E+07 3.19436
1.97500E+07 3.16421
2.00000E+07 3.13501
