Zr-94(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
66785.0 0.00707577
66902.5 0.00640371
67020.0 0.00731388
67137.4 0.00949321
67254.9 0.0135657
67372.3 0.0212433
67489.8 0.0361099
67594.9 0.0576838
67700.0 0.0719816
67805.1 0.0573273
67910.2 0.0358189
67984.8 0.0253488
68059.4 0.0184334
68134.0 0.0138580
68208.7 0.0107553
68357.9 0.00703032
68507.1 0.00501994
68656.3 0.00384791
68805.6 0.00313492
69104.0 0.00246104
69402.5 0.00243601
69700.9 0.00317367
69850.1 0.00411539
69999.4 0.00593802
70148.6 0.00976316
70223.2 0.0132202
70297.8 0.0184452
70403.9 0.0292291
70510.0 0.0363735
70616.1 0.0290452
70722.2 0.0182865
70836.5 0.0110871
70950.7 0.00726924
71064.9 0.00519338
71179.2 0.00405120
71293.4 0.00354064
71407.7 0.00383687
71464.8 0.00474414
71493.4 0.00571518
71521.9 0.00747024
71550.5 0.0109938
71564.8 0.0142103
71579.0 0.0194874
71593.3 0.0289636
71600.5 0.0367652
71607.6 0.0483297
71614.7 0.0663531
71621.9 0.0961565
71629.0 0.148620
71636.2 0.244053
71643.1 0.389590
71650.0 0.486565
71656.9 0.389427
71663.8 0.243906
71668.3 0.178017
71672.7 0.132537
71681.6 0.0794013
71690.5 0.0521185
71699.4 0.0367381
71708.3 0.0273166
71717.2 0.0211783
71735.0 0.0139520
71752.8 0.0100377
71770.6 0.00768405
71806.2 0.00511182
71841.7 0.00380401
71877.3 0.00304378
71948.5 0.00223032
72090.8 0.00159021
72233.1 0.00138323
72375.4 0.00141213
72446.6 0.00154482
72517.8 0.00183391
72588.9 0.00246837
72624.5 0.00307305
72660.1 0.00409598
72695.7 0.00600526
72713.5 0.00763659
72731.2 0.0101443
72749.0 0.0142519
72757.9 0.0173426
72766.8 0.0215438
72775.7 0.0274117
72780.2 0.0312217
72784.6 0.0357904
72789.1 0.0413162
72793.5 0.0479979
72798.0 0.0560596
72802.4 0.0656775
72809.3 0.0838639
72816.2 0.104645
72830.0 0.130598
72836.9 0.122939
72843.8 0.104589
72857.6 0.0656177
72872.2 0.0395398
72886.9 0.0254336
72901.5 0.0175172
72916.2 0.0127723
72930.8 0.00974248
72945.4 0.00770654
72974.7 0.00524242
73004.0 0.00387264
73033.3 0.00303819
73091.8 0.00212298
73150.4 0.00166803
73208.9 0.00142151
73326.0 0.00123001
73443.1 0.00129993
73501.7 0.00145546
73560.2 0.00175901
73618.8 0.00236147
73648.0 0.00288729
73677.3 0.00370178
73706.6 0.00504252
73735.9 0.00742727
73765.1 0.0120911
73779.8 0.0160844
73794.4 0.0218691
73817.2 0.0346864
73840.0 0.0432282
73862.8 0.0346422
73885.6 0.0218311
73901.3 0.0157203
73916.9 0.0116174
73948.2 0.00697034
73979.5 0.00466497
74010.8 0.00339282
74042.1 0.00262712
74073.5 0.00213510
74136.1 0.00157000
74198.7 0.00127955
74261.3 0.00112272
74386.5 0.00101957
74511.7 0.00113163
74574.4 0.00130885
74637.0 0.00165862
74699.6 0.00241296
74730.9 0.00314691
74762.2 0.00443534
74793.5 0.00700589
74809.2 0.00937046
74824.8 0.0133077
74840.5 0.0205713
74848.3 0.0267274
74856.1 0.0361144
74864.0 0.0513794
74871.8 0.0781273
74879.6 0.129556
74883.5 0.172817
74887.4 0.234688
74893.7 0.375180
74900.0 0.468782
74906.3 0.375067
74912.6 0.234611
74918.0 0.154519
74923.4 0.105873
74928.7 0.0758799
74934.1 0.0566186
74944.9 0.0346867
74955.6 0.0233471
74966.4 0.0167993
74977.2 0.0126991
74998.7 0.00806480
75020.2 0.00565276
75041.7 0.00424352
75084.8 0.00275213
75127.8 0.00202575
75170.8 0.00162317
75256.9 0.00122997
75343.0 0.00107265
75429.1 0.00102277
75601.2 0.00111297
75773.4 0.00147823
75859.5 0.00185244
75945.6 0.00249861
76031.7 0.00372603
76074.7 0.00479096
76117.7 0.00645353
76160.8 0.00923733
76203.8 0.0143456
76225.3 0.0185932
76246.9 0.0248598
76268.4 0.0343422
76289.9 0.0487042
76320.0 0.0777704
76350.0 0.0971214
76380.1 0.0776627
76410.1 0.0486344
76434.2 0.0329620
76458.3 0.0231240
76482.3 0.0168993
76506.4 0.0128220
76554.6 0.00808775
76602.7 0.00559544
76650.9 0.00414123
76699.1 0.00322565
76795.4 0.00219027
76891.7 0.00165780
76988.0 0.00135707
77180.6 0.00107709
77373.3 0.00101911
77565.9 0.00117181
77662.2 0.00143580
77710.4 0.00169947
77758.5 0.00217215
77806.7 0.00315003
77830.8 0.00408995
77854.9 0.00573727
77878.9 0.00903322
77891.0 0.0120842
77903.0 0.0172037
77915.1 0.0267579
77921.1 0.0349602
77927.1 0.0476555
77933.1 0.0686751
77939.1 0.106624
77942.1 0.137668
77945.2 0.182766
77948.2 0.249702
77951.2 0.348488
77955.6 0.557085
77960.0 0.696102
77964.4 0.556976
77968.8 0.348418
77972.6 0.231141
77976.3 0.159168
77980.0 0.114500
77983.7 0.0857356
77991.1 0.0527503
77998.6 0.0356083
78006.0 0.0256678
78013.4 0.0194397
78028.3 0.0123860
78043.2 0.00870628
78058.0 0.00655601
78087.8 0.00427827
78117.5 0.00316698
78147.2 0.00254923
78206.7 0.00193656
78325.6 0.00155329
78444.5 0.00150908
78682.3 0.00176451
78920.1 0.00237674
79157.9 0.00359320
79276.8 0.00465016
79395.7 0.00628855
79514.6 0.00899671
79633.5 0.0138616
79752.4 0.0235371
79811.9 0.0319677
79871.3 0.0443713
79960.7 0.0710631
80050.0 0.0887692
80139.4 0.0707843
80228.7 0.0441914
80311.9 0.0281242
80395.2 0.0187951
80478.4 0.0132596
80561.6 0.00980787
80728.1 0.00600574
80894.6 0.00414069
81061.0 0.00319052
81227.5 0.00290949
81310.7 0.00317444
81393.9 0.00424401
81435.6 0.00565123
81456.4 0.00689935
81477.2 0.00886331
81498.0 0.0121651
81518.8 0.0182166
81529.2 0.0232311
81539.6 0.0305851
81550.0 0.0416338
81555.2 0.0491181
81560.4 0.0582246
81567.8 0.0741175
81575.2 0.0922779
81590.0 0.114949
81597.4 0.108244
81604.8 0.0921922
81619.6 0.0580974
81633.5 0.0372483
81647.4 0.0251457
81661.3 0.0179659
81675.2 0.0134850
81702.9 0.00850843
81730.7 0.00598970
81758.5 0.00454716
81786.3 0.00364458
81841.8 0.00261421
81897.4 0.00206266
81952.9 0.00172680
82064.0 0.00134362
82286.2 0.000997445
82508.4 0.000838505
82952.8 0.000714520
83397.2 0.000734293
83841.6 0.000919445
84063.8 0.00112879
84286.0 0.00150471
84508.2 0.00224390
84619.3 0.00290423
84730.4 0.00396500
84841.5 0.00581541
84952.6 0.00943407
85008.2 0.0126501
85063.7 0.0177200
85119.3 0.0260811
85174.8 0.0400975
85237.4 0.0640710
85300.0 0.0800097
85362.6 0.0639226
85425.2 0.0400232
85480.5 0.0261331
85535.8 0.0178348
85591.1 0.0127985
85646.4 0.00960547
85757.0 0.00602721
85867.6 0.00422355
85978.2 0.00322199
86088.8 0.00263796
86310.0 0.00213209
86531.2 0.00220105
86641.8 0.00247150
86752.4 0.00299701
86863.0 0.00397963
86973.6 0.00592042
87028.9 0.00761665
87084.2 0.0102259
87111.9 0.0120562
87139.5 0.0143803
87167.2 0.0173335
87194.8 0.0210500
87228.6 0.0267065
87262.4 0.0331789
87330.0 0.0414263
87363.8 0.0393094
87397.6 0.0340305
87465.2 0.0234973
87504.8 0.0204422
87544.4 0.0216001
87564.2 0.0256327
87584.1 0.0359596
87594.0 0.0466404
87603.9 0.0656232
87613.8 0.102071
87623.7 0.175843
87631.8 0.276430
87640.0 0.343375
87648.2 0.275797
87656.3 0.174691
87665.7 0.102929
87675.1 0.0659384
87684.5 0.0458393
87693.9 0.0340115
87712.7 0.0215211
87731.5 0.0154262
87750.3 0.0119759
87769.1 0.00981734
87806.6 0.00733835
87881.7 0.00525749
87956.9 0.00465355
88032.0 0.00499752
88069.6 0.00564788
88107.1 0.00686946
88144.7 0.00916768
88182.3 0.0138221
88201.1 0.0180076
88219.8 0.0246200
88229.2 0.0293697
88238.6 0.0355148
88248.0 0.0434819
88257.4 0.0537079
88268.1 0.0682691
88278.7 0.0848995
88300.0 0.105634
88310.7 0.0994835
88321.3 0.0847739
88342.6 0.0535102
88357.6 0.0382359
88372.6 0.0280596
88387.6 0.0212803
88402.6 0.0166574
88432.6 0.0110527
88462.6 0.00797579
88492.6 0.00612825
88522.6 0.00494266
88582.6 0.00358257
88642.5 0.00288909
88702.5 0.00252610
88822.5 0.00235064
88942.5 0.00279729
89002.5 0.00338017
89062.5 0.00443912
89122.4 0.00647943
89152.4 0.00824007
89182.4 0.0109512
89212.4 0.0153883
89242.4 0.0232258
89272.4 0.0383963
89287.4 0.0512668
89302.4 0.0697654
89326.2 0.111338
89350.0 0.139008
89373.8 0.111204
89397.6 0.0696364
89416.4 0.0473866
89435.3 0.0333289
89454.1 0.0243757
89472.9 0.0184856
89510.6 0.0116060
89548.2 0.00795900
89585.9 0.00581610
89623.5 0.00445592
89698.8 0.00289405
89774.1 0.00206423
89849.4 0.00156931
90000.0 0.00102859
90000.0 0.0194937
99999.9 0.0190216
100000 0.0189914
105000 0.0186859
110000 0.0184548
115000 0.0182237
120000 0.0180430
125000 0.0178623
130000 0.0177472
135000 0.0176920
140000 0.0176121
141585 0.0175867
150000 0.0174522
160000 0.0173628
170000 0.0172734
175000 0.0172575
180000 0.0172416
185000 0.0172257
190000 0.0172098
195000 0.0171939
200000 0.0171933
210000 0.0171920
220291 0.0171908
230000 0.0171896
240000 0.0171883
250000 0.0171871
260000 0.0171858
270000 0.0171846
280000 0.0172051
290000 0.0171727
300000 0.0171402
310000 0.0171273
320000 0.0171144
330000 0.0169339
340000 0.0169962
350000 0.0170585
360000 0.0171208
370000 0.0171831
380000 0.0172454
390000 0.0173077
400000 0.0173700
410000 0.0171083
420000 0.0171824
430000 0.0172565
440000 0.0173306
450000 0.0174047
460000 0.0174182
470000 0.0174935
480000 0.0175689
490000 0.0176442
500000 0.0177196
520000 0.0178703
530000 0.0179456
540000 0.0180210
550000 0.0180963
560000 0.0185036
570000 0.0185822
580000 0.0186609
600000 0.0188182
620000 0.0189754
640000 0.0191327
645752 0.0191780
660000 0.0192900
680000 0.0194824
700000 0.0193879
720000 0.0192933
740000 0.0194689
760000 0.0197123
770000 0.0198033
780000 0.0198942
800000 0.0200761
820000 0.0201933
840000 0.0203959
851400 0.0205114
860000 0.0205986
880000 0.0208012
928619 0.0166695
928619 0.0166695
940000 0.0157023
960000 0.0132976
980000 0.0117667
1.00000E+06 0.0110146
1.05000E+06 0.00973362
1.10000E+06 0.00899374
1.10909E+06 0.00891718
1.15000E+06 0.00857260
1.20000E+06 0.00831490
1.21830E+06 0.00825479
1.25000E+06 0.00820168
1.29921E+06 0.00830667
1.30000E+06 0.00830835
1.31400E+06 0.00830512
1.31416E+06 0.00830454
1.31416E+06 0.00830453
1.35000E+06 0.00817142
1.36013E+06 0.00817556
1.39129E+06 0.00818829
1.39500E+06 0.00818981
1.39800E+06 0.00819103
1.40000E+06 0.00819185
1.44291E+06 0.00816843
1.45000E+06 0.00816456
1.47610E+06 0.00823944
1.48541E+06 0.00798982
1.48541E+06 0.00798971
1.50000E+06 0.00759836
1.53000E+06 0.00717017
1.57372E+06 0.00692791
1.60000E+06 0.00678229
1.64226E+06 0.00663122
1.68935E+06 0.00646287
1.68935E+06 0.00646286
1.69221E+06 0.00645265
1.73625E+06 0.00629521
1.77650E+06 0.00615132
1.80000E+06 0.00606731
1.83154E+06 0.00605230
1.83995E+06 0.00604829
1.90000E+06 0.00601971
1.94004E+06 0.00609646
1.94800E+06 0.00611171
2.00000E+06 0.00621138
2.04607E+06 0.00633003
2.07300E+06 0.00639938
2.07974E+06 0.00638085
2.07974E+06 0.00638085
2.08142E+06 0.00637623
2.16152E+06 0.00615604
2.17442E+06 0.00612058
2.17442E+06 0.00612058
2.19370E+06 0.00606758
2.24496E+06 0.00592667
2.25405E+06 0.00590168
2.25880E+06 0.00588862
2.27063E+06 0.00585610
2.28337E+06 0.00582108
2.28600E+06 0.00581385
2.30000E+06 0.00580441
2.33353E+06 0.00578180
2.35523E+06 0.00576716
2.39153E+06 0.00574268
2.39154E+06 0.00574268
2.40000E+06 0.00573697
2.42679E+06 0.00565506
2.42679E+06 0.00565505
2.50000E+06 0.00543121
2.53464E+06 0.00535213
2.53464E+06 0.00535213
2.60000E+06 0.00520291
2.63248E+06 0.00516823
2.63248E+06 0.00516823
2.72749E+06 0.00506679
2.72749E+06 0.00506678
2.90000E+06 0.00488258
3.00000E+06 0.00471885
3.20000E+06 0.00453510
3.40000E+06 0.00408467
3.60000E+06 0.00396694
3.78927E+06 0.00361389
3.80000E+06 0.00359387
4.00000E+06 0.00351622
4.17840E+06 0.00329969
4.20000E+06 0.00327347
4.40000E+06 0.00294372
4.50000E+06 0.00274846
4.60000E+06 0.00255319
4.62313E+06 0.00252663
4.80000E+06 0.00232356
4.80678E+06 0.00231715
4.90998E+06 0.00221956
5.00000E+06 0.00213443
5.09506E+06 0.00202802
5.20000E+06 0.00191054
5.36097E+06 0.00176686
5.40000E+06 0.00173202
5.50000E+06 0.00163425
5.58333E+06 0.00154381
5.60000E+06 0.00152572
5.62145E+06 0.00150921
5.63085E+06 0.00150198
5.72484E+06 0.00142964
5.80000E+06 0.00137179
6.00000E+06 0.00121786
6.80000E+06 0.000812401
7.00000E+06 0.000734724
7.27000E+06 0.000643762
8.00000E+06 0.000467995
8.19408E+06 0.000439331
8.30829E+06 0.000422463
8.30829E+06 0.000422462
8.60000E+06 0.000379379
9.00000E+06 0.000344376
9.43021E+06 0.000328622
9.50000E+06 0.000326066
9.65662E+06 0.000325179
9.65662E+06 0.000325179
9.76467E+06 0.000324567
9.76477E+06 0.000324566
1.00000E+07 0.000323234
1.02000E+07 0.000329390
1.10000E+07 0.000378273
1.16000E+07 0.000435290
1.16791E+07 0.000444275
1.20000E+07 0.000480724
1.24000E+07 0.000532067
1.30000E+07 0.000588988
1.35000E+07 0.000633605
1.40000E+07 0.000654401
1.45000E+07 0.000668959
1.50000E+07 0.000674495
1.51136E+07 0.000667424
1.51136E+07 0.000667423
1.60000E+07 0.000612253
1.70000E+07 0.000501879
1.80000E+07 0.000387165
1.90000E+07 0.000271285
2.00000E+07 0.000194411
