Nd-145(n,tot) ENDF/B-VII.1
345.015 4.40618
345.533 3.67723
346.051 3.23430
346.570 2.93680
347.088 2.72233
348.125 2.42988
349.162 2.23482
351.235 1.97749
353.308 1.80237
355.382 1.66633
359.528 1.45158
363.675 1.27465
367.822 1.11620
369.895 1.04226
371.968 0.977734
373.005 0.960216
373.523 0.964466
374.042 0.992051
374.560 1.08189
374.819 1.18696
375.078 1.39342
375.208 1.57416
375.338 1.85530
375.467 2.32088
375.597 3.16204
375.662 3.85866
375.726 4.89811
375.791 6.54024
375.856 9.34173
375.921 14.6696
375.953 19.3161
375.986 26.6070
376.018 38.8877
376.050 61.5787
376.067 80.5512
376.083 108.666
376.099 151.416
376.115 216.022
376.138 347.618
376.160 437.386
376.183 352.403
376.205 222.002
376.219 165.573
376.232 125.829
376.259 77.6655
376.286 52.0123
376.313 37.1498
376.340 27.8825
376.367 21.7507
376.421 14.4271
376.475 10.3918
376.529 7.94416
376.637 5.24127
376.745 3.85471
376.853 3.04754
376.961 2.53385
377.069 2.18526
377.285 1.75262
377.501 1.50156
377.934 1.22969
378.366 1.08754
378.798 0.999881
379.662 0.894219
381.391 0.781678
383.119 0.716869
383.119 0.716965
383.120 0.716951
383.120 0.716937
383.121 0.716909
383.123 0.716855
383.127 0.716748
383.134 0.716534
383.150 0.716108
383.180 0.715261
383.241 0.713599
383.363 0.710395
383.607 0.704492
384.094 0.694873
385.069 0.686707
386.044 0.701896
387.019 0.764248
387.995 0.943563
388.482 1.14156
388.970 1.51761
389.213 1.84001
389.457 2.33538
389.701 3.14795
389.945 4.60921
390.067 5.81958
390.188 7.63277
390.310 10.5219
390.432 15.5254
390.554 25.3340
390.615 34.1994
390.676 48.6358
390.737 74.4634
390.767 95.6447
390.798 126.811
390.828 175.289
390.859 254.605
390.889 393.271
390.920 641.325
390.950 1026.59
390.980 1284.19
391.010 1028.88
391.040 644.209
391.067 422.301
391.093 287.998
391.119 205.613
391.145 152.906
391.198 93.1060
391.250 62.2821
391.302 44.5113
391.355 33.3910
391.460 20.8307
391.564 14.2779
391.669 10.4438
391.774 8.00538
391.879 6.36184
392.088 4.34891
392.298 3.20996
392.717 2.03515
393.136 1.47466
393.555 1.16909
394.393 0.890428
395.231 0.847822
395.650 0.915918
396.069 1.09564
396.278 1.26566
396.488 1.53853
396.592 1.73795
396.697 2.00219
396.802 2.36147
396.907 2.86369
397.011 3.59361
397.116 4.70346
397.221 6.50181
397.273 7.84446
397.326 9.66470
397.378 12.2222
397.430 15.9542
397.483 21.6786
397.535 31.0250
397.588 47.7408
397.614 61.3976
397.640 81.4569
397.666 112.286
397.692 162.197
397.719 247.331
397.745 395.212
397.772 639.349
397.800 808.603
397.828 655.161
397.855 415.005
397.880 273.699
397.904 188.047
397.928 135.431
397.953 101.701
398.001 63.2831
398.050 43.3829
398.098 31.8000
398.147 24.5016
398.244 16.1814
398.341 11.7887
398.438 9.19588
398.633 6.42309
398.827 5.07329
399.021 4.34891
399.410 3.74744
399.798 3.69878
400.187 3.98397
400.964 5.51554
401.352 6.97274
401.741 9.24363
402.129 12.9464
402.518 19.4617
402.712 24.7259
402.907 32.4266
403.101 44.3272
403.295 64.1265
403.489 100.776
403.586 132.042
403.684 180.269
403.781 260.064
403.878 404.125
403.926 522.498
403.975 694.856
404.024 952.829
404.072 1336.97
404.141 2116.27
404.210 2613.20
404.279 2060.11
404.348 1266.93
404.412 794.186
404.476 520.769
404.540 359.173
404.604 258.762
404.668 193.156
404.731 148.366
404.859 93.4879
404.987 62.8127
405.115 44.3277
405.242 32.6903
405.370 25.4075
405.498 21.3296
405.562 20.3847
405.626 20.2132
405.690 20.9269
405.722 21.6757
405.754 22.7278
405.786 24.1365
405.817 25.9526
405.849 28.2558
405.881 31.1441
405.945 39.2374
406.009 51.8077
406.073 71.7053
406.137 104.330
406.201 161.079
406.233 205.561
406.265 267.580
406.297 356.825
406.328 487.728
406.360 684.101
406.392 978.575
406.441 1654.18
406.490 2181.69
406.539 1838.62
406.588 1208.70
406.627 850.348
406.666 617.823
406.705 465.848
406.744 363.894
406.822 241.227
406.899 173.677
406.977 132.540
407.055 105.529
407.211 73.0878
407.367 54.8117
407.523 43.3265
407.834 29.9601
408.146 22.5602
408.457 17.9266
409.080 12.5112
409.704 9.48890
410.327 7.58258
411.573 5.33847
412.819 4.07507
414.065 3.27001
416.558 2.30227
419.050 1.73337
421.543 1.34884
426.528 0.835339
431.513 0.482999
434.005 0.345460
436.498 0.242234
437.744 0.214194
438.367 0.210648
438.990 0.217588
439.613 0.239377
440.237 0.282841
440.860 0.359105
441.171 0.415000
441.483 0.487101
441.794 0.580222
442.106 0.700936
442.418 0.858529
442.729 1.06632
443.041 1.34428
443.352 1.72250
443.664 2.24921
443.975 3.00344
444.287 4.12434
444.598 5.87008
444.910 8.76928
445.221 14.0268
445.377 18.3891
445.533 24.9068
445.689 35.2122
445.845 52.7781
446.000 86.1425
446.078 115.154
446.156 160.501
446.234 236.413
446.312 375.255
446.351 490.276
446.390 658.498
446.429 910.791
446.468 1289.10
446.524 2082.41
446.580 2627.75
446.636 2121.93
446.692 1338.65
446.727 996.842
446.761 755.442
446.829 463.911
446.897 308.998
446.965 219.581
447.034 163.806
447.102 126.972
447.238 82.9590
447.375 58.6986
447.511 43.9394
447.784 27.6009
448.057 19.2004
448.330 14.2979
448.603 11.1762
448.876 9.06014
449.422 6.44902
449.968 4.95886
451.059 3.43060
452.151 2.76108
453.242 2.50533
454.334 2.52550
455.426 2.79944
456.517 3.37966
457.609 4.40777
458.701 6.18721
459.792 9.38565
460.884 15.6552
461.430 21.1934
461.976 29.9408
462.522 44.7917
463.067 72.6833
463.340 96.6408
463.613 133.615
463.886 194.442
464.159 303.071
464.159 303.178
464.160 303.502
464.160 303.827
464.162 304.477
464.164 305.729
464.169 308.310
464.178 313.506
464.197 324.329
464.234 347.578
464.309 401.383
464.458 548.527
464.608 775.303
464.757 1125.68
464.959 1821.57
465.160 2302.36
465.362 1863.27
465.563 1178.37
465.734 786.409
465.904 544.728
466.075 394.135
466.246 296.600
466.587 184.260
466.928 125.407
467.270 91.0006
467.611 69.2167
468.294 44.2146
468.976 30.9190
469.659 22.9862
471.024 14.3334
472.390 9.92602
473.755 7.36829
476.486 4.72889
479.216 3.77079
480.582 3.83071
481.947 4.46904
483.312 6.34197
483.995 8.33914
484.677 11.9858
485.360 19.5073
485.701 26.6199
486.043 38.8054
486.384 62.3040
486.555 83.2109
486.725 116.823
486.896 175.802
487.067 292.355
487.152 397.449
487.237 565.354
487.323 847.799
487.408 1333.01
487.499 2124.14
487.590 2643.16
487.681 2102.66
487.772 1306.42
487.849 859.967
487.926 587.558
488.003 419.300
488.080 311.255
488.233 188.084
488.387 124.460
488.541 87.7768
488.694 64.8824
489.002 39.1105
489.309 25.7755
489.617 18.0371
489.924 13.1705
490.232 9.92777
490.846 6.05800
491.461 4.00831
492.076 2.92156
492.691 2.47315
492.999 2.45736
493.306 2.58730
493.613 2.88330
493.921 3.38122
494.228 4.13979
494.536 5.25101
494.843 6.86273
495.151 9.21712
495.458 12.7292
495.765 18.1428
496.073 26.9062
496.380 42.0797
496.688 71.0465
496.842 96.1065
496.995 134.847
497.149 198.366
497.303 310.386
497.456 525.180
497.533 705.296
497.610 961.705
497.740 1586.86
497.870 2044.35
498.000 1683.22
498.130 1082.50
498.247 716.537
498.364 495.294
498.481 359.638
498.598 272.744
498.831 173.492
499.065 121.821
499.299 91.7291
499.533 72.7982
500.000 51.5348
500.629 38.9257
501.259 34.9222
501.888 36.7640
502.518 45.5042
503.147 67.0759
503.462 87.8053
503.776 122.184
504.091 183.519
504.406 305.235
504.563 414.045
504.720 585.564
504.878 867.658
505.035 1338.39
505.218 2174.87
505.400 2763.30
505.583 2247.81
505.765 1429.72
505.934 927.094
506.102 629.786
506.271 450.546
506.439 337.133
506.776 209.367
507.113 143.615
507.450 105.487
507.787 81.4112
508.461 53.7158
509.136 38.8491
509.810 29.8457
511.158 19.7501
512.506 14.3278
513.854 10.9155
514.528 9.60750
514.865 9.02230
515.202 8.49100
515.540 8.07314
515.708 7.97924
515.877 8.09820
516.045 8.79561
516.129 9.69901
516.214 11.5038
516.298 15.4363
516.340 19.1812
516.382 25.4544
516.424 36.8539
516.445 46.2068
516.466 59.8326
516.488 80.6776
516.509 113.667
516.530 168.623
516.551 260.669
516.575 429.588
516.600 556.563
516.612 534.264
516.625 464.159
516.649 303.861
516.673 198.913
516.697 137.472
516.721 100.750
516.745 77.6141
516.769 62.2478
516.793 51.5625
516.841 38.0744
516.889 30.1800
516.937 25.1359
517.033 19.2343
517.129 15.9762
517.225 13.9484
517.417 11.5851
517.609 10.2460
517.801 9.37100
518.185 8.25619
518.569 7.53442
518.953 6.99909
519.721 6.20614
521.256 5.11780
522.792 4.33542
525.863 3.22133
528.934 2.49419
532.005 2.20579
533.540 2.39566
535.076 3.13635
535.844 3.93443
536.612 5.29753
537.379 7.71627
538.147 12.3248
538.531 16.2539
538.915 22.2189
539.299 31.7818
539.683 48.2845
540.066 79.9284
540.258 107.603
540.450 150.960
540.642 223.691
540.834 356.606
540.930 466.399
541.026 626.797
541.122 866.849
541.218 1225.16
541.359 1991.94
541.500 2529.60
541.641 2055.73
541.782 1305.22
541.943 767.084
542.103 485.041
542.264 330.155
542.425 238.422
542.585 180.233
542.746 141.244
543.067 93.9633
543.388 67.4792
543.710 51.1434
544.352 32.7720
544.994 23.1244
545.637 17.3722
546.922 11.0291
548.207 7.69536
549.492 5.66596
552.062 3.33418
554.631 2.09820
555.916 1.75414
557.201 1.60947
558.486 1.73915
559.771 2.31007
560.414 2.86064
561.056 3.68196
561.699 4.89261
562.341 6.67950
562.341 6.68013
562.342 6.68249
562.343 6.68485
562.344 6.68957
562.347 6.69903
562.352 6.71799
562.363 6.75578
562.386 6.83249
562.430 6.98916
562.520 7.31598
562.698 8.02728
563.055 9.72103
563.768 14.6159
564.481 22.8602
565.195 37.6966
565.551 49.7235
565.908 67.1479
566.265 93.4116
566.621 135.010
566.978 205.265
567.335 333.930
567.513 439.826
567.691 593.714
567.870 821.782
568.048 1159.31
568.324 1927.88
568.600 2502.33
568.876 2078.24
569.152 1348.00
569.321 1019.14
569.490 783.444
569.827 495.208
570.165 339.642
570.502 248.304
570.840 190.519
571.177 151.738
571.852 104.445
572.527 77.6479
573.203 60.8844
574.553 41.6415
575.903 31.2377
577.253 24.8627
578.603 20.6068
579.953 17.5833
582.654 13.5831
585.354 11.0243
586.704 10.0265
588.054 9.11149
588.729 8.64850
589.067 8.40496
589.404 8.14953
589.742 7.89128
589.911 7.78101
590.079 7.72998
590.164 7.76194
590.248 7.87997
590.333 8.17126
590.417 8.84078
590.501 10.4532
590.544 12.0838
590.586 14.9294
590.628 20.3093
590.670 31.7217
590.691 42.4887
590.702 50.2587
590.712 60.2731
590.723 73.5982
590.733 91.1771
590.744 114.672
590.754 145.843
590.766 189.721
590.777 241.790
590.800 316.964
590.811 306.718
590.823 268.681
590.846 179.443
590.860 137.258
590.875 107.213
590.904 70.8629
590.932 51.3540
590.961 39.9046
590.990 32.6281
591.019 27.7449
591.077 21.7471
591.135 18.3044
591.193 16.1277
591.308 13.5794
591.424 12.1631
591.540 11.2698
591.656 10.6555
591.771 10.2056
592.003 9.58401
592.234 9.16576
592.697 8.61304
593.160 8.23885
593.622 7.95062
594.548 7.50313
596.399 6.83941
598.250 6.31696
600.102 5.87051
601.953 5.47254
602.878 5.28815
603.341 5.20141
603.804 5.12325
604.267 5.06947
604.498 5.06811
604.730 5.11286
604.845 5.17192
604.961 5.27998
605.077 5.48004
605.192 5.87158
605.308 6.72531
605.366 7.55593
605.424 8.98832
605.482 11.7320
605.511 14.1153
605.540 17.8270
605.568 23.9883
605.597 35.0781
605.626 57.0656
605.641 76.1895
605.655 103.990
605.678 166.790
605.700 211.022
605.723 172.674
605.745 111.703
605.761 80.9000
605.777 60.3495
605.793 46.6464
605.809 37.2822
605.842 25.8970
605.874 19.6146
605.906 15.7926
605.938 13.3080
606.002 10.3824
606.067 8.77937
606.131 7.80307
606.260 6.70874
606.388 6.13015
606.517 5.77906
606.646 5.54469
606.775 5.37679
607.032 5.14942
607.289 4.99807
607.804 4.79574
608.319 4.65282
608.834 4.53668
609.863 4.34182
611.922 4.01290
613.981 3.71560
618.099 3.14913
622.217 2.56733
626.335 1.91150
628.394 1.53669
630.453 1.13315
631.483 0.936044
632.512 0.773039
633.542 0.715297
634.056 0.778035
634.571 0.962701
634.828 1.12767
635.086 1.36404
635.343 1.69814
635.601 2.16791
635.858 2.83027
636.115 3.77131
636.373 5.12680
636.630 7.11802
636.887 10.1273
637.145 14.8460
637.402 22.6250
637.660 36.3560
637.788 47.3424
637.917 63.1032
638.046 86.6013
638.174 123.359
638.303 184.444
638.432 293.945
638.496 382.342
638.560 508.411
638.625 691.339
638.689 955.939
638.795 1588.21
638.900 2059.45
639.006 1706.02
639.111 1103.24
639.178 823.725
639.245 626.595
639.379 390.264
639.513 265.259
639.648 192.802
639.782 147.391
639.916 117.105
640.184 80.4220
640.452 59.7746
640.720 46.9276
641.257 32.2594
641.793 24.3841
642.330 19.5977
642.866 16.4397
643.403 14.2412
644.475 11.5527
645.012 10.8499
645.548 10.6587
646.085 11.4433
646.353 12.6610
646.621 15.1763
646.889 20.7590
647.023 26.1928
647.158 35.5525
647.292 53.3494
647.359 68.7628
647.426 92.6172
647.493 132.036
647.560 202.306
647.627 340.256
647.660 458.301
647.694 629.532
647.747 1019.55
647.800 1292.53
647.853 1051.31
647.906 670.190
647.949 457.750
647.992 324.201
648.036 239.241
648.079 183.520
648.165 118.320
648.251 83.6174
648.338 63.1040
648.424 49.9928
648.596 34.7856
648.769 26.5782
648.942 21.6141
649.287 16.0809
649.632 13.1580
649.977 11.3807
650.667 9.33542
651.357 8.17803
652.048 7.41538
653.428 6.43065
654.809 5.78353
656.189 5.30038
656.879 5.10763
657.225 5.03367
657.570 4.99677
657.915 5.06136
658.087 5.19514
658.260 5.50384
658.346 5.79304
658.433 6.25686
658.519 7.03894
658.605 8.45653
658.691 11.3341
658.735 13.9771
658.778 18.2951
658.821 25.9838
658.864 41.2174
658.886 54.8954
658.907 76.4144
658.929 112.075
658.950 171.496
658.975 277.728
659.000 353.212
659.025 289.540
659.050 186.822
659.066 140.032
659.081 107.265
659.113 67.8354
659.144 47.0373
659.175 35.0326
659.206 27.5462
659.238 22.5799
659.300 16.6174
659.363 13.2910
659.425 11.2434
659.550 8.93022
659.676 7.70399
659.801 6.96338
659.926 6.47404
660.051 6.12868
660.301 5.67404
660.551 5.38615
661.052 5.03160
661.552 4.80901
662.053 4.64632
663.053 4.40525
664.054 4.21938
665.055 4.06620
665.556 4.00750
665.806 3.99068
666.056 3.99586
666.306 4.05988
666.431 4.14868
666.556 4.33228
666.682 4.74854
666.744 5.16330
666.807 5.89184
666.869 7.31872
666.901 8.58652
666.932 10.5935
666.963 14.0260
666.994 20.4533
667.010 25.9027
667.026 33.9890
667.041 46.3748
667.057 65.3947
667.078 104.304
667.100 131.903
667.122 108.285
667.143 70.3675
667.157 52.8617
667.171 40.7323
667.199 26.3373
667.226 18.8023
667.254 14.5028
667.282 11.8265
667.309 10.0650
667.364 7.95505
667.420 6.78280
667.475 6.06239
667.585 5.25203
667.696 4.82236
667.807 4.56256
668.028 4.26745
668.249 4.10371
668.470 3.99730
668.912 3.86027
669.354 3.76821
669.796 3.69650
670.680 3.58176
672.449 3.40015
674.218 3.24561
677.755 2.97237
681.292 2.72179
681.292 2.72185
681.293 2.72182
681.293 2.72178
681.294 2.72172
681.296 2.72160
681.299 2.72135
681.307 2.72084
681.321 2.71984
681.350 2.71784
681.409 2.71382
681.525 2.70581
681.758 2.68983
682.223 2.65809
683.154 2.59582
684.085 2.53696
685.016 2.48744
685.948 2.46769
686.413 2.49002
686.879 2.57111
687.111 2.65870
687.344 2.80952
687.577 3.08020
687.810 3.60376
687.926 4.05685
688.042 4.75454
688.159 5.89458
688.275 7.91467
688.392 11.9572
688.450 15.6538
688.508 21.7293
688.566 32.6440
688.595 41.6141
688.624 54.8659
688.653 75.3922
688.683 108.983
688.712 167.140
688.741 270.133
688.770 435.488
688.800 549.643
688.830 445.024
688.859 282.058
688.885 187.312
688.911 129.535
688.937 93.8650
688.962 70.9129
689.014 44.6798
689.065 31.0458
689.116 23.0940
689.168 18.0745
689.270 12.3365
689.373 9.29128
689.476 7.47900
689.579 6.30735
689.681 5.50283
689.887 4.49191
690.092 3.89771
690.298 3.51365
690.503 3.24776
690.914 2.90579
691.325 2.69616
692.147 2.45821
692.969 2.37331
693.380 2.41348
693.791 2.58415
693.996 2.77195
694.202 3.09721
694.407 3.68306
694.613 4.81811
694.715 5.80034
694.818 7.30761
694.921 9.75714
695.023 14.0584
695.126 22.5103
695.178 30.0725
695.229 42.1684
695.280 63.1226
695.332 103.125
695.357 137.740
695.383 190.622
695.409 274.109
695.434 406.201
695.467 660.316
695.500 838.514
695.533 682.358
695.566 434.783
695.592 298.728
695.618 212.390
695.644 156.872
695.670 120.259
695.723 77.0750
695.775 53.9719
695.827 40.2291
695.879 31.4401
695.984 21.2153
696.088 15.7048
696.193 12.3813
696.297 10.2118
696.402 8.71030
696.611 6.80661
696.820 5.67765
697.029 4.94358
697.238 4.43361
697.656 3.77779
698.074 3.37657
698.910 2.90759
699.746 2.63372
700.582 2.44533
702.254 2.18108
703.927 1.98073
704.763 1.89222
705.599 1.81239
706.435 1.75560
706.853 1.75323
707.271 1.80110
707.480 1.86669
707.689 1.98960
707.898 2.22307
708.107 2.69369
708.211 3.10998
708.316 3.75921
708.420 4.83128
708.525 6.74832
708.629 10.5997
708.682 14.1261
708.734 19.8941
708.786 30.2056
708.812 38.5922
708.838 50.8615
708.865 69.6940
708.891 99.8245
708.917 150.578
708.943 237.796
708.972 385.979
709.000 489.543
709.029 398.194
709.057 253.754
709.084 164.438
709.110 111.698
709.137 79.9792
709.163 60.0129
709.216 37.4838
709.269 25.9452
709.322 19.2656
709.375 15.0699
709.481 10.2672
709.587 7.71391
709.693 6.18473
709.798 5.18958
709.904 4.50160
710.116 3.62589
710.328 3.10135
710.751 2.50908
711.175 2.18052
711.598 1.96522
712.445 1.68398
713.292 1.51160
713.716 1.47929
714.139 1.53953
714.351 1.64749
714.563 1.86507
714.775 2.29851
714.986 3.20209
715.092 4.01678
715.198 5.30085
715.304 7.43803
715.357 9.05613
715.410 11.2707
715.463 14.3982
715.516 18.9593
715.569 25.9456
715.622 37.2436
715.675 57.0453
715.701 72.8401
715.728 95.3598
715.754 128.885
715.780 180.344
715.807 262.737
715.833 394.802
715.867 647.950
715.900 830.051
715.933 680.606
715.967 436.609
716.006 256.033
716.045 162.518
716.084 111.371
716.123 81.2505
716.162 62.1188
716.201 49.3153
716.279 33.7427
716.357 24.9663
716.435 19.5214
716.591 13.3525
716.748 10.0764
716.904 8.10657
717.060 6.81455
717.216 5.91380
717.528 4.75446
717.841 4.04943
718.153 3.57874
718.465 3.24289
719.090 2.79386
719.714 2.50414
720.963 2.14060
722.212 1.90844
723.461 1.73646
725.960 1.47549
730.956 1.07278
735.952 0.708001
740.949 0.358444
743.447 0.223213
744.072 0.202033
744.696 0.189617
745.321 0.189011
745.945 0.204406
746.570 0.241642
747.194 0.308952
747.819 0.418227
748.443 0.586855
749.068 0.841111
749.693 1.22149
750.317 1.79310
750.942 2.66408
751.566 4.02464
752.191 6.22846
752.815 9.99157
753.440 16.9175
753.752 22.6636
754.064 31.1770
754.377 44.3954
754.689 66.1973
755.001 105.227
755.157 137.007
755.314 183.322
755.470 253.676
755.626 365.282
755.782 550.146
755.938 861.181
756.119 1420.42
756.300 1829.71
756.481 1508.76
756.662 971.980
756.839 623.042
757.015 420.472
757.192 300.263
757.368 225.049
757.721 141.067
758.074 98.1826
758.427 73.5218
758.780 58.1771
759.485 41.4849
760.191 34.9659
760.544 34.8599
760.897 37.8175
761.250 46.6802
761.427 55.6800
761.603 70.9401
761.780 98.6621
761.956 154.660
762.044 205.632
762.132 287.374
762.221 425.059
762.309 661.546
762.404 1056.26
762.500 1325.04
762.596 1069.54
762.691 677.803
762.781 436.372
762.871 295.736
762.960 211.945
763.050 159.414
763.230 100.795
763.409 70.9272
763.589 53.7047
763.768 42.8637
764.127 30.3887
764.486 23.6416
764.844 19.5008
765.562 14.7338
766.280 12.0693
766.998 10.3520
768.433 8.22882
769.869 6.93597
771.304 6.04894
774.175 4.88775
777.046 4.14551
779.917 3.61823
782.788 3.20567
783.505 3.10965
784.223 3.01320
784.582 2.96866
784.761 2.95259
784.941 2.95055
785.120 2.99098
785.210 3.05461
785.300 3.19265
785.389 3.51444
785.434 3.83718
785.479 4.39982
785.524 5.47804
785.546 6.40486
785.569 7.82509
785.591 10.1323
785.614 14.0912
785.636 21.4009
785.647 27.3073
785.658 35.4895
785.669 45.4879
785.679 57.2374
785.700 73.5903
785.721 61.6463
785.742 40.9943
785.759 29.1953
785.776 21.7107
785.793 16.8807
785.809 13.6937
785.843 9.90863
785.877 7.86420
785.911 6.63189
785.945 5.83244
786.013 4.88714
786.080 4.36264
786.148 4.03776
786.284 3.66367
786.419 3.45768
786.555 3.32752
786.826 3.17002
787.368 3.00753
787.910 2.91266
788.994 2.78534
790.077 2.69033
794.413 2.42605
803.085 2.20496
807.420 2.26055
811.756 2.49632
813.924 2.71893
816.092 3.04933
817.176 3.28248
817.718 3.43843
818.260 3.66223
818.802 4.08216
819.073 4.49909
819.344 5.29099
819.615 7.07839
819.750 8.91306
819.886 12.2719
820.021 19.2186
820.089 25.7245
820.157 36.5643
820.225 56.3214
820.258 72.6769
820.292 96.8283
820.326 134.352
820.360 195.355
820.394 300.430
820.428 484.663
820.464 797.021
820.500 1026.18
820.536 847.192
820.572 547.433
820.610 342.415
820.648 228.093
820.686 162.011
820.723 121.584
820.761 95.2038
820.799 77.2030
820.874 54.8633
820.950 42.0702
821.025 34.0531
821.176 24.9183
821.327 20.0948
821.478 17.2473
821.780 14.2498
822.082 12.8895
822.384 12.2899
822.988 12.2436
823.592 13.1482
824.196 14.9118
824.800 17.8318
825.404 22.7364
825.404 22.7385
825.405 22.7449
825.405 22.7513
825.407 22.7641
825.409 22.7897
825.414 22.8411
825.423 22.9447
825.443 23.1548
825.481 23.5875
825.558 24.5045
825.711 26.5778
826.018 31.9945
826.325 40.0389
826.632 52.8566
826.939 75.4183
827.092 93.9147
827.246 121.478
827.399 165.234
827.552 240.212
827.706 381.115
827.783 497.819
827.859 662.379
827.980 1012.44
828.100 1207.63
828.220 921.205
828.341 548.870
828.413 396.049
828.486 290.408
828.558 217.615
828.630 166.680
828.775 103.658
828.920 68.6953
829.065 47.7879
829.209 34.5422
829.354 25.7536
829.499 19.7085
829.789 12.3126
830.078 8.29552
830.368 5.99663
830.657 4.64979
830.947 3.86631
831.236 3.43525
831.815 3.19160
832.973 3.89936
834.132 5.38424
835.290 7.45601
837.606 13.9845
838.764 19.2368
839.922 26.8640
841.080 38.4718
842.239 57.1938
843.397 89.7439
844.555 152.187
845.134 206.094
845.713 288.170
846.292 417.071
846.871 620.672
847.636 1026.08
848.400 1322.99
849.165 1090.40
849.929 701.760
850.411 523.677
850.892 397.865
851.855 246.632
852.818 166.529
853.782 120.092
854.745 91.0054
855.708 71.6233
857.634 48.1766
859.560 34.9999
861.486 26.7964
865.339 17.3889
869.191 12.2443
873.044 8.97420
874.970 7.71233
876.896 6.59526
877.859 6.07673
878.341 5.83083
878.822 5.60553
879.304 5.43810
879.545 5.41440
879.785 5.49747
880.026 5.85953
880.147 6.30235
880.267 7.16935
880.387 9.04450
880.448 10.8472
880.508 13.9244
880.568 19.7056
880.598 24.6485
880.628 32.2179
880.658 44.4978
880.688 65.8881
880.718 106.283
880.733 139.556
880.748 186.419
880.774 300.911
880.800 381.732
880.826 311.519
880.852 199.653
880.868 149.702
880.884 114.632
880.915 72.2890
880.947 49.8794
880.979 36.9542
881.011 28.8574
881.043 23.4860
881.107 17.0386
881.170 13.4422
881.234 11.2265
881.362 8.71449
881.489 7.36809
881.617 6.53919
881.872 5.56371
882.127 4.98280
882.382 4.56911
882.892 3.95050
883.402 3.46054
883.657 3.27609
883.912 3.21127
884.167 3.51881
884.294 4.06308
884.422 5.28510
884.485 6.41108
884.549 8.18264
884.581 9.45099
884.613 11.0954
884.645 13.2602
884.677 16.1514
884.708 20.1212
884.740 25.6986
884.772 33.7787
884.804 45.8781
884.836 64.9304
884.868 96.2849
884.900 150.947
884.931 247.980
884.966 417.156
885.000 548.996
885.034 462.756
885.069 304.950
885.102 201.314
885.134 139.727
885.167 102.472
885.200 78.7713
885.233 62.9028
885.266 51.7921
885.332 37.6507
885.398 29.2936
885.463 23.9118
885.595 17.5601
885.727 14.0251
885.858 11.8149
886.121 9.23693
886.384 7.78679
886.648 6.85238
887.174 5.69277
887.700 4.96879
888.226 4.44631
889.279 3.68315
891.384 2.58787
893.489 1.68249
895.594 0.891525
896.646 0.617183
897.173 0.563915
897.436 0.574755
897.699 0.621491
897.962 0.716202
898.225 0.875576
898.488 1.12347
898.752 1.49393
899.015 2.03774
899.278 2.83085
899.541 3.99245
899.804 5.71480
900.067 8.32319
900.330 12.3913
900.593 19.0100
900.857 30.4181
901.120 51.7363
901.251 69.6365
901.383 96.3364
901.514 137.952
901.646 205.924
901.778 322.595
901.909 526.886
902.055 889.245
902.200 1170.83
902.346 985.791
902.491 647.705
902.664 387.367
902.837 250.503
903.010 175.053
903.183 130.046
903.356 101.204
903.529 81.6420
903.875 57.5113
904.221 43.6536
904.567 34.9001
905.259 24.7651
905.950 19.2907
906.642 16.0282
908.026 12.8816
909.410 12.9000
910.102 14.5320
910.794 18.3743
911.485 27.1836
911.831 35.7319
912.177 50.2373
912.523 77.0658
912.696 99.5659
912.869 133.297
913.042 186.483
913.215 275.280
913.388 433.168
913.561 723.085
913.731 1179.24
913.900 1504.41
914.070 1229.43
914.239 785.797
914.408 496.330
914.576 331.163
914.745 234.442
914.913 174.512
915.081 135.206
915.250 108.193
915.587 74.5325
915.924 55.1217
916.261 42.8619
916.934 28.6303
917.608 20.7546
917.945 18.0058
918.282 15.7920
918.619 14.1606
918.788 13.7353
918.956 13.9251
919.124 15.6714
919.209 17.9689
919.293 22.4862
919.377 31.9621
919.419 40.5985
919.461 54.3942
919.503 77.7149
919.546 120.079
919.567 154.588
919.588 203.825
919.609 275.842
919.630 379.854
919.665 637.438
919.700 839.461
919.735 710.844
919.770 472.415
919.807 304.467
919.844 209.035
919.880 152.994
919.917 118.220
919.954 95.2149
919.990 79.3083
920.064 59.1902
920.137 47.3524
920.210 39.7213
920.357 30.6421
920.503 25.5054
920.650 22.2197
920.943 18.2403
921.236 15.8738
921.530 14.2646
922.116 12.1369
922.702 10.7264
923.289 9.68194
924.461 8.17376
926.807 6.23309
929.152 4.90366
931.498 3.82521
933.843 2.83640
935.016 2.35239
935.602 2.12133
936.188 1.92161
936.775 1.82882
937.068 1.89993
937.361 2.18453
937.654 3.03221
937.801 3.98631
937.947 5.80026
938.021 7.33769
938.094 9.65432
938.167 13.3258
938.241 19.5526
938.314 31.1564
938.351 41.0154
938.387 55.9519
938.424 79.9833
938.461 121.058
938.497 196.723
938.534 342.513
938.567 559.402
938.600 713.178
938.633 582.087
938.666 371.714
938.692 259.757
938.717 186.932
938.742 139.441
938.767 107.654
938.818 69.5679
938.868 48.8347
938.919 36.3718
938.970 28.3376
939.071 18.9114
939.172 13.7680
939.273 10.6366
939.475 7.12492
939.677 5.26046
939.879 4.12590
940.283 2.82855
940.687 2.12149
941.091 1.71035
941.495 1.51192
941.899 1.53503
942.304 1.86604
942.506 2.20361
942.708 2.70829
942.910 3.44413
943.112 4.50618
943.314 6.04370
