Sr-88(n,g) ENDF/B-VII.1
127897 0.0430068
127898 0.149801
127899 0.419771
127899 1.08040
127900 4.74186
127900 9.47238
127900 4.74186
127901 1.08040
127901 0.512834
127902 0.191457
127903 0.0601627
127905 0.0171846
127910 0.00481673
127920 0.00148223
127939 0.000627800
127978 0.000406403
128055 0.000343569
128210 0.000314310
128519 0.000283157
129138 0.000237604
130375 0.000176841
131612 0.000139245
132231 0.000126154
132541 0.000122062
132695 0.000126074
132773 0.000151410
132811 0.000256976
132831 0.000675991
132840 0.00233560
132845 0.00863827
132847 0.0315296
132849 0.107240
132849 0.317765
132850 3.36714
132850 6.73416
132850 3.36713
132851 0.409101
132851 0.145093
132852 0.0402076
132855 0.0106346
132859 0.00280709
132868 0.000795355
132885 0.000285319
132921 0.000156469
132991 0.000123220
133131 0.000113067
133413 0.000107166
133975 9.99502E-05
135100 9.00292E-05
136225 8.45216E-05
136787 8.37179E-05
137069 8.51334E-05
137209 9.14027E-05
137280 0.000116230
137315 0.000215048
137332 0.000607554
137341 0.00215647
137346 0.00818429
137348 0.0309691
137349 0.111917
137349 0.316628
137350 2.83816
137350 5.66791
137350 2.83816
137351 0.422419
137351 0.132678
137352 0.0370924
137354 0.00983942
137358 0.00258614
137366 0.000717025
137382 0.000243757
137414 0.000123611
137478 9.35870E-05
137605 8.63326E-05
137860 8.53601E-05
138370 8.82189E-05
139390 0.000106064
139900 0.000129275
140409 0.000184004
140664 0.000244076
140919 0.000365324
141047 0.000477231
141174 0.000660827
141238 0.000798108
141270 0.000883196
141302 0.000981565
141334 0.00109615
141365 0.00122873
141397 0.00138263
141429 0.00155890
141460 0.00175617
141492 0.00197506
141523 0.00221023
141555 0.00244995
141680 0.00304258
141743 0.00286601
141806 0.00244618
141931 0.00155704
142099 0.000861150
142267 0.000539220
142434 0.000378268
142602 0.000289509
142938 0.000202971
143273 0.000166050
143944 0.000142131
144615 0.000143933
145958 0.000188837
146629 0.000237170
146964 0.000273555
147132 0.000302081
147216 0.000344043
147258 0.000470991
147279 0.000955276
147289 0.00285977
147295 0.0101139
147297 0.0366306
147299 0.125332
147299 0.421932
147300 3.71472
147300 7.41025
147300 3.69587
147301 0.991661
147301 0.337472
147302 0.110419
147303 0.0319712
147306 0.00881231
147311 0.00251861
147323 0.000874642
147345 0.000462402
147390 0.000365285
147481 0.000354530
147661 0.000382893
148022 0.000471394
148384 0.000601085
148745 0.000797117
149106 0.00111088
149467 0.00165318
149828 0.00271577
150009 0.00384243
150054 0.00440443
150099 0.00548778
150122 0.00664352
150144 0.00918753
150155 0.0119356
150167 0.0174759
150172 0.0226653
150178 0.0310881
150184 0.0458549
150189 0.0726220
150195 0.113963
150200 0.140885
150206 0.113232
150211 0.0727786
150215 0.0534511
150218 0.0404058
150226 0.0255724
150233 0.0181988
150241 0.0141377
150255 0.0101596
150270 0.00841765
150308 0.00691508
150345 0.00664845
150420 0.00697866
150570 0.00841509
150870 0.0103692
151170 0.00826472
151470 0.00518394
151755 0.00329676
152040 0.00221861
152325 0.00159727
152610 0.00123687
152895 0.00105349
153180 0.00106165
153323 0.00120089
153465 0.00156598
153536 0.00193317
153608 0.00255611
153679 0.00366912
153750 0.00569967
153820 0.00885350
153890 0.0109525
153960 0.00880502
154030 0.00562001
154092 0.00377106
154153 0.00265965
154215 0.00197925
154276 0.00154344
154399 0.00104312
154523 0.000778479
154769 0.000516602
155015 0.000390262
155507 0.000267078
155754 0.000234226
155877 0.000231054
155938 0.000269445
155969 0.000445445
155985 0.00115498
155992 0.00395461
155996 0.0144422
155998 0.0515658
155999 0.183555
155999 0.577860
156000 3.23446
156000 6.47734
156000 3.23446
156001 0.434890
156001 0.132543
156003 0.0365294
156005 0.00969829
156010 0.00267887
156019 0.000827264
156038 0.000357777
156076 0.000235793
156152 0.000199427
156303 0.000179918
156606 0.000157878
157213 0.000127818
158425 9.18655E-05
159637 7.14087E-05
160244 6.47806E-05
160547 6.38901E-05
160698 7.10627E-05
160774 0.000104634
160812 0.000240862
160831 0.000779756
160840 0.00291273
160845 0.0110015
160848 0.0419063
160849 0.152294
160849 0.497818
160850 3.39496
160850 6.79850
160850 3.39496
160851 0.497819
160851 0.178032
160852 0.0494459
160855 0.0130297
160859 0.00337910
160868 0.000898094
160885 0.000269204
160921 0.000110660
160991 7.04045E-05
161131 5.93348E-05
161413 5.47637E-05
161975 5.05371E-05
163100 4.50236E-05
165350 4.05167E-05
166475 4.22964E-05
167600 5.04260E-05
168162 6.03291E-05
168725 8.03257E-05
169006 9.84357E-05
169287 0.000127820
169569 0.000180317
169709 0.000226318
169780 0.000271131
169815 0.000356390
169832 0.000640425
169841 0.00173184
169846 0.00596435
169848 0.0219593
169849 0.0788294
169849 0.222986
169850 2.08889
169850 4.17123
169850 2.08889
169851 0.137908
169852 0.0397944
169853 0.0115110
169856 0.00328181
169862 0.00106263
169874 0.000490250
169899 0.000358422
169947 0.000354095
170044 0.000428381
170140 0.000547317
170237 0.000728973
170334 0.00102102
170431 0.00152317
170527 0.00245903
170624 0.00429662
170707 0.00687044
170790 0.00858397
170873 0.00685863
170956 0.00428804
171032 0.00275351
171108 0.00185242
171183 0.00131153
171259 0.000971800
171411 0.000592411
171562 0.000400042
171713 0.000290217
171865 0.000222093
172168 0.000145956
172471 0.000107563
172774 8.83573E-05
172925 8.58684E-05
173076 9.54046E-05
173228 0.000176806
173304 0.000518005
173342 0.00186649
173360 0.00703095
173370 0.0262325
173375 0.0905937
173377 0.283363
173378 0.723388
173379 1.40559
173379 2.88158
173380 5.72534
173380 4.80278
173381 2.88156
173381 1.40558
173382 0.798768
173383 0.322918
173385 0.105383
173389 0.0302552
173398 0.00823248
173416 0.00217133
173451 0.000594213
173520 0.000189106
173660 8.40309E-05
173939 5.34635E-05
174498 4.03280E-05
175615 3.19107E-05
176731 3.07815E-05
177011 3.30160E-05
177290 4.06475E-05
177569 8.40346E-05
177709 0.000256768
177779 0.000929047
177813 0.00346955
177831 0.0126031
177840 0.0416968
177844 0.119201
177846 0.268251
177847 0.458345
177848 0.827537
177849 1.34464
177850 1.65209
177851 1.34462
177852 0.827523
177852 0.540268
177853 0.354648
177855 0.185807
177856 0.112150
177858 0.0744978
177861 0.0387391
177864 0.0239539
177870 0.0116196
177876 0.00683716
177900 0.00184344
177949 0.000494750
178047 0.000144358
178242 5.47664E-05
178632 3.18396E-05
179022 2.73760E-05
179412 2.57219E-05
180192 2.45558E-05
180582 2.45293E-05
180777 2.49401E-05
180875 2.57246E-05
180923 2.66337E-05
180948 2.73628E-05
180960 2.78256E-05
180972 2.83598E-05
180983 2.89132E-05
180994 2.95269E-05
181005 3.01859E-05
181016 3.08595E-05
181038 3.20337E-05
181060 3.25217E-05
181082 3.20313E-05
181104 3.08560E-05
181148 2.83573E-05
181327 2.50218E-05
181506 2.45559E-05
181863 2.44767E-05
182578 2.48837E-05
184008 2.67417E-05
185438 3.08572E-05
186153 3.68384E-05
186510 5.09113E-05
186689 9.79951E-05
186778 0.000274066
186823 0.000930987
186845 0.00323144
186856 0.0104102
186862 0.0282695
186865 0.0596252
186866 0.0959387
186868 0.158848
186870 0.318038
186871 0.250221
186873 0.158844
186874 0.0892089
186876 0.0543825
186878 0.0258586
186884 0.00957898
186890 0.00487424
186896 0.00296990
186919 0.000859027
186966 0.000259295
187059 0.000102557
187246 7.72217E-05
187432 0.000151742
187525 0.000470299
187572 0.00170115
187595 0.00626911
187607 0.0221689
187613 0.0694568
187616 0.179330
187617 0.366545
187618 0.555721
187619 0.926136
187619 1.49757
187620 1.85095
187621 1.49756
187621 0.926123
187622 0.592552
187623 0.410367
187624 0.212655
187627 0.0842575
187632 0.0276980
187642 0.00802036
187662 0.00218682
187703 0.000597629
187785 0.000182741
187948 7.73145E-05
188275 5.22684E-05
188929 5.09608E-05
190236 6.86334E-05
190889 8.53923E-05
191543 0.000111872
192196 0.000156966
192523 0.000193230
192687 0.000221060
192768 0.000255362
192809 0.000347524
192829 0.000688327
192840 0.00200857
192845 0.00704715
192847 0.0263750
192849 0.0961669
192849 0.283504
192850 2.67311
192850 5.33188
192850 2.65904
192851 0.185065
192852 0.0527551
192854 0.0141905
192857 0.00383264
192864 0.00116671
192879 0.000478626
192907 0.000310147
192964 0.000277769
193078 0.000292344
193307 0.000353870
193763 0.000570890
193991 0.000764633
194220 0.00107606
194448 0.00164231
194562 0.00218478
194619 0.00266498
194676 0.00360018
194704 0.00452028
194731 0.00633280
194745 0.00803092
194759 0.0109051
194773 0.0161958
194786 0.0263790
194798 0.0407075
194810 0.0502827
194822 0.0408139
194834 0.0265980
194859 0.0121473
194871 0.00929597
194883 0.00760127
194908 0.00584222
194933 0.00504792
194982 0.00446299
195032 0.00434211
195230 0.00443362
195507 0.00347126
195784 0.00216557
196076 0.00130716
196368 0.000843227
196660 0.000582905
196952 0.000427172
197244 0.000328389
197536 0.000262897
198121 0.000187213
198705 0.000153722
199289 0.000155119
199581 0.000178818
199873 0.000243741
200019 0.000313575
200165 0.000442737
200311 0.000706016
200384 0.000939468
200457 0.00128733
200564 0.00201795
200670 0.00250400
200777 0.00201242
200883 0.00128088
200986 0.000826572
201088 0.000567194
201190 0.000415153
201293 0.000321410
201498 0.000219436
201703 0.000170860
201907 0.000148179
202112 0.000146596
202215 0.000160694
202317 0.000209261
202368 0.000277552
202420 0.000462805
202471 0.00131050
202496 0.00368344
202503 0.00540257
202509 0.00865114
202516 0.0156673
202519 0.0223160
202522 0.0328330
202526 0.0527615
202530 0.0656297
202534 0.0522396
202538 0.0328305
202541 0.0223148
202545 0.0156668
202548 0.0114356
202551 0.00865141
202557 0.00540317
202564 0.00368424
202577 0.00203936
202589 0.00131582
202615 0.000706168
202640 0.000466443
202691 0.000281649
202742 0.000214402
202845 0.000168437
202947 0.000157902
203151 0.000171271
203355 0.000219141
203764 0.000638264
203866 0.00103410
203917 0.00140143
203968 0.00201673
204019 0.00316658
204045 0.00415068
204070 0.00567087
204096 0.00819335
204121 0.0127157
204134 0.0164174
204147 0.0217320
204159 0.0296455
204172 0.0412164
204191 0.0659494
204210 0.0822940
204229 0.0657892
204248 0.0412004
204263 0.0276955
204279 0.0192605
204294 0.0139482
204310 0.0104811
204340 0.00646952
204371 0.00436351
204402 0.00313543
204433 0.00236112
204494 0.00148002
204556 0.00101818
204618 0.000746816
204741 0.000457499
204864 0.000314360
204987 0.000233269
205233 0.000149205
205480 0.000108546
205726 8.56678E-05
206218 6.19094E-05
207204 4.35745E-05
208189 3.65412E-05
210159 3.15575E-05
211145 3.11080E-05
211637 3.20262E-05
211883 3.60253E-05
212007 5.19319E-05
212068 0.000115232
212099 0.000366463
212114 0.00135618
212122 0.00519573
212126 0.0191620
212128 0.0659570
212129 0.216020
212130 3.00030
212130 6.00704
212130 3.00030
212131 0.465104
212131 0.185053
212132 0.0555247
212135 0.0159208
212139 0.00429025
212147 0.00113394
212164 0.000309880
212198 0.000101205
212265 4.84898E-05
212400 3.53240E-05
212670 3.21884E-05
213210 3.19879E-05
213750 3.38505E-05
214020 4.02074E-05
214155 6.46597E-05
214222 0.000161441
214256 0.000542791
214273 0.00203808
214281 0.00768603
214285 0.0279286
214288 0.0932309
214289 0.285511
214289 0.638763
214290 2.49009
214290 4.97295
214290 2.48289
214291 0.530346
214292 0.221584
214293 0.0696294
214296 0.0195791
214301 0.00531003
214311 0.00140416
214331 0.000382156
214372 0.000120580
214454 5.47158E-05
214618 3.83799E-05
214945 3.47344E-05
215599 3.48958E-05
216908 3.78942E-05
219525 4.95045E-05
220833 6.00627E-05
222142 7.72972E-05
223450 0.000109142
224105 0.000139041
224432 0.000170337
224595 0.000230493
224677 0.000426455
224718 0.00116383
224739 0.00391806
224749 0.0136320
224754 0.0440214
224756 0.123673
224758 0.272743
224758 0.438182
224759 0.815214
224760 1.31820
224760 1.62788
224761 0.815208
224762 0.370709
224763 0.207490
224764 0.0849777
224768 0.0288784
224774 0.00860966
224788 0.00245633
224814 0.000781008
224867 0.000348391
224973 0.000262556
225080 0.000340827
225133 0.000665344
225159 0.00173651
225173 0.00473070
225179 0.0108855
225182 0.0194272
225184 0.0277037
225186 0.0399402
225188 0.0642654
225190 0.0795816
225192 0.0642637
225194 0.0399394
225197 0.0243351
225199 0.0154866
225203 0.00771734
225208 0.00459100
225212 0.00306445
225221 0.00168491
225230 0.00111538
225267 0.000480928
225339 0.000306162
225484 0.000276556
225773 0.000316685
226062 0.000392569
226351 0.000514235
226640 0.000725704
226930 0.00115621
227074 0.00157369
227219 0.00232310
227291 0.00294470
227363 0.00387063
227436 0.00530147
227508 0.00753658
227599 0.0116559
227690 0.0144657
227755 0.0131214
227819 0.0103275
227872 0.00827991
227977 0.00579435
228081 0.00470009
228290 0.00390273
228526 0.00302156
228761 0.00224410
228939 0.00194175
229118 0.00185116
229296 0.00193052
229474 0.00216017
229656 0.00253404
229837 0.00299996
230019 0.00341883
230200 0.00357332
230563 0.00284763
230926 0.00181273
231177 0.00131627
231427 0.000981531
231928 0.000599661
232429 0.000408919
232679 0.000353051
232804 0.000347292
232867 0.000410933
232898 0.000698303
232914 0.00182474
232922 0.00594518
232926 0.0197696
232928 0.0614626
232929 0.157883
232929 0.696161
232930 1.39202
232931 0.696158
232931 0.231780
232932 0.102893
232933 0.0360718
232936 0.0109623
232942 0.00326349
232953 0.00107901
232975 0.000494144
233019 0.000337272
233107 0.000286644
233283 0.000254854
233636 0.000217352
234341 0.000171526
235047 0.000148391
235399 0.000153690
235488 0.000166166
235576 0.000204036
235664 0.000397013
235708 0.00102979
235730 0.00272581
235741 0.00605150
235747 0.0104068
235749 0.0143670
235752 0.0200813
235760 0.0401463
235764 0.0319425
235768 0.0200797
235773 0.0107555
235778 0.00638380
235784 0.00417006
235789 0.00293110
235799 0.00168821
235809 0.00111939
235830 0.000624309
235851 0.000424626
235892 0.000266853
235934 0.000207131
236017 0.000161606
236100 0.000144433
236431 0.000125032
237095 0.000117423
238421 0.000120477
239748 0.000140323
240412 0.000162492
240743 0.000195090
240909 0.000285113
240992 0.000599976
241033 0.00168120
241054 0.00491788
241065 0.0125615
241070 0.0250666
241072 0.0386021
241075 0.0619907
241080 0.123719
241083 0.0988059
241085 0.0619885
241089 0.0303543
241093 0.0170694
241097 0.0106511
241101 0.00731254
241109 0.00404218
241117 0.00260074
241132 0.00137857
241148 0.000893113
241179 0.000517315
241211 0.000377962
241274 0.000276098
241336 0.000241267
241588 0.000217159
242090 0.000240835
243095 0.000346829
243598 0.000438031
244100 0.000577273
244603 0.000812895
244854 0.00105055
244980 0.00145567
245042 0.00263838
245074 0.00644583
245090 0.0171563
245097 0.0402194
245101 0.0731326
245103 0.105818
245105 0.155874
245110 0.310571
245112 0.248488
245115 0.155878
245118 0.0770964
245122 0.0430922
245129 0.0189558
245137 0.0107611
245144 0.00717663
245159 0.00415648
245174 0.00296943
245203 0.00207012
245232 0.00175649
245291 0.00156652
245350 0.00154687
245585 0.00181386
245820 0.00231890
245937 0.00279383
245996 0.00360596
246025 0.00577828
246040 0.0113240
246047 0.0217563
246051 0.0351945
246054 0.0640787
246060 0.125217
246063 0.100143
246066 0.0641107
246069 0.0363068
246072 0.0231332
246079 0.0122854
246086 0.00825416
246093 0.00637440
246106 0.00476165
246120 0.00412871
246149 0.00367556
246177 0.00357493
246234 0.00363738
246348 0.00401474
246575 0.00497651
247030 0.00619895
247485 0.00493196
247940 0.00307851
248450 0.00180324
248960 0.00114023
249470 0.000778679
249980 0.000566352
250490 0.000433132
251000 0.000345090
251510 0.000284823
251765 0.000263201
251892 0.000259641
251956 0.000281562
251988 0.000385865
252004 0.000804644
252012 0.00246232
252016 0.00889461
252018 0.0330292
252019 0.117248
252020 2.03793
252020 4.07023
252020 2.03793
252021 0.0990130
252022 0.0301374
252024 0.00810936
252028 0.00230547
252037 0.000768970
252053 0.000372745
252086 0.000270186
252152 0.000240640
252283 0.000226064
252546 0.000209866
253072 0.000186639
254123 0.000160654
255174 0.000162899
255437 0.000174343
255700 0.000204838
255831 0.000243807
255963 0.000346006
256094 0.000822678
256160 0.00228660
256176 0.00346182
256193 0.00590213
256201 0.00822821
256209 0.0121787
256217 0.0194072
256225 0.0332509
256240 0.0663581
256247 0.0531086
256255 0.0332487
256263 0.0189367
256272 0.0117485
256280 0.00788224
256289 0.00562995
256306 0.00328968
256323 0.00217756
256357 0.00120001
256391 0.000797979
256459 0.000480783
256527 0.000363629
256663 0.000283323
256799 0.000264532
257071 0.000282435
257343 0.000345272
257616 0.000472757
257888 0.000746717
258024 0.00101004
258160 0.00145922
258296 0.00228575
258364 0.00295419
258398 0.00338135
258432 0.00388139
258462 0.00438266
258492 0.00493769
258521 0.00553772
258551 0.00615276
258581 0.00674434
258611 0.00725158
258670 0.00778949
258789 0.00691275
258849 0.00672547
258878 0.00735490
258908 0.00948595
258926 0.0126427
258943 0.0199168
258952 0.0275588
258960 0.0415334
258965 0.0533316
258969 0.0703381
258974 0.0966582
258978 0.135543
258984 0.215273
258990 0.268467
258996 0.215128
259002 0.135274
259008 0.0853833
259014 0.0572770
259020 0.0404656
259026 0.0302159
259037 0.0187870
259049 0.0130257
259061 0.00973159
259072 0.00766836
259096 0.00531286
259119 0.00403581
259143 0.00325136
259189 0.00234553
259283 0.00150265
259376 0.00109386
259563 0.000687356
259750 0.000488494
259937 0.000374164
260124 0.000301974
260498 0.000219117
260871 0.000175202
261245 0.000149339
261993 0.000122582
262740 0.000112029
263488 0.000113276
263862 0.000122168
264236 0.000149691
264423 0.000185749
264516 0.000219114
264609 0.000274640
264703 0.000376932
264796 0.000594642
264843 0.000807522
264890 0.00117774
264937 0.00188090
264960 0.00246843
264983 0.00329824
265002 0.00419551
265012 0.00470242
265022 0.00522081
265031 0.00571230
265041 0.00612521
265060 0.00650155
265098 0.00521884
265137 0.00329631
265181 0.00193265
265225 0.00123253
265269 0.000853732
265313 0.000632229
265402 0.000401318
265490 0.000291269
265578 0.000230815
265666 0.000194300
265843 0.000154403
266196 0.000123031
266548 0.000111645
267254 0.000104620
267607 0.000103962
267784 0.000104007
267872 0.000104194
267916 0.000104694
267938 0.000106514
267949 0.000113604
267954 0.000141320
267957 0.000252813
267959 0.000698476
267959 0.00247647
267960 0.00732784
267960 0.0282817
267960 0.425845
267960 0.851586
267960 0.425845
267960 0.0282817
267960 0.00732784
267961 0.00247647
267961 0.000793354
267963 0.000276566
267965 0.000147275
267970 0.000114953
267981 0.000106912
268001 0.000104909
268043 0.000104471
268125 0.000104512
268290 0.000104899
268620 0.000106007
269280 0.000109147
269940 0.000113434
270270 0.000116676
270435 0.000121477
270517 0.000136284
270559 0.000192909
270579 0.000415729
270590 0.00128647
270595 0.00470002
270597 0.0177113
270599 0.0647179
270600 1.84520
270600 3.69522
270600 1.84520
270601 0.124644
270602 0.0354743
270604 0.0100350
270607 0.00274623
270614 0.000785044
270628 0.000287450
270655 0.000160954
270710 0.000129592
270820 0.000122546
271040 0.000122466
271480 0.000126084
272359 0.000135392
274118 0.000159930
275877 0.000196487
276757 0.000229825
277196 0.000284553
277416 0.000449717
277526 0.00105359
277581 0.00326504
277609 0.0107813
277622 0.0325146
277629 0.0812141
277633 0.153900
277636 0.351978
277640 0.704159
277642 0.566722
277644 0.351969
277646 0.201328
277648 0.125286
277653 0.0597073
277662 0.0222058
277679 0.00703960
277714 0.00214383
277785 0.000760049
277926 0.000401666
278067 0.000348030
278208 0.000350369
278349 0.000391293
278490 0.000519765
278561 0.000690814
278596 0.000853624
278631 0.00113366
278666 0.00168075
278684 0.00217105
278702 0.00296676
278719 0.00438930
278737 0.00723977
278746 0.00985130
278755 0.0140999
278763 0.0214108
278772 0.0343250
278781 0.0548028
278790 0.0682208
278799 0.0545550
278808 0.0343215
278814 0.0252927
278819 0.0190822
278830 0.0116578
278841 0.00776248
278852 0.00553113
278863 0.00414242
278874 0.00324040
278896 0.00217267
278940 0.00124132
278984 0.000861403
279073 0.000562810
279161 0.000451625
279337 0.000372177
279513 0.000347771
280219 0.000347946
280924 0.000379514
281277 0.000401782
281453 0.000424229
281542 0.000477721
281586 0.000671448
281608 0.00142027
281619 0.00428719
281624 0.0148300
281627 0.0521974
281628 0.168224
281629 0.454231
281630 2.31094
281630 4.62147
281630 2.31094
281631 0.381973
281632 0.135737
281634 0.0411374
281637 0.0116026
281643 0.00335037
281656 0.00117649
281681 0.000613424
281732 0.000473639
281834 0.000444161
282038 0.000448799
282445 0.000475736
283260 0.000540968
285363 0.000755463
286415 0.000888467
286940 0.00100579
287203 0.00127300
287269 0.00152473
287335 0.00221584
287368 0.00315126
287400 0.00568730
287417 0.00905097
287433 0.0177578
287441 0.0285543
287450 0.0542045
287454 0.0826478
287458 0.140574
287460 0.196009
287462 0.283087
287464 0.443978
287466 0.723361
287468 1.15564
287470 1.44575
287472 1.15562
287474 0.723344
287476 0.454361
287478 0.294609
287480 0.202857
287482 0.149212
287486 0.0875873
287490 0.0579071
287498 0.0305532
287506 0.0190012
287521 0.00966672
287537 0.00608643
287600 0.00234582
287726 0.00134736
287978 0.00110459
288482 0.00106772
289490 0.00107110
292605 0.000832391
295720 0.000514296
296767 0.000435368
297291 0.000402715
297552 0.000390419
297683 0.000388307
297749 0.000390713
297781 0.000394469
297798 0.000398980
297806 0.000404848
297814 0.000424926
297820 0.000452727
297826 0.000427600
297832 0.000412586
297839 0.000409431
297852 0.000411065
297878 0.000423131
297930 0.000486334
297982 0.000799754
298008 0.00175960
298021 0.00405393
298027 0.00787281
298031 0.0119908
298034 0.0194889
298040 0.0386389
298043 0.0311316
298046 0.0194874
298050 0.0110219
298054 0.00683985
298062 0.00336191
298069 0.00204566
298077 0.00143668
298092 0.000901294
298107 0.000682900
298138 0.000507848
298168 0.000440769
298291 0.000367132
298535 0.000336946
299023 0.000309371
300000 0.000268211
300000 0.00229000
350000 0.00206500
400000 0.00206890
450000 0.00209740
500000 0.00214550
600000 0.00228750
700000 0.00247610
801840 0.00270290
886000 0.00291090
1.00000E+06 0.00321770
1.10670E+06 0.00352940
1.20000E+06 0.00382180
1.30000E+06 0.00415670
1.40000E+06 0.00451560
1.50000E+06 0.00490030
1.60000E+06 0.00531270
1.70000E+06 0.00575480
1.80000E+06 0.00622840
1.85720E+06 0.00651420
1.90910E+06 0.00511160
1.94250E+06 0.00489020
2.00000E+06 0.00464460
2.25000E+06 0.00430380
2.50000E+06 0.00455090
2.76550E+06 0.00494710
3.00000E+06 0.00364310
3.18820E+06 0.00353160
3.25540E+06 0.00349200
3.25543E+06 0.00349197
3.52660E+06 0.00323320
3.52661E+06 0.00323319
3.56330E+06 0.00319910
3.56332E+06 0.00319906
3.62590E+06 0.00308610
3.62594E+06 0.00308589
3.67680E+06 0.00278670
3.67681E+06 0.00278669
3.99800E+06 0.00244560
4.06570E+06 0.00233500
4.06572E+06 0.00233494
4.08190E+06 0.00229510
4.08191E+06 0.00229508
4.08540E+06 0.00228640
4.08545E+06 0.00228632
4.21830E+06 0.00206100
4.21890E+06 0.00205860
4.27570E+06 0.00196280
4.27571E+06 0.00196279
4.31770E+06 0.00189800
4.34900E+06 0.00184830
4.34904E+06 0.00184824
4.41830E+06 0.00173290
4.41832E+06 0.00173287
4.46450E+06 0.00167230
4.46455E+06 0.00167225
4.50310E+06 0.00162800
4.53650E+06 0.00158950
4.56580E+06 0.00155750
4.58470E+06 0.00153560
4.61220E+06 0.00150160
4.75000E+06 0.00131270
5.00000E+06 0.00100830
5.25000E+06 0.000798310
5.50000E+06 0.000653930
5.75000E+06 0.000546790
6.00130E+06 0.000462820
6.25000E+06 0.000404360
6.50000E+06 0.000353590
6.75000E+06 0.000310900
7.00130E+06 0.000273960
7.25000E+06 0.000243590
7.50000E+06 0.000218400
7.75000E+06 0.000197870
8.00130E+06 0.000180640
8.25000E+06 0.000168520
8.48340E+06 0.000160260
8.70000E+06 0.000155240
8.88600E+06 0.000152740
9.00000E+06 0.000152020
9.32880E+06 0.000153300
9.65000E+06 0.000175650
1.00000E+07 0.000200000
1.02500E+07 0.000262500
1.05000E+07 0.000325000
1.07340E+07 0.000383500
1.10000E+07 0.000450000
1.12400E+07 0.000522000
1.12405E+07 0.000522159
1.16460E+07 0.000643800
1.18500E+07 0.000705000
1.21890E+07 0.000787800
1.24000E+07 0.000830000
1.27000E+07 0.000890000
1.30000E+07 0.000950000
1.32500E+07 0.000994090
1.35000E+07 0.00103820
1.37500E+07 0.00108230
1.40000E+07 0.00112640
1.43710E+07 0.00113380
1.47600E+07 0.00113490
1.50000E+07 0.00113390
1.55000E+07 0.00113300
1.60000E+07 0.00113620
1.65000E+07 0.00114060
1.70000E+07 0.00113900
1.75000E+07 0.00112480
1.80000E+07 0.00109680
1.85000E+07 0.00105950
1.90000E+07 0.00102100
1.94000E+07 0.000994230
1.97660E+07 0.000975540
2.00000E+07 0.000967000
