Gd-160(n,g) ENDF/B-VII.1
2770.14 0.0121258
2780.83 0.0157728
2786.17 0.0198367
2791.52 0.0275484
2794.19 0.0341657
2796.87 0.0443637
2799.54 0.0611984
2802.21 0.0918411
2803.55 0.117589
2804.88 0.156710
2806.22 0.220441
2807.56 0.334480
2808.23 0.428923
2808.89 0.570261
2809.56 0.795850
2810.23 1.18851
2810.56 1.50408
2810.90 1.96403
2811.06 2.27713
2811.23 2.67108
2811.40 3.17598
2811.57 3.83723
2811.73 4.72560
2811.90 5.95607
2812.07 7.72441
2812.23 10.3832
2812.40 14.6089
2812.48 17.7177
2812.57 21.7917
2812.65 27.3648
2812.73 34.9333
2812.82 45.5647
2812.90 60.0058
2813.05 95.7537
2813.20 117.634
2813.35 92.4894
2813.50 57.6501
2813.67 33.6823
2813.83 21.1251
2814.00 14.2272
2814.17 10.1483
2814.33 7.57077
2814.50 5.85042
2814.84 3.78114
2815.17 2.63768
2815.50 1.94241
2816.17 1.17848
2816.84 0.789883
2817.51 0.566526
2818.17 0.426166
2818.84 0.332528
2820.18 0.219025
2821.51 0.155539
2822.85 0.116481
2824.18 0.0907533
2826.85 0.0600320
2829.52 0.0430786
2832.19 0.0327374
2834.86 0.0259637
2840.20 0.0179144
2845.54 0.0134971
2856.22 0.00911469
2866.90 0.00731556
2877.58 0.00724613
2882.92 0.00848266
2888.26 0.0129156
2890.93 0.0194447
2893.60 0.0382590
2894.94 0.0644603
2896.27 0.138231
2896.94 0.239520
2897.28 0.339544
2897.61 0.519134
2897.94 0.894868
2898.11 1.25879
2898.28 1.90070
2898.36 2.42727
2898.44 3.19550
2898.53 4.41252
2898.61 6.44618
2898.69 10.3362
2898.74 13.7300
2898.78 18.9091
2898.82 27.8316
2898.86 43.9007
2898.88 57.6595
2898.90 78.1922
2898.92 109.695
2898.94 156.716
2898.97 251.631
2899.00 313.429
2899.03 251.632
2899.06 156.718
2899.09 88.6083
2899.12 53.8888
2899.16 35.5396
2899.19 25.2238
2899.23 18.5957
2899.26 14.3476
2899.33 9.19878
2899.39 6.38274
2899.46 4.68218
2899.59 2.82360
2899.73 1.88043
2899.86 1.34461
2900.00 1.00916
2900.13 0.785390
2900.40 0.514113
2900.67 0.363343
2901.20 0.209497
2901.74 0.136739
2902.28 0.0966765
2903.35 0.0563518
2905.50 0.0271169
2907.65 0.0167326
2911.94 0.00917251
2916.24 0.00643133
2924.83 0.00433133
2933.42 0.00348189
2950.60 0.00270534
2967.78 0.00230724
3002.14 0.00185799
3036.50 0.00159737
3105.22 0.00136552
3122.40 0.00139887
3139.58 0.00159565
3156.76 0.00284864
3165.35 0.00794945
3167.50 0.0132121
3169.65 0.0280939
3170.72 0.0486656
3171.80 0.106253
3172.33 0.184773
3172.60 0.262072
3172.87 0.400056
3173.14 0.686636
3173.27 0.960509
3173.41 1.43768
3173.54 2.38159
3173.61 3.24370
3173.67 4.66847
3173.74 7.26543
3173.78 9.47968
3173.81 12.7221
3173.84 18.0661
3173.88 26.9508
3173.91 43.9472
3173.94 76.0646
3173.97 121.703
3174.00 152.128
3174.03 121.702
3174.06 76.0641
3174.08 53.2810
3174.10 38.2947
3174.12 28.4242
3174.14 22.0170
3174.18 14.0267
3174.22 9.64019
3174.27 6.95556
3174.31 5.27714
3174.39 3.32635
3174.47 2.27365
3174.55 1.65647
3174.72 0.987460
3174.88 0.654726
3175.05 0.465702
3175.38 0.270184
3176.04 0.124251
3176.70 0.0714517
3178.02 0.0328250
3179.34 0.0190818
3181.98 0.00914818
3184.61 0.00563902
3195.17 0.00222357
3216.28 0.00135234
3237.39 0.00119265
3258.50 0.00115631
3300.73 0.00133197
3321.84 0.00209287
3332.39 0.00499945
3337.67 0.0163932
3338.99 0.0280690
3340.31 0.0609101
3340.97 0.106061
3341.63 0.231062
3341.96 0.399705
3342.13 0.563641
3342.29 0.853998
3342.46 1.44356
3342.54 2.00179
3342.62 2.94197
3342.70 4.76327
3342.74 6.34974
3342.79 8.86472
3342.83 13.1749
3342.87 21.3791
3342.89 28.6794
3342.91 39.3295
3342.93 57.1283
3342.95 85.6883
3342.98 137.278
3343.00 171.292
3343.03 137.280
3343.05 85.6897
3343.08 50.2064
3343.11 31.8959
3343.13 21.6640
3343.16 15.5424
3343.19 11.5265
3343.21 8.94399
3343.27 5.81326
3343.32 4.04523
3343.38 2.98848
3343.49 1.81138
3343.60 1.21319
3343.70 0.868710
3343.92 0.508069
3344.14 0.333106
3344.36 0.235244
3344.79 0.135554
3345.66 0.0621106
3346.54 0.0358176
3348.28 0.0167606
3350.02 0.0100263
3356.99 0.00351070
3370.93 0.00199079
3384.87 0.00190683
3398.80 0.00220456
3412.74 0.00301361
3419.71 0.00385021
3426.68 0.00539216
3430.17 0.00669997
3433.65 0.00870765
3437.13 0.0120234
3440.62 0.0180882
3442.36 0.0232185
3444.10 0.0310752
3445.85 0.0440076
3447.59 0.0675590
3448.46 0.0873985
3449.33 0.117617
3450.20 0.167015
3451.07 0.256054
3451.51 0.330281
3451.94 0.442012
3452.38 0.622485
3452.81 0.940281
3453.03 1.19986
3453.25 1.58361
3453.47 2.18500
3453.69 3.19831
3453.79 3.99390
3453.90 5.12400
3454.01 6.80264
3454.07 7.97551
3454.12 9.44201
3454.18 11.3820
3454.23 13.9108
3454.29 17.4208
3454.34 22.2550
3454.39 29.3959
3454.45 39.9147
3454.50 56.1021
3454.56 81.0892
3454.63 129.706
3454.70 161.959
3454.77 129.429
3454.84 80.8711
3454.90 56.3287
3454.95 40.3009
3455.00 29.8093
3455.06 22.7519
3455.16 14.3303
3455.27 9.80745
3455.37 7.08678
3455.48 5.36263
3455.69 3.36161
3455.90 2.29536
3456.11 1.66749
3456.32 1.26555
3456.53 0.993033
3456.96 0.657439
3457.38 0.467503
3457.80 0.349458
3458.22 0.271137
3459.07 0.176877
3459.91 0.124609
3460.76 0.0925834
3461.60 0.0715977
3463.29 0.0466334
3464.98 0.0329291
3466.67 0.0246083
3468.36 0.0191820
3471.74 0.0127730
3475.11 0.00928382
3478.49 0.00718145
3481.87 0.00582229
3488.63 0.00424391
3495.38 0.00341755
3508.90 0.00270075
3522.41 0.00257858
3535.92 0.00300778
3549.43 0.00576369
3556.19 0.0163936
3557.88 0.0272232
3559.57 0.0577122
3560.41 0.0997220
3561.26 0.216628
3561.68 0.375611
3561.89 0.530736
3562.10 0.807145
3562.31 1.37382
3562.42 1.91518
3562.52 2.84018
3562.63 4.66024
3562.68 6.30034
3562.74 8.90625
3562.79 13.6095
3562.82 17.5365
3562.84 23.0982
3562.87 32.0197
3562.89 46.0192
3562.92 69.9066
3562.95 111.667
3562.97 178.668
3563.00 223.342
3563.03 178.681
3563.05 111.678
3563.07 80.4089
3563.09 60.1014
3563.12 36.0951
3563.16 23.6300
3563.19 16.5340
3563.23 12.1669
3563.26 9.30717
3563.33 5.93183
3563.40 4.08006
3563.46 2.98735
3563.60 1.79729
3563.74 1.19534
3563.87 0.853998
3564.15 0.498369
3564.42 0.326136
3564.69 0.230506
3565.24 0.133029
3566.33 0.0616288
3567.42 0.0362193
3569.60 0.0179305
3571.78 0.0115967
3580.50 0.00669291
3589.22 0.0127054
3591.40 0.0198605
3593.58 0.0403017
3594.67 0.0686583
3595.76 0.148087
3596.31 0.256499
3596.58 0.363313
3596.85 0.554175
3597.13 0.951175
3597.26 1.33125
3597.40 1.99480
3597.54 3.32578
3597.60 4.54128
3597.67 6.56081
3597.74 10.2721
3597.77 13.4071
3597.81 18.1797
3597.84 25.9005
3597.88 39.3750
3597.91 65.0625
3597.93 86.5722
3597.94 118.960
3597.97 189.126
3598.00 237.685
3598.03 189.104
3598.06 118.728
3598.09 70.5934
3598.11 45.2100
3598.14 30.8740
3598.17 22.2335
3598.20 16.6998
3598.23 12.9701
3598.29 8.44000
3598.35 5.87985
3598.41 4.34576
3598.52 2.64641
3598.64 1.77240
3598.75 1.27258
3598.99 0.747125
3599.22 0.490417
3599.45 0.347253
3599.92 0.200602
3600.85 0.0925938
3601.78 0.0539585
3603.64 0.0259398
3605.50 0.0160369
3612.94 0.00653909
3620.39 0.00499657
3627.83 0.00472999
3642.72 0.00543678
3657.61 0.00745114
3665.05 0.00924753
3672.49 0.0120272
3679.94 0.0166117
3687.38 0.0249418
3691.10 0.0319293
3694.83 0.0425512
3698.55 0.0598494
3702.27 0.0908700
3704.13 0.116568
3705.99 0.155158
3707.85 0.216950
3708.78 0.262852
3709.71 0.325031
3710.64 0.412384
3711.11 0.469842
3711.57 0.540193
3712.04 0.627793
3712.51 0.738218
3712.97 0.880395
3713.44 1.06764
3713.90 1.32160
3714.37 1.67585
3714.83 2.19096
3715.30 2.97777
3715.76 4.25648
3715.99 5.21360
3716.23 6.50246
3716.46 8.29493
3716.69 10.8229
3716.92 14.4781
3717.16 19.6938
3717.53 31.5202
3717.90 39.4635
3718.27 31.6229
3718.64 19.7726
3718.94 13.4028
3719.23 9.37962
3719.53 6.82214
3719.82 5.14575
3720.41 3.18456
3721.00 2.14953
3721.59 1.54223
3722.18 1.15885
3723.36 0.721243
3724.54 0.491121
3725.72 0.355787
3726.90 0.269614
3728.07 0.211462
3730.43 0.140208
3732.79 0.0999579
3735.15 0.0750306
3737.50 0.0585423
3742.22 0.0387968
3746.93 0.0279103
3751.65 0.0213078
3756.36 0.0170354
3765.79 0.0121189
3775.22 0.00965835
3794.08 0.00807841
3812.94 0.00945531
3822.37 0.0117066
3831.80 0.0161961
3836.51 0.0200821
3841.22 0.0260641
3845.94 0.0359002
3850.65 0.0536882
3853.01 0.0685361
3855.37 0.0909738
3857.73 0.127228
3860.08 0.191487
3861.26 0.244120
3862.44 0.322257
3863.03 0.376409
3863.62 0.445423
3863.91 0.487384
3864.21 0.535410
3864.80 0.655768
3865.09 0.731907
3865.39 0.822093
3865.68 0.929978
3865.98 1.05998
3866.27 1.21968
3866.57 1.41726
3866.86 1.66739
3867.15 1.98770
3867.45 2.40960
3867.74 2.97765
3868.04 3.76509
3868.33 4.88998
3868.63 6.57298
3868.92 9.18461
3869.22 13.4347
3869.51 20.3884
3869.86 32.6297
3870.20 40.7312
3870.55 32.5436
3870.89 20.3494
3871.13 14.5244
3871.36 10.6030
3871.60 7.96622
3871.83 6.15400
3872.31 3.94232
3872.78 2.71922
3873.25 1.98130
3873.72 1.50492
3874.66 0.950938
3875.61 0.654028
3876.55 0.477445
3878.44 0.286880
3880.33 0.191915
3882.21 0.138021
3884.10 0.104589
3885.99 0.0825034
3889.76 0.0562715
3893.54 0.0422398
3897.31 0.0343454
3901.09 0.0301178
3908.63 0.0295936
3912.41 0.0339995
3916.18 0.0443958
3918.07 0.0538816
3919.96 0.0687880
3921.85 0.0936192
3923.73 0.138874
3924.68 0.176747
3925.62 0.234012
3926.56 0.326422
3927.51 0.489426
3927.98 0.622399
3928.45 0.818859
3928.92 1.12643
3929.16 1.34988
3929.39 1.64556
3929.63 2.05182
3929.87 2.62810
3929.98 3.01084
3930.10 3.48251
3930.22 4.07237
3930.34 4.82244
3930.46 5.79459
3930.57 7.08245
3930.69 8.83184
3930.81 11.2770
3930.93 14.8046
3931.05 20.0641
3931.16 28.1215
3931.28 40.3466
3931.44 64.4791
3931.60 79.7480
3931.76 63.1284
3931.92 39.4151
3932.06 25.4699
3932.20 17.2298
3932.35 12.2006
3932.49 9.03376
3932.77 5.45531
3933.06 3.63020
3933.34 2.57889
3933.63 1.92552
3934.20 1.18807
3934.77 0.804798
3935.34 0.581553
3935.90 0.440096
3936.47 0.344893
3937.61 0.228642
3938.75 0.163179
3939.89 0.122668
3941.03 0.0958564
3943.30 0.0636502
3945.58 0.0457602
3947.86 0.0347684
3950.13 0.0275212
3954.69 0.0188126
3959.24 0.0139406
3968.34 0.00889133
3977.45 0.00640714
3986.56 0.00497379
4004.77 0.00343137
4022.98 0.00264334
4041.19 0.00218205
4077.62 0.00169848
4150.47 0.00141653
4223.32 0.00155607
4296.16 0.00216701
4332.59 0.00283886
4369.01 0.00409022
4387.23 0.00514985
4405.44 0.00676762
4423.65 0.00941199
4441.86 0.0141730
4450.97 0.0181313
4460.07 0.0240965
4469.18 0.0336949
4478.29 0.0506059
4482.84 0.0643666
4485.12 0.0734751
4487.39 0.0846705
4489.67 0.0986533
4490.81 0.106981
4491.95 0.116410
4493.08 0.127154
4494.22 0.139446
4495.36 0.153607
4496.50 0.170034
4497.64 0.189251
4498.78 0.211882
4499.91 0.238799
4501.05 0.271143
4502.19 0.310495
4503.33 0.358909
4504.47 0.419390
4505.60 0.496210
4506.74 0.595739
4507.88 0.727282
4509.02 0.905636
4510.16 1.15438
4511.30 1.51269
4512.43 2.04498
4513.57 2.85800
4514.71 4.10212
4516.26 6.55542
4517.80 8.18233
4519.35 6.54360
4520.89 4.09183
4522.74 2.30616
4524.58 1.40919
4526.42 0.932256
4528.27 0.656906
4530.11 0.485700
4531.96 0.372892
4535.65 0.238870
4539.33 0.165693
4543.02 0.121571
4550.40 0.0734401
4557.78 0.0492036
4565.16 0.0353511
4572.53 0.0267238
4579.91 0.0210212
4594.67 0.0143410
4609.42 0.0112925
4616.80 0.0111215
4624.18 0.0133134
4627.86 0.0173666
4631.55 0.0296982
4633.40 0.0471631
4635.24 0.0966428
4636.16 0.164765
4636.63 0.232162
4637.09 0.353898
4637.55 0.608907
4637.78 0.857504
4638.01 1.29589
4638.24 2.19029
4638.35 3.02748
4638.47 4.45348
4638.59 7.20997
4638.64 9.64851
4638.70 13.4564
4638.76 20.1264
4638.82 32.6656
4638.84 43.7392
4638.87 60.8642
4638.90 88.3756
4638.93 132.044
4638.97 210.658
4639.00 264.074
4639.04 210.647
4639.07 132.036
4639.10 89.5813
4639.12 63.1297
4639.15 46.1676
4639.18 34.9379
4639.23 21.5815
4639.29 14.6339
4639.34 10.4790
4639.40 7.89709
4639.51 4.91485
4639.61 3.34682
4639.72 2.42400
4639.94 1.43884
4640.16 0.952295
4640.38 0.677100
4640.81 0.393976
4641.25 0.258188
4641.68 0.183065
4642.55 0.106878
4644.30 0.0512899
4646.04 0.0315088
4649.52 0.0172269
4653.01 0.0123311
4659.98 0.0111715
4663.46 0.0213587
4665.21 0.0639750
4665.64 0.106965
4666.08 0.224102
4666.30 0.379023
4666.51 0.783289
4666.62 1.28693
4666.73 2.49134
4666.79 3.85420
4666.84 6.60522
4666.87 9.17185
4666.89 13.4308
4666.92 20.9712
4666.95 35.1554
4666.97 56.0265
4667.00 70.3047
4667.03 56.0261
4667.05 35.1552
4667.08 19.8912
4667.11 12.0963
4667.14 7.97782
4667.18 5.60878
4667.24 3.17560
4667.30 2.03127
4667.42 1.03259
4667.55 0.623411
4667.80 0.299466
4668.04 0.176956
4668.54 0.0843095
4669.03 0.0505867
4671.01 0.0168207
4674.98 0.00777261
4682.90 0.00499998
4698.75 0.00377252
4730.44 0.00323243
4746.29 0.00353941
4754.22 0.00400259
4762.14 0.00494899
4770.06 0.00709162
4774.03 0.00927478
4777.99 0.0132995
4779.97 0.0167137
4781.95 0.0219537
4783.93 0.0305893
4785.91 0.0463296
4786.90 0.0595849
4787.89 0.0797775
4788.88 0.112826
4789.87 0.172344
4790.37 0.222004
4790.87 0.296799
4791.36 0.417309
4791.86 0.629973
4792.35 1.06055
4792.60 1.46321
4792.85 2.14243
4792.97 2.67571
4793.09 3.43349
4793.22 4.55961
4793.34 6.31318
4793.40 7.59683
4793.47 9.30129
4793.53 11.6233
4793.59 14.8809
4793.65 19.6032
4793.71 26.6883
4793.78 37.6320
4793.84 54.2436
4793.92 86.7072
4794.00 107.978
4794.04 101.403
4794.08 86.0595
4794.16 53.7370
4794.22 39.5387
4794.27 29.7780
4794.37 17.9926
4794.47 11.8208
4794.57 8.31638
4794.67 6.12627
4794.77 4.70138
4794.97 3.00365
4795.17 2.07951
4795.37 1.52318
4795.77 0.916892
4796.18 0.611710
4796.58 0.437020
4796.98 0.327842
4797.38 0.255107
4798.19 0.167282
4798.99 0.118308
4799.79 0.0882445
4800.60 0.0684765
4802.21 0.0449209
4803.81 0.0319563
4805.42 0.0240685
4807.03 0.0189152
4810.25 0.0128130
4813.46 0.00947768
4819.89 0.00614418
4826.33 0.00459880
4832.76 0.00376581
4845.62 0.00296896
4871.35 0.00256658
4897.08 0.00278759
4922.81 0.00360040
4935.68 0.00440115
4948.54 0.00572500
4961.41 0.00808279
4974.27 0.0128362
4980.70 0.0172519
4987.14 0.0246866
4993.57 0.0386706
4996.78 0.0508184
5000.00 0.0699326
5002.15 0.0895218
5004.29 0.118796
5006.44 0.165352
5007.51 0.199690
5008.58 0.245927
5009.66 0.310375
5010.19 0.352566
5010.73 0.403848
5011.27 0.467262
5011.80 0.546602
5012.34 0.648029
5012.88 0.779905
5013.41 0.956253
5013.95 1.19806
5014.49 1.54261
5015.02 2.05262
5015.56 2.84983
5016.09 4.16788
5016.36 5.15884
5016.63 6.49264
5016.90 8.30098
5017.17 10.7313
5017.68 17.1603
5018.20 21.4085
5018.72 17.0943
5019.23 10.6789
5019.69 6.95596
5020.14 4.72328
5020.59 3.36026
5021.05 2.49133
5021.95 1.50823
5022.86 1.00405
5023.77 0.713863
5024.67 0.532884
5026.49 0.328809
5028.30 0.222735
5030.11 0.160799
5031.92 0.121557
5033.74 0.0951640
5037.36 0.0629526
5040.99 0.0448173
5044.61 0.0336107
5048.24 0.0262080
5055.49 0.0173504
5062.74 0.0124630
5069.99 0.00949174
5077.24 0.00755906
5091.74 0.00530438
5106.24 0.00412902
5135.25 0.00318856
5164.25 0.00333814
5178.75 0.00390513
5193.25 0.00514283
5200.50 0.00625084
5207.75 0.00798597
5215.00 0.0108801
5222.25 0.0161889
5225.88 0.0206682
5229.51 0.0275011
5233.13 0.0386700
5236.76 0.0587831
5238.57 0.0755106
5240.38 0.100715
5242.19 0.141252
5244.01 0.212544
5245.82 0.355887
5246.73 0.488991
5246.95 0.534041
5247.18 0.585345
5247.63 0.713074
5248.09 0.887730
5248.31 0.999915
5248.54 1.13388
5248.77 1.29708
5248.99 1.49662
5249.22 1.74627
5249.44 2.06085
5249.67 2.46809
5249.90 3.00156
5250.12 3.72343
5250.35 4.71759
5250.58 6.13981
5250.80 8.21684
5251.03 11.3507
5251.26 16.0345
5251.58 25.6366
5251.90 31.9597
5252.22 25.5000
5252.54 15.9271
5252.83 10.3414
5253.11 6.99958
5253.40 4.96810
5253.68 3.68078
5254.25 2.22391
5254.82 1.47900
5255.39 1.05059
5255.96 0.783840
5257.10 0.483271
5258.24 0.327104
5259.38 0.236028
5260.52 0.178282
5261.65 0.139464
5263.93 0.0920796
5266.21 0.0654061
5268.49 0.0489190
5270.76 0.0380228
5275.32 0.0249690
5279.87 0.0177479
5284.43 0.0133362
5288.98 0.0104456
5298.09 0.00701004
5307.20 0.00512236
5316.31 0.00397387
5325.42 0.00322293
5343.63 0.00233236
5361.85 0.00184516
5398.29 0.00136395
5434.72 0.00115620
5471.16 0.00106786
5544.03 0.00108226
5616.90 0.00132566
5653.33 0.00159003
5689.77 0.00205566
5726.20 0.00297864
5744.42 0.00383709
5762.64 0.00531769
5780.85 0.00829575
5789.96 0.0111368
5799.07 0.0161584
5803.63 0.0202992
5808.18 0.0265239
5812.74 0.0365608
5817.29 0.0543838
5819.57 0.0690561
5821.84 0.0909702
5824.12 0.125860
5825.26 0.151651
5826.40 0.186457
5827.54 0.235114
5828.11 0.266994
5828.68 0.305902
5829.25 0.354147
5829.81 0.414721
5830.38 0.492315
5830.95 0.593881
5831.52 0.730542
5832.09 0.919462
5832.66 1.19088
5833.23 1.59894
5833.80 2.24931
5834.37 3.35560
5834.65 4.21258
5834.94 5.39138
5835.22 7.04481
5835.51 9.33698
5836.00 15.0063
5836.50 19.1134
5836.75 18.1884
5837.00 15.5869
5837.49 9.79015
5837.84 6.93697
5838.19 5.03244
5838.53 3.76091
5838.88 2.89287
5839.57 1.84080
5840.26 1.26499
5840.96 0.919278
5841.65 0.697471
5843.03 0.440360
5844.42 0.303432
5845.80 0.222227
5848.57 0.135073
5851.34 0.0919308
5854.11 0.0676518
5859.65 0.0431359
5865.19 0.0322178
5870.73 0.0271668
5881.81 0.0258677
5887.35 0.0286427
5892.89 0.0343208
5898.43 0.0446547
5903.97 0.0639225
5909.50 0.103849
5912.27 0.141529
5913.66 0.169022
5914.35 0.185967
5915.04 0.205663
5915.74 0.228766
5916.43 0.256019
5917.12 0.288564
5917.81 0.327724
5918.51 0.375540
5919.20 0.434536
5919.89 0.508527
5920.58 0.602934
5921.28 0.725998
5921.97 0.889643
5922.66 1.11372
5923.35 1.42908
5924.05 1.88972
5924.74 2.58545
5925.43 3.67142
5926.12 5.37542
5927.01 8.59656
5927.90 10.7297
5928.79 8.57389
5929.68 5.36002
5930.58 3.28375
5931.48 2.12898
5932.37 1.46606
5933.27 1.06207
5934.17 0.801342
5935.07 0.624627
5936.86 0.408790
5938.66 0.287739
5940.46 0.213401
5944.05 0.130871
5947.64 0.0885902
5951.23 0.0641017
5954.82 0.0486629
5958.42 0.0383056
5965.60 0.0256978
5972.78 0.0185995
5979.97 0.0142065
5987.15 0.0112975
6001.52 0.00780295
6015.89 0.00586565
6044.62 0.00392360
6073.36 0.00305668
6102.10 0.00264845
6159.57 0.00249837
6217.04 0.00298740
6245.78 0.00356027
6274.51 0.00455668
6303.25 0.00646981
6317.62 0.00819996
6331.98 0.0111229
6346.35 0.0168843
6353.54 0.0223033
6360.72 0.0317703
6367.90 0.0509869
6371.50 0.0692625
6373.29 0.0827775
6375.09 0.101069
6375.99 0.112747
6376.88 0.126703
6377.78 0.143573
6378.68 0.164229
6379.58 0.189895
6380.48 0.222329
6381.37 0.264129
6382.27 0.319255
6383.17 0.393985
6384.07 0.498712
6384.97 0.651603
6385.86 0.886522
6386.76 1.27175
6387.21 1.56208
6387.66 1.95829
6388.11 2.51352
6388.56 3.31275
6389.01 4.48884
6389.46 6.22477
6390.80 13.0656
6391.14 12.5902
6391.47 10.8826
6392.14 6.87271
6392.56 5.05505
6392.98 3.78012
6393.81 2.26615
6394.64 1.48100
6395.47 1.03568
6396.30 0.762387
6397.13 0.584294
6398.79 0.374964
6400.45 0.261915
6402.11 0.194379
6405.43 0.121445
6408.75 0.0853135
6412.07 0.0650987
6418.71 0.0452056
6425.35 0.0371497
6431.99 0.0344614
6445.28 0.0383036
6451.92 0.0445360
6455.24 0.0490629
6458.56 0.0548217
6461.88 0.0621572
6463.54 0.0665664
6465.20 0.0715715
6466.86 0.0772798
6468.52 0.0838087
6470.18 0.0913155
6471.84 0.0999930
6473.51 0.110091
6475.17 0.121906
6476.83 0.135852
6478.49 0.152433
6480.15 0.172357
6481.81 0.196520
6485.13 0.263087
6486.79 0.309696
6488.45 0.369458
6490.11 0.447561
6491.77 0.551491
6493.43 0.692723
6495.09 0.887917
6496.75 1.16088
6498.41 1.53972
6501.31 2.45629
6504.20 3.05532
6507.10 2.43668
6509.99 1.52367
6512.17 1.05412
6514.35 0.750485
6516.53 0.553285
6518.71 0.421441
6523.07 0.265090
6527.42 0.181021
6531.78 0.131229
6536.14 0.0994949
6544.86 0.0630185
6553.57 0.0437280
6562.29 0.0323483
6579.72 0.0202271
6597.15 0.0143465
6614.59 0.0111849
6649.45 0.00861545
6684.32 0.00907710
6701.75 0.0106703
6719.18 0.0140475
6736.61 0.0214896
6745.33 0.0287541
6754.05 0.0415086
6762.76 0.0669623
6767.12 0.0904418
6769.30 0.107367
6770.39 0.117741
6771.48 0.129730
6772.57 0.143713
6773.66 0.160121
6774.75 0.179584
6775.84 0.202856
6776.93 0.231041
6778.02 0.265534
6779.11 0.308415
6780.19 0.362462
6781.28 0.431928
6782.37 0.522853
6783.46 0.644827
6784.55 0.812355
6785.64 1.04933
6786.73 1.39328
6787.82 1.90420
6788.91 2.66000
6790.51 4.23960
6792.10 5.27444
6793.70 4.21396
6795.29 2.64096
6796.42 1.87180
6797.54 1.36041
6798.67 1.01990
6799.79 0.788242
6802.04 0.508654
6804.29 0.356653
6806.55 0.267060
6808.80 0.211451
6813.30 0.154986
6817.80 0.144457
6820.05 0.157721
6822.30 0.193102
6824.55 0.276343
6825.68 0.358104
6826.80 0.499124
6827.93 0.769268
6828.49 1.00569
6828.77 1.16900
6829.06 1.37688
6829.34 1.64761
6829.62 2.00527
6829.76 2.22969
6829.90 2.49304
6830.04 2.80429
6830.18 3.17204
6830.32 3.61617
6830.46 4.15323
6830.74 5.60385
6831.03 7.80131
6831.31 11.0944
6831.70 17.4163
6831.90 19.8640
6832.10 20.2019
6832.50 15.0523
6832.89 9.24707
6833.16 6.68905
6833.42 4.95937
6833.95 2.96256
6834.48 1.94183
6835.00 1.36482
6835.53 1.01084
6836.06 0.779319
6837.11 0.506011
6838.17 0.357373
6839.22 0.267722
6841.33 0.169434
6843.44 0.119294
6845.54 0.0901165
6849.76 0.0588474
6853.98 0.0430563
6858.19 0.0338893
6866.63 0.0244042
6875.06 0.0210302
6879.28 0.0213590
6883.49 0.0239132
6887.71 0.0313919
6889.82 0.0395221
6891.92 0.0547705
6892.98 0.0677387
6894.03 0.0875715
6895.09 0.119983
6896.14 0.178164
6896.67 0.226315
6897.19 0.298490
6897.72 0.413693
6898.25 0.614152
6898.78 1.00969
6899.04 1.37072
6899.30 1.96299
6899.57 3.04073
6899.70 3.93863
6899.83 5.27328
6899.90 6.20732
6899.96 7.39959
6900.03 8.94717
6900.09 10.9918
6900.16 13.7412
6900.23 17.4944
6900.29 22.6547
6900.36 29.5389
6900.48 46.8539
6900.60 56.4753
6900.72 43.5783
6900.84 26.9818
6900.94 18.1705
6901.04 12.7272
6901.14 9.27473
6901.24 7.00423
6901.43 4.35274
6901.63 2.94651
6901.83 2.11723
6902.02 1.59479
6902.41 0.996970
6902.81 0.681330
6903.20 0.495831
6903.59 0.377467
6903.98 0.297393
6904.77 0.199067
6905.55 0.143430
6906.34 0.108838
6907.12 0.0859153
6908.69 0.0582826
6910.26 0.0428916
6913.40 0.0271445
6916.54 0.0195751
6919.68 0.0153041
6925.95 0.0107950
6932.23 0.00849166
6938.51 0.00709733
6951.06 0.00547370
6976.17 0.00392306
7001.27 0.00316409
7051.49 0.00248947
7101.70 0.00236227
7151.91 0.00270002
7177.02 0.00314528
7202.13 0.00396306
7227.24 0.00560261
7239.79 0.00712196
7252.34 0.00972281
7264.90 0.0148983
7271.17 0.0197887
7277.45 0.0283548
7283.73 0.0458121
7286.87 0.0624933
7290.00 0.0916779
7293.14 0.150204
7294.71 0.204602
7295.50 0.244073
7296.28 0.296426
7297.07 0.368105
7297.46 0.414175
7297.85 0.469538
7298.24 0.537029
7298.63 0.619955
7299.03 0.723590
7299.42 0.855285
7299.81 1.02636
7300.20 1.25235
7300.60 1.55920
7300.99 1.98799
7301.38 2.60871
7301.77 3.53355
7302.16 4.95564
7302.56 7.15452
7303.08 11.4838
7303.60 14.5748
7303.86 13.8455
7304.12 11.8478
7304.64 7.43890
7305.21 4.41600
7305.77 2.79453
7306.33 1.89282
7306.89 1.35601
7307.45 1.01546
7308.02 0.787617
7309.14 0.513246
7310.26 0.361322
7311.39 0.268989
7313.63 0.167720
7315.88 0.116651
7318.13 0.0876587
7322.62 0.0583909
7327.12 0.0457073
7331.61 0.0404174
7340.60 0.0417357
7349.59 0.0578141
7354.09 0.0754537
7358.58 0.106660
7360.83 0.131554
7361.95 0.147726
7363.08 0.167263
7364.20 0.191181
7365.32 0.220829
7365.89 0.238376
7366.45 0.258137
7367.57 0.305856
7368.70 0.368237
7369.82 0.451636
7370.94 0.566177
7372.07 0.728289
7373.19 0.966376
7374.31 1.32872
7375.44 1.89931
7376.56 2.79886
7377.98 4.44768
7379.40 5.44274
7380.82 4.27170
7382.24 2.66042
7383.44 1.76544
7384.64 1.21703
7385.83 0.876161
7387.03 0.655846
7389.43 0.402841
