W-186(n,g) ENDF/B-VII.1
1818.39 0.165480
1818.84 0.0958259
1819.74 0.0451269
1820.64 0.0271407
1822.45 0.0141358
1824.25 0.00953952
1831.47 0.00511551
1838.70 0.00444871
1845.92 0.00443888
1860.36 0.00519758
1874.80 0.00698292
1889.25 0.0109396
1896.47 0.0148850
1903.69 0.0220563
1907.30 0.0280859
1910.91 0.0372831
1914.52 0.0523453
1918.14 0.0796058
1919.94 0.102419
1921.75 0.137003
1923.55 0.193192
1925.36 0.293461
1925.81 0.331008
1926.26 0.376201
1926.71 0.431524
1927.16 0.499918
1927.62 0.586253
1928.07 0.696849
1928.29 0.764454
1928.52 0.842036
1928.97 1.03784
1929.42 1.31143
1929.87 1.70787
1930.32 2.31412
1930.77 3.30683
1931.00 4.05978
1931.23 5.09691
1931.45 6.57696
1931.68 8.77001
1931.90 12.2247
1932.13 17.9648
1932.35 28.2603
1932.47 36.3745
1932.58 47.2898
1932.79 75.8160
1933.00 95.6164
1933.21 77.2013
1933.42 48.3687
1933.55 35.5893
1933.68 26.6971
1933.94 16.0962
1934.20 10.5563
1934.46 7.39288
1934.72 5.44284
1934.98 4.16471
1935.50 2.65516
1936.02 1.83455
1936.54 1.34267
1937.58 0.807558
1938.63 0.538486
1939.67 0.384843
1940.71 0.288910
1941.75 0.225054
1943.83 0.148017
1945.91 0.105168
1947.99 0.0789197
1950.07 0.0617275
1954.23 0.0413850
1958.39 0.0303815
1962.55 0.0238949
1966.71 0.0198921
1975.03 0.0159610
1983.36 0.0153529
1991.68 0.0178036
2000.00 0.0257033
2003.09 0.0315996
2006.17 0.0408254
2009.26 0.0561893
2012.34 0.0843000
2013.89 0.107968
2015.43 0.144010
2016.97 0.202776
2018.51 0.308130
2019.29 0.395513
2020.06 0.526526
2020.44 0.618283
2020.83 0.736469
2021.22 0.892269
2021.41 0.989457
2021.60 1.10282
2021.79 1.23763
2021.99 1.39876
2022.18 1.59351
2022.37 1.83187
2022.57 2.12781
2022.76 2.50136
2022.95 2.98198
2023.14 3.61060
2023.34 4.46379
2023.53 5.65410
2023.72 7.38100
2023.91 9.99392
2024.11 14.2384
2024.30 21.6436
2024.40 27.5356
2024.49 35.7456
2024.59 47.4593
2024.69 64.0923
2024.84 102.759
2025.00 128.967
2025.16 103.678
2025.32 65.0117
2025.49 38.4549
2025.66 24.2790
2025.83 16.4119
2026.00 11.7540
2026.17 8.77888
2026.34 6.79865
2026.68 4.40142
2027.02 3.07327
2027.36 2.26441
2028.04 1.37355
2028.73 0.920247
2029.41 0.659657
2030.09 0.496094
2030.77 0.386788
2032.14 0.254320
2033.50 0.180294
2034.87 0.134759
2036.23 0.104776
2038.96 0.0690038
2041.69 0.0493306
2044.42 0.0373942
2047.14 0.0296604
2052.60 0.0207952
2058.06 0.0168448
2060.79 0.0165914
2063.52 0.0191765
2064.88 0.0239644
2066.24 0.0384730
2066.93 0.0589636
2067.61 0.116927
2067.95 0.196587
2068.12 0.275585
2068.29 0.417202
2068.46 0.715037
2068.55 1.00230
2068.63 1.50881
2068.72 2.54768
2068.76 3.52525
2068.80 5.14301
2068.85 8.28616
2068.87 10.9697
2068.89 15.1714
2068.91 22.6975
2068.93 36.2503
2068.94 48.3767
2068.95 64.9033
2068.96 93.0845
2068.97 134.821
2068.99 214.628
2069.00 270.001
2069.01 214.631
2069.03 134.823
2069.04 99.7878
2069.05 73.6674
2069.06 43.3868
2069.08 28.0290
2069.10 19.8023
2069.12 14.4395
2069.13 11.1289
2069.17 7.08779
2069.20 4.89823
2069.24 3.58411
2069.31 2.15592
2069.38 1.43882
2069.45 1.02899
2069.59 0.602786
2069.73 0.397266
2069.87 0.282740
2070.15 0.166267
2070.71 0.0808426
2071.27 0.0503951
2072.39 0.0282977
2073.51 0.0204633
2077.99 0.0130988
2082.48 0.0128019
2086.96 0.0150937
2091.44 0.0216191
2093.69 0.0285691
2095.93 0.0415351
2097.05 0.0525874
2098.17 0.0695752
2099.29 0.0975839
2100.41 0.148540
2100.97 0.191443
2101.53 0.256650
2102.09 0.363222
2102.65 0.554349
2102.93 0.713537
2103.21 0.952148
2103.49 1.33473
2103.63 1.61910
2103.77 2.00512
2103.91 2.54752
2104.05 3.34329
2104.12 3.88829
2104.19 4.57756
2104.26 5.46646
2104.33 6.63942
2104.40 8.23012
2104.47 10.4598
2104.54 13.7145
2104.61 18.7124
2104.68 26.8954
2104.72 33.0495
2104.75 41.4276
2104.79 53.1239
2104.82 69.8619
2104.86 94.2624
2104.89 129.731
2104.95 207.807
2105.00 260.944
2105.05 209.707
2105.11 131.213
2105.17 76.6976
2105.23 48.0289
2105.29 32.2908
2105.35 23.1197
2105.41 17.2145
2105.47 13.3359
2105.59 8.61980
2105.70 6.01233
2105.82 4.42646
2106.06 2.68185
2106.30 1.79603
2106.54 1.28618
2106.78 0.966324
2107.01 0.752649
2107.49 0.493917
2107.97 0.349234
2108.44 0.260245
2108.92 0.201645
2109.87 0.131653
2110.82 0.0931140
2111.77 0.0696292
2112.73 0.0542631
2114.63 0.0360240
2116.54 0.0260202
2118.44 0.0199334
2120.34 0.0159483
2124.15 0.0112014
2127.96 0.00857281
2135.58 0.00587881
2143.20 0.00456935
2150.81 0.00382136
2166.05 0.00302957
2196.52 0.00244240
2226.99 0.00233468
2257.46 0.00253405
2287.92 0.00329139
2303.16 0.00430970
2310.78 0.00529297
2318.39 0.00704869
2326.01 0.0107323
2329.82 0.0143661
2333.63 0.0209625
2335.53 0.0265186
2337.44 0.0350083
2339.34 0.0489603
2341.25 0.0743492
2342.20 0.0957359
2343.15 0.128331
2344.10 0.181671
2345.05 0.278001
2345.53 0.358363
2346.01 0.479874
2346.48 0.676272
2346.96 1.02449
2347.20 1.30960
2347.43 1.73280
2347.67 2.39968
2347.79 2.88725
2347.91 3.53934
2348.03 4.43864
2348.15 5.72654
2348.27 7.66051
2348.39 10.7477
2348.45 13.0484
2348.51 16.0924
2348.57 20.3820
2348.62 26.4279
2348.68 35.6009
2348.74 49.6541
2348.80 72.8855
2348.86 110.548
2348.93 177.304
2349.00 224.411
2349.07 182.008
2349.14 114.227
2349.21 68.8439
2349.28 44.0218
2349.35 30.0071
2349.43 21.5734
2349.50 16.1814
2349.57 12.5529
2349.71 8.15409
2349.86 5.70545
2350.00 4.20961
2350.29 2.56143
2350.58 1.71779
2350.86 1.23263
2351.15 0.926614
2351.44 0.722633
2352.02 0.474504
2352.59 0.335902
2353.17 0.250596
2353.74 0.194407
2354.89 0.127326
2356.04 0.0904395
2357.19 0.0680339
2358.34 0.0534510
2360.64 0.0363661
2362.94 0.0273163
2365.24 0.0222008
2367.54 0.0193658
2372.14 0.0183286
2374.45 0.0203449
2376.75 0.0254940
2379.05 0.0379691
2380.20 0.0509035
2381.35 0.0748787
2382.50 0.126614
2383.07 0.178224
2383.65 0.272236
2384.22 0.471704
2384.51 0.668722
2384.80 1.02183
2384.94 1.31608
2385.09 1.75938
2385.23 2.47218
2385.37 3.71454
2385.44 4.72825
2385.52 6.22031
2385.59 8.54465
2385.66 12.4515
2385.73 19.7585
2385.77 26.0446
2385.80 35.7936
2385.84 51.9788
2385.88 81.3136
2385.89 105.402
2385.91 140.513
2385.93 192.829
2385.95 269.086
2385.97 431.373
2386.00 537.856
2386.03 431.368
2386.05 269.084
2386.07 200.057
2386.08 150.384
2386.12 92.2720
2386.15 60.5009
2386.18 42.7951
2386.21 31.4528
2386.24 24.2241
2386.30 15.4856
2386.37 10.7242
2386.43 7.85616
2386.56 4.74603
2386.68 3.16369
2386.81 2.26404
2386.93 1.69658
2387.06 1.32129
2387.31 0.865649
2387.56 0.611382
2387.81 0.455212
2388.06 0.352477
2388.56 0.229817
2389.07 0.162430
2390.07 0.0945648
2391.08 0.0627342
2392.08 0.0453108
2394.09 0.0278143
2398.10 0.0151107
2402.12 0.0105756
2410.16 0.00731524
2418.19 0.00627202
2434.26 0.00602799
2450.33 0.00696598
2466.40 0.00934320
2474.43 0.0116349
2482.46 0.0156089
2490.50 0.0235890
2494.52 0.0311655
2498.53 0.0444823
2502.55 0.0717566
2504.56 0.0980110
2505.56 0.117618
2506.57 0.144428
2507.57 0.182576
2508.07 0.207995
2508.58 0.239475
2509.08 0.279127
2509.58 0.330073
2510.08 0.397074
2510.58 0.487699
2511.09 0.614852
2511.59 0.800325
2512.09 1.08664
2512.59 1.56210
2512.84 1.92699
2513.10 2.43606
2513.35 3.17489
2513.60 4.30103
2513.85 6.12677
2514.10 9.32556
2514.23 11.8804
2514.35 15.4699
2514.48 20.6881
2514.60 28.1493
2515.00 58.4596
2515.20 48.1387
2515.40 30.3307
2515.62 17.5823
2515.85 10.9275
2516.07 7.30955
2516.30 5.19058
2516.52 3.86212
2516.74 2.98113
2517.19 1.93090
2517.64 1.35390
2518.09 1.00646
2518.98 0.628403
2519.88 0.441329
2520.77 0.339181
2522.56 0.251881
2524.35 0.255728
2525.25 0.296172
2526.14 0.385363
2527.04 0.583311
2527.49 0.774658
2527.93 1.10323
2528.38 1.73553
2528.61 2.29284
2528.83 3.17290
2529.05 4.68799
2529.28 7.57310
2529.39 10.0648
2529.50 13.8787
2529.61 19.9248
2529.72 29.4744
2529.86 47.1672
2530.00 58.8329
2530.14 47.0221
2530.28 29.4664
2530.39 19.5830
2530.51 13.4992
2530.63 9.71420
2530.74 7.28406
2530.97 4.47831
2531.20 3.01545
2531.43 2.16311
2531.67 1.62991
2532.13 1.02423
2532.59 0.706496
2533.05 0.520196
2533.98 0.320963
2534.90 0.221892
2535.83 0.165435
2537.67 0.106354
2539.52 0.0774571
2541.37 0.0611579
2545.07 0.0445834
2548.77 0.0373201
2552.47 0.0343878
2559.86 0.0361637
2567.26 0.0487670
2570.96 0.0628474
2574.66 0.0888851
2576.51 0.110742
2577.43 0.125462
2578.36 0.143792
2579.28 0.167063
2580.21 0.197146
2581.13 0.237072
2582.06 0.291513
2582.98 0.368640
2583.90 0.482744
2584.83 0.662251
2585.29 0.793028
2585.75 0.967535
2586.22 1.20814
2586.68 1.55094
2587.14 2.06349
2587.60 2.87703
2588.07 4.27836
2588.30 5.38204
2588.53 6.95352
2588.76 9.27777
2588.99 12.8632
2589.22 18.6225
2589.45 28.0339
2590.00 58.7552
2590.14 56.5155
2590.28 48.7907
2590.55 30.7986
2590.81 19.4173
2591.07 12.8134
2591.32 8.92228
2591.58 6.51856
2591.84 4.94261
2592.10 3.86639
2592.61 2.54441
2593.13 1.79644
2593.64 1.33615
2594.67 0.822952
2595.70 0.559566
2596.74 0.407068
2597.77 0.311104
2598.80 0.246936
2600.86 0.169397
2602.92 0.126442
2607.05 0.0840197
2611.17 0.0660264
2615.29 0.0586837
2619.42 0.0574647
2621.48 0.0586468
2623.54 0.0609713
2625.60 0.0645071
2626.63 0.0667725
2627.66 0.0694046
2628.70 0.0724381
2629.73 0.0759161
2630.76 0.0798912
2631.79 0.0844276
2632.82 0.0896034
2633.85 0.0955143
2634.88 0.102277
2635.91 0.110036
2637.97 0.129301
2640.04 0.155344
2642.10 0.191522
2644.16 0.243515
2646.22 0.321656
2648.28 0.446184
2650.35 0.660810
2651.38 0.830470
2652.41 1.07235
2653.44 1.43046
2654.47 1.98302
2655.50 2.86904
2656.53 4.30504
2657.77 6.89604
2659.00 8.70959
2660.24 7.05141
2661.47 4.42486
2662.33 3.13658
2663.20 2.27617
2664.06 1.70147
2664.92 1.30971
2666.65 0.835053
2668.38 0.574835
2670.10 0.418619
2671.83 0.318226
2675.28 0.201785
2678.74 0.139651
2682.19 0.102742
2689.10 0.0629905
2696.00 0.0432143
2702.91 0.0320228
2716.72 0.0206965
2730.53 0.0159054
2744.35 0.0148487
2751.25 0.0161430
2758.16 0.0203516
2761.61 0.0250747
2765.07 0.0342094
2766.79 0.0423240
2768.52 0.0557368
2769.38 0.0666705
2770.25 0.0851147
2771.11 0.139703
2771.33 0.184184
2771.54 0.298038
2771.65 0.444006
2771.76 0.818548
2771.81 1.27957
2771.87 2.36767
2771.89 3.56605
2771.92 5.98586
2771.93 8.31545
2771.95 11.8455
2771.96 17.8273
2771.97 28.9685
2771.99 45.8488
2772.00 57.9092
2772.01 45.8439
2772.03 28.9657
2772.04 17.8272
2772.05 11.8473
2772.07 8.31850
2772.08 6.12253
2772.11 3.63301
2772.13 2.44102
2772.19 1.32764
2772.24 0.862221
2772.34 0.479849
2772.45 0.333760
2772.66 0.226849
2772.87 0.193274
2773.71 0.195136
2774.55 0.258311
2775.39 0.381789
2775.82 0.484681
2776.24 0.638190
2776.45 0.745022
2776.66 0.880944
2776.87 1.05931
2777.08 1.29711
2777.18 1.44893
2777.29 1.62726
2777.50 2.09886
2777.71 2.81251
2777.82 3.31012
2777.92 3.95050
2778.03 4.80190
2778.13 5.94110
2778.24 7.52434
2778.34 9.80306
2778.45 13.2191
2778.55 18.5784
2778.66 27.3611
2778.76 41.9827
2778.88 67.3579
2779.00 84.5878
2779.12 68.0375
2779.24 42.6896
2779.34 28.7955
2779.43 20.1378
2779.53 14.6389
2779.62 11.0273
2779.81 6.80702
2780.00 4.59348
2780.19 3.29209
2780.38 2.47450
2780.76 1.53978
2781.14 1.04931
2781.53 0.761030
2781.91 0.577532
2782.29 0.453902
2783.05 0.302105
2783.81 0.216305
2784.57 0.163139
2785.33 0.127974
2786.86 0.0857049
2788.38 0.0622799
2789.90 0.0479467
2791.43 0.0385410
2794.47 0.0273499
2797.52 0.0212028
2803.61 0.0150519
2809.71 0.0122390
2815.80 0.0108018
2827.99 0.00979454
2840.17 0.0103526
2852.36 0.0134121
2858.46 0.0178342
2861.50 0.0222177
2864.55 0.0301459
2867.60 0.0468696
2869.12 0.0632913
2870.64 0.0927770
2871.40 0.117268
2872.17 0.154136
2872.55 0.179998
2872.93 0.213386
2873.31 0.257531
2873.69 0.317409
2874.07 0.401978
2874.26 0.458035
2874.45 0.526532
2874.64 0.612396
2874.83 0.720755
2875.02 0.860928
2875.21 1.04660
2875.40 1.30117
2875.59 1.65869
2875.78 2.18840
2875.97 3.00817
2876.16 4.38333
2876.26 5.43179
2876.35 6.88284
2876.45 8.95168
2876.54 11.9938
2876.64 16.5852
2876.73 23.5452
2877.00 48.5843
2877.13 39.7888
2877.27 24.9928
2877.36 17.7483
2877.45 12.9279
2877.54 9.66246
2877.63 7.45198
2877.82 4.75120
2878.00 3.26679
2878.18 2.37529
2878.36 1.80174
2878.73 1.13662
2879.10 0.781864
2879.46 0.571191
2880.19 0.344751
2880.93 0.232040
2881.66 0.168266
2882.39 0.128793
2883.12 0.102952
2884.58 0.0733273
2886.05 0.0618806
2886.78 0.0644484
2887.51 0.0837205
2887.88 0.114749
2888.24 0.204697
2888.42 0.327682
2888.61 0.660946
2888.70 1.09839
2888.79 2.20141
2888.84 3.54998
2888.86 4.74533
2888.88 6.55229
2888.90 9.78549
2888.93 16.0169
2888.94 21.7601
2888.95 29.9123
2888.96 42.7693
2888.97 64.4073
2888.99 102.364
2889.00 128.959
2889.01 102.364
2889.03 64.4072
2889.04 44.2663
2889.05 30.8498
2889.06 22.3638
2889.07 17.2294
2889.09 10.5806
2889.11 7.22267
2889.14 5.15562
2889.16 3.90773
2889.20 2.44164
2889.29 1.21795
2889.37 0.734134
2889.54 0.359881
2889.71 0.220822
2890.06 0.116099
2890.40 0.0778202
2891.77 0.0376615
2893.15 0.0282393
2894.52 0.0239174
2897.27 0.0195820
2900.01 0.0173622
2911.00 0.0145757
2932.97 0.0168525
2943.96 0.0201964
2954.94 0.0261660
2960.43 0.0315497
2963.18 0.0357810
2965.93 0.0423601
2968.67 0.0545964
2970.05 0.0658712
2971.42 0.0855846
2972.79 0.126296
2973.48 0.166052
2974.16 0.237335
2974.51 0.296849
2974.85 0.386540
2975.19 0.531499
2975.54 0.788759
2975.71 1.00046
2975.88 1.31565
2976.05 1.81453
2976.22 2.66599
2976.40 4.32284
2976.48 5.80309
2976.57 8.15691
2976.65 12.3334
2976.74 20.6183
2976.78 28.1037
2976.83 40.1251
2976.87 60.5146
2976.91 95.3394
2977.00 202.993
2977.02 196.204
2977.05 170.399
2977.09 107.757
2977.13 71.4941
2977.17 48.6641
2977.20 34.6254
2977.24 25.6554
2977.32 15.5149
2977.39 10.3163
2977.47 7.33337
2977.55 5.47423
2977.70 3.38274
2977.85 2.29885
2978.00 1.66700
2978.15 1.26718
2978.31 0.998443
2978.61 0.671091
2978.91 0.487054
2979.22 0.373535
2979.52 0.298898
2980.13 0.209559
2980.74 0.160632
2981.95 0.112078
2983.17 0.0903170
2984.38 0.0793734
2985.60 0.0736540
2986.81 0.0708142
2989.24 0.0698245
2991.67 0.0723631
2994.10 0.0771554
2996.53 0.0838127
3001.39 0.102926
3006.25 0.132250
3011.11 0.178633
3013.54 0.214442
3014.76 0.246535
3015.37 0.303982
3015.67 0.477701
3015.75 0.636216
3015.82 1.03095
3015.86 1.49689
3015.90 2.53088
3015.92 3.58885
3015.94 5.53791
3015.96 9.57494
3015.96 13.0026
3015.97 18.6621
3015.99 29.7924
3016.00 37.0602
3016.01 29.7916
3016.03 18.6622
3016.04 10.2234
3016.06 6.15185
3016.08 4.07626
3016.09 2.91017
3016.13 1.73711
3016.16 1.20700
3016.23 0.738261
3016.30 0.547917
3016.56 0.344749
3017.10 0.298353
3018.18 0.309599
3020.33 0.371964
3022.47 0.461268
3024.62 0.586732
3026.77 0.767893
3028.92 1.03778
3031.07 1.45140
3033.22 2.08765
3036.11 3.34217
3039.00 4.20747
3041.89 3.39286
3044.78 2.12586
3046.88 1.48755
3048.98 1.06808
3051.08 0.792361
3053.18 0.606398
3057.38 0.384030
3061.58 0.263648
3065.78 0.192109
3069.98 0.146521
3078.38 0.0943919
3086.78 0.0674307
3095.18 0.0524468
3103.58 0.0445380
3107.78 0.0437972
3109.88 0.0492680
3110.93 0.0731797
3111.45 0.164538
3111.58 0.253810
3111.71 0.490014
3111.78 0.792870
3111.84 1.52483
3111.88 2.38248
3111.91 4.23830
3111.93 6.15330
3111.94 9.35149
3111.96 15.4652
3111.97 20.5934
3111.97 28.0154
3111.99 44.6925
3112.00 55.9091
3112.01 44.6926
3112.03 28.0156
3112.04 18.4495
3112.05 12.6672
3112.07 6.78524
3112.09 4.07266
3112.12 2.74502
3112.16 1.47112
3112.20 0.929284
3112.29 0.471945
3112.38 0.295501
3112.74 0.108942
3113.46 0.0580727
3114.89 0.0448226
3117.75 0.0418587
3123.46 0.0439792
3129.18 0.0510329
3134.90 0.0661987
3140.62 0.100109
3143.48 0.133529
3146.34 0.192462
3147.77 0.240218
3148.49 0.271680
3149.20 0.310207
3149.92 0.358053
3150.28 0.386472
3150.63 0.418448
3150.99 0.454805
3151.35 0.496131
3151.70 0.543497
3152.06 0.598124
3152.42 0.661747
3152.78 0.735981
3153.13 0.823803
3153.49 0.928053
3154.21 1.20614
3154.92 1.62833
3155.28 1.92580
3155.64 2.30818
3155.99 2.81185
3156.35 3.48510
3156.71 4.40919
3157.07 5.69460
3157.42 7.50712
3157.78 10.0368
3158.39 15.9360
3159.00 19.3154
3159.61 14.9871
3160.22 9.29458
3160.90 5.44624
3161.58 3.42917
3162.26 2.31808
3162.94 1.65926
3163.62 1.24200
3164.30 0.962972
3165.66 0.626825
3167.02 0.440470
3168.38 0.327032
3171.10 0.201974
3173.82 0.138460
3176.54 0.102350
3179.25 0.0830255
3180.61 0.0896943
3181.29 0.144056
3181.46 0.200676
3181.63 0.354570
3181.72 0.554742
3181.80 1.06315
3181.85 1.68467
3181.89 3.06231
3181.91 4.49606
3181.93 7.19167
3181.95 12.9640
3181.96 18.7094
3181.97 26.8857
3181.99 43.5830
3182.00 53.6485
3182.01 42.3123
3182.03 26.8836
3182.04 15.2384
3182.06 9.35747
3182.08 6.22165
3182.09 4.40610
3182.12 2.53011
3182.15 1.66289
3182.22 0.872462
3182.28 0.552117
3182.41 0.294426
3182.53 0.196645
3183.04 0.0936994
3184.05 0.0628616
3186.08 0.0492673
3190.13 0.0378035
3198.22 0.0260162
3206.32 0.0197708
3214.42 0.0160232
3230.61 0.0120305
3246.81 0.0103975
3263.00 0.0104484
3271.10 0.0113584
3279.20 0.0134696
3287.30 0.0184022
3291.34 0.0234257
3295.39 0.0326094
3299.44 0.0520807
3301.47 0.0712254
3303.49 0.105535
3304.50 0.133979
3305.52 0.176641
3306.53 0.244915
3307.54 0.364239
3308.05 0.460542
3308.30 0.523920
3308.55 0.601495
3308.80 0.697821
3309.06 0.819421
3309.31 0.975896
3309.56 1.18182
3309.82 1.46017
3310.07 1.84867
3310.32 2.41263
3310.58 3.27210
3310.83 4.66422
3310.96 5.70489
3311.08 7.09684
3311.21 9.03196
3311.33 11.7371
3311.46 15.6361
3311.59 21.1329
3311.79 33.7742
3312.00 41.9087
3312.21 33.3037
3312.41 20.8148
3312.61 13.0975
3312.81 8.67679
3313.00 6.06649
3313.20 4.44253
3313.59 2.64598
3313.98 1.74620
3314.38 1.23471
3314.77 0.919187
3315.55 0.566160
3316.34 0.384444
3317.12 0.279080
3317.91 0.212807
3318.69 0.168708
3320.26 0.116556
3321.83 0.0925491
3322.62 0.0911895
3323.40 0.108457
3323.80 0.140209
3324.19 0.234905
3324.38 0.365532
3324.58 0.720574
3324.68 1.18344
3324.78 2.36472
3324.82 3.79481
3324.85 5.09110
3324.87 7.07648
3324.90 10.6635
3324.92 17.3144
3324.94 23.6889
3324.95 32.9385
3324.96 47.8326
3324.97 73.4241
3324.99 118.379
3325.00 147.018
3325.01 118.379
3325.03 73.4244
3325.04 51.1128
3325.05 37.1176
3325.06 27.0389
3325.07 20.8939
3325.09 13.1413
3325.11 8.96156
3325.13 6.48253
3325.15 4.90130
3325.20 3.08239
3325.28 1.55022
3325.36 0.939940
3325.53 0.465443
3325.70 0.288360
3326.04 0.154404
3326.37 0.105113
3327.04 0.0673141
3327.71 0.0523302
3329.05 0.0391028
3330.40 0.0325877
3333.08 0.0254902
3335.76 0.0214939
3341.13 0.0172364
3346.50 0.0153259
3357.24 0.0149729
3362.60 0.0171814
3365.29 0.0238604
3366.63 0.0480609
3367.30 0.139116
3367.47 0.228985
3367.64 0.470068
3367.72 0.781332
3367.81 1.56627
3367.85 2.50277
3367.89 4.60699
3367.91 6.78883
3367.93 10.8691
3367.94 14.5267
3367.95 19.5122
3367.96 27.0471
3367.97 38.5831
3367.99 61.5680
3368.00 77.0079
3368.01 61.5632
3368.03 38.4417
3368.04 23.6467
3368.06 15.8181
3368.07 11.1436
3368.08 8.20816
3368.11 4.84932
3368.13 3.22647
3368.19 1.69892
3368.24 1.04677
3368.35 0.515718
3368.45 0.311169
3368.66 0.153249
3368.87 0.0953867
3369.72 0.0373427
3371.41 0.0228305
3374.80 0.0205473
3381.56 0.0242350
3388.33 0.0319567
3395.10 0.0462580
3398.48 0.0581394
3401.87 0.0759053
3405.25 0.104096
3406.10 0.113731
3406.94 0.124817
3407.79 0.137661
3408.64 0.152651
3409.48 0.170289
3410.33 0.191233
3411.17 0.216356
3412.02 0.246837
3412.87 0.284299
3413.71 0.331020
3414.56 0.390276
3415.40 0.466904
3416.25 0.568262
3417.10 0.705944
3417.94 0.898943
3418.79 1.17977
3419.63 1.60677
3420.48 2.28922
3421.33 3.43443
3422.17 5.38786
3423.09 8.59193
3424.00 10.6225
3424.92 8.41079
3425.83 5.24516
3426.41 3.83934
3426.99 2.86571
3428.15 1.71761
3429.31 1.12290
3430.46 0.785481
3431.62 0.578004
3432.78 0.442439
3435.10 0.282571
3437.42 0.195948
3439.73 0.143960
3444.37 0.0874685
3449.00 0.0591177
3453.63 0.0429324
3458.27 0.0328502
3462.90 0.0261668
3472.17 0.0182092
3481.44 0.0139988
3490.71 0.0120100
3495.34 0.0127592
3497.66 0.0181489
3498.82 0.0399179
3499.39 0.122655
3499.54 0.204011
3499.68 0.420773
3499.76 0.700887
3499.83 1.38775
3499.87 2.18858
3499.90 3.93247
3499.92 5.67762
3499.94 8.80996
3499.96 15.0404
3499.96 20.4738
3499.97 28.6907
3499.99 46.3972
3500.00 57.2743
3500.01 46.3947
3500.03 28.6888
3500.04 19.7577
3500.05 14.0957
3500.07 7.93136
3500.09 4.88549
3500.11 3.34246
3500.15 1.81078
3500.19 1.14287
3500.27 0.566915
3500.35 0.341601
3500.52 0.165638
3500.68 0.100093
3501.33 0.0337582
3502.63 0.0163668
3505.24 0.0119588
3510.45 0.0113364
3515.67 0.0124772
3520.88 0.0153924
3526.09 0.0223138
3528.70 0.0294183
3531.30 0.0424780
3532.61 0.0535032
3533.91 0.0702978
3535.21 0.0976984
3536.52 0.146881
3537.17 0.187666
3537.82 0.248799
3538.47 0.346772
3539.12 0.517642
3539.45 0.655649
3539.77 0.857543
3539.94 0.995448
3540.10 1.16946
3540.26 1.39324
3540.42 1.68546
3540.59 2.08210
3540.75 2.63491
3540.91 3.43580
3541.08 4.65299
3541.24 6.61661
3541.32 8.08225
3541.40 10.0267
3541.48 12.7288
3541.57 16.4660
3541.65 21.7553
3541.73 29.1827
3541.86 46.5925
3542.00 57.3541
3542.14 45.1921
3542.27 28.1927
3542.41 17.1703
3542.55 11.1221
3542.69 7.63764
3542.83 5.53394
3542.97 4.16782
3543.11 3.24927
3543.39 2.12331
3543.67 1.49219
3543.95 1.10480
3544.50 0.675476
3545.06 0.455221
3545.62 0.327820
3546.18 0.247618
3546.74 0.193984
3547.85 0.128735
3548.97 0.0921826
3550.08 0.0696386
3551.20 0.0547891
3553.43 0.0370472
3555.66 0.0272834
3560.12 0.0175932
3564.58 0.0135019
3569.04 0.0126987
3571.27 0.0143407
3573.51 0.0208327
3574.62 0.0305528
3575.74 0.0585728
3576.29 0.0975189
3576.85 0.206239
3577.13 0.354274
3577.41 0.758347
3577.55 1.29441
3577.62 1.80711
3577.69 2.68155
3577.76 4.42003
3577.79 5.99802
3577.83 8.49252
3577.86 13.0774
3577.88 16.9929
3577.90 22.4914
3577.92 31.6286
3577.93 45.9916
3577.95 71.1111
3577.97 119.449
3577.98 189.260
3578.00 238.875
3578.02 189.262
3578.03 119.451
3578.05 84.2085
3578.06 60.5236
3578.07 44.9182
3578.08 34.3693
3578.11 21.7208
3578.13 14.8481
3578.15 10.7502
3578.18 8.12655
3578.23 5.09761
3578.27 3.48859
3578.32 2.53533
3578.42 1.51877
3578.51 1.00703
3578.61 0.719251
3578.80 0.419436
3579.18 0.195198
3579.56 0.114215
3580.33 0.0549147
3581.09 0.0337512
3584.15 0.0127420
3587.21 0.00854398
3590.27 0.00691065
3596.39 0.00552615
3602.50 0.00491353
3614.74 0.00452883
3620.86 0.00517143
3623.92 0.00815948
3625.45 0.0199790
3626.21 0.0655138
3626.59 0.233629
3626.69 0.395488
3626.78 0.807344
3626.83 1.31652
3626.88 2.50993
3626.90 3.81107
3626.93 6.40146
3626.95 12.5065
3626.96 18.8429
3626.97 28.7840
3626.99 45.8753
3627.00 57.4915
3627.01 45.8727
3627.03 28.7820
3627.04 18.8417
3627.05 12.5059
3627.07 6.55981
3627.10 3.88537
3627.12 2.59105
3627.17 1.36329
3627.21 0.837388
3627.31 0.408280
3627.40 0.242888
3627.77 0.0680920
3628.52 0.0206875
3630.02 0.00835303
3633.01 0.00525814
3639.00 0.00476758
3644.99 0.00622295
3647.98 0.0123328
3649.48 0.0362127
3650.22 0.127566
3650.41 0.218138
3650.60 0.462340
3650.69 0.782155
3650.79 1.58783
3650.83 2.57203
3650.88 4.83964
3650.90 7.33230
3650.93 11.9687
3650.94 16.2279
3650.95 22.2630
3650.96 32.8933
3650.97 50.2494
3650.99 79.4295
3651.00 100.454
3651.01 79.4289
3651.03 50.2491
3651.04 28.7273
3651.06 18.1253
3651.07 12.2586
3651.09 8.77053
3651.12 5.07620
3651.15 3.28883
3651.21 1.67862
3651.27 1.02171
3651.39 0.490892
3651.51 0.288290
