Sr-87(n,tot) ENDF/B-VII.1
3389.71 4.86257
3391.30 4.78440
3392.89 4.68058
3394.48 4.53615
3395.27 4.44081
3396.07 4.32338
3396.86 4.17685
3397.66 3.99427
3398.45 3.78263
3398.85 3.69026
3399.25 3.66825
3399.65 3.90362
3399.85 4.30009
3400.04 5.16881
3400.24 7.17424
3400.34 9.12615
3400.44 12.3382
3400.54 18.0483
3400.64 28.7501
3400.69 37.8072
3400.74 50.8149
3400.79 70.6118
3400.84 99.4988
3400.92 172.254
3401.00 233.055
3401.08 202.996
3401.16 139.075
3401.24 93.1175
3401.33 66.0296
3401.41 49.7543
3401.49 39.5252
3401.57 32.5687
3401.65 27.7350
3401.81 21.4862
3401.98 17.7278
3402.14 15.2944
3402.47 12.3721
3402.79 10.7108
3403.12 9.66078
3403.45 8.93973
3403.77 8.41967
3404.43 7.72049
3405.08 7.27552
3405.73 6.96872
3406.38 6.74517
3407.69 6.44086
3409.00 6.24406
3410.30 6.10615
3411.61 6.00415
3414.22 5.86274
3416.83 5.76886
3419.44 5.70137
3422.05 5.64996
3427.27 5.57496
3432.50 5.51913
3437.72 5.46497
3440.33 5.42039
3441.64 5.37113
3442.29 5.33809
3442.45 5.35101
3442.62 5.43879
3442.70 5.58742
3442.78 5.98152
3442.82 6.43644
3442.86 7.33763
3442.90 9.33155
3442.92 11.1641
3442.94 14.1603
3442.97 20.7347
3443.00 26.1888
3443.03 23.4098
3443.06 17.5122
3443.09 13.5399
3443.11 11.1153
3443.17 8.67250
3443.23 7.56835
3443.28 6.98723
3443.39 6.40184
3443.50 6.12359
3443.73 5.86574
3443.95 5.74765
3444.84 5.58690
3446.61 5.51070
3450.17 5.46417
3453.72 5.44002
3457.27 5.42195
3464.38 5.39309
3471.48 5.36892
3499.91 5.28858
3528.34 5.21199
3556.76 5.12375
3585.19 5.00540
3599.40 4.92332
3613.61 4.81171
3620.72 4.73762
3627.83 4.64409
3634.93 4.52098
3642.04 4.34982
3645.59 4.23586
3649.15 4.09351
3652.70 3.91106
3656.25 3.67135
3658.03 3.52350
3659.80 3.35518
3661.58 3.17170
3663.36 3.00335
3664.25 2.95589
3665.13 2.97975
3666.02 3.16561
3666.91 3.73644
3667.80 5.32044
3668.24 7.01978
3668.69 10.0693
3669.13 15.9259
3669.35 20.9000
3669.58 28.3445
3669.80 39.9025
3670.02 58.5972
3670.24 90.0395
3670.46 143.716
3670.73 248.985
3671.00 337.085
3671.27 292.602
3671.54 198.762
3671.72 150.751
3671.90 116.956
3672.08 93.1198
3672.26 76.2177
3672.62 54.5497
3672.98 41.8598
3673.34 33.8023
3673.70 28.3509
3674.42 21.6142
3675.15 17.7039
3675.87 15.2016
3676.59 13.4837
3677.31 12.2427
3678.76 10.5800
3680.20 9.52932
3681.64 8.80937
3683.09 8.28793
3685.97 7.58501
3688.86 7.13449
3691.75 6.82135
3694.63 6.59092
3700.41 6.27314
3706.18 6.06264
3711.95 5.91091
3717.73 5.79453
3729.27 5.62104
3740.82 5.48371
3746.60 5.41444
3749.48 5.37517
3752.37 5.32846
3755.26 5.26625
3756.70 5.22365
3758.14 5.16640
3759.59 5.08180
3760.31 5.02090
3761.03 4.93849
3761.75 4.82082
3762.47 4.64966
3762.83 4.55303
3763.01 4.52348
3763.19 4.54995
3763.38 4.75625
3763.47 5.03974
3763.56 5.61788
3763.65 6.86467
3763.69 8.01686
3763.74 9.86225
3763.78 12.9650
3763.83 18.5043
3763.85 23.0208
3763.87 29.0756
3763.89 38.0438
3763.92 50.1288
3763.96 85.2899
3764.00 114.498
3764.02 112.410
3764.04 100.173
3764.09 69.7609
3764.13 47.4415
3764.17 34.6051
3764.22 26.7115
3764.26 21.8166
3764.30 18.4566
3764.35 16.1493
3764.43 13.1498
3764.52 11.3550
3764.61 10.1841
3764.78 8.78325
3764.95 7.98221
3765.13 7.47591
3765.47 6.87446
3765.82 6.53332
3766.17 6.31599
3766.86 6.05503
3767.56 5.90367
3768.25 5.80472
3769.64 5.68172
3771.03 5.60696
3772.42 5.55556
3775.20 5.48702
3777.97 5.44092
3780.75 5.40600
3786.31 5.35294
3797.42 5.27549
3808.53 5.21291
3852.97 4.99070
3875.19 4.86704
3897.41 4.71160
3908.52 4.60800
3914.08 4.54309
3919.63 4.46255
3925.19 4.35356
3927.96 4.27941
3930.74 4.18118
3932.13 4.11762
3933.52 4.03922
3934.91 3.93912
3936.30 3.80600
3937.69 3.62079
3938.38 3.50125
3939.07 3.36506
3939.77 3.24143
3940.12 3.22699
3940.46 3.33048
3940.81 3.79041
3940.98 4.37594
3941.16 5.53099
3941.33 8.00922
3941.42 10.3057
3941.50 13.9605
3941.59 20.2530
3941.68 31.7676
3941.72 41.2803
3941.77 54.6192
3941.81 73.9501
3941.85 101.877
3941.93 174.701
3942.00 233.871
3942.08 201.363
3942.15 136.431
3942.20 102.344
3942.25 79.0276
3942.30 62.5609
3942.36 51.1653
3942.46 36.6021
3942.56 28.2366
3942.66 22.9071
3942.77 19.3262
3942.97 14.9445
3943.18 12.4096
3943.38 10.8033
3943.59 9.70355
3943.79 8.90998
3944.20 7.84905
3944.61 7.18041
3945.03 6.72349
3945.44 6.39332
3946.26 5.94708
3947.08 5.66062
3947.90 5.46045
3948.72 5.31204
3950.36 5.10457
3952.01 4.96403
3955.29 4.77810
3958.58 4.65225
3961.86 4.55421
3968.43 4.39446
3981.57 4.10767
3994.71 3.78144
4001.28 3.58368
4007.85 3.35218
4014.42 3.07991
4020.99 2.77025
4024.28 2.61458
4027.56 2.48470
4030.85 2.43943
4034.13 2.63665
4035.77 2.94838
4037.42 3.55435
4039.06 4.71188
4040.70 6.97075
4041.52 8.87057
4042.34 11.6537
4043.16 15.8497
4043.99 22.3998
4044.81 33.0894
4045.63 51.3999
4046.45 84.5095
4047.27 146.107
4048.14 255.978
4049.00 350.287
4049.87 306.555
4050.73 209.341
4051.50 146.282
4052.28 106.456
4053.05 81.1484
4053.82 64.4135
4054.59 52.7953
4055.37 44.3728
4055.75 40.9883
4056.14 38.1149
4056.33 36.9924
4056.43 36.6200
4056.53 36.5344
4056.62 37.0814
4056.67 37.8473
4056.72 39.2616
4056.77 41.9342
4056.82 46.9266
4056.86 56.8942
4056.91 77.8290
4056.96 111.269
4057.00 140.337
4057.04 126.427
4057.09 96.3745
4057.13 75.7884
4057.17 63.2114
4057.21 55.1482
4057.25 49.9758
4057.34 43.7048
4057.42 40.1572
4057.50 37.8719
4057.59 36.2531
4057.75 34.0473
4057.92 32.5124
4058.08 31.3234
4058.41 29.4844
4059.08 26.7915
4059.74 24.7435
4061.06 21.6538
4062.39 19.3888
4065.04 16.2665
4067.69 14.2246
4072.99 11.7390
4078.29 10.2970
4083.60 9.36053
4088.90 8.70473
4099.50 7.84380
4110.10 7.29430
4120.71 6.89146
4126.01 6.71026
4128.66 6.61596
4131.31 6.51164
4133.96 6.38351
4135.29 6.30099
4136.61 6.19427
4137.94 6.04177
4138.60 5.93403
4139.26 5.78938
4139.92 5.58275
4140.26 5.44406
4140.59 5.27472
4140.92 5.08356
4141.08 5.00424
4141.25 4.99222
4141.42 5.21070
4141.50 5.55867
4141.58 6.28522
4141.66 7.88934
4141.75 11.7186
4141.79 15.6608
4141.83 22.3332
4141.85 27.6012
4141.87 34.4227
4141.89 44.2246
4141.91 57.2832
4141.93 76.4330
4141.96 99.4500
4142.00 136.645
4142.02 135.792
4142.04 122.310
4142.09 85.9641
4142.13 59.2698
4142.18 43.2416
4142.23 33.5860
4142.27 27.5460
4142.32 23.3754
4142.36 20.4362
4142.45 16.6807
4142.55 14.3884
4142.64 12.8980
4142.82 11.0781
4143.00 10.0324
4143.19 9.36121
4143.55 8.55738
4143.92 8.09594
4144.28 7.79726
4145.02 7.43291
4145.75 7.21729
4146.48 7.07308
4147.94 6.88846
4149.41 6.77106
4150.87 6.68671
4153.80 6.56725
4156.73 6.48074
4159.65 6.41111
4165.51 6.29775
4177.22 6.10454
4180.15 6.04882
4183.07 5.97415
4184.54 5.91815
4186.00 5.82888
4186.73 5.75635
4187.46 5.64498
4187.83 5.56989
4188.20 5.51012
4188.38 5.55111
4188.56 5.86343
4188.65 6.39578
4188.75 7.79396
4188.79 9.37604
4188.84 12.3375
4188.88 18.6939
4188.91 24.4481
4188.93 32.9777
4188.96 54.1166
4189.00 72.0296
4189.04 63.7731
4189.07 45.0862
4189.10 33.5587
4189.13 26.0172
4189.17 21.1535
4189.20 17.9912
4189.26 14.0594
4189.32 11.9206
4189.44 9.71535
4189.56 8.65245
4189.81 7.64467
4190.05 7.18100
4190.55 6.74965
4191.04 6.54812
4192.02 6.35396
4193.00 6.25763
4194.96 6.15632
4196.92 6.09888
4200.85 6.02675
4204.77 5.97628
4212.62 5.89876
4220.47 5.83505
4251.88 5.63108
4314.68 5.28360
4346.08 5.08018
4361.78 4.95079
4377.48 4.78350
4393.18 4.54294
4401.03 4.37096
4408.88 4.13572
4412.81 3.98082
4416.73 3.78875
4420.66 3.54439
4424.58 3.22584
4426.55 3.03058
4428.51 2.80934
4430.47 2.56943
4432.43 2.35018
4433.41 2.28778
4434.40 2.31539
4435.38 2.54421
4436.36 3.24167
4436.85 3.95696
4437.34 5.13719
4437.83 7.12707
4438.32 10.6018
4438.81 17.0487
4439.06 22.3202
4439.30 29.9420
4439.55 41.3200
4439.79 58.6469
4440.04 85.7512
4440.28 128.299
4440.64 226.519
4441.00 312.291
4441.36 275.133
4441.72 189.060
4441.94 147.926
4442.16 117.761
4442.60 79.6021
4443.04 58.2540
4443.47 45.3216
4443.91 36.9136
4444.35 31.1257
4445.23 23.8371
4446.11 19.5376
4446.99 16.7512
4448.74 13.4122
4450.50 11.5129
4452.25 10.3003
4454.01 9.46345
4455.77 8.85300
4459.28 8.02212
4462.79 7.48239
4466.30 7.10096
4469.81 6.81419
4476.83 6.39821
4480.35 6.23267
4483.86 6.07710
4487.37 5.91391
4489.13 5.81953
4490.88 5.70518
4492.64 5.55004
4493.51 5.44311
4494.39 5.30009
4495.27 5.09375
4495.71 4.95102
4496.15 4.76818
4496.59 4.53637
4496.81 4.40904
4497.03 4.30499
4497.25 4.32986
4497.36 4.50036
4497.47 4.95060
4497.58 6.09528
4497.63 7.24441
4497.68 9.13828
4497.74 12.5340
4497.79 18.9262
4497.82 24.3347
4497.85 31.8850
4497.88 42.8834
4497.90 58.9992
4497.93 79.2828
4497.95 103.437
4498.00 142.515
4498.02 141.723
4498.05 127.688
4498.10 89.4645
4498.13 68.7416
4498.17 54.2123
4498.20 43.8135
4498.23 36.6632
4498.30 27.4243
4498.37 22.0909
4498.44 18.6405
4498.51 16.3000
4498.65 13.4030
4498.78 11.6923
4498.92 10.5933
4499.20 9.27131
4499.47 8.51165
4499.74 8.02502
4500.29 7.43726
4500.84 7.09556
4501.39 6.87216
4502.49 6.59469
4503.59 6.42613
4504.69 6.31067
4506.88 6.15760
4509.08 6.05597
4511.28 5.98029
4515.67 5.86886
4520.06 5.78560
4524.46 5.71777
4533.24 5.60834
4550.81 5.44243
4568.39 5.30977
4603.53 5.08069
4638.67 4.85324
4673.82 4.58391
4691.39 4.41404
4708.96 4.20096
4717.75 4.06977
4726.53 3.91507
4735.32 3.72939
4744.11 3.50503
4748.50 3.37831
4752.89 3.24737
4757.29 3.12938
4761.68 3.07839
4766.07 3.27869
4768.27 3.65324
4770.46 4.50064
4772.66 6.47880
4773.76 8.40445
4774.86 11.6195
4775.96 17.3077
4777.05 28.1311
4777.60 37.2499
4778.15 50.7054
4778.70 70.9268
4779.25 101.309
4780.13 175.489
4781.00 238.420
4781.88 207.753
4782.75 141.640
4783.31 109.452
4783.86 86.2150
4784.97 57.5135
4786.08 41.8268
4787.19 32.4758
4788.31 26.4664
4789.42 22.3653
4791.64 17.2470
4793.86 14.2538
4796.08 12.3241
4800.53 10.0192
4804.97 8.70582
4809.41 7.85985
4813.86 7.26643
4818.30 6.82233
4827.19 6.18102
4836.08 5.69217
4840.52 5.45243
4842.74 5.31898
4844.97 5.16329
4847.19 4.96251
4848.30 4.83028
4849.41 4.66027
4850.52 4.42799
4851.08 4.27669
4851.63 4.09737
4852.19 3.90552
4852.47 3.83604
4852.74 3.85217
4853.02 4.14605
4853.16 4.57376
4853.30 5.44702
4853.44 7.33440
4853.51 9.07649
4853.58 11.7900
4853.65 16.3288
4853.72 24.0786
4853.78 38.1746
4853.82 49.5221
4853.85 64.9704
4853.93 113.211
4854.00 155.581
4854.07 137.970
4854.15 95.9371
4854.19 75.7884
4854.24 61.1526
4854.32 42.3701
4854.41 31.8191
4854.50 25.4654
4854.59 21.2687
4854.68 18.4030
4854.86 14.7566
4855.03 12.5871
4855.21 11.1857
4855.56 9.49879
4855.92 8.53159
4856.27 7.91280
4856.63 7.48237
4856.98 7.16747
4857.69 6.73512
4858.40 6.45121
4859.11 6.24881
4859.82 6.09582
4861.24 5.87624
4862.65 5.72208
4865.49 5.50932
4868.33 5.35897
4871.16 5.23955
4876.83 5.04692
4888.18 4.73608
4899.52 4.45230
4910.86 4.15970
4922.20 3.83285
4927.88 3.64661
4933.55 3.43470
4936.38 3.31261
4939.22 3.17052
4940.64 3.08773
4942.06 3.00109
4942.76 2.97504
4943.47 3.04252
4943.83 3.23246
4944.01 3.45506
4944.18 3.88599
4944.36 4.80493
4944.45 5.67714
4944.54 7.10945
4944.63 9.70687
4944.71 14.8082
4944.76 19.4591
4944.80 26.5883
4944.85 38.1229
4944.89 57.0959
4944.95 93.4717
4945.00 121.226
4945.06 101.600
4945.11 67.2428
4945.14 51.8192
4945.18 40.4740
4945.25 26.6434
4945.31 19.2085
4945.38 14.8502
4945.45 12.0955
4945.52 10.2456
4945.65 7.98689
4945.79 6.70345
4945.93 5.89748
4946.20 4.96865
4946.47 4.45875
4946.74 4.14247
4947.28 3.77448
4947.83 3.56527
4948.37 3.42831
4949.46 3.25255
4951.63 3.04963
4953.80 2.91716
4958.15 2.74511
4962.49 2.71547
4966.84 3.03441
4969.01 3.51841
4971.19 4.51078
4973.36 6.64513
4974.45 8.63405
4975.53 11.8888
4976.62 17.6498
4977.71 29.0372
4978.25 39.2878
4978.79 55.6209
4979.34 83.0456
4979.88 129.993
4980.44 202.186
4981.00 244.022
4981.56 187.119
4982.12 111.259
4982.68 64.8428
4983.23 39.5299
4983.79 25.3101
4984.34 16.9698
4984.89 11.9076
4985.45 8.87181
4986.00 7.21653
4986.56 6.64707
4987.11 7.08313
4987.67 8.60976
4988.22 11.4895
4988.77 16.2147
4989.33 23.6341
4989.88 35.0769
4990.44 52.6742
4990.99 79.4439
4992.00 159.568
4993.00 243.538
4993.50 250.920
4994.01 232.251
4995.01 169.849
4995.85 127.230
4996.69 97.9997
4997.53 78.1833
4998.37 64.3974
5000.05 47.1020
5001.72 37.0529
5003.40 30.6307
5005.08 26.2356
5008.44 20.6799
5011.79 17.3559
5015.15 15.1637
5021.86 12.4701
5028.58 10.8856
5035.29 9.84302
5048.72 8.54789
5062.14 7.76225
5075.57 7.22060
5102.42 6.47667
5129.28 5.91107
5142.70 5.63486
5156.13 5.33008
5169.56 4.95470
5176.27 4.71724
5182.98 4.42556
5186.34 4.25306
5189.70 4.06108
5193.05 3.85535
5196.41 3.66588
5198.09 3.60766
5199.77 3.61899
5201.45 3.78632
5203.12 4.31878
5204.80 5.79111
5205.64 7.35084
5206.48 10.1036
5207.32 15.2577
5207.74 19.5310
5208.16 25.7573
5208.58 35.1466
5209.00 49.6866
5209.42 72.9401
5209.84 110.172
5210.42 192.140
5211.00 262.879
5211.58 230.794
5212.16 158.503
5212.77 105.854
5213.37 74.9755
5213.97 56.4597
5214.57 44.7153
5215.17 36.8309
5215.77 31.2989
5216.97 24.1965
5218.18 19.9351
5219.38 17.1511
5221.78 13.7922
5224.19 11.8732
5226.59 10.6453
5229.00 9.79610
5231.40 9.17496
5236.21 8.32536
5241.02 7.76822
5245.83 7.37005
5250.64 7.06736
5260.26 6.62564
5269.88 6.30342
5289.12 5.81162
5308.36 5.36879
5317.98 5.12349
5327.59 4.83208
5337.21 4.45215
5342.02 4.20561
5346.83 3.90195
5349.24 3.72410
5351.64 3.52994
5354.05 3.33051
5356.45 3.16883
5358.86 3.20717
5360.06 3.46854
5361.26 4.16919
5362.46 5.95697
5363.07 7.77169
5363.67 10.8782
5364.27 16.4971
5364.87 27.4522
5365.17 36.8703
5365.47 50.9233
5365.77 72.4598
5366.07 105.275
5366.54 184.227
5367.00 252.596
5367.47 221.956
5367.93 152.422
5368.29 112.384
5368.64 85.3022
5369.00 67.0747
5369.36 54.4895
5370.07 38.9129
5370.79 30.0511
5371.50 24.4971
5372.21 20.7654
5373.64 16.1550
5375.07 13.4543
5376.50 11.6891
5379.35 9.47784
5382.21 8.02837
5383.63 7.39901
5385.06 6.75605
5386.49 6.02287
5387.20 5.58875
5387.92 5.09004
5388.63 4.53780
5388.99 4.28736
5389.34 4.16365
5389.70 4.48138
5389.88 5.09380
5390.06 6.42240
5390.24 9.33032
5390.33 11.9441
5390.41 15.9808
5390.50 22.3954
5390.59 32.9289
5390.68 50.7717
5390.77 81.3030
5390.89 147.390
5391.00 209.732
5391.12 191.503
5391.23 136.492
5391.35 93.0287
5391.48 67.3304
5391.60 51.8675
5391.73 42.0733
5391.85 35.4009
5391.97 30.7095
5392.22 24.5845
5392.47 20.8504
5392.71 18.3697
5393.21 15.3148
5393.70 13.5193
5394.20 12.3455
5395.18 10.8972
5396.17 10.0296
5397.16 9.44501
5399.14 8.68940
5401.12 8.20722
5403.09 7.86246
5407.05 7.38446
5411.00 7.05421
5414.95 6.80291
5422.86 6.42785
5438.68 5.90409
5454.49 5.47633
5470.31 5.02236
5478.22 4.74719
5486.13 4.40671
5490.08 4.19925
5494.03 3.95776
5497.99 3.67537
5501.94 3.35402
5503.92 3.19001
5505.90 3.04682
5507.87 2.97593
5509.85 3.11431
5511.83 3.86876
5512.82 4.83272
5513.80 6.69667
5514.79 10.4756
5515.29 13.7712
5515.78 18.7746
5516.28 26.6242
5516.77 39.4012
5517.26 60.9369
5517.76 97.6933
5518.38 174.029
5519.00 242.402
5519.62 216.134
5520.24 150.481
5520.97 96.8223
5521.70 67.1268
5522.43 50.1069
5523.16 39.6321
5523.89 32.7261
5524.62 27.9328
5526.08 21.8286
5527.54 18.1855
5529.00 15.8061
5531.92 12.9271
5534.84 11.2700
5537.75 10.2017
5540.67 9.45695
5543.59 8.90829
5549.43 8.15041
5555.27 7.64447
5561.10 7.26465
5564.02 7.07924
5565.48 6.94641
5566.21 6.83343
5566.57 6.81788
5566.76 7.18144
5566.85 8.31927
5566.89 10.1887
5566.94 15.1101
5566.97 21.7652
5567.00 27.8707
5567.03 25.5264
5567.06 19.7854
5567.11 14.3901
5567.15 11.7104
5567.24 9.49217
5567.41 8.16053
5567.76 7.51759
5568.46 7.21237
5569.86 7.03608
5572.65 6.88090
5578.24 6.68209
5589.41 6.39535
5611.77 5.99511
5634.12 5.69366
5656.47 5.42813
5678.83 5.16408
5701.18 4.86810
5712.36 4.69131
5723.53 4.47452
5729.12 4.33740
5734.71 4.15805
5737.50 4.03406
5738.90 3.95435
5740.30 3.85379
5741.69 3.71740
5743.09 3.51408
5743.79 3.37340
5744.49 3.23347
5744.84 3.24701
5745.19 3.63227
5745.36 4.37451
5745.45 5.14326
5745.54 6.49037
5745.62 9.04768
5745.71 14.2450
5745.76 18.9962
5745.80 26.2810
5745.84 38.3586
5745.89 57.6858
5745.94 98.8711
5746.00 132.945
5746.06 116.129
5746.11 79.3600
5746.16 57.4474
5746.21 43.1477
5746.26 33.6304
5746.30 27.3616
5746.40 19.7140
5746.49 15.5095
5746.59 12.8954
5746.68 11.1808
5746.87 9.08201
5747.06 7.87563
5747.25 7.11162
5747.63 6.20608
5748.01 5.69186
5748.39 5.36306
5749.14 4.96388
5749.90 4.72710
5750.66 4.56653
5752.17 4.35317
5753.68 4.20699
5755.20 4.09185
5758.22 3.90198
5764.28 3.56263
5770.33 3.19900
5773.36 2.99758
5776.39 2.78647
5779.41 2.58444
5782.44 2.45597
5785.47 2.62624
5786.98 3.04278
5788.50 4.02685
5789.25 4.93478
5790.01 6.34106
5790.77 8.56985
5791.52 12.2149
5792.28 18.4629
5793.04 29.7808
5793.79 51.6223
5794.17 69.7600
5794.55 95.4273
5795.28 169.921
5796.00 236.494
5796.73 210.534
5797.45 146.207
5797.99 109.649
5798.53 84.3904
5799.06 67.0836
5799.60 54.9632
5800.68 39.7346
5801.75 30.9361
5802.83 25.3691
5803.91 21.6035
5806.06 16.9277
5808.21 14.1905
5810.36 12.4189
5812.51 11.1865
5814.66 10.2839
5818.97 9.05284
5823.27 8.25273
5827.57 7.68898
5831.87 7.26786
5840.48 6.67295
5849.09 6.26265
5866.30 5.70284
5883.51 5.30207
5900.72 4.96703
5935.15 4.34279
5969.57 3.63550
5986.78 3.19841
6003.99 2.66856
6021.21 2.01816
6029.81 1.65664
6038.42 1.32418
6047.02 1.21601
6051.33 1.44647
6053.48 1.72615
6055.63 2.19374
6057.78 2.95531
6059.93 4.18861
6062.08 6.21022
6064.24 9.60452
6066.39 15.5326
6068.54 26.4245
6069.61 35.2270
6070.69 47.6745
6071.77 65.4683
6072.84 90.7437
6074.92 165.645
6077.00 234.758
6079.08 211.628
6081.16 148.208
6082.49 115.906
6083.82 92.2009
6086.49 62.4640
6089.15 45.8991
6091.81 35.8557
6094.48 29.2978
6097.14 24.7537
6102.46 18.9623
6107.79 15.4759
6113.11 13.1688
6123.77 10.3587
6134.42 8.95514
6139.74 8.77856
6145.07 9.20872
6150.39 10.8841
6155.72 15.6651
6158.38 20.8077
6161.05 29.9714
6163.71 47.0505
6166.37 79.6437
6169.19 139.751
6172.00 194.617
6174.82 175.097
6177.63 123.298
6179.26 98.6061
6179.67 93.1897
6180.08 88.0095
6180.28 85.5915
6180.49 83.6987
6180.59 83.4704
6180.69 84.8845
6180.74 87.1310
6180.79 91.7207
6180.84 101.085
6180.89 119.727
6180.95 156.629
6181.00 192.609
6181.05 184.644
6181.11 154.162
6181.15 134.987
6181.19 121.605
6181.23 112.132
6181.28 105.559
6181.36 96.9134
6181.45 91.6390
6181.53 87.9763
6181.62 85.2582
6181.78 81.3611
6181.95 78.5034
6182.12 76.2148
6182.46 72.5116
6183.14 66.7516
6183.82 62.1043
6185.17 54.6409
6186.53 48.7985
6189.24 40.2278
6191.95 34.3091
6197.36 26.8140
6202.78 22.3623
6208.20 19.4560
6213.62 17.4242
6224.46 14.7844
6235.30 13.1465
6246.14 12.0279
6267.81 10.5859
6289.49 9.68131
6311.16 9.04832
6354.52 8.19027
6397.87 7.59550
6441.22 7.10748
6484.57 6.61996
6506.25 6.32043
6511.67 6.22728
6517.09 6.11512
6519.80 6.04363
6522.51 5.94577
6523.86 5.87303
6525.22 5.75808
6525.89 5.66382
6526.57 5.51202
6526.91 5.39583
6527.25 5.24811
6527.42 5.19107
6527.59 5.28161
6527.67 5.56236
6527.76 6.41322
6527.80 7.43881
6527.84 9.38952
6527.88 13.4331
6527.93 22.5035
6527.96 37.3673
6528.00 51.2958
6528.04 47.1992
6528.07 34.8162
6528.10 27.3261
6528.13 22.2912
6528.19 16.3141
6528.25 13.2225
6528.30 11.4549
6528.41 9.54269
6528.53 8.57215
6528.75 7.62362
6528.98 7.16802
6529.43 6.72940
6529.88 6.51668
6530.79 6.30264
6531.69 6.18937
6533.50 6.05817
6535.31 5.97198
6538.93 5.83897
6542.55 5.71888
6549.79 5.46336
6557.03 5.14494
6560.65 4.94549
6564.27 4.70642
6567.88 4.41417
6571.50 4.05362
6573.31 3.84599
6575.12 3.62708
6576.93 3.42045
6578.74 3.30204
6580.55 3.52534
6581.46 4.00411
6582.36 5.09114
6583.27 7.55361
6583.72 9.85374
6584.17 13.5030
6584.62 19.5283
6585.08 29.8633
6585.53 48.4174
6585.98 82.4428
6586.49 148.578
6587.00 209.569
6587.51 189.330
6588.02 133.549
6588.47 96.4032
6588.92 72.3339
6589.37 56.7431
6589.82 46.2960
6590.72 33.6566
6591.62 26.6046
6592.52 22.2249
6593.42 19.2952
6595.22 15.6773
6597.02 13.5620
6598.81 12.1891
6600.61 11.2295
6602.41 10.5227
6606.01 9.54975
6609.60 8.90860
6613.20 8.44992
6616.80 8.10143
6623.99 7.59446
6631.19 7.22652
6645.58 6.66634
6659.96 6.15515
6667.16 5.86473
6674.35 5.51052
6681.55 5.03192
6685.14 4.71041
6688.74 4.30054
6690.54 4.05153
6692.34 3.76879
6694.14 3.45660
6695.93 3.14898
6697.73 2.99468
6698.63 3.13551
6699.53 3.69014
6700.43 5.27129
6700.88 6.91692
6701.33 9.71424
6701.78 14.6665
6702.23 23.8400
6702.45 31.3128
6702.68 41.9380
6702.90 57.1804
6703.13 78.8360
6703.56 143.959
6704.00 205.510
6704.44 187.475
6704.87 133.228
6705.38 87.8217
6705.89 62.1984
6706.40 47.2519
6706.91 37.9494
6707.42 31.7526
6707.92 27.4183
6708.94 21.8410
6709.96 18.4747
6710.97 16.2527
6713.01 13.5333
6715.04 11.9476
6717.08 10.9136
6719.11 10.1864
6721.14 9.64615
6725.21 8.89205
6729.28 8.38451
6737.41 7.72405
6745.55 7.28766
6753.69 6.95343
6769.96 6.40190
6786.23 5.84497
6794.36 5.50979
6802.50 5.09032
6810.63 4.51522
6814.70 4.12697
6818.77 3.63028
6822.84 2.97693
6824.87 2.58044
6826.90 2.15874
6828.94 1.83229
6829.95 1.84470
6830.97 2.21750
6831.48 2.68914
6831.99 3.51798
6832.50 4.96143
6833.00 7.49342
6833.51 12.0911
6834.02 20.8108
6834.28 28.0134
6834.53 38.3720
6834.78 53.4116
6835.04 75.1608
6835.52 139.677
6836.00 201.464
6836.48 184.868
6836.96 131.772
6837.32 100.345
6837.68 78.2887
6838.04 62.9947
6838.40 52.2002
6839.12 38.4192
6839.83 30.3299
6840.55 25.1308
6841.27 21.5662
6842.70 17.0410
6844.14 14.3044
6845.57 12.4679
6848.44 10.1179
6851.31 8.66898
6852.74 8.20161
6854.18 8.00504
6855.61 8.41202
6856.33 9.13099
6857.05 10.5937
6857.77 13.5535
6858.48 19.7936
6858.84 25.4109
6859.20 34.0581
6859.56 47.7124
6859.92 69.1851
6860.46 121.468
6861.00 170.063
6861.54 154.365
6862.08 110.218
6862.44 87.3720
6862.79 70.6838
6863.49 49.8149
6864.19 38.2017
6864.89 31.1758
6865.60 26.5801
6866.30 23.3976
6867.70 19.3337
6869.11 16.8805
6870.51 15.2519
6873.32 13.2301
6876.13 12.0200
6878.94 11.2092
6884.56 10.1770
6890.18 9.53505
6895.80 9.08885
6907.04 8.49461
6918.27 8.10403
6929.51 7.81853
6951.99 7.40883
6974.46 7.10462
6996.94 6.84050
7008.17 6.70628
7019.41 6.55112
7025.03 6.45034
7027.84 6.38604
7030.65 6.30363
7033.46 6.18612
7034.86 6.10210
7036.27 5.98622
7037.67 5.81079
7038.37 5.68242
7039.08 5.50595
7039.78 5.24830
7040.48 4.85244
7040.83 4.59290
7041.18 4.40585
7041.36 4.56186
7041.53 5.53845
7041.62 7.01546
7041.71 10.4298
7041.75 13.7344
7041.80 19.1691
7041.84 28.3800
7041.89 43.7218
7041.91 59.0214
7041.94 78.3000
7042.00 110.757
7042.03 111.586
7042.06 102.033
7042.11 73.5298
7042.15 59.4375
7042.19 48.6173
7042.26 34.9645
7042.33 27.1840
7042.40 22.3964
7042.47 19.2406
7042.54 17.0411
7042.68 14.2277
7042.83 12.5363
7042.97 11.4224
7043.25 10.0624
7043.54 9.27003
7043.82 8.75790
7044.39 8.13574
7044.96 7.77209
7045.53 7.53407
7046.66 7.23916
7047.80 7.06175
7048.94 6.94147
7051.21 6.78459
7053.48 6.68228
7055.76 6.60664
7060.31 6.49423
7069.40 6.32992
