Zn-68(n,tot) ENDF/B-VII.1
36743.3 22.2882
36743.4 14.5354
36743.6 8.59053
36744.0 5.52260
36744.9 4.34602
36746.7 3.97306
36750.3 3.86020
36757.3 3.82439
36771.5 3.80930
36799.9 3.79734
36828.3 3.79200
36842.4 3.80928
36849.5 3.90043
36851.3 3.99532
36853.1 4.25023
36854.0 4.57817
36854.8 5.37090
36855.3 6.29973
36855.7 8.22011
36856.0 10.0608
36856.2 13.2010
36856.4 18.9773
36856.6 30.1110
36856.8 46.5511
36857.0 56.9497
36857.2 46.0836
36857.4 30.6176
36857.5 22.2466
36857.7 16.8703
36858.0 11.2233
36858.3 8.50409
36858.6 7.02681
36859.2 5.56260
36859.7 4.91402
36860.9 4.35596
36862.1 4.13052
36864.4 3.95180
36866.7 3.88301
36876.1 3.80749
36894.8 3.78050
36932.1 3.76317
36969.5 3.75100
36988.2 3.74548
36997.5 3.74570
37002.2 3.76219
37004.5 3.84052
37005.7 4.13440
37006.3 5.02583
37006.6 7.07215
37006.7 10.4509
37006.8 19.8763
37007.0 36.4674
37007.2 20.3327
37007.3 12.5235
37007.4 8.79012
37007.6 6.03696
37008.0 4.56303
37008.9 4.00223
37010.6 3.82144
37014.0 3.76598
37020.9 3.74730
37034.6 3.73809
37062.1 3.72893
37117.0 3.71434
37226.8 3.68784
37446.4 3.63947
37666.0 3.59513
37775.8 3.57395
37830.8 3.56389
37858.2 3.56249
37871.9 3.58052
37878.8 3.66884
37880.5 3.76061
37882.2 4.00800
37883.1 4.32817
37883.9 5.12377
37884.4 6.04925
37884.8 8.04686
37885.0 10.0792
37885.2 13.4980
37885.4 19.9936
37885.6 25.7203
37885.7 33.4554
37885.8 51.9091
37886.0 63.8168
37886.2 52.3408
37886.3 33.9147
37886.5 22.8400
37886.7 16.1971
37886.9 12.3326
37887.0 9.95571
37887.4 7.35864
37887.7 6.09315
37888.4 4.89387
37889.0 4.38873
37890.4 3.97012
37891.7 3.80640
37897.1 3.62840
37907.9 3.57475
37929.4 3.55535
37972.5 3.54269
38058.7 3.52588
38231.1 3.49606
38575.8 3.44060
38748.1 3.41454
38920.5 3.39125
39006.6 3.38360
39049.7 3.38320
39092.8 3.38884
39135.9 3.41037
39157.5 3.43630
39179.0 3.48749
39189.8 3.53222
39200.5 3.60137
39211.3 3.71492
39222.1 3.91758
39232.9 4.32678
39238.2 4.70549
39243.6 5.33443
39249.0 6.48841
39251.7 7.45442
39254.4 8.91034
39257.1 11.2394
39259.8 15.1919
39262.5 22.4311
39265.2 36.2984
39267.6 56.5252
39270.0 70.3729
39272.4 57.3803
39274.8 37.3734
39277.3 24.2891
39279.8 16.9893
39282.2 12.7918
39284.7 10.2281
39287.1 8.56907
39289.6 7.44117
39294.5 6.05904
39299.4 5.27629
39304.3 4.79282
39314.2 4.24926
39324.0 3.96589
39333.8 3.79910
39343.7 3.69202
39353.5 3.61881
39373.2 3.52699
39392.8 3.47292
39412.5 3.43765
39432.2 3.41291
39471.5 3.38016
39510.8 3.35889
39589.5 3.33103
39668.1 3.31152
39746.8 3.29561
39904.1 3.26848
40218.7 3.22099
40533.4 3.17616
41162.6 3.08646
41477.3 3.03898
41634.6 3.01354
41713.2 2.99994
41752.6 2.99252
41772.2 2.98826
41782.0 2.98637
41787.0 2.99067
41789.4 3.02055
41790.7 3.14756
41791.3 3.57412
41791.6 4.72058
41791.7 6.75136
41791.9 13.8641
41792.0 25.1973
41792.1 14.3199
41792.3 6.29197
41792.5 4.50403
41792.9 3.55014
41793.6 3.17097
41795.1 3.04586
41798.0 3.00611
41803.8 2.99232
41815.5 2.98567
41838.8 2.97957
41885.5 2.96989
41978.8 2.95039
42072.2 2.92852
42165.5 2.90225
42258.9 2.86721
42305.5 2.84318
42352.2 2.81058
42398.9 2.76108
42422.2 2.72384
42445.5 2.67031
42468.9 2.58496
42480.6 2.51918
42492.2 2.42389
42503.9 2.27247
42509.7 2.15732
42515.6 1.99432
42521.4 1.74570
42527.2 1.32917
42530.1 1.00590
42533.1 0.591109
42534.5 0.411373
42536.0 0.513140
42536.7 0.961417
42537.4 2.22530
42537.8 3.54888
42538.2 5.69581
42538.5 9.28821
42538.9 15.3661
42539.2 22.3532
42539.4 31.7357
42540.0 50.2466
42540.3 52.7430
42540.6 49.7299
42541.1 37.7957
42541.6 28.7989
42542.1 22.6518
42542.6 18.4242
42543.1 15.5563
42544.1 11.9281
42545.1 9.83608
42546.1 8.48026
42547.0 7.54896
42549.0 6.36998
42551.0 5.65493
42553.0 5.18216
42556.9 4.59434
42560.9 4.24583
42564.8 4.01578
42572.7 3.73145
42580.6 3.56222
42588.5 3.44999
42604.3 3.31011
42620.1 3.22586
42635.9 3.16925
42667.5 3.09705
42699.1 3.05205
42730.7 3.02057
42793.8 2.97774
42857.0 2.94827
42920.2 2.92541
43046.6 2.88947
43299.3 2.83317
43552.0 2.78358
44057.4 2.68658
44310.2 2.63597
44436.5 2.60957
44499.7 2.59581
44531.3 2.58845
44547.1 2.58449
44555.0 2.58402
44558.9 2.59450
44560.9 2.64784
44561.9 2.85308
44562.4 3.47654
44562.6 4.94976
44562.7 7.14586
44562.9 13.5187
44563.0 24.8690
44563.1 13.9332
44563.3 7.48488
44563.4 5.21118
44563.6 3.64616
44564.1 2.95111
44565.1 2.70075
44567.1 2.62029
44571.0 2.59454
44578.9 2.58462
44594.6 2.57821
44626.1 2.57007
44689.0 2.55539
44751.9 2.54042
44783.4 2.53228
44799.1 2.52809
44807.0 2.53014
44810.9 2.55535
44812.9 2.67077
44813.9 3.08279
44814.3 4.24766
44814.6 6.70951
44814.7 9.92379
44814.8 17.1937
44815.0 32.4441
44815.2 17.7775
44815.4 7.96331
44815.6 5.21374
44816.0 3.55652
44816.7 2.86977
44818.3 2.63622
44821.4 2.56233
44827.6 2.53756
44840.1 2.52670
44865.0 2.51784
44914.9 2.50475
45014.5 2.47991
45114.2 2.45449
45164.0 2.44117
45189.0 2.43401
45201.4 2.43029
45207.7 2.43095
45210.8 2.44659
45212.3 2.52047
45213.1 2.79151
45213.5 3.58474
45213.7 5.19608
45213.9 12.4911
45214.0 22.9578
45214.1 12.8955
45214.3 6.45039
45214.4 4.50893
45214.7 3.24922
45215.2 2.71007
45216.3 2.51854
45218.4 2.45762
45222.7 2.43733
45231.2 2.42860
45248.2 2.42162
45282.3 2.41140
45350.5 2.39212
45487.0 2.35253
45623.4 2.31028
45691.6 2.28745
45725.7 2.27495
45742.7 2.26922
45751.3 2.27593
45755.5 2.32871
45757.6 2.55147
45758.7 3.30699
45759.2 5.24848
45759.5 8.85117
45759.6 12.9741
45759.8 21.0720
45759.9 33.1523
45760.0 40.6496
45760.1 33.7549
45760.2 21.8441
45760.4 14.1262
45760.5 9.68327
45760.7 5.83923
45761.3 3.62967
45762.3 2.72264
45764.4 2.41207
45768.5 2.31295
45776.7 2.27904
45793.2 2.26277
45826.2 2.24733
45892.1 2.22217
46023.9 2.17168
46287.7 2.05821
46551.4 1.91992
46815.1 1.74307
47078.8 1.50180
47210.6 1.34188
47342.5 1.14133
47474.4 0.882607
47540.3 0.724931
47606.2 0.546975
47672.1 0.356388
47738.1 0.192779
47771.0 0.162428
47787.5 0.178510
47804.0 0.229895
47820.5 0.334734
47836.9 0.521444
47853.4 0.835708
47861.7 1.06331
47865.8 1.20369
47867.8 1.29498
47868.9 1.39398
47869.4 1.61062
47869.7 2.15078
47869.8 3.20014
47869.9 7.24852
47870.0 13.1497
47870.1 7.25625
47870.3 2.85357
47870.4 2.00117
47870.7 1.59140
47871.3 1.46925
47872.6 1.47774
47875.1 1.57635
47880.0 1.82054
47889.9 2.43962
47909.8 4.41989
47929.6 8.12757
47949.4 15.1105
47973.7 30.8485
47998.0 47.9824
48011.9 49.7845
48018.9 48.0856
48022.3 46.8279
48024.1 46.2830
48025.0 46.5311
48025.4 47.9432
48025.6 50.8075
48025.8 60.3887
48026.0 76.0428
48026.2 60.8420
48026.4 52.3135
48026.5 48.9193
48026.8 46.4777
48027.5 45.0912
48028.8 44.0826
48031.3 42.7036
48036.4 40.0941
48046.6 35.0527
48069.5 25.9090
48092.4 19.8660
48115.3 15.9072
48138.3 13.2202
48161.2 11.3184
48184.1 9.92134
48207.0 8.86051
48218.5 8.42271
48224.2 8.22570
48227.0 8.14382
48228.5 8.14872
48229.2 8.30464
48229.6 8.82730
48229.7 10.0483
48229.9 16.3707
48230.0 24.7099
48230.1 16.3668
48230.2 11.1059
48230.3 9.50286
48230.5 8.56462
48231.0 8.17307
48231.8 8.01994
48233.6 7.92922
48237.0 7.81378
48243.9 7.61028
48257.8 7.24347
48285.4 6.62921
48340.7 5.72880
48396.0 5.10143
48451.3 4.63844
48562.0 3.99549
48672.6 3.56127
48893.8 2.97978
49115.1 2.56186
49336.3 2.19389
49557.5 1.81310
49778.8 1.36229
49889.4 1.08918
50000.0 0.772827
50117.2 0.397118
50175.8 0.217524
50205.2 0.144314
50234.5 0.0957254
50263.8 0.0906492
50278.4 0.113808
50293.1 0.161552
50307.7 0.241926
50322.4 0.365552
50337.0 0.547025
50351.7 0.806274
50366.3 1.17113
50381.0 1.67953
50395.6 2.38563
50410.3 3.36555
50425.0 4.72772
50439.6 6.62010
50454.3 9.24586
50468.9 12.8595
50487.7 19.3573
50506.5 28.1111
50544.0 46.0267
50562.8 48.9520
50581.6 46.6881
50619.1 36.0786
50649.5 28.3825
50664.7 25.3605
50672.3 24.0400
50676.1 23.4320
50678.0 23.1735
50679.0 23.1704
50679.4 23.5380
50679.7 24.6164
50679.8 26.5824
50679.9 32.9037
50680.0 42.9691
50680.1 32.8746
50680.2 26.2529
50680.4 24.4223
50680.6 23.3188
50681.1 22.8311
50682.1 22.5490
50684.1 22.2220
50688.0 21.6515
50695.9 20.6030
50711.7 18.7699
50743.3 15.9226
50806.4 12.2870
50869.6 10.1266
50885.4 9.72113
50901.2 9.35536
50916.9 9.03093
50924.8 8.92283
50928.8 9.05306
50930.8 9.76763
50931.3 10.4488
50931.7 12.0341
50932.0 13.8016
50932.2 17.1337
50932.5 25.1323
50932.6 32.9019
50932.7 45.9009
50932.9 68.5656
50933.0 84.1949
50933.1 69.4606
50933.3 47.0136
50933.4 33.9412
50933.5 25.5503
50933.8 17.4284
50934.1 13.9575
50934.3 12.2506
50934.8 10.5887
50935.3 9.87780
50936.4 9.26930
50937.4 9.01790
50941.5 8.68800
50949.7 8.46986
50966.1 8.18353
50982.5 7.93765
50998.9 7.71427
51031.7 7.31924
51064.5 6.97965
51195.8 5.99037
51327.1 5.35312
51458.3 4.90642
51720.9 4.31480
51983.4 3.93231
52508.4 3.44370
52639.7 3.35226
52771.0 3.26821
52902.2 3.18968
52967.9 3.15215
53000.7 3.13835
53017.1 3.15946
53025.3 3.29242
53027.3 3.43251
53029.4 3.81027
53030.4 4.29232
53031.4 5.44166
53032.0 6.75518
53032.5 9.39776
53033.0 15.8798
53033.2 23.1033
53033.5 35.7922
53033.8 56.0468
53034.0 69.3665
53034.3 56.8123
53034.5 36.6927
53034.7 25.9775
53034.9 18.9832
53035.3 11.7492
53035.8 8.46139
53036.2 6.76836
53037.0 5.10777
53037.8 4.38050
53039.5 3.76237
53041.2 3.51324
53044.5 3.31449
53047.9 3.23642
53061.2 3.14633
53087.9 3.10621
53141.4 3.06968
53248.2 3.01269
53461.9 2.90952
53568.8 2.86077
53675.6 2.81502
53729.1 2.79602
53782.5 2.78959
53809.2 2.80507
53822.6 2.82789
53835.9 2.87578
53849.3 2.98564
53856.0 3.09608
53862.6 3.29240
53869.3 3.68486
53872.7 4.04201
53876.0 4.62512
53879.3 5.66144
53882.7 7.73339
53884.4 9.60954
53886.0 12.6159
53887.7 17.6728
53889.4 26.2823
53891.2 40.9382
53893.0 51.0250
53894.8 41.7584
53896.7 27.4143
53897.9 20.7090
53899.0 16.1258
53901.4 10.7489
53903.8 7.99220
53906.2 6.43783
53908.6 5.47829
53911.0 4.84963
53915.8 4.10575
53920.5 3.69718
53925.3 3.44905
53934.8 3.17300
53944.4 3.02884
53953.9 2.94282
53973.0 2.84650
53992.1 2.79384
54011.2 2.75984
54049.4 2.71585
54125.8 2.66136
54202.1 2.62055
54354.9 2.54995
54507.6 2.48373
54813.1 2.35240
54965.8 2.28476
55042.2 2.25029
55080.3 2.23701
55099.4 2.25400
55109.0 2.36572
55111.4 2.48499
55113.8 2.81006
55115.0 3.23501
55116.1 4.28570
55116.7 5.52156
55117.3 8.14054
55117.6 10.7657
55117.9 15.4154
55118.2 24.4493
55118.4 32.1302
55118.5 42.6669
55118.8 67.0173
55119.0 83.8873
55119.2 67.7039
55119.5 43.4361
55119.7 27.9740
55119.9 19.2574
55120.2 14.1344
55120.4 10.9562
55120.9 7.40069
55121.3 5.66284
55122.3 4.04674
55123.2 3.35952
55125.0 2.78872
55126.9 2.56295
55130.6 2.38535
55134.3 2.31644
55149.1 2.23764
55178.7 2.20187
55208.3 2.18295
55223.1 2.17517
55230.5 2.17311
55234.2 2.17860
55236.1 2.20569
55237.0 2.30554
55237.4 2.61654
55237.7 3.39103
55237.8 4.85791
55237.9 9.44779
55238.0 16.7317
55238.1 9.44993
55238.3 4.17607
55238.4 3.06537
55238.7 2.48392
55239.2 2.26174
55240.4 2.19176
55242.6 2.17112
55247.1 2.16361
55256.1 2.15764
55274.0 2.14812
55309.9 2.12990
55381.8 2.09363
55525.4 2.01908
55669.0 1.94008
55740.9 1.89877
55776.8 1.87990
55794.7 1.88230
55803.7 1.93460
55808.2 2.15774
55809.3 2.37627
55810.4 2.94266
55811.0 3.63685
55811.6 5.24932
55811.8 6.98481
55812.1 10.3811
55812.4 18.1562
55812.5 25.9995
55812.7 39.7702
55812.8 62.3016
55813.0 78.1153
55813.2 62.6486
55813.3 40.2000
55813.4 29.5151
55813.5 21.9504
55813.7 13.7088
55814.0 9.39520
55814.2 7.11728
55814.6 4.78202
55815.0 3.73064
55815.9 2.80221
55816.7 2.42978
55820.2 2.01823
55827.0 1.89576
55840.7 1.85371
55868.0 1.82675
55922.7 1.78857
56032.0 1.71364
56141.4 1.63410
56250.7 1.54919
56360.0 1.46081
56414.7 1.41834
56469.4 1.38302
56524.1 1.37127
56551.4 1.38984
56578.7 1.45046
56606.1 1.61660
56619.7 1.79515
56633.4 2.12293
56647.1 2.79390
56653.9 3.41454
56660.7 4.43851
56667.6 6.28848
56671.0 7.81324
56674.4 10.0624
56677.8 13.5618
56681.2 19.2812
56684.7 29.2358
56688.1 46.9427
56691.5 75.2474
56695.0 94.7723
56698.5 76.8113
56701.9 48.9001
56705.0 32.6163
56708.0 22.7191
56711.0 16.6242
56714.0 12.7090
56720.1 8.23995
56726.1 5.91467
56732.1 4.56019
56738.2 3.70293
56750.3 2.71670
56762.3 2.18610
56774.4 1.86348
56798.6 1.49641
56822.7 1.29123
56846.9 1.15524
56895.2 0.970282
56943.5 0.832228
56991.8 0.711477
57088.4 0.488317
57185.0 0.292315
57233.4 0.227232
57281.7 0.220969
57305.8 0.259039
57330.0 0.342724
57354.1 0.494839
57378.3 0.750664
57402.4 1.16676
57426.6 1.83429
57450.7 2.90505
57462.8 3.66649
57468.9 4.12545
57471.9 4.39126
57473.4 4.58478
57474.1 4.86447
57474.5 5.53037
57474.7 6.97371
57474.9 14.3957
57475.0 24.1738
57475.1 14.4187
57475.3 7.02840
57475.5 5.65583
57475.8 5.03315
57476.6 4.87694
57478.0 4.94838
57481.0 5.21887
57486.8 5.84606
57498.5 7.35450
57521.9 11.6472
57542.2 17.1744
57562.5 24.5208
57603.0 39.1104
57623.3 41.1730
57643.6 38.9245
57684.1 29.6480
57727.7 21.3904
57771.2 16.1782
57814.8 12.8958
57858.3 10.7273
57901.9 9.21903
57945.4 8.12302
58032.6 6.65325
58119.7 5.72184
58206.8 5.08157
58381.0 4.25704
58555.2 3.74330
58729.5 3.38594
58903.7 3.11738
58990.8 3.00507
59034.3 2.95318
59056.1 2.92846
59067.0 2.91749
59072.5 2.91666
59075.2 2.93380
59076.5 3.00582
59077.2 3.24916
59077.6 3.92873
59077.7 5.34322
59077.9 12.4021
59078.0 21.9058
59078.1 12.4063
59078.3 5.34558
59078.5 3.92975
59078.8 3.24015
59079.5 3.00050
59080.9 2.92685
59083.7 2.90411
59089.2 2.89285
59100.3 2.87940
59122.5 2.85520
59167.0 2.80895
59255.8 2.72207
59433.6 2.56603
59789.1 2.30182
60500.0 1.86672
61211.0 1.46882
61566.4 1.26727
61744.2 1.16402
61833.0 1.11157
61877.5 1.08517
61899.7 1.07218
61910.8 1.06673
61916.3 1.06822
61919.1 1.08514
61920.5 1.15279
61921.2 1.37974
61921.6 2.03624
61921.7 3.38579
61921.9 10.1205
61922.0 19.1880
61922.1 10.1252
61922.3 3.12257
61922.5 1.86001
61922.9 1.31339
61923.7 1.13071
61925.3 1.07600
61928.5 1.05960
61934.8 1.05199
61947.5 1.04335
61972.8 1.02774
62023.6 0.996752
62125.0 0.934041
62226.5 0.873006
62251.8 0.862397
62277.2 0.866753
62289.9 0.891385
62302.5 0.981806
62308.9 1.11434
62315.2 1.47204
62318.4 1.91517
62320.0 2.31005
62321.6 2.93445
62323.2 4.01092
62324.7 6.02972
62325.5 7.77454
62326.3 10.3766
62327.1 14.4142
62327.9 20.7064
62329.0 33.0907
62330.0 41.7302
62331.1 34.0330
62332.1 21.8852
62333.0 14.9059
62333.9 10.5948
62334.8 7.90471
62335.7 6.17523
62337.4 4.15455
62339.2 3.09813
62341.0 2.47507
62342.8 2.08145
62346.3 1.62599
62349.9 1.38199
62353.4 1.23508
62360.5 1.07227
62374.7 0.934655
62388.9 0.874245
62417.3 0.814520
62445.7 0.779605
62502.5 0.729464
62559.3 0.687353
62672.9 0.608537
62729.7 0.568952
62758.1 0.554670
62772.3 0.589357
62779.4 0.797632
62781.1 1.01685
62782.9 1.59656
62783.8 2.31933
62784.7 3.97489
62785.1 5.78403
62785.6 9.19442
62786.0 16.6873
62786.2 23.8932
62786.5 35.5029
62786.7 57.4808
62787.0 72.0276
62787.3 57.9500
62787.6 37.0646
62787.8 25.0175
62788.0 17.5507
62788.5 9.94672
62788.9 6.38272
62789.4 4.54485
62790.3 2.75615
62791.2 1.95732
62793.0 1.27784
62794.8 1.00047
62798.5 0.775641
62802.1 0.685374
62816.7 0.577284
62845.8 0.525772
62904.0 0.477208
63020.5 0.401005
63253.5 0.265118
63486.4 0.152118
63602.9 0.108697
63661.2 0.0910342
63690.3 0.0904358
63704.8 0.138268
63708.5 0.198098
63712.1 0.374715
63713.9 0.615985
63715.8 1.24755
63716.7 2.01817
63717.6 3.77379
63718.0 5.63474
63718.5 9.05158
63718.9 16.4897
63719.2 23.4564
63719.4 34.0538
63719.7 55.2367
63720.0 69.5725
63720.3 56.5177
63720.6 35.6069
63720.8 24.6115
63721.1 17.6330
63721.5 10.0492
63722.0 6.42565
63722.5 4.46423
63723.4 2.52938
63724.3 1.66256
63726.2 0.913094
63728.0 0.606864
63731.7 0.357410
63735.4 0.258706
63750.2 0.146710
63779.7 0.108056
63838.8 0.0959381
63898.0 0.101140
63957.1 0.117291
64075.3 0.184998
64193.5 0.312970
64311.8 0.524646
64430.0 0.853990
64548.2 1.35103
64607.4 1.69747
64622.1 1.81249
64636.9 1.98161
64644.3 2.13812
64651.7 2.49172
64655.4 2.91963
64657.2 3.31093
64659.1 3.95903
64660.9 5.16386
64661.9 6.18184
64662.8 7.73579
64663.7 10.2897
64664.6 14.7140
64665.5 23.1281
64666.5 40.1456
64667.2 63.7772
64668.0 80.2829
64668.8 65.4545
64669.5 42.2508
64670.3 26.9570
64671.1 18.4093
64671.9 13.4746
64672.7 10.4513
64673.4 8.49029
64674.2 7.15488
64675.8 5.51417
64677.3 4.58784
64678.9 4.01668
64682.0 3.38265
64685.1 3.06210
64688.3 2.88263
64694.5 2.71157
64707.0 2.63764
64719.5 2.67581
64769.4 3.07896
64869.3 4.28482
65069.0 8.23246
65216.8 12.9908
65364.5 19.6184
65660.0 34.0561
65807.8 37.0339
65955.5 36.0085
66251.0 28.7344
66470.7 23.4849
66690.3 19.4666
66910.0 16.4991
67019.8 15.3153
67074.7 14.7827
67102.2 14.5287
67115.9 14.4079
67122.8 14.3743
67126.2 14.4765
67127.9 14.9408
67128.8 16.2486
67129.2 18.7620
67129.4 21.8116
67129.7 28.4240
67130.0 43.4796
67130.2 38.0641
67130.3 29.3450
67130.6 22.6266
67130.8 19.3306
67131.2 16.6467
67132.1 15.1805
67133.8 14.5695
67137.3 14.3331
67144.3 14.2053
67158.3 14.0637
67186.2 13.8245
67242.0 13.3829
67353.6 12.5874
67576.9 11.2677
68023.5 9.36856
68470.1 8.06609
68693.4 7.55187
68805.0 7.31849
68860.9 7.20553
68888.8 7.14865
68902.7 7.12243
68909.7 7.13203
68913.2 7.24486
68914.9 7.68437
68915.8 8.92530
68916.2 11.4184
68916.5 14.6778
68916.7 21.3949
68917.0 36.6125
68917.2 30.8034
68917.3 22.3191
68917.7 13.2321
68918.0 10.2247
68918.7 8.36157
68920.1 7.54008
68922.8 7.24201
68928.2 7.13451
68939.1 7.08105
68960.8 7.02822
69004.3 6.94305
69091.3 6.78499
69178.2 6.64053
69200.0 6.61514
69221.7 6.61902
69232.6 6.66343
69243.5 6.82999
69248.9 7.07427
69251.6 7.31375
69254.3 7.72953
69257.1 8.53980
69258.4 9.25805
69259.8 10.4001
69261.1 12.3551
69262.5 16.0452
69263.2 19.1929
69263.9 23.9439
69264.5 31.3331
69265.2 42.7941
69266.1 65.2130
69267.0 80.9012
69267.9 66.6801
69268.8 44.6032
69269.6 31.4860
69270.4 23.6148
69271.2 18.7375
69272.0 15.6600
69273.6 12.1376
69275.2 10.3139
69276.7 9.25532
69278.3 8.58747
69281.5 7.82247
69284.7 7.41507
69287.9 7.17055
69294.2 6.89982
69307.0 6.66944
69319.7 6.56592
69345.1 6.45843
69370.5 6.39143
69421.4 6.29017
69472.3 6.20330
69675.7 5.89216
70082.7 5.31097
70489.6 4.68664
70591.3 4.50477
70693.1 4.30444
70743.9 4.19819
70794.8 4.09963
70820.2 4.07261
70832.9 4.07977
70845.7 4.12296
70858.4 4.25743
70864.7 4.40760
70871.1 4.68716
70877.4 5.26407
70880.6 5.79743
70883.8 6.67564
70887.0 8.24676
70890.2 11.4035
70891.8 14.2690
70893.3 18.8658
70894.9 26.6024
70896.5 39.7721
70898.3 62.3504
70900.0 78.0597
70901.8 64.0401
70903.5 42.0488
70904.6 31.9312
70905.7 24.9396
70908.0 16.6186
70910.2 12.2874
70912.4 9.81033
70914.6 8.27559
70916.9 7.26218
70921.3 6.04879
70925.8 5.37417
70930.3 4.95693
70939.2 4.47986
70948.1 4.21794
70957.0 4.05077
70974.9 3.83996
70992.7 3.69910
71010.5 3.58643
71046.2 3.39117
71117.6 3.00376
71188.9 2.53707
71260.3 1.91759
71295.9 1.52313
71331.6 1.05994
71367.3 0.543807
71385.1 0.296970
71403.0 0.112776
71411.9 0.0748010
71420.8 0.103329
71429.7 0.237187
71438.6 0.537257
71443.1 0.777765
71447.6 1.09958
71456.5 2.07546
71465.4 3.69912
71474.3 6.31014
71484.0 10.7732
71493.7 17.3279
71513.0 33.1724
71522.7 37.4987
71532.4 37.6914
71551.7 31.7382
71563.7 27.5647
71575.6 24.0593
71599.5 19.0480
71623.4 15.8695
71647.3 13.7555
71671.2 12.2720
71695.1 11.1836
71742.9 9.70244
71790.8 8.74558
71838.6 8.07631
71934.2 7.19664
72029.8 6.63648
72125.4 6.24117
72316.7 5.70279
72699.1 5.05107
73081.6 4.60666
73846.6 3.85357
74229.0 3.42283
74420.3 3.15827
74515.9 3.00365
74563.7 2.91704
74587.6 2.87422
74599.6 2.88616
74605.5 3.05918
74607.0 3.25111
74608.5 3.76286
74609.3 4.40072
74610.0 5.84389
74610.4 7.40440
74610.8 10.2756
74611.1 16.3585
74611.3 22.1767
74611.5 30.6986
74611.8 48.0899
74612.0 60.2588
74612.3 49.4968
74612.5 32.4004
74612.7 21.6783
74613.0 15.6291
74613.4 9.65339
74613.9 6.99689
74614.4 5.66521
74615.3 4.39536
74616.2 3.83966
74618.1 3.36145
74619.9 3.16520
74627.3 2.93034
74642.2 2.82800
74671.8 2.74225
74731.1 2.60488
74790.4 2.46240
74849.6 2.30677
74968.2 1.94052
75027.5 1.72089
75057.1 1.59816
75071.9 1.53313
75079.3 1.51250
75083.0 1.57681
75084.9 1.90768
75085.8 3.00059
75086.3 5.54296
75086.5 9.52184
75086.7 21.4343
75087.0 42.6368
75087.3 22.6805
75087.5 11.5079
75087.7 6.99603
75088.1 3.84517
75088.9 2.32727
75090.6 1.75451
75093.9 1.54928
75100.6 1.45538
75114.0 1.37084
75140.8 1.23271
75194.3 0.948674
75301.3 0.331828
75328.1 0.192555
75354.9 0.0854270
75381.6 0.0429661
75395.0 0.0628954
75408.4 0.124307
75421.8 0.242595
75435.1 0.438859
75448.5 0.742101
75461.9 1.19221
75475.3 1.84380
75488.7 2.77084
75502.0 4.07093
75515.4 5.86512
75536.1 9.92890
75556.7 15.8644
75598.0 30.0490
75618.7 33.8347
75639.3 33.9026
75680.6 28.4077
75724.3 22.2808
75767.9 17.9992
75811.6 15.1290
75855.3 13.1467
75899.0 11.7214
75942.6 10.6575
76030.0 9.18798
76117.3 8.22694
76204.6 7.55008
76248.3 7.28075
76292.0 7.04470
76335.7 6.83591
76357.5 6.75664
76368.4 6.81850
76371.1 6.92877
76373.9 7.25855
76375.2 7.69906
76376.6 8.78128
76377.3 10.0072
76378.0 12.5328
76378.3 14.8896
76378.6 18.7830
76379.0 25.6066
76379.3 37.9338
76379.7 57.4806
76380.0 71.1685
76380.3 59.0546
76380.7 39.8997
76381.0 26.8820
76381.4 19.8947
76381.8 15.7863
76382.1 13.3572
76382.8 10.6743
76383.5 9.35407
76384.9 8.12359
76386.3 7.58695
76389.2 7.12989
76392.0 6.93873
76397.6 6.77041
76403.3 6.69023
76425.9 6.53971
76471.0 6.36443
76516.2 6.22191
76561.4 6.09554
76742.0 5.69157
76832.4 5.53174
76922.7 5.39108
77013.0 5.26371
77058.2 5.20253
77080.8 5.18133
77092.1 5.23484
77097.7 5.54111
77099.1 5.84831
77100.5 6.62264
77101.3 7.53007
77102.0 9.42937
77102.7 14.4743
77103.0 20.2676
77103.4 31.7584
77103.7 48.2101
77104.0 60.1612
77104.3 49.6660
77104.6 33.5644
77104.9 23.1199
77105.2 17.2332
77105.9 11.4611
77106.5 9.00058
77107.1 7.75199
77108.3 6.58647
77109.5 6.07791
77111.9 5.64258
77114.4 5.46384
77124.1 5.25045
77143.6 5.16037
77182.6 5.09304
77260.5 5.00238
77338.4 4.92535
77377.3 4.90836
77387.1 4.92600
77396.8 4.99930
77401.7 5.11017
77406.5 5.41209
77409.0 5.78682
77411.4 6.63802
77412.6 7.52552
77413.8 9.15632
77415.1 12.5683
77415.7 15.6653
77416.3 20.3702
77417.1 30.1487
77418.0 37.0489
77418.9 31.0865
77419.7 21.5422
77420.6 15.1552
77421.5 11.5936
77422.4 9.54788
77423.3 8.29775
77425.1 6.93480
77426.8 6.25347
77430.4 5.62305
77434.0 5.34701
77441.1 5.11099
77448.2 5.01091
77462.4 4.92193
77476.7 4.87887
77505.2 4.82987
77533.6 4.79666
77590.6 4.74433
77647.5 4.69929
77761.4 4.61885
77875.3 4.54629
78103.1 4.41714
78217.0 4.35876
78273.9 4.33091
78302.4 4.31759
78316.6 4.31224
78323.8 4.31451
78327.3 4.33460
78329.1 4.41440
78330.0 4.68934
78330.4 5.47405
78330.7 7.17458
78330.9 16.1506
78331.0 28.0061
78331.1 16.1581
78331.3 8.76687
78331.4 6.56989
78331.7 5.18991
78332.2 4.58809
78333.2 4.38326
78335.3 4.32314
78339.5 4.30521
78347.9 4.29712
