Zr-91(n,tot) ENDF/B-VII.1
5631.94 34.6007
5632.33 47.6959
5632.53 58.4524
5632.73 74.1062
5632.92 97.3866
5633.12 131.745
5633.41 204.313
5633.70 252.522
5633.99 204.158
5634.28 131.885
5634.46 99.2464
5634.65 76.6543
5635.02 50.1476
5635.39 36.5069
5635.76 28.7882
5636.13 24.0549
5636.50 20.9611
5637.24 17.3095
5637.98 15.3208
5638.72 14.1166
5640.20 12.7824
5641.68 12.0848
5643.16 11.6629
5644.64 11.3799
5646.12 11.1748
5649.08 10.8891
5652.04 10.6899
5657.96 10.4065
5663.88 10.1950
5669.80 10.0202
5681.63 9.73424
5693.47 9.50205
5705.31 9.30647
5728.99 8.99135
5752.67 8.74609
5776.34 8.54846
5788.18 8.46352
5800.02 8.38805
5805.94 8.35639
5811.86 8.33805
5814.82 8.34661
5817.78 8.40613
5819.26 8.50554
5820.00 8.60864
5820.74 8.79794
5821.48 9.19458
5821.85 9.57527
5822.22 10.2351
5822.59 11.5216
5822.77 12.6745
5822.96 14.5371
5823.14 17.8120
5823.33 24.2852
5823.42 30.1334
5823.51 39.3343
5823.60 54.6317
5823.70 80.5217
5823.80 124.351
5823.90 153.941
5824.00 125.203
5824.10 81.5883
5824.17 61.6703
5824.24 48.1020
5824.37 32.1326
5824.50 23.8826
5824.63 19.2006
5824.76 16.3059
5824.89 14.4285
5825.15 12.2103
5825.41 11.0000
5825.67 10.2736
5826.19 9.47699
5826.71 9.07253
5827.23 8.83831
5828.27 8.58945
5829.31 8.46447
5830.36 8.39131
5832.44 8.31008
5836.61 8.23493
5840.77 8.19372
5849.11 8.13766
5857.44 8.09307
5874.11 8.01605
5890.78 7.94745
5924.11 7.82573
5957.45 7.71828
5990.78 7.62060
6024.12 7.52957
6057.45 7.44323
6074.12 7.40443
6082.46 7.40074
6084.54 7.41397
6086.62 7.46081
6087.67 7.52870
6088.71 7.71435
6089.23 7.95336
6089.75 8.54390
6090.01 9.22865
6090.27 10.6920
6090.40 12.1273
6090.53 14.6419
6090.66 19.4562
6090.72 23.4983
6090.79 29.2666
6090.90 42.5582
6091.00 51.3720
6091.11 42.5764
6091.21 29.4565
6091.30 22.2740
6091.38 17.7659
6091.47 14.9146
6091.55 13.0651
6091.72 10.8960
6091.89 9.74938
6092.23 8.64962
6092.57 8.16383
6093.24 7.75531
6093.92 7.59188
6095.27 7.46238
6096.63 7.41140
6099.34 7.36853
6102.04 7.34827
6112.87 7.30662
6134.54 7.24611
6156.20 7.18714
6167.03 7.15762
6172.45 7.14552
6175.16 7.15124
6176.51 7.19745
6177.19 7.35779
6177.53 7.77655
6177.69 8.55012
6177.78 9.50259
6177.86 11.4230
6177.93 14.0434
6178.00 15.7750
6178.07 14.0469
6178.14 11.4776
6178.21 9.74992
6178.28 8.81739
6178.42 7.96183
6178.71 7.44527
6179.28 7.22581
6180.42 7.14939
6182.71 7.12096
6187.28 7.10129
6196.41 7.07204
6214.69 7.01406
6251.24 6.88493
6287.79 6.72668
6324.34 6.51727
6360.89 6.20992
6379.17 5.98796
6397.44 5.68388
6406.58 5.48440
6415.72 5.23870
6424.85 4.93008
6433.99 4.53757
6438.56 4.30476
6443.13 4.05129
6447.70 3.79715
6452.27 3.61279
6456.83 3.74670
6459.12 4.17466
6461.40 5.22077
6463.69 7.69624
6464.83 10.0627
6465.97 13.8910
6467.11 20.3150
6468.26 31.5949
6469.40 52.3828
6470.54 91.6915
6471.77 165.561
6473.00 234.132
6474.23 212.081
6475.46 149.897
6476.56 107.841
6477.66 80.7609
6478.77 63.2864
6479.87 51.6068
6482.07 37.5495
6484.27 29.7201
6486.48 24.8712
6488.68 21.6277
6493.08 17.6293
6497.49 15.2973
6501.90 13.7869
6506.30 12.7355
6510.71 11.9641
6519.52 10.9112
6528.33 10.2276
6537.14 9.74797
6545.95 9.39228
6563.57 8.89760
6581.20 8.56644
6616.44 8.13925
6651.69 7.85935
6686.93 7.64260
6722.18 7.44794
6739.80 7.35641
6744.21 7.34134
6748.61 7.34820
6750.82 7.38233
6753.02 7.50231
6754.12 7.67445
6754.67 7.84271
6755.22 8.13701
6755.77 8.71887
6756.05 9.24500
6756.32 10.1037
6756.60 11.6435
6756.74 12.9061
6756.87 14.7536
6757.01 17.6321
6757.15 22.3050
6757.29 30.4627
6757.42 44.8925
6757.56 67.7406
6757.70 82.9571
6757.84 67.8698
6757.98 45.2734
6758.07 34.2273
6758.17 26.8483
6758.27 21.9214
6758.36 18.5826
6758.56 14.4813
6758.75 12.2340
6758.95 10.8732
6759.14 9.99965
6759.52 8.98073
6759.91 8.43169
6760.30 8.10313
6761.07 7.74530
6761.85 7.56279
6762.62 7.45602
6764.16 7.33891
6767.26 7.23508
6770.35 7.18093
6776.54 7.10674
6782.73 7.04154
6795.10 6.89972
6807.47 6.71526
6819.85 6.44355
6826.03 6.24665
6832.22 5.97687
6835.31 5.80027
6838.41 5.58368
6841.50 5.31355
6844.59 4.97481
6847.69 4.56752
6849.24 4.36629
6850.78 4.24198
6852.33 4.41840
6853.10 4.82482
6853.87 5.74692
6854.65 7.79637
6855.04 9.66203
6855.42 12.5434
6855.81 17.1347
6856.19 24.6332
6856.58 37.2947
6856.97 58.7361
6857.48 107.124
6858.00 153.921
6858.52 142.177
6859.03 102.679
6859.38 81.2071
6859.73 65.5028
6860.42 45.9902
6861.11 35.1979
6861.80 28.6769
6862.49 24.4261
6863.18 21.4840
6864.56 17.7422
6865.95 15.5000
6867.33 14.0265
6870.09 12.2270
6872.86 11.1795
6875.62 10.4987
6878.39 10.0217
6881.15 9.66965
6886.68 9.18481
6892.21 8.86678
6903.27 8.47485
6914.32 8.24347
6925.38 8.09343
6947.50 7.92950
6958.56 7.89935
6969.61 7.90826
6980.67 7.97519
6991.73 8.14924
6997.26 8.31246
7002.79 8.57022
7008.32 8.99623
7013.85 9.75489
7019.37 11.2767
7022.14 12.6776
7024.90 15.0053
7027.67 19.2838
7029.05 22.8964
7030.43 28.3967
7031.81 37.2994
7033.20 52.8559
7034.58 82.5767
7035.27 107.506
7035.96 143.067
7037.08 224.348
7038.20 278.017
7039.32 222.549
7040.44 140.889
7041.70 84.4368
7042.96 55.1407
7044.22 39.1967
7045.48 29.8447
7046.73 23.9646
7047.99 20.0590
7050.51 15.3877
7053.03 12.8193
7055.55 11.2635
7060.58 9.55445
7065.61 8.68247
7070.65 8.17353
7075.68 7.84581
7080.72 7.61801
7090.79 7.31700
7095.82 7.20937
7100.86 7.12162
7105.89 7.06268
7108.41 7.05899
7110.92 7.10231
7112.18 7.16242
7113.44 7.27510
7114.70 7.48841
7115.96 7.91431
7117.22 8.86227
7117.85 9.79441
7118.48 11.4166
7119.11 14.5416
7119.42 17.2680
7119.74 21.4995
7120.05 28.5298
7120.36 41.0658
7120.68 65.7036
7120.84 86.7050
7120.99 117.101
7121.25 188.208
7121.50 239.480
7121.75 197.869
7122.01 129.327
7122.23 88.5803
7122.45 63.7142
7122.67 48.2716
7122.89 38.2761
7123.34 26.7364
7123.78 20.6745
7124.22 17.0979
7124.66 14.8189
7125.55 12.1657
7126.43 10.7274
7127.32 9.85195
7128.20 9.27414
7129.09 8.86930
7130.86 8.34643
7132.63 8.02723
7134.40 7.81334
7136.17 7.66009
7139.71 7.45339
7143.25 7.31790
7150.33 7.14279
7157.41 7.02522
7164.49 6.93330
7178.64 6.78205
7206.96 6.50674
7235.28 6.18654
7263.60 5.73977
7277.76 5.42804
7291.92 5.01832
7306.07 4.46609
7313.15 4.12761
7320.23 3.77165
7327.31 3.52555
7330.85 3.58917
7334.39 4.02853
7337.93 5.42833
7339.70 6.94448
7341.47 9.58278
7343.24 14.3360
7345.01 23.3300
7345.90 30.7449
7346.78 41.3973
7347.67 56.8480
7348.55 79.1377
7350.23 144.960
7351.90 207.877
7353.58 190.693
7355.26 136.269
7356.81 98.0004
7358.37 73.5184
7359.92 57.8381
7361.47 47.3911
7364.58 34.8568
7367.68 27.8801
7370.79 23.5510
7373.90 20.6485
7380.11 17.0572
7386.32 14.9524
7392.53 13.5832
7398.74 12.6264
7404.95 11.9221
7417.37 10.9575
7429.80 10.3292
7454.64 9.56020
7479.49 9.10620
7504.33 8.80520
7554.02 8.42773
7603.71 8.19867
7628.56 8.11548
7653.40 8.04831
7665.83 8.02088
7678.25 7.99859
7690.67 7.98370
7703.09 7.98191
7709.31 7.99015
7715.52 8.00972
7721.73 8.04967
7727.94 8.13084
7731.05 8.20172
7734.15 8.31060
7737.26 8.48746
7740.36 8.79896
7743.47 9.42054
7745.02 9.99199
7746.57 10.9423
7748.13 12.6960
7748.90 14.1856
7749.68 16.4632
7750.46 20.1842
7751.23 26.7545
7752.01 39.5249
7752.40 50.4132
7752.78 66.1520
7753.39 101.184
7754.00 124.675
7754.61 101.513
7755.22 66.6534
7755.73 46.9127
7756.25 34.8938
7756.77 27.5109
7757.28 22.8244
7758.32 17.6761
7759.35 15.4282
7760.38 14.9575
7760.90 15.4487
7761.42 16.7174
7761.93 19.4278
7762.45 25.3484
7762.71 30.9757
7762.97 40.2460
7763.22 56.4109
7763.48 85.3259
7763.74 130.659
7764.00 160.904
7764.26 130.595
7764.52 85.1191
7764.70 63.2405
7764.88 48.5463
7765.06 38.6826
7765.23 31.9076
7765.59 23.6319
7765.95 19.0463
7766.31 16.2506
7766.66 14.4331
7767.38 12.2765
7768.09 11.0863
7768.81 10.3518
7770.24 9.51348
7771.67 9.05797
7773.10 8.77537
7775.96 8.44674
7778.82 8.26324
7781.68 8.14708
7787.40 8.00928
7793.12 7.93057
7798.84 7.87941
7810.28 7.81543
7821.72 7.77499
7833.16 7.74536
7856.05 7.70118
7878.93 7.66668
7901.81 7.63708
7947.57 7.58600
7993.34 7.54133
8039.10 7.50055
8130.63 7.42522
8222.16 7.35049
8267.92 7.30942
8313.68 7.26165
8359.45 7.19944
8382.33 7.15741
8405.21 7.10103
8428.09 7.01681
8439.53 6.95453
8450.97 6.86640
8462.41 6.72895
8468.14 6.62511
8473.86 6.47735
8479.58 6.24891
8482.44 6.08063
8485.30 5.85076
8488.16 5.52476
8489.59 5.31265
8491.02 5.06988
8492.45 4.84506
8493.16 4.80448
8493.88 4.93289
8494.59 5.52481
8494.95 6.23214
8495.31 7.51739
8495.66 9.92444
8496.02 14.6121
8496.20 18.5709
8496.38 24.3496
8496.56 32.8706
8496.74 45.3073
8497.07 82.1447
8497.40 118.605
8497.73 110.730
8498.06 81.0662
8498.33 62.1202
8498.60 49.0950
8498.86 40.2426
8499.13 34.0794
8499.66 26.3677
8500.19 21.9164
8500.72 19.1051
8501.26 17.2086
8502.32 14.8832
8503.38 13.5844
8504.45 12.8308
8506.58 12.2844
8508.70 12.8199
8509.77 13.6787
8510.83 15.2836
8511.90 18.3624
8512.43 20.9689
8512.96 24.8868
8513.49 31.0641
8514.02 41.3901
8514.56 59.7777
8515.09 93.5752
8515.59 144.707
8516.10 178.995
8516.61 145.088
8517.11 94.0049
8517.53 65.7455
8517.95 48.2151
8518.36 37.1816
8518.78 30.0100
8519.61 21.7016
8520.45 17.3283
8521.28 14.7642
8522.11 13.1349
8523.78 11.2540
8525.44 10.2419
8527.11 9.62813
8530.44 8.93827
8533.77 8.56710
8537.11 8.33678
8540.44 8.17969
8543.77 8.06526
8550.43 7.90836
8557.10 7.80457
8563.76 7.72987
8570.42 7.67297
8583.75 7.59082
8597.08 7.53325
8623.73 7.45524
8650.38 7.40222
8677.04 7.36169
8730.34 7.29824
8783.65 7.24262
8836.95 7.17947
8863.61 7.13518
8876.94 7.10482
8890.26 7.06339
8903.59 6.99990
8910.25 6.95179
8916.91 6.88225
8923.58 6.77082
8926.91 6.68465
8930.24 6.55947
8931.91 6.47271
8933.57 6.36026
8935.24 6.20874
8936.90 5.99395
8938.57 5.66703
8939.40 5.43212
8940.24 5.12151
8941.07 4.70663
8941.90 4.21079
8942.32 4.07734
8942.74 4.58176
8942.94 5.73337
8943.05 6.91217
8943.15 8.88136
8943.26 12.2616
8943.36 18.2846
8943.46 29.4673
8943.52 38.4026
8943.57 50.7488
8943.68 93.2103
8943.80 134.753
8943.92 125.528
8944.03 91.2210
8944.12 70.7801
8944.21 56.3511
8944.29 46.1711
8944.38 39.0229
8944.55 29.8262
8944.72 24.4025
8944.90 20.9181
8945.07 18.5281
8945.42 15.5170
8945.76 13.7166
8946.11 12.5352
8946.45 11.7057
8946.80 11.0953
8947.49 10.2559
8948.18 9.71068
8948.87 9.32822
8949.56 9.04630
8950.95 8.65827
8952.33 8.40435
8953.71 8.22539
8955.10 8.09250
8957.86 7.90831
8960.63 7.78664
8966.16 7.63556
8971.69 7.54519
8977.22 7.48502
8988.29 7.41056
8999.35 7.36989
9010.41 7.35844
9015.94 7.37547
9021.47 7.44741
9024.24 7.55407
9025.62 7.66010
9027.01 7.84984
9028.39 8.23866
9029.08 8.60723
9029.77 9.24002
9030.46 10.4685
9030.81 11.5675
9031.16 13.3380
9031.50 16.4689
9031.85 22.6860
9032.02 28.3382
9032.19 37.4433
9032.37 52.9040
9032.54 79.5633
9032.72 122.945
9032.90 151.516
9033.08 122.282
9033.26 79.0561
9033.38 59.0154
9033.50 45.3488
9033.74 29.6469
9033.98 21.6759
9034.22 17.2412
9034.46 14.5363
9034.70 12.7899
9035.18 10.7444
9035.66 9.64621
9036.14 8.99137
9037.09 8.28490
9038.05 7.93205
9039.01 7.73124
9040.93 7.52300
9042.84 7.42227
9044.76 7.36561
9048.59 7.30640
9056.25 7.25893
9063.91 7.23945
9071.57 7.23342
9079.23 7.25239
9083.06 7.29458
9084.98 7.34160
9086.89 7.43192
9088.81 7.63060
9089.77 7.82894
9090.72 8.18485
9091.20 8.47830
9091.68 8.91459
9092.16 9.60104
9092.64 10.7631
9093.12 12.9609
9093.36 14.8694
9093.60 17.8314
9093.84 22.7956
9094.08 31.8038
9094.20 39.2621
9094.31 50.0694
9094.43 66.3598
9094.55 90.4839
9094.73 141.436
9094.90 175.833
9095.07 142.807
9095.25 92.5916
9095.37 67.2276
9095.50 50.5028
9095.63 39.4646
9095.75 31.9885
9096.00 22.9970
9096.25 18.1041
9096.51 15.1589
9096.76 13.2651
9097.26 11.0682
9097.77 9.88766
9098.27 9.18322
9098.77 8.72726
9099.28 8.41592
9100.28 8.02775
9101.29 7.80329
9103.30 7.56513
9105.32 7.44621
9107.33 7.37735
9111.36 7.30300
9115.39 7.26427
9119.41 7.24052
9127.47 7.21224
9143.58 7.18316
9159.69 7.16724
9175.80 7.16054
9183.85 7.16314
9191.91 7.17493
9199.96 7.20975
9203.99 7.24868
9208.02 7.32307
9210.03 7.38702
9212.04 7.48530
9214.06 7.64623
9216.07 7.93401
9217.08 8.17067
9218.09 8.52229
9219.09 9.07569
9220.10 10.0159
9221.11 11.8031
9221.61 13.3647
9222.11 15.8152
9222.62 19.9685
9223.12 27.6872
9223.37 34.2108
9223.62 43.9227
9223.87 58.9185
9224.13 81.9598
9224.46 127.373
9224.80 157.854
9225.14 127.958
9225.48 82.8771
9225.76 57.4958
9226.04 41.8656
9226.32 32.1361
9226.61 25.8406
9227.17 18.6146
9227.74 14.8516
9228.30 12.6600
9228.87 11.2823
9230.00 9.71304
9231.13 8.88903
9232.26 8.40340
9233.39 8.09309
9234.52 7.88256
9236.79 7.62276
9239.05 7.47392
9241.31 7.38021
9243.57 7.31702
9248.10 7.23877
9252.62 7.19298
9261.67 7.14170
9270.72 7.11233
9279.77 7.09138
9288.81 7.07616
9293.34 7.09277
9294.47 7.12360
9295.60 7.22410
9296.17 7.37020
9296.73 7.77441
9297.01 8.29724
9297.30 9.57702
9297.44 11.0327
9297.58 14.0222
9297.65 16.8489
9297.72 21.4787
9297.79 29.7900
9297.86 44.9488
9297.93 68.3283
9298.00 84.7315
9298.07 69.8369
9298.14 46.8296
9298.20 32.5016
9298.27 24.1883
9298.33 19.2085
9298.39 16.0741
9298.52 12.5470
9298.65 10.7638
9298.91 9.08936
9299.16 8.35902
9299.68 7.74284
9300.19 7.49388
9301.22 7.29258
9302.25 7.21205
9304.30 7.14561
9306.35 7.11735
9314.57 7.07770
9331.00 7.04995
9363.86 7.01518
9429.59 6.95201
9495.32 6.87988
9561.04 6.78752
9626.77 6.65709
9659.63 6.56687
9692.49 6.44871
9725.36 6.28632
9741.79 6.18004
9758.22 6.05030
9774.65 5.89179
9791.08 5.71162
9799.30 5.64053
9803.41 5.63325
9807.51 5.67985
9811.62 5.86560
9813.68 6.08452
9815.73 6.49858
9817.78 7.35210
9818.81 8.13581
9819.84 9.41494
9820.87 11.6754
9821.89 16.1408
9822.41 20.1363
9822.92 26.4425
9823.43 36.8638
9823.95 54.3600
9824.52 84.3275
9825.10 104.434
9825.68 84.6585
9826.26 54.7787
9826.88 34.5046
9827.50 23.6154
9828.13 17.5294
9828.75 13.8878
9829.37 11.5564
9829.99 9.98577
9831.24 8.06366
9832.48 6.97242
9833.73 6.28610
9836.22 5.48278
9838.71 5.02653
9841.20 4.73038
9846.18 4.40520
9851.16 4.47421
9853.65 4.81312
9856.14 5.60134
9858.63 7.31175
9861.12 11.0755
9862.37 14.5164
9863.61 19.8591
9864.86 28.2813
9866.10 41.5501
9868.10 76.8104
9870.10 112.563
9872.10 106.206
9874.10 78.3002
9875.85 58.8628
9877.60 45.8769
9879.34 37.2720
9881.09 31.3928
9884.59 24.1485
9888.08 20.0090
9891.58 17.3945
9895.07 15.6191
9902.06 13.3931
9909.05 12.0724
9916.04 11.2080
9930.02 10.1628
9944.00 9.58585
9950.99 9.41104
9957.98 9.31680
9964.98 9.35618
9968.47 9.47977
9971.97 9.76009
9975.46 10.4047
9977.21 11.0401
9978.96 12.1433
9980.70 14.2710
9981.58 16.1432
9982.45 19.0981
9983.32 24.1269
9984.20 33.5495
9984.64 41.5418
9985.07 53.5527
9985.51 72.1448
9985.95 100.958
9986.52 157.073
9987.10 194.891
9987.68 158.104
9988.26 102.382
9988.62 77.2856
9988.99 59.8509
9989.72 39.3238
9990.46 28.6879
9991.19 22.6530
9991.92 18.9349
9992.66 16.5013
9994.12 13.6179
9995.59 12.0427
9997.06 11.0873
9999.99 10.0295
10000.0 10.2034
12500.0 10.1288
15000.0 10.0969
17000.0 10.0895
20000.0 10.0965
25000.0 10.1353
30000.0 10.1904
35000.0 10.2519
40000.0 10.3152
50000.0 10.4393
60000.0 10.5544
70000.0 10.6584
80000.0 10.7515
90000.0 10.8342
93000.0 10.8562
97000.0 10.8854
99999.9 10.9074
100000 9.84538
105000 9.80338
110000 9.70848
115000 9.56014
120000 9.41180
125000 9.36614
130000 9.37166
135000 9.42850
140000 9.58912
145000 9.85321
150000 10.1173
155000 10.2761
160000 10.4348
165000 10.4883
170000 10.5417
175000 10.2290
180000 9.96780
185000 9.60209
190000 9.34047
195000 8.92180
200000 8.65949
210000 8.91663
220000 9.48467
230000 10.0527
240000 9.89049
250000 9.46732
260000 8.62808
270000 8.56885
280000 8.92437
290000 9.01896
300000 8.33733
310000 7.76065
320000 7.85663
330000 8.26279
340000 8.71951
350000 9.07232
360000 9.11557
370000 8.95542
380000 8.63913
390000 8.93995
400000 9.49709
410000 9.69603
420000 9.68860
430000 9.37407
440000 9.31592
450000 9.30934
460000 9.20100
470000 8.99058
480000 8.47441
490000 8.01009
500000 7.85241
520000 8.62546
530000 8.85799
540000 8.85354
550000 8.44240
560000 8.28289
570000 8.07598
580000 7.92020
600000 7.83260
620000 7.89750
640000 8.00364
660000 8.07976
680000 8.13583
700000 8.12115
720000 7.99342
740000 7.66709
760000 7.27859
770000 7.10079
771466 7.07473
780000 6.92299
800000 6.64886
820000 6.90313
840000 7.35737
860000 7.33677
880000 7.17504
930600 6.81771
930601 6.81771
940000 6.75133
960000 6.62021
980000 6.54449
1.00000E+06 6.46877
1.05000E+06 6.37800
1.10000E+06 6.33807
1.15000E+06 6.24726
1.20000E+06 6.13613
1.21815E+06 6.07792
1.21815E+06 6.07792
1.21830E+06 6.07744
1.25000E+06 5.97576
1.30000E+06 5.81539
1.31400E+06 5.77049
1.33321E+06 5.71043
1.35000E+06 5.65794
1.39500E+06 5.52821
1.39800E+06 5.51956
1.40000E+06 5.51379
1.43173E+06 5.46350
1.45000E+06 5.43454
1.47610E+06 5.39317
1.48277E+06 5.38260
1.48277E+06 5.38259
1.50000E+06 5.35529
1.53000E+06 5.32149
1.60000E+06 5.24263
1.70748E+06 5.08611
1.80000E+06 4.95137
1.90000E+06 4.77873
1.90308E+06 4.77482
1.90309E+06 4.77480
1.97152E+06 4.68787
2.00000E+06 4.65170
2.06501E+06 4.56911
2.06501E+06 4.56911
2.07300E+06 4.55896
2.09134E+06 4.54343
2.15514E+06 4.48941
2.15514E+06 4.48941
2.19423E+06 4.45631
2.21379E+06 4.43974
2.21380E+06 4.43974
2.22492E+06 4.43032
2.22492E+06 4.43032
2.28500E+06 4.37945
2.28500E+06 4.37945
2.28600E+06 4.37860
2.30000E+06 4.36996
2.40000E+06 4.30825
2.50000E+06 4.25516
2.60000E+06 4.20207
2.90000E+06 4.05444
3.00000E+06 4.00523
3.20000E+06 3.92378
3.40000E+06 3.86144
3.60000E+06 3.77822
3.80000E+06 3.71299
4.00000E+06 3.67295
4.20000E+06 3.65259
4.40000E+06 3.64917
4.50000E+06 3.65455
4.60000E+06 3.65993
4.80000E+06 3.68168
4.99380E+06 3.71361
5.00000E+06 3.71463
5.20000E+06 3.73357
5.40000E+06 3.78796
5.49834E+06 3.81470
5.50000E+06 3.81516
5.60000E+06 3.84235
5.80000E+06 3.87612
5.89115E+06 3.89646
5.89118E+06 3.89646
6.00000E+06 3.92074
6.53977E+06 4.04116
6.80000E+06 4.09921
7.00000E+06 4.13231
7.14642E+06 4.15654
7.14643E+06 4.15654
7.22903E+06 4.17021
7.27000E+06 4.17699
7.27382E+06 4.17745
7.27382E+06 4.17744
8.00000E+06 4.26390
8.06551E+06 4.26817
8.60000E+06 4.30296
9.00000E+06 4.30611
9.50000E+06 4.29289
1.00000E+07 4.26256
1.02000E+07 4.25042
1.10000E+07 4.18555
1.16000E+07 4.12228
1.20000E+07 4.08011
1.24000E+07 4.03793
1.30000E+07 3.97467
1.35000E+07 3.92196
1.40000E+07 3.86738
1.40188E+07 3.86533
1.45000E+07 3.81284
1.50000E+07 3.75838
1.60000E+07 3.64996
1.70000E+07 3.54280
1.80000E+07 3.44934
1.90000E+07 3.37252
2.00000E+07 3.29751
