Ba-138(n,g) ENDF/B-VII.1
89098.0 0.0361459
89100.3 0.0510337
89102.7 0.0759893
89105.0 0.118657
89107.5 0.189259
89110.0 0.236321
89112.5 0.189240
89115.0 0.118644
89117.7 0.0714344
89120.3 0.0458814
89123.0 0.0315347
89125.7 0.0229538
89128.3 0.0174532
89131.0 0.0137568
89136.3 0.00928728
89141.6 0.00679607
89146.9 0.00527765
89157.5 0.00359904
89168.2 0.00274377
89178.8 0.00225043
89200.1 0.00173316
89221.3 0.00148185
89242.6 0.00134117
89285.1 0.00119751
89327.6 0.00112938
89370.1 0.00109181
89455.2 0.00105393
89625.3 0.00102644
89795.3 0.00101667
90135.5 0.00100959
90475.6 0.00100706
91155.9 0.00100519
91836.2 0.00100451
93196.9 0.00100407
94557.5 0.00100409
97278.7 0.00100502
98639.3 0.00100615
99999.9 0.00100829
100000 8.29135E-06
100000 8.29157E-06
100000 8.29223E-06
100001 8.29267E-06
100001 8.29355E-06
100002 8.29531E-06
100003 8.29883E-06
100007 8.30588E-06
100013 8.32003E-06
100026 8.34869E-06
100052 8.40665E-06
100103 8.52514E-06
100206 8.77270E-06
100413 9.31541E-06
100825 1.06353E-05
101650 1.48147E-05
102062 1.84182E-05
102475 2.46143E-05
102681 3.02766E-05
102887 4.18862E-05
102990 5.51172E-05
103093 8.81991E-05
103145 0.000130498
103171 0.000170623
103196 0.000239986
103222 0.000377738
103235 0.000504055
103248 0.000713991
103261 0.00110026
103267 0.00143011
103274 0.00192525
103280 0.00274090
103287 0.00414553
103293 0.00681547
103296 0.00904236
103300 0.0122029
103305 0.0195673
103310 0.0243478
103315 0.0194161
103321 0.0122011
103324 0.00848436
103328 0.00611541
103332 0.00455372
103336 0.00349695
103344 0.00221598
103351 0.00153017
103359 0.00111605
103366 0.000854618
103382 0.000550724
103397 0.000389613
103412 0.000294415
103443 0.000192959
103473 0.000142987
103504 0.000115270
103565 8.79193E-05
103687 7.16425E-05
103809 7.10046E-05
104054 8.60928E-05
104298 0.000119049
104543 0.000183161
104787 0.000323874
104848 0.000384919
104909 0.000464684
104971 0.000571212
105001 0.000638294
105032 0.000716998
105062 0.000810571
105093 0.000921841
105123 0.00105590
105154 0.00121731
105184 0.00141385
105215 0.00165214
105246 0.00194240
105276 0.00229055
105322 0.00293154
105368 0.00366458
105460 0.00457876
105506 0.00430592
105552 0.00365669
105644 0.00228340
105740 0.00137721
105836 0.000884300
105932 0.000606272
106029 0.000439137
106125 0.000332569
106221 0.000261286
106413 0.000176794
106605 0.000134742
106797 0.000123830
106893 0.000138954
106942 0.000159837
106990 0.000201445
107038 0.000293302
107062 0.000383905
107086 0.000544863
107110 0.000872442
107122 0.00117726
107134 0.00169218
107146 0.00266188
107152 0.00350184
107158 0.00481371
107164 0.00701363
107170 0.0110623
107173 0.0144396
107176 0.0194385
107179 0.0270349
107182 0.0386013
107186 0.0621971
107190 0.0774944
107194 0.0615878
107198 0.0385944
107203 0.0225796
107207 0.0143022
107212 0.00962677
107217 0.00691551
107221 0.00515989
107226 0.00401247
107235 0.00261243
107244 0.00183799
107253 0.00136673
107271 0.000847818
107289 0.000583875
107308 0.000431593
107344 0.000271773
107380 0.000193232
107417 0.000148731
107489 0.000102204
107562 7.90048E-05
107635 6.54146E-05
107780 5.02233E-05
108071 3.64845E-05
108362 2.99472E-05
108944 2.41101E-05
109526 2.29945E-05
110108 2.60600E-05
110399 3.01723E-05
110690 3.78549E-05
110981 5.34782E-05
111127 6.79035E-05
111272 9.19767E-05
111418 0.000136622
111490 0.000174828
111563 0.000233751
111636 0.000331334
111672 0.000405542
111709 0.000507327
111727 0.000573024
111745 0.000651730
111763 0.000746698
111781 0.000861347
111800 0.00100204
111818 0.00117433
111836 0.00138502
111854 0.00163883
111881 0.00209410
111907 0.00261556
111960 0.00326871
111987 0.00307612
112013 0.00261560
112066 0.00164241
112107 0.00113844
112147 0.000816665
112188 0.000610826
112228 0.000475833
112309 0.000323314
112390 0.000255646
112471 0.000245549
112512 0.000268231
112552 0.000327045
112593 0.000468747
112613 0.000613434
112633 0.000873026
112653 0.00140895
112663 0.00191309
112674 0.00277458
112684 0.00444840
112689 0.00593472
112694 0.00825679
112699 0.0123506
112704 0.0200724
112707 0.0271130
112709 0.0376418
112712 0.0545184
112714 0.0818324
112717 0.130614
112720 0.163017
112723 0.130601
112726 0.0818219
112730 0.0460714
112733 0.0281366
112737 0.0186219
112740 0.0131324
112744 0.00972385
112748 0.00747793
112755 0.00481116
112762 0.00335581
112769 0.00247808
112784 0.00152411
112798 0.00103825
112812 0.000759523
112841 0.000468701
112870 0.000326465
112899 0.000246508
112956 0.000163307
113014 0.000122584
113071 9.92855E-05
113186 7.45747E-05
113416 5.53882E-05
113646 4.92263E-05
114106 5.06605E-05
114566 6.47220E-05
115025 9.89136E-05
115255 0.000132152
115485 0.000189202
115715 0.000298611
115830 0.000395259
115945 0.000549728
116060 0.000820086
116118 0.00103874
116175 0.00135900
116233 0.00185673
116290 0.00268603
116348 0.00419035
116376 0.00540389
116405 0.00709406
116458 0.0114663
116500 0.0137713
116548 0.0118405
116595 0.00869359
116650 0.00637108
116746 0.00391165
116842 0.00233126
116919 0.00158248
116996 0.00112173
117072 0.000828509
117149 0.000634376
117303 0.000404205
117456 0.000279696
117609 0.000205190
117763 0.000157250
118070 0.000101485
118377 7.15524E-05
118684 5.36869E-05
119298 3.43830E-05
119911 2.48145E-05
120525 1.94956E-05
121753 1.44942E-05
122981 1.30920E-05
124209 1.42231E-05
124822 1.62757E-05
125436 2.11276E-05
125743 2.67843E-05
126050 4.07701E-05
126204 5.84913E-05
126280 7.52782E-05
126357 0.000104540
126434 0.000163144
126472 0.000217596
126511 0.000309200
126549 0.000482230
126568 0.000632457
126587 0.000866209
126607 0.00126136
126626 0.00199300
126635 0.00260707
126645 0.00352113
126655 0.00491942
126664 0.00703531
126677 0.0112405
126690 0.0140405
126703 0.0112367
126716 0.00703292
126727 0.00465816
126738 0.00321451
126749 0.00231026
126760 0.00173212
126782 0.00106706
126804 0.000722931
126825 0.000522609
126847 0.000397043
126891 0.000255320
126935 0.000181446
126979 0.000138520
127066 9.34195E-05
127154 7.19502E-05
127241 6.05393E-05
127416 5.07009E-05
127766 5.05455E-05
128116 6.36750E-05
128466 9.48977E-05
128641 0.000124537
128816 0.000174391
128991 0.000267091
129079 0.000346228
129166 0.000467962
129254 0.000667750
129341 0.00102377
129429 0.00172388
129472 0.00232819
129516 0.00320718
129583 0.00512572
129650 0.00640087
129717 0.00511678
129784 0.00320122
129834 0.00221862
129885 0.00158387
129935 0.00117135
129985 0.000895438
130085 0.000568174
130186 0.000392273
130286 0.000288211
130387 0.000222027
130587 0.000146320
130788 0.000106747
130989 8.38511E-05
131391 6.06709E-05
131792 5.10646E-05
132194 4.78008E-05
132997 5.20405E-05
133800 6.94303E-05
134604 0.000109933
135005 0.000148429
135206 0.000176044
135306 0.000192802
135407 0.000211987
135507 0.000234026
135608 0.000259426
135708 0.000288781
135808 0.000322779
135909 0.000362191
136009 0.000407845
136110 0.000460551
136210 0.000520962
136410 0.000664449
136610 0.000827832
137010 0.00102947
137210 0.000968284
137410 0.000824393
137810 0.000522417
138114 0.000371375
138418 0.000290636
138570 0.000282665
138722 0.000328063
138799 0.000409603
138837 0.000489574
138875 0.000625603
138913 0.000877710
138951 0.00141107
138970 0.00192337
138989 0.00279795
139008 0.00440742
139027 0.00751011
139043 0.0119432
139060 0.0148713
139077 0.0119062
139094 0.00749889
139108 0.00499778
139122 0.00346757
139136 0.00252010
139150 0.00191292
139179 0.00121445
139207 0.000850569
139235 0.000638232
139264 0.000504665
139320 0.000351355
139377 0.000269179
139433 0.000219506
139547 0.000163322
139773 0.000112808
140000 8.82806E-05
140000 0.00287538
150000 0.00270430
175000 0.00258770
200000 0.00250070
250000 0.00235230
300000 0.00224940
350000 0.00218200
400000 0.00216000
450000 0.00216350
500000 0.00220620
550000 0.00226790
600000 0.00235510
700000 0.00259150
800000 0.00289060
900000 0.00319500
1.00000E+06 0.00356220
1.25000E+06 0.00432000
1.44630E+06 0.00462830
1.44630E+06 0.00462830
1.50000E+06 0.00465170
1.75000E+06 0.00448670
1.91250E+06 0.00414420
2.10580E+06 0.00356730
2.59080E+06 0.00212510
2.75000E+06 0.00195710
3.00000E+06 0.00164290
3.25000E+06 0.00147140
3.50000E+06 0.00125710
3.75000E+06 0.00107310
4.00000E+06 0.000914440
4.25000E+06 0.000809740
4.62680E+06 0.000702850
4.75000E+06 0.000672190
5.00000E+06 0.000616350
5.25000E+06 0.000568150
5.50000E+06 0.000526970
5.75000E+06 0.000492660
6.00000E+06 0.000463760
6.25000E+06 0.000440800
6.50000E+06 0.000422090
6.75000E+06 0.000407630
6.82970E+06 0.000403750
7.00000E+06 0.000396540
7.25000E+06 0.000388210
7.50000E+06 0.000392540
7.75000E+06 0.000412590
8.00000E+06 0.000429040
8.25000E+06 0.000443360
8.50000E+06 0.000456940
8.67440E+06 0.000466580
8.76590E+06 0.000471860
8.86060E+06 0.000477490
9.07050E+06 0.000490790
9.25000E+06 0.000503380
9.50000E+06 0.000522840
9.75000E+06 0.000544760
1.00000E+07 0.000569170
1.02500E+07 0.000595850
1.05000E+07 0.000624530
1.07500E+07 0.000654710
1.10000E+07 0.000685800
1.12500E+07 0.000717140
1.15000E+07 0.000748010
1.17500E+07 0.000777590
1.20000E+07 0.000805110
1.22500E+07 0.000829700
1.24860E+07 0.000849540
1.27500E+07 0.000866870
1.30000E+07 0.000877910
1.32500E+07 0.000882940
1.35000E+07 0.000881390
1.37500E+07 0.000872590
1.40000E+07 0.000856360
1.42500E+07 0.000832380
1.45000E+07 0.000800630
1.47500E+07 0.000761250
1.50000E+07 0.000714530
1.52500E+07 0.000661020
1.56240E+07 0.000570050
1.57500E+07 0.000537010
1.60000E+07 0.000468900
1.62500E+07 0.000398730
1.65000E+07 0.000328460
1.67500E+07 0.000291470
1.70000E+07 0.000284080
1.72500E+07 0.000276690
1.75000E+07 0.000269300
1.77500E+07 0.000261910
1.80000E+07 0.000254520
1.82500E+07 0.000247130
1.85000E+07 0.000239740
1.90000E+07 0.000224960
1.95000E+07 0.000210180
2.00000E+07 0.000195400
