U-235(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2093.87 1.48969
2093.91 1.77700
2093.95 2.27662
2094.00 3.22636
2094.06 3.71849
2094.16 2.08048
2094.21 1.55710
2094.27 1.39897
2094.33 1.55082
2094.35 1.77969
2094.38 2.14166
2094.46 3.63609
2094.50 3.17766
2094.54 2.39546
2094.59 1.97713
2094.63 1.94632
2094.67 2.27427
2094.71 3.07162
2094.75 4.44968
2094.79 5.21625
2094.88 2.74740
2094.91 2.09395
2094.94 1.66973
2095.00 1.23065
2095.06 1.06856
2095.12 1.06611
2095.18 1.21105
2095.24 1.56081
2095.29 2.30976
2095.32 2.97896
2095.35 3.91902
2095.40 5.99092
2095.44 7.21076
2095.49 5.94682
2095.54 4.47378
2095.58 4.08708
2095.61 4.70431
2095.65 6.16547
2095.69 6.81084
2095.76 3.38449
2095.79 2.53229
2095.82 1.97447
2095.87 1.30474
2095.92 0.954334
2095.97 0.755406
2096.07 0.551616
2096.17 0.473760
2096.27 0.472645
2096.37 0.565343
2096.42 0.681581
2096.47 0.897646
2096.52 1.35687
2096.55 1.76715
2096.57 2.39058
2096.61 3.59243
2096.64 4.30511
2096.71 3.05017
2096.73 2.99258
2096.75 3.26739
2096.77 3.93621
2096.79 5.11942
2096.82 7.54621
2096.85 8.78255
2096.88 6.74395
2096.91 4.28214
2096.93 2.92603
2096.96 2.13105
2097.01 1.29556
2097.06 0.927860
2097.10 0.758960
2097.20 0.762284
2097.25 1.02068
2097.30 1.80440
2097.35 3.11092
2097.38 2.49779
2097.41 1.69960
2097.45 1.03510
2097.49 0.798655
2097.58 0.794811
2097.62 0.970322
2097.66 1.36274
2097.71 2.26578
2097.73 3.11539
2097.75 4.45032
2097.78 6.90934
2097.80 8.28869
2097.83 6.46938
2097.86 4.11480
2097.88 2.65177
2097.91 1.86281
2097.96 1.12980
2098.02 0.854446
2098.07 0.781552
2098.12 0.851069
2098.17 1.11501
2098.22 1.82890
2098.25 2.58870
2098.28 3.89574
2098.31 6.04211
2098.33 7.15996
2098.36 5.60495
2098.39 3.54900
2098.43 2.01263
2098.47 1.30579
2098.51 0.948507
2098.54 0.764503
2098.62 0.614340
2098.70 0.618799
2098.77 0.761310
2098.85 1.16679
2098.89 1.62766
2098.93 2.49984
2098.96 4.42326
2098.98 6.27933
2099.00 9.35286
2099.03 14.7965
2099.05 18.0026
2099.07 14.2666
2099.10 8.96615
2099.12 6.07596
2099.14 4.27444
2099.17 2.51295
2099.21 1.75652
2099.25 1.45458
2099.29 1.41031
2099.33 1.62335
2099.37 2.25285
2099.39 2.87094
2099.41 3.76212
2099.44 5.68118
2099.47 6.61912
2099.53 3.28038
2099.57 1.95629
2099.60 1.31882
2099.64 1.01078
2099.68 0.869045
2099.76 0.907015
2099.79 1.12530
2099.83 1.59058
2099.87 2.27828
2099.90 2.59351
2099.98 1.32891
2100.02 0.872175
2100.06 0.635724
2100.14 0.436631
2100.22 0.374444
2100.30 0.375474
2100.38 0.436006
2100.46 0.602867
2100.50 0.779293
2100.54 1.08861
2100.59 1.71252
2100.63 2.97598
2100.66 4.56202
2100.67 5.18146
2100.69 5.27744
2100.75 2.58617
2100.78 1.84058
2100.81 1.40079
2100.86 0.995481
2100.92 0.893537
2100.97 0.970775
2101.02 1.26188
2101.08 2.00019
2101.10 2.76757
2101.13 4.16361
2101.16 6.95902
2101.17 9.28336
2101.18 12.6252
2101.20 20.0839
2101.22 24.0437
2101.25 18.5231
2101.27 11.7268
2101.29 7.28887
2101.31 4.93464
2101.33 3.51013
2101.35 2.68803
2101.39 1.79917
2101.43 1.42437
2101.47 1.32651
2101.51 1.48997
2101.55 2.15246
2101.57 2.90802
2101.59 4.32834
2101.61 6.41452
2101.63 7.40799
2101.67 4.16239
2101.70 3.10314
2101.73 3.17549
2101.76 4.28213
2101.79 7.00538
2101.81 10.8501
2101.83 13.3563
2101.86 10.8556
2101.88 6.84825
2101.90 4.24162
2101.93 2.76643
2101.97 1.43934
2102.02 0.902347
2102.07 0.635994
2102.17 0.390060
2102.26 0.282888
2102.45 0.195833
2102.65 0.169989
2102.84 0.177020
2103.03 0.231085
2103.12 0.303213
2103.22 0.468852
2103.27 0.643812
2103.32 0.982173
2103.36 1.76026
2103.39 2.56824
2103.41 3.97593
2103.43 5.73488
2103.45 7.79954
2103.47 10.2111
2103.48 13.6023
2103.49 16.8589
2103.50 17.2112
2103.51 13.2492
2103.53 8.50238
2103.55 4.81661
2103.57 2.99041
2103.61 1.49894
2103.66 0.943358
2103.70 0.687890
2103.79 0.491891
2103.88 0.467092
2103.97 0.560208
2104.05 0.869291
2104.10 1.24197
2104.14 2.06331
2104.16 2.90396
2104.19 4.47135
2104.21 7.82058
2104.22 10.9701
2104.23 15.3590
2104.24 24.1489
2104.26 29.7663
2104.27 23.9071
2104.29 15.5450
2104.30 11.5553
2104.31 9.04768
2104.33 6.76988
2104.35 6.76712
2104.37 9.02305
2104.38 12.6679
2104.40 14.8696
2104.41 12.4207
2104.43 9.20767
2104.45 7.93270
2104.47 10.1481
2104.49 14.0937
2104.51 16.6864
2104.52 13.2203
2104.54 8.53211
2104.56 4.56700
2104.58 2.81374
2104.63 1.42873
2104.68 0.906714
2104.72 0.651296
2104.81 0.413304
2104.91 0.311577
2105.09 0.235349
2105.28 0.228536
2105.46 0.272465
2105.65 0.416025
2105.74 0.597783
2105.83 1.03126
2105.88 1.53265
2105.92 2.64368
2105.95 3.79491
2105.97 5.96790
2105.98 7.93516
2105.99 10.6862
2106.00 15.4471
2106.02 22.8758
2106.03 36.4399
2106.04 44.6551
2106.06 35.6330
2106.07 22.3160
2106.08 15.6752
2106.09 11.5747
2106.11 6.85075
2106.14 4.63573
2106.16 3.49283
2106.20 2.55676
2106.24 2.46017
2106.28 2.98998
2106.32 4.54716
2106.34 6.25300
2106.36 9.43097
2106.38 12.2484
2106.39 16.0483
2106.40 21.7304
2106.41 30.8840
2106.42 49.1804
2106.43 61.7050
2106.45 51.0076
2106.46 33.2943
2106.48 22.3383
2106.49 17.5309
2106.51 16.5672
2106.52 19.4483
2106.53 25.8794
2106.55 29.7404
2106.56 23.6381
2106.58 15.3252
2106.59 10.7037
2106.60 7.95560
2106.62 4.90806
2106.64 3.38388
2106.67 2.51438
2106.71 1.59997
2106.75 1.14668
2106.84 0.724015
2106.93 0.555639
2107.11 0.565210
2107.20 0.942212
2107.24 1.61829
2107.26 2.37643
2107.28 3.84609
2107.30 5.97663
2107.33 7.57336
2107.35 6.17254
2107.37 3.99664
2107.39 2.35755
2107.42 1.52843
2107.47 0.853610
2107.56 0.493504
2107.76 0.443628
2107.86 0.540152
2107.96 0.772192
2108.06 1.45302
2108.10 2.46378
2108.13 3.55437
2108.15 5.46751
2108.18 8.36552
2108.20 10.3385
2108.22 8.78544
2108.25 6.28080
2108.28 4.57232
2108.32 4.61567
2108.35 6.20242
2108.37 7.96293
2108.38 11.0488
2108.40 14.3507
2108.41 18.7212
2108.42 24.4119
2108.43 30.8920
2108.44 38.9558
2108.46 44.7798
2108.47 49.4875
2108.49 51.8372
2108.51 46.1127
2108.53 29.5135
2108.56 16.9432
2108.57 12.3275
2108.59 9.33825
2108.62 5.80261
2108.65 3.93536
2108.68 2.85178
2108.74 1.72401
2108.80 1.18738
2108.86 0.893047
2108.92 0.725593
2109.04 0.573924
2109.16 0.573299
2109.28 0.754923
2109.34 0.994600
2109.40 1.49262
2109.43 1.95047
2109.46 2.69265
2109.49 3.96322
2109.52 6.29488
2109.55 9.90301
2109.58 12.6791
2109.61 10.4480
2109.64 6.82630
2109.66 5.13505
2109.68 4.00355
2109.72 2.88201
2109.76 2.72038
2109.78 3.01405
2109.80 3.65751
2109.83 4.98626
2109.85 5.81760
2109.90 3.09934
2109.94 1.80578
2109.98 1.24388
2110.06 0.889859
2110.13 1.04648
2110.17 1.44141
2110.20 2.44038
2110.23 3.64920
2110.26 4.37846
2110.31 2.27345
2110.35 1.25484
2110.39 0.822874
2110.46 0.500002
2110.61 0.378393
2110.77 0.550469
2110.84 0.978235
2110.88 1.56390
2110.92 2.93283
2110.94 4.52112
2110.97 5.48634
2111.00 4.34997
2111.02 2.83188
2111.06 1.55034
2111.10 1.05210
2111.18 0.820750
2111.26 1.13852
2111.30 1.69748
2111.34 2.99970
2111.37 4.57441
2111.40 5.53893
2111.42 4.49794
2111.45 2.99247
2111.47 2.18887
2111.50 1.70185
2111.54 1.27819
2111.59 1.20491
2111.63 1.35944
2111.68 1.78759
2111.72 2.75692
2111.75 3.70131
2111.77 5.19114
2111.79 7.90635
2111.81 12.6856
2111.84 19.8914
2111.86 24.2037
2111.88 18.7565
2111.90 11.7965
2111.92 8.85203
2111.93 6.85114
2111.96 4.32020
2111.98 2.97892
2112.01 2.21266
2112.07 1.46037
2112.12 1.18568
2112.17 1.17270
2112.23 1.46568
2112.25 1.82200
2112.28 2.46611
2112.31 3.67533
2112.33 5.87852
2112.36 9.21934
2112.38 11.1971
2112.41 8.82339
2112.43 5.64376
2112.46 3.49135
2112.48 2.36277
2112.53 1.33091
2112.58 0.925330
2112.63 0.773357
2112.73 0.951975
2112.78 1.56094
2112.81 2.29207
2112.83 3.73369
2112.86 5.77547
2112.88 6.85557
2112.90 5.31888
2112.93 3.35108
2112.96 1.81011
2112.99 1.12768
2113.06 0.584840
2113.12 0.388093
2113.19 0.297149
2113.32 0.219378
2113.44 0.197538
2113.70 0.277327
2113.83 0.541062
2113.90 1.03609
2113.93 1.65242
2113.96 2.98399
2113.98 4.62024
2114.01 5.77492
2114.03 4.94512
2114.05 3.73875
2114.08 3.34428
2114.10 3.93712
2114.12 5.30409
2114.15 6.01313
2114.19 2.98439
2114.21 1.96292
2114.23 1.38632
2114.27 0.814399
2114.36 0.428196
2114.44 0.309030
2114.53 0.272562
2114.61 0.285934
2114.69 0.369747
2114.78 0.673804
2114.82 1.13834
2114.86 2.41854
2114.89 3.75166
2114.91 4.68948
2114.93 3.77660
2114.96 2.43978
2114.99 1.30815
2115.03 0.831364
2115.10 0.492424
2115.23 0.438127
2115.30 0.558980
2115.37 0.861449
2115.41 1.18188
2115.44 1.74287
2115.47 2.84919
2115.49 3.81204
2115.51 5.34116
2115.53 7.76505
2115.56 12.3296
2115.57 12.2909
2115.59 9.55533
2115.61 6.31313
2115.62 5.94942
2115.62 5.16352
2115.63 4.49817
2115.65 3.46639
2115.67 2.23499
2115.70 1.53575
2115.73 1.13770
2115.78 0.709269
2115.84 0.505199
2115.95 0.333872
2116.06 0.283315
2116.17 0.296879
2116.28 0.398102
2116.33 0.527347
2116.39 0.805403
2116.44 1.54061
2116.47 2.43385
2116.50 4.20017
2116.52 6.49703
2116.53 7.50049
2116.55 7.74589
2116.59 3.76610
2116.63 2.06426
2116.66 1.34477
2116.73 0.929110
2116.80 1.17313
2116.83 1.68518
2116.86 2.88501
2116.89 4.43961
2116.92 5.44409
2116.94 4.42416
2116.97 2.84873
2117.00 1.68562
2117.03 1.11089
2117.09 0.663186
2117.16 0.523851
2117.22 0.502614
2117.28 0.567998
2117.34 0.764281
2117.41 1.29950
2117.44 1.92876
2117.47 3.13559
2117.50 4.86839
2117.53 6.30053
2117.55 5.32823
2117.58 3.54974
2117.62 2.14151
2117.65 1.52113
2117.69 1.28414
2117.73 1.26313
2117.76 1.42424
2117.80 1.82751
2117.83 2.67243
2117.87 4.40794
2117.90 6.69845
2117.93 8.24535
2117.99 5.71406
2117.99 5.59977
2118.01 5.54072
2118.02 5.73192
2118.05 5.87792
2118.08 4.52583
2118.11 3.01412
2118.15 1.92992
2118.18 1.35812
2118.25 0.823259
2118.31 0.611026
2118.38 0.528530
2118.45 0.525066
2118.51 0.612475
2118.58 0.898426
2118.61 1.21902
2118.64 1.81294
2118.68 2.75708
2118.71 3.49274
2118.74 2.99989
2118.77 2.04721
2118.81 1.38329
2118.85 1.06992
2118.92 0.968519
2118.96 1.10067
2118.99 1.40184
2119.03 2.01206
2119.07 3.19747
2119.10 4.90568
2119.13 6.05765
2119.16 5.10729
2119.19 3.57730
2119.21 2.93968
2119.24 2.61324
2119.26 2.54862
2119.28 2.72645
2119.35 3.81166
2119.38 3.10694
2119.41 2.25390
2119.45 1.83046
2119.48 1.75484
2119.51 2.02233
2119.54 2.78341
2119.57 3.94212
2119.60 4.39433
2119.65 2.16209
2119.69 1.38293
2119.72 0.973069
2119.78 0.603476
2119.91 0.382282
2120.04 0.337719
2120.17 0.362192
2120.30 0.459038
2120.36 0.553483
2120.42 0.707791
2120.49 0.984190
2120.55 1.52553
2120.59 2.01798
2120.62 2.82012
2120.65 4.21247
2120.68 6.73873
2120.71 10.4252
2120.74 12.2899
2120.78 9.81110
2120.81 6.88784
2120.83 5.73362
2120.85 5.23011
2120.90 5.53945
2120.94 5.92903
2121.04 3.03775
2121.06 2.34405
2121.09 1.86603
2121.15 1.26710
2121.20 0.945396
2121.26 0.764644
2121.36 0.596869
2121.47 0.567996
2121.58 0.646556
2121.69 0.886239
2121.75 1.13191
2121.80 1.54987
2121.86 2.36298
2121.88 3.04800
2121.91 4.05676
2121.95 6.06976
2121.98 8.08376
2122.02 10.2037
2122.04 12.3357
2122.06 16.1597
2122.07 20.1856
2122.08 25.7437
2122.09 31.9743
2122.10 39.6638
2122.12 48.9649
2122.15 38.5524
2122.17 24.3863
2122.19 15.1079
2122.21 9.88506
2122.23 6.88235
2122.25 5.04652
2122.30 3.04642
2122.34 2.06645
2122.39 1.49536
2122.43 1.14867
2122.52 0.753502
2122.60 0.549401
2122.69 0.432047
2122.86 0.315974
2123.21 0.297574
2123.39 0.444374
2123.47 0.725465
2123.52 1.09426
2123.56 1.92956
2123.62 3.54148
2123.65 3.00566
2123.68 2.25100
2123.70 1.90737
2123.73 1.87686
2123.75 2.15013
2123.78 2.78508
2123.84 5.02198
2123.87 4.26358
2123.90 2.93826
2123.94 1.86836
2123.98 1.43180
2124.03 1.30308
2124.07 1.36292
2124.11 1.60438
2124.15 2.10802
2124.19 3.08708
2124.24 4.95086
2124.27 7.50780
2124.29 8.45489
2124.31 8.48658
2124.35 6.29078
2124.39 3.97127
2124.44 2.46517
2124.48 1.74248
2124.53 1.38226
2124.57 1.23445
2124.61 1.22826
2124.66 1.35718
2124.70 1.65510
2124.75 2.19542
2124.86 4.00083
2124.91 3.38858
2124.96 2.42610
2125.02 1.83860
2125.08 1.74514
2125.11 1.90500
2125.14 2.26179
2125.17 2.94377
2125.20 4.15858
2125.23 6.07498
2125.25 6.69164
2125.26 6.60746
2125.30 4.78983
2125.33 2.96326
2125.37 1.81388
2125.40 1.23526
2125.48 0.737931
2125.55 0.556626
2125.63 0.502879
2125.70 0.539614
2125.78 0.716240
2125.81 0.920769
2125.85 1.30924
2125.89 2.12056
2125.91 2.87895
2125.92 3.97932
2125.95 6.21576
2125.98 7.67165
2126.00 6.12668
2126.03 3.90174
2126.05 2.50425
2126.08 1.69024
2126.13 0.945746
2126.18 0.637787
2126.23 0.487651
2126.33 0.363387
2126.44 0.336413
2126.64 0.502238
2126.74 0.957588
2126.79 1.68908
2126.82 2.50464
2126.84 3.93545
2126.87 6.08210
2126.89 7.59140
2126.91 7.34429
2126.94 6.73881
2126.96 6.53641
2127.01 3.46066
2127.04 2.15818
2127.07 1.54370
2127.14 1.19732
2127.17 1.27951
2127.21 1.56682
2127.24 2.23131
2127.27 3.68855
2127.30 5.53933
2127.32 6.49600
2127.37 3.21640
2127.41 1.79664
2127.45 1.16595
2127.53 0.720201
2127.60 0.612885
2127.68 0.638909
2127.75 0.785772
2127.83 1.14555
2127.87 1.50595
2127.90 2.10899
2127.94 3.26630
2127.96 4.23050
2127.98 5.58028
2128.02 10.7403
2128.04 12.7474
2128.06 14.1029
2128.08 13.7016
2128.10 10.7128
2128.13 6.43609
2128.15 4.61147
2128.18 3.39284
2128.22 2.10492
2128.26 1.48236
2128.31 1.16743
2128.39 0.913676
2128.48 0.919365
2128.57 1.15220
2128.65 1.82082
2128.70 2.58644
2128.74 4.05859
2128.76 5.39341
2128.78 7.37899
2128.81 10.7590
2128.83 16.2386
2128.85 25.8264
2128.88 31.6904
2128.90 25.1330
2128.93 15.7021
2128.95 10.8215
2128.97 7.66981
2128.99 5.66951
2129.01 4.35736
2129.05 2.83683
2129.09 2.04657
2129.17 1.33852
2129.25 1.11598
2129.33 1.16240
2129.41 1.54881
2129.45 2.00572
2129.49 2.87329
2129.53 4.68578
2129.55 6.33037
2129.57 8.82630
2129.60 13.8403
2129.62 16.8573
2129.65 13.4558
2129.68 8.88823
2129.69 6.93543
2129.71 5.65273
2129.75 4.47622
2129.78 4.67558
2129.81 6.46604
2129.84 9.12121
2129.87 10.6333
2129.89 8.26431
2129.92 5.39231
2129.95 3.59933
2129.97 2.55678
2130.02 1.54320
2130.08 1.10281
2130.13 0.881465
2130.23 0.706334
2130.33 0.709678
2130.44 0.876295
2130.54 1.37039
2130.59 1.93948
2130.65 3.08809
2130.67 4.13489
2130.70 5.82649
2130.72 8.71856
2130.75 13.7395
2130.76 16.5232
2130.78 24.6913
2130.81 29.8096
2130.81 29.7300
2130.82 27.3153
2130.83 23.2643
2130.86 14.7275
2130.86 14.2118
2130.87 12.3388
2130.88 10.6724
2130.89 8.24753
2130.92 5.17402
2130.95 3.52087
2130.99 2.55652
2131.05 1.55409
2131.11 1.08054
2131.23 0.680019
2131.36 0.549012
2131.48 0.547370
2131.61 0.696235
2131.67 0.893239
2131.73 1.30625
2131.76 1.69076
2131.79 2.32274
2131.82 3.42353
2131.85 5.35301
2131.88 8.33808
2131.91 10.3264
2131.95 8.27871
2131.98 5.33990
2132.01 3.46839
2132.04 2.41681
2132.07 1.82998
2132.10 1.49222
2132.16 1.19394
2132.22 1.17122
2132.29 1.37408
2132.35 1.94012
2132.38 2.50277
2132.41 3.45511
2132.44 5.16357
2132.47 8.31878
2132.50 12.8573
2132.53 15.4594
2132.56 12.3838
2132.59 8.49373
2132.61 6.53419
2132.64 5.79064
2132.72 6.28557
2132.80 3.25034
2132.85 2.00619
2132.90 1.39467
2132.95 1.05998
2133.00 0.871408
2133.10 0.691281
2133.20 0.650248
2133.30 0.712223
2133.40 0.931887
2133.46 1.17391
2133.51 1.61654
2133.56 2.54577
2133.58 3.40747
2133.61 4.74578
2133.64 7.19509
2133.67 8.65268
2133.70 7.03757
2133.73 4.91157
2133.77 3.67998
2133.80 3.21021
2133.83 3.20539
2133.86 3.55292
2133.92 4.69864
2133.97 5.22303
2134.08 2.88922
2134.14 2.14315
2134.21 1.88783
2134.27 1.94139
2134.33 2.26961
2134.40 2.99718
2134.46 4.48518
2134.49 5.81207
2134.52 7.77385
2134.55 10.8304
2134.57 13.0349
2134.58 15.5900
2134.60 19.9802
2134.62 24.6500
2134.66 29.9653
2134.68 28.2387
2134.75 17.4680
2134.77 14.1712
2134.82 9.54491
2134.86 6.28804
2134.90 4.23468
2134.95 3.04641
2134.99 2.30122
2135.04 1.80737
2135.12 1.21195
2135.21 0.888969
2135.30 0.691845
2135.39 0.566899
2135.57 0.427927
2135.74 0.374669
2135.92 0.395487
2136.10 0.603940
2136.19 1.05026
2136.23 1.65638
2136.25 2.22265
2136.27 3.12464
2136.32 5.93783
2136.33 6.55954
2136.35 6.91521
2136.37 6.49069
2136.38 5.60011
2136.42 3.38481
2136.45 2.35051
2136.48 1.82213
2136.53 1.49749
2136.59 1.82762
2136.62 2.38614
2136.64 3.47951
2136.67 4.97906
2136.69 5.60241
2136.74 3.25034
2136.77 2.58502
2136.81 2.51917
2136.84 2.87665
2136.87 3.61212
2136.91 5.22319
2136.95 6.03175
2137.04 3.02276
2137.08 2.00114
2137.12 1.43010
2137.16 1.10453
2137.20 0.913233
2137.29 0.739564
2137.37 0.723392
2137.46 0.841036
2137.54 1.18220
2137.58 1.52931
2137.62 2.12958
2137.67 3.23866
2137.71 5.30168
2137.74 8.23914
2137.78 10.0622
2137.82 8.15913
2137.85 5.62258
2137.88 4.58540
2137.91 4.16941
2137.93 4.34857
2137.96 5.20640
2137.99 7.03338
2138.02 7.82963
2138.08 3.91253
2138.10 2.94067
2138.12 2.30818
2138.16 1.55505
2138.20 1.15553
2138.24 0.924282
2138.32 0.693696
2138.40 0.621427
2138.48 0.660848
2138.56 0.874131
2138.60 1.13759
2138.64 1.64585
2138.68 2.76453
2138.70 3.82928
2138.72 5.57489
2138.75 8.60842
2138.76 9.90362
2138.78 10.2026
2138.80 7.76511
2138.83 4.91974
2138.84 3.65212
2138.86 2.77475
2138.90 1.76443
2138.93 1.25553
2138.96 0.975779
2139.03 0.716796
2139.10 0.640420
2139.17 0.673684
2139.24 0.839320
2139.30 1.28940
2139.34 1.75873
2139.37 2.54187
2139.41 3.83229
2139.45 4.44146
2139.53 2.25797
2139.56 1.71876
2139.58 1.38686
2139.64 1.04928
2139.69 0.950339
2139.75 1.01259
2139.80 1.26959
2139.85 1.90579
2139.88 2.57926
2139.91 3.73104
2139.94 5.91743
2139.95 7.80461
2139.96 10.2753
2139.99 16.0740
2140.01 19.0874
2140.03 14.5858
2140.05 9.12197
2140.07 6.43951
2140.09 4.71780
2140.12 2.83923
2140.16 1.92438
2140.19 1.45707
2140.26 1.03609
2140.33 0.928606
2140.40 1.01979
2140.47 1.40492
2140.50 1.85217
2140.54 2.68268
2140.57 4.44299
2140.59 6.07075
2140.61 8.73377
2140.63 13.5725
2140.65 16.7260
2140.67 13.1968
2140.70 8.48630
2140.72 5.25700
2140.75 3.61132
2140.79 2.20251
2140.84 1.76752
2140.89 1.76715
2140.94 2.15681
2140.99 3.26535
2141.01 4.44122
2141.03 6.59385
2141.06 10.9358
2141.07 14.7555
2141.08 20.7520
2141.10 32.5686
2141.12 40.1840
2141.14 31.4794
2141.15 19.9034
2141.17 12.8070
2141.19 8.81251
2141.20 6.28811
2141.22 4.80839
2141.25 3.11897
2141.28 2.29156
2141.35 1.61882
2141.42 1.50675
2141.48 1.78494
2141.55 2.74268
2141.58 3.88494
2141.61 6.23683
2141.63 8.50031
2141.65 11.9912
2141.66 17.9477
2141.68 28.9640
2141.69 45.6268
2141.71 56.8583
2141.73 44.6996
2141.74 28.2417
2141.76 20.6926
2141.77 15.7742
2141.79 9.63019
2141.81 6.45610
2141.83 4.65961
2141.87 2.85095
2141.91 2.03232
2142.00 1.40606
2142.08 1.31592
2142.16 1.59240
2142.21 1.93724
2142.25 2.55320
2142.29 3.72597
2142.31 4.73198
2142.33 6.27734
2142.35 8.80079
2142.37 13.2528
2142.39 17.0081
2142.40 21.8453
2142.41 28.6820
2142.42 38.3825
2142.42 49.5663
2142.43 60.8801
2142.45 74.9007
2142.46 69.2917
2142.47 58.9592
2142.48 36.9290
2142.50 22.3119
2142.52 14.5040
2142.54 10.1414
2142.56 7.54882
2142.57 5.85417
2142.59 4.82505
2142.63 3.71554
2142.67 3.37446
2142.70 3.70768
2142.74 5.11804
2142.76 6.66771
2142.77 9.45064
2142.79 13.9418
2142.81 18.1384
2142.83 19.3916
2142.85 21.9201
2142.87 22.7695
2142.89 17.5364
2142.91 11.1548
2142.93 7.75127
2142.94 5.54212
2142.98 3.30089
2143.01 2.24090
2143.04 1.66143
2143.11 1.07976
2143.17 0.806471
2143.31 0.569016
2143.44 0.489556
2143.57 0.486299
2143.70 0.562176
2143.83 0.854161
2143.90 1.38355
2143.93 2.08195
2143.97 3.76811
2143.99 5.66554
2144.01 6.81342
2144.03 5.57528
2144.05 3.80856
2144.08 2.64885
2144.10 2.08042
2144.15 1.74273
2144.19 1.85763
2144.24 2.29482
2144.29 3.20611
2144.33 5.16039
2144.36 7.07245
2144.38 10.1635
2144.39 12.6264
2144.41 16.0139
2144.42 20.7136
2144.43 26.5457
2144.44 33.9795
2144.45 42.3334
2144.47 51.3974
2144.48 47.7768
2144.49 40.1665
2144.51 25.5434
2144.54 15.3300
2144.56 10.1884
2144.58 7.35061
2144.61 5.70268
2144.65 4.13271
2144.70 3.71746
2144.75 4.07769
2144.79 5.44324
2144.81 6.79661
2144.84 8.97452
2144.86 12.5550
2144.88 18.5455
2144.91 29.2445
2144.94 35.9123
2144.97 28.7649
2144.99 18.0769
2145.01 12.7488
2145.03 9.19248
2145.06 6.90581
2145.08 5.39119
2145.12 3.62062
2145.16 2.69694
2145.24 1.89138
2145.33 1.70849
2145.41 1.94637
2145.45 2.28146
2145.49 2.85522
2145.54 3.90984
2145.58 5.89929
2145.60 7.65882
2145.62 10.3570
2145.64 14.6301
2145.66 21.2509
2145.67 27.1283
2145.69 33.4897
2145.71 40.5522
2145.74 32.0168
2145.77 20.3526
2145.79 12.7624
2145.82 8.96797
2145.85 7.34063
2145.88 7.12260
2145.95 8.62402
2146.01 4.64587
2146.05 3.04538
2146.09 2.24094
2146.13 1.82793
2146.17 1.64573
2146.21 1.65841
2146.25 1.94273
2146.29 2.82302
2146.31 3.77053
2146.33 5.30118
2146.36 7.97867
2146.38 9.20852
2146.40 7.09012
2146.42 4.52957
2146.45 2.93276
2146.47 2.07017
2146.52 1.25170
2146.57 0.910015
2146.62 0.738679
2146.72 0.590053
2146.82 0.555700
2146.91 0.600628
2147.01 0.770912
2147.06 0.964352
2147.11 1.34485
2147.16 2.23059
2147.18 3.12877
2147.21 4.71959
2147.23 7.20189
2147.26 8.67606
2147.28 7.05874
2147.31 4.82901
2147.33 3.58672
2147.36 2.97864
2147.38 2.79066
2147.40 2.90614
2147.43 3.33947
2147.45 4.20370
2147.48 5.76241
2147.50 8.39441
2147.53 12.8477
2147.55 15.5881
2147.58 12.3040
2147.61 7.95615
2147.64 4.74973
2147.67 3.23801
2147.71 2.55233
2147.74 2.30891
2147.77 2.37488
2147.81 2.79674
2147.84 3.78065
2147.88 5.69486
2147.91 8.61006
2147.94 10.1327
2147.97 7.86247
2148.00 5.09340
2148.02 3.76746
2148.05 2.88532
2148.09 1.89472
2148.13 1.41361
2148.18 1.16332
2148.27 0.977899
2148.35 1.02188
2148.44 1.29106
2148.48 1.56562
2148.53 2.01709
2148.57 2.80261
2148.62 4.30568
2148.64 5.60605
2148.66 7.59890
2148.68 10.7602
2148.70 15.6802
2148.72 19.8382
2148.73 24.6906
2148.76 29.8443
2148.79 23.5314
2148.81 15.0124
2148.84 10.1956
2148.86 7.52775
2148.89 6.06574
2148.91 5.36593
2148.93 5.23988
2148.96 5.67563
2148.98 6.82281
2149.01 9.03030
2149.04 13.2047
2149.06 15.6488
2149.09 12.6739
2149.12 8.75233
2149.15 6.89476
2149.18 6.76498
2149.20 7.86773
2149.23 8.39893
2149.27 4.49858
2149.30 3.08932
2149.33 2.28177
2149.38 1.50841
2149.43 1.17110
2149.48 1.03928
2149.53 1.05694
2149.58 1.28711
2149.64 2.06951
2149.66 3.02444
2149.69 4.77124
2149.71 7.39805
2149.73 8.85699
2149.78 4.44294
2149.80 2.92757
2149.82 2.07594
2149.87 1.20816
2149.95 0.624262
2150.12 0.340137
2150.30 0.263546
2150.47 0.241210
2150.81 0.318976
2150.90 0.405317
2150.98 0.605205
2151.03 0.820402
2151.07 1.24671
2151.11 2.25552
2151.13 3.28225
2151.15 5.13879
2151.18 7.97249
2151.20 9.72959
2151.22 7.58885
2151.25 4.86912
2151.27 2.95074
2151.30 1.99886
2151.35 1.18208
2151.40 0.917863
2151.45 0.871528
2151.50 0.982209
2151.55 1.32459
2151.60 2.25617
2151.63 3.28180
2151.65 5.15409
2151.68 7.94857
2151.70 9.68999
2151.75 5.10719
2151.77 3.65492
2151.79 2.82148
2151.83 2.02638
2151.86 1.80752
2151.90 1.93557
2151.94 2.44017
2151.98 3.57989
2152.00 4.62796
2152.02 6.28691
2152.04 9.00123
2152.06 13.5145
2152.08 21.3371
2152.10 25.3710
2152.12 19.6988
2152.14 12.2128
2152.16 8.33447
2152.18 5.94707
2152.20 4.36938
