Ba-135(n,g) ENDF/B-VII.1
1264.89 0.160920
1266.48 0.241793
1267.27 0.309690
1268.06 0.412695
1268.85 0.580373
1269.65 0.879683
1270.04 1.12737
1270.44 1.49703
1270.83 2.08552
1271.03 2.51997
1271.23 3.10610
1271.43 3.92824
1271.63 5.11758
1271.83 6.93795
1272.02 9.92220
1272.12 12.1823
1272.22 15.2959
1272.32 19.7398
1272.42 26.3617
1272.52 36.7599
1272.62 54.1427
1272.72 85.2248
1272.77 109.996
1272.82 142.929
1272.91 228.940
1273.00 285.350
1273.09 227.920
1273.19 142.894
1273.25 99.1080
1273.32 70.9840
1273.39 52.5515
1273.46 40.1387
1273.59 25.3088
1273.73 17.2772
1273.87 12.4703
1274.00 9.42384
1274.28 5.90937
1274.55 4.03847
1274.82 2.93547
1275.09 2.22950
1275.36 1.75088
1275.91 1.16180
1276.45 0.827735
1277.00 0.620293
1277.54 0.482949
1278.63 0.317540
1279.72 0.225801
1280.81 0.169638
1281.90 0.132778
1284.08 0.0889192
1286.26 0.0648292
1288.44 0.0502010
1290.62 0.0406748
1294.97 0.0294819
1299.33 0.0235208
1308.05 0.0182132
1316.76 0.0172198
1325.48 0.0201806
1329.83 0.0249944
1332.01 0.0296478
1334.19 0.0378111
1336.37 0.0545038
1337.46 0.0706333
1338.55 0.0994030
1339.64 0.159531
1340.18 0.218328
1340.73 0.323458
1341.00 0.410973
1341.27 0.542218
1341.54 0.753020
1341.82 1.12367
1341.95 1.42739
1342.09 1.87224
1342.23 2.56650
1342.36 3.73666
1342.50 5.93498
1342.57 7.83523
1342.63 10.7972
1342.70 15.7505
1342.77 24.8282
1342.80 32.3674
1342.84 43.4778
1342.87 60.2633
1342.91 85.6332
1342.95 137.423
1343.00 170.930
1343.05 136.267
1343.10 85.6254
1343.14 55.1063
1343.18 37.3619
1343.22 26.5575
1343.26 19.6816
1343.35 11.8565
1343.43 7.90395
1343.52 5.60947
1343.60 4.19663
1343.77 2.59532
1343.94 1.76524
1344.11 1.28132
1344.28 0.975167
1344.45 0.770509
1344.78 0.519921
1345.12 0.379682
1345.46 0.293850
1345.80 0.238110
1346.47 0.173561
1347.15 0.141485
1348.50 0.122477
1349.85 0.145613
1350.53 0.180569
1351.20 0.249267
1351.54 0.308390
1351.88 0.398884
1352.22 0.546343
1352.55 0.808234
1352.72 1.02378
1352.89 1.34435
1353.06 1.85061
1353.23 2.71798
1353.40 4.38851
1353.48 5.88167
1353.57 8.24519
1353.65 12.4085
1353.69 15.6961
1353.74 20.4187
1353.78 27.4793
1353.82 38.5134
1353.86 56.4931
1353.90 86.1794
1353.95 138.288
1354.00 172.021
1354.05 137.147
1354.10 86.1706
1354.14 58.7218
1354.17 41.2744
1354.21 30.1220
1354.25 22.9190
1354.32 14.2233
1354.40 9.66026
1354.48 6.93957
1354.55 5.23728
1354.70 3.28311
1354.85 2.24520
1355.00 1.63407
1355.15 1.24458
1355.30 0.982799
1355.61 0.659584
1355.91 0.477223
1356.21 0.363717
1356.51 0.288766
1357.11 0.198612
1357.72 0.148683
1358.92 0.0984178
1360.13 0.0752576
1361.33 0.0631454
1363.75 0.0528571
1368.57 0.0533372
1373.39 0.0692479
1375.81 0.0845785
1378.22 0.108467
1380.63 0.147551
1383.04 0.217311
1384.25 0.274807
1385.45 0.360919
1386.66 0.498790
1387.26 0.601425
1387.87 0.741230
1388.17 0.831190
1388.47 0.938895
1388.77 1.07032
1389.07 1.23190
1389.37 1.43515
1389.67 1.69395
1389.98 2.03317
1390.28 2.48672
1390.58 3.11716
1390.88 4.02297
1391.18 5.40102
1391.48 7.62478
1391.79 11.5728
1391.94 14.7838
1392.09 19.4531
1392.24 26.6623
1392.39 38.2467
1392.54 58.1696
1392.69 92.8126
1392.84 148.497
1393.00 185.639
1393.16 148.470
1393.31 92.7973
1393.43 64.4343
1393.54 46.0031
1393.66 33.9918
1393.78 25.9414
1394.01 16.3743
1394.24 11.2405
1394.47 8.18567
1394.70 6.24414
1395.17 4.03370
1395.63 2.88838
1396.09 2.24649
1397.02 1.68665
1397.95 1.70960
1398.41 1.96474
1398.87 2.51161
1399.34 3.66785
1399.57 4.72415
1399.80 6.42240
1400.03 9.39332
1400.26 15.1203
1400.38 20.1619
1400.50 27.9985
1400.61 40.6692
1400.73 61.1619
1400.86 97.6948
1401.00 122.051
1401.14 97.6541
1401.27 61.1022
1401.38 41.2987
1401.49 28.9560
1401.60 21.1167
1401.71 15.9650
1401.93 9.95993
1402.15 6.78216
1402.37 4.91763
1402.58 3.73571
1403.02 2.38114
1403.46 1.66370
1403.89 1.23740
1404.76 0.774688
1405.64 0.539439
1406.51 0.402331
1408.25 0.254334
1410.00 0.178653
1411.74 0.134027
1415.23 0.0852207
1418.72 0.0600068
1422.21 0.0451129
1429.18 0.0289491
1436.16 0.0207719
1443.14 0.0160736
1457.09 0.0112665
1471.05 0.00926806
1485.00 0.00903458
1491.98 0.0100002
1498.95 0.0134535
1502.44 0.0184637
1504.19 0.0235055
1505.93 0.0327408
1507.68 0.0525043
1508.55 0.0721382
1509.42 0.107792
1510.29 0.183149
1510.73 0.257138
1511.16 0.389684
1511.38 0.499342
1511.60 0.663778
1511.82 0.926528
1512.04 1.38464
1512.25 2.29192
1512.36 3.12162
1512.47 4.49472
1512.58 7.00276
1512.64 9.13114
1512.69 12.2910
1512.74 17.4524
1512.80 26.1713
1512.83 33.2420
1512.85 42.7517
1512.88 56.1025
1512.91 74.7184
1512.95 119.927
1513.00 149.157
1513.05 118.897
1513.09 74.7122
1513.14 44.0152
1513.19 27.9568
1513.24 18.9835
1513.29 13.6164
1513.34 10.1982
1513.39 7.90385
1513.49 5.12881
1513.60 3.57547
1513.70 2.63914
1513.90 1.60523
1514.10 1.07646
1514.30 0.773320
1514.50 0.582012
1514.70 0.454782
1515.10 0.300181
1515.50 0.213691
1515.90 0.160483
1516.30 0.125515
1517.10 0.0836688
1517.90 0.0606147
1518.71 0.0465843
1519.51 0.0374300
1521.11 0.0265917
1522.71 0.0206911
1525.92 0.0148519
1529.13 0.0122209
1532.34 0.0108777
1538.75 0.00979792
1551.58 0.0100579
1564.40 0.0121174
1577.23 0.0168890
1583.64 0.0215299
1590.06 0.0297522
1596.47 0.0467900
1599.68 0.0634185
1602.88 0.0933151
1604.49 0.118288
1606.09 0.156154
1607.69 0.217813
1609.30 0.328387
1610.10 0.420185
1610.90 0.558331
1611.30 0.655206
1611.70 0.780248
1612.10 0.945528
1612.50 1.16968
1612.91 1.48608
1613.31 1.95180
1613.71 2.67741
1613.91 3.20074
1614.11 3.89341
1614.31 4.84190
1614.51 6.17248
1614.71 8.13965
1614.91 11.1763
1615.11 16.2466
1615.31 25.3975
1615.41 32.9094
1615.51 43.8570
1615.61 60.1700
1615.71 84.4459
1615.86 134.958
1616.00 168.561
1616.15 134.559
1616.29 84.1289
1616.39 59.5561
1616.50 43.1833
1616.60 32.2742
1616.70 24.8310
1616.90 15.8166
1617.11 10.8875
1617.31 7.91066
1617.51 5.99624
1617.92 3.78033
1618.33 2.59474
1618.74 1.89205
1619.14 1.44026
1619.55 1.13432
1620.37 0.757282
1621.18 0.543136
1622.00 0.410102
1622.81 0.322026
1624.44 0.216290
1626.07 0.158014
1627.70 0.122797
1629.33 0.100165
1632.59 0.0745825
1635.85 0.0624937
1642.37 0.0574525
1648.89 0.0712793
1652.14 0.0890579
1655.40 0.122554
1658.66 0.193203
1660.29 0.261520
1661.92 0.381537
1663.55 0.622778
1664.37 0.847143
1665.18 1.22508
1666.00 1.93721
1666.40 2.55528
1666.81 3.51905
1667.22 5.14195
1667.63 8.12930
1667.83 10.6345
1668.03 14.3332
1668.24 20.0006
1668.44 28.6235
1668.72 46.0117
1669.00 57.6959
1669.28 45.9937
1669.56 28.6067
1669.77 19.8854
1669.97 14.2350
1670.18 10.5393
1670.38 8.05384
1670.79 5.08293
1671.20 3.48072
1671.61 2.52606
1672.02 1.91782
1672.84 1.21649
1673.67 0.845356
1674.49 0.626480
1676.13 0.393695
1677.77 0.280947
1679.41 0.220069
1682.70 0.167585
1685.98 0.163472
1687.62 0.177868
1689.26 0.210216
1690.90 0.280746
1691.73 0.348793
1692.55 0.468284
1693.37 0.710661
1693.78 0.940848
1694.19 1.33904
1694.60 2.12740
1694.80 2.84667
1695.01 4.03800
1695.21 6.21924
1695.32 8.06635
1695.42 10.8417
1695.52 15.3567
1695.62 23.1056
1695.73 37.8679
1695.83 67.0250
1695.92 107.316
1696.00 133.731
1696.09 106.809
1696.17 67.0201
1696.23 49.1389
1696.28 36.7049
1696.39 22.0390
1696.50 14.4546
1696.60 10.1525
1696.71 7.51275
1696.82 5.78853
1697.03 3.76664
1697.25 2.66803
1697.47 2.01404
1697.90 1.30703
1698.33 0.958597
1698.76 0.767083
1699.62 0.587050
1700.48 0.526857
1701.35 0.524680
1702.21 0.561858
1703.07 0.635746
1703.93 0.753871
1704.80 0.934307
1705.66 1.21416
1706.52 1.66676
1707.38 2.45513
1707.82 3.08080
1708.25 3.97557
1708.68 5.30453
1709.11 7.36229
1709.54 10.6742
1709.97 16.0639
1710.49 25.7113
1711.00 32.1505
1711.52 25.6896
1712.03 16.0405
1712.63 9.12648
1713.24 5.62398
1713.84 3.74771
1714.44 2.65774
1715.05 1.97764
1715.65 1.52793
1716.86 0.992116
1718.06 0.698910
1719.27 0.521994
1721.68 0.329575
1724.09 0.234267
1726.50 0.182153
1731.33 0.138426
1736.15 0.144103
1738.56 0.169505
1740.98 0.225069
1743.39 0.350821
1744.59 0.476075
1745.80 0.699746
1746.40 0.883218
1747.01 1.15545
1747.61 1.58363
1748.21 2.31264
1748.51 2.88658
1748.81 3.70230
1749.12 4.92424
1749.42 6.85230
1749.72 10.1610
1749.87 12.7599
1750.02 16.4141
1750.17 21.8104
1750.32 30.0464
1750.47 43.0563
1750.62 63.5850
1750.81 101.836
1751.00 127.151
1751.19 101.594
1751.38 63.5590
1751.59 37.1268
1751.80 23.2527
1752.01 15.6407
1752.22 11.1470
1752.43 8.31169
1752.64 6.42171
1753.06 4.15166
1753.48 2.89911
1753.90 2.13826
1754.74 1.30209
1755.58 0.877745
1756.42 0.633453
1757.26 0.480076
1758.10 0.377581
1759.78 0.252975
1761.46 0.182978
1763.14 0.139615
1764.81 0.110851
1768.17 0.0760480
1771.53 0.0564513
1778.25 0.0360261
1784.97 0.0259589
1791.69 0.0201994
1805.12 0.0142865
1818.56 0.0120304
1832.00 0.0129857
1838.72 0.0162916
1842.08 0.0199767
1845.43 0.0269789
1848.79 0.0422817
1850.47 0.0576552
1852.15 0.0857418
1852.99 0.109433
1853.83 0.145604
1854.67 0.204825
1855.51 0.311597
1855.93 0.400703
1856.35 0.535345
1856.77 0.752745
1857.19 1.13758
1857.40 1.45215
1857.61 1.91828
1857.82 2.65113
1858.03 3.89925
1858.14 4.88076
1858.24 6.28171
1858.35 8.37599
1858.45 11.6980
1858.56 17.3953
1858.61 21.9297
1858.66 28.2464
1858.71 37.7316
1858.77 51.9826
1858.82 74.4931
1858.87 110.328
1858.94 176.763
1859.00 221.149
1859.07 176.751
1859.13 110.316
1859.18 73.4074
1859.24 50.6388
1859.29 36.4434
1859.35 27.3875
1859.45 16.8272
1859.56 11.3010
1859.67 8.06165
1859.77 6.04477
1859.99 3.75138
1860.20 2.54610
1860.42 1.84257
1860.63 1.39497
1860.85 1.09285
1861.27 0.722535
1861.70 0.513517
1862.13 0.384142
1862.56 0.298721
1863.42 0.196033
1864.28 0.139229
1865.13 0.104477
1865.99 0.0817262
1867.71 0.0546808
1869.42 0.0398360
1871.14 0.0308174
1872.85 0.0249299
1876.28 0.0179644
1879.71 0.0141619
1886.57 0.0103977
1893.43 0.00873470
1900.29 0.00796667
1914.01 0.00779208
1927.73 0.00910325
1934.59 0.0106072
1941.45 0.0132375
1948.31 0.0182963
1951.74 0.0228401
1955.17 0.0304187
1958.60 0.0450750
1960.31 0.0586532
1962.03 0.0821853
1963.74 0.130002
1964.60 0.176073
1965.46 0.257945
1965.88 0.325766
1966.31 0.427920
1966.74 0.592669
1967.17 0.883837
1967.39 1.12365
1967.60 1.47875
1967.81 2.03979
1968.03 3.00278
1968.14 3.77469
1968.24 4.87706
1968.35 6.54365
1968.46 9.22919
1968.56 13.9428
1968.62 17.7828
1968.67 23.2557
1968.72 31.7184
1968.78 44.9507
1968.83 67.5104
1968.88 105.212
1968.94 167.875
1969.00 209.468
1969.06 166.716
1969.12 104.306
1969.16 73.1997
1969.20 52.7072
1969.24 39.1854
1969.29 30.0303
1969.37 19.0310
1969.45 13.0410
1969.54 9.46381
1969.62 7.17097
1969.79 4.52116
1969.96 3.11248
1970.13 2.27784
1970.46 1.38234
1970.80 0.939192
1971.13 0.689418
1971.81 0.436185
1972.48 0.321686
1973.15 0.266329
1974.49 0.240871
1975.84 0.301014
1976.51 0.381291
1977.18 0.534816
1977.52 0.664791
1977.85 0.861609
1978.19 1.17842
1978.52 1.73445
1978.69 2.18440
1978.86 2.84427
1979.03 3.86693
1979.20 5.57291
1979.28 6.88711
1979.36 8.72655
1979.45 11.4064
1979.53 15.5102
1979.62 22.2026
1979.70 34.0140
1979.74 43.4588
1979.78 56.8884
1979.83 76.3022
1979.87 103.444
1979.93 166.039
1980.00 206.965
1980.07 165.032
1980.13 103.434
1980.19 67.5576
1980.25 46.2255
1980.31 33.0812
1980.36 24.6412
1980.48 15.0302
1980.59 10.0598
1980.71 7.16952
1980.82 5.37825
1981.05 3.35181
1981.28 2.29250
1981.50 1.67631
1981.96 1.02185
1982.42 0.702130
1982.88 0.523792
1983.79 0.346204
1984.70 0.269512
1985.62 0.237141
1987.44 0.243402
1988.36 0.277488
1989.27 0.340423
1990.19 0.451431
1991.10 0.656457
1991.56 0.827421
1992.01 1.08346
1992.47 1.49013
1992.70 1.78841
1992.93 2.18881
1993.15 2.74620
1993.38 3.54563
1993.61 4.76059
1993.84 6.71103
1993.95 8.17787
1994.07 10.1526
1994.18 12.9156
1994.30 16.9270
1994.41 23.0089
1994.52 32.6944
1994.64 48.8802
1994.75 76.4410
1994.88 122.137
1995.00 152.532
1995.13 121.727
1995.25 76.1163
1995.32 56.5021
1995.40 42.7952
1995.55 26.1890
1995.70 17.3071
1995.84 12.2130
1995.99 9.02555
1996.14 6.93838
1996.44 4.44866
1996.73 3.08931
1997.03 2.26930
1997.63 1.37382
1998.22 0.922050
1998.81 0.662946
1999.41 0.500709
2000.00 0.392572
2001.15 0.264202
2002.31 0.191346
2003.46 0.145947
2004.61 0.115787
2006.92 0.0794232
2009.22 0.0592596
2013.83 0.0393736
2018.44 0.0315599
2023.05 0.0307299
2025.35 0.0334282
2027.66 0.0400682
2029.96 0.0557604
2031.12 0.0717496
2032.27 0.100915
2033.42 0.162668
2034.00 0.223217
2034.57 0.331599
2034.86 0.421215
2035.15 0.555551
2035.44 0.770134
2035.73 1.14416
2036.01 1.88472
2036.16 2.56184
2036.30 3.68227
2036.45 5.72843
2036.52 7.44545
2036.59 10.0417
2036.66 14.2014
2036.73 21.3578
2036.81 34.7002
2036.84 45.6257
2036.88 60.9059
2036.94 97.6720
2037.00 121.621
2037.06 97.0351
2037.12 60.9005
2037.17 43.1929
2037.21 31.5872
2037.25 23.6169
2037.29 18.2798
2037.38 11.6907
2037.46 8.08868
2037.55 5.88760
2037.63 4.48304
2037.80 2.83593
2037.97 1.95395
2038.14 1.42872
2038.48 0.862080
2038.81 0.579605
2039.15 0.419004
2039.49 0.319187
2039.83 0.253037
2040.50 0.173811
2041.18 0.130295
2042.53 0.0876319
2043.89 0.0696743
2045.24 0.0624821
2047.94 0.0655841
2049.29 0.0750647
2050.65 0.0921917
2052.00 0.122327
2053.35 0.178458
2054.03 0.225699
2054.70 0.297216
2055.38 0.412561
2056.05 0.615840
2056.39 0.781079
2056.73 1.02450
2057.07 1.40403
2057.41 2.04266
2057.74 3.23894
2057.91 4.26972
2058.08 5.87103
2058.25 8.53610
2058.42 13.3851
2058.51 17.4116
2058.59 23.2349
2058.67 32.0651
2058.76 45.1310
2058.88 72.2309
2059.00 90.3052
2059.12 72.2214
2059.24 45.1215
2059.32 32.8292
2059.40 24.3541
2059.55 14.5029
2059.71 9.41776
2059.86 6.56778
2060.02 4.81340
2060.18 3.67740
2060.49 2.33779
2060.80 1.61431
2061.11 1.18103
2061.73 0.711573
2062.35 0.475760
2062.97 0.341124
2063.60 0.257105
2064.22 0.201249
2065.46 0.133697
2066.70 0.0960249
2067.95 0.0728371
2069.19 0.0575633
2071.68 0.0392720
2074.16 0.0291318
2079.14 0.0188353
2084.11 0.0139889
2089.08 0.0113905
2099.03 0.00919457
2108.98 0.00938484
2113.95 0.0105670
2118.93 0.0132230
2123.90 0.0194005
2126.39 0.0257211
2128.87 0.0373477
2130.12 0.0471878
2131.36 0.0622231
2132.60 0.0868940
2133.85 0.131475
2134.47 0.168725
2135.09 0.225090
2135.71 0.316270
2136.33 0.477746
2136.64 0.610219
2136.96 0.806994
2137.27 1.11737
2137.58 1.64618
2137.89 2.66491
2138.04 3.57052
2138.20 5.00873
2138.35 7.51993
2138.43 9.52204
2138.51 12.3554
2138.59 16.6372
2138.66 23.2200
2138.74 34.0425
2138.82 51.5860
2138.91 82.6694
2139.00 103.066
2139.09 82.2982
2139.18 51.5788
2139.24 38.2152
2139.29 28.9321
2139.40 17.6912
2139.51 11.7128
2139.61 8.25668
2139.72 6.10755
2139.83 4.68992
2140.05 3.00484
2140.26 2.08115
2140.48 1.52697
2140.91 0.921563
2141.34 0.615624
2141.78 0.440756
2142.21 0.331138
2142.64 0.258249
2143.51 0.170076
2144.37 0.120886
2145.24 0.0906795
2146.10 0.0708115
2147.83 0.0471281
2149.56 0.0340870
2151.29 0.0261493
2153.02 0.0209643
2156.48 0.0148217
2159.94 0.0114682
2166.86 0.00814165
2173.78 0.00664956
2180.70 0.00591482
2194.54 0.00548566
2208.37 0.00595104
2222.21 0.00783342
2229.13 0.0103609
2232.59 0.0128005
2236.05 0.0171590
2239.51 0.0263185
2241.24 0.0353605
2242.97 0.0517583
2243.84 0.0655481
2244.70 0.0865850
2245.57 0.121040
2246.43 0.183380
2246.86 0.235574
2247.30 0.314497
2247.73 0.442794
2248.16 0.670858
2248.38 0.859467
2248.59 1.13965
2248.81 1.58397
2249.03 2.35019
2249.13 2.96030
2249.24 3.84163
2249.35 5.18036
2249.40 6.12570
2249.46 7.35167
2249.51 8.97903
2249.57 11.1994
2249.62 14.3297
2249.67 18.9189
2249.73 25.9685
2249.78 37.3976
2249.84 56.9700
2249.89 91.3285
2249.95 146.406
2250.00 182.152
2250.06 145.353
2250.11 91.3219
2250.16 59.9042
2250.21 40.8535
2250.26 29.1521
2250.30 21.7865
2250.40 13.2785
2250.49 8.87336
2250.59 6.32710
2250.68 4.73137
2250.87 2.92614
2251.06 1.98530
2251.25 1.43471
2251.44 1.08531
2251.63 0.849920
2252.01 0.562468
2252.39 0.400381
2252.77 0.300133
2253.15 0.233865
2253.91 0.154427
2254.67 0.110591
2255.43 0.0838699
2256.19 0.0664129
2257.71 0.0458035
2259.23 0.0346651
2262.28 0.0238958
2265.32 0.0194144
2268.36 0.0175886
2274.44 0.0179804
2280.52 0.0231705
2283.56 0.0289661
2286.60 0.0396504
2289.64 0.0622665
2291.17 0.0845006
2292.69 0.124448
2293.45 0.157719
2294.21 0.207860
2294.97 0.288718
2295.73 0.431704
2296.11 0.548515
2296.49 0.721551
2296.87 0.993514
2297.25 1.45659
2297.63 2.34032
2297.82 3.11707
2298.01 4.34911
2298.20 6.46205
2298.39 10.4871
2298.48 13.9662
2298.58 19.2975
2298.67 27.7648
2298.77 41.3277
2298.88 66.1428
2299.00 82.6943
2299.12 66.1355
2299.23 41.3205
2299.32 28.9084
2299.40 20.8355
2299.49 15.4498
2299.57 11.8502
2299.74 7.49950
2299.91 5.13314
2300.08 3.72111
2300.25 2.81658
2300.59 1.77390
2300.92 1.21766
2301.26 0.888123
2301.60 0.677240
2301.94 0.534665
2302.61 0.358938
2303.29 0.259470
2303.96 0.197697
2304.64 0.156901
2305.99 0.108132
2307.34 0.0814594
2310.04 0.0555234
2312.74 0.0448187
2315.44 0.0407311
2320.85 0.0432324
2326.25 0.0597640
2328.95 0.0778730
2331.65 0.110983
2334.36 0.179943
2335.71 0.246206
2337.06 0.361891
2338.41 0.592098
2339.08 0.803915
2339.76 1.15607
2340.44 1.80649
2340.77 2.35817
2341.11 3.19840
2341.45 4.56824
2341.79 6.96730
2341.95 8.88255
2342.12 11.5967
2342.29 15.5054
2342.46 21.0672
2342.73 33.6752
2343.00 42.0680
2343.27 33.6163
2343.54 21.0198
2343.85 12.1028
2344.16 7.50729
2344.47 5.01969
2344.78 3.56828
2345.09 2.65490
2345.40 2.04906
2346.02 1.32594
2346.64 0.928267
2347.26 0.688047
2348.50 0.425262
2349.74 0.292864
2350.97 0.217520
2353.45 0.140720
2355.93 0.106138
2358.41 0.0899373
2363.36 0.0850239
2368.32 0.109616
2370.79 0.139711
2373.27 0.195283
2375.75 0.309133
2376.99 0.415602
2378.23 0.595481
2378.85 0.736163
2379.47 0.935357
2380.08 1.23064
2380.70 1.69388
2381.32 2.47791
2381.63 3.08637
2381.94 3.93588
2382.25 5.16936
2382.56 7.01066
2382.87 9.85949
2383.18 14.2535
2383.59 22.7702
2384.00 28.4401
2384.41 22.7636
2384.82 14.2504
2385.07 10.5853
2385.32 7.99644
2385.81 4.88334
2386.31 3.24135
2386.80 2.29858
2387.30 1.71609
2387.80 1.33458
2388.79 0.887242
2389.78 0.650761
2390.77 0.517226
2392.76 0.406457
2394.74 0.434969
2395.73 0.516260
2396.72 0.686555
2397.72 1.05739
2398.21 1.41370
2398.71 2.02565
2399.20 3.19867
2399.45 4.23091
2399.70 5.86790
2399.95 8.67223
2400.07 10.8763
2400.20 14.0014
2400.32 18.5947
2400.44 25.6124
2400.57 36.7122
2400.69 54.3999
2400.85 86.9055
2401.00 108.534
2401.16 86.6652
2401.31 54.2067
2401.41 39.8890
2401.50 29.9696
2401.69 18.1333
2401.88 11.9342
2402.07 8.38673
2402.26 6.18675
2402.45 4.75158
2402.83 3.05280
2403.21 2.12628
2403.59 1.56997
2404.35 0.962472
2405.11 0.655063
2405.87 0.478174
2407.40 0.292191
2408.92 0.200648
2410.44 0.148493
2413.48 0.0935218
2416.52 0.0661185
2419.57 0.0502255
2425.65 0.0331474
2431.74 0.0245312
2437.82 0.0196242
2450.00 0.0149970
2462.17 0.0143748
2468.25 0.0156587
2474.34 0.0189028
2480.42 0.0266091
2483.47 0.0344546
2486.51 0.0487485
2488.03 0.0607369
2489.55 0.0789195
2491.07 0.108485
2492.60 0.161321
2493.36 0.205018
2494.12 0.270523
2494.88 0.375193
2495.64 0.557462
2496.40 0.919190
2496.78 1.24993
2497.16 1.79781
2497.35 2.21959
2497.54 2.80375
2497.73 3.64814
2497.92 4.92772
2498.11 6.98427
2498.30 10.5382
2498.40 13.3223
2498.49 17.2083
2498.59 22.7044
2498.68 30.4289
2498.84 48.6320
2499.00 60.7449
2499.16 48.5037
2499.32 30.3274
2499.51 17.4475
2499.69 10.8135
2499.87 7.22367
2500.06 5.12426
2500.24 3.80835
2500.43 2.93538
2500.79 1.89192
2501.16 1.31894
2501.53 0.972090
2502.26 0.592677
2503.00 0.400724
2503.74 0.290939
2504.47 0.222380
2505.21 0.177011
2506.68 0.123009
2508.15 0.0942935
2509.62 0.0784603
2511.09 0.0704933
2514.03 0.0725404
2515.51 0.0848502
2516.98 0.112179
2517.71 0.136681
2518.45 0.174865
2519.18 0.238207
2519.92 0.352912
2520.29 0.448603
2520.65 0.592828
2521.02 0.824602
2521.39 1.23016
2521.76 2.04321
2521.94 2.79473
2522.13 4.05282
2522.22 5.02537
2522.31 6.39107
2522.40 8.38921
2522.49 11.4667
2522.59 16.5257
2522.68 25.5595
2522.72 32.8671
2522.77 43.3678
2522.82 58.7396
2522.86 80.5695
2522.93 128.624
2523.00 160.543
2523.07 127.885
2523.14 79.9910
2523.22 48.0515
2523.29 30.7016
2523.36 20.9295
2523.44 15.0535
2523.51 11.2973
2523.59 8.76939
2523.73 5.71877
2523.88 4.00526
2524.03 2.96418
2524.32 1.80780
2524.62 1.21614
2524.91 0.875868
2525.21 0.661815
2525.50 0.518506
2526.09 0.344320
2526.68 0.246817
2527.28 0.186581
2527.87 0.146873
2529.05 0.0992321
2530.23 0.0727898
2532.59 0.0458573
2534.95 0.0330209
2537.31 0.0258819
2542.04 0.0186532
2546.76 0.0153845
2551.49 0.0138692
2560.93 0.0136864
2570.38 0.0170918
2575.11 0.0212395
2579.83 0.0291488
2582.19 0.0359122
2584.55 0.0462986
2586.92 0.0633813
2589.28 0.0943802
2590.46 0.120346
2591.64 0.159759
2592.82 0.223794
2594.00 0.338201
2594.59 0.432697
2595.18 0.573795
2595.77 0.798864
2596.36 1.18865
2596.66 1.50202
2596.95 1.95594
2597.25 2.65063
2597.54 3.78930
2597.69 4.65493
2597.84 5.83920
2597.99 7.54097
2598.13 10.0589
2598.28 14.0394
2598.43 20.6452
2598.58 32.5332
2598.72 54.4295
2598.86 86.9857
2599.00 108.645
2599.14 86.7237
2599.28 54.2228
2599.40 35.6083
2599.51 24.3855
2599.63 17.4575
2599.75 13.0034
2599.99 7.91060
2600.22 5.28836
2600.46 3.76724
2600.70 2.81862
2601.17 1.74334
2601.64 1.18328
2602.12 0.855682
2602.59 0.647858
2603.06 0.508136
2604.01 0.337153
2604.95 0.240877
2605.90 0.181293
2606.84 0.141970
2608.73 0.0949050
2610.62 0.0689655
2612.52 0.0532318
2614.41 0.0430345
2618.19 0.0312416
2621.97 0.0252292
2629.54 0.0207770
2637.10 0.0220297
2640.88 0.0249825
2644.66 0.0307910
2648.45 0.0429628
2650.34 0.0546347
2652.23 0.0752313
2654.12 0.117620
2655.07 0.158618
2656.01 0.231311
2656.48 0.291179
2656.96 0.380668
2657.43 0.523253
2657.90 0.770497
2658.38 1.25941
2658.61 1.70654
2658.85 2.44151
2658.97 3.00705
2659.09 3.78521
2659.20 4.90456
2659.32 6.58986
2659.44 9.27431
2659.56 13.8541
2659.68 22.2885
2659.73 29.1163
2659.79 38.5804
2659.90 61.7988
2660.00 77.0647
2660.10 61.5561
2660.21 38.5760
2660.31 24.2398
2660.41 16.0052
2660.50 11.1638
2660.60 8.16249
2660.80 4.86033
2661.00 3.21326
2661.20 2.27547
2661.39 1.69890
2661.79 1.05338
2662.18 0.720845
2662.58 0.528779
2663.37 0.327214
2664.16 0.229947
2664.95 0.176679
2666.53 0.125618
2668.11 0.106316
2669.69 0.101628
2672.85 0.119497
2674.44 0.142925
2676.02 0.181603
2677.60 0.246621
2679.18 0.363737
2679.97 0.460166
2680.76 0.603141
2681.55 0.828314
2682.34 1.21098
2682.74 1.51226
2683.13 1.94058
2683.53 2.57923
2683.92 3.58861
2684.32 5.31045
2684.51 6.66246
2684.71 8.56296
2684.91 11.3581
2685.11 15.5821
2685.30 22.2480
2685.50 32.7244
2685.75 52.3186
2686.00 65.3623
2686.25 52.2231
2686.50 32.6473
2686.74 20.5171
2686.98 13.5472
2687.22 9.44721
2687.46 6.90441
2687.70 5.24233
2687.94 4.10515
2688.41 2.70501
2688.89 1.91031
2689.37 1.42017
2690.32 0.872090
2691.28 0.589629
2692.23 0.425771
2693.19 0.322294
2694.14 0.252816
2696.05 0.168191
2697.96 0.120614
2699.87 0.0912117
2701.78 0.0717737
2705.61 0.0484686
2709.43 0.0355698
2717.07 0.0225654
2724.71 0.0165630
2732.35 0.0134412
2747.63 0.0109919
2762.91 0.0113666
2770.56 0.0126534
2778.20 0.0152143
2785.84 0.0204272
2789.66 0.0252114
2793.48 0.0332555
2797.30 0.0488358
2799.21 0.0632093
2801.12 0.0879435
