Pt-196(n,g) JEFF-3.2
Energy(eV) XS(b)
14933.4 0.162739
14934.9 0.127878
14937.7 0.0850801
14940.6 0.0609229
14943.5 0.0459738
14946.4 0.0360897
14952.2 0.0242398
14958.0 0.0177115
14963.8 0.0137410
14969.5 0.0111564
14981.1 0.00813085
14992.7 0.00653011
15015.8 0.00507702
15062.1 0.00459516
15108.3 0.00543541
15154.6 0.00766809
15177.7 0.00980519
15200.8 0.0134603
15224.0 0.0206505
15235.5 0.0273511
15247.1 0.0388922
15258.7 0.0618474
15264.5 0.0831778
15270.2 0.119410
15276.0 0.188740
15278.9 0.250069
15280.4 0.293145
15281.8 0.348206
15283.2 0.421166
15284.7 0.518996
15285.4 0.582085
15286.1 0.656141
15286.9 0.744997
15287.6 0.852693
15288.3 0.986687
15289.0 1.15078
15289.7 1.35678
15290.5 1.61869
15291.2 1.96111
15291.9 2.40112
15292.6 2.97649
15293.4 3.72492
15294.1 4.77498
15294.9 6.01781
15296.5 7.86169
15297.3 7.60342
15298.1 6.59146
15299.7 4.17384
15300.7 3.01378
15301.7 2.22314
15303.8 1.30537
15305.9 0.843695
15308.0 0.587165
15310.0 0.432157
15312.1 0.332120
15316.2 0.216033
15320.4 0.154413
15324.5 0.118271
15332.8 0.0808287
15341.1 0.0642483
15349.3 0.0573062
15365.9 0.0591657
15382.5 0.0798424
15390.7 0.101435
15399.0 0.137439
15403.1 0.164552
15405.2 0.181502
15407.3 0.201374
15409.4 0.224840
15411.4 0.252764
15413.5 0.286280
15415.6 0.326666
15417.6 0.376298
15419.7 0.437672
15421.8 0.514404
15423.8 0.611388
15425.9 0.735174
15428.0 0.894268
15430.0 1.09888
15432.1 1.35754
15434.5 1.73170
15436.9 2.15199
15441.7 2.63903
15444.1 2.45852
15446.6 2.07445
15451.4 1.28916
15455.7 0.837880
15460.0 0.568628
15464.3 0.404880
15468.6 0.300676
15477.1 0.182959
15485.7 0.122524
15494.3 0.0876731
15502.9 0.0658684
15520.0 0.0412124
15537.2 0.0283236
15554.3 0.0207557
15588.6 0.0126626
15617.1 0.00917068
15645.6 0.00701896
15702.6 0.00462763
15759.5 0.00343493
15816.5 0.00282878
15873.5 0.00264265
15930.4 0.00310681
15958.9 0.00404928
15973.1 0.00504982
15987.4 0.00691759
15994.5 0.00850812
16001.6 0.0109500
16008.7 0.0149684
16015.9 0.0222653
16019.4 0.0283795
16023.0 0.0376596
16026.5 0.0527328
16030.1 0.0796419
16031.9 0.101824
16033.7 0.134968
16035.4 0.187664
16037.2 0.278879
16039.0 0.457457
16039.9 0.618743
16040.8 0.882066
16041.7 1.35328
16042.1 1.74568
16042.6 2.31361
16043.0 3.21820
16043.2 3.85270
16043.5 4.67754
16043.7 5.82359
16043.9 7.29911
16044.1 9.28506
16044.3 11.9321
16044.6 15.3075
16044.8 19.1350
16045.2 23.6116
16045.4 22.0842
16045.7 18.6481
16046.1 11.6870
16046.4 8.23590
16046.7 5.95172
16047.0 4.43739
16047.3 3.40794
16047.9 2.16562
16048.6 1.49432
16049.2 1.08404
16049.8 0.820720
16051.0 0.517728
16052.3 0.354738
16053.5 0.258714
16054.7 0.196622
16056.0 0.154812
16058.4 0.103100
16060.9 0.0737084
16063.4 0.0554289
16065.8 0.0432941
16070.8 0.0286937
16075.7 0.0205803
16080.7 0.0156112
16085.6 0.0123544
16095.5 0.00847074
16105.3 0.00633875
16125.1 0.00419807
16144.8 0.00320413
16164.6 0.00267042
16204.1 0.00217156
16283.1 0.00198514
16362.1 0.00229738
16441.1 0.00323887
16480.6 0.00421358
16520.1 0.00597787
16559.6 0.00964774
16579.4 0.0131924
16599.1 0.0194464
16609.0 0.0245563
16618.9 0.0321243
16628.7 0.0440588
16638.6 0.0644527
16648.5 0.103755
16653.4 0.138662
16658.4 0.194524
16660.8 0.236023
16663.3 0.292115
16664.5 0.327959
16665.8 0.370262
16667.0 0.421476
16668.2 0.483091
16669.5 0.559249
16670.7 0.652930
16671.9 0.771464
16673.2 0.920808
16674.4 1.11421
16675.6 1.36275
16676.9 1.68526
16678.1 2.09978
16679.5 2.68395
16680.9 3.34708
16683.6 4.19860
16685.0 3.96405
16686.4 3.37062
16689.2 2.09911
16692.0 1.29772
16694.7 0.846824
16697.5 0.585989
16700.2 0.426639
16702.9 0.322962
16705.7 0.252526
16711.2 0.166442
16716.7 0.118010
16722.2 0.0883497
16733.2 0.0555636
16744.2 0.0390764
16755.1 0.0299192
16777.1 0.0217865
16799.1 0.0214314
16810.1 0.0244321
16821.1 0.0314272
16832.1 0.0474909
16837.6 0.0634554
16843.0 0.0916508
16848.5 0.148226
16851.3 0.200381
16854.0 0.286869
16856.8 0.446647
16858.2 0.581256
16859.5 0.786073
16860.2 0.931666
16860.9 1.12009
16861.6 1.36877
16862.3 1.69839
16862.6 1.91267
16863.0 2.15829
16863.3 2.44886
16863.6 2.79400
16864.3 3.71064
16865.0 4.98248
16865.6 6.36551
16866.2 7.91582
16867.3 9.67487
16867.9 8.99527
16868.4 7.58498
16869.6 4.72300
16870.5 3.14962
16871.5 2.17964
16872.4 1.57364
16873.4 1.18013
16875.3 0.726756
16877.2 0.489550
16879.1 0.351476
16881.0 0.264510
16884.8 0.165626
16888.6 0.113819
16892.4 0.0833815
16900.0 0.0509081
16907.6 0.0348561
16915.2 0.0257608
16930.4 0.0163756
16945.6 0.0119186
16960.8 0.00953242
16991.2 0.00757259
17021.6 0.00791343
17036.8 0.00916361
17052.0 0.0118831
17067.2 0.0180707
17074.8 0.0242935
17082.4 0.0355454
17086.2 0.0448972
17090.0 0.0589576
17093.8 0.0814805
17097.6 0.120858
17101.4 0.199125
17103.3 0.270957
17105.2 0.390277
17107.1 0.609413
17108.0 0.794347
17109.0 1.07554
17109.4 1.27603
17109.9 1.52946
17110.4 1.87020
17110.9 2.31853
17111.3 2.94761
17111.6 3.35150
17111.8 3.81080
17112.3 5.03202
17112.8 6.74682
17113.2 8.64917
17113.6 10.8021
17114.3 13.3065
17114.7 12.4139
17115.1 10.4688
17115.9 6.52886
17116.6 4.45423
17117.2 3.13703
17117.8 2.29392
17118.4 1.73626
17119.7 1.08184
17120.9 0.735515
17122.1 0.529618
17123.4 0.399872
17125.8 0.250411
17128.3 0.171302
17130.8 0.124862
17133.2 0.0952148
17135.7 0.0751541
17140.7 0.0505089
17145.6 0.0365863
17150.6 0.0279372
17155.5 0.0222254
17165.4 0.0153841
17175.3 0.0116335
17195.0 0.00801121
17214.8 0.00670522
17234.6 0.00701950
17244.5 0.00836065
17249.4 0.00983726
17254.4 0.0125994
17259.3 0.0185670
17261.8 0.0244932
17264.3 0.0352411
17266.7 0.0579030
17268.0 0.0802135
17269.2 0.119747
17270.5 0.201883
17271.1 0.280513
17271.7 0.414440
17272.3 0.681489
17272.9 1.32362
17273.2 2.04580
17273.5 3.54290
17273.7 5.01738
17273.9 7.34093
17274.0 11.4456
17274.1 14.8938
17274.2 19.0820
17274.2 24.9064
17274.3 30.8279
17274.4 37.9626
17274.5 35.7679
17274.6 30.5961
17274.7 18.8997
17274.9 12.4954
17275.0 8.38186
17275.1 5.90747
17275.2 4.44672
17275.5 2.70347
17275.7 1.80451
17276.0 1.27028
17276.2 0.951591
17276.7 0.590598
17277.3 0.399407
17277.8 0.290119
17278.8 0.173725
17279.8 0.115948
17280.8 0.0837208
17282.8 0.0504348
17284.8 0.0345430
17286.8 0.0258378
17290.8 0.0171206
17294.9 0.0131240
17298.9 0.0110499
17306.9 0.00928488
17323.0 0.00929760
17339.1 0.0118898
17347.1 0.0144433
17355.2 0.0184719
17363.2 0.0251576
17371.3 0.0372042
17375.3 0.0472051
17379.3 0.0621465
17383.3 0.0859386
17387.4 0.127176
17391.4 0.208312
17393.4 0.281587
17395.4 0.401416
17397.4 0.616357
17398.4 0.794438
17399.4 1.05604
17399.9 1.24000
17400.4 1.46861
17400.9 1.76224
17401.4 2.14546
17402.0 2.66530
17402.5 3.35221
17403.0 4.28154
17403.5 5.52629
17403.9 7.08297
17404.4 8.80720
17405.4 10.8827
17405.9 10.1678
17406.4 8.62048
17407.3 5.37984
17408.2 3.56348
17409.0 2.46139
17409.8 1.76710
17410.6 1.32354
17412.2 0.810837
17413.9 0.543791
17415.5 0.388835
17417.1 0.291463
17420.4 0.181254
17423.6 0.123444
17426.9 0.0896464
17430.1 0.0680961
17433.4 0.0536047
17439.9 0.0358494
17446.4 0.0258203
17452.9 0.0196081
17459.4 0.0154961
17472.5 0.0105614
17485.5 0.00783459
17511.5 0.00510801
17537.6 0.00392240
17563.6 0.00356554
17576.6 0.00382411
17583.1 0.00422206
17589.6 0.00504391
17596.2 0.00691546
17599.4 0.00882817
17602.7 0.0123379
17605.9 0.0198768
17607.6 0.0273661
17609.2 0.0408266
17610.8 0.0692568
17612.4 0.146355
17613.3 0.248150
17614.1 0.506756
17614.5 0.827027
17614.9 1.54908
17615.1 2.36923
17615.3 3.90913
17615.5 7.40355
17615.6 10.8936
17615.7 16.7589
17615.7 21.6034
17615.8 27.2061
17615.9 33.3835
17616.0 27.0501
17616.1 16.6359
17616.2 11.7497
17616.3 8.53641
17616.5 4.92341
17616.6 3.06371
17616.8 2.11656
17617.1 1.15552
17617.4 0.733206
17618.1 0.363161
17618.8 0.217826
17619.4 0.144502
17620.1 0.103547
17621.4 0.0610397
17622.7 0.0404618
17624.0 0.0290472
17626.6 0.0175112
17629.2 0.0120476
17631.8 0.00905305
17637.0 0.00603093
17642.3 0.00460458
17647.5 0.00381721
17658.0 0.00301657
17678.9 0.00242053
17699.8 0.00221153
17783.4 0.00225890
17825.2 0.00262531
17867.1 0.00354085
17888.0 0.00465192
17898.4 0.00569258
17908.9 0.00751969
17919.3 0.0113084
17924.6 0.0150156
17929.8 0.0216800
17932.4 0.0272692
17935.0 0.0357178
17937.6 0.0494456
17940.2 0.0740061
17941.5 0.0944067
17942.9 0.125045
17944.2 0.174112
17945.5 0.259077
17946.8 0.429036
17947.4 0.583704
17948.1 0.839803
17948.7 1.31810
17949.4 2.32092
17949.7 3.31375
17950.0 4.98275
17950.2 6.38318
17950.4 8.24016
17950.5 10.8688
17950.7 14.6287
17950.8 18.8558
17951.0 23.4437
17951.2 29.6907
17951.4 27.9999
17951.5 23.9852
17951.8 15.0510
17951.9 10.7777
17952.1 7.78146
17952.3 5.79264
17952.5 4.50104
17952.9 2.84545
17953.3 1.96300
17953.6 1.41933
17954.0 1.07940
17954.8 0.679322
17955.5 0.466252
17956.3 0.339827
17957.7 0.204495
17959.2 0.136642
17960.7 0.0983470
17962.2 0.0743759
17963.7 0.0585823
17966.7 0.0394903
17969.7 0.0289651
17975.7 0.0183794
17981.7 0.0134946
17987.7 0.0109251
17999.6 0.00863356
18023.6 0.00807156
18047.5 0.00991607
18071.4 0.0148163
18083.4 0.0197409
18095.4 0.0285184
18107.3 0.0464526
18113.3 0.0634208
18119.3 0.0925090
18125.3 0.148897
18128.3 0.199143
18131.3 0.280131
18132.8 0.340709
18134.3 0.422382
18135.8 0.537561
18136.5 0.613150
18137.3 0.703914
18138.0 0.817161
18138.8 0.958494
18139.5 1.13721
18140.3 1.36278
18141.0 1.65903
18141.8 2.04766
18142.5 2.55990
18143.2 3.21958
18144.0 4.12543
18144.8 5.17409
18146.4 6.56508
18147.2 6.23983
18148.0 5.33879
18149.6 3.35854
18150.9 2.27929
18152.1 1.59530
18153.4 1.16024
18154.7 0.874413
18157.2 0.541731
18159.7 0.366716
18162.2 0.263874
18164.7 0.199157
18169.8 0.125233
18174.8 0.0864205
18179.8 0.0637056
18189.9 0.0395933
18200.0 0.0278279
18210.0 0.0213261
18230.1 0.0150129
18250.3 0.0125375
18270.4 0.0118094
18310.7 0.0134521
18350.9 0.0196260
18371.1 0.0258810
18391.2 0.0366122
18411.3 0.0568101
18421.4 0.0741765
18431.4 0.100980
18436.5 0.120179
18439.0 0.131858
18441.5 0.145222
18444.0 0.160723
18446.5 0.178665
18449.1 0.199728
18451.6 0.224416
18454.1 0.253775
18456.6 0.288793
18459.1 0.330825
18461.6 0.381338
18464.2 0.442787
18466.7 0.517069
18469.2 0.607336
18471.7 0.715072
18475.5 0.914392
18479.4 1.13835
18487.0 1.39850
18490.8 1.30305
18494.7 1.10026
18502.3 0.685038
18511.3 0.389132
18520.4 0.239661
18529.4 0.159612
18538.4 0.113087
18547.5 0.0840378
18556.5 0.0648167
18574.6 0.0418958
18592.6 0.0293359
18610.7 0.0217435
18646.8 0.0134481
18682.9 0.00928142
18719.0 0.00692901
18791.3 0.00463531
18863.5 0.00393289
18899.7 0.00406789
18935.8 0.00471624
18971.9 0.00647864
18990.0 0.00834298
19008.0 0.0117863
19017.0 0.0146843
19026.1 0.0190812
19035.1 0.0262001
19044.1 0.0388240
19048.7 0.0491654
19053.2 0.0644626
19057.7 0.0885766
19062.2 0.129566
19066.7 0.208009
19069.0 0.277014
19071.2 0.385909
19073.5 0.573296
19074.6 0.720716
19075.7 0.929881
19076.3 1.06955
19076.9 1.23742
19077.4 1.44852
19078.0 1.70704
19078.6 2.03770
19079.1 2.44778
19079.7 2.96384
19080.3 3.60542
19081.0 4.61947
19081.7 5.73346
19083.1 6.95013
19083.8 6.42229
19084.5 5.39485
19086.0 3.35285
19087.3 2.11967
19088.7 1.40903
19090.0 0.988219
19091.3 0.727121
19094.0 0.435830
19096.7 0.288592
19099.4 0.204734
19102.1 0.152696
19107.5 0.0943588
19112.9 0.0642107
19118.2 0.0466627
19123.6 0.0355696
19129.0 0.0281188
19139.8 0.0190525
19150.5 0.0139664
19172.0 0.00879497
19193.6 0.00640278
19215.1 0.00517459
19258.1 0.00431831
19301.2 0.00488556
19322.7 0.00591961
19344.2 0.00802430
19355.0 0.00985832
19365.7 0.0126858
19376.5 0.0173246
19387.3 0.0256594
19392.6 0.0325525
19398.0 0.0428713
19403.4 0.0593076
19408.8 0.0878148
19414.2 0.143771
19416.9 0.194436
19419.5 0.277362
19422.2 0.426283
19423.6 0.549608
19424.9 0.731385
19425.6 0.858628
19426.3 1.01757
19426.9 1.22185
19427.6 1.48859
19428.0 1.65534
19428.3 1.84848
19429.0 2.32597
19429.6 2.97119
19430.3 3.83274
19431.0 4.90905
19431.6 6.09091
19432.9 7.39470
19433.6 6.83368
19434.2 5.74416
19435.5 3.56201
19436.6 2.39164
19437.7 1.67015
19438.7 1.21412
19439.8 0.915132
19441.9 0.566002
19444.0 0.382592
19446.2 0.274678
19448.3 0.206758
19452.5 0.129146
19456.8 0.0882319
19461.0 0.0641599
19465.3 0.0488257
19469.5 0.0384861
19478.0 0.0257874
19486.5 0.0186130
19495.0 0.0141616
19503.5 0.0112199
19520.5 0.00769853
19537.5 0.00576943
19571.5 0.00392316
19605.4 0.00333653
19622.4 0.00340864
19639.4 0.00385919
19656.4 0.00513453
19664.9 0.00650955
19673.4 0.00908326
19677.6 0.0112799
19681.9 0.0146535
19686.1 0.0202049
19690.4 0.0302474
19692.5 0.0386913
19694.6 0.0514325
19696.8 0.0720689
19698.9 0.108756
19699.9 0.139212
19701.0 0.184199
19702.1 0.255364
19703.1 0.377641
19704.2 0.614255
19704.7 0.825279
19705.2 1.16515
19705.8 1.76105
19706.3 2.93574
19706.6 4.01248
19706.8 5.65772
19707.0 6.94213
19707.1 8.50002
19707.2 10.5192
19707.4 13.1283
19707.5 16.8358
19707.7 21.0170
19708.0 25.5360
19708.1 23.6591
19708.2 20.0977
19708.5 12.4082
19708.8 7.81307
19709.1 5.18222
19709.4 3.58513
19709.7 2.63202
19710.0 1.98734
19710.2 1.56212
19710.8 1.02726
19711.4 0.724823
19712.0 0.538082
19713.1 0.329742
19714.2 0.222558
19715.4 0.160348
19716.5 0.121093
19717.6 0.0949478
19719.9 0.0628279
19722.2 0.0447962
19724.5 0.0336753
19726.8 0.0263635
19731.3 0.0175740
19735.9 0.0127264
19740.4 0.00976058
19745.0 0.00782205
19754.1 0.00551730
19763.2 0.00425399
19781.4 0.00299534
19799.6 0.00242710
19817.8 0.00214720
19854.3 0.00199325
19890.7 0.00219427
19927.1 0.00285746
19945.4 0.00352447
19963.6 0.00465807
19981.8 0.00676420
19990.9 0.00855442
20000.0 0.0112991
20006.7 0.0143834
20013.4 0.0190607
20020.1 0.0266478
20026.8 0.0401653
20030.2 0.0513057
20033.6 0.0678681
20036.9 0.0942115
20040.3 0.139494
20043.6 0.227879
20045.3 0.307248
20047.0 0.435023
20048.7 0.662368
20049.5 0.847163
20050.3 1.11778
20051.2 1.53266
20051.6 1.82567
20052.0 2.20288
20052.4 2.69482
20052.9 3.34285
20053.3 4.19915
20053.7 5.28695
20054.1 6.78572
20054.6 8.42690
20055.5 10.2768
20055.9 9.52784
20056.3 8.02659
20057.2 5.00280
20058.0 3.25947
20058.8 2.22548
20059.6 1.58428
20060.3 1.17969
20061.9 0.717038
20063.4 0.478512
20065.0 0.340976
20066.5 0.254916
20069.6 0.157904
20072.7 0.107194
20075.8 0.0776233
20078.9 0.0587980
20082.0 0.0461586
20088.2 0.0306783
20094.4 0.0219699
20100.6 0.0165861
20106.8 0.0130295
20119.2 0.00877503
20131.5 0.00643641
20143.9 0.00502190
20156.3 0.00411204
20181.1 0.00308067
20205.8 0.00259167
20255.4 0.00240414
20304.9 0.00306612
20329.7 0.00393142
20354.5 0.00560331
20366.8 0.00703724
20379.2 0.00923363
20391.6 0.0128305
20404.0 0.0192865
20410.2 0.0246417
20416.4 0.0326612
20422.6 0.0454695
20428.8 0.0677777
20435.0 0.111869
20438.1 0.152175
20441.1 0.218479
20444.2 0.339470
20445.8 0.440626
20447.3 0.591747
20448.1 0.698560
20448.9 0.833573
20449.7 1.01182
20450.4 1.24541
20450.8 1.39300
20451.2 1.56559
20451.6 1.76824
20452.0 2.00034
20452.8 2.60258
20453.5 3.42814
20454.2 4.39211
20454.9 5.45526
20456.3 6.64825
20457.0 6.15611
20457.7 5.18036
20459.1 3.21366
20460.5 1.93593
20462.0 1.24547
20463.4 0.853731
20464.9 0.616630
20466.3 0.464258
20467.8 0.361273
20470.7 0.235810
20473.6 0.165604
20476.5 0.122552
20482.3 0.0748244
20488.1 0.0503828
20493.9 0.0362802
20499.7 0.0274047
20505.5 0.0214627
20517.1 0.0142522
20528.7 0.0102271
20540.3 0.00776341
20551.9 0.00616682
20575.1 0.00438897
20598.3 0.00386326
20610.0 0.00428540
20615.8 0.00492400
20621.6 0.00623920
20627.4 0.00923626
20630.3 0.0122844
20633.2 0.0178821
20636.1 0.0298177
20637.5 0.0416052
20639.0 0.0628270
20640.4 0.107019
20641.1 0.150065
20641.9 0.224666
20642.6 0.376512
20643.3 0.748202
20643.7 1.19762
20644.0 2.16050
20644.2 3.12702
20644.4 4.86712
20644.6 8.34084
20644.7 11.3762
20644.8 15.9630
20644.8 20.4865
20644.9 24.9858
20645.0 31.2875
20645.0 0.280927
24000.0 0.269006
26000.0 0.261900
28000.0 0.254793
30000.0 0.247687
32000.0 0.245456
34000.0 0.243224
36000.0 0.240993
38000.0 0.238761
40000.0 0.236530
42000.0 0.234299
44000.0 0.232067
46000.0 0.229836
48000.0 0.227604
50000.0 0.225373
52000.0 0.223142
54000.0 0.220910
55000.0 0.219795
56000.0 0.218679
58000.0 0.216447
60000.0 0.214216
62000.0 0.213528
64000.0 0.212840
66000.0 0.212152
68000.0 0.211464
70000.0 0.210777
72000.0 0.210089
74000.0 0.209401
76000.0 0.208713
78000.0 0.208025
80000.0 0.207337
82000.0 0.206649
84000.0 0.205961
86000.0 0.205273
88000.0 0.204585
90000.0 0.203898
100000 0.200458
110000 0.198479
120000 0.196499
130000 0.194520
140000 0.192540
150000 0.190561
160000 0.188581
170000 0.186602
180000 0.184622
190000 0.182643
200000 0.180663
220000 0.178808
240000 0.176953
250000 0.176026
260000 0.175099
280000 0.173244
300000 0.171389
320000 0.161685
350000 0.147130
352127 0.146098
357515 0.143484
400000 0.122871
450000 0.112785
500000 0.102699
550000 0.0992027
600000 0.0957063
650000 0.0928932
692238 0.0905168
700000 0.0900801
750000 0.0862721
800000 0.0824641
850000 0.0809863
881378 0.0800589
881379 0.0800589
900000 0.0795085
950000 0.0785295
1.00000E+06 0.0775505
1.02026E+06 0.0772091
1.02027E+06 0.0772090
1.10000E+06 0.0758656
1.14115E+06 0.0751723
1.14116E+06 0.0751722
1.20000E+06 0.0741807
1.27675E+06 0.0745355
1.29997E+06 0.0746428
1.30000E+06 0.0746430
1.36859E+06 0.0749600
1.38067E+06 0.0750159
1.38067E+06 0.0750159
1.40000E+06 0.0751052
1.40995E+06 0.0749545
1.40995E+06 0.0749545
1.43710E+06 0.0745432
1.45449E+06 0.0742797
1.50000E+06 0.0735903
1.53365E+06 0.0730805
1.53366E+06 0.0730804
1.54371E+06 0.0729281
1.60000E+06 0.0720753
1.61275E+06 0.0719459
1.61803E+06 0.0718923
1.68589E+06 0.0712033
1.68589E+06 0.0712033
1.68846E+06 0.0711772
1.70000E+06 0.0710601
1.76369E+06 0.0704134
1.76369E+06 0.0704134
1.80000E+06 0.0700448
1.80433E+06 0.0699212
1.80433E+06 0.0699212
1.81158E+06 0.0697143
1.83006E+06 0.0691869
1.83006E+06 0.0691869
1.83261E+06 0.0691141
1.83262E+06 0.0691140
1.83511E+06 0.0690428
1.85686E+06 0.0684221
1.86320E+06 0.0682411
1.86320E+06 0.0682411
1.89269E+06 0.0673995
1.89269E+06 0.0673994
1.89786E+06 0.0672520
1.90000E+06 0.0671909
1.91149E+06 0.0668630
1.92842E+06 0.0663798
2.00000E+06 0.0643370
2.10000E+06 0.0617013
2.20000E+06 0.0590655
2.30000E+06 0.0569075
2.40000E+06 0.0547495
2.43915E+06 0.0539492
2.43915E+06 0.0539492
2.50000E+06 0.0527053
2.56600E+06 0.0513561
2.59530E+06 0.0507571
2.60000E+06 0.0506610
2.64726E+06 0.0497848
2.70000E+06 0.0488069
2.80000E+06 0.0469528
2.84913E+06 0.0461909
2.85126E+06 0.0461579
2.90000E+06 0.0454021
2.91685E+06 0.0451408
2.96421E+06 0.0444064
3.00000E+06 0.0438514
3.10000E+06 0.0423287
3.20000E+06 0.0408060
3.30000E+06 0.0394378
3.40000E+06 0.0380696
3.50000E+06 0.0367315
3.60000E+06 0.0353934
3.70000E+06 0.0340204
3.80000E+06 0.0326473
3.90000E+06 0.0313151
4.00000E+06 0.0299829
4.20000E+06 0.0273362
4.40000E+06 0.0247206
4.60000E+06 0.0222402
4.73162E+06 0.0207378
4.80000E+06 0.0199573
5.00000E+06 0.0177591
5.20000E+06 0.0157430
5.40000E+06 0.0139350
5.60000E+06 0.0122083
5.69298E+06 0.0115057
5.79689E+06 0.0107205
5.80000E+06 0.0106970
5.81793E+06 0.0105756
5.82550E+06 0.0105243
6.00000E+06 0.00934284
6.05302E+06 0.00902808
6.12255E+06 0.00861531
6.15353E+06 0.00843140
6.15353E+06 0.00843138
6.20000E+06 0.00815552
6.22914E+06 0.00800861
6.28773E+06 0.00771323
6.34101E+06 0.00744462
6.40000E+06 0.00714722
6.41737E+06 0.00706868
6.60000E+06 0.00624287
6.78469E+06 0.00554182
6.78469E+06 0.00554181
6.80000E+06 0.00548371
6.85946E+06 0.00528684
7.00000E+06 0.00482153
7.03265E+06 0.00473033
7.03265E+06 0.00473032
7.07599E+06 0.00460928
7.11106E+06 0.00451132
7.11107E+06 0.00451130
7.11541E+06 0.00449917
7.11737E+06 0.00449369
7.14546E+06 0.00441523
7.17205E+06 0.00434096
7.20000E+06 0.00426289
7.33070E+06 0.00398274
7.40000E+06 0.00383420
7.60000E+06 0.00344212
7.67522E+06 0.00333275
7.71516E+06 0.00327468
7.77098E+06 0.00319352
7.80000E+06 0.00315133
7.81064E+06 0.00313688
7.96270E+06 0.00293032
7.96695E+06 0.00292455
8.00000E+06 0.00287965
8.05395E+06 0.00283327
8.06152E+06 0.00282677
8.17953E+06 0.00272532
8.22333E+06 0.00268767
8.28904E+06 0.00263118
8.38955E+06 0.00254478
8.50000E+06 0.00244983
9.00000E+06 0.00218095
9.50000E+06 0.00200893
9.51295E+06 0.00200601
9.51296E+06 0.00200601
1.00000E+07 0.00189626
1.00578E+07 0.00188569
1.05000E+07 0.00180483
1.05208E+07 0.00180230
1.10000E+07 0.00174401
1.10766E+07 0.00173521
1.11078E+07 0.00173163
1.11877E+07 0.00172245
1.15000E+07 0.00168657
1.20000E+07 0.00163460
1.20863E+07 0.00162587
1.21062E+07 0.00162385
1.25000E+07 0.00158400
1.25731E+07 0.00157437
1.26328E+07 0.00156650
1.27068E+07 0.00155675
1.30000E+07 0.00151811
1.31307E+07 0.00149660
1.31970E+07 0.00148568
1.32114E+07 0.00148332
1.33221E+07 0.00146509
1.33221E+07 0.00146509
1.33742E+07 0.00145652
1.34914E+07 0.00143723
1.35000E+07 0.00143581
1.38327E+07 0.00137772
1.40000E+07 0.00134851
1.40992E+07 0.00132770
1.40992E+07 0.00132770
1.41419E+07 0.00131875
1.42591E+07 0.00129416
1.43224E+07 0.00128088
1.45000E+07 0.00124363
1.46004E+07 0.00121771
1.48688E+07 0.00114841
1.48689E+07 0.00114839
1.49428E+07 0.00112930
1.50000E+07 0.00111453
1.54330E+07 0.00102768
1.55000E+07 0.00101424
1.55581E+07 0.00100259
1.55582E+07 0.00100257
1.57247E+07 0.000969175
1.60000E+07 0.000913957
1.65000E+07 0.000833372
1.65039E+07 0.000832743
1.65792E+07 0.000820607
1.68103E+07 0.000783361
1.68675E+07 0.000774142
1.70000E+07 0.000752787
1.73972E+07 0.000709031
1.74817E+07 0.000699722
1.75000E+07 0.000697706
1.75448E+07 0.000692771
1.77681E+07 0.000668172
1.78861E+07 0.000655173
1.80000E+07 0.000642625
1.83286E+07 0.000615782
1.83957E+07 0.000610301
1.84159E+07 0.000608651
1.85000E+07 0.000601781
1.87399E+07 0.000582183
1.89863E+07 0.000562055
1.90000E+07 0.000560936
1.90963E+07 0.000555200
1.91035E+07 0.000554771
1.91755E+07 0.000550482
1.94201E+07 0.000535912
1.94202E+07 0.000535908
1.95000E+07 0.000531152
1.95008E+07 0.000531104
1.95076E+07 0.000530699
1.96332E+07 0.000523218
1.97808E+07 0.000514425
1.98712E+07 0.000509040
2.00000E+07 0.000501368
2.10000E+07 0.000458670
2.16562E+07 0.000432792
2.17368E+07 0.000429613
2.20000E+07 0.000419234
2.24996E+07 0.000404721
2.26502E+07 0.000400347
2.30000E+07 0.000390186
2.40000E+07 0.000370105
2.50000E+07 0.000348616
2.60000E+07 0.000333209
2.70000E+07 0.000318835
2.80000E+07 0.000305247
2.90000E+07 0.000294010
3.00000E+07 0.000283030
3.00000E+07 0.00000
3.10000E+07 0.00000
3.20000E+07 0.00000
3.30000E+07 0.00000
3.40000E+07 0.00000
3.50000E+07 0.00000
3.60000E+07 0.00000
3.70000E+07 0.00000
3.80000E+07 0.00000
3.90000E+07 0.00000
4.00000E+07 0.00000
4.10000E+07 0.00000
4.20000E+07 0.00000
4.30000E+07 0.00000
4.40000E+07 0.00000
4.50000E+07 0.00000
4.60000E+07 0.00000
4.70000E+07 0.00000
4.80000E+07 0.00000
4.90000E+07 0.00000
5.00000E+07 0.00000
5.10000E+07 0.00000
5.20000E+07 0.00000
5.30000E+07 0.00000
5.40000E+07 0.00000
5.50000E+07 0.00000
5.60000E+07 0.00000
5.70000E+07 0.00000
5.80000E+07 0.00000
5.90000E+07 0.00000
6.00000E+07 0.00000
6.10000E+07 0.00000
6.20000E+07 0.00000
6.30000E+07 0.00000
6.40000E+07 0.00000
6.50000E+07 0.00000
6.60000E+07 0.00000
6.70000E+07 0.00000
6.80000E+07 0.00000
6.90000E+07 0.00000
7.00000E+07 0.00000
7.10000E+07 0.00000
7.20000E+07 0.00000
7.30000E+07 0.00000
7.40000E+07 0.00000
7.50000E+07 0.00000
7.60000E+07 0.00000
