Cs-133(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2608.77 18.9655
2608.81 27.2871
2608.86 41.5159
2608.88 52.2806
2608.91 66.4516
2608.95 106.689
2609.00 132.738
2609.02 124.792
2609.05 105.793
2609.10 66.4482
2609.15 39.5513
2609.20 25.0958
2609.25 17.0247
2609.30 12.2765
2609.35 9.18212
2609.40 7.10861
2609.50 4.62312
2609.60 3.22792
2609.70 2.38514
2609.91 1.45277
2610.11 0.975070
2610.31 0.700847
2610.51 0.527637
2610.72 0.412352
2611.12 0.271898
2611.53 0.193479
2611.93 0.145178
2612.34 0.113333
2613.15 0.0752343
2613.96 0.0542207
2614.77 0.0413808
2615.58 0.0329798
2617.20 0.0229933
2618.82 0.0175133
2622.06 0.0120337
2625.30 0.00952295
2628.55 0.00822221
2635.03 0.00717025
2648.00 0.00779372
2654.48 0.0101862
2657.72 0.0165580
2659.34 0.0388242
2659.75 0.0608941
2660.15 0.121408
2660.35 0.202334
2660.56 0.415740
2660.66 0.690458
2660.76 1.36334
2660.81 2.15521
2660.86 3.83536
2660.89 5.58209
2660.91 8.59433
2660.94 14.4970
2660.95 19.8213
2660.96 27.4800
2660.98 44.1008
2661.00 54.9523
2661.02 44.1008
2661.04 27.4802
2661.05 20.3259
2661.06 15.1846
2661.09 9.28201
2661.11 6.04784
2661.13 4.27629
2661.18 2.41536
2661.23 1.55736
2661.32 0.795873
2661.41 0.483344
2661.60 0.234881
2661.78 0.141321
2662.16 0.0708201
2662.53 0.0452634
2664.02 0.0204891
2667.00 0.0162997
2669.99 0.0214330
2671.48 0.0382630
2672.22 0.0980047
2672.41 0.156532
2672.60 0.312003
2672.69 0.511539
2672.78 1.01083
2672.83 1.61010
2672.88 2.91173
2672.90 4.31021
2672.92 6.79782
2672.95 11.9271
2672.96 16.8122
2672.97 23.6722
2672.98 37.8168
2673.00 47.3258
2673.02 37.8170
2673.03 23.6725
2673.05 15.3817
2673.06 10.4447
2673.08 7.26663
2673.09 5.40517
2673.12 3.24152
2673.15 2.14730
2673.21 1.13825
2673.26 0.705808
2673.38 0.352897
2673.49 0.216750
2673.73 0.111859
2673.96 0.0736221
2674.88 0.0365847
2676.74 0.0316955
2678.59 0.0382347
2680.44 0.0526336
2682.29 0.0837705
2683.22 0.114426
2684.14 0.169503
2685.07 0.284204
2685.53 0.395188
2686.00 0.590913
2686.23 0.750772
2686.46 0.985895
2686.69 1.35569
2686.92 1.97914
2687.04 2.46868
2687.15 3.16426
2687.27 4.19789
2687.38 5.80621
2687.50 8.54781
2687.56 10.6782
2687.62 13.6669
2687.67 17.9998
2687.73 24.5015
2687.79 34.5476
2687.85 49.7875
2687.92 79.7904
2688.00 99.4166
2688.08 79.3708
2688.15 49.7830
2688.23 31.1238
2688.30 20.5769
2688.37 14.2985
2688.45 10.4645
2688.52 7.92640
2688.59 6.21517
2688.74 4.10065
2688.89 2.89473
2689.03 2.15060
2689.33 1.32298
2689.62 0.895742
2689.91 0.648737
2690.21 0.492855
2690.50 0.388303
2691.09 0.261138
2691.67 0.190088
2692.26 0.146419
2692.85 0.117884
2694.02 0.0843494
2695.19 0.0666603
2697.54 0.0513897
2699.89 0.0489937
2702.23 0.0581115
2703.40 0.0727567
2704.58 0.112887
2705.16 0.166317
2705.75 0.309587
2706.04 0.497324
2706.19 0.675423
2706.34 0.979828
2706.48 1.57527
2706.56 2.10527
2706.63 2.96172
2706.70 4.49974
2706.78 7.53760
2706.81 10.3431
2706.85 14.7422
2706.87 18.1576
2706.89 22.4386
2706.91 28.0894
2706.92 35.8584
2706.94 45.9673
2706.96 57.3920
2707.00 71.6418
2707.02 67.4538
2707.04 57.3912
2707.08 35.8576
2707.12 21.6398
2707.16 13.8473
2707.20 9.45416
2707.24 6.81163
2707.28 5.12221
2707.32 3.98523
2707.40 2.60656
2707.48 1.83892
2707.56 1.36991
2707.72 0.851955
2707.88 0.588173
2708.04 0.436213
2708.36 0.277427
2708.68 0.200951
2709.00 0.158765
2709.64 0.117292
2710.92 0.0915989
2712.19 0.0888840
2714.75 0.107330
2717.31 0.153346
2718.59 0.193415
2719.87 0.254413
2721.15 0.353091
2722.43 0.526987
2723.07 0.668494
2723.71 0.877052
2724.35 1.20248
2724.99 1.74957
2725.31 2.17560
2725.63 2.77734
2725.95 3.66457
2726.27 5.04008
2726.59 7.34065
2726.91 11.5418
2727.07 15.0182
2727.23 20.1235
2727.39 27.8023
2727.55 39.2622
2727.77 62.8465
2728.00 78.4633
2728.23 62.7237
2728.45 39.2505
2728.65 25.5120
2728.85 17.3110
2729.05 12.2899
2729.25 9.11122
2729.65 5.51353
2730.05 3.67287
2730.45 2.61258
2730.85 1.95126
2731.64 1.20725
2732.44 0.820722
2733.24 0.595610
2734.04 0.453195
2734.83 0.357588
2736.43 0.241575
2738.02 0.177195
2739.62 0.138528
2741.21 0.114349
2744.40 0.0905855
2747.59 0.0892189
2749.19 0.0979598
2750.78 0.117622
2752.38 0.162457
2753.17 0.224803
2753.57 0.358238
2753.67 0.470691
2753.77 0.743640
2753.82 1.07017
2753.87 1.81047
2753.90 2.58967
2753.92 4.07679
2753.95 7.33941
2753.96 10.3185
2753.97 14.9868
2753.99 24.1664
2754.00 29.7876
2754.02 23.5578
2754.03 14.9918
2754.05 8.42693
2754.07 5.19127
2754.11 2.56521
2754.14 1.56890
2754.18 1.09816
2754.26 0.685063
2754.33 0.522083
2754.63 0.365862
2755.22 0.398746
2755.82 0.526315
2756.41 0.764337
2757.01 1.24815
2757.31 1.69870
2757.60 2.45544
2757.75 3.04644
2757.90 3.88267
2758.05 5.11871
2758.20 7.04970
2758.35 10.2901
2758.42 12.8060
2758.50 16.2607
2758.57 21.2873
2758.65 28.6340
2758.72 39.7740
2758.80 56.6845
2758.90 90.8075
2759.00 113.253
2759.10 90.4522
2759.21 56.6873
2759.28 39.7817
2759.35 28.7677
2759.43 21.4665
2759.50 16.5051
2759.65 10.4933
2759.79 7.23778
2759.94 5.27979
2760.08 4.03521
2760.38 2.59818
2760.67 1.84623
2760.96 1.41598
2761.55 1.01504
2762.13 0.962058
2762.43 1.06960
2762.72 1.33457
2763.01 1.94029
2763.16 2.52759
2763.31 3.52116
2763.45 5.40319
2763.53 7.01191
2763.60 9.49707
2763.64 11.3011
2763.67 13.5949
2763.71 16.7454
2763.74 20.9407
2763.78 27.0026
2763.82 35.5083
2763.85 48.3774
2763.89 66.7507
2763.95 106.794
2764.00 133.541
2764.03 125.394
2764.06 106.782
2764.11 66.7300
2764.15 47.1073
2764.19 34.0961
2764.23 25.4635
2764.27 19.7184
2764.34 12.6386
2764.42 8.74416
2764.50 6.40154
2764.57 4.89158
2764.73 3.13528
2764.88 2.19398
2765.04 1.63181
2765.34 1.02110
2765.65 0.712314
2765.96 0.533477
2766.58 0.342624
2767.19 0.246347
2767.81 0.189992
2769.04 0.128733
2770.27 0.0977045
2771.50 0.0817940
2772.74 0.0868989
2773.35 0.148416
2773.51 0.211721
2773.66 0.379930
2773.74 0.592380
2773.81 1.10885
2773.85 1.70783
2773.89 2.93854
2773.91 4.19732
2773.93 6.27355
2773.95 10.1327
2773.97 17.9179
2773.98 28.8538
2774.00 35.7972
2774.02 28.8537
2774.03 17.9177
2774.04 12.7142
2774.06 9.34065
2774.08 5.48292
2774.10 3.54771
2774.12 2.47073
2774.17 1.37975
2774.21 0.893701
2774.30 0.472400
2774.39 0.302739
2774.57 0.169594
2774.74 0.119105
2775.46 0.0655933
2776.88 0.0479010
2779.73 0.0403452
2782.58 0.0406481
2785.42 0.0477737
2788.27 0.0681393
2789.70 0.0898484
2791.12 0.130072
2791.83 0.164063
2792.54 0.215802
2793.25 0.299927
2793.97 0.450008
2794.32 0.573521
2794.68 0.757689
2795.03 1.04961
2795.39 1.55258
2795.57 1.95266
2795.75 2.52998
2795.92 3.40562
2796.10 4.82284
2796.19 5.88281
2796.28 7.32622
2796.37 9.35601
2796.46 12.3220
2796.55 16.8575
2796.64 24.1638
2796.73 36.5628
2796.81 57.7535
2796.91 92.4460
2797.00 115.183
2797.09 92.0465
2797.19 57.4398
2797.28 36.3765
2797.36 24.2647
2797.45 16.9815
2797.54 12.4827
2797.71 7.45865
2797.89 4.92489
2798.06 3.48450
2798.24 2.59198
2798.59 1.59492
2798.94 1.07851
2799.29 0.778280
2799.64 0.588600
2799.99 0.461521
2800.69 0.306287
2801.39 0.219082
2802.09 0.165119
2802.78 0.129496
2804.18 0.0867356
2805.58 0.0630035
2806.98 0.0484465
2808.38 0.0388568
2811.18 0.0273651
2813.98 0.0209727
2819.57 0.0144685
2825.17 0.0115166
2830.76 0.0103997
2836.36 0.0125842
2839.16 0.0244160
2839.86 0.0366509
2840.56 0.0707707
2840.91 0.117145
2841.26 0.242824
2841.43 0.408289
2841.61 0.837073
2841.69 1.37095
2841.78 2.61683
2841.83 4.00307
2841.87 6.71840
2841.89 9.25250
2841.91 13.3861
2841.93 20.5195
2841.96 32.6229
2841.98 52.5201
2842.00 65.2416
2842.02 52.5199
2842.04 32.6228
2842.07 18.9020
2842.10 11.8316
2842.12 7.95612
2842.15 5.66910
2842.20 3.23315
2842.25 2.09311
2842.35 1.07304
2842.45 0.651285
2842.65 0.315351
2842.85 0.187388
2843.26 0.0908755
2843.66 0.0556602
2845.28 0.0207810
2848.51 0.0130569
2851.74 0.0186902
2853.35 0.0464852
2853.75 0.0747848
2854.16 0.153080
2854.36 0.258175
2854.56 0.539380
2854.66 0.901142
2854.76 1.80841
2854.82 2.89845
2854.87 5.27590
2854.89 7.69757
2854.92 12.1351
2854.93 15.9988
2854.94 21.2517
2854.95 29.8646
2854.97 41.8716
2854.98 67.8079
2855.00 83.8454
2855.02 66.2729
2855.04 41.8718
2855.05 25.4207
2855.07 16.7409
2855.09 11.4335
2855.11 8.37277
2855.14 4.92833
2855.18 3.22531
2855.25 1.68139
2855.32 1.02872
2855.46 0.500852
2855.59 0.298298
2855.87 0.143212
2856.15 0.0861822
2856.71 0.0441590
2857.27 0.0292326
2859.50 0.0157639
2861.74 0.0197879
2862.85 0.0446969
2863.41 0.139220
2863.55 0.231267
2863.69 0.470164
2863.76 0.770698
2863.83 1.49526
2863.86 2.31285
2863.90 4.01522
2863.92 5.69277
2863.93 8.37131
2863.95 13.1527
2863.97 22.0859
2863.98 35.2871
2864.00 44.1619
2864.02 35.2873
2864.03 22.0861
2864.05 12.4265
2864.07 7.60286
2864.09 4.93819
2864.11 3.49373
2864.15 1.97061
2864.19 1.25899
2864.27 0.641151
2864.34 0.391316
2864.50 0.190924
2864.65 0.115619
2865.28 0.0381669
2866.52 0.0178376
2869.00 0.0134055
2871.49 0.0139948
2873.98 0.0164809
2876.46 0.0220236
2877.71 0.0273935
2878.95 0.0369351
2880.19 0.0567871
2880.81 0.0762191
2881.43 0.111091
2882.06 0.184196
2882.37 0.255478
2882.68 0.381827
2882.99 0.641268
2883.14 0.886545
2883.30 1.30874
2883.45 2.13594
2883.53 2.87980
2883.61 4.06853
2883.69 6.19844
2883.73 7.93286
2883.76 10.3983
2883.80 14.2646
2883.84 20.5262
2883.86 25.2718
2883.88 31.2285
2883.90 39.0794
2883.92 49.3923
2883.94 63.7277
2883.96 79.3759
2884.00 98.7815
2884.02 93.0909
2884.04 79.3744
2884.08 49.3907
2884.12 32.7051
2884.15 22.2654
2884.19 15.8661
2884.22 11.8714
2884.29 7.19024
2884.36 4.81245
2884.43 3.42137
2884.50 2.56408
2884.64 1.58776
2884.78 1.08009
2884.91 0.783486
2885.19 0.469775
2885.47 0.315203
2885.75 0.228539
2886.30 0.139692
2886.86 0.0978000
2887.41 0.0750830
2888.52 0.0533662
2889.63 0.0448737
2890.74 0.0422190
2892.96 0.0468809
2895.18 0.0659107
2896.29 0.0859588
2897.40 0.122268
2898.51 0.197779
2899.07 0.270744
2899.62 0.399559
2900.18 0.660819
2900.45 0.907161
2900.73 1.32680
2901.01 2.13668
2901.15 2.85534
2901.29 3.99641
2901.43 5.99284
2901.50 7.60080
2901.56 9.88290
2901.63 13.3566
2901.70 18.7292
2901.77 27.4994
2901.84 42.0171
2901.92 67.4111
2902.00 84.0718
2902.08 67.0695
2902.16 42.0150
2902.21 30.2536
2902.27 22.2514
2902.37 13.0573
2902.48 8.42800
2902.58 5.86559
2902.69 4.29319
2902.79 3.27496
2903.01 2.09079
2903.22 1.45206
2903.43 1.07347
2903.85 0.665191
2904.27 0.464322
2904.70 0.353424
2905.54 0.250628
2906.39 0.226144
2907.23 0.272133
2907.66 0.354598
2908.08 0.578158
2908.29 0.862811
2908.40 1.12614
2908.50 1.56334
2908.61 2.38856
2908.66 3.10121
2908.71 4.18548
2908.77 6.02373
2908.82 9.38747
2908.85 12.2406
2908.87 16.2823
2908.90 22.3292
2908.93 31.5437
2908.94 40.2901
2908.96 50.4998
2909.00 62.8645
2909.02 59.0514
2909.04 50.5038
2909.07 31.5525
2909.10 21.5113
2909.13 15.0498
2909.16 10.9675
2909.19 8.37083
2909.25 5.27790
2909.31 3.64245
2909.37 2.67316
2909.43 2.07427
2909.55 1.39546
2909.67 1.04333
2909.79 0.845553
2910.02 0.654958
2910.26 0.590383
2910.49 0.590054
2910.97 0.726087
2911.44 1.10846
2911.68 1.49016
2911.91 2.14913
2912.15 3.42706
2912.27 4.55377
2912.39 6.34910
2912.51 9.48105
2912.56 11.9462
2912.62 15.4672
2912.68 20.6923
2912.74 28.7780
2912.80 41.7848
2912.86 62.9414
2912.93 101.079
2913.00 126.074
2913.07 100.499
2913.14 62.9328
2913.20 42.9107
2913.25 30.3664
2913.30 22.2824
2913.36 16.9091
2913.47 10.5739
2913.57 7.18610
2913.68 5.18649
2913.79 3.91498
2914.01 2.45616
2914.22 1.68539
2914.44 1.23009
2914.87 0.741945
2915.30 0.499526
2915.73 0.361690
2916.17 0.275807
2916.60 0.218643
2917.46 0.149571
2918.33 0.110981
2920.05 0.0718129
2921.78 0.0540125
2923.51 0.0462716
2925.24 0.0515745
2926.10 0.0903241
2926.53 0.236738
2926.64 0.375270
2926.75 0.726216
2926.80 1.14731
2926.86 2.10166
2926.89 3.10225
2926.91 5.00166
2926.94 9.14029
2926.95 13.2921
2926.97 19.8740
2926.98 31.5263
2927.00 39.7480
2927.02 31.5263
2927.03 19.8741
2927.05 11.2609
2927.07 7.02281
2927.09 4.62801
2927.11 3.30868
2927.15 1.89701
2927.19 1.24081
2927.27 0.651012
2927.34 0.407001
2927.50 0.212478
2927.65 0.138293
2928.27 0.0617904
2929.50 0.0418287
2931.97 0.0402232
2934.43 0.0479085
2936.90 0.0654166
2938.13 0.0809143
2939.36 0.104912
2940.60 0.144424
2941.83 0.215751
2942.45 0.275082
2943.06 0.364191
2943.68 0.507350
2944.29 0.757787
2944.91 1.25841
2945.22 1.71926
2945.53 2.48837
2945.68 3.08114
2945.84 3.91123
2945.99 5.12139
2946.14 6.97639
2946.30 10.0058
2946.45 15.3643
2946.53 19.6592
2946.61 25.7805
2946.68 34.6567
2946.76 47.4738
2946.88 76.0027
2947.00 94.7788
2947.12 75.7447
2947.24 47.4671
2947.32 34.7896
2947.39 25.9666
2947.55 15.5499
2947.70 10.1575
2947.85 7.09640
2948.00 5.21675
2948.15 3.98810
2948.46 2.54077
2948.76 1.75705
2949.07 1.28694
2949.67 0.777010
2950.28 0.520815
2950.89 0.374981
2951.50 0.284208
2952.10 0.224458
2953.32 0.154979
2954.53 0.125440
2955.14 0.127160
2955.75 0.159664
2956.05 0.214255
2956.36 0.371862
2956.51 0.583463
2956.66 1.13821
2956.74 1.82973
2956.77 2.45600
2956.81 3.48111
2956.85 5.32221
2956.89 9.09585
2956.91 12.6225
2956.93 18.4810
2956.95 28.8566
2956.96 47.3244
2956.98 76.0028
2957.00 94.5643
2957.02 76.0024
2957.04 47.3239
2957.05 31.9650
2957.07 22.1104
2957.08 15.9458
2957.10 12.1645
2957.12 7.56210
2957.15 5.12592
2957.18 3.65927
2957.21 2.76818
2957.27 1.74790
2957.39 0.888134
2957.50 0.550478
2957.74 0.286501
2957.97 0.187046
2958.44 0.110913
2958.90 0.0816364
2959.84 0.0572803
2960.77 0.0462983
2962.63 0.0352765
2964.50 0.0295221
2968.23 0.0241171
2971.96 0.0232553
2975.69 0.0271038
2977.56 0.0323089
2979.42 0.0424906
2981.29 0.0648186
2982.22 0.0871182
2983.15 0.127530
2984.09 0.212727
2984.55 0.295928
2985.02 0.444194
2985.49 0.749233
2985.72 1.03875
2985.95 1.53875
2986.18 2.51428
2986.30 3.39689
2986.42 4.82006
2986.48 5.90919
2986.53 7.37583
2986.59 9.44774
2986.65 12.4938
2986.71 17.2931
2986.77 25.0213
2986.83 38.3833
2986.85 48.5945
2986.88 62.1408
2986.94 99.8130
2987.00 124.383
2987.06 99.1285
2987.12 62.1373
2987.16 41.9080
2987.21 29.4301
2987.26 21.4681
2987.30 16.2166
2987.40 10.0270
2987.49 6.78760
2987.58 4.86740
2987.67 3.66573
2987.86 2.28492
2988.04 1.55925
2988.23 1.13232
2988.41 0.860410
2988.60 0.676754
2988.97 0.451918
2989.34 0.324878
2989.71 0.246248
2990.08 0.194292
2990.82 0.132249
2991.56 0.0982917
2993.04 0.0653801
2994.52 0.0528479
2996.00 0.0532774
2996.74 0.0621133
2997.48 0.0913107
2997.85 0.132348
2998.22 0.245043
2998.40 0.393756
2998.59 0.780528
2998.68 1.26393
2998.77 2.39960
2998.82 3.65324
2998.86 6.19180
2998.89 8.53432
2998.91 12.3759
2998.93 19.0660
2998.95 31.4347
2998.98 50.0555
2999.00 62.8385
2999.02 50.0553
2999.05 31.4347
2999.07 19.0662
2999.09 12.3762
2999.12 8.53462
2999.14 6.19211
2999.18 3.65355
2999.23 2.39991
2999.32 1.25680
2999.42 0.780885
2999.60 0.394198
2999.79 0.245584
3000.16 0.133100
3000.52 0.0923515
3001.26 0.0635359
3002.00 0.0551082
3003.48 0.0553524
3004.96 0.0680350
3006.44 0.0994406
3007.18 0.130878
3007.92 0.187183
3008.66 0.303996
3009.03 0.416606
3009.40 0.613996
3009.77 1.01212
3009.95 1.38319
3010.14 2.00616
3010.32 3.18664
3010.41 4.21893
3010.51 5.81882
3010.60 8.54492
3010.65 10.6318
3010.69 13.5411
3010.74 17.7251
3010.78 23.9399
3010.83 33.4216
3010.88 47.9089
3010.94 76.6900
3011.00 95.3958
3011.06 76.2018
3011.13 47.5272
3011.17 34.1928
3011.21 25.1335
3011.29 14.8226
3011.38 9.55372
3011.46 6.64749
3011.54 4.86061
3011.63 3.71578
3011.79 2.36799
3011.96 1.64394
3012.13 1.21212
3012.46 0.747279
3012.80 0.515609
3013.13 0.385217
3013.80 0.254539
3014.46 0.197829
3015.13 0.173868
3016.47 0.178251
3017.80 0.248986
3018.47 0.329791
3019.14 0.478575
3019.47 0.602370
3019.80 0.787330
3020.14 1.08017
3020.47 1.58047
3020.64 1.97697
3020.81 2.54563
3020.97 3.40091
3021.14 4.76873
3021.22 5.78688
3021.31 7.14226
3021.39 9.04577
3021.47 11.7463
3021.56 15.8312
3021.64 22.1327
3021.72 32.3567
3021.81 49.1551
3021.90 78.6480
3022.00 98.3128
3022.10 78.6421
3022.19 49.1488
3022.29 30.9791
3022.38 20.5003
3022.47 14.3188
3022.56 10.4772
3022.75 6.23984
3022.93 4.11332
3023.11 2.90812
3023.30 2.16283
3023.67 1.33010
3024.03 0.901012
3024.40 0.651651
3024.77 0.494118
3025.14 0.388547
3025.87 0.259555
3026.61 0.186988
3027.35 0.142201
3028.08 0.112751
3029.55 0.0781635
3031.02 0.0619540
3032.50 0.0697154
3033.23 0.141504
3033.42 0.215428
3033.60 0.414079
3033.69 0.669004
3033.78 1.30386
3033.83 2.04887
3033.88 3.68431
3033.90 5.33501
3033.92 8.32519
3033.94 14.3483
3033.96 19.3764
3033.97 26.9423
3033.98 42.9105
3034.00 53.8014
3034.02 42.9104
3034.03 26.9422
3034.04 19.9362
3034.05 15.1249
3034.07 9.28363
3034.10 6.05348
3034.12 4.29318
3034.16 2.43524
3034.20 1.56500
3034.28 0.807820
3034.36 0.500828
3034.52 0.254119
3034.69 0.160908
3035.34 0.0632722
3036.65 0.0342313
3039.27 0.0226026
3041.88 0.0181887
3044.50 0.0156976
3049.73 0.0132552
3054.96 0.0127806
3060.19 0.0142547
3062.81 0.0162810
3065.42 0.0202159
3068.04 0.0287614
3069.35 0.0372518
3070.66 0.0526402
3071.96 0.0851423
3072.62 0.117105
3073.27 0.174560
3073.93 0.294200
3074.25 0.409853
3074.58 0.613496
3074.91 1.02327
3075.07 1.40606
3075.23 2.04781
3075.40 3.26273
3075.48 4.31612
3075.56 5.93761
3075.64 8.68353
3075.72 13.6512
3075.76 17.8237
3075.81 23.9850
3075.85 33.3123
3075.89 47.0121
3075.94 75.0990
3076.00 93.7757
3076.06 75.0966
3076.11 47.0096
3076.16 31.4266
3076.21 21.9149
3076.25 15.9011
3076.30 11.9633
3076.39 7.35653
3076.48 4.96303
3076.58 3.55093
3076.67 2.67015
3076.85 1.66504
3077.04 1.13476
3077.22 0.824881
3077.41 0.626590
3077.59 0.493488
3077.96 0.329841
3078.33 0.237809
3078.70 0.180925
3079.07 0.143413
3079.81 0.0987853
3080.55 0.0747178
3082.02 0.0526166
3083.50 0.0474729
3084.98 0.0592573
3085.72 0.0816552
3086.45 0.146974
3086.82 0.235394
3087.19 0.470802
3087.38 0.771772
3087.47 1.04835
3087.56 1.51028
3087.65 2.37894
3087.70 3.11416
3087.75 4.24445
3087.79 6.09815
3087.84 9.39866
3087.86 12.0623
3087.88 15.8844
3087.91 21.4757
3087.93 29.9793
3087.95 38.1806
3087.97 47.9987
3088.00 59.9166
3088.02 56.2236
3088.04 47.9980
3088.07 29.9784
3088.09 21.4749
3088.12 15.8836
3088.16 9.39795
3088.21 6.04556
3088.26 4.21318
3088.30 3.07490
3088.35 2.35238
3088.44 1.50297
3088.53 1.04000
3088.63 0.766160
3088.81 0.467528
3089.18 0.232458
3089.55 0.144211
3090.29 0.0782399
3091.03 0.0547532
3092.52 0.0394205
3094.00 0.0378754
3095.48 0.0453559
3096.96 0.0727280
3097.70 0.111418
3098.44 0.218172
3098.81 0.360507
3099.00 0.496870
3099.18 0.734937
3099.37 1.20742
3099.46 1.64346
3099.55 2.35912
3099.65 3.68680
3099.69 4.79488
3099.74 6.47444
3099.79 9.25094
3099.81 11.2721
3099.83 13.9842
3099.85 17.7033
3099.88 22.9095
3099.90 30.2999
3099.92 40.8936
3099.94 52.6800
3099.96 65.6495
3100.00 81.7532
3100.02 77.0287
3100.04 65.6485
3100.08 40.8924
3100.11 26.4388
3100.15 17.7025
3100.18 12.4660
3100.22 9.17476
3100.29 5.50615
3100.36 3.66700
3100.43 2.59968
3100.49 1.94545
3100.63 1.20407
3100.77 0.818287
3100.91 0.595521
3101.19 0.359779
3101.47 0.244049
3101.75 0.179309
3102.30 0.113151
3102.86 0.0819522
3103.42 0.0650790
3104.53 0.0490610
3105.64 0.0429331
3106.76 0.0412019
3108.98 0.0451954
3111.21 0.0593323
3113.44 0.0972258
3114.55 0.144566
3115.11 0.188888
3115.66 0.265730
3116.22 0.420971
3116.50 0.567666
3116.78 0.821958
3117.06 1.32725
3117.19 1.78935
3117.33 2.55768
3117.47 3.97320
3117.54 5.18331
3117.61 7.00557
3117.68 10.0134
3117.75 15.2248
3117.82 25.4200
3117.86 34.0689
3117.89 46.0861
3117.95 74.0051
3118.00 92.1980
3118.06 73.4736
3118.11 46.0891
3118.16 29.2270
3118.22 19.4438
3118.27 13.6445
3118.32 10.0277
3118.42 6.02568
3118.53 4.02654
3118.63 2.87899
3118.73 2.17035
3118.94 1.38443
3119.15 0.981287
3119.36 0.752368
3119.77 0.522130
3120.19 0.425881
3120.60 0.391725
3121.43 0.430743
3122.26 0.620474
3122.67 0.819868
3123.09 1.16850
3123.50 1.84483
3123.71 2.44099
3123.92 3.38811
3124.12 5.02405
3124.23 6.31511
3124.33 8.13132
3124.44 10.8336
3124.54 14.9348
3124.64 21.5135
3124.75 31.9478
3124.87 51.1984
3125.00 63.9066
3125.13 51.0316
3125.26 31.9399
3125.37 20.5003
3125.49 13.7559
3125.60 9.70572
3125.72 7.15533
3125.95 4.30634
3126.18 2.86395
3126.41 2.03576
3126.65 1.52104
3127.11 0.943939
3127.57 0.644236
3128.04 0.469744
3128.50 0.359103
3128.96 0.284562
3129.89 0.193381
3130.82 0.141949
3132.67 0.0890316
3134.52 0.0639607
3136.37 0.0504221
3140.08 0.0381350
3143.79 0.0353851
3147.49 0.0412142
3149.35 0.0517708
3151.20 0.0819626
3152.13 0.123046
3153.05 0.235208
3153.52 0.384391
3153.75 0.527686
3153.98 0.776737
3154.21 1.27339
3154.33 1.72947
3154.44 2.47913
3154.56 3.86541
3154.62 5.03584
3154.67 6.81649
3154.73 9.69371
3154.79 14.7037
3154.82 18.6567
3154.85 24.2091
3154.88 32.1179
3154.90 42.9505
3154.95 68.6330
3155.00 85.8443
3155.05 68.6314
3155.10 42.9488
3155.14 26.8814
3155.19 17.5785
3155.24 12.1755
3155.28 8.91288
3155.33 6.74039
3155.38 5.26349
3155.47 3.46858
3155.56 2.44580
3155.66 1.82269
3155.84 1.12724
3156.03 0.767943
3156.22 0.560794
3156.59 0.341996
3156.96 0.235436
3157.33 0.175799
3158.08 0.115188
3158.83 0.0868862
3159.57 0.0717375
3161.06 0.0576843
3164.05 0.0515781
3167.03 0.0553891
3173.00 0.0807251
3175.99 0.106902
3177.48 0.128777
3178.22 0.153498
3178.60 0.208739
3178.78 0.374770
3178.88 0.824323
3178.92 1.76164
3178.95 3.03358
3178.97 6.20921
3178.99 9.88066
3179.00 12.2891
3179.02 9.88126
3179.03 6.21040
3179.06 2.73319
3179.09 1.50752
3179.14 0.689711
3179.25 0.329062
3179.47 0.208207
3179.91 0.180937
3180.78 0.192875
3182.53 0.250064
3184.29 0.344277
3186.04 0.506814
3187.79 0.821795
3188.67 1.10278
3189.54 1.55539
3190.42 2.34931
3190.86 2.98850
3191.29 3.91614
3191.73 5.32200
3192.17 7.55964
3192.61 11.2966
3193.04 17.6374
3193.52 28.2152
3194.00 35.2624
3194.48 28.2050
3194.96 17.6275
3195.46 10.6113
3195.96 6.78877
3196.46 4.63196
3196.96 3.33573
3197.46 2.50463
3197.96 1.94521
3198.96 1.26765
3199.96 0.891207
3200.97 0.665742
3201.97 0.543995
3202.47 0.596876
3202.59 0.689131
3202.72 0.947702
3202.78 1.27814
3202.84 2.04806
3202.87 2.92342
3202.91 4.62874
3202.94 8.66072
3202.95 13.0539
3202.97 20.4389
3202.98 32.6901
3203.00 40.4621
3203.02 32.6874
3203.03 20.4334
3203.04 15.0229
3203.05 11.3953
3203.07 6.90627
3203.10 4.61244
3203.12 3.32180
3203.16 2.02083
3203.20 1.41798
3203.28 0.895045
3203.37 0.679293
3203.54 0.502319
3203.70 0.428740
3204.37 0.323226
3205.72 0.242812
3208.40 0.160139
3211.08 0.114761
3213.77 0.0867837
3219.13 0.0554664
3224.50 0.0393858
3229.87 0.0302684
3235.23 0.0250566
3240.60 0.0238008
3243.28 0.0310424
3244.62 0.0627088
3244.96 0.0948793
3245.29 0.182994
3245.46 0.300479
3245.63 0.607515
3245.71 0.996131
3245.80 1.94261
3245.84 3.02416
3245.88 5.31505
3245.90 7.53566
3245.92 11.3762
3245.94 18.5862
3245.96 32.3867
3245.98 51.4775
3246.00 64.6745
3246.02 51.4776
3246.04 32.3868
3246.05 21.7242
3246.07 14.9024
3246.08 10.6784
3246.09 8.10741
3246.12 5.00248
3246.15 3.37164
3246.21 1.82012
3246.27 1.13708
3246.39 0.565872
3246.50 0.343243
3246.73 0.170687
3246.97 0.106835
3247.90 0.0421392
3249.76 0.0256308
3253.48 0.0248044
3255.34 0.0299000
