Zr-92(n,g) ENDF/B-VII.1
26092.0 0.00141853
26124.4 0.00274184
26140.6 0.00456554
26156.8 0.00966145
26164.9 0.0166015
26168.9 0.0234232
26172.9 0.0356069
26177.0 0.0608498
26179.0 0.0849730
26181.0 0.126964
26183.1 0.210504
26184.1 0.286493
26185.1 0.411972
26186.1 0.640392
26186.6 0.833713
26187.1 1.11927
26187.6 1.58405
26188.1 2.36226
26188.6 3.82799
26189.1 6.60521
26189.6 10.5331
26190.0 13.1369
26190.5 10.4374
26190.9 6.53065
26191.2 4.78032
26191.4 3.60119
26192.0 2.18737
26192.5 1.43225
26193.1 1.00809
26193.6 0.741102
26194.2 0.569071
26195.3 0.363296
26196.3 0.251420
26197.4 0.184125
26199.6 0.110842
26201.8 0.0739807
26204.0 0.0528902
26208.3 0.0309369
26217.1 0.0144371
26225.8 0.00843568
26260.6 0.00247585
26330.4 0.000986113
26400.1 0.000772744
26469.8 0.000790762
26539.5 0.000959965
26574.4 0.00113725
26609.3 0.00145080
26644.1 0.00209348
26661.6 0.00271615
26679.0 0.00383294
26696.4 0.00617995
26705.2 0.00848910
26713.9 0.0126435
26722.6 0.0213454
26726.9 0.0298089
26731.3 0.0447708
26735.7 0.0752627
26737.8 0.103981
26740.0 0.153078
26742.2 0.247351
26743.3 0.330743
26744.4 0.463899
26745.5 0.694457
26746.6 1.14015
26747.1 1.53565
26747.6 2.13944
26748.2 3.11209
26748.7 4.69563
26749.4 7.49572
26750.0 9.35517
26750.7 7.44850
26751.3 4.65886
26751.8 3.11193
26752.3 2.16760
26752.9 1.56254
26753.4 1.17578
26754.4 0.723694
26755.5 0.486666
26756.5 0.348562
26757.6 0.261539
26759.7 0.162583
26761.8 0.110760
26763.9 0.0803400
26768.1 0.0479949
26772.3 0.0320095
26776.5 0.0229877
26784.9 0.0137255
26801.7 0.00688274
26818.5 0.00445913
26885.6 0.00235018
26952.8 0.00245491
27019.9 0.00331578
27053.5 0.00412282
27087.1 0.00537288
27120.6 0.00741126
27154.2 0.0110230
27171.0 0.0139688
27187.8 0.0183187
27204.6 0.0251212
27221.4 0.0366055
27238.1 0.0582610
27246.5 0.0770562
27254.9 0.106418
27263.3 0.155821
27271.7 0.246932
27275.9 0.323278
27280.1 0.436345
27284.3 0.609226
27288.5 0.872947
27294.3 1.40086
27300.0 1.75399
27305.8 1.39979
27311.5 0.872243
27317.5 0.526941
27323.4 0.338375
27329.4 0.231379
27335.3 0.166887
27341.3 0.125468
27347.2 0.0975778
27359.1 0.0636467
27371.1 0.0447092
27383.0 0.0331198
27406.8 0.0203004
27430.6 0.0137628
27454.4 0.00999481
27478.2 0.00763383
27502.1 0.00606353
27549.7 0.00418578
27597.3 0.00317689
27645.0 0.00261039
27692.6 0.00231094
27787.9 0.00229484
27835.5 0.00262691
27883.1 0.00338297
27930.8 0.00509349
27954.6 0.00678052
27978.4 0.00976227
28002.2 0.0157820
28014.1 0.0214150
28026.1 0.0310137
28038.0 0.0494514
28043.9 0.0658518
28049.9 0.0921966
28055.8 0.138540
28061.8 0.230290
28064.8 0.313318
28067.7 0.446034
28070.7 0.670942
28073.7 1.05792
28076.8 1.69037
28080.0 2.11211
28083.2 1.69081
28086.3 1.05977
28090.1 0.599973
28093.9 0.370564
28097.7 0.249830
28101.5 0.181332
28105.3 0.139854
28109.0 0.114044
28116.6 0.0890507
28124.2 0.0887315
28128.0 0.0993237
28131.8 0.122322
28135.5 0.169842
28137.4 0.211539
28139.3 0.276009
28141.2 0.381967
28143.1 0.566945
28145.0 0.919500
28146.0 1.21560
28146.9 1.63140
28148.5 2.60193
28150.0 3.24317
28151.6 2.59328
28153.1 1.62805
28154.9 0.930292
28156.8 0.577704
28158.6 0.387545
28160.4 0.277517
28162.2 0.208315
28164.1 0.162669
28167.7 0.107898
28171.4 0.0774957
28175.0 0.0588941
28182.3 0.0381367
28189.6 0.0272635
28196.9 0.0207945
28211.5 0.0136799
28226.1 0.0100580
28240.7 0.00822275
28255.2 0.00909356
28262.5 0.0177832
28266.2 0.0527190
28268.0 0.178719
28268.9 0.585629
28269.4 1.69126
28269.6 3.88683
28269.7 6.61876
28269.8 13.1807
28269.9 21.1704
28270.0 26.3161
28270.1 21.1704
28270.2 13.1807
28270.3 6.27736
28270.4 3.42150
28270.7 1.46233
28271.2 0.493002
28272.2 0.147058
28274.2 0.0430773
28278.3 0.0143877
28286.5 0.00654966
28302.8 0.00401717
28335.4 0.00268708
28368.0 0.00205815
28400.6 0.00165997
28465.9 0.00118064
28531.1 0.000907197
28661.6 0.000617247
28792.0 0.000473230
29313.9 0.000301449
29574.8 0.000307853
29835.8 0.000376719
29966.2 0.000465188
30096.7 0.000672099
30161.9 0.000918619
30194.5 0.00114704
30227.2 0.00154481
30259.8 0.00236037
30276.1 0.00315121
30292.4 0.00456384
30300.5 0.00573719
30308.7 0.00750389
30316.9 0.0103566
30325.0 0.0154001
30329.1 0.0195315
30333.2 0.0256638
30337.2 0.0353296
30341.3 0.0518037
30345.4 0.0835007
30349.5 0.156075
30351.5 0.233485
30352.5 0.295017
30353.5 0.383220
30354.6 0.514724
30355.1 0.605287
30355.6 0.719467
30356.1 0.864867
30356.6 1.05139
30357.1 1.29103
30357.6 1.58919
30358.2 2.03599
30358.8 2.54647
30360.0 3.17744
30360.6 2.98902
30361.2 2.53771
30362.4 1.58896
30363.4 1.03889
30364.5 0.706902
30365.5 0.503706
30366.6 0.373936
30368.6 0.226983
30370.7 0.151668
30372.8 0.108063
30374.9 0.0809329
30379.0 0.0502216
30383.2 0.0342252
30387.3 0.0249084
30391.5 0.0190044
30395.6 0.0150327
30403.9 0.0101897
30412.2 0.00747483
30428.8 0.00471082
30445.4 0.00342481
30462.1 0.00274438
30495.3 0.00214122
30528.5 0.00197630
30561.7 0.00202816
30628.1 0.00262027
30661.3 0.00322776
30694.6 0.00419467
30727.8 0.00580646
30761.0 0.00873234
30777.6 0.0111715
30794.2 0.0148480
30810.8 0.0207580
30827.4 0.0311356
30835.7 0.0395631
30844.0 0.0519409
30852.3 0.0712216
30860.6 0.103527
30868.9 0.163843
30873.1 0.215509
30877.2 0.295356
30881.4 0.427267
30885.5 0.664632
30887.6 0.858729
30889.7 1.13847
30891.8 1.55418
30893.8 2.16475
30896.9 3.46533
30900.0 4.33241
30903.1 3.46408
30906.2 2.16392
30909.2 1.34946
30912.1 0.887071
30915.1 0.615971
30918.1 0.449221
30921.1 0.340239
30924.1 0.266122
30930.0 0.174791
30936.0 0.123227
30942.0 0.0914225
30953.9 0.0559969
30965.9 0.0377701
30977.8 0.0271987
30989.7 0.0205312
31001.7 0.0160625
31025.5 0.0106245
31049.4 0.00757240
31073.3 0.00568923
31097.2 0.00444738
31144.9 0.00296288
31192.7 0.00214456
31240.4 0.00164747
31288.2 0.00132447
31383.7 0.000948885
31479.2 0.000754950
31670.2 0.000606870
31861.2 0.000649287
31956.7 0.000759020
32052.2 0.000990060
32147.7 0.00151039
32195.4 0.00203456
32243.2 0.00298912
32267.0 0.00378981
32290.9 0.00500478
32314.8 0.00697892
32338.7 0.0105008
32350.6 0.0134043
32362.5 0.0177416
32374.5 0.0246357
32386.4 0.0365504
32398.3 0.0598723
32404.3 0.0809179
32410.3 0.115172
32416.2 0.176457
32419.2 0.226838
32422.2 0.301067
32425.2 0.416780
32428.2 0.606675
32431.2 0.938709
32434.1 1.53756
32437.1 2.46039
32440.0 3.07532
32442.9 2.45958
32445.9 1.53702
32448.3 1.01934
32450.8 0.702291
32453.2 0.504344
32455.7 0.376938
32460.6 0.230591
32465.5 0.154587
32470.4 0.110419
32475.3 0.0826901
32485.1 0.0512918
32494.9 0.0348818
32504.8 0.0252780
32514.6 0.0191726
32524.4 0.0150619
32544.0 0.0100370
32563.6 0.00720378
32583.3 0.00545277
32602.9 0.00429764
32642.2 0.00292004
32681.4 0.00216961
32720.7 0.00172657
32759.9 0.00145719
32838.4 0.00123394
32877.7 0.00126083
32916.9 0.00142693
32956.2 0.00188691
32975.8 0.00237027
32995.5 0.00324923
33015.1 0.00506036
33024.9 0.00677185
33034.7 0.00969124
33044.5 0.0152793
33054.3 0.0279845
33056.8 0.0337223
33059.3 0.0413711
33061.7 0.0518891
33064.2 0.0668217
33065.4 0.0767494
33066.6 0.0889181
33067.8 0.103985
33069.1 0.122654
33070.3 0.146375
33071.5 0.176204
33072.7 0.214362
33074.0 0.261916
33075.5 0.335105
33077.0 0.418746
33080.0 0.523257
33081.5 0.492469
33083.0 0.418643
33086.0 0.261812
33087.9 0.194218
33089.7 0.146511
33093.4 0.0892913
33097.0 0.0590064
33100.7 0.0416402
33104.3 0.0308508
33108.0 0.0237723
33115.3 0.0153662
33122.6 0.0107851
33129.9 0.00802455
33144.5 0.00501193
33159.1 0.00349194
33173.8 0.00261935
33203.0 0.00170604
33232.2 0.00126109
33261.5 0.00101041
33320.0 0.000751797
33436.9 0.000560993
33553.9 0.000500786
33787.8 0.000500521
34021.7 0.000592781
34255.6 0.000813740
34372.6 0.00102334
34489.6 0.00137990
34606.5 0.00207148
34665.0 0.00270201
34723.5 0.00375854
34782.0 0.00575660
34811.2 0.00751297
34840.4 0.0103154
34869.7 0.0151858
34898.9 0.0247039
34913.5 0.0331760
34928.2 0.0465661
34942.8 0.0687366
34957.4 0.106103
34973.7 0.169520
34990.0 0.211793
35006.3 0.169325
35022.6 0.106100
35041.1 0.0619438
35059.6 0.0391114
35078.0 0.0267266
35096.5 0.0195012
35115.0 0.0149979
35133.5 0.0120472
35170.4 0.00862945
35207.4 0.00691704
35244.3 0.00607949
35318.2 0.00590866
35392.1 0.00750235
35429.1 0.00934420
35466.0 0.0125864
35503.0 0.0187512
35521.4 0.0240767
35539.9 0.0323428
35558.4 0.0461025
35576.9 0.0711432
35586.1 0.0918407
35595.3 0.122216
35604.6 0.167903
35613.8 0.236581
35626.9 0.377604
35640.0 0.471796
35653.1 0.377673
35666.2 0.237412
35680.6 0.141767
35695.0 0.0915860
35709.4 0.0643098
35723.8 0.0486185
35752.6 0.0337181
35781.4 0.0298321
35810.2 0.0341471
35824.6 0.0407255
35839.0 0.0528609
35853.4 0.0759970
35860.6 0.0955615
35867.8 0.125006
35875.0 0.171585
35882.2 0.249922
35889.4 0.390822
35896.6 0.654224
35903.3 1.04563
35910.0 1.30703
35916.7 1.04448
35923.4 0.652878
35929.5 0.418571
35935.7 0.281289
35941.8 0.199061
35947.9 0.147353
35960.2 0.0896109
35972.5 0.0602443
35984.7 0.0434219
35997.0 0.0329179
36021.5 0.0210251
36046.0 0.0147757
36070.5 0.0110718
36119.6 0.00704343
36168.6 0.00498534
36217.7 0.00377834
36315.8 0.00247226
36413.9 0.00180992
36511.9 0.00142913
36708.1 0.00105189
36904.3 0.000944670
37002.4 0.000981089
37100.5 0.00111691
37198.6 0.00147130
37247.6 0.00184226
37296.7 0.00252493
37345.7 0.00397009
37370.2 0.00538105
37394.8 0.00788667
37407.0 0.00994198
37419.3 0.0129924
37431.5 0.0178020
37443.8 0.0260263
37456.1 0.0418219
37462.2 0.0557976
37468.3 0.0781196
37474.5 0.116789
37480.6 0.191614
37483.7 0.257491
37486.7 0.359778
37489.8 0.526320
37492.8 0.799073
37496.4 1.27815
37500.0 1.59724
37503.6 1.27628
37507.2 0.797664
37509.6 0.572738
37512.0 0.420759
37514.4 0.317401
37516.8 0.246244
37521.6 0.158639
37526.4 0.109964
37531.2 0.0803958
37536.0 0.0612523
37545.6 0.0389259
37555.3 0.0269263
37564.9 0.0197754
37584.1 0.0120451
37603.3 0.00818174
37622.5 0.00598192
37661.0 0.00370394
37699.5 0.00261166
37737.9 0.00200810
37814.8 0.00140669
37891.7 0.00113953
37968.6 0.00101210
38122.4 0.000949158
38276.3 0.00103953
38430.1 0.00130319
38507.0 0.00156078
38583.9 0.00204148
38622.3 0.00251343
38660.8 0.00353500
38680.0 0.00473192
38689.6 0.00583552
38699.2 0.00774137
38708.9 0.0115688
38713.7 0.0151718
38718.5 0.0213577
38723.3 0.0334491
38725.7 0.0443347
38728.1 0.0620984
38730.5 0.0940772
38731.7 0.120308
38732.9 0.159204
38734.1 0.219885
38735.3 0.320425
38736.5 0.497980
38737.7 0.822482
38738.9 1.31779
38740.0 1.64469
38741.2 1.31314
38742.3 0.822470
38743.7 0.465996
38745.1 0.286415
38746.4 0.190797
38747.8 0.135492
38749.2 0.101096
38750.5 0.0784092
38753.3 0.0515292
38756.0 0.0368020
38758.7 0.0279685
38764.2 0.0183570
38769.7 0.0135765
38775.2 0.0109156
38786.1 0.00833623
38808.0 0.00711723
38829.9 0.00799261
38851.8 0.0109651
38862.7 0.0140316
38873.6 0.0195382
38884.6 0.0308643
38890.1 0.0416318
38895.5 0.0602627
38901.0 0.0967618
38903.7 0.129850
38906.5 0.183779
38909.2 0.280982
38910.6 0.361224
38911.9 0.479506
38913.3 0.665807
38914.7 0.975969
38916.0 1.52727
38917.4 2.53264
38918.7 4.05027
38920.0 5.06195
38921.3 4.04983
38922.6 2.53240
38923.9 1.53806
38925.3 0.990990
38926.6 0.679967
38928.0 0.492850
38929.3 0.371611
38930.6 0.289779
38933.3 0.190538
38936.0 0.134875
38938.7 0.100924
38944.0 0.0633349
38949.3 0.0441416
38954.7 0.0331062
38965.4 0.0216574
38976.1 0.0162401
38986.8 0.0133628
39008.2 0.0108379
39050.9 0.0105140
39093.7 0.0130910
39136.5 0.0189366
39157.9 0.0240379
39179.3 0.0318339
39200.6 0.0444285
39222.0 0.0662968
39243.4 0.107682
39254.1 0.142091
39264.8 0.190870
39282.4 0.303948
39300.0 0.379860
39317.6 0.306223
39335.2 0.196485
39354.8 0.123254
39374.3 0.0894111
39384.1 0.0818194
39393.9 0.0791497
39403.6 0.0812348
39413.4 0.0882985
39422.6 0.0994479
39431.7 0.113603
39450.0 0.130315
39459.2 0.121700
39468.3 0.104294
39486.6 0.0683081
39508.3 0.0418968
39529.9 0.0279943
39551.6 0.0201751
39573.2 0.0153844
39616.5 0.0100925
39638.2 0.00886392
39649.0 0.00975606
39654.4 0.0154438
39657.2 0.0378373
39658.5 0.116825
39659.2 0.365844
39659.5 0.993661
39659.7 2.11431
39659.9 5.62724
39660.0 11.2663
39660.1 5.62724
39660.3 1.90844
39660.5 0.858723
39660.9 0.313033
39661.6 0.0988982
39663.1 0.0321660
39666.1 0.0134403
39672.1 0.00824243
39684.1 0.00649091
39708.0 0.00536161
39755.9 0.00411659
39851.7 0.00275166
39947.4 0.00202551
40043.2 0.00159338
40234.7 0.00114144
40426.3 0.000962170
40617.8 0.000969462
40713.6 0.00106959
40809.3 0.00130157
40905.1 0.00184503
40953.0 0.00239887
41000.9 0.00340952
41024.8 0.00425621
41048.7 0.00553724
41072.7 0.00760708
41096.6 0.0112702
41108.6 0.0142620
41120.6 0.0186907
41132.5 0.0256424
41144.5 0.0374535
41156.5 0.0599117
41162.5 0.0795918
41168.4 0.110621
41174.4 0.163593
41180.4 0.263342
41183.4 0.348987
41186.4 0.478506
41189.4 0.681424
41192.4 1.00129
41196.2 1.60234
41200.0 2.00296
41203.8 1.60180
41207.6 1.00092
41210.1 0.725254
41212.6 0.536813
41217.6 0.317763
41222.5 0.206130
41227.5 0.143394
41232.4 0.105132
41237.4 0.0802393
41247.3 0.0510500
41257.2 0.0353116
41267.2 0.0258960
41287.0 0.0156928
41306.8 0.0105812
41326.7 0.00766615
41346.5 0.00584780
41366.4 0.00463794
41406.1 0.00317834
41445.7 0.00236525
41525.1 0.00153822
41604.5 0.00114773
41683.8 0.000933866
41842.6 0.000723122
42160.0 0.000591929
42477.5 0.000583396
42795.0 0.000633753
43112.4 0.000749772
43271.1 0.000858041
43429.9 0.00107292
43509.2 0.00131182
43588.6 0.00190910
43628.3 0.00268918
43648.1 0.00344869
43668.0 0.00481167
43687.8 0.00766008
43697.7 0.0104323
43707.7 0.0153577
43717.6 0.0254201
43722.5 0.0349434
43727.5 0.0513153
43732.5 0.0830315
43734.9 0.111357
43737.4 0.157053
43739.9 0.237393
43742.4 0.396544
43743.6 0.539924
43744.9 0.769107
43746.1 1.15410
43747.3 1.81410
43748.7 2.90658
43750.0 3.62761
43751.3 2.89759
43752.7 1.81390
43753.9 1.17025
43755.1 0.788216
43756.3 0.557567
43757.5 0.412737
43759.9 0.249216
43762.2 0.165744
43764.6 0.117776
43767.0 0.0880504
43771.8 0.0546086
43776.6 0.0372439
43781.4 0.0271430
43790.9 0.0164480
43800.5 0.0112043
43810.1 0.00825742
43829.2 0.00524547
43867.5 0.00304465
43905.8 0.00228417
43982.3 0.00180306
44058.8 0.00172100
44211.9 0.00191386
44365.0 0.00241610
44518.1 0.00342346
44594.6 0.00433033
44671.2 0.00582290
44747.7 0.00857154
44786.0 0.0109227
44824.2 0.0145701
44862.5 0.0206566
44900.8 0.0318255
44919.9 0.0411383
44939.0 0.0549183
44958.2 0.0758723
44977.3 0.107805
45003.7 0.171783
45030.0 0.214402
45056.4 0.171561
45082.7 0.107849
45101.7 0.0762548
45120.8 0.0555177
45139.8 0.0418894
45158.9 0.0327078
45196.9 0.0217624
45235.0 0.0159124
45273.1 0.0125310
45311.2 0.0104905
45387.3 0.00857428
45463.5 0.00849398
45539.6 0.0107485
45577.7 0.0140845
45596.7 0.0171783
45615.8 0.0222734
45634.8 0.0314532
45653.8 0.0502870
45663.4 0.0678969
45672.9 0.0971741
45682.4 0.149116
45691.9 0.244417
45701.0 0.387518
45710.0 0.482615
45719.1 0.386456
45728.2 0.243034
45736.1 0.160832
45744.0 0.111295
45751.9 0.0809630
45759.7 0.0615886
45775.5 0.0396543
45791.3 0.0284161
45807.0 0.0219856
45822.8 0.0180132
45854.3 0.0136470
45917.4 0.0104444
45980.4 0.00972675
46106.5 0.0108296
46232.7 0.0141690
46358.8 0.0207169
46484.9 0.0341688
46547.9 0.0464822
46611.0 0.0663872
46674.1 0.100300
46737.1 0.159447
46803.6 0.256056
46870.0 0.320238
46936.5 0.254785
47002.9 0.158685
47066.3 0.0998843
47129.7 0.0663305
47193.1 0.0467754
47256.5 0.0349039
47319.8 0.0276012
47383.2 0.0235897
47414.9 0.0228651
47446.6 0.0233767
47478.3 0.0259388
47494.2 0.0284652
47510.0 0.0321673
47525.0 0.0368819
47540.0 0.0423804
47570.0 0.0489248
47585.0 0.0462536
47600.0 0.0405126
47630.0 0.0284474
47657.5 0.0210406
47685.0 0.0164955
47739.9 0.0116643
47794.9 0.00938782
47822.3 0.00938613
47836.1 0.0123466
47842.9 0.0250403
47846.4 0.0729938
47848.1 0.241920
47849.0 0.765319
47849.4 2.05638
47849.6 4.21647
47849.7 6.80364
47849.8 11.6889
47850.0 23.3097
47850.1 18.3577
47850.2 11.6284
47850.4 4.97136
47850.5 2.63488
47850.9 1.04895
47851.6 0.344154
47853.0 0.104332
47855.8 0.0334358
47861.3 0.0140548
47872.4 0.00880507
47894.7 0.00710917
47939.2 0.00609095
48028.2 0.00497410
48206.1 0.00364337
48562.0 0.00232505
48740.0 0.00200054
48918.0 0.00189129
49006.9 0.00201240
49095.9 0.00255394
49140.4 0.00336517
49162.7 0.00417454
49184.9 0.00562542
49207.2 0.00860505
49218.3 0.0114270
49229.4 0.0162756
49240.5 0.0256635
49246.1 0.0340240
49251.6 0.0474774
49257.2 0.0710393
49262.8 0.117426
49265.5 0.158937
49268.3 0.224830
49271.1 0.334479
49273.9 0.520274
49276.9 0.831821
49280.0 1.03948
49283.1 0.831634
49286.1 0.520147
49288.1 0.377198
49290.1 0.279152
49294.1 0.165595
49298.1 0.107764
49302.1 0.0752777
49306.1 0.0554311
49310.1 0.0425611
49318.1 0.0274712
49326.1 0.0193286
49334.0 0.0144659
49350.0 0.00919936
49366.0 0.00656531
49381.9 0.00506817
49413.9 0.00353190
49445.8 0.00282114
49477.7 0.00246535
49541.6 0.00227276
49605.5 0.00262128
49669.3 0.00412592
49733.2 0.0125169
49749.2 0.0208336
49757.2 0.0288793
49765.2 0.0430088
49773.1 0.0713926
49777.1 0.0976780
49781.1 0.141817
49785.1 0.224245
49787.1 0.295260
49789.1 0.404663
49791.1 0.586836
49793.1 0.914261
49794.1 1.18356
49795.1 1.57536
49796.1 2.15785
49797.1 3.01181
49798.5 4.81384
49800.0 6.01305
49801.5 4.80019
49802.9 3.00120
49804.5 1.80297
49806.0 1.15197
49807.6 0.785324
49809.1 0.564887
49810.6 0.423991
49812.2 0.329176
49815.3 0.214207
49818.3 0.150185
49821.4 0.111059
49827.6 0.0678245
49833.7 0.0457792
49839.9 0.0330554
49846.1 0.0250569
49852.2 0.0197119
49864.5 0.0132151
49876.8 0.00957339
49889.2 0.00732821
49901.5 0.00584694
49926.1 0.00406999
49950.7 0.00308352
50000.0 0.00207563
50080.1 0.00140234
50160.2 0.00110621
50320.3 0.000839258
50640.6 0.000637836
51281.3 0.000524201
51601.6 0.000552725
51921.9 0.000712740
52082.0 0.000935873
52162.1 0.00114021
52242.2 0.00147247
52322.3 0.00205813
52362.3 0.00253033
52382.3 0.00283958
52402.4 0.00321575
52422.4 0.00367840
52432.4 0.00395014
52442.4 0.00425421
52452.4 0.00459551
52462.4 0.00497984
52472.4 0.00541398
52482.4 0.00590592
52502.5 0.00710202
52522.5 0.00866146
52542.5 0.0107014
52562.5 0.0133427
52584.4 0.0169826
52606.3 0.0211358
52650.0 0.0263080
52671.9 0.0247696
52693.8 0.0211023
52737.5 0.0133227
52784.7 0.00806176
52831.9 0.00525209
52879.0 0.00369735
52926.2 0.00278257
53020.6 0.00185846
53114.9 0.00151059
53209.3 0.00153346
53256.5 0.00173124
53303.6 0.00218043
53350.8 0.00321356
53374.4 0.00424774
53398.0 0.00609673
53421.6 0.00986146
53433.4 0.0133947
53445.2 0.0193907
53457.0 0.0307850
53462.9 0.0407422
53468.8 0.0564019
53474.7 0.0830369
53480.6 0.132898
53483.5 0.175364
53486.5 0.239411
53489.4 0.339047
53492.4 0.494128
53496.2 0.790584
53500.0 0.987359
53503.8 0.789551
53507.7 0.493337
53511.5 0.301850
53515.4 0.195681
53519.3 0.134783
53523.2 0.0976902
53527.0 0.0737093
53530.9 0.0575092
53538.6 0.0377246
53546.4 0.0266181
53554.1 0.0198084
53569.6 0.0122475
53585.1 0.00837129
53600.6 0.00612642
53631.6 0.00376162
53662.5 0.00260414
53693.5 0.00195134
53755.5 0.00127647
53817.4 0.000950213
53879.4 0.000767126
54003.3 0.000582158
54127.2 0.000508762
54251.1 0.000521443
54375.0 0.000850499
54436.9 0.00225565
54467.9 0.00767221
54483.4 0.0275493
54487.2 0.0463797
54491.1 0.0943086
54493.0 0.152391
54495.0 0.284492
54495.9 0.425109
54496.9 0.695832
54497.4 0.935410
54497.9 1.29890
54498.4 1.88140
54498.8 2.83718
54499.4 4.53155
54500.0 5.67420
54500.6 4.53140
54501.2 2.83708
54501.7 1.80661
54502.2 1.20889
54502.8 0.851064
54503.3 0.626230
54504.4 0.373980
54505.4 0.247669
54507.5 0.130426
54509.7 0.0803141
54513.9 0.0391429
54518.2 0.0231815
54526.7 0.0109607
54535.2 0.00645567
54552.2 0.00312264
54569.2 0.00192419
54603.2 0.00105262
54637.3 0.000743498
54773.3 0.000448835
54909.4 0.000415729
55045.5 0.000448243
55181.6 0.000555970
55249.7 0.000667865
55317.7 0.000869296
55385.8 0.00128536
55419.8 0.00168526
55453.8 0.00238807
55487.9 0.00380740
55504.9 0.00513742
55521.9 0.00740382
55538.9 0.0117413
55547.4 0.0155711
55555.9 0.0216657
55564.4 0.0322025
55572.9 0.0524700
55577.2 0.0702369
55581.4 0.0977231
55585.7 0.142033
55589.9 0.214277
55595.0 0.342795
55600.0 0.428215
55605.1 0.342420
55610.1 0.214218
55614.0 0.147152
55617.8 0.104155
55621.7 0.0764610
55625.6 0.0581076
55633.3 0.0364302
55641.0 0.0248704
55648.8 0.0180482
55656.5 0.0137229
55672.0 0.00877308
55687.4 0.00617066
55702.9 0.00464766
55733.8 0.00304821
55764.8 0.00229897
55795.7 0.00192431
55857.6 0.00171456
55919.4 0.00198815
55950.4 0.00234804
55981.3 0.00296158
56012.2 0.00402651
56027.7 0.00485201
56035.4 0.00537577
56043.1 0.00599616
56050.9 0.00673691
56058.6 0.00762501
56066.3 0.00869812
56074.1 0.0100028
56081.8 0.0115989
56089.5 0.0135516
56097.3 0.0159387
56105.0 0.0188298
56116.3 0.0239782
56127.5 0.0298583
56150.0 0.0371890
56161.3 0.0350149
56172.5 0.0298178
56195.0 0.0187807
56214.0 0.0125501
56233.1 0.00873965
56252.1 0.00638397
56271.1 0.00487300
56309.1 0.00317713
56347.2 0.00236767
56385.2 0.00205841
56404.2 0.00209493
56423.3 0.00235120
56442.3 0.00309888
56461.3 0.00545000
56480.3 0.0181267
56485.1 0.0308218
56489.8 0.0651500
56492.2 0.110097
56494.6 0.225622
56495.8 0.366806
56497.0 0.695129
56497.6 1.05385
56498.2 1.74811
56498.5 2.37926
56498.8 3.34239
56499.1 4.99061
56499.3 7.66485
56499.7 12.2634
56500.0 15.3291
56500.3 12.2632
56500.7 7.66472
56500.9 5.68220
56501.1 4.28298
56501.5 2.60161
56501.9 1.71492
56502.3 1.21520
56503.1 0.686460
56503.8 0.440631
56505.4 0.223972
56507.0 0.135114
56510.2 0.0647123
56513.4 0.0380546
56519.7 0.0179069
56526.1 0.0105655
56538.8 0.00515686
56551.5 0.00320646
56576.9 0.00176344
56602.3 0.00122693
56627.8 0.000959892
56653.2 0.000802445
56704.0 0.000625498
56805.7 0.000466037
56907.4 0.000392703
57110.7 0.000332221
57314.0 0.000326651
57517.4 0.000372834
57619.1 0.000431241
57720.7 0.000542294
57822.4 0.000777529
57873.2 0.00100438
57924.1 0.00139995
57974.9 0.00218174
58000.3 0.00289438
58025.7 0.00406867
58051.2 0.00620159
58063.9 0.00798076
58076.6 0.0106548
58089.3 0.0149040
58102.0 0.0221284
58114.7 0.0353683
58127.4 0.0607587
58138.7 0.0972510
58150.0 0.121606
58161.3 0.0971825
58172.6 0.0607132
58180.4 0.0433052
58188.1 0.0316189
58195.9 0.0237790
58203.7 0.0184000
58219.2 0.0118467
58234.8 0.00823036
58250.3 0.00604928
58265.8 0.00464250
58296.9 0.00300745
58328.0 0.00213344
58359.1 0.00161461
58421.2 0.00105929
58483.4 0.000791973
58545.5 0.000665246
58607.7 0.000729045
58638.7 0.00132727
58654.3 0.00380411
58662.0 0.0134672
58665.9 0.0497567
58667.9 0.177727
58668.8 0.577200
58669.3 1.59918
58669.6 3.39550
58669.8 10.1058
58670.0 20.1613
58670.2 10.0560
58670.4 4.11335
58670.6 2.06206
58671.0 0.810086
58671.8 0.260929
58673.3 0.0747327
58676.5 0.0203030
58682.7 0.00557812
58695.2 0.00174055
58720.2 0.000749729
58770.1 0.000479557
58870.0 0.000392062
58969.9 0.000402267
59019.9 0.000549501
59044.9 0.00115878
59057.3 0.00356552
59063.6 0.0128738
59066.7 0.0476770
59068.3 0.169342
59069.0 0.542774
59069.4 1.45093
59069.6 3.07030
59069.8 8.20508
59070.0 16.4099
59070.2 8.20509
59070.4 3.07031
59070.6 1.49844
59071.0 0.553873
59071.7 0.171285
59073.3 0.0482561
59076.4 0.0130318
59082.6 0.00360073
59095.0 0.00116565
59119.9 0.000546680
59169.5 0.000391343
59268.9 0.000358450
59467.6 0.000380020
59666.3 0.000438441
59865.0 0.000542294
60063.7 0.000729766
60262.4 0.00110695
60361.8 0.00145644
60461.1 0.00204621
60560.5 0.00318525
60610.1 0.00434364
60635.0 0.00587178
60647.4 0.00972871
60653.6 0.0233421
60656.7 0.0731366
60658.3 0.244160
60659.0 0.761023
60659.4 1.97766
60659.6 3.87960
60659.8 9.51993
60659.9 15.1132
60660.0 18.9863
60660.2 9.47189
60660.4 3.31213
60660.7 1.52298
60661.1 0.558649
60662.1 0.173591
