Cr-50(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
220172 4.68226
220178 5.15896
220181 5.68874
220184 6.73416
220187 9.12044
220188 11.5054
220190 15.6335
220192 22.7292
220193 27.2862
220195 22.7503
220197 15.6580
220199 10.2429
220201 7.71082
220204 6.35383
220206 5.62087
220210 4.85097
220215 4.48348
220224 4.14243
220233 3.97961
220269 3.69484
220305 3.53272
220341 3.40400
220412 3.19610
220484 3.03111
220628 2.78162
220700 2.68452
220736 2.64142
220754 2.62398
220763 2.63051
220767 2.69351
220769 2.91308
220770 3.48218
220771 4.68926
220772 9.49201
220772 16.5409
220772 9.65127
220773 3.84853
220774 3.10310
220776 2.76895
220780 2.64759
220787 2.60249
220802 2.57598
220831 2.54310
220889 2.48771
221005 2.39335
221238 2.24627
221471 2.13505
221703 2.04658
221936 1.97437
222169 1.92052
222285 1.91112
222343 1.91984
222401 1.95091
222460 2.03707
222489 2.12871
222518 2.29340
222547 2.61564
222561 2.89894
222576 3.33602
222591 4.05931
222605 5.32417
222620 7.72916
222634 12.5518
222647 19.6490
222659 25.0408
222672 21.1873
222684 14.3853
222698 9.53022
222712 6.86425
222726 5.34897
222739 4.42756
222753 3.83069
222767 3.42299
222794 2.91833
222821 2.62576
222849 2.44058
222903 2.22309
222958 2.10171
223013 2.02447
223122 1.93032
223232 1.87273
223341 1.83175
223560 1.77289
223779 1.72863
223997 1.69156
224435 1.62834
224873 1.57262
225310 1.52055
225748 1.47007
225967 1.44496
226076 1.43232
226131 1.42588
226158 1.42249
226172 1.42075
226179 1.42069
226182 1.42539
226184 1.44593
226186 2.66952
226186 4.02609
226186 2.77134
226188 1.46569
226190 1.43483
226193 1.42454
226200 1.42035
226214 1.41749
226242 1.41376
226298 1.40704
226411 1.39387
226635 1.36736
227083 1.31236
227532 1.25210
227756 1.21592
227868 1.19066
227925 1.17318
227953 1.18535
227967 1.32415
227974 1.85007
227977 3.13019
227979 5.22273
227980 7.40787
227981 11.0664
227982 17.7486
227983 22.7206
227984 19.2278
227985 12.8644
227986 8.42105
227987 6.09326
227989 3.76980
227993 2.31612
228001 1.62867
228018 1.36128
228051 1.25715
228117 1.20883
228249 1.17288
228514 1.12426
229043 1.02864
229571 0.917834
230100 0.781928
230629 0.608727
230894 0.504097
231158 0.387815
231423 0.269559
231555 0.220710
231687 0.195190
231819 0.224040
231886 0.278432
231952 0.379546
232018 0.555585
232084 0.860489
232150 1.43370
232183 1.97859
232200 2.42829
232216 3.18418
232230 4.50318
232238 5.76615
232245 7.87967
232257 13.2578
232261 12.7939
232264 11.0040
232270 6.81743
232274 5.04467
232278 3.94579
232286 2.90450
232294 2.54729
232302 2.46727
232334 2.89981
232397 4.52949
232524 8.90737
232601 11.2423
232678 12.3545
232832 11.6901
232918 11.0960
232940 11.0645
232961 11.1993
232972 11.4392
232983 12.0241
232988 12.6473
232994 13.8035
232999 16.1748
233002 18.2871
233004 21.3091
233008 28.3423
233012 33.5666
233017 29.7844
233021 23.2436
233024 19.5371
233027 17.2004
233030 15.6301
233033 14.6131
233039 13.3868
233046 12.7361
233058 12.1415
233071 11.9346
233096 11.9371
233121 12.1927
233177 13.2667
233234 14.7653
233346 16.8017
233458 14.3960
233570 10.6609
233665 8.40045
233760 6.91372
233855 5.91589
233949 5.21797
234139 4.31805
234329 3.76607
234518 3.39126
234708 3.11858
235087 2.74468
235467 2.49661
235846 2.31743
236605 2.07029
237364 1.90180
238122 1.77322
238881 1.66172
239260 1.60099
239450 1.57199
239497 1.57762
239545 1.62394
239569 1.70200
239592 1.91088
239604 2.15031
239616 2.61920
239622 3.03662
239628 3.66470
239634 4.64688
239640 6.18488
239648 9.52420
239656 12.0412
239665 10.3865
239673 7.45588
239679 5.86436
239685 4.78699
239692 4.05879
239698 3.56104
239710 2.93178
239722 2.57588
239747 2.20287
239772 2.01982
239821 1.84540
239870 1.76326
239969 1.68351
240068 1.64222
240265 1.59429
240462 1.56245
240857 1.51405
241251 1.47325
241646 1.43564
242040 1.40165
242237 1.39052
242435 1.40137
242533 1.44030
242582 1.48625
242632 1.57450
242681 1.76017
242706 1.93349
242730 2.21722
242755 2.72147
242780 3.70349
242792 4.57246
242804 5.90488
242817 8.03232
242829 11.4632
242845 18.2051
242860 23.4247
242876 19.8346
242892 13.3497
242904 9.71972
242916 7.38466
242929 5.85548
242941 4.83966
242966 3.62146
242991 2.95711
243015 2.55636
243040 2.29557
243089 1.98589
243139 1.81368
243188 1.70640
243287 1.58206
243386 1.51237
243484 1.46742
243682 1.41080
243879 1.37424
244077 1.34676
244472 1.30427
244867 1.26966
245262 1.23945
245657 1.21622
245855 1.22356
245904 1.24074
245953 1.29249
245978 1.36224
246003 1.54221
246015 1.76187
246028 2.26071
246034 2.79309
246040 3.79441
246043 4.67676
246046 6.03898
246049 8.22190
246052 11.6377
246056 17.9841
246060 22.1091
246063 18.0154
246067 11.6686
246070 8.33651
246073 6.22706
246076 4.83586
246079 3.95108
246085 2.89736
246091 2.34695
246102 1.81204
246114 1.57431
246137 1.37413
246161 1.29456
246208 1.23154
246255 1.20693
246442 1.17919
246630 1.17675
246724 1.17849
246770 1.17641
246794 1.17916
246806 1.23351
246811 1.49525
246814 2.27085
246816 3.87980
246817 9.63634
246818 19.7050
246819 16.6774
246820 11.2389
246821 5.01250
246822 3.13208
246825 2.01352
246831 1.52464
246842 1.33706
246864 1.27228
246908 1.25942
246997 1.29195
247086 1.36274
247175 1.49006
247264 1.72615
247352 2.19959
247397 2.61760
247441 3.26147
247486 4.28051
247530 5.89973
247548 6.75368
247565 7.73862
247583 8.89576
247591 9.79958
247596 11.0300
247598 12.8068
247600 17.8389
247602 27.3789
247603 24.7379
247604 19.6091
247606 15.5884
247607 13.5995
247610 12.0865
247616 11.4800
247628 11.6339
247640 11.9238
247652 12.0818
247682 11.6458
247713 10.3002
247773 7.20813
247812 5.74459
247850 4.69603
247927 3.41293
248004 2.71474
248081 2.30037
248158 2.03400
248235 1.85227
248389 1.62421
248542 1.48876
248696 1.39943
249004 1.28736
249312 1.21734
249619 1.16705
249927 1.12908
250081 1.12008
250158 1.14235
250196 1.24491
250206 1.34267
250216 1.58991
250220 1.88636
250225 2.55945
250228 3.26803
250230 4.62173
250232 7.60596
250234 10.5005
250235 15.2806
250236 23.9679
250238 29.3552
250239 23.9590
250240 15.1992
250242 10.3874
250243 7.48525
250245 4.51088
250248 3.17243
250250 2.47682
250255 1.82178
250260 1.53649
250279 1.20890
250318 1.11176
250395 1.08054
250549 1.06180
250857 1.04774
251011 1.06468
251088 1.09263
251165 1.15284
251242 1.28983
251280 1.42331
251319 1.64978
251357 2.06462
251396 2.91086
251415 3.68425
251434 4.91447
251453 6.97804
251473 10.4610
251495 16.9042
251517 21.8857
251540 18.5311
251562 12.4628
251589 7.82357
251615 5.39329
251642 4.04877
251668 3.25017
251695 2.73721
251721 2.39088
251774 1.96331
251827 1.71695
251880 1.56091
251985 1.37774
252091 1.27526
252197 1.21006
252408 1.13066
252620 1.08228
252831 1.04807
253254 0.999197
253677 0.962493
254100 0.931550
254945 0.877952
255791 0.829679
256637 0.784123
257482 0.744014
257694 0.739468
257905 0.749372
258011 0.774289
258117 0.853892
258170 0.963304
258196 1.06737
258222 1.24545
258249 1.58735
258262 1.88655
258275 2.35976
258289 3.16757
258302 4.69563
258308 6.00724
258315 8.00390
258322 11.1490
258328 16.1399
258336 25.4240
258345 31.5423
258353 25.3176
258361 16.0756
258367 11.6686
258372 8.73707
258383 5.35252
258394 3.66139
258406 2.72537
258417 2.16271
258428 1.80343
258450 1.40482
258472 1.24649
258494 1.31645
258505 1.53081
258517 2.08862
258522 2.68398
258528 3.74015
258533 5.78292
258539 9.93972
258543 16.1841
258548 21.0690
258553 17.8554
258558 11.9742
258564 7.45993
258569 5.08923
258575 3.78180
258581 3.00021
258592 2.15641
258603 1.73152
258626 1.32569
258649 1.13681
258695 0.960744
258740 0.877731
258831 0.797256
258923 0.757037
259105 0.714571
259287 0.690093
259652 0.657862
260017 0.633385
260747 0.591731
261476 0.555333
261727 0.545441
261979 0.541579
262104 0.547574
262230 0.575096
262293 0.616780
262356 0.730575
262387 0.874694
262419 1.22129
262434 1.60907
262450 2.40571
262458 3.15757
262466 4.39281
262474 6.61603
262481 10.6522
262489 16.7750
262496 20.7912
262504 16.7267
262511 10.6955
262518 7.04511
262525 4.91500
262531 3.62650
262538 2.81056
262551 1.89383
262565 1.42548
262578 1.15686
262592 0.989269
262618 0.800213
262672 0.643653
262726 0.581808
262833 0.533808
262940 0.518550
263048 0.521022
263155 0.556215
263209 0.612548
263262 0.768141
263289 0.966623
263302 1.14826
263316 1.44799
263329 1.99173
263336 2.44429
263343 3.12255
263349 4.19558
263356 6.00771
263363 9.29511
263369 15.5197
263375 24.6282
263382 30.7433
263388 24.6913
263394 15.5985
263398 11.5914
263401 8.85448
263409 5.56614
263416 3.81297
263424 2.82071
263431 2.19802
263438 1.79403
263453 1.31100
263468 1.04736
263483 0.888091
263513 0.713360
263573 0.572340
263632 0.516433
263751 0.469679
263870 0.448209
264109 0.423956
264347 0.406866
265300 0.351166
266253 0.298994
266730 0.274328
266968 0.268487
267087 0.293367
267117 0.324204
267147 0.411612
267162 0.527173
267177 0.821455
267184 1.17642
267192 1.95940
267195 2.76063
267199 4.23388
267203 7.27225
267205 10.1081
267206 14.2896
267209 22.7126
267212 28.4648
267214 22.8057
267217 14.4468
267218 10.8487
267220 8.20706
267223 5.05870
267226 3.41312
267230 2.47255
267236 1.51061
267242 1.06398
267255 0.665551
267268 0.502201
267293 0.369925
267319 0.318194
267420 0.259053
267624 0.232485
268031 0.205925
268846 0.161301
270475 0.0805823
271289 0.0474626
271696 0.0345809
272104 0.0259096
272511 0.0248799
272714 0.0300702
272918 0.0435206
273122 0.0760115
273223 0.108774
273325 0.166603
273427 0.279754
273478 0.380036
273529 0.538598
273580 0.806294
273631 1.29742
273656 1.70350
273682 2.29324
273707 3.17439
273732 4.48133
273772 7.49025
273811 9.87190
273850 8.35402
273889 5.50153
273927 3.63302
273964 2.52479
274001 1.85758
274039 1.43689
274113 0.963345
274188 0.721858
274263 0.585116
274338 0.502592
274487 0.419371
274786 0.392069
275085 0.447595
275384 0.560397
275682 0.734953
275981 0.990876
276131 1.16144
276280 1.37964
276344 1.50412
276408 1.68647
276440 1.84408
276472 2.15506
276488 2.47823
276504 3.13565
276512 3.76164
276520 4.83475
276528 6.83663
276536 10.8053
276550 21.2432
276557 18.2465
276564 12.5353
276569 9.54223
276574 7.57762
276579 6.24514
276584 5.36084
276594 4.29694
276603 3.74543
276623 3.28385
276643 3.22418
276663 3.41582
276682 3.89295
276702 4.84737
276722 6.69489
276742 9.81402
276761 12.2708
276781 10.8609
276801 8.19888
276815 6.85082
276828 5.91685
276855 4.83461
276883 4.30091
276910 4.02641
276964 3.82261
277018 3.82478
277236 4.47995
277670 6.86798
278018 8.93355
278365 9.83120
278713 8.95984
278886 8.10810
278973 7.64616
279060 7.20301
279089 7.15253
279103 7.43564
279110 8.32829
279114 9.95492
279116 11.8494
279117 15.3423
279121 25.1164
279122 22.2858
279124 16.6681
279126 12.4693
279128 10.2732
279132 8.43912
279140 7.39740
279156 6.90043
279188 6.59269
279251 6.22389
279378 5.60076
279632 4.54046
280141 3.02144
280649 2.06708
280776 1.88886
280903 1.73150
281031 1.60724
281094 1.61673
281110 1.67338
281126 1.84472
281134 2.06827
281142 2.59447
281146 3.17847
281150 4.30692
281154 7.02215
281156 9.85486
281158 14.6235
281160 22.5957
281162 27.8038
281164 22.6299
281166 14.6287
281168 9.47592
281170 6.68068
281175 4.06593
281179 2.96271
281183 2.42976
281192 1.93594
281200 1.72330
281217 1.54254
281234 1.46362
281302 1.33810
281438 1.21193
281574 1.12047
281642 1.10318
281676 1.15683
281693 1.35029
281701 1.87044
281706 2.96892
281708 4.64325
281710 9.57721
281712 18.4483
281713 15.6239
281714 9.82055
281716 4.88291
281717 2.98319
281720 1.68907
281727 1.14725
281740 0.989361
281767 0.950649
281819 0.925922
281925 0.878916
282136 0.798373
282347 0.753297
282558 0.768102
282769 0.902153
282875 1.05914
282980 1.33337
283086 1.82369
283191 2.74841
283297 4.62986
283349 6.27620
283402 8.69391
283488 14.5441
283573 19.2153
283659 16.3109
283744 10.7974
283818 7.43926
283891 5.32887
283965 3.99021
284039 3.10696
284186 2.06238
284333 1.49200
284480 1.14401
284627 0.914468
284922 0.637352
285216 0.484161
285511 0.397670
285658 0.373541
285805 0.366398
285879 0.377003
285952 0.419872
285989 0.480588
286026 0.638463
286044 0.829861
286063 1.26663
286072 1.72732
286081 2.60738
286086 3.37017
286090 4.54222
286095 6.41002
286100 9.41333
286105 14.8477
286111 18.4822
286116 14.8814
286122 9.43589
286128 5.75243
286134 3.79321
286140 2.67445
286146 2.01512
286158 1.30469
286170 0.959248
286193 0.650324
286217 0.521881
286265 0.419611
286312 0.382390
286407 0.361372
286502 0.368068
286597 0.400118
286692 0.495184
286740 0.614493
286787 0.884824
286811 1.15979
286835 1.64793
286858 2.59421
286882 4.51261
286903 7.45369
286924 9.79406
286945 8.39526
286966 5.73539
286980 4.39453
286995 3.45909
287023 2.35399
287052 1.77853
287080 1.44958
287137 1.11093
287195 0.953777
287309 0.829234
287423 0.799268
287652 0.836777
287880 0.934606
288100 1.07257
288210 1.18059
288265 1.32304
288279 1.42425
288293 1.65585
288300 1.92398
288307 2.52454
288310 3.16938
288313 4.37770
288317 7.07288
288319 9.73122
288320 14.1056
288322 21.8483
288324 26.6971
288326 21.3327
288328 13.7823
288330 9.32048
288331 6.77537
288335 4.11400
288338 2.94339
288341 2.34654
288348 1.79823
288354 1.57086
288381 1.33351
288433 1.31142
288538 1.39306
288749 1.60758
288854 1.73525
288959 1.89481
289011 2.00988
289064 2.21188
289090 2.41870
289117 2.87484
289130 3.37495
289143 4.39793
289149 5.37710
289156 7.01086
289163 10.0437
289169 15.7514
289175 24.0788
289181 29.5246
289187 24.0392
289192 15.9377
289196 12.0283
289200 9.44244
289208 6.43698
289216 4.93173
289224 4.09750
289240 3.27353
289256 2.90756
289287 2.61582
289319 2.52417
289382 2.50900
289445 2.56441
289571 2.73675
289697 2.94232
290201 3.93185
291210 6.41453
291705 7.63604
291953 8.16941
292076 8.40979
292138 8.53552
292169 8.65071
292185 8.89894
292192 9.57270
292196 11.1188
292198 13.4641
292200 19.9857
292201 27.1680
292202 31.4581
292203 27.2487
292204 20.1088
292206 14.9534
292207 12.3229
292210 10.3184
292215 9.25086
292226 8.84850
292248 8.74982
292291 8.77688
292378 8.88764
292552 9.08742
292726 9.23425
292813 9.28916
292857 9.32304
292878 9.38665
292889 9.59104
292895 10.1939
292897 11.5610
292899 13.7973
292900 19.5879
292902 30.0829
292903 19.7756
292905 13.5110
292906 11.3625
292909 10.1034
292916 9.58333
292928 9.41345
292954 9.36773
293005 9.36335
293106 9.36825
293310 9.33573
293717 9.09815
294530 8.16809
294768 7.83596
294888 7.66176
294947 7.56717
294977 7.51448
294992 7.50602
294999 7.60878
295003 7.96459
295005 8.67457
295007 11.0593
295009 15.6637
295010 12.1147
295012 9.29907
295015 8.41951
295019 7.89303
295028 7.64410
295045 7.52313
295081 7.43418
295151 7.31777
295292 7.11193
295573 6.71940
295714 6.53135
295855 6.35539
295925 6.27971
295996 6.23436
296031 6.24924
296066 6.35760
296084 6.52028
296101 6.92039
296110 7.35558
296119 8.19913
296123 8.93626
296128 10.0746
296132 11.8975
296136 14.7580
296142 20.1057
296147 23.6122
296152 20.0233
296158 14.7579
296163 11.2361
296169 9.31578
296174 8.22981
296180 7.58281
296191 6.86902
296202 6.51631
296225 6.18223
296247 6.02652
296291 5.86773
296336 5.77342
296425 5.63526
296514 5.51814
296692 5.30320
296870 5.10076
297226 4.72114
297405 4.54394
297494 4.46476
297538 4.45290
297560 4.54538
297572 4.90349
297577 5.89229
297580 7.83231
297581 10.3535
297583 15.5230
297584 22.4362
297585 26.7198
297586 22.4909
297587 15.5855
297588 10.6687
297589 8.26466
297592 6.16122
297597 5.01728
297607 4.55023
297626 4.38559
297666 4.30672
297745 4.22209
297903 4.07601
298220 3.80274
298853 3.30589
300120 2.46225
301386 1.74917
301703 1.58384
302019 1.42377
302336 1.28134
302415 1.26038
302494 1.27236
302534 1.32007
302573 1.47116
302593 1.66608
302613 2.11702
302623 2.59002
302633 3.47864
302638 4.24225
302642 5.36655
302647 7.09763
302652 9.77019
302659 15.0339
302665 18.4877
302672 14.9966
302678 9.82987
302683 7.33004
302687 5.64521
302692 4.51115
302696 3.73070
302705 2.77587
302714 2.24526
302732 1.71302
302750 1.46545
302786 1.24145
302822 1.14034
302894 1.03884
302966 0.978306
303110 0.889057
303254 0.813700
303397 0.746531
303541 0.696041
303613 0.691130
303685 0.740008
303721 0.832233
303757 1.09088
303775 1.41084
303793 2.12813
303802 2.86981
303811 4.23941
303815 5.38332
303820 7.07635
303824 9.64587
303829 13.4415
303835 21.3018
303841 26.4615
303847 21.2408
303854 13.5282
303858 10.0847
303861 7.72856
303869 4.86922
303877 3.36890
303884 2.51691
303900 1.62726
303915 1.20805
303946 0.831833
303976 0.668509
304038 0.520865
304099 0.446530
304222 0.355051
304345 0.287323
304590 0.176964
304836 0.0930592
305081 0.0474725
305204 0.0469812
305327 0.0680186
305450 0.117847
305573 0.206147
305695 0.345773
305818 0.553325
305928 0.813209
306037 1.16230
306256 2.20755
306475 3.80687
306694 5.83526
306913 7.71323
307132 8.72659
307570 8.07276
308001 6.38757
308433 5.01169
308648 4.48267
308864 4.05825
308972 3.90304
309079 3.84184
309133 3.90335
309187 4.13518
309214 4.39285
309241 4.84362
309268 5.65853
309295 7.13193
309324 9.79122
309354 11.9317
309383 10.6179
309413 8.08636
309440 6.44356
309467 5.42775
309494 4.78371
309521 4.35712
309574 3.83595
309628 3.53082
309736 3.17262
309844 2.94980
310059 2.64650
310275 2.42340
310706 2.08918
311136 1.85809
311567 1.74349
311998 1.86398
312214 2.14177
312429 2.79123
312537 3.40144
312645 4.37024
312752 5.94579
312860 8.51624
313001 13.7811
313141 18.0550
313281 15.4631
313421 10.4182
313565 6.87140
313708 4.81278
313852 3.58349
313995 2.80088
314283 1.89020
314570 1.38302
315144 0.823507
315719 0.503541
316293 0.288407
316867 0.137825
317155 0.0849036
317298 0.0677953
317442 0.0650638
317585 0.100106
317657 0.153434
317729 0.263398
317765 0.357963
317801 0.498185
317837 0.711105
317873 1.04436
317908 1.58562
317944 2.50276
317980 4.12126
318016 7.00286
318058 12.6341
318101 17.1298
318143 14.8441
318185 10.3708
318227 7.24874
318269 5.35085
318311 4.17473
318353 3.41126
318436 2.52538
318520 2.06009
318674 1.65548
318828 1.50446
319135 1.50934
319289 1.59847
319443 1.73627
319519 1.83133
319596 1.96955
319635 2.08606
319673 2.31274
319692 2.54967
319712 3.04526
319721 3.53725
319731 4.42732
319736 5.16110
319740 6.23745
319745 7.85641
319750 10.2934
319757 15.2771
319763 18.5518
319770 15.2655
319777 10.3779
319783 7.33194
319790 5.57421
319796 4.53922
319803 3.89868
319815 3.19951
319828 2.85925
319854 2.56459
319879 2.46019
319930 2.42174
319981 2.45741
320083 2.59414
320185 2.76523
320389 3.16107
320594 3.60960
321410 5.73106
322133 7.50728
322855 8.49507
324300 7.91639
325123 6.90802
325946 5.81601
326358 5.23171
326769 4.53800
326975 4.07651
327078 3.78197
327181 3.41280
327283 2.91916
327386 2.20936
327438 1.72735
327489 1.14221
327541 0.506711
327566 0.255788
327592 0.180578
327606 0.276327
327619 0.512455
327633 0.926544
327647 1.54396
327674 3.34740
327701 5.43102
327728 7.09075
327756 8.01701
327810 8.36383
327990 6.96905
328080 6.45239
328170 6.06744
328260 5.76844
328350 5.52758
328531 5.15480
328711 4.87029
328891 4.63820
329251 4.26557
329611 3.96442
329971 3.70963
330152 3.60185
330332 3.52754
330422 3.52831
330512 3.61494
330557 3.74733
330602 4.04316
330624 4.32612
330647 4.79649
330669 5.62458
330692 7.14298
330734 11.4690
330754 10.3619
330775 8.16404
330785 7.69566
330794 7.81266
330804 8.83808
330813 11.4738
330822 16.3189
330831 20.2461
330841 17.8038
330850 13.1867
330857 10.7049
330863 8.96972
330876 6.89944
330890 5.79495
330903 5.14665
330916 4.74957
330929 4.54258
330942 4.71302
330949 5.55264
330952 7.06208
330954 8.68681
330955 11.6908
330957 16.2492
330959 19.3833
330960 16.2620
330962 11.6656
330965 7.37340
330967 5.73558
330973 4.58719
330984 4.01830
331006 3.75366
331027 3.68799
331049 3.71962
331071 3.86999
331093 4.21966
331115 4.96103
331137 6.46144
331160 9.21873
331183 11.4072
331206 10.3310
331229 8.20233
331243 7.15623
331258 6.38004
331286 5.37103
331315 4.77932
331344 4.40294
331402 3.95917
331459 3.70717
331517 3.54168
331575 3.42240
331690 3.25494
331920 3.04253
332151 2.89396
332612 2.66654
333073 2.48054
333534 2.31676
333995 2.16923
334226 2.10205
334456 2.04364
334572 2.02341
334687 2.02533
334745 2.05402
334802 2.15336
334831 2.28843
334860 2.62425
334874 3.00952
334889 3.82477
334896 4.61393
334903 5.97814
334910 8.54345
334914 10.6639
334918 13.6553
334924 20.6682
334930 25.4019
334936 20.6847
334942 13.5626
334949 8.43309
334956 5.85878
334963 4.49335
334970 3.70613
334984 2.89614
334998 2.51432
335027 2.17896
335055 2.03894
335112 1.92021
335169 1.86691
335282 1.80910
335396 1.76974
335849 1.64548
336303 1.53827
336530 1.51182
336587 1.52806
336644 1.59651
336672 1.69701
336701 1.95943
336715 2.27478
336729 2.97313
336736 3.67963
336743 4.95775
336750 7.52028
336754 9.72768
336757 12.9684
336763 19.9932
336768 24.7106
336773 20.1092
336778 13.1586
336782 9.92939
336785 7.71684
336792 5.15174
336799 3.84629
336806 3.11995
336820 2.37634
336834 2.02823
336862 1.72074
336890 1.59093
336946 1.47886
337001 1.42751
337113 1.37195
337224 1.33503
337669 1.22201
338560 1.02056
339451 0.821001
339674 0.774952
339897 0.748897
340008 0.767304
340064 0.800967
340120 0.872490
340175 1.02870
340203 1.17426
340231 1.40914
340259 1.81515
340287 2.57248
340301 3.20790
340315 4.14962
340328 5.58164
340342 7.77316
340382 16.4130
340401 14.1073
340421 9.29999
340436 6.62361
340451 4.86999
340466 3.72598
340481 2.96235
340511 2.04136
340541 1.53658
340571 1.22613
340600 1.01981
340660 0.764157
340720 0.625752
340780 0.624014
340810 0.757583
340840 1.16692
340855 1.61795
340870 2.41665
340885 3.89513
340900 6.60684
340917 11.9691
340926 14.7724
340935 16.2895
340952 14.2869
340970 10.2288
340986 7.42618
341003 5.65979
341020 4.51752
341036 3.75522
341070 2.82493
341103 2.29647
341136 1.96190
341169 1.73288
341236 1.44072
341303 1.26171
341369 1.13971
341502 0.980904
341636 0.878529
341769 0.804207
342035 0.697818
342302 0.620492
342568 0.560742
342834 0.528799
342901 0.538895
342967 0.586986
343001 0.657727
343034 0.841123
343051 1.05921
343067 1.53347
343076 2.00748
343084 2.85567
343092 4.53327
343096 6.00859
343101 8.11745
343107 12.7333
343113 15.7676
343119 12.6905
343126 8.12217
343130 5.86785
343134 4.39425
343143 2.72552
343152 1.89032
343160 1.43537
343177 0.980979
343195 0.773856
343229 0.593591
343264 0.517915
343333 0.452051
343402 0.420568
343678 0.357163
344230 0.274440
345335 0.147904
345887 0.0987425
346439 0.0575250
346715 0.0412136
346991 0.0409943
347129 0.0704666
347198 0.110678
347267 0.192655
347336 0.370265
347371 0.534631
347405 0.798206
347440 1.24140
347474 2.03077
347509 3.52725
347526 4.75780
347543 6.46748
347577 11.4390
347611 15.5497
347645 13.4987
347679 9.26212
347705 6.84516
347731 5.21049
347757 4.10814
347783 3.34796
347834 2.40297
347886 1.86525
347938 1.53036
347990 1.30854
348094 1.04241
348198 0.897269
348302 0.813222
348509 0.737235
348925 0.749637
349340 0.871136
350108 1.30987
350875 2.07013
351643 3.25880
352026 4.05860
352122 4.29930
352218 4.59384
352266 4.79487
352314 5.09318
352338 5.32302
352362 5.66382
352386 6.21649
352410 7.18967
352426 8.29128
352473 12.6902
352496 11.6850
352519 9.52392
352547 7.82509
352575 6.97460
352603 6.54263
352631 6.31605
352687 6.13852
352743 6.12107
352855 6.25302
352966 6.46449
353078 6.70812
353190 6.98912
353246 7.17298
353302 7.46918
353330 7.75145
353358 8.32739
353372 8.91075
353386 10.0095
353393 10.9596
353400 12.4232
353407 14.7701
353414 18.5099
353422 25.3014
353431 29.8052
353439 25.3137
353447 18.6115
353455 14.4215
353463 12.0466
353471 10.6490
353479 9.78424
353495 8.84031
353511 8.37785
353542 7.97765
353574 7.83091
353637 7.75627
353700 7.76670
353827 7.82990
353953 7.87626
354459 7.62293
354964 6.68613
355217 6.04875
355470 5.37141
355587 5.07594
355703 4.84607
355761 4.81137
355790 4.84726
355820 4.95683
355849 5.21376
355878 5.80055
355892 6.36148
355907 7.27058
355922 8.82292
355936 11.4663
355952 15.9361
355968 18.9028
355984 15.8602
356000 11.3072
356016 8.34880
356032 6.67495
356048 5.69287
356064 5.07922
356096 4.36974
356128 3.97398
356159 3.71300
356191 3.51880
356255 3.22599
356383 2.78721
356510 2.41835
356766 1.76567
357021 1.19509
357276 0.712839
357532 0.349449
357659 0.229635
357787 0.165828
357914 0.173644
358042 0.273551
358146 0.441257
358251 0.703158
358355 1.07628
358459 1.57428
358668 2.96425
358876 4.73921
359085 6.43164
359293 7.47754
359502 7.69094
359606 7.56798
359658 7.48494
359710 7.49668
359723 7.76016
359729 8.52558
359732 10.0702
359734 12.1375
359735 16.7057
359738 26.1303
359739 22.4751
359740 16.7459
359742 11.6240
359744 9.60777
359747 8.26329
359755 7.62423
359770 7.38561
359799 7.30423
359829 7.30955
359858 7.37774
359918 7.85118
359947 8.42136
359977 9.41658
360055 13.3504
360093 12.1821
360132 9.87579
360160 8.60218
360188 7.70343
360245 6.58369
360301 5.91649
360357 5.45408
360470 4.79931
360582 4.30956
360807 3.54628
361032 2.94343
361481 2.02707
361931 1.37031
362381 0.893453
362831 0.553520
363280 0.326019
363730 0.197528
364106 0.161034
364483 0.187334
364859 0.275865
365236 0.426641
365612 0.640202
365988 0.918663
366176 1.08621
366365 1.28541
366459 1.41314
366553 1.60476
366600 1.77667
366647 2.12734
366670 2.49828
366694 3.26042
366706 3.99596
366717 5.25718
366729 7.66357
366735 9.66993
366741 12.4614
366751 19.0204
366760 23.3767
366770 19.0528
366780 12.5771
366788 8.77504
366796 6.51633
366805 5.12350
366813 4.24939
366830 3.26211
366847 2.76428
366864 2.48610
366881 2.31957
366915 2.14895
366982 2.05409
367050 2.06554
367185 2.17561
367320 2.32308
367590 2.65480
367860 3.00841
368940 4.46353
369200 4.79499
369461 5.11626
369591 5.28543
369721 5.50074
369786 5.67062
369851 5.97489
369884 6.25121
369916 6.71487
369949 7.57299
369981 9.28563
370037 14.5849
370063 15.2424
370088 16.4316
370094 17.1328
370112 20.3731
370130 22.8063
370171 15.9723
370186 13.5952
370201 11.9407
370231 9.95619
370261 8.89855
370291 8.27833
370351 7.61940
370410 7.30249
370470 7.13360
370530 7.04037
370649 6.96476
370888 6.98408
371127 7.06987
372082 7.39490
372560 7.46979
373038 7.48949
373277 7.48927
373515 7.50672
373635 7.54868
373695 7.59476
373754 7.67862
373814 7.84439
373844 7.99159
373874 8.22341
373904 8.61772
373933 9.35042
373948 9.97438
373963 10.9053
373978 12.3464
373993 14.5908
374012 18.8075
374031 21.6446
374050 18.7258
374069 14.3003
374087 11.6205
374105 10.0755
374122 9.16625
374140 8.60500
374175 7.98268
374211 7.66578
374246 7.47921
374281 7.35561
374352 7.21208
374387 7.32205
374396 7.49217
374405 7.90946
374414 9.11430
374418 10.5633
374422 13.3664
374427 18.0256
374429 20.1579
374431 21.0394
374440 14.7617
