Cr-52(n,g) ENDF/B-VII.1
376403 0.000559557
376915 0.000742765
377170 0.000933802
377426 0.00130930
377554 0.00167745
377682 0.00243413
377746 0.00326797
377810 0.00524973
377842 0.00767368
377874 0.0136743
377890 0.0208462
377906 0.0372188
377914 0.0546050
377922 0.0881899
377930 0.163586
377934 0.238113
377938 0.360024
377943 0.573859
377947 0.725489
377952 0.583969
377957 0.367987
377960 0.250575
377964 0.177531
377971 0.0995559
377978 0.0630756
377986 0.0436668
378000 0.0250502
378014 0.0168427
378043 0.0101075
378072 0.00763147
378130 0.00617266
378187 0.00626414
378303 0.00844648
378418 0.0133207
378529 0.0208941
378639 0.0257969
378749 0.0205449
378859 0.0129360
378928 0.00957772
378997 0.00723754
379134 0.00445789
379272 0.00300896
379410 0.00218170
379548 0.00167127
379685 0.00133626
379961 0.000939813
380236 0.000724233
380511 0.000594864
381062 0.000456011
381613 0.000390908
382164 0.000362984
382715 0.000376670
382990 0.000477449
383128 0.000857789
383197 0.00220411
383231 0.00644349
383240 0.00989194
383248 0.0172345
383257 0.0368896
383261 0.0606713
383265 0.110294
383269 0.176384
383273 0.220263
383276 0.176344
383280 0.110265
383283 0.0718133
383286 0.0492800
383292 0.0262031
383304 0.0107840
383316 0.00588800
383328 0.00376450
383377 0.00133342
383475 0.000618168
383670 0.000431873
384060 0.000411687
384450 0.000457999
384840 0.000559925
385231 0.000780760
385426 0.000994670
385621 0.00136836
385816 0.00210766
385913 0.00278249
386011 0.00389449
386109 0.00591725
386157 0.00760605
386206 0.0101399
386255 0.0141766
386304 0.0210295
386352 0.0336253
386401 0.0577770
386444 0.0923718
386487 0.115504
386531 0.0925488
386574 0.0579948
386616 0.0359566
386659 0.0235593
386702 0.0163592
386744 0.0119535
386787 0.00909014
386830 0.00714747
386915 0.00476547
387000 0.00342331
387085 0.00259832
387256 0.00168025
387426 0.00120961
387597 0.000937289
387938 0.000651603
388279 0.000513578
388620 0.000437532
389302 0.000363611
390666 0.000324509
392030 0.000348710
392903 0.000469161
393340 0.000894575
393558 0.00235722
393612 0.00367098
393667 0.00679735
393694 0.0102862
393721 0.0174402
393735 0.0241621
393749 0.0352593
393762 0.0549153
393776 0.0909739
393789 0.145460
393802 0.181840
393815 0.145489
393828 0.0909984
393838 0.0613490
393849 0.0427964
393859 0.0310918
393870 0.0234420
393891 0.0145784
393912 0.00993522
393954 0.00549050
393996 0.00353800
394038 0.00251205
394080 0.00191114
394163 0.00127104
394331 0.000778682
394499 0.000598120
394834 0.000469558
395170 0.000429646
396512 0.000436265
397182 0.000481142
397853 0.000578961
398189 0.000680308
398524 0.000878672
398692 0.00105861
398860 0.00135087
399027 0.00185487
399195 0.00274715
399364 0.00411887
399533 0.00494047
399702 0.00396643
399871 0.00264009
400027 0.00185477
400183 0.00139827
400496 0.000959801
400808 0.000779040
401121 0.000696435
401745 0.000655536
402370 0.000760258
402606 0.000908601
402842 0.00130822
402961 0.00181191
403079 0.00302665
403138 0.00439712
403167 0.00553525
403197 0.00724007
403226 0.00994776
403256 0.0145082
403285 0.0227794
403315 0.0384143
403342 0.0610661
403368 0.0758273
403395 0.0604797
403422 0.0379561
403440 0.0273235
403458 0.0201743
403495 0.0119871
403531 0.00789025
403567 0.00561453
403604 0.00423723
403640 0.00334603
403712 0.00230736
403785 0.00174896
403857 0.00141622
404003 0.00105595
404293 0.000772372
404583 0.000664518
405744 0.000546737
408066 0.000484402
412710 0.000392386
416254 0.000389952
418026 0.000474012
418912 0.000608633
419355 0.000841207
419466 0.00101861
419577 0.00145402
419632 0.00199277
419688 0.00331539
419715 0.00486103
419743 0.00825696
419757 0.0117126
419771 0.0179610
419778 0.0231112
419784 0.0306485
419791 0.0419433
419798 0.0588734
419808 0.0940145
419818 0.117662
419828 0.0946250
419838 0.0596575
419844 0.0433055
419851 0.0322610
419863 0.0194075
419876 0.0128158
419889 0.00914780
419915 0.00544658
419940 0.00374792
419992 0.00229075
420043 0.00171102
420146 0.00127952
420248 0.00114477
420659 0.00117710
421069 0.00144579
421480 0.00184634
421605 0.00198892
421731 0.00213611
421856 0.00228285
421981 0.00242238
422106 0.00254728
422232 0.00265110
422357 0.00274676
422420 0.00288621
422451 0.00336815
422467 0.00522272
422474 0.0120890
422478 0.0357886
422480 0.111229
422482 1.60344
422483 3.20081
422483 1.59716
422485 0.142774
422486 0.0492408
422490 0.0158664
422496 0.00627430
422509 0.00365178
422535 0.00296341
422587 0.00277967
422692 0.00269613
422900 0.00253238
423610 0.00171942
424320 0.00111382
424876 0.000852052
425432 0.000742109
425710 0.000772583
425988 0.000976763
426127 0.00128850
426266 0.00212205
426336 0.00314813
426371 0.00406192
426405 0.00552078
426440 0.00806103
426475 0.0129722
426492 0.0173065
426510 0.0240735
426527 0.0350848
426544 0.0531036
426565 0.0847313
426585 0.105898
426605 0.0848772
426625 0.0532167
426639 0.0380404
426653 0.0278394
426667 0.0209913
426681 0.0163190
426708 0.0105918
426736 0.00742358
426764 0.00550556
426792 0.00427168
426847 0.00283305
426958 0.00159743
427069 0.00109437
427291 0.000690523
427512 0.000529741
427956 0.000394943
428399 0.000335279
429286 0.000286816
429730 0.000319565
429952 0.000512386
430063 0.00127325
430118 0.00404186
430146 0.0131544
430160 0.0383322
430167 0.0891191
430170 0.159469
430173 0.318924
430176 0.512707
430178 0.631324
430180 0.504180
430183 0.312246
430185 0.189351
430188 0.122315
430192 0.0608332
430202 0.0234167
430221 0.00756299
430260 0.00230313
430336 0.000782141
430490 0.000369866
430797 0.000256799
431412 0.000217999
432641 0.000194722
433870 0.000184819
434484 0.000189290
434792 0.000221525
434945 0.000355251
435022 0.000884619
435060 0.00293940
435080 0.0106700
435089 0.0380315
435094 0.124068
435096 0.342425
435099 2.28580
435100 4.61551
435101 2.32940
435103 0.327708
435106 0.116854
435111 0.0354691
435121 0.00990539
435141 0.00273056
435181 0.000829625
435261 0.000339914
435421 0.000215355
435742 0.000183143
436382 0.000173940
437664 0.000171843
438945 0.000176038
439586 0.000184515
439906 0.000207471
440067 0.000291335
440147 0.000619034
440187 0.00189641
440207 0.00676832
440217 0.0244926
440222 0.0832241
440224 0.246495
440227 2.20475
440228 4.46883
440228 2.26240
440230 0.485853
440231 0.190613
440234 0.0631167
440240 0.0181335
440252 0.00501954
440275 0.00143874
440322 0.000503347
440416 0.000265043
440603 0.000206541
440977 0.000196008
441727 0.000205206
443225 0.000261629
443974 0.000334653
444348 0.000403256
444723 0.000521066
445098 0.000750670
445285 0.000957797
445472 0.00129600
445659 0.00190304
445753 0.00240324
445847 0.00314644
445940 0.00431083
446034 0.00624668
446127 0.00968708
446221 0.0160314
446310 0.0256211
446399 0.0320775
446488 0.0257457
446576 0.0161814
446661 0.0102225
446746 0.00680351
446831 0.00479580
446916 0.00355363
447085 0.00218670
447255 0.00150392
447425 0.00111815
447595 0.000880706
447934 0.000617289
448274 0.000483695
448613 0.000407989
449292 0.000332833
450650 0.000290592
452008 0.000295583
454724 0.000364791
456082 0.000425499
456761 0.000463831
457440 0.000525502
457552 0.000593448
457608 0.000835946
457636 0.00176911
457650 0.00531403
457657 0.0181505
457661 0.0603648
457662 0.183792
457664 1.71503
457665 3.42402
457665 1.70782
457668 0.0919180
457671 0.0277933
457676 0.00810811
457687 0.00252432
457709 0.00103569
457754 0.000656170
457842 0.000565473
458019 0.000553801
458372 0.000574085
459079 0.000628747
459786 0.000687619
460493 0.000746683
461906 0.000846808
463320 0.000888595
464730 0.000855785
465435 0.000831282
465788 0.000871148
465964 0.00110585
466052 0.00205361
466096 0.00563874
466118 0.0182588
466129 0.0575367
466135 0.155437
466137 0.334259
466140 0.966398
466142 1.94632
466145 0.976863
466148 0.336989
466150 0.156347
466156 0.0569279
466167 0.0180121
466189 0.00553614
466234 0.00201560
466323 0.00107609
466501 0.000825080
466858 0.000746408
467571 0.000727819
467928 0.000771411
468285 0.000940894
468641 0.00187463
468731 0.00278081
468820 0.00513234
468864 0.00804990
468909 0.0149837
468931 0.0226770
468954 0.0383558
468965 0.0530029
468976 0.0769649
468987 0.118935
468998 0.194777
469009 0.311466
469020 0.388198
469031 0.310426
469041 0.194869
469051 0.128481
469060 0.0880559
469069 0.0631383
469079 0.0471419
469097 0.0289366
469116 0.0195673
469153 0.0107196
469190 0.00688499
469246 0.00422441
469302 0.00298845
469415 0.00194435
469639 0.00154849
469751 0.00179109
469863 0.00259734
469920 0.00353802
469976 0.00544201
470004 0.00717603
470032 0.00994952
470060 0.0146433
470088 0.0226945
470118 0.0360155
470148 0.0450176
470178 0.0362263
470208 0.0228734
470239 0.0140958
470270 0.00925705
470301 0.00650211
470332 0.00483646
470393 0.00303448
470455 0.00214506
470517 0.00164337
470578 0.00133353
470702 0.000984124
470949 0.000688868
471196 0.000564637
471689 0.000455499
472183 0.000407450
473171 0.000408662
473664 0.000604991
473788 0.000790596
473911 0.00122608
473973 0.00169672
474035 0.00261968
474066 0.00344253
474096 0.00473530
474127 0.00687061
474158 0.0104188
474193 0.0164409
474228 0.0201717
474263 0.0159620
474298 0.0100572
474323 0.00712824
474349 0.00521235
474374 0.00394878
474399 0.00309303
474450 0.00206260
474501 0.00150220
474602 0.000952030
474703 0.000704238
474804 0.000573932
474906 0.000499096
475108 0.000430335
475311 0.000428737
475514 0.000529217
475716 0.00119062
475817 0.00375727
475868 0.0129701
475893 0.0423953
475906 0.119664
475912 0.264136
475916 0.448476
475919 0.824228
475924 1.65237
475928 0.827476
475932 0.411436
475936 0.229036
475943 0.0979969
475958 0.0335323
475987 0.0100511
476045 0.00291472
476162 0.000940837
476396 0.000414421
476864 0.000266554
477799 0.000211218
479669 0.000175202
481539 0.000158756
482474 0.000163644
482942 0.000205545
483175 0.000376494
483292 0.00102301
483351 0.00330735
483380 0.0104571
483394 0.0284238
483402 0.0605440
483405 0.0993564
483409 0.174916
483412 0.279487
483415 0.350741
483418 0.280496
483421 0.175706
483425 0.0997623
483429 0.0615026
483436 0.0287481
483450 0.0105887
483480 0.00334004
483538 0.00103038
483654 0.000377491
483887 0.000203375
484352 0.000158560
485283 0.000153297
486213 0.000196363
486679 0.000372866
486911 0.00103516
486969 0.00168004
487028 0.00337505
487057 0.00551579
487086 0.0107336
487100 0.0167322
487115 0.0293794
487122 0.0417608
487129 0.0629269
487137 0.103483
487144 0.183751
487150 0.295244
487156 0.375375
487162 0.305455
487168 0.191729
487175 0.111662
487181 0.0696939
487188 0.0467580
487195 0.0334235
487208 0.0192031
487221 0.0124432
487248 0.00643260
487275 0.00394947
487381 0.00120432
487594 0.000424516
488021 0.000222941
488874 0.000204802
489300 0.000247150
489727 0.000374479
489940 0.000542166
490047 0.000699761
490153 0.000968193
490260 0.00148051
490313 0.00193081
490366 0.00264512
490420 0.00387038
490473 0.00620531
490500 0.00822904
490526 0.0113200
490553 0.0162510
490580 0.0241261
490612 0.0385582
490645 0.0481817
490678 0.0385835
490711 0.0241865
490735 0.0168645
490759 0.0121059
490783 0.00899088
490807 0.00689550
490855 0.00439167
490904 0.00304123
490952 0.00223721
491000 0.00172499
491097 0.00113499
491193 0.000823307
491290 0.000640033
491483 0.000446708
491869 0.000309617
492254 0.000284006
492640 0.000322080
492833 0.000374807
493026 0.000471659
493219 0.000660705
493316 0.000826028
493412 0.00108440
493509 0.00151596
493605 0.00230233
493702 0.00389709
493750 0.00530788
493798 0.00740259
493833 0.00942530
493868 0.0116946
493903 0.0136124
493938 0.0142779
494008 0.0112227
494078 0.00703002
494143 0.00452823
494208 0.00306922
494338 0.00164771
494467 0.00103582
494597 0.000725179
494727 0.000547705
494856 0.000437304
495116 0.000313262
495375 0.000249034
495635 0.000211769
496153 0.000173211
497191 0.000149509
497709 0.000152689
497969 0.000171644
498099 0.000242745
498163 0.000519058
498196 0.00159047
498212 0.00563411
498220 0.0200423
498224 0.0672346
498228 1.24499
498229 2.48959
498230 1.24392
498233 0.116928
498235 0.0371792
498241 0.0107758
498253 0.00299965
498275 0.000885968
498321 0.000339143
498413 0.000200909
498596 0.000169401
498962 0.000171374
499694 0.000214022
500060 0.000261617
500426 0.000355653
500609 0.000445091
500792 0.000615023
500883 0.000784192
500975 0.00115239
501066 0.00265881
501112 0.00737367
501135 0.0206390
501146 0.0489317
501157 0.198909
501161 0.318147
501164 0.409744
501168 0.335107
501171 0.212149
501192 0.0234469
501214 0.00855615
501256 0.00336963
501342 0.00213213
501427 0.00236664
501512 0.00320030
501598 0.00498201
501683 0.00922732
501726 0.0138474
501769 0.0229913
501790 0.0312395
501811 0.0443391
501833 0.0662743
501854 0.103787
501877 0.166427
501900 0.209523
501923 0.168917
501946 0.105958
501964 0.0721148
501982 0.0506296
502000 0.0369250
502019 0.0278961
502055 0.0173536
502091 0.0117720
502127 0.00850040
502163 0.00643086
502236 0.00407226
502308 0.00283264
502380 0.00210658
502525 0.00133800
502670 0.000969087
502814 0.000773577
503104 0.000622551
503393 0.000669159
503538 0.000782732
503683 0.00101186
503827 0.00148996
503900 0.00193083
503972 0.00265377
504044 0.00395044
504081 0.00501394
504117 0.00657837
504153 0.00900684
504189 0.0129868
504225 0.0199035
504261 0.0322299
504298 0.0514564
504334 0.0642748
504370 0.0514645
504406 0.0322349
504435 0.0218015
504464 0.0152680
504493 0.0111283
504522 0.00841337
504579 0.00525236
504637 0.00358782
504695 0.00261192
504753 0.00199583
504869 0.00129175
504984 0.000920279
505100 0.000700770
505331 0.000464621
505794 0.000278164
506257 0.000206304
507182 0.000150941
508107 0.000131699
509033 0.000126886
509958 0.000137683
510421 0.000158553
510884 0.000219939
511346 0.000528350
511578 0.00154441
511635 0.00240762
511693 0.00432929
511722 0.00630456
511751 0.00996384
511766 0.0130500
511780 0.0176161
511794 0.0246625
511809 0.0354181
511828 0.0567012
511848 0.0710754
511867 0.0571016
511887 0.0358227
511906 0.0219002
511926 0.0141781
511946 0.00976428
511966 0.00709435
512005 0.00420088
512045 0.00277654
512124 0.00148975
512203 0.000947354
512361 0.000509547
512519 0.000341012
512835 0.000213028
513151 0.000166187
513783 0.000132133
514415 0.000120640
516943 0.000115669
519472 0.000127701
520736 0.000138767
521368 0.000147773
521684 0.000160795
521842 0.000199627
521921 0.000346658
521961 0.000920809
521980 0.00314933
521990 0.0115368
521995 0.0404792
521998 0.131923
522000 1.77992
522001 3.60776
522001 1.82597
522003 0.188857
522005 0.0631485
522009 0.0180530
522017 0.00492346
522032 0.00139209
522063 0.000468190
522126 0.000233620
522250 0.000175975
522499 0.000164764
522996 0.000169234
523991 0.000188537
525981 0.000252409
527970 0.000380638
528965 0.000497919
529463 0.000583442
529960 0.000703639
530306 0.000830674
530653 0.00106172
530826 0.00129789
530999 0.00181872
531086 0.00239490
531172 0.00361851
531215 0.00482751
531259 0.00698121
531280 0.00872895
531302 0.0112338
531324 0.0149121
531345 0.0203061
531378 0.0319908
531410 0.0400195
531443 0.0324466
531475 0.0207181
531499 0.0148128
531523 0.0109435
531570 0.00667580
531617 0.00461963
531664 0.00350987
531758 0.00244132
531852 0.00198007
532040 0.00163367
532228 0.00154586
532604 0.00160957
532980 0.00188086
533205 0.00225450
533430 0.00316247
533543 0.00421805
533655 0.00651282
533712 0.00880895
533768 0.0129265
533824 0.0211112
533852 0.0282405
533881 0.0387756
533964 0.0785508
534006 0.0646231
534048 0.0411049
534078 0.0290216
534109 0.0211143
534139 0.0159279
534170 0.0124372
534231 0.00827115
534292 0.00601578
534353 0.00467151
534414 0.00380857
534536 0.00280303
534780 0.00191955
535024 0.00152926
535512 0.00115023
536000 0.000941803
537171 0.000668878
538342 0.000585233
538928 0.000642158
539220 0.000727784
539513 0.000897481
539806 0.00125737
539952 0.00159590
540099 0.00216342
540245 0.00321254
540318 0.00410013
540391 0.00545120
540465 0.00763405
540538 0.0114325
540611 0.0186339
540648 0.0246267
540684 0.0330945
540744 0.0528545
540805 0.0662910
540865 0.0533502
540925 0.0335113
540968 0.0237923
541010 0.0173109
541053 0.0129930
541095 0.0100539
541180 0.00648698
541264 0.00453253
541349 0.00335805
541434 0.00260341
541603 0.00172751
541773 0.00126069
541942 0.000984787
542281 0.000696730
542620 0.000580940
542959 0.000602840
543298 0.00111316
543383 0.00164470
543468 0.00302453
543510 0.00471510
543552 0.00862294
543574 0.0128314
543595 0.0210656
543616 0.0399152
543627 0.0589086
543637 0.0902861
543649 0.144431
543661 0.180064
543673 0.143905
543685 0.0902521
543699 0.0513130
543713 0.0316911
543727 0.0211644
543741 0.0150432
543769 0.00869240
543797 0.00567706
543853 0.00302166
543909 0.00192744
544021 0.00105207
544133 0.000714904
544582 0.000350650
545030 0.000265816
545478 0.000228366
546375 0.000193534
546823 0.000186841
547047 0.000194271
547159 0.000236187
547215 0.000406867
547243 0.00107510
547257 0.00361919
547264 0.0128341
547268 0.0431355
547271 1.21432
547272 2.42366
547272 1.20764
547277 0.0303740
547281 0.00882264
547290 0.00249285
547307 0.000776122
547341 0.000328764
547410 0.000214046
547548 0.000184089
547823 0.000175280
548374 0.000173429
548925 0.000180855
549200 0.000203726
549338 0.000284728
549407 0.000597454
549441 0.00181076
549458 0.00640380
549467 0.0228797
549471 0.0760740
549473 0.224760
549475 1.82800
549476 3.69312
549477 1.86472
549479 0.259394
549481 0.0897434
549485 0.0273564
549493 0.00759813
549508 0.00211968
549540 0.000678083
549603 0.000309663
549729 0.000218847
549982 0.000202623
550487 0.000219132
550992 0.000257207
551497 0.000329813
552001 0.000483936
552254 0.000633293
552506 0.000895140
552759 0.00141713
552885 0.00189689
553011 0.00269501
553138 0.00416562
553201 0.00540898
553264 0.00730438
553327 0.0103759
553390 0.0157480
553453 0.0260168
553485 0.0346468
553516 0.0469190
553567 0.0751081
553618 0.0941193
553670 0.0755162
553721 0.0472915
553761 0.0322555
553801 0.0227151
553841 0.0166107
553880 0.0125779
553960 0.00785023
554040 0.00534306
554120 0.00386841
554200 0.00293518
554359 0.00186794
554519 0.00130574
554679 0.000974645
554998 0.000621055
555318 0.000446345
555637 0.000347695
556276 0.000246708
557553 0.000175425
558830 0.000158281
560108 0.000168434
561385 0.000224483
562663 0.000517590
562982 0.000785886
563301 0.00143884
563461 0.00218682
563541 0.00281893
563621 0.00378028
563701 0.00533899
563780 0.00806190
563860 0.0132762
563900 0.0176695
563940 0.0239827
564068 0.0494848
564131 0.0407411
564195 0.0257013
564246 0.0174393
564296 0.0122126
564347 0.00889901
564397 0.00673288
564499 0.00421970
564600 0.00290339
564701 0.00214226
564802 0.00167104
565004 0.00116992
565206 0.000993751
565408 0.00113934
565611 0.00259320
565712 0.00772188
565762 0.0220460
565788 0.0515488
565800 0.0919576
565807 0.129169
565813 0.186544
565830 0.357547
565838 0.276901
565847 0.171979
565855 0.107182
565864 0.0703311
565880 0.0357347
565897 0.0213063
565914 0.0141107
565948 0.00753643
565981 0.00473546
566048 0.00245167
566115 0.00156146
566250 0.000869614
566384 0.000605496
566653 0.000397333
566922 0.000314547
567459 0.000249746
567996 0.000233949
568534 0.000250350
569071 0.000329066
569608 0.000758162
569743 0.00118178
569877 0.00231974
569944 0.00379744
570011 0.00755083
570045 0.0120895
570079 0.0224810
570095 0.0335091
570112 0.0547610
570129 0.102258
570137 0.149020
570146 0.224720
570156 0.362399
570165 0.461808
570175 0.376420
570185 0.236834
570191 0.171712
570198 0.127459
570210 0.0756919
570223 0.0491895
570236 0.0342648
570261 0.0191834
570286 0.0122454
570337 0.00625595
570387 0.00383343
570589 0.00121474
570992 0.000508117
571800 0.000445466
572607 0.00100964
572809 0.00152465
573011 0.00271059
573112 0.00397413
573213 0.00641855
573263 0.00856885
573314 0.0119129
573364 0.0173558
573415 0.0263051
573473 0.0420738
573532 0.0529509
573591 0.0427367
573649 0.0268478
573712 0.0160672
573774 0.0102671
573837 0.00702499
573900 0.00508719
573962 0.00385278
574025 0.00302685
574150 0.00203001
574275 0.00147814
574401 0.00114373
574651 0.000779877
574902 0.000601383
575152 0.000506133
575653 0.000432262
576655 0.000579685
576905 0.000759240
577156 0.00122190
577406 0.00325872
577469 0.00499098
577531 0.00890358
577563 0.0129965
577594 0.0207460
577625 0.0375298
577641 0.0535228
577657 0.0786213
577696 0.154066
577716 0.121624
577736 0.0759261
577755 0.0478510
577774 0.0318400
577793 0.0223668
577812 0.0165181
577850 0.0100530
577887 0.00681414
577963 0.00385635
578039 0.00261055
578190 0.00163422
578342 0.00130694
578645 0.00121024
578948 0.00144182
579251 0.00200353
579554 0.00321686
579706 0.00434889
579857 0.00620404
580009 0.00941678
580160 0.0151342
580313 0.0241296
580465 0.0302859
580618 0.0243998
580771 0.0153208
580874 0.0110389
580977 0.00813522
581182 0.00481033
581388 0.00314448
581593 0.00221977
581799 0.00166173
582004 0.00130294
582415 0.000893774
582826 0.000696059
583237 0.000634807
583648 0.000883073
583854 0.00201372
583956 0.00595290
584008 0.0177829
584033 0.0455142
584046 0.0903484
584053 0.138534
584059 0.226144
584072 0.453276
584078 0.363770
584085 0.227612
584095 0.110149
584105 0.0611750
584124 0.0261451
584144 0.0143537
584164 0.00914160
584203 0.00476458
584243 0.00303516
584322 0.00171131
584401 0.00124021
584559 0.000963416
584716 0.00101392
585032 0.00240355
585111 0.00380148
585190 0.00734015
585230 0.0115660
585269 0.0210392
585289 0.0308585
585309 0.0490306
585328 0.0870540
585338 0.121964
585348 0.174388
585362 0.276038
585375 0.329358
585389 0.252030
585402 0.156226
585411 0.115331
585419 0.0871082
585436 0.0532598
585452 0.0353581
585469 0.0250254
585502 0.0143409
585535 0.00930836
585602 0.00489001
585668 0.00307642
585801 0.00165393
585934 0.00115416
586200 0.00119043
586333 0.00281289
586400 0.00870720
586433 0.0265007
586450 0.0679270
586458 0.134780
586466 0.334216
586471 0.534282
586475 0.669921
586479 0.536759
586483 0.336151
586488 0.183182
586494 0.109673
586504 0.0498452
586526 0.0180054
586568 0.00568723
586654 0.00181139
586824 0.000693960
587166 0.000362010
587849 0.000246333
589214 0.000219928
589897 0.000249945
590579 0.000355112
591262 0.000889116
591433 0.00137914
591603 0.00257089
591689 0.00393095
591774 0.00680119
591817 0.00958038
591859 0.0143660
591902 0.0233628
591923 0.0307644
591945 0.0411881
592016 0.0834843
592052 0.0676300
592088 0.0424880
592116 0.0291457
592143 0.0206188
592171 0.0151140
592198 0.0114780
592253 0.00719677
592309 0.00491686
592364 0.00357544
592419 0.00272461
592529 0.00175178
592639 0.00123890
592749 0.000937070
592969 0.000614632
593190 0.000455668
593410 0.000366190
593851 0.000275405
594291 0.000234141
594732 0.000213917
595613 0.000203247
596494 0.000220458
597376 0.000289302
597816 0.000384849
598257 0.000640142
598698 0.00178559
598808 0.00275330
598918 0.00490047
598973 0.00710125
599028 0.0111630
599056 0.0145697
599083 0.0196108
599111 0.0273022
599138 0.0390817
599213 0.0791273
599232 0.0750114
599250 0.0641086
599288 0.0402616
599315 0.0280154
599343 0.0200291
599371 0.0148178
599398 0.0113338
599454 0.00717524
599509 0.00493895
599565 0.00361079
599620 0.00276560
599731 0.00179300
599841 0.00127877
599952 0.000975314
600173 0.000651245
600395 0.000491949
600616 0.000402911
601059 0.000314271
601945 0.000260013
602830 0.000262651
603334 0.000286019
603837 0.000352402
604089 0.000439158
604341 0.000669922
604467 0.000971585
604593 0.00175831
604656 0.00274426
604718 0.00512177
604750 0.00781825
604781 0.0134435
604797 0.0188657
604813 0.0280689
604829 0.0450260
604844 0.0778765
604858 0.124658
604872 0.157315
604885 0.127337
604899 0.0799777
604911 0.0515152
604924 0.0347600
604936 0.0245779
604948 0.0182065
604973 0.0110446
604998 0.00741604
605047 0.00404441
605096 0.00259393
605195 0.00140862
605294 0.000950116
605491 0.000606343
605688 0.000488481
606083 0.000426883
606477 0.000448129
606872 0.000532221
607069 0.000611803
607266 0.000738139
607463 0.000951123
607661 0.00134279
607759 0.00166939
607858 0.00215154
607956 0.00288215
608055 0.00398895
608192 0.00618981
608328 0.00759804
608465 0.00608877
608602 0.00391021
608735 0.00255551
608868 0.00178680
609001 0.00133937
609134 0.00106489
609400 0.000767830
609667 0.000624602
610199 0.000507388
610731 0.000477492
611796 0.000542363
612328 0.000672237
612594 0.000804761
612860 0.00104701
613078 0.00143058
613296 0.00224512
613405 0.00303732
613513 0.00441338
613622 0.00701638
613731 0.0122350
613822 0.0193610
613912 0.0241256
614002 0.0193950
614092 0.0122718
614169 0.00823543
614245 0.00576838
614322 0.00423906
614398 0.00325531
614551 0.00213104
614704 0.00154845
614857 0.00121114
615009 0.000999707
615315 0.000760027
615927 0.000560698
616538 0.000481035
617761 0.000426783
618372 0.000476855
618678 0.000742816
618831 0.00176698
618907 0.00535971
618946 0.0163895
618965 0.0431563
618974 0.0890526
618979 0.140874
618984 0.236949
618988 0.375569
618993 0.460785
619002 0.224367
619009 0.105993
619016 0.0581273
619030 0.0245827
619059 0.00850978
619116 0.00274120
619231 0.00100370
619460 0.000522943
619919 0.000391183
620835 0.000361189
621752 0.000460110
621981 0.000575308
622211 0.000882704
622325 0.00126585
622440 0.00217256
622497 0.00316996
622554 0.00517747
622583 0.00702070
622612 0.0100087
622640 0.0151465
622669 0.0242231
622698 0.0386582
622727 0.0484283
622756 0.0389459
622785 0.0244899
622812 0.0158870
622838 0.0107924
622864 0.00770240
622890 0.00575607
622945 0.00349216
623000 0.00237082
623110 0.00135458
623220 0.000924402
623330 0.000703379
623550 0.000493210
623769 0.000398770
624649 0.000280167
626407 0.000237971
627286 0.000245632
628166 0.000295941
628605 0.000372989
628825 0.000449150
629045 0.000583601
629265 0.000851870
629375 0.00109799
629485 0.00150588
629594 0.00225164
629649 0.00287855
629704 0.00382514
629759 0.00534532
629814 0.00795713
629869 0.0128391
629924 0.0224173
629971 0.0357745
630018 0.0446111
630065 0.0356708
630112 0.0223625
630154 0.0145285
630196 0.00986930
630238 0.00703868
630279 0.00524841
630363 0.00323237
630447 0.00220311
630530 0.00161226
630614 0.00124411
630781 0.000830113
630949 0.000615419
631116 0.000490480
631451 0.000359045
632120 0.000263571
632790 0.000240726
634128 0.000335270
634463 0.000437747
634630 0.000528085
634798 0.000669899
634965 0.000908403
635132 0.00134677
635216 0.00171178
635300 0.00224956
635383 0.00306337
635467 0.00429055
635702 0.00831737
635819 0.00660329
635936 0.00417552
636018 0.00300639
636100 0.00222818
636264 0.00135383
636428 0.000924374
636592 0.000690142
636755 0.000551604
636919 0.000465412
637247 0.000376648
637575 0.000354802
637902 0.000407905
638230 0.000777184
638394 0.00204411
638435 0.00315222
638476 0.00570602
638496 0.00845271
638517 0.0138229
638537 0.0261096
638548 0.0384107
638558 0.0589342
638569 0.0942706
638581 0.117725
638593 0.0942847
638604 0.0592037
638618 0.0330902
638632 0.0201597
638660 0.00948956
638688 0.00549759
638717 0.00362329
638773 0.00199081
638829 0.00132897
639054 0.000642559
639279 0.000568162
639504 0.000649848
639729 0.000895412
639841 0.00113441
639954 0.00153392
640066 0.00226332
640123 0.00287235
640179 0.00378475
640235 0.00523358
640291 0.00768278
640348 0.0121415
640404 0.0206144
640454 0.0328158
640505 0.0407927
640556 0.0325551
640606 0.0204271
640640 0.0147225
640674 0.0108731
640743 0.00647515
640811 0.00427598
640879 0.00306523
640947 0.00234283
641016 0.00188985
641152 0.00140977
641289 0.00124575
641425 0.00131389
641562 0.00168979
641630 0.00207301
641698 0.00266267
641904 0.00492711
642007 0.00404136
642110 0.00262676
642185 0.00190297
642261 0.00142571
642411 0.000895610
642561 0.000635711
642712 0.000492494
643013 0.000351863
643314 0.000296235
643615 0.000291360
643915 0.000367987
644216 0.000873981
644367 0.00269674
644404 0.00434177
644442 0.00827428
644461 0.0126638
644480 0.0216726
644498 0.0441123
644508 0.0689307
644517 0.114372
644526 0.182221
644535 0.222427
644544 0.174499
644553 0.108336
644561 0.0733951
644568 0.0512472
644582 0.0281781
644597 0.0174654
