Br-79(n,g) ENDF/B-VII.1
2229.92 7.15534
2230.00 8.88812
2230.08 7.11807
2230.16 4.50600
2230.22 3.17050
2230.27 2.29916
2230.39 1.34628
2230.51 0.889377
2230.62 0.642130
2230.85 0.400585
2231.08 0.291600
2231.55 0.197391
2232.01 0.158190
2232.94 0.124539
2233.87 0.109177
2237.57 0.0841892
2244.99 0.0704069
2248.70 0.0748853
2250.55 0.0828532
2252.41 0.0994874
2254.26 0.137063
2255.19 0.174870
2256.11 0.243348
2257.04 0.386211
2257.50 0.524223
2257.97 0.765731
2258.43 1.24922
2258.66 1.69566
2258.89 2.43795
2259.13 3.81882
2259.24 4.99596
2259.36 6.78489
2259.47 9.73348
2259.59 14.9664
2259.71 25.1862
2259.76 33.9299
2259.82 46.3295
2259.87 59.2495
2259.91 73.9939
2260.00 92.3913
2260.09 73.9902
2260.18 46.3252
2260.28 27.5510
2260.37 17.5526
2260.47 11.9032
2260.57 8.56060
2260.66 6.40968
2260.76 4.98152
2260.95 3.25076
2261.14 2.28356
2261.34 1.69637
2261.72 1.04625
2262.11 0.714530
2262.49 0.523865
2263.26 0.323982
2264.03 0.226836
2264.80 0.172616
2266.34 0.117532
2267.88 0.0918987
2269.42 0.0784722
2272.51 0.0678500
2275.59 0.0701328
2277.13 0.0771740
2278.67 0.0921523
2280.21 0.125818
2280.98 0.159428
2281.75 0.219923
2282.52 0.345385
2282.90 0.465442
2283.29 0.674390
2283.67 1.08687
2283.87 1.46395
2284.06 2.08229
2284.25 3.21124
2284.35 4.14850
2284.44 5.55584
2284.54 7.81912
2284.64 11.6332
2284.73 18.6156
2284.78 24.2379
2284.83 32.0017
2284.87 41.0361
2284.92 51.3731
2285.00 64.1185
2285.09 51.1304
2285.17 31.9990
2285.22 23.5594
2285.28 17.6586
2285.38 10.6477
2285.49 6.99316
2285.59 4.92388
2285.70 3.63422
2285.81 2.79617
2286.02 1.79958
2286.23 1.25605
2286.44 0.931084
2286.86 0.577192
2287.28 0.398887
2287.71 0.297202
2288.55 0.191360
2289.40 0.140459
2290.24 0.112256
2291.93 0.0840441
2295.31 0.0649937
2298.69 0.0605726
2305.45 0.0653317
2312.21 0.0826794
2318.97 0.122262
2322.34 0.161116
2325.72 0.230064
2329.10 0.370987
2330.79 0.504891
2332.48 0.736626
2334.17 1.19228
2335.02 1.60627
2335.86 2.28614
2336.71 3.51832
2337.13 4.54503
2337.55 6.08092
2337.97 8.51990
2338.40 12.6387
2338.82 20.1332
2339.03 26.1331
2339.24 34.3786
2339.62 54.9699
2340.00 68.6875
2340.38 54.9512
2340.76 34.3617
2341.20 19.7671
2341.63 12.2704
2342.07 8.20615
2342.51 5.83611
2342.94 4.34790
2343.38 3.36354
2344.25 2.18672
2345.13 1.54207
2346.00 1.15330
2347.74 0.731743
2349.49 0.524165
2351.23 0.411835
2354.73 0.319403
2358.22 0.331269
2359.96 0.381554
2361.71 0.487890
2363.45 0.720480
2364.33 0.946537
2365.20 1.34239
2366.07 2.13405
2366.51 2.86758
2366.95 4.09659
2367.38 6.40216
2367.60 8.38482
2367.82 11.4656
2368.04 16.5972
2368.25 25.9489
2368.36 33.6739
2368.47 45.0007
2368.58 62.0088
2368.69 87.5442
2368.85 139.920
2369.00 174.830
2369.16 139.913
2369.31 87.5463
2369.47 52.8778
2369.63 34.0455
2369.80 23.3240
2369.96 16.9006
2370.12 12.7623
2370.28 9.99304
2370.60 6.63200
2370.92 4.75934
2371.25 3.62333
2371.89 2.39470
2372.54 1.80416
2373.18 1.50895
2374.47 1.37075
2375.76 1.70540
2376.41 2.14259
2377.05 2.94964
2377.70 4.56227
2378.02 6.01303
2378.35 8.34308
2378.51 10.0855
2378.67 12.4280
2378.83 15.6897
2378.99 20.3930
2379.15 27.5124
2379.31 38.6552
2379.47 56.9680
2379.64 87.5235
2379.82 140.062
2380.00 174.822
2380.18 139.727
2380.37 87.4839
2380.50 60.5590
2380.64 43.1243
2380.78 31.7974
2380.91 24.2689
2381.19 15.2868
2381.46 10.4489
2381.73 7.57958
2382.00 5.74854
2382.55 3.63973
2383.10 2.51906
2383.64 1.85597
2384.74 1.14116
2385.83 0.783101
2386.92 0.578116
2389.11 0.363132
2391.29 0.258779
2393.48 0.203528
2395.66 0.192112
2396.21 0.210079
2396.75 0.268050
2397.03 0.343451
2397.30 0.521609
2397.44 0.715044
2397.57 1.09033
2397.64 1.42824
2397.71 1.95193
2397.78 2.80886
2397.84 4.23104
2397.92 6.69407
2398.00 8.33724
2398.08 6.69239
2398.16 4.22784
2398.22 2.86985
2398.28 2.03654
2398.41 1.16600
2398.54 0.766222
2398.66 0.555343
2398.91 0.352868
2399.17 0.263012
2399.67 0.185920
2400.18 0.153492
2401.19 0.124857
2402.20 0.111066
2406.24 0.0867452
2414.31 0.0692368
2422.39 0.0647395
2430.47 0.0679469
2438.55 0.0800449
2446.63 0.110915
2450.67 0.145478
2454.71 0.221364
2456.73 0.304279
2457.74 0.375036
2458.75 0.488059
2459.76 0.694952
2460.26 0.876707
2460.77 1.17520
2461.27 1.73492
2461.52 2.23129
2461.78 3.03350
2462.03 4.48144
2462.15 5.68135
2462.28 7.48547
2462.41 10.3622
2462.53 15.2912
2462.60 19.1258
2462.66 24.4481
2462.72 31.9291
2462.78 42.3774
2462.89 67.3827
2463.00 84.0518
2463.11 67.4370
2463.22 42.4903
2463.29 31.1180
2463.36 23.2970
2463.50 14.2515
2463.64 9.61698
2463.77 7.05390
2463.91 5.50571
2464.05 4.53435
2464.33 3.47407
2464.61 3.02308
2464.89 2.89741
2465.45 3.29515
2465.73 3.82531
2466.01 4.67209
2466.29 6.01420
2466.56 8.21924
2466.70 9.87494
2466.84 12.1019
2466.98 15.2281
2467.12 19.7020
2467.26 26.4619
2467.40 36.9854
2467.54 54.3289
2467.68 82.8887
2467.84 132.440
2468.00 165.463
2468.16 132.404
2468.32 82.8342
2468.50 48.7794
2468.67 30.7565
2468.85 20.8067
2469.02 14.9068
2469.20 11.1720
2469.38 8.67596
2469.73 5.66940
2470.08 4.00505
2470.43 2.99141
2471.14 1.87419
2471.84 1.30569
2472.54 0.978243
2473.95 0.636958
2475.36 0.474303
2476.77 0.387354
2479.58 0.311334
2482.40 0.295652
2485.21 0.316534
2488.03 0.396190
2488.73 0.450001
2489.43 0.570145
2489.79 0.709210
2490.14 1.03213
2490.31 1.39037
2490.49 2.13040
2490.58 2.83133
2490.67 4.01562
2490.75 6.16804
2490.84 10.1904
2490.88 12.9537
2490.92 16.1129
2491.00 20.0015
2491.08 16.0387
2491.16 10.2002
2491.22 7.29346
2491.27 5.40248
2491.38 3.28820
2491.50 2.24638
2491.61 1.68319
2491.83 1.13010
2492.06 0.884483
2492.51 0.687220
2492.96 0.621259
2494.76 0.632365
2496.55 0.769821
2498.35 1.01686
2500.15 1.48305
2501.05 1.89585
2501.95 2.57422
2502.40 3.09826
2502.85 3.83881
2503.30 4.94706
2503.75 6.71543
2504.20 9.82460
2504.42 12.3442
2504.65 16.0156
2504.87 21.6814
2505.10 30.8988
2505.32 46.7869
2505.55 74.7828
2505.77 119.035
2506.00 148.374
2506.23 118.923
2506.46 74.9944
2506.68 46.7530
2506.91 30.9933
2507.14 21.9558
2507.37 16.4923
2507.82 10.6320
2508.28 7.86797
2508.73 6.44717
2509.19 5.72217
2510.10 5.37584
2511.01 5.96329
2511.92 7.41701
2512.83 10.0444
2513.74 14.4287
2514.87 22.6366
2516.00 28.0941
2517.13 22.4712
2518.26 14.1005
2519.20 9.42596
2520.14 6.53873
2521.09 4.73560
2522.03 3.56621
2523.91 2.21682
2525.79 1.50980
2527.68 1.09687
2529.56 0.836210
2533.33 0.539184
2537.09 0.384136
2540.86 0.294860
2548.39 0.208547
2555.93 0.188780
2559.69 0.202044
2563.46 0.241318
2567.23 0.337095
2569.11 0.433905
2570.99 0.607422
2572.88 0.962959
2573.82 1.29977
2574.76 1.87902
2575.70 3.00698
2576.17 4.02028
2576.64 5.66199
2577.11 8.58441
2577.35 10.9758
2577.58 14.4789
2577.82 19.9094
2578.06 28.7347
2578.29 43.9732
2578.53 71.0188
2578.76 113.632
2579.00 141.872
2579.24 113.425
2579.48 71.0080
2579.71 43.8875
2579.95 28.6471
2580.18 19.8402
2580.42 14.4670
2580.65 10.9711
2580.89 8.59769
2581.36 5.70058
2581.83 4.07289
2582.30 3.07888
2583.25 1.98663
2584.19 1.44697
2585.13 1.15909
2587.02 0.950566
2588.90 1.07206
2589.85 1.29737
2590.79 1.74026
2591.73 2.66092
2592.20 3.51309
2592.68 4.91802
2592.91 5.98831
2593.15 7.46632
2593.38 9.58036
2593.62 12.7204
2593.85 17.6771
2594.09 25.9343
2594.21 32.2285
2594.33 40.7780
2594.44 52.4907
2594.56 68.2493
2594.78 109.088
2595.00 136.303
2595.22 109.062
2595.44 68.2155
2595.63 45.0657
2595.81 30.9851
2596.00 22.2601
2596.19 16.6350
2596.56 10.2039
2596.93 6.86486
2597.30 4.93065
2597.67 3.71610
2598.42 2.33822
2599.16 1.61686
2599.91 1.19248
2601.39 0.737706
2602.88 0.510688
2604.37 0.380355
2607.35 0.242597
2610.32 0.173958
2613.30 0.134246
2619.25 0.0916747
2625.20 0.0701871
2631.15 0.0578785
2643.06 0.0460294
2654.96 0.0438332
2666.87 0.0525403
2672.82 0.0667334
2675.80 0.0803930
2678.77 0.104097
2681.75 0.151557
2683.24 0.196410
2684.72 0.274747
2686.21 0.433167
2686.96 0.583044
2687.70 0.842277
2688.44 1.35200
2688.82 1.81589
2689.19 2.58073
2689.56 3.97141
2689.75 5.13376
2689.93 6.88475
2690.12 9.67641
2690.30 14.4462
2690.49 23.2519
2690.58 30.3979
2690.68 40.3246
2690.76 51.7226
2690.84 64.5919
2691.00 80.6552
2691.16 64.4305
2691.33 40.3235
2691.47 26.2599
2691.61 17.8258
2691.75 12.6902
2691.90 9.44144
2692.18 5.74662
2692.47 3.85967
2692.75 2.77280
2693.04 2.09803
2693.61 1.33890
2694.18 0.948274
2694.75 0.723735
2695.89 0.495465
2697.04 0.397213
2698.18 0.358383
2700.46 0.381096
2701.60 0.438592
2702.74 0.540259
2703.89 0.715665
2705.03 1.03452
2706.17 1.68483
2706.74 2.29208
2707.31 3.31660
2707.60 4.11558
2707.88 5.24036
2708.17 6.90470
2708.45 9.48556
2708.74 13.8065
2708.88 17.1178
2709.03 21.6656
2709.17 28.1879
2709.31 37.6870
2709.45 52.0580
2709.60 73.4880
2709.80 117.662
2710.00 146.909
2710.20 117.412
2710.41 73.4687
2710.55 51.6739
2710.69 37.3490
2710.84 27.7947
2710.98 21.3530
2711.27 13.5597
2711.56 9.30434
2711.85 6.75859
2712.14 5.12479
2712.72 3.23406
2713.30 2.22730
2713.87 1.62988
2715.03 0.987365
2716.19 0.668051
2717.34 0.487091
2718.50 0.375274
2719.65 0.302147
2721.96 0.219190
2724.28 0.190127
2725.43 0.201826
2726.01 0.222905
2726.59 0.267218
2727.17 0.367029
2727.46 0.466395
2727.74 0.643492
2728.03 1.00250
2728.18 1.33909
2728.32 1.90371
2728.47 2.97450
2728.54 3.89570
2728.61 5.33135
2728.68 7.73132
2728.76 12.1269
2728.79 15.7754
2728.83 21.1494
2728.86 29.2648
2728.90 41.5289
2728.95 66.7054
2729.00 83.0750
2729.05 66.1762
2729.10 41.5256
2729.16 23.4827
2729.22 14.4011
2729.28 9.56840
2729.34 6.81000
2729.40 5.05904
2729.46 3.90490
2729.58 2.54219
2729.70 1.79036
2729.82 1.34010
2730.06 0.845089
2730.30 0.594796
2730.54 0.450867
2731.01 0.299857
2731.49 0.225959
2731.97 0.184047
2732.93 0.140156
2734.84 0.105970
2736.75 0.0932029
2740.57 0.0874754
2744.39 0.0970185
2748.22 0.127665
2750.13 0.159507
2752.04 0.216535
2753.95 0.333240
2754.91 0.444323
2755.86 0.637634
2756.82 1.02389
2757.30 1.38237
2757.78 1.98756
2758.25 3.13069
2758.49 4.12613
2758.73 5.69105
2758.97 8.34208
2759.21 13.2998
2759.33 17.5261
2759.45 23.8296
2759.57 33.5847
2759.63 40.4228
2759.69 48.7472
2759.77 62.5305
2759.84 78.0879
2760.00 97.5093
2760.08 91.6612
2760.16 77.8886
2760.31 48.7527
2760.47 29.6472
2760.64 19.1335
2760.80 13.1553
2760.96 9.53761
2761.12 7.21550
2761.28 5.64876
2761.60 3.75052
2761.92 2.69082
2762.24 2.04875
2762.89 1.35097
2763.53 1.01522
2764.17 0.847066
2765.46 0.766728
2766.75 0.951321
2767.39 1.19279
2768.03 1.63646
2768.68 2.51536
2769.00 3.29845
2769.32 4.54317
2769.64 6.69229
2769.80 8.38829
2769.96 10.7831
2770.12 14.3345
2770.28 19.7856
2770.45 28.4582
2770.61 42.2640
2770.80 67.6215
2771.00 84.4071
2771.20 67.4695
2771.40 42.2427
2771.55 28.8444
2771.70 20.3600
2771.86 14.9142
2772.01 11.3066
2772.32 7.05839
2772.62 4.80375
2772.93 3.47183
2773.23 2.62895
2773.85 1.66079
2774.46 1.14912
2775.07 0.846382
2776.30 0.520756
2777.52 0.357684
2778.75 0.264155
2781.20 0.165788
2783.65 0.117264
2786.10 0.0895658
2791.01 0.0604556
2795.91 0.0461619
2800.81 0.0381301
2810.62 0.0302487
2820.43 0.0274307
2830.23 0.0275415
2840.04 0.0313864
2844.94 0.0401850
2846.17 0.0475311
2847.39 0.0663976
2848.00 0.0906111
2848.62 0.152647
2848.92 0.228983
2849.23 0.407809
2849.38 0.603527
2849.54 0.995602
2849.61 1.35607
2849.69 1.93203
2849.77 2.93004
2849.84 4.65505
2849.92 7.41992
2850.00 9.25996
2850.08 7.41983
2850.16 4.65502
2850.25 2.73523
2850.33 1.72621
2850.42 1.17225
2850.51 0.845112
2850.69 0.501082
2850.86 0.336527
2851.21 0.189715
2851.56 0.129102
2852.27 0.0809548
2852.97 0.0629829
2855.78 0.0467407
2861.40 0.0499601
2867.03 0.0626686
2872.65 0.0868181
2878.27 0.137271
2881.08 0.185932
2883.90 0.271540
2886.71 0.444404
2888.11 0.606248
2889.52 0.881298
2890.92 1.40631
2891.63 1.86789
2892.33 2.59919
2893.03 3.85605
2893.38 4.84816
2893.74 6.25471
2894.09 8.33577
2894.44 11.5220
2894.79 16.5917
2895.14 24.7294
2895.57 39.5452
2896.00 49.4157
2896.43 39.5325
2896.86 24.7180
2897.33 14.6349
2897.79 9.26640
2898.26 6.28286
2898.73 4.50590
2899.19 3.37593
2899.66 2.62140
2900.59 1.71155
2901.52 1.20770
2902.46 0.902012
2904.32 0.567558
2906.18 0.400746
2908.05 0.308617
2911.78 0.226943
2915.51 0.222056
2917.37 0.250100
2919.24 0.316062
2921.10 0.468240
2922.03 0.620112
2922.97 0.890953
2923.90 1.44184
2924.37 1.95732
2924.83 2.83166
2925.30 4.48890
2925.53 5.93448
2925.76 8.20882
2926.00 12.0632
2926.11 15.0765
2926.23 19.2716
2926.35 25.4159
2926.46 34.5750
2926.58 48.8952
2926.70 70.9906
2926.85 113.683
2927.00 141.891
2927.15 113.374
2927.31 70.9790
2927.42 49.0376
2927.53 34.9576
2927.65 25.7295
2927.76 19.6139
2927.99 12.3243
2928.22 8.41871
2928.45 6.09372
2928.68 4.61279
2929.14 2.91413
2929.59 2.01361
2930.05 1.48291
2930.97 0.914196
2931.88 0.633318
2932.80 0.475175
2934.62 0.315252
2936.45 0.243657
2938.28 0.210410
2941.94 0.202223
2945.60 0.260166
2947.43 0.331142
2949.26 0.464098
2951.09 0.743033
2952.01 1.01043
2952.92 1.47419
2953.84 2.38681
2954.29 3.21616
2954.75 4.57467
2954.98 5.60726
2955.21 7.03248
2955.44 9.07179
2955.67 12.1043
2955.89 16.9038
2956.12 24.9302
2956.24 31.1055
2956.35 39.4511
2956.47 50.9184
2956.58 66.5515
2956.79 106.550
2957.00 133.050
2957.21 106.336
2957.42 66.5422
2957.61 42.6823
2957.80 28.6873
2958.00 20.2370
2958.19 14.9444
2958.57 9.01530
2958.95 6.01289
2959.34 4.29578
2959.72 3.23155
2960.48 2.04590
2961.25 1.44240
2962.01 1.10441
2963.55 0.796862
2965.08 0.765637
2965.84 0.856145
2966.61 1.07160
2967.37 1.55336
2967.76 2.01144
2968.14 2.77777
2968.52 4.19055
2968.71 5.37498
2968.90 7.16378
2969.10 10.0409
2969.29 14.9484
2969.48 24.0312
2969.57 31.4622
2969.67 41.6889
2969.83 66.5787
2970.00 83.1625
2970.17 66.5653
2970.33 41.6680
2970.49 26.0612
2970.65 17.2080
2970.81 12.0185
2970.97 8.80732
2971.29 5.27878
2971.61 3.51286
2971.93 2.51277
2972.25 1.89394
2972.89 1.20074
2973.53 0.840966
2974.17 0.630548
2975.45 0.405090
2976.74 0.292138
2978.02 0.227340
2980.58 0.160706
2983.14 0.134550
2985.70 0.141826
2986.98 0.172864
2987.62 0.207079
2988.26 0.270457
2988.90 0.402622
2989.22 0.528418
2989.54 0.744658
2989.86 1.16201
2990.02 1.53272
2990.18 2.12696
2990.34 3.16151
2990.50 5.17870
2990.58 6.96522
2990.66 9.77073
2990.74 14.3718
2990.82 22.0288
2990.86 28.2402
2990.91 35.1745
2991.00 43.9260
2991.09 35.1730
2991.18 22.0268
2991.25 15.2877
2991.32 10.9123
2991.39 8.06355
2991.45 6.17880
2991.59 3.90129
2991.72 2.68273
2991.86 1.95426
2992.00 1.49297
2992.27 0.961203
2992.54 0.678371
2992.81 0.511817
2993.35 0.333270
2993.89 0.245498
2994.43 0.197110
2995.51 0.152538
2996.60 0.144694
2997.68 0.177845
2998.22 0.233948
2998.76 0.384272
2999.03 0.568939
2999.30 0.992359
2999.44 1.44686
2999.57 2.31921
2999.64 3.09031
2999.71 4.26988
2999.77 6.20479
2999.84 9.31853
2999.92 14.8705
3000.00 18.4995
3000.08 14.7964
3000.16 9.31835
3000.22 6.46458
3000.28 4.61845
3000.34 3.42055
3000.40 2.62048
3000.52 1.67301
3000.64 1.16769
3000.88 0.675253
3001.12 0.455641
3001.60 0.272923
3002.07 0.204008
3003.03 0.163196
3003.99 0.174359
3004.94 0.234711
3005.42 0.300623
3005.90 0.419796
3006.38 0.662143
3006.62 0.886602
3006.86 1.26231
3007.10 1.95902
3007.22 2.55559
3007.34 3.46360
3007.46 4.96202
3007.58 7.59658
3007.70 12.7836
3007.76 17.2315
3007.81 23.5584
3007.86 30.2345
3007.91 37.7054
3008.00 47.1528
3008.09 37.7033
3008.19 23.5555
3008.28 14.7199
3008.37 9.72688
3008.46 6.76740
3008.54 4.95769
3008.72 2.95680
3008.90 1.95678
3009.08 1.39140
3009.26 1.04229
3009.62 0.652643
3009.98 0.451949
3010.33 0.335247
3011.05 0.211734
3011.77 0.150959
3012.48 0.116479
3013.91 0.0805379
3015.35 0.0628611
3016.78 0.0527121
3019.64 0.0418060
3025.37 0.0328015
3031.09 0.0290668
3042.54 0.0264012
3054.00 0.0265519
3065.45 0.0287315
3076.90 0.0338567
3082.63 0.0390036
3088.35 0.0500782
3091.22 0.0631159
3092.65 0.0752853
3094.08 0.0965972
3095.51 0.140387
3096.23 0.182641
3096.94 0.257242
3097.66 0.409290
3098.02 0.552920
3098.37 0.799536
3098.73 1.27666
3098.91 1.70228
3099.09 2.38814
3099.27 3.59203
3099.45 5.97080
3099.54 8.12264
3099.63 11.5133
3099.72 17.1677
3099.76 21.4066
3099.81 26.7757
3099.85 34.3116
3099.90 42.9261
3100.00 53.5557
3100.05 50.3714
3100.10 42.7486
3100.20 26.7740
3100.26 19.3795
3100.32 14.3175
3100.45 8.48988
3100.58 5.50267
3100.71 3.84014
3100.83 2.81908
3100.96 2.16065
3101.22 1.38566
3101.47 0.968286
3101.73 0.718850
3102.24 0.448969
3102.75 0.314183
3103.26 0.237553
3104.27 0.158625
3105.29 0.121218
3106.31 0.100989
3108.35 0.0818171
3112.43 0.0720127
3116.51 0.0739643
3124.67 0.0919575
3132.82 0.129415
3140.98 0.207877
3145.06 0.282886
3149.14 0.413464
3153.22 0.672839
3155.26 0.911471
3157.29 1.30988
3158.31 1.61753
3159.33 2.04867
3160.35 2.67951
3161.37 3.64933
3162.39 5.24412
3163.41 8.08786
3163.92 10.3904
3164.43 13.7012
3164.94 18.5540
3165.45 25.6293
3166.23 40.9744
3167.00 51.1925
3167.78 40.9523
3168.55 25.6101
3169.35 15.5557
3170.15 10.0301
3170.95 6.88444
3171.74 4.98347
3172.54 3.76167
3173.34 2.93825
3174.94 1.93760
3176.53 1.38002
3178.13 1.04068
3181.32 0.670290
3184.52 0.488909
3187.71 0.393521
3194.10 0.329086
3200.48 0.381976
3203.68 0.469297
3206.87 0.639025
3210.06 0.991563
3211.66 1.31937
3212.46 1.55500
3213.25 1.86495
3214.05 2.28376
3214.85 2.86590
3215.65 3.70691
3216.45 4.97964
3217.25 7.02346
3217.65 8.52796
3218.04 10.5384
3218.44 13.2810
3218.84 17.0950
3219.24 22.4648
3219.64 29.9735
3220.32 47.8113
3221.00 59.6472
3221.69 47.6455
3222.37 29.7278
3222.99 19.1484
3223.60 12.8885
3224.22 9.11674
3224.84 6.73865
3226.07 4.07012
3227.30 2.71233
3228.54 1.93486
3229.77 1.45130
3232.24 0.907308
3234.70 0.624966
3237.17 0.460165
3242.10 0.285455
3247.04 0.200371
3251.97 0.154853
3256.90 0.139785
3258.14 0.148520
3259.37 0.182082
3259.99 0.230203
3260.60 0.357588
3260.91 0.515945
3261.22 0.886475
3261.37 1.28973
3261.53 2.09039
3261.60 2.81326
3261.68 3.97123
3261.76 5.92233
3261.84 9.28105
3261.92 14.8484
3262.00 18.5104
3262.08 14.7759
3262.17 9.27960
3262.26 5.30756
3262.36 3.31095
3262.46 2.22919
3262.55 1.60717
3262.74 0.957881
3262.94 0.650821
3263.32 0.378842
3263.71 0.266539
3264.48 0.176079
3265.25 0.140699
3266.79 0.112365
3268.33 0.100698
3274.50 0.0875113
3277.58 0.0896959
3280.67 0.103206
3282.21 0.123501
3282.98 0.143681
3283.75 0.179853
3284.52 0.254689
3284.91 0.326458
3285.29 0.451101
3285.68 0.698205
3285.87 0.923999
3286.06 1.29484
3286.26 1.97358
3286.35 2.53853
3286.45 3.38903
3286.54 4.76166
3286.64 7.08646
3286.74 11.3727
3286.83 19.6644
3286.87 25.1427
3286.92 31.4001
3287.00 39.2165
3287.08 31.3993
3287.17 19.6635
3287.25 12.6092
3287.32 8.46272
3287.40 5.97935
3287.48 4.41888
3287.63 2.67949
3287.78 1.79808
3287.94 1.29557
3288.09 0.983627
3288.40 0.634720
3288.71 0.453755
3289.02 0.348565
3289.63 0.237820
3290.25 0.183872
3290.86 0.153920
3292.09 0.124074
3294.55 0.104889
3297.01 0.102003
3301.94 0.112739
3306.86 0.140637
3311.78 0.199059
3314.24 0.253453
3316.71 0.346300
3319.17 0.529484
3320.40 0.700230
3321.63 0.993454
3322.86 1.57107
3323.47 2.10047
3323.78 2.48206
3324.09 2.98416
3324.40 3.66830
3324.71 4.63047
3324.86 5.26493
3325.01 6.04237
3325.17 7.00837
3325.32 8.21875
3325.47 9.78277
3325.63 11.8331
3325.78 14.5830
3325.94 18.3379
3326.09 23.6788
3326.24 31.4480
3326.40 42.9986
3326.55 60.0113
3326.78 95.8748
3327.00 119.780
3327.11 112.688
3327.23 95.8734
3327.45 60.0210
3327.70 35.1472
3327.95 22.1034
3328.20 14.9544
3328.45 10.7522
3328.70 8.09214
3328.95 6.32868
3329.46 4.21309
3329.96 3.05401
3330.46 2.36183
3331.46 1.62924
3332.46 1.29655
3333.47 1.15111
3335.47 1.16246
3337.48 1.51336
3338.48 1.87638
3339.48 2.46380
3340.48 3.45628
3341.49 5.25348
3341.99 6.72161
3342.49 8.83828
3342.99 11.9540
3343.49 16.5259
3344.25 26.3626
3345.00 32.9120
3345.76 26.3376
3346.51 16.4902
3347.16 10.8879
3347.80 7.47469
3348.45 5.36931
3349.09 4.01709
3350.38 2.47920
3351.67 1.69089
3352.96 1.25126
3354.25 1.02415
3354.89 1.00066
3355.54 1.12505
3355.86 1.34698
3356.18 1.91774
3356.34 2.55868
3356.51 3.84522
3356.59 5.01994
3356.67 6.87910
3356.75 10.0479
3356.83 15.4152
3356.91 24.3323
3357.00 30.1711
3357.09 24.2081
3357.17 15.3859
3357.26 9.56072
3357.35 6.34490
3357.44 4.51096
3357.53 3.40740
3357.71 2.20232
3357.88 1.60385
3358.06 1.26430
3358.24 1.05237
3358.59 0.809862
3359.30 0.598255
3360.01 0.509286
3360.72 0.475191
3361.42 0.506631
3361.78 0.583958
3362.13 0.797407
3362.31 1.04882
3362.49 1.58051
3362.58 2.09310
3362.66 2.95391
3362.75 4.54447
3362.84 7.54304
3362.92 11.9252
3363.00 14.8009
3363.08 11.8610
3363.16 7.53185
3363.24 4.60114
3363.33 3.02331
3363.41 2.14027
3363.50 1.61607
3363.67 1.04815
3363.84 0.771430
3364.18 0.518043
3364.51 0.407610
3365.19 0.310106
3365.87 0.265007
3368.58 0.191226
3374.00 0.139807
3376.70 0.132792
3379.41 0.144562
3380.77 0.169964
3381.45 0.196437
3382.12 0.244530
3382.80 0.344152
3383.14 0.439079
3383.48 0.602559
3383.82 0.922532
3383.99 1.20975
3384.15 1.67672
3384.32 2.51410
3384.41 3.20045
3384.49 4.19943
3384.58 5.76270
3384.66 8.28906
3384.75 12.7231
3384.83 20.5338
3384.92 32.8203
3385.00 40.8636
3385.09 32.6660
3385.17 20.5337
3385.22 15.1057
3385.28 11.3189
3385.38 6.86499
3385.49 4.52398
3385.59 3.20348
3385.70 2.38286
3385.80 1.85083
3386.01 1.21987
3386.22 0.878179
3386.44 0.673483
3386.86 0.452218
3387.28 0.342747
3387.70 0.281900
3388.55 0.223598
3390.23 0.200423
3391.92 0.233682
3393.61 0.335524
3394.45 0.440524
3395.30 0.628134
3396.14 1.00631
3396.56 1.35639
3396.99 1.94204
3397.41 3.02806
3397.62 3.95351
3397.83 5.37457
3398.04 7.70065
3398.25 11.8289
3398.36 15.1673
3398.46 19.8946
3398.57 26.8416
3398.67 36.8188
3398.84 58.9284
3399.00 73.5370
3399.16 58.7791
3399.33 36.8123
3399.47 24.3127
3399.60 16.7193
3399.74 11.9831
3399.88 8.95417
3400.16 5.47950
3400.44 3.67776
3400.71 2.63536
3400.99 1.98163
3401.54 1.24146
3402.10 0.855250
3402.65 0.628932
3403.76 0.388003
3404.87 0.269074
3405.98 0.201665
3408.19 0.131863
3410.41 0.0982249
3412.62 0.0796349
3417.05 0.0621320
3421.48 0.0587351
3423.70 0.0624132
3425.92 0.0726930
3428.13 0.0980743
3429.24 0.124252
3430.35 0.171991
3431.45 0.271984
3432.01 0.368470
3432.56 0.537499
3433.12 0.874278
3433.39 1.18409
3433.67 1.70000
3433.95 2.65108
3434.09 3.46051
3434.22 4.68749
3434.36 6.69530
3434.50 10.1922
3434.64 16.8881
3434.71 22.5123
3434.78 30.5399
3434.83 39.1180
3434.89 48.9154
3435.00 61.0121
3435.11 48.7385
3435.22 30.5375
3435.35 17.4381
3435.48 10.7544
3435.61 7.16347
3435.74 5.07383
3435.87 3.76856
3436.00 2.90481
3436.26 1.87773
3436.52 1.31227
3436.78 0.971578
3437.30 0.597790
3437.82 0.408640
3438.34 0.300390
3439.38 0.187547
3440.42 0.133208
3441.45 0.103345
3443.53 0.0748975
3445.61 0.0666548
3447.68 0.0775875
3448.72 0.100913
3449.76 0.169111
3450.28 0.259412
3450.80 0.489612
3451.06 0.767048
3451.19 1.01078
3451.32 1.39321
3451.45 2.05133
3451.58 3.29957
3451.64 4.37330
3451.71 6.01040
3451.77 8.59242
3451.84 12.6134
3451.92 20.2125
3452.00 25.1967
3452.08 20.1129
3452.16 12.6123
3452.22 8.94851
3452.28 6.53784
3452.33 4.91841
3452.39 3.80594
3452.50 2.44868
3452.61 1.69816
