Zn-68(n,g) ENDF/B-VII.1
34417.0 1.08846
34417.2 0.724853
34417.7 0.381508
34418.2 0.236873
34420.2 0.0698704
34424.0 0.0208689
34431.8 0.00772408
34447.3 0.00465351
34478.4 0.00482215
34540.6 0.00890981
34556.1 0.0109525
34571.7 0.0138056
34579.4 0.0156712
34587.2 0.0179393
34595.0 0.0207306
34602.7 0.0242130
34610.5 0.0286243
34618.3 0.0343088
34626.1 0.0417734
34633.8 0.0517795
34641.6 0.0654829
34649.4 0.0846311
34657.1 0.111750
34664.9 0.149924
34671.4 0.191891
34678.0 0.239758
34691.0 0.299523
34697.5 0.281808
34704.1 0.239521
34717.1 0.149693
34725.0 0.110934
34732.9 0.0836235
34748.8 0.0507938
34764.6 0.0334876
34780.4 0.0235489
34796.2 0.0173905
34812.1 0.0133432
34843.7 0.00854528
34875.4 0.00593164
34907.0 0.00435841
34970.3 0.00264354
35033.6 0.00178009
35096.9 0.00128591
35160.2 0.000977024
35223.5 0.000771307
35350.2 0.000523002
35476.8 0.000384737
35730.0 0.000244833
35983.2 0.000180439
36236.4 0.000149282
36489.6 0.000149357
36616.2 0.000205593
36679.5 0.000399292
36711.2 0.00108475
36727.0 0.00369395
36734.9 0.0137999
36738.9 0.0524278
36740.9 0.193734
36741.9 0.666855
36742.4 1.97577
36742.6 4.79133
36742.7 8.60252
36742.8 18.3059
36742.9 28.8565
36743.0 36.4942
36743.1 28.8564
36743.2 18.1885
36743.3 9.08989
36743.4 5.23471
36743.6 2.29718
36744.0 0.798295
36744.9 0.235658
36746.7 0.0646357
36750.3 0.0170833
36757.3 0.00462121
36771.5 0.00149401
36799.9 0.00105209
36828.3 0.00286903
36842.4 0.0104534
36849.5 0.0390015
36851.3 0.0668912
36853.1 0.139782
36854.0 0.231965
36854.8 0.452117
36855.3 0.707968
36855.7 1.23378
36856.0 1.73564
36856.2 2.58915
36856.4 4.15383
36856.6 7.15790
36856.8 11.5699
36857.0 14.3160
36857.2 11.3348
36857.4 7.15781
36857.5 4.90740
36857.7 3.46616
36858.0 1.95733
36858.3 1.23380
36858.6 0.842253
36859.2 0.456213
36859.7 0.286492
36860.9 0.141922
36862.1 0.0843932
36864.4 0.0397286
36866.7 0.0230964
36876.1 0.00615436
36894.8 0.00169920
36932.1 0.000585673
36969.5 0.000592631
36988.2 0.00145233
36997.5 0.00499612
37002.2 0.0186752
37004.5 0.0694824
37005.7 0.244300
37006.3 0.754503
37006.6 1.90365
37006.7 3.78164
37006.8 8.97380
37007.0 17.9475
37007.2 8.97378
37007.3 4.70612
37007.4 2.67959
37007.6 1.19652
37008.0 0.413165
37008.9 0.122667
37010.6 0.0335954
37014.0 0.00894227
37020.9 0.00242652
37034.6 0.000740696
37062.1 0.000297664
37117.0 0.000168047
37226.8 0.000120919
37446.4 0.000102730
37666.0 0.000113364
37775.8 0.000178697
37830.8 0.000442106
37858.2 0.00148086
37871.9 0.00551801
37878.8 0.0207271
37880.5 0.0356251
37882.2 0.0747210
37883.1 0.124456
37883.9 0.246521
37884.4 0.387329
37884.8 0.689394
37885.0 0.995370
37885.2 1.50840
37885.4 2.47986
37885.6 3.33399
37885.7 4.48507
37885.8 7.21950
37886.0 8.95732
37886.2 7.21940
37886.3 4.47208
37886.5 2.82882
37886.7 1.84634
37886.9 1.27640
37887.0 0.926766
37887.4 0.546060
37887.7 0.361421
37888.4 0.187539
37889.0 0.114963
37890.4 0.0555463
37891.7 0.0327255
37897.1 0.00877941
37907.9 0.00233449
37929.4 0.000660804
37972.5 0.000234619
38058.7 0.000128241
38231.1 0.000106206
38575.8 0.000129603
38748.1 0.000173720
38920.5 0.000302367
39006.6 0.000481303
39049.7 0.000659342
39092.8 0.000982626
39135.9 0.00166576
39157.5 0.00233615
39179.0 0.00353520
39189.8 0.00452698
39200.5 0.00601110
39211.3 0.00837816
39222.1 0.0124940
39232.9 0.0206095
39238.2 0.0280045
39243.6 0.0401567
39249.0 0.0622232
39251.7 0.0805622
39254.4 0.108061
39257.1 0.151822
39259.8 0.225691
39262.5 0.360213
39265.2 0.616200
39267.6 0.986265
39270.0 1.23300
39272.4 0.986043
39274.8 0.616052
39277.3 0.376175
39279.8 0.243156
39282.2 0.167065
39284.7 0.120812
39287.1 0.0910157
39289.6 0.0708491
39294.5 0.0462899
39299.4 0.0325012
39304.3 0.0240580
39314.2 0.0146816
39324.0 0.00988065
39333.8 0.00710748
39343.7 0.00536174
39353.5 0.00419255
39373.2 0.00277260
39392.8 0.00197700
39412.5 0.00148657
39432.2 0.00116337
39471.5 0.000777060
39510.8 0.000563835
39589.5 0.000348805
39668.1 0.000247937
39746.8 0.000192693
39904.1 0.000137402
40218.7 9.78971E-05
40533.4 8.46502E-05
41162.6 7.83892E-05
41477.3 8.17452E-05
41634.6 9.14541E-05
41713.2 0.000122868
41752.6 0.000242116
41772.2 0.000711658
41782.0 0.00255901
41787.0 0.00974147
41789.4 0.0368657
41790.7 0.133525
41791.3 0.434894
41791.6 1.21639
41791.7 2.57564
41791.9 7.26197
41792.0 14.5239
41792.1 7.26197
41792.3 2.05752
41792.5 0.919726
41792.9 0.324544
41793.6 0.0965317
41795.1 0.0264243
41798.0 0.00696994
41803.8 0.00184901
41815.5 0.000532356
41838.8 0.000199712
41885.5 0.000118027
41978.8 0.000103310
42072.2 0.000109871
42165.5 0.000127614
42258.9 0.000167909
42305.5 0.000208613
42352.2 0.000283380
42398.9 0.000444089
42422.2 0.000604846
42445.5 0.000898789
42468.9 0.00152782
42480.6 0.00215374
42492.2 0.00329083
42503.9 0.00570147
42509.7 0.00807730
42515.6 0.0123388
42521.4 0.0212100
42527.2 0.0447086
42530.1 0.0746723
42533.1 0.148313
42534.5 0.234090
42536.0 0.420080
42536.7 0.605251
42537.4 0.935532
42537.8 1.20678
42538.2 1.58565
42538.5 2.13703
42538.9 2.94732
42539.2 3.76234
42539.4 4.70760
42540.0 5.89177
42540.3 5.54311
42540.6 4.70745
42541.1 2.94453
42541.6 1.91329
42542.1 1.29842
42542.6 0.917339
42543.1 0.680421
42544.1 0.410517
42545.1 0.273591
42546.1 0.194106
42547.0 0.144615
42549.0 0.0891681
42551.0 0.0602544
42553.0 0.0434732
42556.9 0.0256431
42560.9 0.0169012
42564.8 0.0119794
42572.7 0.00693318
42580.6 0.00452544
42588.5 0.00319424
42604.3 0.00185049
42620.1 0.00121920
42635.9 0.000873490
42667.5 0.000527022
42699.1 0.000365623
42730.7 0.000277654
42793.8 0.000190051
42857.0 0.000149587
42920.2 0.000127765
43046.6 0.000106517
43299.3 9.27726E-05
43552.0 8.97901E-05
44057.4 9.32959E-05
44310.2 0.000100479
44436.5 0.000115856
44499.7 0.000166158
44531.3 0.000358143
44547.1 0.00111265
44555.0 0.00407062
44558.9 0.0154530
44560.9 0.0573187
44561.9 0.201078
44562.4 0.616218
44562.6 1.57283
44562.7 2.98018
44562.9 7.01700
44563.0 14.0339
44563.1 7.01700
44563.3 2.98019
44563.4 1.57284
44563.6 0.616225
44564.1 0.201082
44565.1 0.0578653
44567.1 0.0155302
44571.0 0.00410223
44578.9 0.00112299
44594.6 0.000365081
44626.1 0.000177137
44689.0 0.000145515
44751.9 0.000219584
44783.4 0.000542044
44799.1 0.00181956
44807.0 0.00681139
44810.9 0.0257846
44812.9 0.0948016
44813.9 0.320036
44814.3 0.930897
44814.6 2.19479
44814.7 3.82625
44814.8 7.48032
44815.0 14.9606
44815.2 7.48030
44815.4 2.60780
44815.6 1.26246
44816.0 0.464310
44816.7 0.143190
44818.3 0.0399482
44821.4 0.0106585
44827.6 0.00282003
44840.1 0.000796849
44865.0 0.000283216
44914.9 0.000154951
45014.5 0.000127719
45114.2 0.000141677
45164.0 0.000210216
45189.0 0.000481584
45201.4 0.00155339
45207.7 0.00574408
45210.8 0.0216970
45212.3 0.0800241
45213.1 0.274485
45213.5 0.819158
45213.7 1.90183
45213.9 6.71240
45214.0 13.4247
45214.1 6.71240
45214.3 2.52657
45214.4 1.28262
45214.7 0.487187
45215.2 0.155846
45216.3 0.0440060
45218.4 0.0118296
45222.7 0.00314543
45231.2 0.000888800
45248.2 0.000315061
45282.3 0.000171327
45350.5 0.000138008
45487.0 0.000139080
45623.4 0.000171485
45691.6 0.000285769
45725.7 0.000728387
45742.7 0.00246525
45751.3 0.00920440
45755.5 0.0344978
45757.6 0.123664
45758.7 0.404711
45759.2 1.10240
45759.5 2.37406
45759.6 3.81507
45759.8 6.62165
45759.9 10.7605
45760.0 13.2433
45760.1 10.7604
45760.2 6.62162
45760.4 3.96989
45760.5 2.45548
45760.7 1.15752
45761.3 0.423591
45762.3 0.131261
45764.4 0.0367422
45768.5 0.00981567
45776.7 0.00262929
45793.2 0.000773811
45826.2 0.000304058
45892.1 0.000189518
46023.9 0.000169855
46287.7 0.000189999
46551.4 0.000231638
46815.1 0.000304139
47078.8 0.000444958
47210.6 0.000572149
47342.5 0.000781470
47474.4 0.00116407
47540.3 0.00148762
47606.2 0.00198359
47672.1 0.00280032
47738.1 0.00428502
47771.0 0.00552922
47787.5 0.00636761
47804.0 0.00741403
47820.5 0.00874475
47836.9 0.0104851
47853.4 0.0129682
47861.7 0.0153710
47865.8 0.0201202
47867.8 0.0355571
47868.9 0.0894528
47869.4 0.265375
47869.7 0.739623
47869.8 1.67398
47869.9 5.29183
47870.0 10.5684
47870.1 5.29190
47870.3 1.34717
47870.4 0.579153
47870.7 0.201384
47871.3 0.0694856
47872.6 0.0305921
47875.1 0.0204917
47880.0 0.0189292
47889.9 0.0210660
47909.8 0.0288232
47929.6 0.0414168
47949.4 0.0616581
47973.7 0.0985672
47998.0 0.123494
48011.9 0.116031
48018.9 0.113479
48022.3 0.135293
48024.1 0.229239
48025.0 0.531639
48025.4 1.27842
48025.6 2.63430
48025.8 6.99527
48026.0 13.8978
48026.2 6.99462
48026.4 3.23398
48026.5 1.77394
48026.8 0.778269
48027.5 0.316650
48028.8 0.153302
48031.3 0.101309
48036.4 0.0802372
48046.6 0.0626180
48069.5 0.0391276
48092.4 0.0259214
48115.3 0.0181511
48138.3 0.0133256
48161.2 0.0101736
48184.1 0.00804336
48207.0 0.00670103
48218.5 0.00688721
48224.2 0.00973639
48227.0 0.0215859
48228.5 0.0656669
48229.2 0.218174
48229.6 0.672503
48229.7 1.71555
48229.9 7.09456
48230.0 14.1845
48230.1 7.09458
48230.2 2.62603
48230.3 1.26668
48230.5 0.475371
48231.0 0.154359
48231.8 0.0474306
48233.6 0.0163264
48237.0 0.00788571
48243.9 0.00547978
48257.8 0.00447117
48285.4 0.00359483
48340.7 0.00257016
48396.0 0.00195045
48451.3 0.00154350
48562.0 0.00106071
48672.6 0.000799272
48893.8 0.000551305
49115.1 0.000460679
49336.3 0.000449328
49557.5 0.000507588
49778.8 0.000676781
49889.4 0.000845193
50000.0 0.00113133
50117.2 0.00170708
50175.8 0.00221314
50205.2 0.00256453
50234.5 0.00301311
50263.8 0.00359755
50278.4 0.00395799
50293.1 0.00437626
50307.7 0.00486561
50322.4 0.00544151
50337.0 0.00612504
50351.7 0.00694307
50366.3 0.00793146
50381.0 0.00913502
50395.6 0.0106151
50410.3 0.0124517
50425.0 0.0147500
50439.6 0.0176371
50454.3 0.0212662
50468.9 0.0257841
50487.7 0.0329584
50506.5 0.0411489
50544.0 0.0513584
50562.8 0.0483219
50581.6 0.0410851
50619.1 0.0257585
50649.5 0.0175360
50664.7 0.0151882
50672.3 0.0162329
50676.1 0.0244593
50678.0 0.0572225
50679.0 0.173795
50679.4 0.529973
50679.7 1.43285
50679.8 3.03947
50679.9 8.17114
50680.0 16.3311
50680.1 8.17114
50680.2 2.82633
50680.4 1.35937
50680.6 0.496895
50681.1 0.161985
50682.1 0.0533045
50684.1 0.0225353
50688.0 0.0139002
50695.9 0.0109152
50711.7 0.00888551
50743.3 0.00658157
50806.4 0.00411841
50869.6 0.00313512
50885.4 0.00323137
50901.2 0.00394231
50916.9 0.00857794
50924.8 0.0269470
50928.8 0.0950325
50930.8 0.325668
50931.3 0.531805
50931.7 1.00101
50932.0 1.51738
50932.2 2.48255
50932.5 4.77979
50932.6 6.99756
50932.7 10.6894
50932.9 17.0775
50933.0 21.3771
50933.1 17.0774
50933.3 10.6894
50933.4 6.99753
50933.5 4.63994
50933.8 2.37229
50934.1 1.41159
50934.3 0.943131
50934.8 0.492732
50935.3 0.304101
50936.4 0.148315
50937.4 0.0883154
50941.5 0.0250134
50949.7 0.00781041
50966.1 0.00322557
50982.5 0.00227295
50998.9 0.00187629
51031.7 0.00149146
51064.5 0.00127523
51195.8 0.000830640
51327.1 0.000613985
51458.3 0.000486924
51720.9 0.000351446
51983.4 0.000286879
52508.4 0.000248829
52639.7 0.000260424
52771.0 0.000305207
52902.2 0.000559194
52967.9 0.00156638
53000.7 0.00552071
53017.1 0.0207816
53025.3 0.0775239
53027.3 0.132120
53029.4 0.273794
53030.4 0.450314
53031.4 0.864177
53032.0 1.33182
53032.5 2.26487
53033.0 4.53400
53033.2 7.04644
53033.5 11.4357
53033.8 18.3871
53034.0 22.8490
53034.3 18.3869
53034.5 11.4131
53034.7 7.72637
53034.9 5.33074
53035.3 2.86638
53035.8 1.75415
53036.2 1.18511
53037.0 0.631793
53037.8 0.392460
53039.5 0.192429
53041.2 0.113812
53044.5 0.0532780
53047.9 0.0308203
53061.2 0.00816666
53087.9 0.00225092
53141.4 0.000741522
53248.2 0.000370053
53461.9 0.000329462
53568.8 0.000395932
53675.6 0.000608990
53729.1 0.000908073
53782.5 0.00174350
53809.2 0.00287535
53822.6 0.00397980
53835.9 0.00594215
53849.3 0.00995465
53856.0 0.0137514
53862.6 0.0202621
53869.3 0.0328739
53872.7 0.0441219
53876.0 0.0622404
53879.3 0.0940224
53882.7 0.156751
53884.4 0.213037
53886.0 0.302626
53887.7 0.452245
53889.4 0.704885
53891.2 1.12971
53893.0 1.41112
53894.8 1.12710
53896.7 0.704794
53897.9 0.509583
53899.0 0.376967
53901.4 0.222516
53903.8 0.144065
53906.2 0.100215
53908.6 0.0733730
53911.0 0.0559337
53915.8 0.0355417
53920.5 0.0245319
53925.3 0.0179633
53934.8 0.0108455
53944.4 0.00727864
53953.9 0.00524632
53973.0 0.00313526
53992.1 0.00211869
54011.2 0.00155330
54049.4 0.000979196
54125.8 0.000560201
54202.1 0.000412272
54354.9 0.000309420
54507.6 0.000279307
54813.1 0.000290708
54965.8 0.000390673
55042.2 0.000773194
55080.3 0.00226453
55099.4 0.00804474
55109.0 0.0298652
55111.4 0.0512223
55113.8 0.107421
55115.0 0.179326
55116.1 0.354463
55116.7 0.558427
55117.3 0.987544
55117.6 1.41550
55117.9 2.17060
55118.2 3.63172
55118.4 4.87003
55118.5 6.56434
55118.8 10.4611
55119.0 13.1148
55119.2 10.4609
55119.5 6.55049
55119.7 4.07274
55119.9 2.68121
55120.2 1.86599
55120.4 1.36174
55120.9 0.799858
55121.3 0.526735
55122.3 0.274598
55123.2 0.168514
55125.0 0.0816653
55126.9 0.0480616
55130.6 0.0224513
55134.3 0.0130255
55149.1 0.00357935
55178.7 0.00114648
55208.3 0.000791681
55223.1 0.00111149
55230.5 0.00271951
55234.2 0.00907099
55236.1 0.0329670
55237.0 0.118346
55237.4 0.383043
55237.7 1.04166
55237.8 2.28877
55237.9 6.19043
55238.0 12.3808
55238.1 6.19045
55238.3 1.70803
55238.4 0.764194
55238.7 0.270258
55239.2 0.0817783
55240.4 0.0228605
55242.6 0.00634997
55247.1 0.00196481
55256.1 0.000820701
55274.0 0.000503710
55309.9 0.000393884
55381.8 0.000346595
55525.4 0.000344703
55669.0 0.000414918
55740.9 0.000651457
55776.8 0.00154796
55794.7 0.00503886
55803.7 0.0184366
55808.2 0.0678497
55809.3 0.114835
55810.4 0.235087
55811.0 0.381308
55811.6 0.719050
55811.8 1.08118
55812.1 1.78784
55812.4 3.40087
55812.5 5.02442
55812.7 7.86941
55812.8 12.5109
55813.0 15.7386
55813.2 12.5108
55813.3 7.86935
55813.4 5.66602
55813.5 4.10847
55813.7 2.41461
55814.0 1.53010
55814.2 1.06403
55814.6 0.587606
55815.0 0.373991
55815.9 0.186415
55816.7 0.111816
55820.2 0.0308568
55827.0 0.00835697
55840.7 0.00241625
55868.0 0.000897406
55922.7 0.000527226
56032.0 0.000472790
56141.4 0.000518422
56250.7 0.000615961
56360.0 0.000811309
56414.7 0.000993874
56469.4 0.00131204
56524.1 0.00196086
56551.4 0.00258454
56578.7 0.00368575
56606.1 0.00593043
56619.7 0.00805632
56633.4 0.0117167
56647.1 0.0188476
56653.9 0.0252606
56660.7 0.0356613
56667.6 0.0541630
56671.0 0.0692577
56674.4 0.0913712
56677.8 0.125546
56681.2 0.181022
56684.7 0.276896
56688.1 0.446066
56691.5 0.713437
56695.0 0.891629
56698.5 0.713283
56701.9 0.445970
56705.0 0.291716
56708.0 0.198629
56711.0 0.141659
56714.0 0.105276
56720.1 0.0640777
56726.1 0.0428895
56732.1 0.0306970
56738.2 0.0230807
56750.3 0.0144986
56762.3 0.0100389
56774.4 0.00743928
56798.6 0.00469691
56822.7 0.00336637
56846.9 0.00263276
56895.2 0.00192088
56943.5 0.00163738
56991.8 0.00154321
57088.4 0.00165892
57185.0 0.00212301
57233.4 0.00254144
57281.7 0.00316756
57305.8 0.00359657
57330.0 0.00413544
57354.1 0.00482259
57378.3 0.00571314
57402.4 0.00689253
57426.6 0.00849930
57450.7 0.0108735
57462.8 0.0131472
57468.9 0.0174571
57471.9 0.0314520
57473.4 0.0818968
57474.1 0.251042
57474.5 0.751089
57474.7 1.87920
57474.9 7.73530
57475.0 15.4578
57475.1 7.73536
57475.3 1.87931
57475.5 0.781390
57475.8 0.262567
57476.6 0.0858920
57478.0 0.0334643
57481.0 0.0195487
57486.8 0.0167726
57498.5 0.0180469
57521.9 0.0235378
57542.2 0.0299645
57562.5 0.0373331
57603.0 0.0465232
57623.3 0.0437785
57643.6 0.0372437
57684.1 0.0233861
57727.7 0.0140369
57771.2 0.00901956
57814.8 0.00622071
57858.3 0.00454987
57901.9 0.00348721
57945.4 0.00277530
58032.6 0.00191657
58119.7 0.00144205
58206.8 0.00115488
58381.0 0.000843861
58555.2 0.000692779
58729.5 0.000613249
58903.7 0.000573945
58990.8 0.000577831
59034.3 0.000641045
59056.1 0.000910374
59067.0 0.00198388
59072.5 0.00618009
59075.2 0.0221917
59076.5 0.0804616
59077.2 0.273675
59077.6 0.811632
59077.7 1.93059
59077.9 7.51277
59078.0 15.0257
59078.1 7.51280
59078.3 1.93062
59078.5 0.811649
59078.8 0.267020
59079.5 0.0783471
59080.9 0.0214502
59083.7 0.00596389
59089.2 0.00192694
59100.3 0.000892915
59122.5 0.000630296
59167.0 0.000562156
59255.8 0.000542752
59433.6 0.000539631
59789.1 0.000561086
60500.0 0.000666546
61211.0 0.000858144
61566.4 0.00100386
61744.2 0.00110173
61833.0 0.00117370
61877.5 0.00126801
61899.7 0.00153403
61910.8 0.00252834
61916.3 0.00638334
61919.1 0.0211593
61920.5 0.0754419
61921.2 0.255447
61921.6 0.775061
61921.7 1.84264
61921.9 7.16845
61922.0 14.3363
61922.1 7.16848
61922.3 1.63233
61922.5 0.634541
61922.9 0.202850
61923.7 0.0589874
61925.3 0.0166043
61928.5 0.00520654
61934.8 0.00224372
61947.5 0.00149766
61972.8 0.00133044
62023.6 0.00133860
62125.0 0.00150988
62226.5 0.00219411
62251.8 0.00283325
62277.2 0.00456726
62289.9 0.00687977
62302.5 0.0130583
62308.9 0.0210127
62315.2 0.0410100
62318.4 0.0647905
62320.0 0.0855762
62321.6 0.118013
62323.2 0.173211
62324.7 0.275388
62325.5 0.362869
62326.3 0.492424
62327.1 0.691956
62327.9 1.00025
62329.0 1.59847
62330.0 1.99678
62331.1 1.59837
62332.1 1.00019
62333.0 0.661539
62333.9 0.454299
62334.8 0.326005
62335.7 0.244122
62337.4 0.149371
62339.2 0.100489
62341.0 0.0720314
62342.8 0.0542841
62346.3 0.0341230
62349.9 0.0236101
62353.4 0.0174565
62360.5 0.0109210
62374.7 0.00590222
62388.9 0.00405022
62417.3 0.00269536
62445.7 0.00222675
62502.5 0.00192926
62559.3 0.00187948
62672.9 0.00210711
62729.7 0.00295090
62758.1 0.00610497
62772.3 0.0180849
62779.4 0.0618677
62781.1 0.103449
62782.9 0.208436
62783.8 0.335533
62784.7 0.620618
62785.1 0.927696
62785.6 1.50048
62786.0 2.74511
62786.2 3.93210
62786.5 5.83094
62786.7 9.38430
62787.0 11.6495
62787.3 9.24850
62787.6 5.82026
62787.8 3.86514
62788.0 2.66210
62788.5 1.44710
62788.9 0.883726
62789.4 0.596123
62790.3 0.319915
62791.2 0.198880
62793.0 0.0985053
62794.8 0.0590300
62798.5 0.0286220
62802.1 0.0173383
62816.7 0.00596396
62845.8 0.00302084
62904.0 0.00233218
63020.5 0.00230422
63253.5 0.00267134
63486.4 0.00325973
63602.9 0.00383374
63661.2 0.00497788
63690.3 0.00881572
63704.8 0.0231075
63708.5 0.0371635
63712.1 0.0747747
63713.9 0.123193
63715.8 0.244805
63716.7 0.389228
63717.6 0.711854
63718.0 1.04921
63718.5 1.66247
63718.9 2.98337
63719.2 4.21044
63719.4 6.06428
63719.7 9.72780
63720.0 12.1148
63720.3 9.72767
63720.6 6.05420
63720.8 4.14488
63721.1 2.94137
63721.5 1.64381
63722.0 1.03011
63722.5 0.701037
63723.4 0.380481
63724.3 0.239385
63726.2 0.120192
63728.0 0.0730852
63731.7 0.0363492
63735.4 0.0226999
63750.2 0.00889193
63779.7 0.00537081
63838.8 0.00468265
63898.0 0.00477286
63957.1 0.00500063
64075.3 0.00562138
64193.5 0.00641373
64311.8 0.00740618
64430.0 0.00868994
64548.2 0.0107083
64607.4 0.0137124
64622.1 0.0160935
64636.9 0.0222298
64644.3 0.0301910
64651.7 0.0509824
64655.4 0.0771884
64657.2 0.101216
64659.1 0.140834
64660.9 0.213847
64661.9 0.275038
64662.8 0.367820
64663.7 0.519162
64664.6 0.779170
64665.5 1.26906
64666.5 2.24878
64667.2 3.58924
64668.0 4.48596
64668.8 3.58913
64669.5 2.24874
64670.3 1.37770
64671.1 0.895547
64671.9 0.619383
64672.7 0.451361
64673.4 0.343052
64674.2 0.269713
64675.8 0.180233
64677.3 0.130110
64678.9 0.0993635
64682.0 0.0652863
64685.1 0.0478787
64688.3 0.0378350
64694.5 0.0273340
64707.0 0.0194981
64719.5 0.0167771
64769.4 0.0148303
64869.3 0.0164237
65069.0 0.0225700
65216.8 0.0287964
65364.5 0.0359040
65660.0 0.0446031
65807.8 0.0418415
65955.5 0.0354727
66251.0 0.0221096
66470.7 0.0153354
66690.3 0.0109410
66910.0 0.00809173
67019.8 0.00709774
67074.7 0.00686885
67102.2 0.00754510
67115.9 0.0108927
67122.8 0.0238390
67126.2 0.0699615
67127.9 0.216877
67128.8 0.596297
67129.2 1.30053
67129.4 2.14017
67129.7 3.93401
67130.0 7.86192
67130.2 6.30541
67130.3 3.93398
67130.6 2.14016
67130.8 1.27286
67131.2 0.578492
67132.1 0.211002
67133.8 0.0682682
67137.3 0.0232112
67144.3 0.0105418
67158.3 0.00710451
67186.2 0.00605836
67242.0 0.00549100
67353.6 0.00482343
67576.9 0.00385387
68023.5 0.00262800
68470.1 0.00192168
68693.4 0.00169795
68805.0 0.00165445
68860.9 0.00180248
68888.8 0.00251218
68902.7 0.00532673
68909.7 0.0160164
68913.2 0.0544140
68914.9 0.177563
68915.8 0.500955
68916.2 1.12865
68916.5 1.93421
68916.7 3.56872
68917.0 7.12513
68917.2 5.62751
68917.3 3.55788
68917.7 1.38887
68918.0 0.686761
68918.7 0.262403
68920.1 0.0837104
68922.8 0.0246840
68928.2 0.00767652
68939.1 0.00311010
68960.8 0.00192264
69004.3 0.00162427
69091.3 0.00165316
69178.2 0.00245983
69200.0 0.00333203
69221.7 0.00577246
69232.6 0.00906305
69243.5 0.0178915
69248.9 0.0292907
69251.6 0.0399451
69254.3 0.0579147
69257.1 0.0920307
69258.4 0.121761
69259.8 0.168493
69261.1 0.247588
69262.5 0.395208
69263.2 0.520113
69263.9 0.707516
69264.5 0.997109
69265.2 1.44298
69266.1 2.30466
69267.0 2.88406
69267.9 2.30455
69268.8 1.44211
69269.6 0.936163
69270.4 0.635062
69271.2 0.449804
69272.0 0.333671
69273.6 0.201906
69275.2 0.134508
69276.7 0.0958550
69278.3 0.0717615
69281.5 0.0446432
69284.7 0.0305770
69287.9 0.0223700
69294.2 0.0136756
69307.0 0.00700744
69319.7 0.00453916
69345.1 0.00270245
69370.5 0.00203353
69421.4 0.00153110
69472.3 0.00133772
69675.7 0.00108984
70082.7 0.000950295
70489.6 0.00100990
70591.3 0.00111272
70693.1 0.00137410
70743.9 0.00170091
70794.8 0.00255310
70820.2 0.00366959
70832.9 0.00474600
70845.7 0.00664626
70858.4 0.0105136
70864.7 0.0141641
70871.1 0.0204147
70877.4 0.0325084
70880.6 0.0432851
70883.8 0.0606317
70887.0 0.0910317
70890.2 0.150950
70891.8 0.204640
70893.3 0.289972
70894.9 0.432196
70896.5 0.671650
70898.3 1.07559
70900.0 1.34296
70901.8 1.07303
70903.5 0.671599
70904.6 0.489608
70905.7 0.364847
70908.0 0.217787
70910.2 0.142191
70912.4 0.0994725
70914.6 0.0733219
70916.9 0.0562659
70921.3 0.0362186
70925.8 0.0253880
70930.3 0.0189027
70939.2 0.0118755
70948.1 0.00836392
70957.0 0.00636943
70974.9 0.00432300
70992.7 0.00336837
71010.5 0.00286758
71046.2 0.00244231
71117.6 0.00244877
71188.9 0.00303949
71260.3 0.00441408
71295.9 0.00568624
71331.6 0.00775796
71367.3 0.0114167
71385.1 0.0143722
71403.0 0.0186674
71411.9 0.0215727
71420.8 0.0251935
71429.7 0.0297633
71438.6 0.0356059
71443.1 0.0391382
71447.6 0.0431674
71456.5 0.0530486
71465.4 0.0660079
71474.3 0.0828223
71484.0 0.105888
71493.7 0.132225
71513.0 0.165137
71522.7 0.155397
71532.4 0.132122
71551.7 0.0827117
71563.7 0.0610758
71575.6 0.0459312
71599.5 0.0278924
71623.4 0.0184618
71647.3 0.0130758
71671.2 0.00975137
71695.1 0.00757126
71742.9 0.00499160
71790.8 0.00358742
71838.6 0.00274084
71934.2 0.00181424
72029.8 0.00134325
72125.4 0.00106993
72316.7 0.000778043
72699.1 0.000544790
73081.6 0.000453839
73846.6 0.000417200
74229.0 0.000478753
74420.3 0.000595027
74515.9 0.000873215
74563.7 0.00182634
74587.6 0.00545469
74599.6 0.0192239
74605.5 0.0692360
74607.0 0.116431
74608.5 0.234398
74609.3 0.375745
74610.0 0.686926
74610.4 1.01722
74610.8 1.61674
74611.1 2.86920
74611.3 4.05423
74611.5 5.77451
74611.8 9.23339
74612.0 11.5370
74612.3 9.23330
74612.5 5.76293
74612.7 3.62147
74613.0 2.42617
74613.4 1.25957
74613.9 0.749179
74614.4 0.497145
74615.3 0.261565
74616.2 0.161397
74618.1 0.0785288
74619.9 0.0465147
74627.3 0.0129165
74642.2 0.00382241
74671.8 0.00147761
74731.1 0.000932391
74790.4 0.000893940
74849.6 0.000950041
74968.2 0.00123982
75027.5 0.00166116
75057.1 0.00270382
75071.9 0.00639238
75079.3 0.0203516
75083.0 0.0716499
75084.9 0.245894
75085.8 0.759395
75086.3 1.89807
75086.5 3.63792
75086.7 8.73873
75087.0 17.4412
75087.3 8.70404
75087.5 4.01499
75087.7 2.15544
75088.1 0.883134
75088.9 0.292817
75090.6 0.0863332
75093.9 0.0245221
75100.6 0.00762145
75114.0 0.00327577
75140.8 0.00232259
75194.3 0.00249908
75301.3 0.00414684
75328.1 0.00488421
75354.9 0.00584782
75381.6 0.00713214
75395.0 0.00793742
75408.4 0.00888317
75421.8 0.0100009
75435.1 0.0113302
