Pt-194(n,g) JEFF-3.2
3333.45 10.3550
3334.51 16.5337
3335.57 20.5257
3336.63 16.3134
3337.69 10.1803
3338.51 6.95938
3339.34 4.90816
3340.16 3.59169
3340.98 2.71952
3342.62 1.69471
3344.27 1.14855
3345.91 0.826941
3347.56 0.622800
3350.84 0.389034
3354.13 0.265773
3357.42 0.193130
3360.71 0.146790
3364.00 0.115450
3370.57 0.0770171
3377.15 0.0552596
3383.73 0.0417624
3390.30 0.0328249
3403.46 0.0221135
3416.61 0.0162188
3429.76 0.0126828
3442.91 0.0104615
3469.22 0.00824884
3495.53 0.00812387
3508.68 0.00901612
3521.83 0.0111001
3534.99 0.0157549
3541.56 0.0201992
3548.14 0.0277100
3552.13 0.0350557
3556.12 0.0462963
3560.12 0.0647117
3564.11 0.0979250
3566.11 0.125586
3568.10 0.167279
3570.10 0.234436
3572.09 0.352726
3573.09 0.449081
3574.09 0.591095
3575.09 0.812979
3575.59 0.973881
3576.09 1.18751
3576.34 1.32182
3576.59 1.47942
3576.84 1.66753
3577.09 1.89255
3577.34 2.16697
3577.58 2.50323
3577.83 2.92462
3578.08 3.45705
3578.33 4.14800
3578.58 5.05656
3578.83 6.29061
3579.08 7.99959
3579.33 10.4591
3579.58 14.0810
3579.83 19.5959
3580.08 27.9226
3580.43 44.5667
3580.77 55.2370
3581.12 43.8371
3581.46 27.3502
3581.67 20.3046
3581.88 15.3487
3582.30 9.36698
3582.71 6.18905
3583.13 4.36042
3583.55 3.22212
3583.96 2.47382
3584.79 1.58466
3585.63 1.09865
3586.46 0.805882
3588.12 0.486043
3589.79 0.324794
3591.45 0.232399
3593.12 0.174612
3594.78 0.136092
3598.11 0.0895475
3601.44 0.0635690
3604.77 0.0476064
3608.10 0.0370986
3614.77 0.0245522
3621.43 0.0176243
3628.09 0.0133902
3634.75 0.0106087
3648.07 0.00728314
3661.39 0.00543343
3688.03 0.00352801
3714.67 0.00259696
3741.31 0.00206399
3794.59 0.00150703
3847.87 0.00126946
3901.15 0.00127155
3927.79 0.00145097
3941.11 0.00166165
3954.43 0.00206667
3967.76 0.00295659
3974.42 0.00385360
3981.08 0.00550159
3984.41 0.00689887
3987.74 0.00904518
3991.07 0.0125900
3994.40 0.0190773
3996.06 0.0245617
3997.73 0.0329640
3999.39 0.0467919
4001.06 0.0719644
4001.89 0.0931462
4002.72 0.125384
4003.55 0.178109
4004.39 0.272926
4004.80 0.351976
4005.22 0.470857
4005.63 0.662084
4006.05 0.998744
4006.26 1.27400
4006.47 1.67820
4006.68 2.30927
4006.88 3.37342
4007.09 5.37369
4007.20 7.10363
4007.30 9.80147
4007.35 11.7486
4007.40 14.3163
4007.46 17.7846
4007.51 22.5988
4007.56 29.4849
4007.61 39.6429
4007.66 55.0090
4007.72 78.2677
4007.75 100.664
4007.79 125.513
4007.86 156.294
4007.90 146.666
4007.93 124.595
4008.01 78.0880
4008.09 44.7078
4008.17 27.7548
4008.26 18.4767
4008.34 13.1211
4008.42 9.72427
4008.51 7.49884
4008.67 4.83201
4008.84 3.35693
4009.01 2.46869
4009.34 1.49141
4009.67 0.996846
4010.00 0.712796
4010.34 0.534859
4010.67 0.416116
4011.34 0.272338
4012.00 0.192179
4012.67 0.142911
4013.34 0.110487
4014.67 0.0717954
4016.00 0.0505044
4017.33 0.0375368
4018.67 0.0290705
4021.33 0.0190440
4024.00 0.0135640
4026.66 0.0102478
4029.32 0.00809221
4034.65 0.00555620
4039.98 0.00418513
4050.64 0.00284897
4061.30 0.00227382
4071.96 0.00201644
4093.28 0.00197591
4114.60 0.00248588
4125.26 0.00310915
4135.92 0.00430330
4141.25 0.00532995
4146.58 0.00691480
4151.91 0.00953963
4157.24 0.0143487
4159.90 0.0184168
4162.57 0.0246503
4165.23 0.0349097
4167.90 0.0535777
4169.23 0.0692861
4170.56 0.0932045
4171.89 0.132306
4173.23 0.202658
4173.89 0.261257
4174.56 0.349458
4175.22 0.491358
4175.89 0.741236
4176.22 0.944422
4176.56 1.24398
4176.89 1.71167
4177.22 2.50034
4177.39 3.11663
4177.56 3.98286
4177.72 5.26983
4177.81 6.14999
4177.89 7.26495
4177.97 8.72332
4178.06 10.6254
4178.14 13.1931
4178.22 16.7547
4178.31 21.9190
4178.39 29.4587
4178.47 40.8594
4178.55 58.1138
4178.67 93.0504
4178.79 116.361
4178.84 109.492
4178.90 93.0302
4179.02 58.0968
4179.15 33.5478
4179.28 20.9101
4179.41 14.0187
4179.54 9.96642
4179.68 7.40094
4179.81 5.70943
4180.07 3.68075
4180.33 2.55971
4180.59 1.88257
4181.12 1.13895
4181.64 0.761442
4182.17 0.544570
4182.69 0.408696
4183.22 0.318157
4184.27 0.208398
4185.32 0.147138
4186.37 0.109449
4187.41 0.0846691
4189.51 0.0551011
4191.61 0.0388180
4193.71 0.0289097
4195.81 0.0224403
4200.01 0.0147843
4204.21 0.0106086
4208.40 0.00809116
4212.60 0.00646471
4221.00 0.00458306
4229.39 0.00361558
4246.18 0.00287585
4262.97 0.00308626
4271.37 0.00364152
4279.76 0.00482474
4283.96 0.00587847
4288.16 0.00752831
4292.36 0.0102861
4296.55 0.0153682
4298.65 0.0196797
4300.75 0.0262959
4302.85 0.0371987
4304.95 0.0570558
4306.00 0.0737807
4307.05 0.0992565
4308.10 0.140942
4309.15 0.215998
4309.67 0.278528
4310.20 0.372873
4310.72 0.524901
4311.25 0.792539
4311.51 1.01142
4311.77 1.33354
4312.03 1.83740
4312.30 2.68934
4312.56 4.30613
4312.69 5.70769
4312.82 7.90488
4312.89 9.51253
4312.95 11.6096
4313.02 14.5026
4313.08 18.4848
4313.15 24.3223
4313.21 32.9002
4313.28 46.2745
4313.34 66.5488
4313.39 85.2165
4313.43 106.570
4313.52 133.289
4313.56 125.427
4313.61 106.569
4313.70 66.5470
4313.80 38.2542
4313.90 23.6907
4314.00 15.8138
4314.10 11.2442
4314.20 8.34583
4314.30 6.43994
4314.50 4.14519
4314.70 2.88339
4314.90 2.11872
4315.31 1.28030
4315.71 0.855898
4316.11 0.612098
4316.51 0.459357
4316.91 0.357418
4317.72 0.234108
4318.52 0.165224
4319.33 0.122887
4320.13 0.0950239
4321.74 0.0617774
4323.35 0.0434770
4324.95 0.0323351
4326.56 0.0250520
4329.78 0.0164220
4333.00 0.0117004
4336.21 0.00883745
4339.43 0.00697112
4345.86 0.00476506
4352.29 0.00356020
4365.16 0.00235642
4379.44 0.00175831
4393.72 0.00145867
4422.28 0.00121301
4450.85 0.00118585
4479.41 0.00132248
4507.97 0.00173150
4522.25 0.00216640
4536.53 0.00297471
4543.67 0.00366225
4550.81 0.00471916
4557.96 0.00646516
4565.10 0.00966008
4568.67 0.0123622
4572.24 0.0165016
4575.81 0.0233163
4579.38 0.0357298
4581.16 0.0461825
4582.95 0.0621155
4584.73 0.0881710
4586.52 0.135164
4587.41 0.174334
4588.30 0.233404
4589.20 0.328778
4590.09 0.497134
4590.53 0.634853
4590.98 0.838194
4591.43 1.15713
4591.87 1.69848
4592.10 2.12503
4592.32 2.72978
4592.54 3.63031
4592.65 4.25770
4592.77 5.05120
4592.88 6.09356
4592.99 7.46947
4593.10 9.36850
4593.21 12.0221
4593.32 15.9307
4593.43 21.7954
4593.55 31.0515
4593.66 45.4833
4593.80 72.8996
4593.94 91.2241
4594.01 85.8962
4594.09 73.0931
4594.23 45.7936
4594.32 33.3072
4594.41 24.7734
4594.59 14.7604
4594.78 9.58899
4594.96 6.68548
4595.14 4.89908
4595.32 3.74090
4595.69 2.37826
4596.05 1.63966
4596.42 1.19741
4597.15 0.718296
4597.88 0.477824
4598.60 0.340749
4599.33 0.255125
4600.06 0.198243
4601.52 0.129605
4602.98 0.0913880
4604.44 0.0679538
4605.90 0.0525576
4608.82 0.0342289
4611.74 0.0241527
4614.65 0.0180286
4617.57 0.0140331
4623.41 0.00930927
4629.24 0.00673442
4635.08 0.00518185
4640.91 0.00417757
4652.59 0.00300994
4664.26 0.00239748
4687.60 0.00186544
4710.94 0.00178129
4734.28 0.00214749
4745.96 0.00277448
4751.79 0.00341562
4757.63 0.00459517
4763.46 0.00712995
4766.38 0.00966383
4769.30 0.0142978
4770.76 0.0182166
4772.22 0.0242221
4773.67 0.0341109
4775.13 0.0521295
4775.86 0.0673088
4776.59 0.0904312
4777.32 0.128311
4778.05 0.196567
4778.42 0.253525
4778.78 0.339581
4779.15 0.478511
4779.51 0.723482
4779.69 0.924687
4779.88 1.22107
4780.06 1.68614
4780.24 2.47609
4780.42 3.98959
4780.51 5.31044
4780.60 7.39833
4780.70 10.9615
4780.74 13.7887
4780.79 17.6987
4780.83 23.5559
4780.88 32.2722
4780.90 38.4671
4780.92 46.3074
4780.95 56.2364
4780.97 68.5105
4781.00 87.5062
4781.03 109.823
4781.08 137.566
4781.11 129.485
4781.14 110.508
4781.20 69.0450
4781.24 49.0403
4781.28 35.5642
4781.32 26.5776
4781.36 20.5720
4781.44 13.0826
4781.52 9.01673
4781.60 6.54099
4781.67 4.96727
4781.83 3.13485
4781.99 2.14869
4782.15 1.56289
4782.31 1.18725
4782.47 0.933588
4782.79 0.619118
4783.10 0.440896
4783.42 0.329666
4783.74 0.256052
4784.37 0.167307
4785.01 0.117993
4785.64 0.0877942
4786.28 0.0679990
4787.55 0.0444139
4788.82 0.0314621
4790.09 0.0235965
4791.36 0.0184699
4793.90 0.0124107
4796.43 0.00911310
4801.51 0.00584630
4806.59 0.00436524
4811.67 0.00360184
4821.83 0.00299297
4831.98 0.00305206
4842.14 0.00402586
4852.30 0.00999686
4854.84 0.0161993
4857.38 0.0337531
4858.65 0.0580322
4859.92 0.125969
4860.55 0.218726
4861.19 0.473428
4861.50 0.813009
4861.66 1.13960
4861.82 1.70624
4861.98 2.83883
4862.06 3.87143
4862.14 5.58278
4862.22 8.77118
4862.26 11.4753
4862.30 15.4790
4862.34 22.1071
4862.38 33.3279
4862.42 55.1417
4862.44 73.3975
4862.45 99.0661
4862.49 157.709
4862.52 198.095
4862.55 157.710
4862.59 99.0673
4862.62 59.9453
4862.65 38.3958
4862.69 26.2118
4862.72 19.0387
4862.75 14.2784
4862.79 11.1539
4862.85 7.27635
4862.92 5.10601
4862.99 3.77507
4863.12 2.29963
4863.26 1.54093
4863.39 1.10627
4863.66 0.649242
4863.93 0.426025
4864.20 0.301441
4864.73 0.173848
4865.81 0.0799138
4866.88 0.0462772
4869.03 0.0218673
4871.17 0.0132270
4879.76 0.00485651
4896.94 0.00288200
4914.12 0.00270569
4931.29 0.00286314
4965.65 0.00368206
5000.00 0.00536609
5028.21 0.00818733
5042.32 0.0107209
5056.43 0.0149339
5070.53 0.0230072
5077.59 0.0304004
5084.64 0.0430485
5091.69 0.0682535
5095.22 0.0920435
5098.74 0.133460
5102.27 0.216556
5104.03 0.294221
5104.92 0.350894
5105.80 0.426509
5106.68 0.530829
5107.12 0.598454
5107.56 0.680228
5108.00 0.780364
5108.44 0.904750
5108.88 1.06180
5109.32 1.26333
5109.77 1.52884
5110.21 1.88694
5110.65 2.38466
5111.09 3.09943
5111.53 4.17431
5111.97 5.86545
5112.41 8.65399
5112.85 13.3454
5113.83 27.9694
5114.08 26.9288
5114.33 23.2571
5114.82 14.6892
5115.25 9.56640
5115.67 6.47952
5116.10 4.59917
5116.53 3.40513
5117.39 2.06162
5118.24 1.37736
5119.10 0.985722
5119.96 0.742726
5121.67 0.470573
5123.38 0.330947
5125.09 0.250839
5128.52 0.169483
5131.95 0.134361
5135.37 0.120175
5142.22 0.126112
5149.08 0.174858
5152.50 0.226345
5154.21 0.264248
5155.07 0.287575
5155.93 0.314539
5156.78 0.345960
5157.64 0.382726
5158.50 0.426164
5159.35 0.477783
5160.21 0.539836
5161.07 0.615026
5161.92 0.707400
5162.78 0.822084
5163.64 0.966859
5164.49 1.15211
5165.35 1.39389
5166.21 1.71465
5167.06 2.14940
5167.92 2.74747
5168.77 3.57943
5169.63 4.72669
5171.15 7.53219
5172.67 9.30844
5173.43 8.70676
5174.19 7.37060
5175.71 4.59835
5177.23 2.83459
5178.75 1.84768
5180.27 1.27756
5181.79 0.928768
5183.31 0.702687
5184.83 0.549107
5187.87 0.360827
5190.92 0.254827
5193.96 0.189525
5200.04 0.116743
5206.12 0.0792626
5212.20 0.0574496
5218.28 0.0436340
5224.37 0.0343248
5236.53 0.0229273
5248.69 0.0164633
5260.86 0.0124378
5273.02 0.00975792
5297.35 0.00651773
5321.68 0.00470777
5346.00 0.00359984
5370.33 0.00288313
5399.85 0.00233913
5429.37 0.00209589
5444.13 0.00216775
5458.88 0.00267990
5466.26 0.00351735
5469.95 0.00438722
5473.64 0.00600594
5475.49 0.00738736
5477.33 0.00951579
5479.18 0.0130383
5481.02 0.0194869
5481.95 0.0249448
5482.87 0.0332945
5483.79 0.0470407
5484.71 0.0720015
5485.17 0.0930062
5485.64 0.124900
5486.10 0.176867
5486.56 0.270091
5487.02 0.463284
5487.25 0.649425
5487.48 0.973385
5487.71 1.62064
5487.83 2.21286
5487.94 3.19669
5488.06 5.02609
5488.11 6.57929
5488.17 8.90424
5488.23 12.7367
5488.26 15.5982
5488.29 19.3122
5488.32 24.6033
5488.34 32.0802
5488.37 42.8051
5488.40 57.5366
5488.43 73.9558
5488.45 91.9553
5488.50 114.686
5488.52 107.483
5488.54 91.4690
5488.59 57.1564
5488.63 38.0338
5488.67 26.0283
5488.71 18.6183
5488.75 13.9538
5488.83 8.52896
5488.91 5.70896
5488.98 4.07488
5489.06 3.04906
5489.22 1.88669
5489.38 1.27712
5489.54 0.922821
5489.70 0.697728
5489.85 0.545957
5490.17 0.360016
5490.49 0.255476
5490.80 0.190751
5491.12 0.147924
5491.75 0.0965107
5492.38 0.0680928
5493.02 0.0507049
5493.65 0.0393299
5494.91 0.0258099
5496.18 0.0183935
5497.44 0.0138905
5498.71 0.0109521
5501.24 0.00747548
5503.77 0.00557297
5508.83 0.00366275
5513.89 0.00276460
5518.95 0.00226728
5529.07 0.00175584
5549.31 0.00135955
5569.55 0.00120667
5610.03 0.00117251
5620.15 0.00125446
5630.27 0.00150668
5635.33 0.00185925
5640.39 0.00285496
5642.92 0.00423454
5645.45 0.00812975
5646.72 0.0135102
5647.98 0.0285788
5648.61 0.0491710
5649.25 0.105645
5649.56 0.181105
5649.88 0.380005
5650.04 0.631717
5650.20 1.24785
5650.27 1.95647
5650.35 3.47112
5650.39 4.97936
5650.43 7.55431
5650.47 12.6221
5650.49 16.9113
5650.51 22.8109
5650.54 36.4254
5650.58 45.6078
5650.61 36.4111
5650.64 22.7997
5650.68 13.1630
5650.71 8.10707
5650.75 5.39049
5650.79 3.81021
5650.86 2.17090
5650.93 1.39308
5651.08 0.709813
5651.23 0.428383
5651.53 0.204790
5651.82 0.119975
5652.41 0.0558639
5653.00 0.0324633
5654.19 0.0152943
5655.37 0.00916058
5657.73 0.00472582
5660.10 0.00316360
5664.82 0.00205442
5669.55 0.00168115
5679.01 0.00145733
5688.46 0.00143950
5707.38 0.00162879
5726.29 0.00210641
5745.20 0.00320152
5754.66 0.00431420
5764.11 0.00636096
5768.84 0.00809521
5773.57 0.0107552
5778.30 0.0151372
5783.02 0.0231224
5785.39 0.0298427
5787.75 0.0400910
5790.12 0.0568489
5792.48 0.0870676
5793.66 0.112235
5794.84 0.150221
5796.03 0.211464
5797.21 0.319645
5797.80 0.407887
5798.39 0.538378
5798.98 0.742960
5799.57 1.09000
5799.87 1.36238
5800.16 1.74838
5800.46 2.32457
5800.61 2.72384
5800.75 3.22928
5800.90 3.89080
5801.05 4.77121
5801.20 5.97412
5801.35 7.65437
5801.49 10.1154
5801.64 13.8312
5801.79 19.6197
5801.94 28.6059
5802.13 45.8425
5802.32 57.2399
5802.42 53.8322
5802.51 45.6985
5802.70 28.5675
5802.90 17.5095
5803.09 11.3491
5803.28 7.81215
5803.47 5.66523
5803.67 4.27085
5803.86 3.32596
5804.24 2.17435
5804.63 1.52660
5805.02 1.12986
5805.79 0.689188
5806.56 0.463205
5807.33 0.332472
5808.10 0.250170
5808.87 0.195108
5810.41 0.128163
5811.95 0.0906549
5813.49 0.0675300
5815.03 0.0522939
5818.12 0.0340835
5821.20 0.0240356
5824.28 0.0179123
5827.37 0.0139085
5833.53 0.00916251
5839.70 0.00656623
5845.86 0.00499371
5852.03 0.00397091
5864.36 0.00276793
5876.69 0.00211847
5901.35 0.00149115
5926.01 0.00123358
5950.68 0.00114005
6000.00 0.00126375
6036.12 0.00172023
6054.19 0.00221982
6072.25 0.00315763
6081.28 0.00395850
6090.31 0.00519109
6099.34 0.00722684
6108.37 0.0109443
6112.89 0.0140786
6117.40 0.0188642
6121.92 0.0267036
6126.43 0.0408760
6128.69 0.0527123
6130.95 0.0706247
6133.20 0.0996080
6135.46 0.151044
6136.59 0.193233
6137.72 0.255944
6138.85 0.354955
6139.98 0.524415
6141.11 0.851164
6141.67 1.14162
6141.95 1.34481
6142.23 1.60649
6142.52 1.95234
6142.80 2.41791
6142.94 2.71384
6143.08 3.06569
6143.22 3.48785
6143.36 3.99937
6143.50 4.62579
6143.65 5.40161
6143.79 6.37381
6143.93 7.60656
6144.07 9.18690
6144.21 11.2299
6144.35 13.8778
6144.49 17.2773
6144.81 27.6714
6145.13 34.6180
6145.29 32.6029
6145.45 27.7159
6145.77 17.3385
6145.98 12.5200
6146.19 9.24045
6146.61 5.44550
6147.03 3.51759
6147.45 2.44092
6147.87 1.78439
6148.29 1.35913
6149.13 0.860716
6149.97 0.592501
6150.82 0.432253
6152.50 0.258900
6154.18 0.172138
6155.86 0.122683
6157.54 0.0918638
6159.22 0.0713863
6162.59 0.0466980
6165.95 0.0329653
6169.31 0.0245458
6172.68 0.0190177
6179.40 0.0124376
6186.13 0.00882130
6192.86 0.00662378
6199.58 0.00519003
6213.04 0.00349580
6226.49 0.00257317
6253.40 0.00166113
6280.31 0.00125668
6307.21 0.00108071
6320.67 0.00107200
6334.12 0.00119413
6340.85 0.00141692
6347.57 0.00209268
6350.94 0.00305136
6354.30 0.00578391
6355.98 0.00957994
6357.66 0.0202590
6358.50 0.0349271
6359.35 0.0755799
6359.77 0.130401
6360.19 0.277397
6360.40 0.467424
6360.61 0.947609
6360.71 1.52218
6360.82 2.81932
6360.87 4.19003
6360.92 6.72682
6360.97 12.3100
6361.00 17.5025
6361.03 25.9114
6361.06 41.5441
6361.09 51.8116
6361.13 41.5775
6361.16 25.9375
6361.19 16.3256
6361.22 10.7371
6361.26 7.46455
6361.29 5.44230
6361.35 3.22436
6361.41 2.12999
6361.54 1.11130
6361.67 0.681285
6361.92 0.329968
6362.18 0.194395
6362.69 0.0905632
6363.20 0.0524238
6364.22 0.0242445
6365.23 0.0141369
6367.27 0.00679108
6369.31 0.00418554
6373.38 0.00230615
6377.46 0.00164149
6385.61 0.00116079
6393.75 0.000989666
6426.35 0.000830658
6491.53 0.000894685
6556.72 0.00121947
6573.02 0.00140128
6589.31 0.00174145
6597.46 0.00210194
6605.61 0.00297916
6609.68 0.00411772
6611.72 0.00523179
6613.76 0.00724992
6615.79 0.0115441
6616.81 0.0158152
6617.83 0.0235847
6618.85 0.0401221
6619.87 0.0859784
6620.38 0.148022
6620.89 0.315304
6621.14 0.533668
6621.39 1.08898
6621.52 1.76860
6621.65 3.32256
6621.71 4.99681
6621.78 8.18930
6621.81 11.0419
6621.84 15.5126
6621.87 22.8249
6621.90 34.7635
6621.92 44.5370
6621.94 55.4884
6621.98 69.7873
6622.00 65.5082
6622.01 55.7887
6622.05 34.9975
6622.09 20.7606
6622.13 13.0834
6622.17 8.83314
6622.21 6.35889
6622.29 3.66412
6622.37 2.37830
6622.53 1.22300
6622.69 0.741705
6623.00 0.356345
6623.32 0.209254
6623.64 0.137611
6623.96 0.0976562
6624.59 0.0568045
6625.23 0.0374265
6625.86 0.0267706
6627.13 0.0160478
6628.40 0.0110356
6629.67 0.00830725
6632.21 0.00560306
6634.76 0.00437504
6637.30 0.00373364
6642.38 0.00316170
6662.71 0.00315412
6683.03 0.00412724
6703.36 0.00608029
6713.52 0.00774547
6723.69 0.0102897
6733.85 0.0144484
6744.01 0.0219313
6749.10 0.0281488
6754.18 0.0375107
6759.26 0.0525548
6764.34 0.0789963
6766.88 0.100465
6769.42 0.132067
6771.96 0.181304
6774.51 0.264090
6775.78 0.328401
6776.41 0.369620
6777.05 0.419023
6777.68 0.478995
6778.32 0.552474
6778.95 0.643900
6779.59 0.759466
6780.22 0.908460
6780.86 1.10390
6781.49 1.36665
6782.13 1.72924
6782.76 2.24412
6783.40 2.99686
6784.03 4.12334
6784.67 5.80946
6785.58 9.30752
6786.49 11.6918
6786.95 11.0363
6787.40 9.40142
6788.31 5.88546
6788.91 4.26350
6789.50 3.15015
6790.69 1.85872
6791.88 1.20255
6793.07 0.834661
6794.26 0.610675
6795.45 0.465154
6797.83 0.294756
6800.21 0.203016
6802.59 0.148191
6807.35 0.0888562
6812.11 0.0591719
6816.87 0.0422513
6821.63 0.0317082
6826.39 0.0247019
6835.91 0.0162622
6845.43 0.0115712
6854.95 0.00870002
6864.47 0.00681854
6883.51 0.00459035
6902.54 0.00338078
6921.58 0.00266288
6940.62 0.00221502
6978.70 0.00176670
7016.78 0.00173142
7035.82 0.00193163
7054.85 0.00254599
7064.37 0.00333803
7069.13 0.00408662
7073.89 0.00540175
7078.65 0.00811973
7081.03 0.0107766
7083.41 0.0155716
7084.60 0.0195949
7085.79 0.0257299
7086.98 0.0357852
7088.17 0.0540232
7088.77 0.0693203
7089.36 0.0925859
7089.96 0.130507
7090.55 0.198595
7091.15 0.339962
7091.45 0.476388
7091.74 0.714680
7092.04 1.19227
7092.19 1.63351
7092.34 2.36541
7092.49 3.73074
7092.56 4.88634
7092.63 6.65780
7092.71 9.60233
7092.78 14.7683
7092.82 18.9186
7092.86 24.8483
7092.89 33.4764
7092.93 46.0758
7092.96 59.0462
7092.99 74.0299
7093.05 92.7177
7093.08 87.3900
7093.10 74.7103
7093.16 46.6076
7093.21 30.3904
7093.26 20.6565
7093.31 14.6107
7093.36 10.8443
7093.46 6.54858
7093.56 4.36647
7093.66 3.09927
7093.76 2.31621
7093.97 1.42830
7094.17 0.965542
7094.37 0.697027
7094.57 0.526854
7094.77 0.412324
7095.17 0.272348
7095.58 0.193744
7095.98 0.145058
7096.38 0.112984
7097.19 0.0745538
7097.99 0.0533401
7098.80 0.0404280
7099.60 0.0320073
7101.21 0.0221048
7102.82 0.0167899
7106.04 0.0117699
7109.26 0.00985884
7112.48 0.00933401
7118.92 0.0107844
7122.14 0.0128196
7125.36 0.0162464
7128.58 0.0221273
7131.80 0.0330263
7133.41 0.0422446
7135.02 0.0563103
7136.63 0.0792803
7138.24 0.120523
7139.04 0.154744
7139.85 0.206172
7140.65 0.288580
7141.46 0.432838
7142.26 0.720328
7142.66 0.985432
7143.07 1.42630
7143.47 2.24286
7143.67 2.93473
7143.87 3.99314
7143.97 4.74757
7144.07 5.71698
7144.17 7.01427
7144.27 8.75483
7144.37 11.1957
7144.47 14.6299
7144.58 19.6453
7144.68 26.7987
7144.76 34.3770
7144.83 42.9688
7144.99 54.0085
7145.07 50.9332
7145.15 43.3943
7145.31 27.1301
7145.41 19.9395
7145.51 14.9578
7145.71 9.00082
7145.90 5.89646
7146.10 4.13359
7146.30 3.04125
7146.49 2.32598
7146.89 1.48350
7147.28 1.02509
7147.67 0.750421
7148.46 0.451207
7149.25 0.300876
7150.03 0.214927
7150.82 0.161254
7151.61 0.125517
7153.18 0.0823896
7154.76 0.0583516
7156.33 0.0435989
7157.90 0.0339040
7161.05 0.0223425
7164.20 0.0159783
7167.35 0.0121060
7170.49 0.00957748
7176.79 0.00658773
7183.08 0.00496354
7195.67 0.00338548
7208.27 0.00275617
7220.86 0.00266417
7233.45 0.00381188
7239.74 0.00875143
7242.89 0.0279720
7244.46 0.101120
7244.86 0.173420
7245.25 0.366621
7245.45 0.616252
7245.64 1.23978
7245.74 1.98899
7245.84 3.64853
7245.89 5.35615
7245.94 8.52349
7245.99 15.1597
7246.01 21.4096
7246.04 30.7314
7246.07 49.1132
7246.10 61.4737
7246.14 49.1221
7246.17 30.7385
7246.20 20.2172
7246.23 13.8536
7246.25 9.81144
7246.28 7.31929
7246.34 4.43570
7246.40 2.95326
7246.51 1.56784
7246.62 0.970911
7246.85 0.474251
7247.08 0.280952
7247.53 0.132156
7247.99 0.0771870
7249.81 0.0217587
7253.44 0.00739554
7260.72 0.00404037
7267.99 0.00395433
7275.26 0.00486053
7282.53 0.00725234
7286.17 0.00973108
7289.81 0.0143027
7291.63 0.0181777
7293.44 0.0241113
7295.26 0.0338657
7297.08 0.0515828
7297.99 0.0664623
7298.90 0.0890575
7299.81 0.125836
7300.72 0.191710
7301.17 0.246272
7301.63 0.327894
7302.08 0.458583
7302.54 0.685856
7302.99 1.13679
7303.22 1.54813
7303.44 2.22815
7303.67 3.47596
7303.79 4.52453
7303.90 6.09497
7304.01 8.63224
7304.07 10.5032
7304.13 12.9547
7304.18 16.3527
7304.24 21.0833
7304.30 27.7555
7304.35 36.9389
7304.40 47.4001
7304.45 59.1971
7304.55 74.5269
7304.60 70.3390
7304.64 60.0175
7304.74 37.5793
7304.83 23.7654
7304.92 15.7620
7305.02 10.9826
7305.11 8.04473
7305.29 4.78333
7305.47 3.14771
7305.66 2.22134
7305.84 1.64881
7306.20 1.01079
7306.57 0.681216
7306.94 0.489928
7307.30 0.369231
7307.67 0.288444
7308.40 0.189900
7309.13 0.134633
7309.86 0.100532
7310.59 0.0780265
7312.05 0.0510993
7313.52 0.0362370
7314.98 0.0271827
7316.44 0.0212703
7319.37 0.0142821
7322.29 0.0104988
7325.22 0.00825919
7328.14 0.00687529
7334.00 0.00559549
7339.85 0.00609153
7345.70 0.0133539
7348.62 0.0436442
7349.35 0.0743540
7350.09 0.158814
7350.45 0.271647
7350.82 0.569517
7351.00 0.948574
7351.18 1.88181
7351.27 2.97089
7351.37 5.29442
7351.41 7.61878
7351.46 11.6313
7351.50 19.5944
7351.53 26.4073
7351.55 36.0172
7351.58 57.4431
7351.62 71.9930
7351.66 57.4560
7351.69 36.0275
7351.73 22.2490
7351.76 14.5805
7351.80 10.0172
7351.83 7.30263
7351.90 4.29936
7351.97 2.82811
7352.11 1.47585
7352.26 0.902222
7352.54 0.436200
7352.82 0.257039
7353.39 0.120379
7353.95 0.0701962
7356.21 0.0197833
7360.72 0.00657861
7369.76 0.00306994
7378.79 0.00237120
7387.82 0.00217249
7405.88 0.00277985
7414.92 0.00603615
7419.43 0.0189457
7421.69 0.0687128
7422.25 0.118452
7422.82 0.253457
7423.10 0.431575
7423.38 0.891558
7423.52 1.45891
7423.67 2.79637
7423.74 4.27981
7423.81 7.22197
7423.84 10.0035
7423.88 14.4207
7423.91 22.0064
7423.95 35.6388
7423.98 56.8498
7424.02 71.2555
7424.06 56.8579
7424.09 35.6453
7424.13 21.1780
7424.17 13.3475
7424.21 9.01220
7424.25 6.43761
7424.32 3.71633
7424.40 2.40316
7424.56 1.23479
7424.71 0.750617
7425.02 0.360775
7425.34 0.211534
7425.96 0.0985842
7426.58 0.0572357
7429.07 0.0159595
7434.04 0.00530208
7444.00 0.00265912
7463.90 0.00234082
7483.81 0.00405474
7493.77 0.0110623
7498.74 0.0383553
7499.99 0.0659458
7501.23 0.142254
7501.85 0.244715
7502.47 0.519061
7502.79 0.872354
7503.10 1.75990
7503.25 2.81885
7503.33 3.74180
7503.41 5.16913
7503.49 7.60662
7503.56 12.1471
7503.60 15.9808
7503.64 21.7194
7503.68 30.5588
7503.72 43.8233
7503.77 70.1001
7503.82 87.6552
7503.87 70.0768
7503.93 43.8053
7503.98 26.4463
7504.03 16.9665
7504.09 11.5215
7504.14 8.30830
7504.20 6.21574
7504.25 4.83373
7504.36 3.14001
