Pb-204(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
45355.9 5.15594
45356.3 8.37162
45356.7 13.9558
45357.2 22.3478
45358.0 44.0504
45358.4 51.0524
45358.9 52.4822
45359.7 46.2422
45360.7 37.0900
45361.7 30.6824
45362.7 26.4521
45363.7 23.5657
45364.7 21.5078
45365.7 19.9810
45367.7 17.8939
45369.7 16.5317
45371.7 15.5851
45375.7 14.3502
45379.7 13.5818
45383.7 13.0594
45387.6 12.6796
45391.6 12.3904
45399.6 11.9768
45407.6 11.6937
45415.6 11.4855
45423.6 11.3249
45439.5 11.0895
45455.5 10.9220
45487.5 10.6909
45519.4 10.5315
45551.3 10.4097
45615.2 10.2265
45679.1 10.0879
45743.0 9.97698
45774.9 9.93466
45806.9 9.92173
45822.8 9.95681
45830.8 10.0075
45838.8 10.1123
45846.8 10.3484
45850.8 10.5801
45854.8 10.9814
45858.8 11.7497
45860.8 12.4159
45862.8 13.4420
45864.8 15.1379
45866.7 18.1290
45868.7 23.9477
45869.7 28.8743
45870.7 35.8662
45872.4 52.4660
45874.0 64.2199
45875.6 54.2660
45877.3 38.1679
45878.7 28.9244
45880.0 23.2080
45881.4 19.6077
45882.8 17.2532
45885.5 14.5058
45888.3 13.0533
45891.0 12.1913
45893.8 11.6414
45899.2 10.9999
45904.7 10.6502
45910.2 10.4366
45921.2 10.1940
45932.2 10.0616
45943.1 9.97793
45965.1 9.87507
45987.0 9.81017
46009.0 9.76210
46052.8 9.68855
46096.7 9.62848
46140.6 9.57554
46162.6 9.55485
46184.5 9.55622
46195.5 9.59362
46201.0 9.64372
46206.5 9.74753
46211.9 9.98736
46214.7 10.2301
46217.4 10.6652
46220.2 11.5423
46221.5 12.3393
46222.9 13.6378
46224.3 15.9309
46225.7 20.4525
46226.3 24.5134
46227.0 30.8047
46227.7 41.2685
46228.4 58.3985
46229.2 89.6522
46230.0 111.547
46230.8 92.5425
46231.6 62.5168
46232.4 43.2127
46233.2 32.1671
46233.9 25.5292
46234.7 21.4325
46235.5 18.6961
46236.3 16.8323
46237.8 14.4875
46239.4 13.1366
46240.9 12.2871
46244.0 11.3148
46247.1 10.7963
46250.2 10.4844
46256.4 10.1386
46262.6 9.95689
46268.8 9.84695
46281.2 9.72138
46293.6 9.65095
46306.0 9.60466
46330.8 9.54429
46380.4 9.47101
46430.0 9.41908
46529.2 9.33577
46628.4 9.26345
46826.7 9.13153
47025.1 9.00566
47223.5 8.87878
47421.8 8.74461
47521.0 8.67197
47620.2 8.59255
47669.8 8.54858
47719.4 8.50019
47769.0 8.45622
47781.4 8.46320
47793.8 8.53098
47800.0 8.65659
47803.1 8.79244
47806.2 9.04709
47809.3 9.58416
47810.8 10.0943
47812.4 10.9584
47813.9 12.5660
47814.7 13.9381
47815.5 15.9922
47816.3 19.3235
47817.0 24.9367
47817.8 35.1810
47818.6 54.8552
47819.3 84.5574
47820.0 105.629
47820.7 88.0469
47821.4 59.2275
47822.1 40.5217
47822.8 29.8672
47823.5 23.5213
47824.2 19.6386
47825.0 17.0550
47825.7 15.3038
47827.1 13.1061
47828.5 11.8432
47829.9 11.0499
47832.7 10.1443
47835.5 9.65864
47838.3 9.36687
47844.0 9.04148
47849.6 8.86964
47855.2 8.76508
47866.5 8.64474
47889.0 8.53089
47911.5 8.47014
47956.6 8.39205
48001.6 8.33154
48091.7 8.22089
48181.8 8.10715
48362.0 7.84132
48542.2 7.48273
48722.4 6.94351
48812.4 6.54752
48902.5 5.99848
48992.6 5.18160
49037.7 4.60356
49082.7 3.84483
49127.8 2.82273
49150.3 2.18427
49172.8 1.46031
49195.3 0.706948
49206.6 0.381935
49212.2 0.258477
49217.9 0.179913
49223.5 0.167886
49229.1 0.253176
49234.8 0.479670
49240.4 0.909996
49246.0 1.63329
49251.6 2.77523
49257.3 4.50916
49262.9 7.06377
49271.2 12.8928
49279.5 21.8203
49296.0 44.9158
49304.3 52.1501
49312.6 53.6076
49329.1 46.7821
49339.6 41.2224
49350.1 36.4296
49371.0 29.4630
49392.0 24.9964
49413.0 22.0070
49433.9 19.9008
49454.9 18.3520
49496.8 16.2420
49538.8 14.8814
49580.7 13.9344
49664.6 12.7046
49748.4 11.9395
49832.3 11.4151
49916.1 11.0307
50000.0 10.7344
50000.0 12.8500
60000.0 12.5180
70000.0 12.2220
80000.0 11.9520
90000.0 11.7020
100000 11.4690
121936 11.0000
128026 10.8780
150000 10.4640
200000 9.63870
250000 8.93300
282958 8.51970
300000 8.32010
301881 8.29860
330894 7.98040
350000 7.78360
397381 7.33610
400000 7.31290
408435 7.23930
415912 7.17560
450000 6.89980
455537 6.85730
471978 6.73480
500000 6.53800
550000 6.22210
600000 5.94760
650000 5.71040
700000 5.50720
750000 5.33470
800000 5.19030
850000 5.07130
900000 4.97550
903617 4.96940
903618 4.96940
950000 4.90090
1.00000E+06 4.84560
1.10000E+06 4.78630
1.20000E+06 4.78580
1.21004E+06 4.79020
1.22008E+06 4.79461
1.23011E+06 4.79903
1.24015E+06 4.80345
1.26023E+06 4.81231
1.28030E+06 4.82120
1.28030E+06 4.82120
1.30000E+06 4.83410
1.31446E+06 4.84581
1.32893E+06 4.85753
1.34339E+06 4.86926
1.35785E+06 4.88100
1.35785E+06 4.88100
1.37893E+06 4.90189
1.40000E+06 4.92280
1.41250E+06 4.93795
1.42500E+06 4.95311
1.43750E+06 4.96827
1.45000E+06 4.98343
1.46250E+06 4.99859
1.47500E+06 5.01376
1.48750E+06 5.02893
1.50000E+06 5.04410
1.51775E+06 5.06959
1.53550E+06 5.09509
1.55325E+06 5.12059
1.57100E+06 5.14610
1.57100E+06 5.14610
1.59033E+06 5.17580
1.59059E+06 5.17620
1.60000E+06 5.19100
1.61270E+06 5.21110
1.62790E+06 5.23616
1.64311E+06 5.26124
1.65831E+06 5.28632
1.67351E+06 5.31140
1.67352E+06 5.31141
1.68951E+06 5.33870
1.68952E+06 5.33871
1.70000E+06 5.35680
1.72067E+06 5.39290
1.73852E+06 5.42450
1.73853E+06 5.42451
1.75416E+06 5.45255
1.76979E+06 5.48060
1.78490E+06 5.50810
1.80000E+06 5.53560
1.82644E+06 5.58430
1.85391E+06 5.63540
1.88137E+06 5.68650
1.90000E+06 5.72140
1.92143E+06 5.76165
1.94285E+06 5.80190
1.94285E+06 5.80190
1.95798E+06 5.83030
1.95799E+06 5.83031
1.97005E+06 5.85300
1.97006E+06 5.85301
2.00000E+06 5.90910
2.01885E+06 5.94410
2.03771E+06 5.97910
2.05656E+06 6.01410
2.07541E+06 6.04910
2.07541E+06 6.04911
2.10000E+06 6.09410
2.11589E+06 6.12300
2.11589E+06 6.12301
2.14225E+06 6.17025
2.16860E+06 6.21750
2.16860E+06 6.21750
2.19660E+06 6.26670
2.20000E+06 6.27260
2.22500E+06 6.31490
2.25000E+06 6.35720
2.27500E+06 6.39950
2.30000E+06 6.44180
2.32500E+06 6.48122
2.35000E+06 6.52065
2.37500E+06 6.56007
2.40000E+06 6.59950
2.42500E+06 6.63567
2.45000E+06 6.67185
2.47500E+06 6.70802
2.50000E+06 6.74420
2.52500E+06 6.77693
2.55000E+06 6.80965
2.57500E+06 6.84237
2.60000E+06 6.87510
2.65000E+06 6.93355
2.70000E+06 6.99200
2.75000E+06 7.04340
2.80000E+06 7.09480
2.85000E+06 7.13930
2.90000E+06 7.18380
2.95000E+06 7.22160
3.00000E+06 7.25940
3.05000E+06 7.29080
3.10000E+06 7.32220
3.12792E+06 7.33750
3.20000E+06 7.37280
3.25000E+06 7.39245
3.30000E+06 7.41210
3.36190E+06 7.43110
3.40000E+06 7.44090
3.40625E+06 7.44209
3.41250E+06 7.44329
3.41875E+06 7.44448
3.42500E+06 7.44568
3.43125E+06 7.44687
3.43750E+06 7.44806
3.44375E+06 7.44926
3.45000E+06 7.45045
3.45625E+06 7.45164
3.46250E+06 7.45284
3.46875E+06 7.45403
3.47500E+06 7.45523
3.48125E+06 7.45642
3.48750E+06 7.45761
3.49375E+06 7.45881
3.50000E+06 7.46000
3.50957E+06 7.46130
3.51914E+06 7.46260
3.52925E+06 7.46358
3.53936E+06 7.46455
3.54946E+06 7.46553
3.55957E+06 7.46650
3.56968E+06 7.46748
3.57979E+06 7.46845
3.58989E+06 7.46943
3.60000E+06 7.47040
3.62500E+06 7.47100
3.65000E+06 7.47160
3.67500E+06 7.47220
3.70000E+06 7.47280
3.72706E+06 7.47220
3.74530E+06 7.47118
3.76353E+06 7.47015
3.78177E+06 7.46913
3.80000E+06 7.46810
3.85000E+06 7.46255
3.90000E+06 7.45700
3.95000E+06 7.44865
4.00000E+06 7.44030
4.10000E+06 7.41600
4.20000E+06 7.39170
4.27068E+06 7.36920
4.34135E+06 7.34670
4.40000E+06 7.32570
4.41974E+06 7.31830
4.43448E+06 7.31270
4.50722E+06 7.28380
4.60000E+06 7.24420
4.64421E+06 7.22420
4.71506E+06 7.19080
4.80000E+06 7.14860
4.85282E+06 7.12110
4.91874E+06 7.08500
4.98465E+06 7.04890
5.00000E+06 7.04010
5.08594E+06 6.99000
5.11836E+06 6.97060
5.20000E+06 6.92060
5.25818E+06 6.88410
5.32909E+06 6.83820
5.40000E+06 6.79230
5.48378E+06 6.73660
5.50517E+06 6.72220
5.51215E+06 6.71750
5.59748E+06 6.65960
5.60000E+06 6.65790
5.60890E+06 6.65180
5.75471E+06 6.55150
5.76961E+06 6.54130
5.80000E+06 6.52020
5.83230E+06 6.49790
5.96226E+06 6.40820
6.00000E+06 6.38220
6.03425E+06 6.35870
6.08643E+06 6.32300
6.08643E+06 6.32300
6.20000E+06 6.24620
6.22318E+06 6.23070
6.35080E+06 6.14650
6.37810E+06 6.12870
6.38698E+06 6.12300
6.40000E+06 6.11460
6.52714E+06 6.03390
6.60000E+06 5.98890
6.62154E+06 5.97588
6.66435E+06 5.95000
6.67005E+06 5.94650
6.67986E+06 5.94070
6.80000E+06 5.87050
6.82115E+06 5.85850
7.00000E+06 5.76040
7.20000E+06 5.65910
7.40000E+06 5.56690
7.60000E+06 5.48360
7.80000E+06 5.40900
8.00000E+06 5.34250
8.21791E+06 5.28280
8.43581E+06 5.22310
8.43581E+06 5.22310
8.50000E+06 5.20820
9.00000E+06 5.11070
9.26509E+06 5.07396
9.50000E+06 5.04140
9.94039E+06 4.99940
1.00000E+07 4.99500
1.00279E+07 4.99300
1.01649E+07 4.98420
1.04382E+07 4.97110
1.05000E+07 4.96890
1.06295E+07 4.96540
1.07981E+07 4.96260
1.10000E+07 4.96210
1.11410E+07 4.96350
1.13336E+07 4.96770
1.13974E+07 4.96970
1.15000E+07 4.97340
1.15656E+07 4.97620
1.16693E+07 4.98120
1.20000E+07 5.00190
1.21012E+07 5.00950
1.22634E+07 5.02310
1.23224E+07 5.02840
1.24004E+07 5.03570
1.24369E+07 5.03920
1.25000E+07 5.04540
1.27835E+07 5.07590
1.29196E+07 5.09180
1.29224E+07 5.09210
1.29409E+07 5.09430
1.30000E+07 5.10150
1.33766E+07 5.15010
1.34802E+07 5.16410
1.35000E+07 5.16680
1.37500E+07 5.20222
1.40000E+07 5.23770
1.41753E+07 5.26310
1.45000E+07 5.31020
1.45580E+07 5.31860
1.45749E+07 5.32100
1.48507E+07 5.36030
1.49734E+07 5.37750
1.50000E+07 5.38120
1.53862E+07 5.43300
1.53940E+07 5.43400
1.53941E+07 5.43400
1.54824E+07 5.44540
1.55000E+07 5.44759
1.55998E+07 5.46020
1.56947E+07 5.47190
1.57219E+07 5.47520
1.60000E+07 5.50780
1.65000E+07 5.56039
1.66462E+07 5.57439
1.70000E+07 5.60530
1.72090E+07 5.62179
1.74745E+07 5.64078
1.75000E+07 5.64258
1.75191E+07 5.64378
1.75746E+07 5.64740
1.76218E+07 5.65048
1.76856E+07 5.65459
1.77531E+07 5.65869
1.79103E+07 5.66779
1.79303E+07 5.66890
1.79313E+07 5.66900
1.79575E+07 5.67050
1.79765E+07 5.67150
1.80000E+07 5.67280
1.81796E+07 5.68198
1.83513E+07 5.69007
1.84402E+07 5.69396
1.85000E+07 5.69656
1.86979E+07 5.70437
1.90000E+07 5.71470
1.90009E+07 5.71470
1.92291E+07 5.72126
1.93993E+07 5.72544
1.95000E+07 5.72764
1.95083E+07 5.72784
1.96030E+07 5.72974
1.96085E+07 5.72984
1.96476E+07 5.73055
1.97443E+07 5.73225
2.00000E+07 5.73600
2.00000E+07 5.73604
2.10000E+07 5.73950
2.20000E+07 5.72590
2.30000E+07 5.69420
2.40000E+07 5.64280
2.50000E+07 5.57200
2.60000E+07 5.48380
2.70000E+07 5.38380
2.80000E+07 5.27780
2.90000E+07 5.17110
3.00000E+07 5.06730
3.10000E+07 4.96840
3.20000E+07 4.87480
3.30000E+07 4.78630
3.40000E+07 4.70290
3.50000E+07 4.62480
3.60000E+07 4.55310
3.70000E+07 4.48870
3.80000E+07 4.43250
3.90000E+07 4.38500
4.00000E+07 4.34600
4.10000E+07 4.31550
4.20000E+07 4.29240
4.30000E+07 4.27630
4.40000E+07 4.26630
4.50000E+07 4.26200
4.60000E+07 4.26280
4.70000E+07 4.26820
4.80000E+07 4.27800
4.90000E+07 4.29150
5.00000E+07 4.30830
5.10000E+07 4.32810
5.20000E+07 4.35010
5.30000E+07 4.37410
5.40000E+07 4.39940
5.50000E+07 4.42590
5.60000E+07 4.45280
5.70000E+07 4.48010
5.80000E+07 4.50750
5.90000E+07 4.53460
6.00000E+07 4.56140
6.10000E+07 4.58750
6.20000E+07 4.61280
6.30000E+07 4.63700
6.40000E+07 4.66030
6.50000E+07 4.68220
6.60000E+07 4.70280
6.70000E+07 4.72190
6.80000E+07 4.73960
6.90000E+07 4.75570
7.00000E+07 4.77030
7.10000E+07 4.78330
7.20000E+07 4.79470
7.30000E+07 4.80450
7.40000E+07 4.81270
7.50000E+07 4.81930
7.60000E+07 4.82440
7.70000E+07 4.82800
7.80000E+07 4.83010
7.90000E+07 4.83070
8.00000E+07 4.82990
8.10000E+07 4.82770
8.20000E+07 4.82420
8.30000E+07 4.81950
8.40000E+07 4.81350
8.50000E+07 4.80640
8.60000E+07 4.79810
8.70000E+07 4.78880
8.80000E+07 4.77840
8.90000E+07 4.76700
9.00000E+07 4.75480
9.10000E+07 4.74170
9.20000E+07 4.72770
9.30000E+07 4.71310
9.40000E+07 4.69770
9.50000E+07 4.68150
9.60000E+07 4.66470
9.70000E+07 4.64740
9.80000E+07 4.62950
9.90000E+07 4.61110
1.00000E+08 4.59220
1.02000E+08 4.55320
1.04000E+08 4.51280
1.06000E+08 4.47110
1.08000E+08 4.42870
1.10000E+08 4.38540
1.12000E+08 4.34160
1.14000E+08 4.29750
1.16000E+08 4.25330
1.18000E+08 4.20910
1.20000E+08 4.16480
1.22000E+08 4.12090
1.24000E+08 4.07740
1.26000E+08 4.03420
1.28000E+08 3.99170
1.30000E+08 3.94970
1.32000E+08 3.90810
1.34000E+08 3.86750
1.36000E+08 3.82760
1.38000E+08 3.78840
1.40000E+08 3.75000
1.42000E+08 3.71240
1.44000E+08 3.67570
1.46000E+08 3.63980
1.48000E+08 3.60490
1.50000E+08 3.57060
1.52000E+08 3.53740
1.54000E+08 3.50500
1.56000E+08 3.47360
1.58000E+08 3.44280
1.60000E+08 3.41300
1.62000E+08 3.38410
1.64000E+08 3.35610
1.66000E+08 3.32860
1.68000E+08 3.30220
1.70000E+08 3.27650
1.72000E+08 3.25160
1.74000E+08 3.22750
1.76000E+08 3.20390
1.78000E+08 3.18120
1.80000E+08 3.15930
1.82000E+08 3.13810
1.84000E+08 3.11750
1.86000E+08 3.09750
1.88000E+08 3.07830
1.90000E+08 3.05960
1.92000E+08 3.04160
1.94000E+08 3.02410
1.96000E+08 3.00730
1.98000E+08 2.99100
2.00000E+08 2.97530
