Cu-65(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
36551.4 0.000830017
36772.4 0.000844253
36882.9 0.000956179
36993.4 0.00130588
37048.7 0.00178829
37076.3 0.00226029
37104.0 0.00310103
37131.6 0.00482371
37145.4 0.00645989
37159.2 0.00928090
37173.0 0.0147838
37186.9 0.0277728
37193.8 0.0421065
37197.2 0.0538186
37200.7 0.0710980
37204.1 0.0980024
37207.6 0.142247
37211.0 0.220251
37214.5 0.364756
37217.7 0.595536
37221.0 0.803101
37222.6 0.791602
37224.3 0.695377
37227.5 0.443220
37230.0 0.302050
37232.5 0.211572
37235.0 0.153727
37237.5 0.115691
37242.5 0.0714882
37247.5 0.0482410
37252.5 0.0346889
37257.5 0.0261525
37267.5 0.0164549
37277.6 0.0113802
37287.6 0.00840922
37307.6 0.00525060
37327.6 0.00369768
37347.6 0.00282404
37387.6 0.00193120
37427.6 0.00151179
37467.6 0.00128645
37547.6 0.00107750
37707.6 0.00101777
37787.6 0.00120421
37807.6 0.00139392
37827.6 0.00192285
37837.6 0.00265087
37847.6 0.00469424
37852.6 0.00749856
37857.6 0.0152778
37860.1 0.0257673
37862.6 0.0540434
37863.9 0.0907748
37865.1 0.184275
37866.4 0.555374
37867.0 1.36635
37867.3 2.53588
37867.6 5.60201
37867.8 8.88553
37868.0 11.0409
37868.2 8.65849
37868.4 5.42546
37868.6 2.76624
37868.9 1.60418
37869.4 0.700252
37870.0 0.385406
37870.5 0.242678
37871.6 0.121404
37872.6 0.0730810
37874.7 0.0349192
37876.8 0.0206792
37881.1 0.0100099
37885.3 0.00614628
37893.8 0.00332782
37902.2 0.00232743
37919.1 0.00161161
37936.0 0.00136629
37969.9 0.00120609
38003.7 0.00116829
38139.0 0.00124781
38274.3 0.00147512
38342.0 0.00179468
38358.9 0.00203532
38375.8 0.00265799
38384.3 0.00349156
38392.7 0.00580083
38397.0 0.00895651
38401.2 0.0176821
38403.3 0.0294549
38405.4 0.0609120
38407.5 0.203678
38408.6 0.602944
38409.1 1.43453
38409.4 2.56755
38409.7 5.37890
38409.8 8.61388
38410.0 10.6547
38410.2 8.46544
38410.3 5.26298
38410.6 2.58404
38410.9 1.47111
38411.4 0.639032
38412.4 0.219477
38413.4 0.109714
38414.4 0.0662250
38416.4 0.0320788
38418.4 0.0192897
38422.4 0.00975145
38426.4 0.00630366
38434.5 0.00379734
38442.5 0.00291963
38458.6 0.00231213
38474.7 0.00212613
38539.1 0.00209563
38667.8 0.00254719
38796.5 0.00329551
38925.2 0.00448735
39053.9 0.00650713
39182.6 0.0102569
39247.0 0.0134010
39311.3 0.0180597
39375.7 0.0251110
39440.0 0.0356831
39576.4 0.0704819
39590.0 0.0834936
39600.0 0.151419
39602.5 0.264801
39603.8 0.454080
39604.4 0.684819
39605.0 1.20110
39605.3 1.75258
39605.6 2.70399
39605.9 4.32881
39606.3 6.11647
39606.4 6.27452
39606.6 5.63189
39606.9 3.57787
39607.2 2.11307
39607.5 1.31405
39607.8 0.865251
39608.1 0.614039
39608.8 0.355956
39610.0 0.172475
39612.1 0.0931937
39614.2 0.0713082
39618.4 0.0594585
39626.8 0.0560769
39643.6 0.0553130
39691.8 0.0486641
39740.0 0.0391031
39857.4 0.0212077
39916.1 0.0159663
39974.8 0.0123456
40092.2 0.00804486
40150.9 0.00705436
40180.3 0.00790997
40187.6 0.00920799
40194.9 0.0130650
40198.6 0.0184268
40202.3 0.0332267
40204.1 0.0529987
40205.9 0.104764
40207.8 0.327143
40208.7 0.885989
40209.2 1.87966
40209.4 3.04800
40209.6 5.22097
40209.8 8.33762
40210.0 10.4402
40210.2 8.32817
40210.4 5.21359
40210.7 2.78204
40210.9 1.64671
40211.4 0.744334
40212.0 0.413781
40212.5 0.264879
40213.5 0.135474
40214.6 0.0831994
40216.7 0.0421964
40218.8 0.0267505
40223.0 0.0151561
40227.2 0.0109197
40235.6 0.00774658
40244.0 0.00654871
40277.5 0.00509816
40344.7 0.00423666
40479.0 0.00358382
40546.1 0.00364692
40613.2 0.00429337
40646.8 0.00525448
40663.6 0.00618578
40680.4 0.00782492
40697.2 0.0111708
40705.6 0.0143688
40713.9 0.0199790
40722.3 0.0312896
40726.5 0.0418990
40730.7 0.0599237
40734.9 0.0944799
40739.1 0.173240
40741.2 0.256841
40743.3 0.417644
40744.4 0.558051
40745.4 0.775392
40746.5 1.12508
40747.0 1.37325
40747.5 1.68688
40748.1 2.16110
40748.8 2.69450
40750.0 3.37139
40750.6 3.17511
40751.3 2.69735
40752.5 1.68913
40754.0 0.962176
40755.4 0.594778
40756.9 0.396332
40758.4 0.281799
40759.8 0.209823
40761.3 0.162562
40764.2 0.106181
40767.2 0.0752145
40770.1 0.0565430
40775.9 0.0362431
40781.8 0.0260810
40787.6 0.0203679
40799.3 0.0146874
40811.1 0.0123211
40822.8 0.0114358
40846.2 0.0120063
40869.6 0.0151225
40893.0 0.0221553
40904.7 0.0284496
40916.4 0.0381349
40928.1 0.0534202
40939.8 0.0772905
40947.4 0.0978819
40954.9 0.119997
40962.5 0.136695
40970.0 0.139356
40985.1 0.105132
41000.2 0.0661776
41012.0 0.0468845
41023.8 0.0351891
41035.6 0.0285313
41047.4 0.0257055
41059.2 0.0272797
41071.0 0.0386036
41076.9 0.0552415
41082.8 0.0975904
41088.7 0.252433
41090.2 0.356209
41091.6 0.536198
41093.1 0.878127
41093.9 1.16523
41094.6 1.56630
41095.8 2.49524
41097.0 3.09961
41098.2 2.47088
41099.4 1.54689
41100.6 0.977889
41101.7 0.649764
41102.9 0.456091
41104.0 0.336475
41106.3 0.203416
41108.6 0.136390
41110.9 0.0981417
41113.2 0.0745278
41117.8 0.0479790
41122.4 0.0341312
41126.9 0.0259999
41136.1 0.0172057
41145.3 0.0127246
41154.4 0.0100779
41172.8 0.00714401
41191.1 0.00556747
41209.4 0.00458577
41246.1 0.00342822
41319.5 0.00235752
41392.8 0.00189986
41466.2 0.00175367
41539.5 0.00201977
41576.2 0.00258714
41594.5 0.00318816
41612.8 0.00429712
41631.2 0.00663746
41640.4 0.00890521
41649.5 0.0128831
41658.7 0.0208377
41663.3 0.0281825
41667.9 0.0404110
41672.4 0.0630631
41677.0 0.111593
41679.3 0.159264
41681.6 0.242813
41683.9 0.402238
41685.0 0.535564
41686.2 0.721061
41687.1 0.921279
41688.1 1.13616
41689.1 1.30418
41690.0 1.33744
41691.9 1.00805
41693.8 0.621074
41695.9 0.370235
41698.0 0.236556
41700.0 0.161663
41702.1 0.116834
41704.2 0.0879856
41706.2 0.0686272
41710.4 0.0450201
41714.5 0.0318049
41718.6 0.0237302
41726.9 0.0147784
41735.2 0.0101925
41743.4 0.00754115
41759.9 0.00474694
41776.5 0.00337797
41793.0 0.00260484
41826.0 0.00180157
41859.1 0.00140811
41892.1 0.00118195
41958.2 0.000937278
42090.5 0.000729783
42222.7 0.000642693
42354.9 0.000611950
42487.1 0.000647905
42553.2 0.000727201
42619.3 0.000957173
42652.3 0.00126734
42668.9 0.00157015
42685.4 0.00211185
42701.9 0.00323876
42710.2 0.00432903
42718.4 0.00625505
42726.7 0.0101634
42735.0 0.0200672
42739.1 0.0319806
42743.2 0.0590859
42745.3 0.0877223
42747.3 0.142087
42748.4 0.189652
42749.4 0.262034
42750.4 0.377124
42751.5 0.561752
42752.1 0.721112
42752.7 0.900425
42754.0 1.12442
42755.3 0.898214
42756.5 0.562238
42757.9 0.330783
42759.3 0.208300
42760.7 0.140690
42762.1 0.100835
42763.5 0.0753939
42764.9 0.0585061
42767.6 0.0380721
42770.4 0.0267340
42773.2 0.0198655
42778.7 0.0123064
42784.3 0.00846393
42789.8 0.00625982
42800.9 0.00395962
42812.0 0.00285522
42823.1 0.00224866
42845.2 0.00166031
42867.4 0.00142394
42889.6 0.00134468
42933.9 0.00145666
42978.3 0.00196116
43000.5 0.00249941
43022.7 0.00346958
43044.8 0.00544350
43055.9 0.00728759
43067.0 0.0104009
43078.1 0.0162715
43089.2 0.0293137
43094.7 0.0426795
43100.3 0.0672610
43103.0 0.0877742
43105.8 0.118135
43108.6 0.164234
43111.4 0.234238
43113.3 0.299753
43115.2 0.373763
43119.0 0.463553
43122.8 0.368504
43126.7 0.230112
43129.0 0.170360
43131.3 0.128343
43136.0 0.0780960
43140.7 0.0515984
43145.4 0.0364209
43150.0 0.0270078
43154.7 0.0208336
43164.1 0.0135166
43173.4 0.00952906
43182.8 0.00713027
43201.4 0.00452213
43220.1 0.00321520
43238.8 0.00247469
43276.2 0.00172456
43313.6 0.00139523
43351.0 0.00125935
43388.4 0.00129874
43407.1 0.00165753
43416.4 0.00305181
43421.1 0.00830140
43423.5 0.0271776
43424.6 0.0882747
43425.2 0.247904
43425.5 0.550999
43425.8 1.75098
43426.0 3.52480
43426.2 1.77336
43426.6 0.445871
43426.9 0.188282
43427.6 0.0642844
43429.0 0.0196813
43431.8 0.00620088
43437.5 0.00252088
43448.7 0.00157995
43471.1 0.00140668
43516.0 0.00159978
43560.9 0.00208037
43583.4 0.00250797
43594.6 0.00289640
43600.2 0.00353763
43603.0 0.00542443
43604.4 0.0115274
43605.8 0.281110
43606.0 0.561520
43606.2 0.282137
43607.3 0.0160744
43608.4 0.00699785
43610.6 0.00425897
43615.0 0.00363483
43623.8 0.00378906
43641.4 0.00469643
43659.0 0.00614604
43676.6 0.00850624
43694.1 0.0126874
43711.7 0.0210550
43720.5 0.0286841
43729.3 0.0410162
43733.7 0.0501058
43738.1 0.0620997
43742.5 0.0780894
43746.9 0.0991413
43751.4 0.126850
43756.0 0.158751
43765.0 0.200684
43769.5 0.190250
43774.1 0.162646
43783.1 0.102204
43792.1 0.0631655
43801.1 0.0412833
43810.1 0.0286820
43819.2 0.0210026
43828.2 0.0160573
43837.2 0.0127347
43855.2 0.00878406
43873.2 0.00683698
43891.3 0.00642534
43900.3 0.00728119
43909.3 0.0106339
43913.8 0.0155395
43918.3 0.0290625
43920.5 0.0468859
43922.8 0.0923189
43923.9 0.147670
43925.0 0.273303
43926.2 0.666109
43926.7 1.23124
43927.0 1.77345
43927.3 2.64555
43927.5 3.37547
43927.7 4.18076
43928.0 4.87483
43928.4 3.66725
43928.7 2.24471
43929.2 1.22304
43929.6 0.731486
43930.1 0.478855
43930.5 0.338072
43931.4 0.192251
43932.4 0.123887
43934.2 0.0640729
43936.0 0.0397249
43937.8 0.0273820
43939.7 0.0203411
43943.3 0.0129641
43946.9 0.00935707
43950.6 0.00732537
43957.9 0.00520590
43965.2 0.00416200
43972.5 0.00356063
43987.0 0.00292012
44016.2 0.00246685
44045.4 0.00248730
44074.5 0.00293662
44103.7 0.00421095
44118.3 0.00556044
44132.8 0.00801341
44147.4 0.0128924
44154.7 0.0171238
44162.0 0.0233204
44173.0 0.0366972
44184.0 0.0459054
44195.0 0.0372879
44206.0 0.0238088
44214.0 0.0170102
44222.0 0.0125603
44230.0 0.00965757
44237.9 0.00773962
44253.9 0.00559799
44269.9 0.00478005
44285.8 0.00504394
44301.8 0.00740862
44309.8 0.0110064
44313.8 0.0145220
44317.8 0.0206601
44321.8 0.0327038
44325.8 0.0611782
44329.8 0.154825
44331.8 0.302541
44332.8 0.454709
44333.3 0.566451
44333.7 0.705336
44334.3 0.900677
44334.9 1.09903
44335.4 1.23513
44336.0 1.22992
44337.1 0.886953
44338.3 0.540014
44339.2 0.363152
44340.1 0.255412
44341.0 0.186598
44342.0 0.141821
44343.8 0.0890267
44345.7 0.0609943
44347.5 0.0443362
44349.4 0.0337351
44353.0 0.0215713
44356.7 0.0151006
44360.4 0.0112729
44367.8 0.00713989
44375.2 0.00506227
44382.6 0.00386647
44397.4 0.00259991
44412.1 0.00196524
44426.9 0.00159552
44456.5 0.00119318
44515.6 0.000863205
44574.7 0.000744182
44692.8 0.000863334
44722.4 0.00109146
44737.2 0.00132436
44751.9 0.00174883
44766.7 0.00264375
44774.1 0.00351748
44781.5 0.00506950
44788.9 0.00824877
44796.3 0.0164364
44800.0 0.0265251
44803.7 0.0501164
44807.3 0.127030
44808.3 0.173851
44809.2 0.248313
44810.1 0.373842
44810.6 0.467484
44811.0 0.589248
44811.5 0.755777
44812.0 0.939418
44813.0 1.15249
44814.0 0.906646
44815.0 0.566499
44815.9 0.363786
44816.8 0.245469
44817.7 0.173992
44818.5 0.128743
44820.3 0.0779053
44822.1 0.0519376
44823.9 0.0370540
44825.7 0.0277801
44829.2 0.0173466
44832.8 0.0119287
44836.4 0.00878365
44843.5 0.00546570
44850.6 0.00385727
44857.7 0.00297820
44872.0 0.00217266
44886.2 0.00202385
44900.5 0.00261444
44907.6 0.00366527
44914.7 0.00666117
44918.3 0.0106209
44921.8 0.0207827
44925.4 0.0615144
44927.2 0.150289
44928.1 0.281411
44928.5 0.412030
44928.9 0.619457
44929.2 0.795212
44929.5 0.984073
44930.0 1.19713
44930.5 0.932700
44931.1 0.579309
44931.6 0.342644
44932.2 0.217107
44932.8 0.147388
44933.4 0.105822
44934.5 0.0616787
44935.7 0.0402655
44938.0 0.0211214
44940.3 0.0131146
44945.0 0.00667772
44949.6 0.00420119
44954.3 0.00299187
44958.9 0.00231019
44968.2 0.00160557
44977.5 0.00126426
44986.7 0.00107158
45005.3 0.000871342
45042.4 0.000721498
45079.5 0.000674352
45228.0 0.000740861
45302.2 0.000869477
45376.4 0.00110885
45413.6 0.00132374
45450.7 0.00173537
45469.2 0.00217459
45487.8 0.00322939
45497.1 0.00456578
45506.3 0.00809670
45511.0 0.0126919
45515.6 0.0245879
45520.3 0.0743893
45522.6 0.192926
45523.7 0.389888
45524.3 0.606822
45524.9 1.00099
45525.2 1.27543
45525.4 1.59943
45526.0 2.01920
45526.6 1.62409
45527.1 1.02024
45527.7 0.627832
45528.2 0.410197
45528.8 0.284152
45529.3 0.206868
45530.4 0.122720
45531.5 0.0810004
45533.7 0.0431096
45535.9 0.0270782
45540.3 0.0141273
45544.7 0.00916215
45553.5 0.00545382
45562.3 0.00417375
45579.9 0.00342114
45597.5 0.00339473
45632.8 0.00409519
45668.0 0.00562479
45703.2 0.00862768
45720.8 0.0112596
45738.4 0.0154077
45756.0 0.0224838
45773.6 0.0359033
45782.4 0.0475163
45791.2 0.0653398
45795.6 0.0778628
45800.0 0.0938015
45804.4 0.114121
45808.8 0.139792
45814.1 0.178400
45819.4 0.222691
45830.0 0.279295
45835.3 0.264077
45840.6 0.225971
45851.2 0.144708
45860.8 0.0971524
45870.5 0.0708098
45880.1 0.0576787
45889.7 0.0541157
45899.4 0.0610928
45904.2 0.0709382
45909.0 0.0886238
45913.8 0.121185
45918.6 0.185654
45921.1 0.242695
45923.5 0.331420
45925.9 0.474697
45928.3 0.707449
45931.1 1.12732
45934.0 1.41850
45936.9 1.14700
45939.7 0.722601
45942.3 0.466228
45944.9 0.315330
45947.5 0.224548
45950.1 0.167283
45955.4 0.103022
45960.6 0.0702544
45965.8 0.0513444
45971.0 0.0394853
45981.4 0.0259022
45991.8 0.0186467
46002.2 0.0142672
46023.0 0.00938542
46043.8 0.00680777
46064.6 0.00525687
46106.3 0.00354717
46147.9 0.00271714
46189.5 0.00243923
46210.4 0.00262074
46220.8 0.00290862
46231.2 0.00349869
46241.6 0.00480895
46252.0 0.00837616
46257.2 0.0129248
46262.4 0.0239987
46267.6 0.0632806
46268.9 0.0890098
46270.2 0.133320
46271.5 0.216072
46272.1 0.283961
46272.8 0.379096
46273.9 0.606773
46275.0 0.758906
46276.1 0.608826
46277.2 0.382401
46278.4 0.230579
46279.5 0.148363
46280.7 0.101484
46281.8 0.0734879
46283.0 0.0554087
46284.1 0.0433364
46286.5 0.0286068
46288.8 0.0203950
46291.1 0.0153711
46295.7 0.00981017
46300.3 0.00696587
46304.9 0.00531741
46314.2 0.00357504
46323.4 0.00271277
46332.6 0.00221906
46351.1 0.00169417
46388.1 0.00126720
46425.0 0.00108953
46498.9 0.000957966
46572.8 0.000978424
46646.7 0.00117775
46720.6 0.00185456
46757.5 0.00279951
46776.0 0.00372533
46794.5 0.00537508
46812.9 0.00875887
46822.2 0.0119733
46831.4 0.0175147
46840.6 0.0283301
46845.3 0.0380596
46849.9 0.0538346
46854.5 0.0819331
46856.8 0.104874
46859.1 0.138626
46861.4 0.190719
46863.7 0.275730
46866.0 0.422638
46868.3 0.682056
46870.7 1.09035
46873.0 1.36265
46875.3 1.09103
46877.7 0.682618
46879.1 0.504472
46880.5 0.379254
46883.4 0.229952
46886.2 0.151306
46889.1 0.106416
46891.9 0.0785791
46894.8 0.0603676
46900.5 0.0387770
46906.2 0.0270392
46911.9 0.0199811
46923.3 0.0123071
46934.8 0.00845244
46946.2 0.00625704
46969.0 0.00399987
46991.8 0.00294802
47014.7 0.00240644
47060.3 0.00201707
47106.0 0.00219674
47128.9 0.00255156
47151.7 0.00326019
47174.5 0.00478945
47185.9 0.00628234
47197.4 0.00892411
47208.8 0.0142991
47220.2 0.0280298
47231.6 0.0836469
47234.5 0.125766
47237.3 0.208646
47238.7 0.283464
47240.2 0.402229
47241.6 0.604171
47243.0 0.954213
47244.5 1.55326
47246.0 2.06419
47246.8 2.01744
47247.5 1.76012
47249.0 1.11905
47250.0 0.804431
47251.0 0.590498
47251.9 0.444977
47252.9 0.344346
47254.9 0.220607
47256.9 0.152503
47258.8 0.111242
47260.8 0.0847824
47264.7 0.0539642
47268.6 0.0375217
47272.6 0.0277650
47280.4 0.0173076
47288.3 0.0121444
47296.1 0.00926530
47311.8 0.00643896
47343.3 0.00527939
47359.0 0.00758084
47366.8 0.0169199
47370.8 0.0508489
47372.7 0.162835
47373.7 0.472974
47374.2 1.11239
47374.4 2.02719
47374.7 4.15379
47374.8 6.63492
47375.0 8.33282
47375.2 6.65855
47375.3 4.17219
47375.6 1.87876
47375.9 0.985073
47376.4 0.401563
47377.5 0.134781
47379.7 0.0419510
47384.1 0.0147242
47393.0 0.00757476
47410.6 0.00651987
47428.3 0.00760228
47445.9 0.00985200
47463.6 0.0138958
47481.2 0.0215689
47490.0 0.0280787
47498.9 0.0378182
47507.7 0.0528165
47516.5 0.0759913
47522.4 0.0970958
47528.3 0.121282
47540.0 0.152321
47551.8 0.122805
47563.5 0.0771219
47572.9 0.0522838
47582.3 0.0366460
47591.7 0.0267201
47601.0 0.0202175
47619.8 0.0126541
47638.6 0.00866823
47657.4 0.00634207
47676.1 0.00488014
47713.7 0.00325043
47751.2 0.00249575
47788.7 0.00236356
47807.5 0.00272501
47826.3 0.00410394
47835.7 0.00611982
47845.0 0.0117274
47849.7 0.0191613
47854.4 0.0385169
47856.8 0.0625816
47859.1 0.119384
47861.5 0.310249
47862.6 0.619270
47863.2 0.953638
47863.8 1.53160
47864.1 1.95705
47864.4 2.42799
47865.0 2.92198
47865.6 2.25173
47866.2 1.39399
47866.8 0.894316
47867.3 0.605612
47868.4 0.317827
47869.5 0.192395
47870.6 0.128236
47872.7 0.0684450
47874.9 0.0425615
47879.3 0.0212620
47883.6 0.0129393
47892.3 0.00651751
47901.1 0.00411994
47909.8 0.00296056
47918.5 0.00230806
47935.9 0.00162517
47953.3 0.00128249
47970.8 0.00107911
48005.6 0.000847370
48075.3 0.000629917
48145.0 0.000521421
48284.4 0.000413365
48423.7 0.000368029
48702.5 0.000406570
48772.2 0.000484974
48807.1 0.000564768
48841.9 0.000710682
48876.7 0.00102165
48894.2 0.00132989
48911.6 0.00188900
48929.0 0.00307149
48946.4 0.00631610
48955.1 0.0106340
48963.9 0.0220437
48968.2 0.0365170
48972.6 0.0719029
48976.9 0.200370
48979.1 0.438119
48980.2 0.730454
48980.7 0.975096
48981.3 1.32554
48981.7 1.70357
48982.1 2.12837
48983.0 2.67885
48983.9 2.16188
48984.7 1.35950
48985.5 0.890053
48986.2 0.605682
48987.0 0.431419
48987.7 0.321297
48989.2 0.194640
48990.7 0.129907
48993.7 0.0690971
48996.7 0.0427829
48999.7 0.0290494
49002.7 0.0210513
49008.6 0.0125500
49014.6 0.00837667
49020.6 0.00602547
49032.5 0.00361214
49044.5 0.00246244
49056.4 0.00182831
49080.3 0.00119056
49104.2 0.000894524
49128.0 0.000735831
49175.8 0.000585962
49271.4 0.000510780
49366.9 0.000539326
49462.4 0.000646207
49558.0 0.000927634
49653.5 0.00220530
49677.4 0.00342498
49701.3 0.00670026
49713.2 0.0109859
49725.2 0.0220837
49731.1 0.0358063
49737.1 0.0683030
49740.1 0.104288
49743.1 0.176985
49744.6 0.244633
49746.1 0.355011
49747.6 0.547190
49749.0 0.892000
49750.5 1.42811
49752.0 1.78638
49753.5 1.42872
49755.0 0.892498
49755.9 0.648129
49756.9 0.480106
49758.8 0.285269
49760.7 0.185185
49762.6 0.129154
49766.5 0.0724904
49770.3 0.0462779
49777.9 0.0236820
49785.6 0.0145303
49800.9 0.00734118
49816.2 0.00465535
49846.9 0.00269925
49877.5 0.00206271
49938.7 0.00182280
50000.0 0.00221593
50026.4 0.00269289
50052.8 0.00382342
50066.0 0.00521770
50079.2 0.00884268
50085.8 0.0135567
50092.4 0.0258333
50095.7 0.0412459
50099.0 0.0786967
50102.3 0.212054
50104.0 0.452696
50104.8 0.744121
50105.6 1.33210
50106.0 1.69995
50106.3 2.13744
50107.0 2.73858
50107.3 2.61140
50107.7 2.23812
50108.4 1.41068
50109.4 0.678869
50110.5 0.374538
50111.5 0.233147
50112.6 0.158265
50114.7 0.0866222
50116.7 0.0550696
50120.9 0.0286314
50125.1 0.0182567
50133.5 0.0103296
50141.9 0.00749754
50158.7 0.00567056
50175.5 0.00536138
50209.0 0.00615342
50242.6 0.00817788
50276.1 0.0120177
50309.7 0.0197849
50326.5 0.0268399
50343.3 0.0381852
50351.6 0.0464870
50360.0 0.0574125
50368.4 0.0718703
50376.8 0.0908395
50385.6 0.116262
50394.4 0.145818
50412.0 0.186125
50420.8 0.177514
50429.6 0.152390
50447.2 0.0960586
50458.1 0.0708729
50469.0 0.0532650
50490.9 0.0327174
50501.8 0.0270718
50512.7 0.0242000
50518.2 0.0247480
50523.6 0.0298177
50526.4 0.0381234
50529.1 0.0618562
50530.5 0.0934949
50531.8 0.174161
50532.5 0.271726
50533.2 0.494469
50533.9 1.17707
50534.2 2.15138
50534.5 4.57019
50534.8 7.16972
50535.0 8.06417
50535.2 5.69841
50535.5 3.45188
50535.9 1.42342
50536.4 0.734596
50537.3 0.298503
50538.2 0.163860
50539.0 0.106405
50540.8 0.0585202
50542.6 0.0397731
50546.2 0.0249836
50549.8 0.0191808
50557.0 0.0142696
50564.1 0.0119794
50578.5 0.00950978
50592.8 0.00804103
50621.5 0.00630317
50650.2 0.00548745
50678.9 0.00553688
50693.2 0.00609499
50707.6 0.00741441
50721.9 0.0105297
50736.3 0.0193821
50743.4 0.0310890
50747.0 0.0421878
50750.6 0.0611580
50754.2 0.0977840
50756.0 0.130166
50757.8 0.181938
50759.6 0.272420
50761.4 0.447286
50762.3 0.602451
50763.1 0.842184
50764.0 1.23731
50764.9 1.88237
50766.0 3.01626
50767.0 3.76363
50768.0 3.00689
50769.1 1.88413
50770.3 1.06497
50771.5 0.654640
50772.8 0.433879
50774.0 0.307086
50775.2 0.227478
50776.4 0.175353
50778.9 0.113217
50781.3 0.0790678
50783.8 0.0584543
50788.7 0.0359567
50793.6 0.0245628
50798.4 0.0180303
50808.2 0.0111859
50827.8 0.00596635
50847.4 0.00403622
50886.5 0.00289931
50906.1 0.00418768
50915.9 0.0104476
50920.8 0.0340107
50923.2 0.114921
50924.4 0.351345
50925.1 0.882326
50925.4 1.72089
50925.7 4.03251
50925.8 6.39245
50926.0 7.95569
50926.2 6.23863
50926.3 3.91296
50926.6 2.00321
50926.8 1.14207
50927.3 0.496162
50928.3 0.171833
50930.2 0.0522893
50934.0 0.0154451
50941.6 0.00514285
50956.9 0.00232374
50972.2 0.00170728
50987.5 0.00143719
51018.1 0.00116329
51048.7 0.00100648
51171.1 0.000691595
51293.5 0.000544204
51415.9 0.000460656
51660.7 0.000381665
51905.5 0.000365146
52150.3 0.000395748
52395.1 0.000494914
52517.5 0.000600322
52639.9 0.000814386
52701.1 0.00104276
52762.3 0.00157885
52823.5 0.00401369
52838.8 0.00634572
52854.1 0.0125707
52861.7 0.0206181
52869.4 0.0410299
52873.2 0.0656419
52875.1 0.0872458
52877.0 0.121532
52878.9 0.180381
52880.8 0.292623
52881.8 0.390380
52882.8 0.538772
52883.7 0.777295
52884.7 1.15569
52885.8 1.84607
52887.0 2.30456
52888.2 1.84463
52889.3 1.15459
52890.4 0.752103
52891.4 0.510334
52892.4 0.362960
52893.5 0.269870
52895.5 0.163572
52897.6 0.109292
52899.6 0.0779393
52901.7 0.0584661
52905.8 0.0364956
52914.0 0.0183851
52922.2 0.0113348
52938.6 0.00596084
52955.1 0.00401812
53020.8 0.00234017
53086.5 0.00248982
53152.2 0.00325727
53217.9 0.00488925
53250.7 0.00633338
53283.6 0.00859765
53316.5 0.0123982
53332.9 0.0153216
53349.3 0.0193808
53365.7 0.0251988
53382.2 0.0337980
53398.6 0.0468772
53415.0 0.0668480
53426.3 0.0855526
53437.5 0.107342
53460.0 0.137365
53471.3 0.131227
53482.5 0.112783
53505.0 0.0710913
53531.4 0.0404563
53557.8 0.0248938
53584.2 0.0165935
53610.5 0.0118000
53636.9 0.00882459
53663.3 0.00686951
53716.1 0.00456375
53768.9 0.00332980
53821.6 0.00261512
53927.2 0.00194621
54032.7 0.00186681
54085.5 0.00205509
54138.2 0.00251370
54191.0 0.00356156
54217.4 0.00458715
54243.8 0.00637321
54270.2 0.00987648
54283.4 0.0130385
54296.5 0.0181991
54309.7 0.0274342
54316.3 0.0350332
54322.9 0.0462759
54329.5 0.0638275
54332.8 0.0764273
54336.1 0.0928282
54339.4 0.114656
54342.7 0.144036
54346.0 0.183873
54349.3 0.237239
54352.5 0.303317
54355.7 0.378563
54362.0 0.473039
54365.2 0.445573
54368.4 0.379354
54374.7 0.237891
54379.3 0.167076
54383.9 0.120463
54388.5 0.0897583
54393.1 0.0690452
54402.3 0.0441820
54411.5 0.0306906
54420.7 0.0226707
54429.9 0.0175640
54448.2 0.0117526
54466.6 0.00879044
54485.0 0.00718926
54521.8 0.00606265
54558.5 0.00689951
54576.9 0.00831936
54595.3 0.0110525
54613.7 0.0165871
54622.9 0.0215744
54632.0 0.0295928
54641.2 0.0435229
54650.4 0.0704427
54655.0 0.0940202
54657.3 0.110196
54659.6 0.130412
54661.9 0.156116
54664.2 0.188844
54666.5 0.230461
54668.8 0.282399
54671.6 0.360274
54674.4 0.445841
54680.0 0.532160
54682.8 0.488104
54685.6 0.407740
54691.2 0.252515
54697.6 0.146938
54704.0 0.0923053
54710.3 0.0624270
54716.7 0.0448041
54723.1 0.0336468
54729.5 0.0261953
54742.2 0.0172232
54755.0 0.0122448
54767.7 0.00920796
54793.2 0.00584324
54818.8 0.00411506
54844.3 0.00310701
54895.3 0.00202992
54946.3 0.00149081
54997.3 0.00118004
55099.4 0.000852229
55201.4 0.000694302
55303.4 0.000612201
55507.5 0.000562620
55711.6 0.000625427
55813.6 0.000715794
55915.7 0.000884979
56017.7 0.00122968
56068.7 0.00155032
56119.7 0.00209208
56170.8 0.00312015
56196.3 0.00402290
56221.8 0.00545857
56247.3 0.00793962
56272.8 0.0127509
56285.6 0.0170136
56298.3 0.0237417
56311.1 0.0349754
56323.8 0.0545796
56337.4 0.0902857
56351.0 0.129149
56357.8 0.132295
56364.6 0.119549
56378.2 0.0773250
56389.7 0.0504330
56401.2 0.0339891
56412.7 0.0240225
56424.2 0.0177630
56447.2 0.0108218
56470.2 0.00734533
56493.1 0.00538802
56516.1 0.00419163
56562.1 0.00289077
56608.1 0.00226680
56654.1 0.00195633
56746.0 0.00181222
56838.0 0.00214417
56883.9 0.00257123
56929.9 0.00335698
56975.9 0.00494812
56998.9 0.00642117
57021.9 0.00888992
