Zr-96(n,tot) ENDF/B-VII.1
955181 6.23035
960000 6.20640
1.00000E+06 6.11134
1.05000E+06 6.08523
1.10000E+06 6.10625
1.10379E+06 6.10385
1.15000E+06 6.07453
1.20000E+06 6.01608
1.21830E+06 5.97144
1.24932E+06 5.89578
1.25000E+06 5.89412
1.28331E+06 5.81288
1.30000E+06 5.77217
1.31400E+06 5.73802
1.35000E+06 5.64393
1.39500E+06 5.52631
1.39800E+06 5.51847
1.40000E+06 5.51324
1.45000E+06 5.44357
1.47610E+06 5.40720
1.50000E+06 5.36584
1.53000E+06 5.33339
1.59828E+06 5.32543
1.59829E+06 5.32542
1.60000E+06 5.32523
1.76891E+06 5.02846
1.76891E+06 5.02846
1.80000E+06 4.97384
1.90000E+06 4.84108
1.91711E+06 4.82647
1.91711E+06 4.82646
2.00000E+06 4.75570
2.07300E+06 4.69337
2.24925E+06 4.59787
2.28600E+06 4.57796
2.30000E+06 4.57037
2.40000E+06 4.50879
2.46440E+06 4.46914
2.46440E+06 4.46914
2.50000E+06 4.44722
2.60000E+06 4.38564
2.90000E+06 4.15539
3.00000E+06 4.06925
3.20000E+06 3.91731
3.40000E+06 3.79935
3.60000E+06 3.68139
3.80000E+06 3.59552
4.00000E+06 3.54451
4.20000E+06 3.52042
4.40000E+06 3.51875
4.50000E+06 3.52672
4.60000E+06 3.53468
4.80000E+06 3.56417
5.00000E+06 3.60507
5.04349E+06 3.61106
5.20000E+06 3.63261
5.40000E+06 3.69450
5.50000E+06 3.72544
5.60000E+06 3.75638
5.80000E+06 3.79793
6.00000E+06 3.85010
6.38445E+06 3.95039
6.50803E+06 3.98263
6.80000E+06 4.05879
7.00000E+06 4.09955
7.04360E+06 4.10843
7.27000E+06 4.15457
7.93660E+06 4.25866
7.93660E+06 4.25866
8.00000E+06 4.26856
8.60000E+06 4.32958
9.00000E+06 4.34747
9.39983E+06 4.35200
9.50000E+06 4.35313
1.00000E+07 4.34279
1.00749E+07 4.34124
1.02000E+07 4.33865
1.10000E+07 4.30897
1.16000E+07 4.27506
1.20000E+07 4.25245
1.24000E+07 4.22984
1.24273E+07 4.22830
1.30000E+07 4.19593
1.35000E+07 4.15847
1.40000E+07 4.12102
1.44676E+07 4.08599
1.44676E+07 4.08599
1.45000E+07 4.08356
1.50000E+07 4.03734
1.60000E+07 3.92928
1.70000E+07 3.80205
1.80000E+07 3.67481
1.90000E+07 3.56283
2.00000E+07 3.45084
