Sr-86(n,tot) ENDF/B-VII.1
17432.9 0.958487
17611.3 0.438461
17700.5 0.205391
17745.1 0.110056
17767.4 0.0711158
17789.7 0.0398650
17812.0 0.0180930
17834.3 0.00801524
17856.6 0.0123176
17878.9 0.0343125
17901.2 0.0781236
17923.5 0.148809
17945.8 0.252748
17968.1 0.397940
17990.5 0.594595
18012.8 0.855407
18057.4 1.64072
18102.0 2.95386
18146.6 5.13995
18191.2 8.81796
18235.8 15.1250
18280.4 26.1676
18325.0 45.5762
18385.0 91.6175
18445.0 140.178
18475.0 144.842
18505.0 134.634
18565.0 99.5972
18609.9 77.6003
18654.7 61.7552
18699.5 50.5517
18744.4 42.5034
18834.1 32.0750
18923.8 25.8230
19013.4 21.7484
19103.1 18.9179
19282.5 15.2851
19461.9 13.0735
19641.3 11.5914
20000.0 9.72526
20353.6 8.59417
20707.1 7.80103
21060.7 7.18285
21414.2 6.64415
21591.0 6.37908
21767.8 6.10003
21944.5 5.78716
22121.3 5.40592
22209.7 5.17001
22298.1 4.88477
22386.5 4.52417
22474.9 4.04225
22519.1 3.73094
22563.2 3.35100
22607.4 2.87694
22651.6 2.27488
22695.8 1.51414
22717.9 1.08732
22740.0 0.691450
22751.1 0.554979
22756.6 0.521271
22762.1 0.523835
22767.7 0.577583
22773.2 0.703314
22778.7 0.931034
22784.2 1.30412
22789.7 1.88760
22795.3 2.77463
22800.8 4.11328
22806.3 6.12108
22811.8 9.15208
22817.4 13.7338
22822.9 20.6892
22828.4 31.1702
22833.8 46.0629
22839.2 65.9084
22850.0 105.580
22855.4 111.445
22860.8 105.663
22871.6 80.9306
22882.3 60.1505
22892.9 46.4602
22903.6 37.5415
22914.3 31.5120
22924.9 27.2564
22935.6 24.1333
22956.9 19.9151
22978.2 17.2350
22999.5 15.3988
23042.2 13.0644
23084.8 11.6508
23127.5 10.7053
23170.1 10.0281
23212.7 9.51839
23298.0 8.79896
23383.3 8.31170
23468.6 7.95613
23553.9 7.68252
23724.5 7.28209
23895.0 6.99552
24065.6 6.77389
24236.2 6.59275
24577.3 6.30248
24918.4 6.06577
25259.6 5.85497
25600.7 5.65312
26283.0 5.21959
26624.1 4.95147
26965.3 4.60543
27306.4 4.10660
27477.0 3.75079
27647.5 3.26885
27818.1 2.57549
27903.4 2.10397
27988.7 1.51537
28074.0 0.800192
28116.6 0.424361
28137.9 0.253679
28159.2 0.116455
28169.9 0.0696315
28180.6 0.0447746
28191.2 0.0498441
28201.9 0.0955615
28212.5 0.196483
28223.2 0.372546
28233.9 0.651323
28244.5 1.07134
28255.2 1.68701
28265.8 2.57603
28276.5 3.85040
28287.2 5.67288
28297.8 8.28051
28308.5 12.0159
28319.1 17.3603
28329.8 24.9417
28342.4 37.6432
28354.9 54.7895
28380.0 90.0027
28392.6 95.8590
28405.1 91.5509
28430.2 70.9305
28454.7 53.3383
28479.3 41.5592
28503.8 33.8035
28528.3 28.5192
28552.9 24.7670
28577.4 22.0004
28626.4 18.2448
28675.5 15.8452
28724.5 14.1953
28822.7 12.0903
28920.8 10.8123
29018.9 9.95688
29117.0 9.34470
29215.1 8.88478
29411.3 8.23864
29607.6 7.80483
29803.8 7.49188
30000.0 7.25426
30000.0 9.61886
35000.0 9.53430
40000.0 9.46903
50000.0 9.37408
60000.0 9.30692
70000.0 9.25551
80000.0 9.21366
99999.9 9.14589
100000 9.14478
150000 9.28550
200000 9.27832
250000 9.18315
300000 9.03631
500000 8.26784
550000 8.04333
600000 7.84374
650000 7.66454
700000 7.50232
750000 7.32133
800000 7.15602
850000 6.98978
900000 6.83664
950000 6.68443
1.00000E+06 6.54322
1.00358E+06 6.53294
1.00358E+06 6.53293
1.09126E+06 6.29664
1.09127E+06 6.29660
1.17063E+06 6.07980
1.25000E+06 5.91206
1.31250E+06 5.76590
1.37500E+06 5.63365
1.43750E+06 5.51353
1.50000E+06 5.40406
1.56250E+06 5.29068
1.62500E+06 5.18525
1.68750E+06 5.08695
1.75000E+06 4.99507
1.81299E+06 4.90495
1.87597E+06 4.82022
1.87597E+06 4.82021
1.93799E+06 4.73883
2.00000E+06 4.66559
2.03199E+06 4.62726
2.06397E+06 4.59032
2.09596E+06 4.55470
2.12794E+06 4.52033
2.15993E+06 4.48715
2.19191E+06 4.45512
2.22390E+06 4.42418
2.25588E+06 4.39429
2.28778E+06 4.36403
2.31967E+06 4.33473
2.35157E+06 4.30634
2.38346E+06 4.27884
2.41536E+06 4.25217
2.44725E+06 4.22631
2.47915E+06 4.20123
2.51104E+06 4.17689
2.51104E+06 4.17689
2.53133E+06 4.16152
2.55161E+06 4.14645
2.57190E+06 4.13168
2.59218E+06 4.11720
2.61247E+06 4.10300
2.63275E+06 4.08908
2.65304E+06 4.07543
2.67332E+06 4.06203
2.67332E+06 4.06203
2.70418E+06 4.04207
2.70418E+06 4.04206
2.73332E+06 4.02377
2.76246E+06 4.00597
2.79159E+06 3.98863
2.82073E+06 3.97175
2.82074E+06 3.97175
2.85559E+06 3.95228
2.89044E+06 3.93346
2.89044E+06 3.93346
2.91209E+06 3.92212
2.91210E+06 3.92212
2.93162E+06 3.91213
2.95115E+06 3.90235
2.97067E+06 3.89276
2.99020E+06 3.88337
2.99020E+06 3.88337
3.00000E+06 3.87874
3.03249E+06 3.86377
3.03249E+06 3.86377
3.09158E+06 3.83799
3.15709E+06 3.81205
3.22260E+06 3.78729
3.32974E+06 3.75228
3.32974E+06 3.75228
3.40969E+06 3.73870
3.48963E+06 3.72579
3.56958E+06 3.71353
3.64952E+06 3.70186
3.73714E+06 3.68841
3.82476E+06 3.67567
3.91238E+06 3.66358
4.00000E+06 3.65212
4.11475E+06 3.66810
4.22949E+06 3.68369
4.35082E+06 3.69981
4.47214E+06 3.71555
4.60043E+06 3.73178
4.72871E+06 3.74767
4.86246E+06 3.76384
5.00000E+06 3.78008
5.23318E+06 3.84348
5.47723E+06 3.90794
5.60495E+06 3.94083
5.73266E+06 3.97348
5.86633E+06 4.00690
6.00000E+06 4.04012
6.20874E+06 4.09011
6.41747E+06 4.14004
6.70874E+06 4.20653
7.00000E+06 4.27276
7.42296E+06 4.33503
7.48331E+06 4.34370
8.00000E+06 4.41580
8.48528E+06 4.44639
9.00000E+06 4.47718
9.04095E+06 4.47744
9.09669E+06 4.47778
9.15242E+06 4.47812
9.20816E+06 4.47846
9.26389E+06 4.47881
9.31963E+06 4.47917
9.37536E+06 4.47952
9.43110E+06 4.47989
9.48683E+06 4.48026
9.53103E+06 4.48053
9.57523E+06 4.48080
9.61942E+06 4.48107
9.66362E+06 4.48135
9.76021E+06 4.48192
9.82016E+06 4.48227
9.88011E+06 4.48262
9.94005E+06 4.48298
1.00000E+07 4.48335
1.01250E+07 4.47904
1.02500E+07 4.47481
1.03750E+07 4.47065
1.05000E+07 4.46657
1.06250E+07 4.46255
1.07500E+07 4.45861
1.08750E+07 4.45473
1.10000E+07 4.45093
1.10196E+07 4.45032
1.10393E+07 4.44970
1.10589E+07 4.44909
1.10785E+07 4.44848
1.10982E+07 4.44788
1.11178E+07 4.44727
1.11374E+07 4.44667
1.11570E+07 4.44607
1.11767E+07 4.44547
1.11963E+07 4.44487
1.12159E+07 4.44427
1.12355E+07 4.44368
1.12552E+07 4.44309
1.12748E+07 4.44250
1.12944E+07 4.44191
1.13141E+07 4.44132
1.13337E+07 4.44073
1.13533E+07 4.44015
1.13729E+07 4.43957
1.13926E+07 4.43898
1.14122E+07 4.43841
1.14318E+07 4.43783
1.14515E+07 4.43725
1.14711E+07 4.43668
1.14907E+07 4.43611
1.15103E+07 4.43554
1.15300E+07 4.43497
1.15496E+07 4.43440
1.15692E+07 4.43384
1.15889E+07 4.43327
1.16085E+07 4.43271
1.16281E+07 4.43216
1.16282E+07 4.43215
1.16997E+07 4.43007
1.17712E+07 4.42803
1.18856E+07 4.42445
1.20000E+07 4.42154
1.22500E+07 4.40536
1.25000E+07 4.39244
1.27500E+07 4.38269
1.30000E+07 4.37603
1.30313E+07 4.37419
1.30625E+07 4.37239
1.30938E+07 4.37062
1.31250E+07 4.36888
1.31563E+07 4.36718
1.31875E+07 4.36551
1.32188E+07 4.36388
1.32500E+07 4.36228
1.32813E+07 4.36071
1.33125E+07 4.35918
1.33438E+07 4.35768
1.33750E+07 4.35621
1.34063E+07 4.35478
1.34375E+07 4.35338
1.34688E+07 4.35202
1.35000E+07 4.35069
1.35313E+07 4.34940
1.35625E+07 4.34814
1.35938E+07 4.34692
1.36250E+07 4.34573
1.36563E+07 4.34458
1.36875E+07 4.34346
1.37188E+07 4.34238
1.37500E+07 4.34133
1.37813E+07 4.34032
1.38125E+07 4.33935
1.38438E+07 4.33842
1.38750E+07 4.33752
1.39063E+07 4.33666
1.39375E+07 4.33584
1.39688E+07 4.33506
1.40000E+07 4.33432
1.40625E+07 4.32875
1.41250E+07 4.32332
1.41875E+07 4.31803
1.42500E+07 4.31290
1.43125E+07 4.30791
1.43750E+07 4.30306
1.44375E+07 4.29837
1.45000E+07 4.29384
1.45625E+07 4.28861
1.46250E+07 4.28349
1.46875E+07 4.27847
1.47500E+07 4.27357
1.48125E+07 4.26878
1.48750E+07 4.26410
1.49375E+07 4.25953
1.50000E+07 4.25509
1.51250E+07 4.23748
1.52500E+07 4.22032
1.53750E+07 4.20361
1.55000E+07 4.18735
1.56250E+07 4.17157
1.57500E+07 4.15626
1.58750E+07 4.14144
1.60000E+07 4.12711
1.62500E+07 4.07791
1.65000E+07 4.03054
1.67500E+07 3.98498
1.70000E+07 3.94125
1.72500E+07 3.89754
1.75000E+07 3.85505
1.77500E+07 3.81376
1.80000E+07 3.77368
1.80289E+07 3.76828
1.85145E+07 3.67949
1.90000E+07 3.59592
1.95000E+07 3.51320
2.00000E+07 3.43502
