Pd-108(n,g) ENDF/B-VII.1
1654.16 4.10643
1654.66 5.57361
1655.17 7.95155
1655.67 12.1118
1655.92 15.4184
1656.18 20.0671
1656.43 26.7578
1656.68 36.2647
1657.09 58.0979
1657.50 72.6705
1657.91 58.0617
1658.32 36.2297
1658.77 21.3677
1659.21 13.4729
1659.66 9.10145
1660.11 6.50409
1660.56 4.85783
1661.00 3.75681
1661.90 2.43004
1662.79 1.69570
1663.68 1.24879
1665.47 0.757084
1667.26 0.507172
1669.05 0.363415
1670.83 0.273208
1672.62 0.213020
1676.20 0.140229
1679.77 0.0997309
1683.35 0.0750623
1686.92 0.0591378
1694.07 0.0416244
1701.22 0.0369833
1704.80 0.0419385
1706.59 0.0490297
1708.37 0.0634410
1710.16 0.0960294
1711.06 0.129155
1711.95 0.189887
1712.40 0.241204
1712.84 0.319564
1713.29 0.447772
1713.74 0.678926
1713.96 0.871835
1714.18 1.16146
1714.41 1.62997
1714.63 2.45216
1714.74 3.12425
1714.85 4.11702
1714.97 5.67092
1715.02 6.79964
1715.08 8.26939
1715.13 10.3116
1715.19 13.2061
1715.22 15.1271
1715.25 17.4928
1715.27 20.4489
1715.30 24.0533
1715.33 28.8684
1715.36 35.2323
1715.38 43.8517
1715.41 55.8547
1715.44 73.0903
1715.47 98.6314
1715.50 137.458
1715.52 193.916
1715.56 311.249
1715.60 386.552
1715.62 362.266
1715.64 308.036
1715.68 193.903
1715.70 137.446
1715.73 99.7431
1715.76 74.5844
1715.78 57.9337
1715.84 36.8531
1715.89 25.4588
1715.95 18.4673
1716.00 14.0463
1716.10 8.88570
1716.21 6.09506
1716.32 4.44902
1716.42 3.38134
1716.53 2.66241
1716.74 1.77131
1716.96 1.26416
1717.17 0.948431
1717.38 0.738679
1717.81 0.486094
1718.23 0.345585
1718.66 0.259442
1719.09 0.202827
1719.94 0.135283
1720.79 0.0980829
1721.64 0.0753600
1722.50 0.0604314
1724.20 0.0425577
1725.90 0.0325901
1729.31 0.0222365
1732.72 0.0171023
1736.13 0.0142146
1739.54 0.0133021
1741.24 0.0169679
1742.10 0.0332216
1742.52 0.0905224
1742.73 0.263419
1742.84 0.674282
1742.89 1.34209
1742.92 2.08377
1742.95 3.42071
1742.97 5.47318
1743.00 6.82669
1743.03 5.47324
1743.05 3.42078
1743.09 1.78620
1743.12 1.05173
1743.19 0.475422
1743.33 0.173829
1743.61 0.0590052
1744.18 0.0232471
1745.30 0.0129713
1747.55 0.00969734
1752.04 0.00796517
1761.03 0.00631257
1779.00 0.00458718
1796.97 0.00384278
1801.47 0.00389021
1805.96 0.00435820
1810.45 0.00752029
1812.70 0.0202893
1813.26 0.0332251
1813.82 0.0688193
1814.11 0.116457
1814.39 0.243130
1814.53 0.405627
1814.67 0.805384
1814.74 1.27076
1814.81 2.28207
1814.84 3.29175
1814.88 5.09921
1814.91 8.67996
1814.93 11.8988
1814.95 16.4848
1814.97 26.4944
1815.00 32.9673
1815.03 26.4948
1815.05 16.4853
1815.08 10.8715
1815.10 7.37570
1815.12 5.24241
1815.14 3.93166
1815.19 2.39623
1815.23 1.60159
1815.32 0.849556
1815.41 0.526713
1815.60 0.258644
1815.78 0.154161
1816.14 0.0735130
1816.50 0.0436247
1817.22 0.0214507
1817.94 0.0134704
1820.83 0.00555226
1826.61 0.00343763
1838.17 0.00276832
1861.29 0.00249963
1884.41 0.00257072
1907.53 0.00297192
1930.65 0.00397093
1942.20 0.00492834
1953.76 0.00651629
1965.32 0.00937653
1976.88 0.0152588
1982.66 0.0208441
1988.44 0.0304785
1994.22 0.0493172
1997.11 0.0664073
2000.00 0.0946930
2002.09 0.128951
2004.17 0.188903
2005.22 0.240561
2006.26 0.332218
2006.78 0.420886
2007.30 0.613404
2007.56 0.840097
2007.69 1.04917
2007.82 1.40301
2007.96 2.09931
2008.02 2.72805
2008.09 3.76535
2008.15 5.65771
2008.18 7.27633
2008.22 9.65266
2008.25 13.5944
2008.28 20.1979
2008.31 33.0161
2008.35 58.2453
2008.37 93.2749
2008.40 116.065
2008.43 93.2829
2008.45 58.2608
2008.48 37.7366
2008.50 25.3677
2008.53 17.9722
2008.55 13.4827
2008.60 8.31623
2008.65 5.68360
2008.70 4.15545
2008.75 3.22971
2008.85 2.19395
2008.95 1.66037
2009.05 1.36019
2009.24 1.05897
2009.44 0.933612
2009.64 0.884758
2010.03 0.893020
2010.42 0.977558
2010.62 1.04107
2010.82 1.11848
2011.21 1.31995
2011.61 1.59955
2012.00 1.99376
2012.39 2.56486
2012.79 3.42943
2013.18 4.81511
2013.38 5.84555
2013.57 7.23835
2013.77 9.17822
2013.97 11.9773
2014.17 16.1866
2014.36 22.8156
2014.56 33.7285
2014.76 51.8539
2014.98 83.0452
2015.20 103.710
2015.42 82.8724
2015.65 51.8300
2015.86 32.4609
2016.07 21.4155
2016.29 14.9014
2016.50 10.8870
2016.71 8.25359
2016.93 6.46193
2017.35 4.24850
2017.78 2.99663
2018.21 2.22357
2019.06 1.36101
2019.92 0.917194
2020.77 0.659558
2021.62 0.496958
2022.48 0.387848
2024.19 0.255113
2025.89 0.180535
2027.60 0.134512
2029.31 0.104144
2032.72 0.0677856
2036.14 0.0476934
2039.56 0.0354350
2042.97 0.0274126
2049.80 0.0178950
2056.63 0.0126853
2063.47 0.00953177
2070.30 0.00748553
2083.96 0.00511369
2097.62 0.00397082
2104.45 0.00378002
2111.28 0.00414874
2118.12 0.00771064
2119.82 0.0115954
2121.53 0.0226760
2122.39 0.0380035
2123.24 0.0808076
2123.67 0.138930
2124.09 0.297197
2124.31 0.506139
2124.41 0.705231
2124.52 1.04567
2124.63 1.71614
2124.68 2.31391
2124.73 3.28326
2124.79 5.04504
2124.81 6.49380
2124.84 8.54269
2124.87 11.8239
2124.89 16.9639
2124.92 26.1702
2124.95 41.9171
2124.97 67.0357
2125.00 83.8728
2125.03 67.0364
2125.05 41.9180
2125.07 29.5759
2125.09 21.4193
2125.11 15.7623
2125.13 12.1357
2125.17 7.65706
2125.21 5.22826
2125.25 3.78215
2125.29 2.85730
2125.37 1.79075
2125.44 1.22481
2125.52 0.889773
2125.68 0.530210
2125.83 0.351767
2125.99 0.250533
2126.30 0.146167
2126.92 0.0680515
2127.55 0.0398275
2128.79 0.0191898
2130.04 0.0118313
2135.03 0.00456582
2145.00 0.00266323
2154.97 0.00278599
2159.96 0.00508666
2162.45 0.0145399
2163.70 0.0507426
2164.01 0.0865108
2164.32 0.181876
2164.48 0.304918
2164.64 0.614028
2164.71 0.981127
2164.79 1.80091
2164.83 2.64520
2164.87 4.21221
2164.89 5.57118
2164.91 7.49556
2164.93 10.4127
2164.95 14.9563
2164.97 24.0245
2165.00 29.8830
2165.03 24.0248
2165.05 14.9283
2165.08 8.42994
2165.12 5.10606
2165.15 3.35858
2165.18 2.35684
2165.24 1.33117
2165.31 0.850145
2165.44 0.431231
2165.56 0.259896
2165.82 0.124416
2166.08 0.0732294
2166.59 0.0345622
2167.10 0.0205055
2169.14 0.00648777
2173.23 0.00282707
2181.41 0.00182566
2197.77 0.00149551
2230.49 0.00148855
2246.86 0.00172653
2263.22 0.00249458
2271.40 0.00358255
2279.58 0.00667655
2283.67 0.0109833
2287.76 0.0232023
2289.80 0.0401700
2290.82 0.0571245
2291.85 0.0880560
2292.87 0.154098
2293.38 0.219528
2293.89 0.338028
2294.15 0.437381
2294.40 0.588125
2294.66 0.832899
2294.91 1.26744
2295.04 1.62645
2295.17 2.16252
2295.30 3.01415
2295.42 4.47112
2295.55 7.33121
2295.62 9.90568
2295.68 14.0938
2295.74 21.5480
2295.78 27.6393
2295.81 36.6080
2295.84 50.4640
2295.87 73.1026
2295.90 112.279
2295.94 180.508
2295.97 289.722
2296.00 361.045
2296.03 289.722
2296.06 180.510
2296.08 133.905
2296.10 100.286
2296.14 61.0300
2296.18 39.8924
2296.22 28.1030
2296.26 20.6303
2296.30 15.8505
2296.38 10.1630
2296.46 7.02211
2296.54 5.15452
2296.69 3.10191
2296.85 2.06827
2297.01 1.47645
2297.16 1.10649
2297.32 0.859992
2297.64 0.561620
2297.95 0.395873
2298.58 0.227143
2299.21 0.147257
2299.84 0.103366
2301.09 0.0592011
2302.35 0.0385246
2303.60 0.0272297
2306.12 0.0159330
2311.14 0.00782887
2316.17 0.00499988
2326.22 0.00302857
2336.27 0.00241202
2356.38 0.00220362
2376.48 0.00255856
2396.59 0.00352078
2406.64 0.00445189
2416.69 0.00605793
2426.74 0.00925997
2431.77 0.0122954
2436.79 0.0176560
2441.82 0.0287977
2444.33 0.0397324
2446.85 0.0595335
2449.36 0.101596
2450.62 0.143358
2451.87 0.219223
2452.50 0.283105
2453.13 0.380330
2453.76 0.539223
2454.39 0.825603
2454.70 1.06494
2455.01 1.42522
2455.33 2.00603
2455.64 3.03186
2455.80 3.86853
2455.96 5.10566
2456.11 7.04495
2456.27 10.3339
2456.43 16.5712
2456.51 22.0592
2456.58 30.5919
2456.66 45.2691
2456.74 72.4280
2456.78 96.1560
2456.82 131.116
2456.86 185.325
2456.90 269.755
2456.95 431.678
2457.00 539.649
2457.05 431.666
2457.10 269.750
2457.15 173.720
2457.19 116.827
2457.24 82.5306
2457.29 60.8734
2457.38 36.6172
2457.47 24.2694
2457.56 17.2090
2457.65 12.8169
2457.84 7.88280
2458.02 5.32808
2458.21 3.83930
2458.39 2.89728
2458.57 2.26687
2458.94 1.49384
2459.31 1.05992
2459.68 0.791087
2460.04 0.614006
2460.78 0.401533
2461.51 0.284363
2462.25 0.212957
2462.98 0.166306
2464.46 0.111211
2465.93 0.0814062
2468.87 0.0525335
2471.81 0.0404766
2474.75 0.0355895
2480.63 0.0371226
2483.57 0.0428388
2486.51 0.0532456
2489.45 0.0715963
2492.39 0.105826
2493.86 0.134719
2495.33 0.178546
2496.80 0.249570
2498.27 0.375457
2499.01 0.478626
2499.38 0.547162
2499.74 0.631443
2500.11 0.737287
2500.48 0.871892
2500.85 1.04769
2501.21 1.28185
2501.58 1.60509
2501.95 2.06566
2502.32 2.75705
2502.68 3.85283
2502.87 4.66023
2503.05 5.74280
2503.24 7.23568
2503.42 9.34896
2503.60 12.4885
2503.79 17.3248
2503.97 25.0574
2504.15 37.4543
2504.38 59.9485
2504.60 74.9497
2504.82 59.9353
2505.05 37.4415
2505.24 24.5757
2505.43 16.8034
2505.62 11.9951
2505.81 8.92814
2506.20 5.42999
2506.58 3.62741
2506.96 2.58410
2507.34 1.93265
2508.11 1.19523
2508.87 0.811331
2509.64 0.586880
2510.40 0.444585
2511.17 0.348839
2512.70 0.232220
2514.23 0.166901
2515.76 0.127065
2517.29 0.101504
2520.35 0.0746061
2521.88 0.0699964
2523.41 0.0723943
2524.94 0.0881261
2525.70 0.107302
2526.47 0.144558
2527.23 0.226324
2527.62 0.308050
2528.00 0.455329
2528.38 0.763275
2528.57 1.05976
2528.76 1.57973
2528.95 2.62646
2529.05 3.59641
2529.15 5.20231
2529.24 8.21883
2529.29 10.8039
2529.34 14.6927
2529.38 21.2088
2529.43 32.8891
2529.48 56.0631
2529.50 76.2083
2529.53 105.631
2529.56 169.029
2529.60 211.112
2529.64 169.028
2529.67 105.484
2529.70 68.6005
2529.74 46.9155
2529.77 33.2227
2529.80 24.7643
2529.86 15.0081
2529.92 9.99627
2529.99 7.11411
2530.05 5.31423
2530.18 3.29597
2530.30 2.23660
2530.43 1.62213
2530.55 1.22912
2530.68 0.966524
2530.93 0.644274
2531.18 0.462450
2531.68 0.275301
2532.18 0.185562
2532.69 0.135735
2533.69 0.0847773
2535.70 0.0464008
2537.71 0.0317275
2539.72 0.0242046
2541.73 0.0196399
2545.74 0.0143225
2553.78 0.00926550
2561.82 0.00678352
2577.89 0.00437470
2593.96 0.00328518
2610.03 0.00276295
2626.10 0.00260027
2642.17 0.00300342
2650.21 0.00469733
2654.23 0.0110766
2656.24 0.0355646
2656.74 0.0601034
2657.24 0.127278
2657.49 0.216304
2657.74 0.449953
2657.87 0.744938
2657.99 1.45260
2658.06 2.26092
2658.12 3.96131
2658.15 5.63026
2658.18 8.40173
2658.21 13.4899
2658.25 23.4157
2658.27 37.6555
2658.30 46.8297
2658.33 37.6558
2658.35 23.4161
2658.37 16.5484
2658.39 11.8483
2658.41 8.76615
2658.43 6.77755
2658.47 4.25872
2658.51 2.92564
2658.59 1.60089
2658.67 1.00967
2658.83 0.503772
2658.98 0.301219
2659.30 0.143315
2659.61 0.0841663
2660.24 0.0399995
2660.87 0.0240544
2663.38 0.00832251
2668.41 0.00447475
2673.44 0.00398639
2678.47 0.00407428
2688.52 0.00497698
2698.58 0.00696943
2703.61 0.00871225
2708.63 0.0114112
2713.66 0.0158836
2718.69 0.0240680
2721.20 0.0309790
2723.72 0.0415478
2726.23 0.0588936
2728.74 0.0903398
2730.00 0.116671
2731.26 0.156626
2732.52 0.221520
2733.77 0.337393
2734.40 0.433032
2735.03 0.575754
2735.34 0.675519
2735.66 0.803175
2735.82 0.881004
2735.97 0.970699
2736.29 1.19652
2736.44 1.34110
2736.60 1.51224
2736.76 1.71820
2736.92 1.96902
2737.07 2.27863
2737.23 2.66679
2737.39 3.16215
2737.54 3.80757
2737.70 4.66923
2737.86 5.85336
2738.01 7.53815
2738.17 10.0382
2738.33 13.9420
2738.49 20.4168
2738.64 31.8663
2738.72 40.8609
2738.80 52.8204
2738.95 84.6212
2739.10 105.629
2739.25 84.3855
2739.40 52.8095
2739.57 31.1873
2739.73 19.6796
2739.89 13.3005
2740.06 9.50777
2740.22 7.10280
2740.39 5.49386
2740.71 3.55441
2741.04 2.48063
2741.37 1.82695
2742.02 1.10803
2742.68 0.742007
2743.34 0.531284
2743.99 0.399067
2744.65 0.310844
2745.96 0.203825
2747.27 0.144024
2748.58 0.107216
2749.89 0.0830010
2752.52 0.0541022
2755.14 0.0381874
2757.76 0.0285080
2760.39 0.0221925
2765.63 0.0147464
2770.88 0.0107238
2776.12 0.00835056
2781.37 0.00689014
2791.86 0.00555587
2797.11 0.00552991
2802.35 0.00609937
2807.60 0.00790887
2812.84 0.0136906
2815.47 0.0219529
2818.09 0.0454991
2819.40 0.0781475
2820.06 0.110653
2820.71 0.169665
2821.37 0.294834
2821.70 0.418045
2822.02 0.638463
2822.19 0.821665
2822.35 1.09703
2822.52 1.53844
2822.68 2.31163
2822.84 3.85408
2822.93 5.27577
2823.01 7.64876
2823.09 12.0398
2823.13 15.7751
2823.17 21.5017
2823.21 30.8553
2823.25 47.4028
2823.30 79.5683
2823.32 106.171
2823.34 145.824
2823.37 233.651
2823.40 291.436
2823.43 233.651
2823.46 145.598
2823.49 103.054
2823.51 75.3192
2823.53 55.9599
2823.55 43.3209
2823.60 27.5898
2823.64 18.9534
2823.69 13.7684
2823.73 10.4328
2823.82 6.59446
2823.91 4.51720
2824.00 3.29503
2824.09 2.50123
2824.18 1.96788
2824.36 1.30366
2824.54 0.928411
2824.90 0.539565
2825.26 0.352296
2825.62 0.248521
2826.33 0.143155
2827.05 0.0933966
2827.77 0.0660659
2829.20 0.0386440
2832.07 0.0188703
2834.93 0.0119638
2840.67 0.00729044
2846.40 0.00627560
2852.13 0.00717455
2857.87 0.0117151
2860.74 0.0185315
2863.60 0.0381513
2865.04 0.0654423
2865.75 0.0926511
2866.47 0.142117
2867.19 0.247216
2867.54 0.350678
2867.90 0.536747
2868.26 0.925520
2868.44 1.30023
2868.62 1.95892
2868.71 2.49714
2868.80 3.28039
2868.89 4.51461
2868.98 6.56557
2869.07 10.4473
2869.11 13.7984
2869.16 18.8685
2869.20 27.4631
2869.25 43.1120
2869.27 56.3662
2869.29 74.9193
2869.31 102.462
2869.34 144.441
2869.37 231.830
2869.40 288.898
2869.43 231.830
2869.46 144.443
2869.49 103.998
2869.51 76.9947
2869.53 57.7772
2869.55 45.0803
2869.59 29.0246
2869.64 20.0804
2869.68 14.6582
2869.72 11.1463
2869.81 7.07983
2869.89 4.86396
2869.98 3.54344
2870.15 2.12333
2870.32 1.40932
2870.49 1.00494
2870.67 0.751506
2870.84 0.584053
2871.18 0.381637
2871.52 0.269035
2872.21 0.154811
2872.89 0.100818
2873.58 0.0711756
2874.95 0.0413628
2877.69 0.0198387
2880.43 0.0122841
2885.92 0.00705715
2891.40 0.00567136
2896.89 0.00602280
2902.37 0.00916915
2905.11 0.0140943
2907.86 0.0284035
2909.23 0.0483515
2910.60 0.104491
2911.28 0.181501
2911.63 0.257488
2911.97 0.393805
2912.31 0.678565
2912.48 0.954955
2912.65 1.43872
2912.74 1.83421
2912.83 2.41789
2912.91 3.33042
2913.00 4.84836
2913.08 7.72976
2913.13 10.2240
2913.17 14.0032
2913.21 20.4396
2913.25 32.2273
2913.28 42.2830
2913.30 56.4085
2913.32 77.5124
2913.34 109.953
2913.37 176.510
2913.40 219.914
2913.43 176.511
2913.46 109.955
2913.49 69.5024
2913.52 46.3959
2913.55 32.2287
2913.57 23.7201
2913.63 14.1180
2913.69 9.35833
2913.74 6.59996
2913.80 4.89638
2913.91 3.00717
2914.03 2.02432
2914.14 1.45836
2914.37 0.859557
2914.59 0.565261
2914.82 0.399992
2915.27 0.231024
2915.73 0.150463
2916.18 0.106051
2917.09 0.0611583
2918.90 0.0285341
2920.72 0.0169479
2924.34 0.00857403
2927.97 0.00560514
2942.48 0.00271845
2956.99 0.00227551
2971.50 0.00230812
2986.02 0.00263375
3000.53 0.00337324
3007.78 0.00403930
3015.04 0.00511864
3022.29 0.00723502
3025.92 0.0102081
3027.73 0.0173881
3028.64 0.0414813
3029.09 0.124034
3029.32 0.377092
3029.43 0.986831
3029.49 2.03441
3029.52 3.19268
3029.55 5.41742
3029.57 8.67931
3029.60 10.8199
3029.63 8.67941
3029.65 5.41758
3029.68 3.42495
3029.70 2.26215
3029.75 1.15540
3029.85 0.460385
3030.05 0.155140
3030.45 0.0518644
3031.24 0.0221857
3032.82 0.0153960
3035.99 0.0171131
3039.16 0.0230163
3042.33 0.0343355
3043.92 0.0439509
3045.51 0.0586580
3047.09 0.0827983
3048.68 0.126564
3049.47 0.163244
3050.26 0.218934
3051.05 0.309456
3051.85 0.471010
3052.24 0.604702
3052.64 0.804246
3053.04 1.12198
3053.23 1.35658
3053.43 1.67315
3053.63 2.11729
3053.83 2.76000
3053.93 3.19635
3054.03 3.74411
3054.13 4.44429
3054.22 5.35832
3054.32 6.58149
3054.42 8.26740
3054.52 10.6752
3054.62 14.2660
3054.72 19.9108
3054.82 29.3617
3054.87 36.6267
3054.92 46.2967
3054.97 59.8183
3055.02 77.8189
3055.11 124.304
3055.20 155.206
3055.29 123.757
3055.39 77.3900
3055.46 52.5135
3055.53 36.7904
3055.60 26.7836
3055.68 20.2725
3055.82 12.5897
3055.97 8.51179
3056.11 6.10386
3056.26 4.59074
3056.55 2.86019
3056.84 1.94659
3057.13 1.41064
3057.42 1.06886
3057.71 0.837784
3058.29 0.554184
3058.87 0.393802
3059.45 0.294405
3060.03 0.228689
3061.19 0.149693
3062.35 0.105972
3063.52 0.0792439
3064.68 0.0617600
3067.00 0.0410368
3069.32 0.0297366
3071.65 0.0229443
3073.97 0.0185830
3078.61 0.0136125
3083.26 0.0111564
3092.55 0.00953733
3101.84 0.0103734
3111.13 0.0141340
3115.78 0.0187040
3120.42 0.0297332
3122.75 0.0435604
3125.07 0.0803747
3126.23 0.129741
3126.81 0.178189
3127.39 0.265204
3127.97 0.447447
3128.26 0.624297
3128.55 0.937605
3128.70 1.19613
3128.85 1.57769
3128.99 2.17900
3129.14 3.20680
3129.28 5.17991
3129.35 6.94002
3129.43 9.71174
3129.50 14.5822
3129.57 23.8728
3129.61 32.2833
3129.64 45.0720
3129.68 65.7743
3129.72 100.316
3129.76 160.886
3129.80 200.636
3129.84 160.884
3129.88 100.316
3129.92 70.3474
3129.95 50.3505
3129.98 37.2502
3130.01 28.6706
3130.07 18.1581
3130.13 12.4338
3130.19 9.01525
3130.25 6.82392
3130.37 4.29095
3130.50 2.93551
3130.62 2.13989
3130.74 1.63012
3130.86 1.28427
3131.11 0.857640
3131.35 0.616652
3131.84 0.367624
3132.33 0.248301
3132.82 0.182426
3133.79 0.116586
3135.75 0.0711824
3137.70 0.0585268
3141.61 0.0602504
3145.52 0.0817718
3147.48 0.102222
3149.43 0.134050
3151.39 0.186111
3153.34 0.278618
3154.32 0.354307
3154.81 0.404505
3155.30 0.466183
3155.78 0.543446
3156.27 0.641541
3156.52 0.701157
3156.76 0.769202
3157.25 0.938743
3157.74 1.17156
3158.23 1.50239
3158.72 1.99399
3159.20 2.76536
3159.45 3.32886
3159.69 4.07428
3159.94 5.08960
3160.18 6.51381
3160.43 8.58872
3160.67 11.6929
3160.91 16.4932
3161.16 23.9449
3161.48 38.2896
3161.80 47.8403
3162.12 38.2321
3162.44 23.8981
3162.64 17.6556
3162.84 13.2875
3163.23 8.05393
3163.62 5.30182
3164.01 3.72299
3164.41 2.74444
3164.80 2.10339
3165.58 1.34418
3166.37 0.930521
3167.15 0.681897
3168.72 0.410816
3170.29 0.274401
3171.86 0.196329
3173.43 0.147544
3175.00 0.115054
3178.13 0.0758763
3181.27 0.0542229
3184.41 0.0420584
3185.98 0.0420909
3186.76 0.0580447
3187.16 0.118688
3187.35 0.299429
3187.45 0.709903
3187.50 1.35013
3187.55 3.20792
3187.57 5.12150
3187.60 6.38423
3187.63 5.12142
3187.65 3.20773
3187.68 1.80108
3187.72 1.10098
3187.78 0.523849
3187.91 0.209242
3188.16 0.0845151
3188.67 0.0441690
3189.69 0.0311212
3191.73 0.0248631
3195.80 0.0192077
3203.95 0.0133345
3212.10 0.0110200
3216.17 0.0131614
3218.21 0.0247990
3219.23 0.0698304
3219.48 0.113873
3219.74 0.229376
3219.87 0.376298
3219.99 0.731468
3220.06 1.14076
3220.12 1.99150
3220.15 2.82654
3220.18 4.27449
3220.22 7.00396
3220.25 12.2977
3220.27 19.6018
3220.30 24.5644
3220.33 19.6019
3220.35 12.2750
3220.37 8.46868
3220.40 5.94622
3220.44 3.31514
3220.48 2.05336
3220.52 1.39861
3220.60 0.759586
3220.69 0.476073
3220.85 0.238905
3221.02 0.145362
3221.68 0.0453428
3223.00 0.0177135
3225.65 0.0103017
3230.95 0.00835584
3236.24 0.00840572
3241.54 0.00947654
3246.84 0.0123344
3252.14 0.0206441
3254.78 0.0320097
3257.43 0.0636333
3258.76 0.106947
3259.42 0.149851
3260.08 0.227626
3260.74 0.391778
3261.07 0.552810
3261.40 0.841092
3261.57 1.08033
3261.74 1.43671
3261.90 2.00938
3262.07 3.00088
3262.23 4.97463
3262.32 6.78092
3262.40 9.72539
3262.48 15.1509
3262.52 19.7688
3262.56 26.5815
3262.61 37.7681
3262.65 56.5341
3262.69 91.2105
3262.73 160.427
3262.76 255.429
3262.80 320.644
3262.84 255.428
3262.87 160.203
3262.90 110.876
3262.93 78.6296
3262.95 57.7637
3262.98 43.8577
3263.03 27.4249
3263.09 18.7441
3263.14 13.4961
3263.19 10.1617
3263.30 6.36502
3263.41 4.33844
3263.52 3.15300
3263.62 2.39444
3263.73 1.88025
3263.95 1.24617
3264.16 0.888438
3264.59 0.518085
3265.02 0.340499
3265.45 0.242351
3266.31 0.143164
3267.16 0.0967500
3268.02 0.0716380
3269.74 0.0473518
3271.46 0.0373219
3273.17 0.0334424
3276.60 0.0356899
3278.32 0.0414162
3280.04 0.0516617
3281.75 0.0697090
3283.47 0.103547
3284.33 0.132329
3285.19 0.176293
3286.05 0.248200
3286.90 0.377594
3287.33 0.485323
3287.76 0.647072
3288.19 0.906591
3288.62 1.36169
3289.05 2.27113
3289.26 3.11334
3289.37 3.71771
3289.48 4.51527
3289.59 5.60883
3289.69 7.13029
3289.80 9.35251
3289.85 10.8815
3289.91 12.7675
3289.96 15.2241
3290.02 18.4328
3290.07 22.7158
3290.12 28.4458
3290.18 36.6113
3290.23 48.0976
3290.28 65.1892
3290.34 89.5839
3290.42 143.068
3290.50 178.613
3290.54 167.680
3290.58 142.366
3290.67 89.0336
3290.73 61.1463
3290.79 43.4809
3290.85 32.0172
3290.91 24.3560
3291.04 15.2212
3291.16 10.3603
3291.29 7.46138
3291.41 5.63072
3291.66 3.51814
3291.91 2.40153
3292.16 1.74213
3292.41 1.32101
3292.66 1.03694
3293.15 0.686724
3293.65 0.488619
3294.15 0.365373
3294.65 0.283822
3295.64 0.185622
3296.64 0.131166
3297.63 0.0978187
3298.63 0.0759199
3300.62 0.0498284
3302.61 0.0354629
3304.60 0.0266969
3306.59 0.0209524
3310.57 0.0141046
3314.55 0.0103166
3322.51 0.00645521
3330.47 0.00460171
3338.44 0.00355882
3354.36 0.00247554
3370.28 0.00195208
3386.21 0.00166898
3418.05 0.00144308
3449.90 0.00149227
3481.75 0.00185028
3497.67 0.00225433
3513.59 0.00305526
3521.56 0.00386465
3529.52 0.00565584
3537.48 0.0134830
3539.47 0.0211028
3541.46 0.0423039
3542.46 0.0713807
3543.45 0.152362
3543.95 0.262456
3544.20 0.370293
3544.45 0.561913
3544.69 0.957374
3544.82 1.33636
3544.94 1.98783
3545.07 3.27680
3545.13 4.43491
3545.19 6.32635
3545.25 9.71311
3545.29 12.4978
3545.32 16.6235
3545.35 23.0518
3545.38 33.6816
3545.41 52.3985
3545.44 86.4631
3545.47 138.341
3545.50 172.927
3545.53 138.341
3545.56 86.4640
3545.59 50.8254
3545.63 31.9672
3545.66 21.5588
3545.69 15.5359
3545.72 11.5806
3545.76 9.00883
3545.82 5.84218
3545.89 4.06367
3545.95 2.99900
3546.08 1.82328
3546.21 1.22073
3546.34 0.876383
3546.60 0.514092
3546.87 0.338330
3547.13 0.240032
3547.65 0.139774
3548.69 0.0661683
3549.74 0.0399241
3551.82 0.0211237
3553.91 0.0147159
3558.09 0.0106983
3562.26 0.0100575
3570.62 0.0120087
3578.97 0.0173799
3583.14 0.0221512
3587.32 0.0295272
3591.49 0.0416745
3595.67 0.0636668
3597.76 0.0820310
3599.85 0.109800
3601.93 0.154672
3604.02 0.234125
3605.06 0.299147
3606.11 0.395578
3606.63 0.462279
3607.15 0.547352
3607.67 0.658184
3607.94 0.726619
3608.20 0.806257
3608.46 0.899666
3608.72 1.01019
3608.98 1.14223
3609.24 1.30172
3609.50 1.49671
3609.76 1.73844
3610.02 2.04286
3610.28 2.43321
3610.55 2.94430
3610.81 3.62986
3611.07 4.57578
3611.33 5.92456
3611.59 7.92169
3611.85 11.0030
3612.11 15.9397
3612.37 23.8891
3612.69 38.2443
3613.00 47.7697
3613.32 38.1874
3613.63 23.8811
3613.85 17.0030
3614.06 12.4032
3614.28 9.31330
3614.49 7.19110
3614.93 4.59866
3615.36 3.17016
3615.79 2.30695
3616.22 1.75132
3617.09 1.10412
3617.95 0.757876
3618.82 0.551796
3619.68 0.419469
3620.55 0.329547
3622.28 0.218754
3624.01 0.155724
3625.74 0.116499
3627.47 0.0904491
3630.93 0.0590951
3634.39 0.0416677
3637.85 0.0309941
3641.31 0.0239879
3648.23 0.0156563
3655.15 0.0110833
3662.07 0.00831029
3668.99 0.00650809
3682.83 0.00440720
3696.67 0.00334346
3710.51 0.00309123
3717.43 0.00443136
3720.89 0.0103333
3722.62 0.0332359
3723.48 0.118476
3723.70 0.200426
3723.91 0.413005
3724.02 0.675921
3724.13 1.29822
3724.18 1.98525
3724.24 3.37671
3724.27 4.66103
3724.29 6.76790
3724.32 10.4390
3724.35 17.2691
3724.37 27.4763
3724.40 34.5199
3724.43 27.4765
3724.45 17.2693
3724.48 11.5927
3724.50 8.01326
3724.54 4.37579
3724.58 2.67697
3724.63 1.80767
3724.71 0.970077
3724.80 0.605221
3724.97 0.297837
3725.15 0.177492
3725.49 0.0843156
3725.84 0.0497884
3727.23 0.0149168
3730.00 0.00643143
3732.77 0.00844410
3734.16 0.0225581
3734.85 0.0754524
3735.20 0.253555
