Pd-110(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
4346.03 0.251591
4346.67 0.287696
4347.32 0.332120
4347.96 0.387597
4348.60 0.458073
4349.24 0.549228
4349.88 0.670263
4350.52 0.835182
4351.16 1.06729
4351.80 1.40617
4352.44 1.92583
4353.08 2.76486
4353.72 4.19371
4354.36 6.67999
4355.03 10.6873
4355.70 13.3504
4356.37 10.6767
4357.04 6.67093
4357.48 4.80593
4357.93 3.53797
4358.82 2.07649
4359.71 1.33924
4360.59 0.927686
4361.48 0.677821
4362.37 0.515799
4364.15 0.326499
4365.93 0.224679
4367.71 0.163896
4369.48 0.124785
4371.26 0.0981787
4374.82 0.0653229
4378.37 0.0466053
4381.93 0.0349422
4385.48 0.0271890
4392.59 0.0178467
4399.70 0.0126493
4406.81 0.00946358
4413.92 0.00737236
4428.15 0.00488733
4442.37 0.00352982
4456.59 0.00271679
4470.81 0.00220304
4499.25 0.00167356
4527.69 0.00162944
4541.92 0.00191694
4556.14 0.00293673
4563.25 0.00442147
4570.36 0.00867480
4573.91 0.0145934
4575.69 0.0205038
4577.47 0.0312855
4579.25 0.0542718
4580.14 0.0770443
4581.02 0.118191
4581.47 0.152650
4581.91 0.204718
4582.36 0.289247
4582.80 0.439213
4583.02 0.562955
4583.25 0.746402
4583.47 1.03646
4583.69 1.53452
4583.91 2.49749
4584.02 3.35567
4584.13 4.73693
4584.25 7.15712
4584.36 11.9260
4584.41 16.2459
4584.47 22.9881
4584.52 34.4407
4584.58 53.7698
4584.64 85.8997
4584.70 107.558
4584.76 85.8967
4584.82 53.7680
4584.88 33.9161
4584.94 22.5290
4584.99 15.7772
4585.05 11.5646
4585.16 6.90032
4585.28 4.55100
4585.39 3.21652
4585.51 2.39004
4585.73 1.46542
4585.96 0.986965
4586.19 0.710327
4586.42 0.535525
4586.65 0.418130
4587.10 0.274986
4587.56 0.194733
4588.02 0.145185
4588.47 0.112469
4589.39 0.0732884
4590.30 0.0516466
4592.12 0.0298187
4593.95 0.0195745
4595.77 0.0139691
4599.42 0.00836240
4606.73 0.00435577
4614.03 0.00299291
4628.63 0.00218193
4643.23 0.00223877
4657.84 0.00298307
4665.14 0.00384156
4672.44 0.00545911
4676.09 0.00683791
4679.74 0.00895480
4683.39 0.0124416
4687.04 0.0187905
4688.87 0.0241364
4690.69 0.0322882
4692.52 0.0456400
4694.34 0.0697551
4695.26 0.0898993
4696.17 0.120389
4697.08 0.169739
4698.00 0.257297
4698.91 0.436132
4699.36 0.604883
4699.82 0.894212
4700.05 1.12446
4700.28 1.45406
4700.39 1.67554
4700.51 1.95117
4700.62 2.29987
4700.73 2.74946
4700.85 3.34205
4700.96 4.14350
4701.08 5.26088
4701.19 6.87560
4701.30 9.30896
4701.42 13.1529
4701.53 19.5085
4701.65 30.1952
4701.77 48.4322
4701.90 60.4809
4702.03 48.2769
4702.16 30.1921
4702.29 17.8154
4702.43 11.2709
4702.57 7.61209
4702.71 5.45101
4702.85 4.06964
4702.99 3.15181
4703.26 2.04303
4703.54 1.42610
4703.82 1.05161
4704.37 0.638075
4704.92 0.427810
4705.47 0.306689
4706.03 0.230669
4706.58 0.179871
4707.69 0.118360
4708.79 0.0839830
4709.90 0.0628679
4711.00 0.0489965
4713.22 0.0325433
4715.43 0.0236257
4717.64 0.0183864
4719.85 0.0152180
4724.28 0.0126638
4726.49 0.0130840
4728.70 0.0152789
4730.91 0.0213745
4733.13 0.0402114
4734.23 0.0668641
4735.34 0.142151
4735.89 0.245365
4736.44 0.530088
4736.72 0.911857
4736.86 1.27909
4737.00 1.92358
4737.14 3.22691
4737.20 4.42791
4737.27 6.44278
4737.34 10.2004
4737.38 13.4807
4737.41 18.4069
4737.45 26.8019
4737.48 41.4865
4737.50 54.2330
4737.52 71.7782
4737.53 97.6179
4737.55 135.581
4737.58 218.631
4737.60 271.169
4737.63 215.227
4737.65 135.580
4737.68 81.2082
4737.71 51.7621
4737.73 35.2227
4737.76 25.5892
4737.79 19.1551
4737.81 14.8375
4737.87 9.68826
4737.92 6.76195
4737.97 5.00651
4738.08 3.04351
4738.19 2.04247
4738.29 1.46474
4738.51 0.858685
4738.72 0.564116
4738.94 0.399158
4739.36 0.230670
4740.22 0.106624
4741.07 0.0621703
4742.79 0.0298009
4744.50 0.0182736
4747.92 0.00988888
4751.34 0.00691872
4758.19 0.00497548
4765.03 0.00490624
4771.88 0.00635228
4778.72 0.0116221
4782.15 0.0192813
4785.57 0.0411751
4787.28 0.0715530
4788.14 0.101791
4788.99 0.156689
4789.85 0.273005
4790.27 0.387392
4790.70 0.591996
4790.92 0.761788
4791.13 1.01673
4791.34 1.42482
4791.56 2.13814
4791.77 3.55643
4791.88 4.85896
4791.99 7.02445
4792.09 11.0072
4792.15 14.4120
4792.20 19.5014
4792.25 27.9003
4792.31 42.2846
4792.36 69.5065
4792.39 92.6314
4792.41 124.561
4792.46 198.971
4792.50 249.006
4792.54 198.967
4792.59 124.417
4792.62 89.6289
4792.65 66.0687
4792.70 38.8726
4792.76 25.1109
4792.82 17.4124
4792.88 12.7315
4792.94 9.69293
4793.05 6.13749
4793.17 4.21201
4793.29 3.07374
4793.52 1.84101
4793.75 1.22212
4793.98 0.871015
4794.21 0.652056
4794.45 0.506412
4794.91 0.330551
4795.38 0.232737
4796.31 0.133502
4797.24 0.0866169
4798.16 0.0608656
4800.02 0.0349605
4803.74 0.0162128
4807.46 0.00956937
4814.90 0.00476629
4822.33 0.00306050
4837.20 0.00183928
4852.07 0.00146111
4881.82 0.00174967
4896.69 0.00373782
4904.12 0.0104903
4907.84 0.0340027
4908.77 0.0570739
4909.70 0.120688
4910.16 0.207151
4910.63 0.444022
4910.86 0.761842
4910.98 1.06743
4911.09 1.60392
4911.21 2.67837
4911.27 3.67306
4911.33 5.34150
4911.38 8.45245
4911.41 11.1204
4911.44 15.2451
4911.47 22.0636
4911.50 34.3465
4911.51 44.7891
4911.53 58.9165
4911.54 81.3702
4911.56 113.144
4911.58 182.082
4911.60 226.020
4911.62 182.082
4911.64 112.880
4911.66 81.3708
4911.67 58.9172
4911.69 43.9655
4911.70 33.7776
4911.73 21.4644
4911.76 14.8948
4911.79 10.7918
4911.82 8.16183
4911.88 5.15859
4911.94 3.52782
4912.00 2.57560
4912.12 1.53984
4912.24 1.02462
4912.36 0.732005
4912.59 0.429666
4913.07 0.205197
4913.55 0.125633
4914.50 0.0725079
4915.45 0.0636317
4916.40 0.0803072
4917.35 0.149499
4917.83 0.249771
4918.30 0.529527
4918.54 0.904395
4918.66 1.26600
4918.78 1.90051
4918.90 3.16934
4918.96 4.35411
4919.02 6.30335
4919.08 9.98957
4919.11 13.1540
4919.14 17.8451
4919.17 25.7897
4919.20 39.3880
4919.23 66.8594
4919.24 90.5435
4919.25 122.292
4919.28 195.666
4919.30 244.584
4919.32 195.666
4919.35 122.292
4919.37 79.9678
4919.39 54.4126
4919.41 38.7658
4919.43 29.1773
4919.47 17.6450
4919.50 11.8410
4919.54 8.40136
4919.58 6.30266
4919.66 3.89360
4919.74 2.63947
4919.82 1.90603
4919.98 1.13074
4920.14 0.746584
4920.29 0.531146
4920.61 0.308577
4921.24 0.143208
4921.87 0.0833336
4923.13 0.0393405
4924.39 0.0234253
4929.43 0.00725616
4939.51 0.00274564
4949.59 0.00185295
4959.67 0.00157205
4979.84 0.00152284
5000.00 0.00178607
5014.38 0.00215773
5028.77 0.00276416
5043.15 0.00378561
5057.54 0.00565485
5064.73 0.00722357
5071.92 0.00960550
5079.11 0.0134779
5086.30 0.0204118
5089.90 0.0261545
5093.50 0.0347871
5097.09 0.0486487
5100.69 0.0730426
5102.49 0.0928959
5104.28 0.122222
5105.18 0.142443
5106.08 0.168174
5106.98 0.201610
5107.88 0.246153
5108.33 0.274220
5108.78 0.307298
5109.23 0.346832
5109.68 0.394374
5110.13 0.452495
5110.58 0.524195
5111.03 0.614419
5111.48 0.729445
5111.93 0.879756
5112.37 1.07991
5112.82 1.35498
5113.27 1.74324
5113.72 2.31360
5114.17 3.18004
5114.62 4.54382
5115.07 6.70527
5115.64 10.7244
5116.20 13.4024
5116.77 10.7221
5117.33 6.70378
5117.92 4.05526
5118.50 2.60494
5119.09 1.78356
5119.68 1.28865
5120.26 0.971047
5120.85 0.757198
5122.02 0.498440
5123.20 0.355245
5124.37 0.269330
5126.72 0.180699
5129.07 0.151378
5130.24 0.155750
5131.41 0.180312
5132.59 0.248123
5133.17 0.319367
5133.76 0.448561
5134.35 0.714135
5134.64 0.963334
5134.93 1.38622
5135.23 2.19075
5135.37 2.89273
5135.52 3.98747
5135.67 5.85045
5135.81 9.29373
5135.89 12.2418
5135.96 16.5991
5136.03 23.3006
5136.11 33.6399
5136.20 53.9176
5136.30 67.2543
5136.40 53.6930
5136.50 33.6363
5136.56 23.8736
5136.63 17.4278
5136.70 13.0982
5136.76 10.1243
5136.90 6.49652
5137.03 4.49079
5137.17 3.27355
5137.30 2.49458
5137.57 1.58720
5137.84 1.09944
5138.11 0.809906
5138.64 0.496200
5139.18 0.339086
5139.72 0.249132
5140.79 0.154900
5141.86 0.108531
5142.94 0.0820038
5145.09 0.0537502
5147.23 0.0393007
5149.38 0.0306476
5153.68 0.0208356
5157.97 0.0154487
5162.27 0.0120645
5170.86 0.00809863
5179.45 0.00590256
5188.04 0.00454900
5205.22 0.00305783
5222.40 0.00239653
5239.58 0.00239325
5248.17 0.00290720
5256.76 0.00473024
5261.05 0.00741183
5265.35 0.0151499
5267.49 0.0259595
5269.64 0.0565222
5270.71 0.0987161
5271.79 0.216544
5272.33 0.376682
5272.59 0.533867
5272.86 0.813516
5273.13 1.39122
5273.27 1.94008
5273.40 2.89009
5273.53 4.74998
5273.60 6.42983
5273.67 9.17264
5273.73 14.0818
5273.77 18.1891
5273.80 24.0919
5273.84 33.5724
5273.87 48.7715
5273.90 76.3515
5273.94 124.957
5273.97 201.167
5274.00 249.928
5274.03 198.705
5274.07 124.956
5274.10 78.5556
5274.13 52.5279
5274.16 36.9688
5274.19 27.1986
5274.25 16.3096
5274.31 10.7902
5274.37 7.64202
5274.43 5.68673
5274.55 3.49326
5274.67 2.35898
5274.79 1.69847
5275.03 1.00002
5275.27 0.658047
5275.51 0.465670
5275.99 0.268398
5276.95 0.122565
5277.91 0.0701372
5279.83 0.0320189
5281.75 0.0184966
5285.59 0.00873060
5289.43 0.00527087
5297.11 0.00275451
5304.79 0.00184208
5320.15 0.00114499
5335.52 0.000869646
5366.24 0.000656970
5381.61 0.000695509
5389.29 0.00105614
5393.13 0.00255625
5395.05 0.00847250
5396.01 0.0312729
5396.49 0.115833
5396.73 0.406676
5396.85 1.27218
5396.91 3.26972
5396.94 6.45269
5396.95 9.81654
5396.97 15.7106
5396.99 25.4472
5397.00 31.3955
5397.02 24.7999
5397.03 15.7107
5397.05 8.01297
5397.08 4.58788
5397.12 2.03052
5397.20 0.710274
5397.38 0.211728
5397.72 0.0582404
5398.42 0.0156189
5399.80 0.00438993
5402.57 0.00150220
5408.10 0.000766578
5419.16 0.000581530
5441.30 0.000592120
5463.43 0.000990300
5474.50 0.00259403
5480.03 0.00889998
5482.80 0.0336714
5483.49 0.0589483
5484.18 0.129499
5484.52 0.225671
5484.87 0.488952
5485.04 0.837783
5485.22 1.75272
5485.30 2.90969
5485.35 3.95347
5485.39 5.67017
5485.43 8.77656
5485.45 11.4313
5485.48 15.2253
5485.50 21.5212
5485.52 31.6617
5485.54 50.9765
5485.56 85.8158
5485.58 138.711
5485.60 171.634
5485.62 135.895
5485.64 85.8160
5485.65 60.2892
5485.67 43.4364
5485.68 32.3006
5485.70 24.7539
5485.72 15.6792
5485.75 10.8681
5485.78 7.86231
5485.81 5.93931
5485.86 3.74902
5485.97 1.86647
5486.08 1.11690
5486.30 0.525659
5486.53 0.305106
5486.97 0.139925
5487.41 0.0801909
5489.18 0.0209061
5492.72 0.00572586
5499.80 0.00198320
5506.89 0.00167074
5510.43 0.00285076
5512.20 0.00781072
5513.08 0.0269037
5513.53 0.0974662
5513.75 0.336940
5513.86 1.04031
5513.91 2.59565
5513.94 5.02308
5513.97 11.4640
5513.99 18.4901
5514.00 22.8896
5514.02 18.4901
5514.03 11.4268
5514.06 4.76239
5514.09 2.44207
5514.15 0.948329
5514.27 0.305247
5514.50 0.0877412
5514.97 0.0242299
5515.91 0.00712492
5517.78 0.00272443
5521.53 0.00175266
5529.04 0.00238739
5536.54 0.00755568
5540.29 0.0281872
5541.23 0.0492168
5542.17 0.107912
5542.64 0.187634
5543.11 0.404901
5543.34 0.691998
5543.57 1.43510
5543.69 2.35480
5543.75 3.19245
5543.81 4.53354
5543.87 6.96905
5543.93 11.8209
5543.96 16.4737
5543.98 23.8868
5544.01 36.7492
5544.04 59.7184
5544.07 95.5519
5544.10 119.442
5544.13 95.5512
5544.16 59.7181
5544.18 42.5254
5544.20 31.4554
5544.22 23.5607
5544.24 18.3798
5544.28 11.8211
5544.31 8.17322
5544.35 5.96389
5544.39 4.53375
5544.47 2.88009
5544.55 1.97801
5544.62 1.44606
5544.78 0.865658
5545.09 0.409046
5545.40 0.237776
5546.02 0.109281
5546.64 0.0626944
5547.88 0.0285618
5549.12 0.0164051
5554.09 0.00450490
5564.02 0.00148371
5583.88 0.000738371
5603.74 0.000636293
5623.61 0.000652960
5643.47 0.000737525
5663.33 0.000922874
5673.26 0.00111168
5683.19 0.00153476
5693.12 0.00343399
5698.09 0.0105594
5700.57 0.0382191
5701.19 0.0662624
5701.81 0.143922
5702.12 0.249027
5702.43 0.531554
5702.59 0.898201
5702.74 1.83008
5702.82 2.96349
5702.90 5.51425
5702.94 8.24132
5702.98 13.4863
5703.00 18.2075
5703.02 25.1377
5703.03 36.1230
5703.05 53.6776
5703.08 86.6142
5703.10 107.357
5703.12 85.1522
5703.15 53.6775
5703.16 39.1786
5703.18 29.1410
5703.21 17.6389
5703.24 11.6063
5703.26 8.14893
5703.32 4.60651
5703.38 2.94309
5703.50 1.48505
5703.61 0.894832
5703.85 0.425670
5704.08 0.248094
5704.55 0.114696
5705.01 0.0661471
5706.88 0.0179207
5710.60 0.00557321
5718.06 0.00263475
5725.51 0.00253080
5729.24 0.00363365
5731.11 0.00798656
5732.04 0.0246727
5732.50 0.0864991
5732.74 0.299096
5732.85 0.925116
5732.91 2.34987
5732.94 4.58155
5732.97 11.0272
5732.99 17.7849
5733.00 22.0164
5733.02 17.7849
5733.03 10.9914
5733.05 6.22228
5733.07 3.83249
5733.10 1.77205
5733.18 0.640182
5733.33 0.196379
5733.62 0.0559198
5734.21 0.0163786
5735.40 0.00592212
5737.77 0.00331959
5742.50 0.00297065
5747.24 0.00397261
5749.60 0.00766577
5750.79 0.0216729
5751.38 0.0742698
5751.67 0.260917
5751.82 0.850337
5751.90 2.35182
5751.93 5.07865
5751.95 8.23096
5751.97 14.3956
5751.99 23.3273
5752.00 28.7883
5752.02 22.7332
5752.03 14.3956
5752.05 7.99567
5752.07 4.83744
5752.11 2.23207
5752.18 0.814584
5752.33 0.250330
5752.64 0.0714669
5753.24 0.0210998
5754.45 0.00776651
5756.86 0.00448528
5761.69 0.00402640
5771.34 0.00500877
5780.99 0.00697237
5790.65 0.0106066
5795.47 0.0136589
5800.30 0.0182902
5805.13 0.0258040
5809.95 0.0391917
5812.37 0.0502087
5814.78 0.0666312
5817.20 0.0926861
5818.40 0.111852
5819.61 0.137602
5820.82 0.173385
5821.42 0.196745
5822.02 0.225083
5822.63 0.260031
5823.23 0.303635
5823.83 0.359066
5824.44 0.430952
5825.04 0.526560
5825.64 0.656833
5826.25 0.840516
5826.85 1.10987
5827.45 1.52462
5828.06 2.19659
5828.66 3.34859
5828.96 4.22390
5829.26 5.37451
5829.88 8.60122
5830.50 10.7466
5831.12 8.59334
5831.74 5.37226
5832.38 3.25594
5833.02 2.09433
5833.66 1.43324
5834.30 1.03397
5834.94 0.777240
5835.58 0.604204
5836.86 0.393533
5838.13 0.275865
5839.41 0.203817
5841.97 0.124075
5844.53 0.0833679
5847.09 0.0598721
5849.65 0.0451191
5852.20 0.0352803
5857.32 0.0234872
5862.43 0.0173742
5864.99 0.0159247
5867.55 0.0164936
5870.11 0.0277993
5871.39 0.0767670
5872.03 0.262540
5872.19 0.443557
5872.35 0.919903
5872.43 1.51968
5872.51 2.97652
5872.55 4.63591
5872.59 8.13617
5872.61 11.5138
5872.63 17.3274
5872.65 28.1696
5872.67 49.1616
5872.68 78.7677
5872.70 98.1712
5872.72 78.7678
5872.73 49.0185
5872.75 31.3591
5872.77 20.8356
5872.78 14.5907
5872.80 10.8910
5872.83 6.47335
5872.86 4.31033
5872.92 2.27153
5872.99 1.39719
5873.11 0.682988
5873.24 0.405441
5873.49 0.193268
5873.74 0.114945
5874.75 0.0360314
5876.76 0.0148800
5880.79 0.00852360
5884.82 0.00668600
5888.85 0.00572157
5892.88 0.00521971
5896.91 0.00537793
5900.94 0.00888069
5902.95 0.0242454
5903.96 0.0840040
5904.46 0.305749
5904.59 0.518265
5904.72 1.06687
5904.78 1.74110
5904.84 3.32202
5904.87 5.08441
5904.90 8.48764
5904.94 16.4317
5904.95 24.9773
5904.97 39.6687
5904.98 62.7999
5905.00 79.2155
5905.02 62.8000
5905.03 39.5497
5905.05 24.9775
5905.07 16.4318
5905.08 11.4260
5905.10 8.33202
5905.13 4.93790
5905.16 3.24349
5905.23 1.69608
5905.29 1.03801
5905.42 0.503606
5905.54 0.297976
5906.06 0.0817108
5907.08 0.0233375
5909.12 0.00802854
5913.20 0.00389554
5917.29 0.00294177
5921.38 0.00248858
5937.72 0.00166840
5954.06 0.00127023
5970.40 0.00102907
5986.74 0.000883549
6003.08 0.000834173
6019.42 0.00111993
6027.60 0.00255470
6031.68 0.00834687
6033.72 0.0311190
6034.74 0.118635
6035.00 0.206118
6035.26 0.442493
6035.38 0.753247
6035.51 1.54531
6035.57 2.52071
6035.64 4.79894
6035.67 7.27267
6035.70 12.1723
6035.72 16.5822
6035.73 23.6178
6035.75 35.3853
6035.77 53.8000
6035.78 87.0609
6035.80 107.600
6035.82 85.0938
6035.84 53.8002
6035.85 32.6751
6035.87 21.0361
6035.89 14.4122
6035.91 10.4005
6035.94 6.08203
6035.98 4.00585
6036.05 2.06900
6036.12 1.26476
6036.26 0.609348
6036.41 0.358314
6036.69 0.166356
6036.98 0.0958019
6038.12 0.0251180
6040.40 0.00679770
6044.96 0.00212322
6054.09 0.000930612
6072.33 0.000623245
6090.58 0.000586868
6108.83 0.000632892
6127.08 0.000787096
6145.33 0.00124673
6163.58 0.00361678
6168.14 0.00601632
6172.71 0.0127850
6174.99 0.0221627
6177.27 0.0486088
6178.41 0.0850810
6179.55 0.186731
6180.12 0.325049
6180.41 0.460224
6180.69 0.701405
6180.98 1.19691
6181.12 1.67062
6181.26 2.48416
6181.40 4.08713
6181.47 5.52402
6181.55 7.86338
6181.62 12.1132
6181.65 15.6198
6181.69 20.6540
6181.72 28.6954
6181.76 41.5431
6181.80 64.6461
6181.83 105.052
6181.87 168.089
6181.90 210.114
6181.94 168.087
6181.97 105.051
6182.01 62.9695
6182.04 40.1578
6182.08 27.3358
6182.12 19.8023
6182.15 14.8311
6182.19 11.5678
6182.26 7.53331
6182.34 5.28019
6182.41 3.90055
6182.56 2.37323
6182.70 1.59314
6182.85 1.14246
6183.14 0.669246
6183.43 0.438480
6183.72 0.309741
6184.31 0.178157
6185.48 0.0812012
6186.65 0.0464984
6188.98 0.0213336
6191.32 0.0124535
6200.67 0.00398374
6219.37 0.00279911
6228.72 0.00393664
6238.07 0.00776762
6242.75 0.0132395
6245.08 0.0187363
6247.42 0.0287973
6249.76 0.0503198
6250.93 0.0717103
6252.10 0.110505
6252.68 0.143088
6253.26 0.192511
6253.85 0.273063
6254.43 0.416998
6254.73 0.536413
6255.02 0.714777
6255.31 0.999338
6255.60 1.49436
6255.89 2.47118
6256.04 3.36098
6256.19 4.82728
6256.33 7.48831
6256.41 9.70679
6256.48 13.0393
6256.55 18.3306
6256.62 27.3165
6256.70 43.7555
6256.77 75.2291
6256.84 120.376
6256.90 150.476
6256.97 120.373
6257.03 75.2271
6257.09 47.6307
6257.15 31.6219
6257.21 22.1341
6257.27 16.2176
6257.40 9.67072
6257.52 6.39522
6257.64 4.51629
6257.76 3.35375
6258.00 2.05805
6258.25 1.38686
6258.49 0.998322
6258.73 0.752667
6258.98 0.587617
6259.46 0.386295
6259.95 0.273353
6260.44 0.203487
6260.92 0.157455
6261.90 0.102270
6262.87 0.0718138
6264.82 0.0410656
6266.76 0.0266285
6268.71 0.0187230
6272.60 0.0108028
6280.39 0.00510464
6288.17 0.00311490
6303.74 0.00175729
6319.31 0.00142836
6334.89 0.00158339
6350.46 0.00253920
6358.24 0.00397289
6366.03 0.00807023
6369.92 0.0137577
6373.81 0.0298042
6375.76 0.0519668
6376.73 0.0739791
6377.71 0.113954
6378.68 0.198462
6379.17 0.281569
6379.65 0.430183
6379.90 0.553719
6380.14 0.738340
6380.38 1.03335
6380.62 1.54772
6380.87 2.57255
6380.99 3.51272
6381.11 5.05712
6381.23 7.90684
6381.29 10.3080
6381.35 13.8794
6381.42 19.7032
6381.48 29.7848
6381.54 48.7505
6381.60 86.0207
6381.65 137.909
6381.70 172.056
6381.75 137.906
6381.80 86.0191
6381.83 63.5032
6381.87 47.9026
6381.93 28.9233
6381.99 18.9883
6382.05 13.3077
6382.12 9.80246
6382.18 7.50327
6382.31 4.80098
6382.43 3.31803
6382.56 2.42711
6382.81 1.46068
6383.06 0.972616
6383.31 0.694555
6383.56 0.520693
6383.81 0.404825
6384.32 0.264668
6384.82 0.186682
6385.82 0.107245
6386.83 0.0696835
6387.83 0.0490494
6389.84 0.0283227
6393.87 0.0134192
6397.89 0.00829343
6405.93 0.00533112
6409.95 0.00657818
6411.96 0.0132757
6412.96 0.0393560
6413.47 0.136427
6413.72 0.470799
6413.84 1.47954
6413.91 3.85284
6413.94 7.62716
6413.95 11.8161
6413.97 19.0525
6413.98 30.2736
6414.00 38.0708
6414.02 30.2737
6414.03 19.0526
6414.05 12.5361
6414.06 8.68553
6414.08 4.70393
6414.14 1.91854
6414.24 0.634341
6414.46 0.186140
6414.88 0.0533118
6415.72 0.0170948
6417.42 0.00783430
6420.80 0.00636507
6424.18 0.00953574
6425.88 0.0211759
6426.72 0.0642249
6427.15 0.220859
6427.36 0.748661
6427.46 2.25949
6427.52 5.53025
6427.54 10.1912
6427.56 14.6825
6427.57 22.0387
6427.58 35.1691
6427.60 44.0707
6427.62 35.1692
6427.63 22.0388
6427.65 12.0005
6427.67 7.19940
6427.71 3.24050
6427.79 1.15996
6427.96 0.355871
6428.28 0.103384
6428.93 0.0328453
6430.22 0.0149374
6432.82 0.0126286
6438.00 0.0235755
6440.59 0.0404372
6441.89 0.0573404
6443.19 0.0881392
6444.48 0.153411
6445.13 0.217628
6445.78 0.332887
6446.10 0.428415
6446.43 0.571907
6446.75 0.801718
6447.07 1.20373
6447.40 2.00401
6447.56 2.73996
6447.72 3.96534
6447.88 6.22434
6447.97 8.13860
6448.05 11.0619
6448.13 15.8110
6448.21 24.1475
6448.29 40.1665
6448.33 53.8674
6448.37 72.9945
6448.44 116.800
6448.50 146.006
6448.57 116.797
6448.63 72.9926
6448.68 51.9111
6448.72 37.7801
6448.77 28.3159
6448.81 21.9524
6448.90 14.0730
6448.99 9.71041
6449.08 7.07587
6449.17 5.37386
6449.34 3.39150
6449.52 2.32950
6449.70 1.69682
6449.88 1.29029
6450.06 1.01388
6450.41 0.673127
6450.77 0.479149
6451.12 0.358375
6451.48 0.278136
6452.19 0.181418
6452.90 0.127724
6454.33 0.0732036
6455.75 0.0474614
6457.18 0.0333163
6460.03 0.0190842
6462.88 0.0124201
6465.72 0.00876832
6471.42 0.00509968
6482.82 0.00242882
6494.21 0.00146570
6517.01 0.000747527
6539.80 0.000479720
6585.38 0.000286391
6608.17 0.000310423
6619.57 0.000587352
6625.27 0.00175404
6628.12 0.00638544
6629.54 0.0243986
6630.25 0.0924324
6630.61 0.335044
6630.79 1.10854
6630.88 3.11692
6630.92 6.95536
6630.94 11.6577
6630.97 21.9257
6630.98 35.2038
6631.00 43.8516
6631.02 35.2039
6631.03 21.9258
6631.06 12.2793
6631.08 7.42062
6631.12 3.47068
6631.20 1.25310
6631.37 0.384038
6631.70 0.106728
6632.36 0.0282588
6633.68 0.00738352
6636.32 0.00199724
6641.60 0.000624217
6652.16 0.000268762
6673.28 0.000164082
6715.52 0.000116274
6800.00 8.01447E-05
6800.00 0.334349
7000.00 0.330612
8000.00 0.311932
9000.00 0.295481
10000.0 0.279030
15000.0 0.223650
20000.0 0.191060
30000.0 0.153285
40000.0 0.131294
50000.0 0.119271
60000.0 0.107247
70000.0 0.102162
80000.0 0.0970758
90000.0 0.0937169
100000 0.0903580
150000 0.0844772
200000 0.0752680
250000 0.0652390
300000 0.0552100
350000 0.0495745
377241 0.0465042
377241 0.0465042
400000 0.0439390
450000 0.0404077
500000 0.0368764
550000 0.0344106
600000 0.0319447
650000 0.0300988
700000 0.0282530
750000 0.0267639
800000 0.0252748
821087 0.0247561
821087 0.0247561
850000 0.0240450
900000 0.0228152
929099 0.0222334
929100 0.0222334
950000 0.0218156
955399 0.0217077
955399 0.0217077
1.00000E+06 0.0208160
1.10000E+06 0.0191117
1.18141E+06 0.0178964
1.18142E+06 0.0178964
1.20000E+06 0.0176190
1.22334E+06 0.0173474
1.22334E+06 0.0173474
1.22556E+06 0.0173215
1.22556E+06 0.0173215
1.30000E+06 0.0164549
1.32101E+06 0.0162103
1.32101E+06 0.0162103
1.40000E+06 0.0152909
1.41106E+06 0.0152095
1.41106E+06 0.0152095
1.48356E+06 0.0146758
1.48356E+06 0.0146758
1.50000E+06 0.0145548
1.58838E+06 0.0139043
1.58838E+06 0.0139043
1.60000E+06 0.0138187
1.65606E+06 0.0136584
1.65606E+06 0.0136584
1.70000E+06 0.0135327
1.73485E+06 0.0134330
1.73485E+06 0.0134330
1.80000E+06 0.0132467
1.90000E+06 0.0130789
1.90702E+06 0.0130671
1.90702E+06 0.0130671
1.91758E+06 0.0130493
1.91758E+06 0.0130493
1.95221E+06 0.0129912
1.95222E+06 0.0129912
2.00000E+06 0.0129110
2.05638E+06 0.0128622
2.05638E+06 0.0128622
2.10000E+06 0.0128244
2.11140E+06 0.0128145
2.11140E+06 0.0128145
2.14481E+06 0.0127856
2.14481E+06 0.0127856
2.15459E+06 0.0127771
2.15460E+06 0.0127771
2.16015E+06 0.0127723
2.16015E+06 0.0127723
2.16136E+06 0.0127713
2.16136E+06 0.0127713
2.20000E+06 0.0127378
2.21313E+06 0.0127264
2.21313E+06 0.0127264
2.29689E+06 0.0126539
2.29689E+06 0.0126539
2.30000E+06 0.0126512
2.40000E+06 0.0125646
2.50000E+06 0.0124780
2.60000E+06 0.0121340
2.70000E+06 0.0117900
2.80000E+06 0.0114460
2.90000E+06 0.0111020
3.00000E+06 0.0107580
3.10000E+06 0.0103472
3.20000E+06 0.00993629
3.50000E+06 0.00870373
4.00000E+06 0.00687840
4.48469E+06 0.00541434
4.48470E+06 0.00541434
4.50000E+06 0.00536811
4.66507E+06 0.00496823
4.66508E+06 0.00496822
5.00000E+06 0.00415690
5.50000E+06 0.00322589
6.00000E+06 0.00247720
6.50000E+06 0.00189445
7.00000E+06 0.00147550
7.50000E+06 0.00116706
8.00000E+06 0.000937140
8.46543E+06 0.000801940
8.46543E+06 0.000801940
8.50000E+06 0.000791898
8.67352E+06 0.000765163
8.67352E+06 0.000765163
8.84286E+06 0.000739071
8.84286E+06 0.000739071
8.89225E+06 0.000731462
8.89225E+06 0.000731462
8.89584E+06 0.000730908
8.89585E+06 0.000730908
9.00000E+06 0.000714860
9.03662E+06 0.000712201
