Rh-103(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
3129.04 0.0832643
3130.97 0.0633514
3132.90 0.0546880
3134.83 0.0538503
3136.76 0.0670749
3137.73 0.0898367
3138.69 0.155929
3139.18 0.245953
3139.42 0.333847
3139.66 0.488907
3139.90 0.805050
3140.02 1.10235
3140.14 1.60405
3140.26 2.56905
3140.32 3.40985
3140.38 4.73943
3140.45 7.06019
3140.51 11.4075
3140.54 15.1475
3140.57 20.8515
3140.60 29.8547
3140.63 44.1701
3140.66 71.0304
3140.70 88.3110
3140.74 70.2776
3140.78 44.1709
3140.80 32.2219
3140.82 23.9582
3140.87 14.4149
3140.92 9.37520
3140.97 6.57908
3141.01 4.82585
3141.06 3.70467
3141.16 2.36774
3141.25 1.64425
3141.35 1.21042
3141.54 0.739409
3141.73 0.503208
3141.92 0.368394
3142.29 0.228802
3143.05 0.124811
3143.81 0.0885287
3145.33 0.0674794
3146.85 0.0715381
3148.37 0.0979867
3149.13 0.127543
3149.88 0.182186
3150.64 0.296499
3151.02 0.406319
3151.40 0.596581
3151.78 0.971424
3151.97 1.31126
3152.16 1.86438
3152.35 2.86297
3152.45 3.68749
3152.54 4.91405
3152.64 6.83558
3152.73 10.0368
3152.83 15.7311
3152.92 26.0778
3153.01 41.7074
3153.10 52.1231
3153.19 41.7050
3153.28 26.0751
3153.37 16.2191
3153.46 10.6281
3153.54 7.37311
3153.63 5.38761
3153.72 4.07915
3153.81 3.18803
3153.98 2.09891
3154.16 1.48087
3154.33 1.10209
3154.68 0.679483
3155.03 0.461549
3155.39 0.335165
3155.74 0.255440
3156.09 0.202072
3156.79 0.136911
3157.49 0.100302
3158.89 0.0626713
3160.30 0.0447377
3161.70 0.0348916
3164.50 0.0255155
3167.31 0.0228888
3170.12 0.0269474
3171.52 0.0353931
3172.92 0.0606438
3173.62 0.0955592
3174.32 0.191357
3174.68 0.318802
3175.03 0.653192
3175.20 1.07745
3175.29 1.46707
3175.38 2.10518
3175.46 3.28711
3175.51 4.28442
3175.55 5.75796
3175.60 8.17673
3175.64 12.3723
3175.68 20.2877
3175.73 35.8285
3175.76 57.1432
3175.80 71.6053
3175.84 57.1437
3175.87 35.8293
3175.90 25.8052
3175.92 19.0947
3175.97 11.1891
3176.02 7.21063
3176.07 4.99381
3176.12 3.64974
3176.17 2.77910
3176.26 1.76991
3176.36 1.22099
3176.46 0.893871
3176.66 0.542012
3177.05 0.265586
3177.44 0.162296
3178.22 0.0874159
3179.00 0.0650998
3179.78 0.0647183
3180.57 0.0934684
3180.96 0.139386
3181.35 0.266386
3181.54 0.431119
3181.74 0.839825
3181.84 1.32191
3181.93 2.38274
3181.98 3.45650
3182.03 5.40866
3182.06 7.05592
3182.08 9.36660
3182.11 12.7927
3182.13 17.9689
3182.17 28.8315
3182.20 35.9089
3182.24 28.8315
3182.27 17.9688
3182.30 12.6207
3182.32 9.02609
3182.35 6.67460
3182.37 5.14473
3182.42 3.26306
3182.48 2.23857
3182.58 1.23457
3182.68 0.781176
3182.88 0.396817
3183.09 0.242812
3183.50 0.122401
3183.90 0.0769620
3184.72 0.0425597
3185.54 0.0297849
3188.80 0.0174334
3192.07 0.0230134
3193.70 0.0554944
3194.11 0.0880224
3194.51 0.175185
3194.72 0.287269
3194.92 0.567996
3195.02 0.900088
3195.13 1.63778
3195.18 2.39302
3195.23 3.78533
3195.28 6.67338
3195.31 9.36230
3195.33 13.3212
3195.37 21.2885
3195.40 26.6173
3195.44 21.2887
3195.47 13.3215
3195.50 8.86859
3195.53 6.05469
3195.56 4.32386
3195.59 3.21500
3195.65 1.95597
3195.71 1.30696
3195.83 0.699135
3195.95 0.435165
3196.19 0.217653
3196.43 0.132544
3196.91 0.0672021
3197.39 0.0430237
3199.31 0.0188851
3203.15 0.0145584
3206.99 0.0254161
3207.95 0.0374995
3208.91 0.0712483
3209.39 0.116834
3209.87 0.239822
3210.11 0.399713
3210.35 0.807152
3210.47 1.29977
3210.59 2.42810
3210.65 3.62537
3210.71 5.93032
3210.74 7.94427
3210.77 11.0632
3210.80 16.0827
3210.83 24.0380
3210.86 38.3698
3210.90 48.0678
3210.94 38.3701
3210.97 24.0384
3211.00 16.0832
3211.03 11.1946
3211.06 8.11168
3211.09 6.09703
3211.15 3.76257
3211.20 2.53512
3211.32 1.36655
3211.44 0.851840
3211.67 0.422359
3211.90 0.253959
3212.37 0.123726
3212.83 0.0753879
3213.76 0.0395955
3214.69 0.0267900
3218.41 0.0148510
3222.13 0.0138009
3225.85 0.0151146
3229.57 0.0183055
3233.29 0.0248114
3235.15 0.0309953
3237.01 0.0430852
3238.87 0.0853724
3239.34 0.121698
3239.80 0.215165
3240.03 0.334475
3240.27 0.633934
3240.38 0.993151
3240.50 1.80985
3240.56 2.67012
3240.61 4.31283
3240.64 5.73671
3240.67 7.92537
3240.70 11.4166
3240.73 17.1632
3240.77 27.4976
3240.80 34.2544
3240.84 27.4985
3240.87 17.1650
3240.90 11.5720
3240.93 8.11929
3240.96 5.92425
3240.98 4.48081
3241.04 2.77679
3241.10 1.89584
3241.21 1.04717
3241.32 0.673965
3241.55 0.365045
3241.77 0.245582
3242.22 0.157868
3242.68 0.131497
3243.58 0.130660
3244.48 0.164833
3245.38 0.247943
3245.83 0.329627
3246.29 0.474165
3246.74 0.768234
3246.96 1.04721
3247.19 1.52583
3247.41 2.46351
3247.53 3.30923
3247.64 4.67311
3247.75 7.12629
3247.81 9.16033
3247.86 12.1144
3247.92 16.7880
3247.95 20.0754
3247.98 24.3454
3248.01 29.9758
3248.03 37.4944
3248.06 47.5965
3248.09 61.0458
3248.12 78.2066
3248.15 97.7673
3248.20 121.584
3248.23 114.362
3248.26 97.0696
3248.31 61.0476
3248.37 36.8853
3248.43 23.6697
3248.49 16.1941
3248.54 11.6871
3248.60 8.80120
3248.66 6.85696
3248.78 4.49750
3248.89 3.18339
3249.01 2.38101
3249.24 1.49976
3249.47 1.05180
3249.70 0.798236
3250.16 0.542474
3250.63 0.433716
3251.09 0.391314
3252.02 0.416333
3252.94 0.582629
3253.41 0.757270
3253.87 1.05769
3254.33 1.61908
3254.56 2.09748
3254.80 2.82442
3255.03 4.00738
3255.26 6.06370
3255.37 7.69679
3255.49 9.99752
3255.61 13.2872
3255.72 17.9173
3255.91 28.6750
3256.10 35.7943
3256.29 28.6086
3256.48 17.9090
3256.67 11.0984
3256.85 7.25527
3257.04 5.02688
3257.23 3.66487
3257.41 2.77551
3257.60 2.17047
3257.97 1.43001
3258.35 1.01162
3258.72 0.754502
3259.47 0.467539
3260.21 0.319976
3260.96 0.234339
3262.46 0.144325
3263.95 0.101487
3265.44 0.0809753
3266.94 0.0880081
3267.68 0.162020
3267.87 0.234586
3268.06 0.414918
3268.15 0.628556
3268.24 1.09036
3268.29 1.55857
3268.34 2.37959
3268.38 4.04600
3268.43 7.55310
3268.47 12.0524
3268.50 15.0648
3268.54 12.0521
3268.57 7.55254
3268.61 4.53629
3268.65 2.87692
3268.72 1.42283
3268.80 0.844296
3268.87 0.563387
3269.02 0.311995
3269.17 0.206615
3269.77 0.0881155
3270.97 0.0513736
3273.37 0.0390953
3275.77 0.0381755
3278.17 0.0437089
3280.57 0.0604355
3281.77 0.0783208
3282.97 0.111477
3283.57 0.139489
3284.17 0.182179
3284.77 0.251768
3285.37 0.376507
3285.97 0.634493
3286.27 0.881793
3286.57 1.31295
3286.87 2.16681
3287.02 2.94765
3287.17 4.23991
3287.32 6.60038
3287.40 8.58161
3287.47 11.5780
3287.55 16.3805
3287.59 19.9729
3287.62 24.6467
3287.66 31.1984
3287.70 40.0705
3287.74 52.9104
3287.77 70.4026
3287.84 112.606
3287.90 140.730
3287.93 132.457
3287.96 112.603
3288.03 70.3989
3288.07 49.4497
3288.12 35.6230
3288.17 26.4894
3288.21 20.4129
3288.30 12.9200
3288.39 8.87581
3288.49 6.42942
3288.58 4.87702
3288.76 3.07598
3288.94 2.11069
3289.13 1.53841
3289.31 1.17198
3289.49 0.924651
3289.86 0.618775
3290.22 0.445724
3290.59 0.338046
3290.95 0.267000
3291.68 0.182030
3292.41 0.135735
3293.88 0.0919939
3295.34 0.0782979
3296.80 0.0880871
3297.53 0.111595
3298.26 0.180077
3298.63 0.271579
3298.99 0.511087
3299.18 0.813347
3299.27 1.09233
3299.36 1.55045
3299.45 2.40163
3299.50 3.12261
3299.54 4.19333
3299.59 5.95901
3299.63 8.95637
3299.68 14.7564
3299.70 19.5998
3299.72 26.3373
3299.76 41.9812
3299.80 52.6390
3299.84 41.9821
3299.88 26.3390
3299.90 19.1085
3299.92 14.2460
3299.97 8.45016
3300.02 5.49745
3300.07 3.86507
3300.12 2.84473
3300.17 2.19325
3300.26 1.41832
3300.46 0.750199
3300.65 0.480435
3301.04 0.272357
3301.43 0.200416
3302.21 0.166983
3302.98 0.195540
3303.76 0.292831
3304.15 0.394851
3304.54 0.579451
3304.92 0.960178
3305.12 1.31962
3305.31 1.93539
3305.51 3.12018
3305.60 4.17002
3305.70 5.84912
3305.80 8.76342
3305.85 11.1132
3305.89 14.4189
3305.94 19.4659
3305.99 27.1885
3306.02 32.9298
3306.04 40.0359
3306.06 49.1679
3306.09 60.7872
3306.12 77.7263
3306.14 97.0456
3306.20 121.135
3306.23 114.055
3306.26 97.0429
3306.31 60.7839
3306.36 40.3694
3306.41 27.7995
3306.45 19.9803
3306.50 14.9256
3306.59 9.13337
3306.69 6.12065
3306.78 4.37438
3306.88 3.27794
3307.06 2.03533
3307.25 1.38656
3307.44 1.00640
3307.63 0.764882
3307.82 0.602732
3308.19 0.403216
3308.57 0.290739
3308.94 0.220806
3309.32 0.174581
3310.07 0.118932
3310.82 0.0880396
3312.32 0.0569299
3313.82 0.0431042
3315.33 0.0382206
3316.83 0.0504138
3317.58 0.109913
3317.96 0.306977
3318.05 0.471644
3318.14 0.831810
3318.24 1.84659
3318.28 3.15316
3318.33 5.94677
3318.37 9.47297
3318.40 11.8693
3318.44 9.47295
3318.47 5.94668
3318.51 3.63267
3318.54 2.33938
3318.61 1.16371
3318.69 0.688714
3318.76 0.458631
3318.90 0.248975
3319.04 0.160603
3319.62 0.0614156
3320.76 0.0322162
3323.05 0.0242613
3325.34 0.0242885
3327.63 0.0279767
3329.92 0.0378700
3331.07 0.0481396
3332.21 0.0669569
3333.36 0.106924
3333.93 0.146266
3334.51 0.216796
3335.08 0.363642
3335.36 0.505041
3335.65 0.753245
3335.94 1.25281
3336.08 1.71446
3336.22 2.48932
3336.37 3.93554
3336.44 5.18771
3336.51 7.09852
3336.58 10.3083
3336.62 12.7560
3336.65 16.0200
3336.69 20.7542
3336.72 27.6491
3336.76 37.9099
3336.80 52.6391
3336.82 67.8268
3336.85 84.5082
3336.90 105.210
3336.93 98.6909
3336.95 83.8657
3337.01 52.5872
3337.06 31.7026
3337.12 20.2893
3337.17 13.8466
3337.23 9.96710
3337.28 7.48491
3337.34 5.81334
3337.44 3.79846
3337.55 2.66284
3337.66 1.96911
3337.88 1.20539
3338.10 0.814079
3338.32 0.589431
3338.76 0.353603
3339.20 0.239744
3339.64 0.176903
3340.52 0.116172
3341.40 0.0955503
3342.27 0.107220
3342.71 0.139966
3343.15 0.238563
3343.37 0.370206
3343.59 0.703806
3343.70 1.10516
3343.81 2.01167
3343.87 2.95694
3343.92 4.73745
3343.95 6.29159
3343.98 8.55909
3344.00 12.0723
3344.03 17.6162
3344.07 28.2745
3344.10 35.1946
3344.14 28.2743
3344.17 17.6157
3344.20 11.2966
3344.24 7.51665
3344.27 5.27321
3344.30 3.90741
3344.37 2.35605
3344.43 1.56995
3344.56 0.839816
3344.69 0.529125
3344.95 0.273537
3345.21 0.173739
3345.74 0.0966129
3346.26 0.0674839
3348.35 0.0366601
3352.52 0.0296889
3356.69 0.0339288
3360.87 0.0459801
3362.96 0.0567623
3365.04 0.0732987
3367.13 0.100071
3369.22 0.147153
3371.30 0.241109
3372.35 0.327636
3373.39 0.471623
3374.44 0.737441
3374.96 0.962846
3375.48 1.30648
3376.00 1.86601
3376.52 2.84931
3376.78 3.63240
3377.04 4.74192
3377.31 6.33944
3377.57 8.61823
3377.98 13.7907
3378.40 17.2256
3378.82 13.7734
3379.24 8.61437
3379.68 5.13415
3380.13 3.26501
3380.58 2.21751
3381.02 1.59243
3381.47 1.19350
3381.91 0.926438
3382.81 0.603216
3383.70 0.423920
3384.59 0.314790
3386.38 0.195348
3388.16 0.136535
3389.95 0.108055
3390.84 0.104706
3391.74 0.118561
3392.18 0.145537
3392.63 0.223882
3392.85 0.326773
3393.07 0.585127
3393.19 0.891456
3393.30 1.56027
3393.35 2.24413
3393.41 3.49399
3393.47 6.05027
3393.49 8.34060
3393.52 11.7742
3393.56 18.7146
3393.60 23.4839
3393.64 18.7144
3393.68 11.7738
3393.72 7.32510
3393.76 4.80545
3393.80 3.34433
3393.83 2.46584
3393.91 1.47846
3393.99 0.993844
3394.14 0.548597
3394.30 0.360488
3394.61 0.206875
3394.92 0.148263
3395.54 0.106566
3396.15 0.0990259
3396.77 0.113561
3397.39 0.174846
3397.70 0.262315
3398.01 0.494569
3398.17 0.787240
3398.32 1.48499
3398.40 2.27896
3398.47 3.90099
3398.51 5.45262
3398.55 7.98401
3398.59 12.6507
3398.63 21.3155
3398.66 33.9775
3398.70 42.6148
3398.74 33.9774
3398.77 21.3152
3398.79 15.6052
3398.82 11.5831
3398.86 6.95795
3398.91 4.52264
3398.95 3.17647
3399.04 1.79512
3399.14 1.15394
3399.32 0.599451
3399.50 0.374505
3399.86 0.195383
3400.23 0.127239
3400.95 0.0748231
3401.68 0.0547716
3404.58 0.0316357
3407.49 0.0255181
3410.40 0.0235484
3413.30 0.0249797
3416.21 0.0340989
3417.66 0.0482909
3419.12 0.0891627
3419.84 0.145365
3420.57 0.299473
3420.93 0.504685
3421.11 0.701616
3421.30 1.04278
3421.48 1.72156
3421.57 2.34259
3421.66 3.35608
3421.75 5.22145
3421.80 6.80657
3421.84 9.14930
3421.89 12.9857
3421.93 19.4308
3421.98 31.3356
3422.02 54.9533
3422.06 88.0544
3422.10 109.898
3422.14 88.0548
3422.18 54.9540
3422.22 33.2119
3422.26 21.4592
3422.30 14.6164
3422.34 10.5835
3422.38 7.92995
3422.42 6.18372
3422.50 4.04859
3422.58 2.83813
3422.66 2.09799
3422.82 1.28327
3422.99 0.864433
3423.15 0.623999
3423.47 0.371099
3423.79 0.247586
3424.12 0.178407
3424.76 0.107806
3426.05 0.0557562
3427.34 0.0371539
3429.92 0.0239305
3432.50 0.0199227
3437.67 0.0226531
3440.25 0.0426111
3440.89 0.0624306
3441.54 0.116175
3441.86 0.187255
3442.18 0.372777
3442.35 0.607100
3442.51 1.17060
3442.59 1.81363
3442.67 3.14152
3442.71 4.44659
3442.75 6.62362
3442.79 10.6141
3442.83 18.3019
3442.87 29.4206
3442.90 36.5861
3442.94 29.4210
3442.97 18.3023
3443.00 11.6212
3443.04 7.74348
3443.07 5.38288
3443.10 3.95973
3443.17 2.36143
3443.24 1.56010
3443.37 0.825979
3443.51 0.514665
3443.77 0.259268
3444.04 0.160989
3444.58 0.0865156
3445.11 0.0599887
3447.25 0.0423672
3448.32 0.0525117
3449.39 0.0876434
3449.92 0.136687
3450.46 0.269917
3450.73 0.444963
3450.99 0.893346
3451.13 1.44366
3451.19 1.93502
3451.26 2.71222
3451.33 4.09150
3451.39 6.81399
3451.43 9.30248
3451.46 13.1462
3451.49 19.5176
3451.53 30.6562
3451.56 48.7968
3451.60 61.2936
3451.64 48.7971
3451.67 30.6568
3451.72 17.6533
3451.76 10.9371
3451.80 7.30546
3451.84 5.22234
3451.88 3.87858
3451.92 3.00603
3452.01 1.94461
3452.09 1.36001
3452.17 1.00535
3452.34 0.616105
3452.67 0.305077
3453.00 0.187043
3453.67 0.0981188
3454.33 0.0661050
3455.66 0.0437088
3456.99 0.0372662
3459.65 0.0375933
3462.31 0.0473053
3464.97 0.0711320
3466.30 0.0950199
3467.62 0.138137
3468.29 0.174109
3468.95 0.228538
3469.62 0.316717
3470.28 0.473545
3470.62 0.603103
3470.95 0.796077
3471.28 1.10278
3471.61 1.63362
3471.95 2.67783
3472.11 3.62010
3472.28 5.16072
3472.36 6.32453
3472.44 7.92409
3472.53 10.2004
3472.61 13.5790
3472.69 18.8568
3472.78 27.6157
3472.82 34.3083
3472.86 43.1194
3472.90 55.3914
3472.94 71.5379
3473.02 114.857
3473.10 143.303
3473.14 134.745
3473.18 114.274
3473.26 71.5335
3473.34 43.8718
3473.42 28.5968
3473.50 19.6823
3473.58 14.3054
3473.66 10.7837
3473.74 8.42381
3473.89 5.52949
3474.05 3.89158
3474.21 2.89074
3474.53 1.77419
3474.85 1.20077
3475.16 0.870316
3475.48 0.662375
3475.80 0.523287
3476.43 0.354854
3477.07 0.261474
3478.33 0.168473
3479.60 0.127850
3480.87 0.109751
3483.41 0.107839
3484.68 0.120815
3485.95 0.146172
3487.22 0.191954
3488.48 0.277897
3489.12 0.350461
3489.75 0.460105
3490.39 0.636634
3491.02 0.946788
3491.66 1.56849
3491.97 2.14212
3492.29 3.10154
3492.45 3.84526
3492.61 4.88212
3492.77 6.40733
3492.92 8.73822
3493.08 12.5880
3493.16 15.4722
3493.24 19.4020
3493.32 24.9767
3493.40 32.8837
3493.48 44.4303
3493.56 61.2386
3493.68 98.2115
3493.80 122.621
3493.92 97.8808
3494.04 61.2311
3494.14 41.0702
3494.24 28.6091
3494.34 20.6777
3494.44 15.5530
3494.63 9.58510
3494.83 6.45119
3495.03 4.62343
3495.23 3.47095
3495.62 2.16191
3496.01 1.47371
3496.41 1.07044
3496.80 0.813144
3497.19 0.639900
3497.98 0.427567
3498.77 0.307599
3499.55 0.233322
3500.34 0.184214
3501.91 0.125513
3503.49 0.0933330
3506.64 0.0620166
3509.79 0.0496208
3512.93 0.0470779
3516.08 0.0592653
3517.66 0.104006
3518.05 0.146285
3518.44 0.257153
3518.64 0.398573
3518.84 0.750145
3518.94 1.16604
3519.03 2.07222
3519.08 2.98741
3519.13 4.64811
3519.18 8.00885
3519.21 11.0651
3519.23 15.5576
3519.27 24.9318
3519.30 31.0642
3519.34 24.9323
3519.37 15.5584
3519.40 10.3487
3519.43 7.10041
3519.46 5.09478
3519.49 3.84079
3519.55 2.37179
3519.61 1.60677
3519.73 0.880455
3519.84 0.566477
3520.08 0.305928
3520.32 0.204688
3520.79 0.127992
3521.26 0.101475
3523.16 0.0871576
3525.05 0.107442
3526.95 0.153319
3527.89 0.193082
3528.84 0.253861
3529.79 0.352671
3530.73 0.528146
3531.21 0.672267
3531.68 0.885806
3532.15 1.22306
3532.63 1.79800
3532.86 2.25240
3533.10 2.90308
3533.34 3.87993
3533.57 5.43008
3533.69 6.58256
3533.81 8.11882
3533.93 10.2414
3534.05 13.2734
3534.17 17.8205
3534.28 24.8143
3534.40 36.0753
3534.52 54.4099
3534.66 87.2024
3534.80 108.867
3534.94 86.9467
3535.08 54.4022
3535.25 30.7158
3535.42 18.7902
3535.58 12.4437
3535.75 8.79081
3535.92 6.50245
3536.08 4.99338
3536.42 3.20403
3536.75 2.22325
3537.08 1.63318
3537.75 0.987494
3538.42 0.661814
3539.08 0.475142
3539.75 0.358365
3540.42 0.280609
3541.75 0.186494
3543.08 0.133997
3544.42 0.101790
3545.75 0.0806651
3548.42 0.0556434
3551.09 0.0421915
3556.42 0.0300317
3561.76 0.0278448
3564.42 0.0302576
3567.09 0.0368426
3569.76 0.0529782
3571.09 0.0696690
3572.43 0.100376
3573.09 0.126300
3573.76 0.165816
3574.43 0.230282
3575.09 0.345742
3575.76 0.585145
3576.09 0.815386
3576.43 1.21614
3576.76 2.01399
3576.93 2.74596
3577.09 3.95194
3577.18 4.88708
3577.26 6.17433
3577.34 8.03417
3577.43 10.8510
3577.51 15.4453
3577.55 18.8551
3577.59 23.3139
3577.64 29.5676
3577.68 38.0911
3577.72 50.4528
3577.76 67.4279
3577.83 108.031
3577.90 135.162
3577.94 127.175
3577.97 108.027
3578.04 67.4237
3578.08 49.4141
3578.13 36.8868
3578.22 22.2146
3578.30 14.5027
3578.39 10.1659
3578.48 7.46677
3578.57 5.72061
3578.74 3.64682
3578.92 2.52252
3579.09 1.84751
3579.44 1.11373
3579.79 0.745223
3580.14 0.534598
3580.49 0.403098
3580.84 0.315766
3581.54 0.210059
3582.24 0.151185
3582.94 0.115089
3583.64 0.0914186
3585.04 0.0632646
3586.44 0.0479175
3589.24 0.0329475
3592.03 0.0268543
3594.83 0.0254497
3597.63 0.0330827
3599.03 0.0659656
3599.38 0.0981382
3599.73 0.183129
3599.91 0.290746
3600.08 0.554460
3600.17 0.860580
3600.26 1.50840
3600.30 2.15117
3600.34 3.24855
3600.39 5.39537
3600.43 9.69645
3600.47 15.5672
3600.50 19.3807
3600.54 15.5673
3600.57 9.69667
3600.60 6.91781
3600.62 5.06877
3600.67 2.93209
3600.72 1.87796
3600.77 1.29804
3600.86 0.724978
3600.96 0.466325
3601.16 0.243359
3601.35 0.154312
3602.13 0.0586128
3603.70 0.0331250
3606.82 0.0301465
3609.95 0.0362772
3613.08 0.0500222
3614.64 0.0620232
3616.20 0.0805173
3617.76 0.110934
3619.33 0.165999
3620.11 0.212020
3620.89 0.281565
3621.67 0.394218
3622.45 0.593949
3622.84 0.757904
3623.24 1.00166
3623.63 1.38664
3624.02 2.04440
3624.41 3.31496
3624.60 4.44741
3624.80 6.25491
3624.90 7.60197
3624.99 9.42377
3625.09 11.9634
3625.19 15.5872
3625.29 21.0889
3625.38 29.6546
3625.48 43.8873
3625.58 67.4067
3625.69 108.136
3625.80 135.001
3625.86 126.831
3625.91 107.738
3626.02 67.4004
3626.09 48.8633
3626.17 36.1404
3626.31 21.3656
3626.45 13.8442
3626.60 9.62044
3626.74 7.04571
3626.89 5.37137
3627.17 3.41367
3627.46 2.35394
3627.75 1.72213
3628.32 1.03602
3628.90 0.692122
3629.47 0.496449
3630.05 0.374525
3630.62 0.293530
3631.77 0.196119
3632.92 0.142348
3634.07 0.109836
3635.22 0.0890347
3637.53 0.0665229
3639.83 0.0605790
3640.98 0.0661445
3642.13 0.0897890
3642.70 0.124598
3643.28 0.221274
3643.57 0.349385
3643.85 0.680611
3644.00 1.09111
3644.14 2.06193
3644.21 3.13220
3644.28 5.29475
3644.32 7.28470
3644.36 10.5365
3644.39 16.1653
3644.43 25.9954
3644.46 41.6846
3644.50 51.9535
3644.54 41.6849
3644.57 25.9957
3644.60 19.1457
3644.62 14.4417
3644.66 8.70098
3644.71 5.71077
3644.75 4.03603
3644.84 2.28342
3644.93 1.47318
3645.11 0.763557
3645.29 0.474891
3645.64 0.245627
3646.00 0.158787
3646.72 0.0936879
3647.43 0.0703401
3650.29 0.0510734
3653.14 0.0567016
3656.00 0.0759067
3657.43 0.0936490
3658.85 0.121389
3660.28 0.167302
3661.71 0.250411
3662.42 0.319556
3663.14 0.423631
3663.85 0.590626
3664.57 0.883337
3665.28 1.46760
3665.64 2.00634
3665.99 2.90595
3666.17 3.60195
3666.35 4.57163
3666.53 5.99441
3666.71 8.16505
3666.89 11.7353
3666.98 14.4030
3667.07 18.0274
3667.16 23.1418
3667.24 30.3713
3667.33 40.8706
3667.42 56.0614
3667.56 89.7460
3667.70 112.222
3667.84 89.7387
3667.98 56.0540
3668.08 39.2075
3668.18 28.2363
3668.28 20.9936
3668.38 16.0879
3668.58 10.1703
3668.78 6.96657
3668.98 5.04434
3669.18 3.81887
3669.58 2.40111
3669.98 1.64497
3670.38 1.19774
3670.78 0.910573
3671.18 0.716285
3671.99 0.476791
3672.79 0.341022
3673.59 0.256649
3674.39 0.200689
3675.99 0.133464
3677.59 0.0963421
3679.20 0.0738840
3680.80 0.0595314
3684.00 0.0443479
3687.21 0.0424057
3688.81 0.0499960
3690.41 0.0778062
3691.21 0.118123
3692.01 0.230610
3692.41 0.381037
3692.61 0.525176
3692.81 0.776593
3693.02 1.27818
3693.12 1.73568
3693.22 2.49335
3693.32 3.87880
3693.37 5.04293
3693.42 6.80557
3693.47 9.63538
3693.52 14.5188
3693.57 23.6694
3693.59 31.2031
3693.62 42.0926
3693.66 67.4506
3693.70 84.1376
3693.74 67.4506
3693.78 42.0929
3693.83 23.9234
3693.88 14.7818
3693.93 9.78210
3693.98 6.93883
3694.03 5.12850
3694.08 3.95625
3694.18 2.54319
3694.28 1.77007
3694.38 1.30310
3694.58 0.794408
3694.77 0.535924
3694.97 0.388331
3695.37 0.233729
3696.16 0.117035
3696.95 0.0743833
3698.53 0.0433524
3700.11 0.0334462
3703.27 0.0406832
3704.06 0.0561593
3704.85 0.101116
3705.24 0.162126
3705.64 0.325263
3705.84 0.534857
3706.03 1.05310
3706.13 1.66326
3706.23 3.00377
3706.28 4.37629
3706.33 6.81630
3706.36 8.86101
3706.38 11.7117
3706.40 16.1227
3706.43 22.4269
3706.46 35.8544
3706.50 44.8396
3706.54 35.8546
3706.57 22.4271
3706.60 16.1230
3706.62 11.8559
3706.67 6.95402
3706.72 4.44899
3706.77 3.08826
3706.86 1.71588
3706.96 1.09275
3707.15 0.554679
3707.34 0.337324
3707.73 0.166533
3708.12 0.102379
3708.89 0.0541085
3709.66 0.0364601
3712.75 0.0186781
3715.84 0.0157847
3718.93 0.0163154
3722.03 0.0202462
3723.57 0.0247709
3725.12 0.0333200
3726.66 0.0518050
3727.43 0.0701876
3728.21 0.103432
3728.98 0.173406
3729.37 0.241598
3729.75 0.362847
3730.14 0.611553
3730.33 0.846595
3730.52 1.25072
3730.72 2.03367
3730.81 2.73751
3730.91 3.86130
3731.01 5.85928
3731.10 9.77758
3731.15 13.3910
3731.20 19.0681
3731.22 23.1960
3731.25 28.5974
3731.27 35.6937
3731.30 45.1948
3731.32 57.6078
3731.35 72.1447
3731.40 90.3935
3731.43 85.0165
3731.45 72.1433
3731.50 45.1933
3731.54 31.3204
3731.58 22.2423
3731.62 16.3577
3731.66 12.5137
3731.74 7.82564
3731.81 5.33853
3731.89 3.84593
3731.97 2.90728
3732.12 1.82009
3732.28 1.24513
3732.43 0.905491
3732.74 0.542498
3733.05 0.361948
3733.36 0.259958
3733.98 0.154530
3734.60 0.104143
3735.22 0.0763005
3736.46 0.0484202
3737.69 0.0357596
3738.93 0.0293684
3741.41 0.0250345
3743.88 0.0278187
3746.36 0.0424428
3747.60 0.0636160
3748.84 0.122275
3749.46 0.201049
3750.07 0.413176
3750.38 0.689899
3750.54 0.951178
3750.69 1.39538
3750.85 2.25595
3750.93 3.02678
3751.00 4.24770
3751.08 6.40652
3751.16 10.5742
3751.20 14.3239
3751.24 20.0609
3751.27 29.7318
3751.31 45.7469
3751.36 72.9686
3751.40 91.4452
3751.44 72.9687
3751.49 45.7477
3751.52 33.1407
3751.55 24.3965
3751.60 14.4450
3751.66 9.37282
3751.72 6.52165
3751.77 4.75822
3751.83 3.63446
3751.95 2.31518
3752.06 1.59838
3752.17 1.17390
3752.40 0.713580
3752.63 0.482445
3752.86 0.351155
3753.32 0.216331
3754.23 0.119494
3755.15 0.0921967
3756.06 0.0942517
3756.98 0.135053
3757.43 0.196697
3757.89 0.361801
3758.12 0.571117
3758.35 1.07830
3758.46 1.66363
3758.58 2.89530
3758.63 4.08957
3758.69 6.15750
3758.75 10.0529
3758.78 13.3442
3758.80 17.9990
3758.85 28.6618
3758.90 35.9524
3758.95 28.6622
3759.00 18.0001
3759.05 10.6423
3759.10 6.72507
3759.15 4.55766
3759.20 3.29022
3759.31 1.91959
3759.41 1.26414
3759.62 0.677511
3759.82 0.434504
3760.24 0.243618
3760.65 0.175814
3761.48 0.141066
3762.31 0.161193
3763.13 0.237174
3763.55 0.316659
3763.96 0.457775
3764.37 0.739837
3764.58 0.997785
3764.79 1.42350
3765.00 2.19675
3765.10 2.84536
