Cr-54(n,g) ENDF/B-VII.1
320689 0.00248043
320786 0.00326751
320883 0.00464089
320980 0.00737573
321028 0.00988949
321077 0.0140786
321125 0.0218151
321149 0.0283851
321174 0.0384424
321198 0.0548402
321222 0.0837900
321246 0.139966
321258 0.187828
321270 0.257092
321289 0.413030
321308 0.522399
321327 0.422815
321346 0.265450
321365 0.165126
321383 0.108182
321402 0.0750766
321420 0.0548194
321439 0.0415851
321457 0.0325812
321494 0.0215661
321531 0.0153474
321568 0.0115306
321642 0.00728407
321716 0.00510445
321789 0.00384429
321937 0.00252426
322085 0.00188652
322233 0.00153461
322528 0.00118780
323119 0.000970270
323710 0.000936503
324469 0.000976646
325228 0.00105935
325986 0.00116752
326745 0.00129329
328263 0.00156846
329780 0.00181360
331146 0.00202523
331829 0.00240500
332170 0.00345997
332256 0.00435665
332341 0.00649895
332384 0.00895614
332405 0.0110521
332426 0.0142597
332448 0.0195578
332469 0.0289935
332490 0.0476673
332501 0.0639691
332512 0.0876587
332528 0.139061
332544 0.173163
332560 0.138869
332576 0.0878380
332592 0.0546926
332608 0.0364099
332625 0.0259330
332641 0.0195633
332673 0.0126883
332706 0.00935421
332771 0.00644696
332836 0.00537455
332965 0.00499607
333095 0.00576906
333225 0.00788385
333290 0.00990351
333355 0.0132361
333420 0.0191898
333485 0.0311681
333517 0.0421281
333549 0.0598291
333582 0.0902191
333614 0.143464
333648 0.229096
333681 0.288835
333715 0.233823
333748 0.147154
333781 0.0917005
333814 0.0604190
333847 0.0422133
333879 0.0310735
333945 0.0189078
334011 0.0128653
334076 0.00945882
334142 0.00735680
334274 0.00500587
334405 0.00378594
334536 0.00306758
334799 0.00228672
335325 0.00163183
335850 0.00133529
336895 0.00102369
337940 0.000836148
340031 0.000600603
342121 0.000460543
344212 0.000376661
346302 0.000336005
348392 0.000353740
349438 0.000416300
349960 0.000483668
350483 0.000605874
351005 0.000853681
351267 0.00108334
351528 0.00146763
351789 0.00218066
351920 0.00278916
352051 0.00372394
352181 0.00525784
352312 0.00798335
352442 0.0133126
352508 0.0178662
352540 0.0208663
352573 0.0244253
352599 0.0276167
352624 0.0311278
352650 0.0348528
352675 0.0385911
352726 0.0447886
352777 0.0467655
352828 0.0433177
352879 0.0364615
352981 0.0227570
353069 0.0150600
353157 0.0103983
353245 0.00752608
353333 0.00568055
353509 0.00357774
353685 0.00249145
353861 0.00186686
354037 0.00147929
354389 0.00105274
354741 0.000848392
355093 0.000751185
355797 0.000735075
356501 0.000933782
356853 0.00116823
357205 0.00159249
357557 0.00242988
357733 0.00317846
357909 0.00437945
358085 0.00646679
358261 0.0105176
358349 0.0140857
358437 0.0196585
358525 0.0287395
358613 0.0437696
358715 0.0702973
358817 0.0888147
358919 0.0717664
359020 0.0450425
359090 0.0321014
359160 0.0234170
359230 0.0175860
359300 0.0135954
359440 0.00873689
359580 0.00606034
359720 0.00444737
359860 0.00340792
360141 0.00219808
360421 0.00154985
360701 0.00116300
361261 0.000743509
361821 0.000532193
362381 0.000410395
363502 0.000281502
364622 0.000217435
365743 0.000180648
367983 0.000142474
370224 0.000126336
372465 0.000124325
374706 0.000147533
375826 0.000213410
376386 0.000409596
376527 0.000587521
376667 0.00103677
376737 0.00158205
376807 0.00284260
376842 0.00420098
376877 0.00687429
376894 0.00927036
376912 0.0130881
376929 0.0194974
376947 0.0305832
376984 0.0649361
376993 0.0629221
377003 0.0546256
377021 0.0346549
377035 0.0243699
377048 0.0175385
377061 0.0130321
377074 0.0100094
377101 0.00637581
377127 0.00440857
377180 0.00249151
377233 0.00163530
377340 0.000917287
377446 0.000636421
377658 0.000430514
377870 0.000369543
378294 0.000373602
378719 0.000469885
379143 0.000706337
379355 0.000942249
379568 0.00136259
379780 0.00221831
379886 0.00302334
379992 0.00439731
380098 0.00702878
380151 0.00935340
380204 0.0130495
380257 0.0194428
380310 0.0317345
380337 0.0424890
380363 0.0591929
380390 0.0862573
380416 0.130914
380447 0.211310
380478 0.272801
380509 0.225603
380540 0.142320
380561 0.101308
380582 0.0736559
380603 0.0551244
380624 0.0424448
380667 0.0270657
380709 0.0186223
380752 0.0135561
380794 0.0102993
380879 0.00652878
380964 0.00451653
381048 0.00332365
381218 0.00204038
381387 0.00140335
381557 0.00104332
381896 0.000675329
382574 0.000416918
383252 0.000350674
383930 0.000363366
384608 0.000458799
384947 0.000573282
385286 0.000831015
385456 0.00113206
385625 0.00188363
385710 0.00284214
385795 0.00533552
385837 0.00850202
385880 0.0163694
385901 0.0256191
385922 0.0460258
385933 0.0667635
385943 0.104662
385954 0.182176
385959 0.251618
385964 0.353762
385972 0.566158
385979 0.708654
385987 0.567411
385994 0.354767
386000 0.242908
386006 0.172464
386017 0.0965890
386029 0.0605211
386040 0.0414121
386063 0.0228743
386086 0.0146512
386132 0.00773853
386177 0.00502859
386269 0.00299188
386360 0.00231623
386543 0.00204416
386726 0.00231084
386909 0.00296778
387092 0.00418154
387275 0.00642329
387458 0.0106287
387629 0.0168640
387800 0.0209052
387971 0.0166517
388142 0.0104482
388263 0.00743035
388383 0.00542288
388504 0.00408631
388624 0.00317460
388866 0.00207044
389107 0.00146449
389348 0.00110108
389589 0.000867891
390072 0.000599802
390554 0.000460635
391036 0.000382925
392001 0.000317317
392966 0.000320021
393931 0.000385543
394895 0.000557558
395378 0.000719533
395860 0.000966639
397260 0.00205880
397444 0.00226862
397627 0.00283940
397719 0.00363280
397811 0.00573366
397857 0.00831587
397880 0.0106141
397903 0.0142693
397926 0.0206175
397948 0.0327768
397960 0.0434222
397971 0.0596909
397983 0.0859148
397994 0.127637
398008 0.202183
398022 0.245833
398050 0.119481
398060 0.0857009
398069 0.0632230
398088 0.0374537
398108 0.0245489
398127 0.0173939
398146 0.0130245
398165 0.0102020
398203 0.00688076
398241 0.00508216
398279 0.00399692
398355 0.00279818
398431 0.00217257
398508 0.00179587
398660 0.00136312
399006 0.000912667
399353 0.000687885
400045 0.000448176
400738 0.000323223
401430 0.000249315
402816 0.000170066
404201 0.000130849
406971 9.51932E-05
409742 8.08898E-05
412512 7.57285E-05
415282 7.83652E-05
416667 8.56784E-05
418053 0.000107372
419438 0.000219307
419784 0.000331188
420130 0.000639333
420304 0.00105232
420477 0.00215541
420563 0.00357400
420650 0.00712252
420693 0.0113259
420736 0.0206716
420758 0.0302788
420780 0.0479275
420791 0.0626741
420801 0.0845342
420812 0.117811
420823 0.168558
420838 0.269656
420853 0.337532
420867 0.270580
420882 0.169292
420894 0.114575
420906 0.0800893
420918 0.0582081
420929 0.0438465
420953 0.0271366
420977 0.0183176
421024 0.00989735
421071 0.00617988
421165 0.00308079
421260 0.00185700
421449 0.000912100
421637 0.000561240
422015 0.000302159
422392 0.000210720
423903 0.000140082
424658 0.000157572
425413 0.000228817
425791 0.000330878
426168 0.000616420
426357 0.00100432
426546 0.00206282
426640 0.00346072
426735 0.00711159
426782 0.0116667
426829 0.0225882
426853 0.0348362
426876 0.0601580
426888 0.0840662
426900 0.124267
426912 0.196837
426923 0.332202
426934 0.534607
426945 0.679368
426956 0.553356
426966 0.348468
426975 0.235274
426983 0.164589
426992 0.119215
427000 0.0898211
427018 0.0554443
427035 0.0374255
427069 0.0201424
427103 0.0125514
427171 0.00622144
427239 0.00372821
427376 0.00180181
427512 0.00108770
428059 0.000374554
429151 0.000234149
429697 0.000275756
429970 0.000331079
430243 0.000436175
430516 0.000657461
430653 0.000869546
430790 0.00123656
430926 0.00195438
430994 0.00260111
431063 0.00365201
431131 0.00552651
431165 0.00705734
431199 0.00931284
431233 0.0128146
431267 0.0185372
431302 0.0284894
431336 0.0463615
431369 0.0743534
431403 0.0941124
431437 0.0762934
431471 0.0478848
431508 0.0283015
431544 0.0178912
431581 0.0121209
431618 0.00869255
431654 0.00652025
431691 0.00506797
431765 0.00331890
431838 0.00235156
431911 0.00176329
432058 0.00111666
432205 0.000789171
432352 0.000601602
432645 0.000408003
433233 0.000272328
433820 0.000243067
434407 0.000269300
434994 0.000394545
435288 0.000576105
435581 0.00108137
435728 0.00175971
435875 0.00357463
435948 0.00591051
436022 0.0117762
436058 0.0187409
436095 0.0342988
436114 0.0503938
436132 0.0801590
436141 0.105396
436150 0.143213
436159 0.201612
436169 0.291099
436181 0.468445
436193 0.592725
436205 0.479541
436217 0.300987
436228 0.191056
436240 0.127417
436251 0.0892081
436262 0.0655453
436285 0.0391755
436307 0.0259316
436352 0.0136837
436397 0.00845560
436487 0.00418647
436577 0.00253217
436756 0.00127030
436936 0.000808329
437655 0.000367219
438374 0.000324644
439093 0.000379019
439812 0.000542828
440171 0.000709046
440530 0.00100252
440890 0.00158596
441070 0.00211895
441249 0.00299888
441429 0.00459928
441519 0.00593714
441609 0.00794858
441699 0.0111548
441788 0.0166156
441878 0.0266789
441968 0.0461035
442047 0.0738559
442126 0.0926619
442205 0.0745228
442283 0.0467882
442373 0.0271007
442462 0.0168911
442551 0.0113394
442641 0.00808303
442730 0.00603618
442820 0.00467833
442998 0.00305326
443177 0.00215962
443356 0.00161882
443714 0.00102687
444072 0.000728775
444429 0.000559153
445145 0.000386603
445860 0.000309731
446575 0.000274871
448006 0.000269645
449437 0.000337301
450152 0.000416425
450868 0.000560290
451583 0.000849533
451941 0.00111468
452298 0.00155298
452656 0.00235112
452835 0.00301888
453014 0.00402451
453193 0.00562888
453371 0.00836745
453550 0.0134135
453729 0.0231387
453887 0.0368228
454044 0.0453750
454202 0.0358573
454359 0.0224114
454510 0.0141572
454661 0.00942590
454811 0.00664570
454962 0.00492619
455264 0.00305028
455565 0.00215300
455867 0.00173353
456168 0.00171495
456319 0.00198456
456470 0.00281521
456545 0.00381120
456621 0.00591601
456658 0.00792077
456696 0.0113062
456734 0.0174448
456753 0.0223365
456771 0.0290700
456840 0.0594867
456874 0.0491782
456908 0.0312668
456941 0.0195792
456975 0.0129747
457008 0.00915961
457042 0.00683337
457109 0.00430456
457176 0.00305806
457243 0.00236491
457310 0.00194963
457445 0.00153975
457579 0.00147158
457713 0.00185992
457847 0.00443643
457881 0.00690094
457914 0.0129946
457931 0.0200980
457948 0.0354679
457956 0.0506964
457965 0.0776294
457973 0.129652
457977 0.173349
457981 0.233260
457988 0.366462
457992 0.418595
457995 0.425560
458002 0.317248
458009 0.194856
458014 0.138901
458019 0.101751
458028 0.0597191
458038 0.0387215
458047 0.0271236
458066 0.0154070
458086 0.00999653
458124 0.00531946
458162 0.00342106
458239 0.00191317
458315 0.00133494
458468 0.000887235
458621 0.000717670
458927 0.000600347
459233 0.000600790
459538 0.000708415
459844 0.00106411
459997 0.00151482
460074 0.00191429
460150 0.00254709
460227 0.00362877
460265 0.00447350
460303 0.00566427
460341 0.00740602
460380 0.0100330
460418 0.0141285
460456 0.0205406
460505 0.0326512
460555 0.0405407
460604 0.0323402
460653 0.0202919
460694 0.0135721
460736 0.00943214
460777 0.00685268
460818 0.00518233
460900 0.00326377
460983 0.00226362
461065 0.00168120
461147 0.00131430
461312 0.000896416
461477 0.000676033
461642 0.000545504
461971 0.000403953
462630 0.000290107
463289 0.000245302
464607 0.000212786
465925 0.000209058
467243 0.000225891
468561 0.000284372
469220 0.000362437
469550 0.000436720
469879 0.000565636
470209 0.000820305
470373 0.00105331
470538 0.00143927
470703 0.00214702
470785 0.00274334
470868 0.00364729
470950 0.00510474
471032 0.00762547
471115 0.0123683
471156 0.0162723
471197 0.0217186
471267 0.0344295
471337 0.0418766
471407 0.0326825
471477 0.0203758
471520 0.0151301
471562 0.0114576
471648 0.00705215
471733 0.00472662
471819 0.00338753
471904 0.00255681
471989 0.00200975
472160 0.00136072
472331 0.00100703
472502 0.000794535
472843 0.000564246
473185 0.000450157
473527 0.000386777
474210 0.000325879
475955 0.000305085
476827 0.000365024
477263 0.000589802
477481 0.00145113
477590 0.00471021
477645 0.0164347
477672 0.0546096
477686 0.156282
477692 0.353776
477696 0.609019
477699 1.17984
477702 1.87707
477704 2.26857
477707 1.76446
477709 1.09175
477714 0.473563
477718 0.250113
477728 0.100476
477746 0.0331338
477782 0.00974187
477854 0.00284092
477999 0.000964091
478289 0.000478784
478869 0.000365027
480030 0.000361739
482350 0.000434281
484670 0.000568516
485830 0.000723268
486410 0.00102198
486700 0.00181690
486773 0.00244920
486845 0.00380961
486881 0.00517709
486918 0.00767736
486954 0.0130259
486972 0.0182658
486990 0.0275193
487001 0.0368457
487012 0.0514361
487023 0.0752021
487034 0.113804
487046 0.180651
487059 0.220600
487072 0.172719
487084 0.107619
487098 0.0638781
487112 0.0407994
487126 0.0278731
487140 0.0202200
487167 0.0120553
487195 0.00809668
487251 0.00456329
487306 0.00309368
487417 0.00192380
487527 0.00148838
487749 0.00118891
487970 0.00111651
488413 0.00116783
488856 0.00136179
489299 0.00174828
489741 0.00257571
489963 0.00338025
490184 0.00477896
490406 0.00743222
490627 0.0127773
490810 0.0200443
490992 0.0248495
491174 0.0199868
491356 0.0127660
491473 0.00950330
491590 0.00725010
491824 0.00461433
492057 0.00326142
492291 0.00249820
492759 0.00172638
493226 0.00136682
494161 0.00104808
495096 0.000905099
496966 0.000771591
497901 0.000821714
498135 0.000916717
498369 0.00119475
498602 0.00249903
498661 0.00361582
498719 0.00610881
498748 0.00867682
498778 0.0134450
498792 0.0174593
498807 0.0234550
498821 0.0326747
498836 0.0469184
498875 0.0943713
498894 0.0763922
498914 0.0481820
498927 0.0343223
498941 0.0251113
498954 0.0189113
498968 0.0147064
498995 0.00958607
499022 0.00678168
499076 0.00400134
499130 0.00273976
499185 0.00206406
499239 0.00166225
499347 0.00122663
499564 0.000880051
499780 0.000743691
500472 0.000594870
501164 0.000539523
502549 0.000491156
503241 0.000496583
503933 0.000556471
504279 0.000644629
504625 0.000851061
504798 0.00106332
504971 0.00144755
505144 0.00221276
505231 0.00287691
505317 0.00384743
505449 0.00592894
505580 0.00722992
505712 0.00577456
505843 0.00371783
505998 0.00225032
506152 0.00150444
506307 0.00110261
506462 0.000867290
506771 0.000619439
507080 0.000498077
507699 0.000384029
508317 0.000330042
510791 0.000243404
515738 0.000180562
520686 0.000161604
523160 0.000182108
523778 0.000204599
524397 0.000264306
524706 0.000342330
525015 0.000548215
525324 0.00147452
525402 0.00226374
525479 0.00403691
525518 0.00588111
525556 0.00933213
525576 0.0122864
525595 0.0167276
525614 0.0236533
525634 0.0345367
525683 0.0701548
525708 0.0569844
525733 0.0358114
525755 0.0232592
525777 0.0157774
525799 0.0112326
525821 0.00834856
525864 0.00509966
525908 0.00344499
525952 0.00249533
525996 0.00190563
526084 0.00124239
526171 0.000899588
526259 0.000700519
526434 0.000491754
526610 0.000391833
526785 0.000337957
527136 0.000289177
527837 0.000278236
528539 0.000322566
529241 0.000439978
529591 0.000557769
529942 0.000766672
530293 0.00118812
530468 0.00158052
530644 0.00224225
530819 0.00348839
530907 0.00456803
530994 0.00625516
531082 0.00908749
531170 0.0143108
531214 0.0186846
531257 0.0251610
531301 0.0350365
531345 0.0501522
531405 0.0804056
531464 0.101683
531524 0.0824182
531584 0.0517804
531636 0.0338587
531688 0.0230546
531740 0.0164376
531791 0.0122272
531895 0.00746458
531999 0.00502326
532103 0.00361962
532207 0.00274443
532415 0.00176057
532622 0.00125180
532830 0.000957294
533246 0.000651750
533661 0.000511322
534076 0.000443792
534907 0.000418411
535738 0.000509880
536154 0.000625083
536569 0.000838211
536985 0.00126980
537192 0.00166534
537400 0.00231694
537608 0.00349519
537712 0.00447182
537816 0.00592747
537920 0.00821787
538023 0.0120449
538127 0.0188879
538231 0.0315060
538329 0.0500479
538427 0.0612609
538525 0.0481032
538623 0.0299930
538685 0.0220481
538746 0.0165264
538870 0.00999701
538993 0.00659801
539116 0.00466186
539240 0.00346784
539363 0.00268579
539610 0.00176115
539857 0.00125870
540103 0.000956491
540597 0.000627467
541090 0.000462151
541583 0.000368033
542570 0.000272035
543738 0.000224477
544905 0.000207486
547241 0.000227988
548408 0.000274551
549576 0.000381913
550160 0.000490417
550743 0.000691355
551035 0.000866414
551327 0.00114992
551619 0.00167627
551765 0.00214680
551911 0.00293638
552047 0.00433018
552115 0.00555647
552183 0.00753404
552251 0.0110739
552285 0.0140042
552319 0.0183934
552353 0.0253556
552387 0.0371897
552421 0.0588860
552455 0.100239
552485 0.158669
552515 0.193573
552546 0.151867
552576 0.0952909
552609 0.0568535
552643 0.0367544
552676 0.0257163
552710 0.0192203
552777 0.0124963
552844 0.00943458
552978 0.00722281
553112 0.00704284
553412 0.00954108
553713 0.0119113
554013 0.00910432
554313 0.00539613
554526 0.00373994
554739 0.00269399
554953 0.00202005
555166 0.00157019
555592 0.00103440
556018 0.000743679
556445 0.000569839
556871 0.000458116
557723 0.000328626
558576 0.000259898
559428 0.000219834
561134 0.000180374
562839 0.000169983
564544 0.000189154
566249 0.000323806
566675 0.000445524
566888 0.000554205
567102 0.000729163
567315 0.00103617
567421 0.00128345
567528 0.00164221
567634 0.00218716
567741 0.00305604
567848 0.00451633
567954 0.00702604
568068 0.0112119
568182 0.0142759
568239 0.0136192
568296 0.0117066
568410 0.00741538
568480 0.00550502
568550 0.00416270
568691 0.00256177
568831 0.00172751
568971 0.00125325
569111 0.000962101
569252 0.000772668
569532 0.000552148
569813 0.000437048
570093 0.000373442
570654 0.000325840
571215 0.000354273
571776 0.000518278
572057 0.000756703
572337 0.00139226
572477 0.00218906
572618 0.00409631
572688 0.00623236
572758 0.0106218
572793 0.0147484
572828 0.0216175
572863 0.0339153
572898 0.0566418
572931 0.0905873
572964 0.113435
572997 0.0909709
573030 0.0569466
573068 0.0327067
573106 0.0202672
573144 0.0135575
573182 0.00964267
573258 0.00556963
573334 0.00363333
573486 0.00192620
573637 0.00122135
573941 0.000660629
574245 0.000448344
574853 0.000293749
575461 0.000250463
576676 0.000349654
577284 0.000876882
577436 0.00138808
577587 0.00270464
577663 0.00431561
577739 0.00805510
577777 0.0120968
577815 0.0200478
577834 0.0271538
577853 0.0384114
577872 0.0570729
577891 0.0882425
577912 0.140675
577934 0.173364
577955 0.136722
577976 0.0851627
577993 0.0578320
578010 0.0406724
578026 0.0296696
578043 0.0224603
578077 0.0139987
578110 0.00950849
578177 0.00519990
578244 0.00329080
578378 0.00169024
578512 0.00105627
578780 0.000564463
579048 0.000380628
579583 0.000243252
580119 0.000193557
582262 0.000152361
583334 0.000161826
584406 0.000203129
584941 0.000261189
585477 0.000413158
585745 0.000600178
586013 0.00103730
586147 0.00151225
586281 0.00245296
586348 0.00330179
586415 0.00465803
586482 0.00694517
586549 0.0108807
586620 0.0173978
586692 0.0219761
586763 0.0178141
586835 0.0112135
586896 0.00739975
586957 0.00508441
587019 0.00366046
587080 0.00274833
587202 0.00171283
587325 0.00117912
587448 0.000871395
587570 0.000679154
587816 0.000462098
588061 0.000349127
588306 0.000283099
588797 0.000212977
589778 0.000159066
590758 0.000139153
594682 0.000120438
598606 0.000120518
600568 0.000124568
602530 0.000154206
603097 0.000246665
603381 0.000592787
603522 0.00182536
603593 0.00574968
603629 0.0158752
603646 0.0346742
603655 0.0580469
603664 0.106509
603671 0.170266
603678 0.212115
603685 0.169264
603692 0.105728
603701 0.0562333
603711 0.0330852
603729 0.0149184
603766 0.00534819
603840 0.00169431
603989 0.000556418
604285 0.000239071
604878 0.000156385
606063 0.000138259
608434 0.000144503
610804 0.000176978
611397 0.000199751
611990 0.000249383
612286 0.000306066
612582 0.000443804
612879 0.00105075
613027 0.00290730
613064 0.00441573
613101 0.00762489
613138 0.0162660
613156 0.0268350
613166 0.0358318
613175 0.0486720
613204 0.101236
613219 0.0838542
613233 0.0530718
613247 0.0339876
613260 0.0228054
613287 0.0119077
613313 0.00724076
613340 0.00488681
613393 0.00272552
613446 0.00180802
613553 0.00107837
613659 0.000820532
613872 0.000700873
614085 0.000802915
614298 0.00113739
614511 0.00206228
614617 0.00319453
614724 0.00577926
614777 0.00850402
614830 0.0137017
614857 0.0181984
614883 0.0250927
614910 0.0360434
614936 0.0535644
614969 0.0854696
615002 0.106086
615035 0.0843218
615068 0.0526713
615091 0.0369886
615115 0.0267057
615138 0.0199138
615162 0.0153103
615209 0.00976345
615257 0.00674612
615351 0.00378165
615445 0.00244260
615634 0.00130591
615823 0.000850895
616201 0.000497377
616579 0.000367080
617334 0.000276448
618090 0.000253428
619601 0.000274349
620357 0.000332670
620735 0.000476330
620924 0.000956826
621018 0.00262916
621065 0.00789585
621089 0.0214066
621101 0.0464772
621107 0.0776931
621112 0.145292
621121 0.318544
621126 0.274167
621130 0.174877
621136 0.0952423
621141 0.0568160
621152 0.0258193
621175 0.00930498
621219 0.00302798
621307 0.00108526
621484 0.000557807
621837 0.000453035
622544 0.000539264
623251 0.000816870
623605 0.00128153
623781 0.00244439
623870 0.00623265
623914 0.0184544
623936 0.0518232
623947 0.118701
623953 0.208626
623958 0.416122
623966 0.819442
623973 0.405118
623978 0.228834
623982 0.139456
623991 0.0657394
624010 0.0246566
624046 0.00849795
624119 0.00346252
624266 0.00228993
624412 0.00239227
624558 0.00283756
624704 0.00359219
624851 0.00478925
624997 0.00670926
625143 0.00979736
625323 0.0155091
625503 0.0195535
625683 0.0159369
625863 0.0101579
625998 0.00715913
626134 0.00522437
626269 0.00397617
626404 0.00315049
626674 0.00219484
626945 0.00171259
627486 0.00134125
628027 0.00134288
628567 0.00162009
629108 0.00231535
629379 0.00296585
629649 0.00401019
629920 0.00577172
630190 0.00886623
630720 0.0195612
630985 0.0196927
631250 0.0158504
631398 0.0149519
631546 0.0163017
631619 0.0183454
631693 0.0218195
631767 0.0272751
631841 0.0349780
631966 0.0473937
632028 0.0470422
632090 0.0412544
632214 0.0261396
632338 0.0162160
632462 0.0107852
632587 0.00770485
632711 0.00582441
632835 0.00459672
633084 0.00313435
633332 0.00232033
633829 0.00147404
634326 0.00105561
634824 0.000814786
635321 0.000662706
636315 0.000489106
637309 0.000399997
638303 0.000352230
640292 0.000323232
642280 0.000362408
643274 0.000417951
644268 0.000519610
645263 0.000715680
645760 0.000885109
646257 0.00114691
646754 0.00157764
647251 0.00234559
647748 0.00385014
647997 0.00513500
648245 0.00697903
648636 0.0109209
649027 0.0129423
649809 0.00622257
650258 0.00371857
650708 0.00247703
650932 0.00214856
651157 0.00204410
651381 0.00273104
651494 0.00531402
651550 0.0112783
651578 0.0204998
651592 0.0299140
651606 0.0459396
651637 0.0923152
651652 0.0752681
651667 0.0476924
651681 0.0307437
651696 0.0208911
651724 0.0113045
651752 0.00720672
651780 0.00513358
651837 0.00320992
651894 0.00237036
652007 0.00165455
652120 0.00134840
652346 0.00106680
652573 0.000924827
653478 0.000679105
654383 0.000592501
655289 0.000573995
657099 0.000683160
658910 0.00102358
660700 0.00150036
661148 0.00154930
661595 0.00153723
661819 0.00150859
662043 0.00146710
662490 0.00135615
664030 0.000945897
665028 0.000828417
665527 0.000860096
666026 0.00100390
666953 0.00141275
667416 0.00117360
667879 0.000860798
668515 0.000651554
668832 0.000664246
668991 0.000729960
669150 0.000891142
669277 0.00118839
669404 0.00193309
669468 0.00278545
669531 0.00456684
669563 0.00626780
669595 0.00914177
669627 0.0143960
669658 0.0243520
669687 0.0386995
669716 0.0480151
669744 0.0382644
669773 0.0240069
669805 0.0139842
669838 0.00881742
669871 0.00600780
669903 0.00435803
669969 0.00262806
670034 0.00179977
670164 0.00106185
670295 0.000751498
670556 0.000494755
670817 0.000388951
671338 0.000296347
671860 0.000252495
673948 0.000180047
678123 0.000133281
682298 0.000125976
683342 0.000134076
684386 0.000159471
684907 0.000193103
685429 0.000278950
685690 0.000383803
685951 0.000629991
686082 0.000901034
686212 0.00144958
686277 0.00195797
686343 0.00279465
686408 0.00426604
686473 0.00696557
686598 0.0145951
686660 0.0122359
686723 0.00778253
686775 0.00519952
686827 0.00360694
686879 0.00261961
686931 0.00198470
687035 0.00126280
687139 0.000891550
687243 0.000678945
687347 0.000547796
687555 0.000404513
687763 0.000336909
687971 0.000305919
688387 0.000306132
688803 0.000386847
689219 0.000661747
689428 0.00104113
689636 0.00204991
689740 0.00332649
689844 0.00644041
689896 0.0100019
689948 0.0175491
689974 0.0248643
690000 0.0375057
690026 0.0611768
690052 0.107625
690074 0.170896
690096 0.207123
690141 0.0996757
690156 0.0710709
690172 0.0519368
690202 0.0303123
690233 0.0195234
690264 0.0135334
690325 0.00756011
690386 0.00482011
690509 0.00247039
690632 0.00152046
690878 0.000774291
691123 0.000492555
691615 0.000280416
692106 0.000202609
693088 0.000144858
694071 0.000124042
696036 0.000109944
698000 0.000107779
701930 0.000127815
702913 0.000146938
703895 0.000193000
704878 0.000382515
705123 0.000542358
705369 0.000913134
705492 0.00131931
705615 0.00214256
705676 0.00290708
705737 0.00417456
705799 0.00642856
705860 0.0106478
705974 0.0229702
706003 0.0225185
706031 0.0197204
706088 0.0126108
706154 0.00724563
706220 0.00450965
706285 0.00305758
706351 0.00222501
706417 0.00171289
706483 0.00138125
706615 0.00100127
706746 0.000812630
706878 0.000720931
707141 0.000701715
707404 0.000871800
707536 0.00106552
707668 0.00139845
707799 0.00200417
707931 0.00322717
707997 0.00434035
708062 0.00613122
708128 0.00915590
708194 0.0143452
708265 0.0227077
708335 0.0276091
708477 0.0134355
708562 0.00762791
708647 0.00472433
708732 0.00317958
708817 0.00228493
708902 0.00172733
708987 0.00135864
709157 0.000919051
709327 0.000677549
709497 0.000531126
709837 0.000370233
710177 0.000288449
710517 0.000241399
711196 0.000192534
712556 0.000157943
713916 0.000149160
716635 0.000154740
719355 0.000176588
722075 0.000217544
724794 0.000297994
726154 0.000372842
727514 0.000505734
728193 0.000619497
728873 0.000803246
729553 0.00114606
729893 0.00145222
730233 0.00195454
730596 0.00292357
730959 0.00464346
731176 0.00586513
731393 0.00685438
731684 0.00847854
731766 0.00917262
731847 0.00986550
732074 0.0100692
732300 0.00761594
732486 0.00593979
732673 0.00499930
733045 0.00438498
734460 0.00473234
735168 0.00363076
735521 0.00328901
735698 0.00350910
735787 0.00399976
735875 0.00537647
735919 0.00700047
735962 0.0104533
735984 0.0138010
736006 0.0195122
736028 0.0300612
736050 0.0505131
736069 0.0796674
736088 0.0994353
736107 0.0803201
736126 0.0511055
736138 0.0380840
736150 0.0290479
736173 0.0182877
736197 0.0126461
736220 0.00943534
736268 0.00613503
736315 0.00457518
736409 0.00317687
736504 0.00256669
736693 0.00201581
736882 0.00174928
737638 0.00130910
738394 0.00115778
739150 0.00112705
739925 0.00118207
740700 0.00131509
741475 0.00152529
742250 0.00180507
743388 0.00234877
743957 0.00320590
744099 0.00390574
744241 0.00549589
744312 0.00717138
744384 0.0103657
744419 0.0131314
744455 0.0173551
744490 0.0240744
744526 0.0347857
744570 0.0544572
744614 0.0674445
744658 0.0542479
744702 0.0346438
744742 0.0227968
744783 0.0158749
744823 0.0117272
744864 0.00912933
744945 0.00622631
745026 0.00474965
745188 0.00336448
745350 0.00274800
745741 0.00213558
746133 0.00188409
746915 0.00168560
747698 0.00172322
748480 0.00209392
748856 0.00252390
749232 0.00332824
749608 0.00495279
749796 0.00637403
749984 0.00847093
750542 0.0162883
750821 0.0135820
751100 0.00896709
751337 0.00628083
751574 0.00464036
751811 0.00363941
752049 0.00301361
752523 0.00236625
752997 0.00216353
753471 0.00229922
753946 0.00296857
754183 0.00374540
754420 0.00520976
754538 0.00642629
754657 0.00819294
754776 0.0107851
754894 0.0144846
755081 0.0218146
755175 0.0240651
755268 0.0235931
755620 0.0111558
755642 0.0105616
755689 0.00941711
755736 0.00843065
755830 0.00685257
756019 0.00479128
756207 0.00358303
756395 0.00282863
756772 0.00198200
757148 0.00154260
757901 0.00111523
758654 0.000917519
759407 0.000820418
760160 0.000818617
760913 0.00117796
761101 0.00155847
761289 0.00252067
761383 0.00364979
761477 0.00610955
761524 0.00856901
761571 0.0129564
761619 0.0216363
761642 0.0291229
