Cr-53(n,g) ENDF/B-VII.1
69879.0 0.00710063
69920.2 0.00525100
69961.4 0.00432541
70043.8 0.00332492
70126.1 0.00277316
70290.9 0.00218856
70455.6 0.00190321
70785.2 0.00167998
71114.7 0.00167162
71444.2 0.00181056
71773.7 0.00213191
72103.2 0.00279407
72268.0 0.00339756
72350.4 0.00385051
72391.5 0.00421396
72412.1 0.00474819
72422.4 0.00625004
72427.6 0.0110965
72430.2 0.0248659
72432.7 0.215651
72433.5 0.426402
72434.2 0.215354
72437.8 0.0169013
72441.4 0.00827538
72448.5 0.00557544
72462.7 0.00491865
72491.1 0.00498473
72548.0 0.00559995
72661.8 0.00775293
72718.7 0.00966528
72775.6 0.0128132
72832.5 0.0185683
72889.4 0.0299725
72934.6 0.0446074
72979.8 0.0538494
72990.0 0.0532020
73030.1 0.0431228
73070.2 0.0319127
73111.4 0.0247875
73152.7 0.0211320
73235.1 0.0191401
73400.0 0.0229365
73587.0 0.0260457
73774.0 0.0210894
73810.0 0.0199770
73932.0 0.0170046
74054.0 0.0151450
74298.0 0.0127027
74323.7 0.0130467
74349.4 0.0147362
74375.2 0.0250583
74388.0 0.0628621
74391.2 0.0976494
74394.4 0.182201
74396.1 0.279192
74397.7 0.483211
74399.3 1.02669
74400.1 1.67029
74400.9 2.94587
74401.5 4.72210
74402.2 5.88404
74402.9 4.69546
74403.6 2.94681
74404.4 1.64876
74405.2 1.00442
74406.8 0.471920
74408.5 0.270898
74410.1 0.176938
74413.4 0.0945551
74416.6 0.0607668
74429.7 0.0237192
74455.9 0.0129193
74482.0 0.0104872
74508.2 0.00937544
74612.8 0.00727080
74822.0 0.00504432
75028.9 0.00374222
75235.8 0.00292356
75442.7 0.00239121
75546.2 0.00222055
75597.9 0.00225661
75623.8 0.00270426
75636.7 0.00457739
75643.2 0.0116759
75646.4 0.0366178
75648.0 0.114388
75648.8 0.307959
75649.6 1.78944
75650.0 3.58591
75650.4 1.79358
75650.8 0.544307
75651.3 0.243267
75652.3 0.0866386
75654.2 0.0273623
75658.1 0.00893561
75665.8 0.00380109
75681.1 0.00242835
75711.9 0.00203857
75773.5 0.00187122
75896.7 0.00171119
76143.0 0.00149464
76389.3 0.00134741
76512.4 0.00131026
76574.0 0.00137474
76604.8 0.00172205
76620.2 0.00311417
76627.9 0.00839430
76631.8 0.0272346
76633.7 0.0868844
76634.6 0.239886
76635.6 1.55841
76636.0 3.07520
76636.4 1.52070
76637.0 0.384057
76637.7 0.159563
76638.9 0.0539376
76641.5 0.0165451
76646.6 0.00535831
76656.8 0.00229505
76677.3 0.00148617
76718.2 0.00126651
76800.1 0.00118716
76963.8 0.00112637
77291.3 0.00105090
77946.2 0.000968842
79256.0 0.000948558
79385.9 0.000959558
79450.9 0.000987624
79483.3 0.00108928
79499.6 0.00148121
79507.7 0.00297139
79511.7 0.00837259
79513.8 0.0261391
79514.8 0.0743154
79515.8 0.604935
79516.1 1.21117
79516.5 0.605488
79517.8 0.0506431
79519.1 0.0169061
79521.8 0.00548223
79527.1 0.00216548
79537.7 0.00126967
79558.8 0.00103805
79601.2 0.000980944
79685.9 0.000970645
79855.3 0.000977470
80194.2 0.00100271
80871.9 0.00107537
82227.2 0.00131748
83582.6 0.00174987
84938.0 0.00252962
85335.3 0.00288610
85534.0 0.00318979
85633.3 0.00375155
85683.0 0.00557223
85707.8 0.0120510
85720.3 0.0335530
85726.5 0.0937749
85729.6 0.219630
85731.1 0.397129
85732.7 0.832013
85733.7 1.33011
85734.6 1.65544
85735.6 1.32301
85736.6 0.826472
85737.5 0.531685
85738.4 0.358402
85740.2 0.188203
85743.7 0.0769595
85750.9 0.0271501
85765.1 0.0101130
85793.6 0.00513080
85850.6 0.00383420
85964.7 0.00360914
86192.7 0.00379358
86420.8 0.00407731
86534.8 0.00424804
86591.8 0.00439826
86620.3 0.00470755
86634.6 0.00567935
86641.7 0.00870335
86648.8 0.116997
86650.1 0.659663
86650.7 0.858109
86651.3 0.335556
86652.4 0.0817560
86653.6 0.0364238
86656.0 0.0151941
86660.7 0.00756839
86670.1 0.00527393
86688.9 0.00466355
86726.6 0.00454995
86801.9 0.00461632
86952.5 0.00482890
87253.6 0.00528362
87856.0 0.00614493
88678.3 0.00676241
89089.5 0.00667088
89295.0 0.00654356
89397.8 0.00654086
89449.2 0.00686226
89474.9 0.00829828
89487.8 0.0138574
89494.2 0.0340001
89497.4 0.0999889
89499.0 0.280789
89499.8 0.642170
89500.6 2.25576
89501.2 4.52715
89501.7 2.28121
89502.3 0.821725
89502.9 0.394166
89504.2 0.149476
89506.7 0.0505317
89511.6 0.0185998
89521.6 0.00953064
89541.4 0.00709204
89581.2 0.00642089
89660.6 0.00616328
89819.5 0.00591026
90137.4 0.00543577
90773.0 0.00448840
91948.8 0.00318380
92536.8 0.00290554
92830.7 0.00297583
92977.7 0.00314673
93051.2 0.00330517
93087.9 0.00341920
93124.7 0.0224665
93125.4 0.157757
93126.0 0.0309636
93132.8 0.00381017
93139.5 0.00367217
93153.0 0.00368942
93179.9 0.00382351
93233.8 0.00421499
93341.6 0.00584732
93395.5 0.00775100
93449.3 0.0119419
93476.3 0.0162106
93503.2 0.0240396
93530.2 0.0400661
93543.6 0.0542934
93557.1 0.0751673
93567.1 0.0949753
93577.0 0.115468
93587.0 0.129356
93596.9 0.128921
93616.8 0.0939141
93636.6 0.0584014
93657.1 0.0369263
93677.6 0.0252298
93698.1 0.0185387
93718.6 0.0144654
93759.6 0.0100890
93800.5 0.00800153
93882.5 0.00636141
93964.5 0.00606306
94128.4 0.00732114
94210.3 0.00882388
94292.3 0.0110826
94427.0 0.0163026
94561.6 0.0192157
94696.3 0.0151546
94830.9 0.00989663
94974.4 0.00643485
95117.9 0.00454761
95261.4 0.00346838
95405.0 0.00280499
95692.0 0.00206642
95979.0 0.00167990
96583.8 0.00128024
97188.6 0.00110560
97793.4 0.00113509
97944.6 0.00126332
98095.8 0.00165886
98171.4 0.00220893
98209.2 0.00274856
98247.0 0.00370953
98284.8 0.00567246
98303.7 0.00752697
98322.6 0.0107070
98341.5 0.0168417
98350.9 0.0222963
98360.4 0.0310563
98369.8 0.0463614
98379.3 0.0764120
98384.0 0.103298
98388.7 0.145885
98393.4 0.216929
98398.2 0.338635
98408.4 0.712661
98413.5 0.594587
98418.6 0.375842
98424.7 0.211886
98430.7 0.129232
98436.7 0.0854460
98442.8 0.0602578
98448.8 0.0446427
98454.9 0.0344001
98467.0 0.0222728
98479.0 0.0156716
98491.1 0.0117044
98515.3 0.00738427
98563.6 0.00396828
98611.9 0.00267526
98708.6 0.00170625
98805.3 0.00135890
98998.6 0.00112846
99191.9 0.00110179
99385.2 0.00120801
99578.6 0.00157629
99675.2 0.00203332
99771.9 0.00304497
99820.2 0.00406255
99868.5 0.00589185
99916.9 0.00953205
99941.0 0.0127066
99965.2 0.0173793
100000 0.0270076
100037 0.0341912
100073 0.0277568
100109 0.0176972
100141 0.0117435
100173 0.00818585
100205 0.00603278
100237 0.00467425
100301 0.00317312
100365 0.00246432
100429 0.00218337
100493 0.00238448
100525 0.00294003
100557 0.00464947
100573 0.00697441
100589 0.0130717
100597 0.0206430
100605 0.0385921
100609 0.0584155
100613 0.0985364
100617 0.195973
100619 0.300691
100621 0.474711
100623 0.756703
100625 0.952080
100627 0.772823
100629 0.487442
100631 0.315401
100632 0.217163
100636 0.115001
100639 0.0700230
100643 0.0469388
100650 0.0253947
100657 0.0160634
100671 0.00838162
100685 0.00537099
100741 0.00216444
100853 0.00121868
100965 0.000992302
101077 0.000890319
101524 0.000746809
102419 0.000715902
102867 0.000761939
103315 0.000902423
103762 0.00157063
103874 0.00221104
103986 0.00392731
104042 0.00616661
104070 0.00828599
104098 0.0119149
104126 0.0189720
104140 0.0252838
104154 0.0354827
104168 0.0534559
104182 0.0891896
104189 0.121499
104196 0.173320
104203 0.260718
104210 0.408290
104217 0.652731
104225 0.812000
104232 0.645756
104240 0.402874
104245 0.284719
104250 0.206301
104256 0.154195
104261 0.119267
104271 0.0763948
104282 0.0528093
104292 0.0386260
104303 0.0294899
104324 0.0188794
104345 0.0131913
104366 0.00982963
104408 0.00620920
104450 0.00440646
104492 0.00338860
104576 0.00234565
104744 0.00160026
104912 0.00137429
105249 0.00133433
105585 0.00152432
105921 0.00192289
106258 0.00266470
106594 0.00410401
106762 0.00530841
106930 0.00701194
107068 0.00882256
107205 0.0108504
107480 0.0132086
107755 0.0107613
108030 0.00813696
108100 0.00840338
108170 0.0103002
108205 0.0131276
108223 0.0157872
108240 0.0202117
108258 0.0282965
108275 0.0448853
108284 0.0605231
108293 0.0862071
108302 0.132241
108310 0.215606
108319 0.342395
108327 0.425902
108336 0.340168
108344 0.213808
108352 0.139809
108359 0.0957991
108367 0.0691601
108374 0.0522804
108389 0.0333031
108404 0.0236514
108419 0.0180723
108434 0.0146006
108464 0.0107277
108494 0.00876377
108524 0.00770352
108584 0.00694033
108643 0.00742158
108703 0.00961696
108733 0.0120333
108763 0.0163292
108793 0.0244580
108823 0.0405136
108849 0.0636412
108875 0.0798481
108901 0.0651068
108926 0.0418165
108954 0.0254357
108982 0.0167068
109011 0.0118628
109039 0.00897921
109095 0.00587864
109151 0.00434201
109264 0.00289277
109377 0.00222066
109602 0.00157947
109828 0.00126028
110278 0.000929101
110729 0.000756305
111630 0.000591333
112081 0.000591668
112307 0.000765766
112419 0.00149285
112476 0.00415358
112490 0.00665597
112504 0.0129536
112511 0.0205222
112518 0.0372235
112521 0.0543879
112525 0.0861771
112528 0.152613
112530 0.215633
112532 0.306919
112534 0.494047
112537 0.614498
112539 0.491547
112541 0.311489
112544 0.186641
112546 0.118974
112551 0.0582600
112556 0.0340181
112561 0.0224063
112571 0.0118224
112581 0.00737879
112601 0.00379071
112621 0.00242120
112700 0.000995112
112875 0.000594689
113050 0.000526426
113226 0.000539584
113313 0.000704591
113357 0.00138835
113379 0.00405081
113390 0.0139250
113395 0.0487663
113398 0.152379
113399 0.413629
113400 0.871333
113401 2.29436
113401 4.61098
113402 2.30066
113403 0.688300
113404 0.320338
113405 0.111338
113409 0.0334137
113416 0.00958465
113429 0.00284550
113456 0.00107100
113510 0.000610289
113618 0.000488204
113833 0.000449156
114264 0.000428469
115127 0.000414161
115989 0.000416635
116420 0.000433499
116635 0.000485566
116743 0.000678235
116797 0.00142537
116824 0.00428051
116838 0.0148513
116844 0.0503668
116848 0.155766
116849 0.395599
116850 0.736938
116851 1.80636
116852 3.61163
116853 1.81389
116854 0.739420
116855 0.370765
116856 0.149326
116860 0.0479515
116867 0.0139122
116881 0.00402201
116909 0.00136008
116965 0.000667899
117076 0.000495019
117300 0.000461838
117746 0.000497579
117970 0.000554305
118193 0.000705203
118305 0.000903060
118416 0.00142377
118472 0.00208713
118500 0.00269965
118528 0.00372619
118556 0.00563879
118570 0.00728537
118584 0.00981196
118598 0.0140193
118612 0.0215444
118619 0.0277340
118626 0.0367327
118633 0.0501149
118640 0.0696891
118650 0.111704
118660 0.141985
118670 0.115748
118680 0.0728541
118687 0.0530345
118694 0.0393601
118707 0.0234395
118720 0.0153307
118733 0.0108066
118746 0.00802550
118759 0.00621929
118786 0.00411121
118812 0.00297178
118838 0.00229376
118891 0.00155993
118996 0.000985240
119102 0.000771681
119312 0.000618539
119523 0.000570898
120365 0.000576688
121208 0.000677053
122050 0.000888894
122513 0.00110574
122975 0.00148228
123438 0.00222484
123669 0.00290729
123900 0.00406727
124034 0.00519002
124169 0.00702165
124303 0.0104623
124370 0.0134703
124437 0.0180811
124523 0.0270749
124608 0.0353124
124693 0.0317982
124778 0.0225835
124866 0.0159879
124954 0.0122963
125130 0.00869129
125283 0.00702760
125435 0.00587578
125740 0.00443741
125960 0.00396520
126180 0.00407562
126289 0.00459218
126399 0.00606466
126454 0.00784273
126509 0.0117862
126537 0.0158353
126564 0.0233055
126578 0.0296430
126592 0.0390642
126605 0.0536095
126619 0.0762936
126655 0.156165
126673 0.130360
126691 0.0837506
126711 0.0505357
126730 0.0330243
126750 0.0234750
126770 0.0178993
126810 0.0121797
126849 0.00960308
126928 0.00779268
127007 0.00777959
127087 0.00879977
127166 0.0109057
127245 0.0146001
127324 0.0207671
127372 0.0260179
127420 0.0320529
127515 0.0397876
127610 0.0323463
127705 0.0207870
127771 0.0151664
127836 0.0113738
127967 0.00705530
128098 0.00489812
128228 0.00369975
128490 0.00251014
128752 0.00199185
129013 0.00178693
129275 0.00187024
129406 0.00212300
129536 0.00276542
129602 0.00343740
129667 0.00465825
129733 0.00708952
129765 0.00920104
129798 0.0122988
129848 0.0190499
129897 0.0237856
129947 0.0194575
129996 0.0125900
130031 0.00916502
130067 0.00689641
130137 0.00436277
130208 0.00312350
130278 0.00244353
130419 0.00176599
130560 0.00145161
130842 0.00117160
131124 0.00104996
132251 0.000905987
133379 0.000908411
133943 0.000991938
134225 0.00121958
134366 0.00191532
134436 0.00428740
134471 0.0121546
134489 0.0347050
134498 0.0839644
134502 0.157317
134504 0.230227
134506 0.350886
134509 0.567584
134512 0.708081
134514 0.563373
134517 0.354559
134520 0.178288
134524 0.102908
134531 0.0452794
134539 0.0253721
134546 0.0163902
134575 0.00577254
134633 0.00263949
134692 0.00217168
134750 0.00225429
134817 0.00284242
134851 0.00346197
134884 0.00452454
134917 0.00652136
134934 0.00823283
134951 0.0108432
134968 0.0151330
134984 0.0226694
135001 0.0372752
135010 0.0497902
135018 0.0676572
135031 0.107990
135044 0.136530
135057 0.110948
135070 0.0699679
135083 0.0433738
135096 0.0284653
135110 0.0198852
135123 0.0146511
135149 0.00898108
135175 0.00619098
135201 0.00461880
135227 0.00365380
135280 0.00258473
135332 0.00203679
135384 0.00172119
135489 0.00139233
135698 0.00115764
135908 0.00110454
136117 0.00114831
136326 0.00136384
136431 0.00166798
136483 0.00195844
136536 0.00245784
136588 0.00342347
136614 0.00428135
136640 0.00565008
136666 0.00804012
136693 0.0126756
136706 0.0167910
136719 0.0232529
136732 0.0338514
136745 0.0513285
136760 0.0816376
136775 0.102243
136790 0.0823664
136804 0.0519038
136814 0.0376674
136824 0.0280375
136844 0.0168572
136864 0.0112072
136883 0.00806357
136903 0.00614334
136922 0.00490477
136962 0.00345574
137001 0.00268166
137040 0.00222954
137119 0.00177579
137198 0.00163794
137276 0.00182131
137355 0.00341439
137394 0.00935985
137404 0.0148959
137414 0.0283440
137419 0.0437879
137424 0.0767328
137429 0.165258
137431 0.276016
137434 0.499134
137436 0.795114
137438 1.00436
137440 0.804043
137441 0.506092
137443 0.328579
137445 0.220093
137449 0.116113
137452 0.0696951
137456 0.0467760
137463 0.0251495
137470 0.0158474
137484 0.00823123
137498 0.00526359
137555 0.00213834
137669 0.00126166
137896 0.000999056
138350 0.000903441
139259 0.000865541
140168 0.000882257
140622 0.000982167
140736 0.00107893
140849 0.00133437
140906 0.00166003
140963 0.00247033
140991 0.00342345
141020 0.00552751
141034 0.00766838
141048 0.0115907
141055 0.0148510
141062 0.0196652
141070 0.0269718
141077 0.0381248
141096 0.0781389
141106 0.0645883
141116 0.0411401
141127 0.0238449
141138 0.0149779
141150 0.0102243
141161 0.00746680
141183 0.00461625
141206 0.00326911
141251 0.00209089
141296 0.00160883
141387 0.00123187
141477 0.00109738
141658 0.00105904
141748 0.00128131
141794 0.00217826
141816 0.00534387
141828 0.0151373
141833 0.0396886
141836 0.0818471
141837 0.130274
141839 0.223976
141841 0.453422
141843 0.372212
141844 0.230373
141846 0.104673
141848 0.0549142
141852 0.0227468
141861 0.00801194
141878 0.00297688
141913 0.00148878
141982 0.00108358
142121 0.000981280
142398 0.000975997
142952 0.00107427
143506 0.00140792
143644 0.00165353
143783 0.00222298
143852 0.00288919
143887 0.00347583
143921 0.00441907
143956 0.00608209
143990 0.00941632
144008 0.0124703
144025 0.0174472
144042 0.0260470
144060 0.0413657
144077 0.0655839
144094 0.0824590
144112 0.0669984
144129 0.0426203
144144 0.0287942
144158 0.0203160
144172 0.0150014
144187 0.0115922
144216 0.00767857
144245 0.00566051
144302 0.00377722
144360 0.00298858
144453 0.00247640
144545 0.00231260
144730 0.00236605
144915 0.00271693
145008 0.00316216
145054 0.00397400
145100 0.0204322
145107 0.0623043
145110 0.178058
145112 0.414517
145114 1.37523
145115 2.72793
145116 1.34516
145118 0.362973
145120 0.156482
145123 0.0541313
145131 0.0181639
145145 0.00728135
145175 0.00439676
145233 0.00384238
145351 0.00418594
145468 0.00493570
145527 0.00599089
145556 0.00897692
145571 0.0193989
145578 0.0536225
145582 0.151769
145584 0.353133
145586 1.45259
145587 2.88641
145588 1.43800
145590 0.395000
145591 0.170090
145595 0.0624469
145601 0.0224153
145615 0.0101143
145641 0.00685886
145694 0.00625625
145800 0.00654821
146150 0.00677140
146500 0.00595148
146719 0.00669690
146828 0.00837779
146882 0.0100619
146937 0.0128069
147064 0.0213616
147110 0.0201734
147191 0.0149209
147248 0.0125422
147306 0.0112244
147421 0.00977608
147650 0.00689740
147925 0.00408713
148200 0.00277747
148334 0.00253083
148468 0.00265067
148535 0.00305688
148603 0.00423705
148670 0.00878722
148686 0.0118848
148703 0.0173254
148720 0.0279744
148728 0.0371196
148737 0.0503390
148750 0.0809483
148762 0.106984
148769 0.104561
148775 0.0915267
148788 0.0588017
148803 0.0343237
148817 0.0216807
148832 0.0148162
148846 0.0108511
148861 0.00835878
148875 0.00672125
148904 0.00476264
148933 0.00367913
148962 0.00301986
149021 0.00228187
149137 0.00165808
149253 0.00138895
149485 0.00113974
149718 0.00101984
150183 0.000947768
150299 0.000987659
150415 0.00113461
150473 0.00134358
150531 0.00190186
150561 0.00260557
150590 0.00429204
150604 0.00620149
150619 0.0101312
150626 0.0138741
150633 0.0200784
150640 0.0314314
150648 0.0524930
150654 0.0839915
150661 0.105299
150668 0.0847062
150674 0.0534431
150681 0.0339541
150687 0.0227127
150693 0.0160868
150699 0.0120250
150712 0.00748901
150724 0.00520739
150749 0.00311045
150774 0.00221330
150824 0.00147964
150874 0.00119439
150975 0.000974282
151075 0.000892101
151475 0.000816033
152275 0.000894718
152675 0.00104238
153076 0.00142777
153276 0.00190574
153376 0.00234191
153476 0.00306502
153576 0.00439923
153626 0.00553144
153676 0.00726653
153726 0.0101091
153776 0.0151394
153826 0.0249553
153851 0.0333556
153876 0.0455337
153915 0.0721772
153953 0.0904080
153992 0.0728913
154031 0.0458210
154066 0.0299793
154100 0.0205429
154134 0.0148020
154169 0.0111727
154238 0.00708727
154307 0.00500695
154375 0.00381740
154444 0.00308186
154582 0.00226524
154857 0.00163159
155133 0.00143162
155684 0.00144224
155959 0.00172667
156028 0.00197568
156097 0.00261709
156131 0.00343804
156166 0.00550818
156183 0.00800150
156200 0.0137014
156209 0.0197447
156217 0.0313812
156222 0.0415597
156226 0.0573556
156230 0.0828910
156234 0.124787
156240 0.200407
156245 0.253259
156250 0.205480
156255 0.130002
156260 0.0779573
156265 0.0522773
156270 0.0373327
156279 0.0216014
156289 0.0142273
156298 0.0102783
156317 0.00637293
156336 0.00459914
156374 0.00309019
156411 0.00248986
156487 0.00203950
156563 0.00189363
156865 0.00188789
157168 0.00211477
157470 0.00268927
157486 0.00315127
157494 0.00478991
157498 0.0107694
157500 0.0296732
157502 0.674625
157503 1.34769
157503 0.675614
157505 0.0296950
157507 0.0104335
157512 0.00472746
157520 0.00319685
157537 0.00282498
157570 0.00280299
157637 0.00296920
157770 0.00350887
157930 0.00472663
158010 0.00583746
158090 0.00766858
158170 0.0109232
158250 0.0169773
158330 0.0264150
158370 0.0298891
158410 0.0294665
158430 0.0276741
158450 0.0252035
158470 0.0224362
158490 0.0196831
158570 0.0113282
158650 0.00705450
158730 0.00490956
158810 0.00376128
158890 0.00311743
159050 0.00270605
159139 0.00355387
159183 0.00694072
159205 0.0169680
159216 0.0398571
159221 0.0752047
159224 0.112535
159227 0.174190
159230 0.279335
159233 0.349360
159236 0.281497
159239 0.178843
159243 0.0948371
159247 0.0567753
159254 0.0267022
159270 0.0109222
159293 0.00572904
159316 0.00433540
159340 0.00396270
159363 0.00414109
159386 0.00495183
159409 0.00708658
159421 0.00936864
159432 0.0135705
159444 0.0223516
159449 0.0303115
159455 0.0421597
159463 0.0666698
159471 0.0832412
159479 0.0671386
159487 0.0427279
159496 0.0254527
159505 0.0165398
159514 0.0116547
159523 0.00876978
159541 0.00572868
159559 0.00425788
159595 0.00293332
159631 0.00236491
159704 0.00187952
159776 0.00166864
160064 0.00135968
160640 0.00112649
161756 0.000923153
162035 0.000941397
162313 0.00107584
162453 0.00128689
162592 0.00187633
162662 0.00265370
162732 0.00467119
162767 0.00717902
162801 0.0131395
162819 0.0198320
162836 0.0335237
162845 0.0463729
162854 0.0678585
162862 0.106410
162871 0.178935
162887 0.374726
162895 0.311166
162903 0.196333
162909 0.137297
162915 0.0984245
162926 0.0560249
162938 0.0356123
162949 0.0245677
162972 0.0137882
162995 0.00898805
163041 0.00495921
163088 0.00339205
163180 0.00229431
163272 0.00211816
163364 0.00250393
163456 0.00396471
163502 0.00587195
163548 0.0103926
163571 0.0153356
163594 0.0250938
163606 0.0338725
163617 0.0478781
163629 0.0713426
163640 0.111443
163653 0.178206
163665 0.222670
163678 0.178422
163690 0.112048
163700 0.0769707
163709 0.0545184
163719 0.0400828
163729 0.0305917
163748 0.0193359
163767 0.0133199
163805 0.00751149
163843 0.00491883
163920 0.00273304
163996 0.00185598
164149 0.00116084
164302 0.000889872
164607 0.000670870
164913 0.000579069
166136 0.000458616
167358 0.000442736
167969 0.000483109
168275 0.000618988
168428 0.00110567
168504 0.00288114
168543 0.00897505
168562 0.0271595
168571 0.0698994
168576 0.139609
168578 0.215134
168581 0.349925
168586 0.718946
168588 0.584534
168590 0.370030
168593 0.194243
168597 0.114500
168603 0.0509727
168615 0.0182209
168640 0.00580612
168690 0.00195769
168791 0.000933691
168891 0.000963223
168941 0.00178481
168966 0.00478308
168979 0.0139011
168985 0.0360106
168988 0.0724500
168990 0.114381
168991 0.189679
168993 0.301559
168994 0.382375
168996 0.306509
168997 0.193537
168999 0.112966
169000 0.0716838
169003 0.0350463
169007 0.0202334
169010 0.0133437
169016 0.00710937
169023 0.00455086
169049 0.00167680
169101 0.000850721
169204 0.000624675
169411 0.000575209
169826 0.000628972
170033 0.000701356
170240 0.000861660
170344 0.00105120
170447 0.00153424
170499 0.00215644
170551 0.00377709
170577 0.00581698
170603 0.0108014
170616 0.0165651
170629 0.0288068
170635 0.0409220
170642 0.0618419
170648 0.102778
170651 0.136966
170654 0.186228
170665 0.388282
170670 0.321451
170675 0.202718
170679 0.136545
170683 0.0957681
170691 0.0527454
170699 0.0328840
170707 0.0224056
170723 0.0124121
170739 0.00800837
170771 0.00434211
170803 0.00291024
170931 0.00143846
171187 0.00117917
171444 0.00134184
171700 0.00171039
171923 0.00228966
172146 0.00335916
172369 0.00554211
172481 0.00746835
172592 0.0102703
172676 0.0129338
172759 0.0156290
172843 0.0173460
172926 0.0171095
173093 0.0123320
173260 0.00772567
173384 0.00558778
173508 0.00421774
173755 0.00271997
174003 0.00200056
174250 0.00161412
174683 0.00127693
175116 0.00112995
175548 0.00113988
175765 0.00139093
175873 0.00206528
175927 0.00390356
175954 0.00922428
175968 0.0229871
175974 0.0501123
175978 0.0862894
175981 0.167630
175986 0.374742
175988 0.329972
175990 0.211906
175993 0.118793
175996 0.0724375
176001 0.0340097
176012 0.0138619
176034 0.00659832
176077 0.00642007
176099 0.00868601
176121 0.0140047
176132 0.0192999
176143 0.0285892
176154 0.0463785
176159 0.0615389
176165 0.0829949
176182 0.175529
176186 0.170299
176191 0.148333
176199 0.0943858
176209 0.0560622
176218 0.0355363
176228 0.0242055
176237 0.0175057
176256 0.0104605
176275 0.00709078
176312 0.00408266
176350 0.00283515
176425 0.00183421
176500 0.00145345
176650 0.00117885
176800 0.00110974
176998 0.00115309
177196 0.00136674
177294 0.00160055
177393 0.00202190
177492 0.00284303
177591 0.00455431
177746 0.00867759
177824 0.00735477
177901 0.00495972
177980 0.00336908
178058 0.00249860
178137 0.00201969
178215 0.00175058
178372 0.00153237
178530 0.00156430
178687 0.00184608
178844 0.00264993
178922 0.00356017
179001 0.00538918
179040 0.00705741
179080 0.00975488
179119 0.0143668
179158 0.0224762
179239 0.0460758
179279 0.0383046
179319 0.0245553
179346 0.0178826
179373 0.0133435
179426 0.00814234
179480 0.00554400
179534 0.00410825
179641 0.00269312
179748 0.00206419
179963 0.00157341
180177 0.00144582
180392 0.00148096
180606 0.00168847
180713 0.00194031
180821 0.00251812
180874 0.00316559
180928 0.00455446
180955 0.00594212
180981 0.00844792
181008 0.0135070
181022 0.0179974
181035 0.0247251
181054 0.0387586
181073 0.0486706
181093 0.0397407
181112 0.0255280
181132 0.0159552
181152 0.0107764
181173 0.00788001
181193 0.00615897
181233 0.00433563
181274 0.00346912
181355 0.00274030
181436 0.00249069
181760 0.00256041
182053 0.00317812
182126 0.00354446
182200 0.00434995
182236 0.00529877
182273 0.00755974
182291 0.0101529
182310 0.0157497
182319 0.0213613
182328 0.0312967
182337 0.0513081
182342 0.0689288
182346 0.0946043
182360 0.199059
182366 0.168330
182373 0.107560
182379 0.0711717
182385 0.0491488
182396 0.0273620
182408 0.0178191
182419 0.0129462
182442 0.00841819
182465 0.00649163
182511 0.00493966
182557 0.00436585
182742 0.00387246
183110 0.00381970
183659 0.00418441
183796 0.00475246
183933 0.00604568
184001 0.00728384
184070 0.00932356
184139 0.0128549
184207 0.0190718
184278 0.0289975
184348 0.0357316
184399 0.0320203
184450 0.0244828
184490 0.0191411
184553 0.0133056
184615 0.00983187
184677 0.00774039
184740 0.00644439
184865 0.00509022
184990 0.00458547
185114 0.00458480
185239 0.00510724
185364 0.00680204
185427 0.00908551
185458 0.0112464
185489 0.0147445
185562 0.0258464
185598 0.0225245
185634 0.0166628
185672 0.0128045
185711 0.0109511
185787 0.00995340
185940 0.0117031
186044 0.0141588
186148 0.0170784
186355 0.0203853
186562 0.0160822
186769 0.0102420
186945 0.00696015
187121 0.00494042
187296 0.00367657
187472 0.00285356
187824 0.00189768
188175 0.00139125
188527 0.00109400
188878 0.000907803
189581 0.000711984
190284 0.000661979
190987 0.000788251
191339 0.00101567
191514 0.00123664
191690 0.00161078
191866 0.00230543
191954 0.00289383
192042 0.00378832
192129 0.00523435
192217 0.00774886
192305 0.0125104
192393 0.0220560
192466 0.0351568
192539 0.0439176
192612 0.0352444
192684 0.0222056
192759 0.0136294
192834 0.00890503
192908 0.00621866
192983 0.00459402
193133 0.00285134
193282 0.00200524
193432 0.00154217
193581 0.00127108
193881 0.00101693
194180 0.000986127
194479 0.00118837
194628 0.00146352
194778 0.00203099
194853 0.00255199
194928 0.00340182
195002 0.00488220
195077 0.00757690
195219 0.0151562
195290 0.0130057
195361 0.00881273
195435 0.00600424
195493 0.00479944
195551 0.00411499
195668 0.00353839
195900 0.00322104
196132 0.00245388
196364 0.00164051
196563 0.00119158
196761 0.000916772
197159 0.000637005
197556 0.000520873
197953 0.000483390
198350 0.000510668
198748 0.000657266
198946 0.000857576
199046 0.00104284
199145 0.00135154
199244 0.00192188
199294 0.00240799
199343 0.00315368
199393 0.00438108
199443 0.00657151
199492 0.0109271
199517 0.0147212
199542 0.0203342
199616 0.0417166
199653 0.0343669
199689 0.0218760
199712 0.0161265
199735 0.0121186
199782 0.00740615
199828 0.00498820
199875 0.00362933
199921 0.00280458
199967 0.00227328
200060 0.00166608
200153 0.00136072
200246 0.00120259
200431 0.00111097
200617 0.00120605
200802 0.00149333
200988 0.00216571
201081 0.00309872
201127 0.00516001
201150 0.0117284
201162 0.0333172
201168 0.0948536
201171 0.228037
201174 0.917484
201175 1.83693
201177 0.925264
201180 0.257546
201182 0.111071
201187 0.0404081
201198 0.0144353
201218 0.00666899
