Cu-63(n,tot) ENDF/B-VII.1
25733.0 35.4308
25733.3 34.5032
25733.5 32.8288
25733.8 32.1036
25734.3 31.5690
25735.4 31.3702
25737.5 31.5441
25741.6 32.2003
25750.0 33.6681
25766.6 36.6067
25783.3 39.2770
25791.7 40.4325
25800.0 41.4397
25807.8 42.3182
25809.7 42.6136
25811.7 43.1252
25812.6 43.6571
25813.6 44.8450
25814.1 46.1615
25814.6 48.8014
25814.8 51.3990
25815.1 55.6035
25815.3 63.1252
25815.6 77.1123
25815.8 98.5169
25816.0 112.158
25816.2 98.0145
25816.5 77.7447
25816.6 68.5635
25816.7 62.5211
25817.0 54.8819
25817.3 50.8284
25817.5 48.5578
25818.1 46.1164
25818.6 44.9919
25819.7 44.0135
25820.7 43.6348
25822.9 43.3697
25825.0 43.3004
25833.5 43.2547
25850.6 42.6548
25884.7 38.9820
25901.8 36.2701
25918.9 33.2011
25927.4 31.5505
25935.9 29.8108
25944.5 27.9474
25948.7 26.9561
25953.0 25.9335
25957.5 24.8761
25959.7 24.4218
25962.0 24.1293
25964.2 24.2193
25966.5 25.2414
25968.7 28.6451
25971.0 38.2380
25973.0 57.6287
25975.0 79.6564
25977.0 79.8103
25979.1 66.9897
25981.0 56.3643
25982.9 49.0091
25984.8 43.9751
25986.7 40.4234
25990.6 35.7648
25994.4 32.8390
25998.2 30.7858
26002.1 29.2354
26009.7 26.9522
26017.4 25.2585
26025.0 23.8905
26040.4 21.6975
26055.7 19.9264
26071.0 18.4112
26086.4 17.0363
26090.2 16.6859
26094.0 16.2979
26095.9 16.0640
26097.8 15.7613
26098.8 15.5511
26099.8 15.2602
26100.7 14.8649
26101.2 14.8837
26101.4 15.4845
26101.7 17.9594
26101.8 22.5350
26102.0 28.1337
26102.2 28.8924
26102.3 26.0564
26102.5 23.2628
26102.7 21.3846
26103.0 19.3619
26103.8 17.7793
26105.2 16.7715
26106.6 16.3558
26108.1 16.0990
26110.9 15.7483
26113.8 15.4817
26119.5 15.0387
26125.2 14.6499
26148.1 13.3128
26193.9 11.1752
26285.5 8.04431
26331.3 6.80071
26377.0 5.70689
26422.8 4.83359
26445.7 4.55206
26451.5 4.49077
26457.2 4.40219
26460.0 4.32055
26462.9 4.16275
26464.3 4.01649
26465.8 3.76902
26466.5 3.57958
26467.2 3.35272
26467.9 3.34879
26468.3 4.17962
26468.4 5.55488
26468.6 8.64261
26468.8 15.5512
26469.0 23.7375
26469.2 24.3525
26469.4 19.8350
26469.6 14.7674
26469.9 11.9157
26470.4 9.10131
26470.9 7.84081
26471.4 7.16435
26472.4 6.45234
26473.4 6.10574
26475.5 5.78566
26477.5 5.66070
26481.6 5.62111
26485.6 5.70792
26501.8 6.72780
26518.1 8.91097
26534.3 12.8894
26548.2 18.3470
26562.2 25.7983
26576.1 33.9998
26590.0 40.1777
26617.9 40.5683
26645.7 33.2802
26671.6 27.1828
26697.5 22.8008
26723.3 19.7079
26749.2 17.4684
26800.9 14.4953
26852.7 12.6249
26904.4 11.3348
26956.2 10.3792
27007.9 9.61571
27020.8 9.43519
27033.8 9.24086
27040.2 9.12509
27046.7 8.97061
27049.9 8.85602
27053.2 8.67493
27054.8 8.52632
27056.4 8.29065
27057.2 8.11207
27058.0 7.88291
27058.8 7.79243
27059.2 8.44191
27059.4 9.68242
27059.6 12.8282
27059.8 19.3346
27060.0 26.5881
27060.2 26.9243
27060.4 22.7789
27060.6 18.9790
27060.8 16.4737
27061.1 13.7447
27061.9 11.6373
27062.6 10.8009
27063.4 10.3619
27064.9 9.90994
27066.4 9.67655
27069.4 9.42928
27072.4 9.29257
27078.4 9.12803
27084.4 9.01846
27096.4 8.85606
27108.5 8.72446
27156.5 8.30185
27204.6 7.95625
27228.7 7.80529
27240.7 7.75175
27246.7 7.80183
27249.7 8.10627
27250.4 8.40201
27251.2 9.13491
27251.6 9.99514
27251.9 11.7761
27252.1 13.5517
27252.3 16.6544
27252.5 22.5618
27252.7 34.1272
27252.8 49.8387
27253.0 61.0051
27253.2 50.2098
27253.3 34.5819
27253.5 23.8704
27253.6 18.1975
27254.0 12.9486
27254.3 10.7416
27254.6 9.68977
27255.3 8.71637
27255.9 8.30653
27257.2 7.96347
27258.5 7.82455
27263.7 7.65393
27274.0 7.55482
27294.7 7.43062
27336.0 7.21779
27418.7 6.84757
27584.0 6.24704
27749.4 5.76357
27832.1 5.55030
27873.4 5.44918
27894.1 5.40125
27904.4 5.38473
27909.6 5.40650
27912.2 5.52881
27913.5 5.95046
27914.1 7.10572
27914.4 9.32068
27914.6 12.1591
27914.8 18.3489
27914.9 26.1860
27915.0 31.5387
27915.1 26.3460
27915.2 18.5404
27915.5 10.8047
27915.7 8.13882
27916.2 6.43227
27917.1 5.69750
27919.0 5.44611
27922.7 5.36317
27930.2 5.32442
27945.2 5.28366
27975.1 5.21360
28035.0 5.08011
28094.9 4.95110
28124.8 4.88824
28139.8 4.85934
28147.3 4.85561
28151.0 4.89694
28152.9 5.07199
28153.8 5.63093
28154.3 6.99650
28154.5 9.22998
28154.7 11.8181
28154.8 16.4995
28154.9 23.6839
28155.0 28.3720
28155.1 23.8440
28155.2 16.6982
28155.4 11.7132
28155.5 9.07981
28155.7 6.88860
28156.2 5.59477
28157.3 5.06705
28159.3 4.88996
28163.4 4.83020
28171.5 4.79844
28187.8 4.76051
28220.4 4.69278
28285.6 4.56177
28416.0 4.30766
28546.3 4.06299
28611.5 3.94531
28644.1 3.88880
28660.4 3.86537
28668.6 3.87368
28672.6 3.95639
28674.7 4.27189
28675.7 5.22098
28676.2 7.36614
28676.5 10.5565
28676.6 13.9103
28676.7 19.2104
28676.9 28.7863
28677.0 34.8586
28677.1 29.0036
28677.3 19.4807
28677.4 14.1611
28677.5 10.7757
28677.8 7.45304
28678.3 5.30630
28679.3 4.32004
28681.4 3.97413
28685.5 3.86224
28693.7 3.81792
28710.1 3.78151
28743.0 3.72418
28775.9 3.66384
28792.3 3.61670
28800.5 3.55936
28804.6 3.47387
28806.7 3.35662
28807.7 3.25343
28808.2 3.29530
28808.5 3.59052
28808.7 4.96564
28809.0 9.45482
28809.3 8.13609
28809.6 5.83808
28810.0 4.98256
28810.6 4.35282
28812.0 3.99747
28814.6 3.81486
28819.9 3.72060
28830.6 3.66554
28851.9 3.62270
28894.4 3.57967
28979.5 3.57264
29064.7 3.72159
29107.2 3.89953
29128.5 4.02889
29139.1 4.11121
29144.5 4.17908
29147.1 4.30310
29148.4 4.66155
29149.1 5.61220
29149.4 7.48946
29149.6 10.0831
29149.8 16.0544
29149.9 22.9608
29150.0 28.1439
29150.1 23.1473
29150.2 16.2826
29150.5 9.10993
29150.7 6.67984
29151.1 5.19080
29152.1 4.53588
29153.9 4.32523
29157.5 4.28964
29164.8 4.33976
29179.3 4.49163
29208.4 4.88777
29266.6 6.15322
29324.8 8.46808
29383.0 12.6709
29423.9 17.3536
29444.3 20.3100
29454.5 21.9075
29459.6 22.6942
29462.2 23.0322
29463.5 23.1489
29464.1 23.2428
29464.4 23.4939
29464.7 24.8426
29465.0 28.7804
29465.3 27.6678
29465.6 25.8729
29465.9 25.1528
29466.4 24.6644
29467.6 24.5192
29470.0 24.7460
29474.6 25.4691
29484.0 27.0565
29502.6 30.2366
29540.0 35.4087
29618.5 35.7458
29697.0 27.9458
29768.6 21.6808
29840.2 17.3757
29911.8 14.4708
29983.4 12.4448
30126.5 9.84158
30198.1 8.93751
30233.9 8.53279
30251.8 8.32063
30260.8 8.17957
30265.2 8.04758
30267.5 7.89801
30268.6 7.76992
30269.2 7.80960
30269.4 8.15516
30269.7 9.76811
30269.9 12.2550
30270.0 14.9430
30270.2 14.9934
30270.3 13.3733
30270.6 11.1467
30270.8 10.0983
30271.3 9.23819
30272.4 8.70781
30274.4 8.41432
30278.6 8.23974
30286.8 8.09360
30303.4 7.90220
30336.4 7.57155
30402.6 6.89937
30435.7 6.49169
30452.2 6.23997
30468.7 5.92750
30485.3 5.50585
30493.6 5.22532
30501.8 4.87108
30510.1 4.41097
30518.4 3.83250
30522.5 3.55531
30526.6 3.49621
30528.7 3.74421
30530.8 4.46961
30532.8 6.23591
30533.9 7.82722
30534.9 10.1604
30536.2 14.4336
30537.4 20.3533
30538.7 27.0578
30540.0 32.3660
30542.6 33.2812
30545.1 27.5523
30547.4 22.8701
30549.7 19.4954
30551.9 17.1109
30554.2 15.3917
30558.8 13.1384
30563.3 11.7563
30567.8 10.8321
30572.4 10.1730
30581.5 9.29490
30590.5 8.73288
30599.6 8.33781
30617.8 7.80731
30635.9 7.45435
30654.1 7.19240
30690.4 6.80715
30726.8 6.51568
30763.1 6.27088
30799.4 6.04766
30817.6 5.93025
30826.6 5.84977
30831.2 5.77092
30833.5 5.67793
30834.6 5.59206
30835.2 5.60352
30835.4 5.80245
30835.7 6.91429
30836.0 10.3351
30836.3 9.28286
30836.7 7.36868
30837.1 6.72993
30837.8 6.30679
30839.4 6.07067
30842.5 5.94075
30848.6 5.85314
30861.0 5.76208
30885.7 5.62267
30935.0 5.36735
31033.8 4.84847
31083.1 4.56165
31132.5 4.24017
31157.2 4.06225
31181.9 3.87273
31206.6 3.68830
31212.7 3.65975
31218.9 3.67705
31222.0 3.74654
31225.1 3.97396
31226.6 4.28145
31228.2 5.03141
31228.9 5.87316
31229.7 7.59459
31230.1 9.21987
31230.5 11.8292
31230.9 16.5233
31231.2 24.8380
31231.6 37.7569
31232.0 46.5758
31232.4 38.0638
31232.8 25.1681
31233.0 18.5410
31233.3 14.1266
31233.6 11.2769
31233.9 9.38109
31234.5 7.14361
31235.1 5.96001
31236.2 4.78654
31237.4 4.26054
31239.7 3.80187
31242.0 3.60566
31246.6 3.42654
31251.2 3.33323
31260.5 3.21391
31269.7 3.12534
31288.2 2.99004
31297.4 2.89651
31299.7 2.84049
31302.0 2.73352
31304.3 2.48957
31305.5 2.31807
31306.1 2.56746
31306.4 3.42843
31306.6 6.59279
31306.8 11.4987
31307.0 17.4045
31307.2 17.5825
31307.4 14.1212
31307.6 10.7544
31307.8 8.70811
31308.2 6.56904
31309.0 5.03353
31310.6 4.19296
31312.3 3.93800
31313.9 3.83714
31317.2 3.79841
31320.4 3.85828
31333.5 4.65784
31346.6 6.62687
31359.7 10.9113
31367.3 15.1728
31374.9 20.9714
31390.0 32.9188
31405.2 33.6480
31420.3 27.0599
31426.5 24.4379
31429.6 23.3295
31431.2 23.0580
31432.0 23.6190
31432.4 25.2583
31432.6 27.6380
31432.8 33.8894
31432.9 41.0035
31433.0 45.6762
31433.1 41.0237
31433.2 33.8262
31433.5 27.2131
31433.7 24.7067
31434.1 22.8514
31434.9 21.7902
31436.5 20.9978
31439.8 19.9481
31446.3 18.2400
31459.4 15.6499
31465.9 14.6584
31472.4 13.8297
31475.7 13.4817
31479.0 13.2193
31480.6 13.1726
31482.2 13.3260
31483.1 13.6359
31483.9 14.4440
31484.3 15.3557
31484.7 17.1461
31485.1 21.1554
31485.3 24.9376
31485.5 31.1585
31485.8 42.7542
31486.0 50.4339
31486.3 43.1401
31486.5 31.6745
31486.7 26.1640
31486.9 22.5355
31487.2 18.2599
31487.6 16.1178
31487.9 14.9172
31488.6 13.6895
31489.3 13.0989
31490.7 12.5170
31492.1 12.2131
31494.9 11.8445
31497.6 11.5819
31503.2 11.1606
31508.8 10.8056
31519.9 10.2070
31531.0 9.71320
31553.3 8.93930
31575.5 8.35846
31620.0 7.53840
31664.6 6.97945
31753.6 6.24199
31842.6 5.74967
31931.6 5.37505
32020.6 5.06657
32065.1 4.93159
32087.4 4.87046
32109.7 4.81715
32131.9 4.78114
32143.0 4.77851
32154.2 4.80054
32165.3 4.88256
32170.9 4.97733
32176.4 5.15582
32182.0 5.52928
32184.8 5.87942
32187.6 6.46734
32190.3 7.55481
32191.7 8.47527
32193.1 9.87605
32194.5 12.1369
32195.9 16.0620
32197.3 23.4707
32198.7 38.2741
32199.8 58.8545
32201.0 72.6945
32202.2 59.2003
32203.3 38.8383
32204.1 29.0269
32204.9 22.4199
32205.7 17.9771
32206.5 14.9546
32208.1 11.2092
32209.7 9.14514
32211.3 7.88748
32212.9 7.07752
32216.1 6.12490
32219.3 5.60879
32222.5 5.29668
32228.8 4.95033
32235.2 4.76708
32241.6 4.65463
32254.3 4.52003
32267.1 4.43641
32279.9 4.37410
32305.4 4.27621
32330.9 4.19334
32356.4 4.11771
32381.9 4.05482
32394.6 4.07162
32397.8 4.11865
32401.0 4.26405
32402.6 4.46165
32404.2 4.96067
32405.0 5.55229
32405.8 6.82168
32406.2 8.09755
32406.6 10.3689
32407.0 14.8130
32407.2 18.6158
32407.4 23.8592
32407.7 36.1661
32408.0 44.2507
32408.3 36.5509
32408.6 24.3616
32408.9 17.8037
32409.1 13.5659
32409.4 10.9105
32409.7 9.18413
32410.2 7.19253
32410.7 6.16304
32411.7 5.16409
32412.8 4.71882
32414.8 4.34013
32416.9 4.18436
32421.0 4.05374
32425.1 3.99636
32441.6 3.90066
32474.6 3.79369
32540.6 3.60582
32672.6 3.24064
32804.5 2.91229
32870.5 2.80281
32903.5 2.78429
32920.0 2.81120
32924.1 2.84223
32928.3 2.92871
32930.3 3.04472
32932.4 3.35161
32933.4 3.73748
32934.4 4.66517
32935.0 5.71737
32935.5 7.83602
32935.7 9.85483
32936.0 13.2284
32936.3 19.2491
32936.5 30.2172
32936.8 46.6608
32937.0 58.2622
32937.3 47.1607
32937.5 30.8219
32937.8 19.7953
32938.0 13.6937
32938.3 10.2518
32938.5 8.24248
32939.0 5.98671
32939.6 4.90112
32940.6 3.90680
32941.6 3.48893
32943.7 3.14646
32945.7 3.01384
32949.8 2.91460
32953.9 2.88166
32970.3 2.87823
32986.7 2.92745
33003.1 3.00537
33068.8 3.68111
33134.4 5.44936
33167.2 7.13248
33200.0 9.69790
33235.0 13.7600
33270.0 19.3247
33340.0 30.7858
33410.0 31.6808
33480.0 25.7029
33561.6 19.5787
33643.2 15.6655
33724.8 13.1741
33806.5 11.5030
33888.1 10.3204
33969.7 9.44824
34010.5 9.09918
34030.9 8.94588
34051.3 8.81036
34071.7 8.70340
34081.9 8.67057
34092.1 8.66712
34102.3 8.72998
34107.4 8.81802
34112.5 8.99184
34117.6 9.35942
34120.2 9.70350
34122.7 10.2774
34125.3 11.3288
34126.5 12.2160
34127.8 13.5480
34129.1 15.7030
34130.4 19.3959
34131.6 26.3995
34132.3 32.2070
34132.9 40.2706
34134.0 59.1451
34135.0 72.0074
34136.1 59.2995
34137.1 39.8433
34138.1 27.7513
34139.1 20.8837
34140.1 16.8902
34141.1 14.4573
34142.1 12.8614
34143.2 11.7777
34145.2 10.4575
34147.2 9.71189
34149.2 9.25521
34153.2 8.74375
34157.2 8.47514
34161.3 8.31385
34169.3 8.12823
34177.4 8.01979
34185.4 7.94380
34201.5 7.83569
34217.6 7.76581
34225.7 7.75119
34233.7 7.76618
34241.8 7.85298
34245.8 7.96112
34249.8 8.17039
34253.9 8.61478
34255.9 9.03156
34257.9 9.72626
34259.9 10.9967
34260.9 12.0504
34261.9 13.5981
34262.9 16.0293
34263.9 19.9814
34264.9 26.9154
34265.9 39.1493
34267.0 58.8870
34268.0 72.3054
34269.0 59.7556
34270.1 40.5766
34271.1 28.4295
34272.1 21.4386
34273.1 17.3130
34274.1 14.7623
34276.0 11.9058
34278.0 10.4500
34280.0 9.60706
34282.0 9.07876
34286.0 8.46962
34290.0 8.13848
34294.0 7.93469
34301.9 7.69622
34309.9 7.55759
34317.9 7.46250
34333.8 7.32984
34349.8 7.23121
34365.7 7.14817
34397.6 7.00496
34429.4 6.87880
34461.3 6.76965
34477.3 6.73200
34493.2 6.74472
34501.2 6.82284
34505.2 6.91786
34509.1 7.10208
34513.1 7.49742
34515.1 7.87248
34517.1 8.50470
34519.1 9.67008
34520.1 10.6529
34521.1 12.1132
34522.1 14.4417
34523.1 18.3001
34524.1 25.2451
34525.1 37.8813
34526.0 57.5181
34527.0 70.8227
34528.0 58.5074
34528.9 39.6335
34529.9 27.2573
34530.9 20.3088
34531.9 16.2413
34532.8 13.7191
34533.8 12.0517
34534.8 10.9189
34536.7 9.50757
34538.7 8.69145
34540.6 8.18032
34544.5 7.59142
34548.4 7.27201
34552.3 7.07597
34560.0 6.84990
34567.8 6.72143
34575.6 6.63597
34591.1 6.52167
34606.7 6.44079
34622.2 6.37493
34653.3 6.26372
34715.5 6.06981
34746.6 5.96516
34762.1 5.88399
34769.9 5.79069
34773.8 5.66348
34775.7 5.51955
34776.7 5.47737
34777.2 5.76186
34777.4 6.41215
34777.7 8.58871
34777.8 11.9569
34778.0 15.7057
34778.2 15.6181
34778.3 13.1004
34778.6 9.98115
34778.9 8.51476
34779.4 7.33012
34780.6 6.61832
34782.8 6.25374
34787.3 6.06904
34796.2 5.96338
34814.1 5.87875
34831.9 5.82276
34840.8 5.80286
34845.3 5.81638
34847.5 5.91160
34848.7 6.24768
34849.2 7.14466
34849.5 8.83515
34849.6 10.9346
34849.8 15.1577
34850.0 24.7951
34850.2 15.4104
34850.5 9.36639
34850.7 7.50878
34851.2 6.44063
34852.2 5.98849
34854.2 5.83078
34858.1 5.77359
34865.9 5.73923
34881.7 5.69543
34913.1 5.61792
34976.0 5.47071
35038.8 5.32425
35070.3 5.24346
35086.0 5.18751
35093.9 5.13174
35097.8 5.06078
35099.8 4.97991
35100.7 4.95080
35101.2 5.10611
35101.5 5.52106
35101.7 6.93334
35102.0 11.2341
35102.3 9.51946
35102.5 7.72186
35102.8 6.83922
35103.2 6.10664
35104.1 5.64473
35105.9 5.40537
35109.6 5.28471
35116.8 5.21469
35131.3 5.15628
35160.4 5.07855
35218.5 4.93966
35276.6 4.79433
35305.6 4.70286
35320.1 4.62372
35327.4 4.52792
35331.0 4.40239
35332.9 4.28799
35333.8 4.35548
35334.2 4.84278
35334.4 5.74168
35334.7 8.07748
35334.8 11.8513
35335.0 16.0609
35335.2 15.7357
35335.3 12.7549
35335.6 9.86741
35335.8 8.19658
35336.2 6.66695
35337.1 5.67471
35338.8 5.15067
35342.3 4.89338
35349.3 4.75927
35363.3 4.66925
35391.2 4.57311
35447.0 4.41576
35502.8 4.25191
35530.8 4.15111
35544.7 4.07043
35551.7 3.98145
35555.2 3.87565
35556.9 3.80476
35557.8 3.94436
35558.2 4.52699
35558.5 5.48152
35558.7 7.77951
35559.0 15.5489
35559.2 15.0363
35559.3 11.9725
35559.6 8.52899
35559.9 6.87675
35560.4 5.57829
35561.6 4.80843
35563.8 4.42895
35568.2 4.24247
35577.0 4.13454
35594.7 4.04084
35630.1 3.90735
35700.8 3.64465
35736.2 3.49973
35771.6 3.33837
35789.3 3.24691
35806.9 3.14007
35815.8 3.07426
35824.6 2.98986
35833.5 2.87004
35837.9 2.87339
35840.1 3.32135
35841.2 4.68591
35841.8 6.89698
35842.0 9.21468
35842.3 13.0290
35843.0 31.0928
35843.2 32.2555
35843.4 29.9401
35843.7 21.7303
35843.9 16.7640
35844.2 13.3136
35844.7 9.34355
35845.2 7.33557
35845.7 6.21492
35846.7 5.03155
35847.7 4.44835
35849.6 3.89364
35851.6 3.63287
35855.6 3.38279
35859.5 3.25742
35867.5 3.12003
35875.4 3.03510
35891.2 2.91448
35907.1 2.81928
35938.8 2.66990
35970.5 2.59881
36002.1 2.72213
36033.8 3.39737
36049.7 4.24643
36065.5 5.84535
36081.4 8.90297
36097.2 14.8084
36116.1 28.3328
36135.0 45.2265
36144.5 48.5758
36153.9 46.7007
36172.8 36.0216
36188.3 28.0363
36203.7 22.3437
36219.2 18.3647
36226.9 16.7497
36230.7 15.8943
36232.7 15.3294
36233.6 15.0094
36234.1 15.0977
36234.6 17.1447
36234.8 20.2464
36235.0 24.2425
36235.2 24.7408
36235.4 22.7330
36235.7 20.3085
36236.0 18.8539
36236.5 17.4484
36237.6 16.3654
36239.8 15.5390
36242.0 15.0692
36244.2 14.7007
36248.6 14.0860
36253.0 13.5586
36270.6 11.8912
36305.9 9.70752
36341.1 8.31646
36376.4 7.33411
36446.8 5.96612
36517.3 4.93701
36587.8 3.97949
36623.0 3.47705
36658.3 2.94663
36693.5 2.41937
36728.7 2.09596
36746.4 2.25541
36764.0 3.06640
36772.8 3.98167
36781.6 5.51891
36790.4 8.05074
36799.2 12.1237
36807.7 18.0979
36816.1 26.3707
36833.0 43.8932
36841.5 47.2255
36849.9 45.7702
36866.8 36.8717
36882.1 29.2969
36897.5 23.7807
36905.1 21.5979
36912.8 19.6336
36920.5 17.7129
36924.3 16.9567
36925.3 16.9948
36926.2 17.3868
36927.2 18.6245
36928.1 21.8577
36929.1 28.9367
36930.0 37.6126
36930.9 38.4441
36931.9 33.6017
36932.6 30.0123
36933.4 27.3263
36934.1 25.3729
36934.8 23.9291
36936.3 21.9727
36937.8 20.7205
36939.3 19.8304
36940.7 19.1618
36943.7 18.1835
36946.6 17.4721
36949.6 16.9074
36955.5 16.0222
36961.4 15.3229
36967.3 14.7376
36979.1 13.7814
37002.7 12.3775
37026.3 11.3703
37073.5 9.99641
37097.1 9.49958
37108.9 9.27699
37114.8 9.15987
37117.8 9.08129
37119.3 9.01113
37120.0 8.94677
37120.7 9.08177
37121.0 9.96114
37121.3 9.97283
37122.1 9.33103
37122.9 9.20248
37124.5 9.11076
37127.8 9.02592
37134.4 8.91143
37147.5 8.72083
37173.7 8.39415
37226.1 7.87150
37330.9 7.13279
37435.7 6.61085
37540.5 6.19439
37645.3 5.81758
37697.7 5.62358
37750.1 5.40856
37802.6 5.14590
37828.8 4.98045
37855.0 4.77544
37881.2 4.50763
37894.3 4.34030
37907.4 4.14733
37920.5 3.94168
37927.0 3.85428
37933.6 3.81355
37940.1 3.89932
37946.7 4.32533
37953.2 5.71683
37956.5 7.27906
37959.8 9.97998
37964.9 17.8549
37970.0 27.6776
37975.1 28.7925
37980.2 23.4385
37985.3 18.6460
37990.3 15.4005
37995.3 13.2434
38000.3 11.7670
38005.3 10.7087
38010.3 9.92245
38020.4 8.83147
38030.4 8.09637
38040.4 7.52061
38045.4 7.23682
38050.5 6.89444
38053.0 6.65654
38055.5 6.30488
38056.7 6.03964
38058.0 5.67682
38059.2 5.31799
38059.9 5.76007
38060.2 6.97939
38060.5 10.5637
38060.7 17.9001
38061.0 26.7228
38061.3 27.8152
38061.5 23.3059
38061.9 17.4630
38062.3 14.2542
38063.1 11.3280
38063.9 10.0348
38064.7 9.32345
38066.3 8.56349
38067.9 8.16394
38071.0 7.73233
38074.2 7.49069
38080.5 7.20181
38086.9 7.01667
38099.5 6.76529
38112.2 6.58715
38137.5 6.33252
38162.8 6.14979
38213.5 5.89031
38264.1 5.70350
38365.4 5.42278
38416.1 5.29497
38441.4 5.21644
38454.1 5.15023
38460.4 5.07208
38463.6 4.96295
38465.1 4.82720
38465.9 4.73527
38466.3 4.82797
38466.7 6.15686
38467.0 10.3004
38467.3 9.32808
38467.7 7.05030
38468.1 6.29164
38468.9 5.76407
38470.5 5.46517
38473.7 5.30471
38480.1 5.20662
38492.9 5.10387
38499.4 5.04334
38505.8 4.94740
38509.0 4.86457
38512.2 4.71996
38513.8 4.59384
38515.4 4.38817
38517.0 4.03263
38517.8 3.94957
38518.2 4.45633
38518.6 7.78503
38518.8 12.8747
38519.0 19.1402
38519.2 19.8737
38519.4 16.5431
38519.7 12.9539
38519.9 10.8194
38520.4 8.63702
38521.3 7.02324
38522.3 6.41103
38523.3 6.09569
38525.2 5.77635
38527.2 5.61507
38531.0 5.45084
38534.9 5.36540
38542.7 5.27283
38550.4 5.21923
38566.0 5.15090
38581.5 5.10181
38643.6 4.94537
38674.6 4.86095
38690.1 4.81000
38705.6 4.74676
38721.2 4.65932
38736.7 4.51499
38744.4 4.39151
38752.2 4.18229
38756.1 4.01077
38760.0 3.75515
38763.8 3.45140
38765.8 3.73621
38766.7 4.79630
38767.2 6.11167
38767.7 8.58797
38768.0 11.3647
38768.4 15.0644
38769.0 23.1817
38769.7 24.0813
38770.3 19.6251
38771.0 15.3934
38771.7 12.6732
38772.4 10.9013
38773.0 9.73367
38774.4 8.30485
38775.8 7.49273
38777.2 6.97757
38778.5 6.62454
38781.3 6.17500
38784.0 5.90201
38786.7 5.71885
38792.2 5.48835
38797.7 5.34768
38803.2 5.25197
38814.1 5.12765
38825.1 5.04757
38836.0 4.98958
38857.9 4.90639
38879.9 4.84499
38901.8 4.79442
38945.6 4.70918
39033.2 4.56245
39120.9 4.41942
39208.5 4.25945
39252.3 4.16352
39296.1 4.04581
39340.0 3.88565
39361.9 3.77513
39383.8 3.62648
39394.7 3.52905
39405.7 3.40786
39416.6 3.25136
39427.6 3.04053
39438.6 2.74045
39444.0 2.53954
39449.5 2.29392
39455.0 2.00549
39460.5 1.75858
39463.2 1.78909
39465.9 2.24215
39467.3 2.87046
39468.7 4.08824
39470.0 6.43330
39471.4 10.8692
39472.3 15.6589
39473.2 22.2367
39475.0 36.5339
39475.9 39.4621
39476.8 38.2185
39478.6 30.3611
39480.0 24.5171
39481.5 20.2079
39482.9 17.1375
39484.3 14.9220
39487.1 12.0367
39490.0 10.2986
39492.8 9.15260
39495.6 8.35094
39501.3 7.31449
39507.0 6.67629
39512.7 6.24676
39518.3 5.93776
39524.0 5.70466
39535.4 5.37523
39546.7 5.15258
39558.0 4.99038
39569.4 4.86600
39592.1 4.68451
39614.8 4.55495
39660.1 4.37238
39705.5 4.23908
39750.9 4.12791
39796.3 4.02282
39819.0 3.95967
39830.3 3.90423
39836.0 3.83590
39838.8 3.74654
39840.3 3.66695
39841.0 3.70415
39841.3 3.96679
39841.7 5.35576
39842.0 9.42858
39842.3 8.06341
39842.8 5.71332
39843.3 4.95879
39844.2 4.46176
39846.0 4.19524
39849.7 4.05874
39857.0 3.98217
39871.7 3.92351
39901.0 3.85205
39959.6 3.72918
40018.3 3.60266
40076.9 3.45992
40135.6 3.28305
40164.9 3.17027
40194.2 3.02727
40223.5 2.82870
40238.2 2.69160
40252.9 2.50946
40267.5 2.24984
40274.8 2.07204
40282.2 1.84499
40289.5 1.55249
40296.8 1.20914
40300.5 1.09044
40304.2 1.23933
40306.0 1.63803
40307.8 2.61134
40308.8 3.52718
40309.7 4.92510
40310.6 7.11153
40311.5 10.4373
40312.4 15.2062
40313.3 21.7509
40315.0 36.0123
40315.9 38.9915
40316.8 37.7324
40318.5 29.6339
40320.5 21.3839
40322.5 16.2922
40324.6 13.1437
40326.6 11.1102
40328.6 9.70736
40330.6 8.70242
40334.6 7.36454
40338.7 6.52572
40342.7 5.95403
40350.7 5.22719
40358.8 4.78170
40366.9 4.47831
40383.0 4.08165
40399.1 3.82183
40415.2 3.62698
40447.4 3.32062
40479.6 3.04226
40495.8 2.89471
40511.9 2.73455
40528.0 2.56452
40544.1 2.43303
40552.1 2.46078
40560.2 2.73910
40564.2 3.12529
40568.3 3.89553
40572.3 5.45870
40576.3 8.67772
40580.7 15.6207
40585.0 24.5720
40587.2 26.5064
40589.4 25.6492
40593.7 20.0672
40597.0 16.0984
40600.3 13.1980
40603.6 11.1512
40606.9 9.69098
40613.5 7.80065
40620.1 6.66628
40626.7 5.91574
40633.3 5.38112
40646.5 4.64441
40672.8 3.58123
40679.4 3.25935
40686.0 2.83037
40689.3 2.55494
40692.6 2.27969
40694.3 2.23606
40695.9 2.50635
40696.8 2.97917
40697.6 3.98767
40698.4 6.14219
40698.8 8.01969
40699.2 10.7570
40699.7 15.1114
40700.1 20.9353
40701.0 33.7863
40701.5 36.4238
40701.9 35.2368
40702.8 27.8234
40703.4 22.6327
40704.1 18.8045
40704.7 16.0298
40705.4 14.0011
40706.7 11.3095
40708.0 9.68045
40709.3 8.59607
40710.6 7.84004
40713.2 6.85450
40715.8 6.24145
40718.4 5.82465
40723.6 5.29194
40728.9 4.96012
40734.1 4.73032
40744.5 4.42372
