Cr-50(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
422061 0.0995675
422065 0.139102
422069 0.200792
422075 0.321464
422081 0.401006
422087 0.321112
422092 0.200522
422098 0.130230
422103 0.0885920
422113 0.0467060
422123 0.0283842
422134 0.0190097
422154 0.0102799
422175 0.00650614
422216 0.00340601
422257 0.00219759
422422 0.000923823
422751 0.000575516
423410 0.000485387
424727 0.000490771
426044 0.000580639
426703 0.000732835
427032 0.00113289
427197 0.00252341
427279 0.00740795
427300 0.0119000
427321 0.0229304
427331 0.0356683
427341 0.0630440
427346 0.0903654
427351 0.137598
427357 0.228343
427362 0.416016
427366 0.664577
427370 0.833705
427374 0.667752
427378 0.418504
427381 0.277732
427385 0.191802
427392 0.103516
427398 0.0636632
427405 0.0428920
427419 0.0232601
427432 0.0146675
427460 0.00754907
427487 0.00475350
427596 0.00181319
427814 0.00104204
428249 0.000911433
428685 0.000963533
429120 0.00105134
429286 0.00108891
429452 0.00112772
429617 0.00116723
429783 0.00120698
429949 0.00124663
430115 0.00128603
430281 0.00132537
430446 0.00136546
430778 0.00145789
431110 0.00162484
431275 0.00181625
431441 0.00227776
431524 0.00280770
431607 0.00393954
431649 0.00504851
431690 0.00698262
431731 0.0106893
431773 0.0182398
431840 0.0359047
431873 0.0295263
431906 0.0190459
431929 0.0139404
431952 0.0105146
431998 0.00662800
432044 0.00470503
432090 0.00364574
432183 0.00258999
432276 0.00211617
432462 0.00172863
432833 0.00162874
433205 0.00241990
433298 0.00320562
433391 0.00509011
433437 0.00718449
433484 0.0114289
433507 0.0153703
433530 0.0218096
433554 0.0329834
433577 0.0528085
433600 0.0831092
433624 0.100442
433670 0.0490327
433690 0.0329021
433710 0.0230838
433730 0.0169488
433749 0.0129995
433789 0.00845316
433828 0.00608742
433868 0.00472002
433907 0.00386771
433986 0.00292324
434144 0.00223318
434302 0.00212774
434460 0.00234084
434618 0.00292432
434776 0.00419317
434855 0.00531542
434934 0.00698609
435060 0.0111799
435175 0.0150533
435204 0.0153754
435232 0.0152798
435261 0.0147813
435290 0.0139602
435318 0.0129221
435347 0.0117827
435404 0.00953989
435519 0.00614394
435666 0.00377784
435812 0.00258455
435959 0.00192940
436105 0.00153920
436293 0.00123913
436481 0.00106421
436858 0.000935634
437046 0.000994980
437234 0.00129097
437422 0.00296090
437516 0.00864435
437539 0.0135476
437563 0.0246866
437575 0.0364611
437586 0.0586870
437598 0.107809
437604 0.155254
437610 0.230143
437617 0.369855
437624 0.469034
437632 0.379910
437639 0.237964
437644 0.162350
437650 0.114890
437661 0.0637240
437672 0.0398308
437683 0.0271278
437705 0.0149283
437728 0.00951592
437772 0.00498722
437816 0.00319523
437905 0.00180217
437994 0.00128230
438171 0.000895357
438349 0.000759589
438704 0.000682401
439058 0.000699876
439768 0.000935079
440123 0.00121922
440478 0.00175494
440697 0.00233257
440915 0.00328811
441134 0.00500965
441352 0.00824533
441353 0.00826429
441357 0.00833469
441360 0.00840353
441368 0.00854218
441382 0.00882470
441411 0.00939735
441469 0.0105117
441585 0.0119427
441817 0.00997017
441930 0.0102873
441958 0.0114485
441986 0.0138575
442014 0.0189570
442042 0.0299811
442086 0.0558052
442108 0.0463021
442130 0.0305403
442154 0.0195950
442178 0.0136463
442201 0.0102753
442225 0.00821591
442282 0.00562677
442381 0.00383536
442480 0.00306260
442677 0.00254216
442776 0.00267399
442874 0.00328827
442924 0.00398079
442973 0.00521883
443022 0.00753444
443072 0.0118591
443128 0.0197665
443156 0.0256423
443170 0.0308680
443184 0.0399287
443192 0.0484506
443207 0.0697672
443222 0.0816784
443253 0.0415543
443263 0.0306189
443274 0.0233013
443295 0.0147822
443317 0.0102677
443339 0.00767285
443383 0.00493097
443427 0.00356244
443470 0.00277029
443558 0.00191684
443645 0.00148173
443821 0.00106149
443996 0.000877089
444171 0.000809909
444346 0.000877011
444433 0.00103000
444521 0.00145284
444608 0.00316207
444652 0.00689051
444674 0.0123422
444685 0.0175060
444696 0.0253516
444711 0.0383866
444719 0.0405145
444726 0.0371625
444742 0.0238862
444757 0.0143629
444776 0.00845037
444796 0.00568529
444815 0.00425999
444834 0.00349338
444872 0.00290467
444910 0.00305870
444949 0.00401629
444987 0.00681002
445006 0.0101511
445025 0.0172897
445035 0.0242997
445044 0.0363561
445054 0.0594217
445063 0.105217
445071 0.168206
445079 0.211761
445087 0.171016
445095 0.107390
445103 0.0674408
445110 0.0447775
445118 0.0312725
445125 0.0230159
445140 0.0138595
445155 0.00929671
445185 0.00508725
445215 0.00328228
445276 0.00179713
445336 0.00120865
445456 0.000740875
445577 0.000555259
445818 0.000399977
446059 0.000331222
446540 0.000264082
447022 0.000228625
447986 0.000189891
448949 0.000170408
450876 0.000173027
451358 0.000195266
451840 0.000262339
452080 0.000354751
452201 0.000445310
452321 0.000606568
452442 0.000937217
452502 0.00125053
452562 0.00178982
452622 0.00283552
452683 0.00527373
452713 0.00790785
452743 0.0130675
452773 0.0247494
452803 0.0539906
452813 0.0690361
452823 0.0830502
452833 0.0897386
452842 0.0847883
452862 0.0562416
452882 0.0334348
452902 0.0202699
452923 0.0132541
452964 0.00680653
453006 0.00411808
453047 0.00276887
453130 0.00152630
453212 0.000992748
453377 0.000555968
453543 0.000386509
453708 0.000304129
453873 0.000258558
454204 0.000213993
454865 0.000189642
455526 0.000196395
456848 0.000304728
457178 0.000392379
457509 0.000583565
457674 0.000787281
457839 0.00120857
457922 0.00162548
458004 0.00239260
458046 0.00304601
458087 0.00404680
458128 0.00565592
458169 0.00831641
458264 0.0187615
458297 0.0243486
458313 0.0310068
458330 0.0445034
458359 0.0792697
458360 0.0793019
458361 0.0789887
458363 0.0781012
458367 0.0748835
458375 0.0643043
458389 0.0417927
458405 0.0270142
458420 0.0186527
458435 0.0137597
458450 0.0107137
458480 0.00732023
458510 0.00560271
458570 0.00408184
458631 0.00362275
458691 0.00369057
458751 0.00416720
458812 0.00508970
458872 0.00657263
458965 0.00995092
459057 0.0122140
459150 0.00981991
459243 0.00625122
459327 0.00412591
459411 0.00286415
459495 0.00210118
459579 0.00161769
459748 0.00107379
459916 0.000796199
460252 0.000542002
460589 0.000440465
461261 0.000386351
461934 0.000415578
462607 0.000505321
463280 0.000678274
463952 0.00100097
464289 0.00125601
464457 0.00141496
464625 0.00159648
464782 0.00178541
464939 0.00198886
465096 0.00219819
465253 0.00239915
465410 0.00257230
465567 0.00269597
465881 0.00273201
466509 0.00212618
467136 0.00150478
467491 0.00135523
467846 0.00148090
468024 0.00181007
468113 0.00215129
468201 0.00275136
468290 0.00391626
468335 0.00494453
468379 0.00657554
468423 0.00936788
468468 0.0146740
468490 0.0192571
468512 0.0262955
468534 0.0375657
468556 0.0559363
468609 0.122880
468623 0.121375
468636 0.106858
468662 0.0684117
468684 0.0459994
468705 0.0319556
468726 0.0231166
468747 0.0174250
468790 0.0109001
468832 0.00752466
468875 0.00558010
468917 0.00436768
469002 0.00301214
469172 0.00195414
469342 0.00166004
469512 0.00175314
469597 0.00197458
469682 0.00241119
469767 0.00329083
469810 0.00407257
469852 0.00530948
469895 0.00740968
469937 0.0113330
469958 0.0146609
469980 0.0196265
470001 0.0272823
470022 0.0391223
470050 0.0620200
470078 0.0771950
470106 0.0619134
470134 0.0390544
470152 0.0290636
470169 0.0220496
470204 0.0136796
470238 0.00930143
470273 0.00680872
470307 0.00527132
470342 0.00426987
470411 0.00310782
470480 0.00250430
470549 0.00217491
470688 0.00192605
470826 0.00200503
470964 0.00244251
471033 0.00295094
471103 0.00406373
471137 0.00528721
471172 0.00793087
471189 0.0106636
471206 0.0158422
471224 0.0271888
471232 0.0380191
471241 0.0551816
471252 0.0857881
471262 0.101238
471284 0.0492140
471296 0.0298174
471309 0.0199294
471321 0.0146032
471333 0.0115166
471358 0.00839110
471383 0.00702862
471433 0.00616579
471482 0.00624189
471647 0.00851385
471812 0.0101736
471977 0.00808869
472141 0.00518351
472296 0.00341520
472451 0.00238842
472606 0.00177847
472761 0.00139803
473071 0.000979448
473381 0.000776024
474001 0.000619666
474621 0.000611997
475240 0.000704102
475860 0.000924546
476480 0.00138548
476790 0.00178668
476945 0.00205662
477100 0.00238938
477278 0.00287424
477367 0.00317118
477456 0.00351565
477544 0.00392180
477633 0.00440831
477811 0.00572642
478172 0.00878165
478231 0.00861917
478382 0.00720353
478532 0.00558372
478740 0.00404444
478947 0.00313275
479155 0.00259902
479362 0.00238478
479497 0.00251974
479631 0.00328089
479699 0.00440699
479766 0.00733786
479800 0.0108464
479833 0.0186071
479850 0.0265579
479867 0.0409983
479875 0.0529174
479884 0.0703522
479892 0.0963896
479901 0.135036
479913 0.213450
479925 0.257469
479949 0.124058
479957 0.0920222
479964 0.0696031
479979 0.0427787
479994 0.0286428
480009 0.0205063
480039 0.0121291
480069 0.00817246
480129 0.00469820
480189 0.00326230
480309 0.00212264
480429 0.00172360
480549 0.00162621
480669 0.00182136
480729 0.00213641
480789 0.00282911
480819 0.00349499
480849 0.00463190
480879 0.00675387
480909 0.0110531
480957 0.0236557
480969 0.0239742
480981 0.0217785
481005 0.0151657
481026 0.0111499
481046 0.00906556
481067 0.00832733
481088 0.00864907
481109 0.0101349
481130 0.0133894
481150 0.0199449
481171 0.0327324
481190 0.0500869
481199 0.0563765
481209 0.0565996
481227 0.0416146
481246 0.0258167
481263 0.0170656
481280 0.0119342
481297 0.00879901
481314 0.00678462
481348 0.00447181
481382 0.00325430
481415 0.00253608
481449 0.00207589
481517 0.00153795
481652 0.00106380
481787 0.000861460
482058 0.000697304
482328 0.000654732
482599 0.000689866
482869 0.000842803
483004 0.00101392
483140 0.00133083
483275 0.00199538
483342 0.00265135
483410 0.00395382
483469 0.00759945
483499 0.0162693
483513 0.0343173
483521 0.0604506
483524 0.0856700
483528 0.124358
483537 0.225675
483546 0.106894
483552 0.0623019
483558 0.0402975
483569 0.0220746
483580 0.0152252
483591 0.0121472
483627 0.00933799
483663 0.00980936
483699 0.0129665
483717 0.0168357
483735 0.0235125
483744 0.0278601
483753 0.0313569
483763 0.0322602
483772 0.0298959
483789 0.0218223
483806 0.0151549
483824 0.0108032
483841 0.00820484
483877 0.00545938
483936 0.00347765
483995 0.00253860
484114 0.00163552
484232 0.00121745
484351 0.000994210
484587 0.000798204
484824 0.000764829
485061 0.000860641
485298 0.00122328
485416 0.00171724
485535 0.00300450
485594 0.00460546
485653 0.00843705
485683 0.0127296
485712 0.0215912
485727 0.0299383
485742 0.0439182
485757 0.0689387
485772 0.115207
485786 0.183173
485799 0.222723
485827 0.108037
485842 0.0660936
485856 0.0429783
485870 0.0297646
485884 0.0217705
485913 0.0130508
485942 0.00876545
485999 0.00488366
486056 0.00325494
486170 0.00196691
486284 0.00150772
486741 0.00133423
487197 0.00206827
487426 0.00288286
487540 0.00348385
487654 0.00426030
487746 0.00503255
487837 0.00594657
487929 0.00700187
488021 0.00822093
488113 0.0103372
488159 0.0144075
488182 0.0220895
488194 0.0323601
488205 0.0575267
488211 0.0871434
488225 0.159727
488238 0.0809465
488239 0.0765683
488242 0.0642394
488244 0.0548051
488250 0.0413101
488260 0.0267561
488270 0.0197458
488281 0.0159702
488302 0.0121855
488323 0.0103875
488406 0.00764055
488573 0.00534340
488824 0.00333738
489019 0.00243357
489214 0.00186876
489408 0.00152146
489603 0.00133468
489798 0.00131694
489993 0.00163762
490090 0.00216447
490188 0.00354019
490236 0.00515259
490285 0.00861362
490309 0.0120103
490334 0.0179155
490358 0.0292060
490370 0.0386444
490382 0.0519338
490402 0.0828595
490422 0.103467
490442 0.0829092
490462 0.0520889
490477 0.0364253
490492 0.0262524
490506 0.0195400
490521 0.0150521
490550 0.00966898
490579 0.00675250
490638 0.00390203
490697 0.00261495
490814 0.00151172
490931 0.00105927
491165 0.000687134
491399 0.000533220
491868 0.000402715
492337 0.000353914
493274 0.000391201
493742 0.000610490
493977 0.00114598
494035 0.00153470
494094 0.00233674
494123 0.00313105
494152 0.00458853
494182 0.00769592
494196 0.0106475
494211 0.0153914
494246 0.0304871
494263 0.0257263
494281 0.0173323
494300 0.0115083
494320 0.00881457
494339 0.00788584
494359 0.00815946
494378 0.00968357
494398 0.0131575
494417 0.0207553
494427 0.0275926
494436 0.0378655
494450 0.0593956
494464 0.0742010
494478 0.0603199
494492 0.0387774
494502 0.0281020
494512 0.0210574
494532 0.0133812
494552 0.00994026
494571 0.00850180
494591 0.00831244
494611 0.00928226
494631 0.0118224
494651 0.0167821
494671 0.0243101
494691 0.0268983
494712 0.0201815
494732 0.0132756
494749 0.00971611
494766 0.00758264
494800 0.00556388
494834 0.00499928
494868 0.00527851
494902 0.00641202
494936 0.00891038
494970 0.0143210
494987 0.0192689
495004 0.0267802
495052 0.0636310
495062 0.0756775
495072 0.100058
495081 0.133263
495089 0.148790
495101 0.0967550
495105 0.0767897
495111 0.0572985
495117 0.0443215
495129 0.0288849
495141 0.0205825
495153 0.0156023
495176 0.0100125
495200 0.00707190
495224 0.00530999
495248 0.00417341
495295 0.00283080
495343 0.00209324
495390 0.00164505
495485 0.00114850
495580 0.000894620
495675 0.000750293
495864 0.000614222
496054 0.000590524
496244 0.000699440
496433 0.00144600
496528 0.00425793
496576 0.0137847
496599 0.0412930
496611 0.102174
496617 0.192505
496620 0.284034
496623 0.431290
496627 0.689695
496630 0.844937
496633 0.668304
496637 0.414542
496640 0.252447
496644 0.161827
496651 0.0804534
496665 0.0310161
496694 0.0100851
496751 0.00314424
496864 0.00114436
497091 0.000625261
497546 0.000574778
498000 0.000842188
498114 0.00104342
498228 0.00144256
498284 0.00180869
498341 0.00241007
498398 0.00346228
498455 0.00535076
498511 0.00813695
498566 0.00958953
498622 0.00747813
498678 0.00487148
498714 0.00371172
498751 0.00292685
498824 0.00202315
498898 0.00157228
498971 0.00132886
499117 0.00110923
499264 0.00104023
499557 0.00106388
499850 0.00117904
500059 0.00129111
500268 0.00141851
500476 0.00155248
500685 0.00168121
500894 0.00179019
501103 0.00186376
501520 0.00186223
502355 0.00139197
503190 0.000890410
503825 0.000644355
504459 0.000487750
505729 0.000328924
506363 0.000300861
506998 0.000319474
507315 0.000373511
507474 0.000430661
507632 0.000532740
507791 0.000734645
507870 0.000915981
507950 0.00120865
508029 0.00172264
508108 0.00273281
508148 0.00363640
508188 0.00506323
508227 0.00743365
508267 0.0114141
508311 0.0181303
508355 0.0224808
508400 0.0179179
508444 0.0112615
508485 0.00718489
508527 0.00482831
508569 0.00343432
508610 0.00256596
508694 0.00160577
508777 0.00112310
508861 0.000848710
508944 0.000678936
509111 0.000489547
509277 0.000392578
509444 0.000337266
509778 0.000282436
510444 0.000257789
511111 0.000284844
511778 0.000366560
512112 0.000443253
512445 0.000564600
512779 0.000766396
513112 0.00112579
513779 0.00320125
513849 0.00361040
513920 0.00404899
513990 0.00449724
514060 0.00492032
514130 0.00527561
514201 0.00551736
514341 0.00557266
514540 0.00531710
514639 0.00722510
514688 0.0147136
514713 0.0336344
514726 0.0663920
514732 0.103742
514738 0.174424
514744 0.277274
514749 0.341146
514755 0.271611
514761 0.169921
514770 0.0825898
514778 0.0467931
514796 0.0212594
514832 0.00886829
514903 0.00417401
515091 0.00210084
515278 0.00146076
515653 0.000868850
516029 0.000593160
516404 0.000446400
516779 0.000369530
517154 0.000357179
517529 0.000572442
517717 0.00152906
517811 0.00500240
517858 0.0161604
517869 0.0253623
517881 0.0452587
517893 0.100093
517899 0.169614
517904 0.315329
517909 0.504200
517913 0.624148
517918 0.496483
517922 0.309296
517928 0.171722
517934 0.103628
517945 0.0480232
517956 0.0272386
517967 0.0174730
517989 0.00893013
518011 0.00545090
518100 0.00164222
518278 0.000559821
518634 0.000259718
518989 0.000194218
519345 0.000166816
520056 0.000143927
520767 0.000139430
521479 0.000151489
522190 0.000200378
522546 0.000267093
522723 0.000329636
522901 0.000435287
523079 0.000634099
523168 0.000806278
523257 0.00107530
523346 0.00152693
523435 0.00235976
523479 0.00305677
523524 0.00408754
523568 0.00565870
523612 0.00804154
523674 0.0127654
523735 0.0157219
523796 0.0124379
523857 0.00779710
523929 0.00449575
524001 0.00281906
524073 0.00191999
524145 0.00139789
524216 0.00107290
524288 0.000859072
524432 0.000607880
524575 0.000475882
524719 0.000402976
525006 0.000349522
525293 0.000383032
525581 0.000557437
525724 0.000788685
525868 0.00133630
525940 0.00194134
526011 0.00319076
526047 0.00438816
526083 0.00646293
526119 0.0104294
526137 0.0137719
526155 0.0185802
526183 0.0291269
526210 0.0363058
526238 0.0299930
526266 0.0205326
526296 0.0147235
526321 0.0128217
526346 0.0123953
526395 0.0125538
526494 0.00645944
526536 0.00443496
526578 0.00317203
526620 0.00237042
526661 0.00184325
526745 0.00122063
526828 0.000883827
526912 0.000681750
526995 0.000551148
527162 0.000398672
527329 0.000317263
527496 0.000270206
527830 0.000227454
528164 0.000227883
528498 0.000292136
528832 0.000695490
528999 0.00220758
529083 0.00734206
529104 0.0118433
529124 0.0221817
529135 0.0333771
529145 0.0550145
529156 0.104131
529161 0.153197
529166 0.236405
529172 0.376372
529178 0.468612
529184 0.371255
529190 0.232417
529195 0.155603
529200 0.108597
529209 0.0593961
529219 0.0365989
529229 0.0247343
529248 0.0133576
529267 0.00836346
529306 0.00417866
529344 0.00253174
529498 0.000784802
529806 0.000308544
530423 0.000199183
531039 0.000233173
531348 0.000347695
531502 0.000575030
531579 0.00107201
531617 0.00252015
531637 0.00740945
531646 0.0229498
531651 0.0640469
531653 0.143437
531656 0.487794
531658 0.968512
531659 0.482850
531662 0.109161
531666 0.0446536
531672 0.0153036
531684 0.00515545
531709 0.00236382
531759 0.00226133
531809 0.00371792
531834 0.00530715
531859 0.00801856
531915 0.0170909
531929 0.0167323
531942 0.0146500
531970 0.00937737
531995 0.00613662
532019 0.00418378
532043 0.00300240
532068 0.00225713
532117 0.00142537
532165 0.00100501
532263 0.000617694
532360 0.000453456
532555 0.000324427
532750 0.000281070
533531 0.000291685
533921 0.000348956
534311 0.000468644
534506 0.000586013
534701 0.000805599
534799 0.000999700
534896 0.00131078
534994 0.00184585
535091 0.00280837
535279 0.00542242
535373 0.00457978
535467 0.00309438
535544 0.00226142
535622 0.00175547
535776 0.00126896
535931 0.00109739
536085 0.00106062
536394 0.00118650
536549 0.00132058
536703 0.00149954
536819 0.00166404
536934 0.00185484
537050 0.00207055
537166 0.00230620
537281 0.00255170
537397 0.00278936
537628 0.00314247
537859 0.00317713
538091 0.00286968
538553 0.00191605
539048 0.00119876
539544 0.000846890
539791 0.000782001
540039 0.000843417
540163 0.00100145
540287 0.00145240
540349 0.00200296
540410 0.00322555
540441 0.00446500
540472 0.00669961
540503 0.0111974
540519 0.0151451
540534 0.0209263
540557 0.0331478
540580 0.0407177
540603 0.0321561
540626 0.0201886
540653 0.0116777
540680 0.00736421
540707 0.00504179
540733 0.00368628
540787 0.00227286
540841 0.00159681
540948 0.000994853
541055 0.000741458
541270 0.000533194
541484 0.000453251
541913 0.000429337
542127 0.000515647
542235 0.000747347
542288 0.00145236
542315 0.00371542
542328 0.0101576
542335 0.0243225
542342 0.109057
542345 0.248467
542349 0.142263
542352 0.0617167
542355 0.0318050
542361 0.0127542
542374 0.00450362
542399 0.00178109
542448 0.00110067
542547 0.00139833
542597 0.00199081
542646 0.00339240
542671 0.00489069
542696 0.00778738
542721 0.0142892
542733 0.0207222
542746 0.0312480
542774 0.0642470
542789 0.0528806
542803 0.0334848
542820 0.0192232
542836 0.0119392
542853 0.00804316
542870 0.00578741
542903 0.00346254
542936 0.00237404
543003 0.00144137
543070 0.00109887
543137 0.000988301
543203 0.00103992
543270 0.00139626
543304 0.00225004
543320 0.00469286
543329 0.0117260
543333 0.0289573
543337 0.176575
543339 0.503562
543340 0.349420
543344 0.0439515
543348 0.0158463
543356 0.00598993
543371 0.00332645
543402 0.00345424
543433 0.00514017
543449 0.00669865
543464 0.00903568
543511 0.0198989
543523 0.0199393
543535 0.0177793
543558 0.0115543
543583 0.00702574
543607 0.00454627
543631 0.00316651
543656 0.00234789
543705 0.00148490
543753 0.00106989
543851 0.000699222
543948 0.000544494
544143 0.000421681
544338 0.000379029
544729 0.000365227
545119 0.000394866
545509 0.000464713
545899 0.000603634
546289 0.000906167
546484 0.00120492
546679 0.00174161
546786 0.00225531
546894 0.00314063
546948 0.00388853
547001 0.00508222
547055 0.00720029
547109 0.0113107
547197 0.0225355
547213 0.0226593
547250 0.0188384
547286 0.0135604
547344 0.00817395
547401 0.00556938
547459 0.00421400
547516 0.00342332
547631 0.00257606
547746 0.00217894
547895 0.00203741
548044 0.00232242
548119 0.00272495
548193 0.00345314
548268 0.00476511
548342 0.00708790
548420 0.0106404
548498 0.0122533
548576 0.00935347
548655 0.00599058
548714 0.00432536
548772 0.00325080
548890 0.00207079
549008 0.00149649
549126 0.00118166
549362 0.000871387
549597 0.000734614
550069 0.000638412
550540 0.000632878
551240 0.000694807
551940 0.000802907
552640 0.000929821
553340 0.00103753
554745 0.00106050
555448 0.00100937
556150 0.00105322
556324 0.00114595
556498 0.00141531
556672 0.00276633
556759 0.00734552
556781 0.0113803
556803 0.0207105
556814 0.0308286
556825 0.0507760
556835 0.0970478
556841 0.143776
556846 0.222526
556852 0.355226
556858 0.442826
556864 0.353767
556870 0.221392
556877 0.126720
556884 0.0784431
556898 0.0374136
556912 0.0217446
556926 0.0143421
556954 0.00779208
556982 0.00509044
557094 0.00213625
557317 0.00135015
557540 0.00127004
557764 0.00133658
558210 0.00179162
558434 0.00238462
558545 0.00296800
558657 0.00400046
558801 0.00611134
558854 0.00654773
558953 0.00587121
559051 0.00460954
559175 0.00367258
559298 0.00325853
559422 0.00306104
559545 0.00293688
559792 0.00269883
560039 0.00239381
560658 0.00160965
560968 0.00135555
561277 0.00126310
561414 0.00132055
561551 0.00152236
561688 0.00208523
561757 0.00268378
561826 0.00368822
561905 0.00538239
561984 0.00626891
562142 0.00327961
562226 0.00218616
562311 0.00158881
562395 0.00124419
562480 0.00103034
562649 0.000787434
562818 0.000656189
563156 0.000518383
563494 0.000448925
563832 0.000416666
564171 0.000433182
564509 0.000679463
564678 0.00166729
564762 0.00499926
564805 0.0144382
564826 0.0344240
564836 0.0632631
564842 0.0910213
564847 0.135173
564853 0.216025
564860 0.268449
564866 0.214049
564873 0.133631
564880 0.0786964
564887 0.0495462
564902 0.0239713
564930 0.00910709
564988 0.00302927
565103 0.00104831
565333 0.000476045
565793 0.000319959
566253 0.000322004
566483 0.000436158
566598 0.000830528
566656 0.00209211
566685 0.00558834
566699 0.0128907
566706 0.0231888
566713 0.0479524
566722 0.0949826
566727 0.0755993
566732 0.0474324
566740 0.0199426
566749 0.0103325
566767 0.00429276
566802 0.00171864
566872 0.00108838
566942 0.00217006
566977 0.00630731
566995 0.0176872
567004 0.0408943
567008 0.0725235
567012 0.145699
567018 0.289552
567021 0.229706
567024 0.144413
567029 0.0679459
567034 0.0375157
567043 0.0158047
567062 0.00552452
567100 0.00183531
567176 0.000719309
567327 0.000410295
567630 0.000361137
567933 0.000469115
568084 0.000696761
568160 0.00118579
568198 0.00251853
568217 0.00647285
568226 0.0168454
568231 0.0366053
568235 0.120444
568239 0.245425
568242 0.125844
568247 0.0378609
568252 0.0174020
568261 0.00696633
568280 0.00329395
568318 0.00330099
568355 0.00890822
568374 0.0280770
568384 0.0818743
568388 0.195437
568391 0.363729
568393 0.794819
568396 1.65022
568399 0.856862
568402 0.344415
568404 0.175373
568410 0.0680262
568421 0.0222983
568443 0.00718699
568487 0.00307554
568575 0.00317393
568619 0.00466571
568662 0.00859340
568684 0.0131956
568706 0.0231126
568717 0.0328890
568728 0.0501123
568739 0.0833528
568745 0.111453
568750 0.151193
568759 0.240909
568768 0.299061
568777 0.237454
568785 0.148499
568792 0.101009
568799 0.0707764
568813 0.0391321
568827 0.0244590
568841 0.0166876
568869 0.00925357
568897 0.00598015
568952 0.00330878
569008 0.00238713
569119 0.00276173
569175 0.00606508
569203 0.0141674
569217 0.0280702
569224 0.0442319
569230 0.0753182
569243 0.147394
569249 0.118799
569255 0.0776106
569262 0.0491542
569269 0.0374501
569276 0.0356788
569283 0.0425917
569297 0.0696808
569304 0.0569245
569311 0.0370593
569319 0.0222845
569327 0.0146294
569344 0.00780456
569376 0.00359091
569409 0.00222594
569441 0.00160034
569506 0.00104365
569572 0.000808286
569702 0.000631856
569832 0.000614604
570093 0.00114318
570223 0.00319516
570255 0.00500523
570288 0.00917134
570304 0.0136427
570320 0.0223490
570337 0.0421076
570345 0.0616659
570353 0.0939358
570362 0.150079
570372 0.186433
570381 0.148076
570391 0.0923755
570403 0.0488772
570416 0.0287295
570441 0.0129899
570466 0.00734158
570491 0.00474163
570541 0.00250641
570591 0.00160054
570792 0.000616378
571194 0.000336893
571997 0.000270034
573604 0.000305670
574407 0.000356923
575210 0.000444385
575612 0.000513959
576014 0.000617152
576415 0.000783357
576616 0.000907318
576817 0.00107330
577040 0.00132381
577312 0.00175748
577447 0.00208602
577583 0.00273694
577640 0.00334406
577698 0.00457265
577726 0.00572543
577755 0.00765226
577784 0.0110985
577812 0.0174772
577866 0.0337318
577893 0.0275206
577920 0.0178100
577947 0.0115025
577974 0.00797237
578000 0.00592900
578027 0.00467257
578081 0.00328837
578134 0.00258514
578242 0.00190608
578349 0.00158256
578569 0.00126489
578789 0.00111870
579228 0.00103154
579448 0.00106938
579668 0.00121776
579887 0.00177897
579942 0.00213621
579997 0.00272430
580052 0.00373716
580080 0.00449378
580107 0.00544855
580168 0.00780988
580199 0.00829029
580229 0.00781846
580290 0.00546231
580351 0.00361029
580425 0.00243449
580498 0.00185777
580646 0.00137130
580940 0.00113585
581362 0.00133340
581572 0.00198436
581625 0.00238142
581678 0.00302022
581730 0.00409243
581783 0.00585638
581844 0.00837569
581875 0.00887495
581905 0.00838222
581967 0.00611049
582028 0.00454602
582097 0.00396055
582165 0.00430075
582234 0.00573863
582302 0.00917481
582411 0.0167895
582465 0.0134516
582520 0.00869714
582556 0.00649324
582592 0.00498647
582664 0.00323747
582736 0.00234134
582809 0.00183163
582953 0.00130543
583097 0.00105027
583386 0.000810799
583675 0.000698115
584253 0.000589876
584830 0.000547477
585534 0.000592887
585710 0.000655222
585886 0.000804864
586062 0.00137997
586150 0.00304599
586194 0.00820728
586216 0.0228204
586227 0.0544740
586233 0.100052
586238 0.207817
586243 0.326167
586248 0.257711
586253 0.137781
586258 0.0766268
586269 0.0280942
586280 0.0148753
586303 0.00726978
586348 0.00507344
586393 0.00788362
586416 0.0156540
586427 0.0362132
586433 0.0876543
586436 0.179785
586439 0.498321
586440 0.795331
586442 0.678245
586445 0.213783
586472 0.0285799
586510 0.0462892
586530 0.0363830
586549 0.0229410
586571 0.0134412
586593 0.00858199
586616 0.00595339
586638 0.00441789
586682 0.00280327
586727 0.00202836
586816 0.00134413
586905 0.00106949
587083 0.000885812
587261 0.000882382
587439 0.000995625
587617 0.00131323
587706 0.00167537
587795 0.00247368
587840 0.00334320
587884 0.00522505
587907 0.00721552
587929 0.0111840
587951 0.0211081
587973 0.0518275
587985 0.0780136
587996 0.0794919
588007 0.0544494
588018 0.0349426
588033 0.0223534
588048 0.0175181
588078 0.0172223
588108 0.0262553
588123 0.0367441
588138 0.0544690
588172 0.101551
588189 0.0787149
588206 0.0493864
588220 0.0339081
588234 0.0242337
588261 0.0139423
588288 0.00913734
588316 0.00658299
588370 0.00412018
588425 0.00304200
588534 0.00221624
588643 0.00203753
588861 0.00293129
588970 0.00629885
589024 0.0160622
589052 0.0396481
589065 0.0851500
589072 0.155647
589075 0.238245
589079 0.413805
589082 0.718250
589084 0.792783
589088 0.503738
589094 0.309177
589099 0.254483
589108 0.173371
589116 0.105903
589130 0.0530312
589143 0.0309021
589156 0.0203459
589170 0.0146600
589196 0.00905561
589223 0.00655596
