Ti-49(n,tot) ENDF/B-VII.1
170735 13.6583
170900 10.1252
171075 8.17185
171250 7.47796
171600 7.85159
172300 9.86990
172733 9.91062
173165 8.81756
174030 5.61372
174670 4.00008
174990 3.84792
175310 4.57015
175533 5.90916
175755 8.15071
176200 14.0058
176423 15.6280
176645 15.6245
177090 13.0233
177473 10.5172
177855 8.53176
178620 5.87836
179385 4.24539
180150 3.15277
180915 2.41688
181680 2.02721
182445 2.16176
182828 2.56636
183210 3.32946
183880 5.87065
184550 9.63976
184700 10.4808
185200 13.2447
185700 16.3619
185800 16.9327
186190 18.3998
187050 18.6777
187700 18.9926
188700 17.7616
189700 14.4007
190423 12.0784
191145 10.1631
192590 7.33291
193313 6.27156
194035 5.42357
194758 4.91411
195480 5.19551
195860 6.00711
196240 7.53690
197000 12.1977
197760 14.4086
198520 13.1767
199097 11.7499
199674 10.4781
200828 8.56628
201981 7.23035
203135 6.19976
204289 5.30920
205443 4.43950
206019 3.98024
206596 3.50531
207173 3.11331
207462 3.09242
207750 3.44647
207938 4.08251
208125 5.21432
208500 8.63416
208875 10.3812
209250 9.66232
209603 8.52337
209955 7.54915
210308 6.78211
210660 6.17051
211365 5.23281
212070 4.49765
212775 3.85730
213480 3.28540
214185 2.89636
214538 2.92056
214890 3.31395
215168 4.09748
215445 5.50352
216000 9.79317
216555 12.0895
217110 11.3071
217508 10.2639
217905 9.29640
218700 7.79959
219495 6.73665
220290 5.91461
221085 5.21522
221880 4.57977
222675 4.05689
223073 3.96143
223470 4.21831
223728 4.77099
223985 5.80539
224500 9.08232
225015 10.9283
225530 10.4027
225919 9.59725
226308 8.85353
226697 8.23519
227086 7.73064
227864 6.96791
228643 6.41446
230199 5.62576
231755 5.02590
233311 4.47269
234089 4.18185
234868 3.86399
235646 3.50604
236424 3.10923
236813 2.91639
237202 2.77233
237591 2.77942
237980 3.18492
238235 3.89727
238490 5.16991
239000 9.12390
239510 11.4379
240020 10.9694
240560 9.77624
241100 8.77416
241100 4.42885
250000 4.34477
300000 3.95954
350000 3.68321
400000 3.48127
450000 3.33291
500000 3.22469
550000 3.14741
600000 3.09452
650000 3.06113
700000 3.04350
750000 3.03868
800000 3.04428
850000 3.05832
900000 3.07915
950000 3.10535
1.00000E+06 3.13572
1.10000E+06 3.20495
1.20000E+06 3.28014
1.24803E+06 3.31675
1.30000E+06 3.35637
1.40000E+06 3.43017
1.41027E+06 3.43726
1.41028E+06 3.43726
1.41030E+06 3.43728
1.50000E+06 3.49922
1.57388E+06 3.54567
1.60000E+06 3.56209
1.61868E+06 3.57254
1.61868E+06 3.57254
1.61870E+06 3.57255
1.65634E+06 3.59361
1.65634E+06 3.59361
1.70000E+06 3.61804
1.75000E+06 3.64245
1.75902E+06 3.64685
1.79830E+06 3.66603
1.79831E+06 3.66604
1.79831E+06 3.66604
1.80000E+06 3.66686
1.90000E+06 3.70863
2.00000E+06 3.74371
2.25000E+06 3.79015
2.30790E+06 3.80090
2.50000E+06 3.83658
2.52233E+06 3.83664
2.55600E+06 3.83674
2.55601E+06 3.83674
2.55601E+06 3.83674
2.55744E+06 3.83674
2.56530E+06 3.83677
2.56928E+06 3.83678
2.71920E+06 3.83720
2.71920E+06 3.83720
2.75000E+06 3.83729
2.77615E+06 3.83737
2.77615E+06 3.83730
2.77707E+06 3.83737
2.77707E+06 3.83737
2.77738E+06 3.83737
3.00000E+06 3.83800
3.24040E+06 3.81616
3.32720E+06 3.80827
3.50000E+06 3.79257
3.50070E+06 3.79248
3.86500E+06 3.74252
4.00000E+06 3.72401
4.50000E+06 3.64409
5.00000E+06 3.55881
5.50000E+06 3.47133
6.00000E+06 3.38321
6.50000E+06 3.29499
7.00000E+06 3.20669
7.50000E+06 3.11842
8.00000E+06 3.03065
8.31120E+06 2.97694
8.50000E+06 2.94415
9.00000E+06 2.86086
9.31499E+06 2.80968
9.50000E+06 2.78018
1.00000E+07 2.70766
1.03856E+07 2.65365
1.05000E+07 2.63805
1.10000E+07 2.57883
1.10723E+07 2.57045
1.13360E+07 2.54057
1.15000E+07 2.52249
1.15854E+07 2.51426
1.20000E+07 2.47553
1.25000E+07 2.43111
1.30000E+07 2.39361
1.33437E+07 2.36909
1.35000E+07 2.35817
1.40000E+07 2.32746
1.45000E+07 2.29854
1.50000E+07 2.27301
1.55000E+07 2.24938
1.60000E+07 2.22850
1.65000E+07 2.20978
1.70000E+07 2.19365
1.75000E+07 2.17985
1.80000E+07 2.16859
1.85000E+07 2.15970
1.90000E+07 2.15322
1.95000E+07 2.14902
2.00000E+07 2.14697
