Cl-35(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
397921 1.26295
397965 1.25558
398009 1.25099
398052 1.24640
398096 1.24181
398140 1.24033
398162 1.23958
398184 1.24035
398227 1.24188
398271 1.24665
398315 1.25462
398359 1.26646
398403 1.28293
398446 1.30493
398490 1.33351
398534 1.36988
398578 1.41542
398622 1.47166
398643 1.50429
398665 1.54021
398687 1.57964
398709 1.62277
398731 1.66981
398753 1.72093
398775 1.77630
398797 1.83603
398819 1.90021
398840 1.96889
398868 2.06099
398895 2.15983
398939 2.33086
398983 2.51730
399005 2.61052
399026 2.70678
399048 2.80303
399070 2.89928
399092 2.99553
399114 3.09177
399151 3.24265
399156 3.26040
399180 3.34740
399202 3.42649
399224 3.49293
399245 3.55937
399267 3.61181
399289 3.66424
399311 3.70578
399355 3.76745
399399 3.80233
399447 3.81359
399497 3.80033
399541 3.77265
399585 3.73382
399629 3.68446
399672 3.63510
399716 3.57977
399760 3.52444
399804 3.46912
399847 3.41380
399891 3.35849
399935 3.30954
399979 3.26059
400023 3.21164
400066 3.17109
400110 3.13055
400154 3.09001
400198 3.05825
400241 3.02650
400285 2.99475
400329 2.97167
400373 2.94858
400417 2.92550
400464 2.90884
400516 2.89040
400564 2.88050
400613 2.87060
400661 2.86735
400685 2.86573
400704 2.86680
400758 2.87002
400807 2.88071
400855 2.89140
400904 2.91223
400952 2.93306
401001 2.96252
401049 2.99840
401098 3.04127
401146 3.09171
401195 3.15037
401243 3.21787
401292 3.29477
401340 3.38154
401389 3.47842
401437 3.58533
401486 3.70167
401583 3.95673
401643 4.12194
401692 4.25412
401740 4.37311
401764 4.43261
401789 4.48167
401813 4.53073
401837 4.56790
401861 4.60507
401886 4.62755
401912 4.65227
401922 4.65495
401932 4.65763
401945 4.66131
401958 4.66499
401983 4.65604
402007 4.64709
402031 4.62301
402055 4.59893
402104 4.52435
402152 4.42852
402201 4.31715
402359 3.91166
402407 3.78690
402456 3.67116
402504 3.55541
402553 3.44998
402601 3.35202
402650 3.26160
402698 3.17856
402747 3.10478
402777 3.05866
402795 3.03470
402844 2.97079
402892 2.91699
402941 2.86319
402989 2.82024
403038 2.77730
403086 2.74427
403135 2.71125
403183 2.68766
403232 2.66407
403271 2.65180
403311 2.63953
403344 2.63433
403377 2.62914
403418 2.62761
403458 2.63209
403498 2.63657
403539 2.65015
403579 2.66374
403620 2.68521
403660 2.71264
403701 2.74668
403741 2.78804
403782 2.83753
403822 2.89603
403863 2.96444
403903 3.04369
403944 3.13463
403984 3.23795
404025 3.35402
404065 3.48273
404105 3.62321
404186 3.93095
404237 4.12780
404277 4.28526
404298 4.35465
404318 4.42404
404338 4.49341
404358 4.54977
404379 4.60612
404404 4.65933
404419 4.69125
404439 4.71781
404462 4.74702
404474 4.75267
404478 4.75455
404505 4.76723
404540 4.75734
404581 4.72031
404621 4.66043
404662 4.58307
404702 4.48911
404753 4.37166
404793 4.27208
404834 4.17252
404874 4.07297
404915 3.98185
404955 3.89074
404996 3.81064
405036 3.73056
405077 3.66215
405117 3.59375
405137 3.56512
405157 3.53648
405198 3.47922
405238 3.43205
405279 3.38489
405319 3.34670
405360 3.30851
405400 3.27825
405441 3.24800
405481 3.22478
405522 3.20157
405580 3.17794
405616 3.16335
405657 3.15442
405698 3.14549
405738 3.13657
405779 3.13425
405820 3.13193
405861 3.13586
405902 3.13980
405942 3.14374
405983 3.15505
406024 3.16636
406065 3.17767
406106 3.19650
406147 3.21533
406187 3.23415
406228 3.25953
406269 3.28491
406351 3.34677
406432 3.42038
406514 3.50653
406596 3.60604
406677 3.71975
406759 3.84847
406841 3.99282
406922 4.15313
407004 4.32922
407085 4.52019
407167 4.72407
407351 5.20908
407432 5.42464
407514 5.62615
407596 5.80479
407637 5.87754
407677 5.95029
407718 6.00181
407759 6.05333
407820 6.09451
407837 6.10549
407859 6.10971
407881 6.11392
407922 6.10752
407963 6.08791
408004 6.05552
408045 6.00535
408086 5.95518
408126 5.88906
408208 5.73041
408290 5.54452
408392 5.28812
408555 4.86173
408637 4.64853
408718 4.44599
408800 4.25373
408882 4.07308
408963 3.90457
409045 3.74822
409126 3.60368
409208 3.47038
409290 3.34758
409371 3.23453
409453 3.13043
409535 3.03451
409616 2.94605
409698 2.86435
409780 2.79155
409861 2.71875
409943 2.65602
410024 2.59329
410106 2.53879
410188 2.48430
410269 2.43656
410351 2.38882
410433 2.34663
410514 2.30444
410596 2.26781
410678 2.23117
410759 2.19453
410841 2.16308
411004 2.10017
411167 2.04398
411331 1.99387
411494 1.94377
411657 1.90021
411821 1.85665
411923 1.82942
412025 1.80511
412188 1.76621
412351 1.72732
412484 1.69572
412617 1.66487
412730 1.63852
412787 1.62535
412971 1.58256
413120 1.54791
413211 1.52659
413303 1.50526
413418 1.47638
413509 1.45328
413601 1.43017
413693 1.40707
413785 1.38213
413876 1.35719
413968 1.33226
414060 1.30732
414152 1.28239
414243 1.25746
414289 1.24499
414335 1.23253
414381 1.22006
414427 1.20926
414473 1.19846
414518 1.18766
414564 1.17916
414610 1.17066
414656 1.16529
414702 1.15993
414748 1.15793
414794 1.15888
414839 1.16345
414885 1.17245
414931 1.18683
414977 1.20770
415023 1.23637
415046 1.25408
415069 1.27431
415092 1.29726
415115 1.32317
415138 1.35225
415161 1.38472
415183 1.42083
415206 1.46079
415229 1.50480
415252 1.55307
415275 1.60575
415298 1.66296
415321 1.72480
415344 1.79128
415373 1.88083
415401 1.97727
415447 2.14457
415493 2.32695
415516 2.41814
415539 2.51234
415562 2.60654
415585 2.70074
415608 2.79493
415637 2.90696
415665 3.01460
415674 3.04633
415699 3.13360
415722 3.20308
415745 3.27256
415768 3.33255
415791 3.38583
415837 3.47194
415883 3.53143
415929 3.56636
415957 3.57705
415986 3.58017
416032 3.57162
416078 3.54946
416124 3.51690
416169 3.47412
416215 3.43134
416261 3.38126
416307 3.33119
416353 3.28111
416399 3.23104
416445 3.18097
416491 3.13090
416536 3.08083
416582 3.03617
416628 2.99151
416674 2.94686
416720 2.90759
416766 2.86831
416812 2.82904
416857 2.79484
416903 2.76065
416949 2.72645
416995 2.69671
417041 2.66696
417087 2.63722
417133 2.61183
417178 2.58644
417270 2.53567
417362 2.49296
417454 2.45025
417545 2.41395
417637 2.37765
417729 2.34752
417866 2.30232
417878 2.29856
417912 2.28726
418027 2.25684
418119 2.23251
418210 2.20818
418359 2.17581
418503 2.14469
418646 2.11937
418761 2.09911
418875 2.07886
418990 2.06285
419105 2.04685
419224 2.03018
419284 2.02184
419344 2.01552
419433 2.00602
419523 1.99653
419609 1.98742
419695 1.97831
419781 1.97230
419867 1.96629
419921 1.96253
419975 1.95878
420029 1.95503
420082 1.95127
420138 1.94982
420194 1.94836
420263 1.94657
420332 1.94478
420375 1.94366
420418 1.94482
420487 1.94668
420521 1.94762
420556 1.94855
420590 1.94948
420624 1.95266
420659 1.95584
420693 1.95902
420728 1.96220
420762 1.96539
420797 1.97134
420831 1.97729
420865 1.98324
420900 1.98920
420934 1.99829
420969 2.00738
421003 2.01647
421038 2.02933
421072 2.04219
421106 2.05506
421141 2.07314
421175 2.09123
421210 2.10932
421244 2.13327
421279 2.15722
421313 2.18730
421347 2.21738
421382 2.25520
421416 2.29303
421451 2.33790
421485 2.38823
421520 2.44465
421554 2.50785
421588 2.57852
421623 2.65738
421657 2.74507
421692 2.84212
421726 2.94883
421760 3.06517
421795 3.19057
421864 3.46258
421907 3.63722
421941 3.77690
421976 3.90258
421993 3.96540
422010 4.01763
422027 4.06985
422044 4.11025
422062 4.15063
422088 4.19090
422098 4.20517
422101 4.20732
422105 4.20947
422112 4.21376
422131 4.22552
422139 4.22624
422165 4.21706
422182 4.19854
422199 4.18001
422234 4.11821
422268 4.03662
422303 3.94055
422380 3.69680
422415 3.58804
422449 3.47929
422483 3.37056
422518 3.27312
422552 3.17570
422587 3.09030
422621 3.00492
422655 2.93140
422690 2.85791
422724 2.79513
422759 2.73237
422793 2.67886
422828 2.62537
422862 2.57968
422896 2.53401
422931 2.49484
422965 2.45569
423000 2.42310
423034 2.39052
423069 2.35794
423103 2.33153
423137 2.30512
423172 2.27871
423206 2.25700
423241 2.23530
423275 2.21360
423310 2.19601
423344 2.17842
423378 2.16084
423413 2.14326
423447 2.12916
423482 2.11506
423516 2.10097
423550 2.08687
423585 2.07559
423619 2.06431
423654 2.05303
423688 2.04176
423723 2.03048
423791 2.01294
423834 2.00198
423877 1.99102
423946 1.97349
424015 1.95988
424071 1.94883
424127 1.93778
424181 1.92715
424235 1.91899
424288 1.91082
424342 1.90266
424428 1.88960
424514 1.87654
424600 1.86677
424686 1.85700
424773 1.84723
424859 1.83746
424945 1.82769
425031 1.82033
425117 1.81297
425203 1.80561
425289 1.79825
425375 1.79090
425461 1.78354
425547 1.77793
425633 1.77232
425719 1.76672
425891 1.75551
426063 1.74430
426149 1.73869
426235 1.73440
426408 1.72583
426580 1.71726
426752 1.70869
426924 1.70012
427096 1.69155
427247 1.68567
427397 1.67980
427548 1.67392
427833 1.66281
427967 1.65757
428236 1.64709
428504 1.63871
428773 1.63032
429171 1.61791
429370 1.61171
429568 1.60550
429767 1.59930
429966 1.59436
430364 1.58449
430587 1.57896
430810 1.57343
431256 1.56236
431511 1.55604
431766 1.55142
432021 1.54680
432276 1.54218
432530 1.53757
432785 1.53295
433040 1.52833
433295 1.52610
433550 1.52387
433805 1.52164
434060 1.51941
434187 1.51924
434314 1.52011
434442 1.52097
434569 1.52184
434697 1.52270
434824 1.52357
434952 1.52684
435079 1.53011
435206 1.53338
435334 1.53665
435493 1.54492
435653 1.55320
435735 1.55750
435818 1.56448
435920 1.57306
436022 1.58165
436150 1.59704
436251 1.60936
436353 1.62612
436455 1.64289
436557 1.66463
436608 1.67551
436659 1.68922
436710 1.70293
436761 1.71665
436812 1.73408
436863 1.75151
436914 1.76895
436965 1.79036
437016 1.81178
437067 1.83719
437118 1.86261
437169 1.89292
437220 1.92324
437271 1.95961
437322 1.99597
437373 2.03774
437424 2.08368
437475 2.13426
437526 2.19003
437577 2.25158
437628 2.31959
437679 2.39480
437730 2.47803
437781 2.57015
437832 2.67208
437883 2.78480
437934 2.90924
437985 3.04630
438036 3.19670
438086 3.36087
438137 3.53881
438188 3.72981
438239 3.93226
438354 4.41133
438405 4.62425
438456 4.82463
438507 5.00430
438533 5.07904
438552 5.13509
438558 5.15377
438583 5.21436
438609 5.26424
438652 5.32234
438671 5.33181
438698 5.34506
438736 5.33306
438762 5.30987
438787 5.27513
438813 5.22464
438838 5.17416
438889 5.03767
438940 4.87443
439004 4.64616
439106 4.26175
439157 4.06955
439208 3.88605
439259 3.71181
439310 3.54818
439361 3.39576
439412 3.25464
439463 3.12452
439514 3.00491
439565 2.89514
439616 2.79451
439667 2.70228
439718 2.61775
439769 2.54022
439820 2.46906
439871 2.40366
439922 2.34349
439973 2.29019
440023 2.23689
440074 2.19136
440125 2.14584
440176 2.10670
440227 2.06756
440278 2.03369
440329 1.99982
440380 1.97125
440431 1.94269
440482 1.91412
440533 1.89057
440584 1.86702
440635 1.84347
440686 1.82378
440737 1.80409
440788 1.78441
440839 1.76774
440941 1.73440
441043 1.70650
441145 1.67859
441209 1.66425
441272 1.64991
441374 1.62696
441476 1.60814
441559 1.59284
441642 1.57755
441722 1.56550
441881 1.54140
441960 1.52935
442088 1.51341
442215 1.49747
442343 1.48153
442470 1.46817
442598 1.45481
442725 1.44145
442853 1.42809
442980 1.41473
443076 1.40542
443172 1.39611
443269 1.38680
443317 1.38215
443365 1.37750
443413 1.37284
443461 1.36819
443509 1.36354
443558 1.35889
443606 1.35424
443654 1.34959
443702 1.34494
443726 1.34262
443750 1.34029
443777 1.33765
443805 1.33611
443832 1.33456
443860 1.33302
443878 1.33200
443896 1.33098
443914 1.32996
443941 1.32967
443968 1.33099
443987 1.33188
444005 1.33276
444016 1.33331
444027 1.33538
444039 1.33744
444050 1.33951
444062 1.34166
444074 1.34381
444088 1.34900
444103 1.35419
444112 1.35744
444121 1.36279
444135 1.37134
444150 1.37991
444164 1.39303
444171 1.39959
444179 1.40615
444186 1.41525
444193 1.42434
444200 1.43344
444208 1.44555
444215 1.45767
444222 1.46980
444229 1.48524
444237 1.50069
444244 1.51956
444251 1.53843
444258 1.56158
444266 1.58474
444273 1.61329
444280 1.64184
444287 1.67531
444295 1.71262
444302 1.75426
444309 1.80080
444316 1.85287
444324 1.91120
444331 1.97855
444335 2.01223
444338 2.04996
444345 2.13230
444353 2.22471
444360 2.32836
444367 2.44446
444374 2.57425
444382 2.71886
444389 2.87922
444396 3.05589
444403 3.24882
444411 3.45710
444418 3.67857
444425 3.91061
444434 4.20068
444441 4.43270
444445 4.54017
444449 4.64762
444452 4.74277
444456 4.83791
444460 4.91592
444463 4.99391
444467 5.05646
444470 5.10763
444476 5.16010
444477 5.16709
444481 5.18463
444483 5.19138
444489 5.18187
444492 5.16137
444496 5.13038
444503 5.04045
444510 4.91994
444518 4.77713
444534 4.41308
444541 4.24752
444548 4.08197
444556 3.92718
444563 3.77241
444570 3.62979
444577 3.49612
444585 3.37147
444592 3.25567
444599 3.14836
444606 3.04906
444614 2.95726
444621 2.87243
444628 2.79401
444635 2.72419
444643 2.65438
444650 2.59448
444657 2.53459
444664 2.48296
444672 2.43135
444679 2.38663
444686 2.34192
444693 2.30299
444701 2.26406
444708 2.23102
444715 2.19799
444722 2.16495
444730 2.13757
444737 2.11019
444744 2.08281
444751 2.05985
444759 2.03690
444766 2.01395
444773 1.99450
444780 1.97506
444788 1.95561
444795 1.93938
444802 1.92314
444817 1.89067
444831 1.86418
444840 1.84763
444849 1.83108
444864 1.80986
444878 1.78865
444890 1.77141
444902 1.75782
444913 1.74476
444924 1.73169
444936 1.71863
444947 1.70826
444965 1.69168
444983 1.67510
445002 1.66188
445020 1.64866
445038 1.63544
445056 1.62514
445074 1.61485
445092 1.60455
445110 1.59426
445147 1.57871
445165 1.57093
445201 1.55538
445237 1.54379
445273 1.53219
445310 1.52060
445346 1.51210
445382 1.50360
445418 1.49511
445455 1.48661
445527 1.47452
445591 1.46395
445654 1.45337
445722 1.44513
445790 1.43690
445858 1.42866
445997 1.41656
446068 1.41037
446211 1.39799
446301 1.39234
446392 1.38669
446574 1.37538
446755 1.36720
446937 1.35901
447110 1.35120
447283 1.34593
447456 1.34065
447629 1.33537
447791 1.33044
447952 1.32741
448045 1.32567
448137 1.32394
448229 1.32220
448322 1.32047
448414 1.31874
448506 1.31700
448599 1.31527
448691 1.31354
448783 1.31181
448876 1.31008
448968 1.30835
449060 1.30662
449153 1.30490
449245 1.30143
449291 1.29970
449337 1.29797
449384 1.29624
449430 1.29451
449488 1.29063
449545 1.28676
449605 1.28273
449642 1.28025
449679 1.27628
449725 1.27131
449762 1.26734
449799 1.26337
449836 1.25940
449873 1.25428
449910 1.24917
449947 1.24405
449984 1.23894
450021 1.23384
450039 1.23129
450058 1.22874
450076 1.22619
450095 1.22364
450113 1.22265
450132 1.22166
450159 1.22017
450169 1.22086
450187 1.22223
450206 1.22360
450224 1.22812
450242 1.23264
450261 1.24022
450279 1.25045
450298 1.26394
450316 1.28138
450335 1.30360
450353 1.33160
450372 1.36652
450390 1.40968
450409 1.46254
450418 1.49311
450427 1.52671
450436 1.56356
450446 1.60385
450455 1.64780
450464 1.69557
450473 1.74734
450483 1.80324
450492 1.86338
450501 1.92780
450513 2.01432
450524 2.10735
450543 2.26872
450561 2.44542
450570 2.53378
450580 2.62597
450589 2.71816
450598 2.81035
450607 2.90253
450616 2.99470
450627 3.08969
450634 3.15877
450644 3.24481
450653 3.32303
450663 3.39046
450672 3.45790
450681 3.51644
450700 3.61489
450718 3.68868
450736 3.73936
450760 3.77425
450778 3.78326
450797 3.77901
450815 3.76082
450833 3.74263
450852 3.71254
450870 3.68246
450889 3.65239
450907 3.62028
450926 3.58817
450944 3.55607
450963 3.52397
450981 3.49188
451000 3.46528
451018 3.43868
451037 3.41209
451055 3.39091
451074 3.36974
451092 3.34857
451110 3.33334
451129 3.31811
451138 3.31050
451147 3.30289
451157 3.29528
451166 3.28767
451175 3.28309
451184 3.27850
451194 3.27392
451203 3.26934
451212 3.26477
451221 3.26021
451226 3.25793
451231 3.25565
451235 3.25338
451240 3.25111
451244 3.24884
451249 3.24658
451254 3.24559
451258 3.24461
451263 3.24363
451267 3.24267
451272 3.24171
451277 3.24076
451279 3.24029
451281 3.23982
451284 3.23936
451286 3.23890
451288 3.23844
451291 3.23800
451293 3.23755
451295 3.23712
451297 3.23669
451300 3.23626
451302 3.23585
451304 3.23545
451307 3.23506
451309 3.23468
451311 3.23432
451314 3.23397
451316 3.23364
451318 3.23334
451319 3.23320
451321 3.23306
451322 3.23294
451323 3.23282
451324 3.23271
451325 3.23261
451326 3.23252
451328 3.23318
451329 3.23384
451330 3.23452
451331 3.23522
451332 3.23593
451333 3.23667
451334 3.23742
451336 3.23820
451337 3.23901
451338 3.23985
451339 3.24072
451340 3.24163
451341 3.24259
451343 3.24359
451344 3.24465
451345 3.24578
451346 3.24698
451347 3.24762
451347 3.24827
451348 3.24895
451348 3.25089
451349 3.25285
451349 3.25485
451350 3.25688
451351 3.25895
451351 3.26208
451352 3.26532
451353 3.26868
451354 3.27217
451354 3.27397
451355 3.27582
451355 3.27771
451356 3.27964
451356 3.28337
451357 3.28716
451357 3.29101
451357 3.29492
451358 3.29891
451358 3.30298
451359 3.30714
451359 3.31138
451360 3.31573
451360 3.32020
451360 3.32761
451361 3.33514
451361 3.34284
451362 3.35071
451362 3.35876
451363 3.36700
451363 3.37549
451363 3.38850
451364 3.40179
451364 3.41538
451364 3.42260
451365 3.43256
451365 3.44273
451365 3.45709
451366 3.47165
451366 3.48654
451366 3.50173
451367 3.51725
451367 3.53799
451367 3.55920
451367 3.58086
451368 3.60301
451368 3.63147
451368 3.66054
451369 3.69018
451369 3.72775
451369 3.76615
451370 3.80546
451370 3.85357
451370 3.90296
451370 3.96183
451371 4.02207
451371 4.09378
451371 4.16739
451372 4.25522
451372 4.34500
451372 4.45107
451373 4.55966
451373 4.68641
451373 4.81529
451373 4.96086
451374 5.10849
451374 5.46271
451375 5.61840
451375 5.77189
451375 5.83721
451375 5.90082
451376 5.96336
451376 6.01217
451376 6.05915
451376 6.09043
451376 6.13361
451376 6.14033
451377 6.15204
451377 6.13767
451377 6.12375
451377 6.09401
451377 6.06231
451377 6.01559
451378 5.91786
451378 5.79627
451378 5.62246
451379 5.32888
451379 5.13079
451380 5.03313
451380 4.94517
451380 4.85833
451380 4.77261
451380 4.69761
451381 4.62371
451381 4.55088
451381 4.48829
451381 4.42668
451382 4.36599
451382 4.31423
451382 4.26329
451382 4.21310
451382 4.17153
451383 4.13041
451383 4.08991
451383 4.04997
451383 4.01745
451383 3.98541
451384 3.95383
451384 3.92267
451384 3.89774
451384 3.87305
451385 3.84870
451385 3.82466
451385 3.80091
451385 3.78238
451385 3.76410
451386 3.74605
451386 3.72831
451386 3.71068
451386 3.69324
451387 3.66629
451387 3.63995
451388 3.61416
451388 3.59455
451388 3.57536
451389 3.55654
451389 3.53808
451390 3.52455
451390 3.51128
451391 3.49824
451391 3.48544
451391 3.47279
451392 3.46390
451392 3.45516
451393 3.44658
451393 3.43606
451394 3.42573
451394 3.41553
451395 3.40886
451395 3.40230
451396 3.39587
451397 3.38953
451397 3.38328
451398 3.37710
451398 3.37101
451399 3.36498
451399 3.36144
451400 3.35794
451400 3.35450
451401 3.35111
451401 3.34776
451402 3.34445
451402 3.34117
451403 3.33793
451403 3.33472
451404 3.33154
451405 3.32839
451406 3.32215
451407 3.31903
451408 3.31598
451409 3.31300
451410 3.31007
451411 3.30720
451412 3.30437
451413 3.30158
451414 3.29882
451415 3.29609
451416 3.29340
451417 3.29073
451418 3.28972
451420 3.28874
451421 3.28778
451422 3.28683
451423 3.28590
451424 3.28499
451425 3.28408
451426 3.28319
451427 3.28231
451428 3.28144
451429 3.28058
451431 3.27888
451434 3.27720
451436 3.27556
451438 3.27393
451440 3.27232
451442 3.27073
451444 3.27035
451446 3.26999
451449 3.26963
451451 3.26928
451453 3.26894
451455 3.26861
451457 3.26829
451459 3.26797
451461 3.26766
451464 3.26735
451466 3.26773
451468 3.26810
451470 3.26849
451474 3.26926
451479 3.27004
451483 3.27084
451487 3.27164
451491 3.27245
451496 3.27327
451500 3.27409
451504 3.27491
451509 3.27574
451513 3.27658
451517 3.27741
451521 3.27825
451526 3.27909
451530 3.27994
451539 3.28163
451547 3.28333
451556 3.28697
451564 3.29061
451573 3.29425
451582 3.29790
451590 3.30155
451599 3.30521
451616 3.31252
451633 3.31983
451650 3.32715
451667 3.33448
451689 3.34693
451710 3.35938
451732 3.37184
451753 3.38430
451796 3.40922
451839 3.43415
451908 3.47830
451959 3.51141
451976 3.52245
452113 3.61077
452182 3.65493
452251 3.69185
452319 3.72878
452388 3.75644
452457 3.78410
452525 3.79976
452601 3.81699
452628 3.81878
452656 3.82056
452694 3.82301
452731 3.82016
452800 3.81496
452869 3.79835
452937 3.78174
453006 3.75355
453074 3.72536
453143 3.68969
453280 3.60621
453418 3.51047
453727 3.27145
453864 3.16522
454001 3.05899
454138 2.95958
454276 2.86018
454413 2.76862
454550 2.68274
454688 2.60257
454825 2.52797
454962 2.45872
455099 2.39688
455237 2.33504
455374 2.28197
455511 2.22890
455649 2.18331
455786 2.13772
455923 2.09843
456060 2.05914
456198 2.02516
456335 1.99118
456472 1.96168
456610 1.93217
456747 1.90732
456884 1.88247
456953 1.87005
457021 1.85762
457090 1.84753
457159 1.83744
457227 1.82734
457296 1.81725
457330 1.81221
457365 1.80716
457399 1.80212
457433 1.79835
457468 1.79458
457485 1.79270
457502 1.79082
457519 1.78894
457536 1.78706
457553 1.78518
457570 1.78330
457588 1.78142
457596 1.78048
457605 1.77954
457613 1.77861
457622 1.77767
457631 1.77673
457639 1.77580
457648 1.77486
457656 1.77393
457665 1.77357
457673 1.77321
457682 1.77285
457691 1.77250
457699 1.77214
457708 1.77179
457713 1.77158
457718 1.77136
457724 1.77115
457729 1.77093
457734 1.77072
457740 1.77124
457745 1.77176
457750 1.77228
457756 1.77280
457761 1.77333
457766 1.77386
457769 1.77413
457772 1.77440
457774 1.77467
457777 1.77494
457780 1.77521
457782 1.77549
457785 1.77577
457788 1.77605
457790 1.77633
457793 1.77662
457796 1.77778
457798 1.77895
457801 1.78012
457804 1.78129
457806 1.78247
457809 1.78366
457812 1.78485
457814 1.78605
457817 1.78726
457820 1.78848
457822 1.78971
457824 1.79112
457825 1.79253
457826 1.79395
457828 1.79537
457829 1.79679
457830 1.79822
457832 1.79966
457833 1.80110
457834 1.80255
457836 1.80400
457837 1.80547
457838 1.80694
457840 1.80842
457841 1.81118
457842 1.81394
457844 1.81672
457845 1.81951
457846 1.82232
457848 1.82515
457849 1.82800
457850 1.83088
457852 1.83571
457853 1.84058
457854 1.84549
457856 1.85043
457857 1.85542
457858 1.85793
457858 1.86046
457859 1.86441
457860 1.86838
457860 1.87237
457861 1.87637
457862 1.88040
457862 1.88445
457863 1.88852
457864 1.89262
457864 1.89860
457865 1.90460
457866 1.91064
457866 1.91672
457867 1.92284
457867 1.92901
457868 1.93774
457869 1.94651
457869 1.95536
457870 1.96427
457871 1.97328
457871 1.98573
457872 1.99831
457873 2.01098
457873 2.02381
457874 2.04088
457875 2.05815
457875 2.06686
457875 2.07560
457876 2.08684
457876 2.09813
457876 2.10950
457877 2.12090
457877 2.13242
457877 2.14691
457878 2.16150
457878 2.17614
457879 2.19482
457879 2.21375
457879 2.23282
457880 2.25203
457880 2.27142
457880 2.29529
457881 2.31929
457881 2.34359
457881 2.37306
457882 2.40280
457882 2.43274
457882 2.46835
457883 2.50432
457883 2.54592
457883 2.58796
457884 2.63684
457884 2.68612
457884 2.74384
457885 2.80225
457885 2.87069
457885 2.93978
457886 3.01808
457886 3.10343
457886 3.19640
457887 3.29752
457887 3.40723
457887 3.52545
457888 3.65290
457888 3.79195
457888 3.93249
457889 4.08246
457889 4.27205
457889 4.42414
457890 4.56809
457890 4.69853
457891 4.80754
457891 4.84804
457891 4.88731
457891 4.92534
457891 4.92943
457891 4.93403
457891 4.93635
457891 4.93597
457892 4.93292
457892 4.90589
457892 4.85463
457892 4.80341
457892 4.75105
457893 4.68283
457893 4.61337
457893 4.53134
457893 4.44880
457893 4.33271
457893 4.21560
457894 4.02689
457894 3.64848
457895 3.47110
457895 3.30546
457896 3.15323
457896 3.01384
457896 2.88750
457897 2.77358
457897 2.67121
457897 2.57942
457898 2.49745
457898 2.42385
457898 2.35795
457899 2.29892
457899 2.24615
457899 2.20067
457900 2.15590
457900 2.11905
457900 2.08276
457901 2.05270
457901 2.02318
457901 1.99850
457902 1.97419
457902 1.95453
457902 1.93522
457903 1.91613
457903 1.90114
457903 1.88638
457904 1.87182
457904 1.86062
457904 1.84961
457905 1.83872
457905 1.82797
457905 1.82010
457906 1.81237
457906 1.80472
457906 1.79717
457907 1.78971
457907 1.78452
457907 1.77940
457908 1.77437
457908 1.76816
457909 1.76205
457909 1.75722
457909 1.75412
457910 1.74809
457910 1.74329
457911 1.73860
457912 1.73417
457912 1.72982
457913 1.72735
457913 1.72495
457914 1.72307
457914 1.72122
457915 1.71760
457916 1.71409
457917 1.71068
457917 1.70916
457918 1.70772
457919 1.70634
457920 1.70502
457921 1.70374
457922 1.70251
457922 1.70132
457923 1.70016
457924 1.69903
457925 1.69793
457926 1.69750
457927 1.69709
457928 1.69671
457928 1.69634
457929 1.69599
457930 1.69585
457931 1.69573
457932 1.69562
457933 1.69552
457933 1.69544
457934 1.69537
457935 1.69530
457936 1.69525
457937 1.69520
457939 1.69513
457940 1.69508
457942 1.69506
457943 1.69506
457945 1.69507
457946 1.69509
457948 1.69513
457949 1.69518
457951 1.69524
457953 1.69531
457954 1.69538
457956 1.69547
457957 1.69556
457959 1.69566
457961 1.69580
457963 1.69594
457965 1.69610
457967 1.69626
457969 1.69643
457972 1.69660
457974 1.69678
457976 1.69697
457978 1.69715
457980 1.69734
457982 1.69754
457984 1.69774
457986 1.69794
457989 1.69814
457991 1.69835
457993 1.69855
457995 1.69876
457997 1.69897
458001 1.69940
458005 1.69983
458010 1.69984
458014 1.69985
458018 1.69987
458022 1.69959
458027 1.69931
458031 1.69903
458035 1.69876
458039 1.69849
458044 1.69822
458048 1.69795
458052 1.69768
458056 1.69742
458061 1.69715
458065 1.69689
458069 1.69662
458077 1.69610
458086 1.69558
458094 1.69506
458103 1.69454
458111 1.69403
458120 1.69352
458128 1.69300
458140 1.69228
458152 1.69156
458166 1.69072
458180 1.68989
458194 1.68835
458208 1.68681
458222 1.68528
458236 1.68374
458250 1.68221
458263 1.68067
458283 1.67851
458303 1.67635
458322 1.67419
458342 1.67202
458381 1.66770
458420 1.66338
458460 1.65906
458499 1.65475
458538 1.65043
458577 1.64452
458616 1.63861
458656 1.63270
458695 1.62679
458734 1.62088
458754 1.61792
458773 1.61372
458793 1.60953
458812 1.60533
458832 1.60113
458852 1.59694
458871 1.59274
458891 1.58854
458911 1.58248
458930 1.57641
458950 1.57034
458969 1.56428
458989 1.55821
458999 1.55382
459009 1.54942
459018 1.54503
459028 1.54063
459038 1.53624
459048 1.53185
459062 1.52526
459070 1.52061
459077 1.51596
459085 1.51132
459092 1.50667
459099 1.50203
459107 1.49739
459113 1.49306
459120 1.48725
459127 1.48144
459134 1.47563
459142 1.46900
459150 1.46237
459158 1.45371
459165 1.44506
459173 1.43641
459177 1.43209
459181 1.42777
459185 1.42213
459189 1.41650
459193 1.41086
459197 1.40523
459201 1.39961
459205 1.39398
459209 1.38836
459212 1.38124
459216 1.37412
459220 1.36700
459224 1.35989
459228 1.35279
459232 1.34396
459236 1.33514
459240 1.32632
459244 1.31752
