K-41(n,tot) ENDF/B-VII.1
100430 16.3579
100434 12.0472
100438 8.58547
100441 6.43231
100445 5.10155
100449 4.26038
100452 3.67044
100456 3.26196
100463 2.72282
100471 2.39695
100478 2.18400
100492 1.93141
100507 1.79496
100522 1.71680
100551 1.65151
100580 1.66023
100609 1.74789
100624 1.85604
100638 2.10014
100646 2.36724
100653 2.92362
100657 3.47200
100660 4.40260
100664 6.23928
100666 7.75041
100668 9.91027
100671 14.8596
100673 18.3160
100676 15.1219
100679 10.1087
100682 7.31270
100684 5.58794
100686 4.51593
100689 3.82514
100694 3.04034
100698 2.64056
100708 2.28333
100718 2.15103
100737 2.09435
100756 2.13792
100794 2.34544
100832 2.67090
100909 3.78551
100985 5.97311
101127 12.0294
101194 11.7461
101228 12.0667
101261 14.3602
101269 15.3582
101294 19.3314
101319 21.5718
101377 12.6414
101409 8.83963
101440 6.63028
101472 5.28187
101503 4.40125
101566 3.33800
101629 2.73064
101692 2.34179
101755 2.07431
101880 1.73276
102006 1.52561
102132 1.38719
102384 1.21129
102636 1.09642
102887 0.997247
103013 0.938817
103076 0.902008
103139 0.855086
103202 0.789655
103265 0.688075
103296 0.613389
103328 0.522652
103344 0.487438
103359 0.518533
103367 0.619985
103375 0.879975
103379 1.13958
103383 1.54268
103387 2.18267
103391 3.18943
103398 6.29816
103405 9.74920
103412 9.66769
103419 7.51881
103426 5.57192
103434 4.36085
103442 3.59547
103449 3.08799
103457 2.73030
103464 2.47375
103480 2.12930
103495 1.91011
103510 1.76118
103541 1.57097
103571 1.45535
103602 1.37757
103663 1.27901
103724 1.21844
103785 1.17684
103907 1.12218
104150 1.06097
104394 1.02476
104638 0.998946
104882 0.977582
105126 0.954477
105248 0.940314
105309 0.960128
105324 0.997621
105340 1.10993
105347 1.25243
105355 1.56967
105359 1.88193
105362 2.41821
105366 3.39597
105370 5.22905
105374 8.19786
105378 10.2439
105381 8.56662
105385 5.95193
105390 3.98794
105394 2.94587
105399 2.36340
105403 2.01762
105412 1.63046
105421 1.43613
105439 1.24916
105457 1.16356
105493 1.08545
105528 1.05032
105600 1.01801
105671 1.00305
105814 0.989534
105957 0.985113
106100 0.986836
106243 0.997945
106315 1.01204
106386 1.04422
106422 1.08034
106458 1.16175
106476 1.25366
106494 1.46008
106503 1.68735
106511 2.15765
106516 2.62548
106520 3.44437
106523 4.14965
106525 5.14477
106527 6.64561
106529 8.92449
106532 13.2691
106535 16.1707
106536 15.2444
106538 13.0383
106541 8.26207
106543 5.81310
106545 4.31347
106547 3.34190
106549 2.69770
106553 1.94816
106557 1.55914
106565 1.20114
106573 1.05886
106589 0.956624
106605 0.927048
106669 0.917896
106798 0.934290
107054 0.955203
107311 0.974341
107568 0.998685
107825 1.03330
108082 1.08758
108210 1.13032
108339 1.20024
108403 1.26165
108435 1.30851
108467 1.37747
108499 1.49176
108515 1.58372
108531 1.72069
108547 1.94688
108555 2.12057
108563 2.36664
108571 2.73910
108579 3.32420
108587 4.31889
108595 6.09296
108610 10.3623
108613 9.83450
108617 8.40108
108624 5.28576
108629 3.83604
108634 2.92848
108639 2.34095
108643 1.96892
108653 1.54777
108663 1.34464
108682 1.17732
108701 1.12560
108740 1.11247
108779 1.12990
108933 1.23253
109088 1.34811
109243 1.48939
109397 1.67457
109552 1.92921
109629 2.09506
109707 2.29747
109745 2.41823
109784 2.56158
109803 2.65295
109823 2.78458
109832 2.89715
109842 3.11048
109847 3.32600
109852 3.72653
109857 4.62730
109859 5.53179
109861 7.04768
109864 9.64780
109867 11.4568
109869 9.85723
109872 7.31772
109875 5.44690
109879 4.49714
109882 3.99267
109885 3.71134
109891 3.42076
109898 3.29923
109910 3.22462
109923 3.23159
109948 3.32155
109974 3.45078
110024 3.77129
110075 4.16034
110126 4.62679
110177 5.18576
110202 5.51107
110227 5.88260
110240 6.10555
110253 6.40225
110259 6.63630
110265 7.05645
110269 7.47472
110272 8.25635
110273 8.99024
110275 10.2088
110277 12.3881
110278 16.2552
110280 22.0815
110281 26.3068
110283 22.4943
110284 16.6994
110285 13.5936
110286 11.5262
110289 9.39385
110291 8.44363
110294 7.96527
110298 7.55541
110303 7.42512
110313 7.41742
110322 7.52561
110341 7.84833
110360 8.22994
110405 9.26090
110450 10.4294
110540 13.0119
110720 16.3418
110895 13.4606
111070 9.00291
111257 5.93061
111445 4.25171
111632 3.31583
111820 2.78011
112007 2.49292
112194 2.43293
112288 2.53981
112382 2.85585
112429 3.17658
112475 3.71107
112522 4.63103
112569 6.22724
112622 9.02470
112674 10.9633
112726 9.25961
112778 6.60590
112826 4.97951
112873 4.00194
112921 3.40529
112968 3.02576
113063 2.59860
113158 2.38739
113348 2.22407
113538 2.21194
113917 2.40881
114107 2.59447
114202 2.70423
114250 2.75854
114273 2.79683
114285 2.88139
114291 3.07487
114294 3.37367
114297 4.17132
114298 4.97534
114300 6.44152
114301 8.98255
114303 10.8291
114306 7.21989
114307 5.69442
114309 4.83412
114312 3.98893
114318 3.41401
114324 3.22627
114330 3.14445
114354 3.06111
114402 3.09559
114451 3.17272
114499 3.26433
114693 3.72137
115080 5.08582
115541 7.55146
115772 8.80095
115887 9.27209
115916 9.37968
115945 9.51614
115959 9.63217
115974 9.87132
115981 10.1270
115988 10.6511
115992 11.1476
115995 11.9880
115999 13.5206
116003 16.4450
116006 20.7980
116009 23.7205
116012 20.9890
116016 16.8275
116018 14.3644
116021 12.8577
116024 11.9262
116027 11.3267
116032 10.6422
116038 10.2918
116049 9.95578
116060 9.80726
116078 9.69524
116096 9.63790
116131 9.56463
116203 9.41870
116345 8.98787
116416 8.75723
116488 8.63727
116523 8.70475
116559 8.98052
116594 9.70762
116630 11.4160
116660 13.9571
116690 15.6828
116750 11.2340
116775 9.63561
116800 8.58865
116826 7.88476
116851 7.40404
116876 7.09048
116901 6.99167
116914 7.11609
116926 7.56675
116932 8.09619
116939 9.11250
116945 11.2389
116948 13.1156
116951 15.9223
116956 21.9987
116960 26.1493
116965 22.1984
116969 16.1511
116973 12.6910
116977 10.5451
116981 9.19802
116985 8.31653
116992 7.28167
117000 6.71671
117007 6.36684
117015 6.12808
117030 5.81668
117059 5.45937
117089 5.21875
117148 4.85408
117265 4.29662
117500 3.47294
117970 2.42753
118440 1.81804
118911 1.44163
119381 1.21138
119616 1.14538
119851 1.12341
120086 1.17790
120321 1.40616
120439 1.67014
120556 2.15270
120674 3.07179
120791 4.85557
120907 7.78222
121022 10.1304
121127 10.1089
121180 10.5045
121232 12.5056
121254 14.0970
121321 18.6265
121365 15.9358
121387 14.0334
121409 12.9279
121425 13.1076
121440 14.6654
121457 18.1529
121473 20.4346
121506 12.8826
121523 9.84444
121539 7.97031
121555 6.75222
121572 5.90842
121605 4.81542
121638 4.14301
121670 3.70239
121703 3.46170
121720 3.46401
121736 3.69088
121744 4.02524
121753 4.76090
121757 5.45684
121761 6.60056
121765 8.57276
121769 12.0453
121773 17.7330
121777 21.5902
121782 17.9493
121786 12.3222
121790 8.89913
121793 6.88222
121797 5.63533
121801 4.82968
121808 3.89813
121816 3.39975
121823 3.09753
121830 2.89599
121845 2.64135
121875 2.36628
121904 2.20065
121964 1.97905
122023 1.82291
122141 1.61401
122201 1.57142
122230 1.62527
122245 1.77925
122252 2.02356
122256 2.28780
122260 2.77825
122266 3.83288
122269 3.23481
122272 2.35137
122275 1.79961
122278 1.55029
122284 1.37584
122297 1.30647
122322 1.28706
122373 1.25830
122474 1.19013
122677 1.07168
123083 0.910614
123488 0.793111
123589 0.757538
123691 0.705576
123741 0.664309
123792 0.599363
123843 0.493958
123868 0.504144
123874 0.585140
123881 0.790603
123887 1.31639
123890 1.85588
123893 2.70546
123898 5.14780
123904 7.99457
123906 8.44138
123909 8.03075
123914 6.20504
123918 4.85933
123922 3.93579
123927 3.28640
123931 2.84151
123939 2.27099
123948 1.93626
123965 1.57257
123982 1.38451
123999 1.27027
124016 1.19451
124050 1.10125
124084 1.04635
124117 1.01086
124185 0.968858
124321 0.935488
124457 0.931978
124729 0.976665
125000 1.09492
125316 1.40131
125473 1.69266
125631 2.15796
125791 2.85876
125950 3.47094
126030 3.45191
126110 3.25303
126149 3.20521
126189 3.30669
126229 3.71140
126269 4.72152
126293 5.87275
126317 7.68685
126352 11.6727
126387 14.4955
126422 11.9804
126457 7.99919
126496 5.16894
126516 4.30838
126535 3.70695
126555 3.32003
126565 3.21743
126574 3.20342
126584 3.34328
126594 3.82059
126599 4.35363
126604 5.32167
126609 7.18994
126613 10.8434
126617 15.9870
126622 19.5963
126626 16.2350
126630 10.8811
126633 7.65604
126637 5.73491
126641 4.57016
126644 3.84450
126652 2.99697
126659 2.54497
126674 2.08719
126688 1.85593
126717 1.61490
126747 1.48791
126776 1.41471
126805 1.37697
126863 1.38705
126922 1.52240
126980 1.86714
127039 2.70301
127068 3.54825
127097 4.96068
127161 9.01764
127194 7.50415
127226 5.00421
127252 3.65234
127278 2.83322
127331 2.05239
127383 1.79582
127436 1.79139
127488 1.98086
127540 2.41679
127593 3.28294
127645 4.96339
127698 7.74010
127750 9.67957
127855 6.49813
127870 6.07353
127916 5.18886
127962 4.85535
127984 4.91788
128007 5.22455
128030 5.97899
128053 7.60994
128074 10.1014
128094 11.8221
128135 8.22022
128151 6.99284
128168 6.20315
128184 5.69263
128200 5.36321
128233 5.01120
128265 4.89736
128298 4.94957
128330 5.19001
128363 5.75050
128395 6.96354
128460 12.1968
128490 12.4206
128526 10.3941
128557 8.90081
128587 7.94062
128648 7.05960
128678 7.02036
128709 7.36117
128739 8.52176
128754 9.76596
128770 11.8321
128790 16.0178
128810 18.9002
128849 12.7887
128873 9.98798
128897 8.57971
128921 7.91339
128945 7.70761
128969 7.91083
128993 8.66749
129017 10.4484
129041 14.3737
129061 19.8615
129080 23.6947
129100 20.1543
129119 14.5880
129120 14.3961
129122 14.0010
129123 13.6231
129127 12.9374
129133 11.7277
129147 9.92589
129173 7.83296
129200 6.75853
129227 6.14375
129253 5.75483
129280 5.48859
129307 5.28192
129320 5.17875
129327 5.14570
129330 5.24391
129332 5.52536
129333 6.61485
129335 9.15113
129337 7.64587
129340 6.12703
129343 5.69812
129348 5.42267
129359 5.25529
129381 5.13310
129425 5.02225
129470 4.96708
129514 4.94350
129602 4.98146
129690 5.36464
129721 5.95354
129736 6.60185
129751 7.79453
129784 12.8114
129800 12.8283
129817 10.5649
129837 8.31357
129857 7.10809
129898 6.07506
129938 5.90404
129959 6.27727
129979 7.40421
130003 10.3476
130026 13.6174
130050 13.9574
130074 12.7213
130102 11.4382
130130 10.6167
130185 9.80865
130297 9.53532
130408 10.0744
130464 10.9059
130491 11.8622
130519 13.9463
130555 17.9386
130572 16.4755
130590 14.0611
130611 12.3782
130631 11.6135
130672 11.1295
130755 11.2160
130920 11.9915
131250 13.4703
131533 14.0739
131604 14.1065
131675 14.1156
131710 14.1416
131728 14.1802
131745 14.2617
131763 14.4383
131781 14.8542
131790 15.2751
131798 15.9933
131807 17.2958
131816 19.7098
131825 23.7473
131834 26.5242
131852 20.6654
131860 18.6016
131867 17.2887
131875 16.4298
131882 15.8463
131897 15.1289
131912 14.7146
131926 14.4453
131941 14.2530
131971 13.9848
132030 13.6300
132089 13.3506
132326 12.3181
132563 11.2920
132800 10.3539
132857 10.1623
132913 10.0122
132942 9.98398
132956 10.0025
132970 10.0694
132984 10.2429
132991 10.4135
132998 10.6904
133005 11.1782
133012 12.0765
133019 13.9535
133023 15.6048
133026 18.0672
133032 23.5189
133037 27.2805
133042 23.9286
133047 18.7300
133053 15.1267
133059 13.1463
133064 12.0151
133070 11.3229
133081 10.5588
133092 10.1661
133103 9.92780
133114 9.76974
133137 9.56530
133181 9.33298
133226 9.18375
133404 8.85168
133583 8.88748
133627 9.01804
133672 9.27914
133694 9.50673
133716 9.86481
133739 10.4845
133750 10.9868
133761 11.7078
133773 12.8757
133786 13.8853
133792 13.3080
133798 11.3279
133810 7.26639
133816 6.51788
133822 6.25334
133834 6.29050
133858 6.74493
133881 7.11142
133905 7.37833
133952 7.75925
133999 8.06216
134046 8.36985
134093 8.75484
134116 9.01761
134140 9.37860
134152 9.62408
134163 9.93770
134175 10.3640
134187 10.9605
134210 12.7021
134212 12.7468
134219 12.0558
134225 9.60175
134231 6.78364
134238 5.49662
134242 5.29497
134247 5.39005
134257 5.82244
134266 6.25855
134276 6.61540
134295 7.14859
134314 7.53583
134333 7.87269
134352 8.26733
134371 9.13408
134381 10.4102
134385 11.7926
134390 14.2085
134395 18.2719
134400 21.1154
134410 15.3672
134416 12.8572
134421 11.4852
134432 10.2567
134443 9.77529
134454 9.56604
134498 9.45375
134585 9.82581
134760 10.6960
135110 11.3747
135245 11.0858
135313 10.9599
135346 11.2159
135363 11.8514
135380 13.8741
135390 16.3372
135400 18.0208
135420 14.5937
135435 12.7047
135450 11.7833
135479 10.9435
135539 10.3087
135569 10.1957
135598 10.2895
135613 10.5186
135628 11.0403
135643 12.2599
135650 13.4087
135658 15.1864
135668 18.9751
135679 21.6252
135689 19.2900
135700 15.6019
135710 13.2576
135720 11.8445
135730 10.9671
135740 10.3885
135760 9.68259
135780 9.26120
135820 8.74280
135860 8.39202
135940 7.86007
136020 7.42095
136334 6.06657
136648 5.05946
136961 4.26666
137275 3.60218
137903 2.39402
138059 2.08687
138216 1.82651
138295 1.78038
138373 1.91273
138452 2.49953
138491 3.15149
138530 4.21966
138571 5.94669
138612 8.34618
138652 11.0460
138693 13.1259
138774 13.4056
138855 11.1466
138917 9.52747
138979 8.27747
139040 7.33663
139102 6.62111
139225 5.62358
139349 4.96752
139472 4.50243
139596 4.15286
139842 3.65380
140089 3.30449
140336 3.03828
140459 2.92565
140583 2.82389
140706 2.73939
140737 2.72970
140768 2.74674
140783 2.79089
140799 2.92610
140807 3.10063
140814 3.50749
140818 3.94396
140822 4.74447
140826 6.49293
140828 8.07460
140830 10.5106
140832 15.4354
140835 18.9306
140837 15.9347
140840 11.1010
140842 8.83624
140843 7.34397
140847 5.54194
140850 4.58310
140853 4.02622
140859 3.43904
140866 3.16109
140879 2.90573
140892 2.79264
140917 2.68918
140943 2.63758
140995 2.57659
141046 2.53351
141149 2.46315
141253 2.40121
141665 2.18688
142490 1.83418
142902 1.67703
143315 1.52555
143727 1.37806
143830 1.34487
143933 1.32295
143985 1.32834
144036 1.37896
144062 1.46047
144088 1.67248
144101 1.91392
144114 2.40265
144120 2.85077
144127 3.55622
144133 4.73085
144140 6.71861
144147 10.2266
144154 12.7259
144161 10.6146
144169 7.21716
144177 4.70907
144186 3.41301
144195 2.70741
144203 2.29068
144212 2.02608
144220 1.84781
144238 1.62907
144255 1.50351
144272 1.42336
144306 1.32723
144375 1.23126
144444 1.17665
144581 1.10158
144719 1.04293
144857 0.997297
144925 0.984342
144994 0.987110
145063 1.02665
145132 1.16795
145166 1.33856
145200 1.67346
145235 2.38063
145252 3.01237
145269 3.94362
145298 6.23470
145312 7.34170
145326 7.82538
145354 6.61026
145382 4.70093
145404 3.61770
145427 2.90012
145449 2.42135
145472 2.09150
145516 1.68184
145561 1.44639
145651 1.19569
145740 1.07380
145830 1.02075
145875 1.02033
145919 1.04796
145964 1.13142
145986 1.21653
146009 1.35995
146031 1.61914
146054 2.13199
146065 2.58495
146076 3.28783
146087 4.41535
146098 6.21546
146113 9.72575
146127 12.1952
146141 10.1687
146155 6.93286
146166 5.20495
146177 4.06794
146188 3.31880
146198 2.81187
146220 2.20346
146242 1.87455
146263 1.68256
146285 1.56550
146328 1.45076
146371 1.42094
146414 1.44043
146501 1.58231
146587 1.85081
146673 2.26862
146846 3.76683
147262 11.6242
147366 12.3821
147470 11.8872
147678 9.31411
147823 7.61455
147968 6.29692
148259 4.54700
148549 3.47702
148839 2.73507
149129 2.14156
149420 1.58682
149565 1.29703
149710 0.996607
149782 0.854019
149855 0.742547
149928 0.722051
149964 0.788927
150000 0.953408
150027 1.17944
150055 1.53590
150082 2.08184
150109 2.88452
150145 4.48374
150182 6.71859
150218 9.24875
150254 11.2324
150327 11.6791
150400 9.71907
150486 7.62500
150572 6.23458
150658 5.31970
150744 4.69129
150916 3.90787
151088 3.47253
151260 3.26811
151432 3.34225
151518 3.57542
151604 4.08871
151690 5.18455
151776 7.52746
151849 10.9375
151922 13.3309
151995 11.2300
152068 7.91392
152116 6.34087
152164 5.23411
152260 3.89575
152355 3.16388
152451 2.71521
152642 2.18957
152834 1.87445
153217 1.46032
153600 1.14836
153982 0.882257
154365 0.696663
154557 0.689585
154748 0.826954
154844 0.996284
154940 1.28191
154987 1.49508
155035 1.80086
155059 2.03451
155083 2.42028
155095 2.76058
155107 3.34521
155113 3.82952
155119 4.55238
155125 5.67532
155131 7.40564
155139 10.8185
155147 13.2742
155154 11.4059
155162 8.33756
155170 6.31501
155178 5.15087
155187 4.51863
155195 4.16543
155203 3.96712
155220 3.81224
155236 3.81931
155269 4.04406
155303 4.40630
155435 6.48217
155700 10.8648
155965 11.2586
156230 9.36884
156404 8.16194
156578 7.17483
156665 6.75710
156751 6.37854
156838 6.02606
156882 5.88188
156904 5.95491
156914 6.31869
156920 6.86826
156925 8.12442
156930 10.1062
156932 11.0538
156935 11.4959
156944 9.04160
156950 7.82011
156955 7.14797
156967 6.50768
156978 6.21047
156989 6.03732
157012 5.83133
157034 5.70045
157080 5.51493
157125 5.37075
157215 5.13222
157306 4.92977
157487 4.59036
157668 4.31153
157849 4.07592
158030 3.87231
158120 3.78062
158211 3.69941
158256 3.67065
158301 3.67516
158324 3.71935
158347 3.85751
158358 4.01793
158369 4.32764
158381 4.97443
158386 5.55563
158392 6.40154
158401 8.44469
158410 9.89206
158429 7.01334
158434 6.21800
158440 5.64817
158451 4.92671
158462 4.51538
158473 4.26523
158495 3.98242
158517 3.83039
158561 3.66837
158606 3.57752
158694 3.46448
158782 3.38501
158959 3.26149
159136 3.15974
159312 3.07018
159489 2.98880
159666 2.91237
159754 2.87973
159798 2.89934
159821 3.05297
159826 3.19419
159832 3.50533
159837 4.34242
159840 5.35468
159843 7.31908
159845 10.2977
159848 12.4086
159850 10.7266
159853 7.93227
159855 6.17511
159857 5.15493
159862 4.11113
159867 3.64766
159871 3.40866
159881 3.17237
159890 3.06260
159909 2.96168
159927 2.91483
160002 2.83939
160151 2.77194
160300 2.72122
160449 2.67602
160748 2.59494
161046 2.52269
162239 2.29071
163433 2.11374
164029 2.03429
164327 1.98960
164477 1.95572
164551 1.92426
164589 1.90949
164607 1.97788
164616 2.25219
164621 2.77644
164623 3.34834
164626 4.36106
164628 6.26214
164631 7.61706
164637 5.18751
164639 4.12061
164642 3.50586
164647 2.87652
164658 2.42092
164669 2.25674
164680 2.17654
164702 2.09807
164724 2.06006
164810 2.00095
164984 1.95978
165332 1.91320
165680 1.87542
166027 1.84170
166375 1.81401
166549 1.80550
166723 1.80603
166897 1.82927
166984 1.86125
167070 1.92429
167157 2.05509
167201 2.17322
167244 2.35940
167288 2.67060
167331 3.22475
167375 4.29679
167418 6.46757
167456 9.62562
167493 11.8861
167531 10.0931
167568 7.15990
167603 5.31196
167638 4.20325
167673 3.52351
167707 3.08632
167777 2.58260
167847 2.31458
167916 2.15353
167986 2.04809
168125 1.91933
168264 1.84309
168404 1.79152
168682 1.72250
168960 1.67464
169239 1.63878
169378 1.62725
169517 1.63023
169587 1.65066
169657 1.72132
169691 1.81814
169709 1.90836
169726 2.05791
169744 2.32799
169752 2.55040
169761 2.87913
169770 3.38822
169778 4.22069
169787 5.66083
169796 8.22573
169805 12.3881
169814 15.4153
169822 12.8996
169831 8.74895
169841 5.76855
169851 4.21782
169862 3.35745
169872 2.85342
169882 2.53080
169892 2.31674
169912 2.05558
169932 1.90903
169952 1.81817
169992 1.71474
170073 1.62408
170153 1.58237
170314 1.53787
170474 1.50900
170796 1.46276
171117 1.41972
171439 1.37548
171760 1.32778
172081 1.27477
172242 1.25117
172323 1.27114
172343 1.30560
172363 1.40384
172373 1.52714
172383 1.80203
172388 2.08021
172393 2.57915
172398 3.55958
172400 4.40022
172403 5.62050
172407 8.44581
172411 10.4928
172415 8.83668
172419 6.10245
172424 4.04324
172428 3.00475
172433 2.43757
172438 2.10207
172447 1.74323
172457 1.56941
172476 1.40816
172494 1.33640
172532 1.27188
172570 1.24169
172646 1.21182
172721 1.20139
172797 1.21591
172835 1.24291
172872 1.29829
172910 1.41118
172948 1.65330
172967 1.87464
172986 2.22187
173005 2.77815
173023 3.65924
173051 5.60094
173064 6.54695
173078 6.97677
173132 4.41487
173161 3.29359
173189 2.64130
173218 2.24777
173247 1.99558
173276 1.82287
173305 1.69897
173362 1.53449
173420 1.42967
173477 1.35617
173592 1.25574
173707 1.18525
173822 1.12839
174053 1.03116
174283 0.939184
174513 0.843522
174743 0.740177
174858 0.689694
174916 0.687680
174944 0.771639
174959 1.02615
174966 1.48983
174970 2.02858
174973 3.02127
174977 4.60035
174980 5.70896
174983 4.76992
174987 3.28994
174990 2.20740
174994 1.64527
175002 1.13416
175017 0.822591
175047 0.675068
175107 0.597347
175226 0.526199
175346 0.480084
175466 0.465524
175586 0.516299
175706 0.708458
175766 0.904375
175826 1.20994
175886 1.67695
175946 2.37099
176021 3.66285
176095 5.48550
176170 7.60126
176244 9.34780
176393 9.86192
176542 8.16949
176685 6.63135
176827 5.53206
176970 4.76854
177112 4.22577
177397 3.52308
177682 3.09748
177967 2.81593
178252 2.61863
178537 2.47542
178679 2.42054
178750 2.41633
178768 2.43736
178786 2.51007
178795 2.60891
178804 2.84544
178808 3.10101
178813 3.57047
178817 4.57639
178819 5.46955
178822 6.81769
178825 9.80574
178828 11.8836
178831 10.1767
178835 7.46838
178837 6.02518
178839 5.09473
178844 4.00973
178849 3.46528
178853 3.16431
178863 2.84878
178872 2.69913
178891 2.56060
178909 2.49830
178947 2.44052
178984 2.41280
179133 2.37338
179432 2.42419
179581 2.53981
179730 2.79238
179880 3.35146
180029 4.62732
180147 6.41374
180264 7.69084
180499 5.07567
180593 4.16564
180687 3.57172
180875 2.91718
181063 2.60297
181251 2.44900
181438 2.40737
181532 2.43745
181626 2.52373
181720 2.71187
181814 3.11380
181861 3.47691
181908 4.04077
181955 4.94364
182002 6.38724
182063 9.23820
182124 11.3285
182186 9.67060
182247 6.91259
182307 5.13359
182366 4.10118
182396 3.76172
182426 3.51712
182441 3.44128
182455 3.44180
182463 3.52260
182470 3.76989
182474 4.05566
182478 4.61688
182481 5.85423
182483 7.07668
182485 9.02251
182488 12.6533
182490 15.4276
182492 13.1189
182495 9.45776
182496 7.49059
182498 6.19567
182502 4.78794
182505 4.11166
182509 3.74816
182516 3.36947
182523 3.18137
182537 2.98883
182552 2.88090
182580 2.74336
182608 2.64643
182665 2.50462
182722 2.40148
182779 2.32274
182836 2.26317
182892 2.22912
182921 2.25046
182935 2.32154
182949 2.65204
182959 3.08537
182968 2.57984
182980 2.25192
182992 2.16900
183016 2.11854
183063 2.08106
183159 2.03403
183349 1.96575
183540 1.91561
183730 1.87627
184111 1.81637
184492 1.77075
184873 1.73306
185254 1.69978
185634 1.66674
185825 1.64480
185920 1.62588
185968 1.61598
185992 1.65282
186003 1.82347
186009 2.20054
186012 2.68897
186015 3.69406
186021 6.39381
186026 4.31265
186029 3.30022
186032 2.74921
186039 2.25236
186051 1.93206
186077 1.77300
186127 1.70111
186228 1.66523
186430 1.63997
186833 1.61109
187640 1.56624
188448 1.52702
188649 1.51952
188851 1.51892
188952 1.52905
189053 1.56921
189104 1.62762
189154 1.77701
189179 1.94918
189204 2.30232
189217 2.62887
189230 3.16101
189242 4.07373
189255 5.67651
189268 8.39388
189282 10.3868
189295 8.82215
189309 6.20508
189318 4.96007
189327 4.09587
189344 3.08327
189362 2.55704
189380 2.25560
189397 2.06820
189415 1.94390
189451 1.79403
189486 1.70984
189521 1.65727
189592 1.59651
189734 1.54134
189875 1.51477
190159 1.48558
190442 1.46757
190725 1.45712
190867 1.45719
191009 1.46590
191150 1.49572
191221 1.52878
191292 1.58794
191363 1.69955
191433 1.92816
191469 2.13312
191504 2.45220
191540 2.96206
191575 3.77705
191624 5.50257
191673 6.74035
191770 4.38799
191826 3.28523
191882 2.68127
191938 2.33399
191994 2.12000
192050 1.97866
192106 1.88048
192218 1.75522
192330 1.68002
192443 1.63050
192667 1.56982
192891 1.53517
193115 1.51913
193227 1.52469
193339 1.56412
193395 1.62631
193423 1.68653
193451 1.78807
193479 1.97247
193507 2.34413
193521 2.67870
193535 3.20739
193549 4.07538
193563 5.51665
193580 8.22163
193597 10.1863
193614 8.67644
193631 6.16855
193649 4.42969
193667 3.45589
193684 2.88672
193702 2.53679
193720 2.30594
193738 2.14765
193773 1.94866
193809 1.83286
193844 1.75906
193915 1.67283
193986 1.62546
194057 1.59625
194199 1.56326
194341 1.54638
194483 1.53787
194625 1.53709
194696 1.54859
194731 1.58809
194749 1.70175
194758 1.96588
194762 2.39103
194767 3.73082
194771 5.99988
194773 5.18117
194775 3.80274
194778 2.74747
194781 2.25426
194786 1.85386
194796 1.63923
194817 1.55955
194859 1.53659
194943 1.53267
195110 1.53905
195277 1.56208
195319 1.58055
195361 1.62735
195382 1.68593
195403 1.82764
195413 1.98799
195424 2.31380
195429 2.62335
195434 3.12480
195440 3.99859
195445 5.56909
195450 8.13415
195455 10.0335
195461 8.53324
195466 6.01283
195470 4.60085
195475 3.70876
195483 2.76926
195492 2.33380
195500 2.10235
195518 1.87931
195535 1.78014
195569 1.69893
195603 1.67079
195672 1.66334
195741 1.68694
195810 1.74445
195844 1.79616
195878 1.87737
195913 2.01500
195947 2.27070
195964 2.48772
195982 2.81409
195999 3.32081
196016 4.10813
196038 5.65742
196061 6.79852
196083 5.87825
196106 4.32463
196124 3.43790
196143 2.88879
196161 2.54493
196180 2.32205
196217 2.06715
196254 1.93632
196291 1.86264
196328 1.81859
196402 1.77458
196476 1.75893
196550 1.75694
196698 1.77338
196994 1.84631
197290 1.95241
197452 2.02207
197614 2.10249
197695 2.15405
197776 2.23677
197817 2.31443
197857 2.46283
197898 2.80608
197918 3.15727
197938 3.76602
197989 7.06251
198002 7.51890
198015 7.34410
198040 6.04303
198063 5.02184
198085 4.34542
198107 3.91284
198129 3.62938
198174 3.30190
198218 3.13265
198307 2.98000
198395 2.92234
198750 2.84584
198923 2.78326
199096 2.70688
199183 2.68967
199269 2.73528
199356 2.96448
199442 3.73788
199576 7.12656
199643 7.42531
199710 6.33616
199783 5.26098
199855 4.59360
199928 4.22333
200000 4.07220
200100 4.22674
200200 5.04331
200215 5.25324
200256 5.96927
200298 6.83008
200380 7.97337
200545 5.69739
200638 4.67747
200730 4.13554
200823 3.86590
200916 3.76251
201101 3.89597
201286 4.42895
201832 6.95769
202105 6.03952
202242 5.28984
202310 4.94862
202378 4.66423
202406 4.58345
202434 4.57075
202449 4.63772
202463 4.85945
202470 5.12326
202477 5.63922
202484 6.81062
202487 7.93179
202491 9.73683
202499 15.6213
202504 13.5364
202508 9.99439
202512 7.71693
202516 6.44591
202521 5.68270
202525 5.22058
202533 4.69829
202541 4.42945
202558 4.15519
202574 4.01259
202607 3.84354
202640 3.72829
202706 3.55372
202773 3.41934
202905 3.23752
203037 3.16883
203169 3.24273
203302 3.54522
203434 4.28844
203566 5.93912
203681 8.45125
203796 10.2830
203911 8.76580
204025 6.27570
204130 4.70911
204234 3.73983
204339 3.12043
204444 2.69752
204548 2.38200
204653 2.11712
204758 1.85428
204810 1.77222
204823 1.81273
204836 1.95347
204849 2.34398
204862 3.33248
204875 5.26553
204882 6.20246
204888 6.60524
204914 4.81799
204928 3.99187
204942 3.47714
204956 3.14325
204970 2.91505
204998 2.62194
205027 2.44286
205083 2.22823
205139 2.09773
205252 1.93266
205364 1.82248
205589 1.66991
205814 1.56477
206039 1.49872
206264 1.49928
206377 1.55438
