K-39(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
564342 2.08050
564712 2.14752
565005 2.31929
565297 2.44153
565882 2.15428
566091 2.06958
566301 2.03431
566406 2.05185
566510 2.12827
566563 2.21539
566615 2.37171
566667 2.66389
566720 3.22370
566819 4.80648
566868 4.31613
566918 3.41429
566966 2.81909
567014 2.47136
567062 2.26238
567111 2.12968
567207 1.97592
567303 1.89128
567496 1.79880
567688 1.74551
568073 1.67755
568458 1.62927
569228 1.55469
569999 1.49312
571539 1.38269
572309 1.33670
572502 1.33617
572694 1.35644
572887 1.43840
572983 1.53898
573079 1.72687
573331 2.88466
573394 3.06340
573457 3.03065
573582 2.62958
573720 2.21566
573859 1.95642
573997 1.79631
574135 1.69159
574411 1.56505
574688 1.49077
574964 1.44032
575241 1.40238
575794 1.34524
576346 1.30040
576899 1.26518
577176 1.25718
577452 1.27313
577590 1.30537
577729 1.37681
577867 1.53138
578005 1.85764
578157 2.50258
578233 2.82643
578309 2.98428
578612 2.32381
578745 2.05388
578878 1.87251
579011 1.74927
579144 1.66275
579409 1.55378
579675 1.49452
579941 1.47110
580207 1.49765
580340 1.55132
580472 1.67078
580539 1.77987
580605 1.94966
580672 2.22040
580738 2.65319
580826 3.54023
580915 4.23956
581003 3.77234
581091 2.90686
581155 2.45575
581218 2.14953
581281 1.94180
581344 1.79737
581470 1.61678
581596 1.51235
581849 1.39902
582101 1.33787
582606 1.26703
583111 1.21804
583616 1.17133
584121 1.11187
584374 1.06754
584626 0.997589
584752 0.942064
584878 0.859197
585005 0.740607
585068 0.723814
585099 0.818086
585131 1.16396
585162 2.06384
585193 3.29247
585224 3.58454
585256 3.16022
585289 2.68597
585322 2.34974
585389 1.95716
585456 1.74917
585522 1.62338
585656 1.47945
585789 1.39841
586056 1.30550
586323 1.24675
586856 1.13903
586989 1.09751
587123 1.03194
587256 0.895209
587323 0.756619
587356 0.698304
587373 0.760869
587389 1.11891
587404 2.01684
587418 3.23763
587432 3.53060
587446 3.12756
587478 2.30489
587511 1.92476
587576 1.61083
587641 1.47774
587706 1.40401
587837 1.32219
587967 1.27493
588227 1.21436
588488 1.16645
588748 1.11388
589009 1.03743
589139 0.977183
589269 0.885482
589400 0.745143
589465 0.704467
589497 0.780631
589530 1.10385
589547 1.46804
589563 2.01577
589596 3.26305
589630 3.56196
589663 3.17499
589706 2.65851
589749 2.31686
589792 2.09646
589835 1.94797
589921 1.76494
590007 1.65962
590180 1.54953
590352 1.50273
590524 1.49480
590696 1.53228
590782 1.58129
590869 1.67082
590955 1.84092
591041 2.18114
591173 2.99418
591206 2.92888
591239 2.67453
591305 2.05978
591362 1.71447
591419 1.52049
591532 1.34546
591645 1.27798
591758 1.24658
591985 1.21929
592211 1.20740
593117 1.18909
594024 1.18037
594477 1.17144
594703 1.15819
594816 1.15123
594873 1.17693
594901 1.25316
594930 1.57160
594958 2.66122
594972 2.80853
594987 2.41248
595004 1.97458
595021 1.72676
595056 1.49901
595126 1.35344
595266 1.28144
595545 1.25412
596102 1.25965
597218 1.33026
598334 1.48554
599450 1.79064
600000 2.01951
600920 2.48016
601840 2.77230
603040 2.53801
603640 2.31457
603940 2.21299
604240 2.12514
604564 2.05733
604727 2.07555
604808 2.18146
604848 2.33943
604889 2.69536
604950 3.63173
604958 3.67523
604975 3.62381
604993 3.43026
605027 2.97781
605085 2.52136
605143 2.31813
605259 2.15515
605375 2.09081
605490 2.05827
605722 2.02950
605954 2.02120
606880 1.99666
607217 1.95059
607554 1.88692
607723 1.85895
607891 1.85327
607976 1.87399
608060 1.93259
608144 2.07115
608229 2.37480
608317 2.94872
608361 3.23969
608404 3.38335
608580 2.70902
608638 2.49242
608695 2.33137
608810 2.12100
608934 1.98822
609058 1.90566
609306 1.81614
609553 1.78374
609801 1.79427
610297 1.97055
610544 2.18194
610792 2.52992
611509 3.95437
611868 3.48335
612226 2.63386
612571 2.09740
612916 1.84594
613397 1.84688
613878 1.88659
614359 1.73326
614839 1.56500
615567 1.38722
616296 1.27353
617024 1.19472
617752 1.13769
618480 1.09919
619209 1.08691
619937 1.13606
620301 1.21793
620665 1.38612
621104 1.80073
621543 2.41108
621762 2.58602
621982 2.55892
622420 2.16510
622941 1.75231
623462 1.55490
623983 1.54531
624504 1.78279
624999 2.31513
625247 2.59023
625494 2.71750
626484 2.03511
626924 1.75225
627364 1.55638
627804 1.41775
628244 1.31600
628684 1.24048
629124 1.18938
629564 1.17467
630004 1.23746
630442 1.42564
630661 1.52218
630880 1.55943
631319 1.46729
631757 1.32997
632317 1.19983
632877 1.11029
633437 1.04315
633997 0.988808
634556 0.943424
635116 0.909725
635396 0.903625
635676 0.920108
635816 0.950173
635956 1.01637
636096 1.16704
636166 1.30834
636236 1.52614
636339 2.01571
636442 2.40650
636545 2.15625
636648 1.68175
636744 1.37121
636841 1.18113
636937 1.06230
637033 0.983808
637226 0.888505
637418 0.832789
637803 0.769056
638189 0.736212
638574 0.728934
638959 0.760620
639344 0.867315
639729 1.12521
640221 1.86521
640713 2.91462
641205 3.14307
641451 2.89927
641697 2.56603
642015 2.09541
642175 1.91899
642254 2.01116
642294 2.23206
642334 2.71122
642399 4.25595
642431 5.04584
642463 5.40231
642528 4.96550
642592 4.23336
642645 3.77757
642698 3.44536
642804 3.01307
642910 2.74871
643015 2.57083
643227 2.34829
643438 2.22275
643861 2.14214
644284 2.25985
644808 2.68553
645331 3.01703
646378 2.26908
646977 1.89556
647577 1.66012
648176 1.50251
648775 1.38865
649374 1.30139
649974 1.23425
650273 1.21089
650573 1.20596
650723 1.22332
650872 1.28161
650947 1.34858
651022 1.47497
651097 1.73127
651135 1.95478
651172 2.28188
651232 3.07033
651293 3.70873
651353 3.31080
651414 2.53951
651480 1.97495
651547 1.66308
651613 1.48424
651679 1.37402
651812 1.24985
651944 1.18332
652209 1.11391
652474 1.08022
652739 1.07025
653004 1.09593
653269 1.20756
653402 1.33763
653534 1.56227
653727 2.10010
653823 2.37563
653919 2.51598
654304 1.90344
654443 1.68504
654582 1.52717
654860 1.32736
655138 1.21046
655415 1.13409
655971 1.03869
656527 0.981162
657082 0.947891
657638 0.943535
658193 0.997499
658471 1.07234
658749 1.21183
659123 1.57913
659496 2.13889
659683 2.31098
659870 2.28192
660243 1.85839
660640 1.45287
661036 1.22258
661433 1.10402
661830 1.05495
662623 1.11290
663416 1.40343
664276 2.07594
665136 2.99425
665525 3.27630
665720 3.29049
665914 3.08273
666025 2.73868
666135 2.07383
666246 1.12154
666301 0.781478
666356 0.739209
666577 2.16428
666688 2.65844
666798 2.94236
666856 3.03804
667063 3.21381
667269 3.25641
667682 3.19360
668261 3.02877
668550 2.99600
668694 3.04070
668839 3.20561
668958 3.54026
669077 4.06503
669137 4.22654
669196 4.18604
669315 3.72685
669457 3.25372
669528 3.11126
669599 3.01912
669670 2.97620
669741 3.00270
669812 3.18024
669848 3.40171
669883 3.80577
669960 5.13026
669999 4.72277
670038 3.94163
670091 3.27002
670144 2.94541
670198 2.77171
670251 2.66581
670357 2.54064
670464 2.46410
670676 2.36314
670889 2.29032
671315 2.17919
671740 2.09436
672166 2.03203
672591 2.00008
673017 2.02542
673442 2.18180
674193 3.10532
674381 3.26264
674569 3.23762
674944 2.86960
675223 2.58251
675503 2.36041
675782 2.19504
676061 2.07045
676340 1.97591
676620 1.91181
676759 1.89957
676899 1.91928
677038 2.02111
677108 2.14346
677178 2.35703
677278 2.86324
677328 3.12439
677378 3.25843
677578 2.65542
677661 2.41243
677744 2.24536
677910 2.04441
678076 1.93072
678242 1.85654
678574 1.76071
678906 1.69630
679570 1.60432
680234 1.53354
680898 1.47335
681562 1.42467
681894 1.41063
682226 1.41577
682558 1.47036
682890 1.66069
683452 2.65684
683733 2.82232
684014 2.52574
684243 2.26524
684473 2.06768
684702 1.92500
684932 1.82119
685161 1.74543
685390 1.69583
685620 1.70643
685735 1.83140
685792 2.05358
685821 2.29026
685849 2.70213
685912 4.03177
685943 3.65442
685975 2.90767
686020 2.24566
686066 1.94697
686157 1.71331
686248 1.62290
686339 1.57487
686522 1.52045
686704 1.48588
687068 1.43583
687433 1.39571
688891 1.25904
689620 1.18612
690349 1.09608
690714 1.03854
691078 0.967205
691443 0.883190
691625 0.866707
691716 0.912158
691807 1.10579
691873 1.48124
691939 2.04136
691971 2.20442
692004 2.19140
692070 1.86345
692159 1.43725
692247 1.17936
692336 1.01809
692424 0.909201
692601 0.806945
692690 0.841782
692778 0.994719
692853 1.27443
692927 1.73002
693002 2.30472
693076 2.81112
693225 3.09334
693373 2.79002
693562 2.34665
693752 1.99300
693941 1.64789
694036 1.43621
694083 1.40160
694107 1.55260
694130 2.12793
694155 3.59322
694167 4.35680
694180 4.71208
694205 4.36108
694229 3.73193
694256 3.24304
694282 2.92014
694335 2.54109
694388 2.32910
694440 2.19237
694546 2.02143
694652 1.91397
694863 1.77732
695074 1.68802
695496 1.56995
695919 1.49228
696341 1.44032
696763 1.41686
697186 1.44684
697608 1.60831
698371 2.59108
698752 2.75597
699133 2.49212
699567 2.17829
700000 1.96772
700675 1.78009
701351 1.69375
701688 1.68503
702026 1.71455
702195 1.75663
702364 1.83550
702533 1.98854
702617 2.11822
702701 2.30802
702804 2.64219
702907 2.93923
702959 2.88752
703010 2.63513
703113 1.97418
703210 1.62349
703306 1.48978
703403 1.45851
703500 1.47836
703693 1.61255
703886 1.87037
704155 2.44196
704424 2.85475
704963 2.29578
705149 2.09369
705336 1.94222
705708 1.74375
706081 1.62450
706453 1.54558
706826 1.48850
707198 1.44338
707571 1.40363
707757 1.38944
707850 1.41267
707897 1.49724
707920 1.62904
707943 1.94867
707979 2.79455
708015 2.22503
708041 1.86778
708068 1.69473
708121 1.54856
708227 1.45639
708440 1.40275
708865 1.36309
709714 1.32470
710139 1.31782
710564 1.33067
710777 1.35759
710989 1.42483
711095 1.49429
711201 1.61782
711308 1.85471
711414 2.33680
711591 3.62284
711680 3.26249
711769 2.52957
711828 2.16980
711887 1.92171
712005 1.63345
712122 1.48621
712240 1.40257
712476 1.31621
712712 1.27545
712947 1.25644
713183 1.25573
713418 1.28338
713654 1.37050
713867 1.52943
714080 1.65394
714507 1.46003
714770 1.34910
715033 1.27853
715296 1.22133
715427 1.18165
715493 1.14701
715558 1.21456
715589 1.59198
715619 1.47061
715689 1.31237
715759 1.26642
715898 1.22846
716177 1.19370
716735 1.15382
717850 1.09727
720080 0.992090
721195 0.931290
722311 0.863827
722868 0.832941
723426 0.819312
723705 0.832153
723983 0.878126
724262 0.997822
724541 1.28457
724995 2.09176
725449 1.60034
725588 1.48713
725869 1.50033
726149 1.77476
726430 2.19496
726710 2.54716
726831 2.61943
726952 2.63666
727073 2.67386
727133 2.83392
727193 3.37789
727260 4.80769
727293 5.55261
727326 5.89946
727392 5.56342
727458 4.95658
727551 4.35248
727645 3.97962
727738 3.72704
727832 3.53957
727969 3.33136
728105 3.16906
728378 2.92221
728924 2.59691
729470 2.39697
730017 2.27437
730563 2.20968
731109 2.20292
731382 2.23076
731655 2.29817
731928 2.45116
732065 2.59487
732201 2.81980
732390 3.29857
732579 3.70014
732957 3.20869
733115 3.01506
733274 2.90942
733590 2.85574
734180 3.01282
734770 3.31495
735950 3.80815
738310 2.72030
738578 2.60498
738846 2.52781
738980 2.51542
739114 2.53764
739248 2.62747
739382 2.85623
739615 3.53736
739731 3.30268
739847 2.85193
739971 2.52126
740094 2.32743
740218 2.20724
740341 2.12592
740588 2.02026
740835 1.95192
741329 1.86730
741823 1.82617
742316 1.82543
742810 1.87817
743304 2.01682
743798 2.30141
744140 2.60667
744481 2.86669
744823 2.47525
745164 1.51022
745189 1.48222
745248 1.45567
745306 1.48158
745424 1.65845
745658 2.21235
745893 2.62867
746127 2.78137
746596 2.63506
747065 2.35386
747561 2.10356
748057 1.91543
749050 1.65374
749546 1.54669
750042 1.42972
750290 1.35419
750538 1.24792
750786 1.06881
750910 0.944830
750972 0.928073
751034 1.14404
751059 1.40808
751084 1.82982
751134 2.84934
751184 3.16103
751234 2.91620
751306 2.50778
751378 2.23552
751450 2.05861
751522 1.93691
751666 1.78070
751810 1.68502
751955 1.62567
752099 1.60461
752243 1.65459
752387 1.86828
752550 2.43994
752632 2.73905
752713 2.88307
752876 2.74583
753039 2.48766
753182 2.31664
753324 2.19678
753610 2.05317
753895 1.98075
754181 1.94895
754466 1.94838
754751 1.98606
754894 2.03175
755037 2.12059
755179 2.33036
755251 2.56423
755322 3.02370
755432 4.16448
755459 4.11154
755487 3.81148
755542 3.04913
755581 2.66990
755620 2.43226
755698 2.19523
755776 2.10050
755854 2.06243
756011 2.05108
756167 2.07349
756479 2.15674
756792 2.26917
757380 2.53289
757673 2.66867
757967 2.76169
758261 2.68658
758481 2.29832
758702 1.55332
758812 1.39391
758922 1.53749
759142 2.10095
759309 2.40350
759476 2.58022
759810 2.71268
760198 2.68896
760585 2.58938
761360 2.34347
761789 2.22128
762218 2.12207
762433 2.08601
762648 2.06942
762862 2.11885
762970 2.26255
763023 2.47147
763077 3.01715
763131 4.06426
763159 3.68047
763186 2.86473
763224 2.23786
763262 2.00054
763338 1.85395
763489 1.79281
763792 1.75207
764095 1.71621
764247 1.70168
764322 1.70989
764398 1.84998
764444 2.12045
764491 1.95184
764544 1.80703
764598 1.75160
764704 1.70632
764918 1.66799
765344 1.62358
766198 1.55817
767052 1.49292
767479 1.43016
767692 1.36081
767799 1.32061
767852 1.34970
767906 1.60148
767947 2.18747
767989 2.64781
768031 2.53020
768072 2.30047
768156 2.01669
768239 1.88299
768406 1.76799
768573 1.72268
768740 1.70375
769074 1.70303
769407 1.73411
770075 1.89591
770408 2.05137
770742 2.28547
771740 3.23641
772240 2.73330
772489 2.23005
772614 1.99486
772739 1.82588
772846 1.82446
772953 2.16252
773086 3.40667
773152 4.07793
773218 4.36872
773350 3.99751
773482 3.39298
773625 2.90735
773768 2.57577
773911 2.34133
774053 2.16835
774339 1.93078
774625 1.77575
775196 1.58742
775768 1.48233
776339 1.42835
776910 1.43187
777196 1.47251
777482 1.56635
777767 1.76386
778053 2.16372
778346 2.87460
778639 3.45187
778932 3.15195
779224 2.53656
779526 2.07786
779828 1.79433
780130 1.61274
780432 1.48779
781036 1.32122
781640 1.20215
782847 0.984056
783451 0.877112
783753 0.879871
784055 1.09673
784181 1.34546
784307 1.73629
784558 2.69955
784810 3.01285
785061 2.76509
785292 2.48809
785522 2.27349
785753 2.12220
785984 2.02367
786214 1.97567
786445 1.99431
786675 2.14015
786791 2.30960
786906 2.59470
787223 3.76178
787381 3.44450
787539 2.79577
787645 2.46626
787750 2.23136
787961 1.94415
788172 1.78495
788383 1.68621
788805 1.56968
789227 1.50137
789649 1.45604
790070 1.42793
790492 1.43873
790703 1.52964
790809 1.70704
790861 1.91748
790914 2.33198
791007 3.49632
791030 3.45048
791053 3.18919
791099 2.52971
791139 2.12302
791180 1.87400
791260 1.62227
791341 1.50926
791421 1.44935
791583 1.38920
791744 1.35903
792066 1.32664
792388 1.30730
793033 1.28260
793677 1.26965
794322 1.27116
794966 1.29893
795611 1.38152
796255 1.57871
797605 2.21898
798079 2.01916
798315 1.85857
798434 1.83124
798552 1.95461
798688 2.53179
798823 3.44157
798954 3.70694
799093 3.43489
799206 3.16129
799320 2.93173
799547 2.60457
799773 2.39132
800000 2.24306
800398 2.07102
800795 1.96448
801590 1.86911
801988 1.87485
802385 1.93572
802584 2.00288
802783 2.11512
802981 2.30733
803180 2.64649
803358 3.13867
803536 3.59725
803625 3.54008
803714 3.20752
803892 2.33420
804013 1.93947
804134 1.70774
804256 1.57491
804377 1.49768
804619 1.42399
804861 1.39728
805346 1.38975
805831 1.40228
806800 1.43496
807042 1.43058
807285 1.40148
807527 1.30495
807648 1.21590
807709 1.20551
807769 1.41064
807817 2.05801
807864 3.03578
807911 3.36939
807959 3.18170
808053 2.74988
808148 2.52295
808242 2.40848
808337 2.35073
808526 2.31815
808715 2.34156
809305 2.57266
809895 2.91996
811075 3.45627
813435 2.60127
814370 2.27629
815306 2.09714
815773 2.06981
816241 2.10443
816708 2.24567
817176 2.59083
818012 3.65272
818430 3.32993
818848 2.65849
819219 2.23349
819591 1.97321
819962 1.81601
820334 1.72356
821076 1.68103
821448 1.74372
821819 1.89789
822302 2.27283
822785 2.58273
823751 2.04699
824101 1.84529
824450 1.69325
825150 1.47445
825499 1.37835
825849 1.26678
826199 1.09694
826373 0.976084
826461 0.950106
826505 0.994116
826548 1.14275
826581 1.37486
826613 1.74685
826677 2.67537
826742 2.99033
826806 2.77795
826909 2.37402
827012 2.11782
827115 1.95891
827218 1.85364
827424 1.72487
827630 1.65036
828042 1.57322
828454 1.54743
828866 1.56294
829278 1.63382
829690 1.80238
830102 2.15653
830530 2.80904
830958 3.35446
831814 2.51725
832175 2.15779
832537 1.91626
832898 1.75312
833260 1.64036
833621 1.56458
833982 1.53110
834163 1.54420
834344 1.60300
834524 1.76491
834705 2.16869
834864 2.85478
834944 3.21994
835023 3.42546
835342 2.65940
835486 2.30944
835630 2.07808
835774 1.92318
835918 1.81517
836206 1.67711
836494 1.59332
837070 1.49621
837646 1.44090
838798 1.38163
839374 1.36801
839662 1.36846
839806 1.37787
839878 1.39590
839950 1.50280
839970 1.62175
839990 1.26593
840066 1.30056
840142 1.32036
840295 1.33092
840600 1.33494
842758 1.34476
843836 1.34392
844376 1.33322
844646 1.33591
844780 1.38074
844848 1.47567
844915 1.78119
844996 2.51579
845077 2.05958
845134 1.76713
845191 1.61756
845305 1.48382
845533 1.38995
845990 1.31213
846660 1.21340
847331 1.08651
847666 1.01437
848001 0.957094
848336 0.993004
848504 1.12022
848671 1.40965
848835 1.93226
848999 2.66981
849162 3.35580
849326 3.68037
849654 3.43939
849981 2.96993
850331 2.59648
850681 2.34204
851030 2.16235
851380 2.02909
852134 1.83087
852887 1.69720
854394 1.51080
855148 1.43062
855901 1.33993
856278 1.28066
856655 1.20033
857031 1.09166
857220 1.06266
857314 1.10432
857408 1.26340
857530 1.84620
857652 2.74820
857774 3.07342
857896 2.87960
858091 2.50281
858286 2.27528
858481 2.14783
858676 2.07819
859066 2.03786
859456 2.08283
860311 2.38789
861165 2.67446
862873 2.20323
863670 2.01772
864468 1.95504
865265 2.03922
866062 2.37238
866746 2.95685
867429 3.46516
868797 2.66211
869609 2.24144
870420 2.06699
871232 2.10113
872043 2.44026
872682 3.03293
873321 3.55306
874598 2.80719
875066 2.53799
875534 2.37138
876470 2.25766
879330 2.64582
880735 2.43153
881438 2.23283
881789 2.13388
881965 2.12078
882053 2.20849
882097 2.36737
882141 2.76270
882190 3.65182
882214 3.94522
882287 3.23088
882346 2.71431
882406 2.46645
882525 2.24788
882644 2.14632
882763 2.08307
883001 1.99886
883239 1.93784
883715 1.84385
884191 1.76911
885144 1.65153
886096 1.55990
888001 1.40878
888477 1.36690
888953 1.31126
889191 1.26996
889429 1.20540
889667 1.07899
889786 0.967686
889846 0.929093
889905 1.11352
889942 1.66010
889978 2.51806
890015 2.83517
890051 2.64401
890129 2.16625
890207 1.91427
890364 1.68977
890521 1.58962
890677 1.53252
890990 1.46813
891304 1.43136
891930 1.38999
892556 1.37098
893183 1.37139
893809 1.40021
894436 1.48166
895062 1.66510
895755 2.04154
896447 2.35666
897832 1.91297
898337 1.73710
898841 1.60372
899346 1.50256
899598 1.48374
899724 1.53466
899787 1.62568
899850 1.83524
899973 2.54869
900000 2.54184
900096 2.14087
900163 1.91699
900230 1.77924
900364 1.63190
900633 1.50956
900901 1.45179
901169 1.41500
901706 1.36822
902243 1.34298
902780 1.34030
903317 1.37833
903854 1.51752
904123 1.67580
904391 1.95020
904753 2.56480
905114 3.09321
905836 2.38341
906116 2.09204
906396 1.89154
906956 1.66077
907516 1.55026
908076 1.50421
909195 1.55752
909755 1.67650
910315 1.89363
911154 2.44485
911992 2.90375
912831 2.59439
913250 2.26692
913669 1.92213
914116 1.56208
914339 1.45686
914450 1.51512
914562 1.78522
914735 2.92090
914821 3.55814
914907 3.86141
915080 3.63728
915252 3.19495
915455 2.80860
915658 2.55119
915861 2.37284
916064 2.24306
916470 2.06836
916876 1.95869
917688 1.83967
918500 1.78460
918818 1.76093
919137 1.71166
919296 1.66011
919455 1.56442
919614 1.37493
919694 1.25747
919733 1.27453
919773 1.54558
919799 2.03188
919825 2.78371
919851 3.50123
919877 3.84164
919929 3.69029
919981 3.34243
920063 2.97313
920145 2.76964
920309 2.57538
920474 2.49457
920638 2.45962
920967 2.44690
921295 2.46427
922610 2.53503
923628 2.49126
924138 2.46178
924392 2.49252
924520 2.57567
924647 2.83635
924801 3.46916
924879 3.33198
924956 3.01546
925038 2.77659
925120 2.63477
925283 2.48977
925610 2.37450
926170 2.29521
926730 2.25702
928570 2.17570
929310 2.09799
930050 2.00047
930420 1.95588
930790 1.93010
930975 1.93603
931160 1.97152
931345 2.06928
931530 2.30180
931601 2.45257
931793 3.07285
931889 3.40871
931985 3.60174
932370 2.94483
932579 2.58209
932788 2.35489
932997 2.20775
933206 2.10639
933624 1.97573
934043 1.89407
934879 1.79612
935715 1.74299
937388 1.72612
939060 1.85616
940730 2.18999
942400 2.46711
945740 2.00109
946706 1.84988
947672 1.72523
948638 1.63282
949604 1.61342
950350 1.70258
951095 1.76684
951841 1.67682
952586 1.54662
953465 1.40538
954344 1.27386
954784 1.21213
955223 1.16241
955663 1.15369
956102 1.27172
956565 1.73579
957028 2.49819
957491 2.75675
957723 2.65246
957954 2.46965
958096 2.32657
958237 2.14755
958378 1.91149
958449 1.81907
958485 1.86904
958520 2.15100
958568 3.25994
958592 3.88957
958616 4.19714
958664 4.01828
958712 3.62532
958791 3.17922
958870 2.91980
959027 2.63534
959185 2.47462
959342 2.36509
959657 2.21611
959972 2.11395
960603 1.97769
961233 1.89387
961863 1.84991
962493 1.85596
962808 1.89052
963123 1.96272
963438 2.09848
963753 2.34086
964527 3.28698
964915 3.04554
965302 2.48563
965740 2.03681
966179 1.77137
966617 1.59632
967056 1.45805
967494 1.32420
967932 1.16534
968371 0.952695
968590 0.872751
968700 0.921354
968809 1.16785
968895 1.62036
968980 2.30740
969066 2.96185
969151 3.27826
969322 3.11831
969493 2.75808
969694 2.44564
969895 2.23941
970095 2.09766
970296 1.99495
970697 1.85558
971099 1.76413
971902 1.64794
972705 1.57590
973507 1.53209
974310 1.52496
974712 1.54913
975113 1.61382
975515 1.76182
975916 2.08364
976310 2.66257
976703 3.18229
977490 2.63101
977978 2.36958
979527 2.67303
980302 2.50718
981077 2.24845
981935 2.04089
982793 1.90992
983651 1.83009
984509 1.78826
986224 1.82170
987082 1.92872
987940 2.14420
989110 2.66813
990280 3.11076
991342 2.86277
992403 2.17026
992464 3.26853
992495 3.91254
992525 4.22146
992572 4.14151
992619 3.86574
992647 3.70973
992756 3.27559
992866 3.02758
993084 2.75122
993303 2.58767
993522 2.47045
993959 2.30067
994396 2.17579
995271 1.99462
996146 1.86428
997021 1.76147
997895 1.67221
998770 1.58554
999207 1.55595
999426 1.58827
999535 1.65856
999645 1.82449
999770 2.20219
999833 2.40887
999896 2.52616
999999 2.47094
1.00000E+06 2.04429
1.07721E+06 2.22540
1.10668E+06 2.29493
1.22474E+06 2.55988
1.35540E+06 2.66305
1.50000E+06 2.77037
1.73205E+06 2.94816
2.00000E+06 3.13735
2.30000E+06 3.30006
2.50000E+06 3.40112
2.58831E+06 3.44406
2.58831E+06 3.44406
2.75000E+06 3.49390
2.88685E+06 3.53436
3.00000E+06 3.55780
3.09715E+06 3.57310
3.09715E+06 3.57310
3.25000E+06 3.57748
3.50000E+06 3.58407
3.69114E+06 3.58880
3.75000E+06 3.58354
3.89836E+06 3.57039
3.89837E+06 3.57039
4.00000E+06 3.55830
4.25000E+06 3.51020
4.50000E+06 3.46540
5.00000E+06 3.38432
6.00000E+06 3.20649
6.54528E+06 3.10477
6.60000E+06 3.09520
7.00000E+06 3.02844
7.40407E+06 2.94063
7.50000E+06 2.92084
8.00000E+06 2.82370
8.65504E+06 2.68777
8.76889E+06 2.66650
9.00000E+06 2.62524
1.00000E+07 2.45071
1.10000E+07 2.29927
1.20000E+07 2.17320
1.30000E+07 2.07715
1.34237E+07 2.04888
1.35000E+07 2.04392
1.35575E+07 2.04020
1.40000E+07 2.01240
1.45000E+07 1.99094
1.50000E+07 1.97580
1.60000E+07 1.96092
1.70000E+07 1.96066
1.80000E+07 1.96876
1.90000E+07 1.98147
2.00000E+07 1.99691
