Br-81(n,tot) ENDF/B-VII.1
4202.87 95.6362
4203.56 77.1924
4204.95 54.4672
4206.34 41.5900
4207.73 33.5537
4209.12 28.1710
4211.90 21.5531
4214.68 17.7171
4217.46 15.2492
4223.02 12.2887
4228.58 10.5817
4234.13 9.46386
4245.25 8.04935
4256.37 7.11892
4267.49 6.34148
4273.05 5.92503
4275.83 5.68274
4278.61 5.39369
4281.39 5.01841
4282.78 4.77539
4284.16 4.47480
4284.86 4.29677
4285.55 4.09927
4286.25 3.88945
4286.94 3.70113
4287.64 3.66932
4287.99 3.85607
4288.33 4.41893
4288.68 5.92860
4288.86 7.49139
4289.03 10.1693
4289.20 15.0558
4289.29 18.9883
4289.38 24.5079
4289.46 32.6216
4289.55 44.7107
4289.64 63.0488
4289.72 90.4717
4289.86 159.356
4290.00 220.411
4290.07 218.371
4290.14 195.669
4290.28 135.857
4290.37 106.538
4290.45 85.0325
4290.63 58.1830
4290.80 43.2082
4290.97 34.1461
4291.15 28.2254
4291.32 24.1732
4291.66 19.0582
4292.01 16.0218
4292.36 14.0519
4293.05 11.6743
4293.74 10.3052
4294.43 9.42171
4295.13 8.80282
4295.82 8.34506
4297.20 7.70688
4298.59 7.27680
4301.36 6.71415
4304.13 6.34067
4306.90 6.05683
4312.44 5.61399
4323.52 4.89226
4334.60 4.16444
4345.68 3.29888
4351.22 2.78792
4356.76 2.24183
4362.30 1.80009
4365.07 1.79197
4366.46 1.93046
4367.84 2.24474
4369.23 2.84943
4370.61 3.94850
4372.00 5.92428
4373.38 9.54120
4374.07 12.4229
4374.77 16.4548
4375.46 22.2184
4376.15 30.6153
4376.84 43.1926
4377.54 62.4684
4378.23 92.7410
4378.92 140.269
4379.96 254.394
4381.00 358.687
4382.04 322.059
4383.08 224.865
4383.86 168.621
4384.64 129.703
4385.42 103.016
4386.20 84.3111
4387.75 60.7712
4389.31 47.1234
4390.87 38.4715
4392.43 32.6004
4395.54 25.2735
4398.66 20.9585
4401.78 18.1453
4408.01 14.7203
4414.24 12.7099
4420.47 11.3725
4432.94 9.64390
4445.40 8.48465
4451.63 8.01105
4457.86 7.60664
4464.10 7.36390
4467.21 7.41371
4470.33 7.77189
4473.44 8.90569
4475.00 10.1458
4476.56 12.3535
4478.12 16.4948
4479.68 24.9001
4480.45 32.3614
4481.23 43.8692
4482.01 62.0739
4482.79 90.9559
4483.90 155.685
4485.00 211.608
4486.11 186.444
4487.21 129.419
4488.17 93.1262
4489.13 69.8580
4490.09 54.8812
4491.04 44.8839
4492.96 32.9103
4494.88 26.2879
4496.79 22.2120
4498.71 19.5024
4502.54 16.1800
4506.37 14.2501
4510.21 13.0032
4512.12 12.5373
4514.04 12.1562
4515.00 12.0053
4515.95 11.9147
4516.43 11.9348
4516.91 12.1130
4517.15 12.3878
4517.39 13.0749
4517.51 13.8431
4517.63 15.3800
4517.69 16.7689
4517.75 18.9891
4517.81 22.7119
4517.87 29.0166
4517.94 39.5845
4518.00 46.5826
4518.07 39.5921
4518.13 29.0121
4518.18 23.1853
4518.24 19.5964
4518.29 17.2995
4518.34 15.8309
4518.45 14.1116
4518.56 13.2113
4518.77 12.3351
4518.98 11.9338
4519.41 11.5672
4519.84 11.3910
4520.69 11.1933
4521.54 11.0621
4523.25 10.8650
4524.95 10.7189
4526.66 10.6350
4527.51 10.6373
4528.36 10.7044
4529.21 10.9217
4529.64 11.1598
4530.07 11.5946
4530.49 12.4720
4530.71 13.2679
4530.92 14.5623
4531.13 16.8513
4531.35 21.4033
4531.45 25.5357
4531.56 32.0845
4531.67 43.1989
4531.77 62.0707
4531.89 93.3593
4532.00 113.953
4532.12 93.0988
4532.23 61.8709
4532.33 43.4791
4532.44 32.6326
4532.54 26.0455
4532.64 21.8607
4532.84 17.1254
4533.05 14.7102
4533.25 13.3124
4533.46 12.4403
4533.87 11.4458
4534.27 10.9156
4534.68 10.5956
4535.50 10.2333
4536.32 10.0308
4537.14 9.89662
4538.77 9.71599
4542.04 9.48094
4545.31 9.30471
4551.85 9.02204
4558.39 8.79073
4571.47 8.41747
4584.54 8.11676
4597.62 7.85850
4610.70 7.62495
4623.78 7.40721
4627.05 7.35817
4630.32 7.32144
4631.95 7.32002
4633.59 7.36629
4634.40 7.45265
4634.81 7.54310
4635.22 7.70758
4635.63 8.04689
4635.83 8.36493
4636.04 8.90314
4636.24 9.92287
4636.35 10.8015
4636.45 12.1701
4636.55 14.4547
4636.65 18.6286
4636.70 22.0838
4636.75 27.1602
4636.80 34.8032
4636.86 46.5671
4636.93 70.2708
4637.00 86.0817
4637.07 70.3505
4637.14 46.6653
4637.23 30.1579
4637.31 21.5992
4637.39 16.8897
4637.47 14.1025
4637.55 12.3225
4637.63 11.1511
4637.79 9.73976
4637.95 8.95403
4638.11 8.47833
4638.43 7.95056
4638.75 7.67969
4639.07 7.52124
4639.71 7.34971
4641.00 7.20518
4642.28 7.13724
4644.85 7.05681
4647.41 6.99650
4652.55 6.88734
4657.68 6.77772
4667.95 6.53666
4678.22 6.24500
4683.36 6.07052
4688.49 5.87068
4693.63 5.64210
4698.76 5.39163
4703.90 5.17644
4706.46 5.15680
4709.03 5.33762
4711.60 6.08199
4712.88 6.97567
4714.17 8.65259
4715.45 11.9617
4716.73 19.0291
4717.38 25.5685
4718.02 36.0052
4718.66 53.1843
4719.30 81.6709
4720.15 143.198
4721.00 198.279
4721.85 176.723
4722.70 123.537
4723.31 94.3261
4723.91 73.8939
4724.52 59.7093
4725.13 49.6706
4726.34 36.9123
4727.55 29.4676
4728.76 24.7289
4729.98 21.5129
4732.40 17.5030
4734.82 15.1490
4737.25 13.6230
4742.10 11.7827
4746.95 10.7214
4751.80 10.0322
4756.64 9.54723
4761.49 9.18572
4771.19 8.67713
4780.89 8.32926
4800.29 7.86262
4819.68 7.53815
4839.08 7.27389
4858.47 7.03076
4868.17 6.91051
4873.02 6.85860
4875.45 6.86992
4876.05 6.90434
4876.66 7.00826
4876.96 7.14527
4877.26 7.48348
4877.42 7.87237
4877.57 8.68736
4877.64 9.47758
4877.72 10.8374
4877.79 13.3718
4877.87 18.3184
4877.94 25.2654
4878.00 29.8735
4878.07 25.2764
4878.13 18.3308
4878.18 15.0191
4878.22 12.8187
4878.31 10.2838
4878.40 9.02146
4878.49 8.32230
4878.66 7.62641
4878.84 7.30710
4879.20 7.03133
4879.55 6.91744
4880.27 6.82183
4880.98 6.77965
4883.82 6.70616
4889.51 6.61279
4895.21 6.52072
4900.90 6.42236
4912.28 6.19587
4923.67 5.90802
4929.36 5.72918
4935.05 5.51785
4940.74 5.26574
4946.43 4.96889
4952.13 4.65729
4954.97 4.54889
4957.82 4.58408
4960.66 5.06743
4962.09 5.74692
4963.51 7.10994
4964.93 9.93634
4965.64 12.4362
4966.36 16.2528
4967.07 22.2850
4967.78 32.1379
4968.49 48.8054
4969.20 77.3426
4970.10 137.339
4971.00 192.224
4971.90 173.106
4972.80 122.072
4973.65 86.3911
4974.50 64.0682
4975.35 50.0170
4976.20 40.7804
4977.90 29.8562
4979.60 23.8651
4981.30 20.1895
4983.00 17.7458
4986.40 14.7482
4989.80 13.0068
4993.20 11.8800
4996.60 11.0948
5000.00 10.5174
5005.73 9.82702
5011.47 9.34879
5022.93 8.72495
5028.67 8.50834
5034.40 8.33224
5040.13 8.19877
5041.57 8.18274
5043.00 8.20040
5043.72 8.25241
5044.43 8.41769
5044.79 8.64170
5045.15 9.20638
5045.33 9.86903
5045.51 11.3131
5045.60 12.7661
5045.69 15.3368
5045.78 20.4831
5045.82 24.9595
5045.86 31.4982
5045.93 45.4951
5046.00 54.9873
5046.07 45.5255
5046.14 31.5340
5046.21 21.9070
5046.28 16.7762
5046.36 13.9369
5046.43 12.2682
5046.58 10.4741
5046.73 9.61151
5047.02 8.83603
5047.32 8.50919
5047.91 8.24000
5048.49 8.12968
5049.67 8.03147
5050.85 7.98121
5053.21 7.91685
5055.57 7.86745
5060.29 7.78303
5065.00 7.70794
5074.44 7.57512
5079.16 7.52118
5081.51 7.52106
5082.10 7.54262
5082.69 7.61118
5082.99 7.70308
5083.28 7.93118
5083.43 8.19404
5083.58 8.74522
5083.65 9.27982
5083.73 10.1831
5083.80 11.8803
5083.87 15.1694
5083.94 19.7825
5084.00 22.8922
5084.06 19.7863
5084.13 15.1730
5084.18 12.5724
5084.24 10.9620
5084.34 9.33259
5084.45 8.59408
5084.56 8.21380
5084.77 7.85202
5084.99 7.69265
5085.42 7.55781
5085.85 7.50187
5087.56 7.42795
5091.00 7.37570
5094.44 7.35201
5095.30 7.36143
5096.15 7.40491
5096.58 7.47009
5097.01 7.64415
5097.23 7.85902
5097.44 8.35548
5097.55 8.88797
5097.66 9.90654
5097.77 12.1744
5097.82 14.4189
5097.87 18.0470
5097.94 24.4904
5098.00 28.8423
5098.06 24.5161
5098.13 18.0780
5098.17 14.8288
5098.22 12.7155
5098.31 10.3762
5098.40 9.24063
5098.50 8.62149
5098.68 8.01319
5098.86 7.73705
5099.23 7.50025
5099.60 7.40270
5100.34 7.32112
5101.07 7.28509
5104.02 7.22247
5109.91 7.14552
5121.69 6.99891
5133.47 6.83563
5145.25 6.63427
5157.03 6.35324
5162.92 6.15483
5168.81 5.88462
5171.76 5.70697
5174.70 5.48678
5177.65 5.20660
5180.59 4.84103
5182.06 4.61657
5183.54 4.36160
5185.01 4.08320
5186.48 3.82259
5187.95 3.75148
5188.69 3.97073
5189.43 4.66988
5190.16 6.57171
5190.53 8.53886
5190.90 11.9179
5191.27 17.9967
5191.64 29.6466
5191.82 39.4319
5192.00 53.7673
5192.19 75.0741
5192.37 106.685
5192.69 190.734
5193.00 266.666
5193.32 238.851
5193.63 167.168
5193.88 123.400
5194.13 93.9876
5194.39 74.3275
5194.64 60.8635
5195.14 44.1836
5195.64 34.7147
5196.15 28.7737
5196.65 24.7854
5197.66 19.8508
5198.66 16.9701
5199.67 15.1090
5200.68 13.8176
5201.68 12.8745
5203.70 11.5932
5205.71 10.7684
5207.72 10.1946
5209.74 9.77313
5213.76 9.19736
5217.79 8.83089
5219.80 8.70528
5221.82 8.63673
5222.82 8.65672
5223.83 8.80900
5224.33 9.04991
5224.59 9.28744
5224.84 9.69867
5225.09 10.4967
5225.21 11.2021
5225.34 12.3122
5225.47 14.2274
5225.59 17.8662
5225.65 20.9993
5225.72 25.7793
5225.78 33.3226
5225.84 45.0930
5225.92 67.1588
5226.00 81.9143
5226.08 67.2008
5226.16 45.1408
5226.21 35.5779
5226.26 28.7352
5226.35 20.6586
5226.45 16.3909
5226.55 13.9774
5226.65 12.4717
5226.74 11.4933
5226.94 10.3311
5227.13 9.69209
5227.33 9.30656
5227.71 8.87826
5228.10 8.65485
5228.49 8.52114
5229.27 8.36844
5230.83 8.22079
5232.39 8.13658
5235.50 8.02186
5238.61 7.93484
5244.84 7.79841
5251.07 7.69146
5263.52 7.52888
5275.98 7.40744
5288.43 7.31089
5300.89 7.23191
5307.12 7.19910
5313.34 7.17532
5316.46 7.17333
5319.57 7.19748
5321.13 7.24402
5322.69 7.38419
5323.46 7.57490
5323.85 7.75756
5324.24 8.07398
5324.63 8.69156
5324.83 9.24817
5325.02 10.1463
5325.22 11.7452
5325.31 13.0385
5325.41 14.9304
5325.51 17.8656
5325.60 22.5694
5325.70 30.5871
5325.80 44.5823
5325.90 67.0769
5326.00 82.0851
5326.10 67.1296
5326.20 44.6486
5326.28 33.4309
5326.35 26.0417
5326.42 21.1691
5326.49 17.8724
5326.64 13.9145
5326.79 11.7719
5326.93 10.4817
5327.08 9.65507
5327.37 8.70190
5327.66 8.19235
5327.95 7.89065
5328.53 7.56436
5329.70 7.30695
5330.87 7.20772
5333.20 7.12898
5335.53 7.09823
5337.86 7.08783
5340.19 7.10542
5341.36 7.14539
5342.52 7.26810
5343.11 7.43587
5343.40 7.59759
5343.69 7.87765
5343.98 8.42886
5344.13 8.92707
5344.27 9.73302
5344.42 11.1799
5344.49 12.3658
5344.56 14.0874
5344.64 16.7847
5344.71 21.2086
5344.78 28.9074
5344.85 42.6548
5344.93 63.9440
5345.00 78.3740
5345.07 64.0111
5345.15 42.7382
5345.22 29.1236
5345.29 21.4315
5345.36 16.9805
5345.43 14.2525
5345.51 12.4846
5345.58 11.2826
5345.72 9.80954
5345.87 8.98047
5346.01 8.46995
5346.30 7.90135
5346.59 7.60880
5346.87 7.43860
5347.45 7.25790
5348.60 7.11660
5349.75 7.06104
5352.06 7.01332
5354.36 6.98965
5363.57 6.93751
5382.00 6.86228
5400.43 6.79480
5409.65 6.76726
5414.25 6.77470
5415.41 6.79492
5416.56 6.85759
5417.13 6.94389
5417.71 7.17237
5418.00 7.45805
5418.29 8.14019
5418.43 8.89940
5418.57 10.4509
5418.65 11.8960
5418.72 14.2882
5418.79 18.5059
5418.86 26.1797
5418.93 37.7890
5419.00 45.6776
5419.07 37.8231
5419.14 26.2219
5419.20 19.6162
5419.26 15.6210
5419.32 13.0960
5419.37 11.4936
5419.49 9.63967
5419.61 8.68203
5419.84 7.76882
5420.07 7.37070
5420.54 7.03880
5421.01 6.90740
5421.94 6.80367
5422.87 6.76297
5424.74 6.72835
5426.61 6.71146
5434.07 6.67405
5449.01 6.61590
5463.94 6.55865
5471.41 6.53318
5475.14 6.53655
5476.07 6.55162
5477.01 6.59935
5477.47 6.66524
5477.94 6.83764
5478.17 7.05105
5478.41 7.54717
5478.52 8.08658
5478.64 9.13906
5478.70 10.0981
5478.76 11.5964
5478.81 14.0819
5478.87 18.3158
5478.94 25.4538
5479.00 30.1642
5479.06 25.4825
5479.13 18.3513
5479.18 14.8151
5479.22 12.4599
5479.32 9.88995
5479.41 8.63470
5479.50 7.96043
5479.69 7.29621
5479.88 6.99642
5480.25 6.74168
5480.62 6.63877
5481.37 6.55647
5482.12 6.52352
5485.11 6.48003
5491.09 6.44500
5503.06 6.38576
5515.03 6.32254
5526.99 6.25186
5538.96 6.17069
5550.92 6.07501
5556.90 6.02033
5562.89 5.96157
5568.87 5.91248
5570.37 5.91577
5571.86 5.95848
5572.61 6.03230
5573.36 6.24540
5573.73 6.52455
5574.11 7.21963
5574.29 8.02743
5574.39 8.71974
5574.48 9.76978
5574.57 11.5031
5574.67 14.5317
5574.76 20.3809
5574.81 25.3977
5574.85 32.4691
5574.93 48.4889
5575.00 59.2134
5575.07 48.5474
5575.15 32.5408
5575.21 23.8832
5575.27 18.4402
5575.33 14.9397
5575.39 12.6873
5575.50 10.0469
5575.62 8.65642
5575.74 7.84353
5575.86 7.32971
5576.10 6.74273
5576.58 6.24920
5577.05 6.04961
5578.00 5.88574
5578.95 5.81474
5580.86 5.74095
5582.76 5.69175
5586.57 5.60612
5590.38 5.51771
5597.99 5.30627
5605.60 5.01736
5609.41 4.82725
5613.22 4.59241
5617.02 4.29659
5620.83 3.91923
5622.73 3.69494
5624.64 3.45072
5626.54 3.20613
5628.44 3.03171
5630.35 3.17826
5631.30 3.61887
5632.25 4.69531
5632.73 5.70139
5633.20 7.26815
5633.68 9.75891
5634.15 13.8311
5634.63 20.8013
5635.11 33.3569
5635.58 57.3392
5635.82 77.0835
5636.06 104.679
5636.53 187.980
5637.00 263.601
5637.47 236.433
5637.94 165.474
5638.50 106.530
5639.06 74.0117
5639.62 55.3828
5640.18 43.9031
5640.74 36.3428
5641.30 31.0850
5642.42 24.3889
5643.53 20.3904
5644.65 17.7753
5646.89 14.6131
5649.13 12.8029
5651.36 11.6641
5652.48 11.2679
5653.60 11.0145
5654.16 11.0043
5654.72 11.2470
5655.00 11.6550
5655.27 12.6827
5655.41 13.8172
5655.55 16.0364
5655.62 17.9908
5655.69 21.0308
5655.76 25.9440
5655.83 33.9394
5655.92 48.2203
5656.00 57.7318
5656.08 48.2430
5656.17 33.9400
5656.26 23.6328
5656.36 18.3870
5656.46 15.5736
5656.56 13.9334
5656.75 12.2163
5656.95 11.3851
5657.34 10.6083
5657.73 10.2466
5658.52 9.87797
5659.30 9.66226
5660.86 9.36715
5662.43 9.14488
5665.56 8.80158
5668.69 8.53894
5674.95 8.15574
5681.21 7.88691
5693.73 7.53008
5706.25 7.29962
5718.77 7.13474
5731.29 7.00813
5756.34 6.81904
5781.38 6.67563
5806.42 6.55470
5856.51 6.33666
5906.59 6.10434
5931.63 5.96385
5956.67 5.78924
5981.72 5.55158
5994.24 5.39096
6006.76 5.18280
6019.28 4.89712
6025.54 4.70845
6031.80 4.47393
6038.06 4.17511
6044.32 3.78770
6047.45 3.55535
6050.58 3.30822
6052.15 3.19642
6053.71 3.13638
6054.50 3.17428
6055.28 3.38405
6055.67 3.69750
6055.87 3.99775
6056.06 4.50347
6056.26 5.45082
6056.36 6.25873
6056.45 7.48143
6056.55 9.48990
6056.65 13.0257
6056.75 19.8418
6056.80 25.6003
6056.84 33.7154
6056.92 52.3689
6057.00 64.6734
6057.08 52.4046
6057.16 33.7584
6057.24 21.5308
6057.32 14.7844
6057.40 10.9761
6057.48 8.68343
6057.65 6.23024
6057.81 5.03999
6057.98 4.37465
6058.14 3.97172
6058.47 3.53944
6059.12 3.24405
6059.78 3.22660
6061.08 3.62635
6062.39 4.75790
6063.05 5.81315
6063.70 7.43966
6064.36 9.99284
6065.01 14.1093
6065.67 21.0305
6066.32 33.2064
6066.98 55.8456
6067.63 99.0500
6068.32 177.968
6069.00 249.907
6069.69 224.361
6070.37 157.057
6070.96 113.374
6071.55 84.9086
6072.14 66.3788
6072.73 53.8998
6073.92 38.8161
6075.10 30.4219
6076.28 25.2901
6077.46 22.0888
6078.05 21.1442
6078.35 20.9243
6078.64 21.0141
6078.94 21.7318
6079.09 22.5762
6079.23 24.0623
6079.38 26.8207
6079.53 32.2972
6079.60 37.1871
6079.68 44.8180
6079.75 57.1633
6079.82 77.1004
6079.91 113.098
6080.00 136.884
6080.09 112.977
6080.18 76.7773
6080.26 54.9718
6080.34 42.2013
6080.42 34.4411
6080.50 29.6019
6080.67 24.0986
6080.83 21.2293
6080.99 19.5233
6081.15 18.4042
6081.48 17.0204
6081.81 16.1666
6082.13 15.5613
6082.78 14.7024
6083.43 14.0712
6084.09 13.5610
6085.39 12.7480
6087.99 11.5825
6090.60 10.7630
6095.81 9.67163
6101.02 8.97316
6106.23 8.48464
6111.44 8.12262
6114.05 7.97608
6116.65 7.85378
6117.95 7.80890
6119.26 7.79815
6119.91 7.83463
6120.56 7.97884
6120.88 8.18299
6121.21 8.69784
6121.37 9.29498
6121.54 10.5631
6121.62 11.7999
6121.70 13.9046
6121.78 17.8163
6121.86 25.4757
6121.93 36.2255
6122.00 43.4336
6122.07 36.2883
6122.14 25.5499
6122.22 18.1457
6122.30 14.1945
6122.37 12.0260
6122.45 10.7577
6122.61 9.40654
6122.76 8.75234
6123.07 8.16365
6123.38 7.91134
6124.00 7.69478
6124.62 7.59735
6125.86 7.49543
6127.10 7.43060
6132.06 7.24662
6137.02 7.09605
6141.98 6.95944
6151.90 6.70528
6161.82 6.44804
6171.74 6.14358
6176.70 5.94824
6181.66 5.69508
6184.14 5.53300
6186.62 5.33442
6189.10 5.08273
6191.58 4.75157
6192.82 4.54421
6194.06 4.30140
6195.30 4.02037
6196.54 3.71455
6197.78 3.47239
6198.40 3.48345
6199.02 3.77924
6199.64 4.84001
6199.95 6.04959
6200.26 8.23723
6200.57 12.3570
6200.73 15.7423
6200.88 20.6216
6201.04 27.8099
6201.19 38.6379
6201.35 55.2359
6201.50 80.6812
6201.75 145.554
6202.00 205.466
6202.25 186.023
6202.50 131.419
6202.77 88.4088
6203.04 63.3467
6203.31 48.4246
6203.59 38.9839
6203.86 32.6511
6204.13 28.1880
6204.67 22.4353
6205.22 18.9477
6205.76 16.6467
6206.85 13.8407
6207.94 12.2129
6209.02 11.1606
6210.11 10.4268
6211.20 9.88689
6213.37 9.14551
6215.55 8.65974
6217.72 8.31536
6219.90 8.05720
6224.25 7.69179
6228.60 7.44107
6237.29 7.10617
6245.99 6.87811
6254.69 6.69987
6272.09 6.40389
6289.49 6.11503
6298.19 5.95086
6306.88 5.75692
6315.58 5.50962
6319.93 5.35215
6324.28 5.15742
6328.63 4.90226
6330.81 4.73826
6332.98 4.53629
6335.15 4.27876
6336.24 4.12348
6337.33 3.95372
6338.42 3.80170
6338.96 3.77496
6339.50 3.86239
6340.05 4.27627
6340.32 4.79028
6340.59 5.77070
6340.86 7.75500
6341.00 9.49078
6341.13 12.1389
6341.27 16.3281
6341.41 23.2351
6341.54 35.0922
6341.68 55.5903
6341.84 96.1878
6342.00 131.330
6342.08 129.695
6342.16 115.817
6342.32 80.4117
6342.42 63.7467
6342.52 51.4021
6342.71 35.7739
6342.90 26.9393
6343.10 21.5479
6343.29 18.0084
6343.48 15.5753
6343.87 12.4924
6344.26 10.6541
6344.64 9.45444
6345.41 7.99068
6346.19 7.12837
6346.96 6.55242
6348.51 5.80229
6350.05 5.29528
6351.60 4.89239
6354.69 4.19537
6357.78 3.52789
6359.32 3.22543
6360.87 3.04368
6362.41 3.29235
6363.19 3.86721
6363.96 5.17421
6364.35 6.34515
6364.73 8.10430
6365.12 10.7964
6365.50 15.0139
6365.89 21.8472
6366.28 33.2622
6366.66 53.0527
6367.05 87.8376
6367.53 160.642
6368.00 229.183
6368.48 208.932
6368.95 148.287
6369.28 115.380
6369.60 91.6037
6369.92 74.6675
6370.25 62.4292
6370.90 46.5256
6371.54 37.0114
6372.19 30.8540
6372.84 26.6153
6374.14 21.2578
6375.43 18.0639
6376.73 15.9721
6379.32 13.4236
6381.91 11.9427
6384.50 10.9792
6387.09 10.3032
6389.68 9.80261
6394.86 9.10971
6400.05 8.65092
6405.23 8.32289
6410.41 8.07528
6420.77 7.72277
6431.14 7.48032
6436.32 7.38478
6441.50 7.30299
6446.68 7.24309
6449.28 7.26609
6449.92 7.31385
6450.57 7.45358
6450.90 7.63638
6451.22 8.08853
6451.38 8.60949
6451.54 9.72042
6451.62 10.8043
6451.71 12.6924
6451.79 16.2768
6451.83 19.2180
6451.87 23.4303
6451.93 33.1510
6452.00 39.6919
6452.07 33.1388
6452.13 23.4139
6452.21 16.3214
6452.29 12.7380
6452.37 10.8390
6452.45 9.75448
6452.61 8.62525
6452.77 8.09078
6453.09 7.61973
6453.41 7.42480
6454.04 7.26543
6454.68 7.20041
6457.23 7.11203
6462.32 7.04128
6472.50 6.93906
6482.69 6.85320
6487.78 6.81777
6490.33 6.81464
6491.60 6.86206
6492.24 7.03842
6492.56 7.50275
6492.71 8.36623
6492.79 9.43919
6492.87 11.6527
6492.94 14.5900
6493.00 16.5387
6493.06 14.5963
6493.13 11.6599
6493.23 9.08442
6493.33 8.03552
6493.53 7.29884
6493.93 6.94504
6494.74 6.81387
6496.34 6.76489
6499.56 6.73291
6505.99 6.69102
6512.43 6.66876
6514.04 6.67727
6515.64 6.71704
6516.45 6.77736
6517.25 6.94407
6517.65 7.15962
6518.06 7.69769
6518.26 8.33060
6518.46 9.72637
6518.56 11.1539
6518.66 13.7381
6518.71 15.9269
6518.76 19.0912
6518.81 23.8570
6518.86 31.1075
6518.93 45.7793
6519.00 55.3723
6519.07 45.5992
6519.14 30.8813
6519.19 24.3557
6519.23 19.8582
6519.32 14.4966
6519.41 11.7335
6519.50 10.1840
6519.67 8.60069
6519.85 7.86461
6520.20 7.22802
6520.56 6.96904
6521.27 6.76416
6521.97 6.68540
6523.39 6.62299
6524.81 6.59693
6527.64 6.57272
6530.47 6.56405
6533.30 6.57388
6536.14 6.63878
6537.55 6.74424
6538.26 6.85228
6538.97 7.04894
6539.68 7.45723
6540.03 7.84635
6540.38 8.51689
6540.74 9.81528
6540.91 10.9717
6541.09 12.8295
6541.27 16.0720
6541.45 22.4144
6541.53 28.0873
6541.62 36.9197
6541.71 51.6318
6541.80 76.2822
6541.90 118.426
6542.00 146.667
6542.10 118.846
6542.20 76.8068
6542.29 51.4896
6542.38 36.7253
6542.47 27.8429
6542.57 22.2402
6542.75 15.9684
6542.93 12.7747
6543.11 10.9390
6543.29 9.80293
6543.66 8.52284
6544.02 7.85543
6544.39 7.46560
6545.12 7.04862
6545.85 6.84086
6546.57 6.72131
6548.03 6.59338
6550.95 6.48628
6553.86 6.43580
6559.69 6.37609
6565.53 6.33186
6577.19 6.25692
6583.02 6.23957
6584.48 6.25250
6585.93 6.30598
6586.66 6.38593
6587.39 6.60593
6587.76 6.88887
6588.12 7.58206
6588.30 8.37756
6588.48 10.0684
6588.58 11.7129
6588.67 14.5683
6588.76 19.9656
6588.80 24.5038
6588.85 30.9305
6588.92 45.7229
6589.00 55.7671
6589.08 45.7811
6589.15 31.0024
6589.21 23.5512
6589.26 18.7198
6589.31 15.5199
6589.37 13.3464
6589.48 10.7087
6589.59 9.28348
6589.80 7.87577
6590.02 7.23842
6590.45 6.69574
6590.89 6.47660
6591.75 6.30101
6592.62 6.23109
6594.36 6.17058
6596.09 6.14024
6603.03 6.06906
6616.91 5.94423
6630.78 5.79667
6644.66 5.60410
6658.54 5.32577
6665.47 5.12722
6672.41 4.85747
6675.88 4.68124
6679.35 4.46443
6682.82 4.19142
6686.29 3.84058
6688.02 3.62866
6689.76 3.39197
6691.49 3.14075
6693.23 2.92092
6694.96 2.90924
6695.83 3.16243
6696.70 3.88320
6697.13 4.59472
6697.56 5.73355
6698.00 7.58535
6698.43 10.6728
6698.87 16.0590
6699.30 25.9223
6699.52 33.9052
6699.73 45.2119
6699.95 61.3743
6700.17 84.2504
6700.58 151.989
6701.00 214.231
6701.42 193.280
6701.84 135.957
6702.16 101.427
6702.49 77.9586
6702.82 62.0289
6703.14 51.0114
6703.80 37.2602
6704.45 29.3587
6705.10 24.3754
6705.75 21.0042
6707.06 16.8102
6708.37 14.3427
6709.67 12.7360
6712.28 10.7825
6714.89 9.63642
6717.51 8.87351
6720.12 8.31593
6722.73 7.87555
6727.95 7.15849
6730.56 6.81636
6733.17 6.43960
6735.79 5.97266
6737.09 5.67627
6738.40 5.31415
6739.05 5.10243
6739.70 4.87104
6740.36 4.63174
6741.01 4.43048
6741.66 4.43345
6741.99 4.67566
6742.31 5.33151
6742.64 6.94558
6742.80 8.49606
6742.97 10.9959
6743.13 15.1485
6743.29 22.3088
6743.46 35.1409
6743.54 45.1881
6743.62 58.5400
6743.71 79.7576
6743.81 106.149
6744.00 151.958
6744.10 153.342
6744.19 139.912
6744.38 100.737
6744.50 80.9809
6744.62 66.1694
6744.85 47.2057
6745.09 36.3229
6745.32 29.6418
6745.56 25.2109
6745.80 22.1310
6746.27 18.1797
6746.74 15.7908
6747.21 14.2157
6748.15 12.2803
6749.09 11.1458
6750.03 10.4039
6750.97 9.88017
6751.91 9.48991
6753.80 8.94434
6755.68 8.57822
6757.56 8.31249
6759.44 8.10907
6763.21 7.81348
6766.97 7.60477
6774.50 7.32006
6782.03 7.12695
6789.56 6.98217
6804.62 6.76990
6819.68 6.61262
6834.74 6.48429
6849.80 6.37378
6857.33 6.32990
6861.09 6.33879
6862.03 6.36705
6862.98 6.45448
6863.45 6.57363
6863.92 6.88144
6864.15 7.25714
6864.39 8.11404
6864.51 9.02499
6864.62 10.7538
6864.68 12.2675
6864.74 14.6021
6864.80 18.3399
6864.86 24.2906
6864.93 35.1833
6865.00 42.3689
6865.07 35.2261
6865.14 24.3437
6865.22 17.1888
6865.29 13.2458
6865.37 11.0237
6865.44 9.70121
6865.59 8.26370
6865.74 7.56595
6866.04 6.93517
6866.34 6.66919
6866.94 6.45248
6867.53 6.36659
6868.73 6.29627
6869.93 6.26534
6874.71 6.21042
6884.27 6.14131
6903.40 6.01345
6912.97 5.95032
6922.53 5.89336
6927.32 5.87638
6932.10 5.89523
6934.49 5.95387
6935.69 6.02066
6936.88 6.14735
6938.08 6.41729
6938.68 6.67731
6939.27 7.12648
6939.87 7.99984
6940.17 8.77881
6940.47 10.0313
6940.77 12.2195
